English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Macromutation,गुरु उत्परिवर्तन,ગુરુ ઉત્પરિવર્તન,गुरु उत्परिवर्तन,ਗੁਰੁ ਉਤ੍ਪਰਿਵਰ੍ਤਨ,গুরু উত্পরিবর্তন,गुरु उत्परिवर्तन,ಸ್ಥೂಲ ಉತ್ಪರಿವರ್ತನೆ,ഗുരു ഉത്പരിവര്തന,குரு உத்பரிவர்தந,గురు ఉత్పరివర్తన,گرو اتپرورتن,গুরু উত্পরির্তন,ଗୁରୁ ଉତ୍ପରିବର୍ତନ,गुरु उत्परिवर्तन
Macronutrient,प्रमुख पोषक-तत्व,પ્રમુખ પોષક-તત્વ,प्रमुख पोषक-तत्व,ਪ੍ਰਮੁਖ ਪੋ਷ਕ-ਤਤ੍ਵ,প্রমুখ পোষক-তত্ব,प्रमुख पोषक-तत्व,ಸ್ಥೂಲ ಪೋಷಕಾಂಶ,പ്രമുഖ പോഷക-തത്വ,ப்ரமுக போஷக-தத்வ,ప్రముఖ పోషక-తత్వ,پرمکھ پوشک-تتو,প্রমুখ পষক-তত্,ପ୍ରମୁଖ ପୋଷକ-ତତ୍ବ,प्रमुख पोषक-तत्व
Macropores,दीर्घ छिद्र,દીર્ઘ છિદ્ર,दीर्घ छिद्र,ਦੀਰ੍ਘ ਛਿਦ੍ਰ,দীর্ঘ ছিদ্র,दीर्घ छिद्र,ಸ್ಥೂಲ / ದೊಡ್ಡ ರಂಧ್ರಗಳು,ദീര്ഘ ഛിദ്ര,தீர்க சித்ர,దీర్ఘ ఛిద్ర,دیرگھ چھیدر,দীর্ঘ ছিদ্র,ଦୀର୍ଘ ଛିଦ୍ର,दीर्घ छिद्र
Maggot,"मैगट, कृमि","મૈગટ, કૃમિ","मैगट, कृमि","ਮੈਗਟ, ਕ੃ਮਿ","মৈগট, কৃমি","मैगट, कृमि","ಮರಿಹುಳು, ಮರಿ ನೋಣ","മൈഗട, കൃമി","மைகட, க்ருமி","మైగట, కృమి",میگٹ، کرمی,"মৈগট, কৃমি","ମକ୍ଷୀକା ଶୂଳ, ଅପାଦକ","मैगट, कृमि"
Magma,मैग्मा,મૈગ્મા,मैग्मा,ਮੈਗ੍ਮਾ,মৈগ্মা,मैग्मा,"ಶಿಲಾಪಾಕ, ಶಿಲಾರಸ",മൈഗ്മാ,மைக்மா,మైగ్మా,میگما,মৈগ্মা,ମୈଗ୍ମା,मैग्मा
Magnesia,मैग्नीशिया,મૈગ્નીશિયા,मैग्नीशिया,ਮੈਗ੍ਨੀਸ਼ਿਯਾ,মৈগ্নীশিযা,मैग्नीशिया,ಮ್ಯಾಗ್ನೀಶಿಯ,മൈഗ്നീശിയാ,மைக்நீசியா,మైగ్నీశియా,میگنیشیا,মৈগ্নীশিযা,ମୈଗ୍ନୀଶିଯା,मैग्नीशिया
Magnesium,मैग्नीशियम,મૈગ્નીશિયમ,मैग्नीशियम,ਮੈਗ੍ਨੀਸ਼ਿਯਮ,মৈগ্নীশিযম,मैग्नीशियम,ಮ್ಯಾಗ್ನೀಶಿಯಂ (mg),മൈഗ്നീശിയമ,மைக்நீசியம,మైగ్నీశియమ,میگنیشیم,মৈগ্নীশিযম,ମୈଗ୍ନୀଶିଯମ,मैग्नीशियम
Magnetic stirrer,चुंबकीय विलोडक,ચુંબકીય વિલોડક,चुंबकीय विलोडक,ਚੁਂਬਕੀਯ ਵਿਲੋਡਕ,চুংবকীয বিলোডক,चुंबकीय विलोडक,ಅಯಸ್ಕಾಂತ  ಕಲಕು ಸಲಕರಣೆ,ചുംബകീയ വിലോഡക,சுங்பகீய விலோடக,చుంబకీయ విలోడక,چمبکیہ ولوڈک,চুংবকীয িলডক,ଚୁଂବକୀଯ ବିଲୋଡକ,चुंबकीय विलोडक
Magnitude,परिमाण,પરિમાણ,परिमाण,"ਆਕਾਰ,ਮਹੱਤਵ",পরিমাণ,परिमाण,"ಪರಿಮಾಣ, ಪ್ರಮಾಣ",പരിമാണ,பரிமாண,పరిమాణ,قدر,পরিমাণ,ପରିମାଣ,परिमाण
Mahua cake,महुए की खली,મહુએ કી ખલી,महुए की खली,ਮਹੁਏ ਕੀ ਖਲੀ,মহুএ কী খলী,महुए की खली,ಮಹವಾ ಹಿಂಡಿ,മഹുഏ കീ ഖലീ,மஹுஏ கீ கலீ,మహుఏ కీ ఖలీ,مہوئے کی کھلی,মহু কী খলী,ମହୁଏ କୀ ଖଲୀ,महुए की खली
Maintainer line,अनुरक्षक पंक्ति,અનુરક્ષક પંક્તિ,अनुरक्षक पंक्ति,ਅਨੁਰਕ੍਷ਕ ਪਂਕ੍ਤਿ,অনুরক্ষক পংক্তি,अनुरक्षक पंक्ति,ಅನುರಕ್ಷಕ ಸಾಲು,അനുരക്ഷക പംക്തി,அநுரக்ஷக பங்க்தி,అనురక్షక పంక్తి,انورکشک پنکتی,অনুরক্ষক পংক্তি,ଅନୁରକ୍ଷକ ପଂକ୍ତି,अनुरक्षक पंक्ति
Maintenance,"अनुरक्षण, संभाल, देखभाल",જાળવવું,"परिरक्षा, सुस्थितीत ठेवणे,पालन,निर्वाह","ਰੱਖਿਆ, ਪਾਲਣ ਪੋਸਣ, ਸਹਾਰਾ","রক্ষণ,রক্ষণাবেক্ষণ,ভরণপোষণ","देखभाल,डागडुजी,सांबाळ","ನಿರ್ವಹಣೆ, ಅನುರಕ್ಷಣೆ","സംരക്ഷണം, അനുരക്ഷണം","பேணுகைப் பராமரிப்பு, வாழ்க்கைச் செலவுத் தொகை","1. భరణం,మనోవర్తి,పోషణ 2. నిర్వహణ",گزارہ۔ دیکھ بھال,"তদাৰকী,ৰক্ষণাৱেক্ষণ2.ভৰণ-পোষণ, পোহপাল",ରକ୍ଷଣାବେକ୍ଷଣ,"1. रखरखाव, मर्मत 2. भरण-पोषण, स्याहार सम्भार"
Maize sheller,मक्का के दाने निकालने वाली मशीन,મક્કા કે દાને નિકાલને વાલી મશીન,मक्का के दाने निकालने वाली मशीन,ਮਕ੍ਕਾ ਕੇ ਦਾਨੇ ਨਿਕਾਲਨੇ ਵਾਲੀ ਮਸ਼ੀਨ,মক্কা কে দানে নিকালনে বালী মশীন,मक्का के दाने निकालने वाली मशीन,ಮೆಕ್ಕೆ ಜೋಳ ಕಾಳು ಬಿಡಿಸುವ ಯಂತ್ರ,മക്കാ കേ ദാനേ നികാലനേ വാലീ മശീന,மக்கா கே தாநே நிகாலநே வாலீ மசீந,మక్కా కే దానే నికాలనే వాలీ మశీన,مکا کے دانے نکالنے والی مشین,মক্কা ক দান নিকালন ালী মশীন,ମକ୍କା କେ ଦାନେ ନିକାଲନେ ବାଲୀ ମଶୀନ,मक्का के दाने निकालने वाली मशीन
Male sterile,नरबंध्य,નરબંધ્ય,नरबंध्य,ਨਰਬਂਧ੍ਯ,নরবংধ্য,नरबंध्य,"ಪುಂಬಂಜೆ, ಗಂಡು ಬಂಜೆ",നരബംധ്യ,நரபங்த்ய,నరబంధ్య,نربندھیہ,নরবংধ্য,ନରବଂଧ୍ଯ,नरबंध्य
Malformation,"कुरूपता, कुरचना","કુરૂપતા, કુરચના","कुरूपता, कुरचना","ਕੁਰੂਪਤਾ, ਕੁਰਚਨਾ","কুরূপতা, কুরচনা","कुरूपता, कुरचना","ದೋಷಯುಕ್ತ ಅಂಗರಚನೆ, ವಿಕೃತಿ, ಅಂಗವಿಕಾರ","കുരൂപതാ, കുരചനാ","குரூபதா, குரசநா","కురూపతా, కురచనా",کروپتا، کرچنا,"কুরূপতা, কুরচনা","କୁରୂପତା, କୁରଚନା","कुरूपता, कुरचना"
Malignancy,दुर्दमता,દુર્દમતા,दुर्दमता,ਦੁਰ੍ਦਮਤਾ,দুর্দমতা,दुर्दमता,"ಮಾರಕತ್ವ, ಹಾನಿಕಾರಕ",ദുര്ദമതാ,துர்தமதா,దుర్దమతా,دردمتا,দুর্দমতা,ଦୁର୍ଦ୍ଦମଢ଼ା,दुर्दमता
Malnutrition,कुपोषण,કુપોષણ,कुपोषण,ਕੁਪੋ਷ਣ,কুপোষণ,कुपोषण,ನ್ಯೂನಪೋಷಣೆ,കുപോഷണ,குபோஷண,కుపోషణ,ناکافی تغذ یہ۔ سوء تغذ یہ۔ نا قص تغذیہ,কুপষণ,କୁପୋଷଣ,कुपोषण
Malpractice,कुरीति,દુરાચાર,"दुराचार,गैरमार्ग,गैरव्यवहार","ਅਨਾਚਾਰ, ਕੁਪ੍ਰਥਾ","অপকর্ম,অন্যায়আচরণ",अनाचार,"ದುರಾಚರಣೆ, ತಪ್ಪು ಕೆಲಸ","അനാചാരം, ദുര്‍നടപടി",ஒழுங்கீனச் செயல்,అనుచిత చర్య/వర్తన,بد عنوانی,"কুবৃত্তি2.স্বজনতোষণ3.ঘোচগ্রহণ4.ভ্রষ্টাচাৰ,দুর্নীতি","ଅସଦାଚାର, ଅସଦାଚରଣ, କୁକ୍ରିୟା, ଅବୈଧ କର୍ମ","दूराचार, भ्रष्‍टाचार"
Malting,माल्टन,માલ્ટન,माल्टन,ਮਾਲ੍ਟਨ,মাল্টন,माल्टन,ಮಾಲ್ಟ್ ಮಾಡುವಿಕೆ,മാല്ടന,மால்டந,మాల్టన,مالٹن,মাল্টন,ମାଲ୍ଟନ,माल्टन
Manger,नांद,નાંદ,नांद,ਖੁਰਲੀ,নাংদ,नांद,"ಗೋದಣಿಗೆ, ಗೋದಲೆ",നാംദ,நாங்த,నాంద,ناند,নাংদ,ନାଂଦ,नांद
Mangroves,"मैंग्रोव, गरान","મૈંગ્રોવ, ગરાન","मैंग्रोव, गरान","ਮੈਂਗ੍ਰੋਵ, ਗਰਾਨ","মৈংগ্রোব, গরান","मैंग्रोव, गरान","ಕಾಂಡ್ಲಗಳು, ಮ್ಯಾಂಗ್ರೋವ್ ಗಳು","മൈംഗ്രോവ, ഗരാന","மைங்க்ரோவ, கராந","మైంగ్రోవ, గరాన",مینگرو، گران,"মৈংগ্র, গরান","ମୈଂଗ୍ରୋବ, ଗରାନ","मैंग्रोव, गरान"
Manometer,"मैनोमीटर, दाबांतरमापी","મૈનોમીટર, દાબાંતરમાપી","मैनोमीटर, दाबांतरमापी","ਮੈਨੋਮੀਟਰ, ਦਾਬਾਂਤਰਮਾਪੀ","মৈনোমীটর, দাবাংতরমাপী","मैनोमीटर, दाबांतरमापी","ಒತ್ತಡಮಾಪಕ, ಮೊನೊಮೀಟರ್","മൈനോമീടര, ദാബാംതരമാപീ","மைநோமீடர, தாபாங்தரமாபீ","మైనోమీటర, దాబాంతరమాపీ",مینو میٹر,"মৈনমীটর, দাবাংতরমাপী","ମୈନୋମୀଟର, ଦାବାଂତରମାପୀ","मैनोमीटर, दाबांतरमापी"
Manometer,"मैनोमीटर, दाबांतरमापी","મૈનોમીટર, દાબાંતરમાપી","मैनोमीटर, दाबांतरमापी","ਮੈਨੋਮੀਟਰ, ਦਾਬਾਂਤਰਮਾਪੀ","মৈনোমীটর, দাবাংতরমাপী","मैनोमीटर, दाबांतरमापी","ಒತ್ತಡಮಾಪಕ, ಮೊನೊಮೀಟರ್","മൈനോമീടര, ദാബാംതരമാപീ","மைநோமீடர, தாபாங்தரமாபீ","మైనోమీటర, దాబాంతరమాపీ",مینو میٹر,"মৈনমীটর, দাবাংতরমাপী","ମୈନୋମୀଟର, ଦାବାଂତରମାପୀ","मैनोमीटर, दाबांतरमापी"
Mantissa (of logarithm),अपूर्णांश (लघुगणक का),અપૂર્ણાંશ (લઘુગણક કા),अपूर्णांश (लघुगणक का),ਅਪੂਰ੍ਣਾਂਸ਼ (ਲਘੁਗਣਕ ਕਾ),অপূর্ণাংশ (লঘুগণক কা),अपूर्णांश (लघुगणक का),ಅಪೂರ್ಣಾಂಶ (ಲಗುಫಣಕದ),അപൂര്ണാംശ (ലഘുഗണക കാ),அபூர்ணாங்ச (லகுகணக கா),అపూర్ణాంశ (లఘుగణక కా),جزو,অপূর্ণাংশ (লঘুগণক কা),ଅପୂର୍ଣାଂଶ (ଲଘୁଗଣକ କା),अपूर्णांश (लघुगणक का)
Manure,खाद,ખાદ,खाद,"ਖਾਦ, ਖਾਦ ਦੇਣੀ",খাদ,खाद,ಗೊಬ್ಬರ,വളം,காத,ఖాద,کھاد,খাদ,ଖାଦ,खाद
Manuring,"खाद देना, खाद डालना","ખાદ દેના, ખાદ ડાલના","खाद देना, खाद डालना","ਖਾਦ ਦੇਨਾ, ਖਾਦ ਡਾਲਨਾ","খাদ দেনা, খাদ ডালনা","खाद देना, खाद डालना",ಗೊಬ್ಬರ ಹಾಕುವಿಕೆ,"ഖാദ ദേനാ, ഖാദ ഡാലനാ","காத தேநா, காத டாலநா","ఖాద దేనా, ఖాద డాలనా",کھاد دینا، کھاد ڈالنا,"খাদ দনা, খাদ ডালনা","ଖାଦ ଦେନା, ଖାଦ ଡାଲନା","खाद देना, खाद डालना"
Marginal,"सीमांत, उपांत",હાંસિયાગત,"सीमांतिक, समासात लिहिलेला","ਹਾਈਏ ਦਾ, ਮਾਮੂਲੀ",প্রান্তিক,"1. समासीक,सीमा 2. अंतर 3. अंशतः 4. कडेचो","ಅಂಚಿನ, ಉಪಾಂತದ, ಸೀಮಾಂತದ","ഉപാന്തമായ, വളരെ കുറഞ്ഞെ",மிகக் குறைவான,ఉపాంత,حاشیے کا، حاشیےمیں,"পার্শ্বলিখিত2.প্রান্তীয়,সীমাৱর্ত্তী3.অৱচেতন4.পার্যান্তিক,উপান্ত5.কিঞ্চিৎ","ସୀମାନ୍ତ, ପ୍ରାନ୍ତୀୟ ଉପାନ୍ତ","सीमान्तिक, उपान्तिक"
Marginal cost,सीमांत लागत,સીમાંત લાગત,सीमांत लागत,ਸੀਮਾਂਤ ਲਾਗਤ,সীমাংত লাগত,सीमांत लागत,ಸೀಮಾಂತ ಲಾಗತ,സീമാംത ലാഗത,ஸீமாங்த லாகத,సీమాంత లాగత,سیمانت لاگت,সীমাংত লাগত,ପ୍ରାନ୍ତୀୟ ପରିବ୍ୟୟ,सीमांत लागत
Marginal land,उपांत भूमि,ઉપાંત ભૂમિ,उपांत भूमि,ਉਪਾਂਤ ਭੂਮਿ,উপাংত ভূমি,उपांत भूमि,ಉಪಾಂತ ಭೂಮಿ,ഉപാംത ഭൂമി,உபாங்த பூமி,ఉపాంత భూమి,حاشیائی زمین,উপাংত ভূমি,ଉପାଂତ ଭୂମି,उपांत भूमि
Marginal product,सीमांत उत्पाद,સીમાંત ઉત્પાદ,सीमांत उत्पाद,ਸੀਮਾਂਤ ਉਤ੍ਪਾਦ,সীমাংত উত্পাদ,सीमांत उत्पाद,ಸೀಮಾಂತ ಉತ್ಪನ್ನ,സീമാംത ഉത്പാദ,ஸீமாங்த உத்பாத,సీమాంత ఉత్పాద,سیمانت اتپاد,সীমাংত উত্পাদ,ସୀମାଂତ ଉତ୍ପାଦ,सीमांत उत्पाद
Marginal return,सीमांत आय,સીમાંત આય,सीमांत आय,ਸੀਮਾਂਤ ਆਯ,সীমাংত আয,सीमांत आय,ಸೀಮಾಂತ ಗಳಿಕೆ,സീമാംത ആയ,ஸீமாங்த ஆய,సీమాంత ఆయ,سیمانت آئے,সীমাংত আয,ସୀମାଂତ ଆଯ,सीमांत आय
Marine,समुद्री,સમુદ્રી,समुद्री,"ਸਮੁੰਦਰੀ,ਸਾਗਰ ਸੰਬੰਧੀ",সমুদ্রী,समुद्री,ಕಡಲಿನ,സമുദ്രീ,ஸமுத்ரீ,సముద్రీ,بحری۔ سمندری,সমুদ্রী,ସାମୁଦ୍ରିକ,समुद्री
Marker (genetic),चिह्नक (आनुवंशिक),ચિહ્નક (આનુવંશિક),चिह्नक (आनुवंशिक),ਚਿਹ੍ਨਕ (ਆਨੁਵਂਸ਼ਿਕ),চিহ্নক (আনুবংশিক),चिह्नक (आनुवंशिक),ಗುರುತುಕಾರಕ (ಆನುವಂಶೀಯ),ചിഹ്നക (ആനുവംശിക),சிஹ்நக (ஆநுவங்சிக),చిహ్నక (ఆనువంశిక),چہنک (آنونشک),চিহ্নক (আনুংশিক),ଚିହ୍ନକ (ଆନୁବଂଶିକ),चिह्नक (आनुवंशिक)
Market,"बाजार, मंडी","બાજાર, મંડી","बाजार, मंडी",ਬਾਜਾਰ,"বাজার, মংডী","बाजार, मंडी",ಮಾರುಕಟ್ಟೆ,ആവണം,"பாஜார, மங்டீ","బాజార, మండీ",بازار۔ مارکٹ۔ منڈی,"বাজার, মংডী","ବାଜାର, ମଂଡୀ","बाजार, मंडी"
Marketable,"पण्य, विक्रेय, विपणन योग्य","પણ્ય, વિક્રેય, વિપણન યોગ્ય","पण्य, विक्रेय, विपणन योग्य","ਪਣ੍ਯ, ਵਿਕ੍ਰੇਯ, ਵਿਪਣਨ ਯੋਗ੍ਯ","পণ্য, বিক্রেয, বিপণন যোগ্য","पण्य, विक्रेय, विपणन योग्य",ಮಾರಾಟ ಮಾಡಬಹುದಾದ,"പണ്യ, വിക്രേയ, വിപണന യോഗ്യ","பண்ய, விக்ரேய, விபணந யோக்ய","పణ్య, విక్రేయ, విపణన యోగ్య",پنیہ، وکرییہ، وپنن یوگیہ,"পণ্য, িক্রয, িপণন যগ্য",ବିପଣନଯୋଗ୍ୟ,"पण्य, विक्रेय, विपणन योग्य"
Marketable surplus,विपणन-योग्य अधिशेष,વિપણન-યોગ્ય અધિશેષ,विपणन-योग्य अधिशेष,ਵਿਪਣਨ-ਯੋਗ੍ਯ ਅਧਿਸ਼ੇ਷,বিপণন-যোগ্য অধিশেষ,विपणन-योग्य अधिशेष,ಮಾರಾಟ ಮಾಡಬಹುದಾದ ಹೆಚ್ಚುವರಿ ಉತ್ಪನ್ನ,വിപണന-യോഗ്യ അധിശേഷ,விபணந-யோக்ய அதிசேஷ,విపణన-యోగ్య అధిశేష,وپنن-یوگیہ ادھشیش,িপণন-যগ্য অধিশষ,ବିପଣନଯୋଗ୍ୟ ବଳକା/ଆଧିକ୍ୟ,विपणन-योग्य अधिशेष
Marketed surplus,विपणित अधिशेष,વિપણિત અધિશેષ,विपणित अधिशेष,ਵਿਪਣਿਤ ਅਧਿਸ਼ੇ਷,বিপণিত অধিশেষ,विपणित अधिशेष,ಮಾರಾಟ ಮಾಡಿದ ಹೆಚ್ಚುವರಿ ಉತ್ಪನ್ನ,വിപണിത അധിശേഷ,விபணித அதிசேஷ,విపణిత అధిశేష,وپنت ادھشیش,িপণিত অধিশষ,ବିପଣିତ ଅଧିଶେଷ,विपणित अधिशेष
Marketing,विपणन,"બજારને લગતું, વિપણન","खरेदिविक्री,बाजार करणे, पणन","ਖਰੀਦੋ-ਫਰੋਖਤ, ਲੈਣ-ਦੈਣ",বিপণন,विपणन,ಮಾರಟ ಮಾಡುವಿಕೆ,"മാര്‍ക്കറ്റിങ്, വിപണനം","விற்பனை, சந்தைப்படுத்தல்","క్రయ విక్రయాలు,మార్కెటింగ్",مارکٹنگ,বিপণন,"ବିପଣନ, ବିପଣନ ମିଶ୍ରଣ","विपणन, किनबेच, खरिद-बिक्री"
Marsh,कच्छ,કચ્છ,कच्छ,ਦਲਦਲ,কচ্ছ,कच्छ,ಜವುಗು,കച്ഛ,கச்ச,కచ్ఛ,گلابہ۔ باطلاق۔ دلدل,কচ্ছ,ସନ୍ତସନ୍ତ,कच्छ
Mass flow,द्रव्यमान बहाव,દ્રવ્યમાન બહાવ,द्रव्यमान बहाव,ਦ੍ਰਵ੍ਯਮਾਨ ਬਹਾਵ,দ্রব্যমান বহাব,द्रव्यमान बहाव,ದ್ರವ್ಯರಾಶಿಯ ಹರವು,ദ്രവ്യമാന ബഹാവ,த்ரவ்யமாந பஹாவ,ద్రవ్యమాన బహావ,درویمان بہاؤ,দ্র্যমান বহা,ଦ୍ରବ୍ଯମାନ ବହାବ,द्रव्यमान बहाव
Mass selection,"महा चयन, व्यापक चयन, समूह चयन","મહા ચયન, વ્યાપક ચયન, સમૂહ ચયન","महा चयन, व्यापक चयन, समूह चयन","ਮਹਾ ਚਯਨ, ਵ੍ਯਾਪਕ ਚਯਨ, ਸਮੂਹ ਚਯਨ","মহা চযন, ব্যাপক চযন, সমূহ চযন","महा चयन, व्यापक चयन, समूह चयन",ಸಾಮೂಹಿಕ ಆಯ್ಕೆ,"മഹാ ചയന, വ്യാപക ചയന, സമൂഹ ചയന","மஹா சயந, வ்யாபக சயந, ஸமூஹ சயந","మహా చయన, వ్యాపక చయన, సమూహ చయన",مہا چین، ویاپک چین، سموہ چین,"মহা চযন, ্যাপক চযন, সমূহ চযন","ମହା ଚଯନ, ବ୍ଯାପକ ଚଯନ, ସମୂହ ଚଯନ","महा चयन, व्यापक चयन, समूह चयन"
Mass-spectrometer,द्रव्यमान स्पेक्ट्रोमीटर,દ્રવ્યમાન સ્પેક્ટ્રોમીટર,द्रव्यमान स्पेक्ट्रोमीटर,ਦ੍ਰਵ੍ਯਮਾਨ ਸ੍ਪੇਕ੍ਟ੍ਰੋਮੀਟਰ,দ্রব্যমান স্পেক্ট্রোমীটর,द्रव्यमान स्पेक्ट्रोमीटर,ದ್ರವ್ಯಮಾನ ಸ್ಪೇಕ್ಟ್ರೋಮೀಟರ,ദ്രവ്യമാന സ്പേക്ട്രോമീടര,த்ரவ்யமாந ஸ்பேக்ட்ரோமீடர,ద్రవ్యమాన స్పేక్ట్రోమీటర,درویمان سپیکٹرومیٹر,দ্র্যমান স্পক্ট্রমীটর,ଦ୍ରବ୍ଯମାନ ସ୍ପେକ୍ଟ୍ରୋମୀଟର,द्रव्यमान स्पेक्ट्रोमीटर
Mast,"दंड़, मस्तूल","દંડ઼, મસ્તૂલ","दंड़, मस्तूल",ਮਸਤੂਲ,"দংড়, মস্তূল","दंड़, मस्तूल","ಕೊವೆಮರ, ಹಡಗು ಪಟಸ್ತಂಭ","ദംഡ, മസ്തൂല","தங்ட, மஸ்தூல","దండ, మస్తూల",دنڑ، مستول,"দংড়, মস্তূল","ଦଂଡ଼, ମସ୍ତୂଲ","दंड़, मस्तूल"
Maternal inheritance,मातृक वंशागति,માતૃક વંશાગતિ,मातृक वंशागति,ਮਾਤ੃ਕ ਵਂਸ਼ਾਗਤਿ,মাতৃক বংশাগতি,मातृक वंशागति,ಮಾತೃ ವಂಶವಾಹಕತೆ,മാതൃക വംശാഗതി,மாத்ருக வங்சாகதி,మాతృక వంశాగతి,ماترک ونشاگتی,মাতৃক ংশাগতি,ମାତୃକ ବଂଶାଗତି,मातृक वंशागति
Mating,"मिलन, संगम","મિલન, સંગમ","मिलन, संगम","ਮਿਲਨ, ਸਂਗਮ","মিলন, সংগম","मिलन, संगम",ಕೂಡಿಕೆ / ಗಂಡು ಹೆಣ್ಣು ಜೊತೆಗೂಡಿಕೆ / ಮಿಲನ,"മിലന, സംഗമ","மிலந, ஸங்கம","మిలన, సంగమ",ملن، سنگم,"মিলন, সংগম","ସଙ୍ଗମ, ମୈଥୁନ","मिलन, संगम"
Matric potential,मैट्रिक विभव,મૈટ્રિક વિભવ,मैट्रिक विभव,ਮੈਟ੍ਰਿਕ ਵਿਭਵ,মৈট্রিক বিভব,मैट्रिक विभव,ಮೈಟ್ರಿಕ ವಿಭವ,മൈട്രിക വിഭവ,மைட்ரிக விபவ,మైట్రిక విభవ,میٹرک وبھو,মৈট্রিক িভ,ମୈଟ୍ରିକ ବିଭବ,मैट्रिक विभव
Maturation,"तैयार होना, परिपक्वन","તૈયાર હોના, પરિપક્વન","तैयार होना, परिपक्वन","ਤੈਯਾਰ ਹੋਨਾ, ਪਰਿਪਕ੍ਵਨ","তৈযার হোনা, পরিপক্বন","तैयार होना, परिपक्वन","ಪರಿಪಕ್ವತೆ, ಪಕ್ವಗೊಳ್ಳು, ದೊಡ್ಡವನಾಗು, ಪ್ರೌಢಾವಸ್ಥೆ","തൈയാര ഹോനാ, പരിപക്വന","தையார ஹோநா, பரிபக்வந","తైయార హోనా, పరిపక్వన",تیار ہونا، پرپکون,"তৈযার হনা, পরিপক্ন",ପରିପକ୍ଵନ,"तैयार होना, परिपक्वन"
Maturity (crop),परिपक्वता (फसल),પરિપક્વતા (ફસલ),परिपक्वता (फसल),ਪਰਿਪਕ੍ਵਤਾ (ਫਸਲ),পরিপক্বতা (ফসল),परिपक्वता (फसल),"ಬೆಳೆ ಪರಿಪಕ್ವತೆ, ಬಲಿಯುವಿಕೆ",പരിപക്വതാ (ഫസല),பரிபக்வதா (பஸல),పరిపక్వతా (ఫసల),پرپکوتا (فصل),পরিপক্তা (ফসল),ପରିପକ୍ବତା (ଫସଲ),परिपक्वता (फसल)
Maximum available water,अधिकतम उपलब्ध जल,અધિકતમ ઉપલબ્ધ જલ,अधिकतम उपलब्ध जल,ਅਧਿਕਤਮ ਉਪਲਬ੍ਧ ਜਲ,অধিকতম উপলব্ধ জল,अधिकतम उपलब्ध जल,ಗರಿಷ್ಠ ಲಭ್ಯ ನೀರು,അധികതമ ഉപലബ്ധ ജല,அதிகதம உபலப்த ஜல,అధికతమ ఉపలబ్ధ జల,ادھکتم اپلبدھ جل,অধিকতম উপলব্ধ জল,ଅଧିକତମ ଉପଲବ୍ଧ ଜଲ,अधिकतम उपलब्ध जल
Maximum cropping,अधिकतम सस्यन,અધિકતમ સસ્યન,अधिकतम सस्यन,ਅਧਿਕਤਮ ਸਸ੍ਯਨ,অধিকতম সস্যন,अधिकतम सस्यन,ಗರಿಷ್ಠ ಬೆಳೆ ಬೆಳೆಸುವಿಕೆ,അധികതമ സസ്യന,அதிகதம ஸஸ்யந,అధికతమ సస్యన,ادھکتم سسین,অধিকতম সস্যন,ଅଧିକତମ ସସ୍ଯନ,अधिकतम सस्यन
Maximum residue limit,अधिकतम अवशेष सीमा,અધિકતમ અવશેષ સીમા,अधिकतम अवशेष सीमा,ਅਧਿਕਤਮ ਅਵਸ਼ੇ਷ ਸੀਮਾ,অধিকতম অবশেষ সীমা,अधिकतम अवशेष सीमा,ಗರಿಷ್ಠ ಬೆಳೆ ಉಳಿಕೆ ಮಿತಿ,അധികതമ അവശേഷ സീമാ,அதிகதம அவசேஷ ஸீமா,అధికతమ అవశేష సీమా,ادھکتم اوشیش سیما,অধিকতম অশষ সীমা,ଅଧିକତମ ଅବଶେଷ ସୀମା,अधिकतम अवशेष सीमा
Maximum sustainable yield,अधिकतम संधारणीय उपज,અધિકતમ સંધારણીય ઉપજ,अधिकतम संधारणीय उपज,ਅਧਿਕਤਮ ਸਂਧਾਰਣੀਯ ਉਪਜ,অধিকতম সংধারণীয উপজ,अधिकतम संधारणीय उपज,ಗರಿಷ್ಠ ಸುಸ್ಥಿರ ಇಳುವರಿ,അധികതമ സംധാരണീയ ഉപജ,அதிகதம ஸங்தாரணீய உபஜ,అధికతమ సంధారణీయ ఉపజ,ادھکتم سندھارنیہ اپج,অধিকতম সংধারণীয উপজ,ଅଧିକତମ ସଂଧାରଣୀଯ ଉପଜ,अधिकतम संधारणीय उपज
Maximum thermometer,अधिकतम तापमापी,અધિકતમ તાપમાપી,अधिकतम तापमापी,ਅਧਿਕਤਮ ਤਾਪਮਾਪੀ,অধিকতম তাপমাপী,अधिकतम तापमापी,ಗರಿಷ್ಠ ಸುಸ್ಥಿರ ಇಳುವರಿ,അധികതമ താപമാപീ,அதிகதம தாபமாபீ,అధికతమ తాపమాపీ,ادھکتم تاپماپی,অধিকতম তাপমাপী,ଅଧିକତମ ତାପମାପୀ,अधिकतम तापमापी
