Punjabi,Assamese
ਲਾਜ਼ੀਕਲ ਸਬੰਧ,যুক্তিসংগত সম্পৰ্ক
ਲਾਜ਼ੀਕਲ ਸਕੀਮ,যুক্তিসংগত আঁচনি
ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ,যুক্তিসংগত চিহ্ন
ਲਾਜ਼ੀਕਲ ਕਿਸਮ,লজিকেল টাইপ
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,লজিকেল মান
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,লজিকেল ভেৰিয়েবল
ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ,আগলৈ চাওক কঢ়িয়াই লৈ ফুৰে
ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ,look ahead set
ਝਾਂਕਨਾ,চোৱা
ਲੂਪ,খান্দৰি
ਲੂਪ ਕੰਟਰੋਲ,লুপ নিয়ন্ত্ৰণ
ਲੂਪ ਸ਼ੁਰੂਆਤ,লুপ আৰম্ভণি
ਲੂਪ ਸੋਧ,লুপ পৰিবৰ্তন
ਲੂਪ ਨੈੱਟਵਰਕ,লুপ নেটৱাৰ্ক
ਲੂਪ ਸ਼ੁਰੂ,লুপ আৰম্ভ
ਲੂਪ ਸਮਾਪਤੀ,লুপ টাৰ্মিনেচন
ਲੂਪ-ਬੈਕ ਟੈਸਟ,লুপ-বেক পৰীক্ষা
ਢਿੱਲੀ ਜੋੜੀ,শিথিলভাৱে সংযুক্ত
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,ক্ষতিহীন সংকোচন
ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ,ক্ষতিকাৰক সংকোচন
ਘੱਟ ਬਾਈਟ,কম বাইট
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,নিম্নস্তৰৰ ভাষা
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,লো পাছ ফিল্টাৰ
ਹੇਠਲੀ ਸੀਮਾ,নিম্ন সীমা
ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ),mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ)
ਮਸ਼ੀਨ,যন্ত্ৰ
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,মেচিনৰ ঠিকনা
ਮਸ਼ੀਨ ਕੋਡ,মেচিন ক&#39;ড
ਮਸ਼ੀਨ ਚੱਕਰ,মেচিন চক্ৰ
ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ,মেচিন নিৰ্ভৰশীল ভাষা
ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ,মেচিন নিৰ্ভৰশীল চফ্টৱেৰ
ਮਸ਼ੀਨ ਗਲਤੀ,মেচিনৰ ভুল
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,মেচিনৰ অচল সময়
ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ,মেচিন স্বাধীন ভাষা
ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ,মেচিনৰ নিৰ্দেশনা
ਮਸ਼ੀਨ ਬੁੱਧੀ,মেচিন বুদ্ধিমত্তা
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,মেচিন ভাষা
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,মেচিন লাৰ্নিং
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,মেচিন অপাৰেচন
ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,যন্ত্ৰমুখী ভাষা
ਮਸ਼ੀਨ ਰਨ,মেচিন চলোৱা
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,মেচিন চিমুলেচন
ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ,মেচিন নষ্ট সময়
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,মেচিন অনুবাদ
ਮਸ਼ੀਨ ਸ਼ਬਦ,মেচিন শব্দ
ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ),মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা)
ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ,মেক্ৰ&#39; যুক্তি
ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ,মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম
ਮੈਕਰੋ ਕਾਲ,মেক্ৰ&#39; কল
ਮੈਕਰੋ ਕੋਡ,মেক্ৰ&#39; ক&#39;ড
ਮੈਕਰੋ ਕਮਾਂਡ,মেক্ৰ&#39; কমাণ্ড
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,মেক্ৰ&#39; ঘোষণা
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,মেক্ৰ&#39; সংজ্ঞা
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
ਮੈਕਰੋ ਜਨਰੇਟਰ,মেক্ৰ&#39; জেনেৰেটৰ
ਮੈਕਰੋ ਹਦਾਇਤ,মেক্ৰ&#39; নিৰ্দেশনা
ਮੈਕਰੋ ਭਾਸ਼ਾ,মেক্ৰ&#39; ভাষা
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,মেক্ৰ&#39; লাইব্ৰেৰী
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,মেক্ৰ&#39; প্ৰাচল
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,মেক্ৰ&#39; প্ৰচেছিং
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ,মেক্ৰ&#39; প্ৰচেছৰ
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,মেক্ৰ&#39; প্ৰগ্ৰেমিং
ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ,মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ
ਮੈਕਰੋ-ਕੋਡਿੰਗ,মেক্ৰ&#39;-ক&#39;ডিং
ਮੈਗਾਬਾਈਟ (MB),মেগাবাইট (MB)
ਜਾਦੂ ਅੱਖਰ,যাদু চৰিত্ৰ
ਮੈਜਿਕ ਨੰਬਰ,যাদু সংখ্যা
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ਚੁੰਬਕੀ ਕਾਰਡ,চুম্বকীয় কাৰ্ড
ਚੁੰਬਕੀ ਸੈੱਲ,চুম্বকীয় কোষ
ਚੁੰਬਕੀ ਅੱਖਰ,চুম্বকীয় চৰিত্ৰ
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,চুম্বকীয় কোৰ সংৰক্ষণ
ਚੁੰਬਕੀ ਡਿਸਕ,চুম্বকীয় ডিস্ক
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,চুম্বকীয় ডিষ্কৰ ঠিকনা
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,চুম্বকীয় ডিষ্ক মেমৰি
ਚੁੰਬਕੀ ਡਰੱਮ,চুম্বকীয় ড্ৰাম
ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ,চুম্বকীয় এনকোডিং
ਚੁੰਬਕੀ ਸਿਰ,চুম্বকীয় মূৰ
ਚੁੰਬਕੀ ਸਿਆਹੀ,চুম্বকীয় চিয়াঁহী
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
ਚੁੰਬਕੀ ਮੀਡੀਆ,চুম্বকীয় মাধ্যম
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,চুম্বকীয় পঢ়া
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,চুম্বকীয় ৰেকৰ্ডিং
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,চুম্বকীয় সংৰক্ষণ
ਚੁੰਬਕੀ ਪੱਟੀ,চুম্বকীয় ষ্ট্ৰিপ
ਚੁੰਬਕੀ ਟੇਪ,চুম্বকীয় টেপ
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,চুম্বকীয় টেপ কাৰ্টিজ
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,চুম্বকীয় টেপ ড্ৰাইভ
ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ,চুম্বকীয় টেপ হেডাৰ
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ,চুম্বকীয় টেপ পৰিবহণ
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,চুম্বকীয় টেপ ইউনিট
ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ,চুম্বকীয় পাতল ফিল্ম
ਚੁੰਬਕੀ ਟਰੈਕ,চুম্বকীয় ট্ৰেক
ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼,চুম্বকীয় অপটিক সংৰক্ষণ
ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ,চুম্বকীয় প্ৰিন্টাৰ
ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ,চুম্বকীয় ষ্ট্ৰিকচন
magnetostrictive ਗੋਲੀ,magnetostrictive টেবলেট
ਮੇਲ ਬਾਕਸ,মেইল বাকচ
ਮੇਲ ਅਭੇਦ,মেইল মাৰ্জ কৰক
ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ,মূল নিয়ন্ত্ৰণ একক
ਮੁੱਖ ਫਰੇਮ,মূল ফ্ৰেম
ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ,মূল ফ্ৰেম ব্যৱস্থা
ਮੁੱਖ ਮੈਮੋਰੀ,মূল স্মৃতিশক্তি
ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ,মূল কাৰ্যসূচী
ਮੁੱਖ ਸਟੋਰੇਜ਼,মূল সংৰক্ষণ
ਮੁੱਖ ਸਵਿੱਚ,মূল চুইচ
ਰੱਖ-ਰਖਾਅ,ব্যৱস্থাপনা
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,ৰক্ষণাবেক্ষণ পেনেল
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,ৰক্ষণাবেক্ষণৰ সময়
ਮੁੱਖ ਚੱਕਰ,মুখ্য চক্ৰ
ਮੁੱਖ ਜੰਤਰ,মুখ্য ডিভাইচ
ਮੁੱਖ ਕੁੰਜੀ,মুখ্য চাবি
ਪ੍ਰਮੁੱਖ ਰਾਜ,প্ৰধান ৰাজ্য
ਮੁੱਖ ਬਣਤਰ,মুখ্য গঠন
ਮੁੱਖ ਕੰਮ,ডাঙৰ কাম
ਬਹੁਮਤ ਤੱਤ,সংখ্যাগৰিষ্ঠ উপাদান
ਬਹੁਗਿਣਤੀ ਗੇਟ,সংখ্যাগৰিষ্ঠতা গেট
ਬਹੁਮਤ ਕਾਰਵਾਈ,সংখ্যাগৰিষ্ঠতা অপাৰেচন
ਮੇਕਅਪ ਦਾ ਸਮਾਂ,মেকআপ সময়
ਖਰਾਬ ਰੁਟੀਨ,বিজুতিৰ ৰুটিন
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,ব্যৱস্থাপনা বিকাশ
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,ব্যৱস্থাপনা বিজ্ঞান
ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ,মানচেষ্টাৰ ক&#39;ডিং
ਮੈਨੀਫੋਲਡਿੰਗ,মেনিফল্ডিং
ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ,হেতালি খেলা চলক
ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ,সূচীভুক্তকৰণত হেতালি খেলা
ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,মানুহ-যন্ত্ৰৰ অনুকৰণ
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,মেনুৱেল ঠিকনা চুইচ
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
ਦਸਤੀ ਜਵਾਬ,হাতৰ দ্বাৰা উত্তৰ দিয়া
ਦਸਤੀ ਇੰਦਰਾਜ਼,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
ਦਸਤੀ ਵਟਾਂਦਰਾ,মেনুৱেল এক্সচেঞ্জ
ਦਸਤੀ ਇੰਪੁੱਟ,মেনুৱেল ইনপুট
ਦਸਤੀ ਕਾਰਵਾਈ,মেনুৱেল অপাৰেচন
ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ,বহুতৰ পৰা বহুতৰ সম্পৰ্ক
ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ,বহুত এটা ডিকোডাৰলৈ
ਨਕਸ਼ਾ ਵਿਧੀ,মানচিত্ৰ পদ্ধতি
ਮੈਪਿੰਗ,মেপিং
ਹਾਸ਼ੀਏ,প্ৰান্ত
ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ,মাৰ্জিন ভুল
ਮਾਮੂਲੀ ਜਾਂਚ,প্ৰান্তীয় পৰীক্ষা
ਮਾਮੂਲੀ ਟੈਸਟ,প্ৰান্তীয় পৰীক্ষা
ਨਿਸ਼ਾਨ ਖੋਜ,চিহ্ন ধৰা পেলোৱা
ਮਾਰਕ ਰੀਡਿੰਗ,মাৰ্ক ৰিডিং
ਮਾਰਕ ਸਕੈਨਿੰਗ,স্কেনিং চিহ্নিত কৰক
ਮਾਰਕ ਭਾਵਨਾ,মাৰ্ক চেন্স
ਮਾਰਕਰ,মাৰ্কাৰ
ਨਿਸ਼ਾਨਦੇਹੀ,চিহ্নিত কৰা
ਮਾਰਕਿੰਗ ਲਹਿਰ,চিহ্নিত কৰা তৰংগ
markov ਚੇਨ,মাৰ্কভ শৃংখল
markov ਸਰੋਤ,মাৰ্কভ উৎস
ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ,মাৰ্ক-আপ ভাষা
ਮਾਸਰ,মাছেৰ
ਮਾਸਰ,মাছেৰ
ਮਾਸਕ,মুখা
ਮਾਸਕ ਬਿੱਟ,মাস্ক বিট
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
ਮਾਸਕ ਰਜਿਸਟਰ,মাস্ক ৰেজিষ্টাৰ
ਮਾਸਕ ਕੀਤਾ ROM,মাস্ক কৰা ROM
ਮਾਸਕਿੰਗ,মাস্কিং
ਪੁੰਜ ਡਾਟਾ,গণ তথ্য
ਪੁੰਜ ਮੈਮੋਰੀ,গণ স্মৃতিশক্তি
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,বৃহৎ পৰিমাণে সমান্তৰাল
ਮਾਸਟਰ,মাষ্টৰ
ਮਾਸਟਰ ਕਾਰਡ,মাষ্টাৰ কাৰ্ড
ਮਾਸਟਰ ਘੜੀ,মাষ্টাৰ ঘড়ী
ਮਾਸਟਰ ਕੰਸੋਲ,মাষ্টাৰ কনছল
ਮਾਸਟਰ ਡਾਟਾ,মাষ্টাৰ ডাটা
ਮਾਸਟਰ ਚਿੱਤਰ,মাষ্টাৰ ডায়েগ্ৰাম
ਮਾਸਟਰ ਫਾਈਲ,মাষ্টাৰ ফাইল
ਮਾਸਟਰ ਗਰੁੱਪ,মাষ্টাৰ গ্ৰুপ
ਮਾਸਟਰ ਕੁੰਜੀ,মাষ্টাৰ কি&#39;
ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,মাষ্টাৰ লাইব্ৰেৰী টেপ
ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ,মাষ্টাৰ প্ৰচেছৰ
ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ,মাষ্টাৰ প্ৰগ্ৰেম
ਮਾਸਟਰ ਸਟੇਸ਼ਨ,মাষ্টাৰ ষ্টেচন
ਮਾਸਟਰ ਟੇਪ,মাষ্টাৰ টেপ
ਮਾਸਟਰ ਟਰਮੀਨਲ,মাষ্টাৰ টাৰ্মিনেল
ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ,মাষ্টাৰ/স্লেভ ডিভাইচ
ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ,মাষ্টাৰ/স্লেভ ব্যৱস্থা
ਮੈਚ,মিল থকা
ਮੇਲ ਖਾਂਦਾ,মিল থকা
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,গাণিতিক প্ৰগ্ৰেমিং
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,গাণিতিক অনুকৰণ
ਮੈਟਰਿਕਸ,মেট্ৰিক্স
ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,মেট্ৰিক্স প্ৰিন্টাৰ
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,মেট্ৰিক্স চুইচ
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,মেট্ৰিক্স টেবুল
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,maxi কম্পিউটাৰ
ਮੈਕਸੀਕੰਪਿਊਟਰ,মেক্সিকম্পিউটাৰ
ਅਧਿਕਤਮ ਤੱਤ,সৰ্বোচ্চ উপাদান
ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ),maxterm (মানক যোগফলৰ সময়সীমা)
ਮੈਕਸਵੈਲ ਡੈਮਨ,maxwell ডেমন
ਮਤਲਬ,অৰ্থ
ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ,গড় মেৰামতিৰ সময়
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,বিফলতাৰ সময় বুজাইছে
ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ,মেৰামতিৰ বাবে সময়
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR),মেৰামতিৰ বাবে গড় সময় (MTTR)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,মধ্যমকালীন সংৰক্ষণ ডিভাইচ
ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps),প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps)
ਸਦੱਸ ਵਸਤੂ,সদস্য বস্তু
ਸਦੱਸ ਰਿਕਾਰਡ,সদস্যৰ ৰেকৰ্ড
ਮੈਮੋਰੀ,স্মৃতি
ਮੈਮੋਰੀ ਐਰੇ,মেমৰি এৰে
ਮੈਮੋਰੀ ਬੈਂਕ,মেমৰি বেংক
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,মেমৰি বাফাৰ ৰেজিষ্টাৰ
ਮੈਮੋਰੀ ਬੱਸ,মেমৰি বাছ
ਮੈਮੋਰੀ ਕਾਰਡ,মেমৰি কাৰ্ড
ਮੈਮੋਰੀ ਸੈੱਲ,স্মৃতিশক্তি কোষ
ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ,মেমৰি কম্পেকচন
ਮੈਮੋਰੀ ਕੋਰ,মেমৰি কোৰ
ਮੈਮੋਰੀ ਚੱਕਰ,স্মৃতি চক্ৰ
ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ,মেমৰি ডাটা ৰেজিষ্টাৰ
ਮੈਮੋਰੀ ਡੰਪ,মেমৰি ডাম্প
ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ,স্মৃতি বিনিময়
ਮੈਮੋਰੀ ਲੜੀ,স্মৃতিশক্তিৰ স্তৰ
ਮੈਮੋਰੀ ਹਦਾਇਤ,স্মৃতিশক্তিৰ নিৰ্দেশনা
ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ,স্মৃতিশক্তি ব্যৱস্থাপনা
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,মেমৰি মেপ
ਮੈਮੋਰੀ ਮੈਪਡ I/O,মেমৰি মেপ কৰা I/O
ਮੈਮੋਰੀ ਮਾਡਲ,মেমৰি মডেল
ਮੈਮੋਰੀ ਮੋਡੀਊਲ,মেমৰি মডিউল
ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ,মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ
ਯਾਦ ਸ਼ਕਤੀ,মেমৰি শক্তি
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,স্মৃতিশক্তি সুৰক্ষা
ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼,মেমৰি ৰেফাৰেন্স নিৰ্দেশনা
ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ,মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম
ਮੈਮੋਰੀ ਯੂਨਿਟ,মেমৰি ইউনিট
ਮੀਨੂ,মেনু
ਮੇਨੂ ਪੱਟੀ,মেনু বাৰ
ਮੇਨੂ ਡਰਾਈਵ,মেনু ড্ৰাইভ
ਮੇਨੂ ਚੋਣ,মেনু নিৰ্বাচন
ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,মেনু-চালিত প্ৰগ্ৰেম
ਮਿਲਾਓ,মাৰ্জ কৰক
ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ,মাৰ্জ এক্সচেঞ্জ sort
ਕ੍ਰਮਬੱਧ ਅਭੇਦ,merge sort
ਮਿਲਾਉਣਾ,মাৰ্জিং কৰা
ਜਾਲ ਨੈੱਟਵਰਕ,মেছ নেটৱৰ্ক
ਮੈਸੇਜਿੰਗ,বাৰ্তা প্ৰেৰণ কৰা
ਸੁਨੇਹਾ,বাৰ্তা
ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ,বাৰ্তা প্ৰমাণীকৰণ
ਸੁਨੇਹਾ ਬਾਕਸ,বাৰ্তা বাকচ
ਸੁਨੇਹਾ ਸਰਕਟ,বাৰ্তা বৰ্তনী
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,বাৰ্তা বিন্যাস
ਸੁਨੇਹਾ ਸਿਰਲੇਖ,বাৰ্তাৰ হেডাৰ
ਸੁਨੇਹਾ ਮੋਡ,বাৰ্তা ধৰণ
ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ,বাৰ্তা পাছ কৰা
ਸੁਨੇਹਾ ਪੋਲਿੰਗ,বাৰ্তা ভোটদান
ਸੁਨੇਹਾ ਕਤਾਰ,বাৰ্তা শাৰী
ਸੁਨੇਹਾ ਸਵਿੱਚ,বাৰ্তা চুইচ
ਸੁਨੇਹਾ ਟੈਕਸਟ,বাৰ্তাৰ লিখনী
ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ,বাৰ্তা স্থানান্তৰ এজেন্ট
ਮੈਟਾ ਅਸੈਂਬਲਰ,মেটা এছেম্বলাৰ
ਮੈਟਾ ਕਲਾਸ,মেটা ক্লাছ
ਮੈਟਾ ਸੰਕਲਨ,মেটা সংকলন
ਮੈਟਾ ਕੰਪਾਈਲਰ,meta কম্পাইলাৰ
ਮੈਟਾ ਭਾਸ਼ਾ,মেটা ভাষা
ਮੈਟਾ ਨੈੱਟਵਰਕ,মেটা নেটৱাৰ্ক
ਮੈਟਾ ਸਿਸਟਮ,মেটা চিস্টেম
ਵਿਧੀ,প্রণালী
ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN),মহানগরীয় এলাকা নেটওয়ার্ক (MAN)
ਮਾਈਕ੍ਰੋ,মাইক্ৰ&#39;
ਮਾਈਕ੍ਰੋ ਕੋਡ,মাইক্ৰ&#39; ক&#39;ড
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,মাইক্ৰ&#39; কম্পিউটাৰ
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,মাইক্ৰ&#39; নিয়ন্ত্ৰক
ਮਾਈਕਰੋ ਚੱਕਰ,মাইক্ৰ&#39; চক্ৰ
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS),মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS)
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ,মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন
ਮਾਈਕ੍ਰੋ ਆਰਡਰ,মাইক্ৰ&#39; অৰ্ডাৰ
ਮਾਈਕ੍ਰੋ/ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ,মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক
ਮਾਈਕ੍ਰੋਚਿੱਪ,মাইক্ৰ&#39;চিপ
ਮਾਈਕ੍ਰੋਕੋਬੋਲ,মাইক্ৰ&#39;ক&#39;বল
ਮਾਈਕ੍ਰੋਕੋਡ,মাইক্ৰ&#39;ক&#39;ড
ਮਾਈਕ੍ਰੋਫਾਈਚ,মাইক্ৰ&#39;ফিচ
ਮਾਈਕ੍ਰੋਫਲੋਪੀ,মাইক্ৰ&#39;ফ্লপি
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ,মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ
ਮਾਈਕ੍ਰੋਫ੍ਰੇਮ,মাইক্ৰ&#39;ফ্ৰেম
ਮਾਈਕ੍ਰੋਗ੍ਰਾਫਿਕਸ,মাইক্ৰ&#39;গ্ৰাফিক্স
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,মাইক্ৰ&#39;ফোন
ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫ,মাইক্ৰ’ফটোগ্ৰাফ
