Kannada,Odiya
"ಪರಮಾಣು ಅಂಗ, ನ್ಯೂಕ್ಲಿಯಸ್ ಒಟ್ಟು","ଆଣବିକ ଅଙ୍ଗ, ନ୍ୟୁକ୍ଲିୟସ୍ ଏଗ୍ରିଗେଟ୍ |"
ಪರಮಾಣು ಪರಮಾಣು,ପରମାଣୁ ପରମାଣୁ
ನ್ಯೂಕ್ಲಿಯರ್ ಆಡಿಯೊ ಫ್ರೀಕ್ವೆನ್ಸಿ ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ,ଆଣବିକ ଅଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି |
ಪರಮಾಣು ಬ್ಯಾಟರಿ,ଆଣବିକ ବ୍ୟାଟେରୀ |
"ಪರಮಾಣು ಬಂಧಕ ಶಕ್ತಿ, ಪರಮಾಣು ಬಂಧಿಸುವ ಶಕ್ತಿ","ପରମାଣୁ ବନ୍ଧନ ଶକ୍ତି, ପରମାଣୁ ବନ୍ଧନ ଶକ୍ତି |"
"ನ್ಯೂಕ್ಲಿಯರ್ ಕುದಿಯುವ, ನ್ಯೂಕ್ಲಿಯರ್ ಕುದಿಯುವ","ଆଣବିକ ଫୁଟିବା, ଆଣବିକ ଫୁଟିବା |"
ಪರಮಾಣು ಬಾಂಬ್ ಪರಮಾಣು ಬಾಂಬ್,ପରମାଣୁ ବୋମା ପରମାଣୁ ବୋମା |
ಪರಮಾಣು ತಳಿಗಾರ,ପରମାଣୁ ପ୍ରଜନକ
ಕೇಂದ್ರಾಭಿಮುಖ ಕ್ಯಾಪ್,ସେଣ୍ଟ୍ରିପେଟାଲ୍ କ୍ୟାପ୍ |
ಪರಮಾಣು ಸೆರೆಹಿಡಿಯುವಿಕೆ,ପରମାଣୁ ହସ୍ତଗତ
ಪರಮಾಣು ಏಣಿ,ପରମାଣୁ ଶିଡ଼ି
"ಪರಮಾಣು ಸರಣಿ ಕ್ರಿಯೆ, ಪರಮಾಣು ಸರಣಿ ಕ್ರಿಯೆ","ଆଣବିକ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା, ଆଣବିକ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା |"
ಪರಮಾಣು ಚಾರ್ಜ್ ಪರಮಾಣು ಚಾರ್ಜ್,ଆଣବିକ ଚାର୍ଜ ଆଣବିକ ଚାର୍ଜ |
ಪರಮಾಣು ಚಾರ್ಜ್ ವಿತರಣೆ,ଆଣବିକ ଚାର୍ଜ ବଣ୍ଟନ |
ಪರಮಾಣು ಚಾರ್ಜ್ ಸಂಖ್ಯೆ ಪರಮಾಣು ಚಾರ್ಜ್ ಸಂಖ್ಯೆ,ଆଣବିକ ଚାର୍ଜ ସଂଖ୍ୟା ଆଣବିକ ଚାର୍ଜ ସଂଖ୍ୟା |
ಪರಮಾಣು ಮೋಡ,ପରମାଣୁ ମେଘ
"ಪರಮಾಣು ಘರ್ಷಣೆ, ಪರಮಾಣು ಘರ್ಷಣೆ","ଆଣବିକ ଧକ୍କା, ଆଣବିକ ଧକ୍କା |"
ಪರಮಾಣು ಸ್ಥಿರ,ପରମାଣୁ ସ୍ଥିର |
ಪರಮಾಣು ಬದಲಾವಣೆ,ପରମାଣୁ ପରିବର୍ତ୍ତନ
ಪರಮಾಣು ಸಂಭವನೀಯತೆ ಕ್ಷೇತ್ರ,ଆଣବିକ ସମ୍ଭାବନା କ୍ଷେତ୍ର |
ಪರಮಾಣು ಉತ್ಪನ್ನ,ପରମାଣୁ ଉତ୍ପାଦନ
ಪರಮಾಣು ಕೊಳೆತ ಮೋಡ್,ପରମାଣୁ କ୍ଷୟ ଧାରା |
ನ್ಯೂಕ್ಲಿಯರ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,ପରମାଣୁ ବିମୁଦ୍ରୀକରଣ |
ಪರಮಾಣು ಸಾಂದ್ರತೆ,ପରମାଣୁ ଘନତା
ಪರಮಾಣು ಸಾಧನ,ପରମାଣୁ ଉପକରଣ
ಪರಮಾಣು ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ,ପରମାଣୁ ଡିପୋଲ୍ ମୁହୂର୍ତ୍ତ |
ಪರಮಾಣು ವಿಭಾಗ,ପରମାଣୁ ବିଭାଜନ |
"ನ್ಯೂಕ್ಲಿಯರ್ ಎಮಲ್ಷನ್, ನ್ಯೂಕ್ಲಿಯರ್ ಎಮಲ್ಷನ್","ଆଣବିକ ଏମୁଲେସନ, ଆଣବିକ ଏମୁଲେସନ |"
ಪರಮಾಣು ಎಮಲ್ಷನ್ ಪ್ಲೇಟ್,ଆଣବିକ ଏମୁଲେସନ ପ୍ଲେଟ୍ |
"ಪರಮಾಣು ಶಕ್ತಿ, ಪರಮಾಣು ಶಕ್ತಿ","ଆଣବିକ ଶକ୍ତି, ଆଣବିକ ଶକ୍ତି |"
ಪರಮಾಣು ಎಂಜಿನಿಯರಿಂಗ್ ಪರಮಾಣು ಎಂಜಿನಿಯರಿಂಗ್,ଆଣବିକ ଇଞ୍ଜିନିୟରିଂ
ಪರಮಾಣು ಸ್ಫೋಟ,ପରମାଣୁ ବିସ୍ଫୋରଣ |
ಪರಮಾಣು ವಿದಳನ,ପରମାଣୁ ବିଭାଜନ |
ಪರಮಾಣು ಶಕ್ತಿ,ଆଣବିକ ଶକ୍ତି
ಪರಮಾಣು ಇಂಧನ ಪರಮಾಣು ಇಂಧನ,ପରମାଣୁ ଇନ୍ଧନ ପରମାଣୁ ଇନ୍ଧନ |
ಪರಮಾಣು ಇಂಧನ ಪೆಲೆಟ್ ಪರಮಾಣು ಇಂಧನ ಪೆಲೆಟ್,ଆଣବିକ ଇନ୍ଧନ ପେଲେଟ୍ ଆଣବିକ ଇନ୍ଧନ ପେଲେଟ୍ |
ಪರಮಾಣು ಇಂಧನ ಮರುಸಂಸ್ಕರಣೆ,ଆଣବିକ ଇନ୍ଧନ ପୁନ oc ପ୍ରକ୍ରିୟାକରଣ |
ಪರಮಾಣು ಕುಲುಮೆ,ଆଣବିକ ଚୁଲା |
ಪರಮಾಣು ಸಮ್ಮಿಳನ ಪರಮಾಣು ಸಮ್ಮಿಳನ,ଆଣବିକ ଫ୍ୟୁଜନ୍ ଆଣବିକ ଫ୍ୟୁଜନ୍ |
ಪರಮಾಣು ಅನಿಲ ಮಾದರಿ,ଆଣବିକ ଗ୍ୟାସ୍ ମଡେଲ୍ |
ನ್ಯೂಕ್ಲಿಯರ್ ಜಿಯೋಫಿಸಿಕ್ಸ್,ଆଣବିକ ଜିଓଫିଜିକ୍ସ |
ಪರಮಾಣು ಕಡಿಮೆ ರಾಜ್ಯ,ପରମାଣୁ ସର୍ବନିମ୍ନ ରାଜ୍ୟ |
ಪರಮಾಣು ಶಾಖ,ପରମାଣୁ ଉତ୍ତାପ
ಪರಮಾಣು ಪ್ರಾಮುಖ್ಯತೆಯ ಕಾರ್ಯ,ପରମାଣୁ ମହତ୍ତ୍ୱ କାର୍ଯ୍ୟ
ಪರಮಾಣು ಇಂಡಕ್ಷನ್,ଆଣବିକ ଅନୁକରଣ
"ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮರ್","ଆଣବିକ ଆଇସୋମର୍, ଆଣବିକ ଆଇସୋମର୍ |"
"ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮೆರಿಸಂ, ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮೆರಿಸಂ","ପରମାଣୁ ଆଇସୋରିଜିମ୍, ଆଣବିକ ଆଇସୋରିଜିମ୍ |"
ಪರಮಾಣು ಲೇಸರ್,ପରମାଣୁ ଲେଜର
"ಪರಮಾಣು ಮಟ್ಟ, ಪರಮಾಣು ಶಕ್ತಿಯ ಮಟ್ಟ","ଆଣବିକ ସ୍ତର, ଆଣବିକ ଶକ୍ତି ସ୍ତର |"
ನ್ಯೂಕ್ಲಿಯಸ್ ರಚನೆ,ନ୍ୟୁକ୍ଲିୟସ୍ ଲେଖକ
ಪರಮಾಣು ಕಾಂತೀಯ ಕ್ಷಣ,ପରମାଣୁ ଚୁମ୍ବକୀୟ ମୁହୂର୍ତ୍ତ |
ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ (NMR),ଆଣବିକ ଚୁମ୍ବକୀୟ ରିଜୋନାନ୍ସ (NMR)
ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ଆଣବିକ ଚୁମ୍ବକୀୟ ରିଜୋନାନ୍ସ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
ಪರಮಾಣು ಕಾಂತೀಯ ವಿನಾಯಿತಿ,ପରମାଣୁ ଚୁମ୍ବକୀୟ ପ୍ରତିରୋଧକ ଶକ୍ତି |
ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟನ್ ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟನ್,ପରମାଣୁ ଚୁମ୍ବକୀୟ ପରମାଣୁ ଚୁମ୍ବକ
ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ,ଆଣବିକ ମାସ
"ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಟರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಟರ್","ଆଣବିକ ପଦାର୍ଥ, ପରମାଣୁ ପଦାର୍ଥ |"
ಪರಮಾಣು ಮಾದರಿ,ଆଣବିକ ମଡେଲ୍ |
ಪರಮಾಣು ಕ್ಷಣ,ପରମାଣୁ ମୁହୂର୍ତ୍ତ
ಪರಮಾಣು ಕ್ಷಣದ ಪ್ರಮಾಣ,ପରମାଣୁ ମୁହୂର୍ତ୍ତ ସ୍କେଲ |
ಪರಮಾಣು ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಕ್,ପରମାଣୁ ପାରାମାଗ୍ନେଟିକ୍ |
ಪರಮಾಣು ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್,ଆଣବିକ ପରମାଗ୍ନେଟିକ୍ ରିଜୋନାନ୍ସ |
"ನ್ಯೂಕ್ಲಿಯರ್ ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಸಮ್, ನ್ಯೂಕ್ಲಿಯರ್ ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಸಮ್","ଆଣବିକ ପାରାମାଗ୍ନେଟିଜିମ୍, ଆଣବିକ ପାରାମାଗ୍ନେଟିଜିମ୍ |"
ಪರಮಾಣು ಕಣ,ପରମାଣୁ କଣିକା
ಪರಮಾಣು ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ,ପରମାଣୁ ଫଟୋ ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରଭାବ |
ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರ ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರ,ଆଣବିକ ପଦାର୍ଥ ବିଜ୍ଞାନ ଆଣବିକ ପଦାର୍ଥ ବିଜ୍ଞାନ |
ಪರಮಾಣು ರಾಶಿ,ଆଣବିକ ଗଦା
"ಪರಮಾಣು ಸಾಮರ್ಥ್ಯ, ಪರಮಾಣು ಸಾಮರ್ಥ್ಯ","ଆଣବିକ ସମ୍ଭାବନା, ଆଣବିକ ସମ୍ଭାବନା |"
ಪರಮಾಣು ಶಕ್ತಿ ಪರಮಾಣು ಶಕ್ತಿ,ଆଣବିକ ଶକ୍ତି ଆଣବିକ ଶକ୍ତି |
"ಪರಮಾಣು ಶಕ್ತಿ ರಿಯಾಕ್ಟರ್, ಪರಮಾಣು ಶಕ್ತಿ ರಿಯಾಕ್ಟರ್","ଆଣବିକ ଶକ୍ତି ରିଆକ୍ଟର, ଆଣବିକ ଶକ୍ତି ରିଆକ୍ଟର"
ಪರಮಾಣು ಕ್ವಾಡ್ರುಪೋಲ್ ಅನುರಣನ,ଆଣବିକ ଚତୁର୍ଭୁଜ ରିଜୋନାନ୍ସ |
ನ್ಯೂಕ್ಲಿಯರ್ ಕ್ವಾಡ್ರುಪೋಲ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ଆଣବିକ ଚତୁର୍ଭୁଜ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
ಪರಮಾಣು ವಿಕಿರಣ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ଆଣବିକ ବିକିରଣ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
ಪರಮಾಣು ತ್ರಿಜ್ಯ ಪರಮಾಣು ತ್ರಿಜ್ಯ,ପରମାଣୁ ପରିସର
ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ,ଆଣବିକ ପ୍ରତିକ୍ରିୟା ଆଣବିକ ପ୍ରତିକ୍ରିୟା |
ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ,ପରମାଣୁ ପ୍ରତିକ୍ରିୟା ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି |
ಪರಮಾಣು ರಿಯಾಕ್ಟರ್ ಪರಮಾಣು ರಿಯಾಕ್ಟರ್,ଆଣବିକ ରିଆକ୍ଟର ଆଣବିକ ରିଆକ୍ଟର |
ಪರಮಾಣು ವಿಶ್ರಾಂತಿ,ପରମାଣୁ ଆରାମ
"ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್, ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್, ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್","ଆଣବିକ ରିଜୋନାନ୍ସ, ଆଣବିକ ରିଜୋନାନ୍ସ, ଆଣବିକ ରିଜୋନାନ୍ସ |"
ಪರಮಾಣು ಅನುರಣನ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,ଆଣବିକ ରିଜୋନାନ୍ସ ଅବଶୋଷଣ |
ಪರಮಾಣು ಅನುರಣನ ಇಂಡಕ್ಷನ್,ଆଣବିକ ରିଜୋନାନ୍ସ ଇନଡକ୍ସନ୍ |
"ಪರಮಾಣು ಅನುರಣನ ಮಟ್ಟ, ಪರಮಾಣು ಅನುರಣನ ಮಟ್ಟ","ଆଣବିକ ରିଜୋନାନ୍ସ ସ୍ତର, ଆଣବିକ ରିଜୋନାନ୍ସ ସ୍ତର |"
ಪರಮಾಣು ರಾಕೆಟ್ ಪರಮಾಣು ರಾಕೆಟ್,ଆଣବିକ ରକେଟ୍ ଆଣବିକ ରକେଟ୍ |
ಪರಮಾಣು ಕೋಶ ರಚನೆ,ପରମାଣୁ କୋଷ ଗଠନ
"ಪರಮಾಣು ಮಳೆ, ರಂದ್ರ ಮಳೆ","ଆଣବିକ ବର୍ଷା, ପର୍ଫୋରେସନ୍ ବୃଷ୍ଟିପାତ |"
ಪರಮಾಣು ಗಾತ್ರದ ಅನುರಣನ,ଆଣବିକ ଆକାରର ରେଜୋନାନ୍ସ |
"ಪರಮಾಣು ಜನಸಂಖ್ಯೆ, ಪರಮಾಣು ಜನಸಂಖ್ಯೆ","ଆଣବିକ ଜନସଂଖ୍ୟା, ଆଣବିକ ଜନସଂଖ୍ୟା |"
"ಪರಮಾಣು ವಿದಳನ, ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ","ଆଣବିକ ବିଭାଜନ, ଆଣବିକ ମାସ |"
"ಪರಮಾಣು ಜಾತಿಗಳು, ಪರಮಾಣು ಜಾತಿಗಳು","ପରମାଣୁ ପ୍ରଜାତି, ପରମାଣୁ ପ୍ରଜାତି |"
ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ଆଣବିକ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
"ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್, ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್","ଆଣବିକ ସ୍ପିନ୍, ଆଣବିକ ସ୍ପିନ୍ |"
ಪರಮಾಣು ಸ್ಪಿನ್ ಕಾರ್ಯ,ପରମାଣୁ ସ୍ପିନ୍ କାର୍ଯ୍ୟ
ಪರಮಾಣು ಸ್ಪಿನ್ ಬಹುತ್ವ,ପରମାଣୁ ସ୍ପିନ୍ ବହୁଳତା |
ಪರಮಾಣು ಸ್ವಯಂ ಪ್ರತಿಕ್ರಿಯೆ,ପରମାଣୁ ଆତ୍ମ ପ୍ରତିକ୍ରିୟା |
ಪರಮಾಣು ಸ್ಥಿರತೆ,ପରମାଣୁ ସ୍ଥିରତା |
ಪರಮಾಣು ಪರ್ಯಾಯ,ଆଣବିକ ପ୍ରତିସ୍ଥାପନ
ನ್ಯೂಕ್ಲಿಯರ್ ಹೈಪರ್ಥರ್ಮಿಯಾ,ପରମାଣୁ ହାଇପରଥର୍ମିଆ |
"ನ್ಯೂಕ್ಲಿಯರ್ ಸೂಪರ್ ಪಾಲಿಮರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಸೂಪರ್ ಪಾಲಿಮರ್","ଆଣବିକ ସୁପରପୋଲାଇମର, ଆଣବିକ ସୁପରପୋଲାଇମର |"
ಪರಮಾಣು ಚಿಹ್ನೆ ಪರಮಾಣು ಚಿಹ್ನೆ,ପରମାଣୁ ପ୍ରତୀକ ପରମାଣୁ ପ୍ରତୀକ |
ಪರಮಾಣು ಥರ್ಮಿಯೋನಿಕ್ ಪರಿವರ್ತಕ,ପରମାଣୁ ଥର୍ମୋନିକ୍ କନଭର୍ଟର |
ನ್ಯೂಕ್ಲಿಯರ್ ಥ್ರೆಶೋಲ್ಡ್ ಡಿಟೆಕ್ಟರ್,ପରମାଣୁ ଥ୍ରେସହୋଲ୍ଡ ଡିଟେକ୍ଟର |
ಪರಮಾಣು ಮಾರ್ಗ,ଆଣବିକ ଟ୍ରାକ୍ଟ
ಪರಮಾಣು ಸೋರಿಕೆ ಪ್ಲೇಟ್,ଆଣବିକ ଲିକ୍ ପ୍ଲେଟ୍ |
"ಪರಮಾಣು ಪರಿವರ್ತನೆ, ಪರಮಾಣು ಪರಿವರ್ತನೆ","ଆଣବିକ ରୂପାନ୍ତର, ଆଣବିକ ରୂପାନ୍ତର |"
"ಪರಮಾಣು ಸೋಂಕು, ಪರಮಾಣು ವರ್ಗಾವಣೆ","ପରମାଣୁ ସଂକ୍ରମଣ, ପରମାଣୁ ସଂକ୍ରମଣ"
ಪರಮಾಣು ಪರಿವರ್ತನೆ,ପରମାଣୁ ସଂକ୍ରମଣ
ಪರಮಾಣು ಶಸ್ತ್ರಾಸ್ತ್ರಗಳು,ଆଣବିକ ଅସ୍ତ୍ର
ಪರಮಾಣು ಲಾಭ,ପରମାଣୁ ଲାଭ
ಪರಮಾಣು ಜೀಮನ್ ಪರಿಣಾಮ,ଆଣବିକ ଜିମାନ୍ ପ୍ରଭାବ |
ನ್ಯೂಕ್ಲಿಯೇಶನ್,ନ୍ୟୁକ୍ଲିୟେସନ୍ |
ಪರಮಾಣು ಸಮಯ,ପରମାଣୁ ସମୟ
ನ್ಯೂಕ್ಲಿಯೊಜೆನೆಸಿಸ್,ନ୍ୟୁକ୍ଲିଓଜେନେସିସ୍ |
ನ್ಯೂಕ್ಲಿಯಾನ್,ନ୍ୟୁକ୍ଲିଅନ୍ |
ನ್ಯೂಕ್ಲಿಯಾನ್ ಸಂಖ್ಯೆ,ନ୍ୟୁକ୍ଲିଅନ୍ ସଂଖ୍ୟା
ನ್ಯೂಕ್ಲಿಯೊನ್-ಆಂಟಿನ್ಯೂಕ್ಲಿಯೊನ್ ಅಳಿಸುವಿಕೆ,ନ୍ୟୁକ୍ଲିଅନ୍-ଆଣ୍ଟିନ୍ୟୁକ୍ଲିଅନ୍ ବିଲୋପ |
ನ್ಯೂಕ್ಲಿಯೊನಿಕ್ಸ್,ନ୍ୟୁକ୍ଲିଅନିକ୍ସ |
ನ್ಯೂಕ್ಲಿಯೋನಿಯಮ್,ନ୍ୟୁକ୍ଲିଅନିୟମ୍ |
ಪರಮಾಣು,ପରମାଣୁ
"ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್","ନ୍ୟୁକ୍ଲିୟସ୍, ନ୍ୟୁକ୍ଲିୟସ୍, ନ୍ୟୁକ୍ଲିୟସ୍ |"
ತಡೆ ವಲಯ,ପ୍ରତିବନ୍ଧକ ଜୋନ୍ |
ಶೂನ್ಯ,ଶୂନ
ಶೂನ್ಯ ಪತ್ತೆ,ଶୂନ୍ୟ ଚିହ୍ନଟ
ಶೂನ್ಯ ವಿದ್ಯುದ್ವಾರ,ଶୂନ୍ୟ ଇଲେକ୍ଟ୍ରୋଡ୍ |
ಶೂನ್ಯ ವಿಚಲನ ಸಾಧನ,ଶୂନ୍ୟ ଡିଫ୍ଲେକ୍ସନ୍ ଟୁଲ୍ |
ಶೂನ್ಯ ರೇಖೆ,ଶୂନ୍ୟ ରେଖା
ಶೂನ್ಯ ಕ್ಷಣದ ವಿಮಾನ,ଶୂନ୍ୟ ମୁହୂର୍ତ୍ତ ବିମାନ |
ಶೂನ್ಯ ವಿಚಲನ ಸ್ಥಾನ,ଶୂନ୍ୟ ବିଘ୍ନ ସ୍ଥିତି |
ಶೂನ್ಯ ವಿಚಲನ ಸ್ಥಾನ ಸೂಚಕ,ଶୂନ୍ୟ ବିଘ୍ନ ସ୍ଥିତି ସୂଚକ |
ಸಂಪೂರ್ಣ ಶೂನ್ಯ ಶಕ್ತಿ,ସଂପୂର୍ଣ୍ଣ ଶୂନ୍ୟ ଶକ୍ତି |
ಶೂನ್ಯ ಬಿಂದು ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್,ଶୂନ ବିନ୍ଦୁ ପୋଟେଣ୍ଟିଓମିଟର |
ಶೂನ್ಯ ಸಮತೋಲನ,ଶୂନ୍ୟ ସନ୍ତୁଳନ
ಕಿವುಡುತನ,ଶ୍ରବଣ ଶକ୍ତି
ಶೂನ್ಯ ಕಿರಣ,ଶୂନ୍ୟ କିରଣ
ಸಂಖ್ಯೆ,ସଂଖ୍ୟା
ಸಂಖ್ಯಾ ವೈಶಿಷ್ಟ್ಯ,ସାଂଖ୍ୟିକ ବ feature ଶିଷ୍ଟ୍ୟ
ಸಂಖ್ಯಾ ವಿಳಾಸ,ସାଂଖ୍ୟିକ ଠିକଣା
ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ,ସାଂଖ୍ୟିକ ଅକ୍ଷର
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,ସାଂଖ୍ୟିକ ଗଣନା
ಸಂಖ್ಯಾತ್ಮಕ ಮೀಸಲಾತಿ,ସାଂଖ୍ୟିକ ସଂରକ୍ଷଣ
"ಸಂಖ್ಯಾತ್ಮಕ ವಸ್ತು, ಸಂಖ್ಯಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು","ସାଂଖ୍ୟିକ ପଦାର୍ଥ, ସାଂଖ୍ୟିକ ପରିସଂଖ୍ୟାନ |"
ಸಂಖ್ಯಾತ್ಮಕ ಮೌಲ್ಯ,ସାଂଖ୍ୟିକ ମୂଲ୍ୟ
ಸಂಖ್ಯಾದರ್ಶಕ,ସଂଖ୍ୟାସଂଖ୍ୟା
ಅಕ್ಷದ ವಿಚಲನ ಆಂಟೆನಾ,ଅକ୍ଷ ବିଘ୍ନ ଆଣ୍ଟେନା |
ವಿಭಾಗೇತರ ವಲಯ,ଅଣ-ବିଭାଜନ ଜୋନ୍ |
"ಅಕ್ಷದ ವಿಚಲನ, ಆಂದೋಲನದ ಕ್ರೆಸ್ಟ್-ತಿರುಗುವಿಕೆ","ଅକ୍ଷ ବିଘ୍ନ, କ୍ରେଷ୍ଟ-ଘୂର୍ଣ୍ଣନ"
ಅಕ್ಷದ ವಿಚಲನ ಸ್ಥಿರ,ଅକ୍ଷ ବିଚ୍ଛିନ୍ନତା ସ୍ଥିର |
ಅಕ್ಷದ ವಿಚಲನ ದೀರ್ಘವೃತ್ತ,ଅକ୍ଷ ବିଚ୍ଛିନ୍ନତା ଏଲିପ୍ସ |
ಆಕ್ಸಿಯೊಮೆಟ್ರಿಕ್ ಸ್ಕ್ಯಾನರ್,ଆକ୍ସିଓମେଟ୍ରିକ୍ ସ୍କାନର୍ |
ನೈಕ್ವಿಸ್ಟ್ ರೇಖಾಚಿತ್ರ,nyquist ଚିତ୍ର |
ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡಗಳು,nyquist ମାନଦଣ୍ଡ |
ನೈಕ್ವಿಸ್ಟ್ ಆವರ್ತನ,nyquist ଆବୃତ୍ତି |
ನೈಕ್ವಿಸ್ಟ್ ಮಧ್ಯಂತರ,nyquist ବ୍ୟବଧାନ |
ನೈಕ್ವಿಸ್ಟ್ ಶಬ್ದ ಪ್ರಮೇಯ,nyquist ଶବ୍ଦ ଥିଓରେମ୍ |
ನೈಕ್ವಿಸ್ಟ್ ಸಿಗ್ನಲಿಂಗ್ ದರ,nyquist ସଙ୍କେତ ହାର |
ಓ ಎಲೆಕ್ಟ್ರಾನ್,ହେ ଇଲେକ୍ଟ୍ରନ୍ |
ಓ ಸರ್ಕ್ಯೂಟ್ ಮೆಶ್,ହେ ସର୍କିଟ୍ ଜାଲ୍ |
ಓ ಕೋಶ,ହେ କକ୍ଷ
ಓ-ರೇ,ଓ-ରେ
ಒಬೆರಾನ್,ଓବରନ୍ |
"ವಸ್ತು, ದೇಹ, ವಸ್ತು","ବସ୍ତୁ, ଶରୀର, ବସ୍ତୁ"
ಚಿತ್ರದ ಅಂತ್ಯ,ପ୍ରତିଛବି ଶେଷ
ಚಿತ್ರ ಪ್ರದೇಶ,ପ୍ରତିଛବି କ୍ଷେତ୍ର
ದೃಶ್ಯ,ଭିଜୁଆଲ୍
"ದೃಶ್ಯ ಮಸೂರ, ವಸ್ತುನಿಷ್ಠ","ଭିଜୁଆଲ୍ ଲେନ୍ସ, ଅବଜେକ୍ଟିଭ୍ |"
ವಸ್ತು ಬಿಂದು,ବସ୍ତୁ ବିନ୍ଦୁ |
ಗುರಿ ಕಾರ್ಯಕ್ರಮ,ଲକ୍ଷ୍ୟ ପ୍ରୋଗ୍ରାମ୍
ಚಿತ್ರ ಪ್ರದೇಶ,ପ୍ରତିଛବି ଅଞ୍ଚଳ |
"ವಸ್ತುನಿಷ್ಠ (v, ), ವಸ್ತುನಿಷ್ಠ, ವಸ್ತುನಿಷ್ಠ (ಇಲ್ಲ, )","ଅବଜେକ୍ଟିଭ୍ (v, ), ଅବଜେକ୍ଟିଭ୍, ଅବଜେକ୍ଟିଭ୍ (ନା, )"
ದೃಶ್ಯ ದ್ಯುತಿರಂಧ್ರ,ଭିଜୁଆଲ୍ ଆପେଚର |
ವಸ್ತುನಿಷ್ಠ ಶಕ್ತಿ,ଅବଜେକ୍ଟିଭ୍ ଫୋର୍ସ |
ದೃಶ್ಯ ಮಸೂರ,ଭିଜୁଆଲ୍ ଲେନ୍ସ
