Hindi,Malayalam
निहित पताभिगमन,പരോക്ഷമായ അഭിസംബോധന
अंतःक्षेपण लेसर,ഇൻജക്ഷൻ ലേസർ
इंकजेट मुद्रित्र,ഇങ്ക്ജെറ്റ് പ്രിന്റർ
निवेशी प्रवेश्यता,നിക്ഷേപ കടന്നുകയറ്റം
निवेश अभिनति धारा,നിക്ഷേപ സ്ട്രീം
निवेश बफर,നിക്ഷേപ ബഫർ
निवेश अभिलक्षणिक,നിക്ഷേപ സവിശേഷതകൾ
निवेश युक्ति,നിക്ഷേപ തന്ത്രം
निवेश ऑफसेट धारा,ഇൻവെസ്റ്റ്മെന്റ് ഓഫ്സെറ്റ് വിഭാഗം
निवेश ऑफसेट वोल्टता,ഇൻപുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്
निवेश स्पंद परिपथ,ഇൻപുട്ട് പൾസ് സർക്യൂട്ട്
निवेश पंजी,നിക്ഷേപ രജിസ്റ്റർ
निवेश अंत्य,നിക്ഷേപം അവസാനം
निवेश तुल्य,നിക്ഷേപത്തിന് തുല്യമായത്
निवेश वोल्टता,ഇൻപുട്ട് വോൾട്ടേജ്
निवेश-निर्गत मॉडल,ഇൻപുട്ട്-ഔട്ട്പുട്ട് മോഡൽ
INR बफर,INR ബഫർ
अन्तर्वाह धारा,ഇൻഫ്ലോ കറന്റ്
निवेशन हानि,ഉൾപ്പെടുത്തൽ നഷ്ടം
तात्क्षणिक नमूनीकरण,തൽക്ഷണ സാമ്പിൾ
तात्क्षणित वोल्टता,തൽക്ഷണ വോൾട്ടേജ്
नैज स्टैंड ऑफ अनुपात,naz സ്റ്റാൻഡ് ഓഫ് റേഷ്യോ
अनुदेश,നിർദ്ദേശം
अनुदेश,നിർദ്ദേശം
अनुदेश चक्र,നിർദ്ദേശ ചക്രം
अनुदेश कालचक्र,നിർദ്ദേശ ചക്രം
अनुदेश विकोडक,നിർദ്ദേശ ഡീകോഡർ
"अनुदेश संरूप, फार्मेट","ഇൻസ്ട്രക്ഷൻ ഫോർമാറ്റ്, ഫോർമാറ്റ്"
अनुदेश पंजी,നിർദ്ദേശ രജിസ്റ്റർ
अनुदेश समुच्चय,നിർദ്ദേശ സെറ്റ്
अनुदेश शब्दाकार,നിർദ്ദേശ ക്രിയ
यंत्र,യന്ത്രം
यंत्रीकरण,യന്ത്രവൽക്കരണം
यंत्रीकरण प्रवर्धक,യന്ത്രവൽക്കരണ ആംപ്ലിഫയർ
यंत्रीकरण ट्रांसफॉर्मर,യന്ത്രവൽക്കരണം ട്രാൻസ്ഫോർമർ
विद्युतरोधी गेट,ഇൻസുലേറ്റഡ് ഗേറ്റ്
रोधी गेट फेट,പ്രതിരോധം ഗേറ്റ് വിധി
विद्युत रोधी,ഇൻസുലേറ്റർ
रोधी,ആൻറി പെർസ്പിറന്റ്
INT संकेत,INT സിഗ്നൽ
INTA संकेत,INTA സിഗ്നൽ
INTE संकेत,INTE സിഗ്നൽ
एकीकृत परिपथ (आई.सी),ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (IC)
एकीकृत परिपथ (आई.सी),ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (IC)
एकीकृत अंतःक्षेपण तर्क,ഇന്റഗ്രേറ്റഡ് ഇഞ്ചക്ഷൻ ലോജിക്
समाकलक,ഇന്റഗ്രേറ്റർ
तीव्रक,തീവ്രത
अंतरांकीय ट्रासड्यूसर,ഡിഫറൻഷ്യൽ ട്രാൻസ്ഡ്യൂസർ
अंतराइलेक्ट्रोड धारिता,ഇന്റർ ഇലക്ട്രോഡ് കപ്പാസിറ്റൻസ്
अंतरपृष्ठ,ഇന്റർഫേസ്
अंतरापृष्ठ आवेश,ഇന്റർഫേസ് ചാർജ്
अंतरापृष्ठ युग्मन,ഇന്റർഫേസ് കപ്ലിംഗ്
अंतरापृष्ठि परिपथ,ഇന്റർഫേസ് സർക്യൂട്ട്
व्यतिकरण क्षीणन,ഇടപെടൽ ദുർബലപ്പെടുത്തൽ
व्यतिकरण फिल्टर,ഇടപെടൽ ഫിൽട്ടർ
अंतर्ग्रथन क्रमवीक्षण,സിനാപ്സ് സ്കാനിംഗ്
अंतर्ग्रथन,സിനാപ്സ്
अंतःबंधन हैंड शेक,ഇന്റർബന്ധൻ ഹാൻഡ് ഷെയ്ക്ക്
मध्यवर्ती आवृत्ति (आई.एफ.),ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി (IF)
मध्य आवृत्ति,മിഡ് ഫ്രീക്വൻസി
आंतरायिक विफलता,ഇടവിട്ടുള്ള പരാജയം
अंतरामॉडुलन,ഇന്റർമോഡുലേഷൻ
अंतरामाडुलन विरूपण (आइ.एम.डी.),ഇന്റർമോഡുലേഷൻ ഡിസ്റ്റോർഷൻ (IMD)
आंतरिक आवृत्ति प्रतिपूरण,ആന്തരിക ആവൃത്തി നഷ്ടപരിഹാരം
निर्वचक,വ്യാഖ്യാതാവ്
अंतरायन,തടസ്സപ്പെടുത്തുക
अंतरायन,തടസ്സപ്പെടുത്തുക
विच्छिन्न सतत तरंग (आई सी डब्लयू),തുടർച്ചയായ തുടർച്ചയായ തരംഗം (ICW)
अंतर प्रतीक व्यतिकरण (आइ एस आई),ഇന്റർ സിംബൽ ഇടപെടൽ (ISI)
अंतरायन पंजी,തടസ്സപ്പെടുത്തൽ രജിസ്റ്റർ
अंतरायन संकेत,തടസ്സപ്പെടുത്തൽ സിഗ്നൽ
नैज द्रव्य,ഭൗതിക പണം
प्रतिलोम फूरिये रूपांतर (आइ एफ टी),വിപരീത ഫോറിയർ ട്രാൻസ്ഫോം (IFT)
प्रतिलोमी परत,വിപരീത പാളി
प्रतिलोमी विद्युत प्रदाय,റിവേഴ്സ് പവർ സപ്ലൈ
प्रतिलोमक,വിപരീതം
प्रतिलोमक,വിപരീതം
प्रतिलोम योजक,വിപരീത ആഡർ
प्रतिलोमी प्रवर्धक,വിപരീത ആംപ്ലിഫയർ
प्रतिलोम प्रवर्धक,വിപരീത ആംപ്ലിഫയർ
प्रतिलोम निवेश,വിപരീത നിക്ഷേപം
Io/M संकेत,Io/M സിഗ്നൽ
Io/R संकेत,Io/R സിഗ്നൽ
प्वधॉ ladsr,വെള്ളം ladsr
आयन,അയോൺ
आयन रोपण,അയോൺ നടീൽ
आयन रोपण,അയോൺ നടീൽ
आयन अनुनादी अवशोषण,അയോൺ അനുരണനം ആഗിരണം
आयनन,അയോണൈസേഷൻ
आयनन,അയോണൈസേഷൻ
आयनन धारा,അയോണൈസേഷൻ കറന്റ്
आयन मंडलीय संचरण,അയണോസ്ഫിയർ ട്രാൻസ്മിഷൻ
आयन मंडलीय संचरण,അയണോസ്ഫിയർ ട്രാൻസ്മിഷൻ
लौह क्रोड,ഇരുമ്പ് കോർ
लौह-वेन मीटर,ഇരുമ്പ് വെയ്ൻ മീറ്റർ
ISA बस,ISA ബസ്
पृथक्कारी प्रवर्धक,ഒറ്റപ്പെടുത്തുന്ന ആംപ്ലിഫയർ
पृथक्कारी,സെപ്പറേറ്റർ
समदैशिक विकिरक,ഐസോടോപിക് വികിരണം
J/S अनुपात,J/S അനുപാതം
जैक,ജാക്ക്
जैक प्लग,ജാക്ക് പ്ലഗ്
j-प्रदर्श,j-ഡിസ്പ്ലേ
संधि फेट,ഉടമ്പടി വിധി
जिटर,വിറയൽ
J-K फ्लिप-फ्लॉप,JK ഫ്ലിപ്പ്-ഫ്ലോപ്പുകൾ
जॉनसन कोड,ജോൺസൺ കോഡ്
जॉनसन गणक,ജോൺസൺ സ്കോറർ
जॉनसन रव,ജോൺസൺ റേവ്
जोन कर्तन परिपथ,സോൺ ഷീറിംഗ് സർക്യൂട്ട്
जे-प्रचालक,j-ഓപ്പറേറ്റർ
जोसेफसन संधि,ജോസഫ്സൺ ഉടമ്പടി
जॉयस्टिक,ജോയിസ്റ്റിക്ക്
झंपक,മിന്നിമറയുക
संधि,ഉടമ്പടി
संधि धारिता,ഉടമ്പടി നിലനിർത്തൽ
संधि डायोड,ജംഗ്ഷൻ ഡയോഡ്
संधि पृथक्करण,ഉടമ്പടി വേർപിരിയൽ
संधि ताप,സംയുക്ത ചൂട്
संधि ट्रांजिस्टर,ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ
कारनॉ मानचित्र,കാർനോ മാപ്പ്
कॉर्नो अभिचित्र,കോൺറോ ഡ്രോയിംഗ്
केल गुणांक,കെൽ കോഫിഫിഷ്യന്റ്
केल्विन द्विसेतु,കെൽവിൻ ഇരട്ട പാലം
केल्विन वार्से वोल्टता विभाजनी,കെൽവിൻ വാർസ് വോൾട്ടേജ് ഡിവൈഡർ
केर सेल,കെർ സെൽ
की बोर्ड (कुंजी पट),കീ ബോർഡ്
कुंजी पट्ट,കീ ബോർഡ്
कुंजी भंडारण पंजी,കീ സ്റ്റോറേജ് രജിസ്റ്റർ
कुंजीपटल,കീബോർഡ്
कुंजीपटल,കീബോർഡ്
कुजीयित AGC,കീഡ് എജിസി
प्रतिघाव,കൌണ്ടർ പരിക്ക്
किलो हर्ट्ज,കിലോ ഹെർട്സ്
किरचॉफ का धारा नियम,കിർച്ചോഫിന്റെ സെക്ഷൻ നിയമം
किरचॉफ वोल्टता नियम,കിർച്ചോഫ് വോൾട്ടേജ് നിയമം
जानु वोल्टता,വോൾട്ടേജ് അറിയുക
KVK अनुमतांक,കെവികെ റേറ്റർ
प्रयोगशाला विद्युत प्रदाय,ലബോറട്ടറി വൈദ്യുതി വിതരണം
प्रयोगशाला मानक,ലബോറട്ടറി മാനദണ്ഡങ്ങൾ
लैविरिंथ आवेष्टन,ലാവിരിന്ത് തിരുകൽ
प्रलाक्ष प्रक्रम,pralaksh പ്രക്രിയ
सोपाननुमा D/A परिवर्तक,എലവേറ്റഡ് ഡി/എ കൺവെർട്ടർ
पश्चता,മാനസാന്തരം
पश्चता प्रतिकारित पुर्निवेश प्रवर्धक,ബാക്ക് കോമ്പൻസേഷൻ റീഇൻവെസ്റ്റ്‌മെന്റ് ആംപ്ലിഫയർ
लैम्बर्ट्स कोज्या नियम,ലാംബെർട്ടിന്റെ കോസൈൻ നിയമം
लैंप पुनर्भरण,വിളക്ക് റീചാർജ്
स्थानिक जालक्रम प्रबंधक,പ്രാദേശിക നെറ്റ്‌വർക്ക് മാനേജർ
अवरण क्षेत्र,കവർ ഏരിയ
भूदृश्य विधा,ലാൻഡ്സ്കേപ്പ് മോഡ്
भूदृश्य मॉनीटर,ലാൻഡ്സ്കേപ്പ് മോണിറ്റർ
भाषा कोडांतरण,ഭാഷാ അസംബ്ലിംഗ്
भाषा संसाधित्र,ഭാഷാ പ്രോസസ്സർ
भाषा अनुनाद क्रमादेश,ഭാഷാ അനുരണന പ്രോഗ്രാമിംഗ്
उभयनिष्ठ,സാധാരണ
लाप्लास समीकरण,ലാപ്ലേസ് സമവാക്യം
लाप्लास रूपांतरण,ലാപ്ലേസ് രൂപാന്തരം
एल.ए.पी.एम.,ലാപ്‌എം
लैपटॉप कंप्यूटर,ലാപ്ടോപ് കമ്പ്യൂട്ടർ
एल.ए.आर.ए.एम.,ലാറാം
वृहत् फ्रेम,വലിയ ഫ്രെയിം
वृहद् त्रैज्य बंकन,വലിയ ആരം ലേബലിംഗ്
"LSI एल.एस.आइ., विशाल एकीकरण","LSI LSI, മാസിവ് ഇന്റഗ്രേഷൻ"
वृहत् एकीकरण (एल.एस.आई.),മാസ് ഇന്റഗ്രേഷൻ (LSI)
दीर्घ संकेत प्रवर्धक,നീണ്ട സിഗ്നൽ ആംപ്ലിഫയർ
लारमोर परिशुद्धक,ലാർമോർ പ്യൂരിഫയർ
लेसर,ലേസർ
लेसर डायोड,ലേസർ ഡയോഡ്
लेसर इंजन,ലേസർ എഞ്ചിൻ
लेसर मुद्रित्र,ലേസർ പ്രിന്റർ
लेसर भंडारण,ലേസർ സംഭരണം
लेसर देहली,ലേസർ സിൽ
अंतिम प्रवेश बहिर्गमन,അവസാന എൻട്രി എക്സിറ്റ്
लैच,പൂട്ടുക
सिटकनी बंद करना,ലാച്ച് ഓഫ്
खराद कर्तन,lathe shearing
प्रसुप्तिकाल,സുഷുപ്തി
पार्श्व कर्तन निकाय,സൈഡ് ഷീറിംഗ് സിസ്റ്റം
पार्श्विक विसरण,ലാറ്ററൽ ഡിഫ്യൂഷൻ
पार्श्व पी.एन.पी. ट्रॉजिस्टर,ലാറ്ററൽ പി.എൻ.പി ട്രാൻസിസ്റ്റർ
पार्श्व ट्रांजिस्टर,സൈഡ് ട്രാൻസിസ്റ്റർ
एल क्षीणकारी,ഞാൻ ദുർബലപ്പെടുത്തുന്നു
संधि नियम,ഉടമ്പടി ഭരണം
परत,പാളി
परत अंतरापृष्ठ,പാളി ഇന്റർഫേസ്
आयनमंडलीय परत,അയണോസ്ഫെറിക് പാളി
परतन,പാളി
खाका,രൂപരേഖ
आदि प्ररूप खाका पट्ट,ടെംപ്ലേറ്റ് ടെംപ്ലേറ്റ്
अनुयोगी मूल्यांकन,ആപ്ലിക്കേഷൻ മൂല്യനിർണ്ണയം
एल.सी.,എൽസി
LCALL निर्देश,LCALL നിർദ്ദേശങ്ങൾ
एल.डी.,ld
"अग्रता, लेड","നയിക്കുക, നയിക്കുക"
अग्रता प्रतिकारीत पुनर्भरण प्रवर्धक,മുൻഗണനാ നഷ്ടപരിഹാരം നൽകിയ റീചാർജ് ആംപ്ലിഫയർ
अग्रग कोर,ഫ്രണ്ട് കോർ
क्षरण अनुरूप स्विचन,കോറഷൻ അനലോഗ് സ്വിച്ചിംഗ്
क्षरण फ्लक्स,മണ്ണൊലിപ്പ് ഫ്ലക്സ്
क्षरण विधा,മണ്ണൊലിപ്പ് മോഡ്
मंडूक प्लुति प्रवर्धक,പാഡോക്ക് ഫ്ലൂട്ട് ആംപ്ലിഫയർ
मंडूक प्लुति परीक्षण,പാഡോക്ക് പ്ലൂട്ടി ടെസ്റ്റ്
अधिगमन वक्र,പഠന വക്രം
पट्टायित लाइन मोडेम,പാട്ടത്തിനെടുത്ത ലൈൻ മോഡം
पट्टायिक समय,പാട്ട സമയം
अल्पतम सार्थक द्वयंक,ഏറ്റവും അർത്ഥവത്തായ ഗെയിം
लेकलान्श शुष्क सेल,ലെക്ലാഞ്ച് ഡ്രൈ സെൽ
प्रकाश उत्सर्जक डायोड,ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ്
LED सूचक,LED സൂചകം
वामावर्ती ध्रुवण,എതിർ ഘടികാര ധ്രുവീകരണം
वाम औचित्य,ഇടതു ന്യായീകരണം
दंतकथा,ഇതിഹാസം
लेंज नियम,ലാംഗിന്റെ നിയമം
लीओ मुद्रित्र,ലിയോ പ്രിന്റർ
अक्षर गुणता,അക്ഷര നിലവാരം
स्तर सक्रिय निवेश,ലെവൽ സജീവ നിക്ഷേപം
स्तर कोडन,ലെവൽ കോഡിംഗ്
स्तर विस्थापक,ലെവൽ ഷിഫ്റ്റർ
स्तर स्थानांतरण,ലെവൽ ട്രാൻസ്ഫർ
स्तरीकरण,വർഗ്ഗീകരണം
स्तर संवेदी अंतारायम,ലെവൽ സെൻസിറ്റീവ് അന്താരയം
शाब्दिक शाहन,അക്ഷരാർത്ഥത്തിൽ ഷഹാൻ
शब्दकोश,നിഘണ്ടു
लीडेन जार,ലൈഡൻ പാത്രം
अनुभाषक संग्रह,വ്യാഖ്യാതാവിന്റെ ശേഖരം
वाहक आयु-काल,കാരിയർ പ്രായം
प्रकाश,വെളിച്ചം
आलोक वक्र,നേരിയ വക്രം
प्रकाश उत्सर्जक डायोड (एल.ई.डी),ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ് (എൽഇഡി)
प्रकाश लब्धि,നേരിയ നേട്ടം
प्रदीप्तिमापी,ഫോട്ടോമീറ്റർ
प्रकाश लेखनी,നേരിയ സ്റ്റൈലസ്
प्रकाश नली,ലൈറ്റ് ട്യൂബ്
सीमक,ലിമിറ്റർ
सीमांत विकिरण,മാർജിനൽ റേഡിയേഷൻ
लिंडेमान इलेक्ट्रोमापी,ലിൻഡമാൻ ഇലക്ട്രോമീറ്റർ
रेखा कोड,ലൈൻ കോഡ്
रेखा प्रतिबंधन,ലൈൻ നിയന്ത്രണം
रेखा चालक,ലൈൻ ഡ്രൈവർ
रेखा हैंडलर,ലൈൻ ഹാൻഡ്ലർ
रेखा अंतरापृष्ठ,ലൈൻ ഇന്റർഫേസ്
रेखा निर्गम ट्रांसफॉर्मर,ലൈൻ ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
रेखा वर्णक्रम,ലൈൻ സ്പെക്ട്രം
रेखा तुल्यकलित एस.एम.पी.एस.,ലൈൻ സമന്വയ എസ്എംപിഎസ്
रेखा तरंग रूप,ലൈൻ തരംഗ രൂപം
रैखिक प्रवर्धक,ലീനിയർ ആംപ്ലിഫയർ
रैखिक व्यूह,രേഖീയ അറേ
रैखिक सहसंबंध गुणांक,ലീനിയർ കോറിലേഷൻ കോഫിഫിഷ്യന്റ്
रैखिक विरूपण,രേഖീയ വികലത
रेखीय प्रवणीत जंक्शन,രേഖീയ ചരിവ് ജംഗ്ഷൻ
रैखिक अंतवेंशन,രേഖീയ ഇടപെടൽ
रैखिक मॉडुलन विधि,ലീനിയർ മോഡുലേഷൻ രീതി
रैखिक कला फिल्टर,ലീനിയർ ആർട്ട് ഫിൽട്ടർ
रैखिक ध्रुवण,രേഖീയ ധ്രുവീകരണം
रैखिक क्षेत्र,രേഖീയ പ്രദേശം
रैखिक नियंत्रक,ലീനിയർ കൺട്രോളർ
रैखिक गति,രേഖീയ ചലനം
रैखिक स्विचन,ലീനിയർ സ്വിച്ചിംഗ്
रेखीय आयाम माडुलित निकाय,ലീനിയർ ആംപ്ലിറ്റ്യൂഡ് മോഡുലേറ്റഡ് സിസ്റ്റം
"लिंक परत, श्रृंखला परत","ലിങ്ക് പാളി, ചെയിൻ പാളി"
श्रृंखलक क्रमादेश,സീരിയൽ പ്രോഗ്രാം
संयोजक सीमक,ബന്ധിപ്പിക്കുന്ന ലിമിറ്റർ
ओष्ठ माइक्रोफोन,ലിപ് മൈക്രോഫോൺ
लिसाजू आकृति,ലിസാജു രൂപം
लिसाजू विधि,ലിസാജസ് രീതി
श्रोता,പ്രേക്ഷകർ
श्रोता श्रांति,പ്രേക്ഷകരുടെ ക്ഷീണം
श्रवण शीर्षफोन,ഹെഡ്‌ഫോൺ കേൾക്കുന്നു
लिथियम प्राथमिक बैटरी,ലിഥിയം പ്രാഥമിക ബാറ്ററി
लिथोमुद्रण,ലിത്തോഗ്രാഫി
शिला मुद्रण,റോക്ക് പ്രിന്റിംഗ്
जीवंत संगीत,തൽസമയ സംഗീത
लायड फिशर चुंबकीय वर्ग,ലോയ്ഡ് ഫിഷർ മാഗ്നറ്റിക് സ്ക്വയർ
लोड,ലോഡ് ചെയ്യുക
भार गुणक,ലോഡ് ഘടകം
लोड प्रतिबाधा,ലോഡ് പ്രതിരോധം
उद्भार रेखा,ലിഫ്റ്റ് ലൈൻ
भारण,ലോഡ്
लोब एरियल,ലോബ് ഏരിയൽ
स्थानिक जालक्रम (LAN),സ്പേഷ്യൽ നെറ്റ്‌വർക്ക് (LAN)
स्थानीय बस,പ്രാദേശിക ബസ്
स्थानीय बस वीडियो तंत्र,പ്രാദേശിക ബസ് വീഡിയോ സിസ്റ്റം
स्थानीय प्रसार बस,പ്രാദേശിക ട്രാൻസ്മിഷൻ ബസ്
स्थानीय वार्ता,പ്രാദേശിക സംസാരം
अभिबंधन प्रवर्धक,അസൈൻമെന്റ് ആംപ്ലിഫയർ
अभिबंधक,സംരക്ഷകൻ
अभिबंध पाश,നിയന്ത്രണ ലൂപ്പ്
सत्रारंभ,സെഷൻ ആരംഭം
लघुगुणकीय आवर्त्ती ऐन्टेना,ലോഗരിഥമിക് ഫ്രീക്വൻസി ആന്റിന
प्रचा लेखन,പബ്ലിസിറ്റി എഴുത്ത്
तर्क विश्लेषक,ലോജിക് അനലൈസർ
तर्क सेल व्यूह,ലോജിക് സെൽ അറേ
तर्क परिपथ,ലോജിക് സർക്യൂട്ട്
तर्क प्रविष्टि,വാദം പ്രവേശനം
तर्क कुल,വാദം ആകെ
तर्क कलन,ലോജിക് കാൽക്കുലസ്
तर्क गेट,ലോജിക് ഗേറ്റ്
तर्क विश्लेषण,യുക്തി വിശകലനം
लोगो,ജനങ്ങൾ
लघुगुणकीय अभिवर्धक,ലോഗരിഥമിക് ആംപ്ലിഫയർ
लघुगणक प्रवर्धक,ലോഗരിഥമിക് ആംപ്ലിഫയർ
लघुगणकीय अपक्षय,ലോഗരിഥമിക് കാലാവസ്ഥ
लघुगणकीय पैमाना,ലോഗരിഥമിക് സ്കെയിൽ
दीर्घपुच्छ युग्म,ദീർഘവൃത്താകൃതിയിലുള്ള ജോഡി
बड़ा शब्द,വലിയ വാക്ക്
"लाउडस्पीकर, ध्वनि विस्तारक युक्ति","ഉച്ചഭാഷിണി, ആംപ്ലിഫൈയിംഗ് ഉപകരണം"
निम्न आवृत्ति प्रतिकारण,കുറഞ്ഞ ഫ്രീക്വൻസി നഷ്ടപരിഹാരം
निम्न आवृत्ति रव,കുറഞ്ഞ ആവൃത്തിയിലുള്ള ശബ്ദം
निम्न आवृत्ति खाँच फिल्टर,കുറഞ്ഞ ഫ്രീക്വൻസി ഗ്രോവ് ഫിൽട്ടർ
निम्न आवृत्ति संचरण,കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ
निम्न आवृत्ति ट्रांसफॉर्मर,കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്ഫോർമർ
"निम्न स्तर, अनुरूप संकेत",താഴ്ന്ന നില അനലോഗ് സിഗ്നൽ
निम्न रव,കുറഞ്ഞ ശബ്ദം
निम्न रव केबल,കുറഞ്ഞ ശബ്ദ കേബിൾ
निम्न पारक फिल्टर,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
निम्न पारक फिल्टर,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
निम्न पारक RC परिपथ,കുറഞ്ഞ പവർ ആർസി സർക്യൂട്ട്
निम्न देहली तर्क,ലോ ത്രെഷോൾഡ് ലോജിക്
निम्न वोल्टता शक्ति स्रोत,കുറഞ്ഞ വോൾട്ടേജ് വൈദ്യുതി ഉറവിടം
निम्न पार्श्व आवृत्ति,കുറഞ്ഞ പ്ലേബാക്ക് ഫ്രീക്വൻസി
निम्न पार्श्व आवृत्ति,കുറഞ്ഞ പ്ലേബാക്ക് ഫ്രീക്വൻസി
LP खाँचा,എൽപി സ്ലോട്ട്
LP रिकार्ड,എൽപി റെക്കോർഡ്
LS वोल्टता ऑफसेट रक्षण,എൽഎസ് വോൾട്ടേജ് ഓഫ്സെറ്റ് സംരക്ഷണം
अल्पतम सार्थक द्वयंक,ഏറ്റവും അർത്ഥവത്തായ ഗെയിം
अल्पतम सार्थक अंक,ഏറ്റവും കുറഞ്ഞ സ്കോർ
विशाल एकीकरण,വൻതോതിലുള്ള ഏകീകരണം
निम्न विभव,കുറഞ്ഞ സാധ്യത
लग,നോക്കൂ
ल्यूमेन,ല്യൂമൻ
ल्यूमेन घंटा,ല്യൂമൻ മണിക്കൂർ
ज्योतिर्मयता,തിളക്കം
ज्योतिर्मयता संकेत,പ്രകാശ ചിഹ്നം
ज्योति फ्लक्स,ജ്വാല ഫ്ലക്സ്
ल्यूमर-ब्रोधन फोटोमीटर,ലുമർ-ബ്രോധൻ ഫോട്ടോമീറ്റർ
स्थानीकृत घटक मॉडल,പ്രാദേശികവൽക്കരിച്ച ഘടക മാതൃക
रेखीय वोल्टता विभेद ट्रांसफॉर्मर,ലീനിയർ വോൾട്ടേജ് ഡിഫറൻഷ്യൽ ട്രാൻസ്ഫോർമർ
मशीन कालचक्र,മെഷീൻ സൈക്കിൾ
मशीन भाषा,യന്ത്രഭാഷ
मैकितोश कंप्यूटर,macitosh കമ്പ്യൂട്ടർ
मैजिक टी,മാന്ത്രിക ചായ
चुंबक,കാന്തം
चुंबकीय प्रवर्धक,കാന്തിക ആംപ്ലിഫയർ
चुंबकीय बुदबुद स्मृति,കാന്തിക ബബിൾ മെമ്മറി
चुंबकीय क्रोड,കാന്തിക കോർ
चुंबकीय युग्मन,കാന്തിക കപ്ലിംഗ്
चुंबकीय आँकड़ा भंडारण,കാന്തിക ഡാറ്റ സംഭരണം
चुंबकीय विक्षेप,കാന്തിക വ്യതിയാനം
चुंबकीय डिस्क,കാന്തിക ഡിസ്ക്
चुंबकीय क्षेत्र,കാന്തികക്ഷേത്രം
चुंबकीय फ्लक्स,കാന്തിക പ്രവാഹം
चुंबकीय फोकसन,കാന്തിക ഫോക്കസ്
चुंबकीय शैथिल्य,മാഗ്നെറ്റോസിന്തസിസ്
चुंबकीय बल रेखा,കാന്തിക ബലരേഖ
चुंबकीय उद्ग्राही,കാന്തിക കളക്ടർ
चुंबकीय ध्रुवता,കാന്തിക ധ്രുവീകരണം
चुंबकीय ध्रुवता,കാന്തിക ധ്രുവത
चुंबकीय संतृप्ति,കാന്തിക സാച്ചുറേഷൻ
चुंबकीय परिरक्षण,കാന്തിക ഷീൽഡിംഗ്
चुंबकीय प्रक्षोभ,കാന്തിക പ്രക്ഷുബ്ധത
चुंबकीय टेप,കാന്തിക ടേപ്പ്
मैगनेटोमीटर,മാഗ്നെറ്റോമീറ്റർ
चुंबकीय प्रेरक बल (mmf),കാന്തിക ചാലക ശക്തി (എംഎംഎഫ്)
मैग्नेट्रॉन,മാഗ്നെട്രോൺ
आवर्धन,മാഗ്നിഫിക്കേഷൻ
परिमाण,വ്യാപ്തം
परिमाण तुलनित्र,മാഗ്നിറ്റ്യൂഡ് താരതമ്യപ്പെടുത്തൽ
परिमाण फलन,അളവ് പ്രവർത്തനം
वृहत् अभिकलित्र,വലിയ കമ്പ്യൂട്ടർ
मुख्य लाइन धारा,പ്രധാന ലൈൻ സ്ട്രീം
बहुसंख्यक वाहक,ഭൂരിപക്ഷ കാരിയർ
बहुसंख्यक वाहक धारा,ഭൂരിഭാഗം കാരിയർ കറന്റ്
"पुम संयोजक, पुंसंयोजक","പമ്പ് കോർഡിനേറ്റർ, റീകോമ്പിനന്റ്"
मैन (महानगरीय क्षेत्र नेटवर्क),MAN (മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക്)
मैनचेस्टर कोडन,മാഞ്ചസ്റ്റർ കോഡിംഗ്
मानव-जनित रव,മനുഷ്യ ശബ്ദം
अपूर्णांश,മാന്റിസ്സ
प्रतिचित्रण,മാപ്പിംഗ്
मारकोनी ऐंटेना,മാർക്കോണി ആന്റിന
चिन्ह/दिक्काल अनुपात,അടയാളം/സമയ അനുപാതം
आवरण,മൂടി
मास्क प्रोग्रामित रॉम,മാസ്ക് പ്രോഗ്രാം ചെയ്ത rom
अच्छादनशील अंतरायन,നല്ല പ്രവർത്തന തടസ്സം
आच्छद रोम,കവർ റോം
"मात्रा, द्रव्यमान","വോള്യം, പിണ്ഡം"
मास्टर घड़ी,മാസ്റ്റർ ക്ലോക്ക്
मास्टर दोलित्र,മാസ്റ്റർ ഓസിലേറ്റർ
सुमेलित फिल्टर,പൊരുത്തപ്പെടുന്ന ഫിൽട്ടർ
सुमेलित लोड,പൊരുത്തപ്പെടുന്ന ലോഡ്
सुमेलन,പൊരുത്തപ്പെടുന്നു
मैट्रिक्स समीकरण,മാട്രിക്സ് സമവാക്യം
प्रधान ऐन्टेना टी.वी.,ഹെഡ് ആന്റിന ടി.വി
अधिकतम अग्रधारा,പരമാവധി മുന്നോട്ട്
अधिकतम लब्धि,പരമാവധി നേട്ടം
अधिकतम शक्ति अंतरण प्रमेय,പരമാവധി പവർ ട്രാൻസ്ഫർ സിദ്ധാന്തം
