Malayalam,Kannada
ഇല നോഡ്,ಎಲೆ ನೋಡ್
ഇല സൈറ്റ്,ಎಲೆ ಸೈಟ್
പാട്ടത്തിനെടുക്കുക,ಗುತ್ತಿಗೆ
പാട്ടത്തിനെടുത്ത ചാനൽ,ಗುತ್ತಿಗೆ ಪಡೆದ ಚಾನಲ್
പാട്ടത്തിനെടുത്ത ലൈൻ,ಗುತ್ತಿಗೆ ಪಡೆದ ಸಾಲು
ഏറ്റവും കുറഞ്ഞ ബിറ്റ് (എൽഎസ്ബി),ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಬಿಟ್ (ಎಲ್ಎಸ್ಬಿ)
ഏറ്റവും കുറഞ്ഞ അക്കം,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಅಂಕಿ
പൈതൃക വ്യവസ്ഥ,ಪರಂಪರೆ ವ್ಯವಸ್ಥೆ
ലെമ്മ,ಲೆಮ್ಮಾ
അക്ഷര നിലവാരം (LQ),ಅಕ್ಷರದ ಗುಣಮಟ್ಟ (LQ)
ലെക്സെം,ಲೆಕ್ಸೆಮ್
ലെക്സിക്കോഗ്രാഫി,ಲೆಕ್ಸಿಕೋಗ್ರಫಿ
പുസ്തകശാല,ಗ್ರಂಥಾಲಯ
ലൈബ്രറി പ്രോഗ്രാം,ಗ್ರಂಥಾಲಯ ಕಾರ್ಯಕ್ರಮ
ലൈബ്രറി സബ്-റോട്ടീൻ,ಗ್ರಂಥಾಲಯ ಉಪ ದಿನಚರಿ
ലൈസൻസ് കരാർ,ಪರವಾನಗಿ ಒಪ್ಪಂದ
ലൈറ്റ് എമിറ്റർ ഡയോഡ് (എൽഇഡി),ಬೆಳಕಿನ ಹೊರಸೂಸುವ ಡಯೋಡ್ (ಎಲ್ಇಡಿ)
നേരിയ തോക്ക്,ಬೆಳಕಿನ ಗನ್
നേരിയ പേന,ಬೆಳಕಿನ ಪೆನ್
ലൈൻ അഡാപ്റ്റർ,ಲೈನ್ ಅಡಾಪ್ಟರ್
ലൈൻ എഡിറ്റിംഗ്,ಸಾಲು ಸಂಪಾದನೆ
ലൈൻ പ്രിന്റർ,ಲೈನ್ ಪ್ರಿಂಟರ್
ലീനിയർ,ರೇಖೀಯ
മിനിറ്റിലെ വരികൾ (LPM),ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM)
ലിങ്ക്,ಲಿಂಕ್
ലിങ്ക് ചെയ്ത പട്ടിക,ಲಿಂಕ್ ಪಟ್ಟಿ
ലിനക്സ്,LINUX
ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി),ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
അക്ഷരാർത്ഥം,ಅಕ್ಷರಶಃ
തത്സമയം,ಲೈವ್
ലൈവ് നോഡ്,ಲೈವ್ ನೋಡ್
ലോഡ് ചെയ്യുക,ಲೋಡ್ ಮಾಡಿ
ലോഡ് മൊഡ്യൂൾ,ಲೋಡ್ ಮಾಡ್ಯೂಲ್
പ്രാദേശിക,ಸ್ಥಳೀಯ
പ്രാദേശിക പ്രവേശനം,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (ലാൻ),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (ಲ್ಯಾನ್)
പ്രാദേശിക നിർവചനം,ಸ್ಥಳೀಯ ವ್ಯಾಖ್ಯಾನ
പ്രാദേശിക കൈമാറ്റം,ಸ್ಥಳೀಯ ವಿನಿಮಯ
പ്രാദേശിക മെമ്മറി,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
പ്രാദേശിക മോഡ്,ಸ್ಥಳೀಯ ಮೋಡ್
പ്രാദേശിക വേരിയബിൾ,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
പൂട്ടുക,ಲಾಕ್ ಮಾಡಿ
ലോക്ക് ചെയ്ത ഫയൽ,ಲಾಕ್ ಮಾಡಿದ ಫೈಲ್
ലോഗിൻ=ലോഗിൻ ചെയ്യുക,log in = log on
ലോഗ് ഓഫ്-ലോഗ് ഔട്ട്,ಲಾಗ್ ಆಫ್-ಲಾಗ್ ಔಟ್
ലോഗിംഗ്,ಲಾಗಿಂಗ್
ലോജിക് അനലൈസർ,ತರ್ಕ ವಿಶ್ಲೇಷಕ
ലോജിക് ബോംബ്,ತರ್ಕ ಬಾಂಬ್
ലോജിക് കാർഡ്,ಲಾಜಿಕ್ ಕಾರ್ಡ್
ലോജിക് ചാർട്ട് (ഫ്ലോ ചാർട്ട്),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್)
ലോജിക് സർക്യൂട്ട്,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
ലോജിക് ഡിസൈൻ,ತರ್ಕ ವಿನ್ಯಾಸ
ലോജിക് ഡയഗ്രം,ತರ್ಕ ರೇಖಾಚಿತ್ರ
ലോജിക് ഫ്ലോ ചാർട്ട്,ತರ್ಕ ಹರಿವು ಚಾರ್ಟ್
ലോജിക് ഫംഗ്ഷൻ,ತರ್ಕ ಕಾರ್ಯ
ലോജിക് ഗേറ്റ്,ಲಾಜಿಕ್ ಗೇಟ್
ലോജിക് പ്രോഗ്രാമിംഗ്,ತರ್ಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ലോജിക് ഷിഫ്റ്റ്,ತರ್ಕ ಬದಲಾವಣೆ
യുക്തിയുടെ അവസ്ഥ,ತರ್ಕ ಸ್ಥಿತಿ
ലോജിക് സ്വിച്ച്,ತರ್ಕ ಸ್ವಿಚ್
ലോജിക് യൂണിറ്റ്,ತರ್ಕ ಘಟಕ
ലോജിക്കൽ,ತಾರ್ಕಿಕ
ലോജിക്കൽ കണക്ഷൻ,ತಾರ್ಕಿಕ ಸಂಪರ್ಕ
ലോജിക്കൽ ഡാറ്റ ഘടന,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
ലോജിക്കൽ ഡയഗ്രം,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
ലോജിക്കൽ എക്സ്പ്രഷൻ,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്),ತಾರ್ಕಿಕ ಹರಿವು ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್)
ലോജിക്കൽ IF,ತಾರ್ಕಿಕ IF
ലോജിക്കൽ പ്രവർത്തനം,ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ
ലോജിക്കൽ ഓപ്പറേറ്റർ,ತಾರ್ಕಿಕ ಆಪರೇಟರ್
ലോജിക്കൽ ബന്ധം,ತಾರ್ಕಿಕ ಸಂಬಂಧ
ലോജിക്കൽ സ്കീം,ತಾರ್ಕಿಕ ಯೋಜನೆ
ലോജിക്കൽ ചിഹ്നം,ತಾರ್ಕಿಕ ಚಿಹ್ನೆ
ലോജിക്കൽ തരം,ತಾರ್ಕಿಕ ಪ್ರಕಾರ
ലോജിക്കൽ മൂല്യം,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
ലോജിക്കൽ വേരിയബിൾ,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
മുന്നോട്ട് നോക്കൂ,ಮುಂದೆ ನೋಡಿ ಒಯ್ಯಿರಿ
മുന്നോട്ട് നോക്കൂ,ಮುಂದೆ ನೋಡಿ
തിരയൽ,ಮೇಲೆ ನೋಡು
ലൂപ്പ്,ಲೂಪ್
ലൂപ്പ് നിയന്ത്രണം,ಲೂಪ್ ನಿಯಂತ್ರಣ
ലൂപ്പ് സമാരംഭം,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
ലൂപ്പ് പരിഷ്ക്കരണം,ಲೂಪ್ ಮಾರ್ಪಾಡು
ലൂപ്പ് നെറ്റ്വർക്ക്,ಲೂಪ್ ನೆಟ್ವರ್ಕ್
ലൂപ്പ് ആരംഭം,ಲೂಪ್ ಪ್ರಾರಂಭ
ലൂപ്പ് അവസാനിപ്പിക്കൽ,ಲೂಪ್ ಮುಕ್ತಾಯ
ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്,ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ
അയഞ്ഞ കപ്പിൾഡ്,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
നഷ്ടമായ കംപ്രഷൻ,ನಷ್ಟದ ಸಂಕೋಚನ
കുറഞ്ഞ ബൈറ്റ്,ಕಡಿಮೆ ಬೈಟ್
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
താഴ്ന്ന പരിധി,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം),ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)
യന്ത്രം,ಯಂತ್ರ
മെഷീൻ വിലാസം,ಯಂತ್ರದ ವಿಳಾಸ
മെഷീൻ കോഡ്,ಯಂತ್ರ ಕೋಡ್
മെഷീൻ സൈക്കിൾ,ಯಂತ್ರ ಚಕ್ರ
യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ,ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ
മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ,ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್
യന്ത്ര പിശക്,ಯಂತ್ರ ದೋಷ
മെഷീൻ നിഷ്ക്രിയ സമയം,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
യന്ത്ര സ്വതന്ത്ര ഭാഷ,ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ
യന്ത്ര നിർദ്ദേശം,ಯಂತ್ರ ಸೂಚನೆ
യന്ത്ര ബുദ്ധി,ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ
യന്ത്രഭാഷ,ಯಂತ್ರ ಭಾಷೆ
യന്ത്ര പഠനം,ಯಂತ್ರ ಕಲಿಕೆ
യന്ത്ര പ്രവർത്തനം,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
യന്ത്രാധിഷ്ഠിത ഭാഷ,ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ
മെഷീൻ റൺ,ಯಂತ್ರ ಚಾಲನೆ
മെഷീൻ സിമുലേഷൻ,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
മെഷീൻ കേടായ സമയം,ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ
യന്ത്ര വിവർത്തനം,ಯಂತ್ರ ಅನುವಾದ
യന്ത്ര വാക്ക്,ಯಂತ್ರ ಪದ
മാക്രോ (=മാക്രോ നിർദ്ദേശം),ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ)
മാക്രോ വാദം,ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್
മാക്രോ അസംബ്ലി പ്രോഗ്രാം,ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ
മാക്രോ കോൾ,ಮ್ಯಾಕ್ರೋ ಕರೆ
മാക്രോ കോഡ്,ಮ್ಯಾಕ್ರೋ ಕೋಡ್
മാക്രോ കമാൻഡ്,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
മാക്രോ പ്രഖ്യാപനം,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
മാക്രോ നിർവചനം,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
മാക്രോ ഫ്ലോ ചാർട്ട്,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
മാക്രോ ജനറേറ്റർ,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
മാക്രോ നിർദ്ദേശം,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
മാക്രോ ഭാഷ,ಮ್ಯಾಕ್ರೋ ಭಾಷೆ
മാക്രോ ലൈബ്രറി,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
മാക്രോ പാരാമീറ്റർ,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
മാക്രോ പ്രോസസ്സിംഗ്,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
മാക്രോ പ്രൊസസർ,ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್
മാക്രോ പ്രോഗ്രാമിംഗ്,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
മാക്രോ പ്രോട്ടോടൈപ്പ്,ಮ್ಯಾಕ್ರೋ ಮಾದರಿ
മാക്രോ-കോഡിംഗ്,ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್
മാഗബൈറ്റ് (MB),ಮ್ಯಾಗಬೈಟ್ (MB)
മാന്ത്രിക കഥാപാത്രം,ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ
മാന്ത്രിക സംഖ്യ,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
കാന്തിക ബബിൾ മെമ്മറി,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
കാന്തിക കാർഡ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
കാന്തിക കോശം,ಕಾಂತೀಯ ಕೋಶ
കാന്തിക സ്വഭാവം,ಕಾಂತೀಯ ಪಾತ್ರ
കാന്തിക കോർ സംഭരണം,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
കാന്തിക ഡിസ്ക്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
കാന്തിക ഡിസ്ക് വിലാസം,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
കാന്തിക ഡ്രം,ಕಾಂತೀಯ ಡ್ರಮ್
കാന്തിക എൻകോഡിംഗ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
കാന്തിക തല,ಕಾಂತೀಯ ತಲೆ
കാന്തിക മഷി,ಕಾಂತೀಯ ಶಾಯಿ
കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
കാന്തിക മാധ്യമം,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
കാന്തിക വായന,ಕಾಂತೀಯ ಓದುವಿಕೆ
കാന്തിക റെക്കോർഡിംഗ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
കാന്തിക സംഭരണം,ಕಾಂತೀಯ ಸಂಗ್ರಹ
കാന്തിക സ്ട്രിപ്പ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
കാന്തിക ടേപ്പ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
കാന്തിക ടേപ്പ് ഡ്രൈവ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
കാന്തിക ടേപ്പ് തലക്കെട്ട്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
കാന്തിക ടേപ്പ് ഗതാഗതം,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
കാന്തിക ടേപ്പ് യൂണിറ്റ്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
കാന്തിക നേർത്ത ഫിലിം,ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
കാന്തിക ട്രാക്ക്,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ,ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
മാഗ്നെറ്റോസ്ട്രിക്ഷൻ,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
മെയിൽ ബോക്സ്,ಮೇಲ್ ಬಾಕ್ಸ್
മെയിൽ ലയനം,ಮೇಲ್ ವಿಲೀನ
പ്രധാന നിയന്ത്രണ യൂണിറ്റ്,ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
പ്രധാന ഫ്രെയിം,ಮುಖ್ಯ ಚೌಕಟ್ಟು
പ്രധാന ഫ്രെയിം സിസ്റ്റം,ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
പ്രധാന മെമ്മറി,ಮುಖ್ಯ ಸ್ಮರಣೆ
പ്രധാന പ്രോഗ്രാം,ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
പ്രധാന സംഭരണം,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
പ്രധാന സ്വിച്ച്,ಮುಖ್ಯ ಸ್ವಿಚ್
മെയിന്റനൻസ്,ನಿರ್ವಹಣೆ
മെയിന്റനൻസ് പാനൽ,ನಿರ್ವಹಣೆ ಫಲಕ
അറ്റകുറ്റപ്പണി സമയം,ನಿರ್ವಹಣೆ ಸಮಯ
പ്രധാന ചക്രം,ಪ್ರಮುಖ ಚಕ್ರ
പ്രധാന ഉപകരണം,ಪ್ರಮುಖ ಸಾಧನ
പ്രധാന കീ,ಪ್ರಮುಖ ಕೀ
പ്രധാന സംസ്ഥാനം,ಪ್ರಮುಖ ರಾಜ್ಯ
പ്രധാന ഘടന,ಪ್ರಮುಖ ರಚನೆ
പ്രധാന ദൗത്യം,ಪ್ರಮುಖ ಕಾರ್ಯ
ഭൂരിപക്ഷ ഘടകം,ಬಹುಪಾಲು ಅಂಶ
ഭൂരിപക്ഷ ഗേറ്റ്,ಬಹುಪಾಲು ಗೇಟ್
ഭൂരിപക്ഷ പ്രവർത്തനം,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
മേക്കപ്പ് സമയം,ಮೇಕ್ಅಪ್ ಸಮಯ
തകരാർ പതിവ്,ಅಸಮರ್ಪಕ ದಿನಚರಿ
മാനേജ്മെന്റ് വികസനം,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
മാനേജ്മെന്റ് സയൻസ്,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
മാഞ്ചസ്റ്റർ കോഡിംഗ്,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
മാനിഫോൾഡിംഗ്,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
കൃത്രിമ വേരിയബിൾ,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
മനുഷ്യ-മെഷീൻ സിമുലേഷൻ,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
മാനുവൽ വിശകലനം,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
മാനുവൽ ഉത്തരം,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
മാനുവൽ എൻട്രി,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
മാനുവൽ എക്സ്ചേഞ്ച്,ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
മാനുവൽ ഇൻപുട്ട്,ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
മാനുവൽ പ്രവർത്തനം,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
പലതും പലതുമായ ബന്ധം,ಹಲವು ಸಂಬಂಧಗಳು
പലതും ഒരു ഡീകോഡറും,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
മാപ്പ് രീതി,ನಕ್ಷೆ ವಿಧಾನ
മാപ്പിംഗ്,ಮ್ಯಾಪಿಂಗ್
മാർജിൻ,ಅಂಚು
മാർജിൻ പിശക്,ಅಂಚು ದೋಷ
മാർജിനൽ ചെക്ക്,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
മാർജിനൽ ടെസ്റ്റ്,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
അടയാളം കണ്ടെത്തൽ,ಗುರುತು ಪತ್ತೆ
മാർക്ക് വായന,ಮಾರ್ಕ್ ಓದುವಿಕೆ
അടയാളം സ്കാനിംഗ്,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
മാർക്ക് സെൻസ്,ಗುರುತು ಅರ್ಥ
മാർക്കർ,ಮಾರ್ಕರ್
അടയാളപ്പെടുത്തുന്നു,ಗುರುತು ಹಾಕುವುದು
അടയാളപ്പെടുത്തൽ തരംഗം,ಗುರುತು ತರಂಗ
മാർക്കോവ് ചെയിൻ,ಮಾರ್ಕೊವ್ ಸರಣಿ
മാർക്കോവ് ഉറവിടം,ಮಾರ್ಕೊವ್ ಮೂಲ
അടയാളപ്പെടുത്തൽ ഭാഷ,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
മാസർ,ಮೇಸರ್
മാസർ,ಮೇಸರ್
മുഖംമൂടി,ಮುಖವಾಡ
മുഖംമൂടി ബിറ്റ്,ಮುಖವಾಡ ಬಿಟ್
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
മാസ്ക് രജിസ്റ്റർ,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
മുഖംമൂടി ധരിച്ച റോം,ಮುಖವಾಡದ ROM
മാസ്കിംഗ്,ಮರೆಮಾಚುವಿಕೆ
ബഹുജന ഡാറ്റ,ಸಾಮೂಹಿಕ ಡೇಟಾ
മാസ് മെമ്മറി,ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
വൻതോതിൽ സമാന്തരമായി,ಬೃಹತ್ ಸಮಾನಾಂತರ
മാസ്റ്റർ,ಮಾಸ್ಟರ್
മാസ്റ്റർ കാർഡ്,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
മാസ്റ്റർ ക്ലോക്ക്,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
മാസ്റ്റർ കൺസോൾ,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
മാസ്റ്റർ ഡാറ്റ,ಮಾಸ್ಟರ್ ಡೇಟಾ
മാസ്റ്റർ ഡയഗ്രം,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
മാസ്റ്റർ ഫയൽ,ಮಾಸ್ಟರ್ ಫೈಲ್
മാസ്റ്റർ ഗ്രൂപ്പ്,ಮಾಸ್ಟರ್ ಗುಂಪು
മാസ്റ്റർ കീ,ಮುಖ್ಯ ಕೀ
മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
മാസ്റ്റർ പ്രൊസസർ,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
മാസ്റ്റർ പ്രോഗ്രാം,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
മാസ്റ്റർ സ്റ്റേഷൻ,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
മാസ്റ്റർ ടേപ്പ്,ಮಾಸ್ಟರ್ ಟೇಪ್
മാസ്റ്റർ ടെർമിനൽ,ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
മാസ്റ്റർ/സ്ലേവ് ഉപകരണം,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
യജമാനൻ/അടിമ സംവിധാനം,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
പൊരുത്തം,ಹೊಂದಾಣಿಕೆ
പൊരുത്തപ്പെടുന്നു,ಹೊಂದಾಣಿಕೆಗೆ
ഗണിത പ്രോഗ്രാമിംഗ്,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ഗണിത അനുകരണം,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
മാട്രിക്സ്,ಮ್ಯಾಟ್ರಿಕ್ಸ್
മാട്രിക്സ് പ്രിന്റർ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
മാട്രിക്സ് സ്വിച്ച്,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
മാട്രിക്സ് പട്ടിക,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
പരമാവധി കമ്പ്യൂട്ടർ,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
മാക്സികമ്പ്യൂട്ടർ,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
പരമാവധി ഘടകം,ಗರಿಷ್ಠ ಅಂಶ
പരമാവധി (സാധാരണ തുക കാലാവധി),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
