Gujarati,Odiya
લાસ્ટ ઇન ફર્સ્ટ આઉટ (LIFO),ଶେଷରେ ପ୍ରଥମ (LIFO)
સ્તર,ସ୍ତର
લેઆઉટ,ଲେଆଉଟ୍
પર્ણ,ପତ୍ର |
લીફ નોડ,ପତ୍ର ନୋଡ୍ |
પર્ણ સાઇટ,ପତ୍ର ସାଇଟ୍ |
લીઝ,ଲିଜ୍
લીઝ્ડ ચેનલ,ଲିଜ୍ ଚ୍ୟାନେଲ୍ |
લીઝ્ડ લાઇન,ଲିଜ୍ ରେଖା
ઓછામાં ઓછું નોંધપાત્ર બીટ (lsb),ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ (lsb)
ઓછામાં ઓછો નોંધપાત્ર અંક,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା |
વારસો સિસ્ટમ,ପୁରୁଣା ପ୍ରଣାଳୀ
લેમ્મા,ଲେମ୍ମା
અક્ષર ગુણવત્તા (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
લેક્સેમ,ଲେକ୍ସେମ୍ |
લેક્સિકોગ્રાફી,ଲେକ୍ସିକୋଗ୍ରାଫି |
પુસ્તકાલય,ଲାଇବ୍ରେରୀ |
પુસ્તકાલય કાર્યક્રમ,ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍ |
પુસ્તકાલય પેટા-નિયમિત,ଲାଇବ୍ରେରୀ ଉପ-ରୁଟିନ୍ |
લાઇસન્સ કરાર,ଲାଇସେନ୍ସ ଚୁକ୍ତି
પ્રકાશ ઉત્સર્જક ડાયોડ (LED),ହାଲୁକା ଏମିଟର ଡାୟୋଡ୍ (LED)
હળવી બંદૂક,ହାଲୁକା ବନ୍ଧୁକ |
હળવી પેન,ହାଲୁକା କଲମ |
રેખા એડેપ્ટર,ରେଖା ଆଡାପ୍ଟର |
રેખા સંપાદન,ରେଖା ସମ୍ପାଦନା |
રેખા પ્રિન્ટર,ରେଖା ପ୍ରିଣ୍ଟର୍ |
રેખીય,ରେଖା
લાઇન્સ પ્રતિ મિનિટ (LPM),ପ୍ରତି ମିନିଟରେ ରେଖା (LPM)
લિંક,ଲିଙ୍କ୍ |
લિંક કરેલ સૂચિ,ଲିଙ୍କ୍ ତାଲିକା |
લિનક્સ,LINUX
લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD),ତରଳ ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ (LCD)
યાદી પ્રક્રિયા,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
શાબ્દિક,ଆକ୍ଷରିକ
જીવંત,ଲାଇଭ୍ |
જીવંત નોડ,ଲାଇଭ୍ ନୋଡ୍ |
લોડ,ଲୋଡ୍ କର |
લોડ મોડ્યુલ,ଲୋଡ୍ ମଡ୍ୟୁଲ୍
સ્થાનિક,ସ୍ଥାନୀୟ
સ્થાનિક ઍક્સેસ,ସ୍ଥାନୀୟ ପ୍ରବେଶ
લોકલ એરિયા નેટવર્ક (Lan),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (ଲାନ୍)
સ્થાનિક વ્યાખ્યા,ସ୍ଥାନୀୟ ପରିଭାଷା |
સ્થાનિક વિનિમય,ସ୍ଥାନୀୟ ବିନିମୟ |
સ્થાનિક મેમરી,ସ୍ଥାନୀୟ ସ୍ମୃତି
સ્થાનિક મોડ,ସ୍ଥାନୀୟ ମୋଡ୍ |
સ્થાનિક ચલ,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
તાળું,ଲକ୍ କରନ୍ତୁ |
લૉક કરેલી ફાઇલ,ଲକ୍ ହୋଇଥିବା ଫାଇଲ୍ |
log in=log on,ଲଗ୍ ଇନ୍ = ଲଗ୍ ଇନ୍ କରନ୍ତୁ |
લોગ ઓફ-લોગ આઉટ,ଲଗ୍ ଆଉଟ୍ ଆଉଟ୍ କରନ୍ତୁ |
લોગીંગ,ଲଗିଂ
તર્ક વિશ્લેષક,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
તર્ક બોમ્બ,ଲଜିକ୍ ବୋମା |
લોજિક કાર્ડ,ଲଜିକ୍ କାର୍ଡ |
લોજિક ચાર્ટ (ફ્લો ચાર્ટ),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ)
લોજિક સર્કિટ,ଲଜିକ୍ ସର୍କିଟ୍ |
તર્ક ડિઝાઇન,ତାର୍କିକ ଡିଜାଇନ୍ |
લોજિક ડાયાગ્રામ,ତାର୍କିକ ଚିତ୍ର
લોજિક ફ્લો ચાર્ટ,ତର୍କ ପ୍ରବାହ ଚାର୍ଟ |
તર્ક કાર્ય,ତାର୍କିକ କାର୍ଯ୍ୟ
તર્ક દ્વાર,ତାର୍କିକ ଫାଟକ
લોજિક પ્રોગ્રામિંગ,ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
તર્ક પરિવર્તન,ତର୍କ ପରିବର୍ତ୍ତନ
તર્કની સ્થિતિ,ତର୍କ ସ୍ଥିତି |
તર્ક સ્વીચ,ଲଜିକ୍ ସୁଇଚ୍ |
તર્ક એકમ,ତର୍କ ଏକକ |
તાર્કિક,ଯୁକ୍ତିଯୁକ୍ତ |
તાર્કિક જોડાણ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
લોજિકલ ડેટા માળખું,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
લોજિકલ ડાયાગ્રામ,ତାର୍କିକ ଚିତ୍ର
તાર્કિક અભિવ્યક્તિ,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ),ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ)
તાર્કિક IF,ଯୁକ୍ତିଯୁକ୍ତ IF
લોજિકલ કામગીરી,ଲଜିକାଲ୍ ଅପରେସନ୍
લોજિકલ ઓપરેટર,ଲଜିକାଲ୍ ଅପରେଟର୍ |
તાર્કિક સંબંધ,ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |
તાર્કિક યોજના,ଲଜିକାଲ୍ ସ୍କିମ୍ |
તાર્કિક પ્રતીક,ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |
તાર્કિક પ્રકાર,ଲଜିକାଲ୍ ପ୍ରକାର |
તાર્કિક મૂલ્ય,ତାର୍କିକ ମୂଲ୍ୟ
લોજિકલ ચલ,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
આગળ જુઓ કેરી,ଆଗକୁ ଦେଖ
સેટ આગળ જુઓ,ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |
જુઓ,ଉପରୁକୁ ଦେଖ
લૂપ,ଲୁପ୍ |
લૂપ નિયંત્રણ,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
લૂપ આરંભ,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
લૂપ ફેરફાર,ଲୁପ୍ ପରିବର୍ତ୍ତନ
લૂપ નેટવર્ક,ଲୁପ୍ ନେଟୱାର୍କ |
લૂપ શરૂઆત,ଲୁପ୍ ଆରମ୍ଭ
લૂપ સમાપ્તિ,ଲୁପ୍ ସମାପ୍ତି |
લૂપ-બેક ટેસ્ટ,ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |
ઢીલી રીતે જોડાયેલી,ଖାଲି ଯୋଡି |
લોસલેસ કમ્પ્રેશન,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
નુકસાનકારક કમ્પ્રેશન,କ୍ଷତିକାରକ ସଙ୍କୋଚନ |
ઓછી બાઈટ,କମ୍ ବାଇଟ୍ |
નિમ્ન સ્તરની ભાષા,ନିମ୍ନ ସ୍ତରର ଭାଷା |
નીચા પાસ ફિલ્ટર,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
ના જેટલું કે તેનાથી ઓછું,ନିମ୍ନ ବନ୍ଧା |
મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ),ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)
મશીન,ମେସିନ୍
મશીન સરનામું,ଯନ୍ତ୍ର ଠିକଣା
મશીન કોડ,ମେସିନ୍ କୋଡ୍
મશીન ચક્ર,ମେସିନ୍ ଚକ୍ର |
મશીન આધારિત ભાષા,ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |
મશીન આધારિત સોફ્ટવેર,ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |
મશીનની ભૂલ,ମେସିନ୍ ତ୍ରୁଟି |
મશીન નિષ્ક્રિય સમય,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
મશીન સ્વતંત્ર ભાષા,ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |
મશીન સૂચના,ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ
મશીન બુદ્ધિ,ଯନ୍ତ୍ର ବୁଦ୍ଧି
મશીન ભાષા,ମେସିନ୍ ଭାଷା
મશીન લર્નિંગ,ଯନ୍ତ୍ର ଶିକ୍ଷା
મશીન કામગીરી,ମେସିନ୍ ଅପରେସନ୍
મશીન લક્ષી ભાષા,ମେସିନ୍ ଆଧାରିତ ଭାଷା |
મશીન ચલાવવું,ମେସିନ୍ ଚଲାଇବା |
મશીન સિમ્યુલેશન,ମେସିନ୍ ଅନୁକରଣ
મશીનનો સમય બગડ્યો,ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |
મશીન અનુવાદ,ମେସିନ୍ ଅନୁବାଦ
મશીન શબ્દ,ମେସିନ୍ ଶବ୍ଦ |
મેક્રો (=મેક્રો સૂચના),ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ)
મેક્રો દલીલ,ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |
મેક્રો એસેમ્બલી પ્રોગ્રામ,ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |
મેક્રો કોલ,ମାକ୍ରୋ କଲ୍ |
મેક્રો કોડ,ମାକ୍ରୋ କୋଡ୍ |
મેક્રો આદેશ,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
મેક્રો ઘોષણા,ମାକ୍ରୋ ଘୋଷଣା
મેક્રો વ્યાખ્યા,ମାକ୍ରୋ ସଂଜ୍ଞା
મેક્રો ફ્લો ચાર્ટ,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
મેક્રો જનરેટર,ମାକ୍ରୋ ଜେନେରେଟର
મેક્રો સૂચના,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
મેક્રો ભાષા,ମାକ୍ରୋ ଭାଷା |
મેક્રો લાઇબ્રેરી,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
મેક્રો પરિમાણ,ମାକ୍ରୋ ପାରାମିଟର |
મેક્રો પ્રોસેસિંગ,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
મેક્રો પ્રોસેસર,ମାକ୍ରୋ ସଞ୍ଚାଳକ |
મેક્રો પ્રોગ્રામિંગ,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
મેક્રો પ્રોટોટાઇપ,ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |
મેક્રો-કોડિંગ,ମାକ୍ରୋ-କୋଡିଂ |
મેગાબાઈટ (MB),ମାଗାବାଇଟ୍ (MB)
જાદુઈ પાત્ર,ଯାଦୁ ଚରିତ୍ର |
જાદુઈ સંખ્યા,ଯାଦୁ ସଂଖ୍ୟା
ચુંબકીય બબલ મેમરી,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
ચુંબકીય કાર્ડ,ଚୁମ୍ବକୀୟ କାର୍ଡ |
ચુંબકીય કોષ,ଚୁମ୍ବକୀୟ କକ୍ଷ |
ચુંબકીય પાત્ર,ଚୁମ୍ବକୀୟ ଚରିତ୍ର |
ચુંબકીય કોર સંગ્રહ,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
ચુંબકીય ડિસ્ક,ଚୁମ୍ବକୀୟ ଡିସ୍କ |
ચુંબકીય ડિસ્ક સરનામું,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
ચુંબકીય ડિસ્ક મેમરી,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
ચુંબકીય ડ્રમ,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
ચુંબકીય એન્કોડિંગ,ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |
ચુંબકીય વડા,ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ
ચુંબકીય શાહી,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
ચુંબકીય શાહી અક્ષર ઓળખ (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR)
ચુંબકીય માધ્યમ,ଚୁମ୍ବକୀୟ ମିଡିଆ |
ચુંબકીય વાંચન,ଚୁମ୍ବକୀୟ ପଠନ |
ચુંબકીય રેકોર્ડિંગ,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
ચુંબકીય સંગ્રહ,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
ચુંબકીય પટ્ટી,ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |
ચુંબકીય ટેપ,ଚୁମ୍ବକୀୟ ଟେପ୍ |
ચુંબકીય ટેપ કારતૂસ,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
ચુંબકીય ટેપ ડ્રાઇવ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
ચુંબકીય ટેપ હેડર,ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |
ચુંબકીય ટેપ ગ્રંથપાલ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
ચુંબકીય ટેપ પરિવહન,ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |
ચુંબકીય ટેપ એકમ,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
ચુંબકીય પાતળી ફિલ્મ,ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |
ચુંબકીય ટ્રેક,ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |
મેગ્નેટો ઓપ્ટિક સ્ટોરેજ,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |
મેગ્નેટોગ્રાફિક પ્રિન્ટર,ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |
મેગ્નેટોસ્ટ્રિક્શન,ଚୁମ୍ବକୀୟ
મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ,ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |
મેઈલ બોક્સ,ମେଲ୍ ବାକ୍ସ
મેલ મર્જ,ମେଲ୍ ମିଶ୍ରଣ |
મુખ્ય નિયંત્રણ એકમ,ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |
મુખ્ય ફ્રેમ,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
મુખ્ય ફ્રેમ સિસ્ટમ,ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |
મુખ્ય મેમરી,ମୁଖ୍ୟ ସ୍ମୃତି
મુખ્ય કાર્યક્રમ,ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍
મુખ્ય સંગ્રહ,ମୁଖ୍ୟ ଭଣ୍ଡାର |
મુખ્ય સ્વીચ,ମୁଖ୍ୟ ସୁଇଚ୍
જાળવણી,ରକ୍ଷଣାବେକ୍ଷଣ
જાળવણી પેનલ,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
જાળવણી સમય,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
મુખ્ય ચક્ર,ପ୍ରମୁଖ ଚକ୍ର |
મુખ્ય ઉપકરણ,ପ୍ରମୁଖ ଉପକରଣ
મુખ્ય ચાવી,ମୁଖ୍ୟ ଚାବି |
મુખ્ય રાજ્ય,ପ୍ରମୁଖ ରାଜ୍ୟ |
મુખ્ય માળખું,ପ୍ରମୁଖ ଗଠନ
મુખ્ય કાર્ય,ପ୍ରମୁଖ କାର୍ଯ୍ୟ
બહુમતી તત્વ,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
બહુમતી દરવાજો,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
બહુમતી કામગીરી,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
મેકઅપ સમય,ମେକଅପ୍ ସମୟ |
ખામીયુક્ત નિયમિત,ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |
સંચાલન વિકાસ,ପରିଚାଳନା ବିକାଶ
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
મેનેજમેન્ટ વિજ્ઞાન,ପରିଚାଳନା ବିଜ୍ଞାନ |
માન્ચેસ્ટર કોડિંગ,ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |
મેનીફોલ્ડિંગ,ମନିଫୋଲ୍ଡିଂ |
મેનિપ્યુલેટેડ ચલ,ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |
ઇન્ડેક્સીંગની હેરફેર,ଇଣ୍ଡେକ୍ସ କରିବା
મેન-મશીન સિમ્યુલેશન,ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |
મેન્યુઅલ એડ્રેસ સ્વીચ,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
મેન્યુઅલ વિશ્લેષણ,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
મેન્યુઅલ જવાબો,ମାନୁଆଲ ଉତ୍ତର
મેન્યુઅલ એન્ટ્રી,ମାନୁଆଲ ପ୍ରବେଶ
મેન્યુઅલ વિનિમય,ମାନୁଆଲ ବିନିମୟ
મેન્યુઅલ ઇનપુટ,ମାନୁଆଲ୍ ଇନପୁଟ୍ |
મેન્યુઅલ કામગીરી,ମାନୁଆଲ୍ ଅପରେସନ୍ |
ઘણા થી ઘણા સંબંધ,ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |
ઘણા થી એક ડીકોડર,ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |
નકશા પદ્ધતિ,ମାନଚିତ୍ର ପଦ୍ଧତି
મેપિંગ,ମ୍ୟାପିଂ
માર્જિન,ମାର୍ଜିନ୍
માર્જિન ભૂલ,ମାର୍ଜିନ୍ ତ୍ରୁଟି |
સીમાંત ચેક,ମାର୍ଜିନାଲ ଯାଞ୍ଚ
સીમાંત કસોટી,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
માર્ક શોધ,ଚିହ୍ନ ଚିହ୍ନଟ
માર્ક વાંચન,ପ reading ଼ିବା ଚିହ୍ନ |
માર્ક સ્કેનિંગ,ମାର୍କ ସ୍କାନିଂ
માર્ક સેન્સ,ଚିହ୍ନ ଚିହ୍ନ
માર્કર,ମାର୍କର
માર્કિંગ,ମାର୍କିଂ
ચિહ્નિત તરંગ,ତରଙ୍ଗ ଚିହ୍ନିତ
માર્કોવ સાંકળ,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
માર્કોવ સ્ત્રોત,ମାର୍କୋଭ ଉତ୍ସ |
માર્ક-અપ ભાષા,ମାର୍କ ଅପ୍ ଭାଷା |
મેસર,ମାସର
મેસર,ମାସର
મહોરું,ମାସ୍କ
માસ્ક બીટ,ମାସ୍କ ବିଟ୍ |
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
માસ્ક રજીસ્ટર,ମାସ୍କ ରେଜିଷ୍ଟର |
માસ્ક કરેલ ROM,ମାସ୍କଡ୍ ROM |
માસ્કીંગ,ମାସ୍କିଂ |
માસ ડેટા,ବହୁ ତଥ୍ୟ
માસ મેમરી,ଜନ ସ୍ମୃତି
મોટા પાયે સમાંતર,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
માસ્ટર,ଗୁରୁ
માસ્ટર કાર્ડ,ମାଷ୍ଟର କାର୍ଡ |
મુખ્ય ઘડિયાળ,ମାଷ୍ଟର ଘଣ୍ଟା |
માસ્ટર કન્સોલ,ମାଷ୍ଟର କନସୋଲ୍ |
મુખ્ય ડેટા,ମୂଖ୍ୟ ତଥ୍ୟ |
માસ્ટર ડાયાગ્રામ,ମୂଖ୍ୟ ଚିତ୍ର
માસ્ટર ફાઇલ,ମାଷ୍ଟର ଫାଇଲ୍ |
મુખ્ય જૂથ,ମାଷ୍ଟର ଗ୍ରୁପ୍ |
મુખ્ય કી,ମାଷ୍ଟର କି
માસ્ટર લાઇબ્રેરી ટેપ,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
મુખ્ય પ્રોસેસર,ମାଷ୍ଟର ସଞ୍ଚାଳକ |
માસ્ટર પ્રોગ્રામ,ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |
મુખ્ય સ્ટેશન,ମାଷ୍ଟର ଷ୍ଟେସନ୍ |
મુખ્ય ટેપ,ମାଷ୍ଟର ଟେପ୍ |
મુખ્ય ટર્મિનલ,ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |
માસ્ટર/સ્લેવ ઉપકરણ,ମାଷ୍ଟର / ଦାସ ଉପକରଣ |
માસ્ટર/સ્લેવ સિસ્ટમ,ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |
મેચ,ମ୍ୟାଚ୍
મેચિંગ,ମେଳ ଖାଉଛି
ગાણિતિક પ્રોગ્રામિંગ,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
ગાણિતિક સિમ્યુલેશન,ଗାଣିତିକ ଅନୁକରଣ
મેટ્રિક્સ,ମାଟ୍ରିକ୍ସ
મેટ્રિક્સ પ્રિન્ટર,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
મેટ્રિક્સ સ્વીચ,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
મેટ્રિક્સ ટેબલ,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
મેક્સી કમ્પ્યુટર,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
મેક્સિકોમ્પ્યુટર,ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |
મહત્તમ તત્વ,ସର୍ବାଧିକ ଉପାଦାନ |
મહત્તમ (પ્રમાણભૂત રકમ શબ્દ),maxterm (ମାନକ ରାଶି ଶବ୍ଦ)
મેક્સવેલ ડિમન,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
મીન,ଅର୍ଥ
અર્થ સમારકામ સમય,ଅର୍ଥ ମରାମତି ସମୟ |
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
નિષ્ફળતાનો સમય,ବିଫଳତାର ସମୟ |
સમારકામ માટેનો સમય,ମରାମତି ପାଇଁ ସମୟ |
સમારકામ માટેનો સરેરાશ સમય (MTTR),ମରାମତି ପାଇଁ ସମୟ (MTTR)
મધ્યમ પાયે એકીકરણ (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
મધ્યમ પાયે એકીકરણ (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
મધ્યમ ગાળાના સંગ્રહ ઉપકરણ,ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |
મેગાબીટ પ્રતિ સેકન્ડ (MB Ps),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps)
સભ્ય પદાર્થ,ସଦସ୍ୟ ବସ୍ତୁ |
સભ્ય રેકોર્ડ,ସଦସ୍ୟ ରେକର୍ଡ |
મેમરી,ସ୍ମୃତି
મેમરી એરે,ମେମୋରୀ ଆରେ
મેમરી બેંક,ମେମୋରୀ ବ୍ୟାଙ୍କ
મેમરી બફર રજિસ્ટર,ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |
મેમરી બસ,ମେମୋରୀ ବସ୍
મેમરી કાર્ડ,ମେମୋରୀ କାର୍ଡ
મેમરી સેલ,ମେମୋରୀ ସେଲ୍
મેમરી કોમ્પેક્શન,ସ୍ମୃତି ସଙ୍କୋଚନ
મેમરી કોર,ମେମୋରୀ କୋର୍
મેમરી ચક્ર,ସ୍ମୃତି ଚକ୍ର
મેમરી ડેટા રજિસ્ટર,ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |
મેમરી ડમ્પ,ମେମୋରୀ ଡମ୍ପ
મેમરી વિનિમય,ସ୍ମୃତି ବିନିମୟ
મેમરી વંશવેલો,ସ୍ମୃତି କ୍ରମ
મેમરી સૂચના,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
મેમરી મેનેજમેન્ટ,ସ୍ମୃତି ପରିଚାଳନା
મેમરી નકશો,ସ୍ମୃତି ମାନଚିତ୍ର
મેમરી મેપ કરેલ I/O,ମେମୋରୀ ମ୍ୟାପ୍ I / O
મેમરી મોડેલ,ମେମୋରୀ ମଡେଲ୍ |
મેમરી મોડ્યુલ,ମେମୋରୀ ମଡ୍ୟୁଲ୍
મેમરી પોઇન્ટર રજીસ્ટર,ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |
મેમરી પાવર,ସ୍ମୃତି ଶକ୍ତି
મેમરી રક્ષણ,ସ୍ମୃତି ସୁରକ୍ଷା
મેમરી સંદર્ભ સૂચના,ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ
મેમરી નિવાસી કાર્યક્રમ,ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |
મેમરી યુનિટ,ମେମୋରୀ ୟୁନିଟ୍
મેનુ,ମେନୁ
મેનુ બાર,ମେନୁ ବାର୍ |
મેનુ ડ્રાઈવ,ମେନୁ ଡ୍ରାଇଭ୍ |
મેનુ પસંદગી,ମେନୁ ଚୟନ
મેનુ આધારિત કાર્યક્રમ,ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
મર્જ કરો,ମିଶ୍ରଣ କରନ୍ତୁ |
વિનિમય સૉર્ટ મર્જ કરો,ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |
