Telugu,Malayalam
స్థానిక అటాచ్మెంట్,നേറ്റീവ് അറ്റാച്ചുമെന്റ്
స్థానిక కోడ్,നേറ്റീവ് കോഡ്
స్థానిక కంపైలర్,നേറ്റീവ് കംപൈലർ
సహజ బైనరీ,പ്രകൃതിദത്ത ബൈനറി
"సహజ పనితీరు
 జనరేటర్","സ്വാഭാവിക പ്രവർത്തനം
 വൈദുതോല്പാദനയന്തം"
సహజ భాష,പ്രകൃതി ഭാഷ
"సహజ భాష
 వ్యవస్థ","പ്രകൃതി ഭാഷ
 ഏര്പ്പാട്"
సూది,സൂചി
తిరస్కరించండి,നിരസിക്കുക
ప్రతికూల ప్రవేశం,നെഗറ്റീവ് എൻട്രി
వ్యతిరేకమైన ఫీడ్ బ్యాక్,നെഗറ്റീവ് ഫീഡ്ബാക്ക്
ప్రతికూల తర్కం,നെഗറ്റീവ് ലോജിക്
ప్రతికూల నిజమైన తర్కం,നെഗറ്റീവ് യഥാർത്ഥ ലോജിക്
నెగెంట్రోపీ,നെഗന്റ്രോപ്പി
"ఇదీ లేక
 ఆపరేషన్ (నార్--
 ఆపరేషన్)","അല്ല
 പ്രവർത്തനം (നോർ--
 പ്രവർത്തനം)"
నెపర్,നിപ്പർ
"సమూహ ఆదేశం
 జాబితా","നെസ്റ്റഡ് കമാൻഡ്
 പട്ടിക"
సమూహ మాక్రోలు,നെസ്റ്റഡ് മാക്രോകൾ
గూడు స్థాయి,നെസ്റ്റിംഗ് ലെവൽ
గూడు దుకాణం,നെസ്റ്റിംഗ് സ്റ്റോർ
నికర నిర్మాణం,നെറ്റ് ഘടന
"నెట్‌వర్క్ యాక్సెస్
 నియంత్రణ","നെറ്റ്വർക്ക് ആക്സസ്സ്
 ഭരണം"
"నెట్‌వర్క్ యాక్సెస్
 యంత్రం","നെറ്റ്വർക്ക് ആക്സസ്സ്
 യന്തം"
"నెట్‌వర్క్ యాక్సెస్
 ధర","നെറ്റ്വർക്ക് ആക്സസ്സ്
 വിലനിർണ്ണയം"
నెట్‌వర్క్ అనలాగ్,നെറ്റ്വർക്ക് അനലോഗ്
నెట్‌వర్క్ ఎనలైజర్,നെറ്റ്വർക്ക് അനലൈസർ
"నెట్‌వర్క్
 అప్లికేషన్","നെറ്റ്വർക്ക്
 അപേക്ഷ"
"నెట్‌వర్క్
 వాస్తుశిల్పం","നെറ്റ്വർക്ക്
 വാസ്തുവിദ"
"నెట్‌వర్క్
 అవగాహన","നെറ്റ്വർക്ക്
 ബോധപ്പെടുത്തല്"
"నెట్‌వర్క్
 భాగం","നെറ്റ്വർക്ക്
 ഘടകം"
"నెట్‌వర్క్
 రద్దీ","നെറ്റ്വർക്ക്
 നിബിഡത"
నెట్‌వర్క్ స్థిరాంకం,നെറ്റ്വർക്ക് സ്ഥിരാങ്കം
"నెట్‌వర్క్ నియంత్రణ
 మోడ్","നെറ്റ്വർക്ക് നിയന്ത്രണം
 മാതിരി"
"నెట్‌వర్క్ నియంత్రణ
 దశ","നെറ്റ്വർക്ക് നിയന്ത്രണം
 ഘട്ടം"
"నెట్‌వర్క్ నియంత్రణ
 ప్రోగ్రామ్
 తరం","നെറ്റ്വർക്ക് നിയന്ത്രണം
 കാരപരിപാടി
 തലമുറ"
"నెట్‌వర్క్ నియంత్రణ
 సిగ్నలింగ్ యూనిట్","നെറ്റ്വർക്ക് നിയന്ത്രണം
 സിഗ്നിംഗ് യൂണിറ്റ്"
"నెట్‌వర్క్ డేటాబేస్
 వ్యవస్థ","നെറ്റ്വർക്ക് ഡാറ്റാബേസ്
 ഏര്പ്പാട്"
నెట్‌వర్క్ ఫ్రంట్ ఎండ్,നെറ്റ്വർക്ക് ഫ്രണ്ട് എൻഡ്
"నెట్‌వర్క్
 అనుసంధానం","നെറ്റ്വർക്ക്
 സംയോജനം"
నెట్‌వర్క్ సమగ్రత,നെറ്റ്വർക്ക് സമഗ്രത
"నెట్‌వర్క్
 ఇంటర్ కనెక్షన్","നെറ്റ്വർക്ക്
 പരസ്പരവിരുദ്ധമായ"
"నెట్‌వర్క్ ఇంటర్ఫేస్
 యంత్రం","നെറ്റ്വർക്ക് ഇന്റർഫേസ്
 യന്തം"
నెట్‌వర్క్ పొర,നെറ്റ്വർക്ക് ലെയർ
"నెట్‌వర్క్ లోడ్
 విశ్లేషణ","നെറ്റ്വർക്ക് ലോഡ്
 വിശകലനം"
నెట్‌వర్క్ నోడ్,നെറ്റ്വർക്ക് നോഡ്
నెట్‌వర్క్ ఆపరేటర్,നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ
నెట్‌వర్క్ మార్గం,നെറ്റ്വർക്ക് പാത
నెట్‌వర్క్ పోర్ట్,നെറ്റ്വർക്ക് പോർട്ട്
నెట్‌వర్క్ సిద్ధాంతం,നെറ്റ്വർക്ക് സിദ്ധാന്തം
నెట్‌వర్క్ టైమింగ్,നെറ്റ്വർക്ക് സമയം
నెట్‌వర్క్ టాప్‌లాజీ,നെറ്റ്വർക്ക് ടോപ്ലോജി
"నెట్‌వర్క్ వర్చువల్
 టెర్మినల్","നെറ്റ്വർക്ക് വെർച്വൽ
 അതിതീവ്രമായ"
తటస్థ గ్రౌండ్,ന്യൂട്രൽ മൈതാനം
తటస్థ రిలే,ന്യൂട്രൽ റിലേ
"తటస్థ
 ప్రసార","നിക്ഷ്പക്ഷമായ
 പകർച്ച"
క్రొత్త ఇన్పుట్ క్యూ,പുതിയ ഇൻപുട്ട് ക്യൂ
కొత్త లైన్ అక్షరం,പുതിയ ലൈൻ പ്രതീകം
కొత్త ప్యాక్,പുതിയ പായ്ക്ക്
క్రొత్త సమకాలీకరణ,പുതിയ സമന്വയം
నెక్సస్,നെക്സസ്
నిబ్బెల్,കാലികമായ
నికెల్ ఆలస్యం లైన్,നിക്കൽ കാലതാമസം
నిల్ పాయింటర్,നിൾ പോയിന്റർ
తొమ్మిది పూరక,ഒമ്പത് പൂരകമാണ്
"తొంభై కాలమ్
 కార్డు","തൊണ്ണൂറ് നിര
 ചീട്ട്"
నిప్,നിപ്പ്
"నో-కన్సోల్స్
 కండిషన్","കൺസോളുകളൊന്നുമില്ല
 വവസ്ഥ"
"శబ్దం
 లక్షణం","ശബ്ദം
 സവിശേഷമായ"
శబ్దం కారకం,ശബ്ദ ഘടകം
శబ్దం కిల్లర్,ശബ്ദ കൊലയാളി
శబ్దం లావెల్,ശബ്ദലാവനം
శబ్దం లేని కోడింగ్,ശബ്ദമില്ലാത്ത കോഡിംഗ്
శబ్దం మార్జిన్,ശബ്ദം മാർജിൻ
శబ్దం క్రమం,ശബ്ദ ശ്രേണി
శబ్దం మూలం,ശബ്ദ ഉറവിടം
శబ్దం ఉష్ణోగ్రత,ശബ്ദ താപനില
ధ్వనించే మోడ్,ഗൗരവമുള്ള മോഡ്
"అరిథ్మెటిక్ కాని
 షిఫ్ట్ (= తార్కిక
 మార్పు)","ഗണിതരഹിതത
 Shift (= യുക്തിസഹമായത്
 ഷിഫ്റ്റ്)"
నాన్ బైనరీ లాజిక్,ബൈനറി ലോജിക്
"నాన్-కోడెడ్
 గ్రాఫిక్స్","കോഡ് ചെയ്യാത്തത്
 ഗ്രാഫിക്സ്"
"నాన్-కోరెంట్
 కట్ట","യോജിക്കാത്തത്
 ബണ്ടിൽ"
"నాన్-కోరెంట్
 మాడ్యులేషన్
 వ్యవస్థ","യോജിക്കാത്തത്
 മോഡുലേഷൻ
 ഏര്പ്പാട്"
నాన్-కాంపాక్ట్,കോംപാക്റ്റ് ഇതര
నాన్-కంజుక్షన్,സംയോജനവുമില്ല
"కనెక్ట్ చేయబడలేదు
 నిల్వ","ബന്ധിപ്പിക്കാത്തത്
 ശേഖരണം"
"కానిది కాదు
 అంశం","ചുരുക്കമില്ലാത്തത്
 ഇനം"
"కాని డేటా సమితి
 క్లాకింగ్","ഇതര സജ്ജമാക്കി
 ഘടികാരം"
"విధ్వంసక
 కర్సర్","നാശരഹിതമായ
 കഴ്സർ"
"విధ్వంసక
 చదవండి","നാശരഹിതമായ
 വായിക്കുക"
"విధ్వంసక
 ఆపరేషన్ చదవండి","നാശരഹിതമായ
 റീഡ് പ്രവർത്തനം"
"నాన్ డిస్ట్రక్టివ్
 చదవండి","നാശകരമായ ഇതര
 വായിക്കുക"
నాన్-డిటెర్మినిజం,നിർണ്ണയിക്കാത്തത്
"నాన్-డిటెర్మినిస్టిక్
 ఆటోమాటా","നിർണ്ണയിവില്ലാത്തത്
 ഓട്ടോമാറ്റ"
నాన్ డయల్ ట్రంక్,അൺഡീഡ് ട്രങ്ക്
నాన్-డిస్జక్షన్,പരിമിതപ്പെടുത്താതിരിക്കുക
సమానత్వం కానిది,തുല്യമല്ലാത്തത്
"సమానత్వం కానిది
 గేట్","തുല്യമല്ലാത്തത്
 ഗേറ്റ്"
"సమానత్వం కానిది
 ఆపరేషన్","തുല്യമല്ലാത്തത്
 ശസ്തകിയ"
"సమానత్వం లేనిది
 మూలకం","തുല്യമല്ലാത്തതരം
 മൂലകം"
"ఉరిహించలేనిది
 మధ్యస్థం","ബഹുമാനിക്കാനാവാത്തവിധം
 മധസ്ഥാനം"
"ఉరిహించలేనిది
 ప్రోగ్రామబుల్
 పరికరం","ബഹുമാനിക്കാനാവാത്തവിധം
 പ്രോഗ്രാം ചെയ്യാവുന്ന
 ഉപായം"
"ఉరిహించలేనిది
 నిల్వ","ബഹുമാനിക്കാനാവാത്തവിധം
 ശേഖരണം"
పర్యవేక్షించని కీ,ഇതര കീ
"అమలు చేయలేనిది
 ప్రకటన","എക്സിക്യൂട്ടബിൾ ഇതര
 പ്രസ്താവന"
క్రమానుగత క్లస్టర్ విశ్లేషణ,അല്ലാത്ത ക്ലാസ്റ്റർ വിശകലനം
నాన్-ఇంపాక్ట్ ప్రింటర్,ഇംപാക്റ്റ് നോൺ-ഇംപാക്റ്റ് പ്രിന്റർ
ఇంటరాక్టివ్ కానిది,സംവേദനാത്മകമല്ലാത്തത്
"నాన్-లీనియర్
 వక్రీకరణ","നോൺ-ലീനിയർ
 വളച്ചൊടിക്കൽ"
"నాన్-లీనియర్
 సర్వోత్తమీకరణం","നോൺ-ലീനിയർ
 ഒപ്റ്റിമൈസേഷൻ"
"నాన్-లీనియర్
 ప్రోగ్రామింగ్","നോൺ-ലീനിയർ
 പ്രോഗ്രാമിംഗ്"
"నాన్-లీనియర్
 రిగ్రెషన్ మోడల్","നോൺ-ലീനിയർ
 റിഗ്രഷൻ മോഡൽ"
"లోడలేనిది
 అక్షర సమితి","ലോഡുചെയ്യാനാകാത്തത്
 പ്രതീക സെറ്റ്"
లోడ్ చేయని లైన్,ലോഡുചെയ്യാത്ത വരി
లాకింగ్ కానిది,ലോക്ക് ചെയ്യാത്തത്
"నాన్-మ్యాపింగ్
 మోడ్","മാപ്പിംഗ് ഇതര
 മാതിരി"
"నాన్ మెమరీ
 సూచన
 సూచన","മെമ്മറി ഇതര
 ബന്ധപ്പെടല്
 നിര്ദ്ദേശം"
"నాన్-నెగటివ్
 సంఖ్య","നെഗറ്റീവ് ഇതര
 അക്കം"
"నాన్-ఆపరేషన్
 సూచన","പ്രവർത്തനരഹിതമായ പ്രവർത്തനം
 നിര്ദ്ദേശം"
"నాన్-రిమిటివ్
 కేటాయింపు","മുൻകൂട്ടി നിശ്ചയിക്കാത്തവ
 പങ്കുവയ്ക്കല്"
"నాన్-ప్రొసిడరల్
 భాష","നടപടിക്രമം
 ഭാഷ"
"నాన్-ప్రొసీజర్
 ఆధారిత
 భాష","നടപടിക്രമം
 ഓറിയന്റഡ്
 ഭാഷ"
"ఉత్పాదకత లేని
 ఎన్నికలో","ഉൽപാദനക്ഷമതയില്ലാത്ത
 തിരഞ്ഞെടുപ്പ്"
"ఉత్పాదకత లేని
 పని","ഉൽപാദനക്ഷമതയില്ലാത്ത
 കര്ത്തവം"
"ప్రోగ్రామ్ చేయబడలేదు
 హాల్ట్","-പ്രോഗ്രാം ചെയ്യാത്തത്
 തടഞ്ഞ"
"నాన్ రియల్ టైమ్
 ప్రాసెసింగ్","തത്സമയം ഇതര
 നടപടി"
"తిరిగి పొందలేనిది
 లోపం","വീണ്ടെടുക്കാനാവില്ല
 പിശക്"
ప్రతిబింబించే సిరా,റിഫ്ലക്ടീവ് ഇല്ലാത്ത മഷി
"నాన్-రెసిడెంట్
 స్థానం","നോൺ റെസിഡന്റ്
 സ്ഥാനം"
పునర్వినియోగపరచలేనిది,വീണ്ടും ഉപയോഗിക്കാനാവില്ല
నాన్-సిమల్టేనియస్ ట్రాన్స్మిషన్,ഒരേസമയം പ്രക്ഷേപണം
నిల్వ చేయని పరికరం,സംഭരണമല്ലാത്ത ഉപകരണം
నాన్-స్విచ్డ్ లైన్,സ്വിച്ച് ചെയ്യാത്ത വരി
"నాన్-స్విచింగ్
 కనెక్షన్","മാറുന്നില്ല
 കൂട്ടുകെട്ട്"
నాన్-టెర్మినల్ నోడ్,നോൺ-ടെർമിനൽ നോഡ്
"పారదర్శకంగా లేని
 మోడ్","സുതാര്യതയില്ലാത്തത്
 മാതിരി"
"అస్థిరత లేనిది
 మెమరీ","അസ്ഥിരമല്ലാത്തത്
 സ്മരണം"
నాన్-వోలేటైల్ రామ్,അസ്ഥിരരമല്ലാത്ത റാം
అస్థిర నిల్వ,അസ്ഥിരമല്ലാത്ത സംഭരണം
బరువు లేని కోడ్,ഭാരം കുറഞ്ഞ കോഡ്
లేదు,നോ-ഒപ്പ്
నో-ఆపరేషన్,പ്രവർത്തനരഹിതമായ
NOP సూచన,Nop നിർദ്ദേശം
లేదా,പനഠിയുപോയുമില്ല
లేదా మూలకం,ഇല്ല
లేదా ఫంక్షన్,പവര്ത്തിക്കുക
గేట్ లేదా గేట్,കവാടം
సాధారణ పరిచయం,സാധാരണ കോൺടാക്റ്റ്
"సాధారణ దిశ
 ప్రవాహం","സാധാരണ ദിശ
 ഒഴുകുക"
సాధారణీకరించండి,നോർമലൈസ് ചെയ്യുക
"సాధారణీకరించిన పరికరం
 సమన్వయం","സാധാരണ ഉപകരണം
 ഏകീകരിക്കുക"
సాధారణీకరించిన రూపం,സാധാരണ ഫോം
సాధారణం,സാധാരണവാദി
"సాధారణంగా మూసివేయబడుతుంది
 సంప్రదించండి","സാധാരണയായി അടച്ചു
 സന്വര്ക്കം"
"సాధారణంగా తెరిచి ఉంటుంది
 సంప్రదించండి","സാധാരണയായി തുറന്നിരിക്കുന്നു
 സന്വര്ക്കം"
సాధారణ ప్రతిస్పందన,സാധാരണ പ്രതികരണം
సాధారణ పరీక్ష,നോർമറ്റീവ് ടെസ്റ്റിംഗ്
కాదు,അല്ല
కాదు మరియు,അല്ല
"కాదు మరియు
 ఆపరేషన్","അല്ല
 ശസ്തകിയ"
"నాట్-బోత్
 ఆపరేషన్ (ఆపరేషన్ (= కాని
 సంయోక్ష)","രണ്ടും അല്ല
 പ്രവർത്തനം (= ഇതര അല്ലാത്തവ
 സംയോജനം)"
సర్క్యూట్ కాదు,സർക്യൂട്ട് അല്ല
మూలకం కాదు,ഘടകമല്ല
"సమానత్వం కాదు
 గేట్","തുല്യമല്ല
 ഗേറ്റ്"
గేట్ కాదు,ഗേറ്റല്ല
"అప్పుడు కాదు
 మూలకం","ഇല്ലെങ്കിൽ
 മൂലകം"
"అప్పుడు కాదు
 (= మినహాయింపు)","ഇല്ലെങ്കിൽ
 (= ഒഴിവാക്കൽ)"
"అప్పుడు కాదు
 గేట్","ഇല്ലെങ്കിൽ
 ഗേറ്റ്"
"అప్పుడు కాదు
 ఆపరేషన్","ഇല്ലെങ്കിൽ
 ശസ്തകിയ"
ఆపరేషన్ కాదు,പ്രവർത്തനമല്ല
కాదు. లేదా,അല്ല-അല്ലെങ്കിൽ
"కాదు. లేదా
 ఆపరేషన్","അല്ല-അല്ലെങ്കിൽ
 ശസ്തകിയ"
"నాట్
 పూరక
 (= రాడిక్స్
 పూర్తి)","ദയ
 പൂരക
 (= റാഡിക്സ്
 പൂരകൻ)"
శూన్య రాష్ట్రం,പ്രസ്താവന
"న్యూక్లియస్
 ప్రారంభించడం
 ప్రోగ్రామ్","അണുകേന്ദ്രം
 സമാരംഭം
 കാരപരിപാടി"
శూన్య పాత్ర,അസാധുവായ പ്രതീകം
"శూన్య పాత్ర
 స్ట్రింగ్","അസാധുവായ പ്രതീകം
 സ്ട്രിംഗ്"
శూన్య చక్రం,ശൂന്യമായ ചക്രം
శూన్య డిటెక్టర్,അസാധുവായ ഡിറ്റക്ടർ
శూన్య రేఖ,അസാധുവായ ലൈൻ
"శూన్య జాబితా (= ఖాళీ
 జాబితా)","അസാധുവായ പട്ടിക (= ശൂന്യമാണ്
 പട്ടിക)"
శూన్య లొకేటర్ విలువ,ശൂന്യമായ ലൊക്കേറ്റർ മൂല്യം
శూన్య రికార్డు,അസാധുവായ രേഖ
"శూన్య స్ట్రింగ్
(= ఖాళీ స్ట్రింగ్)","ശൂന്യമായ സ്ട്രിംഗ്
(= ശൂന്യമായ സ്ട്രിംഗ്)"
నుల్ అణచివేత,NUL അടിച്ചമർത്തുന്നു
సంఖ్య నియంత్రణ,നമ്പർ നിയന്ത്രണം
సంఖ్య క్రంచర్,നമ്പർ ക്രഞ്ചർ
సంఖ్య జనరేటర్,നമ്പർ ജനറേറ്റർ
సంఖ్య సమూహం,നമ്പർ ഗ്രൂപ്പ്
నంబరింగ్ ప్లాన్,സംഖ്യ പ്ലാൻ
"నంబరింగ్ ప్లాన్
 ప్రాంతం","സംഖ്യ പ്ലാൻ
 പദേശം"
సంఖ్య పరిధి,സംഖ്യ ശ്രേണി
"సంఖ్య
 ప్రాతినిథ్యం","അക്കം
 പതിപാദനം"
"సంఖ్య
 ప్రాతినిథ్యం
 వ్యవస్థ","അക്കം
 പതിപാദനം
 ഏര്പ്പാട്"
సంఖ్య క్రమం,നമ്പർ ശ്രേണി
సంఖ్య సేవ,നമ്പർ സേവനം
"సంఖ్య సేవ
 ఆపరేటర్","നമ്പർ സേവനം
 ടെലഫോണ്ഓപ്പറേറ്റര്"
సంఖ్యా వ్యవస్థ,സംഖ്യ സിസ്റ്റം
సంఖ్యా విశ్లేషణ,സംഖ്യാ വിശകലനം
సంఖ్యా కోడ్,സംഖ്യാ കോഡ്
సంఖ్యా నియంత్రణ,സംഖ്യാ നിയന്ത്രണം
సంఖ్యా డేటా,സംഖ്യാ ഡാറ്റ
"సంఖ్యా సరళ
 బీజగణితం","സംഖ്യാ രേഖീയ
 ആൽജിബ്ര"
సంఖ్యా స్థిరత్వం,സംഖ്യാ സ്ഥിരത
సంఖ్యా టేప్,സംഖ്യാ ടേപ്പ്
"సంఖ్యా అణు
 చిహ్నం","നൂമ്പാറിക് ആറ്റോമിക്
 പതീകം"
"సంఖ్యా
 బ్యాక్-స్పేస్
 పాత్ర","എണ്ണ
 ബാക്ക്-സ്പേസ്
 കഥാപാതം"
సంఖ్యా బిట్ డేటా,സംഖ്യാ ബിറ്റ് ഡാറ്റ
సంఖ్యా పాత్ర,സംഖ്യാ പ്രതീകം
"సంఖ్యా పాత్ర
 సమాచారం","സംഖ്യാ പ്രതീകം
 ഡാറ്റ"
"సంఖ్యా పాత్ర
 సెట్","സംഖ്യാ പ്രതീകം
 സജ്ജീകൃതരംഗം"
"సంఖ్యా పాత్ర
 ఉపసమితి","സംഖ്യാ പ്രതീകം
 ഉപഗണം"
సంఖ్యా కోడ్,സംഖ്യാ കോഡ്
"సంఖ్యా-కోడెడ్
 అక్షర సమితి","സംഖ്യാ-കോഡെഡ്
 പ്രതീക സെറ്റ്"
సంఖ్యా నియంత్రణ,സംഖ്യാ നിയന്ത്രണം
సంఖ్యా డేటా,സംഖ്യാ ഡാറ്റ
"సంఖ్యా సవరణ
 పాత్ర","സംഖ്യാ എഡിറ്റുചെയ്തു
 കഥാപാതം"
సంఖ్యా అంశం,സംഖ്യാ ഇനം
సంఖ్యా అక్షరం,സംഖ്യാ അക്ഷരാർത്ഥത്തിൽ
సంఖ్యా ప్యాడ్,സംഖ്യാ പാഡ്
సంఖ్యా పంచ్,സംഖ്യാ പഞ്ച്
"సంఖ్యా
 ప్రాతినిథ్యం","എണ്ണ
 പതിപാദനം"
సంఖ్యా షిఫ్ట్,സംഖ്യാ ഷിഫ്റ്റ്
"సంఖ్యా స్థలం
 పాత్ర","സംഖ്യാ ഇടം
 കഥാപാതം"
సంఖ్యా స్ట్రింగ్,സംഖ്യാ സ്ട്രിംഗ്
సంఖ్యా పదం,സംഖ്യാ വാക്ക്
నైబుల్,നിബിൾ
నైక్విస్ట్ రేటు,Nyquist നിരക്ക്
"ఆబ్జెక్ట్ ఆర్కిటెక్చర్
 (ఆబ్జెక్ట్ ఓరియంటెడ్
 వాస్తుశిల్పం)","ഒബ്ജക്റ്റ് ആർക്കിടെക്ചർ
 (ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ്യ)"
ఆబ్జెక్ట్ కోడ్,ഒബ്ജക്റ്റ് കോഡ്
"ఆబ్జెక్ట్ కోడ్
 అనుకూలత","ഒബ്ജക്റ്റ് കോഡ്
 അനുയോജ്യത"
ఆబ్జెక్ట్ కంప్యూటర్,ഒബ്ജക്റ്റ് കമ്പ്യൂട്ടർ
ఆబ్జెక్ట్ డెక్,ഒബ്ജക്റ്റ് ഡെക്ക്
ఆబ్జెక్ట్ డెఫినిషన్,ഒബ്ജക്റ്റ് നിർവചനം
ఆబ్జెక్టివ్ ఫంక్షన్,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
ఆబ్జెక్ట్ లాంగ్వేజ్,ഒബ്ജക്റ്റ് ഭാഷ
ఆబ్జెక్ట్ లైబ్రరీ,ഒബ്ജക്റ്റ് ലൈബ്രറി
ఆబ్జెక్ట్ మెషిన్,ഒബ്ജക്റ്റ് മെഷീൻ
ఆబ్జెక్ట్ మోడల్,ഒബ്ജക്റ്റ് മോഡൽ
ఆబ్జెక్ట్ మాడ్యూల్,ഒബ്ജക്റ്റ് മൊഡ്യൂൾ
"ఆబ్జెక్ట్ మాడ్యూల్
 గ్రంధాలయం","ഒബ്ജക്റ്റ് മൊഡ്യൂൾ
 പുസ്തകശാല"
"ఆబ్జెక్ట్ ఓరియంటెడ్
 వాస్తుశిల్పం","ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ"
"ఆబ్జెక్ట్ ఓరియంటెడ్
 భాష","ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 ഭാഷ"
ఆబ్జెక్ట్ ప్యాక్,ഒബ്ജക്റ്റ് പായ്ക്ക്
ఆబ్జెక్ట్ దశ,ഒബ്ജക്റ്റ് ഘട്ടം
ఆబ్జెక్ట్ ప్రోగ్రామ్,ഒബ്ജക്റ്റ് പ്രോഗ്രാം
ఆబ్జెక్ట్ రొటీన్,ഒബ്ജക്റ്റ് ദിനചീയ
ఆబ్జెక్ట్ సమయం,ഒബ്ജക്റ്റ് സമയം
ఆక్టల్ కోడ్,ഒക്ടക് കോഡ്
అష్ట అంకె,ഒക്ടൽ ഡിജിറ്റ്
అష్ట సంఖ్య,ഒക്ടൽ നമ്പർ
"అష్ట సంఖ్య
 వ్యవస్థ","ഒക്ടൽ നമ്പർ
 ഏര്പ്പാട്"
అక్టోనరీ,ഒക്ടോറിയ
బేసి-ఈవెన్ చెక్,ഒറ്റ-ഇരട്ട പരിശോധന
"బేసి-ఈవెన్ పదం
 సమయం","വിചിത്രമായ വാക്ക്
 കാലം"
బేసి సమానత్వం,വിചിത്രമായ പാരിറ്റി
బేసి పారిటీ చెక్,വിചിത്രമായ പാരിറ്റി പരിശോധന
ఆఫీస్ ఆటోమేషన్,ഓഫീസ് ഓട്ടോമേഷൻ
"కార్యాలయ సమాచారం
 వ్యవస్థ","ഓഫീസ് വിവരങ്ങൾ
 ഏര്പ്പാട്"
ఆఫ్-లైన్,ഓഫ്-ലൈൻ
ఆఫ్-లైన్ పరికరాలు,ഓഫ്-ലൈൻ ഉപകരണങ്ങൾ
ఆఫ్-లైన్ మోడ్,ഓഫ്-ലൈൻ മോഡ്
ఆఫ్-లైన్ ప్రాసెసింగ్,ഓഫ്-ലൈൻ പ്രോസസ്സിംഗ്
ఆఫ్-లైన్ నిల్వ,ഓഫ്-ലൈൻ സംഭരണം
ఆఫ్-లైన్ వ్యవస్థ,ഓഫ്-ലൈൻ സിസ്റ്റം
ఆఫ్-లైన్ యూనిట్,ഓഫ്-ലൈൻ യൂണിറ്റ്
ఆఫ్‌సెట్,ഓഫ്സെറ്റ്
ఆఫ్‌సెట్ పంచ్,ഓഫ്സെറ്റ് പഞ്ച്
ఆఫ్‌సెట్ స్టాకర్,ഓഫ്സെറ്റ് സ്റ്റാക്കർ
ఆఫ్‌సెట్ సిస్టమ్,ഓഫ്സെറ്റ് സിസ്റ്റം
ఆఫ్‌సెట్ వేరియబుల్,വേരിയബിൾ
సమయం ముగిసింది,ഓഫ്-സമയം
బిట్ మీద,ബിറ്റ്
"ఆన్-చిప్ నియంత్రణ
 లాజిక్","ഓൺ-ചിപ്പ് നിയന്ത്രണം
 തര്ക്കശാസ്തം"
షరతుపై,വ്യവസ്ഥയിൽ
డిమాండ్ వ్యవస్థపై,ഡിമാൻഡ് സിസ്റ്റത്തിൽ
వన్-అడ్రస్,വൺ-വിലാസം
"వన్-అడ్రస్
 సూచన","വൺ-വിലാസം
 നിര്ദ്ദേശം"
వన్-చిప్,വൺ-ചിപ്പ്
"ఒక డైమెన్షనల్
 భాష","മൃദുവായ
 ഭാഷ"
ఒక-మూలకం,വൺ-ഘടകം
వన్-ఫర్-వన్,ഒരെണ്ണം
"వన్-ఫర్-వన్
 అనువాదం","ഒരെണ്ണം
 വിവർത്തനം"
"ఒక గేట్ (= = లేదా
 గేట్)","ഒരു ഗേറ്റ് (= അല്ലെങ്കിൽ
 ഗേറ്റ്)"
ఒక-స్థాయి చిరునామా,ഒരു ലെവൽ വിലാസം
ఒక-స్థాయి కోడ్,ഒരു ലെവൽ കോഡ്
ఒక-స్థాయి స్టోర్,ഒരു ലെവൽ സ്റ്റോർ
"ఒక స్థాయి
 సబ్‌ట్రౌటిన్","ഒരു തലത്തിലുള്ള
 ഉറക്കുഴൂട്ട"
ఒక-అవుట్పుట్,ഒരു output ട്ട്പുട്ട്
వన్-షాట్ సర్క్యూట్,ഒറ്റ-ഷോട്ട് സർക്യൂട്ട്
వన్-స్టాప్ ఆపరేషన్,ഒരൊറ്റ സ്റ്റോപ്പ് പ്രവർത്തനം
"ముఖాముఖి
 సమీకరించేవాడు","ഒന്ന് മുതൽ ഒന്ന് വരെ
 അസംബ്ലി"
"ముఖాముఖి
 ఫంక్షన్","ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക"
"ఒకటి నుండి ఒకటి
 ఫంక్షన్","ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക"
"ఒక మార్గం
 కమ్యూనికేషన్","ഒരു ദിശയിൽ
 വാര്ത്താവിനിമയം"
వన్ వే లింక్డ్ లిస్ట్,ഒരു വഴി ലിങ്കുചെയ്ത പട്ടിക
"వన్-వే
 ప్రసార","ഒരു ദിശയിൽ
 പകർച്ച"
వన్-వే ట్రంక్,വൺവേ ട്രങ്ക്
ఆన్-లైన్,ഓൺലൈനിൽ
"ఆన్-లైన్ బ్యాచ్
 ప్రాసెసింగ్","ഓൺ-ലൈൻ ബാച്ച്
 നടപടി"
"ఆన్-లైన్
 కమ్యూనికేషన్","ഓൺലൈനിൽ
 വാര്ത്താവിനിമയം"
ఆన్-లైన్ డయాగ్నస్టిక్స్,ഓൺ-ലൈൻ ഡയഗ്നോസ്റ്റിക്സ്
ఆన్-లైన్ పరికరాలు,ഓൺലൈൻ ഉപകരണങ്ങൾ
