Kannada,Hindi
ಸಮಾಲೋಚಕ,वार्ताकार
ಸ್ವಜನಪಕ್ಷಪಾತ,"स्वजन-पक्षपात, भाई-भतीजावाद"
ಬಲೆ,"जाल, निवल, शुद्‌ध"
ನಿವ್ವಳ ಹೂಡಿಕೆ,निवल निवेश
ತಟಸ್ಥ,तटस्थ
ಸುದ್ದಿ,समाचार
ಸುದ್ದಿಪತ್ರ,संवाद पत्र
ಪತ್ರಿಕೆ,"समाचारपत्र, अखबार"
ಸುದ್ದಿ ಓದುಗ,समाचार वाचक
ಸೋದರ ಸಂಬಂಧಿ,निकटतम संबंधी
ರಾತ್ರಿ ಕರ್ತವ್ಯ,रात्रि ड्यूटी
ನಿಲ್ ವರದಿ,शून्य रिपोर्ट
ಪ್ರವೇಶವಿಲ್ಲ,"प्रवेश-निषिद्‌ध, अंदर आना मना है"
ಬೇಡಿಕೆಯ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ (= ಬಾಕಿ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ),बेबाकी प्रमाण-पत्र
ನಾಮಕರಣ,"नामपद्‌धति, नामावली"
ನಾಮಮಾತ್ರ ವೆಚ್ಚ,नाममात्र लागत
ನಾಮಮಾತ್ರ ಮೌಲ್ಯ (= ಮುಖ ಮೌಲ್ಯ),अंकित मूल्य
ನಾಮಕರಣ ಮಾಡು,"नामित करना, मनोनीत करना"
ನಾಮಕರಣ,"नामन, नामांकन"
ನಾಮನಿರ್ದೇಶನ,"नामिती, नामित व्यक्‍ति"
ಯುಗೇತರ,अवयस्कता
ವಾಗ್ದಾನ ಮಾಡದ,गैर-अंशदायी
ಅನಿವಾರ್ಯವಲ್ಲದ,गै़र-ज़रूरी
ಪಜಾಯವಿಲ್ಲದ,अराजपत्रित
ಬಡ್ಡಿರಹಿತ ಬೇರಿಂಗ್,"ब़्याज रहित, अब़्याजी"
ನ್ಯಾಯಾಧೀಶನಲ್ಲದ,न्यायिकेतर
ಸಚಿವರಲ್ಲದ,अलिपिक वर्गीय
ಸಮರವಲ್ಲದ,अ-परक्राम्य
ಅಧಿಕಾರಿಯಲ್ಲದ,"गैर-सरकारी, अशासकीय, अनधिकारिक"
ಪಾವತಿ ಮಾಡದಿರುವುದು,"ग़ैर-अदायगी, भुगतान न करना"
ಪಾವತಿಸದ ಪ್ರಮಾಣಪತ್ರ,गैर-अदायगी प्रमाणत्र
ಅಭ್ಯಾಸವಲ್ಲದ ಭತ್ಯೆ,प्रैक्टिसबंदी भत्‍ता
ಮರುಕಳಿಸದ ಖರ್ಚು,अनावर्तीव़्यय
ಮರುಪಾವತಿಸಲಾಗದ,अप्रतिदेय
ಶಾಸನ್ಯದ,असांविधिक
ತೆರಪಿನ ಆದಾಯ,गैर-करयोग्य आय
ತಾಂತ್ರಿಕೇತರ ಪೋಸ್ಟ್,गैर-तकनीकी पद
ಅಸಾಂಪ್ರದಾಯಿಕ,अपरंपरागत
ಮೌಖಿಕ ಸಂವಹನ,अशाब्दिक संप्रेषण
ಆಕ್ಷೇಪಣೆ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ,अनापत्‍ति प्रमाणपत्र
"ಲಾಭವಿಲ್ಲ, ನಷ್ಟವಿಲ್ಲ",न लाभ न हानि
ರೂ normಿಯ,प्रतिमानक
ಸಾಮಾನ್ಯ,सामान्य
ಧೂಮಪಾನವಿಲ್ಲ,धूम्रपान निषेध
ಗಮನಾರ್ಹ,"महत्वपूर्ण, उल्लेखनीय, विशेष"
ಅನ್ವಯಿಸುವುದಿಲ್ಲ (N.A.),लागू नहीं
ಲಭ್ಯವಿಲ್ಲ (ಎನ್.ಎ.),अनुपलब़्ध
ಸೂಚನೆ,"टिप्पणी, नोट"
ಗಮನಿಸು,"सूचना, नोटिस"
ಗಮನಾರ್ಹ,"उल्लेखनीय, ध्यान देने योग्य"
ಅಧೀನೀಕರಣ,अधिसूचना
ಸೂಚಿಸಿದ ಪ್ರದೇಶ,अधिसूचित क्षेत्र
ಗಮನಿಸುವುದು ಮತ್ತು ಕರಡು ಮಾಡುವುದು,टिप्पण और प्रारूपण
ಕಲ್ಪನೆ,कल्पित वेतन
ನೆಗೋಶಬಲ್ ಅಲ್ಲ,अ-परक्राम्य
ನೆಗೋಶಬಲ್ ಇನ್ಸ್ಟ್ರುಮೆಂಟ್ ಅಲ್ಲ,अ-परक्राम्य लिखत
ನ್ಯೂಕ್ಲಿಯಸ್,"केंद्रक, केंद्र बिंदु"
ಶೂನ್ಯ,"बातिल, अकृत"
ಶೂನ್ಯ ಮತ್ತು ಅನೂರ್ಜಿತ,बातिल और शून्य
ಸಂಖ್ಯೆ,संख्या
ಸಂಖ್ಯೆಯಲ್ಲಿರುವುದು,"संख्यांकन, संख्या डालना"
ಸಂಖ್ಯಾ,"संख्यांक, अंक"
ಪ್ರಮಾಣ,शपथ
ನಿಷ್ಠೆಯ ಪ್ರಮಾಣ,निष्‍ठा-शपथ
ಕಚೇರಿಯ ಪ್ರಮಾಣ,पद-शपथ
ವಿಧೇಯತೆ,आज्ञापालन
ಸಾಬೀತಾದ,निधन-सूचना
ವಸ್ತು,"वस्तु, आपत्‍ति करना"
ಆಕ್ಷೇಪಣೆ,आपत्‍ति
ಉದ್ದೇಶಪೂರ್ವಕ,"उद्‌‌देश्य, वस्तुनिष्‍ठ, विषयपरक"
ವಸ್ತುಗಳು ಮತ್ತು ಕಾರಣಗಳು,उद्देश्य और कारण
ಕಡ್ಡಾಯ,बाध्यकर
ಅಶ್ಲೀಲ,अश्‍लील
ಅಶ್ಲೀಲವಾದ ಗೆಸ್ಚರ್,अश्‍लील हावभाव
ವೀಕ್ಷಕ,प्रेक्षक
ಬಳಕೆಯಲ್ಲಿಲ್ಲದ,अप्रचलित
ಪ್ರತಿರೋಧ,बाधा
ಸ್ಪಷ್ಟ,स्पष्‍ट
ಸಾಂದರ್ಭಿಕ,"यदाकदा, अनियत"
ವಾಸಸ್ಥಳ,"दखल, अधिभोग"
ವಾಸಿಸುವ,"दख़लकार, अधिभोगी"
ಉದ್ಯೋಗ,"व्यवसाय, धंधा"
ಆಕ್ರಮಿಸು,"दख़ल करना, स्थान घेरना"
ಮಯೆಗುದಿಲು,चुंगी
ರಜಾ ದಿನ,छुट्टी का दिन
ಕರ್ತವ್ಯದ ಹೊರತಾಗಿ,"काम के बाद, काम पर न होना, खाली दिन"
ಆಕ್ರಮಣಕಾರಿ,"आक्रामक, अप्रिय, कटु, बदबूदार"
ಅರ್ಪಿಸು,"प्रस्ताव, देना"
ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ,नियुक्‍ति प्रस्ताव
ಕಚೇರಿ,"कार्यालय, दफ़्तर, पद"
ಲಾಭದ ಕಚೇರಿ,लाभ का पद
ಅಧಿಕೃತ,"पदधारी, शासकीय, सरकारी, आधिकारिक"
ಅಧಿಕಾರ,"अधिकारी वर्ग, अफसरशाही"
ಅಧಿಕೃತ,"पदीय कर्तव्य, सरकारी काम"
ಅಧಿಕಾರ,कार्यालयी भाषा
ಅಧಿಕೃತ ಭಾಷೆ,राजभाषा
ಅಧಿಕೃತವಾಗಿ,"सरकारी तौर पर, आधिकारिक तौर पर"
ಅಧಿಕೃತ ವರದಿ,"सरकारी प्रतिवेदन, सरकारी रिपोर्ट"
ಅಧಿಕೃತ ಆವೃತ್ತಿ,"सरकारी कथन, आधिकारिक कथन"
ಅಧಿಕಾರಾವಧ,स्थानापन्न
ದಾಖಲೆಯ ಆಫ್,रिकार्ड से बाहर
ಸರಿ (ಒ.ಕೆ.),"ठीक है, समर्थन करना"
ಸುಖವಾದಿ,"लोकपाल, ऑम्बड्समैन"
ಖಾತೆಯಲ್ಲಿ ಅನುದಾನ,लेखागत अनुदान
ಬೇಡಿಕೆಯಮೇರೆಗೆ,मांगने पर
ಕರ್ತವ್ಯದ ಮೇಲೆ,"काम पर, ड्यूटी पर"
ಒಂದು ಕಡೆ,एकपक्षीय
ಸಾಲಿನಲ್ಲಿ,"लाइन पर, लाइनारूढ़"
ವಿಶೇಷ ಕರ್ತವ್ಯ,"विशेष ड्यूटी पर, विशेष कार्य पर"
ಉದ್ಯೋಗ ತರಬೇತಿಯ ಮೇಲೆ,कार्यगत प्रशिक्षण
ಹೊರೆ,"भार, दायित्व"
ತೆರೆದ ದಿನ,"कार्य दिवस, मुक्‍त दिवस"
ತೆರೆದ ವ್ಯವಸ್ಥೆಯ,मुक्‍त व्यवस्था
ತೆರೆಯುವ,"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह"
ತೆರೆಯುವ ಸಮತೋಲನ,अथ शेष
ತೆರೆಯುವ ಸಮಯ,खुले रहने का समय
ಮುಕ್ತ ಕಲಿಕೆ,मुक्‍त अधिगम
ತೆರೆದ ಪತ್ರ,खुला पत्र
ಓಪನ್ ಯೂನಿವರ್ಸ್,मुक्‍त विश्‍वविद्‌यालय
ನಿರ್ವಹಣಾ ವೆಚ್ಚ,प्रचालन लागत
ಕಾರ್ಯಾಚರಣಾ ಸಿಬ್ಬಂದಿ,"प्रचालन स्टाफ़, प्रचालन अमला"
ಕಾರ್ಯಾಚರಣೆ,"प्रचालन, संक्रिया, शल्यकर्म"
ಕಾರ್ಯಕಾರಿಯಾದ,"कर्मी, प्रचालक, प्रवर्ती, प्रवर्तनशील"
ಅಭಿಪ್ರಾಯ,"राय, मत"
ವಿರೋಧ,"विरोध, विरोधी दल"
ಆಯ್ಕೆ,विकल्प
ಮೌಖಿಕ,"मौखिक, ज़बानी"
ಆಜ್ಞ,"आदेश, व्यवस्था, क्रम"
ಆದೇಶ ಪರಿಶೀಲನೆ,आदेश चेक
ಮೀಸಲಾತಿ ಆದೇಶ,आरक्षण क्रम
ಸಲ್ಲಿಕೆ,अध्यादेश
ಸಂಸ್ಥೆ,"संगठन, आयोजन"
ಸಂಸ್ಥೆ ಪಟ್ಟಿ,संगठन चार्ट
ಸಂಘಟಕ,"आयोजक, संगठनकर्ता"
ಆಧಾರಿತ,"अभिविन्यस्त, उन्मुख"
ಮೂಲದ,"मूल प्रति, मूल, मौलिक, प्रारंभिक"
ಮೂಲ ವಿಭಾಗ,मूल विभाग
ಮೂಲ ಮಾರಾಟ ಪತ್ರ,"मूल विक्रय विलेख, मूल बैनामा"
ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು,दृश्यमानस्वामी
ಸ್ಫೋಟ,"अचानक आरंभ, भड़क उठना, विद्रोह"
ಸಜ್ಜು ಭತ್ಯೆ,परिधान भत्‍ता
ಹೊರಹೋಗುವ ಸದಸ್ಯ,निर्गामी सदस्य
ಹೊರಹೋಗುವ ಫೈಲ್,जावक फ़ाइल
ವಿನಿಯೋಗಿಸು,परिव्यय
ಮಜಲು,"निकास, निर्गम, बिक्री केन्द्र"
ರೂಪರೇಖೆಯನ್ನು,रूपरेखा
ಮೇಲ್ನೋಟ,दृष्‍टिकोण
ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ,न्यायालय-बाह्‌य
ಹಳೆಯದು,"गतावधिक, अप्रचलित"
ಆದೇಶದಿಂದ ಹೊರಗಿದೆ,"खराब, चालू नहीं, अव्यवस्थित"
ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ,अप्राप्य
ಹೊರಗಡೆ ತಿರುಗಿ,बिन बारी
ತಿರುವು ಹಂಚಿಕೆಯಿಂದ,बिन बारी आबंटन
ಹೊರಹ ಬಂತುರು,सीमा चौकी
ಉತ್ಪಾದನೆ,"उत्पादन, उत्पाद, निर्गत"
ಸಂಪೂರ್ಣ ಖರೀದಿ,एकमुश्त खरीद
ಹೊರಗುತ್ತಿಗೆ,बाह्‌य स्रोत
ಬಾಕಿ ಉಳಿದಿರುವ,"बकाया, बाकी, उत्कृष्‍ट"
ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ,"अधिवयस्कता, अधिक आयु वाला"
ಒಟ್ಟಾರೆ,"समस्त, समग्र, कुल"
ಒಟ್ಟಾರೆ ಕೊರತೆ,समग्र घाटा
ಓವರ್ ಬಿಲ್ಲಿಂಗ್,बढ़ा हुआ बिल बनाना
ಹೊರನೋಟು,अधिप्रभार
ಅತಿ ಕಡಿಮೆ,"अतिदेय, अतिशोध्य, पुराना, खड़ा"
ಅತಿರೇಕ,"अधिप्राक्कलन, अत्यनुमान, अधिक आंकना"
ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ,"उपरिप्रभार, ऊपरी खर्च"
ಅತಿಕ್ರಮಣ,अतिव्याप्‍ति
ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು,अधिभावी प्राथमिकता
ಅತಿಯಾದ ಗುಣ,"उलटना, विरूद्‌ध व्यवस्था देना"
ಮೇಲ್ವಿಚಾರಣೆ,चूक
ಅಧಿಕಾವಧಿ ವೇತನ,समयोपरि वेतन
ಅತಿ ಮೌಲ್ಯಮಾಪನ,अधिमूल्यन
ಮಾಲಿಕತ್ವ,स्वामित्व
ಚಿರತೆ,"पैकेज, संपुट"
ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ,"पैकेज सौदा, संपुट सौदा"
ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು,पैक करना और चिह्‌न लगाना
ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ,पैकिंग-सूची
ಒಪ್ಪಂದ,समझौता
ಪಾವತಿಸಿದ,"प्रदत्‍त, सवेतन, भुगतान किया, चुकता"
ಪಾವತಿಸಿದ ಬಂಡವಾಳ,प्रदत्‍त पूंजी
ಕರಪತ್ರ,"पुस्तिका, पैम्फलेट"
ಫಲಕ,"नामिका, पैनल"
ಕಾಗದ,"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र"
ಹಣ್ಣು,पैरा
ಪ್ರಮುಖವಾದ,"परमोच्च, परम"
ಪೋಷಕರು,"माता-पिता, मूल"
ಪೋಷಕ,पैतृक
ಪೋಷಕ ಕಚೇರಿ,मूल कार्यालय
ಸರ್ವಶ್ರೇಷ್ಠ,सर्वोत्कृष्‍ट
ಪಾರಿ ಪಾಸು,"समान गति से, समरूप"
ಸಮಾನತೆ,"समता, समानता"
ಸಂಸತ್ತು,संसद
ಭಾಗ,"भाग, अंश, भूमिका, पुर्जा"
ಭಾಗ ಫೈಲ್,"खंड फ़ाइल, खंड मिसिल, खंड संचिका"
ಭಾಗಶಃ,"आंशिक, पक्षपातपूर्ण"
ಭಾಗವಹಿಸು,भाग लेना
ನಿರ್ದಿಷ್ಟ,"विशेष, खास"
Particulars,"ब्योरा, विवरण"
ವಿಭಾಗ,"विभाजन, बँटवारा"
ಪಾಲುದಾರ,"साझेदार, भागीदार"
ಪಾಲುದಾರಿಕೆ ಪತ್ರ,भागीदारी विलेख
ಭಾಗ ಪಾವತಿ,आंशिक भुगतान
ಅರೆಕಾಲಿಕ,अंशकालिक
ಪಕ್ಷ,"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत"
ಸಮಾನ ಮೌಲ್ಯ,सममूल्य
ಉತ್ತೀರ್ಣ,"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण"
ಅಂಗೀಕಾರ,"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय"
ಗುಪ್ತಪದ,"संकेत शब्द, पासवर्ड"
ಪೇಟೆ,"एकस्व, पेटेन्ट"
ಪೋಷಕ,"संरक्षक, ग्राहक"
ಪಾವತಿ,वेतन
ಬಿಲ್ ವೇತನ,वेतन बिल
ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ,वेतन प्रमाणपत्र
ವೇತನ ದಿನ,वेतन दिवस
ಪಾವತಿಸುವವನು,"आदाता, पाने वाला"
ಪಾವತಿಸುವವನು,"भुगतानकर्ता, अदाकर्ता"
ಪಾವತಿ,"भुगतान, अदायगी"
ತೀರಿಸು,चुकता करना
ವೇತನ ಆದೇಶ,अदायगी आदेश
ಪೇ ರೋಲ್,वेतन पत्रक
ಪೇ ಸ್ಕೇಲ್,वेतनमान
ಗುಪ್ತವಾದ,धन संबंधी
ದಂಡ,दांडिक कार्रवाई
ದಂಡ ಸಂಹಿತೆ,दंड-संहिता
ದಂಡದ ಬಡ್ಡಿ,दंड स्वरूप ब्याज
ದಂಡಿಸು,दंडित करना
ದಂಡ,"दंड, अर्थदंड, जुर्माना, शास्ति"
ಬಾಕಿ ಉಳಿದಿದೆ,"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत"
ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್,कलम रोको हड़ताल
ಪಿಂಚಣಿ,पेन्शन
ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ,पेन्शनी
ಪಿಶಕ್ತಾರ,पेन्शन भोगी
ಪಿಂಚಣಿ ಯೋಜನೆ,पेन्शन योजना
ವರ್ಷಕ್ಕೆ,"प्रतिवर्ष, वार्षिक, सालाना"
ಪ್ರತಿ ಧಾರಕ,वाहक द्‌वारा
ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ),प्रति व्यक्‍ति
ಶೇಕಡಾ,"प्रतिशत, फ़ीसदी"
ದೀರ್ಘಕಾಲಿಕದ,"चिरस्थायी, बारहमासी"
ಆದ್ಯತೆಯ ಖರೀದಿ,अधिमानी क्रय
ನಿರ್ವಹಿಸು,"पालन करना, निष्पादन करना"
ಪ್ರದರ್ಶನ,"निष्पादन, पालन"
ಅವಧಿ,"अवधि, कालावधि"
ನಿಯತಕಾಲಿಕ,"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर"
ಪರಿಶೀಲನೆಯ ಅವಧಿ,समीक्षाधीन अवधि
ಸುಳ್ಳುತನ,मिथ्या साक्ष्य
ವಿಶ್ವಾಸಾರ್ಹ,अनुलब्धियां
ಶಾಶ್ವತ,स्थायी
ಪ್ರತಿ ಪುರುಷರು,"प्रतिमास, हर महीने, माहवार"
ಅನುಮತಿ,"अनुमत्य, अनुज्ञेय"
ಅನುಮತಿ,"अनुज्ञा, अनुमति"
ಅನುಮತಿ,"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना"
ಅನುಮತಿ,"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त"
ಶಾಶ್ವತವಾದ,"शाश्‍वत, निरंतर, चिर"
ಶಾಶ್ವತತೆ,"शाश्‍वतता, शाश्‍वतकाल"
ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್),अनुलब्धियां
ವೈಯಕ್ತಿಕ,वैयक्‍तिक
ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು,वैयक्‍तिक परिसंपत्‍तियां
ವೈಯಕ್ತಿಕ ಬಂಧ,"मुचलका, स्वीय बंधपत्र"
ವ್ಯಕ್ತಿತ್ವ,व्यक्‍तित्व
ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ,अवांछित व्यक्‍ति
ಸಿಬ್ಬಂದಿ,कार्मिक
ಸಿಬ್ಬಂದಿ ನೀತಿ,कार्मिक नीति
ದೃಷ್ಟಿಕೋನ,परिप्रेक्ष्य
ಮನವೊಲಿಕೆ,"समझाना-बुझाना, मनाना, अनुनय"
ಉಪಾಧ್ಯಕ್ಷ,"संगत, प्रासंगिक"
ಪಠಣ,"अवलोकन, देखना"
ಮನವಿ,याचिका
ಅರ್ಜಿದಾರ,याचिकादाता
ಹಂತ,"प्रावस्था, चरण"
.ಾಯಾಚಿತ್ರ,फ़ोटो
ಗಾಡಿ,फ़ोटो-स्टैट
ದೈಹಿಕ ಪರಿಶೀಲನೆ,प्रत्यक्ष जांच
ದೈಹಿಕ ದೋಷ,शारिरिक दोष
ದೈಹಿಕ ಶಿಕ್ಷಣ,व्यायाम शिक्षा
ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ,"अंग-बाधित, विकलांग"
ದೈಹಿಕ ಪರಿಶೀಲನೆ,प्रत्यक्ष सत्यापन
ತುಂಡು ತುಂಡು,खंडशः टुकड़ों में
ತುಂಡು ದರ,"उजरती दर, मात्रानुपाती दर"
ಯಾತ್ರಿಕ,तीर्थयात्री
ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ,"अग्रगामी कार्यक्रम, प्रायोगिक कार्यक्रम"
ಗಡಿ,पिन
ನಿಯೋಗ ಸೇವೆ,स्थानन सेवा
ಹುಟ್ಟಿದ ಸ್ಥಳ,जन्म स्थान
ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ,कार्य स्थल
ವಾದಿ,वादी
ಯೋಜಿಸು,"आयोजना, योजना"
ಯೋಜನೆ,"आयोजना, योजना, आयोजना बनाना, नियोजन"
ಸಸ್ಯ,"संयंत्र, पादप, पौधा"
ಆಟಗಾರ,"वादक, खिलाड़ी"
ಮನವಿ,"तर्क, दलील, अभिवचन, अभिवाक्"
ಮನವಿ,"प्लीडर, अधिवक्‍ता"
ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ,जनमत-संग्रह
,"रेहत रखना, प्रतिज्ञा करना"
ಸಮಗ್ರ ಅಧಿವೇಶನ,पूर्ण अधिवेशन
ಪಟ್ಟು,पूर्णाधिकारी
ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ,कुर्सी क्षेत्रफल
ನೀತಿ,"नीति, पॉलिसी"
ರಾಜಕೀಯ ಚಟುವಟಿಕೆ,"राजनीतिक क्रियाकलाप, राजनीतिक सक्रियता"
ಮತದಾನ,मतदान
ಮಾಲಿನ್ಯ,प्रदूषण
ರಾಜಕೀಯ,राजनीतिक/राजनैतिक
ಕೊಳ,पूल
ಭಾಗ,"विभाग, पोर्टफोलियो"
ಸ್ಥಾನ,"स्थिति, स्थान, स्थल"
ಧನಾತ್ಮಕ,"सकारात्मक, निश्‍चित, निश्‍चयात्मक"
ಚೂರುಚೂರು,"पद, डाक, केन्द्र, चौकी"
ನಂತರದ,उत्‍तर-दिनांकित
ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ,कार्योत्‍तर मंजूरी
ಸ್ನಾತಕೋತ್ತರ,स्नातकोत्‍तर
ಮರಣೋತ್ತರ,"मरणोत्‍तर, मरणोपरांत"
ಹತೋಟಿ,"तैनाती, इंदराज"
ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ,"शव परीक्षा, मरणोत्‍तर परीक्षा"
ಮುಂದೂಡು,"स्थगित करना, मुल्तवी करना"
ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.),पुनश्‍च
ಅಧಿಕಾರ,"शक्‍ति, अधिकार, बिजली, विद्‌युत्"
ವಕೀಲರ ಅಧಿಕಾರ,मुख़्तारनामा
ಪ್ರಾಯೋಗಿಕ,व्यावहारिक
ಅಭ್ಯಾಸ,"व्यवसाय, पेशा, पद्‌धति, प्रथा"
ಪೂರ್ವ-ಪಾಲನೆ,"पूर्व-लेखापरीक्षा, पूर्व संपरीक्षा"
ಮುನ್ನೆಚ್ಚರಿಕೆ,"पूर्वोपायन, पूर्वावधान, एहतियात"
ಪೂರ್ವನಿದರ್ಶನವನ್ನು,"पूर्व उदाहरण, नज़ीर"
ನಿಖರವಾಗಿ,सारलेख
ನಿಖರವಾದ,"ठीक-ठीक, यथावत्, यथार्थ"
ಪ್ರತಿಬಂಧಿಸು,"रोक देना, प्रतिवारित करना"
ಪೂರ್ವ -ಸುಗಂಧ,पूर्वसंकल्पना
ಪೂರ್ವವರ್ತಿ,पूर्ववर्ती
ಪ್ರಧಾನ,"प्रधान, प्रबल"
ಮುನ್ನುಡಿ,प्रस्तावना
ಆದ್ಯತೆ,"अधिमान देना, तरजीह देना"
ಪೂರ್ವಸಿದ್ಧತೆ,"प्रतिकूल प्रभाव, पूर्वग्रह, पूर्वाग्रह, प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना"
ಪೂರ್ವಭಾವಿ,प्रारंभिक
ಅಕಾಲಿಕ,समयपूर्व
ಆವರಣ,"परिसर, अहाता, परिक्षेत्र"
ಪ್ರಬಲ,"बीमा-किस्त, प्रीमियम, बढ़ौती"
ಪೂರ್ವದ,पूर्व प्रदत्‍त
ಪ್ರಥಮದ ಚೀಟಿ,"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड"
ಮೊದಲೇ ಯೋಜಿಸಿದ,पूर्वनियोजित
ಹೆಗ್ಗರು,पूर्वित करना
ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ,रसीद सहित बिल
ಅಧಿಕಾರ,परमाधिकार
ಸೂಚಿಸು,निर्धारित करना
ನಿಗದಿತ,"निर्धारित, विहित"
ನಿಗದಿತ ರೂಪ,निर्धारित प्रपत्र
ಪ್ರಸ್ತುತತೆ,प्रस्तुतीकरण
ಅಧ್ಯಕ್ಷ,"अध्यक्षता करना, पीठासीन होना"
ಅಧ್ಯಕ್ಷ,"राष्‍ट्रपति, अध्यक्ष"
ಒತ್ತಿ,"मुद्रणालय, प्रेस, समाचारपत्र, अख़बार, प्रेस"
ನಕಲು ಒತ್ತಿರಿ,प्रेस-प्रति
ಗ್ಯಾಲರಿ ಒತ್ತಿರಿ,"पत्रकार दीर्घा, पत्रकार गैलरी"
Edಹ್ಮಳಿದ,प्रकल्पित
Ump ಹೆಯ ವೇತನ,प्रकल्पित वेतन
ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಂಡ,पूर्वकल्पित
ನೆಪ,बहाना
ಮೇಲುಗೈ,"प्रचलित होना, अभिभावी होना"
ತಡೆಯಿಸು,"निवारण करना, रोकना"
ತಡೆಗಟ್ಟುವಿಕೆ,"निवारण, रोकथाम"
ತಡೆಗಟ್ಟುವ,निवारक
ಬೆಲೆ ಏರಿಳಿತ (= ಬೆಲೆ ಚಲನೆಗಳು),"क़ीमत उतार-चढ़ाव, क़ीमत घट-बढ़"
ಬೆಲೆ,क़ीमत निर्धारण
ಪ್ರಾಥಮಿಕ ಮುಖ,"प्रथम दृष्‍टया, प्रथम दृष्‍टि में"
ಪ್ರಾಥಮಿಕವಾಗಿ,"मुख्यतः, प्राथमिक तौर पर"
ಪ್ರಾಥಮಿಕ,प्राथमिक
ಪ್ರಾಥಮಿಕ ರಶೀದಿ,मूल आवती
ಪ್ರಧಾನ,"प्राचार्य, प्रधान, मूलधन, मालिक, स्वामी"
ಪ್ರಧಾನ ಸಾಲಗಾರ,मूल ऋणी
ಮುದ್ರಕ,"मुद्रक, मुद्रित्र"
ಮುದ್ರಣ,मुद्रण
ಹಿಂದಿನ ಸೂಚನೆ,पूर्व संकेत
ಆದ್ಯತೆಯ ಶ್ರೇಣೀಕರಣ,प्राथमिकता की कोटियां
ಜೈಲು,"कारागार, जेल"
ಕೈದಿ,"क़ैदी, बंदी"
ಗೌಣತೆ,एकांतता
ಖಾಸಗಿ ಮತ್ತು ಗೌಪ್ಯ,निजी एवं गोपनीय
ಹಕ್ಕು,विशेषाधिकार
ಸವಲತ್ತು ಸಮಿತಿ,विशेषाधिकार समिति
ಬಹುಮಾನ,"पुरस्कार, इनाम"
ಸಂಭವನೀಯತೆ,संभाव्यता
ಪರೀಕ್ಷೆಗೆ ಸಂಬಂಧಿಸಿದ,प्रोबेट
ಸಂಚಾರಿ,"परिवीक्षा, परख"
ಪರೀಕ್ಷಾ,परिवीक्षाधीन
ಪರೀಕ್ಷಕ,"परिवीक्षाधीन, परखाधीन"
ಶೋಧಿಸು,छानबीन
ಕಾರ್ಯವಿಧಾನದ ನಿಯಮಗಳು,"क्रियाविधि नियमावली, कार्यविधि नियमावली"
