Marathi,Gujarati
मानवी लोकसंख्या दबाव,માનવ વસ્તી દબાણ
मानव वंश,માનવ જાતી
ह्यूमरस,અકસ્માત
ह्यूमिक acid सिड,ભૌતિક એસિડ
दमट,ભેજવાળું
आर्द्रता,ભેજ
नम्रता,ભડકે કરવું તે
विनोद,રમૂજ
बुरशी,ફર્સ્ટ
हंटिंगडन रोग,હન્ટિંગડનનો રોગ
हायसिंथ,Hyંચી
हायलिन,અતિશય
हायलिन कूर्च,હાયલાઇન કોમલાસ્થિ
हायल्यूरोनिडेस,અતિથિરોનિડેઝ
संकरित,સંકર
संकरित इनव्हिलिटी,સંકર
एफ 1 बियाणे संकरित,એફ 1 બીજ
संकरित वंध्यत्व,સંકર
संकरित वाहन तंत्रज्ञान,સંકર વાહન તકનીક
हायड्रार्क सक्सेसेशन,હાઇડ્રાર્ચ પૂર્ણ
हायड्रेशन शेल,જળ -શેલ
हायड्रिक,જળમાર્ગ
हायड्रिला,જળચત્ત્રો
हायड्रोजन बॉन्ड,જળચત્ત્રો બોન્ડ
हायड्रोजन सायनाइड,હાઇડ્રોજન સાયનાઇડ
हायड्रोजन न्यूक्लियस,હાઇડ્રોજન ન્યુક્લિયસ
हायड्रोलेज,જળમાર્ગ
हायड्रोलॉजिकल चक्र,જળચક્ર
हायड्रोलायझिंग,જળમાર્ગ
हायड्रोलाइटिक क्लेवेज,જળચુક્તિ
हायड्रोनॅस्टी,જળમાળા
हायड्रोफिलिक,જળચત્ત્વ
हायड्रोफिली,જળચુક્ત રીતે
हायड्रोफिली,જળચુક્ત રીતે
हायड्रोफोबिक,જળચુક્ત
हायड्रोफाइट,હાઇડ્રોફાઇટ
हायड्रोपोनिक्स,જળવિજ્icsાન
हायड्रोस्फीअर,જળશાસ્ત્ર
हायड्रोस्टॅटिक दबाव,હાઇડ્રોસ્ટેટિક દબાણ
हायड्रोथर्मल इकोसिस्टम,હાઇડ્રોથર્મલ ઇકોસિસ્ટમ
हायड्रोथर्मल व्हेंट,જળચત્ત્રો
हायड्रॉक्सिल ग्रुप,જળ -જકલ જૂથ
हायग्रिक,ભ્રષ્ટ
हिला (ट्री फ्रॉग),હાયલા (ટ્રી ફ્રોગ)
हायमेन,સ્તુતિ
हायॉइड,આછકલું
हायड हाड,Hyંચી
हायपॅन्थोडियम,સંવાદ
हायपर कोलेस्टेरोलिया,અતિસંવેદન
हायपरग्लाइसीमिया,અતિસંવેદન
हायपरकेराटोसिस,અતિશયોક્તિ
हायपरपॅराथायरॉईडीझम,હાયપરપેરિથાઇરોઇડિઝમ
हायपरप्लासिया,આત્યંતિક
अतिसंवेदनशीलता,અતિશયોક્તિ
उच्च रक्तदाब,અતિશયતા
हायपरथायरॉईडीझम,હાયપરથાઇરોડિઝમ
हायपरटोनिक,અતિશયોક્તિ
हायफा,કોઇ
हायफेन,અહંકારી
हायपोकॉन्ड्रिया,અરાજતત્વ
हायपोकोटाइल,પમાટ
हायपोग्लाइसीमिया,હાઈપોગ્લાયકેમિઆ
हायपगोनाडिझम,હિપગોનાડવાદ
हायपोगिनस,નિપુણ
हायपॉजीनी,સંતાપ
हायपोलिमिनियन,હિંસક
हायपोपेराथायरॉईडीझम,હિપોપેરાથાઇરોઇડિઝમ
हायपोफॅरिन्क्स,હાયપોફેરિંક્સ
हायपोस्टोम,હાયપોસ્ટેમ
हायपोस्टोम,હાયપોસ્ટેમ
हायपोथालेमस,પૂર્વજ
हायपोथेसिस,અનુમાન
हायपोथेटिकल chordate,કાલ્પનિક તાર
काल्पनिक प्रस्ताव,કાલ્પનિક દરખાસ્ત
हायपोथायरॉईडीझम,હિમાયતવાદ
हायपोटोनिक,શિષ્ટાચારને લગતું
हायपोटोनिक सोल्यूशन,દ્વૈંગિક ઉકેલ
हायराकोथेरियम,હાઈરાકોથેરિયમ
हिमयुग,બરાક કાળ
Ichthyophis,કichંગન
ओळख,ઓળખ
इडिओग्राम,મૂર્ખ વ્યક્તિ
इडिओग्राम,મૂર્ખ વ્યક્તિ
इगुआना,ક ંગું
इलियम,ઇલમ
प्रकाशमय नमुना,રોષણી નમૂના
प्रदीपन,રોશની
प्रतिमा,તસવીર
इम्बिबिशन प्रेशर,અશક્ત દબાણ
इम्बिबिशन,સંવેદનશીલતા
इम्ब्रिकेट,કateંગું
Imbricate asestivation,તદ્દન
परदेशातून कायमची वस्ती करण्यासाठी येणारा किंवा आलेला,સ્થળ સ્થળાંતર કરનાર
इमिग्रेशन,દેશાગરણ
इमिग्रेशन,દેશાગરણ
अमरत्व,અમર કરવું
रोगप्रतिकारक प्रतिसाद,પ્રતિરક્ષા પ્રતિરોધક
रोगप्रतिकार प्रणाली,રોગપ્રતિકારક તંત્ર
रोगप्रतिकारक शक्ती डिसऑर्डर,રોગ -પ્રતિબદ્ધ પદ્ધતિ વિકાર
प्रतिकारशक्ती,પ્રતિરક્ષા
इम्युनो-तडफड,ઇમ્યુનો-કોમ્પ્રાઇઝ્ડ
इम्यूनो कमतरता रोग,રોગપ્રતિકારક રોગ
इम्यूनो इलेक्ट्रोफोरेसीस,ઇમ્યુનો ઇલેક્ટ્રોફોરેસિસ
इम्यूनो फ्लूरोसंट अँटीबॉडी लेबलिंग,ઇમ્યુનો ફ્લોરોસન્ટ એન્ટિબોડી લેબલિંગ
इम्युनो सॉर्बेंट परख,ઇમ્યુનો sorbent ખંડ
इम्युनो दडपशाही थेरपी,ઇમ્યુનો દમનકારી ઉપચાર
इम्युनो दडपशाही,ઇમ્યુનો દમનકાર
इम्युनोजेनिक,પ્રતિરક્ષિત
इम्यूनोग्लोबुलिन,ઇમ્યુનોગ્લોબ્યુલિન
इम्यूनोलॉजी,પ્રતિરક્ષાવિજ્ologyાન
इम्युनोमोड्युलेटर,રોગપ્રતિરક્ષા
इम्यूनोपोटेन्टिएशन थेरपी,રોગપ્રતિકારક શક્તિ ઉપચાર
इम्युनोसप्रेशिव्ह औषध,પ્રતિરક્ષા દવા
इमुनोथेरपी,અવિવેશી ચિકિત્સા
इम्पीरिपिननेट,અવિચારી બનાવવું
इम्पाटाटा,ભિન્નતા
अभेद्य,ઉદ્ધત
रोपण,રોપવું
रोपण,રોપણી
सुधारित बियाणे,સુધારેલું બીજ
सुधारित विविधता,સુધારેલ જાત
परिस्थिती मध्ये,મૂળ સ્થાને
ग्लासमध्ये,વિટ્રોમાં
विट्रो फर्टिलायझेशन (आयव्हीएफ) मध्ये,વિટ્રો ગર્ભાધાન (IVF) માં
व्हिव्हो मध्ये,વિવો
निष्क्रिय,નિષ્ક્રિય
इनब्रेड लाइन,પાટિયું
इनब्रीडिंग,પ્રજનન
पुनर्बांधणीची घटना,પુનર્વિચારણાની ઘટના
भस्मसात,ભડકો
Incisor,જલદી
समावेश शरीर,સમાવિષ્ટ સંસ્થા
विसंगत वर्तन,અસંગત વર્તન
विसंगतता,વિસંગતતા
विसंगतता,વિસંગતતા
अपूर्ण वर्चस्व,અધૂરું વર્ચસ્વ
इनक्यूबेटर,સેવામાં
उपस्थित,અયોગ્ય
इनकस,ઉપાય
अनिश्चित फळ,અનિશ્ચિત ફળ
इंडेंट,ઈજાગ્રસ્ત
स्वतंत्र वर्गीकरण,સ્વતંત્ર -ભાત
स्वतंत्र जीन,સ્વતંત્ર જનીણ
भारतीय कृषी संशोधन परिषद,કૃષિ સંશોધન ભારતીય પરિષદ
भारतीय तांबूस पिवळट रंगाचा,ભારતીય
सूचक प्रजाती,સૂચકાન
स्वदेशी औषधाची व्यवस्था,દવા -પદ્ધતિ
इंडिगोफेरा,અતિપ્રતિર
घरातील प्रदूषण,અંદરની પ્રદૂષણ
प्रेरित चळवळ,પ્રેરિત આંદોલન
प्रेरित उत्परिवर्तन,પ્રેરિત પરિવર્તન
प्रेरक,પ્રેરક
इंड्यूसर जनुक,પ્રેરક જનીન
अपरिवर्तनीय नियंत्रण,પ્રપંચી નિયંત્રણ
इंडिकिबल एंजाइम,અપશબ્દ
कर्करोगाचा समावेश,કેન્સરનો સમાવેશ
औद्योगिक मेलेनिझम,Industrialદ્યોગિક વાવાઝોડું
औद्योगिक प्रदूषण,Industrialદ્યોગિક પ્રદૂષણ
औद्योगिक धूर,Industrialદ્યોગિક ધૂમ્રપાન
इनरफरन्स कॉन्ट्रास्ट मायक्रोस्कोपी,નિર્દોષ વિપરીત માઇક્રોસ્કોપી
अक्षम्य संसाधने,અખૂટ સાધનસંપત્તિ
संसर्गजन्य रोग,ચેપી રોગ
संसर्ग,ચેપ
अनुमान,અનુમાન
निकृष्ट सेरेबेलर पेडनकल,હલકી ગુણવત્તા
निकृष्ट मेसेन्ट्रिक गॅंग्लियन,ગૌણ મેસેન્ટ્રિક ગેંગલીયન
अनंत,અનંત
जळजळ,બળતરા
दाहक अडथळा,સળગતું અવરોધ
दाहक प्रतिक्रिया,સજાવટની પ્રતિક્રિયા
दाहक प्रतिसाद,ઉશ્કેરણીજનક પ્રતિભાવ
चलनवाढ,ફુગાવો
फुलणे,પ્રવાહ
इन्फ्लूएंझा,બળવાન
ओघ,પ્રવાહ
इन्फ्रॉर्बिटल ग्रंथी,જખમલી ગ્રંથિ
इन्फंडिबुलम,કundંગું
अंतर्भूत अन्न,સંતાવેદાર ખોરાક
अंतर्ग्रहण,ઘટક
इनगिनल कालवा,નહેર
इनगिनल हर्निया,ઇનસ્યુનલ હર્નીયા
वारसा,વારસો
वारसा आण्विक रोग,વારસાગત પરમાણુ રોગ
प्रतिबंध,અવરોધવું
प्रतिबंधित,અટકાવેલ
संप्रेरक प्रतिबंधित करणे,હોર્મોન અટકાવી
प्रतिबंध,બંધ
प्रतिबंधात्मक पेप्टाइड,અવરોધક પેપ્ટાઇડ
दीक्षा,પહેલ
आरंभकर्ता,આરંભ કરનાર
इंजेक्शन,લપેટાયેલું
इजा,ઈજા
इनलेट,પ્રવેશ
जन्मजात प्रतिकारशक्ती,જન્મતી પ્રતિરક્ષા
अजैविक उत्क्रांती,અકારણ ઉત્ક્રાંતિ
अजैविक सामग्री,અકારણ સામગ્રી
Inositoltriphoshate,અનેક
पौष्टिकतेचे इनपुट,પોષક તત્વોનું ઇનપુટ
कीटक,જંતુ
कीटक खाणे वॉरबलर,જંતુ યુદ્ધ કરનાર
कीटक कीटक,જંતુનાશક જીવાડો
कीटक प्रतिकार,જંતુ -પ્રતિકાર
कीटक,જંતુઓ
कीटकनाशक प्रथिने,જંતુનાશક પ્રોટીન
कीटकनाशक,જંતુનાશક
कीटक,જંતુનાશક
कीटकनाशक वनस्पती,જંતુનાશક વનસ્પતિ
गर्भाधान,વ્યગ્રતા
अंतर्भूत निष्क्रियता,નિવેશક નિષ્ક્રિયતા
श्वसन क्षमता,પ્રેરણાદાયી ક્ષમતા
श्वसन राखीव खंड,પ્રેરણાદાયી અનામત વોલ્યુમ
नैसर्गिक वाढीचा इन्स्ट्रिन्सिक दर,કુદરતી વધારો
इन्सुलेशन,જુલમ કરવી
इन्सुलिन,પડઘો
अविभाज्य प्रथिने,સિધ્ધાંત
समाकलित करा,એકીકૃત
एकत्रीकरण,એકીકરણ
इंटिगमेंट,ક intંગું
इंटेग्युमेंटरी नेफ्रिडियम,અનિયંત્રિત નેફ્રીડિયમ
परस्परसंवाद,ક્રિયાપ્રતિક્રિયા
नकारात्मक प्रभावासह संवाद,નકારાત્મક અસર સાથે ક્રિયાપ્રતિક્રિયા
इंट्रेरियल सेप्टम,આંતરવ્યોક્ત ભાગ
इंटरब्रीडिंग,પરસ્પર પ્રબીધય
इंटरब्रीडिंग वैयक्तिक,પરસ્પર સંકળાયેલ વ્યક્તિ
इंटरकॅलरी,આંતર -આધિપારી
इंटरकॅलेटेड डिस्क,વચગાળાના ડિસ્ક
इंटरसेल्युलर मॅट्रिक्स,એકસાથે મેટ્રિક્સ
इंटरसेल्युलर स्पेस,અંતરાલ
इंटरसेप्ट,અટકાવવું
इंटरसेप्ट,અટકાવવું
आंतर-साखळी बाँड,આંતર-સાંકળ-ખત
इंटरडौब्लेट ब्रिगेड,આંતરવ્યોક્ત બ્રિગેડ
इंटरफॅस्क्युलर कॅम्बियम,આંતરડાવિશેષ
इंटरम्ब्रेन्स स्पेस,અંતરાલ -જગ્યા
इंटरफेस,વિલોભણ
इंटरफेस गुणसूत्र,રંગબદલ
इंटरसमेंटल सेप्टम,આંતરવક્ષણ
इंटरफॅस्क्युलर कॅम्बियम,આંતરડાવિશેષ
हस्तक्षेप आरएनए,દખલ
इंटरफेरॉन,વિખર
हस्तक्षेप,કળશ
इंटरलेयूकिन,ઇન્ટરલેકિન
इंटरलॉक केलेले,એક સાથે
इंटरमीडिएट डे प्लांट,વચગાળાનો છોડ
इंटरमीडिएट फिलामेंट,મધ્યવર્તી ફિલામેન્ટ
इंटरमीडिएट लोब,મધ્યવર્તી લોબ
इंटरमीडिएट जोडी,મધ્યવર્તી જોડી
अंतर्गत कान,આંતરિક કાન
अंतर्गत वातावरण,આંતરિક વાતાવરણ
अंतर्गत गुळगुळीत शिरा,આંતરિક જ્યુગ્યુલર નસ
अंतर्गत मॉर्फोलॉजी,આંતરિક આકારશાસ્ત્ર
अंतर्गत पोषक सायकलिंग,આંતરિક પોષક સાયકલિંગ
अंतर्गत लय,આંતરિક લય
आंतरराष्ट्रीय कोड,આંતરરાષ્ટ્રીય આ અંગેનીકરણ
आंतरराष्ट्रीय मानवी जीनोम प्रकल्प,આંતરરાષ્ટ્રીય માનવ જિનોમ પ્રોજેક્ટ
इंटर्नोड,ઇંટનો કરવો
इंटरप्लेनेटरी,આંતરસંબંધક
व्यत्यय जनुक,વિક્ષેપિત જનીન
इंटरसेक्स,પરસ્પર
छेदनबिंदू,આંતરવિશેષ વર્ણસંકર
अंतर्देशीय सेल उत्तेजक संप्रेरक,ઇન્ટર્સ્ટિશલ સેલ ઉત્તેજક હોર્મોન
इंटरस्टिशियल सेल,આંતરરાજ્ય કોષ
इंटरस्टिशियल हटविणे,આંતરરાજ્ય કા delી નાખવું
इंटरस्टिशियल फ्ल्यूड,આંતરરાજ્ય
इंटरव्हॅरिएटल हायब्रीडायझेशन,અંતર્ગત સંકર
हस्तक्षेप अनुक्रम,દરમિયાનગીરીનો ક્રમ
आतड्यांसंबंधी किका,આંતરડાની સીઈસીએ
आतड्यांसंबंधी रस,આંતરડાનો રસ
आतडे,આંતરડા
इंट्रासेल्युलर पचन,અંત્રાસ -પાચન
इंट्रासाइटोप्लाझमिक शुक्राणू इंजेक्शन (आयसीएसआय),ઇન્ટ્રાસેટોપ્લાઝમિક શુક્રાણુ ઇન્જેક્શન (આઈસીએસઆઈ)
इंट्राफास्क्युलर कॅम्बियम,છળ
इंटेडमॅलेरी नेफ्रॉन,અંતર્ગત નેફ્રોન
इंट्रास्पेसिफिक स्पर्धा,આંતરપ્રિપિક સ્પર્ધા
इंट्रास्पेसिफिक विसंगतता,અસંગતતા
इंट्रास्पेसिफिक विसंगतता,અસંગતતા
इंट्राएस्टिक्युलर जननेंद्रियाच्या जेडीकक्ट सिस्टम,અંતરિક્ષયાત્મક જે.ડી.સી.ટી.
इंट्रायूटरिन इन्सेमिनेम (आययूआय),ઇન્ટ્રાઉટેરિન ગર્ભાધાન (IUI)
इंट्रायूटरिन ट्रान्सफर (आययूटी),ઇન્ટ્રાઉટેરિન ટ્રાન્સફર (આઇયુટી)
इंट्रिनिसिक प्रोटीन,આંતરિક પ્રોટીન
आंतरिक अडथळा,આંતરિક અવરોધ
इंट्रोसेप्शन,અનુવાદ
इंट्रोन,ઉપકાલી
छेदन,અંદરનો ભાગ
उलटा,ઉલ્લંઘન
इनव्हर्टेज,Inંધી
इन्व्हर्टेब्रेट्स,ચંચળ
अन्वेषक,તપાસનીસ
Incocre,અનુચિત
अनैच्छिक आणि नॉन-स्ट्रेटेड स्नायू,અનૈચ્છિક અને બિન-કડક સ્નાયુ
आयडोडिन,આછું
आयोडोथिरोनिन,આયોડોથાયરોન
आयन,આયન
आयन चॅनेल,આયોજક
आयन एक्सचेंज क्रोमॅटोग्राफी,આયન વિનિમય ક્રોમેટોગ્રાફી
आयनिक बाँड,આયનીય
आयनिक संवाद,આયનીય ક્રિયાપ્રતિક્રિયા
आयनोसाइट,આયનોસાઇટ
समाकलित कीटक व्यवस्थापन (आयपीएम),ઇન્ટિગ્રેટેડ પેસ્ટ મેનેજમેન્ટ (આઈપીએમ)
इपोमोआ,Ipોમોઆ
इरिडासी,અણી
आयरिस,મેઘધનુષ
लोह तांदूळ तांदूळ,લોખંડ
लोह पोर्फिरिन,લોખંડ
लोह स्क्रॅप,લોખંડ
इरिडिएटेड सेल,ઝળકતું કોષ
इरिडिएशन,ઝળહળાટ
अनियमित,અનિયમિત
अनियमित फूल,અનિયમિત ફૂલ
अपरिवर्तनीय विघटन,ઉલટાવી શકાય તેવું
आंतरराष्ट्रीय तांदूळ संशोधन संस्था,આંતરરાષ્ટ્રીય ચોખા સંશોધન સંસ્થા
चिडचिडे,ઉશ્કેરાટભર્યું
इचियम,મસાલા
इचियम,મસાલા
लॅन्गरहन्सचे आयलेट्स,લેંગરહન્સના ટાપુઓ
आयसोएगग्लुटिनिन,ઇસોગગ્લુટીનિન
Isobailalleral लीफ,આઇસોબિલેટર પાન
Isogamy,અલગતા
इसोग्राफ्ट,અનંત
पृथक,અલગ
वेगळ्या क्लोरोप्लास्ट,અલગ -અલગ હરિતદ્રવ્ય
पृथक ऊतक,અલગ -અલગ પેશી
अलगीकरण,અલગતા
आयसोमरस,કામચલાઉ
आयसोपीक्निक सेंट्रीफ्यूगेशन,આઇસાપિકનિક કેન્દ્રત્યાગી
समस्थानिक,આઇસોટ
समस्थानिक,આઇસોટોપ
समस्थानिक,છટાદાર
समस्थानिक,છટાદાર
समस्थानिक बँड,આઇસોટ્રોપિક
Isthmus,ઇસ્ત્મસ
इटाई-इटाई रोग,ઇટાઇ રોગ
आययूडीएस (औषधी),આઇયુડી (દવા)
आययूडीएस (नॉन-मेडिकेटेड),આઇયુડી (નોન-મેડિકેટ)
जॅसिड,જાસૂસ
जटरोफा,Jંચે જટ્રોફા
कावीळ,કમળો
जबडा,જડ
जावलेस मॉर्टेब्रेट,જડ
जेजुनम,જેજુનમ
जेली फिश,જેલીફિશ
झूम शेती,દિવાહિની ખેતી
संयुक्त वन व्यवस्थापन,સંયુક્ત વન વ્યવસ્થાપન
जोडलेले एक्सोस्केलेटन,જોડાયેલ એક્ઝોસ્કેલિટન
गुळगुळीत शिरा,ખરબચડી નસ
जंक डीएनए,જંક ડીએનએ
जुरासिक कालावधी,જુરાસિક સમયગાળો
जूट तंत्रज्ञान,શણગારેલી પ્રૌદ્યોગિકી
किशोर संप्रेरक,કિશોર હોર્મોન
किशोर टप्पा,કિશોર તબક્કો
Justaglomerular उपकरण,જસ્ટાગ્લોમેર્યુલર ઉપકરણ
काळबासु,કાલબાસુ
काळे,કાલે
Kalmeg,Kalmegh
कानामाइसिन,કંમિસિન
Karyogamy,કર્કશમી
कॅरिओटाइप,કાર્યોયોટાઇપ
कॅरिओटाइपिंग,કર્કશ
कौटिया,કોટિયા
कील,પાટિયું
कील,પાટિયું
केराटीनिझ्ड त्वचा सेल,કેરાટિનાઇઝ્ડ ત્વચા કોષ
केटोग्लुटरिक acid सिड,કેટોગ્લુટેરિક એસિડ
केटोन,કોટન
केटोन गट,પશુન જૂથ
केटोनुरिया,કેટોનોરિયા
की,મુખ્ય
कीस्टोन प्रजाती,કીસ્ટોન જાતિઓ
खैर,Khાંકણ
खेसरी,ખેસરી
मूत्रपिंड डायलिसिस,મૂત્રપિંડ
गतिज ऊर्जा,ગતિશક્તિ
किनेटिन,ગતિ
किनेटोचोर,કિનેટોચોર
राजा क्रॅब,રાજા કરચલો
राज्य,રાજ્ય
किंगफिशर,કિંગફિશર
किनोप्लाझम,ગતિ
स्वयंपाकघर कचरा,રસોડું
क्लाइनफेल्टर सिंड्रोम,ક્લિનફેલ્ટર સિન્ડ્રોમ
गुडघा,ઘૂંટણ
क्रॅन्झ शरीरशास्त्र,કર્કશ શરીરરચના
क्रेबचे चक्र,ક્રેબ ચક્ર
लबिया मजोरा,લેબીયા મેજોરા
लबिया मिनोरा,લેબિયા મિનોરા
लॅबियल पॅल्प,લેબલના ધબકારા
लेबल,સંદિગ્ધ કરવું
लॅबियम,પ્રાસંગિક
लब्लाब,લાતબ
लॅब्रम,લેબ્રમ
चक्रव्यूह,ભુલભુલામણી
लाख,લાખ
लाख ऑपेरॉन,લાખ પરરોન
लॅसिफर,કaccંગર
स्तनपान,દૂધમારો
स्तनपानात्मक अमेनोरिया,લેક્ટેશનલ એમેનોરિયા
लैक्टट्रॉफ,લેક્ટ્રોફ
लैक्टोबॅसिलस,લેક્ટોબેસિલસ
लैक्टोज मेटाबोलिझिंग एंजाइम,લેક્ટોઝ મેટાબોલાઇઝિંગ એન્ઝાઇમ
दुग्धशर्करा,લેક્ટોઝ
लॅक्टुका सॅटिवा,લેક્ટુકા સટિવા
लॅकुना,ક lacંગું
निसर्गाची शिडी,પ્રકૃતિની સીડી
लॅगिंग स्ट्रँड,પાછળની બાજુ
लॅमला,લહેરી
लॅमेलिडेन्स,લેમેલિડેન્સ
लॅमियासी,એક જાતનો અવાજ
लॅमिलिस,શણગાર
लॅमिना प्रोप्रिया,લેમિના પ્રોપ્રિયા
लॅमिना,લેમિના
लॅमिनेरिया,લેમિનરિયા
दिवा ब्रश गुणसूत्र,દીવો બ્રશ રંગસૂત્ર
लान्सोलेट,શણગારવું
जमीन वनस्पती,જમીન પ્લાન્ટ
जमीन गोगलगाय,જમીન ગોકળગાય
लँटाना कॅमारा,લાન્ટાના
लेप्रोस्कोप,શણગાર
लॅपर्टिया,ક lંગું
लॅप्स रेट,રદિયો દર
लार्कस्पूर,વાંકુંચલન
लार्वा मृत्यू,લાર્વા મૃત્યુદર
लॅंगोफॅरेन्क्स,Lન
लेसर मायक्रोसर्जरी,માઇક્રસર્જરી
Lasiurus,એક જાતની કળા
उशीरा ब्लाइट,મોડી અસ્પષ્ટ
उशीरा विकसक,અંતમાં વિકાસકર્તા
उशीरा सक्कल प्रजाती,મોડી સ્યુસેશનલ પ્રજાતિઓ
उशीरा लाकूड,મોડું લાકડું
सुप्त उष्णता,આંતરિક ઉષ્મા
बाजूकडील परिशिष्ट,પાર્શ્યક
बाजूकडील अंकुर,બાજુની કળી
बाजूकडील राखाडी हॉर्न,બાજુની ગ્રે હોર્ન
बाजूकडील वेंट्रिकल,બાજુની ક્ષેઠ
लेटेक्स,Xtex
लॅथिरस सॅटिव्हस,લેથીરસ સટિવાસ
जाळी,જાળી
जाळीची रचना,જાળીદાર માળખું
लॉरिनिया,લૌરીની
स्वतंत्र वर्गीकरणाचा कायदा,સ્વતંત્ર ભાત કાયદો
मर्यादित घटकांचा कायदा,મર્યાદિત પરિબળોનો કાયદો
वारसा कायदा,વારસાનો કાયદો
विभाजन कायदा,અલગતાનો કાયદો
थर्मोडायनामिक्सचे कायदे,થર્મોોડાયનેમિક્સના કાયદા
लेयरिंग,ઉઘાડપડા
लेयरिंग,ઉઘાડપડા
खनिज पदार्थाची लीचिंग,ખનિજ પદાર્થનું ઉઘું
आघाडी,દોરી
अग्रगण्य स्ट्रँड,અગ્રણી સેર
पानांचे वय,પાંદડાની ઉંમર
पान आणि पट्टी गंज,પાન અને પટ્ટી કાટ
लीफ ब्लेड,પર્ણ બ્લેડ
लीफ कर्ल,પર્ણ કર્લ
लीफ ओरिएंटेशन,પાંદડાની અભિગમ
पानांचे वेनेशन,પર્ણ વેનિસ
पान,પર્ણ
लीफ-ब्लेड,પર્ણ
लीफलेस,પરચૂરત
झेप,કૂદકો
चामड्याचे पान,ચામડાની પાન
डावी महाधमनी कमान,ડાબી એરોર્ટિક કમાન
डावा ह्रदयाचा धमनी,ડાબી કાર્ડિયાક ધમની
लेग्युमिनस प्लांट,કઠેડા છોડ
शेंगा,ક legંગું
गवती चहा,લીંબુનો ઘાસ
लेमर,લીમૂર
लेन्स सेल,લેન્સ સેલ
लेन्स,લેન્સ
मसूर,મસૂર
बिबट्या,ચિત્તો
लेपस,માંસ
लेपिस्मा (सिल्व्हर फिश),લેપિસ્મા (ચાંદીની માછલી)
कुष्ठरोगी,રક્તપિત્ત
लेप्टोकोरिसा,લેપ્ટોકોરિસા
लेपटोनमा,લેપટોનમા
लेप्टोटेन,લેપ્ટોટીન
प्राणघातक,ઘાતક
प्राणघातक उत्परिवर्तन,ઘાતક પરિવર્તન
ल्युकोसाइट,લ્યુકોસાઇટ
ल्युकोडर्मा,કોતરણી
ल्युकोप्लास्ट,લિંગકોપ્લાસ્ટ
ल्यूकेमिया,લ્યુકેમિયા
तरफ,ઉપદેશ
लेयडिगचा सेल,લિડિગ સેલ
लियाना,લૈંગિક
लियानस,લય
उवा,જૂ
लिचेन,લિકેન
जीवन चक्र,જીવન ચક્ર
आयुर्मान,આયુષ્ય
जीवन जनुक,જીવન જીન
जीवन इतिहास,જીવન ઇતિહાસ
जीवन सहाय्यक क्षमता,આજીવન ક્ષમતા
लाइफ सपोर्टिंग सिस्टम,જીવન સહાયક પદ્ધતિ
निर्जीव,નિષ્ઠુર
अस्थिबंधन,અસ્થિભંગ
लिगासे,ઉન્માદ
बंधन,બંધ
लिगर,ચોરસ
हलकी इजा,પ્રકાશ ઈજા
हलका सूक्ष्मदर्शक,પ્રકાશ માઇક્રોસ્કોપ
लाइटनिंग,હળવું
लिग्निन,લિગ્નીન
लिग्युलेट,ફટકો મારવો
लिग्यूल,લૂગળવી
लिलियासी,શિરડાકો
लिलियम,લીલીયમ
लिलम (लिलस),લિલમ (લિલસ)
कमळ कुटुंब,લિલી ફેમિલી
अंग,અંગ
अंग,અંગ
अंग,અંગ
अंग हाड,છીપ
लिंबिक लोब,લિમ્બીક લોબ
लिंबिक सिस्टम,લિમ્બીક પદ્ધતિ
लिम्बेस उभयचर,નબળા ઉભયજીવી
लिम्बस सरडे,ઘાતકી ગરોળી
लिंबस,ક limંગું
लिमनेटिक झोन,લાઇમ્નેટિક ક્ષેત્ર
लिमनेटिक,ઉદ્ધત
लिमुलस,લિમ્યુકસ
ओळ,પંક્તિ
ओळ,પંક્તિ
वंश,વંશ
रेखीय क्रम,રેખીય ક્રમ
रेखीय,રેખીય
लाइनराइज्ड प्लाझमिड,શરાબ પ્લાઝ્મિડ
लिंक प्रजाती,પ્રજાતિઓ કડી
दुवा,જોડાણ
लिपेस,ક lંગું
लिपिड,લિપિડ
लिपिड बिलेयर,લિપિડ બાયલેયર
लिपिड शेपटी,પૂંછડી
लिपोपोलिसेकेराइड,લિપોપોલિસેકરાઇડ
लिपोप्रोटीनेसियस झिल्ली,લિપોપ્રોટીનેસિયસ પટલ
लिक्विड थेंब,પ્રવાહી ટપકું
मद्य फोलिकुली,દારૂનું ફોલિક્યુલી
लिथोफाइट,લિથોફાઇટ
लिथोस्फीयर,શિષ્ટાચાર
कचरा,કચરો
कचरा गडी बाद होण्याचा क्रम,ખખડાટ
लहान सेरेब्रम,થોડું સેરેબ્રમ
लिटोरल झोन,છવાબરી
यकृत,યકૃત
यकृत फ्लू,લીવર ફલક
यकृत आकार,યકૃત આકારનું
यकृत वॉर्ट,યકૃતનો ભાગ
जिवंत जीव,જીવંત જીવ
जिवंत लोकसंख्या,જીવંત વસ્તી
जिवंत संसाधने,જીવંત સાધનસંપત્તિ
जिवंत जग,જીવંત વિશ્વ
एलएनजी - 20,એલએનજી - 20
चिकणमाती (गाळ),લોમ (કાંપ)
लॉबस्टर,લોબદાર
लोब्युलरिया,લોબ્યુલરિયા
लोकोमोशन,સ્થગિતતા
टोळ,તીડ
Lodicule,લોડિક્યુલ
लॉगरिथिमिक निसर्ग,પ્રકૃતિ
लॉजिस्टिक वाढ,તર્કસંગત વૃદ્ધિ
