Hindi,Punjabi
"अनुज्ञप्‍ति, लाइसेंस, स्वेच्छाचार",ਲਾਇਸੈਂਸ
"अनुज्ञापक, लाइसेन्सदार",ਲਾਇਸੈਂਸ ਧਾਰਕ
"अनुज्ञापित, लाइसेंस-प्राप्त",ਲਾਇਸੰਸਸ਼ੁਦਾ
"लाइसेन्सधारी, अनुज्ञापक",ਲਾਇਸੰਸਸ਼ੁਦਾ
"लियन, पुनर्ग्रहणाधिकार, धारणाधिकार",ਹੱਕਦਾਰ
जीवन प्रमाणपत्र,ਜੀਵਨ ਸਰਟੀਫਿਕੇਟ
"हद, सीमा, परिसीमा, मर्यादा",ਸੀਮਾ
"सीमा, अवधि",ਸੀਮਾ
"सीमित, लिमिटेड",ਸੀਮਤ
मर्यादित समुत्थान,ਸੀਮਤ ਚਿੰਤਾ
सीमित देयता,ਸੀਮਤ ਦੇਣਦਾਰੀ
सीमित निविदा,ਸੀਮਤ ਟੈਂਡਰ
"कड़ी, श्रृंखला, संपर्क",ਲਿੰਕ
संलग्न संबद्‌ध,ਲਿੰਕਡ
"संलग्न फ़ाइल, संबद्‌ध फाइल",ਲਿੰਕਡ ਫਾਈਲ
संपर्क भाषा,ਲਿੰਕ ਭਾਸ਼ਾ
परिनिर्धारित नुकसानी,ਤਰਲ ਪਦਾਰਥ
"परिसमापन, परिनिर्धारण",ਤਰਲ
परिसमापक,ਤਰਲ
सूची,ਸੂਚੀ
कार्य-सूची,ਵਪਾਰ ਦੀ ਸੂਚੀ
साक्षर,ਪੜ੍ਹਾਉਣਾ
मुक़दमेबाज़,ਮੁਕੱਦਮਾ
मुक़दमेबाज़ी,ਮੁਕੱਦਮਾ
वर्दी भत्ता,Livel ਭੱਤਾ
पशुधन,ਪਸ਼ੂ
जीवन स्तर,ਜੀਵਤ ਮਾਨਕ
"निर्वाह म़ज़दूरी, निर्वाह वेतन",ਜੀਵਤ ਤਨਖਾਹ
"माल लादना, भारण, लदाई, लदान, अतिरिक्‍त प्रभार, दायित्व सौंपना",ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
"कर्ज़, ऋण",ਕਰਜ਼ਾ
लेनदार,ਲੋਨਰ
प्रदाता विभाग,ਕਰਜ਼ਾ ਵਿਭਾਗ
"लॉबी, पक्ष",ਲਾਬੀ
"पक्ष जुटाव, समर्थन जुटाना",ਲਾਬਿੰਗ
परिबंधन अवधि,ਸਮੇਂ ਤੇ ਲਾਕ
तालाबंदी,ਲਾਕ ਆਉਟ
सुने जाने का अधिकार,ਲੋਕੇ ਸਟੈਂਡਸੀ
"वास, आवास",ਠਹਿਰਨਾ
"लॉक बुक, कार्य पंजिका",ਲੌਗ ਬੁੱਕ
"तर्कशास्त्र, तर्क",ਤਰਕ
"लोगो, प्रतीक-चिह्‌‌न",ਲੋਗੋ
दूरस्थ कॉल,ਲੰਬੀ ਦੂਰੀ ਦੀ ਕਾਲ
"हाथ से लिखाई, हस्तलेखन",ਲੰਬਾ ਹੱਥ
"खेप, ढेरी, लॉट, बहुत",ਬਹੁਤ
"निचला, निम्नतर, अवर",ਘੱਟ
न्यूनतमदर,ਘੱਟ ਰੇਟ
"निम्न श्रेणी, घटिया",ਘੱਟ ਗ੍ਰੇਡ
"निष्‍ठावान, वफ़ादार",ਵਫ਼ਾਦਾਰ
"एक राशि, एकमुश्त",ਉੱਕਾ ਪੁੱਕਾ
एकमुश्त अनुदान,Lumpsum ਗਰਾਂਟ
"मशीनरी, तंत्र, व्यवस्था",ਮਸ਼ੀਨਰੀ
शासन-व्यवस्था,ਸਰਕਾਰ ਦੀ ਮਸ਼ੀਨਰੀ
"पत्रिका, मैगजीन, बारूदघर, शस्त्रागार, गोदाम",ਰਸਾਲਾ
"डाक-सूची, प्रेषण सूची",ਮੇਲਿੰਗ ਲਿਸਟ
"रखना, भरण-पोषण करना, अनुरक्षण करना, बनाए रखना",ਕਾਇਮ ਰੱਖੋ
"अनुरक्षण, रखरखाव, रखना, भरण-पोषण",ਰੱਖ ਰਖਾਵ
"वयस्क, बालिग, मुख्य, मेजर",ਮੇਜਰ
"बहुमत, वयस्कता, बालिगपन, बहुसंख्यक",ਬਹੁਮਤ
बड़े निर्माण कार्य,ਮੇਜਰ ਕੰਮ
कमी पूरी करना,ਸ਼ਰ੍ਰੰਗਾਰ
कुसमायोजन,ਭਿਆਨਕਤਾ
कुप्रशासन,ਬੁਰਾਈਆਂ
दुर्भावनाअसद्‍भावपूर्वक,ਮਲਾਫਾਈਡ
"विद्‌‌वेष, दुर्भावना",ਬਦਸਲੂਕੀ
"अनाचार, कुप्रथा",ਗਲਤ
दुर्व्यवहार,ਬਦਸਲੂਕੀ
"प्रबंध, प्रबंधन, प्रबंधकवर्ग",ਪ੍ਰਬੰਧਨ
प्रबंधक,ਮੈਨੇਜਰ
"अधिदेश, आज्ञा",ਆਦੇਸ਼
"आज्ञापक, अनिवार्य",ਲਾਜ਼ਮੀ ਹੈ
श्रम दिन,ਮੰਡੇਜ਼
श्रम घंटे,ਮੈਨਹੋਰਸ
घोषणापत्र,ਮੈਨੀਫੈਸਟੋ
"हस्त कौशल, जोड़तोड़, प्रकलन",ਹੇਰਾਫੇਰੀ
"दांव-पेंच, युक्‍तिचालन",ਚਾਲ
जनशक्‍ति,ਮਨੁੱਖ ਸ਼ਕਤੀ
व्यक्‍तिशः श्रेणीकरण,ਮੈਨ-ਟੂ-ਮੈਨ ਰੈਂਕਿੰਗ
"पुस्तिका, दीपिका, नियम पुस्तक, नियमावली, कायिक, शारीरिक, हस्त",ਮੈਨੂਅਲ
शारीरिक श्रम,ਹੱਥੀਂ ਕਿਰਤ
विनिर्माण,ਉਤਪਾਦਨ
विनिर्माता,ਨਿਰਮਾਤਾ
"पांडुलिपि, हस्तलेख",ਖਰੜੇ
"मानचित्र, नक़्शा, प्रतिचित्र",ਨਕਸ਼ਾ
"हाशिया, उपांत, गुंजाइश",ਹਾਸ਼ੀਏ
उपांतिक,ਹਾਸ਼ੀਏ
वैवाहिक स्थिति,ਵਿਵਾਹਿਕ ਦਰਜਾ
विपणन,ਮਾਰਕੀਟਿੰਗ
बाजार अर्थव्यवस्था,ਮਾਰਕੀਟਿੰਗ ਆਰਥਿਕਤਾ
चिह्‌न,ਮਾਰਕ
अंकपत्र,ਮਾਰਕਸਸ਼ੀਟ
प्राप्तांक,ਅੰਕ ਪ੍ਰਾਪਤ ਕੀਤੇ
"जनसमूह, सामूहिक, व्यापक",ਪੁੰਜ
जनसंचार,ਪੁੰਜ ਸੰਚਾਰ
व्यापक उपभोग,ਪੁੰਜ ਦੀ ਖਪਤ
व्यापक प्रतिरक्षण,ਪੁੰਜ ਟੀਕਾਕਰਨ
जनसंचार माध्यम,ਮਾਸ ਮੀਡੀਆ
"बड़े पैमाने पर उत्पादन, पुंज उत्पादन",ਵੱਡੇ ਪੱਧਰ ਉੱਤੇ ਉਤਪਾਦਨ
"मास्टर फाइल, प्रधान संचिका",ਮਾਸਟਰ ਫਾਈਲ
समारोह समायोजनक,ਸਮਾਰੋਹ
"मास्टर प्लान, महायोजना",ਮੁੱਖ ਯੋਜਨਾ
अनुरूप अनुदान,ਮੇਲ ਖਾਂਦਾ ਗ੍ਰਾਂਟ
"सामग्री, सामान",ਸਮੱਗਰੀ
"प्रसूति, मातृत्व",ਜਣੇਪਾ
प्रसूति छुट्टी,ਜਣੇਪਾ - ਛੁੱਟੀ
मैट्रिक पास,ਮੈਟ੍ਰਿਕ
वैवाहिक,ਵਿਆਹ
"परिपक्व, प्रौढ़, परिपक्व होना",ਸਿਆਣੇ
परिपक्वता तिथि,ਮਿਆਦ ਪੂਰੀ ਹੋਣ ਦੀ ਮਿਤੀ
अधिकतम,ਵੱਧ ਤੋਂ ਵੱਧ
"साधन, उपाय",ਮਤਲਬ
"माप, मापना",ਮਾਪ
माप,ਮਾਪ
उपाय,ਉਪਾਅ
"मिस्त्री, मेकैनिक",ਮਕੈਨਿਕ
यांत्रिक,ਮਕੈਨੀਕਲ
"तंत्र, क्रियाविधि",ਵਿਧੀ
"माध्यम, जनसंचार माध्यम",ਮੀਡੀਆ
"मध्यगता करना, मध्यस्थता करना",ਵਿਚੋਲੇ
चिकित्सा,ਮੈਡੀਕਲ
चिकित्सा हितलाभ,ਡਾਕਟਰੀ ਲਾਭ
स्वास्थ्य परीक्षा,ਮੈਡੀਕਲ ਜਾਂਚ
चिकित्सा-विधिक,ਮੈਡੀਕੋ-ਕਾਨੂੰਨੀ
माध्यम,ਮਾਧਿਅਮ
बंद कमरे में बैठक,ਕੈਮਰੇ ਵਿਚ ਮਿਲਣਾ
सदस्य,ਸਦੱਸ
"ज्ञापन, मेमो",ਮੀਮੋ
"स्मारक, अभ्यावेदन",ਯਾਦਗਾਰ
मानसिक योग्यता,ਮਾਨਸਿਕ ਯੋਗਤਾ
"मेनू, व्यंजन",ਮੇਨੂ
विलयन,ਅਭੇਦ
"गुण, योग्यता",ਮੈਰਿਟ
योग्यता-क्रमसूची,ਮੈਰਿਟ ਸੂਚੀ
"गुणवान गुणी, सराहनीय",ਹੋਣਹਾਰ
गुणावगुण,ਗੁਣ
योग्यता छात्रवृत्‍ति,ਮੈਰਿਟ ਸਕਾਲਰਸ਼ਿਪ
संदेश,ਸੁਨੇਹਾ
"विधि, प्रणाली, पद्‌धति",ਵਿਧੀ
कार्यप्रणाली,Method ੰਗ
महानगर क्षेत्र,Metroopolitan ਖੇਤਰ
मध्य आय वर्ग,ਮਿਡਲ ਇਨਕਮ ਗਰੁੱਪ
बिचौलिया,ਵਿਚੋਲੇ
प्रसूति विद्‌या,ਮਿਡਵਾਈਫਰੀ
प्रवासी,ਪ੍ਰਵਾਸੀ
"मील-दूरी, मील भत्‍ता, लाभ",ਮਾਈਲੇਜ
लड़ाकूवृत्‍ति,ਅੱਤਵਾਦ
सहस्त्राब्दि,ਹਜ਼ਾਰ ਸਾਲ
"लघु, छोटा",ਛੋਟਾ
"न्यूनतम, कम-से-कम",ਘੱਟੋ ਘੱਟ
खनन,ਮਾਈਨਿੰਗ
लिपिकवर्गीय,ਮੰਤਰਾਲੇ
मंत्रालय,ਮੰਤਰਾਲਾ
"अवयस्क, नाबालिग, लघु",ਨਾਬਾਲਗ
"अल्पसंख्या, अल्पसंख्यक, अल्पमत, अवयस्कता",ਘੱਟ ਗਿਣਤੀ
लघु निर्माण कार्य,ਮਾਮੂਲੀ ਕੰਮ
"कार्यवृत्‍त, टिप्पण, मिनट्स",ਮਿੰਟ
दुर्विनियोजन,ਗ਼ਲਤਫ਼ਹਿਮੀ
दुर्व्यवहार,ਦੁਰਵਿਵਹਾਰ
न्याय की हत्या,ਇਨਸਾਫ ਦੀ ਗਰਭਪਾਤ
"विविध, फुटकर",ਫੁਟਕਲ
"शरारत, उत्पात",ਸ਼ਰਾਰਤ
गलत वर्गीकरण,ਮਿਸਲਸੀਫਿਕੇਸ਼ਨ
कदाचार,ਦੁਰਾਚਾਰ
"गुमराह करना, भ्रम में डालना",ਗੁੰਮਰਾਹ
कुप्रबंध,ਗ਼ਲਤ ਪ੍ਰਬੰਧਨ
"अन्यथा-प्रस्तुति, अन्यथा-कथन",ਗਲਤ ਜਾਣਕਾਰੀ
तथ्यों की ग़लतबयानी,ਤੱਥਾਂ ਦਾ ਗਲਤ ਹਿੱਸਾ
गलतफहमी,ਗਲਤਫਹਿਮੀ
"दुरुपयोग, दुरुपयोग करना",ਦੁਰਵਰਤੋਂ
मिश्रित अर्थव्यवस्था,ਮਿਕਸਡ ਆਰਥਿਕਤਾ
"भीड़, असंयत भीड़",ਭੀੜ
"चल, चलता-फिरता, मोबाइल",ਮੋਬਾਈਲ
गतिशालता,ਗਤੀਸ਼ੀਲਤਾ
"ढंग, प्रकार, रीति, विधा, तरीका",ਮੋਡ
"निदर्श, मॉडल, आदर्श",ਮਾਡਲ
मर्यादक,ਸੰਚਾਲਕ
आशोधन,ਸੋਧ
कार्य-प्रणाली,ਮੋਡਸ ਓਪਰੇਂਡੀ
आर्थिक अनुदान,ਮੁਦਰਾ ਗਰਾਂਟ
"धन, मुद्रा",ਪੈਸਾ
"अनुवीक्षक, अनुवीक्षण करना, मॉनीटर",ਮਾਨੀਟਰ
एकविवाह,ਮੋਨੋਗਮ
गुंफाक्षर,ਮੋਨੋਗ੍ਰਾਮ
एकाधिकार,ਏਕਾਧਿਕਾਰ
एकरसता,ਏਕਾਧਿਕਾਰ
मासिक दौरा डायरी,ਮਾਸਿਕ ਟੂਰ ਡਾਇਰੀ
महीने के महीने,ਮਹੀਨੇ ਤੋਂ ਮਹੀਨੇ
नैतिक,ਨੈਤਿਕ
"मनोबल, हौसला",ਮਨੋਬਲ
नैतिक अधमता,ਨੈਤਿਕ ਮਿਹਨਤ
"अधिस्थान, अधिस्थगन काल",ਮੋਹਰ
"मृत्युसंख्या, मृत्युदर",ਮੌਤ
बंधक,ਗਿਰਵੀਨਾਮਾ
अति गोपनीय,ਸਭ ਗੁਪਤ
मातृभाषा,ਮਾਤਾ - ਭਾਸ਼ਾ
प्रस्ताव,ਮੋਸ਼ਨ
गति अध्ययन,ਮੋਸ਼ਨ ਅਧਿਐਨ
अभिप्रेरण,ਪ੍ਰੇਰਣਾ
"उद्‌‌देश्य, अभिप्रेरण, हेतु",ਮਨੋਰਥ
"आदर्शवाक्य, आदर्शोक्‍ति",ਮੋਟੋ
"मुखपत्र, पक्षवक्‍ता",ਮੂੰਹ
चल,ਚੱਲ
"प्रस्ताव रखना, प्रस्तावित करना",ਮੂਵ
"आंदोलन, संचलन, गतिविधि",ਅੰਦੋਲਨ
बहुविध,ਬਹੁਪੱਖੀ
बहु-उद्‌देशीय,ਮਲਟੀਪਰਪਜ਼
नगरपालिका कर,ਮਿ municipal ਂਸਪਲ ਟੈਕਸ
संग्रहालय,ਅਜਾਇਬ ਘਰ
उपस्थिति नामावली,ਸੰਗੀਤ ਰੋਲ
"नामांतरण, दाखि़ल-ख़ारिज़",ਪਰਿਵਰਤਨ
यथावश्यक परिवर्तन सहित,ਮੈਟਿਸ ਬਦਬੂ
आपसी समझ,ਆਪਸੀ ਸਮਝ
नाम कार्ड,ਨਾਮ ਕਾਰਡ
स्वापक,ਨਸ਼ੀਲੇ ਪਦਾਰਥ
विवरणात्मक मूल्यांकन,ਬਿਰਤਾਂਤ ਦਾ ਮੁਲਾਂਕਣ
"वर्णनकर्ता, वाचक",ਬਿਰਤਾਂਤਕਾਰ
राष्‍ट्र,ਰਾਸ਼ਟਰ
"राष्‍ट्रीय, राष्‍ट्रिक",ਰਾਸ਼ਟਰੀ
"राष्‍ट्रवाद, राष्‍ट्रीयता",ਰਾਸ਼ਟਰਵਾਦ
"राष्‍ट्रिकता, राष्‍ट्रीयता",ਕੌਮੀਅਤ
राष्‍ट्रीयकरण,ਰਾਸ਼ਟਰੀਕਰਨ
राष्‍ट्रभाषा,ਰਾਸ਼ਟਰੀ ਭਾਸ਼ਾ
राष्‍ट्रीय बचत-पत्र,ਰਾਸ਼ਟਰੀ ਬਚਤ ਪ੍ਰਮਾਣ ਪੱਤਰ
"मूल निवासी, प्राकृतिक, सहज़, देशी, देशज, देशीय",ਦੇਸੀ
"प्राकृतिक, स्वाभाविक, नैसर्गिक",ਕੁਦਰਤੀ
"देशीयकरण, नागरिकीकरण",ਨੈਚੁਰਲਾਈਜ਼ੇਸ਼ਨ
नौ बल,ਨੇਵਲ ਫੋਰਸ
"नाव्य, नौगम्य",ਨੇਵੀਗੇਬਲ
"नौचालन, दिक् चालन, संचालन",ਨੇਵੀਗੇਸ਼ਨ
नहीं पक्ष,Nayes
आवश्यक कार्रवाई,ਜ਼ਰੂਰੀ ਕਾਰਵਾਈ
"आवश्यक, जरूरी",ਲੋੜੀਂਦਾ
"निषेधात्मक, नकारात्मक",ਨਕਾਰਾਤਮਕ
"उपेक्षा, लापरवाही, उपेक्षा करना",ਅਣਗਹਿਲੀ
उपेक्षा,ਅਣਗਹਿਲੀ
नगण्य,ਅਣਗੌਲਿਆ
परक्राम्यता,ਗੱਲਬਾਤ
परक्राम्य लिखत,ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਸਾਧਨ
"बातचीत, वार्ता, परक्रामण",ਗੱਲਬਾਤ
वार्ताकार,ਗੱਲਬਾਤ ਕਰਨ ਵਾਲਾ
"स्वजन-पक्षपात, भाई-भतीजावाद",ਨੇਪੋਟਿਜ਼ਮ
"जाल, निवल, शुद्‌ध",ਨੈੱਟ
निवल निवेश,ਸ਼ੁੱਧ ਨਿਵੇਸ਼
तटस्थ,ਨਿਰਪੱਖ
समाचार,ਖ਼ਬਰਾਂ
संवाद पत्र,ਨਿ let ਜ਼ਲੈਟਰ
"समाचारपत्र, अखबार",ਅਖਬਾਰ
समाचार वाचक,ਖ਼ਬਰਾਂ ਪਾਠਕ
निकटतम संबंधी,ਅਗਲਾ ਵਾਰਿਸ
रात्रि ड्यूटी,ਨਾਈਟ ਡਿ duty ਟੀ
शून्य रिपोर्ट,ਨੀਲ ਰਿਪੋਰਟ
"प्रवेश-निषिद्‌ध, अंदर आना मना है",ਕੋਈ ਦਾਖਲਾ ਨਹੀਂ
बेबाकी प्रमाण-पत्र,ਕੋਈ ਡਿਮਾਂਡ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ (= ਕੋਈ ਡੁਕੇਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ)
"नामपद्‌धति, नामावली",ਨਾਮਕਰਨ
नाममात्र लागत,ਮਾਮੂਲੀ ਕੀਮਤ
अंकित मूल्य,ਨਾਮਾਤਰ ਮੁੱਲ (= ਫੇਸ ਵੈਲਯੂ)
"नामित करना, मनोनीत करना",ਨਾਮਜ਼ਦ
"नामन, नामांकन",ਨਾਮਜ਼ਦਗੀ
"नामिती, नामित व्यक्‍ति",ਨਾਮਜ਼ਦ
अवयस्कता,ਗੈਰ-ਉਮਰ
गैर-अंशदायी,ਗੈਰ-ਯੋਗਦਾਨ ਦੇਣ ਵਾਲੀ
गै़र-ज़रूरी,ਗੈਰ-ਜ਼ਰੂਰੀ
अराजपत्रित,ਗੈਰ-ਗਜ਼ਟਡ
"ब़्याज रहित, अब़्याजी",ਗੈਰ-ਵਿਆਜ ਸਹਿਣਸ਼ੀਲ
न्यायिकेतर,ਗੈਰ-ਨਿਆਂਇਕ
अलिपिक वर्गीय,ਗੈਰ-ਮੰਤਰੀਆਂ
अ-परक्राम्य,ਗੈਰ-ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ
"गैर-सरकारी, अशासकीय, अनधिकारिक",ਗੈਰ-ਅਧਿਕਾਰੀ
"ग़ैर-अदायगी, भुगतान न करना",ਗੈਰ-ਭੁਗਤਾਨ
गैर-अदायगी प्रमाणत्र,ਗੈਰ-ਭੁਗਤਾਨ ਸਰਟੀਫਿਕੇਟ
प्रैक्टिसबंदी भत्‍ता,ਗੈਰ-ਅਭਿਆਸ ਭੱਤਾ
अनावर्तीव़्यय,ਗੈਰ-ਆਵਰਤੀ ਖਰਚਾ
अप्रतिदेय,ਪਰਤਾਵਾਂ ਨਹੀ
असांविधिक,ਗੈਰ-ਕਾਨੂੰਨੀ
गैर-करयोग्य आय,ਗੈਰ-ਟੈਕਸਯੋਗ ਆਮਦਨੀ
गैर-तकनीकी पद,ਗੈਰ-ਤਕਨੀਕੀ ਪੋਸਟ
अपरंपरागत,ਗੈਰ-ਰਵਾਇਤੀ
अशाब्दिक संप्रेषण,ਨਾਜ਼ਬਾਨੀ ਸੰਚਾਰ
अनापत्‍ति प्रमाणपत्र,ਕੋਈ ਇਤਰਾਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ
न लाभ न हानि,"ਕੋਈ ਲਾਭ ਨਹੀਂ, ਨੁਕਸਾਨ ਨਹੀਂ"
प्रतिमानक,ਆਦਰਸ਼
सामान्य,ਆਮ
धूम्रपान निषेध,ਸਿਗਰਟਨੋਸ਼ੀ ਮਨ੍ਹਾਂ ਹੈ
"महत्वपूर्ण, उल्लेखनीय, विशेष",ਨੋਟ ਕਰਨ ਯੋਗ
लागू नहीं,ਲਾਗੂ ਨਹੀਂ (ਐਨ.ਏ.)
अनुपलब़्ध,ਉਪਲਬਧ ਨਹੀਂ (ਐਨ.ਏ.)
"टिप्पणी, नोट",ਨੋਟ
"सूचना, नोटिस",ਨੋਟਿਸ
"उल्लेखनीय, ध्यान देने योग्य",ਧਿਆਨ ਦੇਣ ਯੋਗ
अधिसूचना,ਸੂਚਨਾ
अधिसूचित क्षेत्र,ਸੂਚਿਤ ਖੇਤਰ
टिप्पण और प्रारूपण,ਨੋਟਿੰਗ ਅਤੇ ਡਰਾਫਟਿੰਗ
कल्पित वेतन,ਕਲਪਨਾਤਮਕ ਤਨਖਾਹ
अ-परक्राम्य,ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਨਹੀਂ
अ-परक्राम्य लिखत,ਗੱਲਬਾਤ ਯੋਗ ਸਾਧਨ ਨਹੀਂ
"केंद्रक, केंद्र बिंदु",ਨਿ nuc ਕਲੀਅਸ
"बातिल, अकृत",ਨਲ
बातिल और शून्य,ਨਲ ਅਤੇ ਵੋਇਡ
संख्या,ਗਿਣਤੀ
"संख्यांकन, संख्या डालना",ਨੰਬਰ
"संख्यांक, अंक",ਅੰਕ
शपथ,ਸਹੁੰ
निष्‍ठा-शपथ,ਵਫ਼ਾਦਾਰੀ ਦੀ ਸਹੁੰ
पद-शपथ,ਦਫਤਰ ਦੀ ਸਹੁੰ
आज्ञापालन,ਆਗਿਆਕਾਰੀ
निधन-सूचना,ਮਾਹਰ
"वस्तु, आपत्‍ति करना",ਆਬਜੈਕਟ
आपत्‍ति,ਇਤਰਾਜ਼
"उद्‌‌देश्य, वस्तुनिष्‍ठ, विषयपरक",ਉਦੇਸ਼
उद्देश्य और कारण,ਆਬਜੈਕਟ ਅਤੇ ਕਾਰਨ
बाध्यकर,ਲਾਜ਼ਮੀ ਹੈ
अश्‍लील,ਅਸ਼ਲੀਲ
अश्‍लील हावभाव,ਅਸ਼ਲੀਲ ਇਸ਼ਾਰੇ
प्रेक्षक,ਨਿਰੀਖਕ
अप्रचलित,ਪੁਰਾਣੀ
बाधा,ਰੁਕਾਵਟ
स्पष्‍ट,ਸਪੱਸ਼ਟ
"यदाकदा, अनियत",ਕਦੇ ਕਦੇ
"दखल, अधिभोग",ਕਿੱਤਾ
"दख़लकार, अधिभोगी",ਮਾਲਕ
"व्यवसाय, धंधा",ਕਿੱਤਾ
"दख़ल करना, स्थान घेरना",ਕਬਜ਼ਾ ਕਰੋ
चुंगी,ਓਕਟੋਈ ਡਿ duty ਟੀ
छुट्टी का दिन,ਦਿਨ ਬੰਦ
"काम के बाद, काम पर न होना, खाली दिन",ਡਿ duty ਟੀ ਤੋਂ ਬਾਹਰ
"आक्रामक, अप्रिय, कटु, बदबूदार",ਅਪਮਾਨਜਨਕ
"प्रस्ताव, देना",ਪੇਸ਼ਕਸ਼
नियुक्‍ति प्रस्ताव,ਮੁਲਾਕਾਤ ਦੀ ਪੇਸ਼ਕਸ਼
"कार्यालय, दफ़्तर, पद",ਦਫਤਰ
लाभ का पद,ਦਫਤਰ ਦਾ ਦਫਤਰ
"पदधारी, शासकीय, सरकारी, आधिकारिक",ਅਧਿਕਾਰੀ
"अधिकारी वर्ग, अफसरशाही",ਅਧਿਕਾਰ
"पदीय कर्तव्य, सरकारी काम",ਅਧਿਕਾਰਤ ਡਿ duty ਟੀ
कार्यालयी भाषा,ਅਧਿਕਾਰੀ
राजभाषा,ਸਰਕਾਰੀ ਭਾਸ਼ਾ
"सरकारी तौर पर, आधिकारिक तौर पर",ਅਧਿਕਾਰਤ
"सरकारी प्रतिवेदन, सरकारी रिपोर्ट",ਅਧਿਕਾਰਤ ਰਿਪੋਰਟ
"सरकारी कथन, आधिकारिक कथन",ਅਧਿਕਾਰਤ ਵਰਜ਼ਨ
स्थानापन्न,ਕਾਰਜਕਾਰੀ
रिकार्ड से बाहर,ਰਿਕਾਰਡ ਤੋਂ ਬਾਹਰ
"ठीक है, समर्थन करना",ਠੀਕ ਹੈ (O.K.)
"लोकपाल, ऑम्बड्समैन",ਓਮਬਡਸਮੈਨ
लेखागत अनुदान,ਖਾਤਾ ਗ੍ਰਾਂਟ ਤੇ
मांगने पर,ਮੰਗ ਉੱਤੇ
"काम पर, ड्यूटी पर",ਕੰਮ ਤੇ
एकपक्षीय,ਇਕ ਪਾਸੜ
"लाइन पर, लाइनारूढ़",ਲਾਈਨ 'ਤੇ
"विशेष ड्यूटी पर, विशेष कार्य पर",'ਤੇ-ਵਿਸ਼ੇਸ਼ ਡਿ duty ਟੀ
कार्यगत प्रशिक्षण,ਨੌਕਰੀ ਦੀ ਸਿਖਲਾਈ 'ਤੇ
"भार, दायित्व",ਆਨਸ
"कार्य दिवस, मुक्‍त दिवस",ਖੁੱਲਾ ਦਿਨ
मुक्‍त व्यवस्था,ਓਪਨ ਸਿਸਟਮ
"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह",ਖੋਲ੍ਹਣਾ
अथ शेष,ਸੰਤੁਲਨ ਖੋਲ੍ਹਣਾ
खुले रहने का समय,ਖੋਲ੍ਹਣ ਦੇ ਘੰਟੇ
मुक्‍त अधिगम,ਓਪਨ ਸਿਖਲਾਈ
खुला पत्र,ਖੁੱਲਾ ਪੱਤਰ
मुक्‍त विश्‍वविद्‌यालय,ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ
प्रचालन लागत,ਓਪਰੇਟਿੰਗ ਲਾਗਤ
"प्रचालन स्टाफ़, प्रचालन अमला",ਓਪਰੇਟਿੰਗ ਸਟਾਫ
"प्रचालन, संक्रिया, शल्यकर्म",ਓਪਰੇਸ਼ਨ
"कर्मी, प्रचालक, प्रवर्ती, प्रवर्तनशील",ਆਪਰੇਟਿਵ
"राय, मत",ਰਾਏ
"विरोध, विरोधी दल",ਵਿਰੋਧੀ ਧਿਰ
विकल्प,ਚੋਣ
"मौखिक, ज़बानी",ਮੌਖਿਕ
"आदेश, व्यवस्था, क्रम",ਆਰਡਰ
आदेश चेक,ਆਰਡਰ ਚੈੱਕ
आरक्षण क्रम,ਰਿਜ਼ਰਵੇਸ਼ਨ ਦਾ ਆਰਡਰ
अध्यादेश,ਆਰਡੀਨੈਂਸ
"संगठन, आयोजन",ਸੰਗਠਨ
संगठन चार्ट,ਸੰਸਥਾ ਚਾਰਟ
"आयोजक, संगठनकर्ता",ਪ੍ਰਬੰਧਕ
"अभिविन्यस्त, उन्मुख",ਅਧਾਰਤ
"मूल प्रति, मूल, मौलिक, प्रारंभिक",ਅਸਲ
मूल विभाग,ਅਸਲ ਵਿਭਾਗ
"मूल विक्रय विलेख, मूल बैनामा",ਅਸਲ ਵਿਕਰੀ ਡੀਡ
दृश्यमानस्वामी,ਗੜਬੜਯੋਗ ਮਾਲਕ
"अचानक आरंभ, भड़क उठना, विद्रोह",ਪ੍ਰਕੋਪ
परिधान भत्‍ता,ਪਹਿਰਾਵੇ ਭੱਤਾ
निर्गामी सदस्य,ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਮੈਂਬਰ
जावक फ़ाइल,ਬਾਹਰ ਜਾਣ ਵਾਲੀ ਫਾਈਲ
परिव्यय,ਖਰਚੇ
"निकास, निर्गम, बिक्री केन्द्र",ਆਉਟਲੈੱਟ
रूपरेखा,ਰੂਪਰੇਖਾ
दृष्‍टिकोण,ਆਉਟਲੁੱਕ
न्यायालय-बाह्‌य,ਕੋਰਟ ਤੋਂ ਬਾਹਰ
"गतावधिक, अप्रचलित",ਤਾਰੀਕ ਤੋ ਬਾਆਦ
"खराब, चालू नहीं, अव्यवस्थित",ਕ੍ਰਮ ਦੇ ਬਾਹਰ
