Bengali,Punjabi
আন্তর্জাতিক মানব জিনোম প্রকল্প,ਅੰਤਰਰਾਸ਼ਟਰੀ ਮਨੁੱਖੀ ਜੀਨੋਮ ਪ੍ਰੋਜੈਕਟ
ইন্টারনোড,ਇੰਟਰਨਿਓ
ইন্টারপ্ল্যানেটারি,ਇੰਟਰਪਲੇਸੈਟਰੀ
বাধা জিন,ਰੁਕਾਵਟ ਜੀਨ
ইন্টারসেক্স,ਇਨਸੈਕਸੈਕਸ
আন্তঃসংযোগ সংকরকরণ,ਇੰਟਰਸਪੈਕਸੀਫਿਕ ਹਾਈਬ੍ਰਿਟੀਏਸ਼ਨ
আন্তঃস্থায়ী সেল উদ্দীপক হরমোন,ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਸੈੱਲ ਉਤੇਜਕ ਹਾਰਮੋਨ
আন্তঃস্থায়ী সেল,ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਸੈੱਲ
আন্তঃস্থায়ী মুছে ফেলা,ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਹਟਾਉਣਾ
আন্তঃস্থায়ী ফ্লিউড,ਅੰਤਰਾਲਖਾ ਫਲਾਈਡ
আন্তঃরিজ হাইব্রিডাইজেশন,ਇੰਟਰਵਿ vie ਟੀ ਹਾਈਬ੍ਰਾਈਡੇਸ਼ਨ
হস্তক্ষেপ ক্রম,ਦਖਲ ਦੇ ਕ੍ਰਮ
অন্ত্রের কেকা,ਅੰਤੜੀ ਕਾਇਕਾ
অন্ত্রের রস,ਅੰਤੜੀ ਦਾ ਜੂਸ
অন্ত্র,ਆੰਤ
অন্তঃকোষীয় হজম,ਇੰਟਰਾਕੈਲੂਲਰ ਪਾਚਨ
ইন্ট্র্যাসিটোপ্লাজমিক শুক্রাণু ইনজেকশন (আইসিএসআই),ਇੰਟਰਾਸੀਟੋਪਲਾਸਮਿਕ ਸਪ੍ਰੋਮ ਟੀਕੇ (ਆਈਸੀਐਸਆਈ)
ইন্ট্রাফাসিকুলার ক্যাম্বিয়াম,ਇੰਟਰਾਫਾਸੇਕਲੂਲਰ ਕੈਮਬੀਅਮ
অন্তঃসত্ত্বা নেফ্রন,ਇੰਟਰਾਮੇਮਡੇਲਰੀ ਨੇਫਰਨ
অন্তঃসত্ত্বা প্রতিযোগিতা,ਇੰਟਰਸਪੀਕਿਕ ਮੁਕਾਬਲਾ
অন্তঃসত্ত্বা অসঙ্গতি,ਇਨਟ੍ਰੈਕਸਪੀਕਫਿਕ ਅਸਾਮੀ
অন্তঃসত্ত্বা অসঙ্গতি,ਇਨਟ੍ਰੈਕਸਪੀਕਫਿਕ ਅਸਾਮੀ
অন্তঃসত্ত্বা যৌনাঙ্গে জেডুক্ট সিস্টেম,ਅੰਦਰੂਨੀ ਜਣਨ ਜੰਪੈਕਟ ਸਿਸਟਮ
অন্তঃসত্ত্বা গর্ভধারণ (আইইউআই),ਇੰਟਰਾ uter ਟਰਾਈਨ ਕਮੀ (ਆਈਯੂਆਈ)
অন্তঃসত্ত্বা স্থানান্তর (আইইউটি),ਇੰਟਰਾ uter ਟਰਾਈਨ ਟ੍ਰਾਂਸਫਰ (IT)
ইন্ট্রিনিসিক প্রোটিন,ਅੰਤਰਨਾਤਮਕ ਪ੍ਰੋਟੀਨ
অভ্যন্তরীণ বাধা,ਅੰਦਰੂਨੀ ਰੁਕਾਵਟ
পরিচয়,ਅਵਿਸ਼ਵਾਸ
ইন্ট্রন,ਇੰਟਰੋਥ
ইন্ট্রোজ,ਸੰਜੋਗ
বিপর্যয়,ਉਲਟਾ
ইনভার্টেজ,ਇਨਵਰਟਸ
Invertebrates,ਇਨਵਰਟੈਬਰੇਟਸ
তদন্তকারী,ਜਾਂਚਕਰਤਾ
জড়িত,ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ
অনৈচ্ছিক এবং অ-স্ট্রিটেড পেশী,ਅਣਇੱਛਤ ਅਤੇ ਗੈਰ-ਸਟਰੋਕ ਮਾਸਪੇਸ਼ੀ
আইডোডিন,ਇਡੋਲਾਈਨ
আয়োডোথাইরোনাইন,ਆਇਓਡੀਥੋਨੀਨ
আয়ন,ਆਇਨ
আয়ন চ্যানেল,ਆਇਨ ਚੈਨਲ
আয়ন এক্সচেঞ্জ ক্রোমাটোগ্রাফি,Ions ਐਕਸਚੇਂਜ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ
আয়নিক বন্ড,Ionic ਬਾਂਡ
আয়নিক মিথস্ক্রিয়া,Ionic ਗੱਲਬਾਤ
আয়নোসাইট,Ionocyte
ইন্টিগ্রেটেড কীটপতঙ্গ পরিচালনা (আইপিএম),ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ (ਆਈਪੀਐਮ)
আইপোমিয়া,ਇਪੋਮੋਆ
আইরিডেসি,ਇਰੀਦੀਸੀ
আইরিস,ਆਇਰਿਸ
আয়রন দুর্গ চাল,ਲੋਹੇ ਦੀ ਮਜ਼ਬੂਤ ​​ਚਾਵਲ
আয়রন পোরফায়ারিন,ਆਇਰਨ ਪੋਰਫਾਇਰਿਨ
আয়রন স্ক্র্যাপ,ਆਇਰਨ ਸਕ੍ਰੈਪ
বিকৃত সেল,ਇਰੈਡੀਏਟਿਡ ਸੈੱਲ
ইরেডিয়েশন,ਇਰੈਡੀਏਸ਼ਨ
অনিয়মিত,ਅਨਿਯਮਿਤ
অনিয়মিত ফুল,ਅਨਿਯਮਿਤ ਫੁੱਲ
অপরিবর্তনীয় বিচ্ছিন্নতা,ਅਟੱਲ ਤਬਾਹੀ
আন্তর্জাতিক চাল গবেষণা ইনস্টিটিউট,ਅੰਤਰਰਾਸ਼ਟਰੀ ਰਾਈਸ ਰਿਸਰਚ ਇੰਸਟੀਚਿ .ਟ
বিরক্তিকর,ਜਲਣ
ইস্কিয়াম,Ischium
ইস্কিয়াম,Ischium
ল্যাঞ্জারহান্স এর ইসলেট,ਲੈਨੀਅਰਹੰਸਜ਼ ਦੇ ਆਈਲੈਟਸ
আইসোগগ্লুটিনিন,Isoagglutinin
আইসোবায়ারাল পাতা,Isobilatal ਪੱਤਾ
আইসোগামি,ਆਈਸੋਗੈਮ
আইসোগ্রাফ্ট,ISograft
ভিন্ন,ਅਲੱਗ ਥਲੱਗ
বিচ্ছিন্ন ক্লোরোপ্লাস্ট,ਅਲੱਗ ਥਲੋਰੋਪਲਾਸਟ
বিচ্ছিন্ন টিস্যু,ਅਲੱਗ ਟਿਸ਼ੂ
আলাদা করা,ਇਕਾਂਤਵਾਸ
আইসোমাস,ISomersous
আইসোপাইকনিক সেন্ট্রিফিউগেশন,ਆਈਸੋਪੀਕਿਕ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ
আইসোটোনিক,ਆਈਸੋਟੋਨਿਕ
আইসোটোপ,ਆਈਸੋਟੋਪ
আইসোট্রপিক,ਆਈਸੋਟ੍ਰੋਪਿਕ
আইসোট্রপিক,ਆਈਸੋਟ੍ਰੋਪਿਕ
আইসোট্রপিক ব্যান্ড,ਆਈਸੋਟ੍ਰੋਪਿਕ ਬੈਂਡ
ইস্টমাস,Isthmus
ইটাই-ইটাই রোগ,ਆਈਟੀਈ-ਆਈ ਟੀਈ ਦੀ ਬਿਮਾਰੀ
আইইউডিএস (ওষুধযুক্ত),Iuds (ਦਵਾਈ)
আইইউডিএস (অ-ওষুধযুক্ত),Iuds (ਗੈਰ-ਦਵਾਈ)
জ্যাসিড,ਜੱਸੇ
জাটারোফা,ਜੈਟੋਫੋਹਾ
জন্ডিস,ਪੀਲੀਆ
চোয়াল,ਜਬਾੜਾ
চোয়ালেস ভার্টেব্রেট,ਨਿਰਜੀਵ ਵਰਬ੍ਰੇਟ
জিজুনুম,ਜੇਜੰੁਮ
জেলিফিশ,ਜੈਲੀਫਿਸ਼
ঝুম চাষ,ਜੇਹਮ ਕਾਸ਼ਤ
যৌথ বন ব্যবস্থাপনা,ਜੋੜ ਜੰਗਲਾਤ ਪ੍ਰਬੰਧਨ
সংযুক্ত এক্সোস্কেলটন,ਆਇਨ ਹੋਏ ਐਕਸੋਸਕੇਟਲਟਨ
ঘাড়ের শিরা,ਜੁਗੂਲਰ ਨਾੜੀ
জাঙ্ক ডিএনএ,ਜੰਕ ਡੀ ਐਨ ਏ
জুরাসিক পিরিয়ড,ਜੁਰਾਸੀਕ ਅਵਧੀ
পাট প্রযুক্তি,ਜੂਟ ਟੈਕਨੋਲੋਜੀ
কিশোর হরমোন,ਜੁਵੇਨਾਈਲ ਹਾਰਮੋਨ
কিশোর পর্ব,ਜੁਵੇਨਾਈਲ ਪੜਾਅ
জাস্টাগ্লোমেরুলার যন্ত্রপাতি,Joxtaglomerular ਉਪਕਰਣ
কালবাসু,ਕਾਲੀਸੂ
কালে,ਕਲੇ
কালমেঘ,ਕਾਲੀਮੇਗ
কানামাইসিন,ਕਾਨਮਾਈਸਿਨ
ক্যারিওগামি,ਕੈਰੀਗਮੀ
ক্যারিওটাইপ,ਕੈਰੀਓਟਾਈਪ
ক্যারিওটাইপিং,ਕੈਰੀਓਟਾਈਪਿੰਗ
কৌতয়া,ਕਾਵੀਆ
কিল,ਕੀਲ
কিল,ਕੀਲ
কেরাটিনাইজড স্কিন সেল,ਕੇਟਿਨੇਸਡ ਚਮੜੀ ਸੈੱਲ
কেটোগ্লুটারিক অ্যাসিড,ਕੇਟੋਗਲੂਟਰਿਕ ਐਸਿਡ
কেটোন,ਕੇਟੋਨ
কেটোন গ্রুপ,ਕੇਤੋਨ ਸਮੂਹ
কেটোনুরিয়া,ਕੁਕੋਨੇਰਿਆ
চাবি,ਕੁੰਜੀ
Keystone প্রজাতি,ਕੀਸਟੋਨ ਸਪੀਸੀਜ਼
খাইর,ਖੈਰ
Khesari,ਖੇਰੀ
বৃক্ক পরিশোধন,ਗੁਰਦੇ ਡਾਇਲਸਿਸ
গতিসম্পর্কিত শক্তি,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
কিনেটিন,ਕਿਨਟਿਨ
কিনেটোচোর,ਕਿਨੇਟੋਕੋਰ
রাজা কাঁকড়া,ਕਿੰਗ ਕਰੈਬ
কিংডম,ਕਿੰਗਡਮ
কিংফিশার,ਕਿੰਗਫਿਸ਼ਰ
কিনোপ্লাজম,ਕਿਨਪਲਾਜ਼ਮ
রান্নাঘর বর্জ্য,ਰਸੋਈ ਦੀ ਬਰਬਾਦੀ
ক্লিনফেল্টারের সিনড্রোম,ਕਲਾਈਨਫੈਲਟਰ ਦਾ ਸਿੰਡਰੋਮ
হাঁটু,ਗੋਡੇ
ক্রানজ অ্যানাটমি,ਕ੍ਰੈਨਜ਼ ਐਨਾਟਮੀ
ক্রেবস চক্র,ਕ੍ਰੈਬ ਦਾ ਚੱਕਰ
লাবিয়া মাজেলা,Lizia Majoara
ল্যাবিয়া মিনোরা,Lawia minaora
ল্যাবিয়াল প্যাল্প,ਲੈਬਿਅਲ ਪਾਲਪ
লেবেল,ਲੇਬਲ
ল্যাবিয়াম,ਲਾਭ
লাবলব,ਲੈਲਬ
ল্যাব্রাম,ਲਬਰਮ
গোলকধাঁধা,ਭੁਲੱਕੜ
লক্ষ,Lac
ল্যাক অপেরন,Lac operon
ল্যাকিফার,Lacccifer
স্তন্যদান,ਦੁੱਧ ਚੁੰਘਾਉਣ
ল্যাকটিশনাল অ্যামেনোরিয়া,ਦੁੱਧ ਚੁੰਘਾਉਣ
ল্যাকট্যাট্রোফ,ਲੈਕਟੋਟਰੋਫ
ল্যাকটোব্যাকিলাস,ਲੈਕਟੋਬੈਲੀਸ
ল্যাকটোজ বিপাকীয় এনজাইম,ਲੈਕਟੋਜ਼ ਪਾਚਕ ਪਾਚਕ
ল্যাকটোজ,ਲੈਕਟੋਜ਼
ল্যাক্টুকা স্যাটিভা,ਲੈਕਟੂਕਾ ਸਟੀਵਾ
লাকুনা,ਲੈਕਨੂੰ
প্রকৃতির সিঁড়ি,ਕੁਦਰਤ ਦੀ ਪੌੜੀ
পিছিয়ে থাকা স্ট্র্যান্ড,ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ
ল্যামেলা,ਲਮੇਲਾ
লেমেলিডেনস,ਲਾਮਲਿਡਨਜ਼
লামিয়াসি,ਲਮਿਆਸੀ
লামিয়েলস,ਲਾਮੀਲੇਸ
ফলক নিজস্ব,ਲਮੀਨਾ ਪ੍ਰੋੀਆਰੀਆ
লামিনা,ਲਮੀਨਾ
লামিনারিয়া,ਲਮਨੀਰੀਆ
ল্যাম্প ব্রাশ ক্রোমোজোম,ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ
ল্যানসোলেট,ਲਾਂਸਲਾਲੇਟ
ভূমি উদ্ভিদ,ਲੈਂਡ ਪਲਾਂਟ
ল্যান্ডস শামুক,ਲੈਂਡਸ ਸਨੈਲ
ল্যান্টানা কামারা,ਲੌਨਾਨਾ ਕੈਮਰਾਰਾ
ল্যাপারোস্কোপ,Laparoscope
ল্যাপার্টিয়া,ਲੈਪਾਰਟੀਆ
ভ্রষ্টতা হার,ਲੈਪ ਰੇਟ
লার্কসপুর,ਲਾਰਕਸਪੁਰ
লার্ভা মৃত্যুহার,ਲਾਰਵਾਲ ਮੌਤ
Laryngopharynx,ਲਾਰੰਗੋਫੈਰਨਿਕਸ
লেজার মাইক্রোসার্জারি,ਲੇਜ਼ਰ ਮਾਈਕਰੋਸਪੀਰੀ
লাসিউরাস,ਲਾਸੀਯੂਰਸ
দেরী ব্লাইট,ਦੇਰ ਝੁਲਸਣ
দেরী বিকাশকারী,ਦੇਰ ਵਿਕਾਸਕਰਤਾ
দেরীতে সূচক প্রজাতি,ਦੇਰ ਨਾਲ ਪ੍ਰੇਸ਼ਾਨੀ ਪ੍ਰਜਾਤੀਆਂ
দেরী কাঠ,ਲੇਟ ਲੱਕੜ
সুপ্ত তাপ,ਨਿਰੰਤਰ ਗਰਮੀ
পার্শ্বীয় সংযোজন,ਪਾਸੇ ਦੇ ਅੰਤਿਕਾ
পার্শ্বীয় কুঁড়ি,ਲੜੀਵਾਰ ਮੁਕੁਲ
পার্শ্বীয় ধূসর শিং,ਪਾਸੇ ਸਲੇਟੀ ਸਿੰਗ
পার্শ্বীয় ভেন্ট্রিকল,ਪਾਰਦਰਸ਼ੀ ਵੈਂਟ੍ਰਿਕਲ
ল্যাটেক্স,ਲੈਟੇਕਸ
ল্যাথিরাস স্যাটিভাস,ਲਾਥੀਰਸ ਸੈਟੀਵਸ
জাল,ਜਾਲੀ
জাল কাঠামো,ਜਾਲੀ structure ਾਂਚਾ
লরিনিয়া,ਲੌਰੀਨੇਏ
স্বাধীন ভাণ্ডার আইন,ਸੁਤੰਤਰ ਤੌਰਕ ਦਾ ਕਾਨੂੰਨ
সীমাবদ্ধ কারণগুলির আইন,ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ
উত্তরাধিকারের আইন,ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ
পৃথকীকরণের আইন,ਅਲੱਗ-ਗਠਜਣਾ ਦਾ ਕਾਨੂੰਨ
থার্মোডাইনামিক্সের আইন,ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦੇ ਨਿਯਮ
লেয়ারিং,ਲੇਅਰਿੰਗ
লেয়ারিং,ਲੇਅਰਿੰਗ
খনিজ পদার্থের ফাঁস,ਖਣਿਜ ਪਦਾਰਥਾਂ ਦਾ ਖਰਚਾ
নেতৃত্ব,ਲੀਡ
শীর্ষস্থানীয় স্ট্র্যান্ড,ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ
পাতার বয়স,ਪੱਤਾ ਉਮਰ
পাতা এবং স্ট্রিপ মরিচা,ਪੱਤਾ ਅਤੇ ਪੱਟੀ ਜੰਗਾਲ
পাতার ফলক,ਪੱਤਾ ਬਲੇਡ
পাতার কার্ল,ਪੱਤਾ curl
পাতা ওরিয়েন্টেশন,ਪੱਤਾ ਰੁਝਾਨ
পাতা ভেনেশন,ਪੱਤਾ ਜ਼ਹਿਰਾਉਣਾ
পাতা,ਪੱਤਾ
পাতার ফলক,ਪੱਤਾ-ਬਲੇਡ
পাতাগুলি,ਪੱਤੇ
লাফানো,ਛਾਲ ਮਾਰਨੇ
চামড়া পাতা,ਚਮੜੇ ਦਾ ਪੱਤਾ
বাম অর্টিক খিলান,ਖੱਬੇ ਏ.ਆਰ.ਆਰ.ਏ.
বাম কার্ডিয়াক ধমনী,ਖੱਬੀ ਖਰਚੀ ਦੀ ਆਰਟੀਰੀ
লেগুমিনাস উদ্ভিদ,Litminous ਪੌਦਾ
শিম,ਫਲ਼ੀ
লেবু ঘাস,ਨਿੰਬੂ ਘਾਹ
লেমুর,ਲੇਮੂਰ
লেন্স সেল,ਲੈਂਸ ਸੈੱਲ
লেন্স,ਲੈਂਸ
মসুর ডাল,ਦਾਲ
চিতা,ਚੀਤੇ
লেপাস,ਲੇਪਾਸ
লেপিসমা (সিলভার ফিশ),ਲੇਪਿਸਮਾ (ਸਿਲਵਰ ਫਿਸ਼)
কুষ্ঠরোগ,ਕੋੜ੍ਹ
লেপটোকোরিসা,ਲੇਪੈੱਟਕੋਰਿਸਾ
লেপটোনেমা,Letoxtonema
লেপটোটিন,ਲੇਪਟੋਟਿਨ
প্রাণঘাতী,ਮਾਰੂ
মারাত্মক রূপান্তর,ਜਾਨਲੇਵਾ
লিউকোসাইট,Leucoccyte
লিউকোডার্মা,ਲੇਕੋਡਰਮਾ
লিউকোপ্লাস্ট,ਲੁੱਕੋਪਲਾਸਟ
লিউকেমিয়া,ਲੂਕਿਮੀਆ
লিভার,ਲੀਵਰ
লেডিগের সেল,ਲੇਡੀਗਜ਼ ਸੈੱਲ
লিয়ানা,ਲੀਬੀਆ
Lianous,ਲਿਆਂਸ
উকুন,ਜੂਆਂ
লিচেন,ਲੀਕਨ
জীবনচক্র,ਜੀਵਨ ਚੱਕਰ
আয়ু,ਜ਼ਿੰਦਗੀ ਦੀ ਸੰਭਾਵਨਾ
জীবন জিন,ਲਾਈਫ ਜੀਨ
জীবনী,ਜੀਵਨ ਦਾ ਇਤਿਹਾਸ
জীবন সহায়ক ক্ষমতা,ਜੀਵਨ ਸਮਰਥਕ ਸਮਰੱਥਾ
জীবন সমর্থন ব্যবস্থা,ਲਾਈਫ ਸਪੋਰਟਿੰਗ ਸਿਸਟਮ
প্রাণহীন,Live
লিগামেন্ট,ਲਿਗਮੈਂਟ
লিগেস,Ligcege
লিগেশন,ਭੰਡਾਰਨ
লিগার,Liger
হালকা আঘাত,ਹਲਕੀ ਸੱਟ
হালকা মাইক্রোস্কোপ,ਹਲਕਾ ਮਾਈਕਰੋਸਕੋਪ
হালকা করা,ਚਮਕਦਾਰ
লিগিনিন,Lininin
Ligulate,Ligulet
লিগুল,Ligulule
লিলিয়াসি,Liliaceae
লিলিয়াম,Lilium
লিলাম (লিলাস),ਲਿਲਮ (ਲੀਲਸ)
লিলি পরিবার,ਲਿਲੀ ਪਰਿਵਾਰ
অঙ্গ,ਅੰਗ
অঙ্গ,ਅੰਗ
অঙ্গ,ਅੰਗ
অঙ্গ হাড়,ਅੰਗ ਹੱਡੀ
লিম্বিক লোব,ਲਿਮਬਿਕ ਲੋਬ
লিম্বিক সিস্টেম,ਸੀਮਾ ਸਿਸਟਮ
লিম্লেস উভচর,ਭਰਮ lephphibian
লিম্লেস টিকটিকি,ਭਰਮਦਾਰ ਕਿਰਲੀ
লিম্বাস,ਲਿਮਬਸ
লিমনেটিক জোন,ਲਿਮਨੇਟਿਕ ਜ਼ੋਨ
লিমনেটিক,ਅੰਗ
লিমুলাস,ਲਿਮੂਲਸ
লাইন,ਲਾਈਨ
লাইন,ਲਾਈਨ
বংশ,ਵੰਸ਼
লিনিয়ার সিকোয়েন্স,ਲੀਨੀਅਰ ਤਰਤੀਬ
লিনিয়ার,ਲੀਨੀਅਰ
লাইনারাইজড প্লাজমিড,ਲਾਈਨਮਾਈਡ ਪਲੇਸਮਿਡ
লিঙ্ক প্রজাতি,ਲਿੰਕ ਸਪੀਸੀਜ਼
লিঙ্কেজ,ਲਿੰਕਜ
লিপেজ,Lipase
লিপিড,ਲਿਪਿਡ
লিপিড বাইলেয়ার,ਲਿਪਿਡ ਬਿਲੇਅਰ
লিপিড লেজ,ਲਿਪਿਡ ਪੂਛ
লাইপোপলিস্যাকারাইড,ਲਿਪੋਪੋਲਸੈਕਰਾਈਡ
লাইপোপ্রোটিনেসিয়াস ঝিল্লি,ਲਿਪੋਪ੍ਰੋਟੀਟੇਸਸ ਝਿੱਲੀ
তরল ফোঁটা,ਤਰਲ ਬੂੰਦ
মদ ফলিকুলি,ਸ਼ਰਾਬ ਫੋਇਲਿਕਲੀ
লিথোফাইট,ਲਿਥੋਫਾਈਟ
লিথোস্ফিয়ার,Lithospere
লিটার,ਕੂੜਾ
লিটার পড়ে,ਕੂੜਾ ਡਿੱਗਣਾ
ছোট্ট সেরিব্রাম,ਲਿਟਲ ਸੇਰੇਬ੍ਰਮ
লিটারাল জোন,ਲਿਟਲਰ ਖੇਤਰ
লিভার,ਜਿਗਰ
লিভার ফ্লুক,ਜਿਗਰ ਦਾ ਫਲਦਾਇਕ
লিভার আকৃতির,ਜਿਗਰ
লিভার ওয়ার্ট,ਜਿਗਰ ਦੀ ਵਾਰਟ
জীবন্ত উদ্ভিজ্জ,ਜੀਵਤ ਜੀਵ
জীবিত জনসংখ্যা,ਜੀਵਤ ਆਬਾਦੀ
জীবিত সংস্থান,ਜੀਵਤ ਸਰੋਤ
জীব জগৎ,ਜੀਵਤ ਸੰਸਾਰ
Lng - 20,Lng - 20
দোআঁশ (পলি),ਲੋਮ (ਕੰਟ)
গলদা চিংড়ি,ਝੀਂਗਾ
লোবুলারিয়া,ਲੋਬੂਲਰੀਆ
লোকোমোশন,ਲੋਕੋਮੋਲਸ਼ਨ
পঙ্গপাল,ਟਿੱਡੀ
লডিকুল,ਲੋਡਿਕੂਲ
লোগারিথেমিক প্রকৃতি,ਲੌਟਰੀਥੈਮਿਕ ਸੁਭਾਅ
লজিস্টিক বৃদ্ধি,ਲੌਜਿਸਟਿਕ ਵਾਧਾ
লোলিগো,ਲੋਲੀਗੋ
লগ ডে প্ল্যান্ট,ਲਾਗ ਡੇਅ ਪਲਾਂਟ
অনুদৈর্ঘ্য অক্ষ,ਲੰਬਕਾਰੀ ਧੁਰਾ
অনুদৈর্ঘ্য বাইনারি বিচ্ছেদ,ਲੰਬਕਾਰੀ ਬਾਈਨਰੀ ਫੌਰ
অনুদৈর্ঘ্য ফিশার,ਲੰਬਕਾਰੀ ਫਿਸ਼ਰ
লুপ,ਲੂਪ
লুপ,ਲੂਪ
লুপ ফাঁদ,ਲੂਪ ਜਾਲ
লোফিয়াম,Lophium
লোরান্থেসি,ਲੋਨਥੇਸੈ
লোরান্থাস,ਲਾਰਥਸ
নিম্ন বাহু,ਹੇਠਲੀ ਬਾਂਹ
নিচের চোয়াল,ਘੱਟ ਜਬਾੜਾ
লুফা,Luffa
কটিদেশীয় কশেরুকা,ਲੰਬਰ ਵਾਜਬ੍ਰਾ
কাঠ,ਲੰਬਰਿੰਗ
লামব্রিকাস,Lumbricus
লুমেন,ਲੂਮੇਨ
লাম্পার,ਲੱਪਰ
ফুসফুস,ਫੇਫੜੇ
লুপিন,ਲੂਪਿਨ
লুপিনাস আর্টিকাস,ਲੂਪਿਨਸ ਆਰਕਟਿਕਸ
লুটেইনাইজিং হরমোন (এলএইচ),Luteinizing ਹਾਰਮੋਨ (ਐਲਐਚ)
লিজ,ਨੀਜ਼
লাইকোপোডিয়াম,ਲਾਇਕੋਪਿਡਿਅਮ
লাইকোপিডা,ਲਾਇਕੋਪਡਾਡਾ
লিম্প জাহাজ,Lymp ਭਾਂਡੇ
লিম্ফ গ্রন্থি,ਲਿੰਫ ਗਲੈਂਡ
লিম্ফ নোড,ਲਿੰਫ ਨੋਡ
লিম্ফোসাইট,ਲਿੰਫੋਸਾਈਟ
লিম্ফয়েড অঙ্গ,ਲਿੰਫੋਇਡ ਅੰਗ
লিম্ফয়েড টিস্যু,ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ
লিম্ফোমা,ਲਿੰਫੋਮਾ
লিরেট,ਝੂਠ
লিজার্জিক অ্যাসিড ডায়েথলামাইড (এল.এস.ডি.),ਲਾਈਸਰੈਗਿਕ ਐਸਿਡ ਡਥਲੇਮਾਈਡ (ਐਲ.ਸੀ.ਐੱਸ.)
লাইসাইন,ਲਾਈਸਾਈਨ
লাইসোসোম,ਲਾਇਸੋਸੋਮ
লাইসোজাইম,ਪਤਸਿਮੇਮ
ম্যাকাকা,ਮੈਕਕਾ
ম্যাক্রোব্রাচিয়াম,ਮੈਕਰੋਬ੍ਰੈਕਿਅਮ
ম্যাক্রোভোলিউশন,ਮੈਕ੍ਰੋਵੀਵਸ਼ਨ
ম্যাক্রোজেনেসিস,ਮੈਕ੍ਰੋਗਨਿਸ
ম্যাক্রোমোলিকুলার কলয়েড,ਮੈਕਰੋਮੋਲਕੂਲਰ ਕੋਲੋਇਡ
ম্যাক্রোমোলিকুল,ਮੈਕਰੋਮੋਲਕੋਲ
ম্যাক্রোনুক্লিয়াস,ਮੈਕਰੋਨੁਅਲ
ম্যাক্রোনিউট্রিয়েন্ট,ਮੈਕਸੋਰਨਯੂਟੀਂਟ
ম্যাক্রোফেজ (বড় ইটার),ਮੈਕ੍ਰੋਫੈਜ (ਵੱਡਾ ਖਾਣ ਵਾਲਾ)
ম্যাক্রোফাগোসাইট,ਮੈਕਰੋਫੈਗੋਬਾਈਟ
ম্যাক্রোফাগাস,ਮੈਕਪ੍ਰੋਪੈਜਸ
ম্যাক্রোফ্যাগি,ਮੈਕਰੋਘਰ
ম্যাক্রোফাইট,ਮੈਕਰੋਫਾਈਟ
ম্যাক্রোপাস,ਮੈਕਰੂਪਸ
ম্যাকুলা,ਮੈਕੁਲਾ
ম্যাকুলা লুটিয়া,ਮੈਕੁਲਾ ਲੂਟੀਆ
ম্যাগনেসিয়াম,ਮੈਗਨੀਸ਼ੀਅਮ
চৌম্বকীয় অনুরণন ইমেজিং,ਚੁੰਬਕੀ ਗੂੰਜ ਪ੍ਰਤੀਬਿੰਬ
ম্যাগনিফিকেশন,ਵਿਸਤਾਈ
ম্যাগনিফাইড ইমেজ,ਵਿਸ਼ਾਲ ਚਿੱਤਰ
বিবর্ধক কাচ,ਸ਼ੀਸ਼ੇ ਨੂੰ ਵੱਡਦਰਸ਼ੀ
ম্যাগনিফাইং পাওয়ার,ਵੱਡਦਰਸ਼ੀ ਸ਼ਕਤੀ
ম্যাগনোলিয়া,ਮੈਗਨੋਲੀਆ
ম্যাগনোলিয়াসি,ਮੈਗਨੋਲਿਆਸੀ
মাগুর,Magur
মেইডেন হেয়ার ফার্ন (অ্যাডিয়ান্টাম),ਮੇਡੇਨ ਹੇਅਰ ਫਰਨ (ਅਡਿਯੈਂਟਮ)
মেজর খাঁজ,ਵੱਡੀ ਝਰੀ
প্রধান হিস্টোকম্প্যাটিবিলিটি জটিল,ਪ੍ਰਮੁੱਖ ਹਿਸਟੋਫਮੀਪਟੀਬਿਲਟੀ ਗੁੰਝਲਦਾਰ
মেজর অসমোলাইট,ਮੇਜਰ ਓਸੋਲੀਟੇ
প্রধান শিখর,ਮੇਜਰ ਚੋਟੀ
পুরুষ,ਮਰਦ
পুরুষ শঙ্কু,ਮਰਦ ਕੋਨ
পুরুষ গেমটোফাইট,ਮਰਦ ਗੇਮਟੋਫਾਈਟ
পুরুষ যৌনাঙ্গে অ্যাপারচার,ਮਰਦ ਜਣਨ ਅਪਰਚਰ
