Tamil,Punjabi
உள்ளூர் பகுதி நெட்வொர்க் (Lan),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (ਲੈਨ)
உள்ளூர் வரையறை,ਸਥਾਨਕ ਪਰਿਭਾਸ਼ਾ
உள்ளூர் பரிமாற்றம்,ਸਥਾਨਕ ਮੁਦਰਾ
உள்ளூர் நினைவகம்,ਸਥਾਨਕ ਮੈਮੋਰੀ
உள்ளூர் முறை,ਸਥਾਨਕ ਮੋਡ
உள்ளூர் மாறி,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
பூட்டு,ਤਾਲਾ
பூட்டப்பட்ட கோப்பு,ਤਾਲਾਬੰਦ ਫਾਇਲ
உள்நுழை = உள்நுழை,ਲੌਗ ਇਨ = ਲੌਗ ਇਨ ਕਰੋ
வெளியேறு-வெளியேறு,ਲੌਗ-ਆਉਟ-ਲੌਗ ਆਊਟ
பதிவு செய்தல்,ਲਾਗਿੰਗ
தர்க்க பகுப்பாய்வி,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
தர்க்க வெடிகுண்டு,ਤਰਕ ਬੰਬ
தர்க்க அட்டை,ਤਰਕ ਕਾਰਡ
தர்க்க விளக்கப்படம் (ஓட்டம் விளக்கப்படம்),ਤਰਕ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
தர்க்க சுற்று,ਤਰਕ ਸਰਕਟ
தர்க்க வடிவமைப்பு,ਤਰਕ ਡਿਜ਼ਾਈਨ
தர்க்க வரைபடம்,ਤਰਕ ਚਿੱਤਰ
தர்க்க ஓட்ட விளக்கப்படம்,ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ
தர்க்க செயல்பாடு,ਤਰਕ ਫੰਕਸ਼ਨ
தர்க்க வாயில்,ਤਰਕ ਗੇਟ
தர்க்க நிரலாக்கம்,ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
தர்க்க மாற்றம்,ਤਰਕ ਤਬਦੀਲੀ
தர்க்க நிலை,ਤਰਕ ਸਥਿਤੀ
தர்க்க சுவிட்ச்,ਤਰਕ ਸਵਿੱਚ
தர்க்க அலகு,ਤਰਕ ਇਕਾਈ
தருக்க,ਲਾਜ਼ੀਕਲ
தருக்க இணைப்பு,ਲਾਜ਼ੀਕਲ ਕੁਨੈਕਸ਼ਨ
தருக்க தரவு அமைப்பு,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
தருக்க வரைபடம்,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
தருக்க வெளிப்பாடு,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
தருக்க பாய்வு விளக்கப்படம் (ஓட்டம் விளக்கப்படம்),ਲਾਜ਼ੀਕਲ ਪ੍ਰਵਾਹ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
தருக்க IF,ਲਾਜ਼ੀਕਲ IF
தருக்க செயல்பாடு,ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ
தருக்க ஆபரேட்டர்,ਲਾਜ਼ੀਕਲ ਆਪਰੇਟਰ
தர்க்கரீதியான உறவு,ਲਾਜ਼ੀਕਲ ਸਬੰਧ
தருக்க திட்டம்,ਲਾਜ਼ੀਕਲ ਸਕੀਮ
தருக்க சின்னம்,ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ
தருக்க வகை,ਲਾਜ਼ੀਕਲ ਕਿਸਮ
தருக்க மதிப்பு,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
தருக்க மாறி,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
முன்னே பார்,ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ
முன்னே பார்,ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ
பார்-அப்,ਝਾਂਕਨਾ
லூப்,ਲੂਪ
வளைய கட்டுப்பாடு,ਲੂਪ ਕੰਟਰੋਲ
வளைய துவக்கம்,ਲੂਪ ਸ਼ੁਰੂਆਤ
வளைய மாற்றம்,ਲੂਪ ਸੋਧ
வளைய நெட்வொர்க்,ਲੂਪ ਨੈੱਟਵਰਕ
வளைய தொடக்கம்,ਲੂਪ ਸ਼ੁਰੂ
லூப் முடித்தல்,ਲੂਪ ਸਮਾਪਤੀ
லூப்-பேக் சோதனை,ਲੂਪ-ਬੈਕ ਟੈਸਟ
தளர்வாக இணைக்கப்பட்டது,ਢਿੱਲੀ ਜੋੜੀ
இழப்பற்ற சுருக்கம்,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
இழப்பு சுருக்கம்,ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ
குறைந்த பைட்,ਘੱਟ ਬਾਈਟ
குறைந்த அளவிலான மொழி,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
குறைந்த பாஸ் வடிகட்டி,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
குறைந்த எல்லை,ਹੇਠਲੀ ਸੀਮਾ
மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு),ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ)
இயந்திரம்,ਮਸ਼ੀਨ
இயந்திர முகவரி,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
இயந்திர குறியீடு,ਮਸ਼ੀਨ ਕੋਡ
இயந்திர சுழற்சி,ਮਸ਼ੀਨ ਚੱਕਰ
இயந்திரம் சார்ந்த மொழி,ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ
இயந்திரம் சார்ந்த மென்பொருள்,ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ
இயந்திர பிழை,ਮਸ਼ੀਨ ਗਲਤੀ
இயந்திரம் செயலற்ற நேரம்,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
இயந்திர சுயாதீன மொழி,ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ
இயந்திர அறிவுறுத்தல்,ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ
இயந்திர நுண்ணறிவு,ਮਸ਼ੀਨ ਬੁੱਧੀ
இயந்திர மொழி,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
இயந்திர வழி கற்றல்,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
இயந்திர செயல்பாடு,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
இயந்திரம் சார்ந்த மொழி,ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
இயந்திர ஓட்டம்,ਮਸ਼ੀਨ ਰਨ
இயந்திர உருவகப்படுத்துதல்,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
இயந்திரம் கெட்டுப்போன நேரம்,ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ
இயந்திர மொழிபெயர்ப்பு,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
இயந்திர வார்த்தை,ਮਸ਼ੀਨ ਸ਼ਬਦ
மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்),ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ)
மேக்ரோ வாதம்,ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ
மேக்ரோ சட்டசபை திட்டம்,ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ
மேக்ரோ அழைப்பு,ਮੈਕਰੋ ਕਾਲ
மேக்ரோ குறியீடு,ਮੈਕਰੋ ਕੋਡ
மேக்ரோ கட்டளை,ਮੈਕਰੋ ਕਮਾਂਡ
மேக்ரோ பிரகடனம்,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
மேக்ரோ வரையறை,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
மேக்ரோ ஓட்ட விளக்கப்படம்,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
மேக்ரோ ஜெனரேட்டர்,ਮੈਕਰੋ ਜਨਰੇਟਰ
மேக்ரோ அறிவுறுத்தல்,ਮੈਕਰੋ ਹਦਾਇਤ
மேக்ரோ மொழி,ਮੈਕਰੋ ਭਾਸ਼ਾ
மேக்ரோ நூலகம்,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
மேக்ரோ அளவுரு,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
மேக்ரோ செயலாக்கம்,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
மேக்ரோ செயலி,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ
மேக்ரோ நிரலாக்க,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
மேக்ரோ முன்மாதிரி,ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ
மேக்ரோ-குறியீடு,ਮੈਕਰੋ-ਕੋਡਿੰਗ
மாகாபைட் (MB),ਮੈਗਾਬਾਈਟ (MB)
மந்திர பாத்திரம்,ਜਾਦੂ ਅੱਖਰ
மந்திர எண்,ਮੈਜਿਕ ਨੰਬਰ
காந்த குமிழி நினைவகம்,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
காந்த அட்டை,ਚੁੰਬਕੀ ਕਾਰਡ
காந்த செல்,ਚੁੰਬਕੀ ਸੈੱਲ
காந்த தன்மை,ਚੁੰਬਕੀ ਅੱਖਰ
காந்த மைய சேமிப்பு,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
காந்த வட்டு,ਚੁੰਬਕੀ ਡਿਸਕ
காந்த வட்டு முகவரி,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
காந்த வட்டு நினைவகம்,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
காந்த டிரம்,ਚੁੰਬਕੀ ਡਰੱਮ
காந்த குறியாக்கம்,ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ
காந்த தலை,ਚੁੰਬਕੀ ਸਿਰ
காந்த மை,ਚੁੰਬਕੀ ਸਿਆਹੀ
காந்த மை எழுத்து அங்கீகாரம் (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
காந்த ஊடகம்,ਚੁੰਬਕੀ ਮੀਡੀਆ
காந்த வாசிப்பு,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
காந்த பதிவு,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
காந்த சேமிப்பு,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
காந்தப் பட்டை,ਚੁੰਬਕੀ ਪੱਟੀ
காந்த நாடா,ਚੁੰਬਕੀ ਟੇਪ
காந்த நாடா கெட்டி,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
காந்த நாடா இயக்கி,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
காந்த நாடா தலைப்பு,ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ
காந்த நாடா நூலகர்,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
காந்த நாடா போக்குவரத்து,ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ
காந்த நாடா அலகு,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
காந்த மெல்லிய படலம்,ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ
காந்த பாதை,ਚੁੰਬਕੀ ਟਰੈਕ
காந்த ஒளி சேமிப்பு,ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼
காந்தவியல் அச்சுப்பொறி,ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ
காந்தத்தடுப்பு,ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ
காந்தத்தடுப்பு மாத்திரை,magnetostrictive ਗੋਲੀ
அஞ்சல் பெட்டி,ਮੇਲ ਬਾਕਸ
அஞ்சல் இணைப்பு,ਮੇਲ ਅਭੇਦ
முக்கிய கட்டுப்பாட்டு அலகு,ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ
முக்கிய சட்டகம்,ਮੁੱਖ ਫਰੇਮ
முக்கிய சட்ட அமைப்பு,ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ
முதன்மை நினைவகம்,ਮੁੱਖ ਮੈਮੋਰੀ
முக்கிய திட்டம்,ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ
முக்கிய சேமிப்பு,ਮੁੱਖ ਸਟੋਰੇਜ਼
முக்கிய சுவிட்ச்,ਮੁੱਖ ਸਵਿੱਚ
பராமரிப்பு,ਰੱਖ-ਰਖਾਅ
பராமரிப்பு குழு,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
பராமரிப்பு நேரம்,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
முக்கிய சுழற்சி,ਮੁੱਖ ਚੱਕਰ
முக்கிய சாதனம்,ਮੁੱਖ ਜੰਤਰ
முக்கிய விசை,ਮੁੱਖ ਕੁੰਜੀ
முக்கிய மாநிலம்,ਪ੍ਰਮੁੱਖ ਰਾਜ
முக்கிய கட்டமைப்பு,ਮੁੱਖ ਬਣਤਰ
முக்கிய பணி,ਮੁੱਖ ਕੰਮ
பெரும்பான்மை உறுப்பு,ਬਹੁਮਤ ਤੱਤ
பெரும்பான்மை வாயில்,ਬਹੁਗਿਣਤੀ ਗੇਟ
பெரும்பான்மை செயல்பாடு,ਬਹੁਮਤ ਕਾਰਵਾਈ
ஒப்பனை நேரம்,ਮੇਕਅਪ ਦਾ ਸਮਾਂ
செயலிழப்பு வழக்கமான,ਖਰਾਬ ਰੁਟੀਨ
மேலாண்மை வளர்ச்சி,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
மேலாண்மை அறிவியல்,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
மான்செஸ்டர் குறியீட்டு முறை,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
பன்மடங்கு,ਮੈਨੀਫੋਲਡਿੰਗ
கையாளப்பட்ட மாறி,ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ
குறியீட்டு முறையை கையாளுதல்,ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ
மனிதன்-இயந்திர உருவகப்படுத்துதல்,ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
கையேடு முகவரி சுவிட்ச்,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
கையேடு பகுப்பாய்வு,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
கைமுறை பதில்,ਦਸਤੀ ਜਵਾਬ
கைமுறை நுழைவு,ਦਸਤੀ ਇੰਦਰਾਜ਼
கையேடு பரிமாற்றம்,ਦਸਤੀ ਵਟਾਂਦਰਾ
கைமுறை உள்ளீடு,ਦਸਤੀ ਇੰਪੁੱਟ
கைமுறை செயல்பாடு,ਦਸਤੀ ਕਾਰਵਾਈ
பல பல உறவுகள்,ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ
பல ஒரு குறிவிலக்கி,ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ
வரைபட முறை,ਨਕਸ਼ਾ ਵਿਧੀ
விவரணையாக்கம்,ਮੈਪਿੰਗ
விளிம்பு,ਹਾਸ਼ੀਏ
விளிம்பு பிழை,ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ
விளிம்பு சோதனை,ਮਾਮੂਲੀ ਜਾਂਚ
விளிம்பு சோதனை,ਮਾਮੂਲੀ ਟੈਸਟ
குறி கண்டறிதல்,ਨਿਸ਼ਾਨ ਖੋਜ
குறி வாசிப்பு,ਮਾਰਕ ਰੀਡਿੰਗ
குறி ஸ்கேனிங்,ਮਾਰਕ ਸਕੈਨਿੰਗ
குறி உணர்வு,ਮਾਰਕ ਭਾਵਨਾ
குறிப்பான்,ਮਾਰਕਰ
குறியிடுதல்,ਨਿਸ਼ਾਨਦੇਹੀ
குறிக்கும் அலை,ਮਾਰਕਿੰਗ ਲਹਿਰ
மார்க்கோவ் சங்கிலி,markov ਚੇਨ
மார்க்கோவ் ஆதாரம்,markov ਸਰੋਤ
குறி மொழி,ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ
மாசர்,ਮਾਸਰ
மாசர்,ਮਾਸਰ
முகமூடி,ਮਾਸਕ
முகமூடி பிட்,ਮਾਸਕ ਬਿੱਟ
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
முகமூடி பதிவு,ਮਾਸਕ ਰਜਿਸਟਰ
முகமூடி ROM,ਮਾਸਕ ਕੀਤਾ ROM
மறைத்தல்,ਮਾਸਕਿੰਗ
வெகுஜன தரவு,ਪੁੰਜ ਡਾਟਾ
நிறை நினைவகம்,ਪੁੰਜ ਮੈਮੋਰੀ
பெருமளவில் இணையாக,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
குரு,ਮਾਸਟਰ
முதன்மை அட்டை,ਮਾਸਟਰ ਕਾਰਡ
முதன்மை கடிகாரம்,ਮਾਸਟਰ ਘੜੀ
மாஸ்டர் கன்சல்,ਮਾਸਟਰ ਕੰਸੋਲ
பிரதான தரவு,ਮਾਸਟਰ ਡਾਟਾ
முதன்மை வரைபடம்,ਮਾਸਟਰ ਚਿੱਤਰ
முதன்மை கோப்பு,ਮਾਸਟਰ ਫਾਈਲ
முதன்மை குழு,ਮਾਸਟਰ ਗਰੁੱਪ
முதன்மை விசை,ਮਾਸਟਰ ਕੁੰਜੀ
முதன்மை நூலக நாடா,ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
முதன்மை செயலி,ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ
முதன்மை திட்டம்,ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ
முதன்மை நிலையம்,ਮਾਸਟਰ ਸਟੇਸ਼ਨ
மாஸ்டர் டேப்,ਮਾਸਟਰ ਟੇਪ
முதன்மை முனையம்,ਮਾਸਟਰ ਟਰਮੀਨਲ
மாஸ்டர்/அடிமை சாதனம்,ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ
எஜமானர்/அடிமை முறை,ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ
பொருத்துக,ਮੈਚ
பொருத்தம்,ਮੇਲ ਖਾਂਦਾ
கணித நிரலாக்கம்,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
கணித உருவகப்படுத்துதல்,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
மேட்ரிக்ஸ்,ਮੈਟਰਿਕਸ
அணி அச்சுப்பொறி,ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
அணி சுவிட்ச்,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
அணி அட்டவணை,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
அதிகபட்ச கணினி,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
அதிகபட்ச கணினி,ਮੈਕਸੀਕੰਪਿਊਟਰ
அதிகபட்ச உறுப்பு,ਅਧਿਕਤਮ ਤੱਤ
அதிகபட்சம் (நிலையான தொகை),ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ)
மேக்ஸ்வெல் டீமான்,ਮੈਕਸਵੈਲ ਡੈਮਨ
சராசரி,ਮਤਲਬ
பழுதுபார்க்கும் நேரம் என்று பொருள்,ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
தோல்விக்கான நேரம் என்று அர்த்தம்,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
பழுதுபார்க்கும் நேரம்,ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ
பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR),ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
நடுத்தர கால சேமிப்பு சாதனம்,ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்),ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps)
உறுப்பினர் பொருள்,ਸਦੱਸ ਵਸਤੂ
உறுப்பினர் பதிவு,ਸਦੱਸ ਰਿਕਾਰਡ
நினைவு,ਮੈਮੋਰੀ
நினைவக வரிசை,ਮੈਮੋਰੀ ਐਰੇ
நினைவக வங்கி,ਮੈਮੋਰੀ ਬੈਂਕ
நினைவக இடையக பதிவு,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
நினைவக பேருந்து,ਮੈਮੋਰੀ ਬੱਸ
மெமரி கார்டு,ਮੈਮੋਰੀ ਕਾਰਡ
நினைவக செல்,ਮੈਮੋਰੀ ਸੈੱਲ
நினைவக சுருக்கம்,ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ
நினைவக கோர்,ਮੈਮੋਰੀ ਕੋਰ
நினைவக சுழற்சி,ਮੈਮੋਰੀ ਚੱਕਰ
நினைவக தரவு பதிவு,ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ
நினைவக திணிப்பு,ਮੈਮੋਰੀ ਡੰਪ
நினைவக பரிமாற்றம்,ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ
நினைவக படிநிலை,ਮੈਮੋਰੀ ਲੜੀ
நினைவக அறிவுறுத்தல்,ਮੈਮੋਰੀ ਹਦਾਇਤ
நினைவக மேலாண்மை,ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ
நினைவக வரைபடம்,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
நினைவக வரைபட I/O,ਮੈਮੋਰੀ ਮੈਪਡ I/O
நினைவக மாதிரி,ਮੈਮੋਰੀ ਮਾਡਲ
நினைவக தொகுதி,ਮੈਮੋਰੀ ਮੋਡੀਊਲ
நினைவக சுட்டி பதிவு,ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ
ஞாபக சக்தி,ਯਾਦ ਸ਼ਕਤੀ
நினைவக பாதுகாப்பு,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
நினைவக குறிப்பு வழிமுறை,ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼
நினைவக குடியிருப்பு திட்டம்,ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ
நினைவக அலகு,ਮੈਮੋਰੀ ਯੂਨਿਟ
பட்டியல்,ਮੀਨੂ
மெனு பார்,ਮੇਨੂ ਪੱਟੀ
மெனு டிரைவ்,ਮੇਨੂ ਡਰਾਈਵ
மெனு தேர்வு,ਮੇਨੂ ਚੋਣ
மெனு-உந்துதல் நிரல்,ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
ஒன்றிணைக்கவும்,ਮਿਲਾਓ
பரிமாற்ற வரிசையை ஒன்றிணைத்தல்,ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ
ஒன்றிணைக்கும் வகை,ਕ੍ਰਮਬੱਧ ਅਭੇਦ
இணைத்தல்,ਮਿਲਾਉਣਾ
கண்ணி நெட்வொர்க்,ਜਾਲ ਨੈੱਟਵਰਕ
செய்தி அனுப்புதல்,ਮੈਸੇਜਿੰਗ
செய்தி,ਸੁਨੇਹਾ
செய்தி அங்கீகாரம்,ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ
செய்தி பெட்டி,ਸੁਨੇਹਾ ਬਾਕਸ
செய்தி சுற்று,ਸੁਨੇਹਾ ਸਰਕਟ
செய்தி வடிவம்,ਸੁਨੇਹਾ ਫਾਰਮੈਟ
செய்தி தலைப்பு,ਸੁਨੇਹਾ ਸਿਰਲੇਖ
செய்தி முறை,ਸੁਨੇਹਾ ਮੋਡ
செய்தி அனுப்புதல்,ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ
செய்தி வாக்கெடுப்பு,ਸੁਨੇਹਾ ਪੋਲਿੰਗ
செய்தி வரிசை,ਸੁਨੇਹਾ ਕਤਾਰ
செய்தி சுவிட்ச்,ਸੁਨੇਹਾ ਸਵਿੱਚ
செய்தி உரை,ਸੁਨੇਹਾ ਟੈਕਸਟ
செய்தி பரிமாற்ற முகவர்,ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ
மெட்டா அசெம்பிளர்,ਮੈਟਾ ਅਸੈਂਬਲਰ
மெட்டா வகுப்பு,ਮੈਟਾ ਕਲਾਸ
மெட்டா தொகுப்பு,ਮੈਟਾ ਸੰਕਲਨ
மெட்டா கம்பைலர்,ਮੈਟਾ ਕੰਪਾਈਲਰ
மெட்டா மொழி,ਮੈਟਾ ਭਾਸ਼ਾ
மெட்டா நெட்வொர்க்,ਮੈਟਾ ਨੈੱਟਵਰਕ
மெட்டா அமைப்பு,ਮੈਟਾ ਸਿਸਟਮ
முறை,ਵਿਧੀ
பெருநகரப் பகுதி நெட்வொர்க் (MAN),ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN)
மைக்ரோ,ਮਾਈਕ੍ਰੋ
மைக்ரோ குறியீடு,ਮਾਈਕ੍ਰੋ ਕੋਡ
மைக்ரோ கணினி,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
நுண் கட்டுப்படுத்தி,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
நுண் சுழற்சி,ਮਾਈਕਰੋ ਚੱਕਰ
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS),ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
மைக்ரோ சிறிய அங்கீகாரம்,ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ
மைக்ரோ ஆர்டர்,ਮਾਈਕ੍ਰੋ ਆਰਡਰ
