Hindi,Kannada
1.वनस्पति संग्रह 2. वनस्पति संग्रहालय,1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ
शाकनाशी,ಸಸ್ಯನಾಶಕ
आनुवंशिकता,ಅನುವಂಶಿಕತೆ
वंशागतित्व,ಅನುವಂಶಿಕತೆ
उभयलिंगी,ಉಭಯಲಿಂಗಿ
विषमवर्णी,ಭಿನ್ನವರ್ಣದ
विषम-निषेचन,ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್
1. संकरओज 2. हेटेरोसिस,1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್
लिंगक्रोमोसोम,ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು
परपोषित,ಪೋಷಿಸಿದರು
षड्गुणित,ಹೆಕ್ಸಾಡೆಸಿಮಲ್
शीत निष्क्रियता,ಶೀತ ಸುಪ್ತ
उच्च सघनता रोपण,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
1. पिंडलक 2. हिल (धान),1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ)
आयतचित्र,ಹಿಸ್ಟೋಗ್ರಾಮ್
उच्च तकनीकी औद्यानिकी,ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ
1.करंड 2. छत्ता,1.ಮೊಸರು 2. ಜೇನುಗೂಡು
1.गुड़ाई 2. गोड़ना,1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು
जोत,ಹಿಡಿದು
निजी फार्म,ಖಾಸಗಿ ಫಾರ್ಮ್
समस्थिति,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
वासभूमि,ತಾಯ್ನಾಡು
समांगता,ಏಕರೂಪತೆ
1.सजातीय 2. समांगी,1. ಏಕರೂಪದ 2. ಏಕರೂಪದ
समधर्मी,ಸಹಾನುಭೂತಿಯುಳ್ಳ
समयुग्मज,ಹೋಮೋಜೈಗಸ್
1.खुरलिका 2. खाद्यधानी 3. हापर,1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್
1.संस्तर 2. क्षितिज,1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್
औद्यानिक फसलें,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
1. उद्यान विज्ञान 2. बागवानी 3. उद्यान कृषि 4.औदयानिकी,1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ
