Punjabi,Marathi
ਆਇਰਨ ਸਕ੍ਰੈਪ,लोह स्क्रॅप
ਇਰੈਡੀਏਟਿਡ ਸੈੱਲ,इरिडिएटेड सेल
ਇਰੈਡੀਏਸ਼ਨ,इरिडिएशन
ਅਨਿਯਮਿਤ,अनियमित
ਅਨਿਯਮਿਤ ਫੁੱਲ,अनियमित फूल
ਅਟੱਲ ਤਬਾਹੀ,अपरिवर्तनीय विघटन
ਅੰਤਰਰਾਸ਼ਟਰੀ ਰਾਈਸ ਰਿਸਰਚ ਇੰਸਟੀਚਿ .ਟ,आंतरराष्ट्रीय तांदूळ संशोधन संस्था
ਜਲਣ,चिडचिडे
Ischium,इचियम
Ischium,इचियम
ਲੈਨੀਅਰਹੰਸਜ਼ ਦੇ ਆਈਲੈਟਸ,लॅन्गरहन्सचे आयलेट्स
Isoagglutinin,आयसोएगग्लुटिनिन
Isobilatal ਪੱਤਾ,Isobailalleral लीफ
ਆਈਸੋਗੈਮ,Isogamy
ISograft,इसोग्राफ्ट
ਅਲੱਗ ਥਲੱਗ,पृथक
ਅਲੱਗ ਥਲੋਰੋਪਲਾਸਟ,वेगळ्या क्लोरोप्लास्ट
ਅਲੱਗ ਟਿਸ਼ੂ,पृथक ऊतक
ਇਕਾਂਤਵਾਸ,अलगीकरण
ISomersous,आयसोमरस
ਆਈਸੋਪੀਕਿਕ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,आयसोपीक्निक सेंट्रीफ्यूगेशन
ਆਈਸੋਟੋਨਿਕ,समस्थानिक
ਆਈਸੋਟੋਪ,समस्थानिक
ਆਈਸੋਟ੍ਰੋਪਿਕ,समस्थानिक
ਆਈਸੋਟ੍ਰੋਪਿਕ,समस्थानिक
ਆਈਸੋਟ੍ਰੋਪਿਕ ਬੈਂਡ,समस्थानिक बँड
Isthmus,Isthmus
ਆਈਟੀਈ-ਆਈ ਟੀਈ ਦੀ ਬਿਮਾਰੀ,इटाई-इटाई रोग
Iuds (ਦਵਾਈ),आययूडीएस (औषधी)
Iuds (ਗੈਰ-ਦਵਾਈ),आययूडीएस (नॉन-मेडिकेटेड)
ਜੱਸੇ,जॅसिड
ਜੈਟੋਫੋਹਾ,जटरोफा
ਪੀਲੀਆ,कावीळ
ਜਬਾੜਾ,जबडा
ਨਿਰਜੀਵ ਵਰਬ੍ਰੇਟ,जावलेस मॉर्टेब्रेट
ਜੇਜੰੁਮ,जेजुनम
ਜੈਲੀਫਿਸ਼,जेली फिश
ਜੇਹਮ ਕਾਸ਼ਤ,झूम शेती
ਜੋੜ ਜੰਗਲਾਤ ਪ੍ਰਬੰਧਨ,संयुक्त वन व्यवस्थापन
ਆਇਨ ਹੋਏ ਐਕਸੋਸਕੇਟਲਟਨ,जोडलेले एक्सोस्केलेटन
ਜੁਗੂਲਰ ਨਾੜੀ,गुळगुळीत शिरा
ਜੰਕ ਡੀ ਐਨ ਏ,जंक डीएनए
ਜੁਰਾਸੀਕ ਅਵਧੀ,जुरासिक कालावधी
ਜੂਟ ਟੈਕਨੋਲੋਜੀ,जूट तंत्रज्ञान
ਜੁਵੇਨਾਈਲ ਹਾਰਮੋਨ,किशोर संप्रेरक
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,किशोर टप्पा
Joxtaglomerular ਉਪਕਰਣ,Justaglomerular उपकरण
ਕਾਲੀਸੂ,काळबासु
ਕਲੇ,काळे
ਕਾਲੀਮੇਗ,Kalmeg
ਕਾਨਮਾਈਸਿਨ,कानामाइसिन
ਕੈਰੀਗਮੀ,Karyogamy
ਕੈਰੀਓਟਾਈਪ,कॅरिओटाइप
ਕੈਰੀਓਟਾਈਪਿੰਗ,कॅरिओटाइपिंग
ਕਾਵੀਆ,कौटिया
ਕੀਲ,कील
ਕੀਲ,कील
ਕੇਟਿਨੇਸਡ ਚਮੜੀ ਸੈੱਲ,केराटीनिझ्ड त्वचा सेल
ਕੇਟੋਗਲੂਟਰਿਕ ਐਸਿਡ,केटोग्लुटरिक acid सिड
ਕੇਟੋਨ,केटोन
ਕੇਤੋਨ ਸਮੂਹ,केटोन गट
ਕੁਕੋਨੇਰਿਆ,केटोनुरिया
ਕੁੰਜੀ,की
ਕੀਸਟੋਨ ਸਪੀਸੀਜ਼,कीस्टोन प्रजाती
ਖੈਰ,खैर
ਖੇਰੀ,खेसरी
ਗੁਰਦੇ ਡਾਇਲਸਿਸ,मूत्रपिंड डायलिसिस
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,गतिज ऊर्जा
ਕਿਨਟਿਨ,किनेटिन
ਕਿਨੇਟੋਕੋਰ,किनेटोचोर
ਕਿੰਗ ਕਰੈਬ,राजा क्रॅब
ਕਿੰਗਡਮ,राज्य
ਕਿੰਗਫਿਸ਼ਰ,किंगफिशर
ਕਿਨਪਲਾਜ਼ਮ,किनोप्लाझम
ਰਸੋਈ ਦੀ ਬਰਬਾਦੀ,स्वयंपाकघर कचरा
ਕਲਾਈਨਫੈਲਟਰ ਦਾ ਸਿੰਡਰੋਮ,क्लाइनफेल्टर सिंड्रोम
ਗੋਡੇ,गुडघा
ਕ੍ਰੈਨਜ਼ ਐਨਾਟਮੀ,क्रॅन्झ शरीरशास्त्र
ਕ੍ਰੈਬ ਦਾ ਚੱਕਰ,क्रेबचे चक्र
Lizia Majoara,लबिया मजोरा
Lawia minaora,लबिया मिनोरा
ਲੈਬਿਅਲ ਪਾਲਪ,लॅबियल पॅल्प
ਲੇਬਲ,लेबल
ਲਾਭ,लॅबियम
ਲੈਲਬ,लब्लाब
ਲਬਰਮ,लॅब्रम
ਭੁਲੱਕੜ,चक्रव्यूह
Lac,लाख
Lac operon,लाख ऑपेरॉन
Lacccifer,लॅसिफर
ਦੁੱਧ ਚੁੰਘਾਉਣ,स्तनपान
ਦੁੱਧ ਚੁੰਘਾਉਣ,स्तनपानात्मक अमेनोरिया
ਲੈਕਟੋਟਰੋਫ,लैक्टट्रॉफ
ਲੈਕਟੋਬੈਲੀਸ,लैक्टोबॅसिलस
ਲੈਕਟੋਜ਼ ਪਾਚਕ ਪਾਚਕ,लैक्टोज मेटाबोलिझिंग एंजाइम
ਲੈਕਟੋਜ਼,दुग्धशर्करा
ਲੈਕਟੂਕਾ ਸਟੀਵਾ,लॅक्टुका सॅटिवा
ਲੈਕਨੂੰ,लॅकुना
ਕੁਦਰਤ ਦੀ ਪੌੜੀ,निसर्गाची शिडी
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,लॅगिंग स्ट्रँड
ਲਮੇਲਾ,लॅमला
ਲਾਮਲਿਡਨਜ਼,लॅमेलिडेन्स
ਲਮਿਆਸੀ,लॅमियासी
ਲਾਮੀਲੇਸ,लॅमिलिस
ਲਮੀਨਾ ਪ੍ਰੋੀਆਰੀਆ,लॅमिना प्रोप्रिया
ਲਮੀਨਾ,लॅमिना
ਲਮਨੀਰੀਆ,लॅमिनेरिया
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,दिवा ब्रश गुणसूत्र
ਲਾਂਸਲਾਲੇਟ,लान्सोलेट
ਲੈਂਡ ਪਲਾਂਟ,जमीन वनस्पती
ਲੈਂਡਸ ਸਨੈਲ,जमीन गोगलगाय
ਲੌਨਾਨਾ ਕੈਮਰਾਰਾ,लँटाना कॅमारा
Laparoscope,लेप्रोस्कोप
ਲੈਪਾਰਟੀਆ,लॅपर्टिया
ਲੈਪ ਰੇਟ,लॅप्स रेट
ਲਾਰਕਸਪੁਰ,लार्कस्पूर
ਲਾਰਵਾਲ ਮੌਤ,लार्वा मृत्यू
ਲਾਰੰਗੋਫੈਰਨਿਕਸ,लॅंगोफॅरेन्क्स
ਲੇਜ਼ਰ ਮਾਈਕਰੋਸਪੀਰੀ,लेसर मायक्रोसर्जरी
ਲਾਸੀਯੂਰਸ,Lasiurus
ਦੇਰ ਝੁਲਸਣ,उशीरा ब्लाइट
ਦੇਰ ਵਿਕਾਸਕਰਤਾ,उशीरा विकसक
ਦੇਰ ਨਾਲ ਪ੍ਰੇਸ਼ਾਨੀ ਪ੍ਰਜਾਤੀਆਂ,उशीरा सक्कल प्रजाती
ਲੇਟ ਲੱਕੜ,उशीरा लाकूड
ਨਿਰੰਤਰ ਗਰਮੀ,सुप्त उष्णता
ਪਾਸੇ ਦੇ ਅੰਤਿਕਾ,बाजूकडील परिशिष्ट
ਲੜੀਵਾਰ ਮੁਕੁਲ,बाजूकडील अंकुर
ਪਾਸੇ ਸਲੇਟੀ ਸਿੰਗ,बाजूकडील राखाडी हॉर्न
ਪਾਰਦਰਸ਼ੀ ਵੈਂਟ੍ਰਿਕਲ,बाजूकडील वेंट्रिकल
ਲੈਟੇਕਸ,लेटेक्स
ਲਾਥੀਰਸ ਸੈਟੀਵਸ,लॅथिरस सॅटिव्हस
ਜਾਲੀ,जाळी
ਜਾਲੀ structure ਾਂਚਾ,जाळीची रचना
ਲੌਰੀਨੇਏ,लॉरिनिया
ਸੁਤੰਤਰ ਤੌਰਕ ਦਾ ਕਾਨੂੰਨ,स्वतंत्र वर्गीकरणाचा कायदा
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,मर्यादित घटकांचा कायदा
ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ,वारसा कायदा
ਅਲੱਗ-ਗਠਜਣਾ ਦਾ ਕਾਨੂੰਨ,विभाजन कायदा
ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦੇ ਨਿਯਮ,थर्मोडायनामिक्सचे कायदे
ਲੇਅਰਿੰਗ,लेयरिंग
ਲੇਅਰਿੰਗ,लेयरिंग
ਖਣਿਜ ਪਦਾਰਥਾਂ ਦਾ ਖਰਚਾ,खनिज पदार्थाची लीचिंग
ਲੀਡ,आघाडी
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,अग्रगण्य स्ट्रँड
ਪੱਤਾ ਉਮਰ,पानांचे वय
ਪੱਤਾ ਅਤੇ ਪੱਟੀ ਜੰਗਾਲ,पान आणि पट्टी गंज
ਪੱਤਾ ਬਲੇਡ,लीफ ब्लेड
ਪੱਤਾ curl,लीफ कर्ल
ਪੱਤਾ ਰੁਝਾਨ,लीफ ओरिएंटेशन
ਪੱਤਾ ਜ਼ਹਿਰਾਉਣਾ,पानांचे वेनेशन
ਪੱਤਾ,पान
ਪੱਤਾ-ਬਲੇਡ,लीफ-ब्लेड
ਪੱਤੇ,लीफलेस
ਛਾਲ ਮਾਰਨੇ,झेप
ਚਮੜੇ ਦਾ ਪੱਤਾ,चामड्याचे पान
ਖੱਬੇ ਏ.ਆਰ.ਆਰ.ਏ.,डावी महाधमनी कमान
ਖੱਬੀ ਖਰਚੀ ਦੀ ਆਰਟੀਰੀ,डावा ह्रदयाचा धमनी
Litminous ਪੌਦਾ,लेग्युमिनस प्लांट
ਫਲ਼ੀ,शेंगा
ਨਿੰਬੂ ਘਾਹ,गवती चहा
ਲੇਮੂਰ,लेमर
ਲੈਂਸ ਸੈੱਲ,लेन्स सेल
ਲੈਂਸ,लेन्स
ਦਾਲ,मसूर
ਚੀਤੇ,बिबट्या
ਲੇਪਾਸ,लेपस
ਲੇਪਿਸਮਾ (ਸਿਲਵਰ ਫਿਸ਼),लेपिस्मा (सिल्व्हर फिश)
ਕੋੜ੍ਹ,कुष्ठरोगी
ਲੇਪੈੱਟਕੋਰਿਸਾ,लेप्टोकोरिसा
Letoxtonema,लेपटोनमा
ਲੇਪਟੋਟਿਨ,लेप्टोटेन
ਮਾਰੂ,प्राणघातक
ਜਾਨਲੇਵਾ,प्राणघातक उत्परिवर्तन
Leucoccyte,ल्युकोसाइट
ਲੇਕੋਡਰਮਾ,ल्युकोडर्मा
ਲੁੱਕੋਪਲਾਸਟ,ल्युकोप्लास्ट
ਲੂਕਿਮੀਆ,ल्यूकेमिया
ਲੀਵਰ,तरफ
ਲੇਡੀਗਜ਼ ਸੈੱਲ,लेयडिगचा सेल
ਲੀਬੀਆ,लियाना
ਲਿਆਂਸ,लियानस
ਜੂਆਂ,उवा
ਲੀਕਨ,लिचेन
ਜੀਵਨ ਚੱਕਰ,जीवन चक्र
ਜ਼ਿੰਦਗੀ ਦੀ ਸੰਭਾਵਨਾ,आयुर्मान
ਲਾਈਫ ਜੀਨ,जीवन जनुक
ਜੀਵਨ ਦਾ ਇਤਿਹਾਸ,जीवन इतिहास
ਜੀਵਨ ਸਮਰਥਕ ਸਮਰੱਥਾ,जीवन सहाय्यक क्षमता
ਲਾਈਫ ਸਪੋਰਟਿੰਗ ਸਿਸਟਮ,लाइफ सपोर्टिंग सिस्टम
Live,निर्जीव
ਲਿਗਮੈਂਟ,अस्थिबंधन
Ligcege,लिगासे
ਭੰਡਾਰਨ,बंधन
Liger,लिगर
ਹਲਕੀ ਸੱਟ,हलकी इजा
ਹਲਕਾ ਮਾਈਕਰੋਸਕੋਪ,हलका सूक्ष्मदर्शक
ਚਮਕਦਾਰ,लाइटनिंग
Lininin,लिग्निन
Ligulet,लिग्युलेट
Ligulule,लिग्यूल
Liliaceae,लिलियासी
Lilium,लिलियम
ਲਿਲਮ (ਲੀਲਸ),लिलम (लिलस)
ਲਿਲੀ ਪਰਿਵਾਰ,कमळ कुटुंब
ਅੰਗ,अंग
ਅੰਗ,अंग
ਅੰਗ,अंग
ਅੰਗ ਹੱਡੀ,अंग हाड
ਲਿਮਬਿਕ ਲੋਬ,लिंबिक लोब
ਸੀਮਾ ਸਿਸਟਮ,लिंबिक सिस्टम
ਭਰਮ lephphibian,लिम्बेस उभयचर
ਭਰਮਦਾਰ ਕਿਰਲੀ,लिम्बस सरडे
ਲਿਮਬਸ,लिंबस
ਲਿਮਨੇਟਿਕ ਜ਼ੋਨ,लिमनेटिक झोन
ਅੰਗ,लिमनेटिक
ਲਿਮੂਲਸ,लिमुलस
ਲਾਈਨ,ओळ
ਲਾਈਨ,ओळ
ਵੰਸ਼,वंश
ਲੀਨੀਅਰ ਤਰਤੀਬ,रेखीय क्रम
ਲੀਨੀਅਰ,रेखीय
ਲਾਈਨਮਾਈਡ ਪਲੇਸਮਿਡ,लाइनराइज्ड प्लाझमिड
ਲਿੰਕ ਸਪੀਸੀਜ਼,लिंक प्रजाती
ਲਿੰਕਜ,दुवा
Lipase,लिपेस
ਲਿਪਿਡ,लिपिड
ਲਿਪਿਡ ਬਿਲੇਅਰ,लिपिड बिलेयर
ਲਿਪਿਡ ਪੂਛ,लिपिड शेपटी
ਲਿਪੋਪੋਲਸੈਕਰਾਈਡ,लिपोपोलिसेकेराइड
ਲਿਪੋਪ੍ਰੋਟੀਟੇਸਸ ਝਿੱਲੀ,लिपोप्रोटीनेसियस झिल्ली
ਤਰਲ ਬੂੰਦ,लिक्विड थेंब
ਸ਼ਰਾਬ ਫੋਇਲਿਕਲੀ,मद्य फोलिकुली
ਲਿਥੋਫਾਈਟ,लिथोफाइट
Lithospere,लिथोस्फीयर
ਕੂੜਾ,कचरा
ਕੂੜਾ ਡਿੱਗਣਾ,कचरा गडी बाद होण्याचा क्रम
ਲਿਟਲ ਸੇਰੇਬ੍ਰਮ,लहान सेरेब्रम
ਲਿਟਲਰ ਖੇਤਰ,लिटोरल झोन
ਜਿਗਰ,यकृत
ਜਿਗਰ ਦਾ ਫਲਦਾਇਕ,यकृत फ्लू
ਜਿਗਰ,यकृत आकार
ਜਿਗਰ ਦੀ ਵਾਰਟ,यकृत वॉर्ट
ਜੀਵਤ ਜੀਵ,जिवंत जीव
ਜੀਵਤ ਆਬਾਦੀ,जिवंत लोकसंख्या
ਜੀਵਤ ਸਰੋਤ,जिवंत संसाधने
ਜੀਵਤ ਸੰਸਾਰ,जिवंत जग
Lng - 20,एलएनजी - 20
ਲੋਮ (ਕੰਟ),चिकणमाती (गाळ)
ਝੀਂਗਾ,लॉबस्टर
ਲੋਬੂਲਰੀਆ,लोब्युलरिया
ਲੋਕੋਮੋਲਸ਼ਨ,लोकोमोशन
ਟਿੱਡੀ,टोळ
ਲੋਡਿਕੂਲ,Lodicule
ਲੌਟਰੀਥੈਮਿਕ ਸੁਭਾਅ,लॉगरिथिमिक निसर्ग
ਲੌਜਿਸਟਿਕ ਵਾਧਾ,लॉजिस्टिक वाढ
ਲੋਲੀਗੋ,LOLIGO
ਲਾਗ ਡੇਅ ਪਲਾਂਟ,लॉग डे प्लांट
ਲੰਬਕਾਰੀ ਧੁਰਾ,रेखांशाचा अक्ष
ਲੰਬਕਾਰੀ ਬਾਈਨਰੀ ਫੌਰ,रेखांशाचा बायनरी विखंडन
ਲੰਬਕਾਰੀ ਫਿਸ਼ਰ,रेखांशाचा विच्छेदन
ਲੂਪ,लूप
ਲੂਪ,लूप
ਲੂਪ ਜਾਲ,लूप ट्रॅप
Lophium,लोफियम
ਲੋਨਥੇਸੈ,Loranthaceae
ਲਾਰਥਸ,लॉरॅन्थस
ਹੇਠਲੀ ਬਾਂਹ,लोअर हात
ਘੱਟ ਜਬਾੜਾ,खालचा जबडा
Luffa,लफा
ਲੰਬਰ ਵਾਜਬ੍ਰਾ,लंबर कशेरुका
ਲੰਬਰਿੰਗ,लाकूड
Lumbricus,लंब्रिकस
ਲੂਮੇਨ,लुमेन
ਲੱਪਰ,लम्पर
ਫੇਫੜੇ,फुफ्फुस
ਲੂਪਿਨ,ल्युपिन
ਲੂਪਿਨਸ ਆਰਕਟਿਕਸ,ल्युपिनस आर्कटिकस
Luteinizing ਹਾਰਮੋਨ (ਐਲਐਚ),ल्युटीनिझिंग हार्मोन (एलएच)
ਨੀਜ਼,लीझ
ਲਾਇਕੋਪਿਡਿਅਮ,लाइकोपोडियम
ਲਾਇਕੋਪਡਾਡਾ,लाइकोप्सिडा
Lymp ਭਾਂਡੇ,लायम्प जहाज
ਲਿੰਫ ਗਲੈਂਡ,लिम्फ ग्रंथी
ਲਿੰਫ ਨੋਡ,लिम्फ नोड
ਲਿੰਫੋਸਾਈਟ,लिम्फोसाइट
ਲਿੰਫੋਇਡ ਅੰਗ,लिम्फोईड अवयव
ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ,लिम्फोइड ऊतक
ਲਿੰਫੋਮਾ,लिम्फोमा
ਝੂਠ,Liaute
ਲਾਈਸਰੈਗਿਕ ਐਸਿਡ ਡਥਲੇਮਾਈਡ (ਐਲ.ਸੀ.ਐੱਸ.),Leysergic acid सिड डायथलामाइड (एल.एस.डी.)
ਲਾਈਸਾਈਨ,लायसिन
ਲਾਇਸੋਸੋਮ,लायसोसोम
ਪਤਸਿਮੇਮ,लायझोझाइम
ਮੈਕਕਾ,मकाका
ਮੈਕਰੋਬ੍ਰੈਕਿਅਮ,मॅक्रोब्रॅचियम
ਮੈਕ੍ਰੋਵੀਵਸ਼ਨ,मॅक्रोइव्होल्यूशन
ਮੈਕ੍ਰੋਗਨਿਸ,मॅक्रोजेनेसिस
ਮੈਕਰੋਮੋਲਕੂਲਰ ਕੋਲੋਇਡ,मॅक्रोमोलिक्युलर कोलोइड
ਮੈਕਰੋਮੋਲਕੋਲ,मॅक्रोमोलिक्यूल
ਮੈਕਰੋਨੁਅਲ,मॅक्रोन्यूक्लियस
ਮੈਕਸੋਰਨਯੂਟੀਂਟ,मॅक्रोन्यूट्रिएंट
ਮੈਕ੍ਰੋਫੈਜ (ਵੱਡਾ ਖਾਣ ਵਾਲਾ),मॅक्रोफेज (मोठा खाणारा)
ਮੈਕਰੋਫੈਗੋਬਾਈਟ,मॅक्रोफॅगोसाइट
ਮੈਕਪ੍ਰੋਪੈਜਸ,मॅक्रोफॅगस
ਮੈਕਰੋਘਰ,मॅक्रोफॅगी
ਮੈਕਰੋਫਾਈਟ,मॅक्रोफाइट
ਮੈਕਰੂਪਸ,मॅक्रोपस
ਮੈਕੁਲਾ,मॅकुला
ਮੈਕੁਲਾ ਲੂਟੀਆ,मॅकुला ल्यूटिया
ਮੈਗਨੀਸ਼ੀਅਮ,मॅग्नेशियम
ਚੁੰਬਕੀ ਗੂੰਜ ਪ੍ਰਤੀਬਿੰਬ,चुंबकीय अनुनाद प्रतिमा
ਵਿਸਤਾਈ,वाढ
ਵਿਸ਼ਾਲ ਚਿੱਤਰ,भव्य प्रतिमा
ਸ਼ੀਸ਼ੇ ਨੂੰ ਵੱਡਦਰਸ਼ੀ,ग्लास मॅग्निफाइंग
ਵੱਡਦਰਸ਼ੀ ਸ਼ਕਤੀ,मोठेपणाची शक्ती
ਮੈਗਨੋਲੀਆ,मॅग्नोलिया
ਮੈਗਨੋਲਿਆਸੀ,मॅग्नोलियासी
Magur,मगूर
ਮੇਡੇਨ ਹੇਅਰ ਫਰਨ (ਅਡਿਯੈਂਟਮ),मेडेन हेअर फर्न (अ‍ॅडिएंटम)
ਵੱਡੀ ਝਰੀ,प्रमुख खोबणी
ਪ੍ਰਮੁੱਖ ਹਿਸਟੋਫਮੀਪਟੀਬਿਲਟੀ ਗੁੰਝਲਦਾਰ,प्रमुख हिस्टोकॉम्पॅबिलिटी कॉम्प्लेक्स
ਮੇਜਰ ਓਸੋਲੀਟੇ,मेजर ओस्मोलिट
ਮੇਜਰ ਚੋਟੀ,मुख्य शिखर
ਮਰਦ,नर
ਮਰਦ ਕੋਨ,नर शंकू
ਮਰਦ ਗੇਮਟੋਫਾਈਟ,नर गेमोफाइट
ਮਰਦ ਜਣਨ ਅਪਰਚਰ,नर जननेंद्रियाचे छिद्र
ਮਰਦ ਪਿਸ਼ਾਬ,नर प्रोन्यूक्लियस
ਖਰਾਬ ਪੱਤਾ,विकृत पान
ਖਤਰਨਾਕ ਐਸਿਡ,मालिक acid सिड
ਘਾਤਕ ਸੈੱਲ,घातक सेल
ਘਾਤਕ ਰਸੌਲੀ,घातक ट्यूमर
ਮਲਾਰਡ,मल्लार्ड
ਮਾਲਲੇਸ,मॅलेयस
ਮਾਲਪਿੱਖੀ ਲਾਸ਼,मालपिघियन कॉर्पसकल
ਮਾਲਪਿੱਖੀ ਟਿ ule ਬਲੇ,मालपिघियन ट्यूब्यूल
ਮਾਲਟੋਜ਼,माल्टोज
ਮਾਲਵੇਲ,मालवाले
ਥਣਧਾਰੀ,सस्तन प्राणी
ਮੈਮਲੀਆ,सस्तन प्राणी
ਮੈਮਰੀ ਗਰੱਭਸਥ ਸ਼ੀਸ਼ੂ,स्तन गर्भ
ਮੈਮਰੀ ਗਲੈਂਡ,स्तन ग्रंथी
ਥੈਮਫਾਰਮ,मम्मीफॉर्म
ਲਾਜ਼ਮੀ,अनिवार्य
ਮੰਡੀਬੀਲਰ ਗਲੈਂਡ,मंडिब्युलर ग्रंथी
ਮੈਂਗਨੀਜ਼,मॅंगनीज
ਮੈਨਗੀਫੀਰਾ ਸੂਚਕ,मंगिफेरा इंडिका
ਮੈਂਗ੍ਰੋਵ,मॅनग्रोव्ह
ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਖੇਤੀਬਾੜੀ ਵਾਤਾਵਰਣ,मानवनिर्मित कृषी परिसंस्था
ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਸੀਰੀਅਲ,मानवनिर्मित अन्नधान्य
ਮਾਨਨ,मन्नान
Mantle,आवरण
ਮੈਨਸ,मानुस
ਮੈਪਲ,मॅपल
ਮਾਰਚੈਂਟੀਆ,मार्चंटिया
ਹਾਸ਼ੀਏ,सीमान्त
ਮਾਰਿਜੁਆਨਾ,मारिजुआना
ਸਮੁੰਦਰੀ ਜੀਵ-ਵਿਗਿਆਨ,सागरी जीवशास्त्र
ਸਮੁੰਦਰੀ ਪੰਛੀ,सागरी पक्षी
ਸਮੁੰਦਰੀ ਭਾਈਚਾਰਾ,सागरी समुदाय
ਸਮੁੰਦਰੀ ਉਲਟਾ,सागरी इन्व्हर्टेब्रेट्स
ਮਾਰੀਨੋ ਰਾਮ,मारिनो रॅम
ਮਾਰਕਰ,मार्कर
ਮਾਰਕੀਟ ਰਹਿੰਦ-ਖੂੰਹਦ,बाजार कचरा
ਮੈਰੋ ਗੁਫਾ,मज्जा पोकळी
ਮਾਰਸ਼,मार्श
ਮਾਰਸ਼-ਮੈਡੋ ਸਟੇਜ,मार्श-मेडो स्टेज
ਬਨਸਪਤੀ ਤੋਂ ਬਿਨਾਂ ਮਾਰਸ਼,वनस्पतीशिवाय मार्श
ਮਾਰਸੁਪੀਅਲ ਮਾਨਕੀਕਰਣ,मार्सुपियल तीळ
ਮਾਰਸੁਪੀਅਲ ਰੇਡੀਏਸ਼ਨ,मार्सुपियल रेडिएशन
ਮਾਰਸੁਪੀਅਲ ਚੂਹਾ,मार्सुपियल रॅट
ਮਾਰਸੂਪੀਅਮ,मार्सुपियम
ਪੁੰਜ ਅਲੋਪ,वस्तुमान नामशेष
ਪੁੰਜ ਵਹਾਅ,मोठा प्रवाह
ਪੁੰਜ ਵਹਾਅ ਦੀ ਕਲਪਨਾ,मास फ्लो गृहीतक
ਮਾਸਟ ਸੈੱਲ,रेडिओचा सेल
ਮਾਸਟਰ ਅਗਰ ਪਲੇਟ,मास्टर अगर प्लेट
ਮਾਸਟਰ ਪਲੇਟ,मास्टर प्लेट
ਜਣੇਪਾ ਮੌਤ ਦਰ,माता मृत्यू दर
ਮੇਲ,वीण
ਮੈਟਰਿਕਸ,मॅट्रिक्स
ਪਰਿਪੱਕ ਨੋਡੂਲ,परिपक्व नोड्यूल
ਮੌਵ ਰੰਗ,मौवे रंग
ਮੈਕਸੀਲਾ,मॅक्सिला
ਮੈਕਸਿਲਰੀ ਪਾਲਪ,मॅक्सिलरी पॅल्प
ਵੱਧ ਤੋਂ ਵੱਧ ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ,जास्तीत जास्त वाहून क्षमता
Meandrina,मेनड्रिना
ਮੈਡੀਕਲ ਵਿਗਿਆਨ,वैद्यकीय विज्ञान
ਗਰਭ ਅਵਸਥਾ ਦੀ ਡਾਕਟਰੀ ਸਮਾਪਤੀ (ਐਮਟੀਪੀ),गर्भधारणेची वैद्यकीय समाप्ती (एमटीपी)
ਮੈਡੀਕਲ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,वैद्यकीय लिप्यंतरण
ਡਾਕਟਰੀ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਡਿਲਿਵਰੀ,वैद्यकीयदृष्ट्या सहाय्य वितरण
ਦਵਾਈ,औषध
ਦਵਾਈ,औषध
ਦਵਾਈ,औषध
ਮੈਡਲਲਾ,मेडुला
ਮੈਡਲਲਾ ਬੀਬਰੋਂਗਾਟਾ,मेदुला आयकॉन्गाटा
ਮਿਡਲਲਰੀ ਪਿਰਾਮਿਡ,मेड्युलरी पिरॅमिड
ਮਧੁਰਭਾਰਤ,मेडुलेटेड
ਮੇਡੂਸਾ,मेडुसा
ਮੈਗਾ ਕੈਰੀਓਸਾਈਟ,मेगा कॅरिओसाइट
Megapalasmid,मेगाप्लास्मिड
ਮੈਗਾਸਪੋਰੰਗਿਅਮ,मेगास्पोरंगियम
ਮੈਗਾਸਪੋਰੋਫਿਲ,मेगास्पोरोफिल
Meiabomian gland,मेबोमियन ग्रंथी
Meiocyte,मेयोसाइट
Meiosis,मेयोसिस
ਮੈਟੇਜਨੇਸਿਸ,मेटागेनेसिस
Melanic ਕੀੜਾ,मेलेनिक मॉथ
Melanocyte,मेलानोसाइट
Melenocyte ਉਤੇਜਕ ਹਾਰਮੋਨ (ਐਮਐਸਐਚ),मेलेनोसाइट उत्तेजक संप्रेरक (एमएसएच)
Melenocyte ਉਤੇਜਕ ਨੂੰ ਜਾਰੀ ਹਾਰਮੋਨ (MSRH),मेलानोसाइट उत्तेजक रिलीझिंग हार्मोन (एमएसआरएच)
ਮੇਲਾਨੋਮਾ,मेलेनोमा
