Gujarati,Tamil
ગાણિતિક અપેક્ષા,கணித எதிர்பார்ப்பு
ગાણિતિક સ્વરૂપ,கணித வடிவம்
ગાણિતિક રચના,கணித உருவாக்கம்
ગાણિતિક ઓળખ,கணித அடையாளம்
ગાણિતિક તર્ક,கணித தர்க்கம்
ગાણિતિક મોડેલ,கணித மாதிரி
ગાણિતિક ખ્યાલ,கணிதக் கருத்து
મેટ્રિક્સ ડિગોનલાઇઝેશન,அணி digonalization
મેટ્રિક્સ વ્યસ્ત,அணி தலைகீழ்
મેટ્રિક્સ વ્યુત્ક્રમ,அணி தலைகீழ்
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,அணி மறுசெயல் முறை
મેટ્રિક્સ પદ્ધતિ,அணி முறை
મેટ્રિક્સ ગુણાકાર,அணி பெருக்கல்
સ્થિરાંકોનું મેટ્રિક્સ,மாறிலிகளின் அணி
અસરકારકતાનું મેટ્રિક્સ,செயல்திறன் அணி
મેટ્રિક્સ ઓપરેટર,மேட்ரிக்ஸ் ஆபரேட்டர்
મેટ્રિક્સ બહુપદી,அணி பல்லுறுப்புக்கோவை
મેટ્રિક્સ પ્રિન્ટીંગ,அணி அச்சிடுதல்
મેટ્રિક્સ ઉત્પાદન,அணி தயாரிப்பு
મહત્તમ,அதிகபட்சம்
મહત્તમ,அதிகபட்சம்
મહત્તમ નિરપેક્ષ મૂલ્ય,அதிகபட்ச முழுமையான மதிப்பு
મહત્તમ F- ગુણોત્તર,அதிகபட்ச F- விகிதம்
મહત્તમ સંભાવના,அதிகபட்ச வாய்ப்பு
મહત્તમ,அதிகபட்சம்
મહત્તમ માપદંડ,அதிகபட்ச அளவுகோல்
કાર્યની મહત્તમ,ஒரு செயல்பாட்டின் அதிகபட்சம்
મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
સરેરાશ વિચલન,விலகல் என்று பொருள்
સરેરાશ ચોરસ વિચલન,சதுர விலகல் என்று பொருள்
સરેરાશ ચોરસ ભૂલ,சதுரப் பிழை என்று பொருள்
સરેરાશ કિંમત,சராசரி மதிப்பு
સરેરાશ મૂલ્ય પ્રમેય,சராசரி மதிப்பு தேற்றம்
કર્ટોસિસનું માપ,குர்டோசிஸின் அளவுகோல்
મધ્યક,சராசரி
મધ્ય કેન્દ્ર,சராசரி மையம்
મેસોકર્ટિક વળાંક,மீசோகர்டிக் வளைவு
મેસોકર્ટોસિસ,மீசோகுர்டோசிஸ்
સંદેશ,செய்தி
પદ્ધતિ,முறை
દૂર કરવાની પદ્ધતિ,நீக்கும் முறை
વ્યુત્ક્રમની પદ્ધતિ,தலைகீழ் முறை
પુનરાવર્તનની પદ્ધતિ,மறு செய்கை முறை
ઓછામાં ઓછા ચોરસની પદ્ધતિ,குறைந்தபட்ச சதுர முறை
ક્ષણોની પદ્ધતિ,தருணங்களின் முறை
સમાન ત્રિકોણની પદ્ધતિ,ஒத்த முக்கோணங்களின் முறை
સૌથી ઊભો ઉતરવાની પદ્ધતિ,செங்குத்தான வம்சாவளியின் முறை
સમીકરણની પદ્ધતિ,கூட்டு முறை
અનિર્ધારિત ગુણાંકની પદ્ધતિ,தீர்மானிக்கப்படாத குணகத்தின் முறை
મેટ્રિક જગ્યા,மெட்ரிக் இடம்
મેટ્રિક સિસ્ટમ,மெட்ரிக் அமைப்பு
મેટ્રિક એકમ,மெட்ரிக் அலகு
સૂક્ષ્મ સિદ્ધાંત,நுண் கோட்பாடு
મધ્ય,நடுத்தர
મધ્યમ ગાળા,நடுத்தர கால
મધ્ય બિંદુ,நடுத்தர புள்ளி
મધ્ય બિંદુ સૂત્ર,நடுப்புள்ளி சூத்திரம்
ન્યૂનતમ બહુપદી,குறைந்தபட்ச பல்லுறுப்புக்கோவை
ન્યૂનતમ સિદ્ધાંત,குறைந்தபட்ச கொள்கை
ન્યૂનતમ,குறைந்தபட்சம்
ન્યૂનતમ બિંદુ (વળાંકનો),குறைந்தபட்ச புள்ளி (வளைவு)
ન્યૂનતમ બહુપદી,குறைந்தபட்ச பல்லுறுப்புக்கோவை
કાર્યની મિનિટ,ஒரு செயல்பாட்டின் நிமிடம்
નાની ચાપ,சிறிய வில்
નાની અક્ષ,சிறிய அச்சு
લઘુકૃત સબસેટ,சிறுமைப்படுத்தப்பட்ட துணைக்குழு
માઈનસ,கழித்தல்
બાદબાકીનું ચિહ્ન,கழித்தல் அடையாளம்
મિશ્ર અપૂર્ણાંક,கலப்பு பின்னம்
મિશ્ર વ્યૂહરચના,கலப்பு உத்தி
મોડ,முறை
મોડ્યુલસ,மாடுலஸ்
જટિલ સંખ્યાનું મોડ્યુલસ,ஒரு கலப்பு எண்ணின் மாடுலஸ்
ક્ષણ,கணம்
મોમેન્ટ જનરેટીંગ ફંક્શન,கணம் உருவாக்கும் செயல்பாடு
બળની ક્ષણ,ஒரு சக்தியின் தருணம்
આવર્તન વિતરણની ક્ષણ,அதிர்வெண் விநியோகத்தின் தருணம்
જડત્વની ક્ષણ,சடத்துவ திருப்பு திறன்
વેગની ક્ષણ,வேகத்தின் தருணம்
વેગ,வேகம்
એકવિધ,ஏகத்துவ
મોનોમોર્ફિક,ஒரே மாதிரியான
મોનોમોર્ફિઝમ,ஒற்றை உருவம்
એકવિધ,மோனோடோன்
મોનોટોન વધતો ક્રમ,மோனோடோன் அதிகரிக்கும் வரிசை
એકવિધ રીતે,ஏகபோகமாக
એકવિધ રીતે વધતી જતી નેટ,ஏகபோகமாக அதிகரிக்கும் நிகர
એકવિધ રીતે વધતો ક્રમ,ஏகபோகமாக அதிகரிக்கும் வரிசை
એકવિધ કાર્ય,ஒரே மாதிரியான செயல்பாடு
મોન્ટે કાર્લો ગણતરી,மான்டே கார்லோ கணக்கீடு
મોન્ટે કાર્લો પદ્ધતિ,மான்டே கார்லோ முறை
મોરા (રમત),மோரா (விளையாட்டு)
મૃત્યુના આંકડા,இறப்பு புள்ளிவிவரங்கள்
સૌથી વધુ સંભવિત,மிகவும் சாத்தியமானது
ગતિ,இயக்கம்
મૂવિંગ એવરેજ,சராசரியாக நகர்கிறது
એમ-સ્પેસ,எம்-ஸ்பேஸ்
ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ,ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்
બહુનિર્ણય સમસ્યા,பல முடிவு பிரச்சனை
બહુપરીમાણીય સામાન્ય વિતરણ,பல பரிமாண சாதாரண விநியோகம்
બહુપરીમાણીય રેન્ડમ ચલ,பல பரிமாண சீரற்ற மாறி
મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા,பல குறியீட்டு போக்குவரத்து பிரச்சனை
બહુપદી,பல்லுறுப்புக்கோவை
બહુપદી વિતરણ,பல்லுறுப்புப் பரவல்
બહુવિધ,பல
બહુવિધ પસંદગીની સમસ્યા,பல தேர்வு பிரச்சனை
બહુવિધ કનેક્ટેડ ડોમેન,பல இணைக்கப்பட்ட டொமைன்
બહુવિધ સહસંબંધ,பல தொடர்பு
બહુવિધ આવર્તન કોષ્ટક,பல அதிர்வெண் அட்டவணை
બહુવિધ અભિન્ન,பல ஒருங்கிணைந்த
બહુવિધ એકીકરણ,பல ஒருங்கிணைப்பு
બહુવિધ રીગ્રેસન,பல பின்னடைவு
બહુવિધ રીગ્રેસન વિશ્લેષણ,பல பின்னடைவு பகுப்பாய்வு
બહુવિધ રીગ્રેસન ગુણાંક,பல பின்னடைவு குணகம்
બહુવિધ રીગ્રેસન સમીકરણ,பல பின்னடைவு சமன்பாடு
બહુવિધ મૂળ,பல வேர்
ગુણાકાર,பெருக்கல்
કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું),நெடுவரிசைகளால் பெருக்கல் (தீர்மானி)
પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો),வரிசைகளால் பெருக்கல் (தீர்மானி)
ગુણાકાર પરિબળ,பெருக்கல் காரணி
ગુણાકાર કાર્ય,பெருக்கல் செயல்பாடு
ગુણાકાર જૂથ,பெருக்கல் குழு
ગુણાકાર વ્યસ્ત,பெருக்கல் தலைகீழ்
બહુવિધતા,பன்முகத்தன்மை
મૂળની બહુવિધતા,வேர்களின் பெருக்கம்
શૂન્યનો ગુણાકાર,பூஜ்ஜியத்தின் பெருக்கம்
ગુણક,பெருக்கி
ગુણાકાર,பெருக்கி
બહુવિધ વિતરણ,பல்வகை விநியோகம்
બહુવિધ સામાન્ય વિતરણ,பலவகையான சாதாரண விநியோகம்
બહુવિધ વસ્તી,பலதரப்பட்ட மக்கள் தொகை
પરસ્પર,பரஸ்பர
નાબલા,நப்லா
નેપિરીયન,நேப்பிரியன்
નેપીરીયન લઘુગણક,நேப்பிரியன் மடக்கை
કુદરતી લઘુગણક,இயற்கை மடக்கை
કુદરતી સંખ્યા,இயற்கை எண்
નોટિકલ માઇલ,கடல் மைல்
n-પરિમાણીય,n-பரிமாணம்
n-પરિમાણીય વેક્ટર જગ્યા,n-பரிமாண திசையன் இடம்
જરૂરી અને પર્યાપ્ત સ્થિતિ,தேவையான மற்றும் போதுமான நிலை
જરૂરી સ્થિતિ,தேவையான நிபந்தனை
નકાર,மறுப்பு
નકારાત્મક,எதிர்மறை
નકારાત્મક વળાંક,எதிர்மறை வளைவு
નકારાત્મક ચોક્કસ સ્વરૂપ,எதிர்மறை திட்டவட்டமான வடிவம்
નકારાત્મક ચોક્કસ મેટ્રિક્સ,எதிர்மறை திட்டவட்டமான அணி
નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ,எதிர்மறை அரை-நிச்சயமான வடிவம்
પડોશી,அக்கம்
નેસ્ટેડ સેમ્પલિંગ,உள்ளமைக்கப்பட்ட மாதிரி
ચોખ્ખો પ્રજનન દર,நிகர இனப்பெருக்க விகிதம்
ન્યુટોનિયન મિકેનિક્સ,நியூட்டனின் இயக்கவியல்
ન્યુટનનું વિભાજિત તફાવત સૂત્ર,நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்
ન્યુટનના ગતિના નિયમો,நியூட்டனின் இயக்க விதிகள்
Neyman ફાળવણી,நெய்மன் ஒதுக்கீடு
નેમેન પીયર્સન સિદ્ધાંત,நெய்மன் பியர்சன் கோட்பாடு
નિર્બળ તત્વ,சக்தியற்ற உறுப்பு
નિલપોટન્ટ મેટ્રિક્સ,nilpotent matrix
નોડ,முனை
બિન-અબેલિયન જૂથ,அபிலியன் அல்லாத குழு
બિન-સંપૂર્ણ સંકલન,முழுமையற்ற ஒருங்கிணைப்பு
બિન-બીજગણિત,அல்லாத இயற்கணிதம்
બિન-અધોગતિ,சிதையாத
બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ,சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு
બિન-ગાઢ,அடர்த்தியற்ற
બિન-ગાઢ સમૂહ,அடர்த்தியற்ற தொகுப்பு
પોઈન્ટની બિન-ગણતરીય અનંતતા,புள்ளிகளின் எண்ணற்ற முடிவிலி
અસંખ્યક સમૂહ,கணக்கிட முடியாத தொகுப்பு
અભેદ્ય,வேறுபடுத்த முடியாதது
બિન ખાલી સબસેટ,காலியாக இல்லாத துணைக்குழு
બિન-યુક્લિડિયન ભૂમિતિ,யூக்ளிடியன் அல்லாத வடிவியல்
બિન-સમાન,ஒரே மாதிரியானவை அல்ல
બિન છેદાય છે,குறுக்கிடாத
બિન-રેખીય બીજગણિત સમીકરણ,நேரியல் அல்லாத இயற்கணித சமன்பாடு
બિન-રેખીય વિભેદક સમીકરણ,நேரியல் அல்லாத வேறுபாடு சமன்பாடு
બિન-રેખીય સમીકરણ,நேரியல் அல்லாத சமன்பாடு
બિન-રેખીય પ્રોગ્રામિંગ,நேரியல் அல்லாத நிரலாக்கம்
બિન-રેખીય રીગ્રેસન,நேரியல் அல்லாத பின்னடைவு
બિન-રેખીય સંબંધ,நேரியல் அல்லாத உறவு
બિન-નકારાત્મક પૂર્ણાંક,எதிர்மறை அல்லாத முழு எண்
બિન-નકારાત્મક ચલ,எதிர்மறை அல்லாத மாறி
બિન-પેરામેટ્રિક પરીક્ષણ,அளவுரு அல்லாத சோதனை
બિન-સંભવિત અભિગમ,நிகழ்தகவு இல்லாத அணுகுமுறை
બિન-એકવચન મેટ્રિક્સ,ஒருமை அல்லாத அணி
બિન-સપ્રમાણ મેટ્રિક્સ,அல்லாத சமச்சீர் அணி
બિન-તુચ્છ,அற்பமானதல்ல
અદ્રશ્ય નિર્ણાયક,மறைந்து போகாத தீர்மானிப்பான்
બિન રદબાતલ,வெற்றிடமற்ற
બિન રદબાતલ સબસેટ,வெற்றிடமற்ற துணைக்குழு
બિન-શૂન્ય નિર્ણાયક,பூஜ்ஜியமற்ற தீர்மானிப்பான்
નોર ગેટ,NOR வாயில்
સામાન્ય,சாதாரண
સામાન્ય પ્રવેગક,சாதாரண முடுக்கம்
સામાન્ય કોણ,சாதாரண கோணம்
સામાન્ય વળાંક,சாதாரண வளைவு
સામાન્ય ઘનતા કાર્ય,சாதாரண அடர்த்தி செயல்பாடு
સામાન્ય વિતરણ,சாதாரண விநியோகம்
સામાન્ય વિતરણ કાર્ય,சாதாரண விநியோக செயல்பாடு
મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ,மேட்ரிக்ஸின் இயல்பான வடிவம்
સામાન્ય આવર્તન,சாதாரண அதிர்வெண்
સામાન્યકૃત વળાંક,இயல்பாக்கப்பட்ட வளைவு
સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર,இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்
નોર્મલાઇઝર,இயல்பாக்குபவர்
સામાન્ય મેટ્રિક્સ,சாதாரண அணி
સામાન્ય સંભાવના વળાંક,சாதாரண நிகழ்தகவு வளைவு
સામાન્ય સંભાવના વિતરણ,சாதாரண நிகழ்தகவு விநியோகம்
સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ),சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு)
સામાન્ય રેખીય જગ્યા,நெறிப்படுத்தப்பட்ட நேரியல் இடம்
વેક્ટરનો ધોરણ,ஒரு திசையன் விதிமுறை
ગેટ નથી,வாயில் அல்ல
ક્યાંય ગાઢ સમૂહ નથી,எங்கும் அடர்த்தியான தொகுப்பு
નલ પૂર્વધારણા,பூஜ்ய கருதுகோள்
નલ મેટ્રિક્સ,பூஜ்ய அணி
નલ સેટ,பூஜ்ய தொகுப்பு
નલ વેક્ટર,பூஜ்ய திசையன்
સંખ્યા,எண்
સંખ્યા અક્ષ,எண் அச்சு
સંખ્યા પદ્ધતિ,எண் அமைப்பு
સંખ્યા,எண்
સંખ્યા,எண்ணிக்கை
અંશ,எண்
સંખ્યાત્મક ગુણાંક,எண் குணகம்
સંખ્યાત્મક ગણતરી,எண் கணக்கீடு
સંખ્યાત્મક તફાવત,எண் வேறுபாடு
સંખ્યાત્મક પદ્ધતિ,எண் முறை
n-વેક્ટર,n-வெக்டார்
n-વેક્ટર જગ્યા,n-வெக்டார் இடம்
પદાર્થ,பொருள்
ઉદ્દેશ્ય કાર્ય,புறநிலை செயல்பாடு
ત્રાંસુ,சாய்ந்த
ત્રાંસી એસિમ્પ્ટોટ,சாய்ந்த அறிகுறி
ત્રાંસી અક્ષ,சாய்ந்த அச்சு
ત્રાંસુ વિભાગ,சாய்வான பகுதி
અવલોકન,கவனிப்பு
અવલોકન કરેલ આવર્તન,கவனிக்கப்பட்ட அதிர்வெண்
અસ્પષ્ટ કોણ,மழுங்கிய கோணம்
અષ્ટકોણ,எண்கோணம்
ઓક્ટાહેડ્રોન,எண்முகம்
ઓક્ટલ સિસ્ટમ,எண்ம அமைப்பு
ઓક્ટન્ટ,எண்கோணம்
એકી,ஒற்றைப்படை
વિચિત્ર વળાંક,ஒற்றைப்படை வளைவு
એકી સંખ્યા,ஒற்றைப்படை எண்
વિચિત્ર ક્રમચય,ஒற்றைப்படை வரிசைமாற்றம்
વિચિત્ર બહુપદી,ஒற்றைப்படை பல்லுறுப்புக்கோவை
ઓગિવ,கொடுக்க
એક થી એક પત્રવ્યવહાર,ஒன்றுக்கு ஒரு கடிதம்
એક થી એક કાર્ય,ஒன்றுக்கு ஒன்று செயல்பாடு
એક થી એક નકશો,ஒன்றுக்கு ஒன்று வரைபடம்
એક-માર્ગી વર્ગીકરણ,ஒரு வழி வகைப்பாடு
નકશા પર,வரைபடத்தில்
ખુલ્લા,திறந்த
ઓપન બોલ,திறந்த பந்து
ખુલ્લું અંતરાલ,திறந்த இடைவெளி
ખુલ્લું કિરણ,திறந்த கதிர்
ઓપન સેટ,திறந்த தொகுப்பு
કામગીરી,அறுவை சிகிச்சை
ઓપરેશનલ સંશોધન,செயல்பாட்டு ஆராய்ச்சி
કામગીરી સંશોધન,செயல்பாட்டு ஆராய்ச்சி
ઓપરેટર,இயக்குபவர்
વિરોધી કોણ,எதிர் கோணம்
વિપરીત ઘટના,எதிர் நிகழ்வு
શ્રેષ્ઠ મૂળભૂત શક્ય ઉકેલ,உகந்த அடிப்படை சாத்தியமான தீர்வு
શ્રેષ્ઠ સ્થિતિ,உகந்த நிலை
શ્રેષ્ઠ લોટ કદ,உகந்த நிறைய அளவு
શ્રેષ્ઠ મૂલ્ય,உகந்த மதிப்பு
શ્રેષ્ઠ,உகந்த
ભ્રમણકક્ષા,வட்ட பாதையில் சுற்றி
ઓર્ડર,உத்தரவு
ઓર્ડર કરેલ જોડી,ஆர்டர் செய்யப்பட்ட ஜோடி
ઓર્ડર કરેલ સેટ,ஆர்டர் செட்
ઓર્ડર,ஆர்டர்
નિર્ણાયકનો ક્રમ,ஒரு தீர்மானிப்பவரின் வரிசை
જૂથનો ક્રમ,ஒரு குழுவின் வரிசை
મેટ્રિક્સનો ક્રમ,ஒரு அணி வரிசை
જૂથમાં તત્વનો ક્રમ,ஒரு குழுவில் உள்ள ஒரு உறுப்பு வரிசை
વિભેદક સમીકરણનો ક્રમ,வேறுபட்ட சமன்பாட்டின் வரிசை
કામગીરીનો ક્રમ,செயல்பாட்டின் வரிசை
શૂન્યનો ક્રમ,பூஜ்ஜியத்தின் வரிசை
ઓર્ડિનલ નંબર,வரிசை எண்
સામાન્ય વિભેદક સમીકરણ,சாதாரண வேறுபாடு சமன்பாடு
ઓર્ડિનેટ,ஒழுங்குபடுத்து
અસ્પષ્ટતા,oreintability
ઓરિએન્ટેશન,நோக்குநிலை
સપાટીની દિશા,மேற்பரப்பின் நோக்குநிலை
મૂળ,தோற்றம்
કોઓર્ડિનેટ્સનું મૂળ,ஆயங்களின் தோற்றம்
ઓર્થોસેન્ટર,orthocenter
ઓર્થોગોનલ,ஆர்த்தோகனல்
ઓર્થોગોનલ અક્ષો,ஆர்த்தோகனல் அச்சுகள்
ઓર્થોગોનલ કુટુંબ,ஆர்த்தோகனல் குடும்பம்
ઓર્થોગોનલ જૂથ,ஆர்த்தோகனல் குழு
ઓર્થોગોનાલિટી સ્થિતિ,ஆர்த்தோகனாலிட்டி நிலை
ઓર્થોગોનલાઇઝેશન,orthogonalization
ઓર્થોગોનલ મેટ્રિક્સ,orthogonal matrix
ઓર્થોનોર્મલ,ஆர்த்தோநார்மல்
ઓર્થોનોર્મલ આધાર,ஆர்த்தோநார்மல் அடிப்படையில்
ઓસિલેશન,அலைவு
કાર્યનું ઓસિલેશન,ஒரு செயல்பாட்டின் அலைவு
ઓસીલેટરી કાર્ય,ஊசலாட்ட செயல்பாடு
ઓસ્ક્યુલેટીંગ,ஊசலாட்டம்
બાહ્ય ઉત્પાદન,வெளிப்புற தயாரிப்பு
આઉટપુટ,வெளியீடு
અતિનિર્ધારિત સિસ્ટમ,மிகைப்படுத்தப்பட்ட அமைப்பு
જોડી કરેલી સરખામણી,ஜோடி ஒப்பீடு
જોડીમાં જોડાણ તોડી નાખવું,ஜோடிவரிசை விலகல்
જોડી પ્રમાણે સ્વતંત્ર,ஜோடிவரிசையில் சுயாதீனமானது
સમાંતર દળો,இணை சக்திகள்
સમાંતરગ્રામ,இணைகரம்
દળોનો સમાંતરગ્રામ,சக்திகளின் இணையான வரைபடம்
વેગનો સમાંતરગ્રામ,வேகங்களின் இணையான வரைபடம்
સમાંતર,இணையான குழாய்
પરિમાણ,அளவுரு
પેરામીટર ફ્રી (= નોનપેરામેટ્રિક),அளவுரு இலவசம் (=அளவுரு அல்லாதது)
વિતરણ પરિમાણ,விநியோக அளவுரு
પેરામેટ્રિક,அளவுரு
પેરામેટ્રિક સંકલન,அளவுரு ஒருங்கிணைப்பு
પેરામેટ્રિક વળાંક,அளவுரு வளைவு
પેરામેટ્રિક સમીકરણ,அளவுரு சமன்பாடு
પેરામેટ્રિક રેખીય પ્રોગ્રામિંગ,அளவுரு நேரியல் நிரலாக்கம்
પેરામેટ્રિક પદ્ધતિ,அளவுரு முறை
પેરામેટ્રિક ઉદ્દેશ્ય કાર્ય,அளவுரு புறநிலை செயல்பாடு
પેરામેટ્રિક પ્રોગ્રામિંગ,அளவுரு நிரலாக்க
પેરામેટ્રિક રજૂઆત,அளவுரு பிரதிநிதித்துவம்
પરિમાણીકરણ,அளவுருவாக்கம்
કૌંસ,அடைப்புக்குறி
કૌંસ નોટેશન,அடைப்புக்குறி குறியீடு
પિતૃ વસ્તી,பெற்றோர் மக்கள் தொகை
પેરેટો વળાંક,பரேட்டோ வளைவு
સમાનતા તપાસ,சமநிலை சரிபார்ப்பு
આંશિક મૂંઝવણ,பகுதி குழப்பம்
આંશિક સહસંબંધ,பகுதி தொடர்பு
આંશિક વ્યુત્પન્ન,பகுதி வழித்தோன்றல்
આંશિક વિભેદક સમીકરણ,பகுதி வேறுபாடு சமன்பாடு
આંશિક તફાવત,பகுதி வேறுபாடு
આંશિક અપૂર્ણાંક,பகுதி பின்னம்
આંશિક એકીકરણ,பகுதி ஒருங்கிணைப்பு
આંશિક રીતે આદેશ આપ્યો,பகுதி உத்தரவு
આંશિક રીતે ઓર્ડર કરેલ સેટ,பகுதி வரிசைப்படுத்தப்பட்ட தொகுப்பு
આંશિક ઓર્ડર,பகுதி ஒழுங்கு
આંશિક રીગ્રેસન ગુણાંક,பகுதி பின்னடைவு குணகம்
આંશિક રકમ,பகுதி தொகை
કણ,துகள்
ચોક્કસ કેસ,குறிப்பிட்ட வழக்கு
ચોક્કસ અભિન્ન,குறிப்பிட்ட ஒருங்கிணைந்த
ચોક્કસ ઉકેલ,குறிப்பிட்ட தீர்வு
પાર્ટીશન,பிரிவினை
મેટ્રિસીસનું વિભાજન,மெட்ரிக்குகளின் பகிர்வு
પાર્ટીશન મૂલ્ય,பகிர்வு மதிப்பு
પાસ્કલ ત્રિકોણ,பாஸ்கல் முக்கோணம்
પેટર્ન,முறை
પેટર્ન કાર્ય,மாதிரி செயல்பாடு
પેટર્ન સમસ્યા,மாதிரி பிரச்சனை
પેલોડ વેગ,சுமை வேகம்
ચૂકવણી કાર્ય,செலுத்தும் செயல்பாடு
ચૂકવણી મેટ્રિક્સ,ஊதிய அணி
p-આધાર,p-அடிப்படை
p-ચાર્ટ,p-chart
પીઆનો વળાંક,பீனோ வளைவு
Peano જગ્યા,பீனோ இடம்
પેડલ સમીકરણ,மிதி சமன்பாடு
ટકા,சதவீதம்
ટકાવારી,சதவிதம்
ટકાવારી ભૂલ,சதவீத பிழை
ટકાવારી આવર્તન,சதவீத அதிர்வெண்
ટકાવારી વધારો,சதவீதம் அதிகரிப்பு
ભૂલની ટકાવારી,பிழையின் சதவீதம்
ટકા ઘટાડો,சதவீதம் குறைவு
ટકાવારી,சதவீதம்
સંપૂર્ણ સમઘન,சரியான கன சதுரம்
સંપૂર્ણ ગેસ,சரியான வாயு
સંપૂર્ણ સંખ્યા,சரியான எண்
સંપૂર્ણ સેટ,சரியான தொகுப்பு
સંપૂર્ણ ચોરસ,சரியான சதுரம்
સંપૂર્ણ ચોરસ અભિવ્યક્તિ,சரியான சதுர வெளிப்பாடு
પરિમિતિ,சுற்றளவு
સમયગાળો,காலம்
સામયિક વળાંક,கால வளைவு
સામયિક વિક્ષેપ,அவ்வப்போது தொந்தரவுகள்
સામયિક કાર્ય,கால செயல்பாடு
સામયિક ગતિ,கால இயக்கம்
ક્રાંતિનો સમયગાળો,புரட்சியின் காலம்
પરિભ્રમણનો સમયગાળો,சுழற்சி காலம்
પિરિયડગ્રામ,கால வரைபடம்
પેરિફેરલ,புற
અનુમતિપાત્ર,அனுமதிக்கப்பட்டது
ભૂલની અનુમતિપાત્ર મર્યાદા,பிழையின் அனுமதிக்கப்பட்ட வரம்பு
ક્રમચય,வரிசைமாற்றம்
ક્રમચય જૂથ,வரிசைமாற்ற குழு
ક્રમચય મેટ્રિક્સ,வரிசைமாற்ற அணி
ક્રમચય પદ્ધતિ,வரிசைமாற்ற முறை
લંબ,செங்குத்தாக
લંબ,செங்குத்தாக
કાટખૂણે,செங்குத்தாக
લંબ વિમાન,செங்குத்தாக விமானம்
કર્મચારીઓની સોંપણીની સમસ્યા,பணியாளர்கள்-ஒதுக்கீடு பிரச்சனை
PERT (પ્રોગ્રામ મૂલ્યાંકન સમીક્ષા તકનીક),PERT (திட்ட மதிப்பீட்டு மறுஆய்வு நுட்பம்)
ખલેલ,மனம் கலங்கிய நிலை
ખલેલ સમસ્યા,குழப்பம் பிரச்சனை
પરેશાન સમસ્યા,குழப்பமான பிரச்சனை
તબક્કો,கட்டம்
તબક્કો કોણ,கட்ட கோணம்
તબક્કા તફાવત,கட்ட வேறுபாடு
તબક્કાનું વિસ્થાપન,கட்ட இடப்பெயர்ச்சி
ભૌતિક ખગોળશાસ્ત્ર,உடல் வானியல்
શારીરિક સ્થિરતા,உடல் மாறிலி
ભૌતિક પરિમાણ,உடல் அளவுரு
ભૌતિક લોલક,உடல் ஊசல்
ભૌતિક જથ્થો,உடல் அளவு
ભૌતિક વિજ્ઞાન,இயற்பியல் அறிவியல்
ચિત્ર,ஓவியம்
ચિત્રકાર,படம் எடுப்பவர்
ભાગરૂપે સતત કાર્ય,துண்டு துண்டாக தொடர்ச்சியான செயல்பாடு
ટુકડા પ્રમાણે રેખીય,துண்டுகளாக நேரியல்
ટુકડા પ્રમાણે રેખીય કાર્ય,piecewise நேரியல் செயல்பாடு
ટુકડા પ્રમાણે સરળ,துண்டு துண்டாக மென்மையானது
પાઇ ડાયાગ્રામ,பை வரைபடம்
પાયલોટ વસ્તી ગણતરી,பைலட் மக்கள் தொகை கணக்கெடுப்பு
પાયલોટ સર્વે,பைலட் கணக்கெடுப்பு
ધરી,முன்னிலை
મુખ્ય તત્વ,முக்கிய உறுப்பு
પ્લાન્ક સતત,பிளாங்க் நிலையானது
પ્લાન્કનો કાયદો,பிளாங்க் விதி
વિમાન,விமானம்
પ્લેન કોણ,விமான கோணம்
વિમાનની સીમા,விமான எல்லை
પ્લેન વળાંક,விமான வளைவு
પ્લેન આકૃતિ,விமான உருவம்
પ્લેન ભૂમિતિ,விமான வடிவியல்
વિમાન ગતિ,விமான இயக்கம்
પ્રક્ષેપણનું વિમાન,திட்ட விமானம்
સંદર્ભનું વિમાન,குறிப்பு விமானம்
સમપ્રમાણતાનું વિમાન,சமச்சீர் விமானம்
ગ્રહ,கிரகம்
પ્લેનેટોરીયમ,கோளரங்கம்
ગ્રહોની ગતિ,கிரக இயக்கம்
ગ્રહોની સિસ્ટમ,கிரக அமைப்பு
પ્લેન ત્રિકોણમિતિ,விமான முக்கோணவியல்
વિમાન તરંગ,விமான அலை
આયોજન ક્ષિતિજ,திட்டமிடல் அடிவானம்
પ્લાઝમા,பிளாஸ்மா
પ્લાસ્ટિક,நெகிழி
પ્લેટીકર્ટિક વળાંક,பிளாட்டிகுர்டிக் வளைவு
