Malayalam,Punjabi
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
ലീനിയർ ഇന്റർപോളേഷൻ,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം,ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
രേഖീയത,ਰੇਖਿਕਤਾ
രേഖീയമായി ആശ്രയിക്കുന്നത്,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
രേഖീയമായി സ്വതന്ത്രമായ,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
ലീനിയർ മാപ്പിംഗ്,ਰੇਖਿਕ ਮੈਪਿੰਗ
രേഖീയ ക്രമം,ਰੇਖਿਕ ਕ੍ਰਮ
രേഖീയ ക്രമപ്പെടുത്തൽ,ਰੇਖਿਕ ਕ੍ਰਮ
ലീനിയർ പ്രോഗ്രാമിംഗ്,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
ലീനിയർ റിഗ്രഷൻ,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
രേഖീയ ബന്ധം,ਰੇਖਿਕ ਸਬੰਧ
ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്),ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ)
രേഖീയ ഉപസ്ഥലം,ਰੇਖਿਕ ਉਪਸਪੇਸ
രേഖീയ പരിവർത്തനം,ਰੇਖਿਕ ਤਬਦੀਲੀ
രേഖീയ പ്രവണത,ਰੇਖਿਕ ਰੁਝਾਨ
രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്,ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ
രേഖീയ പ്രവേഗം,ਰੇਖਿਕ ਵੇਗ
ലൈൻ ഇന്റഗ്രൽ,ਲਾਈਨ ਅਟੁੱਟ
കവലയുടെ വരി,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
റിഗ്രഷൻ ലൈൻ,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ,ਸਥਾਨਕ ਵੈਕਟਰ
പ്രാദേശിക ഒപ്റ്റിമൽ,ਸਥਾਨਕ ਸਰਵੋਤਮ
സ്ഥലം,ਟਿਕਾਣਾ
ലോഗ്,ਲੌਗ
ലോഗരിഥമിക്,ਲਘੂਗਣਕ
ലോഗരിഥമിക് കൃത്യത,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
ലോഗരിഥമിക് കണക്കുകൂട്ടൽ,ਲਘੂਗਣਕ ਗਣਨਾ
ലോഗരിഥമിക് വക്രം,ਲਘੂਗਣਕ ਵਕਰ
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
ലോഗരിഥമിക് വ്യത്യാസം,ਲਘੂਗਣਕ ਅੰਤਰ
ലോഗരിഥമിക് ഫംഗ്ഷൻ,ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ
ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി),ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ)
ലോഗരിഥമിക് സാധാരണ വിതരണം,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
ലോഗരിഥമിക് ബന്ധം,ਲਘੂਗਣਕ ਸਬੰਧ
ലോഗരിഥമിക് സ്കെയിൽ,ਲਘੂਗਣਕ ਸਕੇਲ
ലോഗരിഥമിക് സീരീസ്,ਲਘੂਗਣਕ ਲੜੀ
ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം),ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ)
ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ),ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ)
ലോഗരിതം (ലോഗ്),ਲਘੂਗਣਕ (ਲਾਗ)
യുക്തി,ਤਰਕ
യുക്തിപരമായി തുല്യം,ਤਰਕ ਨਾਲ ਬਰਾਬਰ
ലോജിസ്റ്റിക് കർവ്,ਲੌਜਿਸਟਿਕ ਕਰਵ
ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ,ਸਾਧਾਰਨ ਵੰਡ
രേഖാംശം,ਲੰਬਕਾਰ
ലൂപ്പ്,ਲੂਪ
ലോട്ടറി,ਲਾਟਰੀ
താഴ്ന്ന ബാർ,ਹੇਠਲੀ ਪੱਟੀ
താഴ്ന്ന പരിധി,ਹੇਠਲੀ ਸੀਮਾ
ലോവർ റീമാൻ ഇന്റഗ്രൽ,ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ
കുറഞ്ഞ തുക,ਘੱਟ ਰਕਮ
താഴ്ന്ന ത്രികോണ മാട്രിക്സ്,ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
മക്ലൗറിൻ വിപുലീകരണം,ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ
മാന്ത്രിക സംഖ്യ,ਮੈਜਿਕ ਨੰਬਰ
മാന്ത്രിക ചതുരം,ਜਾਦੂ ਵਰਗ
മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു),ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ)
മെയിൽ അയച്ച ചോദ്യാവലി,ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ
മെയിൽ സർവേ,ਡਾਕ ਸਰਵੇਖਣ
മേജറന്റ് (മുകളിലെ പരിധി),ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ)
പ്രധാന ആർക്ക്,ਪ੍ਰਮੁੱਖ ਚਾਪ
മേജറൈസ്ഡ് സെറ്റ്,ਵੱਡਾ ਸੈੱਟ
നിരവധി മൂല്യവത്തായ പ്രവർത്തനം,ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
ഭൂപടം,ਨਕਸ਼ਾ
സെറ്റിലേക്ക് മാപ്പ്,ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ
ഒരു സെറ്റിന്റെ മാപ്പിംഗ്,ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
നാമമാത്ര സംഭാവ്യത,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
ഗണിത വിശകലനം,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
ഗണിത വാദം,ਗਣਿਤਿਕ ਦਲੀਲ
ഗണിതശാസ്ത്ര കേന്ദ്രം,ਗਣਿਤ ਕੇਂਦਰ
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,ਗਣਿਤਿਕ ਉਮੀਦ
ഗണിത രൂപം,ਗਣਿਤਿਕ ਰੂਪ
ഗണിതശാസ്ത്ര രൂപീകരണം,ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ
ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി,ਗਣਿਤ ਦੀ ਪਛਾਣ
ഗണിതശാസ്ത്ര യുക്തി,ਗਣਿਤਿਕ ਤਰਕ
ഗണിത മാതൃക,ਗਣਿਤਿਕ ਮਾਡਲ
ഗണിതശാസ്ത്ര ആശയം,ਗਣਿਤਿਕ ਧਾਰਨਾ
മാട്രിക്സ് ഡിഗണലൈസേഷൻ,ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ
മാട്രിക്സ് വിപരീതം,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
മാട്രിക്സ് വിപരീതം,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
മാട്രിക്സ് ആവർത്തന രീതി,ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ
മാട്രിക്സ് രീതി,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
മാട്രിക്സ് ഗുണനം,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്,ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ
മാട്രിക്സ് ഓപ്പറേറ്റർ,ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ
മാട്രിക്സ് ബഹുപദം,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
മാട്രിക്സ് പ്രിന്റിംഗ്,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
മാട്രിക്സ് ഉൽപ്പന്നം,ਮੈਟਰਿਕਸ ਉਤਪਾਦ
പരമാവധി,ਵੱਧ ਤੋਂ ਵੱਧ
പരമാവധി,ਵੱਧ ਤੋਂ ਵੱਧ
പരമാവധി കേവല മൂല്യം,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
പരമാവധി എഫ്-അനുപാതം,ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ
പരമാവധി സാധ്യത,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
പരമാവധി,ਵੱਧ ਤੋਂ ਵੱਧ
പരമാവധി മാനദണ്ഡം,ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ
ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ
അർത്ഥം വ്യതിയാനം,ਮਤਲਬ ਭਟਕਣਾ
അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം,ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ
സമചതുര പിശക് അർത്ഥമാക്കുന്നു,ਮਤਲਬ ਵਰਗ ਗਲਤੀ
ശരാശരി മൂല്യം,ਮਤਲਬ ਮੁੱਲ
ശരാശരി മൂല്യ സിദ്ധാന്തം,ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ
കുർട്ടോസിസിന്റെ അളവ്,kurtosis ਦਾ ਮਾਪ
ഇടത്തരം,ਔਸਤ
മീഡിയൻ സെന്റർ,ਮੱਧ ਕੇਂਦਰ
mesokurtic വക്രം,mesokurtic ਵਕਰ
mesokurtosis,mesokurtosis
സന്ദേശം,ਸੁਨੇਹਾ
രീതി,ਢੰਗ
ഉന്മൂലനം രീതി,ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ
വിപരീത രീതി,ਉਲਟ ਦੀ ਵਿਧੀ
ആവർത്തന രീതി,ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ
ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി,ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ
നിമിഷങ്ങളുടെ രീതി,ਪਲ ਦੀ ਵਿਧੀ
സമാന ത്രികോണങ്ങളുടെ രീതി,ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ
കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ
സംഗ്രഹത്തിന്റെ രീതി,ਸਾਰ ਦੀ ਵਿਧੀ
നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ
മെട്രിക് സ്പേസ്,ਮੀਟਰਿਕ ਸਪੇਸ
മെട്രിക് സിസ്റ്റം,ਮੀਟਰਿਕ ਸਿਸਟਮ
മെട്രിക് യൂണിറ്റ്,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
സൂക്ഷ്മ സിദ്ധാന്തം,ਮਾਈਕਰੋ ਥਿਊਰੀ
മധ്യഭാഗം,ਮੱਧ
മധ്യകാലഘട്ടം,ਮੱਧ ਮਿਆਦ
മധ്യ പോയിന്റ്,ਮੱਧ ਬਿੰਦੂ
മിഡ് പോയിന്റ് ഫോർമുല,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
കുറഞ്ഞ ബഹുപദം,ਨਿਊਨਤਮ ਬਹੁਪਦ
മിനിമാക്സ് തത്വം,ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ
ഏറ്റവും കുറഞ്ഞത്,ਘੱਟੋ-ਘੱਟ
മിനിമം പോയിന്റ് (വക്രത്തിന്റെ),ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ)
ഏറ്റവും കുറഞ്ഞ ബഹുപദം,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min
മൈനർ ആർക്ക്,ਮਾਮੂਲੀ ਚਾਪ
ചെറിയ അക്ഷം,ਮਾਮੂਲੀ ਧੁਰੀ
മൈനറൈസ്ഡ് ഉപവിഭാഗം,ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ
മൈനസ്,ਘਟਾਓ
മൈനസ് ചിഹ്നം,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
മിക്സഡ് ഫ്രാക്ഷൻ,ਮਿਸ਼ਰਤ ਭਾਗ
സമ്മിശ്ര തന്ത്രം,ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ
മോഡ്,ਮੋਡ
മോഡുലസ്,ਮਾਡਿਊਲਸ
ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ
നിമിഷം,ਪਲ
നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം,ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ
ഒരു ശക്തിയുടെ നിമിഷം,ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ
ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം,ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ
ജഡത്വത്തിന്റെ നിമിഷം,ਜੜਤਾ ਦਾ ਪਲ
വേഗതയുടെ നിമിഷം,ਗਤੀ ਦਾ ਪਲ
ആക്കം,ਗਤੀ
ഏകപക്ഷീയമായ,monomial
ഏകരൂപം,ਮੋਨੋਮੋਰਫਿਕ
മോണോമോർഫിസം,ਮੋਨੋਮੋਰਫਿਜ਼ਮ
ഏകതാനം,ਮੋਨੋਟੋਨ
ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം,ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ
ഏകതാനമായി,monotonically
ഏകതാനമായി വർദ്ധിക്കുന്ന വല,monotonically ਵਧਦਾ ਜਾਲ
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ
ഏകതാനമായ പ്രവർത്തനം,ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ
മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ,ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ
മോണ്ടെ കാർലോ രീതി,ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ
മോറ (കളി),ਮੋਰਾ (ਖੇਡ)
മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ,ਮੌਤ ਦੇ ਅੰਕੜੇ
ഏറ്റവും സാധ്യതയുള്ളത്,ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ
ചലനം,ਮੋਸ਼ਨ
മാറുന്ന ശരാശരി,ਮੂਵਿੰਗ ਔਸਤ
എം-സ്പെയ്സ്,ਐਮ-ਸਪੇਸ
ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്,ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ
ബഹുവിധ തീരുമാന പ്രശ്നം,ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ
ബഹുമുഖ സാധാരണ വിതരണം,ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ
മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ,ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം,ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
ബഹുപദം,ਬਹੁਨਾਮੀ
ബഹുപദ വിതരണം,ਬਹੁਨਾਮੀ ਵੰਡ
ഒന്നിലധികം,ਮਲਟੀਪਲ
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ,ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ
ഒന്നിലധികം പരസ്പരബന്ധം,ਮਲਟੀਪਲ ਸਬੰਧ
ഒന്നിലധികം ആവൃത്തി പട്ടിക,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
ഒന്നിലധികം ഇന്റഗ്രൽ,ਮਲਟੀਪਲ ਅਟੁੱਟ
ഒന്നിലധികം സംയോജനം,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
ഒന്നിലധികം റിഗ്രഷൻ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
ഒന്നിലധികം റൂട്ട്,ਮਲਟੀਪਲ ਰੂਟ
ഗുണനം,ਗੁਣਾ
നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
ഗുണന ഘടകം,ਗੁਣਾ ਕਾਰਕ
ഗുണിത പ്രവർത്തനം,ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ
ഗുണനഗ്രൂപ്പ്,ਗੁਣਾਤਮਕ ਸਮੂਹ
ഗുണിത വിപരീതം,ਗੁਣਾਤਮਕ ਉਲਟ
ബഹുസ്വരത,ਬਹੁਲਤਾ
വേരുകളുടെ ബഹുസ്വരത,ਜੜ੍ਹਾਂ ਦੀ ਬਹੁਲਤਾ
പൂജ്യത്തിന്റെ ഗുണിതം,ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ
ഗുണനം,ਗੁਣਕ
ഗുണിക്കുക,ਗੁਣਾ
ബഹുവിധ വിതരണം,ਬਹੁ-ਵਿਭਿੰਨ ਵੰਡ
ബഹുവിധ സാധാരണ വിതരണം,ਮਲਟੀਵੈਰੀਏਟ ਸਧਾਰਣ ਵੰਡ
ബഹുവിധ ജനസംഖ്യ,ਬਹੁਭਿੰਨ ਆਬਾਦੀ
പരസ്പരമുള്ള,ਆਪਸੀ
നബ്ല,ਨਾਬਲਾ
നേപ്പിയേറിയൻ,ਨੇਪੀਅਰੀਅਨ
നേപ്പീരിയൻ ലോഗരിതം,ਨੇਪੀਅਰੀਅਨ ਲਘੂਗਣਕ
സ്വാഭാവിക ലോഗരിതം,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
സ്വാഭാവിക സംഖ്യ,ਕੁਦਰਤੀ ਨੰਬਰ
നോട്ടിക്കൽ മൈൽ,ਸਮੁੰਦਰੀ ਮੀਲ
എൻ-ഡൈമൻഷണൽ,n-ਆਯਾਮੀ
n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്,n-ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ
ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ,ਲੋੜੀਂਦੀ ਅਤੇ ਲੋੜੀਂਦੀ ਸਥਿਤੀ
ആവശ്യമായ അവസ്ഥ,ਜ਼ਰੂਰੀ ਹਾਲਤ
നിഷേധം,ਨਕਾਰਾ
നെഗറ്റീവ്,ਨਕਾਰਾਤਮਕ
നെഗറ്റീവ് വക്രത,ਨਕਾਰਾਤਮਕ ਵਕਰਤਾ
നെഗറ്റീവ് നിശ്ചിത രൂപം,ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਰੂਪ
നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്,ਨੈਗੇਟਿਵ ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം,ਨਕਾਰਾਤਮਕ ਅਰਧ-ਨਿਸ਼ਚਿਤ ਰੂਪ
അയൽപ്പക്കം,ਗੁਆਂਢ
നെസ്റ്റഡ് സാമ്പിൾ,ਨੇਸਟਡ ਨਮੂਨਾ
മൊത്തം പുനരുൽപാദന നിരക്ക്,ਸ਼ੁੱਧ ਪ੍ਰਜਨਨ ਦਰ
ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്,ਨਿਊਟੋਨੀਅਨ ਮਕੈਨਿਕਸ
ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല,ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
നെയ്മാൻ അലോക്കേഷൻ,ਨੇਮਨ ਦੀ ਵੰਡ
നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം,ਨੇਮਨ ਪੀਅਰਸਨ ਥਿਊਰੀ
നിഷ്ക്രിയ മൂലകം,ਨਿਰਪੱਖ ਤੱਤ
nilpotent മാട്രിക്സ്,ਨੀਲਪੋਟੈਂਟ ਮੈਟਰਿਕਸ
നോഡ്,ਨੋਡ
നോൺ-അബെലിയൻ ഗ്രൂപ്പ്,ਗੈਰ-ਅਬੇਲੀਅਨ ਸਮੂਹ
കേവലമല്ലാത്ത സംയോജനം,ਗੈਰ-ਪੂਰਨ ਕਨਵਰਜੈਂਸ
ബീജഗണിതമല്ലാത്തത്,ਗੈਰ-ਬੀਜਗਣਿਤ
ജീർണ്ണതയില്ലാത്ത,ਗੈਰ-ਡਿਜਨਰੇਟ
ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം,ਗੈਰ-ਡਿਜਨਰੇਟ ਬੁਨਿਆਦੀ ਸੰਭਵ ਹੱਲ
ഇടതൂർന്നതല്ല,ਗੈਰ-ਸੰਘਣੀ
സാന്ദ്രമല്ലാത്ത സെറ്റ്,ਗੈਰ-ਸੰਘਣੀ ਸੈੱਟ
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,ਅੰਕਾਂ ਦੀ ਗੈਰ-ਗਿਣਤੀਯੋਗ ਅਨੰਤਤਾ
എണ്ണമറ്റ സെറ്റ്,ਗੈਰ-ਗਿਣਤੀਯੋਗ ਸੈੱਟ
വ്യത്യസ്തമല്ലാത്ത,ਗੈਰ-ਭਿੰਨਤਾਯੋਗ
ശൂന്യമല്ലാത്ത ഉപവിഭാഗം,ਗੈਰ-ਖਾਲੀ ਉਪ-ਸੈੱਟ
നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി,ਗੈਰ-ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
ഏകതാനമല്ലാത്ത,ਗੈਰ-ਸਰੂਪ
വിഭജിക്കുന്നതല്ല,ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം,ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ
നോൺ-ലീനിയർ സമവാക്യം,ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
നോൺ-ലീനിയർ റിഗ്രഷൻ,ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
നോൺ-ലീനിയർ ബന്ധം,ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ
നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ,ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ
നോൺ-നെഗറ്റീവ് വേരിയബിൾ,ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ
സാധ്യതയില്ലാത്ത സമീപനം,ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ
