Odiya,Tamil
ଅସମାନତା,சமன்பாடு
ନିଷ୍କ୍ରିୟତା |,செயலற்ற தன்மை
inrtia force,inrtia சக்தி
ନିଷ୍କ୍ରିୟ |,செயலற்ற
ଅକ୍ଷୟ ଭିନ୍ନକ୍ଷମ |,துல்லியமற்ற வேறுபாடு
ଇନଫ୍ଲେକ୍ସନ୍ ପଏଣ୍ଟ |,வளைவு புள்ளிகள்
ଅସୀମ,திறமையற்ற
ଅସୀମ |,எல்லையற்ற
ଅସୀମ ଡାଇମେନ୍ସନାଲ୍ |,எல்லையற்ற பரிமாணம்
ଅସୀମ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,எல்லையற்ற பரிமாண திசையன் வெளி
ଅସୀମ ଖେଳ |,எல்லையற்ற விளையாட்டு
ଅସୀମ ଗୋଷ୍ଠୀ |,எல்லையற்ற குழு
ଅସୀମ ଅବିଚ୍ଛେଦ୍ୟ |,எல்லையற்ற ஒருங்கிணைந்த
ଅସୀମ ଜନସଂଖ୍ୟା |,எல்லையற்ற மக்கள் தொகை
ଅସୀମ କ୍ରମ |,எல்லையற்ற தொடர்
ଅସୀମ ସେଟ୍ |,எல்லையற்ற தொகுப்பு
ଅସୀମ,எல்லையற்ற
ଅସୀମ ଉପାଦାନ |,எல்லையற்ற உறுப்பு
ଅସୀମ ସ୍ଥାନ |,எல்லையற்ற இடம்
ଅସୀମତା |,முடிவிலி
ଅସୀମତା |,முடிவிலி
ମୁଦ୍ରାସ୍ଫୀତି କାରକ |,பணவீக்க காரணி
ଇନଫ୍ଲେକ୍ସନ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |,ஊடுருவல் தொடுகோடு
ଇନଫ୍ଲେକ୍ସନ୍ ଫୋକସିଂ |,ஊடுருவல் கவனம்
ଇନଫ୍ଲେକ୍ସନ୍,வளைவு
ଏକ ଫଙ୍କସନ୍,ஒரு செயல்பாட்டின் inf
ସୂଚନା ମାଟ୍ରିକ୍ସ,தகவல் அணி
ସୂଚନା ପ୍ରକ୍ରିୟାକରଣ |,தகவல் செயலாக்கம்
ସୂଚନା ବିଜ୍ଞାନ |,தகவல் அறிவியல்
ଅମାନୁଷିକ |,ஒத்திசைவற்ற
ଅମାନୁଷିକ ସମୀକରଣ |,ஒத்திசைவற்ற சமன்பாடு
ଅମାନୁଷିକ ପ୍ରଣାଳୀ |,சீரற்ற அமைப்பு
ପ୍ରାରମ୍ଭିକ,ஆரம்ப
ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା,ஆரம்ப நிலை
ପ୍ରାରମ୍ଭିକ ରେଖା |,ஆரம்ப வரி
ପ୍ରାରମ୍ଭିକ ବିନ୍ଦୁ |,ஆரம்ப புள்ளி
ପ୍ରାରମ୍ଭିକ ସମାଧାନ |,ஆரம்ப தீர்வு
ପ୍ରାରମ୍ଭିକ ବେଗ,ஆரம்ப வேகம்
ଇଞ୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର,ஊசி வரைபடம்
ଇଞ୍ଜେକ୍ଟିଭ୍ ମ୍ୟାପିଙ୍ଗ୍ |,ஊசி மேப்பிங்
ଆଭ୍ୟନ୍ତରୀଣ ଗୁଣନ |,உள் பெருக்கம்
ଭିତର ବିନ୍ଦୁ |,உள் புள்ளி
ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,உள் தயாரிப்பு
ଇନପୁଟ୍,உள்ளீடு
ଇନପୁଟ୍ ଡାଟା,உள்ளீடு தரவு
ଇନପୁଟ୍ ଗେଟ୍ |,உள்ளீட்டு வாயில்
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ବିଶ୍ଳେଷଣ |,உள்ளீடு வெளியீடு பகுப்பாய்வு
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |,உள்ளீடு வெளியீடு அமைப்பு
ଇନପୁଟ୍ ପରିମାଣ,உள்ளீடு அளவு
ଇନପୁଟ୍ ରେଜିଷ୍ଟର |,உள்ளீடு பதிவு
ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |,உள்ளீடு முனையம்
ଲେଖା ହୋଇଥିବା ବୃତ୍ତ |,பொறிக்கப்பட்ட வட்டம்
ତତକ୍ଷଣାତ୍,உடனடி
ତତକ୍ଷଣାତ୍,உடனடி
ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |,உடனடி முடுக்கம்
ଘୂର୍ଣ୍ଣନର ତତକ୍ଷଣାତ୍ ଅକ୍ଷ |,சுழற்சியின் உடனடி அச்சு
ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |,உடனடி மையம்
ତତକ୍ଷଣାତ୍ ବେଗ |,உடனடி வேகம்
ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍,உடனடி தொகுதி
ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,முழு
ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |,முழு எண் நேரியல் நிரலாக்கம்
ଏକୀକରଣ,ஒருங்கிணைப்பு
ଏକୀକୃତ,ஒருங்கிணைந்த
ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,ஒருங்கிணைந்த வேறுபாடு சமன்பாடு
ଏକୀକୃତ ସମୀକରଣ |,ஒருங்கிணைந்த சமன்பாடு
ଏକୀକୃତ କାର୍ଯ୍ୟ,ஒருங்கிணைந்த செயல்பாடு
ଅବିଚ୍ଛେଦ୍ୟ,ஒருங்கிணைந்த
ଅବିଚ୍ଛେଦ୍ୟ ଗଣନା,ஒருங்கிணைந்த கால்குலஸ்
ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର,ஒருங்கிணைந்த வளைவு
ଅବିଚ୍ଛେଦ୍ୟ ଡୋମେନ୍ |,ஒருங்கிணைந்த களம்
ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |,ஒருங்கிணைந்த சமன்பாடு
ଅବିଚ୍ଛେଦ୍ୟ ସଂଖ୍ୟା,ஒருங்கிணைந்த எண்
ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |,முதல் வகையான ஒருங்கிணைந்த
ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |,ஒருங்கிணைந்த பிரதிநிதித்துவம்
ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ,ஒருங்கிணைந்த அடையாளம்
ଏକତ୍ର କର,ஒருங்கிணைக்க
ସମନ୍ୱିତ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,ஒருங்கிணைந்த உறிஞ்சுதல் குணகம்
ଏକୀକରଣ କାରକ |,ஒருங்கிணைக்கும் காரணி
ଏକୀକରଣ,ஒருங்கிணைப்பு
ଭିନ୍ନତା ଦ୍ୱାରା ଏକୀକରଣ |,வேறுபாடு மூலம் ஒருங்கிணைப்பு
ଅଂଶଗୁଡ଼ିକ ଦ୍ୱାରା ଏକୀକରଣ,பாகங்கள் மூலம் ஒருங்கிணைப்பு
ଯୁକ୍ତିଯୁକ୍ତକରଣ ଦ୍ୱାରା ଏକୀକରଣ |,பகுத்தறிவு மூலம் ஒருங்கிணைப்பு
ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |,மாற்று மூலம் ஒருங்கிணைப்பு
କ୍ରମାଗତ ହ୍ରାସ ଦ୍ୱାରା ଏକୀକରଣ |,தொடர்ச்சியான குறைப்பு மூலம் ஒருங்கிணைப்பு
କ୍ରମରେ ଏକୀକରଣ |,தொடர் மூலம் ஒருங்கிணைப்பு
ଭେକ୍ଟରର ଏକୀକରଣ,திசையன் ஒருங்கிணைப்பு
ଏକ ବନ୍ଦ ପୃଷ୍ଠ ଉପରେ ଏକୀକରଣ |,ஒரு மூடிய மேற்பரப்பில் ஒருங்கிணைப்பு
ଇଣ୍ଟିଗ୍ରେଟର୍,ஒருங்கிணைப்பாளர்
ଇଣ୍ଟିଗ୍ରେଟର ଉପାଦାନ,ஒருங்கிணைப்பு கூறு
ଇଣ୍ଟିଗ୍ରୋ - ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ஒருங்கிணைந்த - வேறுபட்ட சமன்பாடு
ବାଧା,இடைமறிக்க
ଅଦଳବଦଳ କାର୍ଯ୍ୟ,பரிமாற்றக்கூடிய செயல்பாடு
ଅଦଳବଦଳ,பரிமாற்றம்
ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ,வகுப்புகளுக்கு இடையேயான தொடர்பு
ଆନ୍ତରିକ ସମ୍ପର୍କ,இடை தொடர்பு
ଆନ୍ତ corr ସମ୍ପର୍କ କୋଏଫିସିଏଣ୍ଟ୍ |,தொடர்பு குணகம்
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,ஒன்றுக்கொன்று சார்ந்திருத்தல்
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,ஒன்றையொன்று சார்ந்தது
ଆଗ୍ରହ,ஆர்வம்
ଇଣ୍ଟରଫେସ୍,இடைமுகம்
ଇଣ୍ଟରଫେସିଆଲ୍ କୋଣ |,இடைமுக கோணம்
integrand,ஒருங்கிணைந்த
ଏକୀକୃତ,ஒருங்கிணைக்கப்பட்டது
ଭିତର,உட்புறம்
ଭିତର କୋଣ,உள்துறை கோணம்
ଆଭ୍ୟନ୍ତରୀଣ କ୍ଷେତ୍ର,உள்துறை பகுதி
ଆଭ୍ୟନ୍ତରୀଣ ଡୋମେନ୍ |,உள்துறை களம்
ଭିତର ଉପାଦାନ |,உள்துறை உறுப்பு
ଏକ ସେଟ୍ ର ଭିତର |,ஒரு தொகுப்பின் உட்புறம்
ଭିତର ବିପରୀତ କୋଣ |,உட்புறம் எதிர் கோணம்
ଆଭ୍ୟନ୍ତରୀଣ ଗ୍ରହ,உட்புற கிரகம்
ଭିତର ବିନ୍ଦୁ |,உள்துறை புள்ளி
ମଧ୍ୟବର୍ତ୍ତୀ,இடைநிலை
ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |,இடைநிலை புள்ளி
ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |,இடைநிலை மதிப்பு தேற்றம்
ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |,உள் இருவகை
ଇଣ୍ଟରପୋଲେସନ୍ |,இடைச்செருகல்
ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |,இடைக்கணிப்பு சூத்திரம்
ଛକ,வெட்டும்
ଛକଗୁଡିକ,வெட்டும் வளைவுகள்
ବିଚ୍ଛେଦ ରେଖା |,வெட்டும் கோடுகள்
ଛକ,குறுக்குவெட்டு
ଛକ ବକ୍ର,வெட்டும் வளைவு
ବକ୍ରର ଛକ,வளைவுகளின் குறுக்குவெட்டு
ସେଟ୍ ର ଛକ,தொகுப்புகளின் குறுக்குவெட்டு
ବ୍ୟବଧାନ,இடைவெளி
ବ୍ୟବଧାନ ଆକଳନ |,இடைவெளி மதிப்பீடு
ଇଣ୍ଟିଭାଲ୍ ଆକଳନ,இடைவெளி மதிப்பீடு
ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |,இடைவெளி நடுப்புள்ளி
ଇଣ୍ଟ୍ରା-ବ୍ଲକ୍ ପ୍ରଭାବ,உள்-தடுப்பு விளைவு
ଇଣ୍ଟ୍ରାକ୍ଲାସ୍ ସମ୍ପର୍କ,உள்வகுப்பு தொடர்பு
ପରିବର୍ତ୍ତନ,மாறாத தன்மை
ଅବ arian ଧ |,மாறாத
ଅବ arian ଧ ପ୍ରଣାଳୀ |,மாறாத அமைப்பு
ଭଣ୍ଡାର,சரக்கு
ଭଣ୍ଡାର ବଣ୍ଟନ |,சரக்கு ஒதுக்கீடு
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ |,சரக்கு கட்டுப்பாடு
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |,சரக்கு கட்டுப்பாட்டு மாதிரி
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |,சரக்கு கட்டுப்பாட்டு அமைப்பு
ଭଣ୍ଡାର ଚକ୍ର |,சரக்கு சுழற்சி
ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |,சரக்கு வைத்திருக்கும் செலவு
ଭଣ୍ଡାର ବିନ୍ଦୁ |,சரக்கு புள்ளி
ଭଣ୍ଡାର ନୀତି |,சரக்கு கொள்கை
ଭଣ୍ଡାର ପରିସ୍ଥିତି |,சரக்கு நிலைமை
ଓଲଟା,தலைகீழ்
ଓଲଟା ସମ୍ପର୍କ,தலைகீழ் தொடர்பு
ଓଲଟା କାର୍ଯ୍ୟ,தலைகீழ் செயல்பாடு
ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,தலைகீழ் ஹைபர்போலிக் செயல்பாடு
ବିପରୀତ ଆନୁପାତିକ |,நேர்மாறான விகிதாசார
ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |,தலைகீழ் மேப்பிங்
ଓଲଟା ସଂଖ୍ୟା,தலைகீழ் எண்
ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |,மேட்ரிக்ஸின் தலைகீழ்
ଓଲଟା ପର୍ମୁଟେସନ୍ |,தலைகீழ் வரிசைமாற்றம்
ଓଲଟା ଅନୁପାତ |,தலைகீழ் விகிதம்
ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,தலைகீழ் முக்கோணவியல் செயல்பாடு
ବିପରୀତ ସୂତ୍ର |,தலைகீழ் சூத்திரம்
କ୍ରମର ବିପରୀତତା |,ஒழுங்கின் தலைகீழ்
invertible matrix,தலைகீழான அணி
ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |,தலைகீழான மாற்றம்
ଅଯ irr କ୍ତିକ |,பகுத்தறிவற்ற
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,பகுத்தறிவற்ற சமன்பாடு
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,பகுத்தறிவற்ற வெளிப்பாடு
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,பகுத்தறிவற்ற எண்
ଅଯ irr କ୍ତିକ ମୂଳ |,பகுத்தறிவற்ற வேர்
ଅବିସ୍ମରଣୀୟ |,குறைக்க முடியாதது
ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |,எரிச்சலூட்டும் திசையன்
irrotational vector function,எரிச்சலூட்டும் திசையன் செயல்பாடு
ଇରୋଟେସନ୍ ବେଗ |,எரிச்சலூட்டும் வேகம்
isogonal,சமகோணமானது
isokurtosis,ஐசோகுர்டோசிஸ்
ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |,தனிமைப்படுத்தப்பட்ட அத்தியாவசிய ஒருமைப்பாடு
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,தனிமைப்படுத்தப்பட்ட புள்ளி
ଆଇସୋମେଟ୍ରିକ୍ |,ஐசோமெட்ரிக்
isosceles ବିନ୍ୟାସ,ஐசோசெல்ஸ் கட்டமைப்பு
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,மீண்டும் மீண்டும் ஒருங்கிணைந்த
ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |,மீண்டும் மீண்டும் இடைச்செருகல்
ପୁନରାବୃତ୍ତି,மறு செய்கை
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,மறு செய்கை சூத்திரம்
ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |,மறுமுறை ஒருங்கிணைப்பு சூத்திரம்
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,மீண்டும் செயல்முறை
ପୁନରାବୃତ୍ତି କ techni ଶଳ |,மீண்டும் செய்யும் நுட்பம்
ଯାଦବ,ஜேக்கபியன்
ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |,ஜேக்கபியன் தீர்மானிப்பான்
ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |,ஜேக்கபியன் அணி
ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |,தொகுப்புகளின் இணைப்பு
ମିଳିତ,கூட்டு
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,கூட்டு அடர்த்தி செயல்பாடு
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ,கூட்டு அதிர்வெண் செயல்பாடு
ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,கூட்டு சார்ந்து மாறி
ମିଳିତ ସମ୍ଭାବନା |,கூட்டு நிகழ்தகவு
ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍),சேரவும் (=தொழிற்சங்கம்)
ଡେଇଁପଡ |,குதிக்க
ବନ୍ଦ ଡେଇଁବା |,ஜம்ப் இடைநிறுத்தம்
ଯଥାର୍ଥତା |,நியாயப்படுத்துதல்
ଯଥାର୍ଥତା,நியாயப்படுத்த
କର୍ନାଗ୍ ମାନଚିତ୍ର,கர்னாக் வரைபடம்
କର୍ଣ୍ଣଲ,கர்னல்
ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |,மேப்பிங்கின் கர்னல்
କିଏନାମେଟିକ୍ସ |,இயக்கவியல்
ଗତିଜ ଶକ୍ତି,இயக்க ஆற்றல்
ଗତିଜ,இயக்கவியல்
କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,கோல்மோகோரோஃப் ஸ்மிர்னோவ் சோதனை
କ୍ରୋନେକର୍ ଡେଲଟା |,குரோனெக்கர் டெல்டா
କୁର୍ତ୍ତୋସିସ୍,குர்டோசிஸ்
ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |,Lagrange இன் செயல்பாடு
ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |,Lagrange இன் பெருக்கிகள்
ଲାମିନା,லேமினா
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,லாப்லேஸ் உருமாற்றம்
ବହୁ ସଂଖ୍ୟା,பெரிய எண்ணிக்கை
ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ),மறைந்த வேர் (=பண்பு வேர்)
ପାର୍ଶ୍ୱ ପୃଷ୍ଠ,பக்கவாட்டு மேற்பரப்பு
ଲାଟିନ୍ ବର୍ଗ,லத்தீன் சதுரம்
ଲାଟସ୍ ରେକ୍ଟମ୍ |,லேடஸ் மலக்குடல்
ନିୟମ,சட்டம்
ବେଗ ଯୋଡିବାର ନିୟମ |,வேகங்களைச் சேர்க்கும் சட்டம்
ଯୋଗର ନିୟମ |,சேர்க்கை சட்டம்
ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |,குறைந்த வருவாய் சட்டம்
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,ஈர்ப்பு விதி
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |,குழுக்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்
ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |,மோதிரங்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்
ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |,செலவுகளை அதிகரிக்கும் சட்டம்
ସୂଚକାଙ୍କ ନିୟମ |,குறியீடுகளின் சட்டம்
ନିଷ୍କ୍ରିୟତାର ନିୟମ |,செயலற்ற சட்டம்
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,பெரிய எண்களின் சட்டம்
ସମ୍ଭାବ୍ୟତାର ନିୟମ |,நிகழ்தகவு சட்டம்
ସାଇନସ୍ ନିୟମ |,சைன்களின் சட்டம்
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,அடுக்குகளின் சட்டங்கள்
ଗତିର ନିୟମ |,இயக்க விதிகள்
ସ୍ତର,அடுக்கு
ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା,முன்னணி குணகம்
ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |,முன்னணி மூலைவிட்டம்
ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |,முன்னணி துணை அணி
ଅଗ୍ରଣୀ ଶବ୍ଦ,முன்னணி கால
ସର୍ବନିମ୍ନ,குறைந்தது
ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM),குறைந்த பொதுவான பல (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନ |,குறைந்தபட்ச உறுப்பு
ସର୍ବନିମ୍ନ ବର୍ଗ,குறைந்தபட்ச சதுரம்
ସର୍ବନିମ୍ନ ଉପର ସୀମା |,குறைந்தபட்ச மேல் எல்லை
ବାମ କୋସେଟ,இடது கோசெட்
ବାମ ହାତି,இடது கை
ବାମ ହାତର ସ୍କ୍ରୁ |,இடது கை திருகு
ଓଲଟା,இடது தலைகீழ்
ବାମ ଗୁଣନ,இடது பெருக்கல்
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,லீப்னிட்ஸ் சூத்திரம்
ଲମ୍ବ,நீளம்
ଲେପ୍ଟୋକର୍ଟିକ୍ |,லெப்டோகுர்டிக்
ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର,லெப்டோகுர்டிக் வளைவு
ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |,லெப்டோகுர்டோசிஸ்
ସ୍ତର ବକ୍ର,நிலை வளைவு
ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର,நம்பிக்கை நிலை
ମହତ୍ତ୍ level ର ସ୍ତର |,முக்கியத்துவம் நிலை
ଶବ୍ଦଗତ ଭାବରେ |,அகராதி ரீதியாக
ଶବ୍ଦଗତ କ୍ରମ |,அகராதி ஒழுங்கு
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,வாய்ப்பு செயல்பாடு
ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |,நிகழ்தகவு விகித சோதனை
ସୀମା,அளவு
ସୀମିତ,மட்டுப்படுத்துதல்
ମୂଲ୍ୟ ସୀମିତ,வரம்புக்குட்பட்ட மதிப்பு
ବେଗକୁ ସୀମିତ କରିବା |,கட்டுப்படுத்தும் வேகம்
ଅର୍ଥରେ ସୀମା |,சராசரி வரம்பு
ଏକୀକରଣର ସୀମା |,ஒருங்கிணைப்பின் வரம்பு
କ୍ରମର ସୀମା |,வரிசையின் வரம்பு
ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ),வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி)
ବେଗକୁ ସୀମିତ କରନ୍ତୁ |,வரம்பு வேகம்
ରେଖା,வரி
ର line ଖ୍ୟ,நேரியல்
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |,நேரியல் இயற்கணிதம்
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,நேரியல் இயற்கணித சமன்பாடு
ର line ଖିକ ଆନୁମାନିକତା |,நேரியல் தோராயம்
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,நேரியல் அறிகுறி
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,நேரியல் குணகம்
ର line ଖ୍ୟ ମିଶ୍ରଣ |,நேரியல் கலவை
ର line ଖିକ ପ୍ରତିବନ୍ଧକ |,நேரியல் கட்டுப்பாடுகள்
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,நேரியல் சார்பு
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,நேரியல் வேறுபாடு சமன்பாடு
ରେଖା ଆକାର,நேரியல் பரிமாணம்
ର line ଖ୍ୟ ସମୀକରଣ |,நேரியல் சமன்பாடு
ର line ଖ୍ୟ ଫର୍ମ |,நேரியல் வடிவம்
ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |,நேரியல் பகுதி மாற்றம்
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,நேரியல் செயல்பாடு
ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |,நேரியல் செயல்பாட்டு
ରେଖା ଗୋଷ୍ଠୀ |,நேரியல் குழு
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,நேரியல் சுதந்திரம்
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,நேரியல் சுயாதீன உறவு
ର line ଖିକ ଅସମାନତା |,நேரியல் சமத்துவமின்மை
ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,நேரியல் சீரற்ற வேறுபாடு சமன்பாடு
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,நேரியல் ஒருங்கிணைந்த சமன்பாடு
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,நேரியல் இடைச்செருகல்
ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |,நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு
ର ar ଖିକତା |,நேர்கோட்டுத்தன்மை
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,நேரியல் சார்ந்தது
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,நேரியல் சார்பற்றது
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,நேரியல் மேப்பிங்
ର line ଖିକ କ୍ରମ |,நேரியல் வரிசை
ର line ଖିକ କ୍ରମ |,நேரியல் வரிசைப்படுத்துதல்
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,நேரியல் நிரலாக்க
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,நேரியல் நிரலாக்க அல்காரிதம்
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,நேரியல் நிரலாக்க சிக்கல்
ର line ଖିକ ରିଗ୍ରେସନ୍ |,நேரியல் பின்னடைவு
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,நேரியல் பின்னடைவு குணகம்
ର line ଖ୍ୟ ସମ୍ପର୍କ |,நேரியல் உறவு
ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍),நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்)
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,நேரியல் துணைவெளி
ର line ଖିକ ରୂପାନ୍ତର |,நேரியல் மாற்றம்
ର line ଖ୍ୟ ଧାରା |,நேரியல் போக்கு
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,நேரியல் சார்பற்ற மதிப்பீடு
ର line ଖ୍ୟ ବେଗ |,நேரியல் வேகம்
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,ஒருங்கிணைந்த வரி
