Punjabi,Kannada
1.ਧੂੜ 2.ਬੁਕਨੀ,1.ಧೂಳು 2.ಬುಕ್ನೆ
1. ਡਸਟਰ 2. ਸਕੈਟਰਰ,1. ಡಸ್ಟರ್ 2. ಸ್ಕ್ಯಾಟರರ್
ਛਿੜਕਣ ਲਈ,ಚಿಮುಕಿಸಲು
1. ਬੌਣਾ 2. ਵਾਮਨ,1. ಕುಬ್ಜ 2. ವಾಮನ
ਵਾਮਨ ਪਿਰਾਮਿਡ,ವಾಮನ ಪಿರಮಿಡ್
ਵਾਮਿਨੀ ਭਵਨ,ವಾಮಿನಿ ಭವನ
ਵਾਤਾਵਰਣ,ಪರಿಸರ ವಿಜ್ಞಾನ
ਅਰਥ ਗਣਿਤ,ಅರ್ಥಶಾಸ್ತ್ರ
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,ಆರ್ಥಿಕ ದಕ್ಷತೆ
ਸਥਿਤੀ ਦੀ ਕਿਸਮ,ಸಾಂದರ್ಭಿಕ ಪ್ರಕಾರ
ਵਾਧੂ ਪੱਧਰੀ,ಹೆಚ್ಚುವರಿ ಶ್ರೇಣೀಕೃತ
ਨਰਮ,ಮೃದು
ਮਿੱਟੀ ਵਿਗਿਆਨ,ಮಣ್ಣಿನ ವಿಜ್ಞಾನ
1. ਬ੍ਰਿਜਿੰਗ 2. ਕਿਨਾਰਾ 3. ਸਟ੍ਰੈਂਡ ਕਲੋਜ਼ਰ,1. ಸೇತುವೆ 2. ಅಂಚು 3. ಸ್ಟ್ರಾಂಡ್ ಮುಚ್ಚುವಿಕೆ
ਭੋਜਨ ਦਾ ਹਿੱਸਾ,ಆಹಾರ ಭಾಗ
ਮੰਗ ਦੀ ਲਚਕਤਾ,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ਇਲੈਕਟ੍ਰੋਲਾਈਸਿਸ,ವಿದ್ಯುದ್ವಿಭಜನೆ
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
ਵਾਸ਼ਪੀਕਰਨ,ಆವಿಯಾಗುವಿಕೆ
1. ਡੀਕੈਪੀਟੇਟਰ 2. ਨਸਬੰਦੀ 3. ਡੀਕੈਪੀਟੇਟਰ 4. ਨਸਬੰਦੀ,1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ
1. ਵੀਰ ਬੰਦੀ 2. ਤੂੜੀ,1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ
ਭਰੂਣ,ಭ್ರೂಣ
1. ਭਰੂਣ ਵਿਗਿਆਨ 2. ਭੌਤਿਕ ਵਿਗਿਆਨ,1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ
1. ਨਿਕਾਸ 2. ਨਿਕਾਸ,1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ
emulsifier,ಎಮಲ್ಸಿಫೈಯರ್
ਅੰਤਰਜਾਤੀ,ಅಂತರ್ವರ್ಧಕ
ਅੰਤਰ-ਪੁਆਇੰਟ ਡਿਵੀਜ਼ਨ,ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ
ਅੰਤਰ-ਪਰਜੀਵੀ,ಒಳ-ಪರಾವಲಂಬಿ
ਐਂਡੋਸਪਰਮ,ಎಂಡೋಸ್ಪರ್ಮ್
ਉੱਦਮ,ಉದ್ಯಮ
ਕੀਟ ਵਿਗਿਆਨ,ಕೀಟಶಾಸ್ತ್ರ
ਵਾਤਾਵਰਣ,ಪರಿಸರ
1. ਐਨਜ਼ਾਈਮ 2. ਐਨਜ਼ਾਈਮ,1. ಕಿಣ್ವ 2. ಕಿಣ್ವ
ਕਲੱਸਟਰ ਗ੍ਰਾਫਟਿੰਗ,ಕ್ಲಸ್ಟರ್ ಕಸಿ
1. ਐਪੀਫਾਈਟ 2. ਐਪੀਫਾਈਟ,1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್
ਇਕੁਇਟੀ,ಈಕ್ವಿಟಿ
ਖਾਤਮਾ,ನಿವಾರಣೆ
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
1. ਮਾਪ 2. ਜੰਪ 3. ਮੁਲਾਂਕਣ,1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ
ਚੁਸਤ,ಕೈಚಳಕ
ਸੁਜਾਨਿਕ,ಸುಜನ್ನಿಕ್
ਮੁਲਾਂਕਣ,ಮೌಲ್ಯಮಾಪನ
ਭਾਫ਼ ਗੇਜ,ಉಗಿ ಮಾಪಕ
evaportranspiration,ಆವಿಯಾಗುವಿಕೆ
ਸਦੀਵੀ ਇਨਕਲਾਬ,ಶಾಶ್ವತ ಕ್ರಾಂತಿ
1. ਸਦਾਬਹਾਰ 2. ਸਦਾਬਹਾਰ,1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ
ਵਿਕਾਸ,ಅಭಿವೃದ್ಧಿ
ਬੰਦ ਕਰ ਦਿਓ,ಕತ್ತರಿಸಿದ
ਪਰੀਕਸ਼ਯ (ਜਣਨ ਸ਼ਕਤੀ),ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ)
ਸ਼ੋਸ਼ਣ,ಶೋಷಣೆ
1. ਖੋਜ 2. ਖੋਜ,1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ
1. ਐਕਸਟਰਿਊਸ਼ਨ 2. ਨਿਕਾਸ,1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ
ਆਈ,ಕಣ್ಣು
1. ਫੈਕਟਰ 2. ਕੰਪੋਨੈਂਟ 3. ਫੈਕਟਰ 4. ਸਰੋਤ,1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,ಅಂಶ ಉತ್ಪಾದಕತೆ
ਵਪਾਰੀ ਦੀ ਛੋਟ,ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ
ਫੈਕਟੋਰੀਅਲ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
ਵਿਕਲਪਕ,ಪರ್ಯಾಯ
1. ਪੱਟੀ 2. ਪਾਲੀਹਾਰ,1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್
ਕੁੱਲ,ಒಟ್ಟು
ਖੇਤਰ ਦਾ ਮੁਲਾਂਕਣ,ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ
ਖੇਤੀ ਬਜਟ,ಕೃಷಿ ಬಜೆಟ್
ਖੇਤੀਬਾੜੀ ਕਾਰੋਬਾਰ,ಕೃಷಿ ವ್ಯಾಪಾರ
ਖੇਤਰ ਦੀ ਯੋਜਨਾਬੰਦੀ,ಕ್ಷೇತ್ರ ಯೋಜನೆ
1. ਕਿਸਾਨ 2. ਕਿਸਾਨ,1. ರೈತ 2. ರೈತ
1. ਖੇਤੀ 2. ਖੇਤੀ,1. ಕೃಷಿ 2. ಕೃಷಿ
ਟੱਕਰ,ಘರ್ಷಣೆ
ਮਲਟੀਪਲ ਪ੍ਰਜਨਨ,ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ
ਫਰਮੈਂਟੇਸ਼ਨ,ಹುದುಗುವಿಕೆ
ਜਣਨ,ಫಲವತ್ತತೆ
ਖਾਦ,ಗೊಬ್ಬರ
ਖਾਦ ਵਰਤਣ ਦੀ ਕੁਸ਼ਲਤਾ,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
ਰੇਸ਼ੇਦਾਰ,ನಾರಿನಂತಿರುವ
1. ਫਾਰਮ 2. ਖੇਤਰ 3. ਸਥਾਨ,1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ
ਮਿੱਟੀ ਦੇ ਪਾਣੀ ਨੂੰ ਰੱਖਣ,ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
1. ਸਥਿਰਤਾ 2. ਫਿਕਸੇਸ਼ਨ 3. ਫਿਕਸੇਸ਼ਨ,1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ
1. ਡੁੱਬਣਾ 2. ਗਰਭਪਾਤ,1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ
ਵਹਾਅ ਚਿੱਤਰ,ನಿರ್ವಹಣಾ ಚಿತ್ರ
ਭੋਜਨ ਮੁੱਲ,ಆಹಾರ ಮೌಲ್ಯ
ਚਾਰਾ,ಮೇವು
ਪੂਰਵ ਅਨੁਮਾਨ,ಮುನ್ಸೂಚನೆ
ਜੰਗਲ,ಅರಣ್ಯ
ਜੰਗਲਾਤ,ಅರಣ್ಯೀಕರಣ
1. ਤਾਦਪਰਨ 2. ਰੂਪ,1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್
ਠੰਡ ਰੋਧਕ,ಹಿಮ ನಿರೋಧಕ
1. ਪਾਲਾ 2. ਝੁਲਸ,1. ಪಾಲಾ 2. ಬ್ಲೈಟ್
1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ,1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ
ਫੰਕਸ਼ਨ,ಕಾರ್ಯ
1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ,1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ
ਫਲ ਬਣ,ಹಣ್ಣಾಗುತ್ತವೆ
1. ਧੁਨੀ 2. ਧੁੰਦ,1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ
ਉੱਲੀਨਾਸ਼ਕ,ಶಿಲೀಂಧ್ರನಾಶಕ
ਐਂਟੀਫੰਗਲ,ಶಿಲೀಂಧ್ರನಾಶಕ
ਉੱਲੀ,ಶಿಲೀಂಧ್ರ
1. ਖੁਦਾ 2. ਸੀਤਾ,1. ಖುದ್ 2. ಸೀತಾ
1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ,1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್
ਕਪਾਹ ਉੱਨ,ಹತ್ತಿ ಉಣ್ಣೆ
ਵਾਲਾਂ ਵਾਲਾ,ಕೂದಲುಳ್ಳ
1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ,1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ
1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ,1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು
1. ਬਾਗ 2. ਬਾਗ,1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ
1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ,1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್
ਜੀਨ ਸੰਗ੍ਰਹਿ,ಜೀನ್ ಸಂಗ್ರಹ
ਜੀਨ ਟੈਗਨ,ಜೀನ್ ಟ್ಯಾಗನ್
ਵੰਸ਼ਾਵਲੀ,ವಂಶಾವಳಿ
ਜੀਨ ਨਕਸ਼ਾ,ಜೀನ್ ನಕ್ಷೆ
ਜੈਨੇਟਿਕਸ,ಆನುವಂಶಿಕ
1. ਜੀਨੋਮ 2. ਸੰਗੀਨ,1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್
ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ,ಸಂಜಿನಿ ಸಂಗ್ರಹ
ਜੀਨੋਮਿਕਸ,ಜೀನೋಮಿಕ್ಸ್
ਜੀਨੋਟਾਈਪ,ಜೀನೋಟೈಪ್
1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ,1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ
ਲਿੰਗ,ವಂಶಾವಳಿ
1. ਜੀਨਸ 2. ਵੰਸ਼,1. ಕುಲ 2. ವಂಶ
1. ਜਰਮ 2. ਕੀਟਾਣੂ,1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು
ਕੀਟਾਣੂਨਾਸ਼ਕ,ಕ್ರಿಮಿನಾಶಕ
ਉਗਣਾ,ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ
1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ,1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ
gibberellic ਐਸਿਡ,ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ
ਇਕੱਠਾ ਕਰਨਾ,ಕೊಯ್ಲು
ਤੁਸ਼,ತುಶ್
1. ਗਲੁਟਨ 2. ਪੇਟੂ,1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ
glycolysis,ಗ್ಲೈಕೋಲಿಸಿಸ್
ਵਧੀਆ,Sundara
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,ಸುವರ್ಣ ಕ್ರಾಂತಿ
1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ,1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ
1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ,1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ
ਕਲਮ ਅਸੰਗਤ,ಪೆನ್ ಅಸಮಂಜಸ
ਗ੍ਰਾਨਾ,ಗ್ರಾನಾ
ਦਾਣੇ,ಗ್ರಾನುಲೇಷನ್
ਹਰੀ ਖਾਦ,ಹಸಿರು ಗೊಬ್ಬರ
ਹਰੀ ਕ੍ਰਾਂਤੀ,ಹಸಿರು ಕ್ರಾಂತಿ
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ,1. ಗಮ್ ರೋಗ
ਵਿਪਰੀਤ ਲਿੰਗੀ,ಭಿನ್ನಲಿಂಗೀಯ
1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ,1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ
1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ,1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ
ਰੋਮਿਲਵਾਚ,ರೋಮಿಲ್ವಾಚ್
ਖਾਰੇ ਗੱਠ,ಲವಣಯುಕ್ತ ಚೀಲ
ਹੈਰੋ,ಹಾರೋ
1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ,1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ
1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ,1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ
1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ,1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು
1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ,1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ
ਸੁੱਕਾ ਘਾਹ,ಒಣ ಹುಲ್ಲು
ਸੁੱਕੀ ਫੀਡ,ಒಣ ಆಹಾರ
ਗੰਜੀ,ಗಂಜಿ
ਧੁੰਦ,ಮಬ್ಬು
ਧੁੰਦਲਾ,ಮಸುಕಾದ
1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ,1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ
ਝਰੀ ਦਾ ਅੰਤ,ತೋಡು ಕೊನೆಯಲ್ಲಿ
ਚੋਟੀ ਦੀ ਛਾਂਟੀ,ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು
ਵਾੜ,ಬೇಲಿ
ਹਿਰਾਸਤ,ಪಾಲನೆ
ਕੁੰਡਲਨੀ,ಕುಂಡಲಿನಿ
hematite,ಹೆಮಟೈಟ್
1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ,1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ
1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ,1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ
ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ,ಸಸ್ಯನಾಶಕ
ਖ਼ਾਨਦਾਨੀ,ಅನುವಂಶಿಕತೆ
ਖ਼ਾਨਦਾਨੀ,ಅನುವಂಶಿಕತೆ
ਲਿੰਗੀ,ಉಭಯಲಿಂಗಿ
heterochromatic,ಭಿನ್ನವರ್ಣದ
heterofertilization,ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್
1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ,1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್
ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ,ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು
ਪਾਲਣ ਪੋਸ਼ਣ,ಪೋಷಿಸಿದರು
ਹੈਕਸਾਡੈਸੀਮਲ,ಹೆಕ್ಸಾಡೆಸಿಮಲ್
ਠੰਡੀ ਸੁਸਤਤਾ,ಶೀತ ಸುಪ್ತ
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ),1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ)
ਹਿਸਟੋਗ੍ਰਾਮ,ಹಿಸ್ಟೋಗ್ರಾಮ್
ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ,ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ
1. ਦਹੀਂ 2. ਛਪਾਕੀ,1.ಮೊಸರು 2. ಜೇನುಗೂಡು
1. ਨਦੀਨ 2. ਨਦੀਨ,1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು
ਹੋਲਡ,ಹಿಡಿದು
ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ,ಖಾಸಗಿ ಫಾರ್ಮ್
ਹੋਮਿਓਸਟੈਸਿਸ,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
ਵਤਨ,ತಾಯ್ನಾಡು
ਸਮਰੂਪਤਾ,ಏಕರೂಪತೆ
1. ਸਮਰੂਪ 2. ਸਮਰੂਪ,1. ಏಕರೂಪದ 2. ಏಕರೂಪದ
ਹਮਦਰਦ,ಸಹಾನುಭೂತಿಯುಳ್ಳ
ਸਮਰੂਪ,ಹೋಮೋಜೈಗಸ್
1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ,1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್
1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ,1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್
ਬਾਗਬਾਨੀ ਫਸਲ,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ,1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ
