Kannada,Odiya
ಕನಿಷ್ಠ ಚೌಕ,ସର୍ବନିମ୍ନ ବର୍ଗ
ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ,ସର୍ବନିମ୍ନ ଉପର ସୀମା |
ಎಡ ಕೋಸೆಟ್,ବାମ କୋସେଟ
ಎಡಗೈ,ବାମ ହାତି
ಎಡಗೈ ತಿರುಪು,ବାମ ହାତର ସ୍କ୍ରୁ |
ಎಡ ವಿಲೋಮ,ଓଲଟା
ಎಡ ಗುಣಾಕಾರ,ବାମ ଗୁଣନ
ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
ಉದ್ದ,ଲମ୍ବ
ಲೆಪ್ಟೋಕುರ್ಟಿಕ್,ଲେପ୍ଟୋକର୍ଟିକ୍ |
ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್,ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର
ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್,ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |
ಮಟ್ಟದ ಕರ್ವ್,ସ୍ତର ବକ୍ର
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,ମହତ୍ତ୍ level ର ସ୍ତର |
ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ,ଶବ୍ଦଗତ ଭାବରେ |
ನಿಘಂಟು ಕ್ರಮ,ଶବ୍ଦଗତ କ୍ରମ |
ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ,ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |
ಮಿತಿ,ସୀମା
ಸೀಮಿತಗೊಳಿಸುವುದು,ସୀମିତ
ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ,ମୂଲ୍ୟ ସୀମିତ
ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ,ବେଗକୁ ସୀମିତ କରିବା |
ಸರಾಸರಿ ಮಿತಿ,ଅର୍ଥରେ ସୀମା |
ಏಕೀಕರಣದ ಮಿತಿ,ଏକୀକରଣର ସୀମା |
ಅನುಕ್ರಮದ ಮಿತಿ,କ୍ରମର ସୀମା |
ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್),ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ)
ಮಿತಿ ವೇಗ,ବେଗକୁ ସୀମିତ କରନ୍ତୁ |
ಸಾಲು,ରେଖା
ರೇಖೀಯ,ର line ଖ୍ୟ
ರೇಖೀಯ ಬೀಜಗಣಿತ,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
ರೇಖೀಯ ಅಂದಾಜು,ର line ଖିକ ଆନୁମାନିକତା |
ರೇಖೀಯ ಲಕ್ಷಣ,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
ರೇಖೀಯ ಗುಣಾಂಕ,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
ರೇಖೀಯ ಸಂಯೋಜನೆ,ର line ଖ୍ୟ ମିଶ୍ରଣ |
ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು,ର line ଖିକ ପ୍ରତିବନ୍ଧକ |
ರೇಖೀಯ ಅವಲಂಬನೆ,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
ರೇಖೀಯ ಆಯಾಮ,ରେଖା ଆକାର
ರೇಖೀಯ ಸಮೀಕರಣ,ର line ଖ୍ୟ ସମୀକରଣ |
ರೇಖೀಯ ರೂಪ,ର line ଖ୍ୟ ଫର୍ମ |
ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ,ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |
ರೇಖೀಯ ಕಾರ್ಯ,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ,ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |
ರೇಖೀಯ ಗುಂಪು,ରେଖା ଗୋଷ୍ଠୀ |
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
ರೇಖೀಯ ಅಸಮಾನತೆ,ର line ଖିକ ଅସମାନତା |
ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |
ರೇಖೀಯತೆ,ର ar ଖିକତା |
ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
ರೇಖೀಯ ಕ್ರಮ,ର line ଖିକ କ୍ରମ |
ರೇಖೀಯ ಆದೇಶ,ର line ଖିକ କ୍ରମ |
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,ର line ଖିକ ରିଗ୍ରେସନ୍ |
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ರೇಖೀಯ ಸಂಬಂಧ,ର line ଖ୍ୟ ସମ୍ପର୍କ |
ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್),ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
ರೇಖೀಯ ಉಪಸ್ಥಳ,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
ರೇಖೀಯ ರೂಪಾಂತರ,ର line ଖିକ ରୂପାନ୍ତର |
ರೇಖೀಯ ಪ್ರವೃತ್ತಿ,ର line ଖ୍ୟ ଧାରା |
ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
ರೇಖೀಯ ವೇಗ,ର line ଖ୍ୟ ବେଗ |
ಸಾಲಿನ ಅವಿಭಾಜ್ಯ,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
ಛೇದನದ ಸಾಲು,ଛକ ରେଖା
ಹಿಂಜರಿತದ ಸಾಲು,ରେଗ୍ରେସନ୍ ରେଖା |
ಸ್ಥಳೀಯ ವೆಕ್ಟರ್,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
ಸ್ಥಳ,ଲୋକସ୍
ಲಾಗ್,ଲଗ୍
ಲಾಗರಿಥಮಿಕ್,ଲୋଗାରିଥମିକ୍ |
ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ,ଲୋଗାରିଥମିକ୍ ଗଣନା |
ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್,ଲୋଗାରିଥମିକ୍ ବକ୍ର
ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |
ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ,ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ
ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ),ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ)
ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ,ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |
ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ),ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍)
ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್),ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍)
ಲಾಗರಿಥಮ್ (ಲಾಗ್),logarithm (ଲଗ)
ತರ್ಕ,ତର୍କ
ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್,ଲଜିଷ୍ଟିକ୍ ବକ୍ର
ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ,ସାଧାରଣ ବଣ୍ଟନ |
ರೇಖಾಂಶ,ଦ୍ରାଘିମା
ಲೂಪ್,ଲୁପ୍
ಲಾಟರಿ,ଲଟେରୀ
ಕೆಳಗಿನ ಬಾರ್,ନିମ୍ନ ଦଣ୍ଡିକା |
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",ନିମ୍ନ ବନ୍ଧା |
ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
ಕಡಿಮೆ ಮೊತ್ತ,କମ୍ ରାଶି
ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ,ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,ଯାଦୁ ସଂଖ୍ୟା
ಮಾಯಾ ಚೌಕ,ମ୍ୟାଜିକ୍ ବର୍ଗ
ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ),ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ)
ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ,ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |
ಮೇಲ್ ಸಮೀಕ್ಷೆ,ମେଲ୍ ସର୍ଭେ |
ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್),ମହାନ୍ (ଉପର ସୀମା)
ಪ್ರಮುಖ ಚಾಪ,ପ୍ରମୁଖ ଆର୍କ
ಪ್ರಮುಖವಾದ ಸೆಟ್,ପ୍ରମୁଖ ସେଟ୍ |
ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
ನಕ್ಷೆ,ମାନଚିତ୍ର
ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ,ସେଟ୍ ରେ ମାନଚିତ୍ର
ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್,ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |
ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ,ସାଂଘାତିକ ସମ୍ଭାବନା |
ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
ಗಣಿತದ ವಾದ,ଗାଣିତିକ ଯୁକ୍ତି
ಗಣಿತ ಕೇಂದ್ರ,ଗାଣିତିକ କେନ୍ଦ୍ର
ಗಣಿತದ ಸಂಕೀರ್ಣತೆ,ଗାଣିତିକ ଜଟିଳତା |
ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ,ଗାଣିତିକ ଅର୍ଥନୀତି
ಗಣಿತದ ನಿರೀಕ್ಷೆ,ଗାଣିତିକ ଆଶା
ಗಣಿತದ ರೂಪ,ଗାଣିତିକ ରୂପ |
ಗಣಿತದ ಸೂತ್ರೀಕರಣ,ଗାଣିତିକ ସୂତ୍ର
ಗಣಿತದ ಗುರುತು,ଗାଣିତିକ ପରିଚୟ
ಗಣಿತದ ತರ್ಕ,ଗାଣିତିକ ତର୍କ
ಗಣಿತದ ಮಾದರಿ,ଗାଣିତିକ ମଡେଲ୍ |
ಗಣಿತದ ಕಲ್ಪನೆ,ଗାଣିତିକ ଧାରଣା
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್,ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ,ସର୍ବାଧିକ
ಗರಿಷ್ಠ,ସର୍ବାଧିକ
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,ସର୍ବାଧିକ F- ଅନୁପାତ |
ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ,ସର୍ବାଧିକ ସମ୍ଭାବନା |
ಗರಿಷ್ಠ,maxmin
ಗರಿಷ್ಠ ಮಾನದಂಡ,maxmin criterian
ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ,ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
ವಿಚಲನ ಎಂದರ್ಥ,ଅର୍ଥ ବିଚ୍ୟୁତି |
ಚದರ ವಿಚಲನ ಎಂದರ್ಥ,ବର୍ଗର ବିଚ୍ୟୁତି |
ಅಂದರೆ ಚದರ ದೋಷ,ବର୍ଗ ତ୍ରୁଟି |
ಸರಾಸರಿ ಮೌಲ್ಯ,ଅର୍ଥ ମୂଲ୍ୟ
ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ,ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |
ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ,କୁର୍ତ୍ତୋସିସ୍ ମାପ |
ಮಧ್ಯಮ,ମଧ୍ୟମ
ಮಧ್ಯಮ ಕೇಂದ್ರ,ମଧ୍ୟମ କେନ୍ଦ୍ର |
ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್,ମେସୋକର୍ଟିକ୍ ବକ୍ର
ಮೆಸೊಕರ್ಟೋಸಿಸ್,ମେସୋକର୍ଟୋସିସ୍ |
ಸಂದೇಶ,ବାର୍ତ୍ତା |
ವಿಧಾನ,ପଦ୍ଧତି
ನಿರ್ಮೂಲನ ವಿಧಾನ,ବିଲୋପ ପ୍ରଣାଳୀ |
ವಿಲೋಮ ವಿಧಾನ,ବିପରୀତ ପଦ୍ଧତି |
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ,ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |
ಕ್ಷಣಗಳ ವಿಧಾನ,ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |
ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ,ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |
ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ,ଶିଖର ଅବତରଣର ପଦ୍ଧତି |
ಸಂಕಲನ ವಿಧಾನ,ସମୀକରଣର ପଦ୍ଧତି |
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |
ಮೆಟ್ರಿಕ್ ಜಾಗ,ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
ಮೆಟ್ರಿಕ್ ಘಟಕ,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
ಮಧ್ಯಮ,ମ middle ି
ಮಧ್ಯಮ ಅವಧಿ,ମଧ୍ୟମ ଅବଧି
ಮಧ್ಯ ಬಿಂದು,ମଧ୍ୟମ ବିନ୍ଦୁ |
ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ಕನಿಷ್ಠ ತತ್ವ,ମିନିମାକ୍ସ ନୀତି |
ಕನಿಷ್ಠ,ସର୍ବନିମ୍ନ
ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ),ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର)
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ,ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍
ಚಿಕ್ಕ ಚಾಪ,ଛୋଟ ଆର୍କ
ಸಣ್ಣ ಅಕ್ಷ,ଛୋଟ ଅକ୍ଷ
ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ,ଛୋଟ ଉପସେଟ |
ಮೈನಸ್,ମାଇନସ୍
ಮೈನಸ್ ಚಿಹ್ನೆ,ମାଇନସ୍ ଚିହ୍ନ
ಮಿಶ್ರ ಭಾಗ,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
ಮಿಶ್ರ ತಂತ್ರ,ମିଶ୍ରିତ ରଣନୀତି |
ಮೋಡ್,ମୋଡ୍
ಮಾಡ್ಯುಲಸ್,ମଡ୍ୟୁଲସ୍
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
ಕ್ಷಣ,ମୁହୂର୍ତ୍ତ
ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ,ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ
ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ,ଏକ ବଳର ମୁହୂର୍ତ୍ତ |
ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ,ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |
ಜಡತ್ವದ ಕ್ಷಣ,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
ಆವೇಗದ ಕ್ಷಣ,ଗତିର ମୁହୂର୍ତ୍ତ
ಆವೇಗ,ଗତି
ಏಕಪದೀಯ,ମୋନୋମିଆଲ୍ |
ಏಕರೂಪ,ମନୋମୋର୍ଫିକ୍ |
ಏಕರೂಪತೆ,ମନୋମୋର୍ଫିଜିମ୍ |
ಏಕತಾನತೆ,ମୋନୋଟୋନ |
ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ,ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |
ಏಕತಾನತೆಯಿಂದ,ଏକକ ଭାବରେ |
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ,ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |
ಏಕತಾನತೆಯ ಕಾರ್ಯ,ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ
ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |
ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ,ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |
ಮೊರ್ರಾ (ಆಟ),ମୋରା (ଖେଳ)
ಮರಣ ಅಂಕಿಅಂಶಗಳು,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
ಅತ್ಯಂತ ಸಂಭವನೀಯ,ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |
ಚಲನೆ,ଗତି
ಚಲಿಸುವ ಸರಾಸರಿ,ହାରାହାରି ଗତିଶୀଳ |
ಎಂ-ಸ್ಪೇಸ್,M- ସ୍ପେସ୍ |
ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ,ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |
ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ,ବହୁମୁଖୀ ସମସ୍ୟା |
ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ,ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |
ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |
ಬಹುಪದೀಯ,ବହୁମୁଖୀ
ಬಹುಪದೀಯ ವಿತರಣೆ,ବହୁମୁଖୀ ବଣ୍ଟନ |
ಬಹು,ଏକାଧିକ
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್,ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,ଏକାଧିକ ସମ୍ପର୍କ
