Punjabi,Bengali
1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ,1.বোটানিক্যাল কালেকশন 2.বোটানিক্যাল মিউজিয়াম
ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ,হার্বিসাইড
ਖ਼ਾਨਦਾਨੀ,বংশগতি
ਖ਼ਾਨਦਾਨੀ,বংশগতি
ਲਿੰਗੀ,উভকামী
heterochromatic,heterochromatic
heterofertilization,heterofertilization
1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ,1. হাইব্রিডোজ 2. হেটেরোসিস
ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ,সেক্সক্রোমোজোম
ਪਾਲਣ ਪੋਸ਼ਣ,লালনপালন
ਹੈਕਸਾਡੈਸੀਮਲ,হেক্সাডেসিমেল
ਠੰਡੀ ਸੁਸਤਤਾ,ঠান্ডা সুপ্ততা
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,উচ্চ ঘনত্ব রোপণ
1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ),1. পিন্ডলক 2. পাহাড় (ধান)
ਹਿਸਟੋਗ੍ਰਾਮ,হিস্টোগ্রাম
ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ,উচ্চ প্রযুক্তির উদ্যানপালন
1. ਦਹੀਂ 2. ਛਪਾਕੀ,1. দই 2. মৌচাক
1. ਨਦੀਨ 2. ਨਦੀਨ,1. আগাছা 2. আগাছা
ਹੋਲਡ,ধারণ
ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ,ব্যক্তিগত খামার
ਹੋਮਿਓਸਟੈਸਿਸ,হোমিওস্টেসিস
ਵਤਨ,স্বদেশ
ਸਮਰੂਪਤਾ,একজাতীয়তা
1. ਸਮਰੂਪ 2. ਸਮਰੂਪ,1. সমজাতীয় 2. সমজাতীয়
ਹਮਦਰਦ,সহানুভূতিশীল
ਸਮਰੂਪ,সমজাতীয়
1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ,1. খুরিকা 2. খাদ্য পাত্র 3. হ্যাপার
1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ,1. স্তর 2. দিগন্ত
ਬਾਗਬਾਨੀ ਫਸਲ,উদ্যান ফসল
1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ,1. হর্টিকালচার 2. হর্টিকালচার 3. হর্টিকালচার 4. হর্টিকালচার
