Bengali,Marathi
লগ অফ-লগ আউট,लॉग ऑफ-लॉग आउट
লগিং,लॉगिंग
যুক্তি বিশ্লেষক,तर्क विश्लेषक
যুক্তি বোমা,लॉजिक बॉम्ब
লজিক কার্ড,लॉजिक कार्ड
লজিক চার্ট (ফ্লো চার্ট),लॉजिक चार्ट (फ्लो चार्ट)
লজিক সার্কিট,लॉजिक सर्किट
লজিক ডিজাইন,तर्कशास्त्र रचना
লজিক ডায়াগ্রাম,तर्कशास्त्र आकृती
লজিক ফ্লো চার্ট,तर्क प्रवाह चार्ट
লজিক ফাংশন,तर्कशास्त्र कार्य
লজিক গেট,लॉजिक गेट
লজিক প্রোগ্রামিং,लॉजिक प्रोग्रामिंग
যুক্তির পরিবর্তন,तर्कशास्त्र शिफ्ट
যুক্তি অবস্থা,तर्क स्थिती
লজিক সুইচ,लॉजिक स्विच
লজিক ইউনিট,तर्कशास्त्र युनिट
যৌক্তিক,तार्किक
যৌক্তিক সংযোগ,तार्किक कनेक्शन
যৌক্তিক তথ্য কাঠামো,तार्किक डेटा संरचना
লজিক্যাল ডায়াগ্রাম,तार्किक आकृती
যৌক্তিক অভিব্যক্তি,तार्किक अभिव्यक्ती
লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট),लॉजिकल फ्लो चार्ट (फ्लो चार्ट)
যৌক্তিক IF,तार्किक IF
যৌক্তিক অপারেশন,तार्किक ऑपरेशन
লজিক্যাল অপারেটর,लॉजिकल ऑपरेटर
যৌক্তিক সম্পর্ক,तार्किक संबंध
যৌক্তিক স্কিম,तार्किक योजना
যৌক্তিক প্রতীক,तार्किक चिन्ह
লজিক্যাল টাইপ,तार्किक प्रकार
যৌক্তিক মান,तार्किक मूल्य
যৌক্তিক পরিবর্তনশীল,लॉजिकल व्हेरिएबल
এগিয়ে তাকান বহন,पुढे पहा वाहून
সামনে সেট দেখুন,सेट पुढे पहा
খুঁজে দেখো,वर बघ
লুপ,पळवाट
লুপ নিয়ন্ত্রণ,पळवाट नियंत्रण
লুপ ইনিশিয়ালাইজেশন,लूप आरंभ करणे
লুপ পরিবর্তন,लूप सुधारणा
লুপ নেটওয়ার্ক,लूप नेटवर्क
লুপ শুরু,पळवाट सुरू
লুপ সমাপ্তি,लूप समाप्ती
লুপ-ব্যাক পরীক্ষা,लूप-बॅक चाचणी
ঢিলেঢালাভাবে মিলিত,सैलपणे जोडलेले
ক্ষতিহীন কম্প্রেশন,दोषरहित कॉम्प्रेशन
ক্ষতিকর কম্প্রেশন,हानीकारक कॉम्प्रेशन
কম বাইট,कमी बाइट
নিম্ন স্তরের ভাষা,निम्न पातळीची भाषा
কম পাস ফিল্টার,कमी पास फिल्टर
নিম্ন সীমা,कमी बंधन
ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ),मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण)
মেশিন,मशीन
মেশিন ঠিকানা,मशीन पत्ता
মেশিন কোড,मशीन कोड
মেশিন চক্র,मशीन सायकल
মেশিন নির্ভর ভাষা,मशीनवर अवलंबून असलेली भाषा
মেশিন নির্ভর সফটওয়্যার,मशीनवर अवलंबून असलेले सॉफ्टवेअर
মেশিন ত্রুটি,मशीन त्रुटी
মেশিন অলস সময়,मशीन निष्क्रिय वेळ
মেশিন স্বাধীন ভাষা,मशीन स्वतंत्र भाषा
মেশিনের নির্দেশনা,मशीन सूचना
মেশিন বুদ্ধিমত্তা,मशीन बुद्धिमत्ता
মেশিন ভাষা,मशीन भाषा
মেশিন লার্নিং,मशीन लर्निंग
মেশিন অপারেশন,मशीन ऑपरेशन
মেশিন ওরিয়েন্টেড ভাষা,मशीन ओरिएंटेड भाषा
মেশিন চালানো,मशीन चालवणे
মেশিন সিমুলেশন,मशीन सिम्युलेशन
মেশিন নষ্ট সময়,मशीनचा वेळ खराब झाला
যন্ত্রানুবাদ,मशीन भाषांतर
মেশিন শব্দ,मशीन शब्द
ম্যাক্রো (= ম্যাক্রো নির্দেশ),मॅक्रो (= मॅक्रो सूचना)
ম্যাক্রো যুক্তি,मॅक्रो युक्तिवाद
ম্যাক্রো সমাবেশ প্রোগ্রাম,मॅक्रो असेंब्ली प्रोग्राम
ম্যাক্রো কল,मॅक्रो कॉल
ম্যাক্রো কোড,मॅक्रो कोड
ম্যাক্রো কমান্ড,मॅक्रो कमांड
ম্যাক্রো ঘোষণা,मॅक्रो घोषणा
ম্যাক্রো সংজ্ঞা,मॅक्रो व्याख्या
ম্যাক্রো ফ্লো চার্ট,मॅक्रो फ्लो चार्ट
ম্যাক্রো জেনারেটর,मॅक्रो जनरेटर
ম্যাক্রো নির্দেশ,मॅक्रो सूचना
ম্যাক্রো ভাষা,मॅक्रो भाषा
ম্যাক্রো লাইব্রেরি,मॅक्रो लायब्ररी
ম্যাক্রো প্যারামিটার,मॅक्रो पॅरामीटर
ম্যাক্রো প্রক্রিয়াকরণ,मॅक्रो प्रक्रिया
ম্যাক্রো প্রসেসর,मॅक्रो प्रोसेसर
ম্যাক্রো প্রোগ্রামিং,मॅक्रो प्रोग्रामिंग
ম্যাক্রো প্রোটোটাইপ,मॅक्रो प्रोटोटाइप
ম্যাক্রো-কোডিং,मॅक्रो-कोडिंग
ম্যাগাবাইট (এমবি),मॅगाबाइट (MB)
জাদু চরিত্র,जादूचे पात्र
জাদু সংখ্যা,जादूची संख्या
চৌম্বকীয় বুদ্বুদ মেমরি,चुंबकीय बबल मेमरी
চৌম্বক কার্ড,चुंबकीय कार्ड
চৌম্বক কোষ,चुंबकीय सेल
চৌম্বক চরিত্র,चुंबकीय वर्ण
চৌম্বকীয় কোর স্টোরেজ,चुंबकीय कोर स्टोरेज
চৌম্বকীয় ডিস্ক,चुंबकीय डिस्क
চৌম্বকীয় ডিস্ক ঠিকানা,चुंबकीय डिस्क पत्ता
চৌম্বকীয় ডিস্ক মেমরি,चुंबकीय डिस्क मेमरी
চৌম্বক ড্রাম,चुंबकीय ड्रम
চৌম্বকীয় এনকোডিং,चुंबकीय एन्कोडिंग
চৌম্বকীয় মাথা,चुंबकीय डोके
চৌম্বক কালি,चुंबकीय शाई
চৌম্বক কালি অক্ষর স্বীকৃতি (MICR),चुंबकीय शाई वर्ण ओळख (MICR)
চৌম্বক মিডিয়া,चुंबकीय माध्यम
চৌম্বকীয় পড়া,चुंबकीय वाचन
চৌম্বকীয় রেকর্ডিং,चुंबकीय रेकॉर्डिंग
চৌম্বকীয় সঞ্চয়স্থান,चुंबकीय संचयन
চৌম্বক ফালা,चुंबकीय पट्टी
চৌম্বকীয় টেপ,चुंबकीय टेप
চৌম্বক টেপ কার্তুজ,चुंबकीय टेप काडतूस
চৌম্বকীয় টেপ ড্রাইভ,चुंबकीय टेप ड्राइव्ह
চৌম্বকীয় টেপ হেডার,चुंबकीय टेप शीर्षलेख
চৌম্বক টেপ গ্রন্থাগারিক,चुंबकीय टेप ग्रंथपाल
চৌম্বকীয় টেপ পরিবহন,चुंबकीय टेप वाहतूक
চৌম্বকীয় টেপ ইউনিট,चुंबकीय टेप युनिट
চৌম্বকীয় পাতলা ফিল্ম,चुंबकीय पातळ फिल्म
চৌম্বক ট্র্যাক,चुंबकीय ट्रॅक
ম্যাগনেটো অপটিক স্টোরেজ,मॅग्नेटो ऑप्टिक स्टोरेज
ম্যাগনেটোগ্রাফিক প্রিন্টার,मॅग्नेटोग्राफिक प्रिंटर
ম্যাগনেটোস্ট্রিকশন,मॅग्नेटोस्ट्रक्शन
ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট,चुंबकीय प्रतिबंधात्मक टॅब्लेट
মেইল বক্স,मेल बॉक्स
মেইল মার্জ,मेल विलीनीकरण
প্রধান নিয়ন্ত্রণ ইউনিট,मुख्य नियंत्रण युनिट
প্রধান ফ্রেম,मुख्य चौकट
প্রধান ফ্রেম সিস্টেম,मुख्य फ्रेम सिस्टम
প্রধান স্মৃতি,मुख्य स्मृती
প্রধান প্রোগ্রাম,मुख्य कार्यक्रम
প্রধান স্টোরেজ,मुख्य स्टोरेज
প্রধান সুইচ,मुख्य स्विच
রক্ষণাবেক্ষণ,देखभाल
রক্ষণাবেক্ষণ প্যানেল,देखभाल पॅनेल
রক্ষণাবেক্ষণ সময়,देखभाल वेळ
প্রধান চক্র,प्रमुख चक्र
প্রধান ডিভাইস,प्रमुख साधन
প্রধান কী,प्रमुख की
প্রধান রাষ্ট্র,प्रमुख राज्य
প্রধান কাঠামো,प्रमुख रचना
প্রধান কাজ,प्रमुख कार्य
সংখ্যাগরিষ্ঠ উপাদান,बहुसंख्य घटक
সংখ্যাগরিষ্ঠ গেট,बहुसंख्य गेट
সংখ্যাগরিষ্ঠ অপারেশন,बहुसंख्य ऑपरेशन
মেকআপ সময়,मेकअप वेळ
ত্রুটিপূর্ণ রুটিন,खराब कार्य दिनचर्या
ব্যবস্থাপনা উন্নয়ন,व्यवस्थापन विकास
ব্যবস্থাপনা তথ্য সিস্টেম (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
ব্যবস্থাপনা বিজ্ঞান,व्यवस्थापन विज्ञान
ম্যানচেস্টার কোডিং,मँचेस्टर कोडिंग
ম্যানিফোল্ডিং,मॅनिफोल्डिंग
চালিত পরিবর্তনশীল,फेरफार केलेले चल
ম্যানিপুলেটিং ইনডেক্সিং,अनुक्रमणिका हाताळणे
ম্যান-মেশিন সিমুলেশন,मनुष्य-मशीन सिम्युलेशन
ম্যানুয়াল ঠিকানা সুইচ,मॅन्युअल पत्ता स्विच
ম্যানুয়াল বিশ্লেষণ,मॅन्युअल विश्लेषण
ম্যানুয়াল উত্তর,मॅन्युअल उत्तर देणे
ম্যানুয়াল এন্ট্রি,मॅन्युअल एंट्री
ম্যানুয়াল বিনিময়,मॅन्युअल एक्सचेंज
হস্ত পরিচালিত,मॅन्युअल इनपुट
সংক্ষিপ্ত কাজ,मॅन्युअल ऑपरेशन
অনেক থেকে অনেক সম্পর্ক,अनेक ते अनेक संबंध
অনেক থেকে এক ডিকোডার,अनेक ते एक डीकोडर
মানচিত্র পদ্ধতি,नकाशा पद्धत
ম্যাপিং,मॅपिंग
মার্জিন,समास
মার্জিন ত্রুটি,मार्जिन त्रुटी
প্রান্তিক চেক,किरकोळ तपासणी
প্রান্তিক পরীক্ষা,किरकोळ चाचणी
চিহ্ন সনাক্তকরণ,चिन्ह ओळख
পড়া চিহ্নিত করুন,वाचन चिन्हांकित करा
মার্ক স্ক্যানিং,मार्क स्कॅनिंग
মার্ক সেন্স,चिन्हांकित अर्थ
মার্কার,मार्कर
চিহ্নিত করা,चिन्हांकित करणे
চিহ্নিত তরঙ্গ,चिन्हांकित लहर
মার্কভ চেইন,मार्कोव्ह साखळी
মার্কভ উৎস,मार्कोव्ह स्त्रोत
মার্কআপ ভাষা,मार्क-अप भाषा
মাসার,मासेर
মাসার,मासेर
মুখোশ,मुखवटा
মাস্ক বিট,मास्क बिट
মাস্ক প্রোগ্রামেবল ডিভাইস,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
মাস্ক রেজিস্টার,मास्क रजिस्टर
মুখোশযুক্ত রম,मुखवटा घातलेला रॉम
মাস্কিং,मुखवटा
ভর তথ্য,वस्तुमान डेटा
ভর মেমরি,वस्तुमान मेमरी
ব্যাপকভাবে সমান্তরাল,मोठ्या प्रमाणात समांतर
ওস্তাদ,मास्टर
মাস্টার কার্ড,मास्टर कार्ड
মাস্টার ঘড়ি,मास्टर घड्याळ
মাস্টার কনসোল,मास्टर कन्सोल
মূল তথ্য,मास्टर डेटा
মাস্টার ডায়াগ্রাম,मुख्य आकृती
প্রধান নথি,मास्टर फाइल
মাস্টার গ্রুপ,मुख्य गट
প্রধান চাবি,गुरुकिल्ली
মাস্টার লাইব্রেরি টেপ,मास्टर लायब्ररी टेप
মাস্টার প্রসেসর,मास्टर प्रोसेसर
মাস্টার প্রোগ্রাম,मास्टर प्रोग्राम
মাস্টার স্টেশন,मास्टर स्टेशन
মাস্টার টেপ,मास्टर टेप
মাস্টার টার্মিনাল,मास्टर टर्मिनल
মাস্টার/দাস ডিভাইস,मास्टर/स्लेव्ह डिव्हाइस
প্রভু/দাস ব্যবস্থা,मास्टर / गुलाम प्रणाली
ম্যাচ,जुळवा
ম্যাচিং,जुळणारे
গাণিতিক প্রোগ্রামিং,गणितीय प्रोग्रामिंग
গাণিতিক সিমুলেশন,गणितीय अनुकरण
ম্যাট্রিক্স,मॅट्रिक्स
ম্যাট্রিক্স প্রিন্টার,मॅट्रिक्स प्रिंटर
ম্যাট্রিক্স সুইচ,मॅट्रिक्स स्विच
ম্যাট্রিক্স টেবিল,मॅट्रिक्स सारणी
ম্যাক্সি কম্পিউটার,मॅक्सी संगणक
ম্যাক্সিকম্পিউটার,कमाल संगणक
সর্বাধিক উপাদান,जास्तीत जास्त घटक
সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ),कमाल मुदत (मानक बेरीज टर्म)
ম্যাক্সওয়েল ডেমন,मॅक्सवेल डिमन
মানে,मीन
মানে মেরামতের সময়,म्हणजे दुरुस्तीची वेळ
ব্যর্থতার মধ্যবর্তী সময় (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
ব্যর্থতার মধ্যবর্তী সময় (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
ব্যর্থতার সময় মানে,म्हणजे अपयशाची वेळ
মেরামত করার সময় মানে,दुरुस्तीसाठी वेळ
মেরামতের গড় সময় (MTTR),दुरुस्तीची वेळ (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
মাঝারি মেয়াদী স্টোরেজ ডিভাইস,मध्यम मुदतीचे स्टोरेज डिव्हाइस
প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস),मेगाबिट प्रति सेकंद (MB Ps)
সদস্য বস্তু,सदस्य ऑब्जेक्ट
সদস্য রেকর্ড,सदस्य रेकॉर्ड
স্মৃতি,स्मृती
মেমরি অ্যারে,मेमरी अॅरे
মেমরি ব্যাংক,मेमरी बँक
মেমরি বাফার রেজিস্টার,मेमरी बफर रजिस्टर
মেমরি বাস,मेमरी बस
মেমরি কার্ড,मेमरी कार्ड
মেমরি সেল,मेमरी सेल
মেমরি কম্প্যাকশন,मेमरी कॉम्पॅक्शन
মেমরি কোর,मेमरी कोर
মেমরি চক্র,स्मृती चक्र
মেমরি ডেটা রেজিস্টার,मेमरी डेटा रजिस्टर
মেমরি ডাম্প,मेमरी डंप
মেমরি বিনিময়,मेमरी एक्सचेंज
মেমরি অনুক্রম,मेमरी पदानुक्रम
মেমরি নির্দেশনা,मेमरी सूचना
স্মৃতি ব্যবস্থাপনা,मेमरी व्यवस्थापन
মেমরি মানচিত্র,मेमरी नकाशा
মেমরি ম্যাপ করা I/O,मेमरी मॅप केलेले I/O
মেমরি মডেল,मेमरी मॉडेल
মেমরি মডিউল,मेमरी मॉड्यूल
মেমরি পয়েন্টার রেজিস্টার,मेमरी पॉइंटर रजिस्टर
স্মৃতি শক্তি,स्मृती शक्ती
মেমরি সুরক্ষা,मेमरी संरक्षण
মেমরি রেফারেন্স নির্দেশনা,मेमरी संदर्भ सूचना
মেমরি আবাসিক প্রোগ্রাম,मेमरी निवासी कार्यक्रम
মেমরি ইউনিট,मेमरी युनिट
তালিকা,मेनू
মেনু বার,मेनू बार
মেনু ড্রাইভ,मेनू ड्राइव्ह
মেনু নির্বাচন,मेनू निवड
মেনু-চালিত প্রোগ্রাম,मेनू-चालित कार्यक्रम
একত্রিত করা,विलीन
একত্রিত বিনিময় সাজানোর,एक्सचेंज क्रमवारी विलीन करा
মার্জ সাজান,क्रमवारी विलीन करा
মার্জিং,विलीन करणे
জাল নেটওয়ার্ক,जाळी नेटवर्क
মেসেজিং,मेसेजिंग
বার্তা,संदेश
বার্তা প্রমাণীকরণ,संदेश प्रमाणीकरण
বার্তা বাক্স,संदेश बॉक्स
বার্তা সার্কিট,संदेश सर्किट
বার্তা বিন্যাস,संदेश स्वरूप
বার্তা শীর্ষ,संदेश शीर्षलेख
বার্তা মোড,संदेश मोड
বার্তা পাস,संदेश जात आहे
বার্তা পোলিং,संदेश मतदान
বার্তা সারি,संदेश रांग
বার্তা সুইচ,संदेश स्विच
বার্তার পাঠ্য,संदेश मजकूर
বার্তা স্থানান্তর এজেন্ট,संदेश हस्तांतरण एजंट
মেটা অ্যাসেম্বলার,मेटा असेंबलर
মেটা ক্লাস,मेटा वर्ग
মেটা সংকলন,मेटा संकलन
মেটা কম্পাইলার,मेटा कंपाइलर
মেটা ভাষা,मेटा भाषा
মেটা নেটওয়ার্ক,मेटा नेटवर्क
মেটা সিস্টেম,मेटा सिस्टम
পদ্ধতি,पद्धत
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
মাইক্রো,सूक्ष्म
মাইক্রো কোড,सूक्ष्म कोड
মাইক্রো কম্পিউটার,सूक्ष्म संगणक
মাইক্রো কন্ট্রোলার,सूक्ष्म नियंत्रक
মাইক্রো চক্র,सूक्ष्म सायकल
মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS),मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS)
মাইক্রো ইলেকট্রনিক্স,सूक्ष्म इलेक्ट्रॉनिक्स
ক্ষুদ্র ক্ষুদ্র অনুমোদন,सूक्ष्म सूक्ष्म प्राधिकरण
মাইক্রো অর্ডার,सूक्ष्म ऑर्डर
মাইক্রো/মেনফ্রেম লিঙ্ক,मायक्रो/मेनफ्रेम लिंक
মাইক্রোচিপ,मायक्रोचिप
মাইক্রোকোবল,मायक्रोकोबोल
মাইক্রোকোড,मायक्रोकोड
মাইক্রোফিচ,मायक्रोफिचे
মাইক্রোফ্লপি,मायक्रोफ्लॉपी
মাইক্রোফর্ম রিডার,मायक्रोफॉर्म रीडर
মাইক্রোফ্রেম,मायक्रोफ्रेम
মাইক্রোগ্রাফিক্স,मायक्रोग्राफिक्स
মাইক্রোফোন,मायक्रोफोन
মাইক্রোফটোগ্রাফ,मायक्रोफोटोग्राफ
মাইক্রোপ্রসেসিং ইউনিট,मायक्रोप्रोसेसिंग युनिट
মাইক্রোপ্রসেসর,मायक्रोप्रोसेसर
মাইক্রোপ্রসেসর চিপ,मायक्रोप्रोसेसर चिप
মাইক্রোপ্রসেসর কম্পাইলার,मायक्रोप्रोसेसर कंपाइलर
মাইক্রোপ্রসেসর ইউনিট (MPU),मायक्रोप्रोसेसर युनिट (MPU)
মাইক্রোপ্রোগ্রাম,मायक्रोप्रोग्राम
মাইক্রোসিকোয়েন্স,सूक्ष्म अनुक्रम
মাইক্রোসফট,मायक्रोसॉफ्ट
মাইক্রোসফট উইন্ডোজ,मायक्रोसॉफ्ट विंडोज
মাইক্রোওয়েভ,मायक्रोवेव्ह
মাইক্রোওয়েভ লিঙ্ক,मायक्रोवेव्ह लिंक
মাইক্রোওয়েভ প্রচার,मायक्रोवेव्ह प्रसार
মধ্যম ব্যবস্থাপনা,मध्यम व्यवस्थापन
মিডলওয়্যার,मिडलवेअर
মিডিকম্পিউটার,मिडीकॉम्प्युटर
মধ্যবিন্দু,मध्यबिंदू
মিডটার্ম,मध्यावधी
অভিবাসন পথ,स्थलांतर मार्ग
প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS),प्रति सेकंद दशलक्ष सूचना (MIPS)
মিনিকম্পিউটার,लघुसंगणक
মিনিডিস্কেট,मिनीडिस्केट
ন্যূনতম কার্নেল,किमान कर्नल
সর্বনিম্ন পণ্য,किमान उत्पादन
সর্বনিম্ন গাছ,किमान झाड
minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম,minimax (किमान-कमाल) अल्गोरिदम
minimax পদ্ধতি,किमान प्रक्रिया
ন্যূনতম খরচ বিস্তৃত গাছ,झाडासाठी किमान खर्च
ন্যূনতম লেটেন্সি কোডিং,किमान विलंब कोडिंग
ছোট ডিভাইস,किरकोळ उपकरण
মিন্টেরিম,मिंटरिम
বিয়োগ পতাকা,वजा ध्वज
বিয়োগ পতাকা,वजा ध्वज
মাইনাস জোন,वजा क्षेत्र
আয়না,आरसा
মিরর সাইট,मिरर साइट
মিশ্র-রেডিক্স স্বরলিপি,मिश्र मूलांक नोटेशन
মিক্সার,मिक्सर
স্মৃতিসংক্রান্ত,मेमोनिक
স্মৃতির ঠিকানা,मेमोनिक पत्ता
স্মৃতিবিদ্যা,नेमोनिक्स
মুঠোফোন,मोबाईल
মোবাইল কম্পিউটিং,मोबाइल संगणन
মডেল,मॉडेल
মডেলহীন সম্পাদক,मोडलेस संपादक
মডেলিং,मॉडेलिंग
মডেম,मोडेम
পরিমিত,मध्यम
সংযম,संयत
মডারেটর,नियंत्रक
পরিবর্তিত নির্দেশ,सुधारित सूचना
পরিবর্তনকারী,सुधारक
সংশোধক বিট,सुधारक बिट
পরিবর্তন করুন,सुधारित करा
মডুলার,मॉड्यूलर
মডুলারিটি,मॉड्यूलरिटी
মড্যুলেশন,मॉड्युलेशन
মডিউল,मॉड्यूल
মডিউল আর্কিটেকচার,मॉड्यूल आर्किटेक्चर
মনিটর,मॉनिटर
পর্যবেক্ষণ প্রোগ্রাম,देखरेख कार्यक्रम
মনোক্রোম প্রদর্শন,मोनोक्रोम डिस्प्ले
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,मोनोलिथिक इंटिग्रेटेड सर्किट
মনোলিথিক প্রযুক্তি,मोनोलिथिक तंत्रज्ञान
মনোস্পেস ফন্ট,मोनोस्पेस फॉन्ट
একচেটিয়া,मोनोस्टेबल
একঘেয়েমি,मोनोटोरिसिटी
মর্ফ,मॉर्फ
মরফিম,मॉर्फीम
মর্ফিজম,मॉर्फिझम
বন্ধক,गहाण
mosfet (MOSFET),mosfet (MOSFET)
সবচেয়ে উল্লেখযোগ্য বিট,सर्वात लक्षणीय बिट
মাদার বোর্ড,मदर बोर्ड
মা নিবন্ধন,आई नोंदणी
চলচ্চিত্র,चलचित्रपट
মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG),मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG)
মাউন্ট,माउंट
মাউস,उंदीर
সরান,हलवा
চরিত্র সরান,वर्ण हलवा
MS-DOS,एमएस-डॉस
এমএস-উইন্ডোজ,एमएस-विंडोज
বহু দিক,बहु पैलू
মাল্টি প্রসেসর,मल्टी प्रोसेसर
মাল্টি প্রোগ্রামিং,मल्टी प्रोग्रामिंग
মাল্টি টাস্কিং,मल्टी टास्किंग
মাল্টিবাস,मल्टीबस
মাল্টিকাস্ট,मल्टीकास्ट
মাল্টিকাস্ট ঠিকানা,मल्टीकास्ट पत्ता
মাল্টিকাস্টিং,मल्टीकास्टिंग
মাল্টিচিপ,मल्टीचिप
মাল্টিক্স,मल्टीक्स
বহু কাজের অপারেশন,मल्टी-जॉब ऑपरेशन
বহুস্তর মেমরি,बहुस्तरीय मेमरी
মাল্টিমিডিয়া প্রযুক্তি,मल्टीमीडिया तंत्रज्ञान
মাল্টিমোড,मल्टीमोड
একাধিক,अनेक
একাধিক নির্ভুলতা,एकाधिक अचूकता
একাধিক সংশ্লেষণ,एकाधिक प्रतिगमन
মাল্টিপ্লেক্স,मल्टिप्लेक्स
মাল্টিপ্লেক্স মোড,मल्टिप्लेक्स मोड
মাল্টিপ্লেক্সার,मल्टिप्लेक्सर
মাল্টিপ্লেক্সিং,मल्टिप्लेक्सिंग
মাল্টিপয়েন্ট নেটওয়ার্ক,मल्टीपॉइंट नेटवर्क
মাল্টিপ্রসেসিং,मल्टीप्रोसेसिंग
মাল্টিপ্রসেসর সিস্টেম,मल्टीप्रोसेसर प्रणाली
বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME),बहुउद्देशीय इंटरनेट मेल विस्तार (MIME)
মাল্টিসিডিউল,अनेक वेळापत्रक
মাল্টিস্টেশন,मल्टीस्टेशन
মাল্টিথ্রেডিং,मल्टीथ्रेडिंग
বহুমূল্যযুক্ত যুক্তি,बहुमूल्य तर्कशास्त्र
বহুচলকীয় বিশ্লেষণ,बहुविविध विश्लेषण
মাল্টিভাইব্রেটর,मल्टीव्हायब्रेटर
পারস্পরিক বর্জন,परस्पर बहिष्कार
পারস্পরিক তথ্য,परस्पर माहिती
নিষ্পাপ ব্যবহারকারী,भोळा वापरकर्ता
নাম সার্ভার,नाव सर्व्हर
NAND অপারেশন,NAND ऑपरेशन
ন্যানো,नॅनो
সংকীর্ণ ব্যান্ড,अरुंद बँड
জাতীয় তথ্য অবকাঠামো,राष्ट्रीय माहिती पायाभूत सुविधा
ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (NAND NISO),राष्ट्रीय माहिती मानक संघटना (NAND NISO)
নেটিভ কোড,मूळ कोड
নেটিভ কম্পাইলার,मूळ कंपाइलर
নেটিভ সফটওয়্যার,मूळ सॉफ्टवेअर
প্রাকৃতিক কম্পাইলার,नैसर्गिक कंपाइलर
স্বাভাবিক ভাষা প্রক্রিয়াকরণ,नैसर्गिक भाषा प्रक्रिया
প্রাকৃতিক ভাষা প্রশ্ন,नैसर्गिक भाषा क्वेरी
স্বাভাবিক সংখ্যা,नैसर्गिक संख्या
নেভিগেশন,नेव्हिगेशन
নেভিগেটর,नेव्हिगेटर
নেতিবাচক যুক্তি,नकारात्मक तर्क
নেস্টেড লুপ,नेस्टेड लूप
নেস্টেড ম্যাক্রো,नेस्टेड मॅक्रो
নেট,नेट
নেট ঠিকানা,निव्वळ पत्ता
নেট নাগরিক,निव्वळ नागरिक
নেটস্কেপ নেভিগেটর,नेटस्केप नेव्हिगेटर
নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ,नेटवर्क प्रवेश नियंत्रण
নেটওয়ার্ক আর্কিটেকচার,नेटवर्क आर्किटेक्चर
নেটওয়ার্ক ফাইল সিস্টেম (NFS),नेटवर्क फाइल सिस्टम (NFS)
নেটওয়ার্ক অখণ্ডতা,नेटवर्क अखंडता
নেটওয়ার্ক আন্তঃসংযোগ,नेटवर्क इंटरकनेक्शन
নেটওয়ার্ক স্তর,नेटवर्क स्तर
নেটওয়ার্ক ব্যবস্থাপনা,नेटवर्क व्यवस्थापन
নেটওয়ার্ক টপোলজি,नेटवर्क टोपोलॉजी
নেটওয়ার্ক ভার্চুয়াল টার্মিনাল,नेटवर्क आभासी टर्मिनल
নিরপেক্ষ রিলে,तटस्थ रिले
নিরপেক্ষ সংক্রমণ,तटस्थ प्रसारण
নতুন লাইন চরিত্র,नवीन ओळ वर्ण
নতুন সিঙ্ক,नवीन समक्रमण
NFS/নেটওয়ার্ক ফাইল,NFS/नेटवर्क फाइल
নিবল,निबळे
নাইন এর পরিপূরক,नऊचे पूरक
নোড,नोड
গোলমাল,गोंगाट
শব্দ মোড,आवाज मोड
শব্দহীন কোডিং,नीरव कोडिंग
অনির্ধারণবাদ,निर्धारवाद नसणे
অ বিতরণকারী,वितरणात्मक नाही
খালি সেট না,रिकामा नसलेला संच
অ প্রধান,अप्राइम
অ-ইন্টারেক্টিভ,परस्परसंवादी नसलेले
অ-টার্মিনাল সিস্টেম,नॉन-टर्मिनल सिस्टम
অনুদ্বায়ী মেমরি,अस्थिर स्मृती
অ-উদ্বায়ী রাম,अस्थिर रॅम
নন-ওয়েটেড কোড,नॉन-वेटेड कोड
NOP নির্দেশনা,NOP सूचना
NOR,ना
NOR গেট,ना गेट
স্বাভাবিক,सामान्य
স্বাভাবিককরণ,सामान्यीकरण
নর্মালাইজার,नॉर्मलायझर
