Assamese,Hindi
মেচিন ভাষা,"1.मशीनी भाषा,2.यंत्र भाषा"
মেচিন লাৰ্নিং,यंत्राधिगम
মেচিন অপাৰেচন,यंत्र संक्रिया
যন্ত্ৰমুখী ভাষা,यंत्रमूलक भाषा
মেচিন চলোৱা,यंत्र निष्पादन
মেচিন চিমুলেচন,मशीन अनुकार
মেচিন নষ্ট সময়,यंत्र अपहृत काल
মেচিন অনুবাদ,मशीनी अनुवाद
মেচিন শব্দ,मशीन शब्द
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),स्थूल अनुदेश
মেক্ৰ&#39; যুক্তি,स्थूल प्राचर
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,स्थूल कोडांतरण प्रोग्राम
মেক্ৰ&#39; কল,स्थूल आह्वान
মেক্ৰ&#39; ক&#39;ড,"1.स्थूल कोड, 2.स्थूल कूट"
মেক্ৰ&#39; কমাণ্ড,स्थूल समादेश
মেক্ৰ&#39; ঘোষণা,स्थूल घोषणा
মেক্ৰ&#39; সংজ্ঞা,स्थूल परिभाषा
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,स्थूल प्रवाह संचित्र
মেক্ৰ&#39; জেনেৰেটৰ,स्थूल जनित्र
মেক্ৰ&#39; নিৰ্দেশনা,स्थूल अनुदेश
মেক্ৰ&#39; ভাষা,स्थूल भाषा
মেক্ৰ&#39; লাইব্ৰেৰী,स्थूल लाइब्रेरी
মেক্ৰ&#39; প্ৰাচল,स्थूल प्राचल
মেক্ৰ&#39; প্ৰচেছিং,स्थूल प्रक्रमण
মেক্ৰ&#39; প্ৰচেছৰ,"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर"
মেক্ৰ&#39; প্ৰগ্ৰেমিং,स्थूल प्रोग्रामन
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,स्थूल आदिप्ररुप
মেক্ৰ&#39;-ক&#39;ডিং,"1.स्थूल कूटलेखन, 2.स्थूल कोडन"
মেগাবাইট (MB),मेगाबाइट (एम बी)
যাদু চৰিত্ৰ,जादुई संप्रतीक
যাদু সংখ্যা,जादुई संख्या
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,चुंबकीय बुदबुद स्मृति
চুম্বকীয় কাৰ্ড,चुंबकीय कार्ड
চুম্বকীয় কোষ,"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
চুম্বকীয় চৰিত্ৰ,चुंबकीय संप्रतीक
চুম্বকীয় কোৰ সংৰক্ষণ,चुंबकीय कोर भंडारण
চুম্বকীয় ডিস্ক,"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क"
চুম্বকীয় ডিষ্কৰ ঠিকনা,चुंबकीय डिस्क पता
চুম্বকীয় ডিষ্ক মেমৰি,चुंबकीय चक्रिका स्मृति
চুম্বকীয় ড্ৰাম,चुंबकीय ड्रम
চুম্বকীয় এনকোডিং,"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन"
চুম্বকীয় মূৰ,चुंबकीय शीर्ष
চুম্বকীয় চিয়াঁহী,चुंबकीय स्याही
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
চুম্বকীয় মাধ্যম,चुंबकीय माध्यम
চুম্বকীয় পঢ়া,चुंबकीय पठन
চুম্বকীয় ৰেকৰ্ডিং,चुंबकीय अभिलेखन
চুম্বকীয় সংৰক্ষণ,चुंबकीय भंडारण
চুম্বকীয় ষ্ট্ৰিপ,चुंबकीय पट्टी
চুম্বকীয় টেপ,चुंबकीय टेप
চুম্বকীয় টেপ কাৰ্টিজ,चुंबकीय टेप कार्टीज
চুম্বকীয় টেপ ড্ৰাইভ,चुंबकीय टेप ड्राइव
চুম্বকীয় টেপ হেডাৰ,चुंबकीय टेप अग्रक
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,चुंबकीय टेप लाइब्रेरियन
চুম্বকীয় টেপ পৰিবহণ,चुंबकीय टेप अभिगमन
চুম্বকীয় টেপ ইউনিট,चुंबकीय टेप इकाई
চুম্বকীয় পাতল ফিল্ম,"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
চুম্বকীয় ট্ৰেক,चुंबकीय पथ
চুম্বকীয় অপটিক সংৰক্ষণ,चुंबकीय प्रकाशीय भंडारण
চুম্বকীয় প্ৰিন্টাৰ,"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
চুম্বকীয় ষ্ট্ৰিকচন,चुंबकीय विरुपण
magnetostrictive টেবলেট,चुंबकीय विरुपक टिकिया
মেইল বাকচ,"1.डाक पेटी, 2.मेल बाक्स"
মেইল মাৰ্জ কৰক,मेल विलय
মূল নিয়ন্ত্ৰণ একক,"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
মূল ফ্ৰেম,मेन फ्रेम
মূল ফ্ৰেম ব্যৱস্থা,"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
মূল স্মৃতিশক্তি,"1.मुख्य स्मृति, 2.मुख्य मेमोरी"
মূল কাৰ্যসূচী,"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
মূল সংৰক্ষণ,मुख्य भंडारण
মূল চুইচ,"1.मेन स्विच, 2.मुख्य स्विच"
ব্যৱস্থাপনা,"1.अनुरक्षण, 2.रखरखाव"
ৰক্ষণাবেক্ষণ পেনেল,अनुरक्षण पैनल
ৰক্ষণাবেক্ষণৰ সময়,अनुरक्षण काल
মুখ্য চক্ৰ,वृहत् चक्र
মুখ্য ডিভাইচ,मुख्य युक्ति
মুখ্য চাবি,मुख्य कुंजी
প্ৰধান ৰাজ্য,मुख्य अवस्था
মুখ্য গঠন,मुख्य संरचना
ডাঙৰ কাম,मुख्य कार्य
সংখ্যাগৰিষ্ঠ উপাদান,बहुसंख्यक अवयव
সংখ্যাগৰিষ্ঠতা গেট,बहुसंख्यक गेट
সংখ্যাগৰিষ্ঠতা অপাৰেচন,बहुसंख्य संक्रिया
মেকআপ সময়,प्रतिपूर्ति काल
বিজুতিৰ ৰুটিন,कुसंक्रिया रुटीन
ব্যৱস্থাপনা বিকাশ,प्रबंधन विकास
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ব্যৱস্থাপনা বিজ্ঞান,प्रबंध विज्ञान
মানচেষ্টাৰ ক&#39;ডিং,मैनचेस्टर कूटलेखन
মেনিফল্ডিং,बहुवलन
হেতালি খেলা চলক,प्रकलित चर
সূচীভুক্তকৰণত হেতালি খেলা,प्रकलित सूचकन
মানুহ-যন্ত্ৰৰ অনুকৰণ,मानव यंत्र अनुकार
মেনুৱেল ঠিকনা চুইচ,हस्तचालित पता स्विच
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,मैनुअल विश्लेषण
হাতৰ দ্বাৰা উত্তৰ দিয়া,मैनुअल आह्वान
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,मैनुअल प्रविष्टि
মেনুৱেল এক্সচেঞ্জ,"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
মেনুৱেল ইনপুট,"1.हस्त निवेश, 2. मैनुअल निवेश"
মেনুৱেল অপাৰেচন,हस्त प्रचालन
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,अनेकानेक संबंध
বহুত এটা ডিকোডাৰলৈ,बहु-एक-विकोडक
মানচিত্ৰ পদ্ধতি,प्रतिचित्र विधि
মেপিং,प्रतिचित्रण
প্ৰান্ত,उपांत
মাৰ্জিন ভুল,उपांतीय त्रुटि
প্ৰান্তীয় পৰীক্ষা,उपांतीय जाँच
প্ৰান্তীয় পৰীক্ষা,उपांतीय परीक्षण
চিহ্ন ধৰা পেলোৱা,चिन्ह संसूचन
মাৰ্ক ৰিডিং,चिन्ह पठन
স্কেনিং চিহ্নিত কৰক,चिन्ह क्रमवीक्षण
মাৰ্ক চেন্স,चिन्ह बोध
মাৰ্কাৰ,चिन्हक
চিহ্নিত কৰা,चिन्हन
চিহ্নিত কৰা তৰংগ,चिन्हक तरंग
মাৰ্কভ শৃংখল,मार्कोव श्रृंखला
মাৰ্কভ উৎস,मार्कोव स्रोत
মাৰ্ক-আপ ভাষা,मार्क-अप भाषा
মাছেৰ,मेसर
মাছেৰ,मेसर
মুখা,"1.मास्क, 2.आच्छद, 3.प्रच्छाद"
মাস্ক বিট,"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,मास्क प्रोग्राम्य युक्ति
মাস্ক ৰেজিষ্টাৰ,आवरण रजिस्टर
মাস্ক কৰা ROM,"1.आवृत रॉम, 2.आवृत आर ओ एम"
মাস্কিং,आच्छादन
গণ তথ্য,विपुल आँकड़ए
গণ স্মৃতিশক্তি,"1.विपुल स्मृति, 2.विपुल मेमोरी"
বৃহৎ পৰিমাণে সমান্তৰাল,विपुलत: समांतर
মাষ্টৰ,प्रधान 
মাষ্টাৰ কাৰ্ড,मास्टर कार्ड
মাষ্টাৰ ঘড়ী,"1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
মাষ্টাৰ কনছল,प्रधान कन्सोल
মাষ্টাৰ ডাটা,प्रधान आँकड़आ
মাষ্টাৰ ডায়েগ্ৰাম,प्रधान आरेख
মাষ্টাৰ ফাইল,प्रधान संचिका
মাষ্টাৰ গ্ৰুপ,प्रधान समूह
মাষ্টাৰ কি&#39;,मास्टर कुंजी
মাষ্টাৰ লাইব্ৰেৰী টেপ,प्रधान लाइब्रेरी टेप
মাষ্টাৰ প্ৰচেছৰ,प्रधान प्रक्रमक
মাষ্টাৰ প্ৰগ্ৰেম,प्रधान प्रोग्राम
মাষ্টাৰ ষ্টেচন,प्रधान केंद्र
মাষ্টাৰ টেপ,"1.प्रधान टेप, 2.मास्टर टेप"
মাষ্টাৰ টাৰ্মিনেল,"1.प्रधान अंतक, 2.प्रधान टर्मिनल"
মাষ্টাৰ/স্লেভ ডিভাইচ,प्रधान अधीन युक्ति
মাষ্টাৰ/স্লেভ ব্যৱস্থা,प्रधान अधीन तंत्र
মিল থকা,"1.मेल, 2.मिलान, 3.मिलना"
মিল থকা,मिलान
গাণিতিক প্ৰগ্ৰেমিং,गणितीय प्रोग्रामन
গাণিতিক অনুকৰণ,गणितीय अनुकार
মেট্ৰিক্স,"1.मैट्रिक्स, 2.आव्यूह"
মেট্ৰিক্স প্ৰিন্টাৰ,"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
মেট্ৰিক্স চুইচ,मैट्रिक्स स्विच
মেট্ৰিক্স টেবুল,आव्यूह सारणी
maxi কম্পিউটাৰ,मैक्सी कंप्यूटर
মেক্সিকম্পিউটাৰ,मैक्सी कंप्यूटर
সৰ্বোচ্চ উপাদান,उच्चिष्ट अवयव
maxterm (মানক যোগফলৰ সময়সীমা),योगपद
maxwell ডেমন,मैक्सवेल डैमन
অৰ্থ,"1.मध्यमान, 2.माध्य"
গড় মেৰামতিৰ সময়,माध्य सुधार काल
বিফলতাৰ মাজৰ গড় সময় (MTBF),अंतर्विफलता माध्य काल
বিফলতাৰ মাজৰ গড় সময় (MTBF),विफलता मध्य माध्यकाल (एम टी बी एफ)
বিফলতাৰ সময় বুজাইছে,विफलता का माध्य काल
মেৰামতিৰ বাবে সময়,मरम्मत माध्य काल
মেৰামতিৰ বাবে গড় সময় (MTTR),सुधार माध्यकाल (एम टी टी आर)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),मध्यम स्केल एकीकरण (एम एस आई)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),मध्यम समाकलन (एम एस आई)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,माध्य पद भंडारण युक्ति
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),मेगा बिट प्रति सेकंड (एम बी पी एस)
সদস্য বস্তু,अवयव वस्तु
সদস্যৰ ৰেকৰ্ড,अवयव अभिलेख
স্মৃতি,"1.स्मृति, 2.मेमोरी"
মেমৰি এৰে,"1.स्मृति सरणी, 2.मेमोरी व्यूह"
মেমৰি বেংক,"1.स्मृति कोष, 2.मेमोरी बैंक"
মেমৰি বাফাৰ ৰেজিষ্টাৰ,"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
মেমৰি বাছ,"1.स्मृति बस,2. मेमोरी बस"
মেমৰি কাৰ্ড,स्मृति कार्ड
স্মৃতিশক্তি কোষ,स्मृति कोष्ठिका
মেমৰি কম্পেকচন,स्मृति संहनन
মেমৰি কোৰ,"1.स्मृति कोर, 2.मेमोरी कोर"
স্মৃতি চক্ৰ,स्मृति चक्र
মেমৰি ডাটা ৰেজিষ্টাৰ,"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
মেমৰি ডাম্প,"1.स्मृति निपात ,2.मेमोरी डंप"
স্মৃতি বিনিময়,"1.स्मृति विनिमय, 2.मेमोरी विनिमय"
স্মৃতিশক্তিৰ স্তৰ,"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
স্মৃতিশক্তিৰ নিৰ্দেশনা,स्मृति अनुदेश
স্মৃতিশক্তি ব্যৱস্থাপনা,"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
মেমৰি মেপ,"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
মেমৰি মেপ কৰা I/O,"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
মেমৰি মডেল,"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
মেমৰি মডিউল,"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
মেমৰি শক্তি,स्मृति शक्ति
স্মৃতিশক্তি সুৰক্ষা,स्मृति संरक्षण
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
মেমৰি ইউনিট,"1.स्मृति इकाई, 2.मेमोरी इकाई"
মেনু,मेनू
মেনু বাৰ,मेनू बार
মেনু ড্ৰাইভ,मेनू चालित
মেনু নিৰ্বাচন,मेनू चयन
মেনু-চালিত প্ৰগ্ৰেম,मेन-चालित प्रोग्राम
মাৰ্জ কৰক,"1.अंतरनिहित, 2.विलय"
মাৰ্জ এক্সচেঞ্জ sort,विलय विनिमय छंटाई
merge sort,"1.छंटाई संविलय ,2. प्रसूची वरण"
মাৰ্জিং কৰা,"1.विलय, 2.संविलय"
মেছ নেটৱৰ্ক,जालाक्षि जालक्रम
বাৰ্তা প্ৰেৰণ কৰা,संदेशन
বাৰ্তা,संदेश
বাৰ্তা প্ৰমাণীকৰণ,संदेश अभिप्रमाणन
বাৰ্তা বাকচ,संदेश कोष्ठ
বাৰ্তা বৰ্তনী,संदेश परिपथ
বাৰ্তা বিন্যাস,संदेश आरूप
বাৰ্তাৰ হেডাৰ,संदेश प्रवेशिका
বাৰ্তা ধৰণ,संदेश विधा
বাৰ্তা পাছ কৰা,संदेश प्रेषण
বাৰ্তা ভোটদান,"1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
বাৰ্তা শাৰী,संदेश पंक्ति
বাৰ্তা চুইচ,संदेश स्विच
বাৰ্তাৰ লিখনী,संदेश पाठ
বাৰ্তা স্থানান্তৰ এজেন্ট,संदेश अंतरण अभिकर्मक
মেটা এছেম্বলাৰ,अधि कोडांतरक
মেটা ক্লাছ,मेटावर्ग
মেটা সংকলন,"1.अधि संकलन, 2.अधि अनुभाषण"
meta কম্পাইলাৰ,"1.अधि अनुभाषक, 2.अधि संकलक"
মেটা ভাষা,अधिभाषा
মেটা নেটৱাৰ্ক,"1.मेटा जालक्रम, 2.मेटा नेटवर्क"
মেটা চিস্টেম,अधितंत्र
প্রণালী,विधि
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
মাইক্ৰ&#39;,सूक्ष्म
মাইক্ৰ&#39; ক&#39;ড,"1.सूक्ष्म कूट,2.सूक्ष्म कोड"
মাইক্ৰ&#39; কম্পিউটাৰ,सूक्ष्म कंप्यूटर
মাইক্ৰ&#39; নিয়ন্ত্ৰক,माइक्रो नियंत्रक
মাইক্ৰ&#39; চক্ৰ,माइक्रो चक्र
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,माइक्रो इलेक्ट्रॉनिकी
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,माइक्रो लघुरुपण
মাইক্ৰ&#39; অৰ্ডাৰ,सूक्ष्म क्रम
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,"1.माइक्रो, 2.मेनफ्रेम लिंक"
মাইক্ৰ&#39;চিপ,माइक्रो चिप
মাইক্ৰ&#39;ক&#39;বল,माइक्रो कोबोल
মাইক্ৰ&#39;ক&#39;ড,सूक्ष्म कोड
মাইক্ৰ&#39;ফিচ,"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
মাইক্ৰ&#39;ফ্লপি,माइक्रो फ्लापी
মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ,माइक्रोफॉर्म पठन यंत्र
মাইক্ৰ&#39;ফ্ৰেম,माइक्रो फ्रेम
মাইক্ৰ&#39;গ্ৰাফিক্স,माइक्रोग्राफिक्स
মাইক্ৰ&#39;ফোন,माइक्रोफोन
মাইক্ৰ’ফটোগ্ৰাফ,माइक्रोफोटोग्राफ
মাইক্ৰ&#39;প্ৰচেছিং ইউনিট,"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
মাইক্ৰ&#39;প্ৰচেছৰ,माइक्रोप्रोसेसर
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,माइक्रोप्रोसेसर चिप
মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ,माइक्रोप्रोसेसर अनुभाषक
মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
মাইক্ৰ&#39;প্ৰগ্ৰেম,"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
মাইক্ৰ&#39;ছিকুৱেন্স,माइक्रो अनुक्रम
মাইক্ৰ’ছফ্ট,माइक्रोसॉफ्ट
মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ,माइक्रोसाफ्ट विंडोज
মাইক্ৰৱেভ,सूक्ष्म तरंग
মাইক্ৰৱেভ লিংক,सूक्ष्म तरंग कड़ई
মাইক্ৰৱেভ প্ৰসাৰণ,सूक्ष्म तरंग संचरण
মধ্যম ব্যৱস্থাপনা,मध्य प्रबंधन
মিডলৱেৰ,"1.मध्यवेयर,2. मिडल वेयर"
মিডিকম্পিউটাৰ,मिडी कंप्यूटर
মিডপইন্ট,मध्य बिंदु
মিডটাৰ্ম,मध्यपद
প্ৰব্ৰজনৰ পথ,प्रवासन पथ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
মিনি কম্পিউটাৰ,लघु कंप्यूटर
মিনিডিস্কেট,लघु डिस्केट
নূন্যতম কাৰ্ণেল,"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि"
নূন্যতম উৎপাদন,अल्पिष्ट गुणनफल
নূন্যতম গছ,अल्पिष्ट वृक्ष
minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম,"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म"
minimax পদ্ধতি,अल्पमहिष्ठ प्रक्रिया
নূন্যতম খৰচ স্পেনিং গছ,निम्नतम लागत विस्तारिक वृक्ष
নূন্যতম বিলম্ব ক&#39;ডিং,"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन"
সৰু ডিভাইচ,लघु युक्ति
মিন্টেৰিম,"1.गुणाद, 2.गुणद, 3.गुणनयोग पद"
বিয়োগ পতাকা,ऋण पताका
বিয়োগ পতাকা,ऋण पताका
বিয়োগ জ&#39;ন,ऋण क्षेत्र
আইনা,दिस्क्प्रतिबिंबित डिस्क
মিৰ&#39;ৰ চাইট,"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति"
মিশ্ৰিত-মূল সংকেত,मिश्रित मूलांक अंकन
মিক্সাৰ,मिश्रक
স্মৃতিভ্ৰংশ,स्मरक
mnemonic ঠিকনা,स्मरक पता
স্মৃতিশক্তি,स्मरणोकारी
ম’বাইল,"1.मोबाइल, 2.चल"
মোবাইল কম্পিউটিং,"1.मोबाइल कंप्यूटन, 2.चल अभिकलन"
নমুনা,"1.मॉडल, 2.निदर्श"
মোডলেছ সম্পাদক,विधारहित संपादक
মডেলিং,"1.निदर्शन, 2.मॉडलन"
মডেম,मॉडेम
মধ্যমীয়া,"1.साधारण माध्य, 2.सामान्य, 3.मध्यम"
মডাৰেচন,विमंदन
মডাৰেটৰ,विमंदक
পৰিৱৰ্তিত নিৰ্দেশনা,आपरिवर्तित अनुदेश
পৰিৱৰ্তক,आपरिवर्तक
পৰিবৰ্তক বিট,आपरिवर्तक बिट
শুধৰা,आपरिवर्तन
মডুলাৰ,मॉड्यूलर
মডুলাৰিটি,"1.अनुखंडीयता, 2.प्रतिरूपकता"
মডুলেচন,माड्यूलन
মডিউল,माड्यूल
মডিউল স্থাপত্য,अनुखंडीय संरचना
কাৰোবাৰ ওপৰত চকু ৰখা,मॉनिटर
নিৰীক্ষণ কাৰ্য্যসূচী,"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश"
মনোক্ৰ&#39;ম প্ৰদৰ্শন,एकवर्णी प्रदर्श
একক সংহত বৰ্তনী,अखंड एकीकृत परिपथ
একক প্ৰযুক্তি,एकाश्म प्रौद्योगिकी
monospace ফন্ট,एकल स्थल फॉन्ट
মনোষ্টেবল,एक स्थितिक
একচেটিয়াতা,एकदिष्टता
মৰ্ফ,"1.आकार, 2.रूप"
মৰ্ফিম,रुपिम
মৰ্ফিজম,आकारिता
বন্ধক,"1.गिरवी, 2.बंधक, रेहन"
mosfet (MOSFET) গেস্টবুক,मौसफेट (एम ओ एस एफ ई टी)
আটাইতকৈ উল্লেখযোগ্য বিট,"1.सार्थकतम द्विअंक, 2.सार्थकतम बिट"
মাদাৰ বৰ্ড,मदर बोर्ड
মাতৃ পঞ্জীয়ন,मदर पंजी
চলচ্চিত্ৰ,चलचित्र
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),चलचित्र विशेषज्ञ समूह (एम पी ई जी)
মাউন্ট,आरोह
নিগনি,"1.मूषक, 2.माउस"
পদক্ষেপ লোৱা,"1.चल, 2.विस्थापन"
move চৰিত্ৰ,चल संप्रतीक
এম এছ-ড’ছ,एम एस-डॉस
এম এছ-উইণ্ড’জ,एम एस-विंडोज
বহু দিশ,बहु अभिमुखता
মাল্টি প্ৰচেছৰ,बहु प्रक्रमक
মাল্টি প্ৰগ্ৰেমিং,"1.बहुक्रमादेशन, 2.बहुप्रोग्रामन"
মাল্টি টাস্কিং,बहुकार्यण
মাল্টিবাছ,बहुबस
মাল্টিকাষ্ট,बहुप्रसारण
মাল্টিকাষ্ট ঠিকনা,बहुरुपीय पता
মাল্টিকাষ্টিং,बहुप्रसारण
মাল্টিচিপ,बहुचिप
মাল্টিক্স,मल्टिक्स
মাল্টিজব অপাৰেচন,बहु-कार्य प्रचालन
বহুস্তৰীয় স্মৃতিশক্তি,"1.बहुस्तर स्मृति,2. बहुस्तर मेमोरी"
মাল্টিমিডিয়া প্ৰযুক্তি,"1.बहमाध्यम प्रौद्योगिकी, 2.मल्टीमीडिया प्रौदयोगिकी"
মাল্টিম&#39;ড,बहुविधा
একাধিক,बहु
একাধিক নিখুঁততা,"1.परिशुद्ध, 2.बहु सुनिश्चितता"
বহুবিধ ৰিগ্ৰেছন,बहु प्रतिगमन
মাল্টিপ্লেক্স,"1.मल्टीप्लेक्स, 2.बहुसंकेत"
মাল্টিপ্লেক্স মোড,बहुसंकेत विधा
মাল্টিপ্লেক্সাৰ,बहुसंकेतक
মাল্টিপ্লেক্সিং,"1.बहुसंकेतन, 2.बहुभाजन"
মাল্টিপইন্ট নেটৱৰ্ক,बहुबिंदु नेटवर्क
মাল্টিপ্ৰচেছিং,बहु प्रक्रमण
মাল্টিপ্ৰচেছৰ চিস্টেম,बहु प्रक्रमक तंत्र
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),बहुउद्देशीय इंटरनेट मेल विस्तार (एम आई एम ई)
বহুসূচী,बनियोजन
মাল্টিষ্টেচন,बहुकेंद्र
মাল্টিথ্ৰেডিং,बहुसूत्रण
বহুমূল্যযুক্ত যুক্তি,बहुमानिक तर्क
বহুচলকীয় বিশ্লেষণ,बहुचर विश्लेषण
মাল্টিভাইব্ৰেটৰ,बहुकंपित्र
পাৰস্পৰিক বৰ্জন,"1.पारस्परिक बहिष्करण, 2.पारस्परिक अपवर्जन"
পাৰস্পৰিক তথ্য,परस्पर सूचना
সহজ-সৰল ব্যৱহাৰকাৰী,"1.नौसिखिया, 2.सहज प्रयोक्ता"
নাম চাৰ্ভাৰ,"1.नाम परिसेवक, 2.नाम सर्वर"
NAND অপাৰেচন,नैंड संक्रिया
নেনো,नैनो
সংকীৰ্ণ বেণ্ড,"संकीर्ण बैंड, संकीर्ण पट्टी"
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,राष्ट्रीय सूचना अवसंरचना
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (NAND NISO),राष्ट्रीय सूचना मानक संगठन (अँड एन आई एस ओ)
স্থানীয় ক&#39;ড,प्राकृत कोड
স্থানীয় কম্পাইলাৰ,"1.प्राकृत अनुभाषक, 2.प्राकृत क्रमादेशातंरक, 3.प्राकृत सकूलक"
স্থানীয় চফ্টৱেৰ,प्राकृत सॉफ्टवेयर
প্ৰাকৃতিক কম্পাইলাৰ,प्राकृत संकलक
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,प्राकृतिक भाषा प्रक्रमन
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,प्राकृतिक भाषा पृच्छा
প্ৰাকৃতিক সংখ্যা,"1.प्राकृत संख्या, 2.धन पूर्णांक"
নেভিগেচন,संचालन
নেভিগেটৰ,संचालक
ঋণাত্মক যুক্তি,विलोम तर्क
নেষ্টেড লুপ,"1.नीड़इत लूप,2.प्रविष्ट पाश"
নেষ্টেড মেক্ৰ&#39;সমূহ,"1.नीड़इत स्थूल,2.नीड़इत स्थूलक"
জাল,"नेट, जाल"
নেট ঠিকনা,"1.जाल पता, 2.नेट पता"
নেট নাগৰিক,"1.जाल नागरिक, 2.नेट सिटीजन"
নেটস্কেপ নেভিগেটৰ,नेटस्केप नेविगेटर
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,नेटवर्क अभिगम नियंत्रण
নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ,"1.जालक्रम वास्तुकला, 2.जालक्रम संरचना"
