Marathi,Assamese
रिंग्ससाठी होमोमॉर्फिझमचा कायदा,আঙঠিৰ বাবে সমৰূপতাৰ নিয়ম
वाढत्या खर्चाचा कायदा,খৰচ বৃদ্ধিৰ আইন
निर्देशांकांचा कायदा,সূচকাংকৰ নিয়ম
जडत्वाचा कायदा,জড়তাৰ নিয়ম
मोठ्या संख्येचा कायदा,বৃহৎ সংখ্যাৰ নিয়ম
संभाव्यतेचा नियम,সম্ভাৱনাৰ নিয়ম
साइन्सचा नियम,পাপৰ নিয়ম
घातांकांचे नियम,সূচকৰ নিয়ম
गतीचे नियम,গতিৰ নিয়ম
थर,স্তৰ
अग्रगण्य गुणांक,লিডিং সহগ
अग्रगण्य कर्ण,লিডিং তিৰ্যক
अग्रगण्य सबमॅट्रिक्स,লিডিং চাবমেট্ৰিক্স
अग्रगण्य पद,লিডিং টাৰ্ম
किमान,সবাতোকৈ কম
किमान सामान्य एकाधिक (LCM),নূন্যতম সাধাৰণ বহুগুণ (LCM)
किमान घटक,নূন্যতম মৌল
किमान चौरस,নূন্যতম বৰ্গক্ষেত্ৰ
किमान वरची सीमा,সৰ্বনিম্ন ওপৰৰ সীমা
डावा कोसेट,বাওঁফালৰ coset
डावखुरा,বাওহাতেৰে
डाव्या हाताचा स्क्रू,বাওঁহাতৰ স্ক্ৰু
डावीकडे उलट,বাওঁফালৰ বিপৰীত
बाकी गुणाकार,বাওঁফালৰ গুণন
लीबनिट्झ सूत्र,লেইবনিটজৰ সূত্ৰ
लांबी,দৈৰ্ঘ্য
लेप्टोकर्टिक,লেপটকুৰ্টিক
लेप्टोकर्टिक वक्र,লেপটকুৰ্টিক বক্ৰ
लेप्टोकर्टोसिस,লেপটকুৰ্ট&#39;ছিছ
पातळी वक्र,স্তৰৰ বক্ৰ
आत्मविश्वासाची पातळी,আত্মবিশ্বাসৰ স্তৰ
महत्त्व पातळी,তাৎপৰ্য্যৰ স্তৰ
शब्दकोशानुसार,আভিধানিকভাৱে
कोशशास्त्रीय क्रम,অভিধানৰ ক্ৰম
संभाव्य कार्य,সম্ভাৱনা ফলন
संभाव्य गुणोत्तर चाचणी,সম্ভাৱনা অনুপাত পৰীক্ষা
मर्यादा,সীমা
मर्यादित करणे,সীমিত কৰা
मर्यादित मूल्य,সীমিত মূল্য
मर्यादित वेग,সীমিত বেগ
सरासरी मर्यादा,গড়ত সীমাবদ্ধতা
एकत्रीकरणाची मर्यादा,সংহতিৰ সীমা
क्रम मर्यादा,ক্ৰমৰ সীমা
मर्यादा बिंदू (= क्लस्टर पॉइंट),সীমা বিন্দু (=থুপ বিন্দু)
वेग मर्यादित करा,সীমিত বেগ
ओळ,ৰেখা
रेखीय,ৰৈখিক
रेखीय बीजगणित,ৰৈখিক বীজগণিতীয়
रेखीय बीजगणितीय समीकरण,ৰৈখিক বীজগণিতীয় সমীকৰণ
रेखीय अंदाजे,ৰৈখিক আনুমানিককৰণ
रेखीय लक्षण,ৰৈখিক এছিম্পট&#39;ট
रेखीय गुणांक,ৰৈখিক সহগ
रेखीय संयोजन,ৰৈখিক সংমিশ্ৰণ
रेखीय मर्यादा,ৰৈখিক বাধাসমূহ
रेखीय अवलंबित्व,ৰৈখিক নিৰ্ভৰশীলতা
रेखीय भिन्न समीकरण,ৰৈখিক অৱভেদ্য সমীকৰণ
रेखीय परिमाण,ৰৈখিক মাত্ৰা
रेखीय समीकरण,ৰৈখিক সমীকৰণ
रेखीय फॉर्म,ৰৈখিক ৰূপ
रेखीय अपूर्णांक परिवर्तन,ৰৈখিক ভগ্নাংশ ৰূপান্তৰ
रेखीय कार्य,ৰৈখিক ফলন
रेखीय कार्यात्मक,ৰৈখিক কাৰ্য্যকৰী
रेखीय गट,ৰৈখিক গোট
रेखीय स्वातंत्र्य,ৰৈখিক স্বাধীনতা
रेखीय स्वतंत्र संबंध,ৰৈখিক স্বাধীন সম্পৰ্ক
रेखीय असमानता,ৰৈখিক বৈষম্য
रेखीय एकसंध विभेदक समीकरण,ৰৈখিক অসমতাপূৰ্ণ অৱভেদ্য সমীকৰণ
रेखीय अविभाज्य समीकरण,ৰৈখিক অখণ্ড সমীকৰণ
रेखीय प्रक्षेपण,ৰৈখিক আন্তঃপ্ৰক্ষেপণ
रेखीय किमान चौरस प्रतिगमन विश्लेषण,ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ
रेखीयता,ৰৈখিকতা
रेखीय अवलंबून,ৰৈখিকভাৱে নিৰ্ভৰশীল
रेखीय स्वतंत्र,ৰৈখিকভাৱে স্বাধীন
रेखीय मॅपिंग,ৰৈখিক মেপিং
रेखीय क्रम,ৰৈখিক ক্ৰম
रेखीय क्रम,ৰৈখিক ক্ৰমবিন্যাস
रेखीय प्रोग्रामिंग,ৰৈখিক প্ৰগ্ৰেমিং
रेखीय प्रोग्रामिंग अल्गोरिदम,ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম
रेखीय प्रोग्रामिंग समस्या,ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
रेखीय प्रतिगमन,ৰৈখিক ৰিগ্ৰেছন
रेखीय प्रतिगमन गुणांक,ৰৈখিক ৰিগ্ৰেছন সহগ
रेखीय संबंध,ৰৈখিক সম্পৰ্ক
रेखीय जागा (= वेक्टर स्पेस),ৰৈখিক স্থান (=ভেক্টৰ স্থান)
रेखीय उपस्थान,ৰৈখিক উপস্থান
रेखीय परिवर्तन,ৰৈখিক ৰূপান্তৰ
रेखीय कल,ৰৈখিক ধাৰা
रेखीय निःपक्षपाती अंदाज,ৰৈখিক নিৰপেক্ষ অনুমান
रेखीय वेग,ৰৈখিক বেগ
ओळ अविभाज्य,ৰেখাৰ অবিচ্ছেদ্য
छेदनबिंदूची ओळ,ছেদক ৰেখা
प्रतिगमन ओळ,ৰিগ্ৰেছনৰ ৰেখা
स्थानिकीकृत वेक्टर,স্থানীয়কৃত ভেক্টৰ
स्थानिक इष्टतम,স্থানীয় অনুকূল
स्थान,locus
लॉग,কুণ্ডা
लॉगरिदमिक,লগাৰিদমিক
लॉगरिदमिक अचूकता,লগাৰিদমিক সঠিকতা
लॉगरिदमिक गणना,লগাৰিদমিক গণনা
लॉगरिदमिक वक्र,লগাৰিদমিক বক্ৰ
लॉगरिदमिक व्युत्पन्न,লগাৰিদমিক ডেৰাইভেটিভ
लॉगरिदमिक भिन्नता,লগাৰিদমিক পাৰ্থক্য
लॉगरिदमिक कार्य,লগাৰিদমিক ফলন
लॉगरिदमिक मीन (=भौमितीय मध्य),লগাৰিদমিক গড় (=জ্যামিতিক গড়)
लॉगरिदमिक सामान्य वितरण,লগাৰিদমিক স্বাভাৱিক বিতৰণ
लॉगरिदमिक संबंध,লগাৰিদমিক সম্পৰ্ক
लॉगरिदमिक स्केल,লগাৰিদমিক স্কেল
लॉगरिदमिक मालिका,লগাৰিদমিক শৃংখলা
लॉगरिदमिक सर्पिल (समभुज सर्पिल),লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল)
लॉगरिदमिक टेबल (=लॉग टेबल),লগাৰিদমিক টেবুল (=লগ টেবুল)
लॉगरिदम (लॉग),লগাৰিদম (log)
तर्कशास्त्र,তর্ক শাস্ত্র
तार्किकदृष्ट्या समतुल्य,যুক্তিগতভাৱে সমতুল্য
लॉजिस्टिक वक्र,লজিষ্টিক বক্ৰ
सामान्य वितरण,lognormal বিতৰণ
रेखांश,দ্ৰাঘিমাংশ
पळवाट,খান্দৰি
लॉटरी,লটাৰী
खालचा बार,তলৰ বাৰ
कमी बंधन,নিম্ন সীমা
लोअर रिमन इंटिग्रल,নিম্ন Riemann অখণ্ড
कमी बेरीज,কম যোগফল
खालचा त्रिकोणी मॅट्रिक्स,তলৰ ত্ৰিকোণীয় মেট্ৰিক্স
मॅक्लॉरिनचा विस्तार,মেকল’ৰিনৰ সম্প্ৰসাৰণ
जादूची संख्या,যাদু সংখ্যা
जादूचा चौरस,যাদু বৰ্গক্ষেত্ৰ
परिमाण मर्यादा (=मर्यादित विशालता),মাত্ৰা সীমা (=সীমিত পৰিমাণ)
मेल केलेली प्रश्नावली,মেইল কৰা প্ৰশ্নাৱলী
मेल सर्वेक्षण,মেইল জৰীপ
मेजरंट (वरची सीमा),majorant (উপৰ সীমা)
प्रमुख चाप,মুখ্য চাপ
मोठा संच,majorised ছেট
अनेक मौल्यवान कार्य,বহুতো মূল্যৱান কাৰ্য্য
नकाशा,মানচিত্ৰ
सेट मध्ये नकाशा,চেটটোত মেপ কৰক
सेटचे मॅपिंग,এটা গোটৰ মেপিং
किरकोळ संभाव्यता,প্ৰান্তীয় সম্ভাৱনা
गणितीय विश्लेषण,গাণিতিক বিশ্লেষণ
गणितीय युक्तिवाद,গাণিতিক যুক্তি
गणितीय केंद्र,গাণিতিক কেন্দ্ৰ
गणितीय गुंतागुंत,গাণিতিক জটিলতা
गणितीय अर्थशास्त्र,গাণিতিক অৰ্থনীতি
गणितीय अपेक्षा,গাণিতিক প্ৰত্যাশা
गणितीय फॉर्म,গাণিতিক ৰূপ
गणितीय सूत्रीकरण,গাণিতিক প্ৰণয়ন
गणितीय ओळख,গাণিতিক পৰিচয়
गणितीय तर्क,গাণিতিক যুক্তি
गणितीय मॉडेल,গাণিতিক আৰ্হি
गणितीय कल्पना,গাণিতিক ধাৰণা
मॅट्रिक्स डिगोनालायझेशन,মেট্ৰিক্স ডাইগনালাইজেচন
मॅट्रिक्स व्यस्त,মেট্ৰিক্স বিপৰীত
मॅट्रिक्स उलटा,মেট্ৰিক্স ওলোটা
मॅट्रिक्स पुनरावृत्ती पद्धत,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
मॅट्रिक्स पद्धत,মেট্ৰিক্স পদ্ধতি
मॅट्रिक्स गुणाकार,মেট্ৰিক্স গুণন
स्थिरांकांचे मॅट्रिक्स,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
परिणामकारकतेचे मॅट्रिक्स,ফলপ্ৰসূতাৰ মেট্ৰিক্স
मॅट्रिक्स ऑपरेटर,মেট্ৰিক্স অপাৰেটৰ
मॅट्रिक्स बहुपदी,মেট্ৰিক্স বহুপদ
मॅट्रिक्स प्रिंटिंग,মেট্ৰিক্স প্ৰিন্টিং
मॅट्रिक्स उत्पादन,মেট্ৰিক্স উৎপাদন
कमाल केले,সৰ্বাধিক কৰা হৈছে
जास्तीत जास्त,নিচেই সৰহ ভাগ
कमाल निरपेक्ष मूल्य,সৰ্বোচ্চ নিৰপেক্ষ মান
कमाल एफ-गुणोत्तर,সৰ্বোচ্চ F-অনুপাত
जास्तीत जास्त शक्यता,সৰ্বোচ্চ সম্ভাৱনা
कमाल,maxmin
कमाल निकष,maxmin মাপকাঠী
फंक्शनची कमाल,এটা ফাংচনৰ সৰ্বোচ্চ
मॅक्सवेल-बोल्टझमन आकडेवारी,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
अर्थ विचलन,গড় বিচ্যুতি
चौरस विचलनाचा अर्थ,গড় বৰ্গ বিচ্যুতি
चौरस त्रुटी,গড় বৰ্গ ভুল
सरासरी मूल्य,গড় মূল্য
सरासरी मूल्य प्रमेय,গড় মূল্য উপপাদ্য
कर्टोसिसचे मोजमाप,কুৰ্ট&#39;ছিছৰ পৰিমাপ
मध्यक,মধ্যমীয়া
मध्यकेंद्र,মধ্যম কেন্দ্ৰ
मेसोकर्टिक वक्र,mesokurtic বক্ৰ
mesokurtosis,mesokurtosis
संदेश,বাৰ্তা
पद्धत,প্রণালী
निर्मूलनाची पद्धत,নিষ্কাশনৰ পদ্ধতি
उलटण्याची पद्धत,ওলোটা পদ্ধতি
पुनरावृत्तीची पद्धत,পুনৰাবৃত্তিৰ পদ্ধতি
किमान चौरसांची पद्धत,নূন্যতম বৰ্গৰ পদ্ধতি
क्षणांची पद्धत,ক্ষণৰ পদ্ধতি
समान त्रिकोणांची पद्धत,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
सर्वात उंच उतरण्याची पद्धत,ঠেকতম অৱতৰণৰ পদ্ধতি
बेरीज करण्याची पद्धत,যোগফলৰ পদ্ধতি
अनिर्धारित गुणांकाची पद्धत,অনিৰ্দিষ্ট সহগ পদ্ধতি
मेट्रिक जागा,মেট্ৰিক স্থান
मेट्रिक प्रणाली,মেট্ৰিক ব্যৱস্থা
मेट्रिक युनिट,মেট্ৰিক একক
सूक्ष्म सिद्धांत,মাইক্ৰ’ তত্ত্ব
मधला,মাজ
मध्यम मुदत,মধ্যকালীন কাৰ্যকাল
मध्यबिंदू,মিড পইণ্ট
मध्यबिंदू सूत्र,মিড পইণ্ট সূত্ৰ
किमान बहुपदी,নূন্যতম বহুপদ
किमान तत्त्व,minimax নীতি
किमान,নূন্যতম
किमान बिंदू (वक्र),নূন্যতম বিন্দু (বক্ৰৰ)
किमान बहुपदी,নূন্যতম বহুপদ
फंक्शनचे मि,এটা ফাংচনৰ min
किरकोळ चाप,ক্ষুদ্ৰ চাপ
किरकोळ अक्ष,ক্ষুদ্ৰ অক্ষ
अल्प उपसंच,ক্ষুদ্ৰকৃত উপগোট
वजा,বিয়োগ
वजा चिन्ह,বিয়োগ চিহ্ন
मिश्रित अंश,মিশ্ৰিত ভগ্নাংশ
मिश्र धोरण,মিশ্ৰিত কৌশল
मोड,ধৰণ
मापांक,মডুলাছ
जटिल संख्येचे मॉड्यूलस,এটা জটিল সংখ্যাৰ মডুলাছ
क्षण,মুহূৰ্ত
क्षण निर्माण कार्य,মুহূৰ্ত সৃষ্টিকাৰী ফলন
शक्तीचा क्षण,এটা বলৰ মুহূৰ্ত
वारंवारता वितरणाचा क्षण,কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত
जडत्वाचा क्षण,জড়তাৰ মুহূৰ্ত
गतीचा क्षण,গতিবেগৰ মুহূৰ্ত
चालना,গতিবেগ
मोनोमिअल,monomial
मोनोमॉर्फिक,একৰূপী
मोनोमॉर्फिझम,একৰূপতা
मोनोटोन,monotone
मोनोटोन वाढणारा क्रम,একস্বৰ বৃদ্ধি কৰা ক্ৰম
नीरसपणे,monotonically
नीरसपणे वाढणारे जाळे,একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট
नीरसपणे वाढणारा क्रम,একস্বৰত বৃদ্ধি কৰা ক্ৰম
मोनोटोनिक फंक्शन,একঘেয়ামী কাৰ্য্য
मॉन्टे कार्लो गणना,মন্টে কাৰ্লো গণনা
मॉन्टे कार्लो पद्धत,মণ্টে কাৰ্লো পদ্ধতি
मोरा (खेळ),morra (খেল)
मृत्यूची आकडेवारी,মৃত্যুৰ পৰিসংখ্যা
सर्वात संभाव्य,আটাইতকৈ সম্ভাৱ্য
गती,গতি
बदलती सरासरी,চলন্ত গড়
एम-स्पेस,এম-স্পেচ
इंटिग्रलसाठी एम-चाचणी,অখণ্ডৰ বাবে M-পৰীক্ষা
बहुनिर्णय समस्या,বহু সিদ্ধান্তৰ সমস্যা
बहुआयामी सामान्य वितरण,বহুমাত্ৰিক স্বাভাৱিক বিতৰণ
बहुआयामी यादृच्छिक चल,বহুমাত্ৰিক যাদৃচ্ছিক চলক
मल्टी-इंडेक्स वाहतूक समस्या,বহু-সূচকাংক পৰিবহণ সমস্যা
बहुपदी,বহুপদ
बहुपदीय वितरण,বহুপদ বিতৰণ
एकाधिक,একাধিক
एकाधिक निवड समस्या,বহু পছন্দৰ সমস্যা
एकाधिक कनेक्ट केलेले डोमेन,একাধিক সংযুক্ত ডমেইন
एकाधिक सहसंबंध,একাধিক সম্পৰ্ক
एकाधिक वारंवारता सारणी,একাধিক কম্পাঙ্ক টেবুল
एकाधिक अविभाज्य,একাধিক অখণ্ড
एकाधिक एकत्रीकरण,একাধিক সংহতি
एकाधिक प्रतिगमन,বহুবিধ ৰিগ্ৰেছন
एकाधिक प्रतिगमन विश्लेषण,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
एकाधिक प्रतिगमन गुणांक,বহুবিধ ৰিগ্ৰেছন সহগ
एकाधिक प्रतिगमन समीकरण,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
एकाधिक रूट,একাধিক মূল
गुणाकार,গুণন
स्तंभांद्वारे गुणाकार (निर्धारकाचा),স্তম্ভৰ দ্বাৰা গুণন (নিৰ্ধাৰণকাৰীৰ)
पंक्तींनी गुणाकार (निर्धारकाचा),শাৰীৰে গুণন (নিৰ্ণায়কৰ)
गुणाकार घटक,গুণন গুণক
गुणाकार कार्य,গুণনীয়ক ফলন
गुणाकार गट,বহুগুণী গোট
गुणाकार व्यस्त,বহুগুণী বিপৰীতমুখী
बहुविधता,বহুগুণতা
मुळांची बाहुल्यता,মূলৰ বহুগুণতা
शून्याचे गुणाकार,শূন্যৰ বহুগুণতা
गुणक,বহুগুণক
गुणाकार,গুণ কৰা
बहुविविध वितरण,বহুচলকীয় বিতৰণ
बहुविविध सामान्य वितरण,বহুচলকীয় স্বাভাৱিক বিতৰণ
बहुविध लोकसंख्या,বহুবিকল্পিত জনসংখ্যা
परस्पर,উমৈহতীয়া
nabla,নবলা
नेपीरियन,নেপিয়াৰিয়ান
नेपीरियन लॉगरिथम,নেপিয়াৰিয়ান লগাৰিদম
नैसर्गिक लॉगरिथम,প্ৰাকৃতিক লগাৰিদম
नैसर्गिक संख्या,প্ৰাকৃতিক সংখ্যা
नॉटिकल मैल,নটিকেল মাইল
n-आयामी,n-মাত্ৰিক
n-आयामी सदिश जागा,n-মাত্ৰিক ভেক্টৰ স্থান
आवश्यक आणि पुरेशी स्थिती,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত
आवश्यक स्थिती,প্ৰয়োজনীয় চৰ্ত
नकार,অস্বীকাৰ কৰা
नकारात्मक,ঋণাত্মক
नकारात्मक वक्रता,ঋণাত্মক বক্ৰতা
नकारात्मक निश्चित फॉर्म,ঋণাত্মক নিৰ্দিষ্ট ৰূপ
ऋण निश्चित मॅट्रिक्स,ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স
नकारात्मक अर्ध-निश्चित स्वरूप,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ
शेजार,ওৰচ চুবুৰি
नेस्टेड सॅम्पलिंग,নেষ্টেড নমুনা সংগ্ৰহ কৰা
निव्वळ पुनरुत्पादन दर,নেট প্ৰজনন হাৰ
न्यूटोनियन यांत्रिकी,নিউটনৰ বলবিজ্ঞান
न्यूटनचे विभाजित फरक सूत्र,নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ
न्यूटनचे गतीचे नियम,নিউটনৰ গতিৰ নিয়ম
Neyman वाटप,নেইমেন আবণ্টন
नेमन पिअरसन सिद्धांत,নেইমেন পিয়ৰচন তত্ত্ব
शक्‍तिशाली घटक,nilpotent মৌল
निलपोटेंट मॅट्रिक्स,nilpotent মেট্ৰিক্স
नोड,ন&#39;ড
नॉन-अबेलियन गट,অ-এবেলিয়ান গোট
गैर-निरपेक्ष अभिसरण,অনিৰপেক্ষ অভিসৰণ
बिगर बीजगणितीय,অবীজগণিতীয়
नॉन-डिजनरेट,অ-অৱক্ষয়ী
नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय,অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান
दाट नसलेले,অঘন
दाट नसलेला संच,অঘন গোট
गुणांची अगणनीय अनंतता,বিন্দুৰ অসংখ্য অসীমতা
अगणित संच,অসংখ্যাযোগ্য গোট
फरक न करता येणारा,অবিভাজনযোগ্য
रिक्त उपसंच नाही,খালী নহয় উপগোট
नॉन-युक्लिडियन भूमिती,অ-ইউক্লিডীয় জ্যামিতি
एकसंध नसलेला,অসমজাতীয়
न छेदणारे,অ-ছেদক
नॉन-रेखीय बीजगणितीय समीकरण,অৰৈখিক বীজগণিতীয় সমীকৰণ
नॉन-रेखीय विभेदक समीकरण,অৰৈখিক অৱভেদ্য সমীকৰণ
नॉन-रेखीय समीकरण,অৰৈখিক সমীকৰণ
नॉन-लिनियर प्रोग्रामिंग,অৰৈখিক প্ৰগ্ৰেমিং
नॉन-रेखीय प्रतिगमन,অৰৈখিক ৰিগ্ৰেছন
नॉन-रेखीय संबंध,অৰৈখিক সম্পৰ্ক
गैर-ऋण पूर्णांक,অঋণাত্মক পূৰ্ণসংখ্যা
गैर-नकारात्मक चल,অঋণাত্মক চলক
नॉन-पॅरामीट्रिक चाचणी,নন-পেৰামেট্ৰিক পৰীক্ষা
गैर-संभाव्य दृष्टीकोन,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
नॉन-एकवचनी मॅट्रिक्स,অ-একক মেট্ৰিক্স
नॉन-सिमेट्रिक मॅट्रिक्स,অ-প্ৰতিসম মেট্ৰিক্স
क्षुल्लक,অতুচ্ছ
अदृश्य होणारे निर्धारक,অবিলোপহীন নিৰ্ণায়ক
नॉन-व्हाइड,অশূন্য
नॉन-व्हॉइड उपसंच,অ-শূন্য উপগোট
शून्य निर्धारक,অ-শূন্য নিৰ্ণায়ক
ना गेट,NOR গেট
सामान्य,স্বাভাৱিক
सामान्य प्रवेग,স্বাভাৱিক ত্বৰণ
सामान्य कोन,স্বাভাৱিক কোণ
सामान्य वक्र,স্বাভাৱিক বক্ৰ
सामान्य घनता कार्य,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
सामान्य वितरण,স্বাভাৱিক বিতৰণ
सामान्य वितरण कार्य,স্বাভাৱিক বিতৰণ ফলন
मॅट्रिक्ससाठी सामान्य फॉर्म,মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ
सामान्य वारंवारता,স্বাভাৱিক কম্পাঙ্ক
सामान्यीकृत वक्र,স্বাভাৱিক বক্ৰ
सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
सामान्यीकरण करणारा,নৰ্মেলাইজাৰ
सामान्य मॅट्रिक्स,স্বাভাৱিক মেট্ৰিক্স
सामान्य संभाव्यता वक्र,সাধাৰণ সম্ভাৱনা বক্ৰ
सामान्य संभाव्यता वितरण,স্বাভাৱিক সম্ভাৱনা বিতৰণ
सामान्य उपसमूह (=विशिष्ट उपसमूह),সাধাৰণ উপগোট (=বিশিষ্ট উপগোট)
सामान्य रेखीय जागा,ৰৈখিক স্থান
वेक्टरचे प्रमाण,এটা ভেক্টৰৰ নিয়ম
गेट नाही,গেট নহয়
कुठेही दाट सेट नाही,ক&#39;তো ঘন গোট নাই
शून्य गृहीतक,শূন্য অনুমান
शून्य मॅट्रिक्स,শূন্য মেট্ৰিক্স
शून्य संच,শূন্য ছেট
शून्य सदिश,শূন্য ভেক্টৰ
संख्या,সংখ্যা
संख्या अक्ष,সংখ্যা অক্ষ
संख्या प्रणाली,সংখ্যা ব্যৱস্থা
संख्या,সংখ্যাৰ
संख्या,সংখ্যাকৰণ
अंश,লৱ
संख्यात्मक गुणांक,সংখ্যাগত সহগ
संख्यात्मक गणना,সংখ্যাগত গণনা
संख्यात्मक भिन्नता,সংখ্যাগত পাৰ্থক্য
संख्यात्मक पद्धत,সংখ্যাগত পদ্ধতি
n-वेक्टर,n-ভেক্টৰ
n-वेक्टर जागा,n-ভেক্টৰ স্থান
वस्तू,বস্তু
वस्तुनिष्ठ कार्य,বস্তুনিষ্ঠ কাৰ্য্য
तिरकस,তিৰ্যক
तिरकस लक्षण,তিৰ্যক asymptote
तिरकस अक्ष,তিৰ্যক অক্ষ
तिरकस विभाग,তিৰ্যক অংশ
निरीक्षण,পৰ্যবেক্ষণ
निरीक्षण वारंवारता,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
विशाल कोन,obtuse কোণ
अष्टकोनी,অষ্টভুজ
octahedron,অষ্টভুজ
ऑक्टल प्रणाली,অক্টল ব্যৱস্থা
ऑक्टंट,অক্টেন্ট
विषम,অস্বাভাৱিক
विषम वक्र,অদ্ভুত বক্ৰ
विषम संख्या,অদ্ভুত সংখ্যা
विचित्र क्रमपरिवर्तन,অদ্ভুত ক্ৰমবিন্যাস
विषम बहुपदी,অদ্ভুত বহুপদ
ogive,ogive
एक ते एक पत्रव्यवहार,এটাৰ পৰা এটালৈ চিঠিপত্ৰ
एक ते एक कार्य,এটাৰ পৰা এটালৈ কাৰ্য্য
एक ते एक नकाशा,এটাৰ পৰা এটালৈ মানচিত্ৰ
एकतर्फी वर्गीकरण,একমুখী শ্ৰেণীবিভাজন
नकाशावर,মানচিত্ৰত
उघडा,খোলা
उघडा चेंडू,মুকলি বল
खुले अंतराल,মুকলি ব্যৱধান
उघडा किरण,মুকলি ৰশ্মি
खुला संच,খোলা ছেট
ऑपरेशन,সঞ্চালন
ऑपरेशनल संशोधन,কাৰ্য্যকৰী গৱেষণা
ऑपरेशन्स संशोधन,অপাৰেচন ৰিচাৰ্চ
ऑपरेटर,অপাৰেটৰ
विरुद्ध कोन,বিপৰীত কোণ
विरुद्ध घटना,বিপৰীত পৰিঘটনা
इष्टतम मूलभूत व्यवहार्य उपाय,অনুকূল মৌলিক সম্ভৱপৰ সমাধান
इष्टतम स्थिती,অনুকূল অৱস্থা
इष्टतम लॉट आकार,অনুকূল লটৰ আকাৰ
इष्टतम मूल्य,অনুকূল মূল্য
इष्टतम,অনুকূল
कक्षा,কক্ষপথ
ऑर्डर,ক্ৰম
ऑर्डर केलेली जोडी,অৰ্ডাৰ দিয়া জোৰা
ऑर्डर केलेला सेट,অৰ্ডাৰ কৰা ছেট
ऑर्डर करणे,অৰ্ডাৰ দিয়া
निर्धारकाचा क्रम,এটা নিৰ্ণায়কৰ ক্ৰম
गटाचा क्रम,এটা গোটৰ ক্ৰম
मॅट्रिक्सचा क्रम,এটা মেট্ৰিক্সৰ ক্ৰম
समूहातील घटकाचा क्रम,এটা গোটৰ এটা মৌলৰ ক্ৰম
विभेदक समीकरणाचा क्रम,অৱভেদ্য সমীকৰণৰ ক্ৰম
ऑपरेशनचा क्रम,কাৰ্য্যৰ ক্ৰম
शून्याचा क्रम,শূন্যৰ ক্ৰম
क्रमवाचक संख्या,ক্ৰমিক সংখ্যা
सामान्य विभेदक समीकरण,সাধাৰণ অৱভেদ্য সমীকৰণ
आदेश,ordinate
ओरिएंटेबिलिटी,oreintability
अभिमुखता,অভিবিন্যাস
पृष्ठभागाची दिशा,পৃষ্ঠৰ অৱস্থান
मूळ,মূলত
निर्देशांकांची उत्पत्ती,স্থানাংকৰ উৎপত্তি
ऑर्थोसेंटर,অৰ্থকেন্দ্ৰ
ऑर्थोगोनल,অৰ্থগনেল
ऑर्थोगोनल अक्ष,অৰ্থগনেল অক্ষ
ऑर्थोगोनल कुटुंब,অৰ্থোগনেল পৰিয়াল
ऑर्थोगोनल गट,অৰ্থগ&#39;নেল গোট
ऑर्थोगोनॅलिटी स्थिती,অৰ্থগনেলিটি অৱস্থা
ऑर्थोगोनालायझेशन,অৰ্থগনালাইজেচন
ऑर्थोगोनल मॅट्रिक्स,অৰ্থগনেল মেট্ৰিক্স
ऑर्थोनॉर्मल,অৰ্থনৰ্মেল
ऑर्थोनॉर्मल आधार,অৰ্থনৰ্মেল ভিত্তি
दोलन,দোলন
फंक्शनचे दोलन,এটা ফলনৰ দোলন
दोलन कार्य,দোলনীয় কাৰ্য্য
osculating,অস্কুলেটিং
बाह्य उत्पादन,বাহিৰৰ উৎপাদন
आउटपुट,আউটপুট
अतिनिर्धारित प्रणाली,অতি নিৰ্ধাৰিত ব্যৱস্থা
जोडलेली तुलना,যোৰযুক্ত তুলনা
जोडीने तोडणे,যোৰভিত্তিক বিচ্ছিন্নতা
जोडीने स्वतंत्र,যোৰভিত্তিক স্বাধীন
समांतर शक्ती,সমান্তৰাল বল
समांतरभुज चौकोन,সমান্তৰাল চতুৰ্ভুজ
