Bengali,Hindi
মাইক্রন,माइक्रोन
মাইক্রোফোন,माइक्रोफोन
মাইক্রোটোনিক প্রভাব,सूक्ष्मकर्णी प्रभाव
"মাইক্রোপ্রসেসর, মাইক্রোপ্রসেসর","माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र"
মাইক্রোপ্রসেসর কোড,सूक्ष्म संसाधित्र कोड
মাইক্রো প্রোগ্রাম,माइक्रो प्रोग्राम
"মাইক্রো প্রোগ্রামিং, মাইক্রো প্রোগ্রামিং","सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन"
মাইক্রো সেকেন্ড,माइक्रो सेकंड
মাইক্রো স্ট্রিপ অ্যান্টেনা,सूक्ष्म पट्टी ऐंटेना
মাইক্রো স্ট্রিপ ট্রান্সমিশন লাইন,सूक्ष्म पट्टी संचरण लाइन
"মাইক্রোওয়েভ, মাইক্রোওয়েভ","सूक्ष्म तरंग, माइक्रोवेव"
মাইক্রোওয়েভ পরিবর্ধক,सूक्ष्म तरंग प्रवर्धक
মাইক্রোওয়েভ অ্যান্টেনা,सूक्ष्म तरंग ऐंटेना
মাইক্রো ওয়েভ লিঙ্ক,सूक्ष्म तरंग कड़ी
মাইক্রোওয়েভ ট্রান্সমিশন উইন্ডো,सूक्ष्म तरंग संचरण विंडो
মাইক্রোওয়েভ টিউব,सूक्ष्म तरंग नली
মধ্য ব্যান্ড পরিসীমা,मध्य बैंड परास
MIDI (ইন্সট্রুমেন্টাল ডিজিটাল ইন্টারফেস),एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक)
মিলার প্রভাব ক্যাপাসিট্যান্স,मिलर प्रभाव धारिता
মিলার ইন্টিগ্রেটর,मिलर समाकलित्र
মিলার কল বেস,मिलर काल आधार
মিলার উপপাদ্য,मिलर प्रमेय
মিলিমিটার,मिलीआमीटर
মিলি অ্যাম্পিয়ার,मिली ऐम्पीयर
মিলি হেনরি,मिली हेनरी
মিলম্যানের উপপাদ্য,मिलमैन प्रमेय
সংক্ষিপ্তকরণ,लघुकरण
সংখ্যালঘু বাহক,अल्पसंख्यक वाहक
সংখ্যালঘু বাহক প্রবাহ,अल्पसंख्यक वाहक धारा
মিনটার্ম,मिनटर्म
বিয়োগ,व्यवकल्य
এম.পি.এস.,मि.प.स.
মিসলাইনমেন্ট,अपसंरेखण
বিমোচন,अपस्वरण
মিক্সার,मिश्रक
এমএমইউ (মেমরি ম্যানেজমেন্ট ইউনিট),एम.एम.यू. (स्मृति प्रबंधन इकाई)
স্মৃতিসংক্রান্ত,स्मरक
চলমান ইলেকট্রন,गतिशील इलेक्ट्रॉन
গতিশীলতা,गतिशीलता
মডেলের বিচ্যুতি,मोडीय विक्षेपण
মোড,विधा
মডেল,निदर्श
মডেম,मोडेम
অপরিবর্তিত ফ্রিকোয়েন্সি মডুলেশন কোডিং,अपरिवर्तित आवृत्ति मॉडुलन कोडन
মডুলার নকশা,मॉडुलीय अभिकल्प
modulated,मॉडुलित
মড্যুলেশন,मॉडुलन
মডুলেশন গভীরতা,मॉडुलन गहराई
মড্যুলেশন সূচক,मॉडुलन सूचकांक
মড্যুলেশন শতাংশ,मॉडुलन प्रतिशत
মডিউল,मॉड्यूल
মডুলাস n গুণক,मापांक एन गुणक
ক্যালকুলেটর মডুলাস,गणक मापांक
অণু,अणु
আবেগ,संवेग
মনিটর,मॉनिटर
একরঙা,एकवर्णी
একরঙা প্রদর্শন,एकवर्णी प्रदर्श
মনোলিথিক (IC),एकाश्मीय (आई.सी.)
একক পালস,एकल स्पंद
একীভূত মাল্টিভাইব্রেটর,एकस्थितिक बहुकंपित्र
অভিন্নতা,एकरूपता
মুরের সূত্র,मूर-नियम
মোর্স কোড,मोर्स कोड
mosfet,मॉसफेट
অর্থপূর্ণ চরিত্র,सार्थकतम संप्रतीक
মাদার বোর্ড,मदर बोर्ड
মোটর,मोटर
মোটর কর্ম,मोटर क्रिया
অভিযুক্তি,आरोपण
মাউস,माउस
চলমান কুন্ডলি লাউডস্পিকার,चल कुंडली लाउडस्पीकर
চলমান মিটার,चलकुंली मीटर
সামপেগ,समपेग
এমপিইউ,एम.पी.यू.
MSD (সর্বোচ্চ নম্বর),एम.एस.डी. (सार्थकतम अंक)
এমএস উইন্ডোজ,एम.एस.विंडोज
M.T.B.F. (পার্থক্য ব্যর্থতার মধ্যমা),एम.टी.बी.एफ. (अंतर विफलता माध्यकाल)
মাল্টিকলাম ক্লিস্ট্রন,बहुकोटर क्लाइस्ट्रॉन
পলিমার সংযোগকারী,बहुचालक संबंधक
মাল্টিমিডিয়া,मल्टीमीडिया
মাল্টিমিটার,बहुमापक
একাধিক ইমিটার ট্রানজিস্টর,बहुउत्सर्जक ट्रांजिस्टर
মাল্টিট্রেসিং,बहुअनुरेख
যোগ্যতা,गुण्य
গুণক,गुणक
বহু সম্পদ,बहु संसाधन
মাল্টিপ্রোগ্রামিং,बहु-क्रमादेशन
একাধিক পরিসীমা,बहुपरास
বহুপদী পরিবর্ধক,बहुपद प्रवर्धक
multifunction,बहुक्रियन
নিঃশব্দ,मूक
পারস্পরিক বৈশিষ্ট্য,अन्योन्य अभिलक्षण
পারস্পরিক পরিবাহিতা,अन्योन्य चालकत्व
পারস্পরিক সংযোগ,अन्योन्य युग्मन
পারস্পরিক প্রেরণা,अन्योन्य प्रेरकत्व
পারস্পরিকতা,अन्योन्य प्रतिघात
মাইলার পিসি। বপন,माइलर पी.सी. बोई
এন-ব্যাপার,N-द्रव्य
NAMPS,एन.ए.एम.पी.एस.
নন্দ-নন্দ সার্কিট,नैंड-नैंड परिपथ
"ন্যানো সেকেন্ড (- থেকে, )","नैनो सेंकड (- से, )"
নেপিয়ারের আইন,नेपियर नियम
সংকীর্ণ ব্যান্ড,संकीर्ण बैंड
সংকীর্ণ ব্যান্ড শব্দ,संकीर्ण बैंड रव
সংকীর্ণ ব্যান্ড পার্ক গোলমাল,संकीर्ण बैंड पारक रव
স্থানীয় দোভাষী,मूल अनुभाषक
প্রাকৃতিক গণনা,प्राकृतिक गणन
প্রাকৃতিক ফ্রিকোয়েন্সি,प्राकृतिक आवृत्ति
প্রাকৃতিক লগারিদম,प्राकृतिक लघुगणक
কাছাকাছি কল,निकटकॉल
কম্পনের কাছাকাছি,निकट झंप
"নিডেল বেগ, ইনভেন্টরি বেগ","नीडल वेग, सूची वेग"
নিষেধাজ্ঞা,निषेध
নিষেধাজ্ঞা বিজ্ঞপ্তি,निषेध सूचन
নিষেধাজ্ঞার প্রতীক,निषेध प्रतीक
নেতিবাচক গেট,ऋणात्मक गेट
নেতিবাচক শেষ গেট,ऋणात्मक एंड गेट
নেতিবাচক বন্ধন,ऋणात्मक बंधन
নেতিবাচক শিয়ারিং,ऋणात्मक कर्त्तन
নেতিবাচক মূল,ऋणात्मक कोर
নেতিবাচক ইমিটার ট্রেলিং,ऋणात्मक उत्सर्जक अनुगामी
নেতিবাচক পুনর্বিনিয়োগ,ऋणात्मक पुनर्निवेश
নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক,ऋणात्मक पुनर्निवेश प्रवर्धक
নেতিবাচক যুক্তি,ऋणात्मक तर्क
ঋণাত্মক বা গেট,ऋणात्मक ऑर गेट
নেতিবাচক মেরুতা,ऋणात्मक ध्रुवता
নেতিবাচক প্রতিরোধ,ऋणात्मक प्रतिरोध
নেতিবাচক প্রতিরোধের অঞ্চল,ऋणात्मक प्रतिरोध क्षेत्र
নেতিবাচক সরবরাহ,ऋणात्मक प्रदाय
নেতিবাচক তাপমাত্রা,ऋणात्मक ताप
নেতিবাচক তাপমাত্রা সহগ,ऋणात्मक ताप गुणांक
নেতিবাচক সংক্রমণ,ऋणात्मक संचरण
নেতিবাচক গাছ,ऋणात्मक ट्री
নেতিবাচক টানেল ডায়োড,ऋणात्मक टनल डायोड
নেতিবাচক মিথ্যা,ऋणात्मक मिथ्या
নেতিবাচক সত্য,ऋणात्मक सत्य
নগণ্য,उपेक्षणीय
নেম্যাটিক তরল স্ফটিক,नेमेटिक द्रव क्रिस्टल
নেতিবাচক মোড,निमेटिव विधा
নিয়ন বাতি,न्योन लैंप
ন্যাপার,नेपर
নেস্টেড শাখা,नीड़ित शाखन
নেস্টেড কাজের চিহ্ন,नीड़ित कार्य पताका
বাসা বাঁধা,नीड़न
পরম অপবিত্রতা ঘনত্ব,पूर्ण अपद्रव्य सांद्रता
নেট তালিকা,नेट सूची
"নেটওয়ার্ক, নেটওয়ার্ক","जाल, नेटवर्क"
নেটওয়ার্ক ড্রাইভ,नेटवर्क ड्राइव
নেটওয়ার্ক অপারেটর,नेटवर्क परिचालक
নেটওয়ার্ক মডেল,नेटवर्क मॉडल
নেটওয়ার্ক অপারেটিং সিস্টেম,नेटवर्क प्रचालन तंत्र
নেটওয়ার্ক সার্ভার,नेटवर्क परिसेवक
নেটওয়ার্ক গঠন,नेटवर्क संरचना
নেটওয়ার্ক তত্ত্ব,नेटवर्क सिद्धांत
নেটওয়ার্ক টপোলজি,नेटवर्क सांस्थितिकी
মুডি,उदासीन
নিরপেক্ষ লাইন,उदासीन रेखा
বিষণ্ণ অঞ্চল,उदासीन क्षेत्र
নিরপেক্ষকরণ সার্কিট,निष्प्रभावन परिपथ
নিরপেক্ষকরণ,निष्प्रभावन
নিউট্রন,न्यूट्रॉन
নেক্সট জেনারেশন সিপিইউ,अगली पीढ़ी सी.पी.यू.
নতুন লাইন চরিত্র,नई पंक्ति संप्रतीक
নিউজিল্যান্ড ভাইরাস,न्यूजीलैंड वायरस
পরবর্তী ধাপে,अगली अवस्था
পরবর্তী পর্যায়ের সমীকরণ,अगली अवस्था समीकरण
পরবর্তী পর্যায়ে টেবিল,अगली अवस्था सारणी
কুঁচকানো,निबल
নিবল মেমরি চিপ,निबल स्मृति चिप
নিবল মাল্টিপ্লেক্সার,निबल बहुसंकेतक
নিকোলাস চার্ট,निकोलस चार्ट
রাতের প্রভাব,रात्रि प्रभाव
নয়টি পথ টেপ,नौ पथ टेप
নাইন এর পরিপূরক,नौ-पूरक
en moss,एन मॉस
এন মস বিপরীত,एन मॉस प्रतिलोमी
ব্যাপক প্রক্রিয়ায়,एन मॉस प्रक्रम
মস গঠন,एन मॉस संरचना
মস ট্রানজিস্টর,एन मॉस ट्रांजिस्टर
শূন্য লোড বর্তমান,शून्य लोड धारा
crimped তারের,ऐंठन रहित केबल
নডুলার,नोडीय
"নোড, নোড","नोड, आसंधि"
নোডের অবক্ষয়,नोड निम्निकरण
গোলমাল,रव
শব্দ তুষারপাত,रव अवधाव
নয়েজ ব্যান্ড এক্সটেনশন,रव बैंड विस्तार
আওয়াজ ফেটে,रव प्रस्फोट
গোলমাল বাতিল মাইক্রোফোন,रव निरस्त माइक्रोफोन
শব্দ গুণক,रव गुणक
নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার,रव पुनर्निवेश प्रवर्धक
রাবঙ্ক,रवांक
আওয়াজ প্রভাবিত হয় না,रव अप्रभावित
কোলাহলপূর্ণ আবেগ,रव आवेग
শব্দ সীমাবদ্ধকারী,रव सीमक
গোলমাল মার্জিন,रव उपांत
শব্দ পরিমাপ,रव मापन
গোলমাল বিভাগ,रव विभाजन
শব্দ পরিমাপ,रव क्वांटमीकरण
"শব্দ হ্রাস, শব্দ হ্রাস","रव न्यूनीकरण, रव न्यूनन"
শব্দ প্রতিরোধের,रव प्रतिरोध
গোলমাল উপস্থাপনা,रव रूपण
শব্দ স্পাইক,रव स्पाइक
শব্দ তাপমাত্রা,रव ताप
ফ্লপি ডিস্ক ড্রাইভ,"रवक फ्लॉपी, डिस्क ड्राइव"
নামমাত্র প্রতিবন্ধকতা,नामीय प्रतिबाधा
ফোকাল মান,नाभीय मूल्य
অ-রৈখিক বিকৃতি,अरैखिक विरूपण
অপরিবর্তনীয়,अविकरणी
অনুরণিত,अनुनादहीन/अननुनादी
অনুরণিত অ্যান্টেনা,अननुनादी ऐंटेना
অপরিশোধিত কর্মক্ষম পরিবর্ধক,अक्षतिपूरित संक्रियात्मक प्रवर्धक
অ-পরিপূরক,असंपूरक
অস্তরক,अचालक
সংযুক্ত তথ্য কাঠামো,असंलग्न आँकड़ा संरचना
আক্রমণাত্মক রান,आक्रांतिक धाव
ডাইভারশন মোড,प्रव्यपजनन विधा
অবিনশ্বর পড়া,अविनाशी पठन
নিষ্ক্রিয় পার্টিশন বার্তা,डॉस रहित विभाजन संदेश
অস্পষ্ট বিবৃতি,अनिष्याद्य कथन
দুর্বল কাজ,अनादर्श निष्पादन
assanghat mutrak,असंघट्ट मुट्रक
নন ইনডাকশন রাশিফল,प्रेरणहीन कुंडली
নন-রিটার্ন পরিবর্ধক,अप्रतीपन प्रवर्धक
বিপরীত মানে পরিবর্ধক,अप्रतिलोम माध्य प्रवर्धक
বিপরীত বাফার,अप्रतिलोम बफर
বিপরীত তুলনাকারী,अप्रतिलोम तुलनक
বিপরীত কনফিগারেশন,अप्रतिलोम विन्यास
বিপরীত কম্পাইলার পরিবর্ধক,अप्रतिलोम संकलक प्रवर्धक
বিপরীত ভোল্টেজ,अप्रतिलोमी वोल्टता
নন-লিনিয়ার,अरैखिक
নন-লিনিয়ার ক্যাপাসিটর,अरैखिक संधारित्र
অ-লিনিয়ার সার্কিট বিশ্লেষণ,अरैखिक परिपथ विश्लेषण
নন-লিনিয়ার উপাদান,अरैखिक घटक
নন-লিনিয়ার লোড লাইন,अरैखिक लोड लाइन
নন-লিনিয়ার মড্যুলেশন,अरैखिक मॉडुलन
অ-রৈখিক প্রতিরোধের,अरैखिक प्रतिरोध
নন-লিনিয়ার সিস্টেম,अरैखिक प्रणाली
অ-রৈখিকতা,अरैखिकता
নন-লিনিয়ারিটি ত্রুটি,अरैखिकता त्रुटि
স্বাভাবিক ফ্রিকোয়েন্সি,प्रसामान्यीकृत आवृत्ति
অ পুনরাবৃত্ত,अनावर्ती
প্রতিক্রিয়াহীন ভাষা,अप्रतिक्रियात्मक भाषा
পুনরাবৃত্তিমূলক সিস্টেম,अपुनरावृत्ति प्रणाली
সিস্টেমহীন ডিস্ক,तंत्ररहित डिस्क
সিরিয়াল কোড,अक्रमबद्ध कोड
অ-পৃষ্ঠ,असतहीय
অ-উদ্বায়ী স্টোরেজ,अवाष्पशील भंडारण
নর,नॉर
knorr ফাংশন,नॉर फलन
না গেট,नॉर गेट
নর ল্যাচ,नॉर लैच
নর অপারেশন,नॉर संक्रिया
স্বাভাবিক ঘনত্ব ফাংশন,सामान्य घनत्व फलन
ফ্লটার আওয়াজ,स्फुरण रव
স্বাভাবিক নমুনা,सामान्य प्रतिचयन
স্বাভাবিক অনুপ্রবেশ,प्रसामान्यीकृत प्रवेश्यता
সাধারণত বন্ধ mosfet,सामान्यतः बंद मासफेट
না-না নেটওয়ার্ক,नॉर-नॉर नेटवर्क
নর্টন মডেল,नॉर्टन मॉडल
উত্তর চৌম্বক মেরু,उत्तरी चुंबकीय ध्रुव
নর্টন প্রা.,नॉर्टन प्र.धा.
নর্টন পরিবর্ধক,नॉर्टन प्रवर्धक
নর্টন সার্কিট,नॉर्टन परिपथ
নর্টন ডি.ডি.,नॉर्टन दि.धा.
নর্টন সমতুল্য সার্কিট,नॉर्टन समतुल्य परिपथ
নর্টন বিপরীত এবং বিপরীত,नॉर्टन प्रतिलोमी और अप्रतिलोमी
নর্টন অপারেশনাল পরিবর্ধক,नॉर्टन संक्रियात्मक प्रवर्धक
নর্টন ইউটিলিটি,नॉर्टन उपयोगिता
না,नॉट
ফাংশন না,नॉट फलन
গেট না,नॉट गेट
অপারেশন না,नॉट संक्रिया
স্বরলিপি পদ্ধতি,"संकेत पद्धति, अंकन पद्धति"
খাঁজ অ্যান্টেনা,खाँच ऐंटेना
খাঁজ ফিল্টার,खाँच फिल्टर
এনপিএন ট্রানজিস্টর,एन.पी.एन. ट्रांजिस्टर
এনটিএসসি ইন্টারফেস,एन.टी.एस.सी. अंतरारपृष्ठ
n- ধরনের অমেধ্য,एन-प्ररूप अपद्रव्य
n-টাইপ ব্যাপার,एन-प्ररूप द्रव्य
নিউক্লিয়াস,न्यूक्लियस
শূন্য,शून्य
খালি বৃত্ত,रिक्ति चक्र
শূন্য অফসেট ভোল্টেজ,शून्य ऑफसेट वोल्टता
শূন্যতা সূচক,रिक्ति सूचक
সংখ্যা ভিত্তি,संख्या आधार
সংখ্যা ভিত্তিক রূপান্তর,संख्या आधारित रूपांतरण
পয়েন্ট ক্ষতি,अंक क्षति
নম্বর লুপ কী,संख्या पाश कुंजी
সংখ্যা সিস্টেম,संख्या पद्धति
সংখ্যাসূচক সহ-প্রসেসর,संख्यात्मक सह प्रक्रमक
সাংখ্যিক কীপ্যাড,संख्यात्मक कुंजी पैड
সংখ্যাসূচক অ্যাপারচার,संख्यात्मक द्वारक
সংখ্যাগত দূরত্ব,संख्यात्मक दूरी
nuvicon,न्यूवीकॉन
nyquist,नाइक्विस्ट
nyquist ব্যান্ড এক্সটেনশন,नाइक्विस्ट बैंड विस्तार
nyquist মানদণ্ড,नाइक्विस्ट निकष
nyquist ব্যবধান,नाइक्विस्ट अंतराल
nyquist পালস,नाइक्विस्ट स्पंद
nyquist হার,नाइक्विस्ट दर
nyquist স্থায়িত্ব মানদণ্ড,नाइक्विस्ट स्थायित्व निकष
nyquist উপপাদ্য,नाइक्विस्ट प्रमेय
উদ্দেশ্য মডিউল,वस्तुनिष्ठ माड़्यूल
উদ্দেশ্যমূলক প্রোগ্রাম,वस्तुनिष्ठ प्रोग्राम
উদ্দেশ্য লেন্স,अभिदृश्य लेंस
অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং,वस्तु अभिमुखित प्रोग्रामन
অষ্টক,अष्टक
আশি বাস রিসিভার-প্রেরিত,अष्टीय बस ग्राही-प्रेषित
অক্টাল সংখ্যা পদ্ধতি,अष्टीय अंक पद्धति
অষ্টক,सप्तक
অদ্ভুত ফাংশন,विषम फलन
"অদ্ভুত সমতা, অদ্ভুত সাদৃশ্য","विषम पैरिटी, विषम सादृश्य"
"ওডোমিটার, প্যাথোমিটার","ओडोमीटर, पथमापी"
অফ লাইন,ऑफ लाइन
অ-মৌখিক প্রতিক্রিয়া,अक्षेतर अनुक्रिया
"অসঙ্গতি, অফসেট","अतर्लव, ऑफसेट"
অফসেট কোণ,ऑफसेट कोण
অফসেট স্ট্রীম,ऑफसेट धारा
অফসেট ত্রুটি,ऑफसेट त्रुटि
অফসেট অপ্টিমাইজেশান,ऑफसेट समांकृतन
অফসেট ভোল্টেজ,ऑफसेट वोल्टता
ওম,ओम
ওমিক যোগাযোগ,ओमीय संपर्क
ওমিক ক্ষেত্র,ओमीय क्षेत्र
"ohmmeter, ohmmeter","ओममीटर, ओममापी"
ওম এর আইন,ओम नियम
ওহম প্রতি ভোল্ট,ओम प्रति वोल्ट
তেল সার্কিট ব্রেকার,तेल परिपथ वियोजक
সর্বমুখী,सर्वदिशिक
সর্বব্যাপীতা,सर्वविधा
ওএমআর (অপটিক্যাল কভার রিডিং),ओ.एम.आर. (प्रकाशीय आच्छादित पठन)
"প্রতিরোধের উপর, প্রতিরোধের উপর","ऑन प्रतिरोध, ON प्रतिरोध"
রাষ্ট্রের উপর,ऑन अवस्था
চিপ অন্তর্নিহিত ডিকোডার,चिप निहित विकोडक
ওয়ান শাট স্ট্যাটিক মাল্টিভাইব্রেটর,वन शट एकस्थैतिक बहुकंपित्र
এক-পাস অ্যাসেম্বলার,एक-पारण कोडांतर
বর্তমান প্রতিরোধ,चालू प्रतिरोध
একটি ভ্রমণকারী রেজিস্টার,एक पथिक पंजी नियंत्रक
অনলাইন সিস্টেম,ऑन-लाइन तंत्र
"অন-অফ কন্ট্রোলার, অন-অফ কন্ট্রোলার","चालू-बंद नियंत्रक, ऑन-ऑफ नियंत्रक"
অন-অফ কীিং,चालू-बंद कुंजीयन
কর্মক্ষম পরিবর্ধক,संक्रियातमक प्रवर्धक
অপারেটিং মানে পরিবর্ধক,संक्रियात्मक माध्य प्रवर्धक
অপারেশনাল তুলনাকারী,संक्रियात्मक तुलनक
কর্মক্ষম পরিবর্ধক গুণক,संक्रियात्मक प्रवर्धक गुणक
অপারেশনাল sophony পরিবর্ধক,संक्रियात्मक सोफनी प्रवर्धक
খোলা সংগ্রাহক,विवृत संग्राहक
খোলা বিনিয়োগ,विवृत निवेश
খোলা লুপ খোলা লুপ,"विवृत पाश, विवृत लूप"
খোলা তারের লাইন,विवृत तार लाइन
ওপেন সার্কিট প্যারামিটার,विवृत परिपथ प्राचल
ওপেন সার্কিট প্রতিবন্ধকতা,विवृत परिपथित प्रतिबाधा
খোলা লুপ লাভ,विवृत पाश लब्धि
অপারেন্ড,संकार्य
অপারেটিং কোণ,संक्रियक कोण
সক্রিয়করণ মোড,संक्रियण विधा
অপারেটিং পয়েন্ট,प्रचालन बिंदु
রসদ,प्रचालन तंत्र
অপারেটিং ফ্রিকোয়েন্সি,संक्रियात्मक आवृत्ति
"অপারেশন, অপারেশন","प्रचालन, संक्रिया"
অপারেশন কোড,संक्रिया कोड
কর্মক্ষম পরিবর্ধক,संक्रियात्मक प्रवर्धक
চালক,परिचालक
অপটিক্যাল রশ্মি,प्रकाशकीय किरण
অপটিক্যাল যোগাযোগ,प्रकाशीय संचार
অপটিক্যাল ডিস্ক,प्रकाशीय डिस्क
অপটিক্যাল কোডেক,प्रकाशीय कोडक
অপটিক্যাল ফাইবার,प्रकाशीय तंतु
অপটিক্যাল ইনজেকশন,प्रकाशीय अंतःक्षेपण
"অপটিক্যাল থার্মোমিটার, পাইরোমিটার","प्रकाशीय उत्तापमापी, पाइरोमीटर"
অপটিক্যাল রেকর্ডার,प्रकाशीय अभिलेखित्र
অপটিক্যাল রেকর্ডিং,प्रकाशकीय अभिलेखन
অপটিক্যাল স্ক্যানিং,प्रकाशीय क्रमवीक्षण
অপটিক্যাল বর্গক্ষেত্র,प्रकाशीय वर्गपट
অপটিক্যাল স্টোরেজ ডিভাইস,प्रकाशीय भंडारण युक्ति
অপটিক্যাল মিলিত বিচ্ছিন্নকারী,प्रकाशीय युग्मित विलगक
"সর্বোত্তম পক্ষপাত, সর্বোত্তম পক্ষপাত","इष्टतम अभिनति, इष्टतम बायस"
সর্বোত্তম ফিল্টার,इष्टतम फिल्टर
সর্বোত্তম সিস্টেম,इष्टतम तंत्र
সর্বোত্তম কাজের ফ্রিকোয়েন্সি,इष्टतम कार्यकारी आवृत्ति
অপটিক্যাল কাপলার,प्रकाशकीय युग्मक
হালকা ইলেকট্রনিক্স ডিভাইস,प्रकाश इलेक्ट्रॉनिकी युक्ति
অপটিক্যাল ইলেকট্রনিক্স,प्रकाशीय इलेक्ट्रॉनिकी
বা গেট,ऑर गेट
ক্লাস,कक्षा
ফিল্টার ক্রম,फिल्टर-क्रम
সমীকরণের ক্রম,समीकरण कोटि
সহজ মরীচি,साधारण किरण
অর্থনৈতিক,आर्थिकान
উল্লম্ব গতিশীল,लंब गतिक
অর্থোগোনাল কোড,लंबकोणिक कोड
বিলম্ব নীতি,लंबिकता सिद्धांत
অসিলেটরি ডাইপোল,दोलनी वैद्युत द्विधुव
অসিলেটর,दोलित्र
অসিলেটর,दोलक-संस्वरण
"অসিলোগ্রাফ, অসিলোগ্রাফ","दोलनलेखी, ऑसिलोग्राफ"
অসিলোস্কোপ ক্যামেরা,दोलनदर्शी कैमरा
অসিলোস্কোপ,"दोलनदर्शी, अनवेषी शलाका"
অফ-ব্যান্ড সিগন্যালিং,बैंडेतर संकेतन
সমস্যা,निर्गम
আউটপুট অনুপ্রবেশ,निर्गत प्रवेश्यता
আউটপুট বাফার,निर्गम बफर
আউটপুট বৈশিষ্ট্য,निर्गत अभिलक्षण
আউটপুট পরিবাহিতা,निर्गम चालकत्व
আউটপুট ডিভাইস,निर्गम युक्ति
আউটপুট অফসেট ভোল্টেজ,निर्गम ऑफसेट वोल्टता
পাওয়ার আউটপুট,निर्गत शक्ति
আউটপুট প্রতিরোধের,निर्गम प्रतिरोध
"প্রস্থান পর্যায়, প্রস্থান পর্যায়","निर्गम चरण, निर्गम पद"
আউটপুট প্রম্পট,निर्गम प्रेदील
আউটপুট ট্রান্সফরমার,निर्गम ट्रांसफार्मर
মিশ্রণ,अधिमिश्रण
অত্যন্ত সংযুক্ত,अति युग्मित
হাইপারকপলিং,अधियुग्मन
ওভারকারেন্ট রিলে,अधिधारा रिले
over-depressed,अधि अवमंदित
অপারেটিং গুণক,अधिचालन गुणक
hyperstimulation,अधि उत्तेजन
উপচে পড়া,अधिप्रवाह
ওভারল্যাপ গ্রুপ,अधिव्यापन समूह
overmodulation,अधिमॉडुलन
শেখার অ্যাক্সেস,अधि अभिगम
উপর নমুনা,अधि प्रतिचयन
overvoltage subable,अधिवोल्टता सब्बल
ওভারভোল্টেজ ডিটেক্টর,अधिवोल्टता संसूचक
ভরবেগ,अत्यावेशन
চালিত পরিবর্ধক,अधिचालित प्रवर्धक
"overrunning, over operating","अतिचालन, अधिचालन"
ওভারলোড,अधिभार
অতিরিক্ত ধারন রোধ,अधिभार रक्षण
ওভারলোড পুনরুদ্ধারের সময়,अधिभार पुनर्प्राप्तिकाल
সীমালঙ্ঘন,अतिक्रमण
overtone,अधिस्वर
ওভেন ব্রীজ,ओवन ब्रीज
জারণ,आक्सीकरण
অক্সাইড ফ্র্যাকচার,ऑक्साइड भंजन
অক্সাইড বিচ্ছিন্নতা,आक्साइड विलगीकरण
পি-চ্যানেল ভাগ্য,पी-चैनल फेट
প্যাকেজিং,पैकेजन
সংকোচনের ঘনত্ব,संकुंचन घनत्व
প্যাডার,"पैडर, स्थूल-समंजक"
প্যাড ক্যাপাসিটর,पैडर संधारित्र
প্যাডেল,पैडल
প্যাডেল সুইচ,पैडल स्विच
পাতা,पृष्ठ
নেভিগেশন কী,अवपृष्ठन कुंजी
প্রজন্ম কী,उद्पृष्ठन कुंजी
পৃষ্ঠা সংখ্যা,पृष्ठन
দম্পতি,युगल
কাগজ ক্যাপাসিটর,कागज संधारित्र
প্যারাবোলিক প্রতিফলক,परावलीय परावर्त्तक
সমান্তরাল কাউন্টার,समांतर गणक
সমান্তরাল তথ্য ইনপুট,समांतर आँकड़ा निवेश
সমান্তরাল ইন্টারফেস,समांतर अंतराफलन
সমান্তরাল অ্যাপারচার,समांतर द्वारक
সমান্তরাল সম্পদ,समांतर संसाधन
সমান্তরাল অনুরণন,समांतर अनुनाद
সমান্তরাল স্থানচ্যুতি,समांतर विस्थापन
সমান্তরাল টিউনড সার্কিট,समांतर समस्वरित परिपथ
"সমান্তরাল-ইনপুট, সমান্তরাল-আউটপুট","समांतर-आगत, समांतर-निर्गत"
"সমান্তরাল-ইনপুট, গ্রেড-আউট","समांतर-आगत, श्रेणी-निर्गत"
প্যারামিটার ইকুয়ালাইজার,प्राचलीय समकारक
প্যারাবোলিক পরিবর্ধক,पराकलीय प्रवर्धक
পরজীবী দিক,पराश्रयी दिशक
পরজীবী উপাদান,पराश्रयी तत्व
পরজীবী উদ্দীপনা,पराश्रयी उत्तेजन
অবাঞ্ছিত দোলনা,अवांछित दोलन
পরজীবী প্রতিফলক,पराश्रयी परावर्त्तक
সমতা,पैरिटी
সমতা খেলা,पैरिटी द्वयंक
সমতা পরীক্ষক,पैरिटी परीक्षक
প্যারিটি কোডাক,पैरिटी कोडक
সমতা জেনারেটর,पैरिटी जनित्र
বিভাগ,विभाजन
"পরক ব্যান্ড, পরক বন্দি","पारक बैंड, पारक पट्टी"
নিষ্ক্রিয় rinsing প্যাড,निष्क्रिम झीणकारी पैड
প্যাসিভ সার্কিট,निष्क्रिय परिपथ
"নিষ্ক্রিয় উপাদান, নিষ্ক্রিয় উপাদান","निष्क्रिय अवयव, निष्क्रिय घटक"
