Punjabi,Malayalam
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
ਇਮਾਮ (ਇਮਾਮ),ഇമാം (ഇമ്മൂം)
ਇਮਾਮਤ,ഇമാമത്ത്
ਇਮਾਮਤ,ഇമാമത്ത്
ਇਮਾਮਬਾਰਾ,ഇമാംബരഃ
ਸ਼ਾਹੀ,ഇംപീരിയൽ
ਸ਼ਾਹੀ ਸ਼ਹਿਰ,സാമ്രാജ്യത്വ നഗരം
ਸਾਮਰਾਜਵਾਦ,സാമ്രാജ്യത്വം
ਸ਼ਾਹੀ ਤਰਜੀਹ,സാമ്രാജ്യത്വ മുൻഗണന
ਅਵਿਵਸਥਾ,അപ്രമാദിത്വം
ਪਾਖੰਡੀ,വഞ്ചകൻ
ਕੈਦ,തടവ്
ਕੈਦ,തടവ്
ਘੁਸਪੈਠ,കടന്നുകയറ്റം
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,നുഴഞ്ഞുകയറ്റക്കാരൻ
ਸੁਤੰਤਰਤਾ,സ്വാതന്ത്ര്യം
ਅਜਾਦੀ ਦਿਵਸ,സ്വാതന്ത്യദിനം
ਸੁਤੰਤਰਤਾ ਹਾਲ,ഇൻഡിപെൻഡൻസ് ഹാൾ
ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ),ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ,ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ,വ്യവസായ വിപ്ലവം
ਬੇਵਫ਼ਾਈ,അവിശ്വാസി
ਬੇਵਫ਼ਾਈ,അവിശ്വാസി
ਘੁਸਪੈਠ,നുഴഞ്ഞുകയറ്റം
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,നുഴഞ്ഞുകയറ്റക്കാരൻ
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,വിവരദാതാവ്
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,വിവരദാതാവ്
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,വിവരദാതാവ്
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,വിവരദാതാവ്
ਪ੍ਰਵੇਸ਼,പ്രവേശനം
ਪ੍ਰਵੇਸ਼,പ്രവേശനം
ਪ੍ਰਵੇਸ਼,പ്രവേശനം
ਨਿਵਾਸ,താമസസ്ഥലം
ਵਾਸੀ,നിവാസി
ਵਿਰਾਸਤ,അനന്തരാവകാശം
ਵਿਰਾਸਤ,അനന്തരാവകാശം
ਵਿਰਾਸਤ,അനന്തരാവകാശം
ਸ਼ਿਲਾਲੇਖ,ലിഖിതം
ਨਿਸ਼ਾਨ,ചിഹ്നം
ਪਹੁੰਚ ਦਾ ਸਾਧਨ,പ്രവേശന ഉപകരണം
ਸਰਕਾਰ ਦਾ ਸਾਧਨ,സർക്കാരിന്റെ ഉപകരണം
ਬਗਾਵਤ (ਵਿਦਰੋਹ),കലാപം (കലാപം)
ਵਿਦਰੋਹੀ,വിമതൻ
ਬਗਾਵਤ,കലാപം
ਬਗਾਵਤ,കലാപം
ਏਕੀਕਰਣ,സംയോജനം
ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ,രേഖകളുടെ സമഗ്രത
ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
ਵਿਚੋਲਗੀ,മദ്ധ്യസ്ഥത
ਅੰਤਰਜਾਮੀ,മദ്ധ്യസ്ഥൻ
ਵਿਚੋਲਾ,ഇടനിലക്കാരൻ
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,അന്തർദേശീയത
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,അന്തർദേശീയത
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ,അന്താരാഷ്ട്രവാദി
ਇੰਟਰਸੀਨ ਯੁੱਧ,ആഭ്യന്തര യുദ്ധം
ਇੰਟਰਨੀ,ഇന്റേണി
ਇੰਟਰਨੀ,ഇന്റേണി
ਇੰਟਰਨੀ ਕੈਂਪ,ഇന്റേണി ക്യാമ്പ്
ਨਜ਼ਰਬੰਦੀ,അന്തേവാസി
ਨਜ਼ਰਬੰਦੀ,അന്തേവാസി
ਨਜ਼ਰਬੰਦੀ,അന്തേവാസി
ਇੰਟਰਨਨਸੀਓ,ഇന്റർന്യൂൺസിയോ
ਦੁਭਾਸ਼ੀਏ,വ്യാഖ്യാതാവ്
ਦੁਭਾਸ਼ੀਏ,വ്യാഖ്യാതാവ്
ਦੁਭਾਸ਼ੀਏ,വ്യാഖ്യാതാവ്
ਦਖਲ,ഇടപെടൽ
ਅੰਤਰਜਾਮੀ,ഇന്റസ്റ്റസി
ਇੰਟੇਸਟੇਟ,ഇൻറസ്റ്റേറ്റ്
ਸਾਜ਼ਸ਼,കുതന്ത്രം
ਘੁਸਪੈਠੀਏ,നുഴഞ്ഞുകയറ്റക്കാരൻ
ਘੁਸਪੈਠੀਏ,നുഴഞ്ഞുകയറ്റക്കാരൻ
ਘੁਸਪੈਠ,നുഴഞ്ഞുകയറ്റം
ਹਮਲਾ,അധിനിവേശം
ਹਮਲਾ,അധിനിവേശം
ਨਿਵੇਸ਼ ਕਰੋ,നിക്ഷേപിക്കുക
ਨਿਵੇਸ਼ ਕਰੋ,നിക്ഷേപിക്കുക
ਨਿਵੇਸ਼ ਕਰੋ,നിക്ഷേപിക്കുക
ਨਿਵੇਸ਼ ਕਰੋ,നിക്ഷേപിക്കുക
ਨਿਵੇਸ਼,നിക്ഷേപം
ਨਿਵੇਸ਼,നിക്ഷേപം
ਨਿਵੇਸ਼,നിക്ഷേപം
ਨਿਵੇਸ਼ ਸਮਾਰੋਹ,നിക്ഷേപ ചടങ്ങ്
ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ,ദേശീയതയോടെ നിക്ഷേപിക്കുക
ਅਜਿੱਤ ਆਰਮਾਡਾ,അജയ്യമായ അർമാഡ
ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
ਉਲੰਘਣਾ ਰਾਜ,ലംഘിക്കുന്ന അവസ്ഥ
ਅਭੁੱਲ ਕਿਲ੍ਹਾ,അഭേദ്യമായ കോട്ട
ਲੋਹੇ ਦੀ ਉਮਰ,ഇരുമ്പ് യുഗം
ਲੋਹੇ ਦਾ ਪਰਦਾ,ഇരുമ്പു മറ
ਆਇਰਨ ਗਾਰਡ,ഇരുമ്പ് കാവൽ
ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ,ഇരുമ്പ് റേഷൻ
ਲੋਹੇ ਦੇ ਪਾਸੇ,ഇരുമ്പ് വശങ്ങൾ
ਲੋਹੇ ਵਾਲਾ ਤੀਰ,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
ਇਸਥਮੀਅਨ ਗੇਮਾਂ,ഇസ്ത്മിയൻ ഗെയിമുകൾ
ਜੈਨੀਸਰੀ,ജാനിസറി
ਦਰਬਾਨ,കാവൽക്കാരൻ
ਦਰਬਾਨ,കാവൽക്കാരൻ
ਜੈਵਲਿਨ,ജാവലിൻ
ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ,ജിം ക്രോ നിയമങ്ങൾ
ਜਿੰਗੋ,ജിങ്കോ
ਜਿੰਗੋ,ജിങ്കോ
ਜਿੰਗੋ,ജിങ്കോ
ਜਿੰਗੋਇਜ਼ਮ,ജിങ്കോയിസം
ਸਾਂਝੀ ਕਾਰਵਾਈ,സംയുക്ത പ്രവർത്തനം
ਸੰਯੁਕਤ ਕੰਟਰੋਲ,സംയുക്ത നിയന്ത്രണം
ਸੰਯੁਕਤ ਕਬਜ਼ਾ,ജോയിന്റ് ഒക്യുപെൻസി
ਜਿਊਰੀ,ജൂറി
ਹੁਣੇ ਹੀ ਕਾਰਨ,വെറും വ്യവഹാരം
ਰੱਖੋ,സൂക്ഷിക്കുക
ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
ਕੇਤਲੀ-ਡਰੰਮ,കെറ്റിൽ-ഡ്രം
ਮੁੱਖ ਸ਼ਬਦ,പ്രധാന വാക്ക്
ਰਾਜਾ,രാജാവ്
ਰਾਜ,രാജ്യം
ਕਿੰਗਲੇਟ,കിംഗ്ലെറ്റ്
ਕਿੰਗ ਮੇਕਰ,കിംഗ് മേക്കർ
ਬਾਦਸ਼ਾਹਤ,രാജത്വം
ਬਾਦਸ਼ਾਹਤ,രാജത്വം
ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ,അടുക്കള കാബിനറ്റ്
ਨਾਈਟ,നൈറ്റ്
ਬਾਦਸ਼ਾਹਤ,രാജത്വം
ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
ਨਾਈਟ ਟੈਂਪਲਰ,നൈറ്റ് ടെംപ്ലർ
Ku Klux Klan (KKK),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
ਕੁਮਿੰਟੰਗ,കുമിൻതാങ്
ਲੋਕਾਈ,അല്മായ
ਲਾਂਸ,ലാൻസ്
ਲੈਂਸਰ,ലാൻസർ
ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ,പിന്നീട് ഗുപ്തർ
ਕਾਨੂੰਨੀ ਵਾਰਸ,നിയമാനുസൃത അവകാശി
ਕੁਧਰਮ (=ਵਿਕਾਰ),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
ਕੁਧਰਮ (=ਵਿਕਾਰ),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ,നിയമപ്രഭുക്കൾ
ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ,ഭക്തി നിയമം
ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ,ലീഗ് ഓഫ് നേഷൻസ്
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
ਕਾਨੂੰਨੀ ਵਾਰਸ,നിയമപരമായ അവകാശി
ਕਾਨੂੰਨੀ,നിയമാനുസൃതം
ਕਾਨੂੰਨੀ,നിയമാനുസൃതം
ਕਾਨੂੰਨੀ,നിയമാനുസൃതം
ਦੰਤਕਥਾ,ഇതിഹാസം
ਦੰਤਕਥਾ,ഇതിഹാസം
ਫੌਜ,ലെജിയൻ
ਫੌਜ,ലെജിയൻ
ਲੀਜਨ ਆਫ਼ ਆਨਰ,ലീജിയൻ ഓഫ് ഓണർ
Lese majesty (= Lese majeste),ലെസ് മഹിമ (=ലെസെ മഹിമ)
ਘੱਟ ਰਾਜ,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
ਭਰੋਸੇ ਦੇ ਪੱਤਰ,വിശ്വാസപത്രങ്ങൾ
ਲੀਗ-ਪ੍ਰਭੂ,ലീജ്-പ്രഭു
ਲੀਗ ਆਦਮੀ,ലീജ് മനുഷ്യൻ
ਲੀਗ ਆਦਮੀ,ലീജ് മനുഷ്യൻ
ਉਮਰ ਕੈਦ,ജീവപര്യന്തം തടവ്
ਵੰਸ਼,വംശാവലി
ਲਿਟਲ ਇੰਗਲੈਂਡਰ,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
ਲਿਟੋਰਲ ਰਾਜ,തീരദേശ സംസ്ഥാനം
ਲੀਟੁਰਜੀ,ആരാധനക്രമങ്ങൾ
ਲਿਟੁਰਜੀ,ആരാധനാക്രമം
ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ,പ്രാദേശിക വിധേയത്വം
ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ,തദ്ദേശ സ്വയംഭരണം
ਲੰਬੀ ਸੰਸਦ,നീണ്ട പാർലമെന്റ്
ਨੀਵੇਂ ਦੇਸ਼,താഴ്ന്ന രാജ്യങ്ങൾ
ਵਫ਼ਾਦਾਰ,വിശ്വസ്തൻ
ਵਫ਼ਾਦਾਰੀ,സത്യസന്ധത
ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ,മച്ചിയവെല്ലിയൻ നയം
ਮੈਗਨਾ ਕਾਰਟਾ,മാഗ്ന കാർട്ട
ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ,മാഗ്നം കൺസിലിയം
ਮਲਮ ਮਨਾਹੀ,മലം നിരോധനം
ਮੰਦਾਮਸ,മന്ദമസ്
ਆਦੇਸ਼,ജനവിധി
"ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ,മാൻഡേറ്റ് സിസ്റ്റം
ਲਾਜ਼ਮੀ ਰਾਜ,നിർബന്ധിത സംസ്ഥാനം
ਮੰਗੋਨਲ,മാങ്കണൽ
ਮੈਨੀਫੈਸਟੋ,മാനിഫെസ്റ്റോ
ਚਾਲਾਂ,കുതന്ത്രങ്ങൾ
ਜੰਗ ਦਾ ਮਨੁੱਖ,മാൻ-ഓഫ്-വാർ
ਮਨੋਰ,മനോർ
ਮਨੋਰ,മനോർ
ਮਨੁੱਖ-ਸ਼ਕਤੀ,മനുഷ്യശക്തി
ਮਨੁੱਖ-ਸ਼ਕਤੀ,മനുഷ്യശക്തി
ਮੈਨੂਮਿਸ਼ਨ,മനുമിഷൻ
ਮਨੁਮਿਤ,മനുമിത്
ਹੱਥ-ਲਿਖਤ,കൈയെഴുത്തുപ്രതി
ਹੱਥ-ਲਿਖਤ,കൈയെഴുത്തുപ്രതി
ਹੱਥ-ਲਿਖਤ,കൈയെഴുത്തുപ്രതി
ਲੁਟੇਰਾ,കൊള്ളക്കാരൻ
ਸਮੁੰਦਰੀ ਪੱਟੀ,മാരിടൈം ബെൽറ്റ്
ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ,സമുദ്ര നാഗരികത
ਸਮੁੰਦਰੀ ਝੰਡਾ,സമുദ്ര പതാക
ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ,സമുദ്ര ശക്തികൾ
ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ,സമുദ്ര പരമാധികാരം
ਸਮੁੰਦਰੀ ਯੁੱਧ,സമുദ്ര യുദ്ധം
ਮਾਰਕੁਇਸ,മാർക്വിസ്
ਮਾਰਕਿਸੇਟ,മാർക്വിസേറ്റ്
ਮਾਰਸ਼ਲ ਲਾਅ,പട്ടാള നിയമം
ਮਾਰਸ਼ਲ ਦੌੜ,ആയോധന മത്സരങ്ങൾ
ਸ਼ਹੀਦ,രക്തസാക്ഷി
ਕਤਲੇਆਮ,കൂട്ടക്കൊല
ਚਾਲ ਦਾ ਪੁੰਜ,കുതന്ത്രത്തിന്റെ മാസ്സ്
ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ,മാസ്റ്റർ-അറ്റ്-ആംസ്
ਰਸਮਾਂ ਦਾ ਮਾਲਕ,ആചാര്യൻ
ਘਰ ਦਾ ਮਾਲਕ,ഗൃഹനാഥൻ
ਘੋੜੇ ਦਾ ਮਾਸਟਰ,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
ਰੋਲਸ ਦੇ ਮਾਸਟਰ,റോളുകളുടെ മാസ്റ്റർ
ਮੈਚ,പൊരുത്തം
ਮੈਚ,പൊരുത്തം
ਮੈਚਲਾਕ,മാച്ച്ലോക്ക്
ਵਿਆਹੁਤਾ ਗਠਜੋੜ,വിവാഹബന്ധം
ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ,മെഡിറ്ററേനിയൻ ശക്തികൾ
ਮੇਨਸ਼ੇਵਿਕ,മെൻഷെവിക്
ਭਾੜੇ ਦੀ ਫੌਜ,കൂലിപ്പടയാളി സൈന്യം
ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ,കൂലിപ്പണിക്കാരൻ
ਵਪਾਰੀ,വ്യാപാരി
ਵਿਚਕਾਰਲਾ ਯੁੱਗ,മധ്യ കാലഘട്ടം
ਮਧਿਅਪੂਰਵ,മിഡിൽ ഈസ്റ്റ്
ਮੱਧ ਬੀਤਣ,മധ്യഭാഗം
ਮੱਧ ਮਾਰਗ,മധ്യ പാത
ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
ਪਰਵਾਸੀ,കുടിയേറ്റക്കാരൻ
ਪਰਵਾਸ,മൈഗ്രേഷൻ
ਪਰਵਾਸ,മൈഗ്രേഷൻ
ਪਰਵਾਸ,മൈഗ്രേഷൻ
ਮਿਲਟਰੀਵਾਦ,മിലിട്ടറിസം
ਮਿਲਟਰੀਵਾਦ,മിലിട്ടറിസം
ਮਿਲਟਰੀਵਾਦ,മിലിട്ടറിസം
ਮਿਲਟਰੀਵਾਦ,മിലിട്ടറിസം
ਫੌਜੀ,മിലിട്ടറിസ്റ്റ്
ਫੌਜੀ,മിലിട്ടറിസ്റ്റ്
ਫੌਜੀਕਰਨ,സൈനികവൽക്കരണം
ਫੌਜੀਕਰਨ,സൈനികവൽക്കരണം
ਫੌਜੀਕਰਨ,സൈനികവൽക്കരണം
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
ਮਿਲੀਸ਼ੀਆ,മിലിഷ്യ
ਮਿਲੀਸ਼ੀਆ,മിലിഷ്യ
ਕੁਸ਼ਾਸਨ,തെറ്റായ ഭരണം
ਗੁੰਮ ਲਿੰਕ,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
ਮਿਸ਼ਨ,ദൗത്യം
ਮਿਸ਼ਨ,ദൗത്യം
ਮਿਸ਼ਨ,ദൗത്യം
ਮਿਸ਼ਰਤ ਦੌੜ,മിക്സഡ് റേസ്
ਆਧੁਨਿਕ ਇਤਿਹਾਸ,ആധുനിക ചരിത്രം
ਵਿਧੀ ਵਿਵੇਂਡੀ,മോഡസ് വിവണ്ടി
ਮੋਨਾਚਿਜ਼ਮ,മൊണാക്കിസം
ਮੋਨਾਰਕ,മൊണാർക്ക്
ਮੋਨਾਰਕ,മൊണാർക്ക്
ਰਾਜਸ਼ਾਹੀਵਾਦ,രാജവാഴ്ച
ਰਾਜਸ਼ਾਹੀਵਾਦ,രാജവാഴ്ച
ਰਾਜਸ਼ਾਹੀ,മൊണാർക്കിസ്റ്റ്
ਰਾਜਸ਼ਾਹੀ,രാജവാഴ്ച
ਮੱਠ,ആശ്രമം
ਮੱਠ,ആശ്രമം
ਮੱਠ,ആശ്രമം
ਮੱਠਵਾਦ,സന്യാസം
ਮੱਠਵਾਦ,സന്യാസം
ਭਿਕਸ਼ੂ,സന്യാസി
ਮਾਤਾ ਦੇਸ਼,മാതൃരാജ്യം
ਮਾਤ ਭੂਮੀ,മാതൃഭൂമി
ਸੰਸਦਾਂ ਦੀ ਮਾਂ,പാർലമെന്റുകളുടെ മാതാവ്
ਮੁਕਰਕਰਸ,മുക്കരക്കാർ
ਮੰਮੀ,അമ്മാ
ਅਜਾਇਬ ਘਰ,മ്യൂസിയം
ਮਸਕਟ,മസ്കറ്റ്
ਮਸਕਟੀਅਰ,മസ്കറ്റിയർ
ਮਸਕੈਟਰੀ,മസ്കട്രി
ਮਸਕੈਟਰੀ,മസ്കട്രി
ਮਾਸਟਰ ਮਾਸਟਰ,മസ്റ്റർ മാസ്റ്റർ
ਮਸਟਰ-ਰੋਲ,മസ്റ്റർ-റോൾ
ਮਸਟਰ-ਰੋਲ,മസ്റ്റർ-റോൾ
ਬਗਾਵਤ,കലാപം
ਬਗਾਵਤ ਐਕਟ,കലാപ നിയമം
ਰਹੱਸਮਈ ਜਹਾਜ਼,നിഗൂഢ കപ്പൽ
ਬਿਰਤਾਂਤ,ആഖ്യാനം
ਕੌਮ,രാഷ്ട്രം
ਮੂਲ,സ്വദേശി
ਮੂਲ ਰਾਜ,തദ്ദേശീയ സംസ്ഥാനം
ਕੁਦਰਤਵਾਦ,പ്രകൃതിവാദം
ਕੁਦਰਤੀ ਅਧਿਕਾਰ,സ്വാഭാവിക അവകാശങ്ങൾ
ਨਾਜ਼ੀ,നാസി
ਨਾਜ਼ੀ ਇਨਕਲਾਬ,നാസി വിപ്ലവം
ਨਾਜ਼ੀਵਾਦ,നാസിസം
ਪੂਰਬ ਦੇ ਨੇੜੇ,കിഴക്കിനടുത്ത്
ਨੀਗਰੋ,നീഗ്രോ
ਨੇਗਰੋਫਿਲ,നീഗ്രോഫിൽ
ਨੇਗਰੋਫਿਲਿਜ਼ਮ,നീഗ്രോഫിലിസം
ਨੇਗਰੋਫੋਬੀਆ,നീഗ്രോഫോബിയ
ਨਿਰਪੱਖ,നിഷ്പക്ഷ
ਨਿਰਪੱਖ ਦੇਸ਼,നിഷ്പക്ഷ രാജ്യം
ਨਵੀਂ ਡੀਲ,പുതിയ കരാർ
ਨਵੀਂ ਦੁਨੀਆਂ,പുതിയ ലോകം
ਕੁਲੀਨਤਾ,കുലീനത
ਨੇਕ,നോബിൾ
ਨੇਕ,നോബിൾ
ਨਾਮਵਰ,നാടോടി
ਖਾਨਾਬਦੋਸ਼ ਭੀੜ,നാടോടിക്കൂട്ടം
ਖਾਨਾਬਦੋਸ਼,നാടോടിസം
ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ,ആക്രമണരഹിത ഉടമ്പടി
ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ,ആക്രമണരഹിത ഉടമ്പടി
ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
ਅਸਹਿਯੋਗ,നിസ്സഹകരണം
ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ,നിസ്സഹകരണ പ്രസ്ഥാനം
ਉਲਟ,ഒബ്ബർ
ਉਲਟ,ഒബ്ബർ
ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ),ഒക്ലോക്രസി (=മൊബോക്രസി)
ਓਕਲੋਕ੍ਰੇਟ,ഒക്ലോക്രാറ്റ്
ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼,ഔദ്യോഗിക രേഖ
ਪੁਰਾਣੀ ਦੁਨੀਆਂ,പഴയ ലോകം
ਕੁਲੀਨਤਾ,ഒലിഗാർക്കി
ਹਮਲਾ,ആക്രമണം
ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ,തുറന്ന ചർച്ചകൾ
ਖੁੱਲ੍ਹਾ ਸਵਾਲ,തുറന്ന ചോദ്യം
ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ,റെക്കോർഡുകൾ തുറക്കുക
ਪੂਰਬੀ,ഓറിയന്റ്
ਪੂਰਬੀਵਾਦ,ഓറിയന്റലിസം
ਪੂਰਬੀਵਾਦ,ഓറിയന്റലിസം
ਪੂਰਬੀ,ഓറിയന്റലിസ്റ്റ്
ਮੂਲ,ഉത്ഭവം
ਮੂਲ,ഉത്ഭവം
ਆਰਥੋਗ੍ਰਾਫੀ,അക്ഷരവിന്യാസം
ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ,ശത്രുതയുടെ പൊട്ടിത്തെറി
ਆਊਟ-ਪੋਸਟ,ഔട്ട്-പോസ്റ്റ്
ਅਪਰ-ਪ੍ਰਭੂ,ഓവർ-ലോർഡ്
ਓਵਰ-ਰਾਈਡ,ഓവർ-റൈഡ്
ਓਵਰ-ਰਾਈਡ,ഓവർ-റൈഡ്
ਮੂਰਤੀ,പേഗൻ
ਮੂਰਤੀ,പേഗൻ
ਮੂਰਤੀਵਾਦ,പാഗനിസം
ਮੂਰਤੀਵਾਦ,പാഗനിസം
ਪਗੋਡਾ,പഗോഡ
ਪਗੋਡਾ,പഗോഡ
ਪਗੋਡਾ,പഗോഡ
ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ,കൊട്ടാരം കുതന്ത്രങ്ങൾ
ਪੈਲੇਟਿਨੇਟ,പാലറ്റിനേറ്റ്
ਤਾੜ-ਪੱਤੀ,താളിയോല
ਪਾਮ ਐਤਵਾਰ,പാം ഞായറാഴ്ച
ਪੈਨੇਗਰਿਸਟ,പനേജിറിസ്റ്റ്
ਘਬਰਾਹਟ,പരിഭ്രാന്തി
ਘਬਰਾਹਟ,പരിഭ്രാന്തി
ਘਬਰਾਉਣ ਵਾਲਾ,പരിഭ്രാന്തി പരത്തുന്നയാൾ
ਪੋਪਸੀ,പാപ്പാസി
ਪੋਪਸੀ,പാപ്പാസി
ਪੋਪਸੀ,പാപ്പാസി
ਪੋਪਸੀ,പാപ്പാസി
ਪਾਪਲ ਬਲਦ,പേപ്പൽ കാള
ਪੋਪਵਾਦ,പാപ്പാലിസം
ਪੋਪਵਾਦ,പാപ്പാലിസം
ਪੋਪਵਾਦੀ,പാപ്പാലിസ്റ്റ്
ਪੋਪ ਰਾਜ,പേപ്പൽ സംസ്ഥാനം
ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ),പാപ്പിസം (=പാപ്പിസ്ട്രി)
ਪਾਪੀ,പാപ്പിസ്റ്റ്
ਪਪਾਇਰਸ,പാപ്പിറസ്
ਦ੍ਰਿਸ਼ਟਾਂਤ,ഉപമ
ਸਰਬੋਤਮ,പരമപ്രധാനം
ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ),പരമാധികാരം (=പരമാധികാരം)
ਸਰਬੋਤਮ ਇਸਤਰੀ,പരമപ്രധാനിയായ സ്ത്രീ
ਪਰਮ-ਪ੍ਰਭੂ,പരമനാഥൻ
ਪਰਚਮ,കടലാസ്
ਪਰਚਮ,കടലാസ്
ਪਰਚਮ,കടലാസ്
ਮਾਫ਼ ਕਰਨਾ,ക്ഷമിക്കുക
ਪਾਰਲੇ,പാർലികൾ
ਪਾਰਲੇ,പാർലികൾ
