Malayalam,Bengali
കൂടിയാലോചന,আলাপ - আলোচনা
ചലച്ചിത്രക്കാരൻ,আলোচক
നിപോട്ടിസം,নেপোটিজম
വല,নেট
മൊത്തം നിക്ഷേപം,নিট বিনিয়োগ
നിക്ഷ്പക്ഷമായ,নিরপেক্ষ
വാര്ത്ത,খবর
വാർത്താക്കുറിപ്പ്,নিউজলেটার
വര്ത്തമാനപ്പതം,সংবাদপত্র
വാർത്താക്കുറിപ്പ്,নিউজ রিডার
അടുത്ത ബന്ധുക്കൾ,নিকটতম আত্মীয়
രാത്രി ഡ്യൂട്ടി,রাতে দায়িত্ব
താൽഫർട്ട് റിപ്പോർട്ട്,নিল রিপোর্ট
പ്രവേശനമില്ല,কোন ভর্তি
ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല),কোনও চাহিদা শংসাপত্র নেই (= কোনও বকেয়া শংসাপত্র নেই)
നാമപദം,নামকরণ
നാമമാത്രമായ ചിലവ്,নামমাত্র ব্যয়
നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം),নামমাত্র মান (= মুখের মান)
നാമനിര്ദ്ദേശം ചെയ്യുക,মনোনীত
നാമനിര്ദേശം,মনোনয়ন
നോമിനി,মনোনীত
പ്രായം,অ-বয়স
സംഭാഷണമല്ലാത്തത്,অ-অবদান
അത്യാവശ്യമല്ലാത്തവ,অপ্রয়োজনীয়
നോൺ-ഗസറ്റ്,অ-গেজেটেড
താൽപ്പര്യേതര പ്രസവത്കരണം,অ-সুদযুক্ত ভারবহন
ജുഡീഷ്യൽ ഇതര,অ-বিচারিক
ശുശ്രൂഷ ഇതര,অ-মন্ত্রমুগ্ধ
മാറ്റം വരുത്താന് പറ്റാത്ത,অ-আলোচনাযোগ্য
-ദ്യോഗിക ഇതര,অ - দাপ্তরিক
പേയ്മെന്റ് ഇതര,অ-অর্থ প্রদান
പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്,অর্থ প্রদান শংসাপত্র
പരിശീലനമല്ലാത്ത അലവൻസ്,অনুশীলন ভাতা
ആവർത്തിക്കാത്ത ചെലവ്,পুনরাবৃত্তি ব্যয়
തുക മടക്കിനൽകാത്തത്,অফেরতযোগ্য
നോൺ-സ്റ്റാറ്റ്യൂട്ടറി,অবিচ্ছিন্ন
നികുതിയേതര വരുമാനം,ট্যাক্সেবল আয়
സാങ്കേതികേതര പോസ്റ്റ്,অ-প্রযুক্তিগত পোস্ট
പാരമ്പര്യേതര,অপ্রচলিত
-വാക്കേതര ആശയവിനിമയം,লিখিত যোগাযোগ
ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല,কোনও আপত্তি শংসাপত্র
ലാഭമോ നഷ്ടമോ ഇല്ല,"কোন লাভ, কোনও ক্ষতি নেই"
നര്മ്മം,আদর্শ
സാധാരണ,সাধারণ
പുകവലിക്കരുത്,ধূমপান নিষেধ
ശദ്ധാര്ഹമായ,উল্লেখযোগ্য
ബാധകമല്ല (n.a.),প্রযোজ্য নয় (এন.এ.)
ലഭ്യമല്ല (n.a.),উপলভ্য নয় (এন.এ.)
കുറിപ്പ്,বিঃদ্রঃ
സൂചന,বিজ্ঞপ্তি
ശദ്ധാര്ഹമായ,লক্ষণীয়
അറിയിപ്പ്,বিজ্ঞপ্তি
അറിയിപ്പ് ഏരിയ,বিজ্ঞপ্তি অঞ্চল
ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു,লক্ষ্য এবং খসড়া
സാങ്കൽപ്പിക വേതനം,ধারণাগত বেতন
നെഗോഷ്യബിൾ അല്ല,আলোচনা সাপেক্ষে না
നെഗോഷ്യബിൾ ഉപകരണമല്ല,আলোচনা সাপেক্ষে নয়
അണുകേന്ദ്രം,নিউক্লিয়াস
ശൂന്യം,শূন্য
ശൂന്യവും ശൂന്യവും,অকার্যকর
അക്കം,সংখ্যা
സംഖ്യ,সংখ্যা
സംഖ,সংখ্যা
ചെയ്ത സത്യം,শপথ
വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ,আনুগত্যের শপথ
സത്യപ്രതിജ്ഞ,অফিসের শপথ
അനുസരണം,আনুগত্য
മരണവൃത്താന്തം,শ্রুতিমধুর
വസ്തു,অবজেক্ট
തടസ്സം,আপত্তি
വസ്തുനിഷ്ഠമായ,উদ্দেশ্য
വസ്തുക്കളും കാരണങ്ങളും,বস্তু এবং কারণ
നിർബന്ധിത,বাধ্যতামূলক
അസഭമായ,অশ্লীল
അശ്ലീല ആംഗ്യം,অশ্লীল অঙ্গভঙ্গি
നിരീക്ഷര്,পর্যবেক্ষক
പഴകിയ,অপ্রচলিত
തടയല്,বাধা
സ്പഷ്ടമായ,সুস্পষ্ট
ഇടയ്ക്കിടെ,মাঝে মাঝে
തൊഴില്,দখল
തൊഴില് കൂടാതെ,দখলকারী
തൊഴില്,পেশা
കൈവശപ്പെടുത്തുക,দখল করা
OCROOI ഡ്യൂട്ടി,Octroi শুল্ক
അവധി ദിവസം,ছুটির দিন
ജോലി ഇല്ലാത്ത,দায়িত্ব বন্ধ
കുറ്റകരമായ,আপত্তিজনক
വാഗ്ദാനം,অফার
നിയമന ഓഫർ,অ্যাপয়েন্টমেন্ট অফার
കാരാലയം,দপ্তর
ലാഭത്തിന്റെ ഓഫീസ്,লাভ অফিস
ഉദോഗസ്ഥന്,দাপ্তরিক
Abl ദ്യോഗിക,অফিসিয়ালডম
Official ദ്യോഗിക കടമ,অফিসিয়াল ডিউটি
ഉദോഗസ്,অফিসিয়াল
ഔദ്യോഗിക ഭാഷ,সরকারী ভাষা
Ownicy- ൽ,আনুষ্ঠানিকভাবে
റിപ്പോർട്ട് റിപ്പോർട്ട്,অফিসিয়াল রিপোর্ট
Device ദ്യോഗിക പതിപ്പ്,অফিসিয়াল সংস্করণ
അചഞ്ചലമായത്,অফিসিয়াল
അനൗദ്യോഗികമായ,রেকর্ড বন্ধ
ശരി (O.k.),ঠিক আছে (ও.কে.)
ഓംബുഡ്സ്മാൻ,ওম্বডসম্যান
അക്കൗണ്ട് ഗ്രാന്റിൽ,অ্যাকাউন্টে অনুদান
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,চাহিদা সাপেক্ষে
ഡ്യൂട്ടിയിൽ,কাজে আছি
ഏകപക്ഷീയമായ,একতরফা
വരിയിൽ,লাইনে
ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി,অন-বিশেষ শুল্ক
തൊഴിൽ പരിശീലനത്തിൽ,চাকরির প্রশিক্ষণ - এর ওপরে
ഓതസ്,Ownus
തുറന്ന ദിവസം,কার্য দিবস
തുറന്ന സിസ്റ്റം,মুক্ত ব্যবস্থা
ഉദ്ഘാടനം,খোলার
തുടക്ക സംഖ്യ,খোলার ভারসাম্য
തുറക്കുന്ന സമയം,খোলার সময়
തുറന്ന പഠനം,খোলা শেখা
തുറന്ന കത്ത്,খোলা চিঠি
ഓപ്പൺ യൂണിവേഴ്സിറ്റി,উন্মুক্ত বিশ্ববিদ্যালয়
നടത്തിപ്പ് ചിലവ്,পরিচালনা খরচ
ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്,অপারেটিং স্টাফ
ശസ്തകിയ,অপারেশন
ഓപ്പറേറ്റീവ്,অপারেটিভ
അഭിപായം,মতামত
എതിര്ക്കല്,বিরোধী দল
ഇഷ്ടം,বিকল্প
വാചികമായ,মৌখিক
ആജ്ഞകൊടുക്കുക,অর্ডার
ഓർഡർ ചെക്ക്,অর্ডার চেক
റിസർവേഷൻ ഓർഡർ,রিজার্ভেশন অর্ডার
ഓർഡിനൻസ്,অধ্যাদেশ
സംഘടന,সংগঠন
സംഘടന ചാർട്ട്,সংস্থার চার্ট
സംഘടന,সংগঠক
ഓറിയന്റഡ്,ভিত্তিক
മൗലികതമുള്ള,আসল
യഥാർത്ഥ വകുപ്പ്,মূল বিভাগ
യഥാർത്ഥ വിൽപ്പന ഡീഡ്,মূল বিক্রয় দলিল
തുറന്ന ഉടമ,অদম্য মালিক
വ്യാപനം,প্রাদুর্ভাব
വസ്ത്രങ്ങൾ,সাজসজ্জা ভাতা
Out ട്ട്ഗോയിംഗ് അംഗം,বহির্গামী সদস্য
Out ട്ട്ഗോയിംഗ് ഫയൽ,বহির্গামী ফাইল
അടങ്കൽ,ব্যয়
ല്ലെറ്റ്,আউটলেট
രൂപരേഖ,রূপরেখা
വീക്ഷണഗതി,দৃষ্টিভঙ্গি
കോടതിയിൽ നിന്ന്,আদালতের বাইরে
കാലഹരണപ്പെട്ട തീയതി,তারিখের বাইরে
പ്രവർത്തനരഹിതം,আদেশের বাইরে
അച്ചടിയിൽ നിന്ന്,ছাপার বাইরে
തിരിഞ്ഞ്,পালার বাহিরে
ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്,পালা বরাদ্দের বাইরে
P ട്ട്പോസ്റ്റ്,ফাঁড়ি
ഉല്പ്പന്നം,আউটপুট
പ്രത്യക്ഷമായ വാങ്ങൽ,সরাসরি ক্রয়
പുറം കരാർ,আউটসোর্স
കുടിശ്ശിഖയായ,অসামান্য
പ്രായത്തിലധികം,বয়সেরও বেশি
മൊത്തത്തില്,সামগ্রিকভাবে
മൊത്തത്തിലുള്ള കമ്മി,সামগ্রিক ঘাটতি
ബില്ലിംഗ്,বিলিং ওভার
അതിരുക,ওভারচার্জ
അവധികഴിഞ്ഞ,অতিরিক্ত
അമിതമായി,অত্যধিক
ഓവർഹെഡ് നിരക്ക്,ওভারহেড চার্জ
ഓവർലാപ്പ്,ওভারল্যাপিং
മുൻഗണന അസാധുവാക്കുന്നു,অগ্রাধিকার অগ্রাধিকার
അമിതഭരണം,ওভার-বিধি
മേൽനോട്ടം,তদারকি
ഓവർടൈം വേതനം,অতিরিক্ত কাজের বেতন
അമിത വിലയിരുത്തൽ,অতিরিক্ত মূল্যায়ন
ഉടമസ്ഥാവകാശം,মালিকানা
കെട്ട്,প্যাকেজ
പാക്കേജിന്റെ ഇടപാട്,প্যাকেজ চুক্তি
പാക്കിംഗും അടയാളപ്പെടുത്തലും,প্যাকিং এবং চিহ্নিত
പായ്ക്കിംഗ് ലിസ്റ്റ്,প্যাকিং তালিকা
ഉടന്വടി,চুক্তি
അടച്ച,প্রদত্ত
പണമടച്ചുള്ള മൂലധനം,পরিশোধিত মূলধন
ലഘുലേഖ,পামফলেট
പാനം,প্যানেল
കടലാസ്,কাগজ
പാര,প্যারা
പരമമായ,প্যারামাউন্ট
രക്ഷാകർതൃത്വം,পিতামাতা
രക്ഷാകർതൃത്വം,পিতামাতার
രക്ഷാകർതൃ സ്ഥാനം,অভিভাবক অফিস
പാർ മികവ്,সমাবস্থা শ্রেষ্ঠত্ব
പാരിയൂ,যুগপত্
പാരിറ്റി,সমতা
ജനപതിനിധിസഭ,সংসদ
ഭാഗം,অংশ
ഭാഗം ഫയൽ,অংশ ফাইল
അപൂര്ണ്ണമായ,আংশিক
പങ്കെടുക്കുക,অংশগ্রহণ
പ്രത്യേക,বিশেষ
വിശദാംശങ്ങൾ,বিশদ বিবরণ
വിഭജനം,পার্টিশন
പങ്കാളി,অংশীদার
പങ്കാളിത്ത കരാർ,অংশীদারিত্ব দলিল
പാർട്ട് പേയ്മെന്റ്,অংশ পেমেন্ট
ഭാഗിക സമയം,খন্ডকালীন
കക്ഷി,পার্টি
Par മൂല്യം,সমান মান
കടക്കുക,পাস
പവേശനമാര്ഗ്ഗം,উত্তরণ
Password,পাসওয়ার্ড
പേറ്റന്റ്,পেটেন্ট
രക്ഷാകന്മേ,পৃষ্ঠপোষক
നല്കുക,পে
ബിൽ അടയ്ക്കുക,বিল পরিশোধ করুন
ശമ്പള സർട്ടിഫിക്കറ്റ്,বেতন শংসাপত্র
ശമ്പള ദിനം,দিন দিন
പയ്യ്,পে
പണമടയ്ക്കുന്നയാൾ,প্রদানকারী
പേയ്മെന്റ്,অর্থ প্রদান
പേ ഓഫ്,পরিশোধ
ശമ്പള ക്രമം,বেতন আদেশ
ശമ്പളപട്ടിക,পে রোল
ശമ്പള സ്കെയിൽ,বেতন কাঠামো
ഞേക്നിരിയറി,অদ্ভুত
ശിക്ഷ,দণ্ড
ശിക്ഷാ നിയമം,দন্ড বিধি
ശിക്ഷ പലിശ,শাস্তিমূলক সুদ
ശിക്ഷാര്ഹമാക്കുക,শাস্তি
ശിക്ഷ,জরিমানা
അതിനിടയില്,বিচারাধীন
പെൻ ഡ down ൺ സ്ട്രൈക്ക്,কলম স্ট্রাইক
വാര്ദ്ധകകാലവേതനം,পেনশন
കള്ളങ്കക്ഷമമായ,পেনশনযোগ্য
പെൻഷനുകന്,পেনশনার
പെൻഷൻ സ്കീം,পেনশন স্কীম
പ്രതിവർഷം,প্রতি বছর
ഓരോ ബെയറർ,বাহক প্রতি
ആളോഹരി (= ഓരോ തല),মাথাপিছু (= প্রতি মাথা)
ശതമാനം,শতাংশ
വറ്റാത്ത,বহুবর্ষজীবী
മുൻഗണന വാങ്ങൽ,অগ্রাধিকার ক্রয়
അനുഷ്ഠിക്കുക,পারফর্ম
നിര്വ്വഹനം,কর্মক্ষমতা
കാലഘട്ടം,পিরিয়ড
ആനുകാലികം,সাময়িকী
അവലോകന കാലയളവ്,পর্যালোচনা অধীনে সময়কাল
കള്ളസാക്ഷം,মিথ্যা
ആനുകൂല്യങ്ങൾ,পার্কস
സ്ഥിരമായ,স্থায়ী
ഓരോ മെൻസെമിനും,প্রতি মেনসেম
അനുവദിക്കാവുന്ന,অনুমোদনযোগ্য
അനുമതി,অনুমতি
അനുമതിനല്കുക,অনুমতি
അനുവദനീയമാണ്,অনুমোদিত
പരമുഖം,চিরস্থায়ী
ശാപകരമായ,চিরস্থায়ী
പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ),Perquisites (= perks)
വക്തിപരമായ,ব্যক্তিগত
സ്വകാര്യ ആസ്തികൾ,ব্যাক্তিগত সম্পদ
സ്വകാര്യ ബോണ്ട്,ব্যক্তিগত বন্ড
വക്തിതം,ব্যক্তিত্ব
വ്യക്തിഗത നോൺ ഗ്രാറ്റ,একজন অগ্রহণযোগ্য ব্যক্তি
ഉദോഗസ്ഥസഞ്ചയം,কর্মী
പേഴ്സണൽ നയം,কর্মী নীতি
ദര്ശനം,দৃষ্টিভঙ্গি
പേരണ,প্ররোচনা
പ്രധാനം,প্রাসঙ্গিক
അപവാദം,পড়ন
നിവേദനം,পিটিশন
ഏകാഗതതപ്പല്,পিটিশনার
ഘട്ടം,পর্যায়
ഫോട്ടോഗാഫ്,আলোকচিত্র
ഫോട്ടോസ്റ്റാറ്റ്,ফটোস্ট্যাট
ശാരീരിക പരിശോധന,শারীরিক চেকিং
ശാരീരിക വൈകല്യം,শারীরিক ত্রুটি
ഫിസിക്കൽ എഡ്യൂക്കേഷൻ,শারীরিক শিক্ষা
ശാരീരികമായി വികലാംഗർ,শারীরিক প্রতিবন্ধী
ശാരീരിക പരിശോധന,শারীরিক যাচাইকরণ
പീസ്മീൽ,পিসিমিয়াল
പീസ് നിരക്ക്,টুকরা হার
തീര്ത്ഥാടകന്,তীর্থযাত্রী
പൈലറ്റ് പ്രോഗ്രാം,পাইলট প্রোগ্রাম
മൊട്ടുസൂചി,পিন
പ്ലേസ്മെന്റ് സേവനം,প্লেসমেন্ট পরিষেবা
ജനനസ്ഥലം,জন্মস্থান
ജോലി സ്ഥലം,কাজের জায়গা
അനായക്കാരി,বাদী
പദ്ധതി,পরিকল্পনা
ആസൂതണം,পরিকল্পনা
നടുക,উদ্ভিদ
കളിക്കാരി,খেলোয়াড়
ഹർജി,আবেদন
അപേക്ഷിക്കുന്ന,আবেদনকারী
പോളിസെറ്റ്,প্লেবিসাইট
പണയം,প্রতিশ্রুতি
പ്ലീനറി സമ്മേളനം,পূর্ণাঙ্গ অধিবেশনে
പ്ലെനിപ്പോട്ടാനിറിയറി,প্লেনিপোটেনটিরি
സ്തംഭിച്ചു,প্লিন্থ অঞ্চল
നയം,নীতি
രാഷ്ട്രീയ പ്രവർത്തനം,রাজনৈতিক ক্রিয়াকলাপ
തിരഞ്ഞെടുപ്പ്,পোল
അശുദ്ധമാക്കല്,দূষণ
രാഷ്ടീയമായ,রাজনৈতিক
നീന്തല്കുളം,পুল
പോർട്ട്ഫോളിയോ,পোর্টফোলিও
സ്ഥാനം,অবস্থান
നിശ്ചിതമായ,ইতিবাচক
കുറ്റി,পোস্ট
പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു,পোস্ট তারিখ
പോസ്റ്റ്-ഫാക്ടറോ അനുമതി,পোস্ট-ফ্যাক্টো অনুমোদন
ബിരുദധാരി,স্নাতকোত্তর
മരണാനഹാസമായ,মরণোত্তর
പോസ്റ്റിംഗ്,পোস্টিং
പോസ്റ്റ്മോർട്ടം പരീക്ഷ,পোস্ট মর্টেম পরীক্ষা
മാറ്റിവെയ്ക്കുക,স্থগিত করা
പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.),পোস্টস্ক্রিপ্ট (পি.এস.)
ശക്തി,শক্তি
പവർ ഓഫ് അറ്റോർണി,মোক্তারনামা
പ്രായോഗികമായ,অনুশীলনযোগ্য
പരിശീലിക്കുക,অনুশীলন করা
പ്രീ-ഓഡിറ്റ് ചെയ്യുക,প্রাক-নিরীক্ষা
മുന്കരുതല്,সতর্কতা
കീഴ്വഴക്കം,নজির
കീസിസി,প্রিসিস
കൃതമായ,সুনির্দিষ্ট
തടയുക,বিরত
മുന്കൂറിയ,পূর্ব ধারণা
മുന്ഗാമി,পূর্বসূরী
മേലധികാരമുള്ള,প্রাধান্য
ആമുഖം,মুখবন্ধ
മുന്ഗണനകൊടുക്കുക,পছন্দ
മുന്വിധി,কুসংস্কার
പാഥമികമായ,প্রাথমিক
അപകമായ,অকাল
പീഠിക,প্রাঙ্গণ
പ്രീമിയം,প্রিমিয়াম
മുന്കൂര് നല്കുക,প্রিপেইড
പ്രീപെയ്ഡ് കാർഡ്,প্রিপেইড কার্ড
മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു,প্রাক-পরিকল্পিত
മുൻകൂട്ട്,প্রিপেন
മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ,প্রাক-গ্রহণযোগ্য বিল
പതക്ഷമായ,প্রিগ্রেটিভ
നിര്ദേശിക്കുക,প্রেসক্রিপশন
നിർദ്ദേശിച്ചു,নির্ধারিত
നിർദ്ദേശിച്ച ഫോം,নির্ধারিত ফর্ম
സമ്മാനിക്കല്,উপস্থাপনা
അദ്ധഘവൃക്ഷം,সভাপতিত্ব
അദ്ധക്ഷന്,রাষ্ট্রপতি
അച്ചടിശാല,প্রেস
പകർപ്പ് അമർത്തുക,কপি টিপুন
ഗാലറി അമർത്തുക,গ্যালারী প্রেস
അനുമാനിച്ചു,অনুমান করা হয়েছে
പ്രിസംപ്റ്റീവ് വേ,অনুমানমূলক বেতন
പ്രകമ്പള്,অনুমান করা
പറയുന്നത്,অজুহাত
സാധീനിക്കുക,বিরাজ করা
തടയാൻ,প্রতিরোধ
തടസ്സം,প্রতিরোধ
തടുക്കുന്ന,প্রতিরোধমূলক
വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ),দামের ওঠানামা (= মূল্য চলাচল)
വിലനിർണ്ണയം,মূল্য নির্ধারণ
പ്രൈമ ഫെസി,প্রাইমা ফেসি
പാഥമികമായി,প্রাথমিকভাবে
ആദത്തേതായ,প্রাথমিক
പ്രാഥമിക രസീത്,প্রাথমিক প্রাপ্তি
മുഖമായ,অধ্যক্ষ
പ്രധാന കടക്കാരൻ,অধ্যক্ষ deb ণগ্রহীতা
പ്രിന്റർ,প্রিন্টার
അച്ചടി,মুদ্রণ
മുൻ സൂചന,পূর্বের ইঙ্গিত
മുൻഗണന ഗ്രേഡിംഗ്,অগ্রাধিকার গ্রেডিং
കാരാഗൃഹം,কারাগার
തടവുകാരി,বন্দী
ഏകാന്തവാസം,গোপনীয়তা
സ്വകാര്യവും രഹസ്യാത്മകവും,ব্যক্তিগত ও গোপনীয়
പതേക ആനുകൂലം,অধিকার
പ്രിവിലേജ് കമ്മിറ്റി,সুবিধা কমিটি
സമ്മാനം,পুরস্কার
സംഭാവത,সম্ভাবনা
പതികൂലിക്കുക,প্রবেট
പരീക്ഷണകാലഘട്ടം,প্রবেশন
വസ്തുസറി,প্রবেশনারি
പ്രൊബേഷണര്,প্রবেশনার
അന്വേഷണം,ক্ষত পরীক্ষা করা
നടപടിക്രമ നിയമങ്ങൾ,পদ্ধতিগত নিয়ম
ഗതി,পদ্ধতি
കാരം,কার্যক্রম
പതേകനടപടികള്,প্রক্রিয়া
നടപടി,প্রক্রিয়াজাতকরণ
പ്രദക്ഷിണം,মিছিল
പഖാപിക്കുക,ঘোষণা
കര്ത്തുക,ঘোষণা
സംഭരണം,সংগ্রহ
ഉത്പന്നം,পণ্য
നിര്മ്മാണം,উত্পাদন
തൊഴില്,পেশা
പ്രൊഫഷണൽ നേട്ടം,পেশাদার অর্জন
പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്,দক্ষতা শংসাপত্র
പ്രൊഫൈൽ,প্রোফাইল
ലാഭം,লাভ
കാരപരിപാടി,কার্যক্রম
പ്രോഗ്രാം ഷെഡ്യൂൾ,প্রোগ্রামের সময়সূচী
പ്രോഗ്രാമിംഗ്,প্রোগ্রামিং
പുരോഗതി,অগ্রগতি
മുന്നേറുന്ന,প্রগতিশীল
നിരോധിച്ചിരിക്കുന്നു,নিষিদ্ধ
നിരോധിച്ചിരിക്കുന്നു,নিষিদ্ধ অঞ্চল
നിരോധനം,নিষেধাজ্ঞা
നിരോധന ഓർഡർ,নিষিদ্ধ আদেশ
പദ്ധതി,প্রকল্প
ആസൂതണം,অভিক্ষেপ
തെളിഞ്ഞുനില്ക്കുന്ന,বিশিষ্ট
വാഗ്ദാനം,প্রতিশ্রুতি
വാഗ്ദാന പത്രം,কর্জপত্র
കയറ്റം കൊടുക്കുക,প্রচার
പ്രോത്സാറർ,প্রবর্তক
വര്ദ്ധിപ്പിക്കുക,পদোন্নতি
പ്രോംപ്യം,প্রচার
അംഗീകാരം ചെയ്യുക,প্রচার
ഉച്ചരിക്കുക,উচ্চারণ
പ്രഖ്യാപനം,ঘোষণা
തെളിവ്,প্রমাণ
അയച്ച തെളിവ്,প্রেরণের প্রমাণ
തെളിവ് വായന,প্রুফ রিডিং
പ്രചരിപ്പിക്കുക,প্রচার
പ്രചരണം,প্রচার
ശരിയായ,সঠিক
സവിശേഷത,সম্পত্তি
നിര്ദ്ദേശം,প্রস্তাব
നിര്ദ്ദേശിക്കുക,প্রস্তাব
പറഞ്ഞത്തുക,প্রোপাউন্ড
ഉടമസ്ഥാവകാരി,মালিকানা
ഉടമസ്ഥത,স্বীকৃতি
അനുയായി,প্রো-রেটা
അനു-റാറ്റ ക്വാട്ട,প্রো-রাতা কোটা
ശീലം,প্রোরোগ
ഗുണദോഷങ്ങളും ബാക്കും,সুবিধা - অসুবিধা
വായ്പാ,মতামত
അനായഭാഗം,প্রসিকিউশন
കടന്നല്,প্রসপেক্টাস
പ്രോട്ടംപോർ അപ്പോയിന്റ്മെന്റ്,প্রোটেমপোর অ্যাপয়েন্টমেন্ট
പ്രോട്ടോക്കോൾ,প্রোটোকল
തെളിയിക്കുക,প্রমাণ করুন
നൽകിയിട്ടുള്ള,সরবরাহ করা
പ്രൊവിഡന്റ് ഫണ്ട്,তহবিল
വ്യവസ്ഥ,বিধান
താല്ക്കാലികമായ,অস্থায়ী
താൽക്കാലിക പട്ടിക,অস্থায়ী তালিকা
തെളിവിക്കുന്ന,প্রোভিসো
ചേര്ച്ച,নৈকট্য
പ്രോക്സി,প্রক্সি
പരസമായ,জনসাধারণ
പ്രസിദ്ധീകരണം,প্রকাশনা
പൊതു ഡ്യൂട്ടി,পাবলিক ডিউটি
പൊതുതാൽപര്യ വ്യവഹാരം,জনস্বার্থ মামলা
പസിദ്ധി,প্রচার
പസിദ്ധീകരിക്കുക,প্রকাশ
സമയനിഷ്ഠയുള്ള,সময়োপযোগী
ശിക്ഷ,শাস্তি
വാങ്ങൽ,ক্রয়
പൂർണ്ണമായും താൽക്കാലിക,খাঁটি অস্থায়ী
കാരം,উদ্দেশ্য
പിന്തുടരുക,অন্বেষণ করা
പിന്തുടരല്,সাধনা
പ്യൂരി പ്യൂസ്വ്യൂ,পরিদর্শন
പ്രദർശിപ്പിക്കുക,আপ
പുട്ട്-അപ്പ് സ്ലിപ്പ്,পুট আপ স্লিপ
യോഗത,যোগ্যতা
യോഗ്യതയുള്ള സ്ഥാനാർത്ഥി,যোগ্য প্রার্থী
യോഗമാക്കുക,যোগ্যতা
യോഗ്യതാ പരീക്ഷ,যোগ্যতা পরীক্ষা
യോഗ്യതാ പരിശോധന,যোগ্যতা পরীক্ষা
ഗുണപരമായ സാങ്കേതികതകൾ,গুণগত কৌশল
ഗുണമേന്മയുള്ള,গুণ
ഗുണനിലവാര നിയന്ത്രണം,মান নিয়ন্ত্রণ
അളവ്,পরিমাণ
കപ്പല്വിലക്ക് വിടുക,পৃথকীকরণ ছুটি
ത്രൈമാസ,ত্রৈমাসিক
കായ്ക്കുക,কোয়াশ
ക്വാസി,কোয়াশি
ക്വാസി-സ്ഥിരത,অর্ধ-স্থায়ী
ചോദ ചിഹ്നമിടുക,প্রশ্ন
ചോദം,প্রশ্ন
ചോദംചെയ്യത്തക്ക,প্রশ্নবিদ্ধ
ചോദ്യ സമയം,প্রশ্ন ঘন্টা
പശ്നാവലി,প্রশ্নাবলী
ഉപേക്ഷിക്കുക,প্রস্থান
കോറം,কোরাম
പങ്ക്,কোটা
ഉദ്ധരണി,উদ্ধৃতি
ഉദ്ധരിക്കുക,উদ্ধৃতি
ജീവിതഗതി,রেস
വംശീയ വിവേചനം,জাতিগত বৈষম্য
തോട്ടെ,র্যাক
മിന്നല് പരിശോധന,অভিযান
റെയിൽവേ,রেলপথ
ഉയര്ത്തുക,উত্থাপন
വികലമായ,এলোমেলো
ക്രമരഹിതമായ സാമ്പിൾ,এলোমেলো নমুনা
ശേഖരം,পরিসীমা
പദവി,র‌্যাঙ্ক
റാങ്കും ഫയലും,র‌্যাঙ্ক এবং ফাইল
റാങ്കിങ്,র‌্যাঙ্কিং
ദ്രുത ആക്ഷൻ ഫോഴ്സ്,র‌্যাপিড অ্যাকশন ফোর্স
അപൂര്വ്വമായ,বিরল
ചൊറിഞ്ഞുപൊട്ടല്,ফুসকুড়ি
അംഗീകരിക്കാവുന്ന മൂല്യം,ইঁদুরযোগ্য মান
വില,রেট
നിരക്ക് ചുരുക്കുക,রেট চুক্তি
റേറ്റ് പട്ടിക,রেট তালিকা
അംഗീകരണം,অনুমোদন
റേറ്റിംഗ്,রেটিং
അനുപാതം,অনুপাত
ക്ലിപ്തപ്പെടുത്തുക,রেশন
യുക്തിയുക്തമായ,যুক্তিসঙ্গত
യുക്തിസഹമായ,যৌক্তিকতা
റേഷൻ അലവൻസ്,রেশন ভাতা
അസംസ്കൃത വസ്തു,কাঁচামাল
അസംസ്കൃത ഉൽപ്പന്നം,কাঁচা পণ্য
പതിപവര്ത്തനം,প্রতিক্রিয়া
വായന,পড়া
പുനകമീകരിക്കുക,রিডজাস্ট
റെഡിമെയ്ഡ് പ്ലാൻ,প্রস্তুত পরিকল্পনা
തയ്യാറായ കണക്കുകൂട്ടൽ,প্রস্তুত রেকনার
സതമായ,বাস্তব
യഥാർത്ഥ വരുമാനം,বাস্তব উপার্জন
റിയൽ എസ്റ്റേറ്റ്,আবাসন
യാഥാര്ഥം,বাস্তবতা
