Malayalam,Hindi
ലോജിക് ഡിസൈൻ,तर्क अभिकल्प
ലോജിക് ഡയഗ്രം,तर्क आरेख
ലോജിക് ഫ്ലോ ചാർട്ട്,तार्किक प्रवाह संचित्र
ലോജിക് ഫംഗ്ഷൻ,तर्क फलन
ലോജിക് ഗേറ്റ്,तर्क गेट
ലോജിക് പ്രോഗ്രാമിംഗ്,"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन"
ലോജിക് ഷിഫ്റ്റ്,तर्क विस्थापन
യുക്തിയുടെ അവസ്ഥ,तर्क अवस्था
ലോജിക് സ്വിച്ച്,तर्क स्विच
ലോജിക് യൂണിറ്റ്,तर्क इकाई
ലോജിക്കൽ,तार्किक
ലോജിക്കൽ കണക്ഷൻ,तार्किक संयोजन
ലോജിക്കൽ ഡാറ്റ ഘടന,तार्किक आँकड़आ संरचना
ലോജിക്കൽ ഡയഗ്രം,तर्कसंगत आरेख
ലോജിക്കൽ എക്സ്പ്രഷൻ,तार्किक व्यंजक
ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്),तार्किक प्रवाह संचित्र
ലോജിക്കൽ IF,तार्किक आई एफ (तार्किक यदि)
ലോജിക്കൽ പ്രവർത്തനം,तर्कसंगत संक्रिया
ലോജിക്കൽ ഓപ്പറേറ്റർ,तर्कसंगत संकारक
ലോജിക്കൽ ബന്ധം,तर्कसंगत संबंधन
ലോജിക്കൽ സ്കീം,तार्किक योजना
ലോജിക്കൽ ചിഹ്നം,"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक"
ലോജിക്കൽ തരം,तार्किक प्ररुप
ലോജിക്കൽ മൂല്യം,तार्किक मान
ലോജിക്കൽ വേരിയബിൾ,तार्किक चर
മുന്നോട്ട് നോക്കൂ,हासिल अग्रावलोकन
മുന്നോട്ട് നോക്കൂ,अग्रावलोकन समुच्चय
തിരയൽ,अवलोकन
ലൂപ്പ്,"1.लूप, 2.पाश"
ലൂപ്പ് നിയന്ത്രണം,पाश नियंत्रण
ലൂപ്പ് സമാരംഭം,पाश प्रारंभन
ലൂപ്പ് പരിഷ്ക്കരണം,पाश आपरिवर्तन
ലൂപ്പ് നെറ്റ്വർക്ക്,"1.पाश जालक्रम, 2.पाश नेटवर्क"
ലൂപ്പ് ആരംഭം,पाश प्रारंभन
ലൂപ്പ് അവസാനിപ്പിക്കൽ,पाश-अवसान
ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്,प्रति-पाश परीक्षण
അയഞ്ഞ കപ്പിൾഡ്,शिथिल युग्मित
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,ह्रास रहित संपीडन
നഷ്ടമായ കംപ്രഷൻ,हासी संपीडन
കുറഞ്ഞ ബൈറ്റ്,निम्न बाइट
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,निम्न स्तर भाषा
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,निम्न पारक फिल्टर
താഴ്ന്ന പരിധി,"1.निम्न परिबाधित,2. निम्न परिबद्ध"
മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം),"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
യന്ത്രം,"1.मशीन, 2.यंत्र"
മെഷീൻ വിലാസം,मशीन पता
മെഷീൻ കോഡ്,"1.यंत्र कूट, 2.मशीन कोड"
മെഷീൻ സൈക്കിൾ,यंत्र चक्र
യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ,यंत्राश्रित भाषा
മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ,यंत्राश्रित सॉफ्टवेयर
യന്ത്ര പിശക്,यंत्र त्रुटि
മെഷീൻ നിഷ്ക്രിയ സമയം,यंत्र निष्क्रिय काल
യന്ത്ര സ്വതന്ത്ര ഭാഷ,यंत्र निरपेक्ष भाषा
യന്ത്ര നിർദ്ദേശം,यंत्रानुदेश
യന്ത്ര ബുദ്ധി,यंत्र बोध
യന്ത്രഭാഷ,"1.मशीनी भाषा,2.यंत्र भाषा"
യന്ത്ര പഠനം,यंत्राधिगम
യന്ത്ര പ്രവർത്തനം,यंत्र संक्रिया
യന്ത്രാധിഷ്ഠിത ഭാഷ,यंत्रमूलक भाषा
മെഷീൻ റൺ,यंत्र निष्पादन
മെഷീൻ സിമുലേഷൻ,मशीन अनुकार
മെഷീൻ കേടായ സമയം,यंत्र अपहृत काल
യന്ത്ര വിവർത്തനം,मशीनी अनुवाद
യന്ത്ര വാക്ക്,मशीन शब्द
മാക്രോ (=മാക്രോ നിർദ്ദേശം),स्थूल अनुदेश
മാക്രോ വാദം,स्थूल प्राचर
മാക്രോ അസംബ്ലി പ്രോഗ്രാം,स्थूल कोडांतरण प्रोग्राम
മാക്രോ കോൾ,स्थूल आह्वान
മാക്രോ കോഡ്,"1.स्थूल कोड, 2.स्थूल कूट"
മാക്രോ കമാൻഡ്,स्थूल समादेश
മാക്രോ പ്രഖ്യാപനം,स्थूल घोषणा
മാക്രോ നിർവചനം,स्थूल परिभाषा
മാക്രോ ഫ്ലോ ചാർട്ട്,स्थूल प्रवाह संचित्र
മാക്രോ ജനറേറ്റർ,स्थूल जनित्र
മാക്രോ നിർദ്ദേശം,स्थूल अनुदेश
മാക്രോ ഭാഷ,स्थूल भाषा
മാക്രോ ലൈബ്രറി,स्थूल लाइब्रेरी
മാക്രോ പാരാമീറ്റർ,स्थूल प्राचल
മാക്രോ പ്രോസസ്സിംഗ്,स्थूल प्रक्रमण
മാക്രോ പ്രൊസസർ,"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर"
മാക്രോ പ്രോഗ്രാമിംഗ്,स्थूल प्रोग्रामन
മാക്രോ പ്രോട്ടോടൈപ്പ്,स्थूल आदिप्ररुप
മാക്രോ-കോഡിംഗ്,"1.स्थूल कूटलेखन, 2.स्थूल कोडन"
മാഗബൈറ്റ് (MB),मेगाबाइट (एम बी)
മാന്ത്രിക കഥാപാത്രം,जादुई संप्रतीक
മാന്ത്രിക സംഖ്യ,जादुई संख्या
കാന്തിക ബബിൾ മെമ്മറി,चुंबकीय बुदबुद स्मृति
കാന്തിക കാർഡ്,चुंबकीय कार्ड
കാന്തിക കോശം,"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
കാന്തിക സ്വഭാവം,चुंबकीय संप्रतीक
കാന്തിക കോർ സംഭരണം,चुंबकीय कोर भंडारण
കാന്തിക ഡിസ്ക്,"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क"
കാന്തിക ഡിസ്ക് വിലാസം,चुंबकीय डिस्क पता
മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി,चुंबकीय चक्रिका स्मृति
കാന്തിക ഡ്രം,चुंबकीय ड्रम
കാന്തിക എൻകോഡിംഗ്,"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन"
കാന്തിക തല,चुंबकीय शीर्ष
കാന്തിക മഷി,चुंबकीय स्याही
കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
കാന്തിക മാധ്യമം,चुंबकीय माध्यम
കാന്തിക വായന,चुंबकीय पठन
കാന്തിക റെക്കോർഡിംഗ്,चुंबकीय अभिलेखन
കാന്തിക സംഭരണം,चुंबकीय भंडारण
കാന്തിക സ്ട്രിപ്പ്,चुंबकीय पट्टी
കാന്തിക ടേപ്പ്,चुंबकीय टेप
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,चुंबकीय टेप कार्टीज
കാന്തിക ടേപ്പ് ഡ്രൈവ്,चुंबकीय टेप ड्राइव
കാന്തിക ടേപ്പ് തലക്കെട്ട്,चुंबकीय टेप अग्रक
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,चुंबकीय टेप लाइब्रेरियन
കാന്തിക ടേപ്പ് ഗതാഗതം,चुंबकीय टेप अभिगमन
കാന്തിക ടേപ്പ് യൂണിറ്റ്,चुंबकीय टेप इकाई
കാന്തിക നേർത്ത ഫിലിം,"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
കാന്തിക ട്രാക്ക്,चुंबकीय पथ
മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം,चुंबकीय प्रकाशीय भंडारण
മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ,"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
മാഗ്നെറ്റോസ്ട്രിക്ഷൻ,चुंबकीय विरुपण
മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്,चुंबकीय विरुपक टिकिया
മെയിൽ ബോക്സ്,"1.डाक पेटी, 2.मेल बाक्स"
മെയിൽ ലയനം,मेल विलय
പ്രധാന നിയന്ത്രണ യൂണിറ്റ്,"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
പ്രധാന ഫ്രെയിം,मेन फ्रेम
പ്രധാന ഫ്രെയിം സിസ്റ്റം,"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
പ്രധാന മെമ്മറി,"1.मुख्य स्मृति, 2.मुख्य मेमोरी"
പ്രധാന പ്രോഗ്രാം,"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
പ്രധാന സംഭരണം,मुख्य भंडारण
പ്രധാന സ്വിച്ച്,"1.मेन स्विच, 2.मुख्य स्विच"
മെയിന്റനൻസ്,"1.अनुरक्षण, 2.रखरखाव"
മെയിന്റനൻസ് പാനൽ,अनुरक्षण पैनल
അറ്റകുറ്റപ്പണി സമയം,अनुरक्षण काल
പ്രധാന ചക്രം,वृहत् चक्र
പ്രധാന ഉപകരണം,मुख्य युक्ति
പ്രധാന കീ,मुख्य कुंजी
പ്രധാന സംസ്ഥാനം,मुख्य अवस्था
പ്രധാന ഘടന,मुख्य संरचना
പ്രധാന ദൗത്യം,मुख्य कार्य
ഭൂരിപക്ഷ ഘടകം,बहुसंख्यक अवयव
ഭൂരിപക്ഷ ഗേറ്റ്,बहुसंख्यक गेट
ഭൂരിപക്ഷ പ്രവർത്തനം,बहुसंख्य संक्रिया
മേക്കപ്പ് സമയം,प्रतिपूर्ति काल
തകരാർ പതിവ്,कुसंक्रिया रुटीन
മാനേജ്മെന്റ് വികസനം,प्रबंधन विकास
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),प्रबंधन सूचना तंत्र (एम आई एस)
മാനേജ്മെന്റ് സയൻസ്,प्रबंध विज्ञान
മാഞ്ചസ്റ്റർ കോഡിംഗ്,मैनचेस्टर कूटलेखन
മാനിഫോൾഡിംഗ്,बहुवलन
കൃത്രിമ വേരിയബിൾ,प्रकलित चर
സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു,प्रकलित सूचकन
മനുഷ്യ-മെഷീൻ സിമുലേഷൻ,मानव यंत्र अनुकार
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,हस्तचालित पता स्विच
മാനുവൽ വിശകലനം,मैनुअल विश्लेषण
മാനുവൽ ഉത്തരം,मैनुअल आह्वान
മാനുവൽ എൻട്രി,मैनुअल प्रविष्टि
മാനുവൽ എക്സ്ചേഞ്ച്,"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
മാനുവൽ ഇൻപുട്ട്,"1.हस्त निवेश, 2. मैनुअल निवेश"
മാനുവൽ പ്രവർത്തനം,हस्त प्रचालन
പലതും പലതുമായ ബന്ധം,अनेकानेक संबंध
പലതും ഒരു ഡീകോഡറും,बहु-एक-विकोडक
മാപ്പ് രീതി,प्रतिचित्र विधि
മാപ്പിംഗ്,प्रतिचित्रण
മാർജിൻ,उपांत
മാർജിൻ പിശക്,उपांतीय त्रुटि
മാർജിനൽ ചെക്ക്,उपांतीय जाँच
മാർജിനൽ ടെസ്റ്റ്,उपांतीय परीक्षण
അടയാളം കണ്ടെത്തൽ,चिन्ह संसूचन
മാർക്ക് വായന,चिन्ह पठन
അടയാളം സ്കാനിംഗ്,चिन्ह क्रमवीक्षण
മാർക്ക് സെൻസ്,चिन्ह बोध
മാർക്കർ,चिन्हक
അടയാളപ്പെടുത്തുന്നു,चिन्हन
അടയാളപ്പെടുത്തൽ തരംഗം,चिन्हक तरंग
മാർക്കോവ് ചെയിൻ,मार्कोव श्रृंखला
മാർക്കോവ് ഉറവിടം,मार्कोव स्रोत
അടയാളപ്പെടുത്തൽ ഭാഷ,मार्क-अप भाषा
മാസർ,मेसर
മാസർ,मेसर
മുഖംമൂടി,"1.मास्क, 2.आच्छद, 3.प्रच्छाद"
മുഖംമൂടി ബിറ്റ്,"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक"
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,मास्क प्रोग्राम्य युक्ति
മാസ്ക് രജിസ്റ്റർ,आवरण रजिस्टर
മുഖംമൂടി ധരിച്ച റോം,"1.आवृत रॉम, 2.आवृत आर ओ एम"
മാസ്കിംഗ്,आच्छादन
ബഹുജന ഡാറ്റ,विपुल आँकड़ए
മാസ് മെമ്മറി,"1.विपुल स्मृति, 2.विपुल मेमोरी"
വൻതോതിൽ സമാന്തരമായി,विपुलत: समांतर
മാസ്റ്റർ,प्रधान 
മാസ്റ്റർ കാർഡ്,मास्टर कार्ड
മാസ്റ്റർ ക്ലോക്ക്,"1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
മാസ്റ്റർ കൺസോൾ,प्रधान कन्सोल
മാസ്റ്റർ ഡാറ്റ,प्रधान आँकड़आ
മാസ്റ്റർ ഡയഗ്രം,प्रधान आरेख
മാസ്റ്റർ ഫയൽ,प्रधान संचिका
മാസ്റ്റർ ഗ്രൂപ്പ്,प्रधान समूह
മാസ്റ്റർ കീ,मास्टर कुंजी
മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്,प्रधान लाइब्रेरी टेप
മാസ്റ്റർ പ്രൊസസർ,प्रधान प्रक्रमक
മാസ്റ്റർ പ്രോഗ്രാം,प्रधान प्रोग्राम
മാസ്റ്റർ സ്റ്റേഷൻ,प्रधान केंद्र
മാസ്റ്റർ ടേപ്പ്,"1.प्रधान टेप, 2.मास्टर टेप"
മാസ്റ്റർ ടെർമിനൽ,"1.प्रधान अंतक, 2.प्रधान टर्मिनल"
മാസ്റ്റർ/സ്ലേവ് ഉപകരണം,प्रधान अधीन युक्ति
യജമാനൻ/അടിമ സംവിധാനം,प्रधान अधीन तंत्र
പൊരുത്തം,"1.मेल, 2.मिलान, 3.मिलना"
പൊരുത്തപ്പെടുന്നു,मिलान
ഗണിത പ്രോഗ്രാമിംഗ്,गणितीय प्रोग्रामन
ഗണിത അനുകരണം,गणितीय अनुकार
മാട്രിക്സ്,"1.मैट्रिक्स, 2.आव्यूह"
മാട്രിക്സ് പ്രിന്റർ,"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
മാട്രിക്സ് സ്വിച്ച്,मैट्रिक्स स्विच
മാട്രിക്സ് പട്ടിക,आव्यूह सारणी
പരമാവധി കമ്പ്യൂട്ടർ,मैक्सी कंप्यूटर
മാക്സികമ്പ്യൂട്ടർ,मैक्सी कंप्यूटर
പരമാവധി ഘടകം,उच्चिष्ट अवयव
പരമാവധി (സാധാരണ തുക കാലാവധി),योगपद
മാക്സ്വെൽ ഡെമൺ,मैक्सवेल डैमन
അർത്ഥം,"1.मध्यमान, 2.माध्य"
അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,माध्य सुधार काल
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),अंतर्विफलता माध्य काल
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),विफलता मध्य माध्यकाल (एम टी बी एफ)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,विफलता का माध्य काल
നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,मरम्मत माध्य काल
നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR),सुधार माध्यकाल (एम टी टी आर)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),मध्यम स्केल एकीकरण (एम एस आई)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),मध्यम समाकलन (एम एस आई)
ഇടത്തരം സംഭരണ ഉപകരണം,माध्य पद भंडारण युक्ति
മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps),मेगा बिट प्रति सेकंड (एम बी पी एस)
അംഗ വസ്തു,अवयव वस्तु
അംഗ റെക്കോർഡ്,अवयव अभिलेख
മെമ്മറി,"1.स्मृति, 2.मेमोरी"
മെമ്മറി അറേ,"1.स्मृति सरणी, 2.मेमोरी व्यूह"
മെമ്മറി ബാങ്ക്,"1.स्मृति कोष, 2.मेमोरी बैंक"
മെമ്മറി ബഫർ രജിസ്റ്റർ,"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
മെമ്മറി ബസ്,"1.स्मृति बस,2. मेमोरी बस"
മെമ്മറി കാര്ഡ്,स्मृति कार्ड
മെമ്മറി സെൽ,स्मृति कोष्ठिका
മെമ്മറി കോംപാക്ഷൻ,स्मृति संहनन
മെമ്മറി കോർ,"1.स्मृति कोर, 2.मेमोरी कोर"
മെമ്മറി സൈക്കിൾ,स्मृति चक्र
മെമ്മറി ഡാറ്റ രജിസ്റ്റർ,"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
മെമ്മറി ഡംപ്,"1.स्मृति निपात ,2.मेमोरी डंप"
മെമ്മറി എക്സ്ചേഞ്ച്,"1.स्मृति विनिमय, 2.मेमोरी विनिमय"
മെമ്മറി ശ്രേണി,"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
മെമ്മറി നിർദ്ദേശം,स्मृति अनुदेश
മെമ്മറി മാനേജ്മെന്റ്,"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
മെമ്മറി മാപ്പ്,"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
മെമ്മറി മാപ്പ് ചെയ്ത I/O,"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
മെമ്മറി മോഡൽ,"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
മെമ്മറി മൊഡ്യൂൾ,"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
മെമ്മറി പോയിന്റർ രജിസ്റ്റർ,"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
ഓർമ്മ ശക്തി,स्मृति शक्ति
മെമ്മറി സംരക്ഷണം,स्मृति संरक्षण
മെമ്മറി റഫറൻസ് നിർദ്ദേശം,"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം,"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
മെമ്മറി യൂണിറ്റ്,"1.स्मृति इकाई, 2.मेमोरी इकाई"
മെനു,मेनू
മെനു ബാർ,मेनू बार
മെനു ഡ്രൈവ്,मेनू चालित
മെനു തിരഞ്ഞെടുക്കൽ,मेनू चयन
മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം,मेन-चालित प्रोग्राम
ലയിപ്പിക്കുക,"1.अंतरनिहित, 2.विलय"
എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക,विलय विनिमय छंटाई
ലയിപ്പിക്കുക,"1.छंटाई संविलय ,2. प्रसूची वरण"
ലയിപ്പിക്കുന്നു,"1.विलय, 2.संविलय"
മെഷ് നെറ്റ്വർക്ക്,जालाक्षि जालक्रम
സന്ദേശമയയ്‌ക്കൽ,संदेशन
സന്ദേശം,संदेश
സന്ദേശ പ്രാമാണീകരണം,संदेश अभिप्रमाणन
സന്ദേശ ബോക്സ്,संदेश कोष्ठ
സന്ദേശ സർക്യൂട്ട്,संदेश परिपथ
സന്ദേശ ഫോർമാറ്റ്,संदेश आरूप
സന്ദേശ തലക്കെട്ട്,संदेश प्रवेशिका
സന്ദേശ മോഡ്,संदेश विधा
സന്ദേശം കൈമാറുന്നു,संदेश प्रेषण
സന്ദേശ വോട്ടെടുപ്പ്,"1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
സന്ദേശ ക്യൂ,संदेश पंक्ति
സന്ദേശ സ്വിച്ച്,संदेश स्विच
സന്ദേശ വാചകം,संदेश पाठ
സന്ദേശ കൈമാറ്റ ഏജന്റ്,संदेश अंतरण अभिकर्मक
മെറ്റാ അസംബ്ലർ,अधि कोडांतरक
മെറ്റാ ക്ലാസ്,मेटावर्ग
മെറ്റാ സമാഹാരം,"1.अधि संकलन, 2.अधि अनुभाषण"
മെറ്റാ കമ്പൈലർ,"1.अधि अनुभाषक, 2.अधि संकलक"
മെറ്റാ ഭാഷ,अधिभाषा
മെറ്റാ നെറ്റ്വർക്ക്,"1.मेटा जालक्रम, 2.मेटा नेटवर्क"
മെറ്റാ സിസ്റ്റം,अधितंत्र
രീതി,विधि
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
മൈക്രോ,सूक्ष्म
മൈക്രോ കോഡ്,"1.सूक्ष्म कूट,2.सूक्ष्म कोड"
മൈക്രോ കമ്പ്യൂട്ടർ,सूक्ष्म कंप्यूटर
മൈക്രോ കൺട്രോളർ,माइक्रो नियंत्रक
മൈക്രോ സൈക്കിൾ,माइक्रो चक्र
മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
മൈക്രോ ഇലക്ട്രോണിക്സ്,माइक्रो इलेक्ट्रॉनिकी
മൈക്രോ മിനി ഓതറൈസേഷൻ,माइक्रो लघुरुपण
മൈക്രോ ഓർഡർ,सूक्ष्म क्रम
മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്,"1.माइक्रो, 2.मेनफ्रेम लिंक"
മൈക്രോചിപ്പ്,माइक्रो चिप
മൈക്രോകോബോൾ,माइक्रो कोबोल
മൈക്രോകോഡ്,सूक्ष्म कोड
മൈക്രോഫിഷ്,"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
മൈക്രോഫ്ലോപ്പി,माइक्रो फ्लापी
മൈക്രോഫോം റീഡർ,माइक्रोफॉर्म पठन यंत्र
മൈക്രോഫ്രെയിം,माइक्रो फ्रेम
മൈക്രോഗ്രാഫിക്സ്,माइक्रोग्राफिक्स
മൈക്രോഫോൺ,माइक्रोफोन
മൈക്രോഫോട്ടോഗ്രാഫ്,माइक्रोफोटोग्राफ
മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്,"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
മൈക്രോപ്രൊസസർ,माइक्रोप्रोसेसर
മൈക്രോപ്രൊസസർ ചിപ്പ്,माइक्रोप्रोसेसर चिप
മൈക്രോപ്രൊസസർ കമ്പൈലർ,माइक्रोप्रोसेसर अनुभाषक
മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
മൈക്രോപ്രോഗ്രാം,"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
മൈക്രോസെക്വൻസ്,माइक्रो अनुक्रम
മൈക്രോസോഫ്റ്റ്,माइक्रोसॉफ्ट
മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ,माइक्रोसाफ्ट विंडोज
മൈക്രോവേവ്,सूक्ष्म तरंग
മൈക്രോവേവ് ലിങ്ക്,सूक्ष्म तरंग कड़ई
മൈക്രോവേവ് പ്രചരണം,सूक्ष्म तरंग संचरण
മധ്യ മാനേജ്മെന്റ്,मध्य प्रबंधन
മിഡിൽവെയർ,"1.मध्यवेयर,2. मिडल वेयर"
മിഡികമ്പ്യൂട്ടർ,मिडी कंप्यूटर
മധ്യഭാഗം,मध्य बिंदु
ഇടക്കാല,मध्यपद
മൈഗ്രേഷൻ പാത,प्रवासन पथ
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
മിനികമ്പ്യൂട്ടർ,लघु कंप्यूटर
മിനിഡിസ്കെറ്റ്,लघु डिस्केट
ഏറ്റവും കുറഞ്ഞ കേർണൽ,"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि"
കുറഞ്ഞ ഉൽപ്പന്നം,अल्पिष्ट गुणनफल
ഏറ്റവും കുറഞ്ഞ വൃക്ഷം,अल्पिष्ट वृक्ष
മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം,"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म"
മിനിമാക്സ് നടപടിക്രമം,अल्पमहिष्ठ प्रक्रिया
ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം,निम्नतम लागत विस्तारिक वृक्ष
ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി കോഡിംഗ്,"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन"
ചെറിയ ഉപകരണം,लघु युक्ति
മിന്ററിം,"1.गुणाद, 2.गुणद, 3.गुणनयोग पद"
മൈനസ് പതാക,ऋण पताका
മൈനസ് പതാക,ऋण पताका
മൈനസ് സോൺ,ऋण क्षेत्र
കണ്ണാടി,दिस्क्प्रतिबिंबित डिस्क
കണ്ണാടി സൈറ്റ്,"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति"
മിക്സഡ്-റാഡിക്സ് നൊട്ടേഷൻ,मिश्रित मूलांक अंकन
മിക്സർ,मिश्रक
ഓർമ്മപ്പെടുത്തൽ,स्मरक
സ്മരണിക വിലാസം,स्मरक पता
മെമ്മോണിക്സ്,स्मरणोकारी
മൊബൈൽ,"1.मोबाइल, 2.चल"
മൊബൈൽ കമ്പ്യൂട്ടിംഗ്,"1.मोबाइल कंप्यूटन, 2.चल अभिकलन"
മോഡൽ,"1.मॉडल, 2.निदर्श"
മാതൃകയില്ലാത്ത എഡിറ്റർ,विधारहित संपादक
മോഡലിംഗ്,"1.निदर्शन, 2.मॉडलन"
മോഡം,मॉडेम
മിതത്വം,"1.साधारण माध्य, 2.सामान्य, 3.मध्यम"
മോഡറേഷൻ,विमंदन
മോഡറേറ്റർ,विमंदक
പരിഷ്കരിച്ച നിർദ്ദേശം,आपरिवर्तित अनुदेश
മോഡിഫയർ,आपरिवर्तक
മോഡിഫയർ ബിറ്റ്,आपरिवर्तक बिट
പരിഷ്ക്കരിക്കുക,आपरिवर्तन
മോഡുലാർ,मॉड्यूलर
മോഡുലാരിറ്റി,"1.अनुखंडीयता, 2.प्रतिरूपकता"
മോഡുലേഷൻ,माड्यूलन
മൊഡ്യൂൾ,माड्यूल
മൊഡ്യൂൾ ആർക്കിടെക്ചർ,अनुखंडीय संरचना
മോണിറ്റർ,मॉनिटर
നിരീക്ഷണ പരിപാടി,"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश"
മോണോക്രോം ഡിസ്പ്ലേ,एकवर्णी प्रदर्श
