Bengali,Malayalam
আধুনিক সমাজ,ആധുനിക സമൂഹം
পরিবর্তনশীলতা,മോഡനിബിലിറ്റി
পরিবর্তিত ডিহাইবার্ড অনুপাত,പരിഷ്ക്കരിച്ച ഡിഹാബർഡ് അനുപാതം
পরিবর্তিত মূল,പരിഷ്ക്കരിച്ച റൂട്ട്
মডিউল,മൊഡ്യൂലേറ്റ്
কর্মের সংশোধন,പ്രവർത്തനത്തിന്റെ മോഡുലേഷൻ
মডুলেটর পদার্থ,മോഡുലേറ്റർ പദാർത്ഥം
আর্দ্রতা,ഈര്പ്പം
আর্দ্রতা ঘাটতি,ഈർപ്പം കമ്മി
মোলার দাঁত,മോലാർ പല്ലുകൾ
মোলার,അണപ്പല്ല്
তিল,പെരുച്ചാഴി
তিল,പെരുച്ചാഴി
তিল,പെരുച്ചാഴി
তিল (মোল),മോൾ (മോൾ)
আণবিক জীববিজ্ঞান,മോളിക്യുലർ ബയോളജി
আণবিক জিনগত বিশ্লেষণ,മോളിക്യുലർ ജനിതക വിശകലനം
আণবিক স্তর,തന്മാത്രാ നില
আণবিক মেসেঞ্জার,തന്മാത്ര മെസഞ്ചർ
আণবিক গতি,മോളിക്ലാർ ചലനം
আণবিক নাইট্রোজেন গ্যাস,തന്മാത്ര നൈട്രജൻ വാതകം
আণবিক সংস্থা,തന്മാത്രാ സംഘടന
আণবিক কাঁচি,തന്മാത്ര കത്രിക
আণবিক অস্ত্রোপচার পদ্ধতির,തന്മാത്രാ ശസ്ത്രക്രിയാ സമീപനം
আণবিক সিউন,തന്മാത്ര സ്യൂച്ചർ
অণু,തന്മാത്ര
মল্লাস্ক,മോളസ്ക്
মল্লাস্কিভাস,Molluscivors
মলিবডেনাম,മോളിബ്ഡിനം
মোমর্ডিকা,മോമോഡിക്ക
মন্ড্রিয়া,മോൺന്റിയൻ
মন্ড্রি,മോൺണ്ടി
মনক্কাস ফিউচারিয়াস,മെറാസ് പർശസ്
মোনেরা,മോനേര
মনিলিফর্ম,മോണിലിഫോം
মনিটর,നിരന്തരം നിരീക്ഷിക്കുക
মনিটর,നിരന്തരം നിരീക്ഷിക്കുക
মনো স্তর,മോണോ ലെയർ
মনোডেলফাস,മോണോഡെൽഫീസ്
মনোব্যাসিক ফসফেট,മോണോബാസിക് ഫോസ്ഫേറ്റ്
মনোব্লাস্টিক,മോണോബ്ലാസ്റ്റിക്
একরঙা,മോണോകാഷ്യൽ
একচেটিয়া,മോണോക്ലലൈലി
মনোকিস্ট্রনিক,മോണോസിസ്ട്രിക്
মনোক্লোনাল অ্যান্টিবডি,മോണോക്ലോണൽ ആന്റിബോഡി
মনোকোকাস,മോണോകോക്കസ്
মনোকোটাইলডন,മോണോകോട്ടിഡൺ
মনোকাইস্টিক,മോണോസിസ്റ്റിക്
মনোকস্টিস,മോണോസിസ്റ്റിസ്
মনোকাইট,മോണോസൈറ്റ്
মনোইসিয়াস,മോണോസിഷ്യസ്
মনোগ্রাফ,മോണോഗ്രാഫ്
মনোহাইব্রিড,മോനോഹൈബ്രിഡ്
মনোমার,മോണോമർ
মনোমেরিক জি-অ্যাক্টিন,മോണോമെറിക് ജി-ആക്ടിൻ
মনোস্যাকারাইড,മോണോസക്ചറൈഡ്
মনোসোডিয়াম লবণ,മോണോസോഡിയം ഉപ്പ്
মনসোমিক,മോണോസോമിക്
মনোস্পার্মি,മോണോസ്പെയർ
মনোস্পোরিক বিকাশ,മോണോസ്പോറിക് വികസനം
মনোট্রোপা,മോണോട്രോപ്പ
মনোজাইগোটিক অভিন্ন যমজ,Monosygot സമാന ഇരട്ട
মন্ট্রিল চুক্তি,മോൺട്രിയൽ ഉടമ്പടി
মেজাজ ব্যাধি,മൂഡ് ഡിസോർഡർ
সজনে,മോറിംഗ
মরফাল্যাক্সিস (মরফ্যাল্যাকটিক),മോർഫലാക്സിസ് (മോർഫാകാക്റ്റിക്)
মরফিন,മോർഫിൻ
মরফোজেনেসিস,മോർഫോജെനിസിസ്
রূপচর্চা অভিযোজন,മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ
রূপচর্চা,മോർഫോളജി
মোর্স কোড,മോഴ്സ് കോഡ്
মৃত্যুহার,മരണനിരപ്പ്
মৃত্যুহার,മരണനിരപ്പ്
মৃত্যুহার,മരണനിരപ്പ്
মোজাইকিজম,മൊസൈസിസം
মোজাইক ভিশন,മൊസൈക് കാഴ്ച
শ্যাওলা,ചതുപ്പുനിലം
মথ,നിശാശലഭം
মা অক্ষ,മാതൃ അക്ഷം
মোটিফ,Minkif
গতিশীল ফর্ম,കാലഹരണപ്പെട്ട ഫോം
গতিশীল বীজ,കരിനിൽ ബീപ്പ്
মোটর ফাইবার,മോട്ടോര് ഫൈബർ
মোটর স্নায়ু,മോട്ടോർ ന്യൂറോൺ
ছাঁচ,അച്ചുത
আন্দোলন,ചലനം
লোকোমোশন আন্দোলন,ലോക്കോമോന്റെ ചലനം
এম-ফেজ প্রচারকারী ফ্যাক্টর (এমপিএফ),എം-ഫേസ് ഘടകം പ്രോത്സാഹിപ്പിക്കുന്നു (എംപിഎഫ്)
এমআরআইজিএল,മിറിഗൽ
মিউকোপপটিড,മ്യൂക്കോവലിക്ക്
মিউকোপ্রোটিন,മ്യൂക്കോപ്രോട്ടൻ
মিউকার,മ്യൂക്കോളർ
মিউকোসা সম্পর্কিত লিম্ফয়েড টিস্যু,മ്യൂക്കോസ അസോസിയേറ്റഡ് ലിംഫോയിഡ് ടിഷ്യു
মিউকোসা ঝিল্লি,മ്യൂക്കോസ മെംബ്രൺ
মিউকাস গ্রন্থি,കഫം ഗ്രന്ഥി
শ্লেষ্মা ঝিল্লি (মিউকোসা),കഫം മെംബറേൻ (മ്യൂക്കോസ)
মফলিং শব্দ,മഫ്ലിംഗ് ശബ്ദം
মুলেরিয়ান মিমিক্রি,മുള്ളറിയൻ മിമിക്രി
মাল্টিসেলুলার অর্গানিজম,മൾട്ടിക്കിലാർ ജീവികൾ
মাল্টিকালার ফ্লুরোসেন্স,മൾട്ടിക്കോലോറൂർ ഫ്ലൂറസെൻസ്
মাল্টিকোস্টেট,മൾട്ടിപോസ്റ്റേറ്റ്
মাল্টিফিশন,മൊണ്ടിക്കം
মাল্টিলোড - 375,മൾട്ടിലോഡ് - 375
মাল্টিনুক্লিয়েট,മൾട്ടിനസ്ലെറ്റ്
মাল্টিওভুলাটা টেরিস্ট্রেস,മൾട്ടിനോവലറ്റെ ടെറസ്റ്റർ
মাল্টিওভুলেট,ഗുളിക
মাল্টিপ্যারাসিটিজম,മൾട്ടിപരൈസം
বহুগুণ,മൾട്ടിപ്പരസ്
বহুগুণ,മൾട്ടിപ്പരസ്
একাধিক অ্যালিল,ഒന്നിലധികം അല്ലെൽ
একাধিক অ্যালিলিজম,ഒന്നിലധികം അല്ലെലിസം
একাধিক বিভাজন,ഒന്നിലധികം വിഘടനം
একাধিক ডিম্বস্ফোটন ভ্রূণ স্থানান্তর কৌশল (এমওইটি),ഒന്നിലധികം അണ്ഡോത്പാദന ഭ്രൂണം ട്രാൻസ്ഫർ ടെക്നിക് (മോൺ)
গুণ,ഗുണനം
গুণক বৃদ্ধি,ഗുണിത വളർച്ച
মাল্টিপোলার নার্ভ সেল,മൾട്ടി റിപോളാർ നാഡി സെൽ
মাল্টিপোলার নিউরন,മൾട്ടി റിപോളാർ ന്യൂറോൺ
বহুমুখী যন্ত্র,മൾട്ടി പർപ്പസ് ഉപകരണം
মাম্পস,മമ്പള്
মুরিন,മുറിൻ
মুস্কা ডোমেস্টিকা,മേശക്കൻ ആഭ്യന്തര
মুসসিডে,മുസ്സിഡേ
পেশী ফাইবার,മസിൽ ഫൈബർ
পেশী শিথিল,പേശി വിശ്രമം
পেশী কোষ,പേശി ടിഷ്യു
পেশী,പേശി
পেশীবহুল যথোপযুক্ত পুষ্টির অভাব,പേശി ഡിസ്ട്രോഫി
পেশীবহুল যথোপযুক্ত পুষ্টির অভাব,പേശി ഡിസ്ട്രോഫി
পেশী পা,പേശി കാൽ
পেশী আন্দোলন,പേശി പ്രസ്ഥാനം
পেশীবহুল উত্তেজনা,പേശി പിരിമുറുക്കം
পেশী,മസ്കുലസ്
পেশীবহুল এক্সট্রিমা,മസ്കുലാരിസ് തീവ്ര
পেশী,പേശകം
মাশরুম,കൂണ്
ঝিনুক,മുത്തുച്ചിട്ട്
মিউটেজেন,മ്യൂട്ടജെൻ
মিউট্যান্ট অ্যালিল,മ്യൂട്ടന്റ് അല്ലെൽ
মিউটেশন,മ്യൂട്ടേഷൻ
মিউটেশন প্রজনন,മ്യൂട്ടേഷൻ ബ്രീഡിംഗ്
মিউটেশন তত্ত্ব,മ്യൂട്ടേഷൻ സിദ്ധാന്തം
পারস্পরিকতা,പരസ്പരസംബന്ധമായവാദം
পারস্পরিক লাভজনক,പരസ്പരം പ്രയോജനകരമായ
মায়াসথেনিয়া গ্রাভিস,മയസ്തീനിയ ഗ്രാവിസ്
মাইসেলিয়াম,Mycelium
মাইকোব্যাক্টেরিয়াম,മൈകോബാക്ടീരിയ
মাইকোবিয়ন্ট,Mycobiont
মাইকাইক অ্যাসিড,മൈക്കിക് ആസിഡ്
মাইকোপ্লাজমা,മൈകോപ്ലാസ്മ
মাইকোররিজা,Mycorhiza
মাইকোররিজাল,Mycorhizal
মাইলেন্সফালন,മൈലെൻസ്ഫലോൺ
মাইলিন খাপ,മൈലിൻ കവചം
মায়ালিনেটেড,മൈലിനേറ്റഡ്
মায়োকার্ডিয়াল ফাইবার,മയോകാർഡിയൽ ഫൈബർ
মায়োকার্ডিয়াল ইনফার্কশন,ഹൃദയാഘാതം
মায়োকার্ডিয়াম,മയോകാർഡിയം
মায়োপিথেলিয়াম,Myoepillium
মায়োফিব্রিল,Myofibril
মায়োজেনিক প্রক্রিয়া,മയോജെനിക് സംവിധാനം
মায়োগ্লোবিন,മയോഗ്ലോബിൻ
মায়োমেট্রিয়াম,മൊമെട്രിയം
মায়োসিন,മയോസിൻ
মাইরিস্টিকাসেই,Myrificaceaee
Myrmecofily,Myrmecophily
মাইক্সোমাইসেটস সদস্য,മൈക്സോമിസെറ്റ്സ് അംഗം
মেটাটারাস,മെറ്റാറ്റാറ്റസ്
এন-এসিটাইল গ্যালাক্টোসামাইন,N-acetatl ഗാലക്റ്റോസാമൈൻ
নাজা,നജ
ন্যানোগ্রাম,നാനോഗ്രാം
নেফথালেন,നാഫ്തെലീൻ
ন্যাপিফর্ম রুট,നാപിഫോം റൂട്ട്
নারাভেলিয়া,നാരവേലിയ
মাদক,മയക്കുമരുന്ന്
অনুনাসিক থল,നാസൽ സാക്
নাসোফেরিনেক্স,നാസോഫറിനാല്
Nstic (nastism),നാസ്റ്റിക് (നാസ്റ്റിസം)
Nstic টাইপ,നാസ്റ്റിക് തരം
প্রাকৃতিক (জন্মের হার),നതാത്വം (ജനന നിരക്ക്)
জাতীয় এইডস কনট্রাল অর্গানাইজেশন (ন্যাকো),ദേശീയ എയ്ഡ്സ് കോൺട്രാറൽ ഓർഗനൈസേഷൻ (നാക്കോ)
জাতীয় উদ্যান,ദേശിയ ഉദ്യാനം
জাতীয় বীজ কর্পোরেশন (এনএসসি),ദേശീയ വിത്ത് കോർപ്പറേഷൻ (എൻഎസ്സി)
নেটিভ অ্যান্টিজেন,നേറ്റീവ് ആന്റിജൻ
নেটিভ রক,നേറ്റീവ് റോക്ക്
নেটিভ প্রজাতি,നേറ്റീവ് സ്പീഷിസുകൾ
প্রাকৃতিক সখ্যতা,പ്രകൃതിദത്ത ബന്ധം
প্রাকৃতিক বার্ধক্য,സ്വാഭാവിക വാർദ്ധക്യം
প্রাকৃতিক বিলুপ্তি,സ്വാഭാവിക വംശനാശം
প্রাকৃতিক বৃদ্ধি,സ്വാഭാവിക വർദ്ധനവ്
প্রাকৃতিক কিলার সেল,പ്രകൃതിദത്ത കൊലയാളി സെൽ
প্রাকৃতিক পেসমেকার,പ്രകൃതിദത്ത പേസ്മേക്കർ
প্রাকৃতিক কীটপতঙ্গ নিয়ন্ত্রণ,സ്വാഭാവിക കീടങ്ങളെ നിയന്ത്രിക്കുന്നു
প্রাকৃতিক বিজ্ঞান,പ്രകൃതി ശാസ്ത്രം
প্রাকৃতিক নির্বাচন,സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്
প্রাকৃতিক বিশ্ব,പ്രകൃതി ലോകം
প্রাকৃতিক অঞ্চল,പ്രകൃതി മേഖല
প্রকৃতিবিদ,പ്രകൃതിശാസ്ത്രജ്ഞൻ
বমি বমি ভাব,ഓക്കാനം
ঘাড়,കഴുത്ത്
ঘাড়,കഴുത്ത്
নেক্রোসিস,നെക്രോസിസ്
অমৃত চুষছে,അമൃത് മുലയൂട്ടുന്നു
অমৃত,സൂക്ഷ്മമുള്ളവ
অমৃত,അക്ചര്ട്രി
অমৃত,അക്ചര്ട്രി
নেকচারাস,നെക്സുറസ്
নেতিবাচক (বাধা) মিথস্ক্রিয়া,നെഗറ്റീവ് (തടസ്സം) ഇടപെടൽ
নেতিবাচক প্রতিক্রিয়া,നെഗറ്റീവ് ഫീഡ് ബാക്ക്
নেতিবাচকভাবে অভিযুক্ত,നെഗറ്റീവ് ചാർജ്ജ്
নেমাথালমিন্থেস,നെമത്തലീമിൻറ്
নেমাটোড,നെമറ്റോഡ്
নিওপ্লাজম,നിയോപ്ലാസം
নিওপ্লাজম,നിയോപ്ലാസം
নেপেন্থেসি,നേപ്പന്തേ
নেপেনস,നേപ്പന്തേശ്
নেফ্রিডিয়া,നെഫ്രിഡിയ
নেফ্রাইডিয়াল খাল,നെഫ്രൈഡിയൽ കനാൽ
নেফ্রিডিওপোর,നെഫ്രിഡിയോപോർ
নেফ্রন,നെഫ്രോൺ
নেফ্রস্টোম,നെഫ്രോട്രോസ്റ്റോം
নেপচুনের কাপ,നെപ്റ്റ്യൂണിന്റെ കപ്പ്
নেরিয়াম,നൈറയം
স্নায়ু কোষ,നാഡി സെൽ
স্নায়ু প্রবণতা,നാഡി പ്രേരണ
নার্ভ রিং,നാഡി റിംഗ്
স্নায়ুতন্ত্র,നാഡീവ്യൂഹം
নেসোডার্ম,നെസോഡെം
নেসেরিয়া গনোরিয়া,നെസ്സേറിയ ഗൊണോറിയ
নেট চার্জ,നെറ്റ് ചാർജ്
নেট প্রাথমিক উত্পাদনশীলতা,അറ്റോർഡ് പ്രാഥമിക ഉൽപാദനക്ഷമത
নেট উত্পাদন দক্ষতা,നെറ്റ് പ്രൊഡക്ഷൻ കാര്യക്ഷമത
নেটওয়ার্ক প্রজাতি,നെറ്റ്വർക്ക് സ്പീഷീസ്
নিউরাল প্লেট,ന്യൂറൽ പ്ലേറ്റ്
নিউরাসথেনিয়া,ന്യൂറസ്തീനിയ
নিউরিলেমা,ന്യൂറിലെംമ
নিউরো হাইপোফাইসিস,ന്യൂറോ ഹൈപ്പോഫിസിസ്
নিউরোএন্ডোক্রাইন সিস্টেম,ന്യൂറോൻഡോക്രൈൻ സിസ്റ്റം
নিউরোপিথেলিয়াম,ന്യൂറോപിത്ലിയം
নিউরোগলিয়া সেল,ന്യൂറോഗ്ലിയ സെൽ
নিউরোহাইপোফাইসিস,ന്യൂറോഹിപൊഫിസിസ്
নিউরোমাসকুলার ফাংশন,ന്യൂറോ മസ്കുലർ ഫംഗ്ഷൻ
নিউরন,ന്യൂറോൺ
নিউরোফাইসিন-প্রোটিন বন্ড,ന്യൂറോഫിസിൻ-പ്രോട്ടീൻ ബോണ്ട്
নিউরোস্পোরা,ന്യൂറോസ്പോറ
নিউরোসার্জন,ന്യൂറോസർജിയൻ
নিউরোটিক উদ্বেগ,ന്യൂറോട്ടിക് ഉത്കണ്ഠ
নিউরোটিক স্বতন্ত্র,ന്യൂറോട്ടിക് വ്യക്തി
নিউরোট্রান্সমিটার,ന്യൂറോ ട്രാൻസ്മിറ്റർ
নিউরুলেশন,ശദ്ധയോടൊല്
নিরপেক্ষকরণ,നിഷ്പക്ഷത
নিউট্রোফিল,ന്യൂട്രോഫിൽ
নতুন সিস্টেমেটিক্স,പുതിയ ചിട്ടമ്മികൾ
নিয়াসিন,നിയാസിൻ
কুলুঙ্গি বিশেষীকরণ,നിച് സ്പെഷ്യലൈസേഷൻ
কুলুঙ্গি,മാടം
নিকোটিনামাইড অ্যাডেনিন,നിക്കോട്ടിനാമൈഡ് അഡെനൈൻ
নিকোটিন,നിക്കോട്ടിൻ
নিকোটিনিক অ্যাসিড,നിക്കോട്ടിനിക് ആസിഡ്
Nictitating ঝিল্লি,മെംബ്രൺ
কালোজিরা,നിഗീതേ
নাইট ফুল,രാത്രി പുഷ്പം
নীল পার্চ,നൈൽ വിഭവങ്ങൾ
নিসল বডি,Nissl ശരീരം
নিসেলের গ্রানুল,നിസ്ലിന്റെ ഗ്രാനുലേ
নাইট্রিক অক্সাইড,നൈട്രിക് ഓക്സൈഡ്
নাইট্রিফিকেশন,നൈട്രിഫിക്കേഷൻ
নাইট্রিফাইং ব্যাকটিরিয়াম,ബാക്ടീരിയയെ നൈട്രൈറിംഗ് ചെയ്യുന്നു
নাইট্রোসেলুলোজ,നൈട്രോസെല്ലുലോസ്
নাইট্রোব্যাক্টর,നൈട്രോബാക്ടറി
নাইট্রোকোকাস,നൈട്രോകോക്കസ്
নাইট্রোজেন সংমিশ্রণ,നൈട്രജൻ സ്വാംശീകരണം
নাইট্রোজেন ফিক্সিং অ্যাক্টিনোমাইসেটস,നൈട്രജൻ ഫിക്സിംഗ് ആക്റ്റിനോമൈസെറ്റുകൾ
নাইট্রোজেন হ্রাস,നൈട്രജൻ കുറയ്ക്കൽ
নাইট্রোজেনেস,നൈട്രജനേസ്
নাইট্রোজেনাস বর্জ্য,നൈട്രജൻ മാലിന്യങ്ങൾ
নাইট্রোসোমোনাস,നൈട്രോസോനാസ്
নোককার্ডিয়া,നോക്കാർഡിയ
Noctiluca,Nottiluca
নোড জিন,നോഡ് ജീൻ
নোড,നോഡ്
নোডুল,നോഡ്യൂൾ
শব্দ বাধা,ശബ്ദം തടസ്സം
শব্দ দূষণ,ശബ്ദ മലിനീകരണം
নামকরণ,നാമപദം
অ-অ্যালিকেলিক স্তর,നോൺ നോൺ നോൺ നോൺ
অ-জলীয় পর্যায়,ജലീയ ഘട്ടം
নন-বায়োডেগ্রেডেবল,-ജൈവ നശീകരണമല്ലാത്തത്
অ-কর্ডেট এবং কর্ডেট,നോൺ-കോർഡേറ്റും ചോർഡേറ്റ്
অ-প্রতিযোগিতামূলক বাধা,മത്സരരഹിതമായ ഗർഭനിരോധനം
নন-সাইক্লিক ফটোফোসফোরিলেশন,ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ
নন-সাইটোপ্লাজমিক অঞ্চল,സൈറ്റോപ്ലാസ്മിക് ഏരിയ
অ-বিচ্ছিন্নতা,പരിമിതപ്പെടുത്താതിരിക്കുക
Nonendospermic,Nonenospermic
অ-এনজাইমেটিক গ্লাইকোসিলেশন (গ্লাইকেশন),നോൺ-എൻസൈമാറ്റിക് ഗ്ലൈക്കോസൈലേഷൻ (ഗ്ലൈക്കേഷൻ)
অ-ফ্ল্যামেবল,തീ പിടിക്കാത്തവ
অ-ফুলের উদ্ভিদ,പൂവില്ലാത്ത ചെടി
অ-কার্যকরী,നോൺ-ഫംഗ്ഷണൽ
অ-সবুজ,പച്ചയേറിയല്ലാത്ത
নন-হিস্টোন ক্রোমোসোমাল প্রোটিন,നോൺ-ഹിസ്റ്റോൺ ക്രോമസോമൽ പ്രോട്ടീൻ
নন-হিস্টোন প্রোটিন,ഹിസ്റ്റോൺ പ്രോട്ടീൻ
অ-লিগুমিনাস উদ্ভিদ,നോൺ-ഇൻസ്റ്റമിനസ് പ്ലാന്റ്
অ-নির্দেশিত,അയയ്ക്കാത്തവ
সীমাবদ্ধ আলো,പരിമിതപ്പെടുത്താത്ത പ്രകാശം
জীবিত সংস্থান,ജീവിക്കാത്ത ഉറവിടങ്ങൾ
নন-মেডুলেটেড,ധ്യാനിക്കാത്തത്
নন-মোটাইল ফর্ম,നോൺ-മോണ്ടൈൽ ഫോം
নন-মোটিলে বীজ,നോൺ-മോട്ടിൽ ബീപ്പ്
নন-মাইলিনেটেড,പരിഹരിക്കാത്തത്
অ-নেটিভ প্রজাতি,നോൺ-നേറ്റീവ് സ്പീഷിസുകൾ
অ-অক্সিজেনিক,ഓക്സി നോൺ-ഓക്സിജൻ
নন-ফোটোসিন্থেটিক ছত্রাক,നോൺ-ഫോട്ടോസിന്തറ്റിക് ഫംഗസ്
অ-পয়েন্ট উত্স,നോൺ-പോയിന്റ് ഉറവിടങ്ങൾ
নন-পোলার লেজ,നോൺ-പോളാർ വാൽ
অ-পরিমাণগত পর্যবেক্ষণ,കണക്കാക്കാത്ത നിരീക്ഷണം
নন-রিসিপ্রোকাল ট্রান্সলোকেশন,പരസ്പരവിരുദ്ധമല്ലാത്ത അധ്യാപകത്വം
অ-হ্রাসকারী চিনি,പഞ്ചസാര കുറയ്ക്കാത്ത പഞ്ചസാര
নন-সেন্স আরএনএ,സെൻസ്-സെൻസ് ആർഎൻഎ
বিষাক্ত নয়,വിഷമില്ലാത്ത
বিষহীন,നോൺ-വനോദ്
অ-ভার্টিব্রেট কর্ডেট,നോൺ-കശേരുക്കളുടെ കീബോർഡാറ്റ്
কাঠের অরণ্য পণ্য,മന്ത്രി ഇതര വന ഉൽപ്പന്നം
নোরড্রেনালাইন,നൊറാഡ്രനാലിൻ
নোরড্রেনালিনার্জিক,നൊരാട്രലിനെർജിക്
নাক টুকরা,മൂക്ക് കഷണം
নস্টোক,നൂസ്റ്റോക്ക്
নোটোকর্ড,നോട്ടോകൂഡ്
পুষ্টি,ആഹാരം
নিউকেলাস,ന്യൂസെല്ലസ്
পারমাণবিক খাম,ന്യൂക്ലിയർ കവർ
পারমাণবিক চৌম্বকীয় অনুরণন,ന്യൂക്ലിയർ മേഗ്നിറ്റിക് അനുരണനം
পারমাণবিক ঝিল্লি,ന്യൂക്ലിയർ മെംബ്രൺ
পারমাণবিক উদ্ভিদ,ആണവ നിലയം
নিউক্লিক পেইড,ന്യൂക്ലിക് ശമ്പളം
নিউক্লয়েড,ന്യൂക്ലോയിഡ്
নিউক্লোলার সংগঠক,ന്യൂക്ലോളാർ ഓർഗനൈസർ
নিউক্লিওলাস,ന്യൂക്ലിയോലസ്
নিউক্লিওপ্লাজম,ന്യൂക്ലിയോപ്ലാസം
নিউক্লিওপোলিহেড্রোভাইরাস,ന്യൂസിലോപോളിഹെഡ്രോവിറസ്
নিউক্লিওসাইড,ന്യൂക്ലിസൈഡ്
নিউক্লিওসোম,ന്യൂക്ലിയോസോം
নিউক্লিওটাইড,ന്യൂക്ലിയോടൈഡ്
নিউক্লিয়াস,അണുകേന്ദ്രം
নুডিফ্লোরে,നുഡിഫ്ലോറേ
বাতিলকরণ,അസാധുവാക്കൽ
নুলিসমিক,Nulliisomic
Numbat (অ্যান্টিটার),NUMBAT (Antor)
অঙ্গগুলির অসাড়তা,കൈകാലുകളുടെ മൂപര്
সংখ্যার অ্যাপারচার (এনএ),സംഖ്യാ അപ്പീഷണർ (NA)
সংখ্যার শ্রেণীবদ্ধ,സംഖ്യാ ടാക്സോണമി
বিবাহ প্যাড,ജാപ്പിയൽ പാഡ്
বাদাম মাংসল,നട്ട് മാംസളമായ
বাদাম,കുരു
পুষ্টিকর,പോഷിപ്പ്
পুষ্টিকর সাইক্লিং,പോഷക സൈക്ലിംഗ്
পুষ্টিকর স্থাবর,പോഷകമായ അസ്ഥിരത
পুষ্টিকর দরিদ্র,പോഷകമാർഗ്ഗം
পুষ্টিকর সমাধান,പോഷക പരിഹാരം
পুষ্টি,പോഷകാഹാരം
পুষ্টির গুণ,പോഷക നിലവാരം
পুষ্টিকর,പോഷകാഹാരം
পুষ্টিকর টিস্যু,പോഷക ടിഷ്യു
পুষ্টিকর মান,പോഷകമൂല്യം
নক্স ভোমিকা,നക്സ് വോമിക്ക
Nyctinsty,Nyctiinsty
নিমফ,നിംഫ്
নিমফিয়া,Nymphaea
ওক,ഓക്ക്
ওবেলিয়া,ഓബലിയ
উদ্দেশ্য,വസ്തുനിഷ്ഠമായ
উদ্দেশ্য লেন্স,വസ്തുനിഷ്ഠമായ ലെൻസ്
বাধ্যতামূলক পরজীবী,പരാന്നഭോജിയെ ബാധ്യത
আলোর তির্যক মরীচি,പ്രകാശത്തിന്റെ ചരിഞ്ഞ ബീം
Olong,ആയമുള്ള
পর্যবেক্ষণ,നിരീക്ഷണം
পর্যবেক্ষণ,നിരീക്ഷണശാല
অবসন্ন,Jobuse
ওসিপিটাল কনডাইল,ആൻസിപിറ്റൽ കോണ്ടൈൽ
ওসিপিটাল লোব,ഡെക്കോൽ ലോബ്
মহাসাগরীয় প্রাণী,സമുദ്ര മൃഗം
মহাসাগর উদ্ভিদ,സമുദ്ര ചെടി
মহাসাগর ব্যবস্থা,സമുദ്ര സംവിധാനം
Ocimum anctum,ഒസിമം സൈൻ
অক্টোপাস,നീരാളി
Ocular,ഒക്കുലാർ
ওকুলার লেন্স,ഒക്യുലാർ ലെൻസ്
গন্ধহীন,മണമില്ലാത്ത
ওনোথেরা লামার্কিয়ানা,ഒനോതെയ ലാമർസിയാന
ওসোফেজিয়াল স্পিঙ্কটার,ഓസോഫേഷ്യൽ സ്ഫിൻക്റ്റർ
Oesophagous,Osellahahagous
Oestrus চক্র,ഓസ്ട്രസ് സൈക്കിൾ
অফসেট,ഓഫ്സെറ്റ്
অফস্প্রিং,സന്തതി
তেল গ্রন্থি,എണ്ണ ഗ്രന്ഥി
তেল নিমজ্জন উদ্দেশ্য,എണ്ണ ഇമ്മരിക ലക്ഷ്യം
তেল ছিটকে,എണ്ണ ചോർച്ച
ওকাজাকি খণ্ড,Okazaki screatment
ঘ্রাণ বাল্ব,ഓൾഫാക്ടറി ബൾബ്
ঘ্রাণীয় কর্টেক্স,ഓൾഫാക്ടറി കോർട്ടെക്സ്
ঘ্রাণ লোব,ഓൾഫാക്റ്ററി ലോബ്
ঘ্রাণ রিসেপ্টর,ഓൾഫാക്ടറി റിസപ്റ്റർ
অলিগোসিন,ഒളിഗോസീൻ
অলিগোস্যাকচারাইড,ഒളിഗോസാചമൈഡ്
অলিগোস্কচারাইড চেইন,ഒളിഗോസ്ചൈചൈഡ് ചെയിൻ
অলিগোট্রফিক মাটি,ഒളിഗോട്രോഫിക് മണ്ണ്
অলোকালেস,ഒലോക്കലുകൾ
ওমমেটিডিয়াম,Oommatidium
সর্বভুক,ഓമ്നിവൂർ
সর্বজনীন,ഓമ്നിവസ്
অনকোজিন,ഓങ്കോജിൻ
অনকোজেনেসিস,Oncogenesis
অনকোজেনিক রূপান্তর,ഓങ്കോജെനിക് പരിവർത്തനം
একটি সিস্ট্রন ওয়ান পলিপপটিড,ഒരു സിസ്ട്രോൺ ഒരു പോളിപീപ്പ്ഡ്
একটি জিন একটি এনজাইম অনুমান,ഒരു ജീൻ ഒരു എൻസൈം അനുമാനങ്ങൾ
একটি জিন একটি পলিপপটিড,ഒരു ജീൻ ഒരു പോളിപീപ്പ്ഡ്
পেরিয়ানথের এক ঘূর্ণি,പെരിയാത്തിന്റെ ഒരു ചുഴി
ONTONY,ഒൻടോജെനി
ওসাইটি,Ocyyte
ওগামাস,അർഗാമസ്
ওগামি,രാകാമി
Oogenesis,Oogenesis
ওস্পোর,ഒസ്കൂറുക
অস্বচ্ছ,അതാക്ഷണ
অপারিন হালদেন হাইপোথিসিস,ഓപരിൻ ഹാൽദൈൻ സിദ്ധാന്തം
মুক্ত ব্যবস্থা,തുറന്ന സിസ്റ്റം
অপারকুলাম,പ്രവർത്തനക്ഷമനം
অপেরন,ഓപ്പറേഷൻ
ওফিউরা,ഒപിഹിര
