Hindi,Tamil
"1.भाषा अंतरक, 2.भाषा अनुवादक",மொழி மொழிபெயர்ப்பாளர்
लैपटाप,மடிக்கணினி
व्यापक एकीकरण (एल.एस.आई.),பெரிய அளவிலான ஒருங்கிணைப்பு (எல்எஸ்ஐ)
बृहत समाकलन (एल एस आई),பெரிய அளவிலான ஒருங்கிணைப்பு (LSI)
लेसर,லேசர்
लेसर मुद्रक,லேசர் அச்சுப்பொறி
अन्तिम आगम प्रथम निर्गम (लिफो),கடைசியாக முதலில் வெளியே (LIFO)
परत,அடுக்கு
"खाका, अभिन्यास",தளவமைப்பு
"1.पर्ण, 2.पत्ती,3. पत्र",இலை
पर्ण आसंधि,இலை முனை
पर्ण स्थल,இலை தளம்
पट्टा,குத்தகைக்கு
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा",குத்தகைக்கு விடப்பட்ட சேனல்
"1.लाइन,2.पट्टा रेखा",குத்தகை வரி
न्यूनत्तम सार्थक बिट शेल.एस.बी),குறைந்தது குறிப்பிடத்தக்க பிட் (எல்எஸ்பி)
अल्पतम सार्थक अंक,குறைந்தது குறிப்பிடத்தக்க இலக்கம்
"1.विरासती व्यवस्था,2.विरासती तंत्र",பேற்று முறைமை
"1.लेमा, 2.प्रमेयिका",லெம்மா
पत्र गुणवत्ता (एल क्यू),எழுத்து தரம் (LQ)
शब्दिम,லெக்ஸீம்
कोश विज्ञान,அகராதியியல்
"1.संग्रह,2.लाइब्रेरी",நூலகம்
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन",நூலக திட்டம்
लाइब्रेरी उपनेमिका,நூலக துணை வழக்கம்
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा",உரிம ஒப்பந்தம்
प्रकाश उत्सर्जक डायोड (एल ई डी),ஒளி உமிழ்ப்பான் டையோடு (LED)
प्रकाश गन,லேசான துப்பாக்கி
प्रकाश पेन,ஒளி பேனா
रैखिक अनुकूलक,வரி அடாப்டர்
लाइन संपादन,வரி எடிட்டிங்
"1.लाइन मुद्रक, 2.लाइन प्रिंटर",வரி அச்சுப்பொறி
"1.रैखिक, 2.रेखीय",நேரியல்
रेखाएं प्रति मिनट (एल पी एम),நிமிடத்திற்கு கோடுகள் (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध",இணைப்பு
श्रृंखलित सूची,இணைக்கப்பட்ட பட்டியல்
लिनक्स,லினக்ஸ்
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)",திரவ படிக காட்சி (எல்சிடி)
सूची प्रक्रमण,பட்டியல் செயலாக்கம்
"1.आक्षर,2.शाब्दिक",இலக்கியம்
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल",வாழ்க
सजीव आसंधि,நேரடி முனை
"1.भार, 2.लोड",ஏற்றவும்
"1.लोड मॉडयूल, 2.भार प्रतिरुपक",சுமை தொகுதி
"1.स्थानीय, 2.स्थानिक",உள்ளூர்
स्थानीय अभिगम,உள்ளூர் அணுகல்
स्थानीय क्षेत्र जालक्रम (लैन),உள்ளூர் பகுதி நெட்வொர்க் (Lan)
स्थानीय स्पष्टता,உள்ளூர் வரையறை
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय",உள்ளூர் பரிமாற்றம்
स्थानीय स्मृति,உள்ளூர் நினைவகம்
स्थानीय विधा,உள்ளூர் முறை
स्थानीय चर,உள்ளூர் மாறி
"पाश, लॉक",பூட்டு
पाशित संचिका,பூட்டப்பட்ட கோப்பு
सत्रारंभ,உள்நுழை = உள்நுழை
सत्रांत,வெளியேறு-வெளியேறு
संलेखन,பதிவு செய்தல்
तर्क विश्लेषक,தர்க்க பகுப்பாய்வி
तर्क बम,தர்க்க வெடிகுண்டு
तर्क कार्ड,தர்க்க அட்டை
तर्क संचित्र (प्रवाह संचित्र),தர்க்க விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
तर्क परिपथ,தர்க்க சுற்று
तर्क अभिकल्प,தர்க்க வடிவமைப்பு
तर्क आरेख,தர்க்க வரைபடம்
तार्किक प्रवाह संचित्र,தர்க்க ஓட்ட விளக்கப்படம்
तर्क फलन,தர்க்க செயல்பாடு
तर्क गेट,தர்க்க வாயில்
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन",தர்க்க நிரலாக்கம்
तर्क विस्थापन,தர்க்க மாற்றம்
तर्क अवस्था,தர்க்க நிலை
तर्क स्विच,தர்க்க சுவிட்ச்
तर्क इकाई,தர்க்க அலகு
तार्किक,தருக்க
तार्किक संयोजन,தருக்க இணைப்பு
तार्किक आँकड़आ संरचना,தருக்க தரவு அமைப்பு
तर्कसंगत आरेख,தருக்க வரைபடம்
तार्किक व्यंजक,தருக்க வெளிப்பாடு
तार्किक प्रवाह संचित्र,தருக்க பாய்வு விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
तार्किक आई एफ (तार्किक यदि),தருக்க IF
तर्कसंगत संक्रिया,தருக்க செயல்பாடு
तर्कसंगत संकारक,தருக்க ஆபரேட்டர்
तर्कसंगत संबंधन,தர்க்கரீதியான உறவு
तार्किक योजना,தருக்க திட்டம்
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक",தருக்க சின்னம்
तार्किक प्ररुप,தருக்க வகை
तार्किक मान,தருக்க மதிப்பு
तार्किक चर,தருக்க மாறி
हासिल अग्रावलोकन,முன்னே பார்
अग्रावलोकन समुच्चय,முன்னே பார்
अवलोकन,பார்-அப்
"1.लूप, 2.पाश",லூப்
पाश नियंत्रण,வளைய கட்டுப்பாடு
पाश प्रारंभन,வளைய துவக்கம்
पाश आपरिवर्तन,வளைய மாற்றம்
"1.पाश जालक्रम, 2.पाश नेटवर्क",வளைய நெட்வொர்க்
पाश प्रारंभन,வளைய தொடக்கம்
पाश-अवसान,லூப் முடித்தல்
प्रति-पाश परीक्षण,லூப்-பேக் சோதனை
शिथिल युग्मित,தளர்வாக இணைக்கப்பட்டது
ह्रास रहित संपीडन,இழப்பற்ற சுருக்கம்
हासी संपीडन,இழப்பு சுருக்கம்
निम्न बाइट,குறைந்த பைட்
निम्न स्तर भाषा,குறைந்த அளவிலான மொழி
निम्न पारक फिल्टर,குறைந்த பாஸ் வடிகட்டி
"1.निम्न परिबाधित,2. निम्न परिबद्ध",குறைந்த எல்லை
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)",மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு)
"1.मशीन, 2.यंत्र",இயந்திரம்
मशीन पता,இயந்திர முகவரி
"1.यंत्र कूट, 2.मशीन कोड",இயந்திர குறியீடு
यंत्र चक्र,இயந்திர சுழற்சி
यंत्राश्रित भाषा,இயந்திரம் சார்ந்த மொழி
यंत्राश्रित सॉफ्टवेयर,இயந்திரம் சார்ந்த மென்பொருள்
यंत्र त्रुटि,இயந்திர பிழை
यंत्र निष्क्रिय काल,இயந்திரம் செயலற்ற நேரம்
यंत्र निरपेक्ष भाषा,இயந்திர சுயாதீன மொழி
यंत्रानुदेश,இயந்திர அறிவுறுத்தல்
यंत्र बोध,இயந்திர நுண்ணறிவு
"1.मशीनी भाषा,2.यंत्र भाषा",இயந்திர மொழி
यंत्राधिगम,இயந்திர வழி கற்றல்
यंत्र संक्रिया,இயந்திர செயல்பாடு
यंत्रमूलक भाषा,இயந்திரம் சார்ந்த மொழி
यंत्र निष्पादन,இயந்திர ஓட்டம்
मशीन अनुकार,இயந்திர உருவகப்படுத்துதல்
यंत्र अपहृत काल,இயந்திரம் கெட்டுப்போன நேரம்
मशीनी अनुवाद,இயந்திர மொழிபெயர்ப்பு
मशीन शब्द,இயந்திர வார்த்தை
स्थूल अनुदेश,மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்)
स्थूल प्राचर,மேக்ரோ வாதம்
स्थूल कोडांतरण प्रोग्राम,மேக்ரோ சட்டசபை திட்டம்
स्थूल आह्वान,மேக்ரோ அழைப்பு
"1.स्थूल कोड, 2.स्थूल कूट",மேக்ரோ குறியீடு
स्थूल समादेश,மேக்ரோ கட்டளை
स्थूल घोषणा,மேக்ரோ பிரகடனம்
स्थूल परिभाषा,மேக்ரோ வரையறை
स्थूल प्रवाह संचित्र,மேக்ரோ ஓட்ட விளக்கப்படம்
स्थूल जनित्र,மேக்ரோ ஜெனரேட்டர்
स्थूल अनुदेश,மேக்ரோ அறிவுறுத்தல்
स्थूल भाषा,மேக்ரோ மொழி
स्थूल लाइब्रेरी,மேக்ரோ நூலகம்
स्थूल प्राचल,மேக்ரோ அளவுரு
स्थूल प्रक्रमण,மேக்ரோ செயலாக்கம்
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर",மேக்ரோ செயலி
स्थूल प्रोग्रामन,மேக்ரோ நிரலாக்க
स्थूल आदिप्ररुप,மேக்ரோ முன்மாதிரி
"1.स्थूल कूटलेखन, 2.स्थूल कोडन",மேக்ரோ-குறியீடு
मेगाबाइट (एम बी),மாகாபைட் (MB)
जादुई संप्रतीक,மந்திர பாத்திரம்
जादुई संख्या,மந்திர எண்
चुंबकीय बुदबुद स्मृति,காந்த குமிழி நினைவகம்
चुंबकीय कार्ड,காந்த அட்டை
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल",காந்த செல்
चुंबकीय संप्रतीक,காந்த தன்மை
चुंबकीय कोर भंडारण,காந்த மைய சேமிப்பு
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क",காந்த வட்டு
चुंबकीय डिस्क पता,காந்த வட்டு முகவரி
चुंबकीय चक्रिका स्मृति,காந்த வட்டு நினைவகம்
चुंबकीय ड्रम,காந்த டிரம்
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन",காந்த குறியாக்கம்
चुंबकीय शीर्ष,காந்த தலை
चुंबकीय स्याही,காந்த மை
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),காந்த மை எழுத்து அங்கீகாரம் (MICR)
चुंबकीय माध्यम,காந்த ஊடகம்
चुंबकीय पठन,காந்த வாசிப்பு
चुंबकीय अभिलेखन,காந்த பதிவு
चुंबकीय भंडारण,காந்த சேமிப்பு
चुंबकीय पट्टी,காந்தப் பட்டை
चुंबकीय टेप,காந்த நாடா
चुंबकीय टेप कार्टीज,காந்த நாடா கெட்டி
चुंबकीय टेप ड्राइव,காந்த நாடா இயக்கி
चुंबकीय टेप अग्रक,காந்த நாடா தலைப்பு
चुंबकीय टेप लाइब्रेरियन,காந்த நாடா நூலகர்
चुंबकीय टेप अभिगमन,காந்த நாடா போக்குவரத்து
चुंबकीय टेप इकाई,காந்த நாடா அலகு
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म",காந்த மெல்லிய படலம்
चुंबकीय पथ,காந்த பாதை
चुंबकीय प्रकाशीय भंडारण,காந்த ஒளி சேமிப்பு
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर",காந்தவியல் அச்சுப்பொறி
चुंबकीय विरुपण,காந்தத்தடுப்பு
चुंबकीय विरुपक टिकिया,காந்தத்தடுப்பு மாத்திரை
"1.डाक पेटी, 2.मेल बाक्स",அஞ்சல் பெட்டி
मेल विलय,அஞ்சல் இணைப்பு
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई",முக்கிய கட்டுப்பாட்டு அலகு
मेन फ्रेम,முக்கிய சட்டகம்
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र",முக்கிய சட்ட அமைப்பு
"1.मुख्य स्मृति, 2.मुख्य मेमोरी",முதன்மை நினைவகம்
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश",முக்கிய திட்டம்
मुख्य भंडारण,முக்கிய சேமிப்பு
"1.मेन स्विच, 2.मुख्य स्विच",முக்கிய சுவிட்ச்
"1.अनुरक्षण, 2.रखरखाव",பராமரிப்பு
अनुरक्षण पैनल,பராமரிப்பு குழு
अनुरक्षण काल,பராமரிப்பு நேரம்
वृहत् चक्र,முக்கிய சுழற்சி
मुख्य युक्ति,முக்கிய சாதனம்
मुख्य कुंजी,முக்கிய விசை
मुख्य अवस्था,முக்கிய மாநிலம்
मुख्य संरचना,முக்கிய கட்டமைப்பு
मुख्य कार्य,முக்கிய பணி
बहुसंख्यक अवयव,பெரும்பான்மை உறுப்பு
बहुसंख्यक गेट,பெரும்பான்மை வாயில்
बहुसंख्य संक्रिया,பெரும்பான்மை செயல்பாடு
प्रतिपूर्ति काल,ஒப்பனை நேரம்
कुसंक्रिया रुटीन,செயலிழப்பு வழக்கமான
प्रबंधन विकास,மேலாண்மை வளர்ச்சி
प्रबंधन सूचना तंत्र (एम आई एस),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
प्रबंध विज्ञान,மேலாண்மை அறிவியல்
मैनचेस्टर कूटलेखन,மான்செஸ்டர் குறியீட்டு முறை
बहुवलन,பன்மடங்கு
प्रकलित चर,கையாளப்பட்ட மாறி
प्रकलित सूचकन,குறியீட்டு முறையை கையாளுதல்
मानव यंत्र अनुकार,மனிதன்-இயந்திர உருவகப்படுத்துதல்
हस्तचालित पता स्विच,கையேடு முகவரி சுவிட்ச்
मैनुअल विश्लेषण,கையேடு பகுப்பாய்வு
मैनुअल आह्वान,கைமுறை பதில்
मैनुअल प्रविष्टि,கைமுறை நுழைவு
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र",கையேடு பரிமாற்றம்
"1.हस्त निवेश, 2. मैनुअल निवेश",கைமுறை உள்ளீடு
हस्त प्रचालन,கைமுறை செயல்பாடு
अनेकानेक संबंध,பல பல உறவுகள்
बहु-एक-विकोडक,பல ஒரு குறிவிலக்கி
प्रतिचित्र विधि,வரைபட முறை
प्रतिचित्रण,விவரணையாக்கம்
उपांत,விளிம்பு
उपांतीय त्रुटि,விளிம்பு பிழை
उपांतीय जाँच,விளிம்பு சோதனை
उपांतीय परीक्षण,விளிம்பு சோதனை
चिन्ह संसूचन,குறி கண்டறிதல்
चिन्ह पठन,குறி வாசிப்பு
चिन्ह क्रमवीक्षण,குறி ஸ்கேனிங்
चिन्ह बोध,குறி உணர்வு
चिन्हक,குறிப்பான்
चिन्हन,குறியிடுதல்
चिन्हक तरंग,குறிக்கும் அலை
मार्कोव श्रृंखला,மார்க்கோவ் சங்கிலி
मार्कोव स्रोत,மார்க்கோவ் ஆதாரம்
मार्क-अप भाषा,குறி மொழி
मेसर,மாசர்
मेसर,மாசர்
"1.मास्क, 2.आच्छद, 3.प्रच्छाद",முகமூடி
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक",முகமூடி பிட்
मास्क प्रोग्राम्य युक्ति,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
आवरण रजिस्टर,முகமூடி பதிவு
"1.आवृत रॉम, 2.आवृत आर ओ एम",முகமூடி ROM
आच्छादन,மறைத்தல்
विपुल आँकड़ए,வெகுஜன தரவு
"1.विपुल स्मृति, 2.विपुल मेमोरी",நிறை நினைவகம்
विपुलत: समांतर,பெருமளவில் இணையாக
प्रधान ,குரு
मास्टर कार्ड,முதன்மை அட்டை
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई",முதன்மை கடிகாரம்
प्रधान कन्सोल,மாஸ்டர் கன்சல்
प्रधान आँकड़आ,பிரதான தரவு
प्रधान आरेख,முதன்மை வரைபடம்
प्रधान संचिका,முதன்மை கோப்பு
प्रधान समूह,முதன்மை குழு
मास्टर कुंजी,முதன்மை விசை
प्रधान लाइब्रेरी टेप,முதன்மை நூலக நாடா
प्रधान प्रक्रमक,முதன்மை செயலி
प्रधान प्रोग्राम,முதன்மை திட்டம்
प्रधान केंद्र,முதன்மை நிலையம்
"1.प्रधान टेप, 2.मास्टर टेप",மாஸ்டர் டேப்
"1.प्रधान अंतक, 2.प्रधान टर्मिनल",முதன்மை முனையம்
प्रधान अधीन युक्ति,மாஸ்டர்/அடிமை சாதனம்
प्रधान अधीन तंत्र,எஜமானர்/அடிமை முறை
"1.मेल, 2.मिलान, 3.मिलना",பொருத்துக
मिलान,பொருத்தம்
गणितीय प्रोग्रामन,கணித நிரலாக்கம்
गणितीय अनुकार,கணித உருவகப்படுத்துதல்
"1.मैट्रिक्स, 2.आव्यूह",மேட்ரிக்ஸ்
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक",அணி அச்சுப்பொறி
मैट्रिक्स स्विच,அணி சுவிட்ச்
आव्यूह सारणी,அணி அட்டவணை
मैक्सी कंप्यूटर,அதிகபட்ச கணினி
मैक्सी कंप्यूटर,அதிகபட்ச கணினி
उच्चिष्ट अवयव,அதிகபட்ச உறுப்பு
योगपद,அதிகபட்சம் (நிலையான தொகை)
मैक्सवेल डैमन,மேக்ஸ்வெல் டீமான்
"1.मध्यमान, 2.माध्य",சராசரி
माध्य सुधार काल,பழுதுபார்க்கும் நேரம் என்று பொருள்
अंतर्विफलता माध्य काल,தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
विफलता मध्य माध्यकाल (एम टी बी एफ),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
विफलता का माध्य काल,தோல்விக்கான நேரம் என்று அர்த்தம்
मरम्मत माध्य काल,பழுதுபார்க்கும் நேரம்
सुधार माध्यकाल (एम टी टी आर),பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
मध्यम समाकलन (एम एस आई),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
माध्य पद भंडारण युक्ति,நடுத்தர கால சேமிப்பு சாதனம்
मेगा बिट प्रति सेकंड (एम बी पी एस),ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்)
अवयव वस्तु,உறுப்பினர் பொருள்
अवयव अभिलेख,உறுப்பினர் பதிவு
"1.स्मृति, 2.मेमोरी",நினைவு
"1.स्मृति सरणी, 2.मेमोरी व्यूह",நினைவக வரிசை
"1.स्मृति कोष, 2.मेमोरी बैंक",நினைவக வங்கி
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी",நினைவக இடையக பதிவு
"1.स्मृति बस,2. मेमोरी बस",நினைவக பேருந்து
स्मृति कार्ड,மெமரி கார்டு
स्मृति कोष्ठिका,நினைவக செல்
स्मृति संहनन,நினைவக சுருக்கம்
"1.स्मृति कोर, 2.मेमोरी कोर",நினைவக கோர்
स्मृति चक्र,நினைவக சுழற்சி
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी",நினைவக தரவு பதிவு
"1.स्मृति निपात ,2.मेमोरी डंप",நினைவக திணிப்பு
"1.स्मृति विनिमय, 2.मेमोरी विनिमय",நினைவக பரிமாற்றம்
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम",நினைவக படிநிலை
स्मृति अनुदेश,நினைவக அறிவுறுத்தல்
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन",நினைவக மேலாண்மை
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र",நினைவக வரைபடம்
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ",நினைவக வரைபட I/O
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल",நினைவக மாதிரி
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल",நினைவக தொகுதி
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी",நினைவக சுட்டி பதிவு
स्मृति शक्ति,ஞாபக சக்தி
स्मृति संरक्षण,நினைவக பாதுகாப்பு
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश",நினைவக குறிப்பு வழிமுறை
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश",நினைவக குடியிருப்பு திட்டம்
"1.स्मृति इकाई, 2.मेमोरी इकाई",நினைவக அலகு
मेनू,பட்டியல்
मेनू बार,மெனு பார்
मेनू चालित,மெனு டிரைவ்
मेनू चयन,மெனு தேர்வு
मेन-चालित प्रोग्राम,மெனு-உந்துதல் நிரல்
"1.अंतरनिहित, 2.विलय",ஒன்றிணைக்கவும்
विलय विनिमय छंटाई,பரிமாற்ற வரிசையை ஒன்றிணைத்தல்
"1.छंटाई संविलय ,2. प्रसूची वरण",ஒன்றிணைக்கும் வகை
"1.विलय, 2.संविलय",இணைத்தல்
जालाक्षि जालक्रम,கண்ணி நெட்வொர்க்
संदेशन,செய்தி அனுப்புதல்
संदेश,செய்தி
संदेश अभिप्रमाणन,செய்தி அங்கீகாரம்
संदेश कोष्ठ,செய்தி பெட்டி
संदेश परिपथ,செய்தி சுற்று
संदेश आरूप,செய்தி வடிவம்
संदेश प्रवेशिका,செய்தி தலைப்பு
संदेश विधा,செய்தி முறை
संदेश प्रेषण,செய்தி அனுப்புதல்
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन",செய்தி வாக்கெடுப்பு
संदेश पंक्ति,செய்தி வரிசை
संदेश स्विच,செய்தி சுவிட்ச்
संदेश पाठ,செய்தி உரை
संदेश अंतरण अभिकर्मक,செய்தி பரிமாற்ற முகவர்
अधि कोडांतरक,மெட்டா அசெம்பிளர்
मेटावर्ग,மெட்டா வகுப்பு
"1.अधि संकलन, 2.अधि अनुभाषण",மெட்டா தொகுப்பு
"1.अधि अनुभाषक, 2.अधि संकलक",மெட்டா கம்பைலர்
अधिभाषा,மெட்டா மொழி
"1.मेटा जालक्रम, 2.मेटा नेटवर्क",மெட்டா நெட்வொர்க்
अधितंत्र,மெட்டா அமைப்பு
विधि,முறை
महानगरीय क्षेत्र नेटवर्क (एम ए एन),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
सूक्ष्म,மைக்ரோ
"1.सूक्ष्म कूट,2.सूक्ष्म कोड",மைக்ரோ குறியீடு
सूक्ष्म कंप्यूटर,மைக்ரோ கணினி
माइक्रो नियंत्रक,நுண் கட்டுப்படுத்தி
माइक्रो चक्र,நுண் சுழற்சி
सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS)
माइक्रो इलेक्ट्रॉनिकी,மைக்ரோ எலக்ட்ரானிக்ஸ்
माइक्रो लघुरुपण,மைக்ரோ சிறிய அங்கீகாரம்
सूक्ष्म क्रम,மைக்ரோ ஆர்டர்
"1.माइक्रो, 2.मेनफ्रेम लिंक",மைக்ரோ/மெயின்பிரேம் இணைப்பு
माइक्रो चिप,மைக்ரோசிப்
माइक्रो कोबोल,மைக்ரோகோபோல்
सूक्ष्म कोड,மைக்ரோகோட்
"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका",மைக்ரோஃபிச்
माइक्रो फ्लापी,மைக்ரோஃப்ளாப்பி
माइक्रोफॉर्म पठन यंत्र,மைக்ரோஃபார்ம் ரீடர்
माइक्रो फ्रेम,மைக்ரோஃப்ரேம்
माइक्रोग्राफिक्स,மைக்ரோகிராபிக்ஸ்
माइक्रोफोन,ஒலிவாங்கி
माइक्रोफोटोग्राफ,மைக்ரோஃபோட்டோகிராஃப்
"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक",நுண்செயலி அலகு
माइक्रोप्रोसेसर,நுண்செயலி
माइक्रोप्रोसेसर चिप,நுண்செயலி சிப்
माइक्रोप्रोसेसर अनुभाषक,நுண்செயலி தொகுப்பி
माइक्रो प्रोसेसर यूनिट ( एम पी यू),நுண்செயலி அலகு (MPU)
"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश",நுண் நிரல்
माइक्रो अनुक्रम,நுண்வரிசை
माइक्रोसॉफ्ट,மைக்ரோசாப்ட்
माइक्रोसाफ्ट विंडोज,மைக்ரோசாஃப்ட் ஜன்னல்கள்
सूक्ष्म तरंग,மைக்ரோவேவ்
सूक्ष्म तरंग कड़ई,நுண்ணலை இணைப்பு
सूक्ष्म तरंग संचरण,நுண்ணலை பரப்புதல்
मध्य प्रबंधन,நடுத்தர மேலாண்மை
"1.मध्यवेयर,2. मिडल वेयर",மிடில்வேர்
मिडी कंप्यूटर,மிடிகம்ப்யூட்டர்
मध्य बिंदु,நடுப்புள்ளி
मध्यपद,இடைக்காலம்
प्रवासन पथ,இடம்பெயர்வு பாதை
मिलियन अनुदेश प्रति सेकंड (एम आई पी एस),ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
लघु कंप्यूटर,சிறிய கணினி
लघु डिस्केट,மினிடிஸ்கெட்
"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि",குறைந்தபட்ச கர்னல்
अल्पिष्ट गुणनफल,குறைந்தபட்ச தயாரிப்பு
अल्पिष्ट वृक्ष,குறைந்தபட்ச மரம்
"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म",minimax (min-max) அல்காரிதம்
अल्पमहिष्ठ प्रक्रिया,குறைந்தபட்ச செயல்முறை
निम्नतम लागत विस्तारिक वृक्ष,குறைந்தபட்ச செலவு பரந்த மரம்
"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन",குறைந்தபட்ச தாமதக் குறியீட்டு முறை
लघु युक्ति,சிறிய சாதனம்
"1.गुणाद, 2.गुणद, 3.गुणनयोग पद",மின்டெரிம்
ऋण पताका,கழித்தல் கொடி
ऋण पताका,கழித்தல் கொடி
ऋण क्षेत्र,கழித்தல் மண்டலம்
दिस्क्प्रतिबिंबित डिस्क,கண்ணாடி
"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति",கண்ணாடி தளம்
मिश्रित मूलांक अंकन,கலப்பு-ரேடிக்ஸ் குறியீடு
मिश्रक,கலவை
स्मरक,நினைவாற்றல்
स्मरक पता,நினைவு முகவரி
स्मरणोकारी,நினைவாற்றல்
"1.मोबाइल, 2.चल",கைபேசி
"1.मोबाइल कंप्यूटन, 2.चल अभिकलन",மொபைல் கம்ப்யூட்டிங்
"1.मॉडल, 2.निदर्श",மாதிரி
विधारहित संपादक,முறையற்ற ஆசிரியர்
"1.निदर्शन, 2.मॉडलन",மாடலிங்
मॉडेम,மோடம்
"1.साधारण माध्य, 2.सामान्य, 3.मध्यम",மிதமான
विमंदन,நிதானம்
विमंदक,மதிப்பீட்டாளர்
आपरिवर्तित अनुदेश,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
आपरिवर्तक,மாற்றியமைப்பவர்
आपरिवर्तक बिट,மாற்றி பிட்
आपरिवर्तन,மாற்றியமைக்கவும்
मॉड्यूलर,மட்டு
"1.अनुखंडीयता, 2.प्रतिरूपकता",மாடுலாரிட்டி
माड्यूलन,பண்பேற்றம்
माड्यूल,தொகுதி
अनुखंडीय संरचना,தொகுதி கட்டமைப்பு
मॉनिटर,கண்காணிக்கவும்
"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश",கண்காணிப்பு திட்டம்
एकवर्णी प्रदर्श,மோனோக்ரோம் காட்சி
अखंड एकीकृत परिपथ,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
एकाश्म प्रौद्योगिकी,ஒற்றைக்கல் தொழில்நுட்பம்
एकल स्थल फॉन्ट,மோனோஸ்பேஸ் எழுத்துரு
एक स्थितिक,மோனோஸ்டபிள்
एकदिष्टता,மோனோடோரிசிட்டி
"1.आकार, 2.रूप",மார்பு
रुपिम,மார்பிம்
आकारिता,மார்பிசம்
"1.गिरवी, 2.बंधक, रेहन",அடமானம்
