Marathi,Odiya
लांब संसद,ଦୀର୍ଘ ସଂସଦ |
कमी देश,ନିମ୍ନ ଦେଶଗୁଡିକ |
निष्ठावंत,ବିଶ୍ୱସ୍ତ
निष्ठा,ନିଷ୍ଠା
मॅकियाव्हेलियन धोरण,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
मॅग्ना कार्टा,ମାଗନା କାର୍ଟା |
मॅग्नम कॉन्सिलियम,ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
मलम निषेध,ମାଲମ୍ ନିଷେଧ |
मंदामस,ମାଣ୍ଡାମସ୍ |
आज्ञापत्र,ଆଦେଶ
"आदेश, वर्ग &#39;अ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
"आदेश, वर्ग &#39;ब&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
"आदेश, वर्ग &#39;क&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
आदेश प्रणाली,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
अनिवार्य राज्य,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
मँगोनेल,ମାଙ୍ଗୋନେଲ୍ |
जाहीरनामा,ମନିଫେଷ୍ଟୋ |
युक्ती,ମନିଭର୍ସ |
मॅन ऑफ वॉर,ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
मनोर,ମନୋର |
मनोर,ମନୋର |
मनुष्य-शक्ती,ମାନବ ଶକ୍ତି |
मनुष्य-शक्ती,ମାନବ ଶକ୍ତି |
मॅन्युमिशन,ମାନୁମିସନ୍ |
मनुमित,ମନୁମିଟ୍ |
हस्तलिखित,ପାଣ୍ଡୁଲିପି
हस्तलिखित,ପାଣ୍ଡୁଲିପି
हस्तलिखित,ପାଣ୍ଡୁଲିପି
लुटारू,ମାରୁଦ
सागरी पट्टा,ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
सागरी सभ्यता,ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
सागरी ध्वज,ସାମୁଦ୍ରିକ ପତାକା |
सागरी शक्ती,ସାମୁଦ୍ରିକ ଶକ୍ତି
सागरी सार्वभौमत्व,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
सागरी युद्ध,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
मार्क्विस,ମାର୍କିସ୍ |
Marquisate,ମାର୍କିସେଟ୍ |
मार्शल लॉ,ସାମରିକ ନିୟମ |
मार्शल रेस,ସାମରିକ ଦ aces ଡ଼ |
हुतात्मा,ଶହୀଦ |
नरसंहार,ହତ୍ୟାକାଣ୍ଡ |
युक्तीचा वस्तुमान,ମନିଭର୍ ର ମାସ |
मास्टर-एट-आर्म्स,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
समारंभांचा गुरु,ସମାରୋହର ଗୁରୁ
गृहस्थ,ଘରର ଗୁରୁ
घोड्याचा मास्टर,ଘୋଡା ଗୁରୁ
मास्टर ऑफ द रोल्स,ରୋଲ୍ସର ମାଷ୍ଟର |
जुळवा,ମ୍ୟାଚ୍
जुळवा,ମ୍ୟାଚ୍
मॅचलॉक,ମ୍ୟାଚ୍ ଲକ୍
वैवाहिक युती,ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
भूमध्य शक्ती,ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
मेन्शेविक,ମେନସେଭିକ୍ |
भाडोत्री सैन्य,ଦୟାଳୁ ସେନା |
भाडोत्री सैनिक,ଦୟାଳୁ ସ soldier ନିକ |
व्यापारी,ବ୍ୟବସାୟୀ
मध्यम वयोगटातील,ମଧ୍ୟ ଯୁଗ
मध्य पूर्व,ମଧ୍ୟ ପୂର୍ବ
मधला रस्ता,ମଧ୍ୟମ ପାସ୍ |
मधला मार्ग,ମଧ୍ୟମ ପଥ
मध्यम मार्ग (=मध्यम मार्ग),ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
स्थलांतरित,ପ୍ରବାସୀ
स्थलांतर,ସ୍ଥାନାନ୍ତରଣ
स्थलांतर,ସ୍ଥାନାନ୍ତରଣ
स्थलांतर,ସ୍ଥାନାନ୍ତରଣ
सैन्यवाद,ମିଲିଟାରିଜିମ୍ |
सैन्यवाद,ମିଲିଟାରିଜିମ୍ |
सैन्यवाद,ମିଲିଟାରିଜିମ୍ |
सैन्यवाद,ମିଲିଟାରିଜିମ୍ |
सैन्यवादी,ମିଲିଟାରିଷ୍ଟ
सैन्यवादी,ମିଲିଟାରିଷ୍ଟ
सैन्यीकरण,ସାମରିକକରଣ
सैन्यीकरण,ସାମରିକକରଣ
सैन्यीकरण,ସାମରିକକରଣ
लष्करी रणनीतीकार (=रणनीती),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
लष्करी रणनीतीकार (=रणनीती),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
लष्करी डावपेच (=रणनीती),ସାମରିକ କ ics ଶଳ (= କ act ଶଳ)
मिलिशिया,ମିଲିସିଆ
मिलिशिया,ମିଲିସିଆ
कुशासन,ବିଭ୍ରାନ୍ତ |
गहाळ लिंक,ନିଖୋଜ ଲିଙ୍କ୍ |
मिशन,ମିଶନ୍ |
मिशन,ମିଶନ୍ |
मिशन,ମିଶନ୍ |
मिश्र शर्यत,ମିଶ୍ରିତ ଜାତି |
आधुनिक इतिहास,ଆଧୁନିକ ଇତିହାସ
मोडस विवेंडी,ମୋଡସ୍ ବିବେଣ୍ଡି |
एकतावाद,ମୋନାଚିଜିମ୍ |
सम्राट,ରାଜତନ୍ତ୍ର |
सम्राट,ରାଜତନ୍ତ୍ର |
राजेशाही,ରାଜତନ୍ତ୍ର |
राजेशाही,ରାଜତନ୍ତ୍ର |
राजसत्तावादी,ରାଜତନ୍ତ୍ର
राजेशाही,ରାଜତନ୍ତ୍ର
मठ,ମଠ
मठ,ମଠ
मठ,ମଠ
संन्यासी,ମୋନାଷ୍ଟିକ୍
संन्यासी,ମୋନାଷ୍ଟିକ୍
संन्यासी,ମାଙ୍କଡ
मातृ देश,ମାତୃ ଦେଶ |
मातृभूमी,ମାତୃଭୂମି
संसदेची जननी,ସଂସଦର ମାତା
मुक्रकर्स,ମାକ୍ରାକର୍ସ |
मम्मी,ମମି
संग्रहालय,ସଂଗ୍ରହାଳୟ
मस्केट,ମସ୍କେଟ୍ |
मस्केटियर,ମୁସ୍କିଟର୍ |
कस्तुरी,ମୁସ୍କେଟ୍ରି |
कस्तुरी,ମୁସ୍କେଟ୍ରି |
मस्टर मास्टर,ମାଷ୍ଟର ମାଷ୍ଟର |
मस्टर-रोल,ମାଷ୍ଟର-ରୋଲ୍ |
मस्टर-रोल,ମାଷ୍ଟର-ରୋଲ୍ |
विद्रोह,ବିଦ୍ରୋହ
विद्रोह कायदा,ବିଦ୍ରୋହ ଆଇନ
गूढ जहाज,ରହସ୍ୟ ଜାହାଜ
आख्यान,କାହାଣୀ
राष्ट्र,ଜାତି
मुळ,ଦେଶୀ
मूळ राज्य,ଦେଶୀ ରାଜ୍ୟ |
निसर्गवाद,ପ୍ରାକୃତିକତା |
नैसर्गिक हक्क,ପ୍ରାକୃତିକ ଅଧିକାର |
नाझी,ନାଜି
नाझी क्रांती,ନାଜି ବିପ୍ଳବ |
नाझीवाद,ନାଜିଜିମ୍
पूर्वे जवळ,ପୂର୍ବ ପୂର୍ବ
निग्रो,ନେଗ୍ରୋ |
निग्रोफिल,ନେଗ୍ରୋଫିଲ୍ |
निग्रोफिलिझम,ନେଗ୍ରୋଫିଲିଜିମ୍ |
नेग्रोफोबिया,ନେଗ୍ରୋଫୋବିୟା |
तटस्थ,ନିରପେକ୍ଷ |
तटस्थ देश,ନିରପେକ୍ଷ ଦେଶ |
नवीन करार,ନୂତନ ଡିଲ୍ |
नवीन जग,ନୂଆ ଦୁନିଆ
कुलीनता,ସମ୍ଭ୍ରାନ୍ତ
नोबल,ନୋବଲ୍ |
नोबल,ନୋବଲ୍ |
भटक्या,ନାମମାତ୍ର
भटक्यांचा जमाव,ନାମମାତ୍ର ହୋର୍ଡ |
भटक्या,ନାମକରଣ
गैर-आक्रमकता करार,ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
गैर-आक्रमकता करार,ଅହିଂସା ଚୁକ୍ତି |
युद्धविरहित राज्य,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
असहकार,ଅସହଯୋଗ |
असहकार चळवळ,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
उलट,ବିପରୀତ |
उलट,ବିପରୀତ |
ऑक्लोक्रसी (=मोबोक्रसी),Ochlocracy (= mobocracy)
ऑक्लोक्रॅट,Ochlocrat
अधिकृत दस्तऐवज,ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
जुने जग,ପୁରୁଣା ଦୁନିଆ |
कुलीन वर्ग,ଅଲିଗାର୍କି |
हल्ला,ଆକ୍ରମଣ
ओपन वाटाघाटी,ଖୋଲା ବୁ ation ାମଣା |
खुला प्रश्न,ଖୋଲା ପ୍ରଶ୍ନ |
रेकॉर्ड उघडा,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
ओरिएंट,ଓରିଏଣ୍ଟ
प्राच्यविद्या,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
प्राच्यविद्या,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
ओरिएंटलिस्ट,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
मूळ,ଉତ୍ପତ୍ତି
मूळ,ଉତ୍ପତ୍ତି
ऑर्थोग्राफी,ଅର୍ଥୋଗ୍ରାଫି |
शत्रुत्वाचा उद्रेक,ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
आउट-पोस्ट,ପୋଷ୍ଟ
अतिप्रभु,ଓଭର-ପ୍ରଭୁ
ओव्हर-राईड,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
ओव्हर-राईड,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
मूर्तिपूजक,ପାଗନ୍
मूर्तिपूजक,ପାଗନ୍
मूर्तिपूजक,ପୂଜାପାଠ
मूर्तिपूजक,ପୂଜାପାଠ
पॅगोडा,ପାଗୋଡା |
पॅगोडा,ପାଗୋଡା |
पॅगोडा,ପାଗୋଡା |
राजवाड्याचे कारस्थान,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
पॅलेटिनेट,ପାଲାଟିନେଟ୍ |
ताडपत्री,ଖଜୁରୀ ପତ୍ର |
पाम रविवार,ଖଜୁରୀ ରବିବାର |
Panegyrist,ପାନେଗିରିଷ୍ଟ |
घबराट,ଆତଙ୍କିତ |
घबराट,ଆତଙ୍କିତ |
घाबरणारा,ଆତଙ୍କିତ
पोपपद,ପାପାସି |
पोपपद,ପାପାସି |
पोपपद,ପାପାସି |
पोपपद,ପାପାସି |
पोपचा बैल,ପପାଲ୍ ଷଣ୍। |
पोपवाद,ପପାଲିଜିମ୍ |
पोपवाद,ପପାଲିଜିମ୍ |
पोपवादी,ପାପାଲିଷ୍ଟ |
पोप राज्य,ପପାଲ୍ ରାଜ୍ୟ |
पापवाद (=पॅपिस्ट्री),ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
पापिस्ट,ପପିଷ୍ଟ
पॅपिरस,ପେପିରୁସ୍ |
बोधकथा,ଦୃଷ୍ଟାନ୍ତ
परम,ପାରାମାଉଣ୍ଟ୍ |
सर्वोच्चता (=सर्वोच्च शक्ती),ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
सर्वोत्कृष्ट महिला,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
परम स्वामी,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
चर्मपत्र,ଚିତ୍ରକଳା |
चर्मपत्र,ଚିତ୍ରକଳା |
चर्मपत्र,ଚିତ୍ରକଳା |
क्षमा करा,କ୍ଷମା
पारले,ପାର୍ଲେସ୍
पारले,ପାର୍ଲେସ୍
संसद (=संसद),ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
संसद,ସଂସଦ
संसद,ସଂସଦ
संसद,ସଂସଦ
संसद कायदा,ସଂସଦ ଅଧିନିୟମ |
संसदपटू,ସଂସଦୀୟ
संसदपटू,ସଂସଦୀୟ
संसदीय प्रतिनिधी,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
पारनेलिझम,ପାର୍ନେଲିଜିମ୍ |
पॅरोल,ପାରୋଲ୍
पॅरोल,ପାରୋଲ୍
पॅरिसाइड,ପାରିକାଇଡ୍ |
पॅरिसाइड,ପାରିକାଇଡ୍ |
पक्षपाती,ଦଳୀୟ
पक्षपाती,ଦଳୀୟ
पक्षपाती,ଦଳୀୟ
पास,ପାସ୍ କରନ୍ତୁ |
पास शब्द (=वॉच शब्द),ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
कुलपिता,ପିତୃପୁରୁଷ
कुलपिता,ପିତୃପୁରୁଷ
पॅट्रिशियन,ପାଟ୍ରିସିଆନ୍ |
घराणेशाही,ପ rim ତୃକ ସମ୍ପତ୍ତି |
पॅक्स ब्रिटानिका,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
पॅक्स रोमाना,ପ୍ୟାକ୍ସ ରୋମାନା |
वंशावळ,ବଂଶ
वंशावळ,ବଂଶ
वंशानुगत व्यक्ती,ବଂଶଧର ବ୍ୟକ୍ତି |
समवयस्क,ସହକର୍ମୀ
समवयस्क,ସହକର୍ମୀ
पिरेज,ପାଇରେଜ୍
पिरेज,ପାଇରେଜ୍
पिरेज,ପାଇରେଜ୍
आयर्लंडचे समवयस्क,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
स्कॉटलंडचे समवयस्क,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
द्वीपकल्प मोहीम,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
द्वीपकल्पीय युद्ध,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
पेनंट,ପେନାଣ୍ଟ |
लोकांची सनद (=राष्ट्रीय सनद),ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
लोकांचा मोर्चा (=लोकप्रिय आघाडी),ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
लबाडी,ପରଫିଡି |
कालावधी,ସମୟ
कालावधी,ସମୟ
परिघ,ପେରିଫେରୀ |
कायमस्वरूपी तोडगा,ସ୍ଥାୟୀ ସମାଧାନ |
शाश्वत जागीर,ଚିରାଚରିତ ଫିଫ୍ |
फॅलान्क्स,ଫାଲାନକ୍ସ |
फॅलान्क्स,ଫାଲାନକ୍ସ |
फारो,ଫ୍ରୋହ
चित्रचित्र,ପିକ୍ଟୋଗ୍ରାମ୍ |
चित्रचित्र,ଚିତ୍ର
चित्रचित्र,ଚିତ୍ର
यात्रेकरू,ତୀର୍ଥଯାତ୍ରୀ
यात्रेकरू पिता,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
लुटणे,ପିଲେଜ୍
लुटणे,ପିଲେଜ୍
खांब,ସ୍ତମ୍ଭ
स्तंभलेख (अशोकाचे),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
स्तंभलेख (अशोकाचे),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
स्तंभलेख (अशोकाचे),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
समुद्री डाकू,ଡକାୟତି
समुद्री डाकू,ଡକାୟତି
खडबडीत लढाई,ଯୁଦ୍ଧ
प्लॉट,ଭୂଖଣ୍ଡ
पोलिस,ପୋଲିସ୍
पोलिस,ପୋଲିସ୍
पोलिटार्क,ରାଜନୀତି
पोलिटिकल एजंट,ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
राजकीय आश्रय,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
राजकीय निवासी,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
राजकीय दहशतवाद,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
मतदान कर,ପୋଲ ଟ୍ୟାକ୍ସ
पोंटून,ପଣ୍ଟୁନ୍ |
प्रीमियर,ପ୍ରିମିୟର୍ |
प्रीमियर,ପ୍ରିମିୟର୍ |
प्रीमियरशिप,ପ୍ରିମିୟର୍ସିପ୍ |
अध्यक्षपद,ରାଷ୍ଟ୍ରପତି
अध्यक्षपद,ରାଷ୍ଟ୍ରପତି
राष्ट्रपती,ରାଷ୍ଟ୍ରପତି
राष्ट्रपती,ରାଷ୍ଟ୍ରପତି
प्रेसीडियम,ପ୍ରେସିଡିୟମ୍ |
पंतप्रधान,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
प्रिमोजेनिचर,ପ୍ରାଥମିକତା
राजकुमार,ପ୍ରିନ୍ସ
राजकुमार,ପ୍ରିନ୍ସ
प्रिन्स बिशप,ପ୍ରିନ୍ସ ବିଶପ୍ |
राजकुमार सोबती,ପ୍ରିନ୍ସ କନସର୍ଟ |
राजकुमार रीजंट,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
पिंस regnant,ପିନ୍ସ ରେଗନାଣ୍ଟ |
राजकुमारी रीजंट,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
राजकुमारी रॉयल,ରାଜକୁମାରୀ ରୟାଲ୍ |
प्रधानता,ଆଚାର୍ଯ୍ୟ
प्रधानता,ଆଚାର୍ଯ୍ୟ
प्रधानता,ଆଚାର୍ଯ୍ୟ
बक्षीस,ପୁରସ୍କାର
बक्षीस,ପୁରସ୍କାର
बक्षीस रक्कम,ପୁରସ୍କାର ରାଶି
व्यावसायिक शिपाई,ବୃତ୍ତିଗତ ସ soldier ନିକ |
वचन,ପ୍ରତିଜ୍ଞା
प्रोमोंटरी किल्ला,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
संरक्षक,ସଂରକ୍ଷଣ
संरक्षक,ସଂରକ୍ଷଣ
संरक्षक,ସଂରକ୍ଷଣ
प्रोटेज,ପ୍ରୋଟେଗେ |
उत्पत्ती,ପ୍ରୋଭାନ୍ସ |
उत्पत्ती,ପ୍ରୋଭାନ୍ସ |
प्रोव्हनन्स सिस्टम,ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |
झिओनिस्ट समर्थक,ପ୍ରୋ-ଜିଓନିଷ୍ଟ |
सार्वजनिक शत्रू,ଜନସାଧାରଣ ଶତ୍ରୁ |
सार्वजनिक शत्रू,ଜନସାଧାରଣ ଶତ୍ରୁ |
विरामचिन्हे,ବିରାମଚିହ୍ନ
पुनिक युद्धे,ପନିକ ଯୁଦ୍ଧ |
प्युरिटन,ପୁରାଣ
पुट्श,ପୁଚ୍
क्वाड्रिगा,କ୍ୱାଡ୍ରିଗା |
चौपट युती,ଚତୁର୍ଭୁଜ ମିଳିତତା |
क्वेकर,କ୍ୱାକର୍ |
राणी,ରାଣୀ
राणीची पत्नी,ରାଣୀ କନସର୍ଟ |
क्वीन डोजर,ରାଣୀ
राणी,କୁଇଣ୍ଡୋମ୍ |
राणी,କୁଇଣ୍ଡୋମ୍ |
राणी आई,ରାଣୀ ମାତା |
राणी regnant,ରାଣୀ ପୁନର୍ବାର
क्विझलिंग,ପ୍ରଶ୍ନ
क्विझलिंग,ପ୍ରଶ୍ନ
भाडे सोडा,ଭଡା ଛାଡନ୍ତୁ |
थरथर,କ୍ୱିଭର୍ |
वॉरंटो,Quo ୱାରେଣ୍ଟୋ |
शर्यत,ଦ ace ଡ଼ |
वांशिक वर्चस्व,ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |
रॅक,ଥାକ
रॅक,ଥାକ
छापा टाकला,ରେଡ୍
छापा टाकला,ରେଡ୍
तटबंदी,ରାମପାର୍ଟ |
तटबंदी,ରାମପାର୍ଟ |
लूटमार,ରାନ୍ସକ୍ |
खंडणी,ମୁକ୍ତି
खंडणी,ମୁକ୍ତି
नासाडी,ରାଗ
नासाडी,କ୍ଷତି
क्षेत्र,କ୍ଷେତ୍ର
मागील गार्ड,ପଛ ଗାର୍ଡ |
मागील गार्ड क्रिया,ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ
बंडखोर,ବିଦ୍ରୋହୀ
बंडखोरी,ବିଦ୍ରୋହ
बंडखोरीची ओळख,ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |
रिकंडक्शन,ପୁନ ond ନିର୍ମାଣ
टोपण,ପୁନ onna ନିର୍ମାଣ
पुनर्रचना,ପୁନ on ନିର୍ମାଣ
विक्रम,ରେକର୍ଡ କରନ୍ତୁ |
रेकॉर्ड ऑफिस,ରେକର୍ଡ ଅଫିସ୍ |
विक्रमी निवृत्ती,ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |
लाल शर्ट,ନାଲି ସାର୍ଟ |
सुधारणा,ସଂସ୍କାର
निर्वासित,ଶରଣାର୍ଥୀ
रेगलिया,ରେଗାଲିଆ |
रेगलिया,ରେଗାଲିଆ |
रेगलिया,ରେଗାଲିଆ |
रीजन्सी,ରେଜେନ୍ସି
रीजेंट,ରେଜିଣ୍ଟ୍ |
रीजेंट राणी,ରେଜିଣ୍ଟ୍ ରାଣୀ |
रेजिसाइड,ହତ୍ୟା
रेजिसाइड्स,ରେଜିସିଡ୍ |
राजवट,ଶାସନ
राजवट,ଶାସନ
प्रदेश,ଅଞ୍ଚଳ
Regnal वर्ष,ନିୟମିତ ବର୍ଷ |
रेग्नंट,ଅବଶିଷ୍ଟ |
रेग्नम,ରେଗ୍ନୁମ୍ |
रेच,ରିଚ
राजवट,ଶାସନ କରନ୍ତୁ
राजवट,ଶାସନ କରନ୍ତୁ |
राज्य करणारे कुटुंब,ପରିବାର ଶାସନ
दहशतीचे राज्य,ଆତଙ୍କବାଦର ଶାସନ
दहशतीचे राज्य,ଆତଙ୍କବାଦର ଶାସନ
मजबुत करा,ସଶକ୍ତ କର |
मजबुतीकरण,ସଶକ୍ତୀକରଣ
पुनर्स्थापना,ପୁନ in ସ୍ଥାପନ
पुन्हा गुंतवणूक करा,ପୁନ in ନିବେଶ କରନ୍ତୁ |
रिले पोस्ट,ରିଲେ ପୋଷ୍ଟ |
रिले मार्ग,ରିଲେ ମାର୍ଗ
रिले प्रणाली,ରିଲେ ସିଷ୍ଟମ୍ |
सोडा,ରିଲିଜ୍
सोडा,ରିଲିଜ୍
त्याग,ତ୍ୟାଗ
त्याग,ତ୍ୟାଗ
रेपर्टरी (=इन्व्हेंटरी),ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର)
भांडार,ସଂଗ୍ରହାଳୟ
भांडार,ସଂଗ୍ରହାଳୟ
प्रजासत्ताक,ଗଣତନ୍ତ୍ର
प्रजासत्ताक दिवस,ଗଣତନ୍ତ୍ର ଦିବସ |
रिस्क्रिप्ट,ଲିପିବଦ୍ଧ
रिस्क्रिप्ट,ଲିପିବଦ୍ଧ
रहिवासी,ବାସିନ୍ଦା
जीर्णोद्धार,ପୁନରୁଦ୍ଧାର
पुनरुत्थान,ପୁନରୁତ୍ଥାନ |
पुनरुत्थान,ପୁନରୁତ୍ଥାନ |
माघार,ପଂଚାୟତ
उलटे (नाण्याचे),ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର)
बंड,ବିଦ୍ରୋହ
क्रांती,ବିପ୍ଳବ
"क्रांती, फ्रेंच","ବିପ୍ଳବ, ଫରାସୀ |"
क्रांती गौरवशाली,ବିପ୍ଳବ ଗ or ରବମୟ |
"क्रांती, औद्योगिक","ବିପ୍ଳବ, ଶିଳ୍ପ"
उगवतो,ଉଠିବା
रॉटन-बरो,ପତିତ-ବୋରୱେଲ |
रफ रायडर्स,ରୁଫ୍ ରାଇଡର୍ସ |
गोलाकार डोके,ଗୋଲାକାର ମୁଣ୍ଡ |
राउट,ମାର୍ଗ
रॉयल प्रेक्षक,ରୟାଲ୍ ଦର୍ଶକ |
रॉयल चार्टर,ରୟାଲ୍ ଚାର୍ଟର୍ |
रॉयल क्रेस्ट,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
रॉयल क्रेस्ट,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
शाही हुकूम,ରୟାଲ୍ ଆଦେଶ |
रुब्रिक,ରୁବ୍ରିକ୍ |
अवशेष,ଧ୍ୱଂସାବଶେଷ |
धावपटू,ରନର୍ |
तोडफोड,ସାବ୍ୟସ୍ତତା |
साबर,ସାବର |
सेबर्स,ସାବର୍ସ |
त्याग,ବଳିଦାନ
त्याग,ବଳିଦାନ
त्याग,ବଳିଦାନ
सुरक्षित आचरण,ନିରାପଦ ଆଚରଣ |
सेफगार्ड,ସୁରକ୍ଷାକର୍ମୀ |
सेफगार्ड,ସୁରକ୍ଷାକର୍ମୀ |
कर्तव्यांचे रक्षण करणे,କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା
सायली,ସ ally ଲି
सॅली-बंदर,ସଲି-ପୋର୍ଟ |
राजदंड,ରାଜଦଣ୍ଡ
स्किमिटर,ସ୍କିମିଟର୍ |
दुसरी इस्टेट,ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |
पंथ,ସେକ୍ଟର
पंथ,ସେକ୍ଟର
जप्ती,ଜବରଦଖଲ
जप्ती,ଜବରଦଖଲ
सिनेट,ସିନେଟ୍
सिनेट,ସିନେଟ୍
सिनेट,ସିନେଟ୍
सिनेट,ସିନେଟ୍
सेवक (= सीमा किंवा विलेन),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
सेवक (= सीमा किंवा विलेन),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
दासत्व (सरफहुड किंवा सर्फेज),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
दासत्व (सरफहुड किंवा सर्फेज),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
सावलीचा राजा,ଛାୟା ରାଜା |
शिप मनी,ଜାହାଜ ଟଙ୍କା
शॉक सैन्य (= वादळ सैन्य),ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ)
लहान संसद,ସଂକ୍ଷିପ୍ତ ସଂସଦ |
चकमक,Kir ଗଡା
गुलाम,ଦାସ
गुलामगिरी,ଦାସତ୍ୱ
गुलामगिरी,ଦାସତ୍ୱ
सैनिक राजकारणी,ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ
भाला,ବର୍ଚ୍ଛା
भाला-डोके,ବର୍ଚ୍ଛା-ମୁଣ୍ଡ
गोलाकार,କ୍ଷେତ୍ର
स्फ्रागिस्टिक्स,ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |
व्यवस्था खराब करते,ଲୁଟେରା ସିଷ୍ଟମ୍ |
स्क्वायर,ସ୍କ୍ ire ାଇୟାର୍ |
स्क्वायर,ସ୍କ୍ ire ାଇୟାର୍ |
स्क्वायरार्की,ସ୍କ୍ ire ାର୍ଚି |
स्क्वायरार्की,ସ୍କ୍ ire ାର୍ଚି |
मानक,ମାନକ
मानक-वाहक,ମାନକ-ଧାରକ |
उभे सैन्य,ସ୍ଥାୟୀ ସେନା |
