Malayalam,Kannada
ഫാക്‌ടോറിയൽ ബ്ലോക്ക് ഡിസൈൻ,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
ബദൽ,ಪರ್ಯಾಯ
1. പട്ടി 2. പലിഹാർ,1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್
മൊത്തത്തിലുള്ള,ಒಟ್ಟು
ഫീൽഡ് മൂല്യനിർണ്ണയം,ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ
കാർഷിക ബജറ്റിംഗ്,ಕೃಷಿ ಬಜೆಟ್
കാർഷിക ബിസിനസ്സ്,ಕೃಷಿ ವ್ಯಾಪಾರ
ഫീൽഡ് ആസൂത്രണം,ಕ್ಷೇತ್ರ ಯೋಜನೆ
1. കർഷകൻ 2. കർഷകൻ,1. ರೈತ 2. ರೈತ
1. കൃഷി 2. കൃഷി,1. ಕೃಷಿ 2. ಕೃಷಿ
കൂട്ടിയിടി,ಘರ್ಷಣೆ
ഒന്നിലധികം പ്രജനനം,ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ
അഴുകൽ,ಹುದುಗುವಿಕೆ
ഫെർട്ടിലിറ്റി,ಫಲವತ್ತತೆ
വളം,ಗೊಬ್ಬರ
വളം ഉപയോഗം കാര്യക്ഷമത,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
നാരുകളുള്ള,ನಾರಿನಂತಿರುವ
1. ഫാം 2. ഏരിയ 3. സ്ഥലം,1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ
മണ്ണ് വെള്ളം പിടിക്കൽ,ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು
ഫീൽഡ് പ്രദർശനം,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
1. ഇമ്മൊബിലൈസേഷൻ 2. ഫിക്സേഷൻ 3. ഫിക്സേഷൻ,1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ
1. വെള്ളപ്പൊക്കം 2. ഇംപ്രെഗ്നേഷൻ,1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ
ഒഴുക്ക് ഡയഗ്രം,ನಿರ್ವಹಣಾ ಚಿತ್ರ
ഭക്ഷണ മൂല്യം,ಆಹಾರ ಮೌಲ್ಯ
കാലിത്തീറ്റ,ಮೇವು
പ്രവചനം,ಮುನ್ಸೂಚನೆ
വനം,ಅರಣ್ಯ
വനവൽക്കരണം,ಅರಣ್ಯೀಕರಣ
1. ടാഡ്പാർൺ 2. ഫോം,1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್
മഞ്ഞ് പ്രതിരോധം,ಹಿಮ ನಿರೋಧಕ
1. പാലാ 2. ബ്ലൈറ്റ്,1. ಪಾಲಾ 2. ಬ್ಲೈಟ್
1. മരവിച്ച 2. മരവിച്ച,1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ
പ്രവർത്തനം,ಕಾರ್ಯ
1. ഫ്രൂട്ട് ഫാൾ 2. ഫ്രൂട്ട് ഫാൾ,1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ
ഫലമായിത്തീരുന്നു,ಹಣ್ಣಾಗುತ್ತವೆ
1. ഫ്യൂമിഗേഷൻ 2. ഫ്യൂമിഗേഷൻ,1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ
കുമിൾനാശിനി,ಶಿಲೀಂಧ್ರನಾಶಕ
ആന്റിഫംഗൽ,ಶಿಲೀಂಧ್ರನಾಶಕ
കുമിൾ,ಶಿಲೀಂಧ್ರ
1. ഖുദ് 2. സീത,1. ಖುದ್ 2. ಸೀತಾ
1. ഫ്യൂഷൻ 2. ഫ്യൂഷൻ,1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್
പഞ്ഞി,ಹತ್ತಿ ಉಣ್ಣೆ
രോമമുള്ള,ಕೂದಲುಳ್ಳ
1. ട്രീ അൾസർ 2. പിടിക,1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ
1. ഗേമറ്റുകൾ 2. ഗെയിമറ്റുകൾ,1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು
1. പൂന്തോട്ടം 2. പൂന്തോട്ടം,1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ
1. പൻസാൽ 2. ഹൈഡ്രോമീറ്റർ,1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್
ജീൻ ശേഖരണം,ಜೀನ್ ಸಂಗ್ರಹ
ജീൻ ടാഗൺ,ಜೀನ್ ಟ್ಯಾಗನ್
വംശാവലി,ವಂಶಾವಳಿ
ജീൻ മാപ്പ്,ಜೀನ್ ನಕ್ಷೆ
ജനിതകശാസ്ത്രം,ಆನುವಂಶಿಕ
1. ജീനോം 2. സംഗീൻ,1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್
സഞ്ജിനി ശേഖരം,ಸಂಜಿನಿ ಸಂಗ್ರಹ
ജനിതകശാസ്ത്രം,ಜೀನೋಮಿಕ್ಸ್
ജനിതകരൂപം,ಜೀನೋಟೈಪ್
1. ജീൻ ഘടന 2. ജീൻ തരം,1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ
വംശാവലി,ವಂಶಾವಳಿ
1. ജനുസ്സ് 2. വംശം,1. ಕುಲ 2. ವಂಶ
1. ബീജം 2. ബീജം,1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು
അണുനാശിനി,ಕ್ರಿಮಿನಾಶಕ
മുളപ്പിക്കൽ,ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ
1. ജെർംപ്ലാസ്ം 2. ജെർംപ്ലാസം,1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ
ഗിബ്ബെറലിക് ആസിഡ്,ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ
പെറുക്കുക,ಕೊಯ್ಲು
തുഷ്,ತುಶ್
1. ഗ്ലൂറ്റൻ 2. ഗ്ലൂട്ടണി,1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ
ഗ്ലൈക്കോളിസിസ്,ಗ್ಲೈಕೋಲಿಸಿಸ್
കൊള്ളാം,Sundara
സുവർണ്ണ വിപ്ലവം,ಸುವರ್ಣ ಕ್ರಾಂತಿ
1. വർഗ്ഗീകരണം 2. വർഗ്ഗീകരണം 3. വർഗ്ഗീകരണം,1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ
1. ഒട്ടിച്ച ചെടി 2. പെൻബ്രൽ ചെടി,1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ
പേന പൊരുത്തമില്ലാത്ത,ಪೆನ್ ಅಸಮಂಜಸ
ഗ്രാന,ಗ್ರಾನಾ
ഗ്രാനുലേഷൻ,ಗ್ರಾನುಲೇಷನ್
പച്ചിലവളം,ಹಸಿರು ಗೊಬ್ಬರ
ഹരിത വിപ്ലവം,ಹಸಿರು ಕ್ರಾಂತಿ
വളർച്ചയും വികസനവും,ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ
1. മോണരോഗം,1. ಗಮ್ ರೋಗ
ഭിന്നലിംഗക്കാരൻ,ಭಿನ್ನಲಿಂಗೀಯ
1. പ്രകൃതി 2. പ്രകൃതി 3. രൂപഗുണ 4. ഭാവം,1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ
1. ഓല 2. കർക്കപ്പട്ട് 3. കർക്ക,1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ
റോമിൽ വാച്ച്,ರೋಮಿಲ್ವಾಚ್
സലൈൻ സിസ്റ്റ്,ಲವಣಯುಕ್ತ ಚೀಲ
ഹാരോ,ಹಾರೋ
1. വിളവെടുപ്പ് സൂചിക 2. വിളവെടുപ്പ് സൂചിക,1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ
1. വിളവെടുപ്പ് 2. വിളവെടുത്ത വിള 3. പൂർത്തിയായ വിള 4. വിളവ്,1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ
1. പറിക്കൽ 2. വിളവെടുപ്പ് 3. പറിക്കൽ,1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು
1. മുട്ടയിടൽ 2. മുട്ട ശക്തി,1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ
ഉണങ്ങിയ പുല്ല്,ಒಣ ಹುಲ್ಲು
ഉണങ്ങിയ തീറ്റ,ಒಣ ಆಹಾರ
ഗഞ്ചി,ಗಂಜಿ
മൂടൽമഞ്ഞ്,ಮಬ್ಬು
മൂടൽമഞ്ഞ്,ಮಸುಕಾದ
1. ബാലി 2. സിത്ത 3. മുണ്ടക് 4. ടോപ്പ് 5. തല 6. സിറ,1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ
തോടിന്റെ അവസാനം,ತೋಡು ಕೊನೆಯಲ್ಲಿ
മുകളിൽ അരിവാൾകൊണ്ടു,ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು
വേലി,ಬೇಲಿ
കസ്റ്റഡി,ಪಾಲನೆ
കുണ്ഡലിനി,ಕುಂಡಲಿನಿ
ഹെമറ്റൈറ്റ്,ಹೆಮಟೈಟ್
1. സസ്യം 2. സസ്യം,1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ
1.ബൊട്ടാണിക്കൽ ശേഖരം 2.ബൊട്ടാണിക്കൽ മ്യൂസിയം,1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ
കളനാശിനി,ಸಸ್ಯನಾಶಕ
പാരമ്പര്യം,ಅನುವಂಶಿಕತೆ
പാരമ്പര്യം,ಅನುವಂಶಿಕತೆ
ബൈസെക്ഷ്വൽ,ಉಭಯಲಿಂಗಿ
ഹെറ്ററോക്രോമാറ്റിക്,ಭಿನ್ನವರ್ಣದ
heterofertilization,ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್
1. ഹൈബ്രിഡോസ് 2. ഹെറ്ററോസിസ്,1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್
സെക്സ്ക്രോമസോമുകൾ,ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು
വളർത്തി,ಪೋಷಿಸಿದರು
ഹെക്സാഡെസിമൽ,ಹೆಕ್ಸಾಡೆಸಿಮಲ್
തണുത്ത സുഷുപ്തി,ಶೀತ ಸುಪ್ತ
ഉയർന്ന സാന്ദ്രത നടീൽ,ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ
1. പിൻഡ്ലക്ക് 2. കുന്ന് (നെല്ല്),1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ)
ഹിസ്റ്റോഗ്രാം,ಹಿಸ್ಟೋಗ್ರಾಮ್
ഹൈടെക് ഹോർട്ടികൾച്ചർ,ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ
1.തൈര് 2. കൂട്,1.ಮೊಸರು 2. ಜೇನುಗೂಡು
1. കളനിയന്ത്രണം 2. കളനിയന്ത്രണം,1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು
പിടിക്കുന്നു,ಹಿಡಿದು
സ്വകാര്യ ഫാം,ಖಾಸಗಿ ಫಾರ್ಮ್
ഹോമിയോസ്റ്റാസിസ്,ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್
മാതൃഭൂമി,ತಾಯ್ನಾಡು
ഏകതാനത,ಏಕರೂಪತೆ
1. ഏകതാനമായ 2. ഏകതാനമായ,1. ಏಕರೂಪದ 2. ಏಕರೂಪದ
സഹതാപം,ಸಹಾನುಭೂತಿಯುಳ್ಳ
ഹോമോസൈഗസ്,ಹೋಮೋಜೈಗಸ್
1. ഖുറിക്ക 2. ഭക്ഷണ പാത്രം 3. ഹാപ്പർ,1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್
1. പാളി 2. ചക്രവാളം,1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್
ഹോർട്ടികൾച്ചറൽ വിളകൾ,ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು
1. ഹോർട്ടികൾച്ചർ 2. ഹോർട്ടികൾച്ചർ 3. ഹോർട്ടികൾച്ചർ 4. ഹോർട്ടികൾച്ചർ,1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ
