Tamil,Hindi
தேசிய ஆர்ப்பாட்டம்,राष्ट्रीय प्रदर्शन
தேசியமயமாக்கல் (நிலத்தின்),भूमि का राष्ट्रीयकरण
இயற்கை,"प्राकृतिक, प्राकृत"
இயற்கை அரிப்பு,प्राकृतिक अपरदन
இயற்கை விவசாயம்,प्राकृतिक खेती
இயற்கை வளங்கள்,प्राकृतिक संसाधन
இயற்கை தேர்வு,प्राकृतिक वरण
இயற்கை தாவரங்கள்,प्राकृतिक वनस्पति
கழுத்து (ஹார்ட்),वृंत
நெக்ரோசிஸ்,ऊतकक्षय
தேன்,मकरंद
எதிர்மறை அலெலோபதி,ऋणात्मक ऐलीलोपैथी
Nematicide,सूत्रकृमिनाशी
நெமடோட் எதிர்ப்பு ரூட்ஸ்டாக்,सूत्रकृमिरोधी मूलवृंत
வராலியல்,सूत्रकृमिविज्ञान
நியோடெனி,चिरडिंभता
நிகர ஒருங்கிணைப்பு விகிதம் (NAR),नेट स्वांगीकरण दर
நிகர ஆதாயம்,कुल लाभ
நிகர வருமானம் (பண்ணை வருமானம்),कुल आय (फार्म आय)
நிகர நீர்ப்பாசன தேவை,कुल सिंचाई आवश्यकता
நிகர உற்பத்தித்திறன்,कुल उत्पादकता
நிகர வருவாய்,कुल प्रतिफल
வலைகள்,"जाली लगाना, जाली से पकड़ना"
நரம்பியல்,"न्यूरॉन, तंत्रिकोशिका"
நடுநிலை,"निष्प्रभावी, उदासीन"
நடுநிலைவாதம்,उदासीनता
நடுநிலைப்படுத்தல்,"उदासीनीकरण, निष्प्रभावीकरण"
நடுநிலை மண்,उदासीन मृदा
நியூட்ரான் ஈரப்பதம் மீட்டர்,न्यूट्रॉन नमीमापी
முக்கிய,"निकेत, कर्मस्थिति, कर्मता"
நிகோடின்,निकोटिन
இரவு மண்,"मल, विष्ठा"
நைட்ரேட் ஒருங்கிணைப்பு,नाइट्रेट स्वांगीकरण
நைட்ரேட் குறைப்பு,नाइट्रेट अवकरण
நைட்ரேட் நச்சுத்தன்மை,नाइट्रेट विषाक्तता
நைட்ரே,"शोरा, नाइटर"
நைட்ரிஃபிகேஷன் இன்ஹிபிட்டர்,नाइट्रीकरण संदमक
நைட்ரஜன் ஒருங்கிணைப்பு,नाइट्रोजन स्वांगीकरण
நைட்ரஜன் சுழற்சி,नाइट्रोजन चक्र
நைட்ரஜன் குறைபாடு,नाइट्रोजन न्यूनता
நைட்ரஜன் நிர்ணயம்,नाइट्रोजन स्थिरीकरण
நைட்ரஜன்,नाइट्रोजनी
நோபலைசேஷன்,उत्कृष्टीकरण
உன்னத கரும்பு,"पौंडा, मोटा गन्ना"
இரவு,रात्रिचर
முனை,"गांठ, पर्वसंधि, नोड"
முடிக்கப்பட்ட ஆலை,ग्रांथिल (मूल) पादप
முடிச்சு,ग्रंथन
முடிச்சு,ग्रंथि
நாடோடி,"घुमंतू, चलवाही, खानाबदोश"
பெயரிடல்,नाम पद्धति
அல்லாத அலெலிக்,अविकल्पी
அல்லாத தந்துகி துளை,अकेशिका रंध्र
போட்டியிடும் பயிர்,अप्रतिस्पर्धी सस्य
முட்டாள்தனமான பிறழ்வு,निरर्थक उत्परिवर्तन
குறிப்பிடத்தக்க அல்ல,असार्थक
அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது,अनम्लकारी उर्वरक
தொடர்பு கொள்ளாதது,अयुग्मन
விவரிக்கப்படாத (விலங்கு),अज्ञातकुल (पशु)
அத்தியாவசியமற்ற உறுப்பு,अनावश्यक तत्व
மதுபானம் அல்லாத,असमांग
ஹோமோலாஜஸ் அல்லாத,"असमधर्मी, असमजात"
துருவமற்ற கலவை,अध्रुवीय यौगिक
புதுப்பிக்க முடியாத ஆற்றல்,अनवीकरणीय ऊर्जा
தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்,अवरणात्मक स्पर्श शाकनाशी
தேர்ந்தெடுக்கப்படாத களைக்கொல்லி,अवरणात्मक शाकनाशी
சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்,असहजीवी नाइट्रोजन स्थिरीकरण
சாதாரண விநியோகம்,सामान्य वितरण
சாதாரண நாற்றுகள்,सामान्य पौध
சாதாரண தீர்வு,सामान्य विलयन
இயல்பாக்குதல்,सामान्यीकरण
வடக்கு வெடிப்பு,नार्दर्न शोषण
அறிவிக்கக்கூடிய நோய்,"सूचनीय रोग, विज्ञाप्य रोग"
நடவு இல்லை,बिना जुताई के बुवाई
தீங்கு விளைவிக்கும் களைகள்,अनिष्टकारी खरपतवार
அணு காந்தம்,नाभिकीय चुंबकीय अनुनाद
கருக்கள் அமிலம்,न्यूक्लिक अम्ल
நியூக்ளியோபாக்டர்,न्यूक्लियोबैक्टर
நியூக்ளியோலஸ்,"न्यूक्लियोलस, केंद्रिका"
உட்கரு அமிலம்,न्यूक्लियोटाइड
கரு,केन्द्रक
பூஜ்ய கருதுகோள்,निराकरणीय परिकल्पना
Fullisomic,शून्यसूत्री
பூஜ்ய-பிறழ்வு,शून्य उत्परिवर्तन
செவிலியர் செல்,धात्री कोशिका
செவிலியர் பயிர்,"पोषक फसल, पोषक सस्य"
நர்சரி,"रोपणी, नर्सरी, पौधशाला"
நட்,"दृढ़ फल, गुठली, दृढ़कण"
ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்,पोषक चक्र
ஊட்டச்சத்து குறைபாடு அறிகுறிகள்,पोषक न्यूनता लक्षण
ஊட்டச்சத்து,पोषण
ஊட்டச்சத்து மதிப்பு,पोषण मान
ஊட்டச்சத்து மதிப்பு அட்டவணை,पोषण मान सूचकांक
விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்,उभयनिष्ठ
நாகாய் கற்பூரம்,ककरोंदा
நர்சிஸஸ்,नर्गिस
நிஜெல்லா,कलौंजी
நைஜர்,रामतिल
இரவு மல்லிகை,रात की रानी
நிபா பாம்,गोफल
நட் புல்,सागरमोथा
நட்டு செட்ஜ்,मोथा
ஜாதிக்காய்,जायफल
நூற்புழு,सूत्रकृमि
நட்டு அந்துப்பூச்சி,नट घुन
நெமடவியலாளர்,सूत्रकृमि विज्ञानी
ஏரோப்கள்,अविकल्पी वायुजीव
கடமைப்பட்ட காற்றில்லா,अविकल्पी अवायुजीव
கடமைப்பட்ட ஒட்டுண்ணி,अविकल्पी परजीवी
கட்டாயம்,अविकल्पी
ஆஃப் வகை தாவரங்கள்,अवांछित पौधे
எண்ணெய் கேக்,खली
ஒகாசாகி துண்டு,ओकाजाकी खंड
Olericulture,"शाकभाजी उत्पादन, शाकभाजी संवर्धन"
ஒலிகோஜீன்,अल्पजीन
ஒலிகோணுக்ளியோடைடு,अल्पन्यूक्लियोटाइड
ஆலிவ் எண்ணெய்,जैतून का तेल
ஒமேகா -3-கொழுப்பு அமிலம்,ओमेगा-3-वसीय अम्ल
சர்வ வல்லமையுள்ள,सर्वाहारी
ஆன்கோஜீன்,अर्बुद जीन
ஆன்கோஜெனிக் வைரஸ்,अर्बुदजनक विषाणु
ஆன்காலஜி,"कैंसर विज्ञान, अर्बुदविज्ञान"
பண்ணை ஆராய்ச்சி,प्रक्षेत्र पर अनुसंधान
ஓசைட்,अडंक
இயக்க செலவு,प्रचालन लागत
ஓபரான்,"ओपेरॉन, प्रचालेक"
வாய்ப்பு பயிர்,अवसरी सस्यन
உகந்த டோஸ்,इष्टतम मात्रा
உகந்த பொருளாதார டோஸ்,इष्टतम आर्थिक मात्रा
பழத்தோட்ட செயல்திறன்,फलोद्यान की दक्षता
கரிம வேளாண்மை,जैविक कृषि
ஆர்கானிக் கூழ்,"कार्बनिक कोलॉइड्स, कार्बनिक कलिल"
கரிம வேளாண்மை,जैविक खेती
கரிம உரம்,जैविक खाद
கரிம விஷயம்,"जैविक पदार्थ, कार्बनिक पदार्थ"
கரிம நைட்ரஜன் (மண்),जैविक नाइट्रोजन (मृदा)
கரிம பாஸ்பரஸ்,जैविक फॉस्फोरस
கரிம மண்,"कार्बनिक मृदा, जैविक मृदा"
ஆர்கானிக் கழிவுகள்,जैविक अपशिष्ट
கரிம,"जैविक, कार्बनिक"
ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்,संगठित विपणन
ஆர்கனோஜெனெஸிஸ்,अंग विकास
ஆர்கனோலெப்டிக் மதிப்பீடு,इंद्रियग्राही मूल्यांकन
ஒன்னிண்டாலஜி,पक्षिविज्ञान
ஆர்த்தடாக்ஸ் விதை,सुसाध्य बीज
ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு,लांबिक बहुपद समीकरण
சவ்வூடுபரவல்,परासरण
ஆஸ்மோடிக் விளைவு,परासरणी प्रभाव
ஆஸ்மோடிக் ஆற்றல்,परासरणी विभव
தீவிர நோய்ப் பரவல்,"उद्भेद, फैलना"
இனப்பெருக்கம்,बहिः प्रजनन
சூளை,"अवन, बंद चूल्हा"
ஓவர்விண்டர்,शिशिर लंघन
ஒன்றுடன் ஒன்று தலைமுறை,अतिव्यापी पीढ़ी
முட்டை,अंडाणु
ஆக்சிஜனேற்றம்,ऑक्सीकरण
ஆக்ஸிலோஃபைட்டுகள்,अम्लोद्भिद्
ஓட்ஸ்,जई
எண்ணெய் பனை,तेल ताड़
ஒலியாண்டர்,कनेर
ஆலிவ்,जैतून
வெங்காயம்,प्याज
ஓபியம் பாப்பி,पोस्त
"ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்",चिनार
பொதி,पैकिंग
துடுப்பு,बाड़ा
ஜோடி வரிசை நடவு,युगल पंक्ति बुवाई
விதை,"खाद्यता, स्वादिष्टता"
பேனிகல்,"पुष्पगुच्छ, यौगिक असीमाक्ष"
பாராசென்ட்ரிக் தலைகீழ்,पराकेंद्री प्रतिलोमन
அளவுரு,प्राचल
ஒட்டுண்ணி,परजीवी
பரவும்,अंशक्वथनन
பாரன்கிமா,मृदूतक
பெற்றோர் ராக்,"जनक शैल, मूल शैल"
பார்னென்ட் வறட்சி,"स्थायी अनावृष्टि, स्थायी सूखा"
பார்த்தினோஜெனெஸிஸ்,अनिषेकजनन
பகுதி காரணி உற்பத்தித்திறன்,आंशिक कारक उत्पादकता
பங்கேற்பு கிராமப்புற மதிப்பீடு,सहभागी ग्रामीण आकलन
துகள் அடர்த்தி,कण घनत्व
செயலற்ற உறிஞ்சுதல்,निष्क्रिय अवशोषण
மேய்ச்சல்,चरागाह
மேய்ச்சல்,पाश्चुरीकरण
பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை),पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया)
விவசாய விவசாயம்,भूस्वामित्व खेती
கரி (மண்),पीट (मृदा)
பெட்,पेड
பெடிகல்,"पुष्पवृंत, वृंत"
வம்சாவளி,वंशावली
பெடோஜெனெஸிஸ்,मृदाजनन
ஹெடியல்,मृदाविज्ञान
தலாம்,छिलका उतारना
உரித்தல்,"छीलना, विशल्कन"
துகள்கள்,टिकियाकरण
வழிந்தோடும்,अंतःस्रवण
வற்றாத,बहुवर्षीय पादप
பெரிசென்ட்ரிக் தலைகீழ்,परिकेंद्री प्रतिलोमन
பெரி-நகர்ப்புற,परिनगरीय
ஊடுருவக்கூடிய தன்மை,पारगम्यता
பெர்மாகல்ச்சர்,स्थायी कृषि
நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி),स्थायी म्लानि बिंदु
அனுமதி குணகம்,पारगम्यता गुणांक
ஊடுருவக்கூடிய விகிதம்,पारगम्यता दर
ஊடுருவல்,पारगम्यतामापी
தொடர்ச்சியான களைக்கொல்லி,दीर्घस्थायी शाकनाशी
பூச்சிக்கொல்லி,पीड़कनाशी
பெட்ரோபைட்,शैलोद्भिद्
பேஜ்,"विभोजी, फाज"
கட்ட நடவு,समयांतराल बुवाई
பாஸ்மிட்,"फैस्मिड, प्रणाभक"
ஃபெல்லோஜென்,कागजन
பினோலிக் கலவைகள்,फिनोलिक यौगिक
பினோலஜி,"रूपानुकृति विज्ञान, फलोद्गदिकी"
பினோடைப்,"लक्षण प्ररूप, समलक्षणी, लक्षण"
பெரோமோன்,फीरोमोन
புளோம்,"पोषवाह, फ्लोएम"
பாஸ்பேட் நிர்ணயம்,फॉस्फेट स्थिरीकरण
பாஸ்பேட் ராக்,फॉस्फेट शैल
பாஸ்பேட் கரைதிறன்,फॉस्फेट विलयीकरण
பாஸ்பேட் கரைதிறன்,फॉस्फेट विलयीकरण
பாஸ்படைடு,फॉस्फेटाइड
பாஸ்போ-ஜிப்சம்,फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम
பாஸ்போலிபிட்,फॉस्फोलिपिड
பாஸ்போரிலேஷன்,फॉस्फोरिलीकरण
புகைப்பட நிறமாலை,प्रकाश वर्णक्रमापी
ஃபோட்டோட்ரோஃப்,प्रकाशस्वपोषी
ஒளி எதிர்வினை,प्रकाश रासायनिक अभिक्रिया
ஒளிச்சேர்க்கை,प्रकाशिक अपघटन
ஃபோட்டோமெட்ரி,प्रकाशमिति
ஃபோட்டோமார்போஜெனெஸிஸ்,प्रकाशीय संरचना विकास
ஃபோட்டான்,फोटॉन
புகைப்படம்-ஆக்சிஜனேற்றம்,प्रकाश ऑक्सीकरण
ஒளிச்சேர்க்கை,"दीप्तिकाल, प्रकाशकाल"
ஒளிச்சேர்க்கை,दीप्तिकालिता
ஃபோட்டோபாஸ்போரிலேஷன்,प्रकाशीय फॉस्फोरिलीकरण
ஒளிச்சேர்க்கை,प्रकाश पुनर्सक्रियण
ஒளிச்சேர்க்கை,प्रकाशग्राही
ஒளிச்சேர்க்கை,प्रकाशीय श्वसन
ஒளிச்சேர்க்கை,प्रकाश संश्लेषण
ஒளிச்சேர்க்கை செயல்திறன்,प्रकाश संश्लेषी दक्षता
ஒளிச்சேர்க்கை,प्रकाश संश्लेषी गुणांक
ஒளிச்சேர்க்கை,प्रकाश संश्लेषी सक्रिय विकिरण
ஃபோட்டோட்ரோபிசம்,प्रकाशानुवर्तन
பைலோடி,पर्णाभता
பைலோடாக்ஸி,पर्णविन्यास
உடல் வானிலை,भौतिक अपक्षय
உடலியல் கோளாறு,कार्यिकीय विकार
உடலியல் வறட்சி,कार्यिकीय शुष्कता
உடலியல் இழப்பு,कार्यिकीय भार ह्रास
உடலியல் முதிர்ச்சி,कार्यिकीय परिपक्वता
பைட்டோக்ரோம்,पादपवर्णक
பைட்டோ எக்ஸ்ட்ராக்ஷன்,पादप निष्कर्षण
பைட்டோமாஸ்,पादप भार
பைட்டோனெமடோட்,पादप सूत्रकृमि
பைட்டோரேமீடியேஷன்,पादप उपचार
பைட்டோசைடர்ஃபோர்,पादप सिडरोफोर
பைட்டோடாக்ஸிக்,पादप विषालु
பைட்டோட்ரான்,फाइटोट्रोन
பிக்சோகிராப்,चित्रालेख
பை வரைபடம்,पाइ आरेख
பைசோமீட்டர்,दाबमापी
பிட்சர் விவசாயம்,घट खेती
வேலை வாய்ப்பு (உரம்),"अवस्थापन, निवेशन (उर्वरक)"
நஞ்சுக்கொடி,"बीजांडआसन (पौधों में), अपरा, प्लेसेंटा"
பிளானிங்,"सुहागा, पाटा फेरना"
தாவர இனப்பெருக்கம்,पादप प्रजनन
தாவர அடர்த்தி,पादप सघनता
தாவர சூழலியல்,पादप पारिस्थितिकी
தாவர வளர்ச்சி ஊக்குவிப்பாளர்,पादप वृद्धिकारक
தாவர வளர்ச்சி சீராக்கி,पादप वृद्धि नियामक
தாவர அறிமுகம்,पादप प्रवेशन
தாவர ஊட்டச்சத்துக்கள்,पादप पोषक (तत्व)
தாவர ஊட்டச்சத்து,पादप पोषण
தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை,पादप संगरोध नियमन
தாவர திசு சோதனை,पादप ऊतक परीक्षण
தோட்ட பயிர்கள்,"रोपणी फसलें, बागानी फसलें"
தோட்டக்காரர்,"प्लांटर, रोपण यंत्र"
நடவு பொருள்,रोपण सामग्री
நடவு விகிதம்,रोपण अनुपात
பிளாஸ்மா,प्रद्रव्य
பிளாஸ்மா சவ்வு,प्लाज्मा झिल्ली
பிளாஸ்மிட்,प्लाज्मिड
பிளாஸ்மோடெஸ்மாட்டா,प्रद्रव्यतंतु
பிளாஸ்மோலிசிஸ்,प्रद्रव्यलयन
பிளாஸ்டிசிட்டி,"सुघट्यता, प्लास्टिकता"
பிளாஸ்டிக் வளர்ப்பு,प्लास्टीकल्चर
பிளாஸ்டிட்,लवक
ப்ளியோட்ரோபிக் மரபணு,बहुप्रभावी जीन
சதி (சோதனை),प्रखंड (प्रायोगिक)
உழவு,जुताई
பிளக்-சோல்,खूड़तली
பிளக்-சோல் பிளேஸ்மென்ட்,खूड़तली निवेशन
ப்ளூவல் அரிசி நிலங்கள்,वर्षा-आधारित धान की भूमियां
Pluvic,वर्षा सबंधी
நியூமேடிக் ஸ்ப்ரேயர்,वायुचालुत फुहारक
நியூமாடோபோர்,श्वसनमूल
போட்ஸோல் மண்,पॉडजोल मृदा
போட்ஸோலைசேஷன்,पॉडजोलीभवन
புள்ளி பிறழ்வு,बिंदु उत्परिवर्तन
பாய்சன் விநியோகம்,प्वासों वितरण
மகரந்தச் சேர்க்கை,परागक
பாலிம்பிரோனி,बहुभ्रूणता
பாலிமரைசேஷன்,बहुलकन
பாலிமார்பிசம்,बहुरूपता
பாலிஸ்பெர்மி,बहुपट्टीय गुणसूत्र
பாலிடீன் குரோமோசோம்,पॉलीटिन गुणसूत्र
POMOLOGY,फलकृषि विज्ञान
மக்கள் தொகை,"सरंध्रता, आबादी"
போரோசிட்டி (துளை-இடம்),सरंध्रता
பிந்தைய வெளிப்பாடு,उद्भव-पश्चात्
அறுவடை பிந்தைய,"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर"
அறுவடைக்கு பிந்தைய உழவு,कटाई-उपरांत जुताई
பொட்டாசியம் உறிஞ்சுதல் விகிதம்,पोटैशियम अवशोषण अनुपात
பொட்டாசியம் சரிசெய்தல்,पोटैशियम स्थिरीकरण
சாத்தியமான அமிலத்தன்மை,संभाव्य अम्लता
சாத்தியமான பயிர் மகசூல்,संभाव्य फसल उपज
சாத்தியமான ஆவியாதல்,संभाव्य वाष्पन
சாத்தியமான ஆவியாதல் செயல்திறன்,संभाव्य वाष्पोपरिवर्तन
கோழி விவசாயம்,कुक्कुट पालन
புல்வெளி,"प्रेयरी, घास का बड़ा मैदान"
முன் தாங்கும் காலம்,फलनपूर्व अवधि
மழைப்பொழிவு,"अवक्षेपण, वर्षण"
துல்லிய விவசாயம்,परिशुद्ध कृषि
துல்லிய விவசாயம்,परिशुद्ध कृषि
பிரிடேட்டர்,परभक्षी
முன் வெளிப்பாடு,उद्भव-पूर्व
முன் வெளிப்பாடு சிகிச்சை,उद्भव-पूर्व उपचार
சிகிச்சையை முன்கூட்டியே,बुवाई-पूर्व उपचार (शाकनाशी)
அழுத்தவும்,प्रेसमड (चीनी की मैली)
அழுத்தம் சாய்வு,दाब प्रवणता
விலை நெகிழ்ச்சி,कीमत लोच
விலை அட்டவணை,कीमत सूचकांक
முதன்மை கலாச்சாரம்,प्राथमिक संवर्ध
முதன்மை வளர்ச்சி,प्राथमिक वृद्धि
முதன்மை உழவு,प्राथमिक कर्षण
ப்ரைமர்,प्रारंभक
ஆரம்பம் (புகையிலை),रचाना (तंबाकू)
ஆதிகால நிலை,आद्य अवस्था
ப்ரியான்,प्रियोन
நிகழ்தகவு,संभाव्यता
விசாரணை,संपरीक्षक
சிக்கல் மண்,समस्याग्रस्त मृदा
செயலாக்கம்,प्रसंस्करण
உற்பத்தி செயல்பாடு,उत्पादन फलन
உற்பத்தித்திறன்,अत्पादकता
லாபம்,लाभ
வம்சாவளி சோதனை,संतति परीक्षण
முற்போக்கான விவசாயி,प्रगतिशील किसान
திட்ட மதிப்பீடு,परियोजना मूल्यांकन
புரோகாரியோட்,अकेन्द्रिक
விளம்பரதாரர்,उन्नायक
முற்காப்பு தெளிப்பு,रोग निरोधी छिड़काव
தனியுரிம சாகுபடி,स्वामित्व फसल
புரோட்டான்ட்ரஸ்,पुंपूर्वी
புரத,प्रोटीन
புரத பொறியியல்,प्रोटीन इंजीनियरी
புரத வரிசைமுறை,प्रोटीन अनुक्रमण
புரத தொகுப்பு,प्रोटीन संश्लेषण
புரோட்டியோமிக்ஸ்,प्रोटीन संजीनिकी
புரோட்டோஜினி,स्त्री पूर्वता
புரோட்டோபிளாசம்,जीवद्रव्य
புரோட்டோட்ரோஃப்,प्रपोषित
பிரஸ்ஸிக் அமிலம் (எச்.சி.என்/துரின்),प्रूसिक अम्ल
போலி,कूट विकल्पी
சூடோஹெர்மாஃப்ரோடைட்,आभासी उभयलिंगी
மனநிலை,"साइक्रोमीटर, आर्द्रतामापी"
குட்டை,"कादों, गाद, कीचड़"
குட்டையான மண்,गादयुक्त मिट्टी
குட்டை,"कादों करना, गाद करना"
கூழ்,गूदा निकालना
துடிப்பு விதை,दलहनी बीज
துளையிடல்,"पेषण, पीसना, चूर्णन"
துளையிடுதல் (மண்),भुरभुरा करना (मिट्टी)
கடுமையான,"तीखा, सख़्त"
தூய கலாச்சாரம்,शुद्ध संवर्ध
தூய வரி,शुद्ध वंशक्रम
தூய வரி தேர்வு,शुद्ध वंशक्रम वरण
சுத்திகரிப்பு,रेचक
சுத்திகரிப்பு,शोधन
தூய்மை சோதனை,शुद्धता परीक्षण
பைரனோமீட்டர்,पाइरैनोमीटर
பைர்ஜோமீட்டர்,भू-तापमापी
பைரெலியோமீட்டர்,सौर विकिरणमापी
நெல்,धान
பால்மரோசா,गंधीज घास
பாமிரா பாம்,ताड़
பாண்டனஸ்,केतिकी
பப்பாளி,पपीता
பாரா புல்,पैरा घास
வோக்கோசு,"पार्सले, अजमोद"
"பார்த்தீனியம், (காங்கிரஸ் புல்)",गाजर घास (कांग्रेस घास)
பேட்ச ou லி,पचौली
பீச்,आड़ू
"மயில் மலர், சொர்க்க மலர்",गुलमोहर
பேரிக்காய்,नाशपाती
முத்து தினை,बाजरा
பட்டாணி,मटर
பெக்கன் நட்டு,पीकन नट
பென்னல்,ब्राह्मी
பெபினோ,पेपिनो
மிளகு,काली मिर्च
பெரில்லா,भसिंडा
பெரிவிங்கிள்,सदाबहार
பெர்சிமோன்,जापानी फल
ஃபால்சா,फालसा
புறா,अरहर
பிம்பர்னல் (அனகல்லிஸ்),कृष्णनील
பைன்,चीड़
அன்னாசி,अनन्नास
"பிஸ்தா, பச்சை பாதாம்",पिस्ता
பிளம்,"अलूचा, बेर"
சுட்டிக்காட்டப்பட்ட சுண்டைக்காய்,परवल
மாதுளை,अनार
பொங்கம்,करंज
போப்லர்,पोपलर
பாப்பி,अफीम
போர்டுலாக்கா,खुर्सा
உருளைக்கிழங்கு,आलू
முட்கள் நிறைந்த பாப்பி,सत्यानाशी
"பிரைட் ஆஃப் இந்தியா, சீனா மரம்","बकैन, नीम"
புரோசோ தினை,चीना
சைலியம்,इसबगोल
புலாசான்,पुलासन
பும்கின்,कद्दू
பம்மலோ,पुमैलो
வர்ணம் பூசப்பட்ட பிழை,चित्तीदार मत्कुण
கிளி,तोता
மயில்,मोर
நெற்று துளைப்பான்,फली वेधक
நெற்று பறக்க,फली मक्खी
துடிப்பு வண்டு,ढ़ोरा
பைரில்லா,पाइरिल्ला
நோயியல் நிபுணர்,"रोग विज्ञानी, विकृति विज्ञानी"
பாததையாளர்,मृदा विज्ञानी
தாவர வளர்ப்பாளர்,पादप प्रजनक
தாவர நோயியல் நிபுணர்,पादप रोग विज्ञानी
தாவர உடலியல் நிபுணர்,पादप क्रियाविज्ञानी
போமாலஜிஸ்ட்,फल विज्ञानी
கே 10,क्यू दस
QTL (அளவு பண்பு லோகி),मात्रात्मक विशेषक विस्थल
நாற்காலி,चतुष्कोण
இருபடி பதில்,द्विघाती अनुक्रिया
நான்கு மடங்கு பயிர்,चतुः सस्यन
தரமான பரம்பரை,गुणात्मक वंशागति
தரமான விதை,गुणता बीज
அளவு மரபியல்,मात्रात्मक आनुवंशिकी
அளவு பரம்பரை,मात्रात्मक वंशागति
குவாண்டம் விதை,क्वांटम बीज
தனிமைப்படுத்துதல்,संगरोध
தனிமைப்படுத்தப்பட்ட பூச்சி,संगरोध पीड़क
குவார்ட்ஸ்,स्फटिक
விரைவான சோதனை,त्वरित परीक्षण
Quescence,प्रशांति
குவிஸ் சென்டர் மையம்,प्रशांत केंद्र
காடை,बटेर
ராணி தேனீ,रानी मधुमक्खी
R மதிப்பு,आर मान
ரபி (குளிர்காலம்) பயிர்,रबी फसल
ரேஸ்ம்,असीमाक्ष
கதிர்வீச்சு,विकिरण
ரேடிகல்,मूलांकुर
கதிரியக்கத்தன்மை,"रेडियोधर्मिता, विकिरणशीलता"
கதிரியக்கவியல்,"विकिरण जैविकी, विकिरण जीव विज्ञान"
ரேடியோமுனோ மதிப்பீடு,विकिरण प्रतिरक्षी आमापन
ரேடியோஐசோடோப்,रेडियोधर्मी समस्थानिक
மழைநீர் சேகரிப்பு,वर्षी जल संग्रहण
ரெயின்போ புரட்சி,इंद्रधनुषी क्रांति
மழை,वर्षा
மழைக்காலம்,"बारानी, वर्षा आश्रित"
மழை அளவி,वर्षामापी
மழைக்காலம்,"वर्षा ऋतु, बरसात"
உயர்த்தப்பட்ட படுக்கை,उत्थित क्यारी
பண்ணையில்,"रैंचन, पशु-संबंधी उद्यम"
Rancidity,"विकृतगन्धिता, खटवास"
சீரற்ற பெருக்கப்பட்ட பாலிமார்பிக்,यादृच्छिक प्रवर्धित बहुरूपी
சீரற்ற மாதிரி,यादृच्छिक नमूना
சீரற்றமயமாக்கல்,यादृच्छिकीकरण
சீரற்ற தொகுதி வடிவமைப்பு,यादृच्छिक ब्लॉक डिजाइन
வரம்பு (புள்ளிவிவரம்),श्रेणी (सांख्यिकी)
ரேஞ்ச்லேண்ட்,चरागाह
வரம்பு மேலாண்மை,चरागाह प्रबंध
விரைவான கிராமப்புற மதிப்பீடு (ஆர்ஆர்ஏ),त्वरित ग्रामीण आकलन (आर आर ए)
ரேஷன்,राशन
ரட்டூன்,"रतून, पेड़ी"
ரட்டூன் பயிர்,पेड़ी सस्यन
அறுவடை,"फसल कटाई यंत्र, फसल कर्तक"
மறுபரிசீலனை விதை,दुःसाध्य बीज
மந்தநிலை விவசாயம்,प्रतिसार कृषि
மந்தநிலை கட்டம்,प्रतिसार प्रावस्था
பின்னடைவு,अप्रभावी
மீள்நிரப்பு,"पुनर्भरण, पुनःपूरण"
பரஸ்பர மரபணுக்கள்,पारस्परिक जीन
மீட்டெடுக்கப்பட்ட நிலம்,उद्धारित भूमि
மறுசீரமைப்பு,पुनः संयोजक
மறுசீரமைப்பு டி.என்.ஏ தொழில்நுட்பம்,पुनः संयोजक डीएनए प्रौद्योगिकी
மறுசீரமைப்பு,पुनर्योजन
மறுபரிசீலனை செய்யுங்கள்,"पुनरेक, रेकॉन"
உளவு ஆய்வு,आवीक्षी सर्वेक्षण
தொடர்ச்சியான பெற்றோர்,पुनरावर्ती जनक
மறுசுழற்சி செய்யக்கூடிய கழிவு,पुनःउपयोगी अविशष्ट
சிவப்பு ஆல்கா,लाल शैवाल
சிவப்பு தரவு புத்தகம்,लुप्तप्राय जीवों की सूची
சிவப்பு மண்,लाल मृदा
ரெடாக்ஸ் ஆற்றல்,"रेडॉक्स विभव, अवकरण विभव"
குறைக்கப்பட்ட மாதிரி,लघूकृत नमूना
குறைக்கப்பட்ட உழவு,लघूकृत जुताई
சர்க்கரையை குறைத்தல்,अपचायी शर्करा
குறைப்பு,"अपचयन, अवकरण, लघुकरण"
குறிப்பு பயிர்,संदर्भ फसल
பிரதிபலிப்பு குணகம்,परावर्तन गुणांक
பிரதிபலிப்பு,परावर्तन
