Tamil,Hindi
முகப்பு,2. परिपूरक भाग
ஓக்லோக்ரசி (=மொபோக்ரசி),भीड़शाही
ஓக்லோக்ராட்,"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक"
அதிகாரப்பூர்வ ஆவணம்,"सरकारी दस्ताबेज़, सरकारी प्रलेख"
பழைய உலகம்,पुरानी दुनिया
தன்னலக்குழு,"गुटतंत्र, स्वल्पतंत्र"
தாக்குதல்,"धातक आक्रमण, जबरदस्त मारकाट"
திறந்த பேச்சுவார்த்தை,प्रकट संधिवार्त्ता
திறந்த கேள்வி,"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न"
பதிவுகளைத் திற,अप्रतिबद्ध अभिलेख
ஓரியண்ட்,प्राच्य
ஓரியண்டலிசம்,प्राच्यवाद
ஓரியண்டலிசம்,2. पूर्व देशीयता
ஓரியண்டலிஸ்ட்,प्राच्यविद्
தோற்றம்,उद्भव
தோற்றம்,"2. उद्गम, उत्पत्ति"
ஆர்த்தோகிராபி,शुद्ध लेखन
பகைமை வெடிப்பு,"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।"
அவுட்-போஸ்ட்,"सीमा चौकी, चौकी"
ஓவர்-லார்ட்,अधिपति
ஓவர்-ரைடு,"चढ़ आना, कुचलना"
ஓவர்-ரைடு,2. प्रत्यादेश करना
பாகன்,"देवपूजक, पैगन"
பாகன்,पैगन
பேகனிசம்,"देवपूजन, मूर्तिपूजा"
பேகனிசம்,2. देवपूजावाद
பகோடா,स्तूप
பகோடா,2. बौद्ध मंदिर
பகோடா,3. पैगोडा
அரண்மனை சூழ்ச்சிகள்,राजप्रासाद षड़यंत्र
பாலடினேட்,जागीर
பனை ஓலை,"ताल, ताड़-पत्र"
பாம் ஞாயிறு,खजूरी रविवार
பேனெஜிரிஸ்ட்,"प्रशस्तिकार, विरुदकार"
பீதி,आतंक
பீதி,2. तहलका
பீதியை உண்டாக்குபவர்,आतंककारक
பாப்பாசி,पोपतंत्र
பாப்பாசி,2. पोप पद
பாப்பாசி,3. पोप अवधि
பாப்பாசி,"4. पोप-परंपरा, पोपीय उत्तराधिकार"
பாப்பல் காளை,पोप का आदेश-पत्र
பாப்பாலிசம்,पोपवाद
பாப்பாலிசம்,2. पोपतंत्रीय व्यवस्था
பாப்பாலிஸ்ட்,पोपवादी
போப்பாண்டவர் மாநிலம்,पोप-राज्य
பாபிசம் (=பாபிஸ்ட்ரி),पोपवाद
பாபிஸ்ட்,पोपवादी
பாப்பிரஸ்,पेपाइरस
உவமை,दृष्टांत कथा
பாரமவுண்ட்,परमोच्च
பாரமவுன்சி (=முக்கிய சக்தி),परमोच्च शक्ति
பரம பெண்மணி,सम्राज्ञी
பரம பிரபு,सम्राट्
காகிதத்தோல்,चर्मपत्र
காகிதத்தோல்,"2. पार्चमेंट, चर्मपत्र पांडुलिपि"
காகிதத்தோல்,3. पत्र
மன்னிக்கவும்,क्षमा
பார்லிஸ்,"संधिवार्ता, सुलह की बातचीत"
பார்லிஸ்,2. विमर्श
பாராளுமன்றம் (=பாராளுமன்றம்),"पार्लियामेंट, पार्लेमैन"
பாராளுமன்றம்,पार्लियामेंट
பாராளுமன்றம்,2. संसद
பாராளுமன்றம்,3. पार्लियामेंट
பாராளுமன்ற சட்டம்,पार्लियामेंट अधिनियम
பாராளுமன்ற உறுப்பினர்,"सांसदिक, संसदविज्ञ"
பாராளுமன்ற உறுப்பினர்,"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक"
பாராளுமன்ற முகவர்,संसदीय प्रतिनिधि
பார்னெலிசம்,पारनेलवाद
பரோல்,पैरोल
பரோல்,2. संबंध मुक्ति
பாரிசைட்,पितृहंता
பாரிசைட்,2. गुरुजनंहंता
கட்சிக்காரன்,"पक्षपाती, पक्षधर"
கட்சிக்காரன்,2. लड़ाका
கட்சிக்காரன்,3. गुरिल्ला
பாஸ்,"दर्रा, गिरी-द्वार"
கடவுச்சொல் (=வாட்ச் சொல்),संकेत शब्द
தேசபக்தர்,कुल-पिता
தேசபக்தர்கள்,"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।"
பேட்ரிசியன்,कुलीन
பரம்பரை,पैतृकी
பாக்ஸ் பிரிட்டானிக்கா,पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना
பாக்ஸ் ரோமானா,"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति"
பரம்பரை,वंशानुक्रम
பரம்பரை,2. वंश-वृक्ष
பரம்பரை நபர்,"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति"
இணையர்,पियर
இணையர்,2. समपदस्थ
பீரேஜ்,पियर पद
பீரேஜ்,2. पियर वर्ग
பீரேஜ்,3. पियरेज
அயர்லாந்தின் சகாக்கள்,आयरलैंड के पियर
ஸ்காட்லாந்தின் சகாக்கள்,स्कॉटलैंड के पियर
தீபகற்ப பிரச்சாரம்,प्रायद्वीपीय अभियान
தீபகற்ப போர்,प्रायद्वीपीय युद्ध
பென்னண்ட்,पताका
மக்கள் சாசனம் (=தேசிய சாசனம்),"लोक माँग पत्र, पीपुल्स चार्टर"
மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்),जन मोर्चा
துரோகம்,विश्वासघात
காலம்,अवधि
காலம்,2. काल
சுற்றளவு,परिधि
நிரந்தர தீர்வு,"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त"
நிரந்தர ஃபைஃப்,स्थायी जागीर
ஃபாலன்க்ஸ்,सैन्य व्यूह
ஃபாலன்க்ஸ்,2. फैलेक्स
ஃபிரோ,"फेरो, फ़राऊन, फेरोन"
பிக்டோகிராம்,चित्राक्षर
பிக்டோகிராஃப்,चित्रलेख
பிக்டோகிராஃப்,2. चित्रमय ग्राफ
யாத்ரீகர்,तीर्थ यात्री
யாத்திரை தந்தைகள்,पिलग्रिम फादर्स
கொள்ளை,लूट
கொள்ளை,2. लूट का माल
தூண்,स्तंभ
தூண் ஆணைகள் (அசோகரின்),अशोक के स्तंभ लेख
தூண் ஆணைகள் (அசோகரின்),स्तंभ लेख
தூண் ஆணைகள் (அசோகரின்),2. लघु स्तंभ लेख
கடற்கொள்ளையர்,"जलदस्यु, समुद्री डाकू, समुद्र दस्यु"
கடற்கொள்ளையர்,2. दस्युपोत
களமிறங்கிய போர்,घमासान युद्ध
சதி,षड़यंत्र
போலிஸ்,नगर
போலிஸ்,2. नगर राज्य
அரசியல் தலைவர்,पुर-शासक
அரசியல் முகவர்,"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता"
அரசியல் தஞ்சம்,राजनीतिक शरण
அரசியல் குடியிருப்பாளர்,राजनीतिक राज्य प्रतिनिधि
அரசியல் பயங்கரவாதம்,राजनैतिक आतंकवाद
தேர்தல் வரி,व्यक्ति कर
பாண்டூன்,"नौका सेतु, नाव पुल"
பிரீமியர்,प्रधान
பிரீமியர்,2. प्रधान मंत्री
பிரீமியர்ஷிப்,प्रधान मंत्री-पद
ஜனாதிபதி பதவி,प्रदेश
ஜனாதிபதி பதவி,2. प्रेसीडेन्सी
ஜனாதிபதி,"प्रधान, अध्यक्ष"
ஜனாதிபதி,2. राष्ट्रपति
பிரசிடியம்,"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद"
பிரதமர்,प्रधान मंत्री
ப்ரிமோஜெனிச்சர்,ज्येष्ठाधिकार
இளவரசன்,नरेश
இளவரசன்,2. राजकुमार
இளவரசர் பிஷப்,प्रिंस बिशप
இளவரசர் மனைவி,"महारानी-पति, प्रिंस कंसर्ट"
இளவரசர் ரீஜண்ட்,राज-अभिभावक
பின்ஸ் ரெக்னென்ட்,शासक युवराज
இளவரசி ரீஜண்ட்,राज-अभिभाविका
இளவரசி ராயல்,ज्येष्ठ राजकुमारी
சமஸ்தானம்,राज्य
சமஸ்தானம்,2. देशी राज्य
சமஸ்தானம்,3. सामंत देश
பரிசு,युद्ध उपहार
பரிசு,2. समुद्री लूट
பரிசுத் தொகை,विजित धन
தொழில்முறை சிப்பாய்,"पेशेवरसिपाही, व्यावसायिक सैनिक"
சத்தியம்,"वचन, वायदा"
முன்னோடி கோட்டை,अंतरीप दुर्ग
பாதுகாக்கவும்,"संरक्षित राज्य, संरक्षित देश"
பாதுகாக்கவும்,2. संरक्षण-काल
பாதுகாக்கவும்,प्रोटेक्टोरेट
பாதுகாவலர்,आश्रित
ஆதாரம்,प्राप्ति-स्थान
ஆதாரம்,2. मूलस्रोत
ஆதார அமைப்பு,उद्गम-पद्धति
சார்பு சியோனிஸ்ட்,यहूदी समर्थक
பொது எதிரி,लोक-शत्रु
பொது எதிரி,2. शत्रु राष्ट्र; युद्धरत राष्ट्र
புள்ளிகள்,संधि पूर्व वार्ता
பியூனிக் போர்கள்,प्यूनिक युद्ध
பியூரிட்டன்,प्यूरिटन
புட்ச்,पुश
குவாட்ரிகா,चतुरश्व रथ
நான்கு மடங்கு கூட்டணி,"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय"
குவாக்கர்,क्वेकर
ராணி,"रानी, राजमहिषी"
ராணி மனைவி,राजपत्नी
ராணி வரதட்சணை,स्वर्गीय राजा की पत्नी
குயின்டம்,सम्राज्ञी का पद
குயின்டம்,2. राज्य
ராணி அம்மா,राजमाता
அரசி அரசி,शासिका रानी
குயிஸ்லிங்,"देश-द्रोही, विभीषण"
குயிஸ்லிங்,2. क्विसलिंग
வாடகையை விடுங்கள்,सेवामुक्ति लगान
நடுக்கம்,"तरकश, तूणीर"
க்வோ வாரண்டோ,अधिकार-पृच्छा
இனம்,प्रजाति
இன மேலாதிக்கம்,प्रजातीय सर्वोच्चता
ரேக்,शिकंजा
ரேக்,2. उत्पीड़क यन्त्र
ரெய்டு,धावा
ரெய்டு,2. छापा मारना
கோட்டை,"दुर्ग प्राचीर, परकोटा"
கோட்டை,2. दुर्ग-प्राचीर ढाल
ரான்சாக்,लूट-खसोट करना
மீட்கும் தொகை,"मुक्तिमूल्य, फिरौती"
மீட்கும் தொகை,"2. निष्क्रय, निःक्रय"
பேரழிவு,विध्वंस
அழிவுகள்,विध्वंस-परिणाम
சாம்ராஜ்யம்,राज्य
பின்புற காவலர்,"चंदावल, पार्ष्णि"
பின்புற பாதுகாப்பு நடவடிக்கை,चंदावल हमला
கிளர்ச்சியாளர்,विद्रोही
கலகம்,विद्रोह
கிளர்ச்சிக்கான அங்கீகாரம்,विद्रोह-मान्यता
மறுசீரமைப்பு,बलात् निष्कासन
உளவுத்துறை,"वीक्षण, टोह"
புனரமைப்பு,पुनर्निर्माण
பதிவு,"अभिलेख, रिकॉर्ड"
பதிவு அலுவலகம்,"रिकॉर्ड आफिस, अभिलेख कार्यालय"
பதிவு ஓய்வு,अभिलेख की निवृत्ति
சிவப்பு சட்டைகள்,"लालकुर्ती वाला, खुदाई खिदमतगार"
சீர்திருத்தம்,"धर्मसुधार आंदोलन, रिफॉर्मेशन"
அகதி,शरणार्थी
ரெகாலியா,राजाधिकार
ரெகாலியா,2. राजचिह्र
ரெகாலியா,3. राजपरिधान
ரீஜென்சி,"प्रतिशांसन-व्यवस्था, रीजेंसी"
ரீஜண்ட்,"प्रतिशासक, रीजेन्ट"
ரீஜண்ட் ராணி,अभिभावक रानी
ரெஜிசைட்,"राजहंता, नृपध्न, नृपहंता"
ரெஜிசைடுகள்,"राजहंता, रेजिसाइड्स"
ஆட்சி,"राज्यकाल, शासन-काल"
ஆட்சி,2. शासन-पद्धति
பிராந்தியம்,"प्रदेश, क्षेत्र"
ஆட்சி ஆண்டு,"राज्य-संवत्, राज्य वर्ष"
ஆட்சியாளர்,"शासक, शासन करने वाला"
ரெக்னம்,राज्यकाल
ரீச்,"राईख, जर्मन साम्राज्य"
ஆட்சி,राज्य काल
ஆட்சி,2. शाही शासन या राजसी प्राधिकार।
ஆட்சி செய்யும் குடும்பம்,राज परिवार
பயங்கர ஆட்சி,आतंक काल
பயங்கர ஆட்சி,2. आतंक राज्य
வலுவூட்டு,कुमुक
வலுவூட்டல்,कुमुक भेजना
மறுசீரமைப்பு,"पुनः स्थापना, बहाली"
மறு முதலீடு,प्रति स्थापना
ரிலே இடுகை,"बदल चौकी, टपाल चौकी"
ரிலே பாதை,"टपाल मार्ग, डाक-मार्ग"
ரிலே அமைப்பு,"टपाल व्यवस्था, अभिचालन व्यवस्था"
விடுதலை,"रिहाई, मुक्ति"
விடுதலை,2. छूट
துறத்தல்,"त्याग, परित्याग"
துறத்தல்,2. संन्यास
ரெபர்ட்டரி (=சரக்கு),बृहत् सूची
களஞ்சியம்,भंडार
களஞ்சியம்,2. संग्रहालय
குடியரசு,"गणराज्य, गणतंत्र"
குடியரசு தினம்,गणराज्य दिवस
ரெஸ்கிரிப்ட்,लिखित समाधान
ரெஸ்கிரிப்ட்,2. राजाज्ञा
குடியிருப்பாளர்,रेजीडेंट
மறுசீரமைப்பு,पुनः स्थापना
உயிர்த்தெழுதல்,(ईसा का) पुनरुत्थान
உயிர்த்தெழுதல்,2. पुनुरूज्जीवन
பின்வாங்கவும்,पीछे हटना
தலைகீழ் (ஒரு நாணயத்தின்),(सिक्के का) पृष्ठ भाग
கிளர்ச்சி,विद्रोह
புரட்சி,क्रांति
"புரட்சி, பிரஞ்சு","फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति"
புகழ்பெற்ற புரட்சி,अ. दे. Glorious Revolution
"புரட்சி, தொழில்துறை",औद्योगिक क्रांति
உயரும்,"विप्लव, बल्वा"
ரோட்டன்-போரோ,राटन बरो
ரஃப் ரைடர்ஸ்,रफ राइडर्स
வட்டத் தலைகள்,राउन्ड हेड्स
வழித்தட,"भगा देना, परास्त करना, खदेड़ना"
அரச பார்வையாளர்கள்,"राजा से भेंट, राज-दर्शन"
அரச சாசனம்,शाही फरमान
ராயல் க்ரெஸ்ட்,राजचिह्र
ராயல் க்ரெஸ்ட்,2. राजकिरीट
அரச ஆணை,राजाज्ञा
ரூப்ரிக்,रूबर‍िक
இடிபாடுகள்,"भग्नावशेष, ध्वंसावशेष, खंडहर"
ஓடுபவர்,"धावक, हरकारा"
நாசவேலை,"अंतध्वंस, तोड़फोड़"
சேபர்,खंग
சபர்ஸ்,"रिसाला, अश्वारोही दल"
தியாகம்,यज्ञ
தியாகம்,2. बलि
தியாகம்,3. बलिदान
பாதுகாப்பான நடத்தை,अभय दान
பாதுகாப்பு,"रक्षोपाय, रक्षा-विधान"
பாதுகாப்பு,2. सुरक्षण बचाव
பாதுகாப்பு கடமைகள்,पूर्व रक्षात्मक कर
சாலி,धावा
சாலி-போர்ட்,धावा द्वार
செங்கோல்,राजदंड
சிமிட்டர்,"तलवार, शमशीर"
இரண்டாவது எஸ்டேட்,"द्वितीय संपदा, अभिजात वर्ग"
பிரிவு,संप्रदाय
பிரிவு,2. पंथ
வலிப்பு,कब्जा
வலிப்பு,2. अधिग्रहण
செனட்,सेनेट (प्राचीन रोम की संसद)
செனட்,2. सेनेट
செனட்,3. अभिषद्
செனட்,4. सेनेट
செர்ஃப் (=போர்டார் அல்லது வில்லன்),कृषिदास
செர்ஃப் (=போர்டார் அல்லது வில்லன்),"2. खिदमती, दास"
அடிமைத்தனம்,कृषि-दासता
அடிமைத்தனம்,2. कृषि दास-व्यवस्था
நிழல் ராஜா,नाम मात्र का राजा
கப்பல் பணம்,जहाज कर
அதிர்ச்சிப் படைகள் (=புயல் படைகள்),आक्रामी सेना
குறுகிய பாராளுமன்றம்,"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट"
சண்டை,झड़प
அடிமை,"दास, गुलाम"
அடிமைத்தனம்,दास-प्रथा
அடிமைத்தனம்,"2. दासता, गुलामी"
சிப்பாய் அரசியல்வாதி,सैनिक राजमर्मज्ञ
ஈட்டி,बल्लम
ஈட்டி-தலை,हरावल
கோளம்,प्रभाव क्षेत्र
ஸ்ப்ராஜிஸ்டிக்ஸ்,"मुहर-विद्या, मुद्रा-विद्या"
அமைப்பை கெடுக்கிறது,पद पुरस्कार व्यवस्था
ஸ்கொயர்,बड़ा भूस्वामी
ஸ்கொயர்,2. स्कवायर
ஸ்கியர்ச்சி,जमींदार वर्ग
ஸ்கியர்ச்சி,2. भूस्वामी प्रभावित तंत्र
தரநிலை,ध्वज
தரநிலை-தாங்கி,ध्वज-वाहक
நிற்கும் இராணுவம்,स्थाई सेना
நிலையான ஆணை,मानक निर्देश
நிலையான ஆணை,2. स्थाई आज्ञा
ஸ்டேட்ஸ்மேன்,"राजनीति विशारद, राजनीति मर्मज्ञ"
கல்வெட்டு,"प्रस्तर लेख, पाषाणलेख"
புயல் படைகள்,तूफानी दस्ता
தந்திரம்,"कूट युक्ति, कूट उपाय"
மூலோபாயம்,"युद्ध चालन विद्या, सामरिकी"
மூலோபாயம்,2. फौजी दाँव-पेच
மூலோபாயம்,3. रण-फौशल
ஸ்ட்ராடோக்ரசி,सैनिक शासन
சச்சரவு,संघर्ष
சச்சரவு,2. मतभेद
வலுவான பிடிப்பு,गढ़
வலுவான பிடிப்பு,2. प्रमुख केंद्र
துணைத் தொகை,सहायक संधि
அடுத்தடுத்து,उत्तराधिकारी
வாரிசு,उत्तराधिकारी
வாக்குரிமை,मताधिकार
வாக்குரிமையாளர்,मताधिकारवादी
சுல்தானகம்,सल्तनत
சுல்தானிய காலம்,सल्तनत-काल
சரணடைதல்,अभ्यर्पण
சுசெரெய்ன்,अधिराज
சுசெரெய்ன் மாநிலம்,अधिराज्य
வாள்வீரன்,"शमशीरबाज, खड़गधारी, असियोद्धा"
தம்மானி சங்கம்,टैमनी समाज
தணிந்த வாள்,पानी चढ़ी तलवार
வாடகைக்காரர்,काश्तकार
வாடகைக்காரர்,"2. किराएदार, आसामी"
பிரதேசம்,"भूभाग, इलाका, अमलदारी"
பிரதேசம்,2. प्रदेश
பிரதேச அரசாங்கம்,टेरिटरी गवर्नमेन्ट
பயங்கரவாதம்,"आतंकवाद, संत्रासवाद"
மூன்றாம் எஸ்டேட்,"तृतीय वर्ग, जनता, जनसाधारण"
மூன்று தோட்டங்கள்,तीन वर्ग
டோல்,"पथकर, राहदारी"
டோல் ஹவுஸ்,चुंगी घर
கல்லறை,"तूंब, मकबरा"
டோரி,टोरी
டோட்டெம்,"गणचिह्र, कुलचिह्र, टोटेम"
கோபுரம்,मीनार
கோபுரம்,2. मचान
வெற்றிக் கோபுரம்,"जयस्तंभ, कीर्ति-स्तंभ"
துரோகி,"देशद्रोही, गद्दार"
துரோகம்,विश्वासघात
தேசத்துரோகம்,राजद्रोह
ஒப்பந்தம்,संधि
போர் மூலம் சோதனை (=போர் மூலம் தடம்),द्वंद्ध युद्ध परीक्षा
அஞ்சலி,"खिराज, राजस्व"
அஞ்சலி,2. राजकर
காணிக்கை நிலம்,खिराजी भूमि
மூன்று கூட்டணி,त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि
டிரிபிள் entente,"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत"
வெற்றி,विजय
வெற்றி,2. विजय शोभा-यात्रा
கொந்தளிப்பு,विक्षोभ
கொடுங்கோல் கொலை,निरंकुश-घातक
கொடுங்கோல் கொலை,2. क्रूर घात
கொடுங்கோன்மை,निरंकुश शासन
கொடுங்கோன்மை,2. निरंकुशता
கொடுங்கோலன்,"निरंकुश शासक, अत्याचारी शासक"
உஹ்லன்,उलान
உகாசே,उकाज
உகாசே,2. राजाज्ञा
உலமா,उल्मा
அல்டிமேட்டம்,अंतिम चेतावनी
அல்டிமேட்டம்,2. अंतिम प्रस्ताव
மாமா சாம்,अंकिल सैम
கீழ்-ராஜா,अधीनस्थ राजा
ஐக்கிய அயர்லாந்துக்காரர்கள்,युनाइटेड आयरिशर्मन
ஐக்கிய நாடுகள்,संयुक्त राष्ट्र संघ
ஐக்கிய மாகாணங்கள்,संयुक्त प्रांत
ஐக்கிய மாகாணங்கள்,2. युनाइटेड प्राविन्सेज़
மதிப்பற்ற கோட்டை,एक प्राचीर दुर्ग
உலகளாவிய மன்னர்,"चक्रवर्ती राजा, सार्वभौम राज"
உலகளாவிய வாக்குரிமை,सर्वजनीन मताधिकार
எழுச்சி,"विद्रोह, विप्लव"
அபகரிப்பு,"बलादग्रहण, हड़पना"
அபகரிப்பவர்,बलादग्रहणकर्त्ता
கற்பனயுலகு,"यूटोपिया, काल्पनिक राज्य"
வண்டல்,कला विध्वंसक
காழ்ப்புணர்ச்சி,कला विध्वंस
வான்கார்ட்,नासीर
வான்கார்ட்,"2. सेनामुख, सेनाग्र"
வான்கார்ட்,3. हरावल
வரங்கியன்,वैरेंजियायी
வரங்கியன் காவலர்,वैरेंजियायी रक्षक
வாசல்,असामी
வாசல்,2. दास
வாசல் மாநிலம்,"अवराज्य, सामंती राज्य"
வாடிகன் கவுன்சில்,पोप परिषद
கப்பல்,"जहाज, पोत"
கப்பல்,2. यान
கப்பல்,3. बर्तन
துணை ராஜா,अo देo viceroy
வைஸ்ராய்,वाइसराय
துணைவேந்தர் = துணை அரசு,वाइसराय का पद
விக்டர்,विजेता
வெற்றி,विजय
வில்லன்,कृषिदास
பயணம்,समुद्र-यात्रा
பாதிக்கப்படக்கூடிய கோட்டை,"सुभेद्य दुर्ग, सहजभेद्य दुर्ग"
சுவர் ஓவியம்,भित्ति चित्रकारी
சுவர் ஓவியம்,2. भित्ति चित्र
போர்,युद्ध
போர் ஆண்டவன்,महान सेनानी
போர்வீரன்,योद्धा
போர்வீரன்,2. सैनिक
போர்வீரன்,3. जंगलू
போர்க்கப்பல்,"युद्धपोत, जंगी जहाज"
கண்காணிப்பு வார்த்தை,संकेत शब्द
வளர்ந்த மாநிலம்,"लोक कल्याणकारी राज्य, जनहितकारी राज्य"
நலப்பணிகள்,कल्याण-कार्य
விக்,हविग
வெள்ளை கொடி,"श्वेत ध्वज, सफेद झंडा"
வெள்ளையர்களின் சுமை,"श्वेत जाति का भार, श्वेत जाति का दायित्व"
உலகப் பேரரசு,विश्व-साम्राज्य
உலக இயக்கம்,विश्वव्यापी आंदोलन
உலக அரசியல்,विश्व-राजनीति
உலக சக்தி,विश्वा-शक्ति
உலக போர்,विश्वयुद्ध
வீக்கர்,पोत-भंजक
சிதைக்கும் திருத்தம்,विनाशकारी संशोधन
Xenelasis,"जैनेलेजिया, अप्रवेशन"
இனவெறி,विदेशी जनभीति
யாங்கி,यांकी
மஞ்சள் ஜாக்கெட்,पीत परिधान
மஞ்சள் மனிதன்,पीत जाति
மஞ்சள் ஆபத்து,"पीत आतंक, पीत भीति"
மஞ்சள் பத்திரிகை,सनसनीखेज समाचार पत्र
இளம் துருக்கியர்கள்,"यंग टर्क, युवा तुर्क"
ஜீயஸ்,"जूस, देवाधिपति"
சியோனிசம்,यहूदीवाद
ஜோராஸ்ட்ரியனிசம்,"पारसी धर्म, ज़रथुष्ट्र  धर्म"
