English,Punjabi
Dead short circuit,ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ
Dead spot,ਮਰੇ ਹੋਏ ਸਥਾਨ
Deadlock,ਡੈੱਡਲਾਕ
Debug programme,ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ
Debugging,ਡੀਬੱਗਿੰਗ
Decay of sound,ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ
Decibel (dB),ਡੈਸੀਬੈਲ (ਡੀ ਬੀ)
Decimal,ਦਸ਼ਮਲਵ
Decimal code,ਦਸ਼ਮਲਵ ਕੋਡ
Decimal digit,ਦਸ਼ਮਲਵ ਅੰਕ
Deciphering,ਸਮਝਦਾਰੀ
Decoder,ਡੀਕੋਡਰ
Decoding,ਡੀਕੋਡਿੰਗ
Decoding in digital transmission,ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ
Decompression,ਕੰਪੋਪ੍ਰੈਸ਼ਨ
Decoupling,ਬਰਖਾਸਤ ਕਰਨਾ
Decoupling circuit,ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ
Decoupling network,ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ
Decryption,ਡਿਕ੍ਰਿਪਸ਼ਨ
Dedicated line,ਸਮਰਪਿਤ ਲਾਈਨ
De-embedding,ਡੀ-ਏਮਬਿੰਗ
De-emphasis,ਡੀ-ਜ਼ੋਰ
Default,ਮੂਲ
Defect in quality,ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ
Defective,ਨੁਕਸਦਾਰ
Defective unit,ਨੁਕਸ ਇਕਾਈ
Definition,ਪਰਿਭਾਸ਼ਾ
Deflection,ਘਟੀ
Deformation,ਵਿਗਾੜਨਾ
Defragmentation,ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ
De-gaussing coil,ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ
Degree,ਡਿਗਰੀ
De-interleaver,ਡੀ-ਇੰਟਰਲੇਵਰ
Delay line,ਦੇਰੀ ਲਾਈਨ
Delay time,ਦੇਰੀ ਦਾ ਸਮਾਂ
Delayed frame memory,ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ
Delayed scanning,ਦੇਰੀ ਸਕੈਨਿੰਗ
Delayed synchronization signal,ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ
Delivery,ਡਿਲਿਵਰੀ
Delivery system,ਡਿਲਿਵਰੀ ਸਿਸਟਮ
Demodulation,ਮੁਆਵਜ਼ਾ
Demodulator card,ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ
Demultiplexer,ਡੈਮਟਲਿਪਰ
Depth of field,ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ
Descending,ਉਤਰਦਾ
Design specification,ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ
Desktop,ਡੈਸਕਟਾਪ
Detector output,ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ
Deviation,ਭਟਕਣਾ
Device,ਜੰਤਰ
Device driver,ਡਿਵਾਈਸ ਡਰਾਈਵਰ
Diagnostics,ਨਿਦਾਨ
Diagram,ਚਿੱਤਰ
Dialog track,ਵਾਰਤਾਲਾਪ ਟਰੈਕ
Diameteral mode,ਡੁਬਨੇਲ ਮੋਡ
Diamond stylus,ਡਾਇਮੰਡ ਸਟਾਈਲਸ
Diaphragm,ਡਾਇਆਫ੍ਰਾਮ
Diaphragmatic absorber,ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ
Dichotic listening,ਡਿਚੋਟਿਕ ਸੁਣਨਾ
Dielectric,ਡਾਈਡੈਕਟਿਕ
Dielectric break- down,ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ
Dielectric loss,ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ
Difference frequency,ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
Difference frequency distortion (DFD),ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ)
Difference tone,ਅੰਤਰ ਟੋਨ
Differential amplifier,ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ
Diffraction,ਵੱਖਰਾ
Diffuser,ਵੱਖਰੇ ਲਾਭਕਾਰ
Digit,ਅੰਕ
Digital,ਡਿਜੀਟਲ
Digital artifact,ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ
Digital audio,ਡਿਜੀਟਲ ਆਡੀਓ
Digital audio filter,ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ
Digital audio work station,ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ
Digital camera,ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ
Digital computer,ਡਿਜੀਟਲ ਕੰਪਿਟਰ
Digital data,ਡਿਜੀਟਲ ਡਾਟਾ
Digital editing,ਡਿਜੀਟਲ ਸੰਪਾਦਨ
Digital exciter,ਡਿਜੀਟਲ ਐਕਸਟਰ
Digital filter,ਡਿਜੀਟਲ ਫਿਲਟਰ
Digital frame synchronizer,ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ
Digital heritage,ਡਿਜੀਟਲ ਵਿਰਾਸਤ
Digital image,ਡਿਜੀਟਲ ਚਿੱਤਰ
Digital library,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
Digital meter,ਡਿਜੀਟਲ ਮੀਟਰ
Digital modulation,ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ
Digital multiplex,ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ
Digital network,ਡਿਜੀਟਲ ਨੈਟਵਰਕ
Digital output,ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ
Digital playback,ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ
Digital Radio Mondiale (DRM),ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ)
Digital recording,ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ
Digital revolution,ਡਿਜੀਟਲ ਇਨਕਲਾਬ
Digital signal,ਡਿਜੀਟਲ ਸਿਗਨਲ
Digital signal processing (DSP),ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ)
Digital signature,ਡਿਜੀਟਲ ਦਸਤਖਤ
Digital technology,ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ
Digital to analog converter,ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ
Digital video,ਡਿਜੀਟਲ ਵੀਡੀਓ
Digital voltmeter,ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ
Digitalization,ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ
Digitization,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
Digitized video,ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
Digitizer,ਡਿਡੀਕਿਜ਼ਰ
Dim,ਮੱਧਮ
Dimension,ਮਾਪ
Dimmer,ਮੱਧਮ
Diode,Dieode
Dip,ਡੁਬੋ
Diplexer,ਡੀਪਲੈਕਸਰ
Dipole antenna,ਡਿਪੋਲ ਐਂਟੀਨਾ
Direct broadcast,ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ
Direct current (d c),ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ)
Direct pick up,ਸਿੱਧੀ ਪਿਕ ਅਪ
Direct reading instrument,ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ
Direct recording,ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ
Directional antenna,ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
Directional coupler,ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ
Directional microphone,ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
Directivity,ਡਾਇਰੈਕਟਿਟੀ
Directory,ਡਾਇਰੈਕਟਰੀ
Disable,ਅਯੋਗ
Disc antenna,ਡਿਸਕ ਐਂਟੀਨਾ
Disc based storage,ਅਸਾਤ ਸਟੋਰੇਜ
Discrete,ਵੱਖਰਾ
Disk,ਡਿਸਕ
Disk drive,ਡਿਸਕ ਡਰਾਈਵ
Disk quota,ਡਿਸਕ ਕੋਟਾ
Diskette,ਡਿਸਕੀਟ
Dislocation,ਉਜਾੜਾ
Dispersion,ਫੈਲਾਅ
Displacement,ਉਜਾੜਾ
Display,ਡਿਸਪਲੇਅ
Display unit (console),ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ)
Dissipation,ਵਿਗਾੜ
Dissonance,ਅਸੰਗਤ
Distilled water,ਸ਼ੁਧ ਪਾਣੀ
Distortion,ਭਟਕਣਾ
Distribution,ਵੰਡ
Distribution amplifier,ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
Division,ਵੰਡ
Divisor,ਵਿਭਾਜਨ
Document,ਦਸਤਾਵੇਜ਼
Dolby digital,ਡੌਲਬੀ ਡਿਜੀਟਲ
Domain,ਡੋਮੇਨ
Domain controller,ਡੋਮੇਨ ਕੰਟਰੋਲਰ
Doppler effect,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
Double pole (dipole),ਡਬਲ ਪੋਲ (ਡਿਪੋਲ)
Double pole single throw switch,ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ
Double sided disk,ਡਬਲ ਸਾਈਡ ਡਿਸਕ
Doublet,ਡਬਲਟ
Down coming wave,ਡਾ down ਨ ਲਹਿਰ
Down stream,ਥੱਲੇ ਧਾਰਾ
Downlink,ਡਾ ng ਨਲਿੰਕ
Download,ਡਾਉਨਲੋਡ ਕਰੋ
Downloading,ਡਾਉਨਲੋਡ ਕਰਨਾ
Drawing,ਡਰਾਇੰਗ
Drilling bit,ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ
Drilling machine,ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ
Drive,ਚਲਾਉਣਾ
Drum,ਡਰੱਮ
Dry bulb temperature,ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
Dry cell,ਡਰਾਈ ਸੈੱਲ
Dry solder,ਸੁੱਕੇ ਸੋਲਡਰ
Dual channel mode,ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ
Dubbing,ਡੱਬਿੰਗ
Dud,ਡੂਡ
Dump,ਡੰਪ
Duplex,ਡੁਪਲੈਕਸ
Duration,ਅਵਧੀ
Dust,ਧੂੜ
Dust bug,ਡਸਟ ਬੱਗ
Dust proof,ਧੂੜ ਦਾ ਸਬੂਤ
Duster,ਡੱਸਟਰ
Dynamic,ਗਤੀਸ਼ੀਲ
Dynamic bit allocation,ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ
Dynamic intermodulation distortion (DIM),ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ)
Dynamic quantization,ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ
Dynamic range,ਗਤੀਸ਼ੀਲ ਰੇਂਜ
Dynamic range control,ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ
Dynamo,ਡਾਇਨਾਮੋ
Ear phone,ਕੰਨ ਦਾ ਫੋਨ
Earth,ਧਰਤੀ
Earth bulge,ਧਰਤੀ ਦਾ ਬਲੇਜ
Earth resistance,ਧਰਤੀ ਦਾ ਵਿਰੋਧ
Earth rod,ਧਰਤੀ ਦੀ ਰਾਡ
Earth satellite,ਧਰਤੀ ਸੈਟੇਲਾਈਟ
Earth station,ਧਰਤੀ ਸਟੇਸ਼ਨ
Earth terminal,ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ
Earthing,ਕਮਾਈ
Echo,ਗੂੰਜ
Echo chamber,ਏਕੋ ਚੈਂਬਰ
Eddy current,ਐਡੀ ਮੌਜੂਦਾ
Eddy current loss,ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ
Edgewise meter,ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ
Editing,ਸੰਪਾਦਨ
Effective antenna height,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ
Effective antenna length,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ
Effective voltage,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
Efficiency,ਕੁਸ਼ਲਤਾ
Elasticity,ਲਚਕੀਲਾ
Electric discharge,ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ
Electric field,ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ
Electric flash,ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼
Electric heater,ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ
Electric meter,ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ
Electric motor,ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ
Electric shock,ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ
Electric spark,ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ
Electrical appliance,ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ
Electrical noise,ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ
Electrical storm,ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ
Electrically operated musical instrument,ਇਲੈਕਟਰੇਟਡ ਸੰਗੀਤ ਦੇ ਸਾਧਨ
Electricity,ਬਿਜਲੀ
Electricity supply,ਬਿਜਲੀ ਸਪਲਾਈ
Electrodynamic,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ
Electrolytic capacitor,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ
Electromagnetic,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ
Electromagnetic disturbance,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ
Electromagnetic interferrence,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ
Electromagnetic spectrum,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ
Electromagnetic wave,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ
Electromagnetic wave propagtion,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ
Electron multiple phototube,ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ
Electronic calculator,ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ
Electronic data processing (EDP),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ (ਏਡੀਪੀ)
Electronic mail (e-mail),ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ)
Electronic switching system,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ
Electronics,ਇਲੈਕਟ੍ਰਾਨਿਕਸ
Electroplating,ਇਲੈਕਟ੍ਰੋਲੇਟਿੰਗ
Electrostatic,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ
Elevation,ਉੱਚਾਈ
Embedded,ਏਮਬੇਡਡ
Embedded audio,ਏਮਬੇਡਡ ਆਡੀਓ
Embedded system,ਏਮਬੇਡਡ ਸਿਸਟਮ
Emblem,ਚਿੰਨ੍ਹ
Emerging trends,ਉਭਰ ਰਹੇ ਰੁਝਾਨ
Emission,ਨਿਕਾਸ
Emitter,ਐਟਟਰ
Emitter follower,Emetter ਅਨੁਯਾਈ
Emitter terminal,ਐਮੀਟਰ ਟਰਮੀਨਲ
Emitter-base-junction,ਐਮੀਟਰ-ਬੇਸ-ਜੰਕਸ਼ਨ
Enable,ਯੋਗ
Enamelled wire,Enamelled ਤਾਰ
Encipher,ਐਨਕਾਈਰ
Enclosure,ਦੀਵਾਰ
Encode,ਏਨਕੋਡ
Encoder,ਏਨਕੋਡਰ
Encoding,ਏਨਕੋਡਿੰਗ
Encryption,ਐਨਕ੍ਰਿਪਸ਼ਨ
End mark,ਅੰਤ ਦਾ ਨਿਸ਼ਾਨ
End user,ਆਖਰੀ ਉਪਭੋਗਤਾ
Energy,Energy ਰਜਾ
Energy dispersal,Energy ਰਜਾ ਫੈਲਾਉਣ
Energy distribution,Energy ਰਜਾ ਵੰਡ
Enforcement,ਲਾਗੂ ਕਰਨ ਵਾਲਾ
Engine,ਇੰਜਣ
Engineer,ਇੰਜੀਨੀਅਰ
Engineering,ਇੰਜੀਨੀਅਰਿੰਗ
Engineering store,ਇੰਜੀਨੀਅਰਿੰਗ ਸਟੋਰ
Engraving,ਉੱਕਰੀ
Enhance,ਵਧਾਓ
Ensemble,Encemmle
Enter key,ਕੁੰਜੀ ਕੁੰਜੀ ਦਿਓ
Enterprise architecture,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਆਰਕੀਟੈਕਚਰ
Enthalpy,Allhalp
Entropy,ਐਂਟਰੋਪੀ
Entropy coding,ਐਂਟਰੋਪੀ ਕੋਡਿੰਗ
Entropy redundancy,ਐਂਟਰੋਪੀ ਰਿਡੰਡੈਂਸੀ
Equalising,ਬਰਾਬਰੀ
Equalization,ਬਰਾਬਰੀ
Equalizer,ਬਰਾਬਰੀ
Equipment,ਉਪਕਰਣ
Equipment cover,ਉਪਕਰਣ ਕਵਰ
Equivalent,ਬਰਾਬਰ
Erase,ਮਿਟਾਓ
Erase head,ਸਿਰ
Erosion,Ro ਿੱਜ
Erratic,ਗਲਤ
Error,ਗਲਤੀ
Error control coding,ਕੰਟਰੋਲ ਕੋਡਿੰਗ ਨੂੰ ਕੰਟਰੋਲ
Error correction,ਗਲਤੀ ਸੁਧਾਰ
Error detection,ਗਲਤੀ ਖੋਜ
Error handling,ਗਲਤੀ ਨਾਲ ਸੰਭਾਲਣਾ
Error probability,ਗਲਤੀ ਦੀ ਸੰਭਾਵਨਾ
Ethernet,ਈਥਰਨੈੱਟ
Ethernet cable,ਈਥਰਨੈੱਟ ਕੇਬਲ
Eugenics,ਯੂਗੇਨਿਕਸ
Evacuate,ਖਾਲੀ ਕਰਦਾ ਹਾਂ
Exchange,ਐਕਸਚੇਂਜ
Exciter,ਬਾਹਰ ਕੱ .ੋ
Execute,ਚਲਾਓ
Execution time,ਚੱਲਣ ਦਾ ਸਮਾਂ
Exhaust,ਨਿਕਾਸ
Exit,ਨਿਕਾਸ
Expanded,ਫੈਲਿਆ
Expansion valve,ਫੈਲਾਅ ਵਾਲਵ
Experiment,ਪ੍ਰਯੋਗ
Expert system,ਮਾਹਰ ਪ੍ਰਣਾਲੀ
Explore,ਪੜਚੋਲ
Explorer,ਐਕਸਪਲੋਰਰ
Expo(exhibition),ਐਕਸਪੋ (ਪ੍ਰਦਰਸ਼ਨੀ)
Extension of power supply,ਬਿਜਲੀ ਸਪਲਾਈ ਦਾ ਵਿਸਥਾਰ
External control,ਬਾਹਰੀ ਨਿਯੰਤਰਣ
External memory,ਬਾਹਰੀ ਮੈਮੋਰੀ
External storage,ਬਾਹਰੀ ਸਟੋਰੇਜ
External thread,ਬਾਹਰੀ ਧਾਗਾ
Extract,ਐਬਸਟਰੈਕਟ
Extranet,ਐਕਸਟ੍ਰੋਨੈੱਟ
Fabricate,ਮਨਘੜਤ
Facet,ਪਹਿਲੂ
Facsimile,ਪੱਖ
Factor,ਕਾਰਕ
Fade,ਫੇਡ
Fade in,ਮਧਮ ਪੈ ਜਾਣਾ
Fade out,ਫਿੱਕਾ ਪੈ ਜਾਣਾ
Fader,Fder
Fading,ਫੇਡਿੰਗ
Fading zone,ਫੇਡਿੰਗ ਜ਼ੋਨ
Fantom (=phantom),ਫੈਨਟਮ (= ਫੈਂਟਮ)
Fast fourier transform (FFT) algorithm,ਫਾਸਟ ਫਾਰਿਅਰ ਟਰਾਂਸਫਾਰਮ (ਐਫਐਫਟੀ) ਐਲਗੋਰਿਦਮ
Fatal error,ਘਾਤਕ ਗਲਤੀ
Fault,ਨੁਕਸ
Feature,ਵਿਸ਼ੇਸ਼ਤਾ
Feed,ਫੀਡ
Feedback,ਸੁਝਾਅ
Feedback amplifier,ਫੀਡਬੈਕ ਐਂਪਲੀਫਾਇਰ
Feedback circuit,ਫੀਡਬੈਕ ਸਰਕਟ
Feedback voltage,ਫੀਡਬੈਕ ਵੋਲਟੇਜ
Feeder,ਫੀਡਰ
Feeder cable,ਫੀਡਰ ਕੇਬਲ
Feeder hut,ਫੀਡਰ ਝੌਂਪੜੀ
Feeder line,ਫੀਡਰ ਲਾਈਨ
Feeder system,ਫੀਡਰ ਸਿਸਟਮ
Feeder wire,ਫੀਡਰ ਤਾਰ
Fibre,ਫਾਈਬਰ
Fibre optics,ਫਾਈਬਰ ਆਪਟਿਕਸ
Fidelity,ਵਫ਼ਾਦਾਰੀ
Fidelity range extension,ਵਫ਼ਾਦਾਰੀ ਸੀਮਾ ਦਾ ਵਾਧਾ
Field,ਖੇਤਰ
Field drive,ਫੀਲਡ ਡਰਾਈਵ
Field effect transistor,ਫੀਲਡ ਪ੍ਰਭਾਵ ਟ੍ਰਾਂਸਿਸਟੋਰ
Field strength,ਖੇਤ ਦੀ ਤਾਕਤ
Field strength meter,ਫੀਲਡ ਤਾਕਤ ਮੀਟਰ
Field strength survey,ਫੀਲਡ ਪਾਵਰ ਸਰਵੇਖਣ
Figure,ਚਿੱਤਰ
Figure of merit,ਮੈਰਿਟ ਦਾ ਚਿੱਤਰ
Filament,ਤੰਦੂਰ
File,ਫਾਈਲ
File server,ਫਾਈਲ ਸਰਵਰ
File system,ਫਾਈਲ ਸਿਸਟਮ
Filler,ਫਿਲਰ
Film recorder,ਫਿਲਮ ਰਿਕਾਰਡਰ
Film speed,ਫਿਲਮ ਦੀ ਗਤੀ
Filter,ਫਿਲਟਰ
Filter choke,ਫਿਲਟਰ ਚੋਕ
Filter circuit,ਫਿਲਟਰ ਸਰਕਟ
Filtering,ਫਿਲਟਰਿੰਗ
Fine tuning control,ਵਧੀਆ ਟਿ ing ਨਿੰਗ ਨਿਯੰਤਰਣ
Finite field,ਸੀਮਤ ਖੇਤਰ
Fire wall,ਅੱਗ ਦੀ ਕੰਧ
Firefox,ਫਾਇਰਫਾਕਸ
Firing angle,ਫਾਇਰਿੰਗ ਕੋਣ
Firmware,ਫਰਮਵੇਅਰ
Fittings,ਫਿਟਿੰਗਜ਼
Fixed point chart,ਸਥਿਰ ਬਿੰਦੂ ਚਾਰਟ
Fixed point item,ਸਥਿਰ ਬਿੰਦੂ ਆਈਟਮ
Flash,ਫਲੈਸ਼
Flat,ਫਲੈਟ
Flicker,ਫਲਿੱਕਰ
Flip flop,ਫਲਿਪ ਫਲਾਪ
Float valve,ਫਲੋਟ ਵਾਲਵ
Floating,ਫਲੋਟਿੰਗ
Floating  battery,ਫਲੋਟਿੰਗ ਬੈਟਰੀ
Floating point,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ
Floating port,ਫਲੋਟਿੰਗ ਪੋਰਟ
Flood light,ਹੜ੍ਹ ਦੀ ਰੌਸ਼ਨੀ
Flood lighting,ਹੜ੍ਹ ਦੀ ਰੋਸ਼ਨੀ
Floor,ਫਲੋਰ
Floppy,ਫਲਾਪੀ
Flow chart,ਫਲੋ ਚਾਰਟ
Fluctuation,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
Fluid,ਤਰਲ
Fluorescent lamp,ਫਲੋਰੋਸੈਂਟ ਲੈਂਪ
Fluorescent tube,ਫਲੋਰੋਸੈਂਟ ਟਿ .ਬ
Flutter,ਖੜੋਕ
Flux,ਫਲੈਕਸ
Flux linkage,ਫਲੈਕਸ ਲਿੰਕਜ
FM network,ਐਫਐਮ ਨੈੱਟਵਰਕ
FM tower,Fm ਟਾਵਰ
Focus,ਫੋਕਸ
Focus control,ਫੋਕਸ ਨਿਯੰਤਰਣ
Focussing,ਫੋਕਸਿੰਗ
Focussing magnet,ਫੋਕਸਿੰਗ ਚੁੰਬਕ
Fog,ਧੁੰਦ
Foil,ਫੁਆਇਲ
Fold back,ਵਾਪਸ ਫੋਲਡ ਕਰੋ
Folded dipole,ਫੋਲਡ ਡਿਪੋਲ
Folder,ਫੋਲਡਰ
Footage,ਫੁਟੇਜ
Footer,ਫੁੱਟਰ
Forced oscillation,ਜ਼ਬਰਦਸਤੀ
Forced ventilation,ਜ਼ਬਰਦਸਤੀ ਹਵਾਦਾਰੀ
Forced vibration,ਜ਼ਬਰਦਸਤੀ ਵਾਈਬ੍ਰੇਸ਼ਨ
Forge,ਫੋਰਜ
Format,ਫਾਰਮੈਟ
Format shifting,ਫਾਰਮੈਟ ਬਦਲਣਾ
Format tunes,ਫਾਰਮੈਟ ਧੁਨਾਂ
Formatting,ਫਾਰਮੈਟਿੰਗ
Forward bias,ਅੱਗੇ ਬਿਆਸ
Forward biased,ਅੱਗੇ ਪੱਖਪਾਤ
Forward current,ਅੱਗੇ ਵਰਤਮਾਨ
Forward direction,ਅੱਗੇ ਦਿਸ਼ਾ
Forward resistance,ਅੱਗੇ ਦਾ ਵਿਰੋਧ
Fourier transform,ਫੌਰਿਅਰ ਟਰਾਂਸਫਾਰਮ
Fractal,ਫ੍ਰੈਕਟਲ
Fragmentation,ਟੁੱਟਣਾ
Frame,ਫਰੇਮ ਫਰੇਮ
Frame formatting,ਫਰੇਮ ਫਾਰਮੈਟਿੰਗ
Frame synchroniser,ਸਮਕਾਲੀ ਸਮਾਵਾਸ
Framing,ਫਰੇਮਿੰਗ
Free electron,ਮੁਫਤ ਇਲੈਕਟ੍ਰੌਨ
Free space loss,ਖਾਲੀ ਥਾਂ ਦਾ ਨੁਕਸਾਨ
Free space path loss,ਖਾਲੀ ਥਾਂ ਦਾ ਰੋਕਥਾਮ ਦਾ ਨੁਕਸਾਨ
Frequency,ਬਾਰੰਬਾਰਤਾ
Frequency allocation,ਬਾਰੰਬਾਰਤਾ ਅਲਾਟਮੈਂਟ
Frequency changer,ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ
Frequency converter,ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ
Frequency counter,ਬਾਰੰਬਾਰਤਾ ਕਾ ter ਂਟਰ
Frequency distortion,ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ
Frequency divider,ਬਾਰੰਬਾਰਤਾ ਡਿਵਾਈਡਰ
Frequency domain,ਬਾਰੰਬਾਰਤਾ ਡੋਮੇਨ
Frequency doubler,ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ
Frequency modulation,ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਲਨ
Frequency monitor,ਬਾਰੰਬਾਰਤਾ ਮਾਨੀਟਰ
Frequency multiplex,ਬਾਰੰਬਾਰਤਾ ਮਲਟੀਪਲੈਕਸ
Frequency multiplier,ਬਾਰੰਬਾਰਤਾ ਗੁਣਕ
