Marathi,Odiya
किमान घटक,ସର୍ବନିମ୍ନ ଉପାଦାନ |
किमान चौरस,ସର୍ବନିମ୍ନ ବର୍ଗ
किमान वरची सीमा,ସର୍ବନିମ୍ନ ଉପର ସୀମା |
डावा कोसेट,ବାମ କୋସେଟ
डावखुरा,ବାମ ହାତି
डाव्या हाताचा स्क्रू,ବାମ ହାତର ସ୍କ୍ରୁ |
डावीकडे उलट,ଓଲଟା
बाकी गुणाकार,ବାମ ଗୁଣନ
लीबनिट्झ सूत्र,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
लांबी,ଲମ୍ବ
लेप्टोकर्टिक,ଲେପ୍ଟୋକର୍ଟିକ୍ |
लेप्टोकर्टिक वक्र,ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର
लेप्टोकर्टोसिस,ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |
पातळी वक्र,ସ୍ତର ବକ୍ର
आत्मविश्वासाची पातळी,ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର
महत्त्व पातळी,ମହତ୍ତ୍ level ର ସ୍ତର |
शब्दकोशानुसार,ଶବ୍ଦଗତ ଭାବରେ |
कोशशास्त्रीय क्रम,ଶବ୍ଦଗତ କ୍ରମ |
संभाव्य कार्य,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
संभाव्य गुणोत्तर चाचणी,ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |
मर्यादा,ସୀମା
मर्यादित करणे,ସୀମିତ
मर्यादित मूल्य,ମୂଲ୍ୟ ସୀମିତ
मर्यादित वेग,ବେଗକୁ ସୀମିତ କରିବା |
सरासरी मर्यादा,ଅର୍ଥରେ ସୀମା |
एकत्रीकरणाची मर्यादा,ଏକୀକରଣର ସୀମା |
क्रम मर्यादा,କ୍ରମର ସୀମା |
मर्यादा बिंदू (= क्लस्टर पॉइंट),ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ)
वेग मर्यादित करा,ବେଗକୁ ସୀମିତ କରନ୍ତୁ |
ओळ,ରେଖା
रेखीय,ର line ଖ୍ୟ
रेखीय बीजगणित,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |
रेखीय बीजगणितीय समीकरण,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
रेखीय अंदाजे,ର line ଖିକ ଆନୁମାନିକତା |
रेखीय लक्षण,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
रेखीय गुणांक,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
रेखीय संयोजन,ର line ଖ୍ୟ ମିଶ୍ରଣ |
रेखीय मर्यादा,ର line ଖିକ ପ୍ରତିବନ୍ଧକ |
रेखीय अवलंबित्व,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
रेखीय भिन्न समीकरण,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
रेखीय परिमाण,ରେଖା ଆକାର
रेखीय समीकरण,ର line ଖ୍ୟ ସମୀକରଣ |
रेखीय फॉर्म,ର line ଖ୍ୟ ଫର୍ମ |
रेखीय अपूर्णांक परिवर्तन,ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |
रेखीय कार्य,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
रेखीय कार्यात्मक,ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |
रेखीय गट,ରେଖା ଗୋଷ୍ଠୀ |
रेखीय स्वातंत्र्य,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
रेखीय स्वतंत्र संबंध,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
रेखीय असमानता,ର line ଖିକ ଅସମାନତା |
रेखीय एकसंध विभेदक समीकरण,ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
रेखीय अविभाज्य समीकरण,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
रेखीय प्रक्षेपण,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
रेखीय किमान चौरस प्रतिगमन विश्लेषण,ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |
रेखीयता,ର ar ଖିକତା |
रेखीय अवलंबून,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
रेखीय स्वतंत्र,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
रेखीय मॅपिंग,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
रेखीय क्रम,ର line ଖିକ କ୍ରମ |
रेखीय क्रम,ର line ଖିକ କ୍ରମ |
रेखीय प्रोग्रामिंग,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
रेखीय प्रोग्रामिंग अल्गोरिदम,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
रेखीय प्रोग्रामिंग समस्या,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
रेखीय प्रतिगमन,ର line ଖିକ ରିଗ୍ରେସନ୍ |
रेखीय प्रतिगमन गुणांक,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
रेखीय संबंध,ର line ଖ୍ୟ ସମ୍ପର୍କ |
रेखीय जागा (= वेक्टर स्पेस),ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
रेखीय उपस्थान,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
रेखीय परिवर्तन,ର line ଖିକ ରୂପାନ୍ତର |
रेखीय कल,ର line ଖ୍ୟ ଧାରା |
रेखीय निःपक्षपाती अंदाज,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
रेखीय वेग,ର line ଖ୍ୟ ବେଗ |
ओळ अविभाज्य,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
छेदनबिंदूची ओळ,ଛକ ରେଖା
प्रतिगमन ओळ,ରେଗ୍ରେସନ୍ ରେଖା |
स्थानिकीकृत वेक्टर,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
स्थानिक इष्टतम,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
स्थान,ଲୋକସ୍
लॉग,ଲଗ୍
लॉगरिदमिक,ଲୋଗାରିଥମିକ୍ |
लॉगरिदमिक अचूकता,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
लॉगरिदमिक गणना,ଲୋଗାରିଥମିକ୍ ଗଣନା |
लॉगरिदमिक वक्र,ଲୋଗାରିଥମିକ୍ ବକ୍ର
लॉगरिदमिक व्युत्पन्न,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
लॉगरिदमिक भिन्नता,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |
लॉगरिदमिक कार्य,ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ
लॉगरिदमिक मीन (=भौमितीय मध्य),ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ)
लॉगरिदमिक सामान्य वितरण,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
लॉगरिदमिक संबंध,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
लॉगरिदमिक स्केल,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
लॉगरिदमिक मालिका,ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |
लॉगरिदमिक सर्पिल (समभुज सर्पिल),ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍)
लॉगरिदमिक टेबल (=लॉग टेबल),ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍)
लॉगरिदम (लॉग),logarithm (ଲଗ)
तर्कशास्त्र,ତର୍କ
तार्किकदृष्ट्या समतुल्य,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
लॉजिस्टिक वक्र,ଲଜିଷ୍ଟିକ୍ ବକ୍ର
सामान्य वितरण,ସାଧାରଣ ବଣ୍ଟନ |
रेखांश,ଦ୍ରାଘିମା
पळवाट,ଲୁପ୍
लॉटरी,ଲଟେରୀ
खालचा बार,ନିମ୍ନ ଦଣ୍ଡିକା |
कमी बंधन,ନିମ୍ନ ବନ୍ଧା |
लोअर रिमन इंटिग्रल,ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
कमी बेरीज,କମ୍ ରାଶି
खालचा त्रिकोणी मॅट्रिक्स,ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
मॅक्लॉरिनचा विस्तार,ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |
जादूची संख्या,ଯାଦୁ ସଂଖ୍ୟା
जादूचा चौरस,ମ୍ୟାଜିକ୍ ବର୍ଗ
परिमाण मर्यादा (=मर्यादित विशालता),ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ)
मेल केलेली प्रश्नावली,ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |
मेल सर्वेक्षण,ମେଲ୍ ସର୍ଭେ |
मेजरंट (वरची सीमा),ମହାନ୍ (ଉପର ସୀମା)
प्रमुख चाप,ପ୍ରମୁଖ ଆର୍କ
मोठा संच,ପ୍ରମୁଖ ସେଟ୍ |
अनेक मौल्यवान कार्य,ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
नकाशा,ମାନଚିତ୍ର
सेट मध्ये नकाशा,ସେଟ୍ ରେ ମାନଚିତ୍ର
सेटचे मॅपिंग,ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |
किरकोळ संभाव्यता,ସାଂଘାତିକ ସମ୍ଭାବନା |
गणितीय विश्लेषण,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
गणितीय युक्तिवाद,ଗାଣିତିକ ଯୁକ୍ତି
गणितीय केंद्र,ଗାଣିତିକ କେନ୍ଦ୍ର
गणितीय गुंतागुंत,ଗାଣିତିକ ଜଟିଳତା |
गणितीय अर्थशास्त्र,ଗାଣିତିକ ଅର୍ଥନୀତି
गणितीय अपेक्षा,ଗାଣିତିକ ଆଶା
गणितीय फॉर्म,ଗାଣିତିକ ରୂପ |
गणितीय सूत्रीकरण,ଗାଣିତିକ ସୂତ୍ର
गणितीय ओळख,ଗାଣିତିକ ପରିଚୟ
गणितीय तर्क,ଗାଣିତିକ ତର୍କ
गणितीय मॉडेल,ଗାଣିତିକ ମଡେଲ୍ |
गणितीय कल्पना,ଗାଣିତିକ ଧାରଣା
मॅट्रिक्स डिगोनालायझेशन,ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |
मॅट्रिक्स व्यस्त,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
मॅट्रिक्स उलटा,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
मॅट्रिक्स पुनरावृत्ती पद्धत,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
मॅट्रिक्स पद्धत,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
मॅट्रिक्स गुणाकार,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
स्थिरांकांचे मॅट्रिक्स,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
परिणामकारकतेचे मॅट्रिक्स,ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |
मॅट्रिक्स ऑपरेटर,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
मॅट्रिक्स बहुपदी,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
मॅट्रिक्स प्रिंटिंग,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
मॅट्रिक्स उत्पादन,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
कमाल केले,ସର୍ବାଧିକ
जास्तीत जास्त,ସର୍ବାଧିକ
कमाल निरपेक्ष मूल्य,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
कमाल एफ-गुणोत्तर,ସର୍ବାଧିକ F- ଅନୁପାତ |
जास्तीत जास्त शक्यता,ସର୍ବାଧିକ ସମ୍ଭାବନା |
कमाल,maxmin
कमाल निकष,maxmin criterian
फंक्शनची कमाल,ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
मॅक्सवेल-बोल्टझमन आकडेवारी,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
अर्थ विचलन,ଅର୍ଥ ବିଚ୍ୟୁତି |
चौरस विचलनाचा अर्थ,ବର୍ଗର ବିଚ୍ୟୁତି |
चौरस त्रुटी,ବର୍ଗ ତ୍ରୁଟି |
सरासरी मूल्य,ଅର୍ଥ ମୂଲ୍ୟ
सरासरी मूल्य प्रमेय,ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |
कर्टोसिसचे मोजमाप,କୁର୍ତ୍ତୋସିସ୍ ମାପ |
मध्यक,ମଧ୍ୟମ
मध्यकेंद्र,ମଧ୍ୟମ କେନ୍ଦ୍ର |
मेसोकर्टिक वक्र,ମେସୋକର୍ଟିକ୍ ବକ୍ର
mesokurtosis,ମେସୋକର୍ଟୋସିସ୍ |
संदेश,ବାର୍ତ୍ତା |
पद्धत,ପଦ୍ଧତି
निर्मूलनाची पद्धत,ବିଲୋପ ପ୍ରଣାଳୀ |
उलटण्याची पद्धत,ବିପରୀତ ପଦ୍ଧତି |
पुनरावृत्तीची पद्धत,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
किमान चौरसांची पद्धत,ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |
क्षणांची पद्धत,ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |
समान त्रिकोणांची पद्धत,ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |
सर्वात उंच उतरण्याची पद्धत,ଶିଖର ଅବତରଣର ପଦ୍ଧତି |
बेरीज करण्याची पद्धत,ସମୀକରଣର ପଦ୍ଧତି |
अनिर्धारित गुणांकाची पद्धत,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |
मेट्रिक जागा,ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
मेट्रिक प्रणाली,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
मेट्रिक युनिट,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
सूक्ष्म सिद्धांत,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
मधला,ମ middle ି
मध्यम मुदत,ମଧ୍ୟମ ଅବଧି
मध्यबिंदू,ମଧ୍ୟମ ବିନ୍ଦୁ |
मध्यबिंदू सूत्र,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
किमान बहुपदी,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
किमान तत्त्व,ମିନିମାକ୍ସ ନୀତି |
किमान,ସର୍ବନିମ୍ନ
किमान बिंदू (वक्र),ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର)
किमान बहुपदी,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
फंक्शनचे मि,ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍
किरकोळ चाप,ଛୋଟ ଆର୍କ
किरकोळ अक्ष,ଛୋଟ ଅକ୍ଷ
अल्प उपसंच,ଛୋଟ ଉପସେଟ |
वजा,ମାଇନସ୍
वजा चिन्ह,ମାଇନସ୍ ଚିହ୍ନ
मिश्रित अंश,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
मिश्र धोरण,ମିଶ୍ରିତ ରଣନୀତି |
मोड,ମୋଡ୍
मापांक,ମଡ୍ୟୁଲସ୍
जटिल संख्येचे मॉड्यूलस,ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
क्षण,ମୁହୂର୍ତ୍ତ
क्षण निर्माण कार्य,ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ
शक्तीचा क्षण,ଏକ ବଳର ମୁହୂର୍ତ୍ତ |
वारंवारता वितरणाचा क्षण,ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |
जडत्वाचा क्षण,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
गतीचा क्षण,ଗତିର ମୁହୂର୍ତ୍ତ
चालना,ଗତି
मोनोमिअल,ମୋନୋମିଆଲ୍ |
मोनोमॉर्फिक,ମନୋମୋର୍ଫିକ୍ |
मोनोमॉर्फिझम,ମନୋମୋର୍ଫିଜିମ୍ |
मोनोटोन,ମୋନୋଟୋନ |
मोनोटोन वाढणारा क्रम,ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |
नीरसपणे,ଏକକ ଭାବରେ |
नीरसपणे वाढणारे जाळे,ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |
नीरसपणे वाढणारा क्रम,ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |
मोनोटोनिक फंक्शन,ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ
मॉन्टे कार्लो गणना,ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |
मॉन्टे कार्लो पद्धत,ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |
मोरा (खेळ),ମୋରା (ଖେଳ)
मृत्यूची आकडेवारी,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
सर्वात संभाव्य,ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |
गती,ଗତି
बदलती सरासरी,ହାରାହାରି ଗତିଶୀଳ |
एम-स्पेस,M- ସ୍ପେସ୍ |
इंटिग्रलसाठी एम-चाचणी,ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |
बहुनिर्णय समस्या,ବହୁମୁଖୀ ସମସ୍ୟା |
बहुआयामी सामान्य वितरण,ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |
बहुआयामी यादृच्छिक चल,ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
मल्टी-इंडेक्स वाहतूक समस्या,ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |
बहुपदी,ବହୁମୁଖୀ
बहुपदीय वितरण,ବହୁମୁଖୀ ବଣ୍ଟନ |
एकाधिक,ଏକାଧିକ
एकाधिक निवड समस्या,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
एकाधिक कनेक्ट केलेले डोमेन,ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |
एकाधिक सहसंबंध,ଏକାଧିକ ସମ୍ପର୍କ
एकाधिक वारंवारता सारणी,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
एकाधिक अविभाज्य,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
एकाधिक एकत्रीकरण,ଏକାଧିକ ଏକୀକରଣ
एकाधिक प्रतिगमन,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
एकाधिक प्रतिगमन विश्लेषण,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
एकाधिक प्रतिगमन गुणांक,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
एकाधिक प्रतिगमन समीकरण,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
एकाधिक रूट,ଏକାଧିକ ମୂଳ
गुणाकार,ଗୁଣନ
स्तंभांद्वारे गुणाकार (निर्धारकाचा),ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
पंक्तींनी गुणाकार (निर्धारकाचा),ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
गुणाकार घटक,ଗୁଣନ କାରକ |
गुणाकार कार्य,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
गुणाकार गट,ବହୁଗୁଣ ଗୋଷ୍ଠୀ |
गुणाकार व्यस्त,ବହୁଗୁଣ ଓଲଟା |
बहुविधता,ବହୁଗୁଣ
मुळांची बाहुल्यता,ମୂଳର ବହୁଗୁଣ |
शून्याचे गुणाकार,ଶୂନ୍ୟର ଗୁଣ
गुणक,ଗୁଣକ
गुणाकार,ଗୁଣ କର
बहुविविध वितरण,ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |
बहुविविध सामान्य वितरण,ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |
बहुविध लोकसंख्या,ବହୁବିଧ ଜନସଂଖ୍ୟା |
परस्पर,ପାରସ୍ପରିକ
nabla,ନାବଲା |
नेपीरियन,ନାପିରିଆନ୍ |
नेपीरियन लॉगरिथम,ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |
नैसर्गिक लॉगरिथम,ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |
नैसर्गिक संख्या,ପ୍ରାକୃତିକ ସଂଖ୍ୟା |
नॉटिकल मैल,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-आयामी,n- ଡାଇମେନ୍ସନାଲ୍ |
n-आयामी सदिश जागा,n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |
आवश्यक आणि पुरेशी स्थिती,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |
आवश्यक स्थिती,ଆବଶ୍ୟକ ସର୍ତ୍ତ
नकार,ଅବନତି
नकारात्मक,ନକାରାତ୍ମକ
नकारात्मक वक्रता,ନକାରାତ୍ମକ ବକ୍ରତା |
नकारात्मक निश्चित फॉर्म,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
ऋण निश्चित मॅट्रिक्स,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
नकारात्मक अर्ध-निश्चित स्वरूप,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
शेजार,ପଡୋଶୀ
नेस्टेड सॅम्पलिंग,ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |
निव्वळ पुनरुत्पादन दर,ନିଟ୍ ପ୍ରଜନନ ହାର |
न्यूटोनियन यांत्रिकी,ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |
न्यूटनचे विभाजित फरक सूत्र,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
न्यूटनचे गतीचे नियम,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
Neyman वाटप,ନେମାନ୍ ଆବଣ୍ଟନ |
नेमन पिअरसन सिद्धांत,ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |
शक्‍तिशाली घटक,ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |
निलपोटेंट मॅट्रिक्स,ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
नोड,ନୋଡ୍
नॉन-अबेलियन गट,ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |
गैर-निरपेक्ष अभिसरण,ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |
बिगर बीजगणितीय,ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |
नॉन-डिजनरेट,ଅଣ-ଅବକ୍ଷୟ |
नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय,ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |
दाट नसलेले,ଅଣ-ଘନ |
दाट नसलेला संच,ଅଣ-ଘନ ସେଟ୍ |
गुणांची अगणनीय अनंतता,ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |
अगणित संच,ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
फरक न करता येणारा,ଅଣ-ଭିନ୍ନକ୍ଷମ |
रिक्त उपसंच नाही,ଖାଲି ଖାଲି ଉପସେଟ |
नॉन-युक्लिडियन भूमिती,ଅଣ-ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
एकसंध नसलेला,ଅଣ-ସମଲିଙ୍ଗୀ |
न छेदणारे,ବିଚ୍ଛେଦ ନୁହେଁ |
नॉन-रेखीय बीजगणितीय समीकरण,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
नॉन-रेखीय विभेदक समीकरण,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
नॉन-रेखीय समीकरण,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
नॉन-लिनियर प्रोग्रामिंग,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
नॉन-रेखीय प्रतिगमन,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
नॉन-रेखीय संबंध,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
गैर-ऋण पूर्णांक,ଅଣ-ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
गैर-नकारात्मक चल,ଅଣ-ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
नॉन-पॅरामीट्रिक चाचणी,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
गैर-संभाव्य दृष्टीकोन,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
नॉन-एकवचनी मॅट्रिक्स,ଅଣ-ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ |
नॉन-सिमेट्रिक मॅट्रिक्स,ଅଣ-ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
क्षुल्लक,ଅଣ-ତୁଚ୍ଛ
अदृश्य होणारे निर्धारक,ଅଦୃଶ୍ୟ ନିର୍ଣ୍ଣୟକାରୀ |
नॉन-व्हाइड,ଶୂନ୍ୟ ନୁହେଁ |
नॉन-व्हॉइड उपसंच,ଶୂନ୍ୟ ନୁହେଁ |
शून्य निर्धारक,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
ना गेट,NOR ଗେଟ୍ |
सामान्य,ସାଧାରଣ
सामान्य प्रवेग,ସାଧାରଣ ତ୍ୱରଣ |
सामान्य कोन,ସାଧାରଣ କୋଣ
