Assamese,Malayalam
শিথিলভাৱে সংযুক্ত,അയഞ്ഞ കപ്പിൾഡ്
ক্ষতিহীন সংকোচন,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
ক্ষতিকাৰক সংকোচন,നഷ്ടമായ കംപ്രഷൻ
কম বাইট,കുറഞ്ഞ ബൈറ്റ്
নিম্নস্তৰৰ ভাষা,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
লো পাছ ফিল্টাৰ,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
নিম্ন সীমা,താഴ്ന്ന പരിധി
mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ),മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം)
যন্ত্ৰ,യന്ത്രം
মেচিনৰ ঠিকনা,മെഷീൻ വിലാസം
মেচিন ক&#39;ড,മെഷീൻ കോഡ്
মেচিন চক্ৰ,മെഷീൻ സൈക്കിൾ
মেচিন নিৰ্ভৰশীল ভাষা,യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ
মেচিন নিৰ্ভৰশীল চফ্টৱেৰ,മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ
মেচিনৰ ভুল,യന്ത്ര പിശക്
মেচিনৰ অচল সময়,മെഷീൻ നിഷ്ക്രിയ സമയം
মেচিন স্বাধীন ভাষা,യന്ത്ര സ്വതന്ത്ര ഭാഷ
মেচিনৰ নিৰ্দেশনা,യന്ത്ര നിർദ്ദേശം
মেচিন বুদ্ধিমত্তা,യന്ത്ര ബുദ്ധി
মেচিন ভাষা,യന്ത്രഭാഷ
মেচিন লাৰ্নিং,യന്ത്ര പഠനം
মেচিন অপাৰেচন,യന്ത്ര പ്രവർത്തനം
যন্ত্ৰমুখী ভাষা,യന്ത്രാധിഷ്ഠിത ഭാഷ
মেচিন চলোৱা,മെഷീൻ റൺ
মেচিন চিমুলেচন,മെഷീൻ സിമുലേഷൻ
মেচিন নষ্ট সময়,മെഷീൻ കേടായ സമയം
মেচিন অনুবাদ,യന്ത്ര വിവർത്തനം
মেচিন শব্দ,യന്ത്ര വാക്ക്
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),മാക്രോ (=മാക്രോ നിർദ്ദേശം)
মেক্ৰ&#39; যুক্তি,മാക്രോ വാദം
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,മാക്രോ അസംബ്ലി പ്രോഗ്രാം
মেক্ৰ&#39; কল,മാക്രോ കോൾ
মেক্ৰ&#39; ক&#39;ড,മാക്രോ കോഡ്
মেক্ৰ&#39; কমাণ্ড,മാക്രോ കമാൻഡ്
মেক্ৰ&#39; ঘোষণা,മാക്രോ പ്രഖ്യാപനം
মেক্ৰ&#39; সংজ্ঞা,മാക്രോ നിർവചനം
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,മാക്രോ ഫ്ലോ ചാർട്ട്
মেক্ৰ&#39; জেনেৰেটৰ,മാക്രോ ജനറേറ്റർ
মেক্ৰ&#39; নিৰ্দেশনা,മാക്രോ നിർദ്ദേശം
মেক্ৰ&#39; ভাষা,മാക്രോ ഭാഷ
মেক্ৰ&#39; লাইব্ৰেৰী,മാക്രോ ലൈബ്രറി
মেক্ৰ&#39; প্ৰাচল,മാക്രോ പാരാമീറ്റർ
মেক্ৰ&#39; প্ৰচেছিং,മാക്രോ പ്രോസസ്സിംഗ്
মেক্ৰ&#39; প্ৰচেছৰ,മാക്രോ പ്രൊസസർ
মেক্ৰ&#39; প্ৰগ্ৰেমিং,മാക്രോ പ്രോഗ്രാമിംഗ്
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,മാക്രോ പ്രോട്ടോടൈപ്പ്
মেক্ৰ&#39;-ক&#39;ডিং,മാക്രോ-കോഡിംഗ്
মেগাবাইট (MB),മാഗബൈറ്റ് (MB)
যাদু চৰিত্ৰ,മാന്ത്രിക കഥാപാത്രം
যাদু সংখ্যা,മാന്ത്രിക സംഖ്യ
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,കാന്തിക ബബിൾ മെമ്മറി
চুম্বকীয় কাৰ্ড,കാന്തിക കാർഡ്
চুম্বকীয় কোষ,കാന്തിക കോശം
চুম্বকীয় চৰিত্ৰ,കാന്തിക സ്വഭാവം
চুম্বকীয় কোৰ সংৰক্ষণ,കാന്തിക കോർ സംഭരണം
চুম্বকীয় ডিস্ক,കാന്തിക ഡിസ്ക്
চুম্বকীয় ডিষ্কৰ ঠিকনা,കാന്തിക ഡിസ്ക് വിലാസം
চুম্বকীয় ডিষ্ক মেমৰি,മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി
চুম্বকীয় ড্ৰাম,കാന്തിക ഡ്രം
চুম্বকীয় এনকোডিং,കാന്തിക എൻകോഡിംഗ്
চুম্বকীয় মূৰ,കാന്തിക തല
চুম্বকীয় চিয়াঁহী,കാന്തിക മഷി
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR)
চুম্বকীয় মাধ্যম,കാന്തിക മാധ്യമം
চুম্বকীয় পঢ়া,കാന്തിക വായന
চুম্বকীয় ৰেকৰ্ডিং,കാന്തിക റെക്കോർഡിംഗ്
চুম্বকীয় সংৰক্ষণ,കാന്തിക സംഭരണം
চুম্বকীয় ষ্ট্ৰিপ,കാന്തിക സ്ട്രിപ്പ്
চুম্বকীয় টেপ,കാന്തിക ടേപ്പ്
চুম্বকীয় টেপ কাৰ্টিজ,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
চুম্বকীয় টেপ ড্ৰাইভ,കാന്തിക ടേപ്പ് ഡ്രൈവ്
চুম্বকীয় টেপ হেডাৰ,കാന്തിക ടേപ്പ് തലക്കെട്ട്
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
চুম্বকীয় টেপ পৰিবহণ,കാന്തിക ടേപ്പ് ഗതാഗതം
চুম্বকীয় টেপ ইউনিট,കാന്തിക ടേപ്പ് യൂണിറ്റ്
চুম্বকীয় পাতল ফিল্ম,കാന്തിക നേർത്ത ഫിലിം
চুম্বকীয় ট্ৰেক,കാന്തിക ട്രാക്ക്
চুম্বকীয় অপটিক সংৰক্ষণ,മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം
চুম্বকীয় প্ৰিন্টাৰ,മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ
চুম্বকীয় ষ্ট্ৰিকচন,മാഗ്നെറ്റോസ്ട്രിക്ഷൻ
magnetostrictive টেবলেট,മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്
মেইল বাকচ,മെയിൽ ബോക്സ്
মেইল মাৰ্জ কৰক,മെയിൽ ലയനം
মূল নিয়ন্ত্ৰণ একক,പ്രധാന നിയന്ത്രണ യൂണിറ്റ്
মূল ফ্ৰেম,പ്രധാന ഫ്രെയിം
মূল ফ্ৰেম ব্যৱস্থা,പ്രധാന ഫ്രെയിം സിസ്റ്റം
মূল স্মৃতিশক্তি,പ്രധാന മെമ്മറി
মূল কাৰ্যসূচী,പ്രധാന പ്രോഗ്രാം
মূল সংৰক্ষণ,പ്രധാന സംഭരണം
মূল চুইচ,പ്രധാന സ്വിച്ച്
ব্যৱস্থাপনা,മെയിന്റനൻസ്
ৰক্ষণাবেক্ষণ পেনেল,മെയിന്റനൻസ് പാനൽ
ৰক্ষণাবেক্ষণৰ সময়,അറ്റകുറ്റപ്പണി സമയം
মুখ্য চক্ৰ,പ്രധാന ചക്രം
মুখ্য ডিভাইচ,പ്രധാന ഉപകരണം
মুখ্য চাবি,പ്രധാന കീ
প্ৰধান ৰাজ্য,പ്രധാന സംസ്ഥാനം
মুখ্য গঠন,പ്രധാന ഘടന
ডাঙৰ কাম,പ്രധാന ദൗത്യം
সংখ্যাগৰিষ্ঠ উপাদান,ഭൂരിപക്ഷ ഘടകം
সংখ্যাগৰিষ্ঠতা গেট,ഭൂരിപക്ഷ ഗേറ്റ്
সংখ্যাগৰিষ্ঠতা অপাৰেচন,ഭൂരിപക്ഷ പ്രവർത്തനം
মেকআপ সময়,മേക്കപ്പ് സമയം
বিজুতিৰ ৰুটিন,തകരാർ പതിവ്
ব্যৱস্থাপনা বিকাশ,മാനേജ്മെന്റ് വികസനം
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ব্যৱস্থাপনা বিজ্ঞান,മാനേജ്മെന്റ് സയൻസ്
মানচেষ্টাৰ ক&#39;ডিং,മാഞ്ചസ്റ്റർ കോഡിംഗ്
মেনিফল্ডিং,മാനിഫോൾഡിംഗ്
হেতালি খেলা চলক,കൃത്രിമ വേരിയബിൾ
সূচীভুক্তকৰণত হেতালি খেলা,സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു
মানুহ-যন্ত্ৰৰ অনুকৰণ,മനുഷ്യ-മെഷീൻ സിമുലേഷൻ
মেনুৱেল ঠিকনা চুইচ,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,മാനുവൽ വിശകലനം
হাতৰ দ্বাৰা উত্তৰ দিয়া,മാനുവൽ ഉത്തരം
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,മാനുവൽ എൻട്രി
মেনুৱেল এক্সচেঞ্জ,മാനുവൽ എക്സ്ചേഞ്ച്
মেনুৱেল ইনপুট,മാനുവൽ ഇൻപുട്ട്
মেনুৱেল অপাৰেচন,മാനുവൽ പ്രവർത്തനം
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,പലതും പലതുമായ ബന്ധം
বহুত এটা ডিকোডাৰলৈ,പലതും ഒരു ഡീകോഡറും
মানচিত্ৰ পদ্ধতি,മാപ്പ് രീതി
মেপিং,മാപ്പിംഗ്
প্ৰান্ত,മാർജിൻ
মাৰ্জিন ভুল,മാർജിൻ പിശക്
প্ৰান্তীয় পৰীক্ষা,മാർജിനൽ ചെക്ക്
প্ৰান্তীয় পৰীক্ষা,മാർജിനൽ ടെസ്റ്റ്
চিহ্ন ধৰা পেলোৱা,അടയാളം കണ്ടെത്തൽ
মাৰ্ক ৰিডিং,മാർക്ക് വായന
স্কেনিং চিহ্নিত কৰক,അടയാളം സ്കാനിംഗ്
মাৰ্ক চেন্স,മാർക്ക് സെൻസ്
মাৰ্কাৰ,മാർക്കർ
চিহ্নিত কৰা,അടയാളപ്പെടുത്തുന്നു
চিহ্নিত কৰা তৰংগ,അടയാളപ്പെടുത്തൽ തരംഗം
মাৰ্কভ শৃংখল,മാർക്കോവ് ചെയിൻ
মাৰ্কভ উৎস,മാർക്കോവ് ഉറവിടം
মাৰ্ক-আপ ভাষা,അടയാളപ്പെടുത്തൽ ഭാഷ
মাছেৰ,മാസർ
মাছেৰ,മാസർ
মুখা,മുഖംമൂടി
মাস্ক বিট,മുഖംമൂടി ബിറ്റ്
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
মাস্ক ৰেজিষ্টাৰ,മാസ്ക് രജിസ്റ്റർ
মাস্ক কৰা ROM,മുഖംമൂടി ധരിച്ച റോം
মাস্কিং,മാസ്കിംഗ്
গণ তথ্য,ബഹുജന ഡാറ്റ
গণ স্মৃতিশক্তি,മാസ് മെമ്മറി
বৃহৎ পৰিমাণে সমান্তৰাল,വൻതോതിൽ സമാന്തരമായി
মাষ্টৰ,മാസ്റ്റർ
মাষ্টাৰ কাৰ্ড,മാസ്റ്റർ കാർഡ്
মাষ্টাৰ ঘড়ী,മാസ്റ്റർ ക്ലോക്ക്
মাষ্টাৰ কনছল,മാസ്റ്റർ കൺസോൾ
মাষ্টাৰ ডাটা,മാസ്റ്റർ ഡാറ്റ
মাষ্টাৰ ডায়েগ্ৰাম,മാസ്റ്റർ ഡയഗ്രം
মাষ্টাৰ ফাইল,മാസ്റ്റർ ഫയൽ
মাষ্টাৰ গ্ৰুপ,മാസ്റ്റർ ഗ്രൂപ്പ്
মাষ্টাৰ কি&#39;,മാസ്റ്റർ കീ
মাষ্টাৰ লাইব্ৰেৰী টেপ,മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്
মাষ্টাৰ প্ৰচেছৰ,മാസ്റ്റർ പ്രൊസസർ
মাষ্টাৰ প্ৰগ্ৰেম,മാസ്റ്റർ പ്രോഗ്രാം
মাষ্টাৰ ষ্টেচন,മാസ്റ്റർ സ്റ്റേഷൻ
মাষ্টাৰ টেপ,മാസ്റ്റർ ടേപ്പ്
মাষ্টাৰ টাৰ্মিনেল,മാസ്റ്റർ ടെർമിനൽ
মাষ্টাৰ/স্লেভ ডিভাইচ,മാസ്റ്റർ/സ്ലേവ് ഉപകരണം
মাষ্টাৰ/স্লেভ ব্যৱস্থা,യജമാനൻ/അടിമ സംവിധാനം
মিল থকা,പൊരുത്തം
মিল থকা,പൊരുത്തപ്പെടുന്നു
গাণিতিক প্ৰগ্ৰেমিং,ഗണിത പ്രോഗ്രാമിംഗ്
গাণিতিক অনুকৰণ,ഗണിത അനുകരണം
মেট্ৰিক্স,മാട്രിക്സ്
মেট্ৰিক্স প্ৰিন্টাৰ,മാട്രിക്സ് പ്രിന്റർ
মেট্ৰিক্স চুইচ,മാട്രിക്സ് സ്വിച്ച്
মেট্ৰিক্স টেবুল,മാട്രിക്സ് പട്ടിക
maxi কম্পিউটাৰ,പരമാവധി കമ്പ്യൂട്ടർ
মেক্সিকম্পিউটাৰ,മാക്സികമ്പ്യൂട്ടർ
সৰ্বোচ্চ উপাদান,പരമാവധി ഘടകം
maxterm (মানক যোগফলৰ সময়সীমা),പരമാവധി (സാധാരണ തുക കാലാവധി)
maxwell ডেমন,മാക്സ്വെൽ ഡെമൺ
অৰ্থ,അർത്ഥം
গড় মেৰামতিৰ সময়,അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
বিফলতাৰ মাজৰ গড় সময় (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
বিফলতাৰ মাজৰ গড় সময় (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
বিফলতাৰ সময় বুজাইছে,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
মেৰামতিৰ বাবে সময়,നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
মেৰামতিৰ বাবে গড় সময় (MTTR),നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,ഇടത്തരം സംഭരണ ഉപകരണം
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps)
সদস্য বস্তু,അംഗ വസ്തു
সদস্যৰ ৰেকৰ্ড,അംഗ റെക്കോർഡ്
স্মৃতি,മെമ്മറി
মেমৰি এৰে,മെമ്മറി അറേ
মেমৰি বেংক,മെമ്മറി ബാങ്ക്
মেমৰি বাফাৰ ৰেজিষ্টাৰ,മെമ്മറി ബഫർ രജിസ്റ്റർ
মেমৰি বাছ,മെമ്മറി ബസ്
মেমৰি কাৰ্ড,മെമ്മറി കാര്ഡ്
স্মৃতিশক্তি কোষ,മെമ്മറി സെൽ
মেমৰি কম্পেকচন,മെമ്മറി കോംപാക്ഷൻ
মেমৰি কোৰ,മെമ്മറി കോർ
স্মৃতি চক্ৰ,മെമ്മറി സൈക്കിൾ
মেমৰি ডাটা ৰেজিষ্টাৰ,മെമ്മറി ഡാറ്റ രജിസ്റ്റർ
মেমৰি ডাম্প,മെമ്മറി ഡംപ്
স্মৃতি বিনিময়,മെമ്മറി എക്സ്ചേഞ്ച്
স্মৃতিশক্তিৰ স্তৰ,മെമ്മറി ശ്രേണി
স্মৃতিশক্তিৰ নিৰ্দেশনা,മെമ്മറി നിർദ്ദേശം
স্মৃতিশক্তি ব্যৱস্থাপনা,മെമ്മറി മാനേജ്മെന്റ്
মেমৰি মেপ,മെമ്മറി മാപ്പ്
মেমৰি মেপ কৰা I/O,മെമ്മറി മാപ്പ് ചെയ്ത I/O
মেমৰি মডেল,മെമ്മറി മോഡൽ
মেমৰি মডিউল,മെമ്മറി മൊഡ്യൂൾ
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,മെമ്മറി പോയിന്റർ രജിസ്റ്റർ
মেমৰি শক্তি,ഓർമ്മ ശക്തി
স্মৃতিশক্তি সুৰক্ষা,മെമ്മറി സംരക്ഷണം
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,മെമ്മറി റഫറൻസ് നിർദ്ദേശം
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം
মেমৰি ইউনিট,മെമ്മറി യൂണിറ്റ്
মেনু,മെനു
মেনু বাৰ,മെനു ബാർ
মেনু ড্ৰাইভ,മെനു ഡ്രൈവ്
মেনু নিৰ্বাচন,മെനു തിരഞ്ഞെടുക്കൽ
মেনু-চালিত প্ৰগ্ৰেম,മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം
মাৰ্জ কৰক,ലയിപ്പിക്കുക
মাৰ্জ এক্সচেঞ্জ sort,എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക
merge sort,ലയിപ്പിക്കുക
মাৰ্জিং কৰা,ലയിപ്പിക്കുന്നു
মেছ নেটৱৰ্ক,മെഷ് നെറ്റ്വർക്ക്
বাৰ্তা প্ৰেৰণ কৰা,സന്ദേശമയയ്‌ക്കൽ
বাৰ্তা,സന്ദേശം
বাৰ্তা প্ৰমাণীকৰণ,സന്ദേശ പ്രാമാണീകരണം
বাৰ্তা বাকচ,സന്ദേശ ബോക്സ്
বাৰ্তা বৰ্তনী,സന്ദേശ സർക്യൂട്ട്
বাৰ্তা বিন্যাস,സന്ദേശ ഫോർമാറ്റ്
বাৰ্তাৰ হেডাৰ,സന്ദേശ തലക്കെട്ട്
বাৰ্তা ধৰণ,സന്ദേശ മോഡ്
বাৰ্তা পাছ কৰা,സന്ദേശം കൈമാറുന്നു
বাৰ্তা ভোটদান,സന്ദേശ വോട്ടെടുപ്പ്
বাৰ্তা শাৰী,സന്ദേശ ക്യൂ
বাৰ্তা চুইচ,സന്ദേശ സ്വിച്ച്
বাৰ্তাৰ লিখনী,സന്ദേശ വാചകം
বাৰ্তা স্থানান্তৰ এজেন্ট,സന്ദേശ കൈമാറ്റ ഏജന്റ്
মেটা এছেম্বলাৰ,മെറ്റാ അസംബ്ലർ
মেটা ক্লাছ,മെറ്റാ ക്ലാസ്
মেটা সংকলন,മെറ്റാ സമാഹാരം
meta কম্পাইলাৰ,മെറ്റാ കമ്പൈലർ
মেটা ভাষা,മെറ്റാ ഭാഷ
মেটা নেটৱাৰ্ক,മെറ്റാ നെറ്റ്വർക്ക്
মেটা চিস্টেম,മെറ്റാ സിസ്റ്റം
প্রণালী,രീതി
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
মাইক্ৰ&#39;,മൈക്രോ
মাইক্ৰ&#39; ক&#39;ড,മൈക്രോ കോഡ്
মাইক্ৰ&#39; কম্পিউটাৰ,മൈക്രോ കമ്പ്യൂട്ടർ
মাইক্ৰ&#39; নিয়ন্ত্ৰক,മൈക്രോ കൺട്രോളർ
মাইক্ৰ&#39; চক্ৰ,മൈക്രോ സൈക്കിൾ
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,മൈക്രോ ഇലക്ട്രോണിക്സ്
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,മൈക്രോ മിനി ഓതറൈസേഷൻ
মাইক্ৰ&#39; অৰ্ডাৰ,മൈക്രോ ഓർഡർ
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്
মাইক্ৰ&#39;চিপ,മൈക്രോചിപ്പ്
মাইক্ৰ&#39;ক&#39;বল,മൈക്രോകോബോൾ
মাইক্ৰ&#39;ক&#39;ড,മൈക്രോകോഡ്
মাইক্ৰ&#39;ফিচ,മൈക്രോഫിഷ്
মাইক্ৰ&#39;ফ্লপি,മൈക്രോഫ്ലോപ്പി
মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ,മൈക്രോഫോം റീഡർ
মাইক্ৰ&#39;ফ্ৰেম,മൈക്രോഫ്രെയിം
মাইক্ৰ&#39;গ্ৰাফিক্স,മൈക്രോഗ്രാഫിക്സ്
মাইক্ৰ&#39;ফোন,മൈക്രോഫോൺ
মাইক্ৰ’ফটোগ্ৰাফ,മൈക്രോഫോട്ടോഗ്രാഫ്
মাইক্ৰ&#39;প্ৰচেছিং ইউনিট,മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്
মাইক্ৰ&#39;প্ৰচেছৰ,മൈക്രോപ്രൊസസർ
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,മൈക്രോപ്രൊസസർ ചിപ്പ്
মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ,മൈക്രോപ്രൊസസർ കമ്പൈലർ
মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU),മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു)
মাইক্ৰ&#39;প্ৰগ্ৰেম,മൈക്രോപ്രോഗ്രാം
মাইক্ৰ&#39;ছিকুৱেন্স,മൈക്രോസെക്വൻസ്
মাইক্ৰ’ছফ্ট,മൈക്രോസോഫ്റ്റ്
মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ,മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ
মাইক্ৰৱেভ,മൈക്രോവേവ്
মাইক্ৰৱেভ লিংক,മൈക്രോവേവ് ലിങ്ക്
মাইক্ৰৱেভ প্ৰসাৰণ,മൈക്രോവേവ് പ്രചരണം
মধ্যম ব্যৱস্থাপনা,മധ്യ മാനേജ്മെന്റ്
মিডলৱেৰ,മിഡിൽവെയർ
মিডিকম্পিউটাৰ,മിഡികമ്പ്യൂട്ടർ
মিডপইন্ট,മധ്യഭാഗം
মিডটাৰ্ম,ഇടക്കാല
প্ৰব্ৰজনৰ পথ,മൈഗ്രേഷൻ പാത
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
মিনি কম্পিউটাৰ,മിനികമ്പ്യൂട്ടർ
মিনিডিস্কেট,മിനിഡിസ്കെറ്റ്
নূন্যতম কাৰ্ণেল,ഏറ്റവും കുറഞ്ഞ കേർണൽ
নূন্যতম উৎপাদন,കുറഞ്ഞ ഉൽപ്പന്നം
নূন্যতম গছ,ഏറ്റവും കുറഞ്ഞ വൃക്ഷം
minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম,മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം
minimax পদ্ধতি,മിനിമാക്സ് നടപടിക്രമം
নূন্যতম খৰচ স্পেনিং গছ,ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം
নূন্যতম বিলম্ব ক&#39;ডিং,ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി കോഡിംഗ്
সৰু ডিভাইচ,ചെറിയ ഉപകരണം
মিন্টেৰিম,മിന്ററിം
বিয়োগ পতাকা,മൈനസ് പതാക
বিয়োগ পতাকা,മൈനസ് പതാക
বিয়োগ জ&#39;ন,മൈനസ് സോൺ
আইনা,കണ്ണാടി
মিৰ&#39;ৰ চাইট,കണ്ണാടി സൈറ്റ്
মিশ্ৰিত-মূল সংকেত,മിക്സഡ്-റാഡിക്സ് നൊട്ടേഷൻ
মিক্সাৰ,മിക്സർ
স্মৃতিভ্ৰংশ,ഓർമ്മപ്പെടുത്തൽ
mnemonic ঠিকনা,സ്മരണിക വിലാസം
স্মৃতিশক্তি,മെമ്മോണിക്സ്
ম’বাইল,മൊബൈൽ
মোবাইল কম্পিউটিং,മൊബൈൽ കമ്പ്യൂട്ടിംഗ്
নমুনা,മോഡൽ
মোডলেছ সম্পাদক,മാതൃകയില്ലാത്ത എഡിറ്റർ
মডেলিং,മോഡലിംഗ്
মডেম,മോഡം
মধ্যমীয়া,മിതത്വം
মডাৰেচন,മോഡറേഷൻ
মডাৰেটৰ,മോഡറേറ്റർ
পৰিৱৰ্তিত নিৰ্দেশনা,പരിഷ്കരിച്ച നിർദ്ദേശം
পৰিৱৰ্তক,മോഡിഫയർ
পৰিবৰ্তক বিট,മോഡിഫയർ ബിറ്റ്
শুধৰা,പരിഷ്ക്കരിക്കുക
মডুলাৰ,മോഡുലാർ
মডুলাৰিটি,മോഡുലാരിറ്റി
মডুলেচন,മോഡുലേഷൻ
মডিউল,മൊഡ്യൂൾ
মডিউল স্থাপত্য,മൊഡ്യൂൾ ആർക്കിടെക്ചർ
কাৰোবাৰ ওপৰত চকু ৰখা,മോണിറ്റർ
নিৰীক্ষণ কাৰ্য্যসূচী,നിരീക്ഷണ പരിപാടി
মনোক্ৰ&#39;ম প্ৰদৰ্শন,മോണോക്രോം ഡിസ്പ്ലേ
একক সংহত বৰ্তনী,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
একক প্ৰযুক্তি,മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ
monospace ফন্ট,മോണോസ്പേസ് ഫോണ്ട്
মনোষ্টেবল,മോണോസ്റ്റബിൾ
একচেটিয়াতা,മോണോട്ടോറിസിറ്റി
মৰ্ফ,മോർഫ്
মৰ্ফিম,മോർഫീം
মৰ্ফিজম,മോർഫിസം
বন্ধক,ജാമ്യം
mosfet (MOSFET) গেস্টবুক,മോസ്ഫെറ്റ് (MOSFET)
আটাইতকৈ উল্লেখযোগ্য বিট,ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്
মাদাৰ বৰ্ড,മദർ ബോർഡ്
মাতৃ পঞ্জীয়ন,അമ്മ രജിസ്റ്റർ
চলচ্চিত্ৰ,ചലച്ചിത്രം
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),മോഷൻ പിക്ചർ വിദഗ്ധ സംഘം (എംപിഇജി)
মাউন্ট,മൗണ്ട്
নিগনি,മൗസ്
পদক্ষেপ লোৱা,നീക്കുക
move চৰিত্ৰ,ചലിക്കുന്ന സ്വഭാവം
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,MS-Windows
বহু দিশ,ബഹുമുഖം
মাল্টি প্ৰচেছৰ,മൾട്ടി പ്രൊസസർ
মাল্টি প্ৰগ্ৰেমিং,മൾട്ടി പ്രോഗ്രാമിംഗ്
মাল্টি টাস্কিং,മൾട്ടി ടാസ്കിംഗ്
মাল্টিবাছ,മൾട്ടിബസ്
