Gujarati,Hindi
મોટા પ્રમાણમાં લુપ્ત થવું,व्यापक विलोपन
સામૂહિક પ્રવાહ,संहति प्रवाह
સામૂહિક પ્રવાહની પૂર્વધારણા,संहति प्रवाह परिकल्पना
માસ્તક કોષ,मास्ट कोशिका
મુખ્ય અગર પ્લેટ,प्रधान ऐगार प्लेट
માખણ,प्रधान प्लेट
પ્રસૂતિ -મૃત્યુ દર,मातृ मृत्युदर
સમાગમ,"संगम, मैथुन"
માળખું,आधात्री
પરિપક્વ નોડ્યુલ,परिपक्व ग्रंथिका
માંદું રંગ,"नीलशोण रंग, नीलशोण वर्ण"
મહત્તમ,"जंभिका, मैक्सिला"
મહત્તા,"जंभिका स्पर्शक, मैक्सिलरी स्पर्शक"
મહત્તમ વહન ક્ષમતા,अधिकतम वहन क्षमता
મેમડિના,मिएन्ड्रिना
તબીબી વિજ્ scienceાન,आयुर्विज्ञान
ગર્ભાવસ્થાના તબીબી સમાપ્તિ (એમટીપી),चिकित्सीय गर्भसमापन
તબીબી લખાણ,चिकित्सीय अनुलेखन
તબીબી સહાયિત ડિલિવરી,चिकित्सीय सहायता से प्रसव
દવા,औषध
દવા,आयुर्विज्ञान
દવા,काय चिकित्सा
મેડુલા,"मध्यांश, मेडुला, मज्जा"
મેડુલા,"मेडुला आब्लॉन्गेटा, (आयतरूप मज्जा)"
તબીબી પિરામિડ,मज्जा पिरैमिड
મેડ -મેડ્યુલ્ટેડ,मज्जायुक्त
મેડુસા,मेडूसा
મેગા કેરીઓસાઇટ,महाकेंद्रक कोशिका
મેગાપ્લેસ્મિડ,मेगाप्लैज्मिड
મેગાસ્પોરંજિયમ,गुरुबीजाणुधानी
મેગાસ્પોફિલ,गुरुबीजाणुपर्ण
મેબોમિઅન ગ્રંથિ,माइबोमी ग्रंथि
મેયોસાઇટ,युग्मकजन कोशिका
મેયોસિસ,अर्धसूत्रण
મિટાજેનેસિસ,"समैकांतरण, मेटाजेनिसिस"
મેલાનિક શલભ,मेलानिनी शलभ
મેલાનોસાઇટ,मेलानिन कोशिका
મેલાનોસાઇટ ઉત્તેજક હોર્મોન (એમએસએચ),मेलानिन कोशिका उद्दीपक हॉर्मोन
મેલાનોસાઇટ રિલીઝિંગ હોર્મોન (એમએસઆરએચ),मेलानिन कोशिका उद्दीपक निर्मोचक हॉर्मोन
મેલાનોમા,"मैलानिनार्बुद, मैलानोमा"
ભ્રમણ,मेलॉइडोजिन इन्कॉग्निटा
પટલ બંધાયેલ,झिल्ली परिबद्ध
પટલ લિપિડ,झिल्ली लिपिड
પટલની અભેદ્યતા,कला पारगम्यता
પટલ સંભાવના,कला-विभव
પટ્ટાનું ભુલભુલામણી,"कला लेब्रिंथ, कला गहन"
ઉન્માદ,कलामय परत
મેમરી સેલ,स्मृति कोशिका
મેન્ડેલનો કાયદો,मेन्डेल नियम
મેન્ડેલિયન વિકાર,मेन्डेलीय विकार
મેનિનગ,"तानिका, मस्तिष्कावरण"
મેનિનીટીસ,"तानिकाशोथ, मेनिंजाइटिस"
માસિક ચક્ર,आर्तव चक्र
માનસિક પ્રિયતા,मानसिक विक्षिप्तता
માનસિક મંદ,मानसिक मंदता
પારો ઝેર,पारद विषाक्तता
ઉદ્ધત,विभज्योतक
ઉદ્ધત કોષ,विभज्योतक कोशिका
ઉદ્ધત ક્ષેત્ર,विभज्योतकी क्षेत्र
ઉદ્ધત વૃદ્ધિ,विभज्योतक वृद्धि
ઉમદા ગ્રંથિ,अंशस्रावी ग्रंथि
મેરોમિઓસિન,मीरोमायोसिन
મેરીચિપસ,मेरीचिप्पस
કટુતા,वृषणयोजिनी
મેસેન્સેફાલોન,"मध्यमस्तिष्क, मीसेनसेफेलॉन"
મેસેંચાયમલ પેશી,मध्योतक ऊतक
મેસેન્ટરોન,"मध्यांत्र, मेसेन्ट्रॉन"
મેસેટરી,"आंत्रयोजनी, मेसेन्टरी"
ગેરવાજબી સ્થિતિ,आर्द्र अवस्था
મેસોકાર્પ,मध्यफलभित्ति
મેસોોડર્મ,"मध्यजन स्तर, मेसोडर्म"
મેસોગ્લોઆ,"मध्यश्लेषस्तर, मीजोग्लिया"
મેસોહેપ્પસ,मीसोहिप्पस
મેસોફિલ કોષ,पर्णमध्योतक कोशिका
મેસોઝમ,"मध्यकाय, मीजोसोम"
મેસોથોરેસીક,मध्यवक्षीय
મેસોથોરેક્સ,मध्यवक्ष
મેસોવર,"अंडाशय योजनी, मीसोवेरियम"
મેસોઝોઇક યુગ,मध्यजीवी महाकल्प
મેસેંજર આર.એન.એ.,दूत आर. एन. ए.
ચમેલી પ્રવાહ,उपापचयी अभिवाह
ચયાપચય માર્ગ,उपापचयी पथ
ચયાપચય,उपापचयित
ચયાપચય,उपापचय
ચયાપચયની કલ્પના કરનાર,उपापचयी स्वांगीकारक
શણગાર,"करभिका, मेटाकार्पल"
મુખ્યત્વે,मध्यकेंद्री
એકલતા,विविधरंजक कणिका
ધાતુની સોય,"धातु सूची, धातु सुई"
ધાતુ -ઓક્સાઇડ,धात्विक ऑक्साइड
ચિત્તન,विखंडावस्था
રૂપરેખા,कायांतरण
મિથેનેફ્રીડિયમ,पश्च वृक्कक
આવરણ,मध्यावस्था
ચાળાહિત પ્લેટ,मध्यावस्था प्लेट
ચાળાહિત પ્લેટ,मध्यावस्थीय पट्टिका
હિસ્સા,उत्तरसमष्टि
ચિત્ત,परास्थापन
ચિત્ત,उपापचय
મેટટાર્સલ,प्रपदिका
મેથેથોરોસીક,पश्चवक्षीय
મેથેથોરેક્સ,पश्चवक्ष
ચતુય,"उत्तरजंतु, मेटाजोअन प्राणी"
મેટાલેન્સફાલોન,"मेटेन्सेफेलॉन, अनुमध्यमस्तिष्क"
મેટાસ્ટેસ કરવું,परास्थापित होना
માથેડોન,मेथाडोन
મેથેમોગ્લોબિન,मेट्हीमोग्लोबिन
મેથેમોગ્લોબિનેમિયા,मेट्हीमोग्लोबिन-रक्तता
મિથ્યાભિમાન,मेथेन
મેથેનોબેક્ટેરિયમ,मैथेनोबैक्टीरियम
મિથેનોજન,"मेथैनजन, मेथेनजनक"
મિથિલ પારો,मेथिल पारा
મેથલેટેડ ટોપી,मेथिलित आच्छद
મેથિલિન વાદળી,मेथिलीन ब्लू
મેથલોફિલસ,मेथिलोफिलस
મિથાઈલોટ્રોફસ,"मेथिलोट्रॉफस, मेथिलपोषी"
સુક્ષ્મસૃષ્ટિ,सूक्ष्मपोषक
સુક્ષ્મસર્જન,सूक्ष्मजीव
માઇક્રોપ્રોપેગેશન,सूक्ष्मप्रवर्धन
માઇક્રોટેકનિક,सूक्ष्मतकनीक
માઇક્રોઆર્કિટેક્ચરલ બગાડ,सूक्ष्मसंरचनात्मक ह्रास
સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો),सूक्ष्मजीव
સૂક્ષ્મ ક્લોનીંગ,सूक्ष्मजीवी क्लोनन
સુક્ષ્મજીવાણુ વનસ્પતિ,सूक्ष्मजीवी वनस्पतिजात्
સૂક્ષ્મ -વિજ્iologyાન,सूक्ष्मजैविकी
સૂક્ષ્મબોડી,सूक्ष्मपिंड
માઇશારિક,सूक्ष्मजलवायु
સુઘડપ્રાપ્તિ,सूक्ष्मविकास
સૂક્ષ્મ જીવન,सूक्ष्मतंतुक
સુતરાઉ,सूक्ष्मजीवाश्म
સુક્ષ્મસજીવો,सूक्ष्मअंतःक्षेपण
સુક્ષ્મસર્જન,सूक्ष्मजीव
મિથાઈલોટ્રોફસ,"मेथिलोट्रॉफस, मेथिलपोषी"
સુક્ષ્મસૃષ્ટિ,सूक्ष्मपोषक
સુક્ષ્મસર્જન,सूक्ष्मजीव
માઇક્રોફેગસને લગતું,सूक्ष्मभक्षी
સુતરાઉ,सूक्ष्मभक्षकता
માઇક્રોપાયલર અંત,बीजांडद्वारी सिरा
સુક્ષ્મસજીવો,बीजांडद्वार
સુક્ષ્મસજીવો,अंडद्वार
સુક્ષ્મસજીવો,सूक्ष्मद्वार
માઇક્રોસેટેલાઇટ,सूक्ष्मअनुषंगी
માઇક્રોસ્કોપ,सूक्ष्मदर्शी
માઇક્રોસ્કોપી,सूक्ष्मदर्शिकी
માઇક્રોસ્પેરમેઇ,माइक्रोस्पर्मी
ગોરી,सूक्ष्मगोलक
માઇક્રોસ્પોરંજિયમ,लघुबीजाणुधानी
માઇક્રોસ્પોર ટેટ્રાડ,चतुष्की लघुबीजाणु
માઇક્રોસ્પર્ફિલ,लघुबीजाणुपर्ण
માઇક્રોસ્પોરમ,माइक्रोस्पोरम
માઇક્રોટોમ,"सूक्ष्मकर्तक, माइक्रोटोम"
સૂક્ષ્મ -ત્રિવાર,सूक्ष्मनलिका त्रिक
માઇક્રોટ્યુબ્યુલ ડબલટ,सूक्ष्मनलिका द्विक
માઇક્રોવિલી,सूक्ष्मांकुर
ભંડાર,मूत्रण
મધ્યબ,मध्यमस्तिष्क
મધ્ય સેરેબેલર પેડુનકલ,मध्यअनुमस्तिष्क वृंतक
મધ્ય કાન,मध्यकर्ण
મધ્યમ લેમેલા,मध्य पटलिका
Gાળ,मध्यांत्र
મિડવાઇફ દેડકો,धातृ भेक
સ્થળાંતર કરનાર,प्रवासी
સ્થળાંતર,"प्रवास, अभिगमन"
દૂધ,दुग्ध शर्करा
દૂધ ઉત્પન્ન કરનાર ગ્રંથિ,दुग्ध उत्पादक ग्रंथि
બાજરી,"मिलेट (ज्वार, बाजरा आदि)"
લિટર દીઠ મિલીયોસ્મોલ,प्रति लिटर मिलीओसमॉल
જનનુડી,मिल्वस
નકલ,अनुहरण
નારાજ રોગ,मिनामाता रोग
ખનિજ,खनिज
ખનિજ તત્વ,खनिज तत्व
ખનિજ પોષણ,खनिज-पोषण
ખનિજકરણ,खनिजन
ખનિજ કોર્ટીકોઇડ,मिनरलो कॉर्टिकॉइड
લઘુચિત્ર ચુંબક,लघु चुंबक
ખાણ -કામગીરી,"खनन प्रचालन, खनन संक्रिया"
લઘુચિત્ર,लघुअनुषंगी
મામૂલી ગ્રુવ,छोटी खाँच
વિધ્વમનો,मध्यनूतन
માવિક,माइयोहिप्पस
મિરાબિલિસ,मिराबिलिस
શમન,"न्यूनीकरण, अल्पीकरण"
માઇટોકોન્ડ્રિયા,"सूत्रकणिका, माइटोकॉन्ड्रिया"
મિટોકોન્ડ્રીયલ મેટ્રિક્સ,सूत्रकणिकीय आधात्री
ખેલ,"सूत्रीविभाजन, समसूत्रण"
મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ),मिट्रल कपाट (द्विवलनी कपाट)
મિશ્ર ગ્રંથિ,मिश्रित ग्रंथि
મિશ્ર ચેતા,मिश्रित तंत्रिकाएँ
ભ્રષ્ટ,"मिश्रपोषित, मिश्रपोषी"
ફરસી,चल वाहक
ફરતે સાધન,चल स्रोत
ગતિશીલતા,गतिशीलता
મધ્યમ ઈજા,मध्यम क्षति
આધુનિક દવા,आधुनिक आयुर्विज्ञान
આધુનિક સમાજ,आधुनिक समाज
સુસ્થાપનક્ષમતા,अपरिवर्तनशीलता
સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર,रूपांतरित द्विसंकर अनुपात
સુધારેલું મૂળ,रूपांतरित जड़
મોડ્યુ કરવું,"अभिनियंत्रित करना, मॉडुलेट"
કાર્યવાહી -ફેરફાર,कार्य मॉडुलन
મોડ્યુલેટર પદાર્થ,मॉडुलक पदार्थ
ભેજ,नमी
ભેજ,नमी-न्यूनता
દાનાં,चर्वणक
દા mol,"दाढ़, चर्वणक"
છાવણી,छछुंद
છાવણી,तिल
છાવણી,गोल
છછુંદર (મોલ),"मोल, ग्राम अणु"
પરમાણુ જીવવિજ્ologyાન,अणुजैविकी
પરમાણુ વિશ્લેષણ,आण्विक आनुवंशिक विश्लेषण
પરમાણુ સ્તર,आण्विक स्तर
પરમાણુ સંદેશવાહક,आण्विक दूत
પરમાણુ ગતિ,आण्विक गति
પરમાણુ નાઇટ્રોજન ગેસ,आण्विक नाइट्रोजन गैस
પરમાણુ સંગઠન,आण्विक संगठन
પરમાણુ કાતર,आण्विक कैंची
પરમાણુ સર્જિકલ અભિગમ,आण्विक शल्यकार्य विधि
પરમાણુ સિવીન,आण्विक सीवन
પરમાણુ,अणु
મશ્કરી,"मृदुकवची, मोलस्क प्राणी"
ખોટો,मौलस्कहारी
કોતરણી,मॉलिब्डेनम
મોમોર્ડિકા,मोमोर्डिका
મંવારિયા,मोनैन्ड्रिया (एकपुंकेसरी वर्ग)
મોનન્ડ્રી,"एकपुमंगता, एकपुंधानिता"
મોનાસ્કસ પર્પ્યુરિયસ,मोनैस्कस परप्यूरियस
મોહક,मोनेरा
મોહક,मालाकार
મોનીટર,मॉनीटर
મોનીટર,मॉनीटर करना
મોનો સ્તર,एकस्तरी
શિરડાકો,एकसंघी
એકાધિકારિક ફોસ્ફેટ,एकक्षारकी फॉस्फेट
એકલવાચક,एकलकोरकी
એકાધિકાર,एकलशाखी
એકાધિકાર,एकपरिदलपुंजी
એકલવાચક,एकसिस्ट्रोनी
એકલતા,एकक्लोनी प्रतिरक्षी
એકવિધ,मानोकॉकस
મોનોકોટાયડોન,एकबीजपत्र
એકસમાન,एकगुहिक
મોનોસિસ્ટીસ,मोनोसिस्टिस
મોનોસાઇટ,"एकलाणु, मोनोसाइट"
એકલતાવાળું,उभयलिंगाश्रयी
એકલતા,मोनोग्राफ
મોનોહાઇબ્રીડ,एकसंकर
એકલતા,एकलक
મોનોમેરિક,एकलकी G-ऐक्टिन
એકલતા,मोनोसैकेराइड
મોનોસોડિયમ મીઠું,मोनोसोडियम लवण
એકલવાચક,एकसूत्री
એકલવાયા,एकशुक्राणुता
એકવિધ વિકાસ,एकबीजाणु परिवर्धन
એકસમાન,मोनोट्रोपा
મોનોઝિગોટિક સમાન જોડિયા,एकयुग्मजी सर्वसम यमज
મોન્ટિનિયર્મન -સંધિ,मॉन्ट्रियल संधि
મૂડનું વિકાર,"भावदशा विकार, मूड विकार"
મોરિંગ,मोरिंगा
મોર્ફલેક્સીસ (મોર્ફ્લેક્ટિક),अंगांतरण (अंगांतरणी)
કોઠાર,मॉर्फीन
ઘુદમાબી,संरचनाविकास
આકારવિષયક અનુકૂલન,आकारिकी अनुकूलन
ક morમ્ફોલોજી,आकारिकी
મોર્સ કોડ,"मोर्स कूट, मोर्स कोड"
મૃત્યુદર,मृत्यु दर
મૃત્યુદર,मर्त्यता
મૃત્યુદર,मृत्यु
મોઝેસીવાદ,मोजेकता
મોઝેક દ્રષ્ટિ,मोजेक दृष्टि
શેવાળ,मॉस
શણગાર,शलभ
મધર અક્ષ,मातृ अक्ष
શક્તિ,"अनुकल्प, रुपांकन, मोटिफ"
ગતિવિધિ,गतिशील रूप
નરલ,चल बीजाणु
મોટર ફાઇબર,प्रेरक रेशा
મોટર ન્યુરોન,प्रेरक न्यूरॉन
ઘાટ,फफूंद
ગતિવિધિ,गति
લોકમોશનની ગતિ,चलन गति
એમ-તબક્કો પ્રોત્સાહન પરિબળ (એમપીએફ),M-प्रावस्था वर्धक कारक
શ્રીગલ,मृगल
મ્યુકોપેપ્ટાઇડ,म्यूकोपेप्टाइड
મ્યુકોપ્રોટીન,म्यूकोप्रोटीन
કલંક,म्यूकर
મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી,श्लेष्मला-संबद्ध लसीकाभ ऊतक
મ્યુકોસા,श्लेष्मा झिल्ली
મ્યુકોસ ગ્રંથિ,श्लेष्मा ग्रंथि
મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા),श्लेष्मल झिल्ली (श्लेष्मिका)
ભ્રષ્ટ અવાજ,"आवाज़ दबाना, दबी हुई आवाज़"
મુલ્લરિયન નકલ,म्यूलेरी अनुहरण
બહુસાતી જીવ,बहुकोशिकीय जीव
બહુ -કલર ફ્લોરોસન્સ,बहुरंगी प्रतिदीप्ति
બહુપતી,"बहुशिरीय, बहुशिरामय"
વિવિધતા,बहुविखंडन
મલ્ટિલોડ - 375,मल्टीलोड - 375
બહુપદી,बहुकेंद्रकी
મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ,मल्टीओव्युलेटी टेरेस्ट्रिस
-નો ઉપાય,बहुअंडोत्सर्जी
બહુ -ગુણોત્તર,बहुपरजीविता
બહુવિધ,बहुप्रजक
બહુવિધ,बहुशाखी
બહુવિધ એલીલ,"बहु विकल्पी, बहुऐलील"
બહુવિધ એલેલિઝમ,बहुविकल्पता
બહુવિધ વિચ્છેદન,बहुखंडन
મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET),बहुअंडोत्सर्ग भ्रूण अंतरण तकनीक
ગુણાકાર,गुणन
ગુણાત્મક વૃદ્ધિ,गुणात्मक वृद्धि
મલ્ટિપોલેર ચેતા કોષ,बहुध्रुवी तंत्रिका कोशिका
બહુપદી ન્યુરોન,"बहुध्रुवी तंत्रिएक, बहुध्रुवी न्यूरॉन"
વિવિધલક્ષી સાધન,बहुप्रयोजी यंत्र
ગાલપળ,"गलसुआ, कर्णमूलरोथ"
મુરૈન,"मूषजाति, म्यूरीन"
મસ્કા ઘરેલું,मस्का डोमेस्टिका
મસ્તિડે,मस्किडी
સ્નાયુ -રેબર,पेशी रेश
સ્નાયુમાં રાહત,पेशी शिथिलन
સ્નાયુ પેશી,पेशी ऊतक
સ્નાયુબદ્ધ,पेशीय
મસ્ક્યુલર ડિસ્ટ્રોફી,पेशी दुष्पोषण
મસ્ક્યુલર ડિસ્ટ્રોફી,पेशी अपविकास
સ્નાયુબદ્ધ પગ,पेशी पाद
સ્નાયુબદ્ધ ગતિ,पेशीय गति
સ્નાયુબદ્ધ તણાવ,पेशीय तनाव
સ્નાયુબદ્ધતા,पेशीय
સ્નાયુબદ્ધ આત્યંતિક,अंत पेशी
સ્નાયુબદ્ધતા,पेशीन्यास
મશરિયો,"छत्रक, मशरुम"
ગાંઠ,"मस्ल, शंबु"
પરિવર્તનશીલ,उत्परिवर्तजन
પરિવર્તનીય એલીલ,उत्परिवर्ती विकल्पी
પરિવર્તન,उत्परिवर्तन
પરિવર્તન સંવર્ધન,उत्परिवर्ती प्रजनन
પરિવર્તન સિદ્ધાંત,उत्परिवर्तन सिद्धांत
પરસ્પરવાદ,सहोपकारिता
પરસ્પર ફાયદાકારક,परस्पर लाभकारी
માયસ્થેનીયા ગ્રેવીસ,गंभीर पेशीदुर्बलता
મિસિલિયમ,"कवकजाल, माइसीलियम"
માયકોબેક્ટેર,माइकोबैक्टीरियम
માઇકોબિઓનટ,कवकांश
માયકોઈક એસિડ,माइकोइक अम्ल
માયકોપ્લાસ્મા,माइकोप्लाज़्मा
મિકોરિઝા,कवकमूल
માયકોર્રીઝલ,कवकमूलीय
મૈલેન્સફાલોન,मायलेनसेफैलॉन
માયેલિન આવરણ,मायलिन आच्छद
મૈઇલિન્ટેડ,"माइलिनयुक्त, माइलिनित"
મ્યોકાર્ડિયલ ફાઇબર,पेशी हृद्स्तर रेशा
હૃદય ની નાડીયો જામ,हृद्पेशी धमनी रोधगलन
મૈત્રી,मध्य हृद् स्तर
માયોપીથેલિયમ,पेशीयउपकला
માયોફિબ્રીલ,"पेशीरेशक, मायोफाइब्रिल"
માયોજેનિક પદ્ધતિ,पेशीजनित क्रियाविधि
માયોગ્લોબિન,मायोग्लोबिन
માયોમેટ્રીયમ,पेशीस्तर
માયોસિન,मायोसिन
Myristicacee,मिरिस्टिकेसी
માયર્મેકોફિલી,चींटीरागिता
માયક્સોમિસેટ્સ સભ્ય,वम्ररागिता
મેટટારસસ,प्रपद
એન-એસિટિલ ગેલેક્ટોસોમાઇન,एन-ऐसीटिल गैलेक्टोसऐमीन
નાજ,नाजा
તલવાર,नैनोग्राम
નેપ્થાલિન,नैफ्थेलीन
નેપિફોર્મ મૂળ,कुंभी-रूप जड़
નારાવેલિયા,नारावेलिया
માદક,"स्तब्धक, स्वापक, नार्कोटिक"
નાકનો કોથળ,नासा कोश
નાસોફેરિન્ક્સ,नासाग्रसनी
નેસ્ટિક (નેસ્ટિઝમ),अनुकुंचन
બેસ્ટિક પ્રકાર,अनुकुंचन प्रकार
જન્મતા (જન્મ દર),जन्मदर
રાષ્ટ્રીય એડ્સ કોન્ટ્રલ ઓર્ગેનાઇઝેશન (એનએસીઓ),राष्ट्रीय एड्स नियंत्रण संगठन (नाको)
રાષ્ટ્રીય બગીચો,"राष्ट्रीय उद्यान, नेशनल पार्क"
રાષ્ટ્રીય બીજ નિગમ (એનએસસી),राष्ट्रीय बीज निगम
મૂળ એન્ટિજેન,प्राकृत प्रतिजन
મૂળ ખડક,प्राकृत शैल
મૂળ જાતિઓ,स्थानीय जाति
કુદરતી લાગણી,प्राकृतिक बंधुता
કુદરતી વૃત્તિ,प्राकृतिक कालप्रभावन
કુદરતી લુપ્ત થવું,प्राकृतिक विलोपन
કુદરતી વૃદ્ધિ,प्राकृतिक वृद्धि
કુદરતી કિલર કોષ,प्राकृतिक मारक कोशिका
કુદરતી પેસમેકર,प्राकृतिक गतिचालक
કુદરતી જીવાત નિયંત્રણ,प्राकृतिक पीड़क नियंत्रण
કુદરતી વિજ્ઞાન,प्राकृतिक विज्ञान
પ્રાકૃતિક પસંદગી,प्राकृतिक वरण
કુદરતી વિશ્વ,प्राकृतिक जगत्
કુદરતી ક્ષેત્ર,प्राकृतिक क्षेत्र
સ્વાભાવિક,"प्राकृति वैज्ञानिक, प्रकृतिविज्ञ"
ઉબકું,"मतली, उत्क्लेश"
ગરદન,"ग्रीवा, गर्दन"
ગરદન,कंठ
નેક્રોસિસ,ऊतकक्षय
અમૃત ચૂસવું,मकरंद चूषण
અમૃત,मकरंदधारी
ભવ્ય,मकरंद कोष
ભવ્ય,पोषी कोशिका
ભ્રમણિકા,नेक्ट्यूरस
નકારાત્મક (અવરોધ) ક્રિયાપ્રતિક્રિયા,नकारात्मक (संदमनकारी) पारस्परिक क्रिया
નકારાત્મક ફીડ બેક,ऋणात्मक पुनर्भरण
નકારાત્મક ચાર્જ,ऋणावेशित
નેમાથેલેમિનટસ,निमैटहेल्मिनथीज
નેમાટોડ,सूत्रकृमि
સ્ત્રાવ,नववृद्धि
સ્ત્રાવ,अर्बुद
નેપેન્થેસી,नेपेन्थेसी
નેપહર,नेपेन्थीस
નેફ્રીડિયા,वृक्कक
નેફ્રીડિયલ નહેર,वृक्कक-नाल
નેફ્રિડિઓપોર,वृक्ककरंध्र
નેફ્રોન,"वृक्काणु, नेफ्रॉन"
નેફ્રોસ્ટોમ,वृक्ककमुख
નેપ્ચ્યુન કપ,नेप्ट्यून चषक
ઘરબુદ્ધિ,"कनेर, नीरियम"
ચેતા,तंत्रिका कोशिका
ચેતા,तंत्रिका आवेग
નર્વસ,तंत्रिका वलय
નર્વસ પદ્ધતિ,तंत्रिका-तंत्र
Nણપુટી,मध्यजनस्तर
નેસેરિયા ગોનોરીયા,नीसेरिया गोनोरि
ચોખ્ખો ખર્ચ,नेट आवेश
ચોખ્ખી પ્રાથમિક ઉત્પાદકતા,निबल प्राथमिक उत्पादकता
ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા,नेट उत्पादन दक्षता
નેટવર્ક જાતિઓ,जाल जाति
સુકાની પ્લેટ,तंत्रिका पट्टिका
ન્યુરસ્થેનીયા,तंत्रिकादौर्बल्य
ન્યુરિલિમા,तंत्रिकाच्छद
ન્યુરો,तंत्रिका पीयूषिका
ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ,तंत्रि अंतःस्रावी तंत्र
ન્યુરોપીથેલિયમ,तंत्रिउपकला
ન્યુરોગલિયા,तंत्रिबंध कोशिका
ન્યુરોહિપોફિસીસ,तंत्रिका हाइपोफाइसिस
ન્યુરોમસ્ક્યુલર કાર્ય,तंत्रिका-पेशी प्रकार्य
ન્યુરોન,"तंत्रिकोशिका, न्यूरॉन"
ન્યુરોફિસિન-પ્રોટીન બોન્ડ,न्यूरोफाइसिन प्रोटीन बंध
ન્યુકોરોસ્પોરા,न्यूरोस्पोरा
ન્યુકડોર,तंत्रिशल्य चिकित्सक
ન્યુરોટિક અસ્વસ્થતા,विक्षिप्तिजन्य दुश्चिंता
જીવાણુનાશક વ્યક્તિ,"विक्षिप्त व्यष्टि, विक्षिप्त व्यक्ति"
ન્યુરોટ્રાન્સ્ટર,तंत्रिप्रेषी
જ્ neાન,तंत्रिकायन
બિન -વ્યવસાયિકરણ,उदासीनीकरण
નસ્વસૃષ્ટિ,"उदासीन रंजी, उभयरंजी"
નવી પદ્ધતિઓ,नव वर्गिकी
કiacંગન,नियासीन
વિશિષ્ટ વિશેષતા,निकेत विशिष्टीकरण
વિશિષ્ટ,निकेत
નિકોટિનામાઇડ એડિનાઇન,निकोटिनैमाइड ऐडेनीन
નિકોટ,निकोटीन
નિકોટિક એસિડ,निकोटीनिक अम्ल
નિકક્ષર,निमेषक झिल्ली
નાઇજેલા,नाइजेला
રાત્રિનું ફૂલ,रात्रि-पुष्प
નાઇલ પેર્ચ,नाइल पर्च
નિસબત,निस्सल पिंड
નિસલનું દાણાદાર,निस्सल कणिका
નાઈટ્રિક ઑકસાઈડ,नाइट्रिक ऑक्साइड
નાઇટ્રાઇફિકેશન,"नाइट्रीकरण, नाइट्रीयन"
બેક્ટેરિયમ,नाइट्रीकारी जीवाणु
નાઇટ્રોસેલ્યુલોઝ,नाइट्रोसेलुलोस
નાઇટ્રોબેક્ટેક્ટર,नाइट्रोबैक्टर
નાઇટ્રોક c કસ,नाइट्रोकोकस
નાઇટ્રોજન જોડાણ,नाइट्रोजन स्वांगीकरण
નાઇટ્રોજન ફિક્સિંગ એક્ટિનોમિસેટ્સ,नाइट्रोजन यौगिकीकारी ऐक्टिनोमाइसिटीज
નાઇટ્રોજન ઘટાડો,नाइट्रोजन अपचयन
નાટ્રોજેનેસ,नाइट्रोजिनेस
નાઇટ્રોજનયુક્ત કચરો,नाइट्रोजनी अपशिष्ट
નાટ્રોસોમોનાસ,नाइट्रोसोमोनास
નોકરડિયા,नोकार्डिया
નિશાની,नॉक्टील्यूका
હકાર જનીન,नॉड जीन
નોડ,पर्वसंधि
નોકર,ग्रंथिका
અવાજ,रव अवरोध
અવાજનું પ્રદૂષણ,ध्वनि प्रदूषण
નામકરણ,नामपद्धति
બિન-સામાન્ય સ્તરે,अविकल्पी स्तर
જલીય તબક્કા,अजलीय प्रावस्था
બિન-બાયડિગ્રેડેબલ,अजैवनिम्नीकरणीय
બિન-શબ્દભંડોળ,अरज्जुकी और रज्जुकी
બિન-સ્પર્ધાત્મક નિષેધ,अस्पर्धी संदमन
સિક્રિકલ ફોટોફોસ્ફોરિલેશન,अचक्रीय प्रकाश-फॉस्फोरिलीयन
બિન-સ્થાપિત ક્ષેત્ર,अकोशिकाद्रव्यी क्षेत्र
બિન-નિવારણ,अवियोजन
અપશુકનિયાળ,अभ्रूणपोषी
નોન-એન્ઝાઇમેટિક ગ્લાયકોસિલેશન (ગ્લાયકેશન),गैर-एंजाइमी ग्लायकोसायलेसन (ग्लाइकेसन)
બિન-જ્વલનશીલ,अ-ज्वलनशील
અનિયત છોડ,अपुष्पी पादप
બિન-કાર્યકારી,अ-प्रकार्यत्मिक
બિન-મળતું,अ-हरित
બિન-ઇતિહાસ-રંગસૂત્ર પ્રોટીન,अ-हिस्टोन गुणसूत्री प्रोटीन
બિન-સંજ્oneાન પ્રોટીન,हिस्टोनरहित प्रोटीन
બિન-ઉગાડવાનો છોડ,फलीरहित पादप
બિન-સંકેત વિનાનું,अलिग्निनयित
મર્યાદિત પ્રકાશ,अ-सीमक प्रकाश
નવજીવન સાધનો,निर्जीव संसाधन
બિન-મેડ્યુલેટેડ,मज्जारहित
અવિચારી સ્વરૂપ,अगतिशील रूप
