Bengali,Marathi
মিতসেরলিচের আইন,मित्स्चरलिचचा कायदा
মিশ্র ফসল,मिश्रित पीक
মিশ্র কৃষিকাজ,मिश्र शेती
মিশ্র সার,मिश्रित खत
মিশ্র চারণ,मिश्र चरणे
মিশ্রিত sward,मिश्रित स्वार्ड
মডেল,मॉडेल
মডেলিং,मॉडेलिंग
পরিবর্তিত বায়ুমণ্ডল প্যাকেজিং,सुधारित वातावरण पॅकेजिंग
আর্দ্রতা উপলভ্যতা সূচক,ओलावा उपलब्धता निर्देशांक
আর্দ্রতা ঘাটতি সূচক,ओलावा तूट निर्देशांक
আর্দ্রতা সমতুল্য,ओलावा समतुल्य
আর্দ্রতা ব্যবস্থা,ओलावा शासन
আর্দ্রতা রিলিজ বক্ররেখা,ओलावा रीलिझ वक्र
আর্দ্রতা ধরে রাখা,ओलावा धारणा
আর্দ্রতা চাপ,ओलावा ताण
আর্দ্রতা উত্তেজনা,ओलावा तणाव
আর্দ্রতা,ओलावा
মোলার সলিউশন,मोलर सोल्यूशन
গুড়,गुळ
তিল নিকাশী,तीळ ड्रेनेज
আণবিক জীববিজ্ঞান,आण्विक जीवशास्त्र
আণবিক প্রজনন,आण्विक प्रजनन
আণবিক সংকরকরণ,आण्विक संकरीत
মল্লস্কাইসাইড,मोलस्किसाईड
আর্থিক সুবিধা সূচক (এমওয়াই),आर्थिक लाभ निर्देशांक (एमएआय)
মনোক্লোনাল অ্যান্টিবডি,मोनोक्लोनल अँटीबॉडी
একরঙা,मोनोकोटायलेडन्स
মনোক্রপ (একরঙা),मोनोक्रॉप (मोनोकल्चर)
মনোইসিয়াস,मोनोएसियस
মনোজেনেসিস,मोनोजेनेसिस
মনোহাইব্রিড,मोनोहायब्रिड
মনোজাইগোটিক,मोनोझिगोटिक
বর্ষা,मॉन्सून
মন্টমরিলোনাইট,मॉन्टमोरिलोनाइट
মুর,मूर
মোর,मोर
মরগান ইউনিট,मॉर्गन युनिट
মরফোজেনেসিস,मॉर्फोजेनेसिस
রূপচর্চা অভিযোজন,मॉर्फोलॉजिकल रुपांतर
রূপচর্চা,मॉर्फोलॉजी
বন্ধক,गहाण
মটল,मोटल
মটলিং,चिखल
ছাঁচ,मूस
Multing,Multing
Ound িবি সংস্কৃতি,मॉंड संस्कृती
Ound িবি লেয়ারিং,मॉंड लेयरिंग
মাওয়ার,मॉवर
কাঁচা,Mowing
মিউকিলেজ,म्यूसीलेज
গোটা মাটি,मक माती
কর্দমাক্ত,चिखल
মাফল,मफल
মালচ চাষ,गवत शेती
মুলচ টিলাজ,तणाचा वापर ओले गवत
মুলচ,गवत
মালচিং,मल्चिंग
মুল,मुल
মাল্টি স্টোর ক্রপিং,बहु -मजली ​​पीक
একাধিক পারস্পরিক সম্পর্ক,एकाधिक परस्परसंबंध
একাধিক ফসল,एकाधिक पीक
একাধিক ক্রপিং সূচক,एकाधिक क्रॉपिंग इंडेक्स
একাধিক ক্রস,एकाधिक क्रॉस
একাধিক প্রতিরোধ,एकाधिक प्रतिकार
মাল্টিভারিয়েট,मल्टिव्हिएट
মাল্টিজিগোটিক,मल्टीझिगोटिक
মমিফিকেশন,Mummification
মমিফাইড ফল,मुम्मीफाइड फळ
মাস্কোভাইট,मस्कोवाइट
মাশরুম,मशरूम
মিউটেজেন,म्युटागेन
মিউট্যান্ট,उत्परिवर्तन
মিউটেশন,उत्परिवर्तन
পারস্পরিক বাধা,परस्पर प्रतिबंध
পারস্পরিকতা,परस्परवाद
মাইসেলিয়াম,मायसेलियम
মাইকোলজি,मायकोलॉजी
মাইকোপ্লাজমা,मायकोप्लाझ्मा
মাইকোররিজা,मायकोरिझा
গদি,गदा
মাদার,मदार
মাধুকা,मधुका
ভুট্টা,मका
মাখানা,मखाना
ম্যান্ডারিন,मंदारिन
আমের জিঞ্জার,आंबा झिंगर
আমের,आंबा
"মার্গোসা, নিম","मार्गोसा, कडुनिंब"
মেরিগোল্ড,झेंडू
ম্যাস্টিক ট্রি,मॅस्टिक ट्री
মেরিল,मेरिल
মেস্তা,मेस्ता
পুদিনা,पुदीना
মলুচা বিন,मोलुका बीन
বানর জ্যাক,माकड जॅक
সজনে,मोरिंगा
সকালের গ্লোরি (কনভলভুলাস),सकाळचे वैभव (कॉन्वॉल्व्हुलस)
মোসম্বি,मोसंबी
মথ বিন,मॉथ बीन
তুঁত,तुती
মাশরুম,मशरूम
কস্তুরী তরমুজ,कस्तुरी खरबूज
কস্তুরী,कस्तुरी
সরিষা,मोहरी
মার্টল,मर्टल
ম্যাপিয়ার ঘাস,मॅपियर गवत
ফ্যাকাশে ছারপোকা,मीली बग
মিজ,मिज
মাইটস,माइट्स
বানর,माकड
মশা,डास
মথ,मॉथ
আবহাওয়াবিদ,हवामानशास्त्रज्ञ
মাইক্রোবায়োলজিস্ট,मायक्रोबायोलॉजिस्ट
মাইকোলজিস্ট,मायकोलॉजिस्ट
ন্যানো টেকনোলজি,नॅनोटेक्नॉलॉजी
নেপিফর্ম,नेपिफॉर्म
মাদক,मादक
Nstic আন্দোলন,नॅस्टिक चळवळ
জাতীয় বিক্ষোভ,राष्ट्रीय प्रात्यक्षिक
জাতীয়করণ (জমির),राष्ट्रीयीकरण (जमीन)
প্রাকৃতিক,नैसर्गिक
প্রাকৃতিক ক্ষয়,नैसर्गिक इरोशन
প্রাকৃতিক কৃষিকাজ,नैसर्गिक शेती
প্রাকৃতিক সম্পদ,नैसर्गिक संसाधने
প্রাকৃতিক নির্বাচন,नैसर्गिक निवड
প্রাকৃতিক উদ্ভিদ,नैसर्गिक वनस्पती
ঘাড় (হর্ট),मान (हॉर्ट)
নেক্রোসিস,नेक्रोसिस
অমৃত,अमृत
নেতিবাচক অ্যালোলোপ্যাথি,नकारात्मक le लेलोपॅथी
নেমেটিকাইড,नेमाटाइड
নেমাটোড প্রতিরোধী রুটস্টক,नेमाटोड प्रतिरोधक रूटस्टॉक
নেমাটোলজি,नेमाटोलॉजी
নিউটেনি,निओटेनी
নেট আক্রমণের হার (এনএআর),निव्वळ आत्मसात दर (एनएआर)
নেট লাভ,निव्वळ फायदा
নিট আয় (খামার আয়),निव्वळ उत्पन्न (शेती उत्पन्न)
নেট সেচের প্রয়োজনীয়তা,निव्वळ सिंचनाची आवश्यकता
নেট উত্পাদনশীলতা,निव्वळ उत्पादकता
নেট রিটার্ন,निव्वळ परतावा
জাল,नेटिंग
নিউরন,मज्जातंतू
নিরপেক্ষ,तटस्थ
নিরপেক্ষতা,तटस्थता
নিরপেক্ষকরণ,तटस्थीकरण
নিরপেক্ষ মাটি,तटस्थ माती
নিউট্রন আর্দ্রতা মিটার,न्यूट्रॉन ओलावा मीटर
কুলুঙ্গি,कोनाडा
নিকোটিন,निकोटीन
রাতের মাটি,रात्रीची माती
নাইট্রেট সংমিশ্রণ,नायट्रेट आत्मसात
নাইট্রেট হ্রাস,नायट्रेट कपात
নাইট্রেট বিষাক্ততা,नायट्रेट विषाक्तता
নাইট্রে,नायट्रे
নাইট্রিফিকেশন ইনহিবিটার,नायट्रीफिकेशन इनहिबिटर
নাইট্রোজেন সংমিশ্রণ,नायट्रोजन आत्मसात
নাইট্রোজেন চক্র,नायट्रोजन चक्र
নাইট্রোজেনের ঘাটতি,नायट्रोजनची कमतरता
নাইট্রোজেন স্থায়ীকরণ,नायट्रोजन फिक्सेशन
নাইট্রোজেনাস,नायट्रोजनस
নোবিলাইজেশন,नोबिलायझेशन
নোবেল বেত,उदात्त छडी
নিশাচর,रात्री
নোড,नोड
নোডুলেটেড উদ্ভিদ,नोड्युलेटेड वनस्पती
নোডুলেশন,नोड्युलेशन
নোডুল,नोड्यूल
যাযাবর,भटक्या विमुक्त
নামকরণ,नामांकन
অ্যালালিক,नॉन le लिक
নন কৈশিক ছিদ্র,नॉन केशिका छिद्र
প্রতিযোগী ফসল,प्रतिस्पर्धी पीक
বাজে কথা,मूर्खपणाचे उत्परिवर्तन
অ -তাৎপর্যপূর্ণ,महत्त्वपूर्ण नाही
অ-অ্যাসিড গঠন সার,नॉन-एसीड फॉर्मिंग खत
অ-কনজুগেশন,नॉन-कंजुगेशन
নন-ডেস্ক্রিপ্ট (প্রাণী),नॉन-डिस्क्रिप्ट (प्राणी)
অপ্রয়োজনীয় উপাদান,अनावश्यक घटक
অ-সমজাতীয়,नॉन-होमोजेनस
নন-হোমোলজাস,नॉन-होमोलॉजी
নন-মেরু যৌগ,नॉन-ध्रुवीय कंपाऊंड
পুনর্নবীকরণযোগ্য শক্তি,नूतनीकरणयोग्य उर्जा
অ-নির্বাচিত যোগাযোগ হার্বাইসাইড,नॉन-निवडक संपर्क हर्बिसाईड
অ-নির্বাচনী ভেষজনাশক,निवडक नसलेली औषधी वनस्पती
অ-সিম্বিওটিক নাইট্রোজেন স্থিরকরণ,नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन
স্বাভাবিক বন্টন,सामान्य वितरण
সাধারণ চারা,सामान्य रोपे
সাধারণ সমাধান,सामान्य उपाय
স্বাভাবিককরণ,सामान्यीकरण
উত্তর ব্লটিং,उत्तर ब्लॉटिंग
লক্ষণীয় রোগ,सूचित रोग
কোন টিল রোপণ,नो-टू-लागवड
ক্ষতিকারক আগাছা,हानिकारक तण
পারমাণবিক চৌম্বক,विभक्त चुंबकीय
নিউক্লিয়াস অ্যাসিড,न्यूक्लिय acid सिड
নিউক্লোব্যাক্টর,न्यूक्लियोबॅक्टर
নিউক্লিওলাস,न्यूक्लियोलस
নিউক্লিওটাইড,न्यूक्लियोटाइड
নিউক্লিয়াস,न्यूक्लियस
নাল হাইপোথিসিস,शून्य गृहीतक
নুলিসমিক,न्युलिसोमिक
নাল-মিউটেশন,शून्य-मस्त
নার্স সেল,नर्स सेल
নার্স ফসল,नर्स पीक
নার্সারি,रोपवाटीका
বাদাম,नट
পুষ্টিকর সাইক্লিং,पौष्टिक सायकलिंग
পুষ্টির ঘাটতির লক্ষণ,पौष्टिक कमतरतेची लक्षणे
পুষ্টি,पोषण
পুষ্টির মান,पौष्टिक मूल्य
পুষ্টিকর মান সূচক,पौष्टिक मूल्य निर्देशांक
কৃষি সম্পর্কিত গুরুত্বপূর্ণ উদ্ভিদের নাম,शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे
নাগাই কর্পূর,नागाई कापूर
নারকিসাস,नार्सिसस
কালোজিরা,निगेला
নাইজার,नायजर
নাইট জেসমিন,रात्री चमेली
নিপা পাম,निपा पाम
বাদাম ঘাস,नट गवत
বাদাম সেজ,नट झुडूप
জায়ফল,जायफळ
নেমাটোড,नेमाटोड
বাদাম Weevil,नट भुंगा
নেমাটোলজিস্ট,नेमाटोलॉजिस्ट
বাধ্যতামূলক বায়ব,बंधनकारक एरोब
বাধ্য করুন অ্যানেরোবস,अनारॉब्स बंधनकारक
বাধ্যতামূলক পরজীবী,परजीवी बंधनकारक
বাধ্যতামূলক,बंधनकारक
অফ-টাইপ গাছপালা,ऑफ-टाइप झाडे
তেল কেক,तेल केक
ওকাজাকি খণ্ড,ओकाझाकी तुकडा
ওলারিকালচার,Oleructurt
অলিগোজিন,ऑलिगोजेन
অলিগনুক্লিওটাইড,ऑलिगोन्यूक्लियोटाइड
জলপাই তেল,ऑलिव तेल
ওমেগা -3-ফ্যাটি অ্যাসিড,ओमेगा -3-फॅटी acid सिड
সর্বজনীন,सर्वव्यापी
অনকোজিন,ऑन्कोजेन
অনকোজেনিক ভাইরাস,ऑन्कोजेनिक विषाणू
অনকোলজি,ऑन्कोलॉजी
অন-ফার্ম গবেষণা,शेती संशोधन
ওসাইটি,ओओसाइट
পরিচালনা খরচ,ऑपरेटिंग किंमत
অপেরন,ओपेरॉन
সুযোগ ফসল,संधी पीक
সর্বোত্তম ডোজ,इष्टतम डोस
সর্বোত্তম অর্থনৈতিক ডোজ,इष्टतम आर्थिक डोस
বাগানের দক্ষতা,फळबागाची कार्यक्षमता
জৈব কৃষি,सेंद्रिय शेती
জৈব কলয়েডস,सेंद्रिय कोलोइड्स
জৈব চাষ,सेंद्रिय शेती
জৈব সার,सेंद्रिय खत
জৈবপদার্থ,सेंद्रिय पदार्थ
জৈব নাইট্রোজেন (মাটি),सेंद्रिय नायट्रोजन (माती)
জৈব ফসফরাস,सेंद्रिय फॉस्फरस
জৈব মাটি,सेंद्रिय माती
জৈব বর্জ্য,सेंद्रिय कचरा
জৈব,सेंद्रिय
সংগঠিত বিপণন,संघटित विपणन
অর্গোজেনেসিস,ऑर्गोजेनेसिस
অর্গানোলেপটিক মূল্যায়ন,ऑर्गेनोलेप्टिक मूल्यांकन
অর্নিনথোলজি,ऑर्नेथोलॉजी
গোঁড়া বীজ,ऑर्थोडॉक्स बियाणे
অরথোগোনাল বহুবর্ষ সমীকরণ,ऑर्थोगोनल बहुपद समीकरण
অসমোসিস,ऑस्मोसिस
অসমোটিক প্রভাব,ओस्मोटिक प्रभाव
অসমোটিক সম্ভাবনা,ओस्मोटिक संभाव्यता
প্রাদুর্ভাব,उद्रेक
প্রজনন আউট,बाहेर प्रजनन
চুলা,ओव्हन
ওভারউইন্টার,ओव्हरविंटर
ওভারল্যাপিং প্রজন্ম,आच्छादित पिढी
ডিম্বাশয়,ओव्हम
জারণ,ऑक्सिडेशन
অক্সিলোফাইটস,ऑक्सिलोफाईट्स
ওটস,ओट्स
তেল করতল,तेल पाम
ওলিয়েন্ডার,ओलेंदर
জলপাই,ऑलिव्ह
পেঁয়াজ,कांदा
আফিম,अफू खसखस
"প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ","ओरिएंटल विमान, युरोपियन विमान वृक्ष"
মোড়ক,पॅकिंग
প্যাডক,पॅडॉक
জোড় সারি রোপণ,जोडी पंक्ती लावणी
স্বচ্ছলতা,स्वादिष्टता
প্যানিকেল,पॅनिकल
প্যারাসেন্ট্রিক ইনভার্সন,पॅरासेंट्रिक इनव्हर्जन
প্যারামিটার,पॅरामीटर
পরজীবী,परजीवी
পার্বিলিং,पार्बिलिंग
পেরেনচাইমা,पॅरेन्कायमा
অভিভাবক শিলা,पालक रॉक
পারমানেন্ট খরা,परमाणु दुष्काळ
পার্থেনোজেনেসিস,पार्थेनोजेनेसिस
আংশিক ফ্যাক্টর উত্পাদনশীলতা,आंशिक घटक उत्पादकता
অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন,सहभागी ग्रामीण मूल्यांकन
কণা ঘনত্ব,कण घनता
প্যাসিভ শোষণ,निष्क्रिय शोषण
চারণভূমি,कुरण
চারণভূমি,कुरण
পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া),पीसीआर (पॉलिमरेज चेन रिएक्शन)
কৃষক কৃষিকাজ,शेतकरी शेती
পিট (মাটি),पीट (माती)
পেড,पेड
পেডিসেল,पेडीकल
বংশধর,वंशावळ
পেডোজেনেসিস,पेडोजेनेसिस
পেডোলজি,पेडोलॉजी
খোসা,सोल
খোসা ছাড়ছে,सोलणे
পেলিটিং,पेलेटिंग
পারকোলেশন,पाझर
বহুবর্ষজীবী,बारमाही
পেরিকেন্ট্রিক ইনভার্সন,पेरीसेंट्रिक इनव्हर्जन
পেরি-আরবান,पेरी-शहरी
ব্যাপ্তিযোগ্যতা,पारगम्यता
পারম্যাকালচার,पर्माकल्चर
স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি),कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी)
দায়িত্বশীল সহগ,परवानगी गुणांक
ব্যাপ্তিযোগ্যতা হার,पारगम्यता दर
পারমিটার,परमममीटर
অবিরাম ভেষজনাশক,सतत औषधी वनस्पती
কীটনাশক,कीटकनाशक
পেট্রোফাইট,पेट्रोफाइट
ফেজ,फेज
পর্যায়ক্রমে রোপণ,टप्प्याटप्प्याने लागवड
ফ্যাসমিড,Phasmid
ফেলোজেন,फेलोजेन
ফেনলিক যৌগিক,फिनोलिक संयुगे
ফেনোলজি,फेनोलॉजी
ফেনোটাইপ,फेनोटाइप
ফেরোমোন,फेरोमोन
Phloem,फ्लोम
ফসফেট স্থিরকরণ,फॉस्फेट फिक्सेशन
ফসফেট রক,फॉस्फेट रॉक
ফসফেট দ্রবণীয়করণ,फॉस्फेट विद्रव्य
ফসফেট দ্রবীভূতকরণ,फॉस्फेट विद्रव्य
ফসফেটাইড,फॉस्फेटाइड
ফসফো-জিপসাম,फॉस्फो-जिप्सम
ফসফোলিপিড,फॉस्फोलिपिड
ফসফোরিলেশন,फॉस्फोरिलेशन
ফটো স্পেকট্রোমিটার,फोटो स्पेक्ट्रोमीटर
ফটোআউটোট্রফ,फोटोआटोट्रोफ
ফটোচোমিকাল বিক্রিয়া,फोटोकॉमिकल प्रतिक्रिया
ফটোডেসেমপজিশন,फोटोडसॅम्पोजिशन
ফটোমেট্রি,फोटोमेट्री
ফটোমোরফোজেনেসিস,फोटोमॉर्फोजेनेसिस
ফোটন,फोटॉन
ফটো-জারণ,फोटो-ऑक्सिडेशन
ফোটোপিরিওড,फोटोपेरिओड
ফোটোপারিওডিজম,फोटोपेरिओडिझम
ফটোফসফোরিলেশন,फोटोफोस्फोरिलेशन
Photoreactivation,फोटोरिएक्टिव्हिटी
ফটোরিসেপ্টর,फोटोरसेप्टर
ফটোরস্পিরেশন,फोटोरस्पिरेशन
সালোকসংশ্লেষণ,प्रकाशसंश्लेषण
সালোকসংশ্লিষ্ট দক্ষতা,प्रकाशसंश्लेषक कार्यक्षमता
সালোকসংশ্লিষ্ট কোয়েটেন্ট,प्रकाशसंश्लेषक quotent
সালোকসংশ্লিষ্টভাবে,प्रकाशसंश्लेषण
ফটোট্রোপিজম,फोटोट्रोपिझम
ফিলোডি,फिलॉडी
ফিলোট্যাক্সি,फिलोटॅक्सी
শারীরিক আবহাওয়া,शारीरिक हवामान
শারীরবৃত্তীয় ব্যাধি,शारीरिक विकृती
শারীরবৃত্তীয় খরা,शारीरिक दुष्काळ
শারীরবৃত্তীয় ক্ষতি,शारीरिक तोटा
শারীরবৃত্তীয় পরিপক্কতা,शारीरिक परिपक्वता
ফাইটোক্রোম,फायटोक्रोम
ফাইটেক্সট্রাকশন,फायटोएक्सट्रॅक्शन
ফাইটোমাস,फायटोमास
ফাইটোনম্যাটোড,फायटोनमॅटोड
ফাইটোরিমেডিয়েশন,फायटोरमेडिएशन
ফাইটোসিডারোফোর,फायटोसिडोफोर
ফাইটোটক্সিক,फायटोटॉक्सिक
ফাইটোট্রন,फायटोट्रॉन
চিত্রগ্রন্থ,चित्र
পাই ডায়াগ্রাম,पाई आकृती
পাইজোমিটার,पायझोमीटर
কলস চাষ,पिचर शेती
স্থান নির্ধারণ (সার),प्लेसमेंट (खत)
প্লাসেন্টা,प्लेसेंटा
প্ল্যাঙ্কিং,फळी
উদ্ভিদ প্রজনন,वनस्पती प्रजनन
উদ্ভিদ ঘনত্ব,वनस्पतीची घनता
উদ্ভিদ বাস্তুশাস্ত্র,वनस्पती पर्यावरणशास्त्र
উদ্ভিদ বৃদ্ধি প্রবর্তক,वनस्पती वाढीचा प्रवर्तक
উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক,वनस्पती वाढीचे नियामक
উদ্ভিদ ভূমিকা,वनस्पती परिचय
উদ্ভিদ পুষ্টি,पोषक वनस्पती
উদ্ভিদ পুষ্টি,वनस्पती पोषण
উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ,वनस्पती अलग ठेवणे नियमन
উদ্ভিদ টিস্যু পরীক্ষা,वनस्पती ऊतक चाचणी
বৃক্ষরোপণ ফসল,वृक्षारोपण पिके
রোপনকারী,लागवड करणारा
রোপণ উপাদান,लागवड सामग्री
রোপণ অনুপাত,लागवड प्रमाण
প্লাজমা,प्लाझ्मा
প্লাজমা মেমব্রেমে,प्लाझ्मा झिल्ली
প্লাজমিড,प्लाझ्मिड
প্লাজমোডেসমাটা,प्लाझमोड्समॅटा
প্লাজমোলাইসিস,प्लाझमोलिसिस
প্লাস্টিকতা,प्लॅस्टीसीटी
প্লাস্টিকচার,प्लॅस्टिकल्चर
প্লাস্টিড,प्लास्टीड
প্লিওট্রপিক জিন,प्लीओट्रॉपिक जनुक
প্লট (পরীক্ষামূলক),कथानक (प्रायोगिक)
লাঙ্গল,नांगर
প্লাও-সোল,नांगर-सोल
প্লাও-সোল প্লেসমেন্ট,नांगर-सोल प्लेसमेंट
প্লুভিয়াল ভাত জমি,Pluvial तांदूळ जमीन
প্লুভিক,Pluvic
বায়ুসংক্রান্ত স্প্রেয়ার,वायवीय फवारणी
নিউমোটোফোর,न्यूमेटोफोर
পডজল মাটি,पॉडझोल माती
পডজোলাইজেশন,पॉडझोलायझेशन
পয়েন্ট মিউটেশন,पॉईंट उत्परिवर्तन
পোইসন বিতরণ,पोसन वितरण
পরাগরেেটর,परागकण
পলিম্ব্রি,पॉलिब्रोनी
পলিমারাইজেশন,पॉलिमरायझेशन
পলিমারফিজম,पॉलीमॉर्फिझम
পলিস্পার্মি,पॉलीस्पर्मी
পলিটেন ক্রোমোজোম,पॉलिटीन गुणसूत्र
পোমোলজি,पोमोलॉजी
জনসংখ্যা,लोकसंख्या
পোরোসিটি (ছিদ্র-স্থান),पोर्सिटी (पोअर-स्पेस)
উত্তরোত্তর পোস্ট,उदयोन्मुख
ফসল পোস্ট,कापणीनंतर
ফসল কাটার পরে চাষ,कापणीनंतरची नांगरलेली जमीन
পটাসিয়াম শোষণ অনুপাত,पोटॅशियम शोषण प्रमाण
পটাসিয়াম স্থিরকরণ,पोटॅशियम फिक्सेशन
সম্ভাব্য অম্লতা,संभाव्य आंबटपणा
সম্ভাব্য ফসল ফলন,संभाव्य पीक उत्पन्न
সম্ভাব্য বাষ্পীভবন,संभाव्य बाष्पीभवन
সম্ভাব্য বাষ্পীভবন,संभाव्य बाष्पीभवन
হাঁস -মুরগির চাষ,पोल्ट्री शेती
প্রেরি,प्रेरी
প্রাক-বিয়ারিং পিরিয়ড,प्री-बेअरिंग कालावधी
বৃষ্টিপাতের পরিমাণ,पर्जन्यवृष्टी
নির্ভুল চাষ,अचूक शेती
যথার্থ কৃষি,अचूक शेती
শিকারী,शिकारी
প্রাক-উদাসীনতা,पूर्व-उदय
প্রাক-উদাসীনতা চিকিত্সা,पूर्व-उदय उपचार
প্রিপ্লান্টিং চিকিত্সা,प्रीप्लांटिंग ट्रीटमेंट
প্রেসমুড,प्रेसमुड
চাপ নতিমাত্র,दबाव ग्रेडियंट
মূল্য স্থিতিস্থাপকতা,किंमत लवचिकता
মূল্য তালিকা,किंमत निर्देशांक
প্রাথমিক সংস্কৃতি,प्राथमिक संस्कृती
প্রাথমিক বৃদ্ধি,प्राथमिक वाढ
প্রাথমিক চাষ,प्राथमिक नांगरलेली जमीन
প্রাইমার,प्राइमर
প্রাইমিং (তামাক),प्राइमिंग (तंबाखू)
আদিম পর্যায়,आदिम स्टेज
প্রিওন,Prion
সম্ভাবনা,संभाव्यता
ক্ষত পরীক্ষা করা,चौकशी
সমস্যা মাটি,समस्या माती
প্রক্রিয়াজাতকরণ,प्रक्रिया
উতপাদন কার্যক্রম,उत्पादन कार्य
প্রমোদ,उत्पादकता
লাভ,नफा
বংশধর-পরীক্ষা,वंश-चाचणी
প্রগতিশীল কৃষক,पुरोगामी शेतकरी
প্রকল্প মূল্যায়ন,प्रकल्प मूल्यांकन
প্রোকারিয়োট,प्रोकेरिओट
প্রচারক,प्रवर्तक
প্রফিল্যাকটিক স্প্রে,प्रोफेलेक्टिक स्प्रे
মালিকানা চাষ,मालकीची लागवड
প্রোটেনড্রস,प्रख्यात
প্রোটিন,प्रथिने
প্রোটিন ইঞ্জিনিয়ারিং,प्रथिने अभियांत्रिकी
প্রোটিন সিকোয়েন্সিং,प्रथिने अनुक्रम
প্রোটিন সংশ্লেষণ,प्रथिने संश्लेषण
প্রোটোমিক্স,प्रोटीमिक्स
প্রোটোগিনি,प्रोटोगनी
প্রোটোপ্লাজম,प्रोटोप्लाझम
প্রোটোট্রফ,प्रोटोट्रोफ
প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন),प्रुसिक acid सिड (एचसीएन/धुरिन)
সিউডোলেল,स्यूडोलेले
সিউডোহেরমাফ্রোডাইট,स्यूडोहरमाफ्रोडाइट
সাইকোমিটার,सायक्रोमीटर
পুডল,खड्डे
দু: খিত মাটি,मातीची माती
পুডলিং,पुडलिंग
পাল্পিং,पल्पिंग
নাড়ি বীজ,नाडी बियाणे
পালভারাইজেশন,पल्व्हरायझेशन
পালভারাইজেশন (মাটি),पल्व्हरायझेशन (माती)
তীব্র,तीक्ष्ण
খাঁটি সংস্কৃতি,शुद्ध संस्कृती
খাঁটি লাইন,शुद्ध ओळ
খাঁটি লাইন নির্বাচন,शुद्ध ओळ निवड
পুর্গেটিভ,शुद्ध
পরিশোধন,शुद्धीकरण
বিশুদ্ধতা পরীক্ষা,शुद्धता चाचणी
পাইরানোমিটার,पिरानोमीटर
পাইরেজোমিটার,पायरेजोमीटर
পাইরেহেলিওমিটার,पायरेहेलिओमीटर
ধান,भात
পামারোসা,पाल्मरोसा
পালমিরা পাম,पाल्मीरा पाम
পান্ডানাস,पांडानस
পেঁপে,पपई
প্যারা ঘাস,पॅरा गवत
পার্সলে,अजमोदा (ओवा)
"পার্থেনিয়াম, (কংগ্রেস গ্রাস)","पार्थेनियम, (कॉंग्रेस गवत)"
পাচৌলি,पॅचौली
পীচ,पीच
"ময়ূর ফুল, স্বর্গের ফুল","मयूर फ्लॉवर, नंदनवन फूल"
নাশপাতি,नाशपाती
মুক্তা বাজরা,मोती बाजरी
মটর,मटार
পিক্যান বাদাম,पेकन नट
পেনেল,पेनेल
পেপিনো,पेपिनो
মরিচ,मिरपूड
পেরিল্লা,पेरिल्ला
পেরিউইঙ্কল,पेरीविंकल
পার্সিমন,पर्सिमॉन
ফালসা,फला
অড়হর,कबूतर
পিম্পেরেল (আনাগালিস),पिंपेरनेल (अनागॅलिस)
পাইন,पाइन
আনারস,अननस
"পেস্তা, সবুজ বাদাম","पिस्ता, हिरवा बदाम"
বরই,मनुका
পয়েন্টযুক্ত লাউ,पॉइंट लबाडी
ডালিম,डाळिंब
পঙ্গম,पोंगम
পপলার,पोपलर
পপি,खसखस
পোর্টুলাকা,पोर्टुलाका
আলু,बटाटा
কাঁটা পোস্ত,काटेरी खसखस
"গর্বের ভারত, চীন গাছ","अभिमानाचा अभिमान, चीन ट्री"
প্রোসো মিললেট,प्रोसो बाजरी
সাইকেলিয়াম,सायलियम
পুলাসান,पुलासान
পামকিন,पमकिन
পামেলো,पम्मेलो
আঁকা বাগ,पेंट केलेले बग
টিয়া পাখি,पोपट
ময়ূর,मोर
পড বোরার,पॉड बोरर
পড ফ্লাই,पॉड फ्लाय
নাড়ি বিটল,नाडी बीटल
পাইরিলা,पायरिल्ला
প্যাথলজিস্ট,पॅथॉलॉजिस्ट
পেডোলজিস্ট,पेडोलॉजिस्ट
উদ্ভিদ ব্রিডার,वनस्पती ब्रीडर
উদ্ভিদ রোগ বিশেষজ্ঞ,वनस्पती पॅथॉलॉजिस्ट
উদ্ভিদ ফিজিওলজিস্ট,वनस्पती फिजिओलॉजिस्ट
পোমোলজিস্ট,पोमोलॉजिस्ट
প্রশ্ন 10,प्रश्न 10
কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি),क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी)
চতুর্ভুজ,चतुष्पाद
চতুর্ভুজ প্রতিক্রিয়া,चतुर्भुज प्रतिसाद
চতুর্ভুজ ফসল,चौपट पीक
গুণগত উত্তরাধিকার,गुणात्मक वारसा
মানের বীজ,गुणवत्ता बियाणे
পরিমাণগত জেনেটিক্স,परिमाणवाचक अनुवंशशास्त्र
পরিমাণগত উত্তরাধিকার,परिमाणवाचक वारसा
