Odiya,Assamese
ମୃତ୍ତିକା କ୍ରମ |,মাটিৰ শৃংখলা
ମୃତ୍ତିକା ସମାଧାନ |,মাটিৰ দ্ৰৱ
ମୃତ୍ତିକା ଗଠନ,মাটিৰ গঠন
ମୃତ୍ତିକା ଗଠନ,মাটিৰ টেক্সচাৰ
ମୃତ୍ତିକା ପ୍ରକାର |,মাটিৰ প্ৰকাৰ
ସୋଲମ୍ |,ছলুম
Sorption,শোষণ
ସ୍ପଲ୍,Spalls
ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |,নিৰ্দিষ্ট আয়ন প্ৰভাৱ
ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,বৰ্গক্ষেত্ৰৰ কোৰ্চযুক্ত ধ্বংসাৱশেষৰ শিলৰ কাম
ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,বৰ্গক্ষেত্ৰৰ নিয়মীয়া কোৰ্চযুক্ত ধ্বংসাৱশেষ শিলৰ কাম
ସ୍ଥିର ପ୍ରବାହ |,স্থিৰ প্ৰবাহ
ଷ୍ଟେପ୍ ଫ୍ଲାସ୍,ফিচফিচাই ষ্টেপ কৰিলে
ସ୍ଥିରତା |,আঠাযুক্ততা
ଷ୍ଟିକ୍ ପଏଣ୍ଟ |,ষ্টিক পইণ্ট
ପଥର |,শিল
ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,স্লপ হেণ্ড মল্ডিং
ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |,ষ্ট্ৰেপ হিঞ্জ
ଷ୍ଟ୍ରୋ ବୋର୍ଡ |,ষ্ট্ৰ’ বৰ্ড
ଷ୍ଟ୍ରିମ୍,নিজৰা
ଚାପ,চাপ
ଷ୍ଟ୍ରେଚର୍,ষ্ট্ৰেচাৰ
ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |,ষ্ট্ৰেচাৰ বণ্ড
ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ,ষ্ট্ৰেচাৰ কোৰ্চ
ବାକ୍ୟ,তাঁৰ
ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ,ষ্ট্ৰিং কোৰ্চ
ଗଠନ କାରକ |,গঠন কাৰক
ସଂରଚନା ସୂଚକାଙ୍କ |,গঠন সূচকাংক
ଷ୍ଟୁକୋ |,ষ্টুকো
ଅଧ୍ୟୟନ |,ষ্টড
ଷ୍ଟାଇଲୋବେଟ୍ |,ষ্টাইলবেট
ଉପ ମାଟି |,উপ মাটি
ଉପ ଗଠନ,উপ গঠন
ସମୀକରଣ ବକ୍ର,যোগফল বক্ৰ
ସୂର୍ଯ୍ୟ ମିକା |,সূৰ্য্যৰ মাইকা
ସୁପର ଗଠନ,চুপাৰ ষ্ট্ৰাকচাৰ
ସର୍ବେକ୍ଷଣକାରୀ |,জৰীপকাৰী
S- ମୂଲ୍ୟ,S-মান
ଚୋରାମାଲ,লুট
ସ୍ an ାନ୍ ବେକ,হাঁসৰ ডিঙি
ତମ୍ବୁ,তম্বু
ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,টেবুল হেণ্ড মল্ডিং
ଟ୍ୟାଙ୍କିଂ |,টেংকিং
ଟେମ୍ପିଏଟୋ |,টেম্পিয়েট্টো
ତାପମାତ୍ରା,টেম্পাৰিং
ଟେମ୍ପଲେଟ୍ |,টেমপ্লেট
ଟେମ୍ପଲେଟ୍ |,টেমপ্লেট
ଟେପିଡାରିୟମ୍ |,টেপিডাৰিয়াম
ଟେରାକୋଟା |,টেৰাকোটা
ଟେରା ରୋସା |,টেৰা ৰোজা
ଟେରାଜଜୋ |,টেৰাজো
ଟେଟ୍ରା ଶ style ଳୀ,টেট্ৰা ষ্টাইল
ସୀମା ସୀମା ମୂଲ୍ୟ,থ্ৰেছহ&#39;ল্ড সীমা মান
ଗଳା,নেলু
ପଥର ମାଧ୍ୟମରେ |,শিলৰ মাজেৰে
ଜୁଆର ବେସିନ |,জোৱাৰ-ভাটাৰ অৱবাহিকা
ଟାଇ ବାର୍ |,টাই বাৰ
ବିମ୍ ବାନ୍ଧ |,টাই বিম
ବାଡ଼ି ବାନ୍ଧ |,টাই ৰড
ତିରସ୍,তিৰছ
ସହନଶୀଳତା |,সহনশীলতা
ଦାନ୍ତ,দাঁত ওলোৱা
ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |,ওপৰৰ মাটি বা পৃষ্ঠৰ মাটি
ସମୁଦାୟ ପୋରୋସିଟି |,মুঠ ছিদ্ৰতা
ଟ୍ରେସରୀ,ট্ৰেচাৰী
ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |,ট্ৰেইন ৰেজিষ্টেন্স
ଟ୍ରାନ୍ସସେପ୍ଟ,ট্ৰেন্সেপ্ট
ଗତିଶୀଳ ମାଟି |,সংক্ৰমণকালীন মাটি
ଟ୍ରାନ୍ସମ୍ |,ট্ৰেন্সম
ପରିବହନ ମାଟି |,পৰিবহণ মাটি
ଉପନଦୀ,ট্ৰিবিউটাৰী
ଟ୍ରାଇଫୋରିୟମ୍ |,ট্ৰাইফ’ৰিয়াম
ଟ୍ରାଇଗ୍ଲିଫ୍ |,ট্ৰিগ্লিফ
କଟା ମାଟି |,ছেদ কৰা মাটি
ଅଶାନ୍ତ ପ୍ରବାହ |,অশান্ত প্ৰবাহ
ଟୁରେଟ୍ |,টাৰেট
ଟାଇମ୍ପର୍ ନମ୍,টিম্পাৰ num
ଅନ୍ତିମ ବହନ କ୍ଷମତା |,চূড়ান্ত বহন ক্ষমতা
ଅନ୍ତିମ ph,চূড়ান্ত ph
ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |,আনকোৰ্চড ৰেণ্ডম ধ্বংসাৱশেষ শিলৰ কাম
ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |,আনকোৰ্চড বৰ্গক্ষেত্ৰৰ ধ্বংসাৱশেষৰ শিলৰ কাম
ଅଣ୍ଡରକ୍ରଫ୍ଟ |,আণ্ডাৰক্ৰফ্ট
ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |,ভৰোৱা নোহোৱা ছিদ্ৰতা
ୟୁନିଫର୍ମ ପ୍ରବାହ |,একেধৰণৰ প্ৰবাহ
ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |,ইউনিট ফ্ৰেম ধৰণৰ মৰাপাট
ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |,অনুত্পাদনশীল কাম
ଅସନ୍ତୁଷ୍ଟ ମାଟି |,অসংপৃক্ত মাটি
ଅସ୍ଥିର ପ୍ରବାହ |,অস্থিৰ প্ৰবাহ
ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,প্লাষ্টিকৰ ওপৰৰ সীমা
ଉପତ୍ୟକା,উপত্যকাৰ নালা
ଭାଲ୍ଟ |,ভল্ট
ଭେଟାରିୟମ୍ |,ভেটেৰিয়াম
ଭେଣ୍ଟିଲେସନ୍ |,বায়ু চলাচল কৰা
ଭେଣ୍ଟିଲେଟର,ভেন্টিলেটৰ
ଭେରାମଦା,ভেৰামদহ
ଭେଷ୍ଟିବୁଲ୍ |,ভেষ্টিবুল
ଭିଲ୍ଲା,ভিলা
