Kannada,English
ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ,executive statement
ಸಮಗ್ರ ಹುಡುಕಾಟ,exhaustive search
ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ,exist
ನಿರ್ಗಮಿಸಿ,exit
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,expert system
ಅಭಿವ್ಯಕ್ತಿ,expression
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA),extended graphic array (XGA)
ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS),extended industry standard (EIS)
ವಿಸ್ತೃತ ಯಂತ್ರ,extended machine
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,extended memory
ವಿಸ್ತೃತ ನಿಖರತೆ,extended precision
ವಿಸ್ತೃತ ವಿಂಗಡಣೆ,extended sorting
ಬಾಹ್ಯ ಕರೆ,external call
ಬಾಹ್ಯ ದೋಷ,external error
ಬಾಹ್ಯ ಕಾರ್ಯ,external function
ಬಾಹ್ಯ ಅಡಚಣೆ,external interrupt
ಬಾಹ್ಯ ಸ್ಮರಣೆ,external memory
ಬಾಹ್ಯ ಸ್ಮರಣೆ,external memory
ಬಾಹ್ಯ ಮೋಡೆಮ್,external modem
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,external reference
ಬಾಹ್ಯ ಹುಡುಕಾಟ,external searching
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,external storage device
ಹೊರತೆಗೆಯುವಿಕೆ,extraction
ಹೊರತೆಗೆಯುವಿಕೆ,extrapolation
ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ,face-character printer
ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ,fail-safe operation
ವಿಫಲತೆಯ ದರ,failure rate
ವೈಫಲ್ಯ ಚೇತರಿಕೆ,failure recovery
ತಪ್ಪು ಕೋಡ್,false code
ತಪ್ಪು ದೋಷ,false error
ಫ್ಯಾನ್-ಇನ್,fan-in
ಫ್ಯಾನ್ ಔಟ್,fan-out
ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ,fascimile I/O device
ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT),fast fourier transform (FFT)
ಗಂಭೀರವಾದ ತಪ್ಪು,fatal error
ದೋಷ ಪತ್ತೆ,fault detection
ದೋಷ ರೋಗನಿರ್ಣಯ,fault diagnosis
ದೋಷಸಹಿಷ್ಣುತೆ,fault tolerance
ಫ್ಯಾಕ್ಸ್,fax
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,fax message
FDC,FDC
ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ,feature detection
ಆಹಾರ ಚಕ್ರ,feed cycle
ಪ್ರತಿಕ್ರಿಯೆ,feedback
ಫೀಡರ್,feeder
ತರಲು,fetch
ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ,fibonacci search
ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ,fibonacci sequence
ಫಿಬೊನಾಕಿ ಸರಣಿ,fibonacci series
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್,fibre optics
ಫಿಡೋ ನಿವ್ವಳ,fido net
ಕ್ಷೇತ್ರ,field
ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು,fifth generation computers
ಕಡತ,file
ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ,file access method
ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ,file allocation table
ಫೈಲ್ ಕಂಪ್ರೆಷನ್,file compression
ಫೈಲ್ ನಕಲು,file copying
ಫೈಲ್ ಲೇಔಟ್,file layout
ಫೈಲ್ ವಿಲೀನ,file merge
ಫೈಲ್ ಚೇತರಿಕೆ,file recovery
ಫೈಲ್ ಸಂಗ್ರಹಣೆ,file storage
ಫೈಲ್ ರಚನೆ,file structure
ಕಡತ ವ್ಯವಸ್ಥೆ,file system
ಫೈಲ್ ವರ್ಗಾವಣೆ,file transfer
ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP),file transfer protocol (FTP)
ಫಿಲ್ಟರ್,filter
ಅಂತಿಮ ಸ್ಥಿತಿ,final state
ಕಂಡುಹಿಡಿಯಿರಿ,find
ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ,finite state machine
ಬೆಂಕಿ ಗೋಡೆ,fire wall
ಫರ್ಮ್ವೇರ್,firmware
ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ,first come first serve
ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,first generation computer
ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO),first in first out (FIFO)
ಮೊದಲ ಆದೇಶದ ತರ್ಕ,first order logic
ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ,first order theory
ಸ್ಥಿರ ವಿಭಾಗ,fixed partition
ಧ್ವಜ,flag
ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್,flexible disk
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್,floppy disk
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ),flopy disk drive (Fdd)
ಹರಿವಿನ ಚಾರ್ಟ್,flow chart
ನಿಯಂತ್ರಣದ ಹರಿವು,flow of control
ಫ್ಲಶ್,flush
ಫೋಲ್ಡರ್,folder
ಫಾಂಟ್,font
ಫಾಂಟ್ ಕುಟುಂಬ,font family
ವಿದೇಶಿ ಕೀ,foreign key
ರೂಪ,form
ಔಪಚಾರಿಕ ಭಾಷೆ,formal language
ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ,formal system
ಸ್ವರೂಪ,format
ಫಾರ್ಮ್ಯಾಟಿಂಗ್,formatting
ಫೋರ್ಟ್ರಾನ್,fortran
ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,fortran programming
ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್,forward slash
ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,fourth generation computer
ತುಣುಕು,fragment
ಚೌಕಟ್ಟು,frame
ಉಚಿತ ನಿವ್ವಳ,free net
ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ,free software foundation
ಉಚಿತ ಸಂಗ್ರಹಣೆ,free storage
ಫ್ರೀವೇರ್,freeware
ಮುಂಭಾಗದ ತುದಿ,front end
ಮುಂಭಾಗದ ಫಲಕ,front panel
ಕಾರ್ಯ,function
ಕಾರ್ಯ ಕೀ,function key
ಕಾರ್ಯ ಉಲ್ಲೇಖ,function reference
ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ,functional dependency
ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ,functional testing
ಅಸ್ಪಷ್ಟ ತರ್ಕ,fuzzy logic
ಅಸ್ಪಷ್ಟ ಸೆಟ್,fuzzy set
ಲಾಭ,gain
ಆಟದ ಮರ,game tree
ಅಂತರದ ಪಾತ್ರ,gap character
ಕಸ,garbage
ಕಸ ಸಂಗ್ರಹಣೆ,garbage collection
ಕಸ ಸಂಗ್ರಹಣೆ,garbage collection
ಕಸದಲ್ಲಿ ಕಸ (GIGO),garbage in garbage out (GIGO)
ಗೇಟ್,gate
ಗೇಟ್ವೇ,gateway
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,general program
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,general program
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,general purpose computer
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,general purpose computer
ಸಾಮಾನ್ಯ ನೋಂದಣಿ,general register
ಸಾಮಾನ್ಯೀಕರಣ,generalization
ಸಾಮಾನ್ಯೀಕರಣ,generalization
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ,general-purpose language
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ,general-purpose operating sysem
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ,general-purpose regisgter
ಸೃಷ್ಟಿಸಿದ ದೋಷ,generated error
ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ,generating function
ಸಾಮಾನ್ಯ ವರ್ಗ,generic class
ಸಾಮಾನ್ಯ ಕಾರ್ಯ,generic function
ಸಾಮಾನ್ಯ ಹೆಸರು,generic name
ಗಿಗೋ,gigo
ಜಾಗತಿಕ,global
ಜಾಗತಿಕ ಕೋಡ್,global code
ಜಾಗತಿಕ ಲಾಕ್,global lock
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,global network
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,global network
ಜಾಗತಿಕ ಬಳಕೆದಾರ,global user
ಜಾಗತಿಕ ವೇರಿಯಬಲ್,global variable
ಜಾಗತೀಕರಣ,globalisation
ಗೋಫರ್,gopher
ಗೋಫರ್ ಕ್ಲೈಂಟ್,gopher client
ಗೋಫರ್ ಸರ್ವರ್,gopher server
ಗೋಫರ್ ಸೈಟ್,gopher site
ಗೋಫರ್ ಸ್ಪೇಸ್,gopher space
ಆಕರ್ಷಕವಾದ ಅವನತಿ,graceful degradation
ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ,grammar checker
ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ,grammar graceful exit
ದೊಡ್ಡ ಒಟ್ಟು,grand total
ಗ್ರಾಫ್,graph
ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್,graph plotting
ಗ್ರಾಫಿಕ್ ಪಾತ್ರ,graphic character
ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ,graphic controller
ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ,graphic data structure
ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ,graphic display program
ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ರೆಸಲ್ಯೂಶನ್,graphic display resolution
ಗ್ರಾಫಿಕ್ ಭಾಷೆ,graphic language
ಗ್ರಾಫಿಕ್ ಭಾಷೆ,graphic language
ಗ್ರಾಫಿಕ್ ಫಲಕ,graphic panel
ಚಿತ್ರಾತ್ಮಕ ಅನಿಮೇಷನ್,graphical animation
ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಫೇಸ್ ಫಾರ್ಮ್ಯಾಟ್ (GIF),graphical interface format (GIF)
ಚಿತ್ರಾತ್ಮಕ ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್ (GUI),graphical user interface (GUI)
ಗ್ರಾಫಿಕ್ಸ್,graphics
ಗ್ರಾಫಿಕ್ಸ್ ಅಪ್ಲಿಕೇಶನ್,graphics application
ಗ್ರಾಫಿಕ್ಸ್ ಕರ್ಸರ್,graphics cursor
ಗ್ರಾಫಿಕ್ಸ್ ಮೋಡ್,graphics mode
ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್,graphics package
ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್,graphics software
ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್,graphics software
ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್,graphics software package
ಬೂದು ಪ್ರಮಾಣದ,gray scale
ದುರಾಸೆಯ ವಿಧಾನ,greedy method
grep,grep
ಗ್ರಿಡ್,grid
ಗ್ರಿಡ್ ಚಾರ್ಟ್,grid chart
ಗ್ರಿಡ್ ಕಂಪ್ಯೂಟಿಂಗ್,grid computing
ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್,grid modulation
ನೆಲದ ಅಲೆ,ground wave
ಗುಂಪು,group
ಗುಂಪು ವಿಳಾಸ,group address
ಗುಂಪು ಕೋಡ್,group code
ಗುಂಪು ಸಂವಹನ,group communication
ಗುಂಪು ಸಂವಹನ,group communication
ಗುಂಪು ಗುರುತಿಸುವಿಕೆ,group identification
ತಂಡದ ಹೆಸರು,group name
ಗ್ರೂಪ್‌ವೇರ್,groupware
ಬೆಳವಣಿಗೆ,growth
ಕಾವಲುಗಾರ,guard
ಮಾರ್ಗದರ್ಶಿ ಮಾಧ್ಯಮ,guided media
ಗನ್ಜಿಪ್,gunzip
ಹ್ಯಾಕ್,hack
ಹ್ಯಾಕರ್,hacker
ಹ್ಯಾಕರ್ ನಿಘಂಟು,hacker's dictionary
ಅರ್ಧ ಆಡ್ಡರ್,half adder
ಅರ್ಧ ಸೇತುವೆ,half bridge
ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್,half duplex
ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಲೈನ್,half duplex line
ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಮೋಡ್,half duplex mode
ಅರ್ಧ ತೀವ್ರತೆ,half intensity
ಅರ್ಧ ರೂಟರ್,half router
ಅರ್ಧ ಕಳೆಯುವವರು,half subtracter
ಅರ್ಧ ಟೋನಿಂಗ್,half toning
ಅರ್ಧ ಪದ,half word
ಹ್ಯಾಮಿಲ್ಟೋನಿಯಸ್ ಚಕ್ರ,hamiltonious cycle
ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್,hamming code
ಕೈ,hand
ಕೈ ಪ್ರತಿ,hand copy
ಹ್ಯಾಂಡಲ್,handle
ನಿರ್ವಹಣೆ,handling
ತೂಗುಹಾಕು,hang
ಸಂತೋಷದ ನಿವ್ವಳ,happy net
ಹಾರ್ಡ್ ಕಾಪಿ ಸಾಧನ,hard copy device
ಹಾರ್ಡ್ ಡಿಸ್ಕ್,hard disk
ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಕ್ರ್ಯಾಶ್,hard disk crash
ಕಠಿಣ ದೋಷ,hard error
ಯಂತ್ರಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ,hardware flow control
ಹಾರ್ಮೋನಿಕ್,harmonic
ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ,harmonic mean
ಹ್ಯಾಶ್,hash
ಹ್ಯಾಶ್ ರೇಖಾಚಿತ್ರ,hash diagram
ಹ್ಯಾಶ್ ಟೇಬಲ್,hash table
ಹ್ಯಾಶಿಂಗ್ ತಂತ್ರ,hashing technique
ಶಿರೋಲೇಖ,header
ರಾಶಿ,heap
ರಾಶಿ ರೀತಿಯ,heap sort
ಸಹಾಯ,help
ಸಹಾಯ ಪರದೆ,help screen
ಸಹಾಯವಾಣಿ,helpnet
ಹರ್ಟ್ಜ್,hertz
ಹ್ಯೂರಿಸ್ಟಿಕ್,heuristic
ಹ್ಯೂರಿಸ್ಟಿಕ್ ವಿಧಾನ,heuristic method
ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ಸಂಖ್ಯೆಗಳು,hexadecimal numbers
ಗುಪ್ತ ಸಾಲು,hidden line
ಕ್ರಮಾನುಗತ ಡೇಟಾ ಬೇಸ್,hierarchical data base
ಕ್ರಮಾನುಗತ ಫೈಲ್ ಸಿಸ್ಟಮ್,hierarchical file system
ಶ್ರೇಣೀಕೃತ ಸ್ಥಳಾಕೃತಿ,hierarchical topography
ಉನ್ನತ ಮಟ್ಟದ ಭಾಷೆ,high level language
ಹೆಚ್ಚಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ,high memory area
ಹೆಚ್ಚಿನ ಕಾರ್ಯಕ್ಷಮತೆ,high performance
ಹಿಟ್,hit
ಹಿಟ್ ದರ,hit rate
ಹಿಟ್ ಅನುಪಾತ,hit ratio
ರಂಧ್ರ,hole
ಹೋಮ್ ಡೈರೆಕ್ಟರಿ,home directory
ಮುಖಪುಟ,home page
ಏಕರೂಪದ ನಿರ್ದೇಶಾಂಕ,homogeneous coordinate
ಹಾಪ್,hop
ಹಾಪ್ ಎಣಿಕೆ,hop count
ಕೊಂಬು,horn
ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್,host computer
ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್,host computer
ಹೋಸ್ಟ್ ಭಾಷೆ,host language
ಬಿಸಿ ಕೀ,hot key
ಹೈಪರ್ ಟೆಕ್ಸ್ಟ್ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (HTML),hyper text markup language (HTML)
ಕಲ್ಪನೆ,hypothesis
ನಾನು ಪಾಡ್,I pod
I/O ಬಫರ್,I/O buffer
I/O ಪೋರ್ಟ್,I/O port
I/O ಘಟಕ,I/O unit
ಗುರುತಿಸುವಿಕೆ,identifier
ಗುರುತು,identity
ಚಿತ್ರ,image
ಚಿತ್ರ ಸಂವೇದಕ,image sensor
ಪ್ರಭಾವ ಮುದ್ರಕ,impact printer
ಪ್ರತಿರೋಧ,impedence
ಕಡ್ಡಾಯ ಪ್ರೋಗ್ರಾಂ ಭಾಷೆ,imperative programme language
ಕಡ್ಡಾಯ ಹೇಳಿಕೆ,imperative statement
ಸೂಚ್ಯ ವಿಳಾಸ,implicit address
ಅಸಾಧ್ಯ ಘಟನೆ,impossible event
ನಿಷ್ಕ್ರಿಯ ನೋಡ್,inactive node
ಅಸಂಗತತೆ,inconsistency
ಹೆಚ್ಚಳ,increment
ಸೂಚ್ಯಂಕ,index
ಸೂಚ್ಯಂಕ ಡೇಟಾ ಐಟಂ,index data item
ಸೂಚ್ಯಂಕ ಫೈಲ್,index file
ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್,index register
ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ,index sequential
ಸೂಚ್ಯಂಕ ವಿಳಾಸ,indexed addressing
ಸೂಚ್ಯಂಕ ಭಾಷೆ,indexed language
ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಫೈಲ್,indexed sequence file
ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಸ್ಕ್ಸೆಸ್ ವಿಧಾನ (ISAM),indexed sequential sccess method (ISAM)
ಪರೋಕ್ಷ ಸಂಬೋಧನೆ,indirect addressing
ಇನ್ಫರ್ಮ್ಯಾಟಿಕ್ಸ್,Informatics
ಮಾಹಿತಿ,Information
ಮಾಹಿತಿ ಬಿಟ್,information bit
ಮಾಹಿತಿ ನಿರ್ವಹಣೆ,information management
ಮಾಹಿತಿ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (IMS),information management system (IMS)
ಮಾಹಿತಿ ಮರುಗಳಿಕೆ,information retrieval
ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ,information system
ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ (IT),information technology (IT)
ಮೂಲಸೌಕರ್ಯ ನಿರ್ವಹಣೆ,infrastructure management
ಆನುವಂಶಿಕತೆ,Inheritance
ಆನುವಂಶಿಕ ದೋಷ,inherited error
ಆರಂಭಿಕ,Initial
ಆರಂಭಿಕ ವಿಳಾಸ,initial address
ಆರಂಭಿಕ ಸ್ಥಿತಿ,initial state
ಪ್ರಾರಂಭ,Initialization
ಇಂಕ್ ಜೆಟ್ ಪ್ರಿಂಟರ್,ink jet printer
ಅಸಂಖ್ಯಾತ,Innumerable
ಐ-ನೋಡ್ ಟೇಬಲ್,i-node table
ಕಾರ್ಯನಿರ್ವಹಿಸದ ಸಮಯ,inoperable time
ಇನ್ಪುಟ್ ಬಫರ್ ರಿಜಿಸ್ಟರ್,input buffer register
ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ಪ್ರೊಸೆಸರ್ (I/O ಪ್ರೊಸೆಸರ್),input output processor (I/O processor)
ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ರಿಜಿಸ್ಟರ್ (I/O ರಿಜಿಸ್ಟರ್),input output register (I/O register)
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಹೇಳಿಕೆ (I/O ಹೇಳಿಕೆ),input output statement (I/O statement)
ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ (I/O),input/output (I/O)
ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಬಫರ್ (I/O ಬಫರ್),input/output buffer (I/O buffer)
ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಸಾಧನ (I/O ಸಾಧನ),input/output device (I/O device)
ಸೇರಿಸು,Insert
ಅಳವಡಿಕೆಯ ರೀತಿಯ,insertion sort
ಅನುಸ್ಥಾಪನೆಯ ಸಮಯ,installation time
ನಿದರ್ಶನ,Instance
ಸೂಚನಾ,Instruction
ಸೂಚನಾ ಕೌಂಟರ್,instruction counter
ಸೂಚನಾ ಚಕ್ರ,instruction cycle
ಸೂಚನಾ ಸೆಟ್,instruction set
ಪೂರ್ಣಾಂಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್,integer programming
ಪೂರ್ಣಾಂಕ ವೇರಿಯಬಲ್,integer variable
ಸಂಯೋಜಿತ ಮೋಡೆಮ್,integrated modem
ಸಂಯೋಜಿತ ಸೇವೆಗಳು ಡಿಜಿಟಲ್ ನೆಟ್ವರ್ಕ್ (ISDN),integrated services digital network (ISDN)
ಸಮಗ್ರತೆ,Integrity
ಬುದ್ಧಿವಂತ ನಿಯಂತ್ರಕ,intelligent controller
ಬುದ್ಧಿವಂತ ಟರ್ಮಿನಲ್,intelligent terminal
ಇಂಟರ್ ಬ್ಲಾಕ್,inter block
ಇಂಟರ್ ಬ್ಲಾಕ್ ಅಂತರ,inter block gap
ಅಂತರ ಸಂವಹನ ವ್ಯವಸ್ಥೆ,inter communication system
ಪರಸ್ಪರ ಕ್ರಿಯೆ,Interaction
ಸಂವಾದಾತ್ಮಕ ಗ್ರಾಫಿಕ್ಸ್,interactive graphics
ಸಂವಾದಾತ್ಮಕ ಕೀಬೋರ್ಡ್ ಮುದ್ರಕ,interactive keyboard printer
ಇಂಟರ್ಕಾಮ್ ಸೇವೆ,intercom service
ಇಂಟರ್ಫೇಸ್,Interface
ಇಂಟರ್ಲೀವಿಂಗ್,Interleaving
ಮಧ್ಯಂತರ ಬಫರ್,intermediate buffer
ಆಂತರಿಕ ಬ್ಲಾಕ್,internal block
ಆಂತರಿಕ ಸಂವಹನ,internal communication
ಆಂತರಿಕ ವಿಘಟನೆ,internal fragmentation
ಆಂತರಿಕ ಸ್ಮರಣೆ,internal memory
ಆಂತರಿಕ ರೀತಿಯ,internal sort
ಆಂತರಿಕ ಟೈಮರ್,internal timer
ಪ್ರಮಾಣೀಕರಣಕ್ಕಾಗಿ ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಂಸ್ಥೆ (ISO),international organization for standardization (ISO)
ಅಂತರರಾಷ್ಟ್ರೀಯ ತಾಂತ್ರಿಕ ಬೆಂಬಲ ಸಂಸ್ಥೆ,international technical support organization
ಇಂಟರ್ನೆಟ್,Internet
ಇಂಟರ್ನೆಟ್ ಎಂಜಿನಿಯರಿಂಗ್ ಕಾರ್ಯಪಡೆ (IETF),internet engineering task force (IETF)
ಅಂತರ್ಜಾಲ ಶೋಧಕ,internet explorer
ಇಂಟರ್ನೆಟ್ ಬೇಟೆ,internet hunt
ಇಂಟರ್ನೆಟ್ ಮಾಸಿಕ ವರದಿ,internet monthly report
ಇಂಟರ್ನೆಟ್ ಪ್ಯಾಕೆಟ್ ವಿನಿಮಯ,internet packet exchange
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (IP),internet protocol (IP)
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ತೆಗೆಯುವಿಕೆ (IP),internet protocol remove (IP)
ಇಂಟರ್ನೆಟ್ ರಿಲೇ ಚಾಟ್ (IRC),internet relay chat (IRC)
ಇಂಟರ್ನೆಟ್ ಸೇವೆಯನ್ನು ಒದಗಿಸುವವರು,internet service provider
ಇಂಟರ್ನೆಟ್ ಸೇವೆಗಳ ಪಟ್ಟಿ,internet services list
ಇಂಟರ್ನೆಟ್ ಸಮಾಜ,internet society
ಇಂಟರ್ನೆಟ್ ಉಪಕರಣಗಳು,internet tools
ಇಂಟರ್ನೆಟ್ ಕೆಲಸ,internet working
ಇಂಟರ್ನೆಟ್ ಕೆಲಸ,internet working
ಇಂಟರ್ಪೋಲೇಷನ್,Interpolation
ವ್ಯಾಖ್ಯಾನಿಸಿ,Interpret
ಇಂಟರ್ಪ್ರಿಟರ್,Interpreter
ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ,interprocess communication
ಅಡ್ಡಿಪಡಿಸು,Interrupt
ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್,interrupt handler
ಅಡ್ಡಿ ಮುಖವಾಡ,interrupt mask
ಅಡ್ಡಿ ಸಂಕೇತ,interrupt signal
ಅಡ್ಡಿಪಡಿಸುವ ವೆಕ್ಟರ್,interrupt vector
ಅಡಚಣೆ,Interruption
ಛೇದಿಸಿ,Intersect
ಇಂಟ್ರಾನೆಟ್,Intranet
ಅಸ್ಥಿರ,Invariant
ದಾಸ್ತಾನು ಮಾಸ್ಟರ್ ಫೈಲ್,inventory master file
ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,inverse multiplexer
ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್,inverse scanning
ತಲೆಕೆಳಗಾದ ಫೈಲ್,inverted file
ತಲೆಕೆಳಗಾದ ಪಟ್ಟಿ ಫೈಲ್,inverted list file
ತಲೆಕೆಳಗಾದ ಪುಟ ಕೋಷ್ಟಕ,inverted page table
ಇನ್ವರ್ಟರ್,Inverter
ಇಂಟರ್ನೆಟ್ ಕೆಲಸ,internet working
ಇಂಟರ್ಪೋಲೇಷನ್,Interpolation
ವ್ಯಾಖ್ಯಾನಿಸಿ,Interpret
ಇಂಟರ್ಪ್ರಿಟರ್,Interpreter
ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ,interprocess communication
ಅಡ್ಡಿಪಡಿಸು,Interrupt
ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್,interrupt handler
ಅಡ್ಡಿ ಮುಖವಾಡ,interrupt mask
ಅಡ್ಡಿ ಸಂಕೇತ,interrupt signal
ಅಡ್ಡಿಪಡಿಸುವ ವೆಕ್ಟರ್,interrupt vector
ಅಡಚಣೆ,Interruption
ಛೇದಿಸಿ,Intersect
ಇಂಟ್ರಾನೆಟ್,Intranet
ಅಸ್ಥಿರ,Invariant
ದಾಸ್ತಾನು ಮಾಸ್ಟರ್ ಫೈಲ್,inventory master file
ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,inverse multiplexer
ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್,inverse scanning
ತಲೆಕೆಳಗಾದ ಫೈಲ್,inverted file
ತಲೆಕೆಳಗಾದ ಪಟ್ಟಿ ಫೈಲ್,inverted list file
ತಲೆಕೆಳಗಾದ ಪುಟ ಕೋಷ್ಟಕ,inverted page table
ಇನ್ವರ್ಟರ್,Inverter
ಉದ್ಯೋಗ ನಿರ್ವಹಣೆ,job management
ಉದ್ಯೋಗ ಆಧಾರಿತ ಭಾಷೆ,job oriented language
