Tamil,Kannada
ஐசோஅக்ளூட்டினின்,ಐಸೊಗ್ಲುಟಿನ್
ஐசோபிலேட்டரல் இலை,ಐಸೋಬಿಲಾಟರಲ್ ಎಲೆ
ஐசோகாமி,ಐಸೊಗಾಮಿ
ஐசோகிராஃப்ட்,ಸಮನಿತ್ಯ
தனிமைப்படுத்தப்பட்ட,ಪ್ರತ್ಯೇಕವಾದ
தனிமைப்படுத்தப்பட்ட குளோரோபிளாஸ்ட்,ಪ್ರತ್ಯೇಕ ಕ್ಲೋರೊಪ್ಲ್ಯಾಸ್ಟ್
தனிமைப்படுத்தப்பட்ட திசு,ಪ್ರತ್ಯೇಕವಾದ ಅಂಗಾಂಶ
தனிமைப்படுத்துதல்,ಪ್ರತ್ಯೇಕತೆ
ஐசோமரஸ்,ಒಂದೇ
ஐசோபிக்னிக் மையவிலக்கு,ಐಸೊಪಿಕ್ನಿಕ್ ಕೇಂದ್ರೀಕರಣ
ஐசோடோனிக்,ಐಸೊಪ್ರೀಸಿಕ್
ஐசோடோப்,ಐಸೋಟೋಪ್
ஐசோட்ரோபிக்,ಐಸಲ್ಪ್ರಿಯನ
ஐசோட்ரோபிக்,ಐಸಲ್ಪ್ರಿಯನ
ஐசோட்ரோபிக் பேண்ட்,ಐಸಿಕೋಟ್ರಿಯನ
இஸ்த்மஸ்,ರಕ್ತಸಂಬಂಧ
Itai-itai நோய்,ಇಟೈ-ಇಟೈ ರೋಗ
IUDS (மருந்து),ಐಯುಡಿಗಳು (ated ಷಧೀಯ)
IUDS (அல்லாத மருந்து),ಐಯುಡಿಗಳು (anded ಷಧೀಯವಲ್ಲದ)
ஜாசிட்,ಜಲಾರತಿ
ஜட்ரோபா,ಜತ್ರೋಫೆ
மஞ்சள் காமாலை,ಕಾಮಾಲೆ
தாடை,ದವಡೆ
தாடை இல்லாத முதுகெலும்பு,ದವಡೆಯಿಲ್ಲದ ಕಶೇರುಕ
ஜெஜூனம்,ಪ್ರಾಚೀನ
ஜெல்லிமீன்,ಜೆಲ್ಲಿ ಮೀನು
ஜம் சாகுபடி,ಜಮ್ ಕೃಷಿ
கூட்டு வன மேலாண்மை,ಜಂಟಿ ಅರಣ್ಯ ನಿರ್ವಹಣೆ
இணைந்த எக்ஸோஸ்கெலட்டன்,ಎಕ್ಸೋಸ್ಕೆಲಿಟನ್
ஜுகுலர் நரம்பு,ಅಡ್ಡಿ
குப்பை டி.என்.ஏ,ಜಲ್ಲಿಕ
ஜுராசிக் காலம்,ಜುರಾಸಿಕ್ ಅವಧಿ
சணல் தொழில்நுட்பம்,ಸೆಣಂಗ ತಂತ್ರಜ್ಞಾನ
சிறார் ஹார்மோன்,ಬಾಲಕಿಯ
சிறார் கட்டம்,ಬಾಲಕಿಯ ಹಂತ
ஜுக்ஸ்டாக்ளோமெருலர் எந்திரம்,ಜಸ್ಟ್‌ಗ್ಲೊಮೆರುಲರ್ ಉಪಕರಣ
கல்பாசு,ಕಲ್ಬಾಸು
காலே,ಕಾಲ್ನಡಸು
கல்மெக்,ಕಸ
கனமைசின்,ಕನ್ನಡಿಗೆ
கரியோகாமி,ಕಟೋಗಮಿ
காரியோடைப்,ಬಾವ್ಯ
காரியோடைப்பிங்,ಬಾಳಿಕೆ
க ut டியா,ಕಟಿಯಾ
கீல்,ಕುಣಿದು
கீல்,ಕುಣಿದು
கெராடினைஸ் தோல் செல்,ಕೆರಟಿನೈಸ್ಡ್ ಚರ್ಮದ ಕೋಶ
கெட்டோகுளுடரிக் அமிலம்,ಕೆಟೊಗ್ಲುಟರಿಕ್ ಆಮ್ಲ
கீட்டோன்,ಕೆಟೋನ್
கெட்டோன் குழு,ಕೀಟೋನ್ ಗುಂಪು
கெட்டோனூரியா,ಕೀಲು
விசை,ಕೀಲಿ
கீஸ்டோன் இனங்கள்,ಕೀಸ್ಟೋನ್ ಪ್ರಭೇದಗಳು
கைர்,ಖೈರ್
கெசரி,ಖೆಸಾರಿ
சிறுநீரக டயாலிசிஸ்,ಮೂತ್ರಪಿಂಡ
இயக்க ஆற்றல்,ಚಲನ ಶಕ್ತಿ
கினெடின்,ಧನ
கினெடோகோர்,ಧನಸಹಾಯ
கிங் நண்டு,ಕಿಂಗ್ ಏಡಿ
இராச்சியம்,ರಾಜ್ಯ
கிங்ஃபிஷர்,ಕಿಂಗ್‌ಫಿಶುಗ
கைனோபிளாசம்,ರಕ್ತಸಂಬಂಧ
சமையலறை கழிவு,ಅಡಿಗೆಮನೆ
க்லைன்ஃபெல்டரின் நோய்க்குறி,ಕ್ಲೈನ್‌ಫೆಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
முழங்கால்,ಮೊಣಕಾಲು
கிரான்ஸ் உடற்கூறியல்,ಕ್ರಾಂಜ್ ಅಂಗರಚನಾಶಾಸ್ತ್ರ
கிரெப்பின் சுழற்சி,ಕ್ರೆಬ್‌ನ ಚಕ್ರ
லேபியா மஜோரா,ಯೋನಿಯ ಮಜೊರಾ
லேபியா மினோரா,ಯೋನಿಯ ಮಿನಾರ
லேபல் பேம்ப்,ಒಂದು ಬಗೆಯ ಪಾಲು
லேபிள்,ಹದಗೆಟ್ಟ
லேபியம்,ಪಟ
லாப்லாப்,ಕಸಾಯಿಖಾನೆ
லேப்ரம்,ಪಂಥದ
லாபிரிந்த்,ಚಕ್ರವ್ಯೂಹ
லாக்,ಪಟ
லாக் ஓபரான்,ಚಾಚು
லேசிஃபர்,ಚಾಚು
பாலூட்டுதல்,ಪಾದಚಾರಿ
பாலூட்டக்கூடிய அமினோரியா,ಹಾಲುಚಲ
லாக்டாட்ரோஃப்,ಸಣ್ಣ
லாக்டோபாகிலஸ்,ಭೂಮಾಲನ
லாக்டோஸ் வளர்சிதை மாற்ற நொதி,ಲ್ಯಾಕ್ಟೋಸ್ ಚಯಾಪಚಯ ಕಿಣ್ವ
லாக்டோஸ்,ಕ್ಷೀರ
லாக்டுகா சாடிவா,ಲ್ಯಾಕ್ಟೂಸ್ ಸಟಿವಾ
லாகுனா,ಲಗತ್ತಿನ
இயற்கையின் ஏணி,ಪ್ರಕೃತಿಯ ಏಣ
பின்தங்கிய இழை,ಹಿಂದುಳಿಯುವ ಎಳ
லேமல்லா,ಹಾಳಾದ
லேமல்லிடன்கள்,ಲಮೆಲಿಡನ್ಸ್
லாமியாசி,ಲಂಬ
லாமியல்ஸ்,ಹಾಳತೋಲನ
லேமினா ப்ராப்ரியா,ಲಾಮಿನ
லேமினா,ಹಾಳಾದ
லேமினேரியா,ಹಾಳಾದ
விளக்கு தூரிகை குரோமோசோம்,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
ஈட்டி வடிவானது,ಉಗುರು
நில ஆலை,ಭೂ ಸಸ್ಯ
நிலங்கள் நத்தை,ಲ್ಯಾಂಡ್ಸ್ ಬಸವನ
லந்தனா கமாரா,ಲಾಂಟಾನಾ ಕ್ಯಾಮರಾ
லேபராஸ்கோப்,ಉದರಮಾನದರ್ಶಕ
லாபார்டியா,ಲೇಪನ
குறைவு வீதம்,ಕಳೆದುಹೋಗುವ ದರ
லார்க்ஸ்பூர்,ಹಳ್ಳ
லார்வா இறப்பு,ಲಾರ್ವಾ ಮರಣ
லாரிங்கோபார்னக்ஸ்,ಲಾರಿಂಗೋಫಾರ್ನೆಕ್ಸ್
லேசர் மைக்ரோ சர்ஜரி,ಲೇಸರ್ ಮೈಕ್ರೋಸರ್ಜರಿ
லேசியூரஸ்,ಲಸಿಯುರಸ್
மறைந்த ப்ளைட்டின்,ತಡವಾದ ರೋಗ
தாமதமாக டெவலப்பர்,ತಡವಾಗಿ ಡೆವಲಪರ್
தாமதமான வெற்றி இனங்கள்,ತಡವಾಗಿ ಉತ್ತರಾಧಿಕಾರದ ಪ್ರಭೇದಗಳು
தாமதமான மரம்,ತಡವಾದ ಮರ
உள்ளுறை வெப்பம்,ಸುಪ್ತ ಶಾಖ
பக்கவாட்டு இணைப்பு,ಪಾರ್ಶ್ವದ ಅನುಬಂಧ
பக்கவாட்டு மொட்டு,ಪಾರ್ಶ್ವ ಮೊಗ್ಗು
பக்கவாட்டு சாம்பல் கொம்பு,ಪಾರ್ಶ್ವ ಬೂದು ಕೊಂಬು
பக்கவாட்டு வென்ட்ரிக்கிள்,ಪಾರ್ಶ್ವವ ಕುಹರದ
லேடெக்ஸ்,ಜರಡಿ
லாதிரஸ் சாடிவஸ்,ಲ್ಯಾಟೈರಸ್ ಸ್ಯಾಟಿವಸ್
நட்டு,ಚೂರುಪಟ್ಟು
லட்டு அமைப்பு,ಲ್ಯಾಟಿಸ್ ರಚನೆ
லாரினீ,ಲೌರಿನೀ
சுயாதீன வகைப்படுத்தல் சட்டம்,ಸ್ವತಂತ್ರ ವಿಂಗಡಣೆಯ ಕಾನೂನು
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು
பரம்பரை சட்டம்,ಆನುವಂಶಿಕ ಕಾನೂನು
பிரித்தல் சட்டம்,ಪ್ರತ್ಯೇಕತೆಯ ಕಾನೂನು
வெப்ப இயக்கவியலின் விதிகள்,ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್ ನಿಯಮಗಳು
அடுக்கு,ಲೇಪನ
அடுக்கு,ಲೇಪನ
கனிமப் பொருளைக் கடத்தல்,ಖನಿಜ ದ್ರವ್ಯವನ್ನು ಹೊರಹಾಕುವುದು
வழி நடத்து,ಮುನ್ನಡೆಸಿಸು
முன்னணி ஸ்ட்ராண்ட்,ಪ್ರಮುಖ ಎಳೆಯ
இலை வயது,ಎಲೆಗಳು
இலை மற்றும் துண்டு துரு,ಎಲೆ ಮತ್ತು ಸ್ಟ್ರಿಪ್ ತುಕ್ಕು
இலை கத்தி,ಎಲೆಗಳ ಬ್ಲೇಡ್
இலை சுருட்டை,ಎಲೆ
இலை நோக்குநிலை,ಎಲೆಗಳ ದೃಷ್ಟಿಕೋನ
இலை காற்று,ಎಲೆಗಳು
இலை,ಎಲೆ
இலை-பிளேட்,ಎಲೆ
இலை இல்லாதது,ಎಲೆಗಳಿಲ್ಲದ
பாய்ச்சல்,ಹಾರಿಹೋಗುವ
தோல் இலை,ಚರ್ಮದ ಎಲೆ
இடது பெருநாடி வளைவு,ಎಡ ಮಹಾಪಧಮನಿಯ ಕಮಾನು
இடது இருதய தமனி,ಎಡ ಹೃದಯ ಅಪಧಮನಿ
பருப்பு ஆலை,ದ್ವಿದಳ ಧಾನ್ಯದ ಸಸ್ಯ
பருப்பு,ದ್ವಿಮತಿ
எலுமிச்சை புல்,ನಿಂಬೆ ಹುಲ್ಲು
லெமூர்,ಮಧುರ
லென்ஸ் செல்,ಮಸೂರ ಕೋಶ
லென்ஸ்,ಮಸೂರ
பயறு,ಮಸೂರ
சிறுத்தை,ಚಿರತೆ
லெபாஸ்,ಕುಣಿಕೆ
லெபிஸ்மா (வெள்ளி மீன்),ಲೆಪಿಸ್ಮಾ (ಬೆಳ್ಳಿ ಮೀನು)
தொழுநோய்,ಕುಷ್ಠರೋಗ
லெப்டோகோரிசா,ಕುರಿಮರಿ
லெப்டோனெமா,ಕುಣಿಕೆ
லெப்டோடின்,ಹೆಗಲಮತಿ
ஆபத்தான,ಮಾರಕ
மரணம் பிறழ்வு,ಬೇಸರ
லுகோசைட்,ಚೂರುಪಾರು
லுகோடெர்மா,ಗಂಟುಮೂಟೆ
லுகோபிளாஸ்ட்,ಪಡಗ
லுகேமியா,ರಕ್ತನಾಳದ
நெம்புகோல்,ಕವಣೆ
லெய்டிக்கின் செல்,ಲೇಡಿಗ್ನ ಕೋಶ
லியானா,ಲಿಯಾನಾ
லியனஸ்,ಸುಖದ
பேன்,ಪರೋಪಜೀವಿ
லிச்சென்,ಕಲ್ಲುಹೂವು
வாழ்க்கை சுழற்சி,ಜೀವನ ಚಕ್ರ
ஆயுள் எதிர்பார்ப்பு,ಆಯಸ್ಸು
வாழ்க்கை மரபணு,ಜೀವ ಜೀನ್
வாழ்க்கை வரலாறு,ಜೀವಂತ ಇತಿಹಾಸ
வாழ்க்கை ஆதரவு திறன்,ಜೀವನ ಬೆಂಬಲ ಸಾಮರ್ಥ್ಯ
வாழ்க்கை துணை அமைப்பு,ಜೀವ ಪೋಷಕ ವ್ಯವಸ್ಥೆ
உயிரற்ற,ನಿರ್ಜೀವ
தசைநார்,ಅಸ್ಥಿರಜ್ಜು
லிகேஸ்,ಲಗೇಸ್
லிகேஷன்,ಬಂಧನ
லிகர்,ಲಿಗರ್
ஒளி காயம்,ಲಘು ಗಾಯ
ஒளி நுண்ணோக்கி,ಲಘು ಸೂಕ್ಷ್ಮದರ್ಶಕ
மின்னல்,ಹುದುಗುವುದು
லிக்னின்,ಲೋಕದ
லிகுலேட்,ಬಂಧಿಸು
லிகுல்,ತಗುವಿಕೆ
லிலியாகே,ಲಿಲಿಯಾಸೀ
லிலியம்,ಲಿಲಿಯಂ
லிலம் (லிலஸ்),ಲಿಲಮ್ (ಲಿಲಸ್)
லில்லி குடும்பம்,ಲಿಲಿ ಕುಟುಂಬ
லிம்ப்,ಅಂಗ
லிம்ப்,ಅಂಗ
லிம்ப்,ಅಂಗ
மூட்டு எலும்பு,ಅಂಗ ಮೂಳೆ
லிம்பிக் லோப்,ಅಂಗ ಹಬ್ಬ
உணர்வு செயலி,ಅವಹ್ರಭುತ್ವ
ஒளிராத ஆம்பிபியன்,ಅಂಗರಹಿತ ಉಭಯಚರ
சுறுசுறுப்பான பல்லி,ಅಂಗರಹಿತ ಹಲ್ಲಿ
லிம்பஸ்,ಅಂಗುಳು
லிம்னெடிக் மண்டலம்,ನಾರು ವಲಯ
லிம்னெடிக்,ನಿವ್ವಳಕ್ಕೆ ಸಂಬಂಧಿಸಿದ
லிமுலஸ்,ಲಿಮುಸಿ
வரி,ರೇಖೆ
வரி,ರೇಖೆ
பரம்பரை,ವಂಶಾವಳಿ
நேரியல் வரிசை,ರೇಖೀಯ ಅನುಕ್ರಮ
நேரியல்,ರೇಖೆಯ
லைனரைஸ் பிளாஸ்மிட்,ಲಿನರೈಸ್ಡ್ ಪ್ಲಾಸ್ಮಿಡ್
இணைப்பு இனங்கள்,ಲಿಂಕ್ ಪ್ರಭೇದಗಳು
இணைப்பு,ಸಂಬಂಧ
லிபேஸ்,ತುಪ್ಪಳ
கொழுமியம்,ನಿಶರ
லிப்பிட் பிளேயர்,ಲಿಪಿಡ್ ದ್ವಿಪದರ
லிப்பிட் வால்,ಲಿಪಿಡ್ ಬಾಲ
லிபோபோலிசாக்கரைடு,ಲಿಪೋಪೊಲಿಸ್ಯಾಕರೈಡ್
லிப்போபுரோட்டினேசியஸ் சவ்வு,ಲಿಪೊಪ್ರೊಟಿನೇಶಿಯದ ಪೊರೆಯ
திரவ நீர்த்துளி,ದ್ರವ ಹನಿ
மதுபான ஃபோலிகுலி,ಮದ್ಯಸಾರ
லித்தோஃபைட்,ಶಿಲಾರೆ
லித்தோஸ்பியர்,ಅಶ್ಮ ವರ್ಗ
குப்பை,ಕಸ
குப்பை வீழ்ச்சி,ಕಸಕಲೆ
சிறிய பெருமூளை,ಸ್ವಲ್ಪ ಸೆರೆಬ್ರಮ್
லிட்டோரல் மண்டலம்,ಸಣ್ಣ ವಲಯ
கல்லீரல்,ಯಕೃತ್ತು
கல்லீரல் ஃப்ளூக்,ಪಿತ್ತಜನಕಾಂಗ
கல்லீரல் வடிவ,ಯಕೃತ್ತಿನ ಆಕಾರದ
கல்லீரல் வோர்ட்,ಯಕೃತ್ ವರ್ಟ್
வாழ்கின்ற உயிரினம்,ಜೀವಂತ ಜೀವಿ
வாழும் மக்கள் தொகை,ಜೀವಂತ ಜನಸಂಖ್ಯೆ
வாழ்க்கை வளங்கள்,ಜೀವಂತ ಸಂಪನ್ಮೂಲಗಳು
வாழும் உலகம்,ಜೀವಂತ ಪ್ರಪಂಚ
எல்.என்.ஜி - 20,Lng - 20
களிமண் (சிலி),ಲೋಮ್ (ಹೂಳು)
இரால்,ನಳ್ಳಿ
லோபுலாரியா,ಹಳ್ಳ
லோகோமோஷன்,ಸ್ಥಳಾವಕಾಶ
வெட்டுக்கிளி,ಮಿಡತೆ
லோடிகுல்,ಕಸಾಯಿಖಾನೆ
மடக்கை இயல்பு,ಲಾಗರಿಥೆಮಿಕ್ ಸ್ವಭಾವ
லாஜிஸ்டிக் வளர்ச்சி,ಲಾಜಿಸ್ಟಿಕ್ ಬೆಳವಣಿಗೆ
லோலிகோ,ಲೋಲಿಗೋ
பதிவு நாள் ஆலை,ಲಾಗ್ ಡೇ ಪ್ಲಾಂಟ್
நீளமான அச்சு,ಉದ್ದನೆಯ ಅಕ್ಷ
நீளமான பைனரி பிளவு,ರೇಖಾಂಶದ ಬೈನರಿ ವಿದಳನ
நீளமான பிளவு,ಉದ್ದನೆಯ ಬಿರುಕು
லூப்,ಕುಣಿಕೆ
லூப்,ಕುಣಿಕೆ
லூப் பொறி,ಲೂಪ್ ಬಲೆ
லோஃபியம்,ಉಪಕಾರ
லோராந்தேசி,ಲಾರಂತೇಸಿ
லோராந்தஸ்,ಲಾರಾಂಥಸ್
கீழ் கை,ಕೆಳಗಿನ ತೋಳು
கீழ் தாடை,ಕೆಳಗಿನ ದವಡೆ
லஃபா,ಕಸ
இடுப்பு முதுகெலும்புகள்,ಸೊಂಟದ ಕಶೇರು
மரம் வெட்டுதல்,ಚಂಡಮಾರುತ
லம்ப்ரிகஸ்,ಲುಂಬ್ರಿಕಸ್
லுமேன்,ಲುಮೆನ್
லம்பர்,ಕುಪ್ಪಳಕ
நுரையீரல்,ಶ್ವಾಸಕೋಶ
லூபின்,ಲೂಪಿನ್
லூபினஸ் ஆர்க்டிகஸ்,ಲುಪಿನಸ್ ಆರ್ಕ್ಟಿಕಸ್
ஹார்மோன் (எல்.எச்),ಲ್ಯುಟೈನೈಜಿಂಗ್ ಹಾರ್ಮೋನ್ (ಎಲ್ಹೆಚ್)
லைஸ்,ಹಣ್ಣಾದ
லைகோபோடியம்,ಸಣ್ಣಕೂಟ
லைகோப்சிடா,ಸಣ್ಣ
லிம்ப் கப்பல்,ಲಂಪಿ
நிணநீர் சுரப்பி,ದುಗ್ಧರಸ
நிணநீர்முடிச்சின்,ದುಗ್ಧರಸ
நிணநீர்,ದುಗ್ಧರಸ
லிம்பாய்டு உறுப்பு,ದುಗ್ಧರಸ
லிம்பாய்டு திசு,ದುಗ್ಧರಸ ಅಂಗಾಂಶ
நிணநீர்,ದುಗ್ಧರಸ
லைட்,ಲೈರ್
லைசெர்ஜிக் அமிலம் டைத்லைமைடு (L.S.D.),ಲೈಸರ್ಜಿಕ್ ಆಸಿಡ್ ಡೈಥ್ಲಾಮೈಡ್ (ಎಲ್.ಎಸ್.ಡಿ.)
லைசின்,ಲೈಸಿನ್
லைசோசோம்,ಲೈಸೋಸೋಮ್
லைசோசைம்,ಸಣ್ಣ
மக்காக்கா,ಮದುಗಳಿ
மேக்ரோபிராச்சியம்,ಬೃಹತ್
மேக்ரோ எவல்யூஷன்,ಬೃಹತ್ ವಾತಾವರಣ
மேக்ரோஜெனெஸிஸ்,ಬೃಹತ್ ಜನಕ
மேக்ரோமோலிகுலர் கூழ்,ಮ್ಯಾಕ್ರೋಮೋಲಿಕ್ಯುಲರ್ ಕೊಲಾಯ್ಡ್
மேக்ரோமிகுலூல்,ಸ್ಥೂಲಕಾಯ
மக்ரோநியூக்ளியஸ்,ಸಣ್ಣ
மேக்ரோனூட்ரியண்ட்,ಸಣ್ಣ
மேக்ரோபேஜ் (பெரிய ஈட்டர்),ಮ್ಯಾಕ್ರೋಫೇಜ್ (ದೊಡ್ಡ ಭಕ್ಷಕ)
மேக்ரோபாகோசைட்,ಮಂಕಾದ
மேக்ரோபாகஸ்,ತೂರುವ
மேக்ரோபாகி,ಬೃಹತ್ಕಟನ
மாக்ரோஃபைட்,ಬೃಹತ್ಕಾಯಿ
மேக்ரோபஸ்,ಸಣ್ಣ
மாகுலா,ಒಂದು ಬಗೆಯ ಮರಿಹುಳು
மாகுலா லூட்டியா,ಒಂದು ಬಗೆಯ ಮರಿಹುಳು
வெளிமம்,ಮೆಗ್ನಾಲ
காந்த அதிர்வு இமேஜிங்,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ ಇಮೇಜಿಂಗ್
பெரிதாக்குதல்,ವರ್ಧನೆ
பெரிதாக்கப்பட்ட படம்,ವಾಗ್ದಾನ ಮಾಡಿದ ಚಿತ್ರ
பூதக்கண்ணாடி,ಭೂತಗನ್ನಡಿ
பெரிதாக்கும் சக்தி,ವರ್ಧಕ ಶಕ್ತಿ
மாக்னோலியா,ಮ್ಯಾಗ್ನೋಲಿಯ
மாக்னோலியாசி,ಮ್ಯಾಗ್ನೋಲಿಯಾಸೆ
மாகூர்,ಮಾಗುರ
முதல் முடி ஃபெர்ன் (அடென்டம்),ಮೇಡನ್ ಹೇರ್ ಫರ್ನ್ (ಅಡಿಯಾಂಟಮ್)
முக்கிய பள்ளம்,ಪ್ರಮುಖ ತೋಪು
முக்கிய ஹிஸ்டோகாம்பாட்டிபிலிட்டி வளாகம்,ಪ್ರಮುಖ ಹಿಸ್ಟೊಕಾಂಪ್ಯಾಬಿಲಿಟಿ ಸಂಕೀರ್ಣ
மேஜர் ஆஸ்மோலைட்,ಪ್ರಮುಖ ಆಸ್ಮೋಲೈಟ್
பெரிய உச்சநிலை,ಪ್ರಮುಖ ಶಿಖರ
ஆண்,ಪುರುಷ
ஆண் கூம்பு,ಪುರುಷ ಕೋನ್
ஆண் கேமோட்டோபைட்,ಪುರುಷ ಗ್ಯಾಮೆಟೊಫೈಟ್
ஆண் பிறப்புறுப்பு துளை,ಪುರುಷ ಜನನಾಂಗದ ದ್ಯುತಿರಂಧ್ರ
ஆண் உச்சநிலை,ಪುರುಷ ಪ್ರೋನ್ಯೂಕ್ಲಿಯಸ್
தவறாக இலை,ವಿರೂಪಗೊಂಡ ಎಲೆ
மாலிக் அமிலம்,ಮೆರಿಕ್ ಆಮ್ಲ
வீரியம் மிக்க செல்,ಮಾರಣಾಂತಿಕ ಕೋಶ
வீரியம் மிக்க கட்டி,ಮಾರಣಾಂತಿಕ ಗೆಡ್ಡೆ
மல்லார்ட்,ಮಡುಗ
மல்லிகஸ்,ಮಣ್ಣು
மால்பிஜியன் கார்பஸல்,ಮಾಲ್ಪಿನ ಕಾರ್ಪಸ್ಕಲ್
மால்பிஜியன் குழாய்,ಮಾಲ್ಪ್‌ಗಿಯನ್ ಕೊಳವೆಯ
மால்டோஸ்,ಮಲ್ಟೋಸ್
மால்வால்ஸ்,ಮಾಲ್ವಾಳಿ
பாலூட்டி,ಸಸ್ತನಿ
பாலூட்டி,ಸಸ್ತನಿ
பாலூட்டி கரு,ಸಸ್ತನಿ ಭ್ರೂಣ
பால் சுரப்பி,ಸಸ್ತನಿ ಗ್ರಂಥಿ
மும்மில்லா,ಸಸ್ತವ್ಯಮಂಥ
கட்டாய,ಆವರಣ
மண்டிபுலர் சுரப்பி,ಮಾಂಡಬ್ಯುಲರ್ ಗ್ರಂಥಿ
மாங்கனீசு,ಗುದ್ದ
மங்கிஃபெரா இண்டிகா,ಮಾಂಗಿಫೆರಾ ಸೂಚಕ
சதுப்புநிலம்,ಮಡಿ
மனிதனால் உருவாக்கப்பட்ட விவசாய சுற்றுச்சூழல் அமைப்பு,ಮಾನವ ನಿರ್ಮಿತ ಕೃಷಿ ಪರಿಸರ ವ್ಯವಸ್ಥೆ
மனிதனால் உருவாக்கப்பட்ட தானியங்கள்,ಮಾನವ ನಿರ್ಮಿತ ಏಕದಳ
மன்னன்,ಮಡಾನ್
மேன்டில்,ನಿರುತ್ಸಾಹ
மனுஸ்,ಮಬ್ಬು
மேப்பிள்,ಮೇಪಲ್
மார்ச்சான்டியா,ಮಂಚಲ
ஓரளவு,ಅಂಚಿನ
மரிஜுவானா,ಗಾಂಜಾ
கடல்சார் உயிரியல்,ಸಮುದ್ರ ಜೀವಶಾಸ್ತ್ರ
கடல் பறவை,ಸಾಗರ ಪಕ್ಷಿ
கடல் சமூகம்,ಸಾಗರ ಸಮುದಾಯ
கடல் முதுகெலும்புகள்,ಸಮುದ್ರ ಅಕಶೇರುಕಗಳು
மரினோ ராம்,ಮರಕುಟಿಗ
மார்க்கர்,ಗುರುತು
சந்தை கழிவு,ಮಾರುಕಟ್ಟೆ ತ್ಯಾಜ್ಯ
மஜ்ஜை குழி,ಮಜ್ಜೆಯ ಕುಹರ
சதுப்பு நிலம்,ಜವಳು
மார்ஷ்-மெடர் நிலை,ಜವುಗ
தாவரங்கள் இல்லாமல் சதுப்பு நிலம்,ಸಸ್ಯವರ್ಗವಿಲ್ಲದೆ ಜವುಗು
மார்சுபியல் மோல்,ಮಾರ್ಸ್ಪಿಯಲ್ ಮೋಲ್
மார்சுபியல் கதிர்வீச்சு,ಮಾರ್ಸ್ಪಿಯಲ್ ವಿಕಿರಣ
மார்சுபியல் எலி,ಮಾರ್ಸ್ಪಿಯಲ್ ಇಲಿ
மார்சுபியம்,ಮಾರ್ಸನ
வெகுஜன அழிவு,ರಾಶಿ ಅಳಿವಿನಂಚಿನಲ್ಲಿ
வெகுஜன ஓட்டம்,ಸಾಮೂಹಿಕ ಹರಿ
வெகுஜன ஓட்ட கருதுகோள்,ಸಾಮೂಹಿಕ ಹರಿವಿನ ಕಲ್ಪನೆ
மாஸ்ட் செல்,ಸಣ್ಣ ಕೋಶ
மாஸ்டர் அகர் தட்டு,ಮಾಸ್ಟರ್ ಅಗರ್ ಪ್ಲೇಟ್
முதன்மை தட்டு,ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್
தாய்வழி இறப்பு விகிதம்,ತಾಯಿಯ ಮರಣ ಪ್ರಮಾಣ
இனச்சேர்க்கை,ಸಂಯಮ
அணி,ಕುಶಲತೆ
முதிர்ந்த முடிச்சு,ಪ್ರಬುದ್ಧ ಗಂಟು
Mauve color,ಮಾವ ಬಣ್ಣ
மாக்ஸில்லா,ಮಧುರ
மேக்சில்லரி பேம்ப்,ಮಧುರ
அதிகபட்ச சுமக்கும் திறன்,ಗರಿಷ್ಠ ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯ
INSEDRINA,ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗಟ್ಟಿ
மருத்துவ அறிவியல்,ವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ
கர்ப்பத்தின் மருத்துவ முடித்தல் (எம்டிபி),ಗರ್ಭಧಾರಣೆಯ ವೈದ್ಯಕೀಯ ಮುಕ್ತಾಯ (ಎಂಟಿಪಿ)
மருத்துவ படியெடுத்தல்,ವೈದ್ಯಕೀಯ ಪ್ರತಿಲೇಖನ
மருத்துவ உதவி வழங்கல்,ವೈದ್ಯಕೀಯವಾಗಿ ಸಹಾಯ ಮಾಡಿದ ವಿತರಣೆ
மருந்து,ಔಷಧಿ
மருந்து,ಔಷಧಿ
மருந்து,ಔಷಧಿ
மெடுல்லா,ಮೆಡುಲ್ಲಿ
மெடுல்லா ஒப்லோங்காட்டா,ಮೆಡುಲ್ಲಾ ಆಬ್ಲಾಂಗೆಟಾ
மெடுல்லரி பிரமிட்,ಪದಚೋಸಿ
மெடலேட்டட்,ಚಂಡಮಾರುತ ಮಾಡಿದ
மெதுசா,ಮಣ್ಣು
மெகா கரியோசைட்,ಮೆಗಾ ಕ್ಯಾರಸೈಟ್
மெகாபிளாஸ்மிட்,ಮಹತ್ವಾಕಾಂಕ್ಷೆ
மெகாஸ்போரங்கியம்,ಮಹಾನಗರ
மெகாஸ்போரோபில்,ಮೆಗಾಸ್ಪೊರೊಫಿಲ್
