Hindi,Malayalam
मास्टर एट आर्म्स,മാസ്റ്റർ-അറ്റ്-ആംസ്
"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक",ആചാര്യൻ
राजभवन प्रबन्धक,ഗൃഹനാഥൻ
मास्टर ऑफ हॉर्स,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
मास्टर ऑफ द रोल्स,റോളുകളുടെ മാസ്റ്റർ
"तोड़ा, टोटा",പൊരുത്തം
2. पलीता,പൊരുത്തം
तोड़ेदार बंदूक,മാച്ച്ലോക്ക്
"वैवाहिक संबंध, विवाह द्वारा मैत्री",വിവാഹബന്ധം
"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र",മെഡിറ്ററേനിയൻ ശക്തികൾ
"मेन्शेविक, नरम दलीय रूसी साम्यवादी",മെൻഷെവിക്
भृतक सेना,കൂലിപ്പടയാളി സൈന്യം
"भृतक सैनिक, भाड़े का सिपाही",കൂലിപ്പണിക്കാരൻ
व्यापारी जहाज़,വ്യാപാരി
"मध्य युग, मध्य काल",മധ്യ കാലഘട്ടം
"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व",മിഡിൽ ഈസ്റ്റ്
मध्य समुद्री मार्ग,മധ്യഭാഗം
मध्यम मार्ग,മധ്യ പാത
"मध्य मार्ग, बीच का रास्ता",മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
प्रवासी,കുടിയേറ്റക്കാരൻ
प्रवास,മൈഗ്രേഷൻ
2. स्थानांतर गमन,മൈഗ്രേഷൻ
3. देशांतर गमन,മൈഗ്രേഷൻ
सैन्यवाद,മിലിട്ടറിസം
2. फ़ौजी शासन व्यवस्था,മിലിട്ടറിസം
3. सैन्य युद्धवाद,മിലിട്ടറിസം
4. युद्ध प्रियता,മിലിട്ടറിസം
सैन्यवादी,മിലിട്ടറിസ്റ്റ്
2. युद्धवादी,മിലിട്ടറിസ്റ്റ്
सैन्यीकरण,സൈനികവൽക്കരണം
2. सैनिकीकरण,സൈനികവൽക്കരണം
3. फ़ौजी शासन,സൈനികവൽക്കരണം
समरतंत्री,സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
2. व्यूह कुशन,സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
"समरतंत्र, समर विद्या, युद्ध विद्या",സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
"नागरिक सेना, सिंहबंदी",മിലിഷ്യ
2. मिलिशिया,മിലിഷ്യ
कुशासन,തെറ്റായ ഭരണം
लुप्त कड़ी,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
"दूतमंडल, मिशन",ദൗത്യം
2. सेवादल गठित मंडल,ദൗത്യം
3. दौत्यकर्म,ദൗത്യം
मिश्र प्रजाति,മിക്സഡ് റേസ്
आधुनिक इतिहास,ആധുനിക ചരിത്രം
"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था",മോഡസ് വിവണ്ടി
मठवास,മൊണാക്കിസം
एकराष्ट्र,മൊണാർക്ക്
2. राजा,മൊണാർക്ക്
राजतंत्रवाद,രാജവാഴ്ച
2. राजतंत्र से सिद्धान्त,രാജവാഴ്ച
राजतंत्रवादी,മൊണാർക്കിസ്റ്റ്
"राजतंत्र, एकराट्तंत्र",രാജവാഴ്ച
मठ,ആശ്രമം
2. बिहार,ആശ്രമം
3. संधाराम,ആശ്രമം
मठजीवन,സന്യാസം
2. मठतंत्र,സന്യാസം
भिक्षु,സന്യാസി
"मूल देश, मातृदेश",മാതൃരാജ്യം
मातृभूमि,മാതൃഭൂമി
संसद जननी,പാർലമെന്റുകളുടെ മാതാവ്
"मकरेकर, कीचड़ उछालने वाला",മുക്കരക്കാർ
"ममी, चिरशव",അമ്മാ
"संग्रहालय, अजायबघर",മ്യൂസിയം
"तुपक, लंबी बंदूक, तुफंग",മസ്കറ്റ്
"बंदकूची, बरकंदाज़",മസ്കറ്റിയർ
बरकंदाज़ों का दस्ता,മസ്കട്രി
2. बरकंदाज़ी,മസ്കട്രി
सैनिक उपस्थिति अधिकारी,മസ്റ്റർ മാസ്റ്റർ
सैनिक नामावली,മസ്റ്റർ-റോൾ
2. उपस्थिति नामावली,മസ്റ്റർ-റോൾ
"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत",കലാപം
"विद्रोह विधि, म्यूटिनी एक्ट",കലാപ നിയമം
रहस्यपूर्ण जहाज,നിഗൂഢ കപ്പൽ
वर्णन,ആഖ്യാനം
राष्ट्र,രാഷ്ട്രം
"दैशवासी, देशीय व्यक्ति",സ്വദേശി
रजवाड़ा,തദ്ദേശീയ സംസ്ഥാനം
प्रकृतिवाद,പ്രകൃതിവാദം
"नैसर्गिक अधिकार, प्राकृतिक अधिकार",സ്വാഭാവിക അവകാശങ്ങൾ
"नात्सी, नाज़ी",നാസി
"नात्सी क्रांति, नाज़ी क्रांति",നാസി വിപ്ലവം
"नाज़ीवाद, नात्सीवाद",നാസിസം
निकट पूर्व,കിഴക്കിനടുത്ത്
नीग्रो,നീഗ്രോ
नीग्रो समर्थक,നീഗ്രോഫിൽ
नीग्रो प्रेम,നീഗ്രോഫിലിസം
नीग्रो भय,നീഗ്രോഫോബിയ
तटस्थ,നിഷ്പക്ഷ
तटस्थ देश,നിഷ്പക്ഷ രാജ്യം
"न्यूडील, नई नीति, नई व्यवस्था",പുതിയ കരാർ
नूतन विश्व,പുതിയ ലോകം
"अभिजात वर्ग, अमीर वर्ग",കുലീനത
"अभिजात, अमीर",നോബിൾ
2. मोहर,നോബിൾ
"खानाबदोश, यायावर",നാടോടി
यायावर दल,നാടോടിക്കൂട്ടം
खानाबदोशी जिंदगी,നാടോടിസം
"अनाक्रमण अनुबंध, अनाक्रमण समझौता",ആക്രമണരഹിത ഉടമ്പടി
अनाक्रमण संधि,ആക്രമണരഹിത ഉടമ്പടി
अयोधी राष्ट्र,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
असहयोग,നിസ്സഹകരണം
असहयोग आंदोलन,നിസ്സഹകരണ പ്രസ്ഥാനം
(सिक्के का) मुख्य भाग,ഒബ്ബർ
2. परिपूरक भाग,ഒബ്ബർ
भीड़शाही,ഒക്ലോക്രസി (=മൊബോക്രസി)
"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक",ഒക്ലോക്രാറ്റ്
"सरकारी दस्ताबेज़, सरकारी प्रलेख",ഔദ്യോഗിക രേഖ
पुरानी दुनिया,പഴയ ലോകം
"गुटतंत्र, स्वल्पतंत्र",ഒലിഗാർക്കി
"धातक आक्रमण, जबरदस्त मारकाट",ആക്രമണം
प्रकट संधिवार्त्ता,തുറന്ന ചർച്ചകൾ
"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न",തുറന്ന ചോദ്യം
अप्रतिबद्ध अभिलेख,റെക്കോർഡുകൾ തുറക്കുക
प्राच्य,ഓറിയന്റ്
प्राच्यवाद,ഓറിയന്റലിസം
2. पूर्व देशीयता,ഓറിയന്റലിസം
प्राच्यविद्,ഓറിയന്റലിസ്റ്റ്
उद्भव,ഉത്ഭവം
"2. उद्गम, उत्पत्ति",ഉത്ഭവം
शुद्ध लेखन,അക്ഷരവിന്യാസം
"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।",ശത്രുതയുടെ പൊട്ടിത്തെറി
"सीमा चौकी, चौकी",ഔട്ട്-പോസ്റ്റ്
अधिपति,ഓവർ-ലോർഡ്
"चढ़ आना, कुचलना",ഓവർ-റൈഡ്
2. प्रत्यादेश करना,ഓവർ-റൈഡ്
"देवपूजक, पैगन",പേഗൻ
पैगन,പേഗൻ
"देवपूजन, मूर्तिपूजा",പാഗനിസം
2. देवपूजावाद,പാഗനിസം
स्तूप,പഗോഡ
2. बौद्ध मंदिर,പഗോഡ
3. पैगोडा,പഗോഡ
राजप्रासाद षड़यंत्र,കൊട്ടാരം കുതന്ത്രങ്ങൾ
जागीर,പാലറ്റിനേറ്റ്
"ताल, ताड़-पत्र",താളിയോല
खजूरी रविवार,പാം ഞായറാഴ്ച
"प्रशस्तिकार, विरुदकार",പനേജിറിസ്റ്റ്
आतंक,പരിഭ്രാന്തി
2. तहलका,പരിഭ്രാന്തി
आतंककारक,പരിഭ്രാന്തി പരത്തുന്നയാൾ
पोपतंत्र,പാപ്പാസി
2. पोप पद,പാപ്പാസി
3. पोप अवधि,പാപ്പാസി
"4. पोप-परंपरा, पोपीय उत्तराधिकार",പാപ്പാസി
पोप का आदेश-पत्र,പേപ്പൽ കാള
पोपवाद,പാപ്പാലിസം
2. पोपतंत्रीय व्यवस्था,പാപ്പാലിസം
पोपवादी,പാപ്പാലിസ്റ്റ്
पोप-राज्य,പേപ്പൽ സംസ്ഥാനം
पोपवाद,പാപ്പിസം (=പാപ്പിസ്ട്രി)
पोपवादी,പാപ്പിസ്റ്റ്
पेपाइरस,പാപ്പിറസ്
दृष्टांत कथा,ഉപമ
परमोच्च,പരമപ്രധാനം
परमोच्च शक्ति,പരമാധികാരം (=പരമാധികാരം)
सम्राज्ञी,പരമപ്രധാനിയായ സ്ത്രീ
सम्राट्,പരമനാഥൻ
चर्मपत्र,കടലാസ്
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",കടലാസ്
3. पत्र,കടലാസ്
क्षमा,ക്ഷമിക്കുക
"संधिवार्ता, सुलह की बातचीत",പാർലികൾ
2. विमर्श,പാർലികൾ
"पार्लियामेंट, पार्लेमैन",പാർലമെന്റ് (=പാർലമെന്റ്)
पार्लियामेंट,പാർലമെന്റ്
2. संसद,പാർലമെന്റ്
3. पार्लियामेंट,പാർലമെന്റ്
पार्लियामेंट अधिनियम,പാർലമെന്റ് നിയമം
"सांसदिक, संसदविज्ञ",പാർലമെന്റേറിയൻ
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",പാർലമെന്റേറിയൻ
संसदीय प्रतिनिधि,പാർലമെന്ററി ഏജന്റ്
पारनेलवाद,പാർനെലിസം
पैरोल,പരോൾ
2. संबंध मुक्ति,പരോൾ
पितृहंता,പാരിസൈഡ്
2. गुरुजनंहंता,പാരിസൈഡ്
"पक्षपाती, पक्षधर",പക്ഷപാതപരമായ
2. लड़ाका,പക്ഷപാതപരമായ
3. गुरिल्ला,പക്ഷപാതപരമായ
"दर्रा, गिरी-द्वार",കടന്നുപോകുക
संकेत शब्द,പാസ് വേഡ് (=വാച്ച് വേഡ്)
कुल-पिता,പാത്രിയർക്കീസ്
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",പാത്രിയർക്കീസ്
कुलीन,പട്രീഷ്യൻ
पैतृकी,പിതൃസ്വത്ത്
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,പാക്സ് ബ്രിട്ടാനിക്ക
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",പാക്സ് റൊമാന
वंशानुक्रम,വംശാവലി
2. वंश-वृक्ष,വംശാവലി
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",പെഡിഗ്രിഡ് വ്യക്തി
पियर,സമപ്രായക്കാരൻ
2. समपदस्थ,സമപ്രായക്കാരൻ
पियर पद,പീരേജ്
2. पियर वर्ग,പീരേജ്
3. पियरेज,പീരേജ്
आयरलैंड के पियर,അയർലണ്ടിലെ സമപ്രായക്കാർ
स्कॉटलैंड के पियर,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
प्रायद्वीपीय अभियान,പെനിൻസുലർ പ്രചാരണം
प्रायद्वीपीय युद्ध,പെനിൻസുലർ യുദ്ധം
पताका,പെനന്റ്
"लोक माँग पत्र, पीपुल्स चार्टर",പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
जन मोर्चा,ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
विश्वासघात,വഞ്ചന
अवधि,കാലഘട്ടം
2. काल,കാലഘട്ടം
परिधि,ചുറ്റളവ്
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",സ്ഥിരമായ സെറ്റിൽമെന്റ്
स्थायी जागीर,വറ്റാത്ത ഫൈഫ്
सैन्य व्यूह,ഫാലാൻക്സ്
2. फैलेक्स,ഫാലാൻക്സ്
"फेरो, फ़राऊन, फेरोन",ഫറവോൻ
चित्राक्षर,ചിത്രഗ്രാം
चित्रलेख,ചിത്രഗ്രാഫ്
2. चित्रमय ग्राफ,ചിത്രഗ്രാഫ്
तीर्थ यात्री,തീർത്ഥാടകൻ
पिलग्रिम फादर्स,തീർത്ഥാടക പിതാക്കന്മാർ
लूट,കൊള്ള
2. लूट का माल,കൊള്ള
स्तंभ,സ്തംഭം
अशोक के स्तंभ लेख,സ്തംഭ ശാസനകൾ (അശോകന്റെ)
स्तंभ लेख,സ്തംഭ ശാസനകൾ (അശോകന്റെ)
2. लघु स्तंभ लेख,സ്തംഭ ശാസനകൾ (അശോകന്റെ)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",കടൽക്കൊള്ളക്കാരൻ
2. दस्युपोत,കടൽക്കൊള്ളക്കാരൻ
घमासान युद्ध,പിച്ചവെച്ച യുദ്ധം
षड़यंत्र,പ്ലോട്ട്
नगर,പോളിസ്
2. नगर राज्य,പോളിസ്
पुर-शासक,രാഷ്ട്രീയക്കാരൻ
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",രാഷ്ട്രീയ ഏജന്റ്
राजनीतिक शरण,രാഷ്ട്രീയ അഭയം
राजनीतिक राज्य प्रतिनिधि,രാഷ്ട്രീയ താമസക്കാരൻ
राजनैतिक आतंकवाद,രാഷ്ട്രീയ ഭീകരത
व्यक्ति कर,തിരഞ്ഞെടുപ്പ് നികുതി
"नौका सेतु, नाव पुल",പോണ്ടൂൺ
प्रधान,പ്രീമിയർ
2. प्रधान मंत्री,പ്രീമിയർ
प्रधान मंत्री-पद,പ്രീമിയർഷിപ്പ്
प्रदेश,അധ്യക്ഷസ്ഥാനം
2. प्रेसीडेन्सी,അധ്യക്ഷസ്ഥാനം
"प्रधान, अध्यक्ष",പ്രസിഡന്റ്
2. राष्ट्रपति,പ്രസിഡന്റ്
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",പ്രെസിഡിയം
प्रधान मंत्री,പ്രധാന മന്ത്രി
ज्येष्ठाधिकार,പ്രൈമോജെനിച്ചർ
नरेश,രാജകുമാരൻ
2. राजकुमार,രാജകുമാരൻ
प्रिंस बिशप,പ്രിൻസ് ബിഷപ്പ്
"महारानी-पति, प्रिंस कंसर्ट",പ്രിൻസ് കൺസോർട്ട്
राज-अभिभावक,രാജകുമാരൻ റീജന്റ്
शासक युवराज,പിൻസ് റെഗ്നന്റ്
राज-अभिभाविका,രാജകുമാരി റീജന്റ്
ज्येष्ठ राजकुमारी,രാജകുമാരി
राज्य,പ്രിൻസിപ്പാലിറ്റി
2. देशी राज्य,പ്രിൻസിപ്പാലിറ്റി
3. सामंत देश,പ്രിൻസിപ്പാലിറ്റി
युद्ध उपहार,സമ്മാനം
2. समुद्री लूट,സമ്മാനം
विजित धन,സമ്മാന തുക
"पेशेवरसिपाही, व्यावसायिक सैनिक",പ്രൊഫഷണൽ സൈനികൻ
"वचन, वायदा",വാഗ്ദാനം ചെയ്യുക
अंतरीप दुर्ग,പ്രൊമോണ്ടറി കോട്ട
"संरक्षित राज्य, संरक्षित देश",സംരക്ഷിക്കുക
2. संरक्षण-काल,സംരക്ഷിക്കുക
प्रोटेक्टोरेट,സംരക്ഷിക്കുക
आश्रित,പ്രൊട്ടേജ്
प्राप्ति-स्थान,പ്രൊവെനൻസ്
2. मूलस्रोत,പ്രൊവെനൻസ്
उद्गम-पद्धति,പ്രൊവെനൻസ് സിസ്റ്റം
यहूदी समर्थक,പ്രോ-സയണിസ്റ്റ്
लोक-शत्रु,പൊതു ശത്രു
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,പൊതു ശത്രു
संधि पूर्व वार्ता,പങ്കുകൾ
प्यूनिक युद्ध,പ്യൂണിക് യുദ്ധങ്ങൾ
प्यूरिटन,പ്യൂരിറ്റൻ
पुश,പുഷ്
चतुरश्व रथ,ക്വാഡ്രിഗ
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",നാലിരട്ടി സഖ്യം
क्वेकर,ക്വാക്കർ
"रानी, राजमहिषी",രാജ്ഞി
राजपत्नी,രാജ്ഞി പത്നി
स्वर्गीय राजा की पत्नी,രാജ്ഞി സ്ത്രീധനം
सम्राज्ञी का पद,ക്വീൻഡം
2. राज्य,ക്വീൻഡം
राजमाता,അമ്മ രാജ്ഞി
शासिका रानी,രാജ്ഞി രാജകുമാരി
"देश-द्रोही, विभीषण",ക്വിസ്ലിംഗ്
2. क्विसलिंग,ക്വിസ്ലിംഗ്
सेवामुक्ति लगान,വാടക ഉപേക്ഷിക്കുക
"तरकश, तूणीर",ആവനാഴി
अधिकार-पृच्छा,ക്വോ വാറന്റോ
प्रजाति,റേസ്
प्रजातीय सर्वोच्चता,വംശീയ മേധാവിത്വം
शिकंजा,റാക്ക്
2. उत्पीड़क यन्त्र,റാക്ക്
धावा,മിന്നല് പരിശോധന
2. छापा मारना,മിന്നല് പരിശോധന
"दुर्ग प्राचीर, परकोटा",കൊത്തളം
2. दुर्ग-प्राचीर ढाल,കൊത്തളം
लूट-खसोट करना,റാൻസക്ക്
"मुक्तिमूल्य, फिरौती",മോചനദ്രവ്യം
"2. निष्क्रय, निःक्रय",മോചനദ്രവ്യം
विध्वंस,നാശം
विध्वंस-परिणाम,നാശങ്ങൾ
राज्य,സാമ്രാജ്യം
"चंदावल, पार्ष्णि",പിൻ ഗാർഡ്
चंदावल हमला,പിൻ ഗാർഡ് പ്രവർത്തനം
विद्रोही,വിമത
विद्रोह,കലാപം
विद्रोह-मान्यता,കലാപത്തിന്റെ അംഗീകാരം
बलात् निष्कासन,പുനർനിർമ്മാണം
"वीक्षण, टोह",രഹസ്യാന്വേഷണം
पुनर्निर्माण,പുനർനിർമ്മാണം
"अभिलेख, रिकॉर्ड",രേഖപ്പെടുത്തുക
"रिकॉर्ड आफिस, अभिलेख कार्यालय",റെക്കോർഡ് ഓഫീസ്
अभिलेख की निवृत्ति,റിട്ടയർമെന്റ് റെക്കോർഡ്
"लालकुर्ती वाला, खुदाई खिदमतगार",ചുവന്ന ഷർട്ടുകൾ
"धर्मसुधार आंदोलन, रिफॉर्मेशन",നവീകരണം
शरणार्थी,അഭയാർത്ഥി
राजाधिकार,റെഗാലിയ
2. राजचिह्र,റെഗാലിയ
3. राजपरिधान,റെഗാലിയ
"प्रतिशांसन-व्यवस्था, रीजेंसी",റീജൻസി
"प्रतिशासक, रीजेन्ट",റീജന്റ്
अभिभावक रानी,റീജന്റ് രാജ്ഞി
"राजहंता, नृपध्न, नृपहंता",റെജിസൈഡ്
"राजहंता, रेजिसाइड्स",റെജിസൈഡുകൾ
"राज्यकाल, शासन-काल",ഭരണം
2. शासन-पद्धति,ഭരണം
"प्रदेश, क्षेत्र",പ്രദേശം
"राज्य-संवत्, राज्य वर्ष",ഭരണ വർഷം
"शासक, शासन करने वाला",റെഗ്നന്റ്
राज्यकाल,റെഗ്നം
"राईख, जर्मन साम्राज्य",റീച്ച്
राज्य काल,ഭരണം
2. शाही शासन या राजसी प्राधिकार।,ഭരണം
राज परिवार,വാഴുന്ന കുടുംബം
आतंक काल,ഭീകര ഭരണം
2. आतंक राज्य,ഭീകര ഭരണം
कुमुक,ശക്തിപ്പെടുത്തുക
कुमुक भेजना,ബലപ്പെടുത്തൽ
"पुनः स्थापना, बहाली",പുനഃസ്ഥാപിക്കൽ
प्रति स्थापना,വീണ്ടും നിക്ഷേപിക്കുക
"बदल चौकी, टपाल चौकी",റിലേ പോസ്റ്റ്
"टपाल मार्ग, डाक-मार्ग",റിലേ റൂട്ട്
"टपाल व्यवस्था, अभिचालन व्यवस्था",റിലേ സിസ്റ്റം
"रिहाई, मुक्ति",പ്രകാശനം
2. छूट,പ്രകാശനം
"त्याग, परित्याग",ത്യാഗം
2. संन्यास,ത്യാഗം
बृहत् सूची,റിപ്പർട്ടറി (=ഇൻവെന്ററി)
भंडार,സംഭരണിയാണ്
2. संग्रहालय,സംഭരണിയാണ്
"गणराज्य, गणतंत्र",ജനാധിപത്യഭരണം
गणराज्य दिवस,റിപ്പബ്ലിക് ദിനം
लिखित समाधान,റെസ്ക്രിപ്റ്റ്
2. राजाज्ञा,റെസ്ക്രിപ്റ്റ്
रेजीडेंट,താമസക്കാരൻ
पुनः स्थापना,പുനസ്ഥാപിക്കൽ
(ईसा का) पुनरुत्थान,പുനരുത്ഥാനം
2. पुनुरूज्जीवन,പുനരുത്ഥാനം
पीछे हटना,പിൻവാങ്ങുക
(सिक्के का) पृष्ठ भाग,വിപരീതം (ഒരു നാണയത്തിന്റെ)
विद्रोह,കലാപം
क्रांति,വിപ്ലവം
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","വിപ്ലവം, ഫ്രഞ്ച്"
अ. दे. Glorious Revolution,വിപ്ലവം ഗ്ലോറിയസ്
औद्योगिक क्रांति,"വിപ്ലവം, വ്യാവസായിക"
"विप्लव, बल्वा",ഉയരുന്നു
राटन बरो,റോട്ടൻ-ബറോ
रफ राइडर्स,പരുക്കൻ റൈഡേഴ്സ്
राउन्ड हेड्स,വൃത്താകൃതിയിലുള്ള തലകൾ
"भगा देना, परास्त करना, खदेड़ना",റൂട്ട്
"राजा से भेंट, राज-दर्शन",രാജകീയ പ്രേക്ഷകർ
शाही फरमान,രാജകീയ ചാർട്ടർ
राजचिह्र,രാജകീയ ചിഹ്നം
2. राजकिरीट,രാജകീയ ചിഹ്നം
राजाज्ञा,രാജകീയ ഉത്തരവ്
रूबर‍िक,റൂബ്രിക്
"भग्नावशेष, ध्वंसावशेष, खंडहर",അവശിഷ്ടങ്ങൾ
"धावक, हरकारा",ഓട്ടക്കാരൻ
"अंतध्वंस, तोड़फोड़",അട്ടിമറി
खंग,സാബർ
"रिसाला, अश्वारोही दल",സാബേഴ്സ്
यज्ञ,യാഗം
2. बलि,യാഗം
3. बलिदान,യാഗം
अभय दान,സുരക്ഷിതമായ പെരുമാറ്റം
"रक्षोपाय, रक्षा-विधान",സംരക്ഷണം
2. सुरक्षण बचाव,സംരക്ഷണം
पूर्व रक्षात्मक कर,സംരക്ഷണ ചുമതലകൾ
धावा,സാലി
धावा द्वार,സാലി-പോർട്ട്
राजदंड,ചെങ്കോൽ
"तलवार, शमशीर",സ്കിമിറ്റർ
"द्वितीय संपदा, अभिजात वर्ग",രണ്ടാം എസ്റ്റേറ്റ്
संप्रदाय,വിഭാഗം
2. पंथ,വിഭാഗം
कब्जा,പിടിച്ചെടുക്കൽ
2. अधिग्रहण,പിടിച്ചെടുക്കൽ
सेनेट (प्राचीन रोम की संसद),സെനറ്റ്
2. सेनेट,സെനറ്റ്
3. अभिषद्,സെനറ്റ്
4. सेनेट,സെനറ്റ്
कृषिदास,സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
"2. खिदमती, दास",സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
कृषि-दासता,സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
2. कृषि दास-व्यवस्था,സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
नाम मात्र का राजा,നിഴൽ രാജാവ്
जहाज कर,ഷിപ്പ് മണി
आक्रामी सेना,ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",ഹ്രസ്വ പാർലമെന്റ്
झड़प,ഏറ്റുമുട്ടൽ
"दास, गुलाम",അടിമ
दास-प्रथा,അടിമത്തം
"2. दासता, गुलामी",അടിമത്തം
सैनिक राजमर्मज्ञ,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
बल्लम,കുന്തം
हरावल,കുന്തം-തല
प्रभाव क्षेत्र,ഗോളം
"मुहर-विद्या, मुद्रा-विद्या",സ്ഫ്രാഗിസ്റ്റിക്സ്
पद पुरस्कार व्यवस्था,സിസ്റ്റം നശിപ്പിക്കുന്നു
बड़ा भूस्वामी,സ്ക്വയർ
2. स्कवायर,സ്ക്വയർ
जमींदार वर्ग,Squirearchy
2. भूस्वामी प्रभावित तंत्र,Squirearchy
ध्वज,സ്റ്റാൻഡേർഡ്
ध्वज-वाहक,സ്റ്റാൻഡേർഡ്-ബെയറർ
स्थाई सेना,നിൽക്കുന്ന സൈന്യം
मानक निर्देश,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
2. स्थाई आज्ञा,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
"राजनीति विशारद, राजनीति मर्मज्ञ",സ്റ്റേറ്റ്മാൻ
"प्रस्तर लेख, पाषाणलेख",ശിലാ ലിഖിതം
तूफानी दस्ता,കൊടുങ്കാറ്റ് സൈന്യം
"कूट युक्ति, कूट उपाय",തന്ത്രം
"युद्ध चालन विद्या, सामरिकी",തന്ത്രം
2. फौजी दाँव-पेच,തന്ത്രം
3. रण-फौशल,തന്ത്രം
सैनिक शासन,സ്ട്രാറ്റോക്രസി
संघर्ष,കലഹം
2. मतभेद,കലഹം
गढ़,ശക്തമായ പിടി
2. प्रमुख केंद्र,ശക്തമായ പിടി
सहायक संधि,സബ്സിഡിയറി ടാലിയൻസ്
उत्तराधिकारी,പിന്തുടർച്ച
उत्तराधिकारी,പിൻഗാമി
मताधिकार,വോട്ടവകാശം
मताधिकारवादी,സഫ്രജിസ്റ്റ്
सल्तनत,സുൽത്താനേറ്റ്
सल्तनत-काल,സുൽത്താനേറ്റ് കാലഘട്ടം
अभ्यर्पण,കീഴടങ്ങുക
अधिराज,സുസെറൈൻ
अधिराज्य,സുസെറൈൻ സംസ്ഥാനം
"शमशीरबाज, खड़गधारी, असियोद्धा",വാളെടുക്കുന്നയാൾ
टैमनी समाज,ടമ്മനി സൊസൈറ്റി
पानी चढ़ी तलवार,കോപിച്ച വാൾ
काश्तकार,വാടകക്കാരൻ
"2. किराएदार, आसामी",വാടകക്കാരൻ
"भूभाग, इलाका, अमलदारी",പ്രദേശം
2. प्रदेश,പ്രദേശം
टेरिटरी गवर्नमेन्ट,പ്രദേശ സർക്കാർ
"आतंकवाद, संत्रासवाद",തീവ്രവാദം
"तृतीय वर्ग, जनता, जनसाधारण",തേർഡ് എസ്റ്റേറ്റ്
तीन वर्ग,മൂന്ന് എസ്റ്റേറ്റുകൾ
"पथकर, राहदारी",ടോൾ
चुंगी घर,ടോൾ ഹൗസ്
"तूंब, मकबरा",ശവകുടീരം
टोरी,ടോറി
"गणचिह्र, कुलचिह्र, टोटेम",ടോട്ടം
मीनार,ടവർ
2. मचान,ടവർ
"जयस्तंभ, कीर्ति-स्तंभ",വിജയഗോപുരം
"देशद्रोही, गद्दार",രാജ്യദ്രോഹി
विश्वासघात,വഞ്ചന
राजद्रोह,രാജ്യദ്രോഹം
संधि,ഉടമ്പടി
द्वंद्ध युद्ध परीक्षा,ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
"खिराज, राजस्व",ആദരാഞ്ജലി
2. राजकर,ആദരാഞ്ജലി
खिराजी भूमि,ആദരാഞ്ജലി ഭൂമി
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,ട്രിപ്പിൾ സഖ്യം
