Tamil,English
அயன் நடவு,Ion implantation
அயன் நடவு,Ion implantation
அயனி அதிர்வு உறிஞ்சுதல்,Ion resonance absorption
அயனியாக்கம்,Ionisation
அயனியாக்கம்,Ionisation
அயனியாக்கம் மின்னோட்டம்,Ionisation current
அயனோஸ்பியர் பரிமாற்றம்,Ionospheric propagation
அயனோஸ்பியர் பரிமாற்றம்,Ionospheric propagation
இரும்பு கோர்,Iron core
இரும்பு வேன் மீட்டர்,Iron-vane meter
ISA பேருந்து,ISA bus
தனிமைப்படுத்தும் பெருக்கி,Isolation amplifier
பிரிப்பான்,Isolator
ஐசோடோபிக் கதிர்வீச்சு,Isotropic radiator
J/S விகிதம்,J/S ratio
பலா,Jack
பலா பிளக்,Jack plug
j-டிஸ்ப்ளே,J-display
ஒப்பந்த விதி,JFET (junction filled effect transister)
நடுக்கம்,Jilter
ஜேகே ஃபிளிப்-ஃப்ளாப்ஸ்,J-K flip-flop
ஜான்சன் குறியீடு,Johnson code
ஜான்சன் அடித்தவர்,Johnson counter
ஜான்சன் ரேவ்,Johnson noise
மண்டல வெட்டுதல் சுற்று,Jone's chopper circuit
j-ஆபரேட்டர்,J-operator
ஜோசப்சன் ஒப்பந்தம்,Josephson junction
ஜாய்ஸ்டிக்,Joystick
கண் சிமிட்டும்,Jumper
ஒப்பந்தம்,Junction
ஒப்பந்தம் வைத்தல்,Junction capacitor
சந்திப்பு டையோடு,Junction diode
ஒப்பந்தப் பிரிப்பு,Junction isolation
கூட்டு வெப்பம்,Junction temperature
சந்திப்பு டிரான்சிஸ்டர்,Junction transistor
கார்னோ வரைபடம்,Karmaugh map
கார்ன்ரோ வரைதல்,Karnaugh map
கெல் குணகம்,Kell factor
கெல்வின் இரட்டை பாலம்,Kelvin double bridge
கெல்வின் வார்ஸ் மின்னழுத்த பிரிப்பான்,Kelvin varley voltage divider
ker செல்,Kerr cell
விசைப்பலகை,Key board
விசைப்பலகை,Key pad
முக்கிய சேமிப்பு பதிவு,Key storage register
விசைப்பலகை,Keyboard
விசைப்பலகை,Keyboard
விசை ஏஜிசி,Keyed AGC
எதிர் காயம்,Kickback
கிலோ ஹெர்ட்ஸ்,Kilohertz
கிர்ச்சோஃப் பிரிவின் சட்டம்,Kirchoff's current law
kirchhoff மின்னழுத்த சட்டம்,Kirchoff's voltage law
மின்னழுத்தம் தெரியும்,Knee voltage
கேவிகே ரேட்டர்,KVA rating
ஆய்வக மின்சாரம்,Laboratory power supply
ஆய்வக தரநிலை,Laboratory standards
லாவிரிந்த் செருகல்,Labyrinth enclosure
பிரலக்ஷ் செயல்முறை,Labquer process
உயர்த்தப்பட்ட D/A மாற்றி,Ladder type D/A converter
தவம்,Lag
பின் இழப்பீடு மறுமுதலீட்டு பெருக்கி,Lag compensated feedback amplifier
லம்பேர்ட்டின் கொசைன் விதி,Lambert's cosine law
விளக்கு ரீசார்ஜ்,Lamp feedback
உள்ளூர் பிணைய மேலாளர்,LAN manager
கவர் பகுதி,Landing zone
இயற்கை முறை,Landscape mode
இயற்கை மானிட்டர்,Landscape monitor
மொழி கூட்டம்,Language assembly
மொழி செயலி,Language processor
மொழி அதிர்வு நிரலாக்கம்,Language translation programme
பொதுவான,LAPB (link access procedurebalancedmodem)laplace equation
லாப்ளேஸ் சமன்பாடு,Laplace equation
லாப்லேஸ் உருமாற்றம்,Laplace transformation
லேப்எம்,LAPM (link access procedure for modem)
மடிக்கணினி,Laptop computer
லாரம்,LARAM (line addressable random access memory)
பெரிய சட்டகம்,Large frame
பெரிய ஆரம் லேபிளிங்,Large radius bending
"எல்எஸ்ஐ எல்எஸ்ஐ, பாரிய ஒருங்கிணைப்பு",Large scale integration
வெகுஜன ஒருங்கிணைப்பு (LSI),Large scale integration (LSI)
நீண்ட சமிக்ஞை பெருக்கி,Large signal amplifier
லார்மோர் சுத்திகரிப்பான்,Larmour precession
லேசர்,Laser
லேசர் டையோடு,Laser diode
லேசர் இயந்திரம்,Laser engine
லேசர் அச்சுப்பொறி,Laser printer
லேசர் சேமிப்பு,Laser storage
லேசர் சன்னல்,Laser threshold
கடைசி நுழைவு வெளியேறு,Last in first-out (LIFO)
தாழ்ப்பாளை,Latch
தாழ்ப்பாள்,Latch up
கடைசல் வெட்டுதல்,Latche cutting
செயலற்ற நிலை,Latency time
பக்க வெட்டுதல் அமைப்பு,Lateral cutting system
பக்கவாட்டு பரவல்,Lateral diffusion
பக்கவாட்டு PNP டிரான்சிஸ்டர்,Lateral PNP transistor
பக்க டிரான்சிஸ்டர்,Lateral transistor
நான் தணிக்கிறேன்,L-attenuator
ஒப்பந்த விதி,Law of junction
அடுக்கு,Layer
அடுக்கு இடைமுகம்,Layer interface
அயனி மண்டல அடுக்கு,Layer ionospheric
அடுக்கு,Layering
கோடிட்டு,Layout
டெம்ப்ளேட் டெம்ப்ளேட்,Layout prototype board
விண்ணப்ப மதிப்பீடு,Lazy evaluation
LC,LC
LCALL வழிமுறைகள்,LCALL instruction
ld,LD
"முன்னணி, முன்னணி",Lead
முன்னுரிமை ஈடுசெய்யப்பட்ட ரீசார்ஜ் பெருக்கி,Lead compensated feedback amplifier
முன் கோர்,Leading edge
அரிப்பு அனலாக் மாறுதல்,Leakage analog switch
அரிப்பு ஃப்ளக்ஸ்,Leakage flux
அரிப்பு முறை,Leaky mode
பேடாக் புல்லாங்குழல் பெருக்கி,Leap frog amplifier
பேடாக் புளுட்டி சோதனை,Leap frog test
கற்றல் வளைவு,Learning curve
குத்தகைக்கு விடப்பட்ட வரி மோடம்,Leased line modem
குத்தகை நேரம்,Leased time
குறைந்த அர்த்தமுள்ள விளையாட்டு,Least significant bit
லெக்லாஞ்ச் உலர் செல்,Le-clanche dry cell
ஒளி உமிழும் டையோடு,LED
LED காட்டி,LED indicator
எதிரெதிர் துருவமுனைப்பு,Left handed polarisation
இடது நியாயம்,Left justification
புராண,Legend
லாங்கின் சட்டம்,Lenz's law
லியோ பிரிண்டர்,LEO printer
கடிதத்தின் தரம்,Letter quality
நிலை செயலில் முதலீடு,Level activated input
நிலை குறியீட்டு முறை,Level encoding
நிலை மாற்றி,Level shifter
நிலை பரிமாற்றம்,Level translator
அடுக்குப்படுத்தல்,Leveling
நிலை உணர்திறன் அந்தரயம்,Level-sensitive interupt
உண்மையில் ஷஹான்,Lexico graphic sort
அகராதி,Lexicon
லைடன் ஜாடி,Leyden jar
மொழிபெயர்ப்பாளர் சேகரிப்பு,Library compiler
கேரியர் வயது,Lift time of carriers
ஒளி,Light
ஒளி வளைவு,Light curve
ஒளி உமிழும் டையோடு (LED),Light emitting diode
ஒளி ஆதாயம்,Light gain
போட்டோமீட்டர்,Light meter
ஒளி எழுத்தாணி,Light pen
ஒளி குழாய்,Light pipe
வரம்பு,Limiter
விளிம்பு கதிர்வீச்சு,Limiting radiation
லிண்டெமன் எலக்ட்ரோமீட்டர்,Lindemann electrometer
வரி குறியீடு,Line codes
வரி கட்டுப்பாடு,Line conditioning
வரி இயக்கி,Line driven
வரி கையாளுபவர்,Line handler
வரி இடைமுகம்,Line interface
வரி வெளியீடு மின்மாற்றி,Line output transformer
வரி நிறமாலை,Line spectra
வரி ஒத்திசைவு SMPS,Line synchronized SMPS
வரி அலை வடிவம்,Line wave form
நேரியல் பெருக்கி,Linear amplifier
நேரியல் வரிசை,Linear arrays
நேரியல் தொடர்பு குணகம்,Linear correlation coefficient
நேரியல் சிதைவு,Linear distortion
நேரியல் சரிவு சந்திப்பு,Linear graded junction
நேரியல் தலையீடு,Linear interpolation
நேரியல் மாடுலேஷன் முறை,Linear modulation method
நேரியல் கலை வடிகட்டி,Linear phase filter
நேரியல் துருவமுனைப்பு,Linear polarisation
நேரியல் பகுதி,Linear region
நேரியல் கட்டுப்படுத்தி,Linear regulator
நேரியல் இயக்கம்,Linear speed
நேரியல் மாறுதல்,Linear switching
நேரியல் அலைவீச்சு பண்பேற்றப்பட்ட அமைப்பு,Linearity AM system
"இணைப்பு அடுக்கு, சங்கிலி அடுக்கு",Link layer
தொடர் நிரல்,Linker program
இணைக்கும் வரம்பு,Linking limiter
உதடு ஒலிவாங்கி,Lip microphone
லிசாஜு உருவம்,Lissajous figure
லிசாஜஸ் முறை,Lissjous method
பார்வையாளர்கள்,Listener
பார்வையாளர்களின் சோர்வு,Listener fatigue
ஹெட்ஃபோன் கேட்கிறது,Listening headphone
லித்தியம் முதன்மை பேட்டரி,Lithium primary battery
லித்தோகிராபி,Lithography
பாறை அச்சிடுதல்,Lithography
நேரடி இசை,Live music
லாயிட் ஃபிஷர் காந்த சதுக்கம்,Liyod-Fisher magnetic square
ஏற்றவும்,Load
சுமை காரணி,Load factor
சுமை மின்தடை,Load impedance
லிஃப்ட் வரி,Load line
சுமை,Loading
மடல் வான்வழி,Lobe aerial
ஸ்பேஷியல் நெட்வொர்க் (LAN),Local area network (LAN)
உள்ளூர் பேருந்து,Local bus
உள்ளூர் பஸ் வீடியோ அமைப்பு,Local bus video system
உள்ளூர் பரிமாற்ற பேருந்து,Local expansion bus
உள்ளூர் பேச்சு,Local talk
ஒதுக்கீட்டு பெருக்கி,Lock in amplifier
பாதுகாவலர்,Lock up
கட்டுப்பாட்டு வளையம்,Locked loop
அமர்வு ஆரம்பம்,Log on
மடக்கை அதிர்வெண் ஆண்டெனா,Log periodic antenna
விளம்பர எழுத்து,Logging
தர்க்க பகுப்பாய்வி,Logic analyser
தர்க்க செல் வரிசை,Logic cell array
தர்க்க சுற்று,Logic circuit
வாத நுழைவு,Logic entry
வாதம் மொத்தம்,Logic family
தர்க்கக் கணக்கீடு,Logic function
தர்க்க வாயில்,Logic gate
தர்க்க பகுப்பாய்வு,Logical analysis
மக்கள்,Logo
மடக்கை பெருக்கி,Logarithmic amplifier
மடக்கை பெருக்கி,Logarithmic amplifier
மடக்கை வானிலை,Logarithmic decrement
மடக்கை அளவுகோல்,Logarithmic scales
நீள்வட்ட ஜோடி,Long tailed pair
பெரிய வார்த்தை,Long word
"ஒலிபெருக்கி, பெருக்கி சாதனம்",Loudspeaker
குறைந்த அதிர்வெண் இழப்பீடு,Low frequency compensation
குறைந்த அதிர்வெண் சத்தம்,Low frequency noise
குறைந்த அதிர்வெண் பள்ளம் வடிகட்டி,Low frequency notch filter
குறைந்த அதிர்வெண் பரிமாற்றம்,Low frequency propagation
குறைந்த அதிர்வெண் மின்மாற்றி,Low frequencytransformer
"குறைந்த நிலை, அனலாக் சிக்னல்",Low level analog signal
குறைந்த இரைச்சல்,Low noise
குறைந்த இரைச்சல் கேபிள்,Low noise cable
குறைந்த பாஸ் வடிகட்டி,Low pass filter
குறைந்த பாஸ் வடிகட்டி,Low pass filter
குறைந்த சக்தி RC சுற்று,Low pass RC circuit
குறைந்த வரம்பு தர்க்கம்,Low threshold logic
குறைந்த மின்னழுத்த சக்தி ஆதாரம்,Low voltage power supply
குறைந்த பின்னணி அதிர்வெண்,Lower side frequency
குறைந்த பின்னணி அதிர்வெண்,Lower side frequency
எல்பி ஸ்லாட்,LP groove
எல்பி பதிவு,LP record
எல்எஸ் மின்னழுத்த ஆஃப்செட் பாதுகாப்பு,LS voltage offset protection
குறைந்த அர்த்தமுள்ள விளையாட்டு,LSB
குறைந்த குறிப்பிடத்தக்க மதிப்பெண்,LSD
பாரிய ஒருங்கிணைப்பு,LSI
குறைந்த திறன்,LT (low tension)
பார்,Lug
லுமன்,Lumen
lumen மணி நேரம்,Lumen hour
ஒளிர்வு,Luminance
வெளிச்சம் அடையாளம்,Luminance signal
சுடர் ஓட்டம்,Luminous flux
லுமர்-பிரோதன் போட்டோமீட்டர்,Lummer-Brodhun photometer
உள்ளூர்மயமாக்கப்பட்ட கூறு மாதிரி,Lumped components mode
லீனியர் வோல்டேஜ் டிஃபெரன்ஷியல் டிரான்ஸ்ஃபார்மர்,LVDT
இயந்திர சுழற்சி,Machine cycle
இயந்திர மொழி,Machine language
macitosh கணினி,Macintosh computer
மந்திர தேநீர்,Magic tee
காந்தம்,Magnet
காந்த பெருக்கி,Magnetic amplifier
காந்த குமிழி நினைவகம்,Magnetic bubble memory (MBM)
காந்த கோர்,Magnetic core
காந்த இணைப்பு,Magnetic coupling
காந்த தரவு சேமிப்பு,Magnetic data storage
காந்த விலகல்,Magnetic deflection
காந்த வட்டு,Magnetic disk
காந்த புலம்,Magnetic field
காந்தப் பாய்வு,Magnetic flux
காந்த கவனம்,Magnetic focusing
காந்தத்தொகுப்பு,Magnetic hysteresis
காந்த விசைக் கோடு,Magnetic lines of force
காந்த சேகரிப்பான்,Magnetic pick up
காந்த துருவமுனைப்பு,Magnetic polarity
காந்த துருவமுனைப்பு,Magnetic polarity
காந்த செறிவு,Magnetic saturation
காந்த கவசம்,Magnetic shielding
காந்த அலைச்சல்,Magnetic storm
காந்த நாடா,Magnetic tape
காந்தமானி,Magnetometer
காந்த உந்து சக்தி (mmf),Magneto motive force (mmf)
மேக்னட்ரான்,Magnetron
உருப்பெருக்கம்,Magnification
தொகுதி,Magnitude
அளவு ஒப்பீட்டாளர்,Magnitude comparator
அளவு செயல்பாடு,Magnitude function
பெரிய கணினி,Main frame computer
முக்கிய வரி ஸ்ட்ரீம்,Main line current
பெரும்பான்மை கேரியர்,Majority carrier
பெரும்பான்மை கேரியர் மின்னோட்டம்,Majority carrier current
"பம்ப் ஒருங்கிணைப்பாளர், மறுசீரமைப்பு",Male connector
MAN (மெட்ரோபாலிட்டன் ஏரியா நெட்வொர்க்),MAN (metropolitan area network)
மான்செஸ்டர் குறியீட்டு முறை,Manchester coding
மனித சத்தம்,Man-made noise
மாண்டிசா,Mantissa
விவரணையாக்கம்,Mapping
மார்கோனி ஆண்டெனா,Marconi antenna
அடையாளம் / நேர விகிதம்,Mark/Space ratio
கவர்,Mask
முகமூடி திட்டமிடப்பட்ட rom,Mask programmed ROM
நல்ல வேலை இடையூறு,Maskable interrupt
கவர் ரோம்,Masked ROM
"தொகுதி, நிறை",Mass
முதன்மை கடிகாரம்,Master clock
முதன்மை ஆஸிலேட்டர்,Master oscillator
பொருந்திய வடிகட்டி,Matched filter
பொருந்திய சுமை,Matched load
பொருந்துகிறது,Matching
அணி சமன்பாடு,Matrix equation
ஹெட் ஆண்டெனா டி.வி,MATV (master antenna T.V.)
அதிகபட்ச முன்னோக்கி,Maximum forward current
அதிகபட்ச ஆதாயம்,Maximumgain
அதிகபட்ச சக்தி பரிமாற்ற தேற்றம்,Maximum power transfer theorem
அதிகபட்ச மதிப்பெண்,Maximum rating
அதிகபட்ச தலைகீழ் மின்னழுத்தம்,Maximum reverse voltage
அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண் (MUF),Maximum usable frequency (MUF)
அதிகபட்சம்,Maxterm
மேக்ஸ்வெல் சமன்பாடு,Maxwell's equation
மைக்ரோ சேனல் அமைப்பு,MCA (micro channel architecture)
எம்-பெறப்பட்ட வடிகட்டி,M-derived filter
இலவச பாதை என்று பொருள்,Mean free path
சராசரி மதிப்பு,Mean value
சதுர சராசரி மதிப்பு,Mean-square value
அளவீட்டு கருவி,Measuring instrument
இயந்திர வடிகட்டி,Mechanical filter
மருத்துவ மின்னணுவியல்,Medical Electronics
மெகா ஓம்,Mega Ohm
மெகாபைட்,Megabyte
மெகர்,Megger
நினைவேந்தல்,Memory
நினைவக அணுகல் நேரம்,Memory access time
நினைவக வரிசை,Memory array
நினைவக இடையக பதிவு,Memory buffer register
நினைவக செல்,Memory cell
நினைவக செல் &#39;ரேஸ் சுற்றி&#39; நிலை,Memory cell race around condition
நினைவக சிப்,Memory chip
மைக்ரோ சர்க்யூட்,Memory circuit
நினைவக சுழற்சி,Memory cycle
நினைவக சுழற்சி,Memory cycle time
நினைவக வரைபடம்,Memory map
நினைவக வரைபட உள்ளீடு/வெளியீடு,Memory mapped I/o
நினைவக வாசிப்பு,MEMR (memory read)
நினைவக எழுத்து,MEMW (memory writer)
"பட்டி, பட்டியல்",Menu
அச்சு விமானம்,Meridian plane
நிகர,Mesh
கண்ணி பகுப்பாய்வு,Mesh analysis
கண்ணி நீரோடை,Mash current
கண்ணி சமன்பாடு,Mesh equation
உலோகம்,Metal
உலோக பெட்டி,Metal can (box)
உலோக பட மின்தடை,Metal film resistor
உலோகமயமாக்கல்,Metallization
மீட்டர்,Meter
MFTD (பல தொனி டயல்),MFTD (multifrequency tone dialing)
மோ,Mho
MIC (நுண்ணலை ஒருங்கிணைந்த சுற்று),MIC (microwave integrated circuit)
மைக்கா மின்தேக்கி,Mica capacitor
MICR,MICR (magnetic ink character recognition)
நுட்பமான அடையாளங்கள்,Micro bending
நுண்கணினி,Microcomputer
மைக்ரோ கட்டுப்படுத்தி,Microcontroller
மைக்ரோ எலக்ட்ரானிக்ஸ்,Microelectronics
மைக்ரோஃபாரட்,Microfarad
நுண்மீன்,Microfiche
மைக்ரோ அறிவுறுத்தல்,Micro-instruction
நுண்ணிய இயக்க முறைமை,Microkernel based operating system
நுட்பமான பகுத்தறிவு,Micro logic
மைக்ரான்,Micron (10-6)
ஒலிவாங்கி,Microphone
மைக்ரோடோனிக் விளைவு,Microphonic effect
"நுண்செயலி, நுண்செயலி",Microprocessor
நுண்செயலி குறியீடு,Microprocessor code
மைக்ரோ நிரல்,Micro program
"நுண் நிரலாக்கம், நுண் நிரலாக்கம்",Microprogramming
மைக்ரோ வினாடி,Microsecond
மைக்ரோ ஸ்ட்ரிப் ஆண்டெனா,Micro strip antenna
மைக்ரோ ஸ்ட்ரிப் டிரான்ஸ்மிஷன் லைன்,Micro strip transmission line
"நுண்ணலை, நுண்ணலை",Microwave
நுண்ணலை பெருக்கி,Microwave amplifier
மைக்ரோவேவ் ஆண்டெனா,Microwave antenna
மைக்ரோ அலை இணைப்பு,Microwave link
மைக்ரோவேவ் டிரான்ஸ்மிஷன் சாளரம்,Microwave propagation window
நுண்ணலை குழாய்,Microwave tube
இடைப்பட்ட இசைக்குழு வரம்பு,Mid band range
MIDI (கருவி டிஜிட்டல் இடைமுகம்),MIDI (musical instrument digital interface)
மில்லர் விளைவு கொள்ளளவு,Miller effect capacitance
மில்லர் ஒருங்கிணைப்பாளர்,Miller integrator
மில்லர் அழைப்பு அடிப்படை,Miller time base
மில்லர் தேற்றம்,Miller's theorem
மில்லிமீட்டர்,Milliammeter
மில்லி ஆம்பியர்,Milliampere
மில்லி ஹென்றி,Millihenry
மில்மேன் தேற்றம்,Milliman's theorem
சுருக்குதல்,Miniaturization
சிறுபான்மை கேரியர்,Minority carrier
சிறுபான்மை கேரியர் ஸ்ட்ரீம்,Minority carrier current
Minterm,Minterm
கழித்தல்,Minuend
எம்.பி.எஸ்.,MIPS (million instruction per second)
தவறான சீரமைப்பு,Misalignment
நீக்குதல்,Mistuning
கலவை,Mixer
MMU (நினைவக மேலாண்மை அலகு),MMU (memory management unit)
நினைவாற்றல்,Mnemonics
நகரும் எலக்ட்ரான்கள்,Mobile electron
இயக்கம்,Mobility
மாதிரி விலகல்,Modal dispersion
முறை,Mode
மாதிரி,Model
மோடம்,Modem
மாறாத அதிர்வெண் மாடுலேஷன் கோடிங்,Modified frequency modulation encoding)
மட்டு வடிவமைப்பு,Modular design
பண்பேற்றப்பட்டது,Modulated
பண்பேற்றம்,Modulation
பண்பேற்றம் ஆழம்,Modulation depth
பண்பேற்றம் குறியீடு,Modulation index
பண்பேற்றம் சதவீதம்,Modulation percentage
தொகுதி,Module
மாடுலஸ் n பெருக்கி,Modulo-N counter
கால்குலேட்டர் மாடுலஸ்,Modulus of counter
மூலக்கூறு,Molecule
உந்துவிசை,Momentum
கண்காணிக்கவும்,Monitor
ஒரே வண்ணமுடைய,Monochrome
ஒரே வண்ணமுடைய காட்சி,Monochrome display
ஒற்றைக்கல் (IC),Monolithic IC
ஒற்றை துடிப்பு,Monopulse
மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்,Monostable multivibrator
சீரான தன்மை,Monotoxicity
மூரின் சட்டம்,Moor's law
மோர்ஸ் குறியீடு,Morse code
mosfet,MOSFET
மிகவும் அர்த்தமுள்ள பாத்திரம்,Most significant character
தாய் பலகை,Motherboard
மோட்டார்,Motor
மோட்டார் நடவடிக்கை,Motor action
குற்றச்சாட்டு,Mount
சுட்டி,Mouse
நகரக்கூடிய குண்ட்லி ஒலிபெருக்கி,Moving coil loudspeaker
இயங்கும் மீட்டர்,Moving coil meter
சம்பெக்,MPEG (motion picture experts group)
MPU,MPU (microprocessor unit)
எம்.எஸ்.டி (அதிக மதிப்பெண்),MSD (most significant digit)
MS விண்டோஸ்,MS-windows
எம்.டி.பி.எஃப். (வேறுபாடு தோல்வி இடைநிலை),MTBF (mean time between failures)
பல நெடுவரிசை கிளைஸ்ட்ரான்,Multicavity klystron
பாலிமர் இணைப்பு,Multiconductor connector
மல்டிமீடியா,Multimedia
மல்டிமீட்டர்,Multimeter
பல உமிழ்ப்பான் டிரான்சிஸ்டர்,Multiple emitter transistor
மல்டிட்ரேசிங்,Multiple trace
தகுதி,Multiplicand
பெருக்கி,Multiplier
பல வளங்கள்,Multiprocessing
பல நிரலாக்கம்,Multiprogramming
பல வரம்பு,Multirange
பல்லுறுப்புக்கோவை பெருக்கி,Multistage amplifier
பல செயல்பாடு,Multitasking
முடக்கு,Mute
பரஸ்பர பண்புகள்,Mutual characteristics
பரஸ்பர கடத்துத்திறன்,Mutual conductance
பரஸ்பர இணைப்பு,Mutual coupling
பரஸ்பர உந்துதல்,Mutual inductance
பரஸ்பரம்,Mutual reactance
மைலார் பிசி. விதைக்க,Mylar-PC board
N-மேட்டர்,N material
NAMPS,NAMPS (narrow band analog mobile phone services)
nand-nand சுற்று,NAND-NAND circuit
"நானோ வினாடி (- to, )",Nano-second (10-9 sec)
நேப்பியர் சட்டம்,Napier's rule
குறுகிய இசைக்குழு,Narrow band
குறுகிய இசைக்குழு சத்தம்,Narrow band noise
குறுகிய பேண்ட் பார்க் சத்தம்,Narrow band pass filter
சொந்த மொழிபெயர்ப்பாளர்,Native-compiler
இயற்கை கணக்கீடு,Natural count
இயற்கை அதிர்வெண்,Natural frequency
இயற்கை மடக்கை,Natural logarithm
அருகில் அழைப்பு,Near call
நடுக்கம் அருகில்,Near jump
"ஊசி வேகம், சரக்கு வேகம்",Needle velocity
தடை,Negation
தடை அறிவிப்பு,Negation indicator
தடை சின்னம்,Negation symbol
எதிர்மறை வாயில்,Negative gate
எதிர்மறை இறுதி வாயில்,Negative AND gate
எதிர்மறை பிணைப்பு,Negative clamper
எதிர்மறை வெட்டுதல்,Negative clipper
எதிர்மறை கோர்,Negative edge
எதிர்மறை உமிழ்ப்பான் பின்தொடர்தல்,Negative emitter follower
எதிர்மறை மறு முதலீடு,Negative feedback
எதிர்மறை மறு முதலீட்டு பெருக்கி,Negative feedback amplifier
எதிர்மறை வாதம்,Negative logic
எதிர்மறை அல்லது வாயில்,Negative OR gate
எதிர்மறை துருவமுனைப்பு,Negative polarity
எதிர்மறை எதிர்ப்பு,Negative resistance
எதிர்மறை எதிர்ப்பு மண்டலம்,Negative resistance region
எதிர்மறை வழங்கல்,Negative supply
எதிர்மறை வெப்பநிலை,Negative temperature
எதிர்மறை வெப்பநிலை குணகம்,Negative temperature coefficient
எதிர்மறை பரிமாற்றம்,Negative transmission
எதிர்மறை மரம்,Negative tree
எதிர்மறை டன்னல் டையோடு,Negative tunnel diode
எதிர்மறை தவறான,Negative-false
எதிர்மறை உண்மை,Negative-true
புறக்கணிக்கத்தக்கது,Negligible
நெமாடிக் திரவ படிகம்,Nematic liquid crystal
எதிர்மறை முறை,Nemative mode
நியான் விளக்கு,Neon lamp
நாப்பர்,Neper
உள்ளமை கிளை,Nested branching
உள்ளமை வேலை அடையாளம்,Nested task flag
கூடு கட்டுதல்,Nesting
முழுமையான தூய்மையற்ற செறிவு,Net impurity concentration
நிகர பட்டியல்,Net list
"பிணையம், பிணையம்",Network
பிணைய இயக்கி,Network drive
நெட்வொர்க் ஆபரேட்டர்,Network driver
பிணைய மாதிரி,Network model
பிணைய இயக்க முறைமை,Network operating system
பிணைய சேவையகம்,Network server
பிணைய அமைப்பு,Network structure
பிணைய கோட்பாடு,Network theory
பிணைய நிலப்பரப்பு,Network topology
மனநிலை,Neutral
நடுநிலை கோடு,Neutral line
தாழ்வு மண்டலம்,Neutral region
நடுநிலைப்படுத்தல் சுற்று,Neutralising circuit
நடுநிலைப்படுத்தல்,Neutralization
நியூட்ரான்,Neutron
அடுத்த தலைமுறை CPU,New generation CP
புதிய வரி எழுத்து,New line character
நியூசிலாந்து வைரஸ்,New-Zealand virus
அடுத்த நிலை,Next state
அடுத்த கட்ட சமன்பாடு,Next state equation
அடுத்த கட்ட அட்டவணை,Next state table
மெல்ல மெல்ல,Nibble
nibble memory chip,Nibble memory chip
nibble மல்டிபிளெக்சர்,Nibble multiplexer
நிக்கோலஸ் விளக்கப்படம்,Nicholas chart
இரவு விளைவு,Night effect
ஒன்பது பாதை நாடா,Nine track tape
ஒன்பது நிரப்பு,Nine's complement
en பாசி,NMOS
en பாசி தலைகீழ்,NMOS inverter
ஒரு வெகுஜன செயல்முறை,NMOS process
en பாசி அமைப்பு,NMOS structure
en பாசி டிரான்சிஸ்டர்,NMOS transistor
பூஜ்ஜிய சுமை மின்னோட்டம்,No load current
crimped கேபிள்,No twist cable
முடிச்சு,Nodal
"முனை, முனை",Node
முனை சிதைவு,Node minimization
சத்தம்,Noise
சத்தம் பனிச்சரிவு,Noise avalanche
இரைச்சல் இசைக்குழு நீட்டிப்பு,Noise band-width
சத்தம் வெடித்தது,Noise burst
ஒலியை நீக்கும் மைக்ரோஃபோன்,Noise cancelling microphone
சத்தம் பெருக்கி,Noise factor
இரைச்சல் மறு முதலீட்டு பெருக்கி,Noise feedback amplifier
ravank,Noise figure
சத்தம் பாதிக்கப்படவில்லை,Noise immunity
சத்தமான உந்துவிசை,Noise impulse
சத்தம் கட்டுப்படுத்தி,Noise limiter
சத்தம் விளிம்பு,Noise margin
சத்தம் அளவீடு,Noise measurement
சத்தம் பிரிவு,Noise partition
இரைச்சல் அளவீடு,Noise quantization
"சத்தம் குறைப்பு, சத்தம் குறைப்பு",Noise reduction
சத்தம் எதிர்ப்பு,Noise resistance
சத்தம் பிரதிநிதித்துவம்,Noise shaping
சத்தம் ஸ்பைக்,Noise spike
இரைச்சல் வெப்பநிலை,Noise temperature
நெகிழ் வட்டு இயக்கி,Noisy floppy disk drive
பெயரளவு மின்மறுப்பு,Nominal impedance
குவிய மதிப்பு,Nominal value
நேரியல் அல்லாத விலகல்,Nonlinear distortion
மாறாத,Non radiating
எதிரொலிக்காத,Non resonance
எதிரொலிக்காத ஆண்டெனா,Non resonant antenna
ஈடுசெய்யப்படாத செயல்பாட்டு பெருக்கி,Non-compensated Op-amp
நிரப்பு அல்லாத,Non-complementary
மின்கடத்தா,Non-conductor
இணைக்கப்பட்ட தரவு அமைப்பு,Non-contiguous data structure
ஆக்ரோஷமான ஓட்டம்,Non-critical race
திசைதிருப்பல் முறை,Non-degenerate mode
அழியாத வாசிப்பு,Non-destructive readont
dosless பகிர்வு செய்தி,Non-DOS partition message
துல்லியமற்ற அறிக்கை,Non-executable statement
மோசமான செயல்திறன்,Non-ideal performance
அஸங்கத் முத்ராக்,Non-impact printer
தூண்டல் இல்லாத ஜாதகம்,Non-inductive winding
திரும்பப் பெறாத பெருக்கி,Non-inverting amplifier
தலைகீழ் சராசரி பெருக்கி,Non-inverting averaging amplifier
தலைகீழ் தாங்கல்,Non-inverting buffer
தலைகீழ் ஒப்பீட்டாளர்கள்,Non-invertingcomparator
தலைகீழ் கட்டமைப்பு,Non-inverting configuration
தலைகீழ் கம்பைலர் பெருக்கி,Non-inverting summing amplifier
தலைகீழ் மின்னழுத்தம்,Non-inverting voltage
நேரியல் அல்லாத,Non-linear
