Hindi,Marathi
"रोधन, रोध, विद्युत्-्रोधन, ऊष्मा-रोधन",इन्सुलेशन
"विद्युतरोधन  प्रतिरोध, ऊष्मारोधन प्रतिरोध",इन्सुलेशन प्रतिकार
"विद्युत-रोधी, ऊष्मारोधी",इन्सुलेटर
एकीकृत परिपथ,एकात्मिक सर्किट
समाकलनी जालक्रम,समाकलित नेटवर्क
समाकलक,इंटिग्रेटर
"आसूचना, बुद्धि",बुद्धिमत्ता
तीव्रता,तीव्रता
वाक्-तीव्रता,बोलण्याची तीव्रता
अंतर चैनल व्यतिकरण,इंटर चॅनेल हस्तक्षेप
"अंतरावकाश, अंतरापत्र",इंटरलीव्ह
"अन्योन्यक्रिया, अंतः क्रिया",परस्परसंवाद
अन्योन्यक्रियता,परस्परसंवादीता
"अंतःसंचार, इंटरकॉम",इंटरकॉम
अंतःयोजनीयता,इंटरकनेक्टिव्हिटी
"इंटरफेस, अंतरापृष्ठ",इंटरफेस
अंतरापृष्ठ क्रमवीक्षण,इंटरफेस स्कॅनिंग
व्यतिकरण,हस्तक्षेप
"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र",हस्तक्षेप झोन
व्यतिकारी चैनल,हस्तक्षेप चॅनेल
व्यतिकारी आवृत्ति,हस्तक्षेप वारंवारता
व्यतिकारी रेडियो आवृत्ति संकेत,हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल
अंतराफ्रेम,इंटरफ्रेम
"अंतरापत्र, अंतरावकाश",इंटरलीव्ह
अंतरापत्रित,इंटरलीव्ह
अंतरापत्रित प्रवाह,अंतर्देशीय प्रवाह
अंतः पत्रक,इंटरलीव्हर
अंतरावकाशी अवधि,इंटरलीव्हिंग
अंतरापत्रण,इंटरलीव्हिंग
अंतरावकाश अवधि,इंटरलीव्हिंग कालावधी
अंतःपाश परिपथ,इंटरलॉक सर्किट
अंतःपाश स्विच,इंटरलॉक स्विच
अंतःपाशन,इंटरलॉकिंग
मध्यवतब विफलता,दरम्यानचे अपयश
मध्य आवृत्ति,दरम्यानचे वारंवारता
मध्य आवृत्ति दोलित्र,इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर
आंतरायिक,अधूनमधून
आंतरायिक धारा,अधूनमधून चालू
अंतरामॉडुलन,इंटरमोड्युलेशन
अंतरामॉडुलन विरूपण,इंटरमोड्युलेशन विकृती
अंतरामॉडुलन उत्सर्जन,इंटरमोड्युलेशन उत्सर्जन
अंतरामॉडुलन परीक्षण,इंटरमोड्युलेशन चाचणी
"इंटरनेट, अंतर्जाल",इंटरनेट
इंटरनेट प्रसारण,इंटरनेट प्रसारण
इंटरनेट गपशप,इंटरनेट चॅटिंग
इंटरनेट प्रोटोकॉल स्टैक,इंटरनेट प्रोटोकॉल स्टॅक
इंटरनेट रेडियो,इंटरनेट रेडिओ
इंटरनेट प्रवाहन,इंटरनेट प्रवाह
"इंटरनेट वीडियो, इंटरनेट –ष्य",इंटरनेट व्हिडिओ
अंतरप्रचालनीयता,इंटरऑपरेबिलिटी
अंतर्वेशन,इंटरपोलेशन
"अनुदेशांतरक, निर्वचक",दुभाषे
"अंतरायक, बाधा",व्यत्यय
"अंतरायन, रूकावट, व्यवधान",व्यत्यय
"अंतरायक, बाधक",व्यत्यय आणणारा
अंतराल,मध्यांतर
अंतराकोडन,इंट्राकोडिंग
अंतराफ्रेम,इंट्राफ्रेम
"इंट्रानेट, अंतराजाल, अंतः जाल",इंट्रानेट
अंतराचित्र,इंट्रॅपिक्चर
"अंतरावेब, अंतराजाल",इंट्रावेब
नैज अर्धचालक,आंतरिक सेमीकंडक्टर
विपरीत धारा,व्यस्त करंट
व्युत्क्रम स्थानिक प्रचालन,व्यस्त स्थानिक ऑपरेट
"प्रतिलोमित, व्युत्क्रमित",उलटा
प्रतिलोमित L ऐन्टेना,इनव्हर्टेड एल ten न्टीना
प्रतिलोमित V ऐन्टेना,इनव्हर्टेड व्ही अँटेना
"प्रतीपक, अंतर्वर्तक, इनवर्टर",इनव्हर्टर
अनियमित,अनियमित
"असंगत तत्व, असंबंधित तत्व",असंबद्ध घटक
पृथक्करण जालक्रम,अलगाव नेटवर्क
"विलगक, पृथक्कारक",पृथक
"संबाधक, जामक",जैमर
"संबाधन, जाम होना",जामिंग
विशेष कूट संचिका,जर्गॉन फाइल
जावा लिपि,जावा स्क्रिप्ट
झंकार (विज्ञापन) गीत,जिंगल
"जिटर, प्रकंपन",जिटर
"जोड़ने वाला, मिलाने वाला, योजक",जॉइनर
"जोड़, संधि",संयुक्त
संधित,जोडलेले
"झंपक, जम्पर",जम्पर
"कबाड़, जंक",कंन
"अवांछित डाक, अवांछित मेल",निरुपयोगी पत्र
"vिाष्ट, कर्नेल",कर्नल
कुंजी,की
कुंजी पटल,कीबोर्ड
कुंजीयक,कीर
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",कीनोट
किलोसाइकिल,किलोसायकल
किलोवोल्ट,किलोवॉल्ट
किलोवाट,किलोवॅट
शुद्धगतिकी,किनेमॅटिक्स
जानु बिंदु वोल्टता,गुडघा पॉईंट व्होल्टेज
"घुंडी, नॉब",नॉब
ज्ञानाधार,पायाभूत माहिती
ज्ञान निरूपण,ज्ञान प्रतिनिधित्व
L' जालक्रम,एल नेटवर्क
L' परिच्छेद फिल्टर,एल विभाग फिल्टर
पष्चता और अग्रता,अंतर आणि आघाडी
पष्चगामी धारा,चालू आहे
पष्चगामी षक्ति गुणक,उर्जा घटक मागे पडत आहे
"स्तरित, पटलित",लॅमिनेटेड
"लैम्प, दीप",दिवा
लैपटॉप,लॅपटॉप
लेसर आवृत्ति,लेसर वारंवारता
गुप्त त्रुटि,सुप्त त्रुटी
गुप्त ऊष्मा,सुप्त उष्णता
अक्षांश,अक्षांश
"परत, स्तर",थर
"अभिन्यास, नक्शा, खाका",लेआउट
"अभिन्यास योजना, अनुविक्षेप योजना",लेआउट योजना
"अग्रता, तार, लीड",आघाडी
"अग्रगामी कला, अग्रगामी फेज",अग्रगण्य टप्पा
क्षरणरोधी,गळती पुरावा
क्षरण,गळती
पट्टा परिपथ,लीज्ड सर्किट
लेन्स,लेन्स
तल सूचक,स्तर निर्देशक
प्रकाश नियंत्रण,प्रकाश नियंत्रण
"प्रकाश पेन, प्रकाश लेखनी",हलकी पेन
तडित् निरोधक,लाइटनिंग एरेस्टर
सीमक,लिमिटर
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",एम्पलीफायर मर्यादित करणे
"लाइन क्षय, लाइन हानि",ओळ तोटा
लाइन रव,लाइन आवाज
–ष्टि-रेखा,दृष्टीक्षेप
लाइन प्रावस्था,लाइन फेज
लाइन संचरण,लाइन ट्रान्समिशन
भाररहित लाइन,लाइन अनलोड केलेली
रैखिक क्वांटमकारी,रेखीय क्वांटिझर
रैखिकता,रेषात्मकता
समाक्ष लाइन,लाइन-कॉक्सियल
लाइन समकारी,लाइन-इक्वलिझर
लाइन आवृत्ति,लाइन-फ्रिक्वेन्सी
लाइन प्रतिबाधा,लाइन-इम्पेडन्स
चतुर्थांश तरंगदैर्घ्य लाइन,लाइन-क्वार्टर तरंगलांबी
"कड़ी, शृंखला, लिंक",दुवा
संयोजक शृंखलक,लिंकर
ओष्ठ माइक्रोफोन,लिप-मायक्रोफोन
सजीव प्रसारण,थेट प्रसारण
सक्रिय परिपथ,थेट सर्किट
जीवंत कार्यक्रम,थेट कार्यक्रम
भार,लोड
भार धारिता,भार क्षमता
भार वहन क्षमता,भार वाहून नेण्याची क्षमता
लोड अभिलक्षण,लोड वैशिष्ट्य
लोड प्रतिबाधा,लोड प्रतिबाधा
"भारित, लोडित",भारित
भारक,लोडर
"भारण, लोडन",लोड करीत आहे
"भारण कुंडली, लोडन कुंडली",लोडिंग कॉइल
"भार परीक्षण, लोड परीक्षण",लोड-चाचणी
पालि,लोब
पालि ऐन्टेना,लोब अँटेना
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",स्थानिक नेटवर्क
स्थानीय बैटरी,स्थानिक बॅटरी
स्थानीय दोलित्र,स्थानिक ऑसीलेटर
"लॉग, अभिलेख",लॉग
लॉग बुक,लॉग बुक
सत्रारंभ,लॉग इन (लॉग ऑन)
सत्रांत,लॉग ऑफ (लॉग आउट)
"लॉगशीट, लॉग प्रपत्र",लॉग पत्रक
"लघुगणक, लॉगेरिथ्म",लॉगरिदम
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",लॉगरिथमिक एम्पलीफायर
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",लॉगरिथमिक गुणोत्तर
लघुगणकीय अनुक्रिया,लॉगरिथमिक प्रतिसाद
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",लॉगरिथमिक स्केल
"संलेखन, प्रचालेखन",लॉगिंग
तर्क,तर्कशास्त्र
"तर्क द्वार, तर्क गेट",लॉजिक गेट
तर्क संक्रिया,तर्कशास्त्र ऑपरेशन
तार्किक,तार्किक
तार्किक फ्रेम,तार्किक फ्रेम
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",लोगो घालणारा
देशांतर,रेखांश
"लूप, पाश",लूप
पाश ऐन्टेना,लूप अँटेना
पाश लब्धि,लूप गेन
लूप परीक्षण,लूप चाचणी
शिथिल संपर्क,सैल संपर्क
"अल्प युग्मन, शिथिल युग्मन",सैल कपलिंग
हासहीन ऐन्टेना,लॉसलेस अँटेना
हासहीन संपीडन,लॉसलेस कॉम्प्रेशन
हासी संपीडन,लॉसि कॉम्प्रेशन
प्रबलता (ध्वनि),मोठा आवाज (आवाज)
"ध्वनि विस्तारक, लाउडस्पीकर",लाऊडस्पीकर
निम्न आवृत्ति,कमी वारंवारता
निम्न स्तर भाषा,निम्न स्तरीय भाषा
निम्न हानि प्रभरक,कमी तोटा फीडर
निम्न हानि नम्य समाक्ष केबल,कमी तोटा लवचिक कोएक्सियल केबल
निम्न रव अभिग्राही,कमी आवाज रिसीव्हर
निम्न कक्षायमान उपग्रह,कमी फिरणारी उपग्रह
निम्न पारक फिल्टर,लो पास फिल्टर
निम्न प्रतिघात भूसंपर्कन,कमी प्रतिक्रिया मिळवणे
अल्प प्रतिरोधी पथ,कमी प्रतिकार मार्ग
"लग, कर्णक",Lug
ज्योतिर्मयता,ल्युमिनेन्स
पिंडित,गठ्ठा
बृहत् खंड,मॅक्रो ब्लॉक
"बृहत् परिभाषा, बृहत् स्पष्टता",मॅक्रो व्याख्या
"बृहत् –ष्य, बृहत् –ष्टि",मॅक्रो व्हिजन
"मायाक्षि, मैजिक आई",जादू डोळा
चुंबक,चुंबक
चुंबकीय क्षेत्र,चुंबकीय क्षेत्र
चुंबकीय फ्लक्स,चुंबकीय प्रवाह
चुंबकीय धुव,चुंबकीय खांब
चुंबकीय विक्षोभ,चुंबकीय वादळ
चुंबकीय स्विच,चुंबकीय स्विच
"चुंबकीय टेप, चुंबकीय फीता",चुंबकीय टेप
चुंबकत्व,चुंबकत्व
"डाक संविलयन, मेल संविलयन",मेल विलीनीकरण
डाक सूची,पत्रव्यवहाराची यादी
मुख्य वाहक,मुख्य वाहक
अनुरक्षण करना,देखभाल
अनुरक्षण; रख-रखाव,देखभाल
अनुरक्षण दल,देखभाल कार्यसंघ
बहुसंख्यक वाहक,बहुसंख्य वाहक
संबंध संपर्क रिले,संपर्क रिले बनवा
संपर्क और विच्छेद स्विच,मेक-अँड ब्रेक स्विच
पुं-संबंधक,नर-कनेक्टर
मानव निर्मित रव,माणसाने आवाज केला
प्रबंधन सूचना तंत्र (एम आई एस),व्यवस्थापन माहिती प्रणाली (एमआयएस)
"जोड़-तोड़, जुगाड़, युक्तियोजित",हाताळले
हस्त नियंत्रण,मॅन्युअल नियंत्रण
हस्तविधि,व्यक्तिचलित पद्धत
सुरक्षा पूर्वोपाय नियम-पुस्तिका,सुरक्षिततेची खबरदारी
हस्त प्रचालित,व्यक्तिचलितपणे ऑपरेट केले
विनिर्माता,निर्माता
प्रच्छादक,मुखवटा
प्रच्छादिती,मस्की
"प्रच्छादी, प्रच्छादक",मास्कर
प्रच्छादन,मास्किंग
प्रच्छादन व्यवहार,मास्किंग वर्तन
श्रव्य प्रच्छादन प्रभाव,ऑडिओचा मास्किंग प्रभाव
प्रच्छादन देहली,मास्किंग थ्रेशोल्ड
प्रच्छादन स्वर,मास्किंग टोन
मास्ट,मास्ट
मास्ट विकिरक,मास्ट रेडिएटर
प्रधान नियंत्रण,मास्टर कंट्रोल
प्रधान दोलित्र,मास्टर ऑसिलॅटरर
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",सामना-प्रतिबिंब
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",मॅचिंग नेटवर्क
"सुमेलन स्टब, प्रतितुलन स्टब",मॅचिंग स्टब
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",मॅचिंग ट्रान्सफॉर्मर
सामग्री प्रापण,साहित्य-प्रक्रिया
"आव्यूह, मैट्रिक्स",मॅट्रिक्स
अधिकतमीकरण,जास्तीत जास्त
अधिकतम मांग सूचक,जास्तीत जास्त मागणी निर्देशक
अधिकतम षक्ति घनत्व,जास्तीत जास्त उर्जा घनता
अधिकतम सुग्राहिता,जास्तीत जास्त संवेदनशीलता
अधिकतम ताप,जास्तीत जास्त तापमान
अधिकतम उपयोज्य आवृत्ति,जास्तीत जास्त वापरण्यायोग्य वारंवारता
अधिकतम मान,कमाल मूल्य
विफलता-माध्य समय,अयशस्वी होण्याचा अर्थ
"माध्य मूल्य, माध्य मान",म्हणजे मूल्य
मापित संकेत,मोजलेले सिग्नल
मापन,मोजमाप
मापन युक्ति,डिव्हाइस मोजत आहे
माप उपस्कर,मोजण्याचे उपकरणे
माप यंत्र,मोजण्याचे साधन
क्षेत्र सामर्थ्य माप यंत्र,फील्ड सामर्थ्याचे मोजमाप
मापन फीता,मोजपट्टी
"यंत्रावली, क्रियाविधि",यंत्रणा
"मीडिया सर्वर, माध्यम परिसेवक",मीडिया सर्व्हर
"मध्य, माध्यम, मध्यम",मध्यम
मध्यम आवृत्ति,मध्यम वारंवारता
मध्यम आवृत्ति तरंग,मध्यम वारंवारता लाट
मध्यम तरंग,मध्यम लाट (मेगावॅट)
मेगा ओम,मेगा-ओहम
मेगर,मेगर
स्मृति,मेमरी
मेंटरन,मार्गदर्शक
मेनू-बार,मेनू बार
पारद स्विच,बुध स्विच
संविलय,विलीनीकरण
संदेश,संदेश
"अधिआंकड़ा, मेटाडाटा",मेटाडेटा
धातु ऑक्साइड अर्धचालक डायोड,मेटल-ऑक्साईड सेमीकंडक्टर डायोड
धातु-कोषित केबल,मेटल-शीथ केबल
"मीटर, मापक",मीटर
मापयंत्र पैनल,मीटरिंग पॅनेल
अभ्रक,मीका
अभ्रक विद्युत् रोधन,मीका-इन्सुलेशन
"सूक्ष्म-, माइक्रो-",सूक्ष्म-
सूक्ष्म घटक,सूक्ष्म घटक
"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र",सूक्ष्म संगणक
सूक्ष्म नियंत्रक,मायक्रो-कंट्रोलर
सूक्ष्म इलेक्ट्रॉनिकी,मायक्रो-इलेक्ट्रॉनिक्स
माइक्रोफोन,मायक्रोफोन
माइक्रोफोनिक्स,मायक्रोफोनिक्स
"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर",मायक्रोप्रोसेसर
माइक्रो वोल्ट,मायक्रो-व्होल्ट (एमव्ही)
सूक्ष्म तरंग,मायक्रोवेव्ह
सूक्ष्म तरंग ऐन्टेना,मायक्रोवेव्ह अँटेना
सूक्ष्म तरंग किरणपुंज,मायक्रोवेव्ह बीम
मध्य-बैंड,मिड-बँड
"प्रवास, प्रवजन, अभिगमन, स्थानांतरण",स्थलांतर
प्रवास पथ,स्थलांतर मार्ग
"लघुरूप, लघु",सूक्ष्म
लघुरूपीकृत,लघुलेखित
न्यूनतम,किमान
न्यूनतम ताप,किमान तापमान
न्यूनतम उपयोज्य क्षेत्र सामर्थ्य,किमान वापरण्यायोग्य फील्ड सामर्थ्य
"अल्पांश वाहक, अल्पसंख्यक वाहक",अल्पसंख्याक वाहक
कुइंगित,गैरसमज
मिश्रित करना (क्रि.),मिसळा
मिश्रित लोपन,मिश्रित ब्लँकिंग
"मिश्रित सिंक, मिश्रित तुल्यकालन",मिश्रित समक्रमण
मिश्रक,मिक्सर
"मिश्रण ट्यूब, मिश्रण नलिका",मिक्सर ट्यूब
"मिश्रण करना, मिलाना",मिसळणे
मिश्रक परिपथ,मिक्सिंग सर्किट
स्मरक,मेमोनिक
स्मृति विज्ञान,मेमोनोनिक्स
"चल, मोबाइल",मोबाईल
चल बहुमाध्यम अनुप्रयोग,मोबाइल मल्टीमीडिया अनुप्रयोग
"चल दूरदर्शित्र, चल टीवी, चल TV",मोबाइल टीव्ही
विधा,मोड
भंग-विधा,अपयशाची पद्धत
संचरण-विधा,प्रसार मोड
"निदर्श, मॉडल",मॉडेल
मॉडेम,मॉडेम
आधुनिक एफ एम प्रेषित्र,आधुनिक एफएम ट्रान्समीटर
"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ",आधुनिक ट्रेंड
"विन्यास विधा, संरूपण विधा",कॉन्फिगरेशनचे मोड
"आशोधन करना, आपरिवर्तन करना (क्रि.)",सुधारित करा
मॉडुलित सतत तरंग,मॉड्युलेटेड सतत लाट
मॉडुलित संकेत,मॉड्युलेटेड सिग्नल
मॉडुलित तरंगरूप,मॉड्युलेटेड वेव्हफॉर्म
मॉडुलन,मॉड्यूलेशन
मॉडुलन आयाम,मॉड्यूलेशन मोठेपणा
"मॉडुलन क्षमता, मॉडुलन सामर्थ्य",मॉड्युलेशन क्षमता
मॉडुलन आवृत्ति,मॉड्युलेशन वारंवारता
मॉडुलन सूचकांक,मॉड्युलेशन इंडेक्स
मॉडुलन रैखिकता,मॉड्यूलेशन रेषात्मकता
"मॉडुलेशन मीटर, मॉडुलनमापी",मॉड्युलेशन मीटर
मॉडुलन मॉनीटर,मॉड्युलेशन मॉनिटर
मॉडुलन प्रतिशत,मॉड्युलेशन टक्केवारी
मॉडुलक,मॉड्युलेटर
"मॉड्यूल, अनुखंड",मॉड्यूल
"नमी, आर्द्रता",ओलावा
संवेग,चालना
"मॉनीटर, अनुवीक्षण",मॉनिटर
"मॉनीटरन, अनुवीक्षण",देखरेख
अनुवीक्षण और विष्लेषण तकनीक,देखरेख आणि विश्लेषण तंत्र
अनुवीक्षण और नियंत्रण,देखरेख आणि नियंत्रण
"मॉनीटरन केंद्र, अनुवीक्षण केंद्र",देखरेख स्टेशन
एकल वर्ण,मोनोक्रोम
एकपथ ध्वनिक संचरण,मोनोफोनिक ट्रान्समिशन
रूप,मॉर्फ
"रूपण, आकृतीकरण",मॉर्फिंग
आकारिता,मॉर्फिझम
मोजैक,मोज़ेक
"मदर बोर्ड, उश्म पटल",मदरबोर्ड
गति प्रतिकरण,मोशन भरपाई
गति आकलन,गती अंदाज
गति सदिश,मोशन वेक्टर
"गतिक वीडियो, चल–श्य",मोशन व्हिडिओ
मोटर,मोटर
मोटर प्रचालक,मोटर ऑपरेटर
मोटर प्रवर्तक,मोटर स्टार्टर
आरोह,माउंट
"मूषक, माउस",माउस
"माउस इंटरफेस, माउस अंतरापृष्ठ",माउस इंटरफेस
गति,हालचाल
बहु चैनल विस्तार,मल्टी चॅनेल विस्तार
बहुप्रसारण,मल्टीकास्टिंग
बहु चैनल संकेत,मल्टीचेनेल सिग्नल
बहुदिश माइक्रोफोन,मल्टीडायरेक्शनल मायक्रोफोन
"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री",बहुभाषिक भाष्य
"बहुमाध्यम, मल्टीमीडिया",मल्टीमीडिया
"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क",मल्टीमीडिया कियोस्क
"बहुमापी, मल्टीमीटर",मल्टीमीटर
बहुपथ,मल्टीपाथ
बहुपथ अभिग्रहण,मल्टीपाथ रिसेप्शन
"बहुप्रावस्था, बहुकला",मल्टीफेस
बहु,एकाधिक
बहुअभिगम तंत्र,एकाधिक प्रवेश प्रणाली
बहुसंकेत,मल्टीप्लेक्स
बहुसंकेतक,मल्टीप्लेक्सर
बहुसंकेतन,मल्टीप्लेक्सिंग
बहुपद प्रवर्धक,मल्टीस्टेज एम्पलीफायर
बहुकार्यन,मल्टीटास्किंग
बहुकंपित्र,मल्टीव्हिब्रेटर
"मूक, निःस्वर",निःशब्द
अन्योन्य चालकता,परस्पर आवाहन
अन्योन्य प्रतिबाधा,परस्पर प्रतिबाधा
अन्योन्य प्रेरकत्व,परस्पर इंडक्टन्स
अन्योन्य व्यतिकरण,परस्पर हस्तक्षेप
नैनो प्रौद्योगिकी,नॅनो-टेक्नॉलॉजी
संकीर्ण बैंड,अरुंदबँड
सीमित प्रसारण,अरुंदकास्टिंग
स्वाभाविक प्रवात,नैसर्गिक मसुदा
"नौसंचालक, संचालक",नेव्हिगेटर
ऋणात्मक,नकारात्मक
ऋणात्मक अभिनति,नकारात्मक पूर्वाग्रह
"ऋणात्मक आवेश, ऋण आवेश",नकारात्मक शुल्क
"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण",नकारात्मक अभिप्राय
ऋणात्मक शिखर,नकारात्मक शिखर
ऋणात्मक प्रतिरोध,नकारात्मक प्रतिकार
शुद्ध लाभ,निव्वळ फायदा
शुद्ध हानि,निव्वळ तोटा
नेट-शिष्टाचार,नेटिक्वेट
"नेटवर्क, जालक्रम",नेटवर्क
"जालक्रम, विश्लेषित्र",नेटवर्क विश्लेषक
"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र",नेटवर्क फाइल सिस्टम
"जालक्रम योजना, नेटवर्क योजना",नेटवर्क नियोजन
जालक्रम समापन,नेटवर्क टर्मिनेशन
"जालक्रम संचालन, नेटवर्क संचालन",नेटवर्किंग
"उदासीन, तटस्थ, न्यूट्रल",तटस्थ
"निष्प्रभावन, उदासीकरण",तटस्थीकरण
समाचार कक्ष स्वचालन,न्यूज रूम ऑटोमेशन
"चतुःबिट, चतुःद्वयंक, निबल",Nebe
"ताखा, आला",कोनाडा
शून्य भार परीक्षण,लोड चाचणी नाही
"नोड, निस्पंद, आसंधि",नोड
"रव, शोर",आवाज
रवांक,आवाज आकृती
रव फिल्टर,आवाज फिल्टर
"रव स्तर, रव फ्लोर",आवाज मजला
रव गेट,आवाज गेट
रव अवरोधक,आवाज प्रतिकारशक्ती
रव शामक,आवाज किलर
"शोर स्तर, रव तल",आवाजाची पातळी
रव षक्ति,आवाज शक्ती
रव संरूपण क्वांटमकारी,ध्वनी आकाराचे क्वांटिझर
"रव उद्गम, रव स्रोत",आवाज स्रोत
रव निरोध परिपथ,आवाज दडपशाही सर्किट
रव निरोधक,आवाज सप्रेसर
रव तापमान,आवाज तापमान
रव तापमान,आवाज तापमान
रव त्रिभुज,आवाज त्रिकोण
रव वोल्टता,आवाज व्होल्टेज
"रव रहित, रवहीन",गोंगाट
रवहीन कोडन,गोंगाट नसलेले कोडिंग
रवीय अभिग्रहण,गोंगाट करणारा रिसेप्शन
नामीय उपयोज्य क्षेत्र सामर्थ्य,नाममात्र वापरण्यायोग्य फील्ड सामर्थ्य
अदिशात्मक माइक्रोफोन,डायरेसिटोनल मायक्रोफोन
अप्रेरणिक भार,नॉन-इंडिक्वक्टिव्ह लोड
अप्रेरिणक प्रतिरोध,नॉन-इंडिक्टिव्ह प्रतिकार
ज्यावक्रेतर तरंग,नॉन-सिनोसॉइडल वेव्ह
अहासी स्मृति,नॉन-अस्थिर मेमरी
"NOR, द्वार नॉर गेट",किंवा गेट
सामान्य चाल,सामान्य वेग
सामान्य प्रदाय,सामान्य पुरवठा
"खांच, नॉच",खाच
नॉच फिल्टर,नॉच फिल्टर
"आंकिक, संख्यात्मक",संख्यात्मक
संख्यातः नियंत्रित दोलित्र,संख्यात्मक नियंत्रित ऑसीलेटर
नट-बोल्ट,नट-बोल्ट
नाइक्विस्ट-शैनन प्रमेय,Nyquist-shannon प्रमेय
लक्ष्योन्मुखी,ऑब्जेक्ट-देणारं
"अष्टाधारी, ऑक्टल",ऑक्टल
आवृत्ति अष्टक,वारंवारतेचा अष्टक
"अष्टक, अष्टपदी",ऑक्टेट
ऑफ लाइन,ऑफ-लाइन
ऑफसेट,ऑफसेट
ओम,ओहम
"ओम मीटर, ओममापी",ओम मीटर
तेल परिपथ वियोजक,तेल सर्किट ब्रेकर
"तेल निस्यंदक, तेल फिल्टर",तेलाची गाळणी
"तेल निमज्जित, तेल निमग्न",तेल बुडले
तेल तल प्रमापी,तेल पातळी गेज
सर्वदिश ऐन्टेना,ओमनी-दिशात्मक ten न्टीना
सर्वदिश माइक्रोफोन,ओमनी-दिशात्मक मायक्रोफोन
मांग सापेक्ष,मागणीवर
मांग सापेक्ष प्रवाह,ऑन-डिमांड स्ट्रीमिंग
ऑन लाइन,ऑनलाईन (ऑनलाइन)
ऑनलाइन वैश्लेषिक प्रक्रमण,ऑनलाइन विश्लेषणात्मक प्रक्रिया
"संपर्क-विच्छेद, चालू-बंद, ऑन-ऑफ",चालु बंद
संपर्क-विच्छेद कुंजीयन मॉडुलन,ऑन-ऑफ कीिंग मॉड्यूलेशन
खुला परिपथ,ओपन सर्किट
खुला स्रोत,मुक्त स्रोत
"अनावृत तंत्र, खुला तंत्र",ओपन सिस्टम
प्रचालन आवृत्ति,ऑपरेटिंग वारंवारता
प्रचालन तंत्र,ऑपरेटिंग सिस्टम
"प्रचालन, संक्रिया",ऑपरेशन
"प्रचालक, संकारक",ऑपरेटर
प्रकाशिक तंतु,ऑप्टिकल फायबर
प्रकाशिक आवृत्ति,ऑप्टिकल वारंवारता
प्रकाशिक लघुकरण,ऑप्टिकल कपात
प्रकाशिक विभेदन,ऑप्टिकल रेझोल्यूशन
प्रकाशिक पथ,ऑप्टिकल ट्रॅक
इष्टतम कार्यचालन आवृत्ति,इष्टतम कार्य वारंवारता
प्रकाशीय युग्मक,ऑप्टोकॉप्लर
प्रकाशीय इलेक्ट्रॉनिकी,ऑप्टोइलेक्ट्रॉनिक्स
"ऑर गेट, OR गेट",किंवा गेट
कक्षा,कक्षा
दोलित्र,ऑसीलेटर
"दोलनलेख, ऑसिलोग्राम",ऑसिलोग्राम
"दोलनलेखी, ऑसिलोग्राफ",ऑसिलोग्राफ
"दोलनदशब, ऑसिलोस्कोप",ऑसिलोस्कोप
बाहरी अंतः पत्रक,बाह्य इंटरलीव्हर
"निर्गमनी फीडर, निर्गमनी प्रभरक",आउटगोइंग फीडर
निर्गम,आउटपुट
निर्गम स्तर,आउटपुट स्तर
निर्गममापी,आउटपुट मीटर
निर्गम ट्रांसफार्मर,आउटपुट ट्रान्सफॉर्मर
निर्गम वाल्व,आउटपुट वाल्व
निर्गम तंरगरूप,आउटपुट वेव्हफॉर्म
बाह्य प्रसारण,बाहेरील प्रसारण (ओबी)
अवन,ओव्हन
अतियुग्मन,ओव्हर कपलिंग
"अतिमॉडुलन, अधिमॉडुलन",ओव्हर मॉड्यूलेशन
अधिवोल्टता,ओव्हर व्होल्टेज
समग्र क्षीणन,एकूणच लक्ष
समग्र प्रसारण विश्वसनीयता,एकूणच प्रसारण विश्वसनीयता
समग्र दक्षता,एकूणच कार्यक्षमता
समग्र अधिग्रहण विष्वसनीयता,एकूणच रिसेप्शन विश्वसनीयता
समग्र अनुक्रिया,एकूणच प्रतिसाद
"समग्र प्रणाली, समग्र तंत्र",एकूणच प्रणाली
ध्वनि-अतिअंतरण,ओव्हरडबिंग
शिरोपरि लाइन,ओव्हरहेड लाइन
शिरोपरि तार,ओव्हरहेड वायर
अतिभार,ओव्हरलोड
