Punjabi,Bengali
leptokurtic ਵਕਰ,লেপ্টোকারটিক বক্ররেখা
leptokurtosis,লেপ্টোকুরটোসিস
ਪੱਧਰ ਕਰਵ,স্তর বক্ররেখা
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,আস্থা স্তর
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,তাত্পর্যের স্তর
ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ,অভিধানগতভাবে
ਕੋਸ਼ਿਕ ਕ੍ਰਮ,বর্ণানুক্রম
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,সম্ভাবনা ফাংশন
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,সম্ভাবনা অনুপাত পরীক্ষা
ਸੀਮਾ,সীমা
ਸੀਮਿਤ ਕਰਨਾ,সীমাবদ্ধ
ਸੀਮਤ ਮੁੱਲ,সীমিত মান
ਸੀਮਤ ਗਤੀ,সীমিত বেগ
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,গড় সীমা
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,একীকরণের সীমা
ਕ੍ਰਮ ਦੀ ਸੀਮਾ,অনুক্রমের সীমা
ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ),সীমা বিন্দু (= ক্লাস্টার পয়েন্ট)
ਸੀਮਤ ਗਤੀ,সীমা বেগ
ਲਾਈਨ,লাইন
ਰੇਖਿਕ,রৈখিক
ਰੇਖਿਕ ਬੀਜਗਣਿਤ,রৈখিক বীজগণিত
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,রৈখিক বীজগণিত সমীকরণ
ਰੇਖਿਕ ਅਨੁਮਾਨ,রৈখিক অনুমান
ਰੇਖਿਕ ਲੱਛਣ,লিনিয়ার অ্যাসিম্পটোট
ਰੇਖਿਕ ਗੁਣਾਂਕ,রৈখিক সহগ
ਰੇਖਿਕ ਸੁਮੇਲ,রৈখিক সংমিশ্রণ
ਰੇਖਿਕ ਸੀਮਾਵਾਂ,রৈখিক সীমাবদ্ধতা
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,রৈখিক নির্ভরতা
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
ਰੇਖਿਕ ਮਾਪ,রৈখিক মাত্রা
ਰੇਖਿਕ ਸਮੀਕਰਨ,একঘাত সমীকরণ
ਰੇਖਿਕ ਰੂਪ,রৈখিক ফর্ম
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ,রৈখিক ভগ্নাংশ রূপান্তর
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,রৈখিক ফাংশন
ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ,রৈখিক কার্যকরী
ਰੇਖਿਕ ਸਮੂਹ,লিনিয়ার গ্রুপ
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,রৈখিক স্বাধীনতা
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,রৈখিক স্বাধীন সম্পর্ক
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,রৈখিক অসমতা
ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ,রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,রৈখিক অবিচ্ছেদ্য সমীকরণ
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,রৈখিক ক্ষেপক
ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ
ਰੇਖਿਕਤਾ,রৈখিকতা
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,রৈখিকভাবে নির্ভরশীল
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,রৈখিকভাবে স্বাধীন
ਰੇਖਿਕ ਮੈਪਿੰਗ,লিনিয়ার ম্যাপিং
ਰੇਖਿਕ ਕ੍ਰਮ,লিনিয়ার অর্ডার
ਰੇਖਿਕ ਕ੍ਰਮ,লিনিয়ার অর্ডারিং
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,রৈখিক প্রোগ্রামিং
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,লিনিয়ার প্রোগ্রামিং সমস্যা
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,লিনিয়ার রিগ্রেশন
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,রৈখিক রিগ্রেশন সহগ
ਰੇਖਿਕ ਸਬੰਧ,রৈখিক সম্পর্ক
ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ),রৈখিক স্থান (=ভেক্টর স্থান)
ਰੇਖਿਕ ਉਪਸਪੇਸ,লিনিয়ার সাবস্পেস
ਰੇਖਿਕ ਤਬਦੀਲੀ,রৈখিক রূপান্তর
ਰੇਖਿਕ ਰੁਝਾਨ,রৈখিক প্রবণতা
ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ,রৈখিক নিরপেক্ষ অনুমান
ਰੇਖਿਕ ਵੇਗ,রৈখিক বেগ
ਲਾਈਨ ਅਟੁੱਟ,লাইন অবিচ্ছেদ্য
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,ছেদ লাইন
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,রিগ্রেশন লাইন
ਸਥਾਨਕ ਵੈਕਟਰ,স্থানীয় ভেক্টর
ਸਥਾਨਕ ਸਰਵੋਤਮ,স্থানীয় সর্বোত্তম
ਟਿਕਾਣਾ,অবস্থান
ਲੌਗ,লগ
ਲਘੂਗਣਕ,লগারিদমিক
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,লগারিদমিক নির্ভুলতা
ਲਘੂਗਣਕ ਗਣਨਾ,লগারিদমিক গণনা
ਲਘੂਗਣਕ ਵਕਰ,লগারিদমিক বক্ররেখা
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,লগারিদমিক ডেরিভেটিভ
ਲਘੂਗਣਕ ਅੰਤਰ,লগারিদমিক পার্থক্য
ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ,লগারিদমিক ফাংশন
ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ),লগারিদমিক গড় (=জ্যামিতিক গড়)
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,লগারিদমিক স্বাভাবিক বন্টন
ਲਘੂਗਣਕ ਸਬੰਧ,লগারিদমিক সম্পর্ক
ਲਘੂਗਣਕ ਸਕੇਲ,লগারিদমিক স্কেল
ਲਘੂਗਣਕ ਲੜੀ,লগারিদমিক সিরিজ
ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ),লগারিদমিক সর্পিল (সমকোণাকার সর্পিল)
ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ),লগারিদমিক টেবিল (=লগ টেবিল)
ਲਘੂਗਣਕ (ਲਾਗ),লগারিদম (লগ)
ਤਰਕ,যুক্তি
ਤਰਕ ਨਾਲ ਬਰਾਬਰ,যৌক্তিকভাবে সমতুল্য
ਲੌਜਿਸਟਿਕ ਕਰਵ,লজিস্টিক বক্ররেখা
ਸਾਧਾਰਨ ਵੰਡ,স্বাভাবিক বিতরণ
ਲੰਬਕਾਰ,দ্রাঘিমাংশ
ਲੂਪ,লুপ
ਲਾਟਰੀ,লটারি
ਹੇਠਲੀ ਪੱਟੀ,নিম্ন বার
ਹੇਠਲੀ ਸੀਮਾ,নিম্ন সীমা
ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ,নিম্ন Riemann অবিচ্ছেদ্য
ਘੱਟ ਰਕਮ,কম যোগফল
ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,নিম্ন ত্রিভুজাকার ম্যাট্রিক্স
ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ,ম্যাকলরিনের বিস্তার
ਮੈਜਿਕ ਨੰਬਰ,জাদু সংখ্যা
ਜਾਦੂ ਵਰਗ,জাদু বর্গ
ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ),মাত্রার সীমা (=সীমাবদ্ধতা)
ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ,মেইল করা প্রশ্নাবলী
ਡਾਕ ਸਰਵੇਖਣ,মেল জরিপ
ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ),মেজরেন্ট (উপরের সীমানা)
ਪ੍ਰਮੁੱਖ ਚਾਪ,প্রধান চাপ
ਵੱਡਾ ਸੈੱਟ,বড় সেট
ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,অনেক মূল্যবান ফাংশন
ਨਕਸ਼ਾ,মানচিত্র
ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ,সেট মধ্যে মানচিত্র
ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,একটি সেটের ম্যাপিং
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,প্রান্তিক সম্ভাবনা
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,গাণিতিক বিশ্লেষণ
ਗਣਿਤਿਕ ਦਲੀਲ,গাণিতিক যুক্তি
ਗਣਿਤ ਕੇਂਦਰ,গাণিতিক কেন্দ্র
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,গাণিতিক জটিলতা
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,গাণিতিক অর্থনীতি
ਗਣਿਤਿਕ ਉਮੀਦ,গাণিতিক প্রত্যাশা
ਗਣਿਤਿਕ ਰੂਪ,গাণিতিক ফর্ম
ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ,গাণিতিক গঠন
ਗਣਿਤ ਦੀ ਪਛਾਣ,গাণিতিক পরিচয়
ਗਣਿਤਿਕ ਤਰਕ,গাণিতিক যুক্তি
ਗਣਿਤਿਕ ਮਾਡਲ,গানিতিক প্রতিমাণ
ਗਣਿਤਿਕ ਧਾਰਨਾ,গাণিতিক ধারণা
ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ,ম্যাট্রিক্স ডিগোনালাইজেশন
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,ম্যাট্রিক্স বিপরীত
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,ম্যাট্রিক্স ইনভার্সন
ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ,ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,ম্যাট্রিক্স পদ্ধতি
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,ম্যাট্রিক্স গুণ
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,ধ্রুবকের ম্যাট্রিক্স
ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ,কার্যকারিতার ম্যাট্রিক্স
ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ,ম্যাট্রিক্স অপারেটর
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,ম্যাট্রিক্স বহুপদী
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,ম্যাট্রিক্স প্রিন্টিং
ਮੈਟਰਿਕਸ ਉਤਪਾਦ,ম্যাট্রিক্স পণ্য
ਵੱਧ ਤੋਂ ਵੱਧ,সর্বাধিক করা
ਵੱਧ ਤੋਂ ਵੱਧ,সর্বোচ্চ
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,সর্বোচ্চ পরম মান
ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ,সর্বোচ্চ F-অনুপাত
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,সর্বাধিক সম্ভাবনা
ਵੱਧ ਤੋਂ ਵੱਧ,maxmin
ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ,সর্বোচ্চ মানদণ্ড
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,একটি ফাংশনের সর্বোচ্চ
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ,ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান
ਮਤਲਬ ਭਟਕਣਾ,বিচ্যুতি
ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ,বর্গাকার বিচ্যুতি
ਮਤਲਬ ਵਰਗ ਗਲਤੀ,মানে বর্গাকার ত্রুটি
ਮਤਲਬ ਮੁੱਲ,গড় মান
ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ,গড় মান উপপাদ্য
kurtosis ਦਾ ਮਾਪ,কার্টোসিসের পরিমাপ
ਔਸਤ,মধ্যমা
ਮੱਧ ਕੇਂਦਰ,মধ্যম কেন্দ্র
mesokurtic ਵਕਰ,mesokurtic বক্ররেখা
mesokurtosis,mesokurtosis
ਸੁਨੇਹਾ,বার্তা
ਢੰਗ,পদ্ধতি
ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ,নির্মূল পদ্ধতি
ਉਲਟ ਦੀ ਵਿਧੀ,বিপরীত পদ্ধতি
ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ,পুনরাবৃত্তি পদ্ধতি
ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ,সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি
ਪਲ ਦੀ ਵਿਧੀ,মুহুর্তের পদ্ধতি
ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ,অনুরূপ ত্রিভুজ পদ্ধতি
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ,খাড়া বংশধর পদ্ধতি
ਸਾਰ ਦੀ ਵਿਧੀ,সমষ্টি পদ্ধতি
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ,অনির্ধারিত সহগ পদ্ধতি
ਮੀਟਰਿਕ ਸਪੇਸ,মেট্রিক স্থান
ਮੀਟਰਿਕ ਸਿਸਟਮ,মেট্রিক সিস্টেম
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,মেট্রিক ইউনিট
ਮਾਈਕਰੋ ਥਿਊਰੀ,মাইক্রো তত্ত্ব
ਮੱਧ,মধ্যম
ਮੱਧ ਮਿਆਦ,মধ্যবর্তী মেয়াদ
ਮੱਧ ਬਿੰਦੂ,মধ্য বিন্দু
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,মধ্যবিন্দু সূত্র
ਨਿਊਨਤਮ ਬਹੁਪਦ,ন্যূনতম বহুপদ
ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ,minimax নীতি
ਘੱਟੋ-ਘੱਟ,সর্বনিম্ন
ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ),ন্যূনতম বিন্দু (বক্ররেখার)
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,সর্বনিম্ন বহুপদ
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min,একটি ফাংশনের মিনিট
ਮਾਮੂਲੀ ਚਾਪ,গৌণ চাপ
ਮਾਮੂਲੀ ਧੁਰੀ,ছোট অক্ষ
ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ,ক্ষুদ্র উপসেট
ਘਟਾਓ,বিয়োগ
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,ঋণচিহ্ন
ਮਿਸ਼ਰਤ ਭਾਗ,মিশ্র ভগ্নাংশ
ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ,মিশ্র কৌশল
ਮੋਡ,মোড
ਮਾਡਿਊਲਸ,মডুলাস
ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ,একটি জটিল সংখ্যার মডুলাস
ਪਲ,মুহূর্ত
ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ,মুহূর্ত উৎপন্ন ফাংশন
ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ,একটি শক্তির মুহূর্ত
ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ,ফ্রিকোয়েন্সি বিতরণের মুহূর্ত
ਜੜਤਾ ਦਾ ਪਲ,নিষ্ক্রিয়তা মুহূর্ত
ਗਤੀ ਦਾ ਪਲ,গতির মুহূর্ত
ਗਤੀ,গতিবেগ
monomial,একচেটিয়া
ਮੋਨੋਮੋਰਫਿਕ,মনোমোরফিক
ਮੋਨੋਮੋਰਫਿਜ਼ਮ,মনোমোর্ফিজম
ਮੋਨੋਟੋਨ,একঘেয়ে
ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ,একঘেয়ে ক্রমবর্ধমান ক্রম
monotonically,একঘেয়ে
monotonically ਵਧਦਾ ਜਾਲ,একঘেয়ে নেট বাড়ছে
monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ,একঘেয়ে ক্রমবর্ধমান
ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ,একঘেয়ে ফাংশন
ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ,মন্টে কার্লো হিসাব
ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ,মন্টে কার্লো পদ্ধতি
ਮੋਰਾ (ਖੇਡ),মোরা (খেলা)
ਮੌਤ ਦੇ ਅੰਕੜੇ,মৃত্যুর পরিসংখ্যান
ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ,সবচেয়ে সম্ভাব্য
ਮੋਸ਼ਨ,গতি
ਮੂਵਿੰਗ ਔਸਤ,চলন্ত গড়
ਐਮ-ਸਪੇਸ,এম-স্পেস
ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ,অখণ্ডের জন্য এম-পরীক্ষা
ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,বহু সিদ্ধান্ত সমস্যা
ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ,বহুমাত্রিক স্বাভাবিক বিতরণ
ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,বহুমাত্রিক র্যান্ডম পরিবর্তনশীল
ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,মাল্টি-ইনডেক্স পরিবহন সমস্যা
ਬਹੁਨਾਮੀ,বহুপদ
ਬਹੁਨਾਮੀ ਵੰਡ,বহুপদ বন্টন
ਮਲਟੀਪਲ,একাধিক
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,একাধিক পছন্দ সমস্যা
ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ,একাধিক সংযুক্ত ডোমেইন
ਮਲਟੀਪਲ ਸਬੰਧ,একাধিক পারস্পরিক সম্পর্ক
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,একাধিক ফ্রিকোয়েন্সি টেবিল
ਮਲਟੀਪਲ ਅਟੁੱਟ,একাধিক অবিচ্ছেদ্য
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,একাধিক ইন্টিগ্রেশন
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,একাধিক সংশ্লেষণ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,একাধিক রিগ্রেশন বিশ্লেষণ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,একাধিক রিগ্রেশন সহগ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,একাধিক রিগ্রেশন সমীকরণ
ਮਲਟੀਪਲ ਰੂਟ,একাধিক রুট
ਗੁਣਾ,গুণ
ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),কলাম দ্বারা গুণ (নির্ধারক)
ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),সারি দ্বারা গুণ (নির্ধারক)
ਗੁਣਾ ਕਾਰਕ,গুণনীয়ক
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,গুণক ফাংশন
ਗੁਣਾਤਮਕ ਸਮੂਹ,গুনগত দল
ਗੁਣਾਤਮਕ ਉਲਟ,গুণক বিপরীত
ਬਹੁਲਤਾ,বহুগুণ
ਜੜ੍ਹਾਂ ਦੀ ਬਹੁਲਤਾ,শিকড়ের বহুগুণ
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,শূন্যের বহুগুণ
ਗੁਣਕ,গুণক
ਗੁਣਾ,গুণ
ਬਹੁ-ਵਿਭਿੰਨ ਵੰਡ,মাল্টিভেরিয়েট ডিস্ট্রিবিউশন
ਮਲਟੀਵੈਰੀਏਟ ਸਧਾਰਣ ਵੰਡ,মাল্টিভেরিয়েট স্বাভাবিক বন্টন
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,বহুমুখী জনসংখ্যা
ਆਪਸੀ,পারস্পরিক
ਨਾਬਲਾ,নাবলা
ਨੇਪੀਅਰੀਅਨ,নেপিয়েরিয়ান
ਨੇਪੀਅਰੀਅਨ ਲਘੂਗਣਕ,নেপিয়েরীয় লগারিদম
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,প্রাকৃতিক লগারিদম
ਕੁਦਰਤੀ ਨੰਬਰ,স্বাভাবিক সংখ্যা
ਸਮੁੰਦਰੀ ਮੀਲ,নটিক্যাল মাইল
n-ਆਯਾਮੀ,n-মাত্রিক
n-ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ,n-মাত্রিক ভেক্টর স্থান
ਲੋੜੀਂਦੀ ਅਤੇ ਲੋੜੀਂਦੀ ਸਥਿਤੀ,প্রয়োজনীয় এবং পর্যাপ্ত শর্ত
ਜ਼ਰੂਰੀ ਹਾਲਤ,প্রয়োজনীয় শর্ত
ਨਕਾਰਾ,অস্বীকার
ਨਕਾਰਾਤਮਕ,নেতিবাচক
ਨਕਾਰਾਤਮਕ ਵਕਰਤਾ,নেতিবাচক বক্রতা
ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਰੂਪ,নেতিবাচক নির্দিষ্ট ফর্ম
ਨੈਗੇਟਿਵ ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স
ਨਕਾਰਾਤਮਕ ਅਰਧ-ਨਿਸ਼ਚਿਤ ਰੂਪ,নেতিবাচক আধা-নির্দিষ্ট ফর্ম
ਗੁਆਂਢ,পাড়া
ਨੇਸਟਡ ਨਮੂਨਾ,নেস্টেড স্যাম্পলিং
ਸ਼ੁੱਧ ਪ੍ਰਜਨਨ ਦਰ,নেট প্রজনন হার
ਨਿਊਟੋਨੀਅਨ ਮਕੈਨਿਕਸ,নিউটনিয়ান মেকানিক্স
ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ,নিউটনের বিভক্ত পার্থক্য সূত্র
ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ,নিউটনের গতির সূত্র
ਨੇਮਨ ਦੀ ਵੰਡ,নেইমান বরাদ্দ
ਨੇਮਨ ਪੀਅਰਸਨ ਥਿਊਰੀ,নেইম্যান পিয়ারসন তত্ত্ব
ਨਿਰਪੱਖ ਤੱਤ,নিলপোটেন্ট উপাদান
ਨੀਲਪੋਟੈਂਟ ਮੈਟਰਿਕਸ,নিলপোটেন্ট ম্যাট্রিক্স
ਨੋਡ,নোড
ਗੈਰ-ਅਬੇਲੀਅਨ ਸਮੂਹ,নন-আবেলিয়ান গ্রুপ
ਗੈਰ-ਪੂਰਨ ਕਨਵਰਜੈਂਸ,অ-পরম মিলন
ਗੈਰ-ਬੀਜਗਣਿਤ,অ-বীজগণিত
ਗੈਰ-ਡਿਜਨਰੇਟ,অধঃপতিত
ਗੈਰ-ਡਿਜਨਰੇਟ ਬੁਨਿਆਦੀ ਸੰਭਵ ਹੱਲ,নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান
ਗੈਰ-ਸੰਘਣੀ,অ ঘন
ਗੈਰ-ਸੰਘਣੀ ਸੈੱਟ,অ ঘন সেট
ਅੰਕਾਂ ਦੀ ਗੈਰ-ਗਿਣਤੀਯੋਗ ਅਨੰਤਤਾ,পয়েন্টের অ-গণনাযোগ্য অসীমতা
ਗੈਰ-ਗਿਣਤੀਯੋਗ ਸੈੱਟ,অ গণনাযোগ্য সেট
ਗੈਰ-ਭਿੰਨਤਾਯੋਗ,অ-পার্থক্য
ਗੈਰ-ਖਾਲੀ ਉਪ-ਸੈੱਟ,অ খালি উপসেট
ਗੈਰ-ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,অ-ইউক্লিডীয় জ্যামিতি
ਗੈਰ-ਸਰੂਪ,অ-সমজাতীয়
ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ,অ ছেদকারী
ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,অ-রৈখিক বীজগণিত সমীকরণ
ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ,অ-রৈখিক সমীকরণ
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,নন-লিনিয়ার প্রোগ্রামিং
ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,নন-লিনিয়ার রিগ্রেশন
ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ,অ-রৈখিক সম্পর্ক
ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ,অ নেতিবাচক পূর্ণসংখ্যা
ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ,অ-নেতিবাচক পরিবর্তনশীল
