Marathi,Punjabi
लूप सुधारणा,ਲੂਪ ਸੋਧ
लूप नेटवर्क,ਲੂਪ ਨੈੱਟਵਰਕ
पळवाट सुरू,ਲੂਪ ਸ਼ੁਰੂ
लूप समाप्ती,ਲੂਪ ਸਮਾਪਤੀ
लूप-बॅक चाचणी,ਲੂਪ-ਬੈਕ ਟੈਸਟ
सैलपणे जोडलेले,ਢਿੱਲੀ ਜੋੜੀ
दोषरहित कॉम्प्रेशन,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
हानीकारक कॉम्प्रेशन,ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ
कमी बाइट,ਘੱਟ ਬਾਈਟ
निम्न पातळीची भाषा,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
कमी पास फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
कमी बंधन,ਹੇਠਲੀ ਸੀਮਾ
मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण),ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ)
मशीन,ਮਸ਼ੀਨ
मशीन पत्ता,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
मशीन कोड,ਮਸ਼ੀਨ ਕੋਡ
मशीन सायकल,ਮਸ਼ੀਨ ਚੱਕਰ
मशीनवर अवलंबून असलेली भाषा,ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ
मशीनवर अवलंबून असलेले सॉफ्टवेअर,ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ
मशीन त्रुटी,ਮਸ਼ੀਨ ਗਲਤੀ
मशीन निष्क्रिय वेळ,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
मशीन स्वतंत्र भाषा,ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ
मशीन सूचना,ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ
मशीन बुद्धिमत्ता,ਮਸ਼ੀਨ ਬੁੱਧੀ
मशीन भाषा,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
मशीन लर्निंग,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
मशीन ऑपरेशन,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
मशीन ओरिएंटेड भाषा,ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
मशीन चालवणे,ਮਸ਼ੀਨ ਰਨ
मशीन सिम्युलेशन,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
मशीनचा वेळ खराब झाला,ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ
मशीन भाषांतर,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
मशीन शब्द,ਮਸ਼ੀਨ ਸ਼ਬਦ
मॅक्रो (= मॅक्रो सूचना),ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ)
मॅक्रो युक्तिवाद,ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ
मॅक्रो असेंब्ली प्रोग्राम,ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ
मॅक्रो कॉल,ਮੈਕਰੋ ਕਾਲ
मॅक्रो कोड,ਮੈਕਰੋ ਕੋਡ
मॅक्रो कमांड,ਮੈਕਰੋ ਕਮਾਂਡ
मॅक्रो घोषणा,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
मॅक्रो व्याख्या,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
मॅक्रो फ्लो चार्ट,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
मॅक्रो जनरेटर,ਮੈਕਰੋ ਜਨਰੇਟਰ
मॅक्रो सूचना,ਮੈਕਰੋ ਹਦਾਇਤ
मॅक्रो भाषा,ਮੈਕਰੋ ਭਾਸ਼ਾ
मॅक्रो लायब्ररी,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
मॅक्रो पॅरामीटर,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
मॅक्रो प्रक्रिया,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
मॅक्रो प्रोसेसर,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ
मॅक्रो प्रोग्रामिंग,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
मॅक्रो प्रोटोटाइप,ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ
मॅक्रो-कोडिंग,ਮੈਕਰੋ-ਕੋਡਿੰਗ
मॅगाबाइट (MB),ਮੈਗਾਬਾਈਟ (MB)
जादूचे पात्र,ਜਾਦੂ ਅੱਖਰ
जादूची संख्या,ਮੈਜਿਕ ਨੰਬਰ
चुंबकीय बबल मेमरी,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
चुंबकीय कार्ड,ਚੁੰਬਕੀ ਕਾਰਡ
चुंबकीय सेल,ਚੁੰਬਕੀ ਸੈੱਲ
चुंबकीय वर्ण,ਚੁੰਬਕੀ ਅੱਖਰ
चुंबकीय कोर स्टोरेज,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
चुंबकीय डिस्क,ਚੁੰਬਕੀ ਡਿਸਕ
चुंबकीय डिस्क पत्ता,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
चुंबकीय डिस्क मेमरी,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
चुंबकीय ड्रम,ਚੁੰਬਕੀ ਡਰੱਮ
चुंबकीय एन्कोडिंग,ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ
चुंबकीय डोके,ਚੁੰਬਕੀ ਸਿਰ
चुंबकीय शाई,ਚੁੰਬਕੀ ਸਿਆਹੀ
चुंबकीय शाई वर्ण ओळख (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
चुंबकीय माध्यम,ਚੁੰਬਕੀ ਮੀਡੀਆ
चुंबकीय वाचन,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
चुंबकीय रेकॉर्डिंग,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
चुंबकीय संचयन,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
चुंबकीय पट्टी,ਚੁੰਬਕੀ ਪੱਟੀ
चुंबकीय टेप,ਚੁੰਬਕੀ ਟੇਪ
चुंबकीय टेप काडतूस,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
चुंबकीय टेप ड्राइव्ह,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
चुंबकीय टेप शीर्षलेख,ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ
चुंबकीय टेप ग्रंथपाल,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
चुंबकीय टेप वाहतूक,ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ
चुंबकीय टेप युनिट,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
चुंबकीय पातळ फिल्म,ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ
चुंबकीय ट्रॅक,ਚੁੰਬਕੀ ਟਰੈਕ
मॅग्नेटो ऑप्टिक स्टोरेज,ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼
मॅग्नेटोग्राफिक प्रिंटर,ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ
मॅग्नेटोस्ट्रक्शन,ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ
चुंबकीय प्रतिबंधात्मक टॅब्लेट,magnetostrictive ਗੋਲੀ
मेल बॉक्स,ਮੇਲ ਬਾਕਸ
मेल विलीनीकरण,ਮੇਲ ਅਭੇਦ
मुख्य नियंत्रण युनिट,ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ
मुख्य चौकट,ਮੁੱਖ ਫਰੇਮ
मुख्य फ्रेम सिस्टम,ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ
मुख्य स्मृती,ਮੁੱਖ ਮੈਮੋਰੀ
मुख्य कार्यक्रम,ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ
मुख्य स्टोरेज,ਮੁੱਖ ਸਟੋਰੇਜ਼
मुख्य स्विच,ਮੁੱਖ ਸਵਿੱਚ
देखभाल,ਰੱਖ-ਰਖਾਅ
देखभाल पॅनेल,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
देखभाल वेळ,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
प्रमुख चक्र,ਮੁੱਖ ਚੱਕਰ
प्रमुख साधन,ਮੁੱਖ ਜੰਤਰ
प्रमुख की,ਮੁੱਖ ਕੁੰਜੀ
प्रमुख राज्य,ਪ੍ਰਮੁੱਖ ਰਾਜ
प्रमुख रचना,ਮੁੱਖ ਬਣਤਰ
प्रमुख कार्य,ਮੁੱਖ ਕੰਮ
बहुसंख्य घटक,ਬਹੁਮਤ ਤੱਤ
बहुसंख्य गेट,ਬਹੁਗਿਣਤੀ ਗੇਟ
बहुसंख्य ऑपरेशन,ਬਹੁਮਤ ਕਾਰਵਾਈ
मेकअप वेळ,ਮੇਕਅਪ ਦਾ ਸਮਾਂ
खराब कार्य दिनचर्या,ਖਰਾਬ ਰੁਟੀਨ
व्यवस्थापन विकास,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
व्यवस्थापन माहिती प्रणाली (MIS),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
व्यवस्थापन विज्ञान,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
मँचेस्टर कोडिंग,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
मॅनिफोल्डिंग,ਮੈਨੀਫੋਲਡਿੰਗ
फेरफार केलेले चल,ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ
अनुक्रमणिका हाताळणे,ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ
मनुष्य-मशीन सिम्युलेशन,ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
मॅन्युअल पत्ता स्विच,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
मॅन्युअल विश्लेषण,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
मॅन्युअल उत्तर देणे,ਦਸਤੀ ਜਵਾਬ
मॅन्युअल एंट्री,ਦਸਤੀ ਇੰਦਰਾਜ਼
मॅन्युअल एक्सचेंज,ਦਸਤੀ ਵਟਾਂਦਰਾ
मॅन्युअल इनपुट,ਦਸਤੀ ਇੰਪੁੱਟ
मॅन्युअल ऑपरेशन,ਦਸਤੀ ਕਾਰਵਾਈ
अनेक ते अनेक संबंध,ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ
अनेक ते एक डीकोडर,ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ
नकाशा पद्धत,ਨਕਸ਼ਾ ਵਿਧੀ
मॅपिंग,ਮੈਪਿੰਗ
समास,ਹਾਸ਼ੀਏ
मार्जिन त्रुटी,ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ
किरकोळ तपासणी,ਮਾਮੂਲੀ ਜਾਂਚ
किरकोळ चाचणी,ਮਾਮੂਲੀ ਟੈਸਟ
चिन्ह ओळख,ਨਿਸ਼ਾਨ ਖੋਜ
वाचन चिन्हांकित करा,ਮਾਰਕ ਰੀਡਿੰਗ
मार्क स्कॅनिंग,ਮਾਰਕ ਸਕੈਨਿੰਗ
चिन्हांकित अर्थ,ਮਾਰਕ ਭਾਵਨਾ
मार्कर,ਮਾਰਕਰ
चिन्हांकित करणे,ਨਿਸ਼ਾਨਦੇਹੀ
चिन्हांकित लहर,ਮਾਰਕਿੰਗ ਲਹਿਰ
मार्कोव्ह साखळी,markov ਚੇਨ
मार्कोव्ह स्त्रोत,markov ਸਰੋਤ
मार्क-अप भाषा,ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ
मासेर,ਮਾਸਰ
मासेर,ਮਾਸਰ
मुखवटा,ਮਾਸਕ
मास्क बिट,ਮਾਸਕ ਬਿੱਟ
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
मास्क रजिस्टर,ਮਾਸਕ ਰਜਿਸਟਰ
मुखवटा घातलेला रॉम,ਮਾਸਕ ਕੀਤਾ ROM
मुखवटा,ਮਾਸਕਿੰਗ
वस्तुमान डेटा,ਪੁੰਜ ਡਾਟਾ
वस्तुमान मेमरी,ਪੁੰਜ ਮੈਮੋਰੀ
मोठ्या प्रमाणात समांतर,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
मास्टर,ਮਾਸਟਰ
मास्टर कार्ड,ਮਾਸਟਰ ਕਾਰਡ
मास्टर घड्याळ,ਮਾਸਟਰ ਘੜੀ
मास्टर कन्सोल,ਮਾਸਟਰ ਕੰਸੋਲ
मास्टर डेटा,ਮਾਸਟਰ ਡਾਟਾ
मुख्य आकृती,ਮਾਸਟਰ ਚਿੱਤਰ
मास्टर फाइल,ਮਾਸਟਰ ਫਾਈਲ
मुख्य गट,ਮਾਸਟਰ ਗਰੁੱਪ
गुरुकिल्ली,ਮਾਸਟਰ ਕੁੰਜੀ
मास्टर लायब्ररी टेप,ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
मास्टर प्रोसेसर,ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ
मास्टर प्रोग्राम,ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ
मास्टर स्टेशन,ਮਾਸਟਰ ਸਟੇਸ਼ਨ
मास्टर टेप,ਮਾਸਟਰ ਟੇਪ
मास्टर टर्मिनल,ਮਾਸਟਰ ਟਰਮੀਨਲ
मास्टर/स्लेव्ह डिव्हाइस,ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ
मास्टर / गुलाम प्रणाली,ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ
जुळवा,ਮੈਚ
जुळणारे,ਮੇਲ ਖਾਂਦਾ
गणितीय प्रोग्रामिंग,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
गणितीय अनुकरण,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
मॅट्रिक्स,ਮੈਟਰਿਕਸ
मॅट्रिक्स प्रिंटर,ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
मॅट्रिक्स स्विच,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
मॅट्रिक्स सारणी,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
मॅक्सी संगणक,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
कमाल संगणक,ਮੈਕਸੀਕੰਪਿਊਟਰ
जास्तीत जास्त घटक,ਅਧਿਕਤਮ ਤੱਤ
कमाल मुदत (मानक बेरीज टर्म),ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ)
मॅक्सवेल डिमन,ਮੈਕਸਵੈਲ ਡੈਮਨ
मीन,ਮਤਲਬ
म्हणजे दुरुस्तीची वेळ,ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ
अयशस्वी दरम्यानचा वेळ (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
म्हणजे अपयशाची वेळ,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
दुरुस्तीसाठी वेळ,ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ
दुरुस्तीची वेळ (MTTR),ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
मेगाबिट प्रति सेकंद (MB Ps),ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps)
सदस्य ऑब्जेक्ट,ਸਦੱਸ ਵਸਤੂ
सदस्य रेकॉर्ड,ਸਦੱਸ ਰਿਕਾਰਡ
स्मृती,ਮੈਮੋਰੀ
मेमरी अॅरे,ਮੈਮੋਰੀ ਐਰੇ
मेमरी बँक,ਮੈਮੋਰੀ ਬੈਂਕ
मेमरी बफर रजिस्टर,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
मेमरी बस,ਮੈਮੋਰੀ ਬੱਸ
मेमरी कार्ड,ਮੈਮੋਰੀ ਕਾਰਡ
मेमरी सेल,ਮੈਮੋਰੀ ਸੈੱਲ
मेमरी कॉम्पॅक्शन,ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ
मेमरी कोर,ਮੈਮੋਰੀ ਕੋਰ
स्मृती चक्र,ਮੈਮੋਰੀ ਚੱਕਰ
मेमरी डेटा रजिस्टर,ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ
मेमरी डंप,ਮੈਮੋਰੀ ਡੰਪ
मेमरी एक्सचेंज,ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ
मेमरी पदानुक्रम,ਮੈਮੋਰੀ ਲੜੀ
मेमरी सूचना,ਮੈਮੋਰੀ ਹਦਾਇਤ
मेमरी व्यवस्थापन,ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ
मेमरी नकाशा,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
मेमरी मॅप केलेले I/O,ਮੈਮੋਰੀ ਮੈਪਡ I/O
मेमरी मॉडेल,ਮੈਮੋਰੀ ਮਾਡਲ
मेमरी मॉड्यूल,ਮੈਮੋਰੀ ਮੋਡੀਊਲ
मेमरी पॉइंटर रजिस्टर,ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ
स्मृती शक्ती,ਯਾਦ ਸ਼ਕਤੀ
मेमरी संरक्षण,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
मेमरी संदर्भ सूचना,ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼
मेमरी निवासी कार्यक्रम,ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ
मेमरी युनिट,ਮੈਮੋਰੀ ਯੂਨਿਟ
मेनू,ਮੀਨੂ
मेनू बार,ਮੇਨੂ ਪੱਟੀ
मेनू ड्राइव्ह,ਮੇਨੂ ਡਰਾਈਵ
मेनू निवड,ਮੇਨੂ ਚੋਣ
मेनू-चालित कार्यक्रम,ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
विलीन,ਮਿਲਾਓ
एक्सचेंज क्रमवारी विलीन करा,ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ
क्रमवारी विलीन करा,ਕ੍ਰਮਬੱਧ ਅਭੇਦ
विलीन करणे,ਮਿਲਾਉਣਾ
जाळी नेटवर्क,ਜਾਲ ਨੈੱਟਵਰਕ
मेसेजिंग,ਮੈਸੇਜਿੰਗ
संदेश,ਸੁਨੇਹਾ
संदेश प्रमाणीकरण,ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ
संदेश बॉक्स,ਸੁਨੇਹਾ ਬਾਕਸ
संदेश सर्किट,ਸੁਨੇਹਾ ਸਰਕਟ
संदेश स्वरूप,ਸੁਨੇਹਾ ਫਾਰਮੈਟ
संदेश शीर्षलेख,ਸੁਨੇਹਾ ਸਿਰਲੇਖ
संदेश मोड,ਸੁਨੇਹਾ ਮੋਡ
संदेश जात आहे,ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ
संदेश मतदान,ਸੁਨੇਹਾ ਪੋਲਿੰਗ
संदेश रांग,ਸੁਨੇਹਾ ਕਤਾਰ
संदेश स्विच,ਸੁਨੇਹਾ ਸਵਿੱਚ
संदेश मजकूर,ਸੁਨੇਹਾ ਟੈਕਸਟ
संदेश हस्तांतरण एजंट,ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ
मेटा असेंबलर,ਮੈਟਾ ਅਸੈਂਬਲਰ
मेटा वर्ग,ਮੈਟਾ ਕਲਾਸ
मेटा संकलन,ਮੈਟਾ ਸੰਕਲਨ
मेटा कंपाइलर,ਮੈਟਾ ਕੰਪਾਈਲਰ
मेटा भाषा,ਮੈਟਾ ਭਾਸ਼ਾ
मेटा नेटवर्क,ਮੈਟਾ ਨੈੱਟਵਰਕ
मेटा सिस्टम,ਮੈਟਾ ਸਿਸਟਮ
पद्धत,ਵਿਧੀ
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN)
सूक्ष्म,ਮਾਈਕ੍ਰੋ
सूक्ष्म कोड,ਮਾਈਕ੍ਰੋ ਕੋਡ
सूक्ष्म संगणक,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
सूक्ष्म नियंत्रक,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
सूक्ष्म सायकल,ਮਾਈਕਰੋ ਚੱਕਰ
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
सूक्ष्म सूक्ष्म प्राधिकरण,ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ
सूक्ष्म ऑर्डर,ਮਾਈਕ੍ਰੋ ਆਰਡਰ
मायक्रो/मेनफ्रेम लिंक,ਮਾਈਕ੍ਰੋ/ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ
मायक्रोचिप,ਮਾਈਕ੍ਰੋਚਿੱਪ
मायक्रोकोबोल,ਮਾਈਕ੍ਰੋਕੋਬੋਲ
मायक्रोकोड,ਮਾਈਕ੍ਰੋਕੋਡ
मायक्रोफिचे,ਮਾਈਕ੍ਰੋਫਾਈਚ
मायक्रोफ्लॉपी,ਮਾਈਕ੍ਰੋਫਲੋਪੀ
मायक्रोफॉर्म रीडर,ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ
मायक्रोफ्रेम,ਮਾਈਕ੍ਰੋਫ੍ਰੇਮ
मायक्रोग्राफिक्स,ਮਾਈਕ੍ਰੋਗ੍ਰਾਫਿਕਸ
मायक्रोफोन,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
मायक्रोफोटोग्राफ,ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫ
मायक्रोप्रोसेसिंग युनिट,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ
मायक्रोप्रोसेसर,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
मायक्रोप्रोसेसर चिप,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਚਿੱਪ
मायक्रोप्रोसेसर कंपाइलर,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੰਪਾਈਲਰ
मायक्रोप्रोसेसर युनिट (MPU),ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਯੂਨਿਟ (MPU)
मायक्रोप्रोग्राम,ਮਾਈਕ੍ਰੋਪ੍ਰੋਗਰਾਮ
सूक्ष्म अनुक्रम,ਸੂਖਮ ਅਨੁਕ੍ਰਮ
मायक्रोसॉफ्ट,ਮਾਈਕ੍ਰੋਸਾਫਟ
मायक्रोसॉफ्ट विंडोज,ਮਾਈਕ੍ਰੋਸਾਫਟ ਵਿੰਡੋਜ਼
मायक्रोवेव्ह,ਮਾਈਕ੍ਰੋਵੇਵ
मायक्रोवेव्ह लिंक,ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ
मायक्रोवेव्ह प्रसार,ਮਾਈਕ੍ਰੋਵੇਵ ਪ੍ਰਸਾਰ
मध्यम व्यवस्थापन,ਮੱਧ ਪ੍ਰਬੰਧਨ
मिडलवेअर,ਮਿਡਲਵੇਅਰ
मिडीकॉम्प्युटर,ਮਿਡੀਕੰਪਿਊਟਰ
मध्यबिंदू,ਮਿਡਪੁਆਇੰਟ
मध्यावधी,ਮਿਡਟਰਮ
स्थलांतर मार्ग,ਪਰਵਾਸ ਮਾਰਗ
प्रति सेकंद दशलक्ष सूचना (MIPS),ਮਿਲੀਅਨ ਨਿਰਦੇਸ਼ ਪ੍ਰਤੀ ਸਕਿੰਟ (MIPS)
लघुसंगणक,ਮਿਨੀ ਕੰਪਿਊਟਰ
मिनीडिस्केट,ਮਿਨੀਡਿਸਕੇਟ
किमान कर्नल,ਘੱਟੋ-ਘੱਟ ਕਰਨਲ
किमान उत्पादन,ਘੱਟੋ-ਘੱਟ ਉਤਪਾਦ
किमान झाड,ਘੱਟੋ-ਘੱਟ ਰੁੱਖ
minimax (किमान-कमाल) अल्गोरिदम,minimax (ਘੱਟੋ-ਘੱਟ) ਐਲਗੋਰਿਦਮ
किमान प्रक्रिया,ਘੱਟੋ-ਘੱਟ ਪ੍ਰਕਿਰਿਆ
झाडासाठी किमान खर्च,ਘੱਟੋ-ਘੱਟ ਲਾਗਤ ਫੈਲੇ ਰੁੱਖ
किमान विलंब कोडिंग,ਘੱਟੋ-ਘੱਟ ਲੇਟੈਂਸੀ ਕੋਡਿੰਗ
किरकोळ उपकरण,ਮਾਮੂਲੀ ਜੰਤਰ
मिंटरिम,ਮਿੰਟਰਿਮ
वजा ध्वज,ਘਟਾਓ ਝੰਡਾ
वजा ध्वज,ਘਟਾਓ ਝੰਡਾ
वजा क्षेत्र,ਘਟਾਓ ਜ਼ੋਨ
आरसा,ਸ਼ੀਸ਼ਾ
मिरर साइट,ਮਿਰਰ ਸਾਈਟ
मिश्र मूलांक नोटेशन,ਮਿਕਸਡ-ਰੇਡੀਕਸ ਸੰਕੇਤ
मिक्सर,ਮਿਕਸਰ
मेमोनिक,ਮੈਮੋਨਿਕ
मेमोनिक पत्ता,ਯਾਦਦਾਸ਼ਤ ਪਤਾ
नेमोनिक्स,ਮੈਮੋਨਿਕਸ
मोबाईल,ਮੋਬਾਈਲ
मोबाइल संगणन,ਮੋਬਾਈਲ ਕੰਪਿਊਟਿੰਗ
मॉडेल,ਮਾਡਲ
मोडलेस संपादक,ਮਾਡਲ ਰਹਿਤ ਸੰਪਾਦਕ
