Gujarati,Bengali
લોજિક ચાર્ટ (ફ્લો ચાર્ટ),লজিক চার্ট (ফ্লো চার্ট)
લોજિક સર્કિટ,লজিক সার্কিট
તર્ક ડિઝાઇન,লজিক ডিজাইন
લોજિક ડાયાગ્રામ,লজিক ডায়াগ্রাম
લોજિક ફ્લો ચાર્ટ,লজিক ফ্লো চার্ট
તર્ક કાર્ય,লজিক ফাংশন
તર્ક દ્વાર,লজিক গেট
લોજિક પ્રોગ્રામિંગ,লজিক প্রোগ্রামিং
તર્ક પરિવર્તન,যুক্তির পরিবর্তন
તર્કની સ્થિતિ,যুক্তি অবস্থা
તર્ક સ્વીચ,লজিক সুইচ
તર્ક એકમ,লজিক ইউনিট
તાર્કિક,যৌক্তিক
તાર્કિક જોડાણ,যৌক্তিক সংযোগ
લોજિકલ ડેટા માળખું,যৌক্তিক তথ্য কাঠামো
લોજિકલ ડાયાગ્રામ,লজিক্যাল ডায়াগ্রাম
તાર્કિક અભિવ્યક્તિ,যৌক্তিক অভিব্যক্তি
લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ),লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট)
તાર્કિક IF,যৌক্তিক IF
લોજિકલ કામગીરી,যৌক্তিক অপারেশন
લોજિકલ ઓપરેટર,লজিক্যাল অপারেটর
તાર્કિક સંબંધ,যৌক্তিক সম্পর্ক
તાર્કિક યોજના,যৌক্তিক স্কিম
તાર્કિક પ્રતીક,যৌক্তিক প্রতীক
તાર્કિક પ્રકાર,লজিক্যাল টাইপ
તાર્કિક મૂલ્ય,যৌক্তিক মান
લોજિકલ ચલ,যৌক্তিক পরিবর্তনশীল
આગળ જુઓ કેરી,এগিয়ে তাকান বহন
સેટ આગળ જુઓ,সামনে সেট দেখুন
જુઓ,খুঁজে দেখো
લૂપ,লুপ
લૂપ નિયંત્રણ,লুপ নিয়ন্ত্রণ
લૂપ આરંભ,লুপ ইনিশিয়ালাইজেশন
લૂપ ફેરફાર,লুপ পরিবর্তন
લૂપ નેટવર્ક,লুপ নেটওয়ার্ক
લૂપ શરૂઆત,লুপ শুরু
લૂપ સમાપ્તિ,লুপ সমাপ্তি
લૂપ-બેક ટેસ્ટ,লুপ-ব্যাক পরীক্ষা
ઢીલી રીતે જોડાયેલી,ঢিলেঢালাভাবে মিলিত
લોસલેસ કમ્પ્રેશન,ক্ষতিহীন কম্প্রেশন
નુકસાનકારક કમ્પ્રેશન,ক্ষতিকর কম্প্রেশন
ઓછી બાઈટ,কম বাইট
નિમ્ન સ્તરની ભાષા,নিম্ন স্তরের ভাষা
નીચા પાસ ફિલ્ટર,কম পাস ফিল্টার
ના જેટલું કે તેનાથી ઓછું,নিম্ন সীমা
મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ),ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ)
મશીન,মেশিন
મશીન સરનામું,মেশিন ঠিকানা
મશીન કોડ,মেশিন কোড
મશીન ચક્ર,মেশিন চক্র
મશીન આધારિત ભાષા,মেশিন নির্ভর ভাষা
મશીન આધારિત સોફ્ટવેર,মেশিন নির্ভর সফটওয়্যার
મશીનની ભૂલ,মেশিন ত্রুটি
મશીન નિષ્ક્રિય સમય,মেশিন অলস সময়
મશીન સ્વતંત્ર ભાષા,মেশিন স্বাধীন ভাষা
મશીન સૂચના,মেশিনের নির্দেশনা
મશીન બુદ્ધિ,মেশিন বুদ্ধিমত্তা
મશીન ભાષા,মেশিন ভাষা
મશીન લર્નિંગ,মেশিন লার্নিং
મશીન કામગીરી,মেশিন অপারেশন
મશીન લક્ષી ભાષા,মেশিন ওরিয়েন্টেড ভাষা
મશીન ચલાવવું,মেশিন চালানো
મશીન સિમ્યુલેશન,মেশিন সিমুলেশন
મશીનનો સમય બગડ્યો,মেশিন নষ্ট সময়
મશીન અનુવાદ,যন্ত্রানুবাদ
મશીન શબ્દ,মেশিন শব্দ
મેક્રો (=મેક્રો સૂચના),ম্যাক্রো (= ম্যাক্রো নির্দেশ)
મેક્રો દલીલ,ম্যাক্রো যুক্তি
મેક્રો એસેમ્બલી પ્રોગ્રામ,ম্যাক্রো সমাবেশ প্রোগ্রাম
મેક્રો કોલ,ম্যাক্রো কল
મેક્રો કોડ,ম্যাক্রো কোড
મેક્રો આદેશ,ম্যাক্রো কমান্ড
મેક્રો ઘોષણા,ম্যাক্রো ঘোষণা
મેક્રો વ્યાખ્યા,ম্যাক্রো সংজ্ঞা
મેક્રો ફ્લો ચાર્ટ,ম্যাক্রো ফ্লো চার্ট
મેક્રો જનરેટર,ম্যাক্রো জেনারেটর
મેક્રો સૂચના,ম্যাক্রো নির্দেশ
મેક્રો ભાષા,ম্যাক্রো ভাষা
મેક્રો લાઇબ્રેરી,ম্যাক্রো লাইব্রেরি
મેક્રો પરિમાણ,ম্যাক্রো প্যারামিটার
મેક્રો પ્રોસેસિંગ,ম্যাক্রো প্রক্রিয়াকরণ
મેક્રો પ્રોસેસર,ম্যাক্রো প্রসেসর
મેક્રો પ્રોગ્રામિંગ,ম্যাক্রো প্রোগ্রামিং
મેક્રો પ્રોટોટાઇપ,ম্যাক্রো প্রোটোটাইপ
મેક્રો-કોડિંગ,ম্যাক্রো-কোডিং
મેગાબાઈટ (MB),ম্যাগাবাইট (এমবি)
જાદુઈ પાત્ર,জাদু চরিত্র
જાદુઈ સંખ્યા,জাদু সংখ্যা
ચુંબકીય બબલ મેમરી,চৌম্বকীয় বুদ্বুদ মেমরি
ચુંબકીય કાર્ડ,চৌম্বক কার্ড
ચુંબકીય કોષ,চৌম্বক কোষ
ચુંબકીય પાત્ર,চৌম্বক চরিত্র
ચુંબકીય કોર સંગ્રહ,চৌম্বকীয় কোর স্টোরেজ
ચુંબકીય ડિસ્ક,চৌম্বকীয় ডিস্ক
ચુંબકીય ડિસ્ક સરનામું,চৌম্বকীয় ডিস্ক ঠিকানা
ચુંબકીય ડિસ્ક મેમરી,চৌম্বকীয় ডিস্ক মেমরি
ચુંબકીય ડ્રમ,চৌম্বক ড্রাম
ચુંબકીય એન્કોડિંગ,চৌম্বকীয় এনকোডিং
ચુંબકીય વડા,চৌম্বকীয় মাথা
ચુંબકીય શાહી,চৌম্বক কালি
ચુંબકીય શાહી અક્ષર ઓળખ (MICR),চৌম্বক কালি অক্ষর স্বীকৃতি (MICR)
ચુંબકીય માધ્યમ,চৌম্বক মিডিয়া
ચુંબકીય વાંચન,চৌম্বকীয় পড়া
ચુંબકીય રેકોર્ડિંગ,চৌম্বকীয় রেকর্ডিং
ચુંબકીય સંગ્રહ,চৌম্বকীয় সঞ্চয়স্থান
ચુંબકીય પટ્ટી,চৌম্বক ফালা
ચુંબકીય ટેપ,চৌম্বকীয় টেপ
ચુંબકીય ટેપ કારતૂસ,চৌম্বক টেপ কার্তুজ
ચુંબકીય ટેપ ડ્રાઇવ,চৌম্বকীয় টেপ ড্রাইভ
ચુંબકીય ટેપ હેડર,চৌম্বকীয় টেপ হেডার
ચુંબકીય ટેપ ગ્રંથપાલ,চৌম্বক টেপ গ্রন্থাগারিক
ચુંબકીય ટેપ પરિવહન,চৌম্বকীয় টেপ পরিবহন
ચુંબકીય ટેપ એકમ,চৌম্বকীয় টেপ ইউনিট
ચુંબકીય પાતળી ફિલ્મ,চৌম্বকীয় পাতলা ফিল্ম
ચુંબકીય ટ્રેક,চৌম্বক ট্র্যাক
મેગ્નેટો ઓપ્ટિક સ્ટોરેજ,ম্যাগনেটো অপটিক স্টোরেজ
મેગ્નેટોગ્રાફિક પ્રિન્ટર,ম্যাগনেটোগ্রাফিক প্রিন্টার
મેગ્નેટોસ્ટ્રિક્શન,ম্যাগনেটোস্ট্রিকশন
મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ,ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট
મેઈલ બોક્સ,মেইল বক্স
મેલ મર્જ,মেইল মার্জ
મુખ્ય નિયંત્રણ એકમ,প্রধান নিয়ন্ত্রণ ইউনিট
મુખ્ય ફ્રેમ,প্রধান ফ্রেম
મુખ્ય ફ્રેમ સિસ્ટમ,প্রধান ফ্রেম সিস্টেম
મુખ્ય મેમરી,প্রধান স্মৃতি
મુખ્ય કાર્યક્રમ,প্রধান প্রোগ্রাম
મુખ્ય સંગ્રહ,প্রধান স্টোরেজ
મુખ્ય સ્વીચ,প্রধান সুইচ
જાળવણી,রক্ষণাবেক্ষণ
જાળવણી પેનલ,রক্ষণাবেক্ষণ প্যানেল
જાળવણી સમય,রক্ষণাবেক্ষণ সময়
મુખ્ય ચક્ર,প্রধান চক্র
મુખ્ય ઉપકરણ,প্রধান ডিভাইস
મુખ્ય ચાવી,প্রধান কী
મુખ્ય રાજ્ય,প্রধান রাষ্ট্র
મુખ્ય માળખું,প্রধান কাঠামো
મુખ્ય કાર્ય,প্রধান কাজ
બહુમતી તત્વ,সংখ্যাগরিষ্ঠ উপাদান
બહુમતી દરવાજો,সংখ্যাগরিষ্ঠ গেট
બહુમતી કામગીરી,সংখ্যাগরিষ্ঠ অপারেশন
મેકઅપ સમય,মেকআপ সময়
ખામીયુક્ત નિયમિત,ত্রুটিপূর্ণ রুটিন
સંચાલન વિકાસ,ব্যবস্থাপনা উন্নয়ন
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),ব্যবস্থাপনা তথ্য সিস্টেম (MIS)
મેનેજમેન્ટ વિજ્ઞાન,ব্যবস্থাপনা বিজ্ঞান
માન્ચેસ્ટર કોડિંગ,ম্যানচেস্টার কোডিং
મેનીફોલ્ડિંગ,ম্যানিফোল্ডিং
મેનિપ્યુલેટેડ ચલ,চালিত পরিবর্তনশীল
ઇન્ડેક્સીંગની હેરફેર,ম্যানিপুলেটিং ইনডেক্সিং
મેન-મશીન સિમ્યુલેશન,ম্যান-মেশিন সিমুলেশন
મેન્યુઅલ એડ્રેસ સ્વીચ,ম্যানুয়াল ঠিকানা সুইচ
મેન્યુઅલ વિશ્લેષણ,ম্যানুয়াল বিশ্লেষণ
મેન્યુઅલ જવાબો,ম্যানুয়াল উত্তর
મેન્યુઅલ એન્ટ્રી,ম্যানুয়াল এন্ট্রি
મેન્યુઅલ વિનિમય,ম্যানুয়াল বিনিময়
મેન્યુઅલ ઇનપુટ,হস্ত পরিচালিত
મેન્યુઅલ કામગીરી,সংক্ষিপ্ত কাজ
ઘણા થી ઘણા સંબંધ,অনেক থেকে অনেক সম্পর্ক
ઘણા થી એક ડીકોડર,অনেক থেকে এক ডিকোডার
નકશા પદ્ધતિ,মানচিত্র পদ্ধতি
મેપિંગ,ম্যাপিং
માર્જિન,মার্জিন
માર્જિન ભૂલ,মার্জিন ত্রুটি
સીમાંત ચેક,প্রান্তিক চেক
સીમાંત કસોટી,প্রান্তিক পরীক্ষা
માર્ક શોધ,চিহ্ন সনাক্তকরণ
માર્ક વાંચન,পড়া চিহ্নিত করুন
માર્ક સ્કેનિંગ,মার্ক স্ক্যানিং
માર્ક સેન્સ,মার্ক সেন্স
માર્કર,মার্কার
માર્કિંગ,চিহ্নিত করা
ચિહ્નિત તરંગ,চিহ্নিত তরঙ্গ
માર્કોવ સાંકળ,মার্কভ চেইন
માર્કોવ સ્ત્રોત,মার্কভ উৎস
માર્ક-અપ ભાષા,মার্কআপ ভাষা
મેસર,মাসার
મેસર,মাসার
મહોરું,মুখোশ
માસ્ક બીટ,মাস্ক বিট
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,মাস্ক প্রোগ্রামেবল ডিভাইস
માસ્ક રજીસ્ટર,মাস্ক রেজিস্টার
માસ્ક કરેલ ROM,মুখোশযুক্ত রম
માસ્કીંગ,মাস্কিং
માસ ડેટા,ভর তথ্য
માસ મેમરી,ভর মেমরি
મોટા પાયે સમાંતર,ব্যাপকভাবে সমান্তরাল
માસ્ટર,ওস্তাদ
માસ્ટર કાર્ડ,মাস্টার কার্ড
મુખ્ય ઘડિયાળ,মাস্টার ঘড়ি
માસ્ટર કન્સોલ,মাস্টার কনসোল
મુખ્ય ડેટા,মূল তথ্য
માસ્ટર ડાયાગ્રામ,মাস্টার ডায়াগ্রাম
માસ્ટર ફાઇલ,প্রধান নথি
મુખ્ય જૂથ,মাস্টার গ্রুপ
મુખ્ય કી,প্রধান চাবি
માસ્ટર લાઇબ્રેરી ટેપ,মাস্টার লাইব্রেরি টেপ
મુખ્ય પ્રોસેસર,মাস্টার প্রসেসর
માસ્ટર પ્રોગ્રામ,মাস্টার প্রোগ্রাম
મુખ્ય સ્ટેશન,মাস্টার স্টেশন
મુખ્ય ટેપ,মাস্টার টেপ
મુખ્ય ટર્મિનલ,মাস্টার টার্মিনাল
માસ્ટર/સ્લેવ ઉપકરણ,মাস্টার/দাস ডিভাইস
માસ્ટર/સ્લેવ સિસ્ટમ,প্রভু/দাস ব্যবস্থা
મેચ,ম্যাচ
મેચિંગ,ম্যাচিং
ગાણિતિક પ્રોગ્રામિંગ,গাণিতিক প্রোগ্রামিং
ગાણિતિક સિમ્યુલેશન,গাণিতিক সিমুলেশন
મેટ્રિક્સ,ম্যাট্রিক্স
મેટ્રિક્સ પ્રિન્ટર,ম্যাট্রিক্স প্রিন্টার
મેટ્રિક્સ સ્વીચ,ম্যাট্রিক্স সুইচ
મેટ્રિક્સ ટેબલ,ম্যাট্রিক্স টেবিল
મેક્સી કમ્પ્યુટર,ম্যাক্সি কম্পিউটার
મેક્સિકોમ્પ્યુટર,ম্যাক্সিকম্পিউটার
મહત્તમ તત્વ,সর্বাধিক উপাদান
મહત્તમ (પ્રમાણભૂત રકમ શબ્દ),সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ)
મેક્સવેલ ડિમન,ম্যাক্সওয়েল ডেমন
મીન,মানে
અર્થ સમારકામ સમય,মানে মেরামতের সময়
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
નિષ્ફળતાનો સમય,ব্যর্থতার সময় মানে
સમારકામ માટેનો સમય,মেরামত করার সময় মানে
સમારકામ માટેનો સરેરાશ સમય (MTTR),মেরামতের গড় সময় (MTTR)
મધ્યમ પાયે એકીકરણ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
મધ્યમ પાયે એકીકરણ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
મધ્યમ ગાળાના સંગ્રહ ઉપકરણ,মাঝারি মেয়াদী স্টোরেজ ডিভাইস
મેગાબીટ પ્રતિ સેકન્ડ (MB Ps),প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস)
સભ્ય પદાર્થ,সদস্য বস্তু
સભ્ય રેકોર્ડ,সদস্য রেকর্ড
મેમરી,স্মৃতি
મેમરી એરે,মেমরি অ্যারে
મેમરી બેંક,মেমরি ব্যাংক
મેમરી બફર રજિસ્ટર,মেমরি বাফার রেজিস্টার
મેમરી બસ,মেমরি বাস
મેમરી કાર્ડ,মেমরি কার্ড
મેમરી સેલ,মেমরি সেল
મેમરી કોમ્પેક્શન,মেমরি কম্প্যাকশন
મેમરી કોર,মেমরি কোর
મેમરી ચક્ર,মেমরি চক্র
મેમરી ડેટા રજિસ્ટર,মেমরি ডেটা রেজিস্টার
મેમરી ડમ્પ,মেমরি ডাম্প
મેમરી વિનિમય,মেমরি বিনিময়
મેમરી વંશવેલો,মেমরি অনুক্রম
મેમરી સૂચના,মেমরি নির্দেশনা
મેમરી મેનેજમેન્ટ,স্মৃতি ব্যবস্থাপনা
મેમરી નકશો,মেমরি মানচিত্র
મેમરી મેપ કરેલ I/O,মেমরি ম্যাপ করা I/O
મેમરી મોડેલ,মেমরি মডেল
મેમરી મોડ્યુલ,মেমরি মডিউল
મેમરી પોઇન્ટર રજીસ્ટર,মেমরি পয়েন্টার রেজিস্টার
મેમરી પાવર,স্মৃতি শক্তি
મેમરી રક્ષણ,মেমরি সুরক্ষা
મેમરી સંદર્ભ સૂચના,মেমরি রেফারেন্স নির্দেশনা
મેમરી નિવાસી કાર્યક્રમ,মেমরি আবাসিক প্রোগ্রাম
મેમરી યુનિટ,মেমরি ইউনিট
મેનુ,তালিকা
મેનુ બાર,মেনু বার
મેનુ ડ્રાઈવ,মেনু ড্রাইভ
મેનુ પસંદગી,মেনু নির্বাচন
મેનુ આધારિત કાર્યક્રમ,মেনু-চালিত প্রোগ্রাম
મર્જ કરો,একত্রিত করা
વિનિમય સૉર્ટ મર્જ કરો,একত্রিত বিনিময় সাজানোর
મર્જ સૉર્ટ,মার্জ সাজান
મર્જિંગ,মার্জিং
જાળીદાર નેટવર્ક,জাল নেটওয়ার্ক
મેસેજિંગ,মেসেজিং
સંદેશ,বার্তা
સંદેશ પ્રમાણીકરણ,বার্তা প্রমাণীকরণ
સંદેશ બોક્સ,বার্তা বাক্স
સંદેશ સર્કિટ,বার্তা সার্কিট
સંદેશ ફોર્મેટ,বার্তা বিন্যাস
સંદેશ હેડર,বার্তা শীর্ষ
સંદેશ મોડ,বার্তা মোড
સંદેશ પસાર,বার্তা পাস
સંદેશ મતદાન,বার্তা পোলিং
સંદેશ કતાર,বার্তা সারি
સંદેશ સ્વીચ,বার্তা সুইচ
સંદેશ ટેક્સ્ટ,বার্তার পাঠ্য
સંદેશ ટ્રાન્સફર એજન્ટ,বার্তা স্থানান্তর এজেন্ট
મેટા એસેમ્બલર,মেটা অ্যাসেম্বলার
મેટા વર્ગ,মেটা ক্লাস
મેટા સંકલન,মেটা সংকলন
મેટા કમ્પાઇલર,মেটা কম্পাইলার
મેટા ભાષા,মেটা ভাষা
મેટા નેટવર્ક,মেটা নেটওয়ার্ক
મેટા સિસ્ટમ,মেটা সিস্টেম
પદ્ધતિ,পদ্ধতি
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
સૂક્ષ્મ,মাইক্রো
માઇક્રો કોડ,মাইক্রো কোড
માઇક્રો કમ્પ્યુટર,মাইক্রো কম্পিউটার
માઇક્રો કંટ્રોલર,মাইক্রো কন্ট্রোলার
સૂક્ષ્મ ચક્ર,মাইক্রো চক্র
માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS),মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,মাইক্রো ইলেকট্রনিক্স
સૂક્ષ્મ લઘુ અધિકૃતતા,ক্ষুদ্র ক্ষুদ্র অনুমোদন
માઇક્રો ઓર્ડર,মাইক্রো অর্ডার
માઇક્રો/મેઇનફ્રેમ લિંક,মাইক্রো/মেনফ্রেম লিঙ্ক
માઇક્રોચિપ,মাইক্রোচিপ
માઇક્રોકોબોલ,মাইক্রোকোবল
માઇક્રોકોડ,মাইক্রোকোড
માઇક્રોફિચે,মাইক্রোফিচ
માઇક્રોફ્લોપી,মাইক্রোফ্লপি
માઇક્રોફોર્મ રીડર,মাইক্রোফর্ম রিডার
માઇક્રોફ્રેમ,মাইক্রোফ্রেম
માઈક્રોગ્રાફિક્સ,মাইক্রোগ্রাফিক্স
માઇક્રોફોન,মাইক্রোফোন
માઇક્રોફોટોગ્રાફ,মাইক্রোফটোগ্রাফ
માઇક્રોપ્રોસેસિંગ એકમ,মাইক্রোপ্রসেসিং ইউনিট
માઇક્રોપ્રોસેસર,মাইক্রোপ্রসেসর
માઇક્રોપ્રોસેસર ચિપ,মাইক্রোপ্রসেসর চিপ
માઇક્રોપ્રોસેસર કમ્પાઇલર,মাইক্রোপ্রসেসর কম্পাইলার
માઇક્રોપ્રોસેસર યુનિટ (MPU),মাইক্রোপ্রসেসর ইউনিট (MPU)
માઇક્રોપ્રોગ્રામ,মাইক্রোপ্রোগ্রাম
માઇક્રોસિક્વન્સ,মাইক্রোসিকোয়েন্স
માઈક્રોસોફ્ટ,মাইক্রোসফট
માઇક્રોસોફ્ટ વિન્ડોઝ,মাইক্রোসফট উইন্ডোজ
માઇક્રોવેવ,মাইক্রোওয়েভ
માઇક્રોવેવ લિંક,মাইক্রোওয়েভ লিঙ্ক
માઇક્રોવેવ પ્રચાર,মাইক্রোওয়েভ প্রচার
મધ્યમ સંચાલન,মধ্যম ব্যবস্থাপনা
મિડલવેર,মিডলওয়্যার
મિડીકોમ્પ્યુટર,মিডিকম্পিউটার
મધ્યબિંદુ,মধ্যবিন্দু
મધ્યસત્ર,মিডটার্ম
સ્થળાંતરનો માર્ગ,অভিবাসন পথ
મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS)
મિની કોમ્પ્યુટર,মিনিকম্পিউটার
મિનિડિસ્કેટ,মিনিডিস্কেট
ન્યૂનતમ કર્નલ,ন্যূনতম কার্নেল
ન્યૂનતમ ઉત્પાદન,সর্বনিম্ন পণ্য
ન્યૂનતમ વૃક્ષ,সর্বনিম্ন গাছ
મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ,minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম
ન્યૂનતમ પ્રક્રિયા,minimax পদ্ধতি
લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ,ন্যূনতম খরচ বিস্তৃত গাছ
ન્યૂનતમ લેટન્સી કોડિંગ,ন্যূনতম লেটেন্সি কোডিং
નાનું ઉપકરણ,ছোট ডিভাইস
મિન્ટેરિમ,মিন্টেরিম
માઈનસ ધ્વજ,বিয়োগ পতাকা
માઈનસ ધ્વજ,বিয়োগ পতাকা
માઈનસ ઝોન,মাইনাস জোন
અરીસો,আয়না
મિરર સાઇટ,মিরর সাইট
મિશ્ર-મૂલક સંકેત,মিশ্র-রেডিক্স স্বরলিপি
મિક્સર,মিক্সার
નેમોનિક,স্মৃতিসংক্রান্ত
નેમોનિક સરનામું,স্মৃতির ঠিকানা
નેમોનિક્સ,স্মৃতিবিদ্যা
મોબાઈલ,মুঠোফোন
મોબાઇલ કમ્પ્યુટિંગ,মোবাইল কম্পিউটিং
મોડલ,মডেল
મોડલેસ એડિટર,মডেলহীন সম্পাদক
મોડેલિંગ,মডেলিং
મોડેમ,মডেম
માધ્યમ,পরিমিত
મધ્યસ્થતા,সংযম
મધ્યસ્થી,মডারেটর
સંશોધિત સૂચના,পরিবর্তিত নির্দেশ
મોડિફાયર,পরিবর্তনকারী
મોડિફાયર બીટ,সংশোধক বিট
ફેરફાર કરો,পরিবর্তন করুন
મોડ્યુલર,মডুলার
મોડ્યુલારિટી,মডুলারিটি
મોડ્યુલેશન,মড্যুলেশন
મોડ્યુલ,মডিউল
મોડ્યુલ આર્કિટેક્ચર,মডিউল আর্কিটেকচার
મોનીટર,মনিটর
મોનીટરીંગ કાર્યક્રમ,পর্যবেক্ষণ প্রোগ্রাম
મોનોક્રોમ ડિસ્પ્લે,মনোক্রোম প্রদর্শন
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,মনোলিথিক ইন্টিগ্রেটেড সার্কিট
મોનોલિથિક ટેકનોલોજી,মনোলিথিক প্রযুক্তি
મોનોસ્પેસ ફોન્ટ,মনোস্পেস ফন্ট
મોનોસ્ટેબલ,একচেটিয়া
મોનોટોરિસિટી,একঘেয়েমি
મોર્ફ,মর্ফ
મોર્ફીમ,মরফিম
મોર્ફિઝમ,মর্ফিজম
ગીરો,বন্ধক
mosfet (MOSFET),mosfet (MOSFET)
સૌથી નોંધપાત્ર બીટ,সবচেয়ে উল্লেখযোগ্য বিট
મધર બોર્ડ,মাদার বোর্ড
માતા રજીસ્ટર,মা নিবন্ধন
ગતિ ચિત્ર,চলচ্চিত্র
મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG),মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG)
માઉન્ટ,মাউন্ট
માઉસ,মাউস
ચાલ,সরান
પાત્ર ખસેડો,চরিত্র সরান
MS-DOS,MS-DOS
એમએસ-વિન્ડોઝ,এমএস-উইন্ডোজ
બહુવિધ પાસું,বহু দিক
મલ્ટી પ્રોસેસર,মাল্টি প্রসেসর
મલ્ટી પ્રોગ્રામિંગ,মাল্টি প্রোগ্রামিং
બહુવિધ કાર્ય,মাল্টি টাস্কিং
મલ્ટીબસ,মাল্টিবাস
મલ્ટિકાસ્ટ,মাল্টিকাস্ট
મલ્ટિકાસ્ટ સરનામું,মাল্টিকাস্ট ঠিকানা
મલ્ટીકાસ્ટિંગ,মাল্টিকাস্টিং
મલ્ટીચીપ,মাল্টিচিপ
મલ્ટિક્સ,মাল্টিক্স
મલ્ટિ-જોબ કામગીરી,বহু কাজের অপারেশন
બહુસ્તરીય મેમરી,বহুস্তর মেমরি
મલ્ટીમીડિયા ટેકનોલોજી,মাল্টিমিডিয়া প্রযুক্তি
મલ્ટિમોડ,মাল্টিমোড
બહુવિધ,একাধিক
બહુવિધ ચોકસાઇ,একাধিক নির্ভুলতা
બહુવિધ રીગ્રેસન,একাধিক সংশ্লেষণ
મલ્ટિપ્લેક્સ,মাল্টিপ্লেক্স
મલ્ટિપ્લેક્સ મોડ,মাল্টিপ্লেক্স মোড
મલ્ટિપ્લેક્સર,মাল্টিপ্লেক্সার
મલ્ટિપ્લેક્સિંગ,মাল্টিপ্লেক্সিং
મલ્ટિપોઇન્ટ નેટવર્ક,মাল্টিপয়েন্ট নেটওয়ার্ক
મલ્ટિપ્રોસેસિંગ,মাল্টিপ্রসেসিং
મલ્ટિપ્રોસેસર સિસ્ટમ,মাল্টিপ্রসেসর সিস্টেম
બહુહેતુક ઇન્ટરનેટ મેલ એક્સટેન્શન (MIME),বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME)
મલ્ટિશેડ્યૂલ,মাল্টিসিডিউল
મલ્ટીસ્ટેશન,মাল্টিস্টেশন
મલ્ટિથ્રેડીંગ,মাল্টিথ্রেডিং
બહુમૂલ્યવાળું તર્ક,বহুমূল্যযুক্ত যুক্তি
બહુવિધ વિશ્લેષણ,বহুচলকীয় বিশ্লেষণ
મલ્ટિવાઇબ્રેટર,মাল্টিভাইব্রেটর
પરસ્પર બાકાત,পারস্পরিক বর্জন
પરસ્પર માહિતી,পারস্পরিক তথ্য
નિષ્કપટ વપરાશકર્તા,নিষ্পাপ ব্যবহারকারী
નામ સર્વર,নাম সার্ভার
NAND ઓપરેશન,NAND অপারেশন
નેનો,ন্যানো
સાંકડી બેન્ડ,সংকীর্ণ ব্যান্ড
રાષ્ટ્રીય માહિતી ઈન્ફ્રાસ્ટ્રક્ચર,জাতীয় তথ্য অবকাঠামো
નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (NAND NISO),ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (NAND NISO)
મૂળ કોડ,নেটিভ কোড
મૂળ કમ્પાઇલર,নেটিভ কম্পাইলার
મૂળ સોફ્ટવેર,নেটিভ সফটওয়্যার
કુદરતી કમ્પાઇલર,প্রাকৃতিক কম্পাইলার
કુદરતી ભાષા પ્રક્રિયા,স্বাভাবিক ভাষা প্রক্রিয়াকরণ
કુદરતી ભાષા ક્વેરી,প্রাকৃতিক ভাষা প্রশ্ন
કુદરતી સંખ્યા,স্বাভাবিক সংখ্যা
સંશોધક,নেভিগেশন
નેવિગેટર,নেভিগেটর
નકારાત્મક તર્ક,নেতিবাচক যুক্তি
નેસ્ટેડ લૂપ,নেস্টেড লুপ
નેસ્ટેડ મેક્રો,নেস্টেড ম্যাক্রো
નેટ,নেট
