Hindi,Malayalam
पश्चवक्षीय,മെറ്റാതോറാസിക്
पश्चवक्ष,മെറ്റാതോറാക്സ്
"उत्तरजंतु, मेटाजोअन प्राणी",മെറ്റാസോവാൻസ്
"मेटेन्सेफेलॉन, अनुमध्यमस्तिष्क",മെറ്റാസെൻസ്ഫലോൺ
परास्थापित होना,കാര്യപരിശോധന
मेथाडोन,മെത്തഡോൺ
मेट्हीमोग्लोबिन,മെത്തിമോഗ്ലോബിൻ
मेट्हीमोग्लोबिन-रक्तता,മെഥമോഗ്ലോബിനെമിയ
मेथेन,മീഥെയ്ൻ
मैथेनोबैक्टीरियम,മെത്തനോബക്രിയം
"मेथैनजन, मेथेनजनक",മെത്തനോജൻ
मेथिल पारा,മെഥൈൽ ബുധൻ
मेथिलित आच्छद,മെത്തിലേറ്റഡ് തൊപ്പി
मेथिलीन ब्लू,മെത്തിലീൻ നീല
मेथिलोफिलस,മെത്തിലോഫിലസ്
"मेथिलोट्रॉफस, मेथिलपोषी",മെത്തിലോട്രോഫസ്
सूक्ष्मपोषक,സൂക്ഷ്മ പോഷകൻ
सूक्ष्मजीव,സൂക്ഷ്മാണുകാരന്
सूक्ष्मप्रवर्धन,മൈക്രോപ്രോപ്റ്റേഷൻ
सूक्ष्मतकनीक,മൈക്രോടെക്നിക്
सूक्ष्मसंरचनात्मक ह्रास,മൈക്രോ സർക്കിറ്ററൽ ഡിംറൈറേഷൻ
सूक्ष्मजीव,മൈക്രോബ് (സൂക്ഷ്മജീവിതം)
सूक्ष्मजीवी क्लोनन,സൂക്ഷ്മപരിശോധനയുള്ള ക്ലോണിംഗ്
सूक्ष्मजीवी वनस्पतिजात्,സൂക്ഷ്മജീവയിലെ സസ്യജാലങ്ങൾ
सूक्ष्मजैविकी,മൈക്രോബയോളജി
सूक्ष्मपिंड,മൈക്രോബോഡി
सूक्ष्मजलवायु,മൈക്രോക്ലൈമേഷൻ
सूक्ष्मविकास,മൈക്രോവെയ്ലി
सूक्ष्मतंतुक,സൂക്ഷ്മശാസ്ത്രജ്ഞൻ
सूक्ष्मजीवाश्म,മൈക്രോഫോസിൽ
सूक्ष्मअंतःक्षेपण,സൂക്ഷ്മരണം
सूक्ष्मजीव,സൂക്ഷ്മാണുകാരന്
"मेथिलोट्रॉफस, मेथिलपोषी",മെത്തിലോട്രോഫസ്
सूक्ष्मपोषक,സൂക്ഷ്മ പോഷകൻ
सूक्ष्मजीव,സൂക്ഷ്മാണുകാരന്
सूक्ष्मभक्षी,മൈക്രോഫാഗസ്
सूक्ष्मभक्षकता,മൈക്രോ ഫാജി
बीजांडद्वारी सिरा,മൈക്രോപൈൽ എൻഡ്
बीजांडद्वार,സൂക്ഷ്മപരിശോധന
अंडद्वार,സൂക്ഷ്മപരിശോധന
सूक्ष्मद्वार,സൂക്ഷ്മപരിശോധന
सूक्ष्मअनुषंगी,മൈക്രോറേറ്റലൈറ്റ്
सूक्ष्मदर्शी,സൂക്ഷ്മദര്ശിനി
सूक्ष्मदर्शिकी,സൂക്ഷ്മതൈ
माइक्रोस्पर्मी,മൈക്രോമെറി
सूक्ष्मगोलक,മൈക്രോസ്ഫിയർ
लघुबीजाणुधानी,മൈക്രോസ്പോർച്ചർഗ്യം
चतुष्की लघुबीजाणु,മൈക്രോസ്പോർമെന്റ് ടെട്രാഡ്
लघुबीजाणुपर्ण,മൈക്രോസ്പോർഫിൾ
माइक्रोस्पोरम,മൈക്രോസ്പോറം
"सूक्ष्मकर्तक, माइक्रोटोम",മൈക്രോടോം
सूक्ष्मनलिका त्रिक,മൈക്രോട്യൂബിൾ ട്രിപ്പിൾ
सूक्ष्मनलिका द्विक,മൈക്രോടോംബൂൾ ഇരട്ട
सूक्ष्मांकुर,മൈക്രോവില്ലി
मूत्रण,മാന്റ്റൈൻഷൻ
मध्यमस्तिष्क,മിഡ്ബെയ്ൻ
मध्यअनुमस्तिष्क वृंतक,മിഡിൽ സെറെബെല്ലർ പെഡങ്കിൾ
मध्यकर्ण,മധ്യ ചെവി
मध्य पटलिका,മിഡിൽ ലമെല്ല
मध्यांत्र,മിഡ്ഗട്ട്
धातृ भेक,മിഡ്വൈഫ് ടോഡ്
प्रवासी,കുടിയേറ്റക്കാരൻ
"प्रवास, अभिगमन",കുടിയേറ്റം
दुग्ध शर्करा,പാൽ പഞ്ചസാര
दुग्ध उत्पादक ग्रंथि,പാൽ ഉൽപാദിപ്പിക്കുന്ന ഗ്രന്ഥി
"मिलेट (ज्वार, बाजरा आदि)",മില്ലറ്റ്
प्रति लिटर मिलीओसमॉल,ലിറ്ററിന് മില്ലിയോസ്മോൾ
मिल्वस,മിൽവാസ്
अनुहरण,മിമിക്രി
मिनामाता रोग,മിനാമത്ത രോഗം
खनिज,അയിര്
खनिज तत्व,ധാതു ഘടകം
खनिज-पोषण,ധാതു പോഷകാഹാരം
खनिजन,ധാതുവൽക്കരണം
मिनरलो कॉर्टिकॉइड,മിനരലോ കോർട്ടികോയിഡ്
लघु चुंबक,മിനിയേച്ചർ മാഗ്നെറ്റ്
"खनन प्रचालन, खनन संक्रिया",ഖനന പ്രവർത്തനം
लघुअनुषंगी,മിനിസാറ്റലൈറ്റ്
छोटी खाँच,ചെറിയ തോട്
मध्यनूतन,Miiocene
माइयोहिप्पस,മിയോഹിപ്പസ്
मिराबिलिस,മിറാബിലിസ്
"न्यूनीकरण, अल्पीकरण",ലഘകം
"सूत्रकणिका, माइटोकॉन्ड्रिया",മിടോകോൺട്രിയ
सूत्रकणिकीय आधात्री,മൈറ്റോകോൺഡ്രിയൽ മാട്രിക്സ്
"सूत्रीविभाजन, समसूत्रण",മൈറ്റോസിസ്
मिट्रल कपाट (द्विवलनी कपाट),മിതൽ വാൽവ് (BICUSPID വാൽവ്)
मिश्रित ग्रंथि,മിക്സഡ് ഗ്രന്ഥി
मिश्रित तंत्रिकाएँ,മിക്സഡ് ഞരമ്പുകൾ
"मिश्रपोषित, मिश्रपोषी",മിക്സോട്രോഫിക്
चल वाहक,മൊബൈൽ കാരിയർ
चल स्रोत,മൊബൈൽ ഉറവിടം
गतिशीलता,ചലനക്ഷമത
मध्यम क्षति,മിതമായ പരിക്ക്
आधुनिक आयुर्विज्ञान,മോഡേൺ മെഡിസിൻ
आधुनिक समाज,ആധുനിക സമൂഹം
अपरिवर्तनशीलता,മോഡനിബിലിറ്റി
रूपांतरित द्विसंकर अनुपात,പരിഷ്ക്കരിച്ച ഡിഹാബർഡ് അനുപാതം
रूपांतरित जड़,പരിഷ്ക്കരിച്ച റൂട്ട്
"अभिनियंत्रित करना, मॉडुलेट",മൊഡ്യൂലേറ്റ്
कार्य मॉडुलन,പ്രവർത്തനത്തിന്റെ മോഡുലേഷൻ
मॉडुलक पदार्थ,മോഡുലേറ്റർ പദാർത്ഥം
नमी,ഈര്പ്പം
नमी-न्यूनता,ഈർപ്പം കമ്മി
चर्वणक,മോലാർ പല്ലുകൾ
"दाढ़, चर्वणक",അണപ്പല്ല്
छछुंद,പെരുച്ചാഴി
तिल,പെരുച്ചാഴി
गोल,പെരുച്ചാഴി
"मोल, ग्राम अणु",മോൾ (മോൾ)
अणुजैविकी,മോളിക്യുലർ ബയോളജി
आण्विक आनुवंशिक विश्लेषण,മോളിക്യുലർ ജനിതക വിശകലനം
आण्विक स्तर,തന്മാത്രാ നില
आण्विक दूत,തന്മാത്ര മെസഞ്ചർ
आण्विक गति,മോളിക്ലാർ ചലനം
आण्विक नाइट्रोजन गैस,തന്മാത്ര നൈട്രജൻ വാതകം
आण्विक संगठन,തന്മാത്രാ സംഘടന
आण्विक कैंची,തന്മാത്ര കത്രിക
आण्विक शल्यकार्य विधि,തന്മാത്രാ ശസ്ത്രക്രിയാ സമീപനം
आण्विक सीवन,തന്മാത്ര സ്യൂച്ചർ
अणु,തന്മാത്ര
"मृदुकवची, मोलस्क प्राणी",മോളസ്ക്
मौलस्कहारी,Molluscivors
मॉलिब्डेनम,മോളിബ്ഡിനം
मोमोर्डिका,മോമോഡിക്ക
मोनैन्ड्रिया (एकपुंकेसरी वर्ग),മോൺന്റിയൻ
"एकपुमंगता, एकपुंधानिता",മോൺണ്ടി
मोनैस्कस परप्यूरियस,മെറാസ് പർശസ്
मोनेरा,മോനേര
मालाकार,മോണിലിഫോം
मॉनीटर,നിരന്തരം നിരീക്ഷിക്കുക
मॉनीटर करना,നിരന്തരം നിരീക്ഷിക്കുക
एकस्तरी,മോണോ ലെയർ
एकसंघी,മോണോഡെൽഫീസ്
एकक्षारकी फॉस्फेट,മോണോബാസിക് ഫോസ്ഫേറ്റ്
एकलकोरकी,മോണോബ്ലാസ്റ്റിക്
एकलशाखी,മോണോകാഷ്യൽ
एकपरिदलपुंजी,മോണോക്ലലൈലി
एकसिस्ट्रोनी,മോണോസിസ്ട്രിക്
एकक्लोनी प्रतिरक्षी,മോണോക്ലോണൽ ആന്റിബോഡി
मानोकॉकस,മോണോകോക്കസ്
एकबीजपत्र,മോണോകോട്ടിഡൺ
एकगुहिक,മോണോസിസ്റ്റിക്
मोनोसिस्टिस,മോണോസിസ്റ്റിസ്
"एकलाणु, मोनोसाइट",മോണോസൈറ്റ്
उभयलिंगाश्रयी,മോണോസിഷ്യസ്
मोनोग्राफ,മോണോഗ്രാഫ്
एकसंकर,മോനോഹൈബ്രിഡ്
एकलक,മോണോമർ
एकलकी G-ऐक्टिन,മോണോമെറിക് ജി-ആക്ടിൻ
मोनोसैकेराइड,മോണോസക്ചറൈഡ്
मोनोसोडियम लवण,മോണോസോഡിയം ഉപ്പ്
एकसूत्री,മോണോസോമിക്
एकशुक्राणुता,മോണോസ്പെയർ
एकबीजाणु परिवर्धन,മോണോസ്പോറിക് വികസനം
मोनोट्रोपा,മോണോട്രോപ്പ
एकयुग्मजी सर्वसम यमज,Monosygot സമാന ഇരട്ട
मॉन्ट्रियल संधि,മോൺട്രിയൽ ഉടമ്പടി
"भावदशा विकार, मूड विकार",മൂഡ് ഡിസോർഡർ
मोरिंगा,മോറിംഗ
अंगांतरण (अंगांतरणी),മോർഫലാക്സിസ് (മോർഫാകാക്റ്റിക്)
मॉर्फीन,മോർഫിൻ
संरचनाविकास,മോർഫോജെനിസിസ്
आकारिकी अनुकूलन,മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ
आकारिकी,മോർഫോളജി
"मोर्स कूट, मोर्स कोड",മോഴ്സ് കോഡ്
मृत्यु दर,മരണനിരപ്പ്
मर्त्यता,മരണനിരപ്പ്
मृत्यु,മരണനിരപ്പ്
मोजेकता,മൊസൈസിസം
मोजेक दृष्टि,മൊസൈക് കാഴ്ച
मॉस,ചതുപ്പുനിലം
शलभ,നിശാശലഭം
मातृ अक्ष,മാതൃ അക്ഷം
"अनुकल्प, रुपांकन, मोटिफ",Minkif
गतिशील रूप,കാലഹരണപ്പെട്ട ഫോം
चल बीजाणु,കരിനിൽ ബീപ്പ്
प्रेरक रेशा,മോട്ടോര് ഫൈബർ
प्रेरक न्यूरॉन,മോട്ടോർ ന്യൂറോൺ
फफूंद,അച്ചുത
गति,ചലനം
चलन गति,ലോക്കോമോന്റെ ചലനം
M-प्रावस्था वर्धक कारक,എം-ഫേസ് ഘടകം പ്രോത്സാഹിപ്പിക്കുന്നു (എംപിഎഫ്)
मृगल,മിറിഗൽ
म्यूकोपेप्टाइड,മ്യൂക്കോവലിക്ക്
म्यूकोप्रोटीन,മ്യൂക്കോപ്രോട്ടൻ
म्यूकर,മ്യൂക്കോളർ
श्लेष्मला-संबद्ध लसीकाभ ऊतक,മ്യൂക്കോസ അസോസിയേറ്റഡ് ലിംഫോയിഡ് ടിഷ്യു
श्लेष्मा झिल्ली,മ്യൂക്കോസ മെംബ്രൺ
श्लेष्मा ग्रंथि,കഫം ഗ്രന്ഥി
श्लेष्मल झिल्ली (श्लेष्मिका),കഫം മെംബറേൻ (മ്യൂക്കോസ)
"आवाज़ दबाना, दबी हुई आवाज़",മഫ്ലിംഗ് ശബ്ദം
म्यूलेरी अनुहरण,മുള്ളറിയൻ മിമിക്രി
बहुकोशिकीय जीव,മൾട്ടിക്കിലാർ ജീവികൾ
बहुरंगी प्रतिदीप्ति,മൾട്ടിക്കോലോറൂർ ഫ്ലൂറസെൻസ്
"बहुशिरीय, बहुशिरामय",മൾട്ടിപോസ്റ്റേറ്റ്
बहुविखंडन,മൊണ്ടിക്കം
मल्टीलोड - 375,മൾട്ടിലോഡ് - 375
बहुकेंद्रकी,മൾട്ടിനസ്ലെറ്റ്
मल्टीओव्युलेटी टेरेस्ट्रिस,മൾട്ടിനോവലറ്റെ ടെറസ്റ്റർ
बहुअंडोत्सर्जी,ഗുളിക
बहुपरजीविता,മൾട്ടിപരൈസം
बहुप्रजक,മൾട്ടിപ്പരസ്
बहुशाखी,മൾട്ടിപ്പരസ്
"बहु विकल्पी, बहुऐलील",ഒന്നിലധികം അല്ലെൽ
बहुविकल्पता,ഒന്നിലധികം അല്ലെലിസം
बहुखंडन,ഒന്നിലധികം വിഘടനം
बहुअंडोत्सर्ग भ्रूण अंतरण तकनीक,ഒന്നിലധികം അണ്ഡോത്പാദന ഭ്രൂണം ട്രാൻസ്ഫർ ടെക്നിക് (മോൺ)
गुणन,ഗുണനം
गुणात्मक वृद्धि,ഗുണിത വളർച്ച
बहुध्रुवी तंत्रिका कोशिका,മൾട്ടി റിപോളാർ നാഡി സെൽ
"बहुध्रुवी तंत्रिएक, बहुध्रुवी न्यूरॉन",മൾട്ടി റിപോളാർ ന്യൂറോൺ
बहुप्रयोजी यंत्र,മൾട്ടി പർപ്പസ് ഉപകരണം
"गलसुआ, कर्णमूलरोथ",മമ്പള്
"मूषजाति, म्यूरीन",മുറിൻ
मस्का डोमेस्टिका,മേശക്കൻ ആഭ്യന്തര
मस्किडी,മുസ്സിഡേ
पेशी रेश,മസിൽ ഫൈബർ
पेशी शिथिलन,പേശി വിശ്രമം
पेशी ऊतक,പേശി ടിഷ്യു
पेशीय,പേശി
पेशी दुष्पोषण,പേശി ഡിസ്ട്രോഫി
पेशी अपविकास,പേശി ഡിസ്ട്രോഫി
पेशी पाद,പേശി കാൽ
पेशीय गति,പേശി പ്രസ്ഥാനം
पेशीय तनाव,പേശി പിരിമുറുക്കം
पेशीय,മസ്കുലസ്
अंत पेशी,മസ്കുലാരിസ് തീവ്ര
पेशीन्यास,പേശകം
"छत्रक, मशरुम",കൂണ്
"मस्ल, शंबु",മുത്തുച്ചിട്ട്
उत्परिवर्तजन,മ്യൂട്ടജെൻ
उत्परिवर्ती विकल्पी,മ്യൂട്ടന്റ് അല്ലെൽ
उत्परिवर्तन,മ്യൂട്ടേഷൻ
उत्परिवर्ती प्रजनन,മ്യൂട്ടേഷൻ ബ്രീഡിംഗ്
उत्परिवर्तन सिद्धांत,മ്യൂട്ടേഷൻ സിദ്ധാന്തം
सहोपकारिता,പരസ്പരസംബന്ധമായവാദം
परस्पर लाभकारी,പരസ്പരം പ്രയോജനകരമായ
गंभीर पेशीदुर्बलता,മയസ്തീനിയ ഗ്രാവിസ്
"कवकजाल, माइसीलियम",Mycelium
माइकोबैक्टीरियम,മൈകോബാക്ടീരിയ
कवकांश,Mycobiont
माइकोइक अम्ल,മൈക്കിക് ആസിഡ്
माइकोप्लाज़्मा,മൈകോപ്ലാസ്മ
कवकमूल,Mycorhiza
कवकमूलीय,Mycorhizal
मायलेनसेफैलॉन,മൈലെൻസ്ഫലോൺ
मायलिन आच्छद,മൈലിൻ കവചം
"माइलिनयुक्त, माइलिनित",മൈലിനേറ്റഡ്
पेशी हृद्स्तर रेशा,മയോകാർഡിയൽ ഫൈബർ
हृद्पेशी धमनी रोधगलन,ഹൃദയാഘാതം
मध्य हृद् स्तर,മയോകാർഡിയം
पेशीयउपकला,Myoepillium
"पेशीरेशक, मायोफाइब्रिल",Myofibril
पेशीजनित क्रियाविधि,മയോജെനിക് സംവിധാനം
मायोग्लोबिन,മയോഗ്ലോബിൻ
पेशीस्तर,മൊമെട്രിയം
मायोसिन,മയോസിൻ
मिरिस्टिकेसी,Myrificaceaee
चींटीरागिता,Myrmecophily
वम्ररागिता,മൈക്സോമിസെറ്റ്സ് അംഗം
प्रपद,മെറ്റാറ്റാറ്റസ്
एन-ऐसीटिल गैलेक्टोसऐमीन,N-acetatl ഗാലക്റ്റോസാമൈൻ
नाजा,നജ
नैनोग्राम,നാനോഗ്രാം
नैफ्थेलीन,നാഫ്തെലീൻ
कुंभी-रूप जड़,നാപിഫോം റൂട്ട്
नारावेलिया,നാരവേലിയ
"स्तब्धक, स्वापक, नार्कोटिक",മയക്കുമരുന്ന്
नासा कोश,നാസൽ സാക്
नासाग्रसनी,നാസോഫറിനാല്
अनुकुंचन,നാസ്റ്റിക് (നാസ്റ്റിസം)
अनुकुंचन प्रकार,നാസ്റ്റിക് തരം
जन्मदर,നതാത്വം (ജനന നിരക്ക്)
राष्ट्रीय एड्स नियंत्रण संगठन (नाको),ദേശീയ എയ്ഡ്സ് കോൺട്രാറൽ ഓർഗനൈസേഷൻ (നാക്കോ)
"राष्ट्रीय उद्यान, नेशनल पार्क",ദേശിയ ഉദ്യാനം
राष्ट्रीय बीज निगम,ദേശീയ വിത്ത് കോർപ്പറേഷൻ (എൻഎസ്സി)
प्राकृत प्रतिजन,നേറ്റീവ് ആന്റിജൻ
प्राकृत शैल,നേറ്റീവ് റോക്ക്
स्थानीय जाति,നേറ്റീവ് സ്പീഷിസുകൾ
प्राकृतिक बंधुता,പ്രകൃതിദത്ത ബന്ധം
प्राकृतिक कालप्रभावन,സ്വാഭാവിക വാർദ്ധക്യം
प्राकृतिक विलोपन,സ്വാഭാവിക വംശനാശം
प्राकृतिक वृद्धि,സ്വാഭാവിക വർദ്ധനവ്
प्राकृतिक मारक कोशिका,പ്രകൃതിദത്ത കൊലയാളി സെൽ
प्राकृतिक गतिचालक,പ്രകൃതിദത്ത പേസ്മേക്കർ
प्राकृतिक पीड़क नियंत्रण,സ്വാഭാവിക കീടങ്ങളെ നിയന്ത്രിക്കുന്നു
प्राकृतिक विज्ञान,പ്രകൃതി ശാസ്ത്രം
प्राकृतिक वरण,സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്
प्राकृतिक जगत्,പ്രകൃതി ലോകം
प्राकृतिक क्षेत्र,പ്രകൃതി മേഖല
"प्राकृति वैज्ञानिक, प्रकृतिविज्ञ",പ്രകൃതിശാസ്ത്രജ്ഞൻ
"मतली, उत्क्लेश",ഓക്കാനം
"ग्रीवा, गर्दन",കഴുത്ത്
कंठ,കഴുത്ത്
ऊतकक्षय,നെക്രോസിസ്
मकरंद चूषण,അമൃത് മുലയൂട്ടുന്നു
मकरंदधारी,സൂക്ഷ്മമുള്ളവ
मकरंद कोष,അക്ചര്ട്രി
पोषी कोशिका,അക്ചര്ട്രി
नेक्ट्यूरस,നെക്സുറസ്
नकारात्मक (संदमनकारी) पारस्परिक क्रिया,നെഗറ്റീവ് (തടസ്സം) ഇടപെടൽ
ऋणात्मक पुनर्भरण,നെഗറ്റീവ് ഫീഡ് ബാക്ക്
ऋणावेशित,നെഗറ്റീവ് ചാർജ്ജ്
निमैटहेल्मिनथीज,നെമത്തലീമിൻറ്
सूत्रकृमि,നെമറ്റോഡ്
नववृद्धि,നിയോപ്ലാസം
अर्बुद,നിയോപ്ലാസം
नेपेन्थेसी,നേപ്പന്തേ
नेपेन्थीस,നേപ്പന്തേശ്
वृक्कक,നെഫ്രിഡിയ
वृक्कक-नाल,നെഫ്രൈഡിയൽ കനാൽ
वृक्ककरंध्र,നെഫ്രിഡിയോപോർ
"वृक्काणु, नेफ्रॉन",നെഫ്രോൺ
वृक्ककमुख,നെഫ്രോട്രോസ്റ്റോം
नेप्ट्यून चषक,നെപ്റ്റ്യൂണിന്റെ കപ്പ്
"कनेर, नीरियम",നൈറയം
तंत्रिका कोशिका,നാഡി സെൽ
तंत्रिका आवेग,നാഡി പ്രേരണ
तंत्रिका वलय,നാഡി റിംഗ്
तंत्रिका-तंत्र,നാഡീവ്യൂഹം
मध्यजनस्तर,നെസോഡെം
नीसेरिया गोनोरि,നെസ്സേറിയ ഗൊണോറിയ
नेट आवेश,നെറ്റ് ചാർജ്
निबल प्राथमिक उत्पादकता,അറ്റോർഡ് പ്രാഥമിക ഉൽപാദനക്ഷമത
नेट उत्पादन दक्षता,നെറ്റ് പ്രൊഡക്ഷൻ കാര്യക്ഷമത
जाल जाति,നെറ്റ്വർക്ക് സ്പീഷീസ്
तंत्रिका पट्टिका,ന്യൂറൽ പ്ലേറ്റ്
तंत्रिकादौर्बल्य,ന്യൂറസ്തീനിയ
तंत्रिकाच्छद,ന്യൂറിലെംമ
तंत्रिका पीयूषिका,ന്യൂറോ ഹൈപ്പോഫിസിസ്
तंत्रि अंतःस्रावी तंत्र,ന്യൂറോൻഡോക്രൈൻ സിസ്റ്റം
तंत्रिउपकला,ന്യൂറോപിത്ലിയം
तंत्रिबंध कोशिका,ന്യൂറോഗ്ലിയ സെൽ
तंत्रिका हाइपोफाइसिस,ന്യൂറോഹിപൊഫിസിസ്
तंत्रिका-पेशी प्रकार्य,ന്യൂറോ മസ്കുലർ ഫംഗ്ഷൻ
"तंत्रिकोशिका, न्यूरॉन",ന്യൂറോൺ
न्यूरोफाइसिन प्रोटीन बंध,ന്യൂറോഫിസിൻ-പ്രോട്ടീൻ ബോണ്ട്
न्यूरोस्पोरा,ന്യൂറോസ്പോറ
तंत्रिशल्य चिकित्सक,ന്യൂറോസർജിയൻ
विक्षिप्तिजन्य दुश्चिंता,ന്യൂറോട്ടിക് ഉത്കണ്ഠ
"विक्षिप्त व्यष्टि, विक्षिप्त व्यक्ति",ന്യൂറോട്ടിക് വ്യക്തി
तंत्रिप्रेषी,ന്യൂറോ ട്രാൻസ്മിറ്റർ
तंत्रिकायन,ശദ്ധയോടൊല്
उदासीनीकरण,നിഷ്പക്ഷത
"उदासीन रंजी, उभयरंजी",ന്യൂട്രോഫിൽ
नव वर्गिकी,പുതിയ ചിട്ടമ്മികൾ
नियासीन,നിയാസിൻ
निकेत विशिष्टीकरण,നിച് സ്പെഷ്യലൈസേഷൻ
निकेत,മാടം
निकोटिनैमाइड ऐडेनीन,നിക്കോട്ടിനാമൈഡ് അഡെനൈൻ
निकोटीन,നിക്കോട്ടിൻ
निकोटीनिक अम्ल,നിക്കോട്ടിനിക് ആസിഡ്
निमेषक झिल्ली,മെംബ്രൺ
नाइजेला,നിഗീതേ
रात्रि-पुष्प,രാത്രി പുഷ്പം
नाइल पर्च,നൈൽ വിഭവങ്ങൾ
निस्सल पिंड,Nissl ശരീരം
निस्सल कणिका,നിസ്ലിന്റെ ഗ്രാനുലേ
नाइट्रिक ऑक्साइड,നൈട്രിക് ഓക്സൈഡ്
"नाइट्रीकरण, नाइट्रीयन",നൈട്രിഫിക്കേഷൻ
नाइट्रीकारी जीवाणु,ബാക്ടീരിയയെ നൈട്രൈറിംഗ് ചെയ്യുന്നു
नाइट्रोसेलुलोस,നൈട്രോസെല്ലുലോസ്
नाइट्रोबैक्टर,നൈട്രോബാക്ടറി
नाइट्रोकोकस,നൈട്രോകോക്കസ്
नाइट्रोजन स्वांगीकरण,നൈട്രജൻ സ്വാംശീകരണം
नाइट्रोजन यौगिकीकारी ऐक्टिनोमाइसिटीज,നൈട്രജൻ ഫിക്സിംഗ് ആക്റ്റിനോമൈസെറ്റുകൾ
नाइट्रोजन अपचयन,നൈട്രജൻ കുറയ്ക്കൽ
नाइट्रोजिनेस,നൈട്രജനേസ്
नाइट्रोजनी अपशिष्ट,നൈട്രജൻ മാലിന്യങ്ങൾ
नाइट्रोसोमोनास,നൈട്രോസോനാസ്
नोकार्डिया,നോക്കാർഡിയ
नॉक्टील्यूका,Nottiluca
नॉड जीन,നോഡ് ജീൻ
पर्वसंधि,നോഡ്
ग्रंथिका,നോഡ്യൂൾ
रव अवरोध,ശബ്ദം തടസ്സം
ध्वनि प्रदूषण,ശബ്ദ മലിനീകരണം
नामपद्धति,നാമപദം
अविकल्पी स्तर,നോൺ നോൺ നോൺ നോൺ
अजलीय प्रावस्था,ജലീയ ഘട്ടം
अजैवनिम्नीकरणीय,-ജൈവ നശീകരണമല്ലാത്തത്
अरज्जुकी और रज्जुकी,നോൺ-കോർഡേറ്റും ചോർഡേറ്റ്
अस्पर्धी संदमन,മത്സരരഹിതമായ ഗർഭനിരോധനം
अचक्रीय प्रकाश-फॉस्फोरिलीयन,ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ
अकोशिकाद्रव्यी क्षेत्र,സൈറ്റോപ്ലാസ്മിക് ഏരിയ
अवियोजन,പരിമിതപ്പെടുത്താതിരിക്കുക
अभ्रूणपोषी,Nonenospermic
गैर-एंजाइमी ग्लायकोसायलेसन (ग्लाइकेसन),നോൺ-എൻസൈമാറ്റിക് ഗ്ലൈക്കോസൈലേഷൻ (ഗ്ലൈക്കേഷൻ)
अ-ज्वलनशील,തീ പിടിക്കാത്തവ
अपुष्पी पादप,പൂവില്ലാത്ത ചെടി
अ-प्रकार्यत्मिक,നോൺ-ഫംഗ്ഷണൽ
अ-हरित,പച്ചയേറിയല്ലാത്ത
अ-हिस्टोन गुणसूत्री प्रोटीन,നോൺ-ഹിസ്റ്റോൺ ക്രോമസോമൽ പ്രോട്ടീൻ
हिस्टोनरहित प्रोटीन,ഹിസ്റ്റോൺ പ്രോട്ടീൻ
फलीरहित पादप,നോൺ-ഇൻസ്റ്റമിനസ് പ്ലാന്റ്
अलिग्निनयित,അയയ്ക്കാത്തവ
अ-सीमक प्रकाश,പരിമിതപ്പെടുത്താത്ത പ്രകാശം
निर्जीव संसाधन,ജീവിക്കാത്ത ഉറവിടങ്ങൾ
मज्जारहित,ധ്യാനിക്കാത്തത്
अगतिशील रूप,നോൺ-മോണ്ടൈൽ ഫോം
अचल बीजाणु,നോൺ-മോട്ടിൽ ബീപ്പ്
माइलिनरहित,പരിഹരിക്കാത്തത്
गैर-स्थानिक जाति,നോൺ-നേറ്റീവ് സ്പീഷിസുകൾ
अनॉक्सीजनिक,ഓക്സി നോൺ-ഓക്സിജൻ
अप्रकाशसंश्लेषी कवक,നോൺ-ഫോട്ടോസിന്തറ്റിക് ഫംഗസ്
"अबिंदु स्रोत, बिंदु-इतर स्रोत",നോൺ-പോയിന്റ് ഉറവിടങ്ങൾ
अध्रुवी पुच्छ,നോൺ-പോളാർ വാൽ
अ-मात्रात्मक प्रेक्षण,കണക്കാക്കാത്ത നിരീക്ഷണം
अव्युत्क्रम स्थानांतरण,പരസ്പരവിരുദ്ധമല്ലാത്ത അധ്യാപകത്വം
अनपचयी शर्करा,പഞ്ചസാര കുറയ്ക്കാത്ത പഞ്ചസാര
निरर्थक आर.एन.ए.,സെൻസ്-സെൻസ് ആർഎൻഎ
निराविषी,വിഷമില്ലാത്ത
निर्जीविष,നോൺ-വനോദ്
अकशेरुकी रज्जुकी,നോൺ-കശേരുക്കളുടെ കീബോർഡാറ്റ്
काष्ठेतर वन उत्पाद,മന്ത്രി ഇതര വന ഉൽപ്പന്നം
नॉरएड्रीनलिन,നൊറാഡ്രനാലിൻ
नॉरएड्रीनलिन उत्तेजक,നൊരാട്രലിനെർജിക്
नोज पीस,മൂക്ക് കഷണം
नॉस्टॉक,നൂസ്റ്റോക്ക്
"पृष्ठरज्जु, नोटोकॉर्ड",നോട്ടോകൂഡ്
पोषण,ആഹാരം
"बीजांडकाय, न्यूसेलस",ന്യൂസെല്ലസ്
केंद्रक आवरण,ന്യൂക്ലിയർ കവർ
नाभिकीय चुंबकीय अनुनाद,ന്യൂക്ലിയർ മേഗ്നിറ്റിക് അനുരണനം
केंद्रक झिल्ली,ന്യൂക്ലിയർ മെംബ്രൺ
नाभिकीय संयंत्र,ആണവ നിലയം
