Kannada,Marathi
ವೋಲ್ಟೇಜ್ ಅನ್ನು ಪ್ರಭಾವಿಸಿ,व्होल्टेज प्रभावित करा
ಪ್ರಚೋದನೆ,प्रेरणा
ಪ್ರಚೋದಕ ಪ್ರತಿಕ್ರಿಯೆ,आवेग प्रतिसाद
ಅಶುದ್ಧ ವಾಹಕತೆ,अशुद्धता चालकता
ಅಶುದ್ಧ ಅರೆವಾಹನ,अशुद्धता सेमीकंडक्शन
ನಿಷ್ಪಲವಾದ,निष्क्रिय
ನಿಷ್ಕ್ರಿಯ ಕಿಟಕಿ,निष्क्रिय विंडो
ಕೇಳಿಸಲಾಗದ,ऐकण्यायोग्य नाही
ಉಚ್ಚಾರೆ,हल्ल
ಘಟನೆ ರೇ,घटना किरण
ಸೇರ್ಪಡೆ,समावेश
ಒಳಬರುವ ಸಂಕೇತ,इनकमिंग सिग्नल
ಸೂಚನೆ,सूचक
ಸ್ಥಳೀಯ,देशी
ಸ ೦ ತಾನು,प्रेरणा
ಪ್ರಚೋದಕ-ವಿಶ್ವಾಸ,प्रेरक-प्रतिक्रिया
ಉರಿಯುವ ವಸ್ತು,ज्वलनशील सामग्री
ಮಾಹಿತಿಯುಕ್ತ,इन्फॉर पॅच
ಮಾಹಿತಿ,माहिती
ಮಾಹಿತಿ ವಾಸ್ತುಶಿಲ್ಪ,माहिती आर्किटेक्चर
ಮಾಹಿತಿ ಬಿಟ್,माहिती बिट
ಮಾಹಿತಿ ಅಂಕಿಯ,माहिती अंक
ಮಾಹಿತಿ ಕಿಯೋಸ್ಕ್,माहिती कियोस्क
ಮಾಹಿತಿ ಪ್ರಕ್ರಿಯೆ,माहिती प्रक्रिया
ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ,माहिती तंत्रज्ञान
ನಾಚಿಕೆಗೇಡಿ,इन्फोटेनमेंट
ಅತಿಕ್ರಮತೆ ವಿಕಿರಣ,इन्फ्रारेड रेडिएशन
ಮೂಲಸೌಕರ್ಯ,पायाभूत सुविधा
ಸೇವಿಸು,अंतर्ग्रहण
ಪದಾರ್ಥಗಳು,साहित्य
ಪ್ರಾರಂಭದ ಪದ (ಐಡಬ್ಲ್ಯೂ),आरंभिक शब्द (आयडब्ल्यू)
ಆಂತರಿಕ ಸಂಕೇತಗಳು,अंतर्गत कोड
ಆವಿಷ್ಕಾರದಲ್ಲಿ,नवीनता
ಒಳಕ್ಕೆ,इनपुट
ಇನ್ಪುಟ್ ಸಾಲು,इनपुट लाइन
ಇನ್ಪುಟ್ ಘಟಕ,इनपुट युनिट
ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,इनपुट व्होल्टेज
ಇನ್ಪುಟ್ output ಟ್ಪುಟ್,इनपुट-आउटपुट
ಸೇರಿಸು,घाला
ಒಳಸೇರಿಸುವಿಕೆಯ ನಷ್ಟ,अंतर्भूत तोटा
ಅನುಸ್ಥಾಪನ,स्थापना
ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್,त्वरित व्होल्टेज
ಸೂಚನಾ,सूचना
ನಿರೋಧಕ ವಸ್ತು,इन्सुलेट सामग्री
ನಿರೋಧನ,इन्सुलेशन
ನಿರೋಧನ ಪ್ರತಿರೋಧ,इन्सुलेशन प्रतिकार
ನಿರಂಕುಶಾಧಿಕಾರಿ,इन्सुलेटर
ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,एकात्मिक सर्किट
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ,समाकलित नेटवर्क
ಸಂಯೋಜಕ,इंटिग्रेटर
ಬುದ್ಧಿಶಕ್ತಿ,बुद्धिमत्ता
ತೀವ್ರತೆ,तीव्रता
ಮಾತಿನ ತೀವ್ರತೆ,बोलण्याची तीव्रता
ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,इंटर चॅनेल हस्तक्षेप
ಮಧ್ಯಸ್ಥಗಾರ,इंटरलीव्ह
ಪರಸ್ಪರ ಕ್ರಿಯೆ,परस्परसंवाद
ಸಂರತ್ವ,परस्परसंवादीता
ಅಂತರ್ವ್ಯಾಪೆ,इंटरकॉम
ಪರಸ್ಪರ ಸಂಬಂಧ,इंटरकनेक्टिव्हिटी
ಅಂತರಸಂಪರ,इंटरफेस
ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್,इंटरफेस स्कॅनिंग
ಹಸ್ತಕ್ಷೇಪ,हस्तक्षेप
ಹಸ್ತಕ್ಷೇಪ ವಲಯ,हस्तक्षेप झोन
ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ,हस्तक्षेप चॅनेल
ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ,हस्तक्षेप वारंवारता
ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು,हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल
ಅಡ್ಡಿ,इंटरफ्रेम
ಮಧ್ಯಸ್ಥಗಾರ,इंटरलीव्ह
ಅಂತರ್ವರ್ಧಕ,इंटरलीव्ह
ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್,अंतर्देशीय प्रवाह
ಅಂತರ್ವರ್ಧಕ,इंटरलीव्हर
ಒಳನೋಟವುಳ್ಳ,इंटरलीव्हिंग
ಒಳನೋಟವುಳ್ಳ,इंटरलीव्हिंग
ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ,इंटरलीव्हिंग कालावधी
ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್,इंटरलॉक सर्किट
ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್,इंटरलॉक स्विच
ಅಂತರ್ವರ್ಧಕ,इंटरलॉकिंग
ಮಧ್ಯಂತರ ವೈಫಲ್ಯ,दरम्यानचे अपयश
ಮಧ್ಯಂತರ ಆವರ್ತನ,दरम्यानचे वारंवारता
ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ,इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर
ಪ್ರತಿಶಮನದ,अधूनमधून
ಮಧ್ಯಂತರ ಪ್ರವಾಹ,अधूनमधून चालू
ಅಂತರಗಣನೆ,इंटरमोड्युलेशन
ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ,इंटरमोड्युलेशन विकृती
ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ,इंटरमोड्युलेशन उत्सर्जन
ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ,इंटरमोड्युलेशन चाचणी
ಅಂತರ್ಜಾಲ,इंटरनेट
ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ,इंटरनेट प्रसारण
ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್,इंटरनेट चॅटिंग
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್,इंटरनेट प्रोटोकॉल स्टॅक
ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ,इंटरनेट रेडिओ
ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್,इंटरनेट प्रवाह
ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ,इंटरनेट व्हिडिओ
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,इंटरऑपरेबिलिटी
ರಾಕ್ಷಸ,इंटरपोलेशन
ವ್ಯಾಖ್ಯಾನಕಾರ,दुभाषे
ಅಡಚಣೆ,व्यत्यय
ಅಡಚಣೆ,व्यत्यय
ಅಡಚಣೆದಾರ,व्यत्यय आणणारा
ಮಧ್ಯಂತರ,मध्यांतर
ಬಿಲ್ಲೆ,इंट्राकोडिंग
ಒಳಭಾಗ,इंट्राफ्रेम
ಅಂತಃಪ್ರವಾಹ,इंट्रानेट
ಅಂತಃಪ್ರವೇಶ,इंट्रॅपिक्चर
ಇಂಟ್ರಾವೆಬ್,इंट्रावेब
ಆಂತರಿಕ ಅರೆವಾಹಕ,आंतरिक सेमीकंडक्टर
ವಿಲೋಮ ಪ್ರವಾಹ,व्यस्त करंट
ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ,व्यस्त स्थानिक ऑपरेट
ತಲೆಕೆಳಗಾದ,उलटा
ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ,इनव्हर्टेड एल ten न्टीना
ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ,इनव्हर्टेड व्ही अँटेना
ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು,इनव्हर्टर
ಅಕ್ರಮವಾದ,अनियमित
ಅಪ್ರಸ್ತುತ,असंबद्ध घटक
ಪ್ರತ್ಯೇಕ ಜಾಲ,अलगाव नेटवर्क
ಪ್ರತ್ಯೇಕಿಸುವವನು,पृथक
ದಮ್ಮಗ,जैमर
ಕಟುಕ,जामिंग
ದರ್ಜಿ ಫೈಲ್,जर्गॉन फाइल
ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್,जावा स्क्रिप्ट
ಕನ್ನಡಿಯ,जिंगल
ಗಲಿಬಿಲಿ,जिटर
ಸೇರುವವನು,जॉइनर
ಜಂಟಿ,संयुक्त
ಕಲುಷಿತ,जोडलेले
ಜಿಗಿತಗಾರ,जम्पर
ಮಂಜುಗಡ್ಡ,कंन
ಅನಗತ್ಯ ಪತ್ರ,निरुपयोगी पत्र
ಪಟಲ,कर्नल
ಕೀಲಿ,की
ಕೀಲಿ ಹಲಗೆ,कीबोर्ड
ಮನವಿ,कीर
ಕಶೇಟು,कीनोट
ಕಿಲೋಸೈಕಲ್,किलोसायकल
ಕಿಲೋವೋಲ್ಟ್,किलोवॉल्ट
ಕಿಲೋವ್ಯಾಟ್,किलोवॅट
ಚಲನಶಾಸ್ತ್ರ,किनेमॅटिक्स
ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್,गुडघा पॉईंट व्होल्टेज
ಗುಬ್ಬಿ,नॉब
ಜ್ಞಾನದ ತಳಹದಿ,पायाभूत माहिती
ಜ್ಞಾನ ನಿರೂಪಣೆ,ज्ञान प्रतिनिधित्व
ಎಲ್ ನೆಟ್‌ವರ್ಕ್,एल नेटवर्क
L ವಿಭಾಗ ಫಿಲ್ಟರ್,एल विभाग फिल्टर
ಮಂದಗತಿ ಮತ್ತು ಸೀಸ,अंतर आणि आघाडी
ಹಿಂದುಳಿದ ಪ್ರವಾಹ,चालू आहे
ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ,उर्जा घटक मागे पडत आहे
ಹಾಳಾದ,लॅमिनेटेड
ದೀಪ,दिवा
ಅಬ್ಬರ,लॅपटॉप
ಲೇಸರ್ ಆವರ್ತನ,लेसर वारंवारता
ಸುಪ್ತ ದೋಷ,सुप्त त्रुटी
ಸುಪ್ತ ಶಾಖ,सुप्त उष्णता
ಅಕ್ಷಾಂಶ,अक्षांश
ಹರಿ,थर
ಲೆಔಟ್,लेआउट
ವಿನ್ಯಾಸ,लेआउट योजना
ಮುನ್ನಡೆಸಿಸು,आघाडी
ಪ್ರಮುಖ ಹಂತ,अग्रगण्य टप्पा
ಸೋರಿಕೆ ಪುರಾವೆ,गळती पुरावा
ಸೋರಿಕೆ,गळती
ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್,लीज्ड सर्किट
ಮಸೂರ,लेन्स
ಸಮಗ್ರ ಸೂಚಕ,स्तर निर्देशक
ಲಘು ನಿಯಂತ್ರಣ,प्रकाश नियंत्रण
ತಿಳಿ ಪೆನ್ನು,हलकी पेन
ಮಿಂಚಿನ ಬಂಧಕ,लाइटनिंग एरेस्टर
ಮಿತಿಗೊಳಿಸು,लिमिटर
ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು,एम्पलीफायर मर्यादित करणे
ರೇಖೆಯ ನಷ್ಟ,ओळ तोटा
ರೇಖೆಯ ಶಬ್ದ,लाइन आवाज
ದೃಷ್ಟಿ,दृष्टीक्षेप
ರೇಖೆಯ ಹಂತ,लाइन फेज
ಸಾಲು ಹರಡುವಿಕೆ,लाइन ट्रान्समिशन
ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ,लाइन अनलोड केलेली
ರೇಖೀಯ ಪರಿಮಾಣ,रेखीय क्वांटिझर
ರೇಖಾತ್ವ,रेषात्मकता
ಸಾಲು ಸಹಭಾಗಿ,लाइन-कॉक्सियल
ಸಾಲಿನ,लाइन-इक्वलिझर
ಸಾಲು ಆವರ್ತನ,लाइन-फ्रिक्वेन्सी
ಸಾಲು-ಉಚ್ಚಾರಣೆ,लाइन-इम्पेडन्स
ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ,लाइन-क्वार्टर तरंगलांबी
ಮರ,दुवा
ಕೊಂಡಿ,लिंकर
ತುಟಿಯೊಳಗಿರುವ,लिप-मायक्रोफोन
ನೇರ ಪ್ರಸಾರ,थेट प्रसारण
ಲೈವ್ ಸರ್ಕ್ಯೂಟ್,थेट सर्किट
ನೇರ ಕಾರ್ಯಕ್ರಮ,थेट कार्यक्रम
ಹೊರೆ,लोड
ಲೋಡ್ ಸಾಮರ್ಥ್ಯ,भार क्षमता
ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ,भार वाहून नेण्याची क्षमता
ಲೋಡ್ ವಿಶಿಷ್ಟ,लोड वैशिष्ट्य
ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ,लोड प्रतिबाधा
ತುಂಬಿರುವ,भारित
ತುಂಬುವವನು,लोडर
ಲೋಡ್ ಮಾಡುವುದು,लोड करीत आहे
ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,लोडिंग कॉइल
ಹೊರೆ ಪರೀಕ್ಷೆ,लोड-चाचणी
ಹಾಲೆ,लोब
ಹಾಲೆ ಆಂಟೆನಾ,लोब अँटेना
ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ,स्थानिक नेटवर्क
ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ,स्थानिक बॅटरी
ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ,स्थानिक ऑसीलेटर
ಬ ೦ ದಿಸು,लॉग
ಲಾಗ್ ಪುಸ್ತಕ,लॉग बुक
ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ),लॉग इन (लॉग ऑन)
ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ),लॉग ऑफ (लॉग आउट)
ಹಾಳೆ,लॉग पत्रक
ಲಾಗರಿಥಮ್,लॉगरिदम
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,लॉगरिथमिक एम्पलीफायर
ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ,लॉगरिथमिक गुणोत्तर
ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,लॉगरिथमिक प्रतिसाद
ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ,लॉगरिथमिक स्केल
ಕಪ್ಪೆ,लॉगिंग
ತರ್ಕ,तर्कशास्त्र
ತರ್ಕ ದ್ವಾರ,लॉजिक गेट
ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ,तर्कशास्त्र ऑपरेशन
ತಾರ್ಕಿಕ,तार्किक
ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು,तार्किक फ्रेम
ಲೋಗಾ ಒಳಹರಿ,लोगो घालणारा
ರೇಖಾಂಶ,रेखांश
ಕುಣಿಕೆ,लूप
ಲೂಪ್ ಆಂಟೆನಾ,लूप अँटेना
ಲೂಪ್ ಲಾಭ,लूप गेन
ಲೂಪ್ ಪರೀಕ್ಷೆ,लूप चाचणी
ಸಡಿಲ ಸಂಪರ್ಕ,सैल संपर्क
ಸಡಿಲ ಜೋಡಣೆ,सैल कपलिंग
ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ,लॉसलेस अँटेना
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,लॉसलेस कॉम्प्रेशन
ನಷ್ಟದ ಸಂಕೋಚನ,लॉसि कॉम्प्रेशन
ಜೋರಾಗಿ (ಧ್ವನಿ),मोठा आवाज (आवाज)
ಮೋಡಿಮಾಡುವ,लाऊडस्पीकर
ಕಡಿಮೆ ಆವರ್ತನ,कमी वारंवारता
ಕೆಳಮಟ್ಟದ ಭಾಷೆ,निम्न स्तरीय भाषा
ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್,कमी तोटा फीडर
ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್,कमी तोटा लवचिक कोएक्सियल केबल
ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್,कमी आवाज रिसीव्हर
ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ,कमी फिरणारी उपग्रह
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,लो पास फिल्टर
ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ,कमी प्रतिक्रिया मिळवणे
ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ,कमी प्रतिकार मार्ग
ಹುರಿದುಂಬಿಸು,Lug
ಪ್ರಕಾಶ,ल्युमिनेन्स
ಉಂಡವಾದ,गठ्ठा
ಬೃಹತ್ ಬ್ಲಾಕ್,मॅक्रो ब्लॉक
ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ,मॅक्रो व्याख्या
ಬೃಹತ್ ದೃಷ್ಟಿ,मॅक्रो व्हिजन
ಮಾಯಾ ಕಣ್ಣು,जादू डोळा
ಕಾಂತ,चुंबक
ಕಾಂತಕ್ಷೇತ್ರ,चुंबकीय क्षेत्र
ಕಾಂತೀಯ ಹರಿವೆ,चुंबकीय प्रवाह
ಕಾಂತ ಧ್ರುವ,चुंबकीय खांब
ಕಾಂತೀಯ ಬಿರುಗಾಳಿ,चुंबकीय वादळ
ಕಾಂತೀಯ ಸ್ವಿಚ್,चुंबकीय स्विच
ಕಾಂತೀಯ ಟೇಪ್,चुंबकीय टेप
ಕಾಂತಶಾಸ್ತ್ರ,चुंबकत्व
ಮೇಲ್ ವಿಲೀನ,मेल विलीनीकरण
ಮೇಲಿಂಗ್ ಪಟ್ಟಿ,पत्रव्यवहाराची यादी
ಮುಖ್ಯ ವಾಹಕ,मुख्य वाहक
ನಿರ್ವಹಿಸು,देखभाल
ನಿರ್ವಹಣೆ,देखभाल
ನಿರ್ವಹಣಾ ತಂಡ,देखभाल कार्यसंघ
ಬಹುಮತ,बहुसंख्य वाहक
ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ,संपर्क रिले बनवा
ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್,मेक-अँड ब्रेक स्विच
ಪುರುಷ ಸಮರಸಗಾರ,नर-कनेक्टर
ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು,माणसाने आवाज केला
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್),व्यवस्थापन माहिती प्रणाली (एमआयएस)
ಕೈಗತ್ತಿದ,हाताळले
ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ,मॅन्युअल नियंत्रण
ಕೈಪಿಡಿ ವಿಧಾನ,व्यक्तिचलित पद्धत
ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ,सुरक्षिततेची खबरदारी
ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ,व्यक्तिचलितपणे ऑपरेट केले
ತಯಾರಕ,निर्माता
ಮುಖವಾಡ,मुखवटा
ಮಂಜುಗಡ್ಡೆ,मस्की
ಮಾಸ್ಕರ್,मास्कर
ಮರೆತುಹೋಗುವುದು,मास्किंग
ಮರೆಮಾಚುವ ವರ್ತನೆ,मास्किंग वर्तन
ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ,ऑडिओचा मास्किंग प्रभाव
ಮರೆಮಾಚುವ ಮಿತಿ,मास्किंग थ्रेशोल्ड
ಮರೆಮಾಚುವ ಸ್ವರ,मास्किंग टोन
ಮಾಸ್ಟಿ,मास्ट
ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್,मास्ट रेडिएटर
ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ,मास्टर कंट्रोल
ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್,मास्टर ऑसिलॅटरर
ಪಂದ್ಯ,सामना-प्रतिबिंब
ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್,मॅचिंग नेटवर्क
ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್,मॅचिंग स्टब
ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್,मॅचिंग ट्रान्सफॉर्मर
ಭೌತಿಕ ಪ್ರಚೋದನೆ,साहित्य-प्रक्रिया
ಕುಶಲತೆ,मॅट्रिक्स
ಗರಿಷ್ಠೀಕರಣ,जास्तीत जास्त
ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ,जास्तीत जास्त मागणी निर्देशक
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ,जास्तीत जास्त उर्जा घनता
ಗರಿಷ್ಠ ಸಂವೇದನೆ,जास्तीत जास्त संवेदनशीलता
ಗರಿಷ್ಠ ಉಷ್ಣ,जास्तीत जास्त तापमान
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ,जास्तीत जास्त वापरण्यायोग्य वारंवारता
ಗರಿಷ್ಠ ಮೌಲ್ಯ,कमाल मूल्य
ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ,अयशस्वी होण्याचा अर्थ
ಸರಾಸರಿ ಮೌಲ್ಯ,म्हणजे मूल्य
ಅಳತೆ ಸಂಕೇತ,मोजलेले सिग्नल
ಅಳತೆ,मोजमाप
ಅಳೆಯುವ ಸಾಧನ,डिव्हाइस मोजत आहे
ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು,मोजण्याचे उपकरणे
ಅಳತೆ ಸಾಧನ,मोजण्याचे साधन
ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ,फील्ड सामर्थ्याचे मोजमाप
ಅಳೆಯುವ ಟೇಪ್,मोजपट्टी
ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ,यंत्रणा
ಮಾಧ್ಯಮ ಸರ್ವರ್,मीडिया सर्व्हर
ಮಾಧ್ಯಮ,मध्यम
ಮಧ್ಯಮ ಆವರ್ತನ,मध्यम वारंवारता
ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ,मध्यम वारंवारता लाट
ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್),मध्यम लाट (मेगावॅट)
ಬಗೆಗಿನ,मेगा-ओहम
ಮೊಳಕೆಯೊಲೆ,मेगर
ನೆನಪು,मेमरी
ಮಾರ್ಗದರ್ಶನ,मार्गदर्शक
ಮೆನು ಬಾರ್,मेनू बार
ಪಾದರಸ,बुध स्विच
ವಿಲೀನ,विलीनीकरण
ಸಂದೇಶ,संदेश
ಮಾಪಕ,मेटाडेटा
ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್,मेटल-ऑक्साईड सेमीकंडक्टर डायोड
ಲೋಹದ ಕವಚದ ಕೇಬಲ್,मेटल-शीथ केबल
ಮೀಟರ,मीटर
ಒಂದುರಂಗ ಫಲಕ,मीटरिंग पॅनेल
ಮೈಕಾ,मीका
ಮೈಕಾ ಚಿಲ್ಲರೆ,मीका-इन्सुलेशन
ಸೂಕ್ಷ್ಮ-,सूक्ष्म-
ಸೂಕ್ಷ್ಮ ಘಟಕ,सूक्ष्म घटक
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್,सूक्ष्म संगणक
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,मायक्रो-कंट्रोलर
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,मायक्रो-इलेक्ट्रॉनिक्स
ಮೈಕ್ರೋಫೋನ್,मायक्रोफोन
ಮೈಕ್ರೋಫಿಕಮೋನ,मायक्रोफोनिक्स
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ,मायक्रोप्रोसेसर
ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ),मायक्रो-व्होल्ट (एमव्ही)
ಮೈಕ್ರೋವೇವ್,मायक्रोवेव्ह
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,मायक्रोवेव्ह अँटेना
ಮೈಕ್ರೋವೇವ್ ಕಿರಣ,मायक्रोवेव्ह बीम
ಮಧ್ಯವರ್ತಿ,मिड-बँड
ವಲಸೆ,स्थलांतर
ವಲಸೆ ಮಾರ್ಗ,स्थलांतर मार्ग
ಕಿರುಚಲ,सूक्ष्म
ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ,लघुलेखित
ಕನಿಷ್ಠ,किमान
ಉಷ್ಣ ತಾಪಮಾನ,किमान तापमान
ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ,किमान वापरण्यायोग्य फील्ड सामर्थ्य
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,अल्पसंख्याक वाहक
ಬಾಳಿಕೆ,गैरसमज
ಮಿಶ್ರಣ,मिसळा
ಮಿಶ್ರಿತ ಖಾಲಿ,मिश्रित ब्लँकिंग
ಮಿಶ್ರ ಸಿಂಕ್,मिश्रित समक्रमण
ಮಿಶ್ರಣ,मिक्सर
ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್,मिक्सर ट्यूब
ಮಿಶ್ರಣ,मिसळणे
ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್,मिक्सिंग सर्किट
ಜ್ಞಾಪಕ,मेमोनिक
ಜ್ಞಾಪಕಶಾಸ್ತ್ರ,मेमोनोनिक्स
ಮೊಬೈರಿ,मोबाईल
ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್,मोबाइल मल्टीमीडिया अनुप्रयोग
ಮೊಬೈಲ್ ಟಿವಿ,मोबाइल टीव्ही
ಕ್ರಮ,मोड
ವೈಫಲ್ಯದ ವಿಧಾನ,अपयशाची पद्धत
ಪ್ರಸರಣದ ವಿಧಾನ,प्रसार मोड
ಮಾದರಿ,मॉडेल
ತಿಕ್ಕಲು,मॉडेम
