Bengali,Hindi
মিজ,"मशकाभ, मिज"
মাইটস,"चिचंड़ी, बरूथी"
বানর,बंदर
মশা,मच्छर
মথ,"पतंगा, शलभ"
আবহাওয়াবিদ,मौसम विज्ञानी
মাইক্রোবায়োলজিস্ট,सूक्ष्म जीवविद्
মাইকোলজিস্ট,कवक विज्ञानी
ন্যানো টেকনোলজি,अतिसूक्ष्मप्रौद्योगिकी
নেপিফর্ম,कुंभीरूप
মাদক,स्वापक
Nstic আন্দোলন,अनुकुंचनीय गति
জাতীয় বিক্ষোভ,राष्ट्रीय प्रदर्शन
জাতীয়করণ (জমির),भूमि का राष्ट्रीयकरण
প্রাকৃতিক,"प्राकृतिक, प्राकृत"
প্রাকৃতিক ক্ষয়,प्राकृतिक अपरदन
প্রাকৃতিক কৃষিকাজ,प्राकृतिक खेती
প্রাকৃতিক সম্পদ,प्राकृतिक संसाधन
প্রাকৃতিক নির্বাচন,प्राकृतिक वरण
প্রাকৃতিক উদ্ভিদ,प्राकृतिक वनस्पति
ঘাড় (হর্ট),वृंत
নেক্রোসিস,ऊतकक्षय
অমৃত,मकरंद
নেতিবাচক অ্যালোলোপ্যাথি,ऋणात्मक ऐलीलोपैथी
নেমেটিকাইড,सूत्रकृमिनाशी
নেমাটোড প্রতিরোধী রুটস্টক,सूत्रकृमिरोधी मूलवृंत
নেমাটোলজি,सूत्रकृमिविज्ञान
নিউটেনি,चिरडिंभता
নেট আক্রমণের হার (এনএআর),नेट स्वांगीकरण दर
নেট লাভ,कुल लाभ
নিট আয় (খামার আয়),कुल आय (फार्म आय)
নেট সেচের প্রয়োজনীয়তা,कुल सिंचाई आवश्यकता
নেট উত্পাদনশীলতা,कुल उत्पादकता
নেট রিটার্ন,कुल प्रतिफल
জাল,"जाली लगाना, जाली से पकड़ना"
নিউরন,"न्यूरॉन, तंत्रिकोशिका"
নিরপেক্ষ,"निष्प्रभावी, उदासीन"
নিরপেক্ষতা,उदासीनता
নিরপেক্ষকরণ,"उदासीनीकरण, निष्प्रभावीकरण"
নিরপেক্ষ মাটি,उदासीन मृदा
নিউট্রন আর্দ্রতা মিটার,न्यूट्रॉन नमीमापी
কুলুঙ্গি,"निकेत, कर्मस्थिति, कर्मता"
নিকোটিন,निकोटिन
রাতের মাটি,"मल, विष्ठा"
নাইট্রেট সংমিশ্রণ,नाइट्रेट स्वांगीकरण
নাইট্রেট হ্রাস,नाइट्रेट अवकरण
নাইট্রেট বিষাক্ততা,नाइट्रेट विषाक्तता
নাইট্রে,"शोरा, नाइटर"
নাইট্রিফিকেশন ইনহিবিটার,नाइट्रीकरण संदमक
নাইট্রোজেন সংমিশ্রণ,नाइट्रोजन स्वांगीकरण
নাইট্রোজেন চক্র,नाइट्रोजन चक्र
নাইট্রোজেনের ঘাটতি,नाइट्रोजन न्यूनता
নাইট্রোজেন স্থায়ীকরণ,नाइट्रोजन स्थिरीकरण
নাইট্রোজেনাস,नाइट्रोजनी
নোবিলাইজেশন,उत्कृष्टीकरण
নোবেল বেত,"पौंडा, मोटा गन्ना"
নিশাচর,रात्रिचर
নোড,"गांठ, पर्वसंधि, नोड"
নোডুলেটেড উদ্ভিদ,ग्रांथिल (मूल) पादप
নোডুলেশন,ग्रंथन
নোডুল,ग्रंथि
যাযাবর,"घुमंतू, चलवाही, खानाबदोश"
নামকরণ,नाम पद्धति
অ্যালালিক,अविकल्पी
নন কৈশিক ছিদ্র,अकेशिका रंध्र
প্রতিযোগী ফসল,अप्रतिस्पर्धी सस्य
বাজে কথা,निरर्थक उत्परिवर्तन
অ -তাৎপর্যপূর্ণ,असार्थक
অ-অ্যাসিড গঠন সার,अनम्लकारी उर्वरक
অ-কনজুগেশন,अयुग्मन
নন-ডেস্ক্রিপ্ট (প্রাণী),अज्ञातकुल (पशु)
অপ্রয়োজনীয় উপাদান,अनावश्यक तत्व
অ-সমজাতীয়,असमांग
নন-হোমোলজাস,"असमधर्मी, असमजात"
নন-মেরু যৌগ,अध्रुवीय यौगिक
পুনর্নবীকরণযোগ্য শক্তি,अनवीकरणीय ऊर्जा
অ-নির্বাচিত যোগাযোগ হার্বাইসাইড,अवरणात्मक स्पर्श शाकनाशी
অ-নির্বাচনী ভেষজনাশক,अवरणात्मक शाकनाशी
অ-সিম্বিওটিক নাইট্রোজেন স্থিরকরণ,असहजीवी नाइट्रोजन स्थिरीकरण
স্বাভাবিক বন্টন,सामान्य वितरण
সাধারণ চারা,सामान्य पौध
সাধারণ সমাধান,सामान्य विलयन
স্বাভাবিককরণ,सामान्यीकरण
উত্তর ব্লটিং,नार्दर्न शोषण
লক্ষণীয় রোগ,"सूचनीय रोग, विज्ञाप्य रोग"
কোন টিল রোপণ,बिना जुताई के बुवाई
ক্ষতিকারক আগাছা,अनिष्टकारी खरपतवार
পারমাণবিক চৌম্বক,नाभिकीय चुंबकीय अनुनाद
নিউক্লিয়াস অ্যাসিড,न्यूक्लिक अम्ल
নিউক্লোব্যাক্টর,न्यूक्लियोबैक्टर
নিউক্লিওলাস,"न्यूक्लियोलस, केंद्रिका"
নিউক্লিওটাইড,न्यूक्लियोटाइड
নিউক্লিয়াস,केन्द्रक
নাল হাইপোথিসিস,निराकरणीय परिकल्पना
নুলিসমিক,शून्यसूत्री
নাল-মিউটেশন,शून्य उत्परिवर्तन
নার্স সেল,धात्री कोशिका
নার্স ফসল,"पोषक फसल, पोषक सस्य"
নার্সারি,"रोपणी, नर्सरी, पौधशाला"
বাদাম,"दृढ़ फल, गुठली, दृढ़कण"
পুষ্টিকর সাইক্লিং,पोषक चक्र
পুষ্টির ঘাটতির লক্ষণ,पोषक न्यूनता लक्षण
পুষ্টি,पोषण
পুষ্টির মান,पोषण मान
পুষ্টিকর মান সূচক,पोषण मान सूचकांक
কৃষি সম্পর্কিত গুরুত্বপূর্ণ উদ্ভিদের নাম,उभयनिष्ठ
নাগাই কর্পূর,ककरोंदा
নারকিসাস,नर्गिस
কালোজিরা,कलौंजी
নাইজার,रामतिल
নাইট জেসমিন,रात की रानी
নিপা পাম,गोफल
বাদাম ঘাস,सागरमोथा
বাদাম সেজ,मोथा
জায়ফল,जायफल
নেমাটোড,सूत्रकृमि
বাদাম Weevil,नट घुन
নেমাটোলজিস্ট,सूत्रकृमि विज्ञानी
বাধ্যতামূলক বায়ব,अविकल्पी वायुजीव
বাধ্য করুন অ্যানেরোবস,अविकल्पी अवायुजीव
বাধ্যতামূলক পরজীবী,अविकल्पी परजीवी
বাধ্যতামূলক,अविकल्पी
অফ-টাইপ গাছপালা,अवांछित पौधे
তেল কেক,खली
ওকাজাকি খণ্ড,ओकाजाकी खंड
ওলারিকালচার,"शाकभाजी उत्पादन, शाकभाजी संवर्धन"
অলিগোজিন,अल्पजीन
অলিগনুক্লিওটাইড,अल्पन्यूक्लियोटाइड
জলপাই তেল,जैतून का तेल
ওমেগা -3-ফ্যাটি অ্যাসিড,ओमेगा-3-वसीय अम्ल
সর্বজনীন,सर्वाहारी
অনকোজিন,अर्बुद जीन
অনকোজেনিক ভাইরাস,अर्बुदजनक विषाणु
অনকোলজি,"कैंसर विज्ञान, अर्बुदविज्ञान"
অন-ফার্ম গবেষণা,प्रक्षेत्र पर अनुसंधान
ওসাইটি,अडंक
পরিচালনা খরচ,प्रचालन लागत
অপেরন,"ओपेरॉन, प्रचालेक"
সুযোগ ফসল,अवसरी सस्यन
সর্বোত্তম ডোজ,इष्टतम मात्रा
সর্বোত্তম অর্থনৈতিক ডোজ,इष्टतम आर्थिक मात्रा
বাগানের দক্ষতা,फलोद्यान की दक्षता
জৈব কৃষি,जैविक कृषि
জৈব কলয়েডস,"कार्बनिक कोलॉइड्स, कार्बनिक कलिल"
জৈব চাষ,जैविक खेती
জৈব সার,जैविक खाद
জৈবপদার্থ,"जैविक पदार्थ, कार्बनिक पदार्थ"
জৈব নাইট্রোজেন (মাটি),जैविक नाइट्रोजन (मृदा)
জৈব ফসফরাস,जैविक फॉस्फोरस
জৈব মাটি,"कार्बनिक मृदा, जैविक मृदा"
জৈব বর্জ্য,जैविक अपशिष्ट
জৈব,"जैविक, कार्बनिक"
সংগঠিত বিপণন,संगठित विपणन
অর্গোজেনেসিস,अंग विकास
অর্গানোলেপটিক মূল্যায়ন,इंद्रियग्राही मूल्यांकन
অর্নিনথোলজি,पक्षिविज्ञान
গোঁড়া বীজ,सुसाध्य बीज
অরথোগোনাল বহুবর্ষ সমীকরণ,लांबिक बहुपद समीकरण
অসমোসিস,परासरण
অসমোটিক প্রভাব,परासरणी प्रभाव
অসমোটিক সম্ভাবনা,परासरणी विभव
প্রাদুর্ভাব,"उद्भेद, फैलना"
প্রজনন আউট,बहिः प्रजनन
চুলা,"अवन, बंद चूल्हा"
ওভারউইন্টার,शिशिर लंघन
ওভারল্যাপিং প্রজন্ম,अतिव्यापी पीढ़ी
ডিম্বাশয়,अंडाणु
জারণ,ऑक्सीकरण
অক্সিলোফাইটস,अम्लोद्भिद्
ওটস,जई
তেল করতল,तेल ताड़
ওলিয়েন্ডার,कनेर
জলপাই,जैतून
পেঁয়াজ,प्याज
আফিম,पोस्त
"প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ",चिनार
মোড়ক,पैकिंग
প্যাডক,बाड़ा
জোড় সারি রোপণ,युगल पंक्ति बुवाई
স্বচ্ছলতা,"खाद्यता, स्वादिष्टता"
প্যানিকেল,"पुष्पगुच्छ, यौगिक असीमाक्ष"
প্যারাসেন্ট্রিক ইনভার্সন,पराकेंद्री प्रतिलोमन
প্যারামিটার,प्राचल
পরজীবী,परजीवी
পার্বিলিং,अंशक्वथनन
পেরেনচাইমা,मृदूतक
অভিভাবক শিলা,"जनक शैल, मूल शैल"
পারমানেন্ট খরা,"स्थायी अनावृष्टि, स्थायी सूखा"
পার্থেনোজেনেসিস,अनिषेकजनन
আংশিক ফ্যাক্টর উত্পাদনশীলতা,आंशिक कारक उत्पादकता
অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন,सहभागी ग्रामीण आकलन
কণা ঘনত্ব,कण घनत्व
প্যাসিভ শোষণ,निष्क्रिय अवशोषण
চারণভূমি,चरागाह
চারণভূমি,पाश्चुरीकरण
পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া),पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया)
কৃষক কৃষিকাজ,भूस्वामित्व खेती
পিট (মাটি),पीट (मृदा)
পেড,पेड
পেডিসেল,"पुष्पवृंत, वृंत"
বংশধর,वंशावली
পেডোজেনেসিস,मृदाजनन
পেডোলজি,मृदाविज्ञान
খোসা,छिलका उतारना
খোসা ছাড়ছে,"छीलना, विशल्कन"
পেলিটিং,टिकियाकरण
পারকোলেশন,अंतःस्रवण
বহুবর্ষজীবী,बहुवर्षीय पादप
পেরিকেন্ট্রিক ইনভার্সন,परिकेंद्री प्रतिलोमन
পেরি-আরবান,परिनगरीय
ব্যাপ্তিযোগ্যতা,पारगम्यता
পারম্যাকালচার,स्थायी कृषि
স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি),स्थायी म्लानि बिंदु
দায়িত্বশীল সহগ,पारगम्यता गुणांक
ব্যাপ্তিযোগ্যতা হার,पारगम्यता दर
পারমিটার,पारगम्यतामापी
অবিরাম ভেষজনাশক,दीर्घस्थायी शाकनाशी
কীটনাশক,पीड़कनाशी
পেট্রোফাইট,शैलोद्भिद्
ফেজ,"विभोजी, फाज"
পর্যায়ক্রমে রোপণ,समयांतराल बुवाई
ফ্যাসমিড,"फैस्मिड, प्रणाभक"
ফেলোজেন,कागजन
ফেনলিক যৌগিক,फिनोलिक यौगिक
ফেনোলজি,"रूपानुकृति विज्ञान, फलोद्गदिकी"
ফেনোটাইপ,"लक्षण प्ररूप, समलक्षणी, लक्षण"
ফেরোমোন,फीरोमोन
Phloem,"पोषवाह, फ्लोएम"
ফসফেট স্থিরকরণ,फॉस्फेट स्थिरीकरण
ফসফেট রক,फॉस्फेट शैल
ফসফেট দ্রবণীয়করণ,फॉस्फेट विलयीकरण
ফসফেট দ্রবীভূতকরণ,फॉस्फेट विलयीकरण
ফসফেটাইড,फॉस्फेटाइड
ফসফো-জিপসাম,फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम
ফসফোলিপিড,फॉस्फोलिपिड
ফসফোরিলেশন,फॉस्फोरिलीकरण
ফটো স্পেকট্রোমিটার,प्रकाश वर्णक्रमापी
ফটোআউটোট্রফ,प्रकाशस्वपोषी
ফটোচোমিকাল বিক্রিয়া,प्रकाश रासायनिक अभिक्रिया
ফটোডেসেমপজিশন,प्रकाशिक अपघटन
ফটোমেট্রি,प्रकाशमिति
ফটোমোরফোজেনেসিস,प्रकाशीय संरचना विकास
ফোটন,फोटॉन
ফটো-জারণ,प्रकाश ऑक्सीकरण
ফোটোপিরিওড,"दीप्तिकाल, प्रकाशकाल"
ফোটোপারিওডিজম,दीप्तिकालिता
ফটোফসফোরিলেশন,प्रकाशीय फॉस्फोरिलीकरण
Photoreactivation,प्रकाश पुनर्सक्रियण
ফটোরিসেপ্টর,प्रकाशग्राही
ফটোরস্পিরেশন,प्रकाशीय श्वसन
সালোকসংশ্লেষণ,प्रकाश संश्लेषण
সালোকসংশ্লিষ্ট দক্ষতা,प्रकाश संश्लेषी दक्षता
সালোকসংশ্লিষ্ট কোয়েটেন্ট,प्रकाश संश्लेषी गुणांक
সালোকসংশ্লিষ্টভাবে,प्रकाश संश्लेषी सक्रिय विकिरण
ফটোট্রোপিজম,प्रकाशानुवर्तन
ফিলোডি,पर्णाभता
ফিলোট্যাক্সি,पर्णविन्यास
শারীরিক আবহাওয়া,भौतिक अपक्षय
শারীরবৃত্তীয় ব্যাধি,कार्यिकीय विकार
শারীরবৃত্তীয় খরা,कार्यिकीय शुष्कता
শারীরবৃত্তীয় ক্ষতি,कार्यिकीय भार ह्रास
শারীরবৃত্তীয় পরিপক্কতা,कार्यिकीय परिपक्वता
ফাইটোক্রোম,पादपवर्णक
ফাইটেক্সট্রাকশন,पादप निष्कर्षण
ফাইটোমাস,पादप भार
ফাইটোনম্যাটোড,पादप सूत्रकृमि
ফাইটোরিমেডিয়েশন,पादप उपचार
ফাইটোসিডারোফোর,पादप सिडरोफोर
ফাইটোটক্সিক,पादप विषालु
ফাইটোট্রন,फाइटोट्रोन
চিত্রগ্রন্থ,चित्रालेख
পাই ডায়াগ্রাম,पाइ आरेख
পাইজোমিটার,दाबमापी
কলস চাষ,घट खेती
স্থান নির্ধারণ (সার),"अवस्थापन, निवेशन (उर्वरक)"
প্লাসেন্টা,"बीजांडआसन (पौधों में), अपरा, प्लेसेंटा"
প্ল্যাঙ্কিং,"सुहागा, पाटा फेरना"
উদ্ভিদ প্রজনন,पादप प्रजनन
উদ্ভিদ ঘনত্ব,पादप सघनता
উদ্ভিদ বাস্তুশাস্ত্র,पादप पारिस्थितिकी
উদ্ভিদ বৃদ্ধি প্রবর্তক,पादप वृद्धिकारक
উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক,पादप वृद्धि नियामक
উদ্ভিদ ভূমিকা,पादप प्रवेशन
উদ্ভিদ পুষ্টি,पादप पोषक (तत्व)
উদ্ভিদ পুষ্টি,पादप पोषण
উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ,पादप संगरोध नियमन
উদ্ভিদ টিস্যু পরীক্ষা,पादप ऊतक परीक्षण
বৃক্ষরোপণ ফসল,"रोपणी फसलें, बागानी फसलें"
রোপনকারী,"प्लांटर, रोपण यंत्र"
রোপণ উপাদান,रोपण सामग्री
রোপণ অনুপাত,रोपण अनुपात
প্লাজমা,प्रद्रव्य
প্লাজমা মেমব্রেমে,प्लाज्मा झिल्ली
প্লাজমিড,प्लाज्मिड
প্লাজমোডেসমাটা,प्रद्रव्यतंतु
প্লাজমোলাইসিস,प्रद्रव्यलयन
প্লাস্টিকতা,"सुघट्यता, प्लास्टिकता"
প্লাস্টিকচার,प्लास्टीकल्चर
প্লাস্টিড,लवक
প্লিওট্রপিক জিন,बहुप्रभावी जीन
প্লট (পরীক্ষামূলক),प्रखंड (प्रायोगिक)
লাঙ্গল,जुताई
প্লাও-সোল,खूड़तली
প্লাও-সোল প্লেসমেন্ট,खूड़तली निवेशन
প্লুভিয়াল ভাত জমি,वर्षा-आधारित धान की भूमियां
প্লুভিক,वर्षा सबंधी
বায়ুসংক্রান্ত স্প্রেয়ার,वायुचालुत फुहारक
নিউমোটোফোর,श्वसनमूल
পডজল মাটি,पॉडजोल मृदा
পডজোলাইজেশন,पॉडजोलीभवन
পয়েন্ট মিউটেশন,बिंदु उत्परिवर्तन
পোইসন বিতরণ,प्वासों वितरण
পরাগরেেটর,परागक
পলিম্ব্রি,बहुभ्रूणता
পলিমারাইজেশন,बहुलकन
পলিমারফিজম,बहुरूपता
পলিস্পার্মি,बहुपट्टीय गुणसूत्र
পলিটেন ক্রোমোজোম,पॉलीटिन गुणसूत्र
পোমোলজি,फलकृषि विज्ञान
জনসংখ্যা,"सरंध्रता, आबादी"
পোরোসিটি (ছিদ্র-স্থান),सरंध्रता
উত্তরোত্তর পোস্ট,उद्भव-पश्चात्
ফসল পোস্ট,"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर"
ফসল কাটার পরে চাষ,कटाई-उपरांत जुताई
পটাসিয়াম শোষণ অনুপাত,पोटैशियम अवशोषण अनुपात
পটাসিয়াম স্থিরকরণ,पोटैशियम स्थिरीकरण
সম্ভাব্য অম্লতা,संभाव्य अम्लता
সম্ভাব্য ফসল ফলন,संभाव्य फसल उपज
সম্ভাব্য বাষ্পীভবন,संभाव्य वाष्पन
সম্ভাব্য বাষ্পীভবন,संभाव्य वाष्पोपरिवर्तन
হাঁস -মুরগির চাষ,कुक्कुट पालन
প্রেরি,"प्रेयरी, घास का बड़ा मैदान"
প্রাক-বিয়ারিং পিরিয়ড,फलनपूर्व अवधि
বৃষ্টিপাতের পরিমাণ,"अवक्षेपण, वर्षण"
নির্ভুল চাষ,परिशुद्ध कृषि
যথার্থ কৃষি,परिशुद्ध कृषि
শিকারী,परभक्षी
প্রাক-উদাসীনতা,उद्भव-पूर्व
প্রাক-উদাসীনতা চিকিত্সা,उद्भव-पूर्व उपचार
প্রিপ্লান্টিং চিকিত্সা,बुवाई-पूर्व उपचार (शाकनाशी)
প্রেসমুড,प्रेसमड (चीनी की मैली)
চাপ নতিমাত্র,दाब प्रवणता
মূল্য স্থিতিস্থাপকতা,कीमत लोच
মূল্য তালিকা,कीमत सूचकांक
প্রাথমিক সংস্কৃতি,प्राथमिक संवर्ध
প্রাথমিক বৃদ্ধি,प्राथमिक वृद्धि
প্রাথমিক চাষ,प्राथमिक कर्षण
প্রাইমার,प्रारंभक
প্রাইমিং (তামাক),रचाना (तंबाकू)
আদিম পর্যায়,आद्य अवस्था
প্রিওন,प्रियोन
সম্ভাবনা,संभाव्यता
ক্ষত পরীক্ষা করা,संपरीक्षक
সমস্যা মাটি,समस्याग्रस्त मृदा
প্রক্রিয়াজাতকরণ,प्रसंस्करण
উতপাদন কার্যক্রম,उत्पादन फलन
প্রমোদ,अत्पादकता
লাভ,लाभ
বংশধর-পরীক্ষা,संतति परीक्षण
প্রগতিশীল কৃষক,प्रगतिशील किसान
প্রকল্প মূল্যায়ন,परियोजना मूल्यांकन
প্রোকারিয়োট,अकेन्द्रिक
প্রচারক,उन्नायक
প্রফিল্যাকটিক স্প্রে,रोग निरोधी छिड़काव
মালিকানা চাষ,स्वामित्व फसल
প্রোটেনড্রস,पुंपूर्वी
প্রোটিন,प्रोटीन
প্রোটিন ইঞ্জিনিয়ারিং,प्रोटीन इंजीनियरी
প্রোটিন সিকোয়েন্সিং,प्रोटीन अनुक्रमण
প্রোটিন সংশ্লেষণ,प्रोटीन संश्लेषण
প্রোটোমিক্স,प्रोटीन संजीनिकी
প্রোটোগিনি,स्त्री पूर्वता
প্রোটোপ্লাজম,जीवद्रव्य
প্রোটোট্রফ,प्रपोषित
প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন),प्रूसिक अम्ल
সিউডোলেল,कूट विकल्पी
সিউডোহেরমাফ্রোডাইট,आभासी उभयलिंगी
সাইকোমিটার,"साइक्रोमीटर, आर्द्रतामापी"
পুডল,"कादों, गाद, कीचड़"
দু: খিত মাটি,गादयुक्त मिट्टी
পুডলিং,"कादों करना, गाद करना"
পাল্পিং,गूदा निकालना
নাড়ি বীজ,दलहनी बीज
পালভারাইজেশন,"पेषण, पीसना, चूर्णन"
পালভারাইজেশন (মাটি),भुरभुरा करना (मिट्टी)
তীব্র,"तीखा, सख़्त"
খাঁটি সংস্কৃতি,शुद्ध संवर्ध
খাঁটি লাইন,शुद्ध वंशक्रम
খাঁটি লাইন নির্বাচন,शुद्ध वंशक्रम वरण
পুর্গেটিভ,रेचक
পরিশোধন,शोधन
বিশুদ্ধতা পরীক্ষা,शुद्धता परीक्षण
পাইরানোমিটার,पाइरैनोमीटर
পাইরেজোমিটার,भू-तापमापी
পাইরেহেলিওমিটার,सौर विकिरणमापी
ধান,धान
পামারোসা,गंधीज घास
পালমিরা পাম,ताड़
পান্ডানাস,केतिकी
পেঁপে,पपीता
প্যারা ঘাস,पैरा घास
পার্সলে,"पार्सले, अजमोद"
"পার্থেনিয়াম, (কংগ্রেস গ্রাস)",गाजर घास (कांग्रेस घास)
পাচৌলি,पचौली
পীচ,आड़ू
"ময়ূর ফুল, স্বর্গের ফুল",गुलमोहर
নাশপাতি,नाशपाती
মুক্তা বাজরা,बाजरा
মটর,मटर
পিক্যান বাদাম,पीकन नट
পেনেল,ब्राह्मी
পেপিনো,पेपिनो
মরিচ,काली मिर्च
পেরিল্লা,भसिंडा
পেরিউইঙ্কল,सदाबहार
পার্সিমন,जापानी फल
ফালসা,फालसा
অড়হর,अरहर
পিম্পেরেল (আনাগালিস),कृष्णनील
পাইন,चीड़
আনারস,अनन्नास
"পেস্তা, সবুজ বাদাম",पिस्ता
বরই,"अलूचा, बेर"
পয়েন্টযুক্ত লাউ,परवल
ডালিম,अनार
পঙ্গম,करंज
পপলার,पोपलर
পপি,अफीम
পোর্টুলাকা,खुर्सा
আলু,आलू
কাঁটা পোস্ত,सत्यानाशी
"গর্বের ভারত, চীন গাছ","बकैन, नीम"
প্রোসো মিললেট,चीना
সাইকেলিয়াম,इसबगोल
পুলাসান,पुलासन
পামকিন,कद्दू
পামেলো,पुमैलो
আঁকা বাগ,चित्तीदार मत्कुण
টিয়া পাখি,तोता
ময়ূর,मोर
পড বোরার,फली वेधक
পড ফ্লাই,फली मक्खी
নাড়ি বিটল,ढ़ोरा
পাইরিলা,पाइरिल्ला
প্যাথলজিস্ট,"रोग विज्ञानी, विकृति विज्ञानी"
পেডোলজিস্ট,मृदा विज्ञानी
উদ্ভিদ ব্রিডার,पादप प्रजनक
উদ্ভিদ রোগ বিশেষজ্ঞ,पादप रोग विज्ञानी
উদ্ভিদ ফিজিওলজিস্ট,पादप क्रियाविज्ञानी
পোমোলজিস্ট,फल विज्ञानी
প্রশ্ন 10,क्यू दस
কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি),मात्रात्मक विशेषक विस्थल
চতুর্ভুজ,चतुष्कोण
চতুর্ভুজ প্রতিক্রিয়া,द्विघाती अनुक्रिया
চতুর্ভুজ ফসল,चतुः सस्यन
গুণগত উত্তরাধিকার,गुणात्मक वंशागति
মানের বীজ,गुणता बीज
পরিমাণগত জেনেটিক্স,मात्रात्मक आनुवंशिकी
পরিমাণগত উত্তরাধিকার,मात्रात्मक वंशागति
কোয়ান্টাম বীজ,क्वांटम बीज
পৃথকীকরণ,संगरोध
পৃথকীকরণ কীটপতঙ্গ,संगरोध पीड़क
কোয়ার্টজ,स्फटिक
দ্রুত পরীক্ষা,त्वरित परीक्षण
নিরবতা,प्रशांति
কুইসেন্ট সেন্টার,प्रशांत केंद्र
কোয়েল,बटेर
রাণী মৌমাছি,रानी मधुमक्खी
R মান,आर मान
রবি (শীত) ফসল,रबी फसल
রেসমে,असीमाक्ष
বিকিরণ,विकिरण
র‌্যাডিকাল,मूलांकुर
তেজস্ক্রিয়তা,"रेडियोधर्मिता, विकिरणशीलता"
রেডিওবায়োলজি,"विकिरण जैविकी, विकिरण जीव विज्ञान"
রেডিওমুনো অ্যাস,विकिरण प्रतिरक्षी आमापन
রেডিওআইসোটোপ,रेडियोधर्मी समस्थानिक
বৃষ্টির ফসল,वर्षी जल संग्रहण
রেইনবো বিপ্লব,इंद्रधनुषी क्रांति
বৃষ্টিপাত,वर्षा
বৃষ্টি,"बारानी, वर्षा आश्रित"
বৃষ্টি-গেজ,वर्षामापी
বর্ষাকাল,"वर्षा ऋतु, बरसात"
উত্থিত বিছানা,उत्थित क्यारी
রাঞ্চিং,"रैंचन, पशु-संबंधी उद्यम"
Rancidy,"विकृतगन्धिता, खटवास"
এলোমেলোভাবে প্রশস্ত পলিমারফিক,यादृच्छिक प्रवर्धित बहुरूपी
এলোমেলো সাধারন,यादृच्छिक नमूना
র্যান্ডমাইজেশন,यादृच्छिकीकरण
এলোমেলোভাবে ব্লক ডিজাইন,यादृच्छिक ब्लॉक डिजाइन
পরিসীমা (পরিসংখ্যান),श्रेणी (सांख्यिकी)
রেঞ্জল্যান্ড,चरागाह
পরিসীমা পরিচালনা,चरागाह प्रबंध
দ্রুত গ্রামীণ মূল্যায়ন (আরআরএ),त्वरित ग्रामीण आकलन (आर आर ए)
রেশন,राशन
রতুন,"रतून, पेड़ी"
রেটুন ক্রপিং,पेड़ी सस्यन
রিপার,"फसल कटाई यंत्र, फसल कर्तक"
Recalcitrant বীজ,दुःसाध्य बीज
মন্দা চাষ,प्रतिसार कृषि
মন্দা পর্ব,प्रतिसार प्रावस्था
বিরল,अप्रभावी
রিচার্জ,"पुनर्भरण, पुनःपूरण"
পারস্পরিক জিন,पारस्परिक जीन
পুনরুদ্ধার জমি,उद्धारित भूमि
রিকম্বিন্যান্ট,पुनः संयोजक
রিকম্বিন্যান্ট ডিএনএ প্রযুক্তি,पुनः संयोजक डीएनए प्रौद्योगिकी
পুনঃসংযোগ,पुनर्योजन
পুনঃনির্মাণ,"पुनरेक, रेकॉन"
পুনর্বিবেচনা জরিপ,आवीक्षी सर्वेक्षण
পুনরাবৃত্ত পিতামাতা,पुनरावर्ती जनक
পুনর্ব্যবহারযোগ্য বর্জ্য,पुनःउपयोगी अविशष्ट
লাল শৈবাল,लाल शैवाल
লাল ডেটা বই,लुप्तप्राय जीवों की सूची
লাল মাটি,लाल मृदा
অক্সিডাইজেশান ও সংকোচনের ক্ষমতা,"रेडॉक्स विभव, अवकरण विभव"
হ্রাস নমুনা,लघूकृत नमूना
হ্রাস চাষ,लघूकृत जुताई
চিনি কমানো,अपचायी शर्करा
হ্রাস,"अपचयन, अवकरण, लघुकरण"
রেফারেন্স ফসল,संदर्भ फसल
প্রতিবিম্ব সহগ,परावर्तन गुणांक
প্রতিচ্ছবি,परावर्तन
রিফ্লেক্সড স্ট্যামেন,प्रतिवर्ती पुंकेसर
প্রতিসরাঙ্ক,अपवर्तन सूचकांक
রিফ্র্যাক্টোমিটার,अपवर्तनमापी
পুনর্জন্ম,"पुनर्जनन, पुनरुद्भवन"
নিবন্ধিত বীজ,पंजीकृत बीज
রেজোলিথ,आवरण प्रस्तर
রিগ্রেশন,समाश्रयण
রিগ্রেশন সহগ,समाश्रयण गुणांक
নিয়ন্ত্রক জিন,नियामक जीन
আপেক্ষিক শস্য-তীব্রতা সূচক,सापेक्ष फसल सघनता सूचकांक
আপেক্ষিক ভিড় সহগ (কে),सापेक्ष सघनता गुणांक (के)
আপেক্ষিক বৃদ্ধির হার (আরজিআর),सापेक्ष वृद्धि दर (आर जी आर)
