Malayalam,English
"ഹൈഗ്രോമീറ്റർ, ഹൈഗ്രോമീറ്റർ",Hygrometer
ഹൈഗ്രോമെട്രി,hygrometry
ഹൈഗ്രോമീറ്റർ,Hygroscope
ഹൈഗ്രോസ്കോപ്പിക്,Hygroscopic
ഹൈപ്പർബോളിക്,Hyperbolic
ഉയർന്ന ചാർജ് ഹൈപ്പർ ചാർജ്,Hypercharge
ചുരുങ്ങിയത്,Hyperfine
ദീർഘദൃഷ്ടി,hypermetropia
ഹൈപ്പർറാനി - ന്യൂക്ലിയസ്,Hypernuclei
ഹൈപ്പറോൺ,hyperon
സൂപ്പർസോണിക്,Hypersonic
സൂപ്പർ ആകാശം,hyper space
അനുമാനം,hypothesis
"സാങ്കൽപ്പിക, സാങ്കൽപ്പിക",Hypothetical
തിളനില,hypsometer
മയക്കം,Hysterisis
ഐസ്,Ice
ഐസ്-ക്രിസ്റ്റൽ,ice crystel
ഐഡിയൽ,Ideal
ആദർശവത്കരിക്കപ്പെട്ടു,idealized
"സമാനമായ, സമാന, അവിഭാജ്യ",Identical
"തിരിച്ചറിയൽ, തിരിച്ചറിയൽ, തിരിച്ചറിയൽ, തിരിച്ചറിയൽ",identification
"ഐഡന്റിഫിക്കേഷൻ ബീക്കൺ, ഐഡന്റിഫിക്കേഷൻ ബീക്കൺ",identification beacon
"സമാനം, സമാനം, സർവ്വവ്യാപി, വ്യക്തിത്വം",Identity
ജോലിയില്ലാത്ത,Idle
"നിഷ്ക്രിയ സമയം, പ്രോഗ്രാം പരീക്ഷ സമയം",idle time
ജ്വലിപ്പിക്കാൻ,Ignite
ഇഗ്നിറ്റർ,Ignitor
ജ്വലനം,ignition
നിർദ്ദേശം അവഗണിക്കുക,Ignore
പ്രകാശ സാന്ദ്രത,illuminance
പ്രകാശകൻ,illuminant
പ്രകാശകൻ,Illuminating
ലൈറ്റിംഗ് ഗേജ്,illumination photometer
പ്രകാശകൻ,Illuminator
പ്രതിഫലനം,image
"സാങ്കൽപ്പികം, സാങ്കൽപ്പികം, സാങ്കൽപ്പികം",Imaginary
മുങ്ങിയ വസ്തു,immersed body
നിമജ്ജനം,Immersion
ഇംപഡൻസ് നുഴഞ്ഞുകയറ്റം,immittance
"ആഘാതം, ആഘാതം, ആഘാതം, കൂട്ടിയിടി, തിരിച്ചുവരവ്",Impact
ആഘാതം പ്രഭാവം,impact effect
പ്രതിരോധം,Impedance
ഞെട്ടിപ്പിക്കുന്നത്,Impinging
പ്രയോഗിച്ച സമ്മർദ്ദം,imposed pressure
"സന്നിവേശിപ്പിച്ച, ഉൾച്ചേർത്ത",impregnated
പ്രേരണ,impulse
അശുദ്ധമായ,Impure
ബാഹ്യ ചാലകത (ബാഹ്യ ചാലകത),impurity conductivity (=extrinsic conductivity)
കേൾവിക്കുറവ്,Inaudibility
കേൾക്കാത്ത,Inaudible
ജ്വലനം,Incandescence
ജ്വലിക്കുന്ന,incandescent
റാപ്സോഡിക്,Incoherent
വരാനിരിക്കുന്ന,incoming
അപര്യാപ്തത,Incompressibility
വർദ്ധിച്ചുവരുന്ന ആന്ദോളനം,increasing oscillation
വർദ്ധിച്ച കാന്തികത,incremental permeability
സൗജന്യ വിതരണം,independent distribution
"അനന്തമായ, അനിശ്ചിതമായ, അനിശ്ചിതമായ, 4അനിശ്ചിതത്വമുള്ള",Indeterminate
"മാരകമായ, പോയിന്റർ, 3 സൂചിക",Index
"പരോക്ഷമായ, പരോക്ഷമായ",indirect
പ്രചോദനം നൽകി,Induced
"വരവ്, ഇൻഡക്ഷൻ, ഇൻഡക്ഷൻ",Induction
പ്രചോദനാത്മകമായ,inductive
പ്രേരകൻ,inductor
ജഡത്വം,Inertial
ഒഴിച്ചുകൂടാനാവാത്ത ഉറവിടം,inexhaustible source
"അനന്തമായ, അനന്തമായ",Infinite
"അനന്തം, അനന്തം",Infinities
"അനന്തമായ, അനന്തമായ",infinity
ജ്വലനം,Inflammability
ജ്വലിക്കുന്ന,Inflammable
ഒഴുക്ക്,Inflow
ഒഴുക്ക്,Influx
വിവരങ്ങൾ,information
വളരെ കുറഞ്ഞ ആവൃത്തി,infralow-frequency
ഇൻഫ്രാറെഡ്,Infra-red
കേൾക്കാത്ത,Infrasonic
അവ ശ്രാവികി,Infrasonics
പൊരുത്തക്കേട്,Inhomogeneity
വ്യത്യസ്തമായ,Inhomogeneous
പ്രാരംഭം,initial
കുത്തിവയ്പ്പ്,Injection
നൽകുക,Inlet
"ആന്തരിക, ആന്തരിക, ആന്തരിക, ആന്തരിക",Inner
"ഇൻപുട്ട് (എൻ.), ഇൻപുട്ട് (വി.)",Input
ധിക്കാരം,Insensitive
ലൈവേഷൻ,Insertion
"നിസ്സാരമായ, നിസ്സാരമായ",insignificant
മേൽനോട്ടത്തിലാണ്,Inspection
"ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ",Installation
നിമിഷം,instant
നിർദ്ദേശം,instruction
യന്ത്രം,instrument
മെക്കാനിക്കൽ,Instrumental
"യന്ത്രവൽക്കരണം, അസംബ്ലി",Instrumentation
"ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്",Insulated
ഇൻസുലേറ്റിംഗ്,Insulation
"ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്",insulator
"1പൂർണ്ണ സംഖ്യ, പൂർണ്ണസംഖ്യ",Integer
സമഗ്രത,integrability
"അവിഭാജ്യ, പൂർണ്ണസംഖ്യ",integral
സംയോജനം,Integration
"തീവ്രമായ, ക്രുദ്ധമായ",Intense
തീവ്രത,intensification
"ട്രാക്ഷൻ, ത്വരണം",intensifier
"തീവ്രത, തീവ്രത, തീവ്രത",Intensity
തീവ്രമായ,Intensive
ഇടപെടൽ,Interaction
ഇന്ററാറ്റോമിക്,interatomic
"വിനിമയം, ഇടപാട്",Interchange
"പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം",Interdependency
പരസ്പരാശ്രിതം,Interdependent
പരസ്പര വ്യാപനം,inter diffusion
ഇന്റർഫേസ് പേജ്,Interface
ക്രോസ് ഫിൽ,interface connection (=feed __through)
ഇന്റർഫേസ് ആംഗിൾ,interfacial angle
"ഇടപെടൽ, ഇടപെടൽ, തടസ്സം",interference
ഇന്റർഗാലക്‌റ്റിക്,Intergalactic
"അകം, അകം, അകം (വി.), അകം, അകം, അകം (വി.)",Interior
"സിനാപ്സ്, സിനാപ്സ്",Interlocking
"ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം",Intermediate
ഇന്റർമെറ്റാലിക്,Intermetallic
"ഇടവിട്ടുള്ള, ഇടവിട്ടുള്ള",intermittent
ഇന്റർമോളികുലാർ,Intermolecular
ആന്തരികം,internal
അന്താരാഷ്ട്ര,International
ഇന്റർസ്റ്റീഷ്യൽ,interplanar
ഗ്രഹാന്തരം,interplanetary
ഇന്റർപോളേഷൻ,Interpolation
അർത്ഥപൂർണത,Interpretability
"ഇലക്‌ടർ, ഇന്റർപ്രെറ്റർ",interpreter
തടസ്സപ്പെടുത്തുന്നയാൾ,interrupter
വിഭജിക്കുന്നു,intersecting
"കവല, കവല, കവല",Intersection
ഇടവേള,interspace
നക്ഷത്രാന്തരം,Interstellar
ഇന്റർസ്റ്റീഷ്യൽ,Interstitial
"വിടവ്, വിടവ്",Interval
അടുത്ത്,Intimate
ഒടുവിൽ,Intra
ഇന്ററാറ്റോമിക്,Intra-atomic
"നാസ് (അവകാശി), അന്തർ (ആന്തരികം)",Intrinsic
ഉറപ്പാണ്,Invariant
"കണ്ടുപിടുത്തം, കണ്ടുപിടിത്തം",Invention
"വിപരീതം, വിപരീതം, വിപരീതം",Inverse
"വിപരീതം, വിപരീതം",Inversion
പ്രതിനിധീകരിക്കാൻ,invert
"വിപരീതം, വിപരീതം",Inverted
അന്ധൻ,inviscid
കലങ്ങിയ ദ്രാവകം,inviscid fluid
അദൃശ്യത,Invisibility
അദൃശ്യ,Invisible
അയോൺ,Ion
അയോണിക്,Ionic
അയണീകരിക്കാവുന്ന,Ionisable
"അയണീകരിക്കാൻ, അയണീകരിക്കാൻ",Ionise
"അയണോസ്ഫിയർ, അയണോസ്ഫിയർ",Ionosphere
അയണോസ്ഫിയർ,inospheric
ഐറിസ്,iris (in waveguide)
വികിരണം,Irradiated
വികിരണം,Irradiation
യുക്തിരഹിതമായ,irrational
"മാറ്റാനാകാത്ത, അപരിഹാര്യമായ, പരിഹരിക്കാനാവാത്ത",irreducible
ക്രമരഹിതം,Irregular
മാറ്റാനാവാത്ത,Irreversible
കറങ്ങുന്നു,irrotational
"ഐസോട്രോപിക്, ഐസോട്രോപിക് വക്രം",isentropic
സപാൻട്രോപ്പിക്കൽ,Isentropically
"ഞാൻ സിഗ്നൽ, ഞാൻ സിഗ്നൽ",I signal
"ഐസോബാറുകൾ, ഐസോടോപ്പുകൾ",isobar
"ഐസോബാറിക്, സമതുലിതമായ, സമതുലിതമായ",Isobaric
"ഐസോമെട്രിക് ലൈൻ, ഐസോടോപ്പ് ലൈൻ",Isochore
ഐസോ-അയോണിക്,Isochoric
ഹോമോലോജസ്,isochromatic
സിൻക്രണസ് ലൈൻ,isochronic line
സിൻക്രണസ് വേഗത,isochronous motion
ഐസോമെട്രിക്,Isoclinal
തുല്യശക്തി,Isoelectric
തുല്യ ഊർജ്ജസ്വലമായ,Isoenergetic
"ഇക്വിലാറ്ററൽ (വി.), ഐസോസിലിസ് ലൈൻ (എഡി.)",Isogonal
"വേർപെടുത്തുക, (അദ്ദേഹം.), വേർപെടുത്തുക, വേർപെടുത്തുക (ver.)",Isolate
"ഒറ്റപ്പെട്ട, ഒറ്റപ്പെട്ട, ഒറ്റ",isolated
"വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ",Isolation
ഐസോമർ,Isomeric
ഐസോമർ,Isomerisation
ഐസോമെറിസം,Isomerism
"ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്",Isometric
ഐസോമോർഫിസം,Isomorphism
ഐസോമോർഫിക്,isomorphous
ഐസോതെർം,Isotherm
ഐസോതെർം,Isothermal
ഐസോടോപ്പുകൾ,Isotope
ഐസോടോപ്പുകൾ,isotopic
ഐസോട്രോപിക്,Isotropic
വൃത്താകൃതിയിലുള്ള രേഖ,isotropic line (=circular line)
ഐസോമോർഫിസം,Isotropy
ആവർത്തനം,Iteration
ആന്തരിക അർദ്ധചാലകം,1-type (=intrinsic semiconductor )
ജാം ഇന്റർഫെറോമീറ്റർ,Jamin's interferometer
"ഞെട്ടൽ, തിരിച്ചടി",Jerk
"ജെറ്റ്, തല",Jet
ജെറ്റ്-റോക്കറ്റ് പ്രൊപ്പൽഷൻ,jet and rocket propulsion
ജെ-ജെ കപ്ലിംഗ്,j-j coupling
ജോളി ബെന്റ്,Jolly's balance
ജൂൾ-ചൂട്,Joule heat
ജൂൾമീറ്റർ,joule meter
ജൂൾ-തോംസൺ പ്രഭാവം,Joule-Thomson effect
ജൂൾ,joule (unit)
"പാര, ചാട്ടം, ഓടക്കുഴൽ",Jump
ഉടമ്പടി,junction
സംഗമസ്ഥാനം,junction point
ശരിയായ അക്ഷരം,just scale
"കേശനിധി, സാമീപ്യം",juxtaposition
"കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്",kaleidoscope
"കപ്പ മേസൺസ്, കെ-മേസൺസ്",kappa meson (=k=meson)
കാഥോഡ്,kathode (=Cathode)
ഘനായൻ,kation (=cation)
കെ-ബാൻഡ്,K-band
കെ-ക്യാപ്ചർ,K-capture (=K-electron capture)
കെ-റിസെപ്റ്റർ,K-capturer
കെൽവിൻ ഏകദേശ കണക്ക്,Kelvin approximation
ഏകതാനതയുടെ യൂണിറ്റ്,kernel of homomorphism
കെർ സെൽ,kerr cell
"താക്കോൽ, തിരശ്ശീല, താക്കോൽ",Key
"കീ ബോർഡ്, കർട്ടൻ ബാർ",key board
തുറക്കുന്ന സ്വരാക്ഷരം,key note
കീ പൾസ്,key pulse
പ്രധാന പദം,key word
പ്രൊജക്ഷൻ,Kick
പ്രതിരോധം,kick back
കി. ഗ്രാം,Kilo
കിലോജൂൾ,kilojoule (KJ)
കിലോപാർസെക്ക്,kiloparsec
കിലോടൺ ബോംബ്,kiloton bomb
ചലനാത്മകം,Kinematical
തികച്ചും ചലനാത്മകം,Kinematically
"ചലനാത്മകം, ചലനാത്മകം",Kinetic
ചലനാത്മകമായി,Kinetically
ഒടിവ്,Kink
ക്ലൈസ്ട്രോൺ,klystron
മൂർച്ചയുള്ള അറ്റം,knife edge
ക്രസ്കൽ അതിർത്തി,Kruskal limit
തെർമോജനിക്,Kryogenic
ലേബൽ,Label
"അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത",Labelled
ലബോറട്ടറി,Laboratory
ഗോവണി,Ladar
എതിർ ഘടികാരദിശയിൽ,Laevorotation
"എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത",laevorotatory
പിറകോട്ടും മുന്നോട്ടും,lag and lead
ലഗ്രാഞ്ച് പ്രക്ഷേപണം,Lagrange's expansion
ലഗ്രാൻജിയനിസം,Laggrangian
കുഞ്ഞാടിന്റെ സൃഷ്ടി,Lamb shift
"പലക, പലക",Lamina
ഡോർസൽ പ്ലേറ്റ്,lamina dorsalis
"ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ",laminar flow
"പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്",laminate
വർഗ്ഗീകരണം,Laminating
ലാമിന,Lamination
"വിളക്ക്, വിളക്ക്",lamp
"കാജൽ, ദീപ് കാജൽ",lamp black
ലാൻഡേ-ഇന്റർവെൽ നിയമം,Lande's interval rule
ലാൻഡ് വിഭജന ഘടകം,Lande splitting factor
ലാൻഡിംഗ്,Landing
"മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക",lapping
ലാർമോർ ആവൃത്തി,Larmor frequency
ലാർമോർ പ്രീസെഷൻ,Larmor precession
ലേസർ,Laser
ലേസറൈസേഷൻ,Lasing
രഹസ്യം,Latent
"ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ",Lateral
"അക്ഷാംശം, അക്ഷാംശം",Latitude
"ലാറ്റിസ്, ലാറ്റിസ്",lattice
ലോ ക്ലാസ്,Laue class
വിക്ഷേപണം,Launcher
വിക്ഷേപണം,Launching
ലോഞ്ച് പ്ലാറ്റ്ഫോം,launch pad
ബഹുജന അനുപാത നിയമം,law of mass action
ഒന്നിലധികം അനുപാത നിയമം,law of multiple proportion
"പാളി, ലെവൽ",layer
എൽ-ബാൻഡ്,L-band
"ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്",Lead
മുന്നോട്ട്,leading
"ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ",Leak
"ച്യൂയിംഗ്, നാശം, ചോർച്ച",Leakage
"മിനിമം, മിനിമം, മിനിമം",Least
ഏറ്റവും കുറഞ്ഞ എണ്ണം,least count (of a vernier)
ലാച്ച് വയർ,Lecher's wire
ലെഡക് പ്രഭാവം,Leduc effect
സാധുവായ ഓം,legal ohm
- ഇലക്ട്രോൺ,L-electron
നീളം നിയന്ത്രണം,length contraction
നീട്ടൽ,Lengthening
ലെന്സ്,Lens
ലെൻസ് നിയമം,Lenz's law
പരന്ന തുരങ്കം,Level
തിരശ്ചീന ഫ്ലൈറ്റ്,level flight
"നിരപ്പാക്കൽ, നിരപ്പാക്കൽ",Levelling
"തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ",levelling screw
അത്മവിശ്വാസത്തിന്റെ അളവ്,level of confidence
പ്രാധാന്യം ലെവൽ,level of significance
"തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്",level surface
"ലിവർ, ലിവർ",Lever
വെർച്വൽ ആന്ദോളനം,Libration
"ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ",Lidar
"ജീവിതം, പ്രായം",Life
"ഉയർത്തുക, ഉയർത്തുക",lift
വീണ്ടെടുക്കൽ നിമിഷം,lift off
"ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം",light
"മിതശീതോഷ്ണ., പ്രകാശം",Lighting
മിന്നൽ,Lightning
പ്രകാശവർഷം പ്രകാശവർഷം,light year
"ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ",Like
"പരിധി, നാമമാത്ര",Limit
"പരിധി, പരിധി, അതിരുകടന്ന",Limiting
നിലവിലെ പരിധി,limiting magnitude (=magnitude ___limit)
"രേഖ, രേഖ, ദീർഘവൃത്താകൃതി",Line
"രേഖീയ, രേഖീയ, രേഖീയ",Liner
രേഖീയവൽക്കരണം,Linearisation
"ഏകതാനത, രേഖീയത",linearity
"ഒറ്റയ്ക്ക്, രേഖീയമായി",Linearly
ലൈൻ സാധ്യത,line drop
രേഖീയ അപൂർണ്ണത,line imperfection (onedimensional)
സ്ട്രോക്ക് ലൈൻ,line of percussion
രേഖീയ സ്പെക്ട്രം,line spectrum
ലൈൻ വോൾട്ടേജ്,line voltage
"ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്",Link
ദ്രവീകരണം,Liquefaction
ദ്രവീകരിച്ചത്,Liquefied
ദ്രവീകരിച്ചത്,liquefier
ദ്രാവകം,Liquid
ദ്രാവക റിസർവോയർ,liquid bath
ലിക്വിഡ് ക്രിസ്റ്റൽ,liquid crystal
ദ്രവ്യത,liquidity
ദ്രാവക ചാലക റോക്കറ്റ്,liquid rocket
ലിസാജു കണക്കുകൾ,Lissajous figures
"പട്ടിക, പട്ടിക",List
"ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്",Listing
ലിറ്റർ,litre
തത്സമയ പ്രോഗ്രാം,live programme
വൈദ്യുത വയർ,live wire
"ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്",load
കാന്തം കല്ല്,Loadstone
"പ്രാദേശിക, പ്രാദേശിക",localised
പ്രാദേശിക മാക്സ്വെല്ലി,locally Maxwellian
"സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം",Location
ബന്ധിത തെറ്റ്,locked dislocation
"തലാഖ്, ചരക്ക്",lock in
"ലോക്കസ്, ലോക്കസ്",Locus
കാന്തം കല്ല്,Lodestone
ലോഗരിഥമിക്,Logarithmic
യുക്തി,logic
ന്യായമായ,logical
"ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്",Logistics
ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ,London Van Der Waals attraction
റിമോട്ട് ട്രാൻസ്മിഷൻ,long distance Transmission
"രേഖാംശം, രേഖാംശം",longitude
രവിനെക്കിന്റെ രേഖാംശം,longitude of perihelion
"രേഖാംശ, രേഖാംശ",Longitudinal
നീണ്ട സ്വരാക്ഷരങ്ങൾ,long note
"ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്",Loop
അയഞ്ഞ ബന്ധനം,loosely bound
"വിരളമായി പായ്ക്ക്, പാക്ക്",lossely packed
ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം,Lorentz Fitzgerald contraction
നഷ്ട രഹിത ലൈൻ,lossless line (=loss free line)
ദ്രവിച്ച വൈദ്യുത,lossy dielectric
ശക്തി,loudness (of sound)
"താഴ്ന്ന മർദ്ദം, വിഷാദം",Low
"നിന്ദ, താഴ്ന്ന",Lowering
"ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ",Lowest
താഴ്ന്ന വാക്വം,low vaccum
തിളക്കം,luminance
സന്ദീപ്തി,Luminescence
പ്രസരിപ്പുള്ള,Luminescent
ജ്വാല.,luminosity
"ദീപ്, പ്രദീപി, ജ്യോതി-",luminous
ചാന്ദ്ര ദിനം,lunar day
ചന്ദ്രഗ്രഹണം,lunar eclipse
ചന്ദ്രൻ ഉപഗ്രഹം,lunar satellite
ചന്ദ്രന്റെ ഘട്ട മാറ്റം,lunar variation
ലക്സ്,lux
ലൈമാൻ സീരീസ്,Lyman series
മൊത്തത്തിലുള്ള,Macro
മൊത്തത്തിലുള്ള,Macroscopic
"മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്",magic lantern
"മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ",magic number
കാന്തികമായി,Magnetically
കാന്തിക,magnetic
കാന്തിക പ്രതിരോധം,magnetic bottle
കാന്തികമാക്കൽ,magnetisable
കാന്തികവൽക്കരണം,magnetisation
കാന്തികത,magnetism
കാന്തം താപ പ്രഭാവം,magnetocaloric effect
കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്,Magnetohydro-dynamics
കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്,Magnetohydro-statics
മാഗ്നെറ്റോമീറ്റർ,Magentometer
മാഗ്നെറ്റൺ,Magneton
കാന്തം വൃത്തം,Magnetosphere
സ്റ്റാറ്റിക് കാന്തികത,magnetostatics
മാഗ്നെട്രോൺ റക്റ്റിഫയർ,magnetron rectifier
വലുതാക്കിയ ചിത്രം,magnified image
മാഗ്നിഫയർ,magnifier
"വലുതാക്കുക, വലുതാക്കുക",magnify
"മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-",magnifying
മാഗ്നിഫൈയിംഗ് ലെൻസ്,magnifying glass (magnifying lens)
"മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്",magnitude
മാഗ്നൺ,Magnon
പ്രധാന ബാൻഡ്,main band
"പ്രധാന റോഡ്, മെയിൻ ലൈൻ",Mainline
"പ്രധാന വയർ, പ്രധാന ടാപ്പ്",Mains
"പരിപാലനം, പോഷണം, പരിപാലനം",Maintenance
മയോറാന സത്തിൽ,Majorana effect
പ്രധാന അക്ഷം,major axis
പ്രധാന ന്യൂനത,major defect
ബഹുസ്വരമായ,majority
മാസ്റ്റർ ടോൺ,major tone
ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക,make and break
വഴക്കം,malleability
കഴിവുകൾ,manoeuvre
മാനുവൽ കൃത്രിമത്വം,mainpulation
ഓപ്പറേറ്റർ,manipulator
മനുഷ്യരുള്ള ബലൂൺ,manned baloon
"മാനുമീറ്റർ, മാനുമീറ്റർ",Manometer
ബഹുമുഖം,many body
മനുഷ്യൻ മനുഷ്യൻ വർഷങ്ങൾ,man year
"നാമമാത്രമായ, നാമമാത്രമായ, നാമമാത്രമായ",Marginal
മാർജിനൽ എൻട്രോപ്പി,marginal entropy
സുരക്ഷിതമായ പരിസരം,margin of safety
നാവികൻ ഡ്സുചക്,mariner's compass
"അടയാളങ്ങൾ, അടയാളങ്ങൾ, അടയാളങ്ങൾ",Mark
മാർക്കർ,Marker
മേസർ,Maser
"മുഖംമൂടി, മുഖംമൂടി, മൂടുപടം",Mask
മൂടിവയ്ക്കുക,Masking
"പിണ്ഡം, പിണ്ഡം, ബൾക്ക്",Mass
ബഹുജന സമൃദ്ധി,mass abundance
ബഹുജന അനുപാത പ്രതികരണം,mass action
"ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന സമൃദ്ധി",mass concentration
ബഹുജന നഷ്ടം,mass defect
മാസ്റ്റർ ന്യൂക്ലിയസ്,massive nucleus
ബഹുജന വേഗത,mass motion
ബഹുജന പ്രതിരോധം,mass resistivity
"മാസ്റ്റർ പ്ലേറ്റ്, മാസ്റ്റർ പ്ലേറ്റ്",master plate
പൊരുത്തം,Match
പൊരുത്തപ്പെട്ടു,Matched
പൊരുത്തപ്പെടുന്നു,Matching
"മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്",Matrix
"ദ്രവ്യം, പദാർത്ഥം",Matter
പരമാവധി,Maxima
"ഏറ്റവും ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന",Maximum
അനുവദനീയമായ പരമാവധി,maximum permissible
മാക്സ്വെൽ-വോൾട്ട്സ്മാൻ വിതരണ നിയമം,Maxwell-Boltz-mann distribution law
പരമാവധി വിതരണം,Mazwellian distribution
"മക്ലിയോഡ് ഗേജ്, മക്ലിയോഡ് ഗേജ്",Mc Leod guage
അർത്ഥമാക്കുന്നത്,Mean
"സ്വതന്ത്ര പാത എന്നർത്ഥം, സ്വതന്ത്ര പാത എന്നാണ് അർത്ഥമാക്കുന്നത്",mean free path
ശരാശരി പ്രായം ശരാശരി പ്രായം,mean life
ജീവിതകാലം അർത്ഥമാക്കുന്നത്,mean life time
കിടക്ക അളക്കുക,Measure
"അളക്കുക, അളക്കുക, അളക്കുക",measurement
"ബലം, മെക്കാനിക്കൽ",mechanical
മെക്കാനിക്കൽ നേട്ടം,mechanical advantage
"ശക്തി ശാസ്ത്രം, മെക്കാനിക്സ്, മെക്കാനിക്സ്",Mechanics
യന്ത്രവൽക്കരണം,Mechanisation
"മെക്കാനിസം, മെക്കാനിക്സ്",Mechanism
"ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം",Median
"സ്ഥൂലം, ഗുരു, മഹാ, വ്യക്തം, നിയുത് (ദശലക്ഷം)",Mega
മെഗാക്യൂറി,Megacurie
മാഗോം,megohm
മൗസ്നർ പ്രഭാവം,Meissner effect
എം-ഇലക്ട്രോൺ,M-electron
"സ്വരം, താളം",melody
"ഉരുകുക (adj.), ഉരുകുക, ഉരുകുക (ver.)",Melt
"ഉരുകുക, ഉരുകുക",Melting
ദ്രവണാങ്കം,melting point
"മെമ്മറി, മെമ്മറി സിസ്റ്റം",Memory
"meniscus, meniscus",Meniscus
"പരിയ, മ്യൂറിയൽ",Mercurial
"മെർക്കുറി ബാരോമീറ്റർ, മെർക്കുറി ബാരോമീറ്റർ",mercurial barometer
"പർദിക്, മയൂരിക്",Mercuric
മെറിഡിയൻ,meridian
ഗുണകം,merit (of coil)
കല്പണിക്കാരൻ,Meson
"മസോണി പോൾ, യുകാവ പോൾ",mesonic potential well (=Yukawa potential well)
സന്ദേശം,Message
"ലോഹങ്ങൾ, അടിസ്ഥാന വസ്തുക്കൾ",metal
"ലോഹപ്പണി, ലോഹ ചിത്രീകരണം",metallography
മെറ്റാഫിസിക്സ്,metaphysics
മിതവ്യയം,metastable
ഉൽക്കാശില,Meteorite
ഉൽക്കാശില,Meteoritic
കാലാവസ്ഥാ ശാസ്ത്രം,meteorological
കാലാവസ്ഥാ ശാസ്ത്രജ്ഞൻ,meteorologist
"മീറ്റർ പാലം, മീറ്റർ പാലം",meter bridge
"ദൂരം, മീറ്റർ",Metric
മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ,Michelson interferometer
മൈക്രോആമ്പിയർ,microampere
സൂക്ഷ്മ വിശകലനം,micro analysis
മൈക്രോ-കാനോനിക്കൽ സെറ്റ്,microcanonical assembly
മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി,microcanonical ensemble
മൈക്രോ സർക്യൂട്ട്,Microcircuit
മൈക്രോ ഫിഷർ,Microcrack
മൈക്രോൺ,Micron
മൈക്രോഫോൺ,microphone
"മൈക്രോഫോട്ടോഗ്രാഫ്, മൈക്രോസ്കോപ്പ്ഫോട്ടോ",Microphotograph
