Kannada,Gujarati
ಸೂಚ್ಯಂಕ ಸಂಖ್ಯೆ,અનુક્રમણિકા નંબર
ಉಪಗುಂಪಿನ ಸೂಚ್ಯಂಕ,પેટાજૂથની અનુક્રમણિકા
ಸೂಚ್ಯಂಕ ಸೆಟ್,ઇન્ડેક્સ સેટ
ಸೂಚ್ಯಂಕ,સૂચક
ಸೂಚಕ ಸಮೀಕರಣ,સૂચક સમીકરણ
ಉದಾಸೀನತೆ ರೇಖೆ,ઉદાસીનતા વળાંક
ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ,પરોક્ષ તફાવત
ಪರೋಕ್ಷ ಪುರಾವೆ,પરોક્ષ પુરાવો
ಅವಿಭಾಜ್ಯ,અવિભાજ્ય
ಪ್ರವೇಶ,ઇન્ડક્શન
ಅನುಗಮನದ,પ્રેરક
ಅನುಗಮನದ ಊಹೆ,પ્રેરક ધારણા
ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ,પ્રેરક વ્યાખ્યા
ಅನುಗಮನದ ನಿರ್ಣಯ,પ્રેરક અનુમાન
ಅಸಮಾನತೆ,અસમાનતા
ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ,અસમાનતાની મર્યાદા
ಅಸಮಾನತೆ,અસમાનતા
ಜಡತ್ವ,જડતા
inrtia ಬಲ,ઇન્ર્ટિયા ફોર્સ
ಜಡತ್ವ,જડતા
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,અચોક્કસ તફાવત
ಇನ್ಫ್ಲೆಕ್ಷನ್ ಪಾಯಿಂಟ್ಗಳು,ઇન્ફ્લેક્સન પોઇન્ટ
ದುರ್ಬಲ,ઇન્ફિમમ
ಅನಂತ,અનંત
ಅನಂತ ಆಯಾಮ,અનંત પરિમાણીય
ಅನಂತ ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,અનંત પરિમાણીય વેક્ટર જગ્યા
ಅನಂತ ಆಟ,અનંત રમત
ಅನಂತ ಗುಂಪು,અનંત જૂથ
ಅನಂತ ಅವಿಭಾಜ್ಯ,અનંત અભિન્ન
ಅನಂತ ಜನಸಂಖ್ಯೆ,અનંત વસ્તી
ಅನಂತ ಸರಣಿ,અનંત શ્રેણી
ಅನಂತ ಸೆಟ್,અનંત સમૂહ
ಅಪರಿಮಿತ,અનંત
ಅಪರಿಮಿತ ಅಂಶ,અનંત તત્વ
ಅನಂತ ಜಾಗ,અનંત જગ્યા
ಅನಂತತೆಗಳು,અનંત
ಅನಂತ,અનંત
ಹಣದುಬ್ಬರ ಅಂಶ,ફુગાવો પરિબળ
ವಿಭಕ್ತಿ ಸ್ಪರ್ಶಕ,વક્રીય સ્પર્શક
ವಿಭಕ್ತಿ ಕೇಂದ್ರೀಕರಿಸುವಿಕೆ,ઇન્ફ્લેક્શનલ ફોકસિંગ
ಬಾಗುವಿಕೆ,ફૂગ
ಒಂದು ಕಾರ್ಯದ inf,કાર્યની માહિતી
ಮಾಹಿತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,માહિતી મેટ્રિક્સ
ಮಾಹಿತಿ ಸಂಸ್ಕರಣ,માહિતી પ્રક્રિયા
ಮಾಹಿತಿ ವಿಜ್ಞಾನ,માહિતી વિજ્ઞાન
ಏಕರೂಪದ,અસંગત
ಏಕರೂಪದ ಸಮೀಕರಣ,અસંગત સમીકરણ
ಏಕರೂಪದ ವ್ಯವಸ್ಥೆ,અસંગત સિસ્ટમ
ಆರಂಭಿಕ,પ્રારંભિક
ಆರಂಭಿಕ ಸ್ಥಿತಿ,પ્રારંભિક સ્થિતિ
ಆರಂಭಿಕ ಸಾಲು,પ્રારંભિક રેખા
ಆರಂಭಿಕ ಬಿಂದು,પ્રારંભિક બિંદુ
ಆರಂಭಿಕ ಪರಿಹಾರ,પ્રારંભિક ઉકેલ
ಆರಂಭಿಕ ವೇಗ,પ્રારંભિક વેગ
ಇಂಜೆಕ್ಟಿವ್ ನಕ್ಷೆ,ઇન્જેક્ટિવ નકશો
ಇಂಜೆಕ್ಟಿವ್ ಮ್ಯಾಪಿಂಗ್,ઇન્જેક્ટિવ મેપિંગ
ಆಂತರಿಕ ಗುಣಾಕಾರ,આંતરિક ગુણાકાર
ಆಂತರಿಕ ಬಿಂದು,આંતરિક બિંદુ
ಆಂತರಿಕ ಉತ್ಪನ್ನ,આંતરિક ઉત્પાદન
ಇನ್ಪುಟ್,ઇનપુટ
ಇನ್ಪುಟ್ ಡೇಟಾ,ઇનપુટ ડેટા
ಇನ್ಪುಟ್ ಗೇಟ್,ઇનપુટ ગેટ
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ,ઇનપુટ આઉટપુટ વિશ્લેષણ
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್,ઇનપુટ આઉટપુટ સિસ્ટમ
ಇನ್ಪುಟ್ ಪ್ರಮಾಣ,ઇનપુટ જથ્થો
ಇನ್ಪುಟ್ ರಿಜಿಸ್ಟರ್,ઇનપુટ રજીસ્ટર
ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್,ઇનપુટ ટર્મિનલ
ಕೆತ್ತಲಾದ ವೃತ್ತ,અંકિત વર્તુળ
ತ್ವರಿತ,ત્વરિત
ತತ್ಕ್ಷಣದ,તાત્કાલિક
ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ,ત્વરિત પ્રવેગક
ತಿರುಗುವಿಕೆಯ ತತ್ಕ್ಷಣದ ಅಕ್ಷ,પરિભ્રમણની તાત્કાલિક ધરી
ತತ್ಕ್ಷಣದ ಕೇಂದ್ರ,તાત્કાલિક કેન્દ્ર
ತತ್ಕ್ಷಣದ ವೇಗ,ત્વરિત વેગ
ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ,ત્વરિત વોલ્યુમ
ಪೂರ್ಣಾಂಕ,પૂર્ણાંક
ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,પૂર્ણાંક રેખીય પ્રોગ્રામિંગ
ಸಮಗ್ರತೆ,અખંડિતતા
ಸಮಗ್ರ,અવિભાજ્ય
ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,એકીકૃત વિભેદક સમીકરણ
ಸಮಗ್ರ ಸಮೀಕರಣ,અવિભાજ્ય સમીકરણ
ಸಮಗ್ರ ಕಾರ್ಯ,એકીકૃત કાર્ય
ಅವಿಭಾಜ್ಯ,અભિન્ન
ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ,અભિન્ન કલન
ಅವಿಭಾಜ್ಯ ವಕ್ರರೇಖೆ,અભિન્ન વળાંક
ಅವಿಭಾಜ್ಯ ಡೊಮೇನ್,અભિન્ન ડોમેન
ಸಮಗ್ರ ಸಮೀಕರಣ,અભિન્ન સમીકરણ
ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ,અભિન્ન સંખ્યા
ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ,પ્રથમ પ્રકારનું અભિન્ન
ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ,અભિન્ન પ્રતિનિધિત્વ
ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ,અભિન્ન ચિહ્ન
ಸಂಯೋಜಿಸಲು,એકીકૃત
ಸಂಯೋಜಿತ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,સંકલિત શોષણ ગુણાંક
ಸಂಯೋಜಿಸುವ ಅಂಶ,સંકલન પરિબળ
ಏಕೀಕರಣ,એકીકરણ
ವಿಭಿನ್ನತೆಯ ಮೂಲಕ ಏಕೀಕರಣ,ભિન્નતા દ્વારા એકીકરણ
ಭಾಗಗಳ ಮೂಲಕ ಏಕೀಕರಣ,ભાગો દ્વારા એકીકરણ
ತರ್ಕಬದ್ಧತೆಯ ಮೂಲಕ ಏಕೀಕರಣ,તર્કસંગતીકરણ દ્વારા એકીકરણ
ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ,અવેજી દ્વારા એકીકરણ
ಸತತ ಕಡಿತದಿಂದ ಏಕೀಕರಣ,ક્રમિક ઘટાડો દ્વારા એકીકરણ
ಸರಣಿಯ ಮೂಲಕ ಏಕೀಕರಣ,શ્રેણી દ્વારા એકીકરણ
ವೆಕ್ಟರ್ನ ಏಕೀಕರಣ,વેક્ટરનું એકીકરણ
ಮುಚ್ಚಿದ ಮೇಲ್ಮೈ ಮೇಲೆ ಏಕೀಕರಣ,બંધ સપાટી પર એકીકરણ
ಸಂಯೋಜಕ,ઇન્ટિગ્રેટર
ಇಂಟಿಗ್ರೇಟರ್ ಘಟಕ,ઇન્ટિગ્રેટર ઘટક
ಸಮಗ್ರ - ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ઇન્ટિગ્રો - વિભેદક સમીકરણ
ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ,અટકાવવું
ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ ಕಾರ್ಯಾಚರಣೆ,વિનિમયક્ષમ કામગીરી
ವಿನಿಮಯ,અદલાબદલી
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,આંતરવર્ગીય સહસંબંધ
ಪರಸ್ಪರ ಸಂಬಂಧ,આંતરસંબંધ
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,આંતર સહસંબંધ ગુણાંક
ಪರಸ್ಪರ ಅವಲಂಬನೆ,પરસ્પર નિર્ભરતા
ಪರಸ್ಪರ ಅವಲಂಬಿತ,પરસ્પર નિર્ભર
ಆಸಕ್ತಿ,વ્યાજ
ಇಂಟರ್ಫೇಸ್,ઈન્ટરફેસ
ಇಂಟರ್ಫೇಶಿಯಲ್ ಕೋನ,ઇન્ટરફેસિયલ કોણ
ಸಮಗ್ರ,એકીકરણ
ಸಂಯೋಜಿಸಲಾಗಿದೆ,સંકલિત
ಆಂತರಿಕ,આંતરિક
ಆಂತರಿಕ ಕೋನ,આંતરિક કોણ
ಆಂತರಿಕ ಪ್ರದೇಶ,આંતરિક વિસ્તાર
ಆಂತರಿಕ ಡೊಮೇನ್,આંતરિક ડોમેન
ಆಂತರಿಕ ಅಂಶ,આંતરિક તત્વ
ಒಂದು ಗುಂಪಿನ ಒಳಭಾಗ,સમૂહનો આંતરિક ભાગ
ಆಂತರಿಕ ವಿರುದ್ಧ ಕೋನ,આંતરિક વિરોધી કોણ
ಆಂತರಿಕ ಗ್ರಹ,આંતરિક ગ્રહ
ಆಂತರಿಕ ಬಿಂದು,આંતરિક બિંદુ
ಮಧ್ಯಂತರ,મધ્યમ
ಮಧ್ಯಂತರ ಬಿಂದು,મધ્યવર્તી બિંદુ
ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ,મધ્યવર્તી મૂલ્ય પ્રમેય
ಆಂತರಿಕ ದ್ವಿಭಾಜಕ,આંતરિક દ્વિભાજક
ಪ್ರಕ್ಷೇಪಣ,પ્રક્ષેપ
ಇಂಟರ್ಪೋಲೇಷನ್ ಸೂತ್ರ,પ્રક્ષેપ સૂત્ર
ಛೇದಿಸುತ್ತಿದೆ,આંતરછેદ
ಛೇದಿಸುವ ವಕ್ರಾಕೃತಿಗಳು,છેદતી વણાંકો
ಛೇದಿಸುವ ಸಾಲುಗಳು,છેદતી રેખાઓ
ಛೇದಕ,આંતરછેદ
ಛೇದನ ಕರ್ವ್,આંતરછેદ વળાંક
ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ,વણાંકોનું આંતરછેદ
ಸೆಟ್ಗಳ ಛೇದಕ,સમૂહોનું આંતરછેદ
ಮಧ್ಯಂತರ,અંતરાલ
ಮಧ್ಯಂತರ ಅಂದಾಜು,અંતરાલ અંદાજ
ಮಧ್ಯಂತರ ಅಂದಾಜು,અંતરાલ અંદાજ
ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು,અંતરાલ મધ્ય-બિંદુ
ಇಂಟ್ರಾ-ಬ್ಲಾಕ್ ಪರಿಣಾಮ,ઇન્ટ્રા-બ્લોક અસર
ಅಂತರ್ವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,આંતરવર્ગીય સહસંબંધ
ಅಸ್ಥಿರತೆ,અવ્યવસ્થા
ಅಸ್ಥಿರ,અપરિવર્તનશીલ
ಬದಲಾಗದ ವ್ಯವಸ್ಥೆ,અપરિવર્તનશીલ સિસ્ટમ
ದಾಸ್ತಾನು,ઇન્વેન્ટરી
ದಾಸ್ತಾನು ಹಂಚಿಕೆ,ઇન્વેન્ટરી ફાળવણી
ದಾಸ್ತಾನು ನಿರ್ವಾಹಣೆ,સંગ્રહ સ્થાન વ્યવસ્થા
ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ಮಾದರಿ,ઇન્વેન્ટરી નિયંત્રણ મોડેલ
ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,ઈન્વેન્ટરી કંટ્રોલ સિસ્ટમ
ದಾಸ್ತಾನು ಚಕ್ರ,ઇન્વેન્ટરી ચક્ર
ದಾಸ್ತಾನು ಹಿಡುವಳಿ ವೆಚ್ಚ,ઇન્વેન્ટરી હોલ્ડિંગ ખર્ચ
ದಾಸ್ತಾನು ಬಿಂದು,ઈન્વેન્ટરી પોઈન્ટ
ದಾಸ್ತಾನು ನೀತಿ,ઇન્વેન્ટરી નીતિ
ದಾಸ್ತಾನು ಪರಿಸ್ಥಿತಿ,ઇન્વેન્ટરી પરિસ્થિતિ
ವಿಲೋಮ,વ્યસ્ત
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ,વ્યસ્ત સહસંબંધ
ವಿಲೋಮ ಕಾರ್ಯ,વ્યસ્ત કાર્ય
ವಿಲೋಮ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ,વ્યસ્ત હાયપરબોલિક કાર્ય
ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ,વ્યસ્ત પ્રમાણમાં
ವಿಲೋಮ ಮ್ಯಾಪಿಂಗ್,વ્યસ્ત મેપિંગ
ವಿಲೋಮ ಸಂಖ್ಯೆ,વ્યસ્ત સંખ્યા
ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ನ ವಿಲೋಮ,મેટ્રિક્સનો વ્યસ્ત
ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ,વ્યસ્ત ક્રમચય
ವಿಲೋಮ ಅನುಪಾತ,વ્યસ્ત પ્રમાણ
ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
ವಿಲೋಮ ಸೂತ್ರ,વ્યુત્ક્રમ સૂત્ર
ಆದೇಶದ ವಿಲೋಮ,ઓર્ડરનું વ્યુત્ક્રમ
ಇನ್ವರ್ಟಿಬಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ઉલટાવી શકાય તેવું મેટ્રિક્સ
ತಲೆಕೆಳಗಾದ ರೂಪಾಂತರ,ઉલટાવી શકાય તેવું પરિવર્તન
ಅಭಾಗಲಬ್ಧ,અતાર્કિક
ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ,અતાર્કિક સમીકરણ
ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ,અતાર્કિક અભિવ્યક્તિ
ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,અતાર્કિક સંખ્યા
ಅಭಾಗಲಬ್ಧ ಮೂಲ,અતાર્કિક મૂળ
ಕಡಿಮೆಗೊಳಿಸಲಾಗದ,અફર
ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್,ઇરોટેશનલ વેક્ટર
ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್ ಕಾರ್ಯ,ઇરોટેશનલ વેક્ટર કાર્ય
ಉದ್ರೇಕಕಾರಿ ವೇಗ,ઇરોટેશનલ વેગ
ಸಮಭುಜಾಕೃತಿಯ,આઇસોગોનલ
ಐಸೊಕುರ್ಟೋಸಿಸ್,isokurtosis
ಪ್ರತ್ಯೇಕವಾದ ಅಗತ್ಯ ಏಕತ್ವ,અલગ આવશ્યક એકલતા
ಪ್ರತ್ಯೇಕ ಬಿಂದು,અલગ બિંદુ
ಸಮಮಾಪನ,આઇસોમેટ્રિક
ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ,સમદ્વિબાજુ રૂપરેખાંકન
ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ,પુનરાવર્તિત અભિન્ન
ಪುನರಾವರ್ತಿತ ಇಂಟರ್ಪೋಲೇಷನ್,પુનરાવર્તિત પ્રક્ષેપ
ಪುನರಾವರ್ತನೆ,પુનરાવર્તન
ಪುನರಾವರ್ತನೆ ಸೂತ್ರ,પુનરાવર્તન સૂત્ર
ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ,પુનરાવર્તિત એકીકરણ સૂત્ર
ಪುನರಾವರ್ತಿತ ವಿಧಾನ,પુનરાવર્તિત પ્રક્રિયા
ಪುನರಾವರ್ತಿತ ತಂತ್ರ,પુનરાવર્તિત તકનીક
ಜಾಕೋಬಿಯನ್,જેકોબિયન
ಜಾಕೋಬಿಯನ್ ನಿರ್ಣಾಯಕ,જેકોબિયન નિર્ણાયક
ಜಾಕೋಬಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,જેકોબિયન મેટ્રિક્સ
ಸೆಟ್ಗಳ ಸೇರ್ಪಡೆ,સેટમાં જોડાવા
ಜಂಟಿ,સંયુક્ત
ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,સંયુક્ત ઘનતા કાર્ય
ಜಂಟಿ ಆವರ್ತನ ಕಾರ್ಯ,સંયુક્ત આવર્તન કાર્ય
ಜಂಟಿಯಾಗಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,સંયુક્ત રીતે નિર્ભર ચલ
ಜಂಟಿ ಸಂಭವನೀಯತೆ,સંયુક્ત સંભાવના
ಸೇರು (=ಯೂನಿಯನ್),જોડાઓ (=યુનિયન)
ನೆಗೆಯುವುದನ್ನು,કૂદી
ಜಂಪ್ ಸ್ಥಗಿತ,જમ્પ અવ્યવસ્થા
ಸಮರ್ಥನೆ,વાજબીપણું
ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ,ન્યાયી ઠેરવવું
Karnaugh ನಕ್ಷೆ,Karnaugh નકશો
ಕರ್ನಲ್,કર્નલ
ಮ್ಯಾಪಿಂಗ್ ಕರ್ನಲ್,મેપિંગની કર્નલ
ಚಲನಶಾಸ್ತ್ರ,ગતિશાસ્ત્ર
ಚಲನ ಶಕ್ತಿ,ગતિ ઊર્જા
ಚಲನಶಾಸ್ತ್ರ,ગતિશાસ્ત્ર
ಕೊಲ್ಮೊಗೊರೊಫ್ ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ,કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ
ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ,ક્રોનેકર ડેલ્ટા
ಕುರ್ಟೋಸಿಸ್,કર્ટોસિસ
ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ,લેગ્રેન્જનું કાર્ય
ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು,લેગ્રેન્જના ગુણક
ಲ್ಯಾಮಿನಾ,લેમિના
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,લેપ્લેસ ટ્રાન્સફોર્મ
ದೊಡ್ಡ ಸಂಖ್ಯೆ,મોટી સંખ્યામાં
ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ),સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ)
ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ,બાજુની સપાટી
ಲ್ಯಾಟಿನ್ ಚೌಕ,લેટિન ચોરસ
ಲ್ಯಾಟಸ್ ಗುದನಾಳ,latus ગુદામાર્ગ
ಕಾನೂನು,કાયદો
ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು,વેગ ઉમેરવાનો કાયદો
ಸಂಕಲನದ ಕಾನೂನು,ઉમેરણનો કાયદો
ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು,ઘટતા વળતરનો કાયદો
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ,ગુરુત્વાકર્ષણનો કાયદો
ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು,જૂથો માટે હોમોમોર્ફિઝમનો કાયદો
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ,રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો
ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು,વધતા ખર્ચનો કાયદો
ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು,સૂચકાંકોનો કાયદો
ಜಡತ್ವದ ನಿಯಮ,જડતાનો કાયદો
ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು,મોટી સંખ્યામાં કાયદો
ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,સંભાવનાનો કાયદો
ಸೈನ್ಸ್ ಕಾನೂನು,સાઇન્સનો કાયદો
ಘಾತಗಳ ಕಾನೂನುಗಳು,ઘાતાંકના નિયમો
ಚಲನೆಯ ನಿಯಮಗಳು,ગતિના નિયમો
ಪದರ,સ્તર
ಪ್ರಮುಖ ಗುಣಾಂಕ,અગ્રણી ગુણાંક
ಪ್ರಮುಖ ಕರ್ಣೀಯ,અગ્રણી કર્ણ
ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್,અગ્રણી સબમેટ્રિક્સ
ಪ್ರಮುಖ ಪದ,અગ્રણી શબ્દ
ಕನಿಷ್ಠ,ઓછામાં ઓછું
ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM),ન્યૂનતમ સામાન્ય બહુવિધ (LCM)
ಕನಿಷ್ಠ ಅಂಶ,ઓછામાં ઓછું તત્વ
ಕನಿಷ್ಠ ಚೌಕ,ઓછામાં ઓછો ચોરસ
ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ,ઓછામાં ઓછું ઉપલા બાઉન્ડ
ಎಡ ಕೋಸೆಟ್,ડાબી કોસેટ
ಎಡಗೈ,ડાબા હાથે
ಎಡಗೈ ತಿರುಪು,ડાબા હાથનો સ્ક્રૂ
ಎಡ ವಿಲೋಮ,ડાબું ઊલટું
ಎಡ ಗುಣಾಕಾರ,ડાબી ગુણાકાર
ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ,લીબનિટ્ઝ સૂત્ર
ಉದ್ದ,લંબાઈ
ಲೆಪ್ಟೋಕುರ್ಟಿಕ್,લેપ્ટોક્યુર્ટિક
ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್,લેપ્ટોક્યુર્ટિક વળાંક
ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್,લેપ્ટોક્યુર્ટોસિસ
ಮಟ್ಟದ ಕರ್ವ್,સ્તર વળાંક
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,આત્મવિશ્વાસનું સ્તર
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,મહત્વનું સ્તર
ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ,લેક્સિકોગ્રાફિકલી
ನಿಘಂಟು ಕ್ರಮ,લેક્સિકોગ્રાફિકલ ઓર્ડર
ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ,સંભાવના કાર્ય
ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ,સંભાવના ગુણોત્તર પરીક્ષણ
ಮಿತಿ,મર્યાદા
ಸೀಮಿತಗೊಳಿಸುವುದು,મર્યાદિત
ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ,મર્યાદિત મૂલ્ય
ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ,મર્યાદિત વેગ
ಸರಾಸರಿ ಮಿತಿ,સરેરાશ મર્યાદા
ಏಕೀಕರಣದ ಮಿತಿ,એકીકરણની મર્યાદા
ಅನುಕ್ರಮದ ಮಿತಿ,ક્રમની મર્યાદા
ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್),મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ)
ಮಿತಿ ವೇಗ,મર્યાદા વેગ
ಸಾಲು,રેખા
ರೇಖೀಯ,રેખીય
ರೇಖೀಯ ಬೀಜಗಣಿತ,રેખીય બીજગણિત
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,રેખીય બીજગણિત સમીકરણ
ರೇಖೀಯ ಅಂದಾಜು,રેખીય અંદાજ
ರೇಖೀಯ ಲಕ್ಷಣ,રેખીય એસિમ્પ્ટોટ
ರೇಖೀಯ ಗುಣಾಂಕ,રેખીય ગુણાંક
ರೇಖೀಯ ಸಂಯೋಜನೆ,રેખીય સંયોજન
ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು,રેખીય અવરોધો
ರೇಖೀಯ ಅವಲಂಬನೆ,રેખીય અવલંબન
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,રેખીય વિભેદક સમીકરણ
ರೇಖೀಯ ಆಯಾಮ,રેખીય પરિમાણ
ರೇಖೀಯ ಸಮೀಕರಣ,રેખીય સમીકરણ
ರೇಖೀಯ ರೂಪ,રેખીય સ્વરૂપ
ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ,રેખીય અપૂર્ણાંક પરિવર્તન
ರೇಖೀಯ ಕಾರ್ಯ,રેખીય કાર્ય
ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ,રેખીય કાર્યાત્મક
ರೇಖೀಯ ಗುಂಪು,રેખીય જૂથ
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,રેખીય સ્વતંત્રતા
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,રેખીય સ્વતંત્ર સંબંધ
ರೇಖೀಯ ಅಸಮಾನತೆ,રેખીય અસમાનતા
ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,રેખીય અસંગત વિભેદક સમીકરણ
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,રેખીય અભિન્ન સમીકરણ
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,રેખીય પ્રક્ષેપ
ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ
ರೇಖೀಯತೆ,રેખીયતા
ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,રેખીય રીતે નિર્ભર
