Tamil,Punjabi
மட்டுப்படுத்துதல்,ਸੀਮਿਤ ਕਰਨਾ
வரம்புக்குட்பட்ட மதிப்பு,ਸੀਮਤ ਮੁੱਲ
கட்டுப்படுத்தும் வேகம்,ਸੀਮਤ ਗਤੀ
சராசரி வரம்பு,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
ஒருங்கிணைப்பின் வரம்பு,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
வரிசையின் வரம்பு,ਕ੍ਰਮ ਦੀ ਸੀਮਾ
வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி),ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ)
வரம்பு வேகம்,ਸੀਮਤ ਗਤੀ
வரி,ਲਾਈਨ
நேரியல்,ਰੇਖਿਕ
நேரியல் இயற்கணிதம்,ਰੇਖਿਕ ਬੀਜਗਣਿਤ
நேரியல் இயற்கணித சமன்பாடு,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
நேரியல் தோராயம்,ਰੇਖਿਕ ਅਨੁਮਾਨ
நேரியல் அறிகுறி,ਰੇਖਿਕ ਲੱਛਣ
நேரியல் குணகம்,ਰੇਖਿਕ ਗੁਣਾਂਕ
நேரியல் கலவை,ਰੇਖਿਕ ਸੁਮੇਲ
நேரியல் கட்டுப்பாடுகள்,ਰੇਖਿਕ ਸੀਮਾਵਾਂ
நேரியல் சார்பு,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
நேரியல் வேறுபாடு சமன்பாடு,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
நேரியல் பரிமாணம்,ਰੇਖਿਕ ਮਾਪ
நேரியல் சமன்பாடு,ਰੇਖਿਕ ਸਮੀਕਰਨ
நேரியல் வடிவம்,ਰੇਖਿਕ ਰੂਪ
நேரியல் பகுதி மாற்றம்,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ
நேரியல் செயல்பாடு,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
நேரியல் செயல்பாட்டு,ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ
நேரியல் குழு,ਰੇਖਿਕ ਸਮੂਹ
நேரியல் சுதந்திரம்,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
நேரியல் சுயாதீன உறவு,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
நேரியல் சமத்துவமின்மை,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
நேரியல் சீரற்ற வேறுபாடு சமன்பாடு,ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ
நேரியல் ஒருங்கிணைந்த சமன்பாடு,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
நேரியல் இடைச்செருகல்,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு,ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
நேர்கோட்டுத்தன்மை,ਰੇਖਿਕਤਾ
நேரியல் சார்ந்தது,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
நேரியல் சார்பற்றது,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
நேரியல் மேப்பிங்,ਰੇਖਿਕ ਮੈਪਿੰਗ
நேரியல் வரிசை,ਰੇਖਿਕ ਕ੍ਰਮ
நேரியல் வரிசைப்படுத்துதல்,ਰੇਖਿਕ ਕ੍ਰਮ
நேரியல் நிரலாக்க,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
நேரியல் நிரலாக்க அல்காரிதம்,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
நேரியல் நிரலாக்க சிக்கல்,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
நேரியல் பின்னடைவு,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
நேரியல் பின்னடைவு குணகம்,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
நேரியல் உறவு,ਰੇਖਿਕ ਸਬੰਧ
நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்),ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ)
நேரியல் துணைவெளி,ਰੇਖਿਕ ਉਪਸਪੇਸ
நேரியல் மாற்றம்,ਰੇਖਿਕ ਤਬਦੀਲੀ
நேரியல் போக்கு,ਰੇਖਿਕ ਰੁਝਾਨ
நேரியல் சார்பற்ற மதிப்பீடு,ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ
நேரியல் வேகம்,ਰੇਖਿਕ ਵੇਗ
ஒருங்கிணைந்த வரி,ਲਾਈਨ ਅਟੁੱਟ
வெட்டும் கோடு,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
பின்னடைவு வரி,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
உள்ளூர்மயமாக்கப்பட்ட திசையன்,ਸਥਾਨਕ ਵੈਕਟਰ
உள்ளூர் உகந்தது,ਸਥਾਨਕ ਸਰਵੋਤਮ
இடம்,ਟਿਕਾਣਾ
பதிவு,ਲੌਗ
மடக்கை,ਲਘੂਗਣਕ
மடக்கை துல்லியம்,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
மடக்கை கணக்கீடு,ਲਘੂਗਣਕ ਗਣਨਾ
மடக்கை வளைவு,ਲਘੂਗਣਕ ਵਕਰ
மடக்கை வழித்தோன்றல்,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
மடக்கை வேறுபாடு,ਲਘੂਗਣਕ ਅੰਤਰ
மடக்கை செயல்பாடு,ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ
மடக்கை சராசரி (= வடிவியல் சராசரி),ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ)
மடக்கை இயல்பான பரவல்,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
மடக்கை உறவு,ਲਘੂਗਣਕ ਸਬੰਧ
மடக்கை அளவுகோல்,ਲਘੂਗਣਕ ਸਕੇਲ
மடக்கை தொடர்,ਲਘੂਗਣਕ ਲੜੀ
மடக்கை சுழல் (சமகோண சுழல்),ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ)
மடக்கை அட்டவணை (=பதிவு அட்டவணை),ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ)
மடக்கை (பதிவு),ਲਘੂਗਣਕ (ਲਾਗ)
தர்க்கம்,ਤਰਕ
தர்க்கரீதியாக சமமானது,ਤਰਕ ਨਾਲ ਬਰਾਬਰ
தளவாட வளைவு,ਲੌਜਿਸਟਿਕ ਕਰਵ
lognormal விநியோகம்,ਸਾਧਾਰਨ ਵੰਡ
தீர்க்கரேகை,ਲੰਬਕਾਰ
வளைய,ਲੂਪ
லாட்டரி,ਲਾਟਰੀ
கீழ் பட்டை,ਹੇਠਲੀ ਪੱਟੀ
குறைந்த எல்லை,ਹੇਠਲੀ ਸੀਮਾ
கீழ் ரீமான் ஒருங்கிணைந்த,ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ
குறைந்த தொகை,ਘੱਟ ਰਕਮ
கீழ் முக்கோண அணி,ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
மெக்லாரின் விரிவாக்கம்,ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ
மந்திர எண்,ਮੈਜਿਕ ਨੰਬਰ
மந்திர சதுரம்,ਜਾਦੂ ਵਰਗ
அளவு வரம்பு (=வரையறுக்கும் அளவு),ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ)
அனுப்பப்பட்ட கேள்வித்தாள்,ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ
அஞ்சல் ஆய்வு,ਡਾਕ ਸਰਵੇਖਣ
பிரதான (மேல் எல்லை),ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ)
பெரிய வில்,ਪ੍ਰਮੁੱਖ ਚਾਪ
பெரிதாக்கப்பட்ட தொகுப்பு,ਵੱਡਾ ਸੈੱਟ
பல மதிப்புமிக்க செயல்பாடு,ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
வரைபடம்,ਨਕਸ਼ਾ
தொகுப்பில் வரைபடம்,ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ
ஒரு தொகுப்பின் மேப்பிங்,ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
விளிம்பு நிகழ்தகவு,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
கணித பகுப்பாய்வு,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
கணித வாதம்,ਗਣਿਤਿਕ ਦਲੀਲ
கணித மையம்,ਗਣਿਤ ਕੇਂਦਰ
கணித சிக்கலானது,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
கணித பொருளாதாரம்,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
கணித எதிர்பார்ப்பு,ਗਣਿਤਿਕ ਉਮੀਦ
கணித வடிவம்,ਗਣਿਤਿਕ ਰੂਪ
கணித உருவாக்கம்,ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ
கணித அடையாளம்,ਗਣਿਤ ਦੀ ਪਛਾਣ
கணித தர்க்கம்,ਗਣਿਤਿਕ ਤਰਕ
கணித மாதிரி,ਗਣਿਤਿਕ ਮਾਡਲ
கணிதக் கருத்து,ਗਣਿਤਿਕ ਧਾਰਨਾ
அணி digonalization,ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ
அணி தலைகீழ்,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
அணி தலைகீழ்,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
அணி மறுசெயல் முறை,ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ
அணி முறை,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
அணி பெருக்கல்,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
மாறிலிகளின் அணி,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
செயல்திறன் அணி,ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ
மேட்ரிக்ஸ் ஆபரேட்டர்,ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ
அணி பல்லுறுப்புக்கோவை,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
அணி அச்சிடுதல்,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
அணி தயாரிப்பு,ਮੈਟਰਿਕਸ ਉਤਪਾਦ
அதிகபட்சம்,ਵੱਧ ਤੋਂ ਵੱਧ
அதிகபட்சம்,ਵੱਧ ਤੋਂ ਵੱਧ
அதிகபட்ச முழுமையான மதிப்பு,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
அதிகபட்ச F- விகிதம்,ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ
அதிகபட்ச வாய்ப்பு,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
அதிகபட்சம்,ਵੱਧ ਤੋਂ ਵੱਧ
அதிகபட்ச அளவுகோல்,ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ
ஒரு செயல்பாட்டின் அதிகபட்சம்,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ
விலகல் என்று பொருள்,ਮਤਲਬ ਭਟਕਣਾ
சதுர விலகல் என்று பொருள்,ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ
சதுரப் பிழை என்று பொருள்,ਮਤਲਬ ਵਰਗ ਗਲਤੀ
சராசரி மதிப்பு,ਮਤਲਬ ਮੁੱਲ
சராசரி மதிப்பு தேற்றம்,ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ
குர்டோசிஸின் அளவுகோல்,kurtosis ਦਾ ਮਾਪ
சராசரி,ਔਸਤ
சராசரி மையம்,ਮੱਧ ਕੇਂਦਰ
மீசோகர்டிக் வளைவு,mesokurtic ਵਕਰ
மீசோகுர்டோசிஸ்,mesokurtosis
செய்தி,ਸੁਨੇਹਾ
முறை,ਢੰਗ
நீக்கும் முறை,ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ
தலைகீழ் முறை,ਉਲਟ ਦੀ ਵਿਧੀ
மறு செய்கை முறை,ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ
குறைந்தபட்ச சதுர முறை,ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ
தருணங்களின் முறை,ਪਲ ਦੀ ਵਿਧੀ
ஒத்த முக்கோணங்களின் முறை,ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ
செங்குத்தான வம்சாவளியின் முறை,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ
கூட்டு முறை,ਸਾਰ ਦੀ ਵਿਧੀ
தீர்மானிக்கப்படாத குணகத்தின் முறை,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ
மெட்ரிக் இடம்,ਮੀਟਰਿਕ ਸਪੇਸ
மெட்ரிக் அமைப்பு,ਮੀਟਰਿਕ ਸਿਸਟਮ
மெட்ரிக் அலகு,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
நுண் கோட்பாடு,ਮਾਈਕਰੋ ਥਿਊਰੀ
நடுத்தர,ਮੱਧ
நடுத்தர கால,ਮੱਧ ਮਿਆਦ
நடுத்தர புள்ளி,ਮੱਧ ਬਿੰਦੂ
நடுப்புள்ளி சூத்திரம்,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ਨਿਊਨਤਮ ਬਹੁਪਦ
குறைந்தபட்ச கொள்கை,ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ
குறைந்தபட்சம்,ਘੱਟੋ-ਘੱਟ
குறைந்தபட்ச புள்ளி (வளைவு),ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ)
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
ஒரு செயல்பாட்டின் நிமிடம்,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min
சிறிய வில்,ਮਾਮੂਲੀ ਚਾਪ
சிறிய அச்சு,ਮਾਮੂਲੀ ਧੁਰੀ
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ
கழித்தல்,ਘਟਾਓ
கழித்தல் அடையாளம்,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
கலப்பு பின்னம்,ਮਿਸ਼ਰਤ ਭਾਗ
கலப்பு உத்தி,ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ
முறை,ਮੋਡ
மாடுலஸ்,ਮਾਡਿਊਲਸ
ஒரு கலப்பு எண்ணின் மாடுலஸ்,ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ
கணம்,ਪਲ
கணம் உருவாக்கும் செயல்பாடு,ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ
ஒரு சக்தியின் தருணம்,ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ
அதிர்வெண் விநியோகத்தின் தருணம்,ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ
சடத்துவ திருப்பு திறன்,ਜੜਤਾ ਦਾ ਪਲ
வேகத்தின் தருணம்,ਗਤੀ ਦਾ ਪਲ
வேகம்,ਗਤੀ
ஏகத்துவ,monomial
ஒரே மாதிரியான,ਮੋਨੋਮੋਰਫਿਕ
ஒற்றை உருவம்,ਮੋਨੋਮੋਰਫਿਜ਼ਮ
மோனோடோன்,ਮੋਨੋਟੋਨ
மோனோடோன் அதிகரிக்கும் வரிசை,ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ
ஏகபோகமாக,monotonically
ஏகபோகமாக அதிகரிக்கும் நிகர,monotonically ਵਧਦਾ ਜਾਲ
ஏகபோகமாக அதிகரிக்கும் வரிசை,monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ
ஒரே மாதிரியான செயல்பாடு,ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ
மான்டே கார்லோ கணக்கீடு,ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ
மான்டே கார்லோ முறை,ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ
மோரா (விளையாட்டு),ਮੋਰਾ (ਖੇਡ)
இறப்பு புள்ளிவிவரங்கள்,ਮੌਤ ਦੇ ਅੰਕੜੇ
மிகவும் சாத்தியமானது,ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ
இயக்கம்,ਮੋਸ਼ਨ
சராசரியாக நகர்கிறது,ਮੂਵਿੰਗ ਔਸਤ
எம்-ஸ்பேஸ்,ਐਮ-ਸਪੇਸ
ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்,ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ
பல முடிவு பிரச்சனை,ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ
பல பரிமாண சாதாரண விநியோகம்,ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ
பல பரிமாண சீரற்ற மாறி,ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
பல குறியீட்டு போக்குவரத்து பிரச்சனை,ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
பல்லுறுப்புக்கோவை,ਬਹੁਨਾਮੀ
பல்லுறுப்புப் பரவல்,ਬਹੁਨਾਮੀ ਵੰਡ
பல,ਮਲਟੀਪਲ
பல தேர்வு பிரச்சனை,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
பல இணைக்கப்பட்ட டொமைன்,ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ
பல தொடர்பு,ਮਲਟੀਪਲ ਸਬੰਧ
பல அதிர்வெண் அட்டவணை,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
பல ஒருங்கிணைந்த,ਮਲਟੀਪਲ ਅਟੁੱਟ
பல ஒருங்கிணைப்பு,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
பல பின்னடைவு,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
பல பின்னடைவு பகுப்பாய்வு,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
பல பின்னடைவு குணகம்,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
பல பின்னடைவு சமன்பாடு,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
பல வேர்,ਮਲਟੀਪਲ ਰੂਟ
பெருக்கல்,ਗੁਣਾ
நெடுவரிசைகளால் பெருக்கல் (தீர்மானி),ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
வரிசைகளால் பெருக்கல் (தீர்மானி),ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
பெருக்கல் காரணி,ਗੁਣਾ ਕਾਰਕ
பெருக்கல் செயல்பாடு,ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ
பெருக்கல் குழு,ਗੁਣਾਤਮਕ ਸਮੂਹ
பெருக்கல் தலைகீழ்,ਗੁਣਾਤਮਕ ਉਲਟ
பன்முகத்தன்மை,ਬਹੁਲਤਾ
வேர்களின் பெருக்கம்,ਜੜ੍ਹਾਂ ਦੀ ਬਹੁਲਤਾ
பூஜ்ஜியத்தின் பெருக்கம்,ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ
பெருக்கி,ਗੁਣਕ
பெருக்கி,ਗੁਣਾ
பல்வகை விநியோகம்,ਬਹੁ-ਵਿਭਿੰਨ ਵੰਡ
பலவகையான சாதாரண விநியோகம்,ਮਲਟੀਵੈਰੀਏਟ ਸਧਾਰਣ ਵੰਡ
பலதரப்பட்ட மக்கள் தொகை,ਬਹੁਭਿੰਨ ਆਬਾਦੀ
பரஸ்பர,ਆਪਸੀ
நப்லா,ਨਾਬਲਾ
நேப்பிரியன்,ਨੇਪੀਅਰੀਅਨ
நேப்பிரியன் மடக்கை,ਨੇਪੀਅਰੀਅਨ ਲਘੂਗਣਕ
இயற்கை மடக்கை,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
இயற்கை எண்,ਕੁਦਰਤੀ ਨੰਬਰ
கடல் மைல்,ਸਮੁੰਦਰੀ ਮੀਲ
n-பரிமாணம்,n-ਆਯਾਮੀ
n-பரிமாண திசையன் இடம்,n-ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ
தேவையான மற்றும் போதுமான நிலை,ਲੋੜੀਂਦੀ ਅਤੇ ਲੋੜੀਂਦੀ ਸਥਿਤੀ
தேவையான நிபந்தனை,ਜ਼ਰੂਰੀ ਹਾਲਤ
மறுப்பு,ਨਕਾਰਾ
எதிர்மறை,ਨਕਾਰਾਤਮਕ
எதிர்மறை வளைவு,ਨਕਾਰਾਤਮਕ ਵਕਰਤਾ
எதிர்மறை திட்டவட்டமான வடிவம்,ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਰੂਪ
எதிர்மறை திட்டவட்டமான அணி,ਨੈਗੇਟਿਵ ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
எதிர்மறை அரை-நிச்சயமான வடிவம்,ਨਕਾਰਾਤਮਕ ਅਰਧ-ਨਿਸ਼ਚਿਤ ਰੂਪ
அக்கம்,ਗੁਆਂਢ
உள்ளமைக்கப்பட்ட மாதிரி,ਨੇਸਟਡ ਨਮੂਨਾ
நிகர இனப்பெருக்க விகிதம்,ਸ਼ੁੱਧ ਪ੍ਰਜਨਨ ਦਰ
நியூட்டனின் இயக்கவியல்,ਨਿਊਟੋਨੀਅਨ ਮਕੈਨਿਕਸ
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ
நியூட்டனின் இயக்க விதிகள்,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
நெய்மன் ஒதுக்கீடு,ਨੇਮਨ ਦੀ ਵੰਡ
நெய்மன் பியர்சன் கோட்பாடு,ਨੇਮਨ ਪੀਅਰਸਨ ਥਿਊਰੀ
சக்தியற்ற உறுப்பு,ਨਿਰਪੱਖ ਤੱਤ
nilpotent matrix,ਨੀਲਪੋਟੈਂਟ ਮੈਟਰਿਕਸ
முனை,ਨੋਡ
அபிலியன் அல்லாத குழு,ਗੈਰ-ਅਬੇਲੀਅਨ ਸਮੂਹ
முழுமையற்ற ஒருங்கிணைப்பு,ਗੈਰ-ਪੂਰਨ ਕਨਵਰਜੈਂਸ
அல்லாத இயற்கணிதம்,ਗੈਰ-ਬੀਜਗਣਿਤ
சிதையாத,ਗੈਰ-ਡਿਜਨਰੇਟ
சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு,ਗੈਰ-ਡਿਜਨਰੇਟ ਬੁਨਿਆਦੀ ਸੰਭਵ ਹੱਲ
அடர்த்தியற்ற,ਗੈਰ-ਸੰਘਣੀ
அடர்த்தியற்ற தொகுப்பு,ਗੈਰ-ਸੰਘਣੀ ਸੈੱਟ
புள்ளிகளின் எண்ணற்ற முடிவிலி,ਅੰਕਾਂ ਦੀ ਗੈਰ-ਗਿਣਤੀਯੋਗ ਅਨੰਤਤਾ
கணக்கிட முடியாத தொகுப்பு,ਗੈਰ-ਗਿਣਤੀਯੋਗ ਸੈੱਟ
வேறுபடுத்த முடியாதது,ਗੈਰ-ਭਿੰਨਤਾਯੋਗ
காலியாக இல்லாத துணைக்குழு,ਗੈਰ-ਖਾਲੀ ਉਪ-ਸੈੱਟ
யூக்ளிடியன் அல்லாத வடிவியல்,ਗੈਰ-ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
ஒரே மாதிரியானவை அல்ல,ਗੈਰ-ਸਰੂਪ
குறுக்கிடாத,ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ
நேரியல் அல்லாத இயற்கணித சமன்பாடு,ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ
நேரியல் அல்லாத சமன்பாடு,ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ
நேரியல் அல்லாத நிரலாக்கம்,ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
நேரியல் அல்லாத பின்னடைவு,ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
நேரியல் அல்லாத உறவு,ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ
எதிர்மறை அல்லாத முழு எண்,ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ
எதிர்மறை அல்லாத மாறி,ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ
அளவுரு அல்லாத சோதனை,ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ
நிகழ்தகவு இல்லாத அணுகுமுறை,ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ
ஒருமை அல்லாத அணி,ਗੈਰ-ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ
அல்லாத சமச்சீர் அணி,ਗੈਰ-ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
அற்பமானதல்ல,ਗੈਰ-ਮਾਮੂਲੀ
மறைந்து போகாத தீர்மானிப்பான்,ਗੈਰ-ਲੁਪਤ ਨਿਰਣਾਇਕ
வெற்றிடமற்ற,ਗੈਰ-ਰਹਿਤ
