Hindi,Punjabi
बंधन धरन,ਟਾਈ ਬੀਮ
तान दंड,ਟਾਈ ਰਾਡ
टिर्स,ਤਿਰਸ
उपेक्ष्य त्रुटि,ਸਹਿਣਸ਼ੀਲਤਾ
दाढ़ा,ਟੂਥਿੰਗ
पृष्ठ मृदा या ऊपरी मृदा,ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ
कुल सरंध्रता,ਕੁੱਲ porosity
अलंकरण,ਟਰੇਸਰੀ
ट्रेन प्रतिरोध,ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ
ट्रानसैप्ट,ਟਰਾਂਸੇਪਟ
संक्रमणीय मृदा,ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ
अनुप्रस्थिका,ਟ੍ਰਾਂਸੋਮ
परिवाहित मृदा,ਆਵਾਜਾਈ ਮਿੱਟੀ
उप नदी,ਸਹਾਇਕ
गलियारा,ਟ੍ਰਾਈਫੋਰੀਅਮ
ट्रिगलिफ,ਟ੍ਰਾਈਗਲਾਈਫ
रुंड मृदा,ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ
विक्षुब्ध प्रवाह,ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ
टर्रेट,ਬੁਰਜ
डाट की भराई,Tympar ਨੰਬਰ
अंतिम धारण क्षमता,ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
अंतिम ph,ਅੰਤਮ ph
बेतरतीब बेरद्दा ढोंका चिनाई,ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
बेतरतीब चौकोर रद्देदार ढोका चिनाई,ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
तहखाना,ਅੰਡਰਕ੍ਰਾਫਟ
अपूरित संरंध्रता,ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ
सम्प्रवाह,ਇਕਸਾਰ ਵਹਾਅ
एकल ढाँचे की तरह का पाड़,ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ
अनउत्पादक कार्य,ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ
असंतृप्त मृदा,ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
अधीर प्रवाह,ਅਸਥਿਰ ਵਹਾਅ
ऊपरी सुघट्यता सीमा,ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ
द्रोणी वाहिका,ਵੈਲੀ ਗਟਰ
चापछद,ਵਾਲਟ
सायबान,ਵੈਟੇਰੀਅਮ
संवाहन,ਹਵਾਦਾਰੀ
रोशनदान,ਵੈਂਟੀਲੇਟਰ
बरामदा,ਵਰਮਦਾਹ
ड्योढ़ी,ਵੈਸਟੀਬਿਊਲ
विला,ਵਿਲਾ
