Bengali,Tamil
লিনিয়ার অর্ডারিং,நேரியல் வரிசைப்படுத்துதல்
রৈখিক প্রোগ্রামিং,நேரியல் நிரலாக்க
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,நேரியல் நிரலாக்க அல்காரிதம்
লিনিয়ার প্রোগ্রামিং সমস্যা,நேரியல் நிரலாக்க சிக்கல்
লিনিয়ার রিগ্রেশন,நேரியல் பின்னடைவு
রৈখিক রিগ্রেশন সহগ,நேரியல் பின்னடைவு குணகம்
রৈখিক সম্পর্ক,நேரியல் உறவு
রৈখিক স্থান (=ভেক্টর স্থান),நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்)
লিনিয়ার সাবস্পেস,நேரியல் துணைவெளி
রৈখিক রূপান্তর,நேரியல் மாற்றம்
রৈখিক প্রবণতা,நேரியல் போக்கு
রৈখিক নিরপেক্ষ অনুমান,நேரியல் சார்பற்ற மதிப்பீடு
রৈখিক বেগ,நேரியல் வேகம்
লাইন অবিচ্ছেদ্য,ஒருங்கிணைந்த வரி
ছেদ লাইন,வெட்டும் கோடு
রিগ্রেশন লাইন,பின்னடைவு வரி
স্থানীয় ভেক্টর,உள்ளூர்மயமாக்கப்பட்ட திசையன்
স্থানীয় সর্বোত্তম,உள்ளூர் உகந்தது
অবস্থান,இடம்
লগ,பதிவு
লগারিদমিক,மடக்கை
লগারিদমিক নির্ভুলতা,மடக்கை துல்லியம்
লগারিদমিক গণনা,மடக்கை கணக்கீடு
লগারিদমিক বক্ররেখা,மடக்கை வளைவு
লগারিদমিক ডেরিভেটিভ,மடக்கை வழித்தோன்றல்
লগারিদমিক পার্থক্য,மடக்கை வேறுபாடு
লগারিদমিক ফাংশন,மடக்கை செயல்பாடு
লগারিদমিক গড় (=জ্যামিতিক গড়),மடக்கை சராசரி (= வடிவியல் சராசரி)
লগারিদমিক স্বাভাবিক বন্টন,மடக்கை இயல்பான பரவல்
লগারিদমিক সম্পর্ক,மடக்கை உறவு
লগারিদমিক স্কেল,மடக்கை அளவுகோல்
লগারিদমিক সিরিজ,மடக்கை தொடர்
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),மடக்கை சுழல் (சமகோண சுழல்)
লগারিদমিক টেবিল (=লগ টেবিল),மடக்கை அட்டவணை (=பதிவு அட்டவணை)
লগারিদম (লগ),மடக்கை (பதிவு)
যুক্তি,தர்க்கம்
যৌক্তিকভাবে সমতুল্য,தர்க்கரீதியாக சமமானது
লজিস্টিক বক্ররেখা,தளவாட வளைவு
স্বাভাবিক বিতরণ,lognormal விநியோகம்
দ্রাঘিমাংশ,தீர்க்கரேகை
লুপ,வளைய
লটারি,லாட்டரி
নিম্ন বার,கீழ் பட்டை
নিম্ন সীমা,குறைந்த எல்லை
নিম্ন Riemann অবিচ্ছেদ্য,கீழ் ரீமான் ஒருங்கிணைந்த
কম যোগফল,குறைந்த தொகை
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,கீழ் முக்கோண அணி
ম্যাকলরিনের বিস্তার,மெக்லாரின் விரிவாக்கம்
জাদু সংখ্যা,மந்திர எண்
জাদু বর্গ,மந்திர சதுரம்
মাত্রার সীমা (=সীমাবদ্ধতা),அளவு வரம்பு (=வரையறுக்கும் அளவு)
মেইল করা প্রশ্নাবলী,அனுப்பப்பட்ட கேள்வித்தாள்
মেল জরিপ,அஞ்சல் ஆய்வு
মেজরেন্ট (উপরের সীমানা),பிரதான (மேல் எல்லை)
প্রধান চাপ,பெரிய வில்
বড় সেট,பெரிதாக்கப்பட்ட தொகுப்பு
অনেক মূল্যবান ফাংশন,பல மதிப்புமிக்க செயல்பாடு
মানচিত্র,வரைபடம்
সেট মধ্যে মানচিত্র,தொகுப்பில் வரைபடம்
একটি সেটের ম্যাপিং,ஒரு தொகுப்பின் மேப்பிங்
প্রান্তিক সম্ভাবনা,விளிம்பு நிகழ்தகவு
গাণিতিক বিশ্লেষণ,கணித பகுப்பாய்வு
গাণিতিক যুক্তি,கணித வாதம்
গাণিতিক কেন্দ্র,கணித மையம்
গাণিতিক জটিলতা,கணித சிக்கலானது
গাণিতিক অর্থনীতি,கணித பொருளாதாரம்
গাণিতিক প্রত্যাশা,கணித எதிர்பார்ப்பு
গাণিতিক ফর্ম,கணித வடிவம்
গাণিতিক গঠন,கணித உருவாக்கம்
গাণিতিক পরিচয়,கணித அடையாளம்
গাণিতিক যুক্তি,கணித தர்க்கம்
গানিতিক প্রতিমাণ,கணித மாதிரி
গাণিতিক ধারণা,கணிதக் கருத்து
ম্যাট্রিক্স ডিগোনালাইজেশন,அணி digonalization
ম্যাট্রিক্স বিপরীত,அணி தலைகீழ்
ম্যাট্রিক্স ইনভার্সন,அணி தலைகீழ்
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,அணி மறுசெயல் முறை
ম্যাট্রিক্স পদ্ধতি,அணி முறை
ম্যাট্রিক্স গুণ,அணி பெருக்கல்
ধ্রুবকের ম্যাট্রিক্স,மாறிலிகளின் அணி
কার্যকারিতার ম্যাট্রিক্স,செயல்திறன் அணி
ম্যাট্রিক্স অপারেটর,மேட்ரிக்ஸ் ஆபரேட்டர்
ম্যাট্রিক্স বহুপদী,அணி பல்லுறுப்புக்கோவை
ম্যাট্রিক্স প্রিন্টিং,அணி அச்சிடுதல்
ম্যাট্রিক্স পণ্য,அணி தயாரிப்பு
সর্বাধিক করা,அதிகபட்சம்
সর্বোচ্চ,அதிகபட்சம்
সর্বোচ্চ পরম মান,அதிகபட்ச முழுமையான மதிப்பு
সর্বোচ্চ F-অনুপাত,அதிகபட்ச F- விகிதம்
সর্বাধিক সম্ভাবনা,அதிகபட்ச வாய்ப்பு
maxmin,அதிகபட்சம்
সর্বোচ্চ মানদণ্ড,அதிகபட்ச அளவுகோல்
একটি ফাংশনের সর্বোচ্চ,ஒரு செயல்பாட்டின் அதிகபட்சம்
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
বিচ্যুতি,விலகல் என்று பொருள்
বর্গাকার বিচ্যুতি,சதுர விலகல் என்று பொருள்
মানে বর্গাকার ত্রুটি,சதுரப் பிழை என்று பொருள்
গড় মান,சராசரி மதிப்பு
গড় মান উপপাদ্য,சராசரி மதிப்பு தேற்றம்
কার্টোসিসের পরিমাপ,குர்டோசிஸின் அளவுகோல்
মধ্যমা,சராசரி
মধ্যম কেন্দ্র,சராசரி மையம்
mesokurtic বক্ররেখা,மீசோகர்டிக் வளைவு
mesokurtosis,மீசோகுர்டோசிஸ்
বার্তা,செய்தி
পদ্ধতি,முறை
নির্মূল পদ্ধতি,நீக்கும் முறை
বিপরীত পদ্ধতি,தலைகீழ் முறை
পুনরাবৃত্তি পদ্ধতি,மறு செய்கை முறை
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,குறைந்தபட்ச சதுர முறை
মুহুর্তের পদ্ধতি,தருணங்களின் முறை
অনুরূপ ত্রিভুজ পদ্ধতি,ஒத்த முக்கோணங்களின் முறை
খাড়া বংশধর পদ্ধতি,செங்குத்தான வம்சாவளியின் முறை
সমষ্টি পদ্ধতি,கூட்டு முறை
অনির্ধারিত সহগ পদ্ধতি,தீர்மானிக்கப்படாத குணகத்தின் முறை
মেট্রিক স্থান,மெட்ரிக் இடம்
মেট্রিক সিস্টেম,மெட்ரிக் அமைப்பு
মেট্রিক ইউনিট,மெட்ரிக் அலகு
মাইক্রো তত্ত্ব,நுண் கோட்பாடு
মধ্যম,நடுத்தர
মধ্যবর্তী মেয়াদ,நடுத்தர கால
মধ্য বিন্দু,நடுத்தர புள்ளி
মধ্যবিন্দু সূত্র,நடுப்புள்ளி சூத்திரம்
ন্যূনতম বহুপদ,குறைந்தபட்ச பல்லுறுப்புக்கோவை
minimax নীতি,குறைந்தபட்ச கொள்கை
সর্বনিম্ন,குறைந்தபட்சம்
ন্যূনতম বিন্দু (বক্ররেখার),குறைந்தபட்ச புள்ளி (வளைவு)
সর্বনিম্ন বহুপদ,குறைந்தபட்ச பல்லுறுப்புக்கோவை
একটি ফাংশনের মিনিট,ஒரு செயல்பாட்டின் நிமிடம்
গৌণ চাপ,சிறிய வில்
ছোট অক্ষ,சிறிய அச்சு
ক্ষুদ্র উপসেট,சிறுமைப்படுத்தப்பட்ட துணைக்குழு
বিয়োগ,கழித்தல்
ঋণচিহ্ন,கழித்தல் அடையாளம்
মিশ্র ভগ্নাংশ,கலப்பு பின்னம்
মিশ্র কৌশল,கலப்பு உத்தி
মোড,முறை
মডুলাস,மாடுலஸ்
একটি জটিল সংখ্যার মডুলাস,ஒரு கலப்பு எண்ணின் மாடுலஸ்
মুহূর্ত,கணம்
মুহূর্ত উৎপন্ন ফাংশন,கணம் உருவாக்கும் செயல்பாடு
একটি শক্তির মুহূর্ত,ஒரு சக்தியின் தருணம்
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,அதிர்வெண் விநியோகத்தின் தருணம்
নিষ্ক্রিয়তা মুহূর্ত,சடத்துவ திருப்பு திறன்
গতির মুহূর্ত,வேகத்தின் தருணம்
গতিবেগ,வேகம்
একচেটিয়া,ஏகத்துவ
মনোমোরফিক,ஒரே மாதிரியான
মনোমোর্ফিজম,ஒற்றை உருவம்
একঘেয়ে,மோனோடோன்
একঘেয়ে ক্রমবর্ধমান ক্রম,மோனோடோன் அதிகரிக்கும் வரிசை
একঘেয়ে,ஏகபோகமாக
একঘেয়ে নেট বাড়ছে,ஏகபோகமாக அதிகரிக்கும் நிகர
একঘেয়ে ক্রমবর্ধমান,ஏகபோகமாக அதிகரிக்கும் வரிசை
একঘেয়ে ফাংশন,ஒரே மாதிரியான செயல்பாடு
মন্টে কার্লো হিসাব,மான்டே கார்லோ கணக்கீடு
মন্টে কার্লো পদ্ধতি,மான்டே கார்லோ முறை
মোরা (খেলা),மோரா (விளையாட்டு)
মৃত্যুর পরিসংখ্যান,இறப்பு புள்ளிவிவரங்கள்
সবচেয়ে সম্ভাব্য,மிகவும் சாத்தியமானது
গতি,இயக்கம்
চলন্ত গড়,சராசரியாக நகர்கிறது
এম-স্পেস,எம்-ஸ்பேஸ்
অখণ্ডের জন্য এম-পরীক্ষা,ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்
বহু সিদ্ধান্ত সমস্যা,பல முடிவு பிரச்சனை
বহুমাত্রিক স্বাভাবিক বিতরণ,பல பரிமாண சாதாரண விநியோகம்
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,பல பரிமாண சீரற்ற மாறி
মাল্টি-ইনডেক্স পরিবহন সমস্যা,பல குறியீட்டு போக்குவரத்து பிரச்சனை
বহুপদ,பல்லுறுப்புக்கோவை
বহুপদ বন্টন,பல்லுறுப்புப் பரவல்
একাধিক,பல
একাধিক পছন্দ সমস্যা,பல தேர்வு பிரச்சனை
একাধিক সংযুক্ত ডোমেইন,பல இணைக்கப்பட்ட டொமைன்
একাধিক পারস্পরিক সম্পর্ক,பல தொடர்பு
একাধিক ফ্রিকোয়েন্সি টেবিল,பல அதிர்வெண் அட்டவணை
একাধিক অবিচ্ছেদ্য,பல ஒருங்கிணைந்த
একাধিক ইন্টিগ্রেশন,பல ஒருங்கிணைப்பு
একাধিক সংশ্লেষণ,பல பின்னடைவு
একাধিক রিগ্রেশন বিশ্লেষণ,பல பின்னடைவு பகுப்பாய்வு
একাধিক রিগ্রেশন সহগ,பல பின்னடைவு குணகம்
একাধিক রিগ্রেশন সমীকরণ,பல பின்னடைவு சமன்பாடு
একাধিক রুট,பல வேர்
গুণ,பெருக்கல்
কলাম দ্বারা গুণ (নির্ধারক),நெடுவரிசைகளால் பெருக்கல் (தீர்மானி)
সারি দ্বারা গুণ (নির্ধারক),வரிசைகளால் பெருக்கல் (தீர்மானி)
গুণনীয়ক,பெருக்கல் காரணி
গুণক ফাংশন,பெருக்கல் செயல்பாடு
গুনগত দল,பெருக்கல் குழு
গুণক বিপরীত,பெருக்கல் தலைகீழ்
বহুগুণ,பன்முகத்தன்மை
শিকড়ের বহুগুণ,வேர்களின் பெருக்கம்
শূন্যের বহুগুণ,பூஜ்ஜியத்தின் பெருக்கம்
গুণক,பெருக்கி
গুণ,பெருக்கி
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,பல்வகை விநியோகம்
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,பலவகையான சாதாரண விநியோகம்
বহুমুখী জনসংখ্যা,பலதரப்பட்ட மக்கள் தொகை
পারস্পরিক,பரஸ்பர
নাবলা,நப்லா
নেপিয়েরিয়ান,நேப்பிரியன்
নেপিয়েরীয় লগারিদম,நேப்பிரியன் மடக்கை
প্রাকৃতিক লগারিদম,இயற்கை மடக்கை
স্বাভাবিক সংখ্যা,இயற்கை எண்
নটিক্যাল মাইল,கடல் மைல்
n-মাত্রিক,n-பரிமாணம்
n-মাত্রিক ভেক্টর স্থান,n-பரிமாண திசையன் இடம்
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,தேவையான மற்றும் போதுமான நிலை
প্রয়োজনীয় শর্ত,தேவையான நிபந்தனை
অস্বীকার,மறுப்பு
নেতিবাচক,எதிர்மறை
নেতিবাচক বক্রতা,எதிர்மறை வளைவு
নেতিবাচক নির্দিষ্ট ফর্ম,எதிர்மறை திட்டவட்டமான வடிவம்
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,எதிர்மறை திட்டவட்டமான அணி
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,எதிர்மறை அரை-நிச்சயமான வடிவம்
পাড়া,அக்கம்
নেস্টেড স্যাম্পলিং,உள்ளமைக்கப்பட்ட மாதிரி
নেট প্রজনন হার,நிகர இனப்பெருக்க விகிதம்
নিউটনিয়ান মেকানিক্স,நியூட்டனின் இயக்கவியல்
নিউটনের বিভক্ত পার্থক্য সূত্র,நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்
নিউটনের গতির সূত্র,நியூட்டனின் இயக்க விதிகள்
নেইমান বরাদ্দ,நெய்மன் ஒதுக்கீடு
নেইম্যান পিয়ারসন তত্ত্ব,நெய்மன் பியர்சன் கோட்பாடு
নিলপোটেন্ট উপাদান,சக்தியற்ற உறுப்பு
নিলপোটেন্ট ম্যাট্রিক্স,nilpotent matrix
নোড,முனை
নন-আবেলিয়ান গ্রুপ,அபிலியன் அல்லாத குழு
অ-পরম মিলন,முழுமையற்ற ஒருங்கிணைப்பு
অ-বীজগণিত,அல்லாத இயற்கணிதம்
অধঃপতিত,சிதையாத
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு
অ ঘন,அடர்த்தியற்ற
অ ঘন সেট,அடர்த்தியற்ற தொகுப்பு
পয়েন্টের অ-গণনাযোগ্য অসীমতা,புள்ளிகளின் எண்ணற்ற முடிவிலி
অ গণনাযোগ্য সেট,கணக்கிட முடியாத தொகுப்பு
অ-পার্থক্য,வேறுபடுத்த முடியாதது
অ খালি উপসেট,காலியாக இல்லாத துணைக்குழு
অ-ইউক্লিডীয় জ্যামিতি,யூக்ளிடியன் அல்லாத வடிவியல்
অ-সমজাতীয়,ஒரே மாதிரியானவை அல்ல
অ ছেদকারী,குறுக்கிடாத
অ-রৈখিক বীজগণিত সমীকরণ,நேரியல் அல்லாத இயற்கணித சமன்பாடு
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,நேரியல் அல்லாத வேறுபாடு சமன்பாடு
অ-রৈখিক সমীকরণ,நேரியல் அல்லாத சமன்பாடு
নন-লিনিয়ার প্রোগ্রামিং,நேரியல் அல்லாத நிரலாக்கம்
নন-লিনিয়ার রিগ্রেশন,நேரியல் அல்லாத பின்னடைவு
অ-রৈখিক সম্পর্ক,நேரியல் அல்லாத உறவு
অ নেতিবাচক পূর্ণসংখ্যা,எதிர்மறை அல்லாத முழு எண்
অ-নেতিবাচক পরিবর্তনশীল,எதிர்மறை அல்லாத மாறி
অ-প্যারামেট্রিক পরীক্ষা,அளவுரு அல்லாத சோதனை
অ-সম্ভাব্য পদ্ধতি,நிகழ்தகவு இல்லாத அணுகுமுறை
অ-একবচন ম্যাট্রিক্স,ஒருமை அல்லாத அணி
অ-প্রতিসম ম্যাট্রিক্স,அல்லாத சமச்சீர் அணி
অ তুচ্ছ,அற்பமானதல்ல
অ-লুপ্ত নির্ধারক,மறைந்து போகாத தீர்மானிப்பான்
অ শূন্য,வெற்றிடமற்ற
অ-অকার্যকর উপসেট,வெற்றிடமற்ற துணைக்குழு
অ-শূন্য নির্ধারক,பூஜ்ஜியமற்ற தீர்மானிப்பான்
NOR গেট,NOR வாயில்
স্বাভাবিক,சாதாரண
স্বাভাবিক ত্বরণ,சாதாரண முடுக்கம்
স্বাভাবিক কোণ,சாதாரண கோணம்
স্বাভাবিক বক্ররেখা,சாதாரண வளைவு
স্বাভাবিক ঘনত্ব ফাংশন,சாதாரண அடர்த்தி செயல்பாடு
স্বাভাবিক বন্টন,சாதாரண விநியோகம்
স্বাভাবিক বন্টন ফাংশন,சாதாரண விநியோக செயல்பாடு
ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম,மேட்ரிக்ஸின் இயல்பான வடிவம்
স্বাভাবিক ফ্রিকোয়েন্সি,சாதாரண அதிர்வெண்
স্বাভাবিক বক্ররেখা,இயல்பாக்கப்பட்ட வளைவு
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்
নরমালাইজার,இயல்பாக்குபவர்
স্বাভাবিক ম্যাট্রিক্স,சாதாரண அணி
স্বাভাবিক সম্ভাবনা বক্ররেখা,சாதாரண நிகழ்தகவு வளைவு
স্বাভাবিক সম্ভাবনা বন্টন,சாதாரண நிகழ்தகவு விநியோகம்
সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী),சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு)
আদর্শ রৈখিক স্থান,நெறிப்படுத்தப்பட்ட நேரியல் இடம்
একটি ভেক্টরের আদর্শ,ஒரு திசையன் விதிமுறை
গেট নয়,வாயில் அல்ல
কোথাও ঘন সেট নেই,எங்கும் அடர்த்தியான தொகுப்பு
শূন্য অনুমান,பூஜ்ய கருதுகோள்
নাল ম্যাট্রিক্স,பூஜ்ய அணி
ফাঁকা সেট,பூஜ்ய தொகுப்பு
নাল ভেক্টর,பூஜ்ய திசையன்
সংখ্যা,எண்
সংখ্যা অক্ষ,எண் அச்சு
সংখ্যা সিস্টেম,எண் அமைப்பு
সংখ্যা,எண்
সংখ্যা,எண்ணிக்கை
অংক,எண்
সংখ্যাগত সহগ,எண் குணகம்
সংখ্যাগত গণনা,எண் கணக்கீடு
সংখ্যাগত পার্থক্য,எண் வேறுபாடு
সংখ্যাগত পদ্ধতি,எண் முறை
n-ভেক্টর,n-வெக்டார்
n-ভেক্টর স্থান,n-வெக்டார் இடம்
বস্তু,பொருள்
উদ্দেশ্য ফাংশন,புறநிலை செயல்பாடு
তির্যক,சாய்ந்த
তির্যক অ্যাসিম্পটোট,சாய்ந்த அறிகுறி
তির্যক অক্ষ,சாய்ந்த அச்சு
তির্যক বিভাগ,சாய்வான பகுதி
পর্যবেক্ষণ,கவனிப்பு
পর্যবেক্ষিত ফ্রিকোয়েন্সি,கவனிக்கப்பட்ட அதிர்வெண்
স্থূলকোণ,மழுங்கிய கோணம்
অষ্টভুজ,எண்கோணம்
অষ্টহেড্রন,எண்முகம்
অক্টাল সিস্টেম,எண்ம அமைப்பு
অক্ট্যান্ট,எண்கோணம்
অস্বাভাবিক,ஒற்றைப்படை
বিজোড় বক্ররেখা,ஒற்றைப்படை வளைவு
বিজোড় সংখ্যা,ஒற்றைப்படை எண்
বিজোড় স্থানান্তর,ஒற்றைப்படை வரிசைமாற்றம்
অদ্ভুত বহুপদ,ஒற்றைப்படை பல்லுறுப்புக்கோவை
ogive,கொடுக்க
এক থেকে এক চিঠিপত্র,ஒன்றுக்கு ஒரு கடிதம்
এক থেকে এক ফাংশন,ஒன்றுக்கு ஒன்று செயல்பாடு
এক থেকে এক মানচিত্র,ஒன்றுக்கு ஒன்று வரைபடம்
একমুখী শ্রেণীবিভাগ,ஒரு வழி வகைப்பாடு
মানচিত্রে,வரைபடத்தில்
খোলা,திறந்த
খোলা বল,திறந்த பந்து
খোলা ব্যবধান,திறந்த இடைவெளி
খোলা রশ্মি,திறந்த கதிர்
খোলা সেট,திறந்த தொகுப்பு
অপারেশন,அறுவை சிகிச்சை
শল্যচিকিত্সা,செயல்பாட்டு ஆராய்ச்சி
অপারেশন গবেষণা,செயல்பாட்டு ஆராய்ச்சி
অপারেটর,இயக்குபவர்
বিপরীত কোণ,எதிர் கோணம்
বিপরীত ঘটনা,எதிர் நிகழ்வு
সর্বোত্তম মৌলিক সম্ভাব্য সমাধান,உகந்த அடிப்படை சாத்தியமான தீர்வு
সর্বোত্তম অবস্থা,உகந்த நிலை
সর্বোত্তম লট আকার,உகந்த நிறைய அளவு
সর্বোত্তম মান,உகந்த மதிப்பு
সর্বোত্তম,உகந்த
কক্ষপথ,வட்ட பாதையில் சுற்றி
আদেশ,உத்தரவு
অর্ডার করা জোড়া,ஆர்டர் செய்யப்பட்ட ஜோடி
অর্ডার করা সেট,ஆர்டர் செட்
আদেশ,ஆர்டர்
একটি নির্ধারকের আদেশ,ஒரு தீர்மானிப்பவரின் வரிசை
একটি দলের আদেশ,ஒரு குழுவின் வரிசை
একটি ম্যাট্রিক্সের ক্রম,ஒரு அணி வரிசை
একটি গ্রুপে একটি উপাদানের ক্রম,ஒரு குழுவில் உள்ள ஒரு உறுப்பு வரிசை
ডিফারেনশিয়াল সমীকরণের ক্রম,வேறுபட்ட சமன்பாட்டின் வரிசை
অপারেশন অর্ডার,செயல்பாட்டின் வரிசை
শূন্যের ক্রম,பூஜ்ஜியத்தின் வரிசை
পূরণবাচক সংখ্যা,வரிசை எண்
সাধারণ ডিফারেনশিয়াল সমীকরণ,சாதாரண வேறுபாடு சமன்பாடு
নির্দেশ,ஒழுங்குபடுத்து
oreintability,oreintability
অভিযোজন,நோக்குநிலை
পৃষ্ঠের অভিযোজন,மேற்பரப்பின் நோக்குநிலை
মূল,தோற்றம்
স্থানাঙ্কের উত্স,ஆயங்களின் தோற்றம்
অর্থকেন্দ্র,orthocenter
অর্থোগোনাল,ஆர்த்தோகனல்
অর্থোগোনাল অক্ষ,ஆர்த்தோகனல் அச்சுகள்
অর্থোগোনাল পরিবার,ஆர்த்தோகனல் குடும்பம்
অর্থোগোনাল গ্রুপ,ஆர்த்தோகனல் குழு
অর্থগোনালিটি অবস্থা,ஆர்த்தோகனாலிட்டி நிலை
অর্থগোনালাইজেশন,orthogonalization
অর্থোগোনাল ম্যাট্রিক্স,orthogonal matrix
অর্থনর্মাল,ஆர்த்தோநார்மல்
অর্থনর্মাল ভিত্তিতে,ஆர்த்தோநார்மல் அடிப்படையில்
দোলন,அலைவு
একটি ফাংশনের দোলন,ஒரு செயல்பாட்டின் அலைவு
দোলক ফাংশন,ஊசலாட்ட செயல்பாடு
osculating,ஊசலாட்டம்
বাইরের পণ্য,வெளிப்புற தயாரிப்பு
আউটপুট,வெளியீடு
অতিরিক্ত নির্ধারিত সিস্টেম,மிகைப்படுத்தப்பட்ட அமைப்பு
জোড়া তুলনা,ஜோடி ஒப்பீடு
pairwise disjoint,ஜோடிவரிசை விலகல்
যুগলভাবে স্বাধীন,ஜோடிவரிசையில் சுயாதீனமானது
সমান্তরাল শক্তি,இணை சக்திகள்
সমান্তরাল বৃত্ত,இணைகரம்
বাহিনীর সমান্তরাল বৃত্ত,சக்திகளின் இணையான வரைபடம்
বেগের সমান্তরাল বৃত্ত,வேகங்களின் இணையான வரைபடம்
parallelopiped,இணையான குழாய்
প্যারামিটার,அளவுரு
প্যারামিটার বিনামূল্যে (= ননপ্যারামেট্রিক),அளவுரு இலவசம் (=அளவுரு அல்லாதது)
বিতরণের পরামিতি,விநியோக அளவுரு
প্যারামেট্রিক,அளவுரு
প্যারামেট্রিক সমন্বয়,அளவுரு ஒருங்கிணைப்பு
প্যারামেট্রিক বক্ররেখা,அளவுரு வளைவு
প্যারামেট্রিক সমীকরণ,அளவுரு சமன்பாடு
প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং,அளவுரு நேரியல் நிரலாக்கம்
প্যারামেট্রিক পদ্ধতি,அளவுரு முறை
প্যারামেট্রিক উদ্দেশ্য ফাংশন,அளவுரு புறநிலை செயல்பாடு
প্যারামেট্রিক প্রোগ্রামিং,அளவுரு நிரலாக்க
প্যারামেট্রিক উপস্থাপনা,அளவுரு பிரதிநிதித்துவம்
পরামিতিকরণ,அளவுருவாக்கம்
বন্ধনী,அடைப்புக்குறி
বন্ধনী স্বরলিপি,அடைப்புக்குறி குறியீடு
পিতামাতার জনসংখ্যা,பெற்றோர் மக்கள் தொகை
প্যারেটো বক্ররেখা,பரேட்டோ வளைவு
সমতা পরীক্ষা,சமநிலை சரிபார்ப்பு
আংশিক বিভ্রান্তিকর,பகுதி குழப்பம்
আংশিক সম্পর্ক,பகுதி தொடர்பு
আংশিক ডেরিভেটিভ,பகுதி வழித்தோன்றல்
আংশিক ডিফারেনশিয়াল সমীকরণ,பகுதி வேறுபாடு சமன்பாடு
আংশিক পার্থক্য,பகுதி வேறுபாடு
আংশিক ভগ্নাংশ,பகுதி பின்னம்
আংশিক একীকরণ,பகுதி ஒருங்கிணைப்பு
আংশিক আদেশ,பகுதி உத்தரவு
আংশিক আদেশ সেট,பகுதி வரிசைப்படுத்தப்பட்ட தொகுப்பு
আংশিক আদেশ,பகுதி ஒழுங்கு
আংশিক রিগ্রেশন সহগ,பகுதி பின்னடைவு குணகம்
আংশিক যোগফল,பகுதி தொகை
কণা,துகள்
বিশেষ ক্ষেত্রে,குறிப்பிட்ட வழக்கு
বিশেষ অবিচ্ছেদ্য,குறிப்பிட்ட ஒருங்கிணைந்த
বিশেষ সমাধান,குறிப்பிட்ட தீர்வு
বিভাজন,பிரிவினை
ম্যাট্রিক্সের বিভাজন,மெட்ரிக்குகளின் பகிர்வு
পার্টিশন মান,பகிர்வு மதிப்பு
প্যাসকেল ত্রিভুজ,பாஸ்கல் முக்கோணம்
প্যাটার্ন,முறை
প্যাটার্ন ফাংশন,மாதிரி செயல்பாடு
প্যাটার্ন সমস্যা,மாதிரி பிரச்சனை
পেলোড বেগ,சுமை வேகம்
পরিশোধ ফাংশন,செலுத்தும் செயல்பாடு
পরিশোধ ম্যাট্রিক্স,ஊதிய அணி
p- ভিত্তি,p-அடிப்படை
পি-চার্ট,p-chart
পিয়ানো বক্ররেখা,பீனோ வளைவு
পিয়ানো স্পেস,பீனோ இடம்
প্যাডেল সমীকরণ,மிதி சமன்பாடு
শতাংশ,சதவீதம்
শতাংশ,சதவிதம்
শতাংশ ত্রুটি,சதவீத பிழை
শতাংশ ফ্রিকোয়েন্সি,சதவீத அதிர்வெண்
শতাংশ বৃদ্ধি,சதவீதம் அதிகரிப்பு
ত্রুটির শতাংশ,பிழையின் சதவீதம்
শতাংশ হ্রাস,சதவீதம் குறைவு
শতাংশ,சதவீதம்
নিখুঁত ঘনক্ষেত্র,சரியான கன சதுரம்
নিখুঁত গ্যাস,சரியான வாயு
নিখুঁত সংখ্যা,சரியான எண்
নিখুঁত সেট,சரியான தொகுப்பு
পারফেক্ট বর্গ,சரியான சதுரம்
নিখুঁত বর্গাকার অভিব্যক্তি,சரியான சதுர வெளிப்பாடு
পরিধি,சுற்றளவு
সময়কাল,காலம்
পর্যায়ক্রমিক বক্ররেখা,கால வளைவு
পর্যায়ক্রমিক ব্যাঘাত,அவ்வப்போது தொந்தரவுகள்
