Hindi,Punjabi
प्रकाश पेन,ਹਲਕਾ ਕਲਮ
रैखिक अनुकूलक,ਲਾਈਨ ਅਡਾਪਟਰ
लाइन संपादन,ਲਾਈਨ ਸੰਪਾਦਨ
"1.लाइन मुद्रक, 2.लाइन प्रिंटर",ਲਾਈਨ ਪ੍ਰਿੰਟਰ
"1.रैखिक, 2.रेखीय",ਰੇਖਿਕ
रेखाएं प्रति मिनट (एल पी एम),ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध",ਲਿੰਕ
श्रृंखलित सूची,ਲਿੰਕ ਕੀਤੀ ਸੂਚੀ
लिनक्स,ਲਿਨਕਸ
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)",ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)
सूची प्रक्रमण,ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ
"1.आक्षर,2.शाब्दिक",ਸ਼ਾਬਦਿਕ
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल",ਲਾਈਵ
सजीव आसंधि,ਲਾਈਵ ਨੋਡ
"1.भार, 2.लोड",ਲੋਡ ਕਰੋ
"1.लोड मॉडयूल, 2.भार प्रतिरुपक",ਲੋਡ ਮੋਡੀਊਲ
"1.स्थानीय, 2.स्थानिक",ਸਥਾਨਕ
स्थानीय अभिगम,ਸਥਾਨਕ ਪਹੁੰਚ
स्थानीय क्षेत्र जालक्रम (लैन),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (ਲੈਨ)
स्थानीय स्पष्टता,ਸਥਾਨਕ ਪਰਿਭਾਸ਼ਾ
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय",ਸਥਾਨਕ ਮੁਦਰਾ
स्थानीय स्मृति,ਸਥਾਨਕ ਮੈਮੋਰੀ
स्थानीय विधा,ਸਥਾਨਕ ਮੋਡ
स्थानीय चर,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
"पाश, लॉक",ਤਾਲਾ
पाशित संचिका,ਤਾਲਾਬੰਦ ਫਾਇਲ
सत्रारंभ,ਲੌਗ ਇਨ = ਲੌਗ ਇਨ ਕਰੋ
सत्रांत,ਲੌਗ-ਆਉਟ-ਲੌਗ ਆਊਟ
संलेखन,ਲਾਗਿੰਗ
तर्क विश्लेषक,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
तर्क बम,ਤਰਕ ਬੰਬ
तर्क कार्ड,ਤਰਕ ਕਾਰਡ
तर्क संचित्र (प्रवाह संचित्र),ਤਰਕ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
तर्क परिपथ,ਤਰਕ ਸਰਕਟ
तर्क अभिकल्प,ਤਰਕ ਡਿਜ਼ਾਈਨ
तर्क आरेख,ਤਰਕ ਚਿੱਤਰ
तार्किक प्रवाह संचित्र,ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ
तर्क फलन,ਤਰਕ ਫੰਕਸ਼ਨ
तर्क गेट,ਤਰਕ ਗੇਟ
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन",ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
तर्क विस्थापन,ਤਰਕ ਤਬਦੀਲੀ
तर्क अवस्था,ਤਰਕ ਸਥਿਤੀ
तर्क स्विच,ਤਰਕ ਸਵਿੱਚ
तर्क इकाई,ਤਰਕ ਇਕਾਈ
तार्किक,ਲਾਜ਼ੀਕਲ
तार्किक संयोजन,ਲਾਜ਼ੀਕਲ ਕੁਨੈਕਸ਼ਨ
तार्किक आँकड़आ संरचना,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
तर्कसंगत आरेख,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
तार्किक व्यंजक,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
तार्किक प्रवाह संचित्र,ਲਾਜ਼ੀਕਲ ਪ੍ਰਵਾਹ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
तार्किक आई एफ (तार्किक यदि),ਲਾਜ਼ੀਕਲ IF
तर्कसंगत संक्रिया,ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ
तर्कसंगत संकारक,ਲਾਜ਼ੀਕਲ ਆਪਰੇਟਰ
तर्कसंगत संबंधन,ਲਾਜ਼ੀਕਲ ਸਬੰਧ
तार्किक योजना,ਲਾਜ਼ੀਕਲ ਸਕੀਮ
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक",ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ
तार्किक प्ररुप,ਲਾਜ਼ੀਕਲ ਕਿਸਮ
तार्किक मान,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
तार्किक चर,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
हासिल अग्रावलोकन,ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ
अग्रावलोकन समुच्चय,ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ
अवलोकन,ਝਾਂਕਨਾ
"1.लूप, 2.पाश",ਲੂਪ
पाश नियंत्रण,ਲੂਪ ਕੰਟਰੋਲ
पाश प्रारंभन,ਲੂਪ ਸ਼ੁਰੂਆਤ
पाश आपरिवर्तन,ਲੂਪ ਸੋਧ
"1.पाश जालक्रम, 2.पाश नेटवर्क",ਲੂਪ ਨੈੱਟਵਰਕ
पाश प्रारंभन,ਲੂਪ ਸ਼ੁਰੂ
पाश-अवसान,ਲੂਪ ਸਮਾਪਤੀ
प्रति-पाश परीक्षण,ਲੂਪ-ਬੈਕ ਟੈਸਟ
शिथिल युग्मित,ਢਿੱਲੀ ਜੋੜੀ
ह्रास रहित संपीडन,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
हासी संपीडन,ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ
निम्न बाइट,ਘੱਟ ਬਾਈਟ
निम्न स्तर भाषा,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
निम्न पारक फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
"1.निम्न परिबाधित,2. निम्न परिबद्ध",ਹੇਠਲੀ ਸੀਮਾ
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)",ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ)
"1.मशीन, 2.यंत्र",ਮਸ਼ੀਨ
मशीन पता,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
"1.यंत्र कूट, 2.मशीन कोड",ਮਸ਼ੀਨ ਕੋਡ
यंत्र चक्र,ਮਸ਼ੀਨ ਚੱਕਰ
यंत्राश्रित भाषा,ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ
यंत्राश्रित सॉफ्टवेयर,ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ
यंत्र त्रुटि,ਮਸ਼ੀਨ ਗਲਤੀ
यंत्र निष्क्रिय काल,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
यंत्र निरपेक्ष भाषा,ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ
यंत्रानुदेश,ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ
यंत्र बोध,ਮਸ਼ੀਨ ਬੁੱਧੀ
"1.मशीनी भाषा,2.यंत्र भाषा",ਮਸ਼ੀਨ ਭਾਸ਼ਾ
यंत्राधिगम,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
यंत्र संक्रिया,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
यंत्रमूलक भाषा,ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
यंत्र निष्पादन,ਮਸ਼ੀਨ ਰਨ
मशीन अनुकार,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
यंत्र अपहृत काल,ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ
मशीनी अनुवाद,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
मशीन शब्द,ਮਸ਼ੀਨ ਸ਼ਬਦ
स्थूल अनुदेश,ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ)
स्थूल प्राचर,ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ
स्थूल कोडांतरण प्रोग्राम,ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ
स्थूल आह्वान,ਮੈਕਰੋ ਕਾਲ
"1.स्थूल कोड, 2.स्थूल कूट",ਮੈਕਰੋ ਕੋਡ
स्थूल समादेश,ਮੈਕਰੋ ਕਮਾਂਡ
स्थूल घोषणा,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
स्थूल परिभाषा,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
स्थूल प्रवाह संचित्र,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
स्थूल जनित्र,ਮੈਕਰੋ ਜਨਰੇਟਰ
स्थूल अनुदेश,ਮੈਕਰੋ ਹਦਾਇਤ
स्थूल भाषा,ਮੈਕਰੋ ਭਾਸ਼ਾ
स्थूल लाइब्रेरी,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
स्थूल प्राचल,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
स्थूल प्रक्रमण,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर",ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ
स्थूल प्रोग्रामन,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
स्थूल आदिप्ररुप,ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ
"1.स्थूल कूटलेखन, 2.स्थूल कोडन",ਮੈਕਰੋ-ਕੋਡਿੰਗ
मेगाबाइट (एम बी),ਮੈਗਾਬਾਈਟ (MB)
जादुई संप्रतीक,ਜਾਦੂ ਅੱਖਰ
जादुई संख्या,ਮੈਜਿਕ ਨੰਬਰ
चुंबकीय बुदबुद स्मृति,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
चुंबकीय कार्ड,ਚੁੰਬਕੀ ਕਾਰਡ
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल",ਚੁੰਬਕੀ ਸੈੱਲ
चुंबकीय संप्रतीक,ਚੁੰਬਕੀ ਅੱਖਰ
चुंबकीय कोर भंडारण,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क",ਚੁੰਬਕੀ ਡਿਸਕ
चुंबकीय डिस्क पता,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
चुंबकीय चक्रिका स्मृति,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
चुंबकीय ड्रम,ਚੁੰਬਕੀ ਡਰੱਮ
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन",ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ
चुंबकीय शीर्ष,ਚੁੰਬਕੀ ਸਿਰ
चुंबकीय स्याही,ਚੁੰਬਕੀ ਸਿਆਹੀ
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
चुंबकीय माध्यम,ਚੁੰਬਕੀ ਮੀਡੀਆ
चुंबकीय पठन,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
चुंबकीय अभिलेखन,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
चुंबकीय भंडारण,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
चुंबकीय पट्टी,ਚੁੰਬਕੀ ਪੱਟੀ
चुंबकीय टेप,ਚੁੰਬਕੀ ਟੇਪ
चुंबकीय टेप कार्टीज,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
चुंबकीय टेप ड्राइव,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
चुंबकीय टेप अग्रक,ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ
चुंबकीय टेप लाइब्रेरियन,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
चुंबकीय टेप अभिगमन,ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ
चुंबकीय टेप इकाई,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म",ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ
चुंबकीय पथ,ਚੁੰਬਕੀ ਟਰੈਕ
चुंबकीय प्रकाशीय भंडारण,ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर",ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ
चुंबकीय विरुपण,ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ
चुंबकीय विरुपक टिकिया,magnetostrictive ਗੋਲੀ
"1.डाक पेटी, 2.मेल बाक्स",ਮੇਲ ਬਾਕਸ
मेल विलय,ਮੇਲ ਅਭੇਦ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई",ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ
मेन फ्रेम,ਮੁੱਖ ਫਰੇਮ
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र",ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ
"1.मुख्य स्मृति, 2.मुख्य मेमोरी",ਮੁੱਖ ਮੈਮੋਰੀ
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश",ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ
मुख्य भंडारण,ਮੁੱਖ ਸਟੋਰੇਜ਼
"1.मेन स्विच, 2.मुख्य स्विच",ਮੁੱਖ ਸਵਿੱਚ
"1.अनुरक्षण, 2.रखरखाव",ਰੱਖ-ਰਖਾਅ
अनुरक्षण पैनल,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
अनुरक्षण काल,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
वृहत् चक्र,ਮੁੱਖ ਚੱਕਰ
मुख्य युक्ति,ਮੁੱਖ ਜੰਤਰ
मुख्य कुंजी,ਮੁੱਖ ਕੁੰਜੀ
मुख्य अवस्था,ਪ੍ਰਮੁੱਖ ਰਾਜ
मुख्य संरचना,ਮੁੱਖ ਬਣਤਰ
मुख्य कार्य,ਮੁੱਖ ਕੰਮ
बहुसंख्यक अवयव,ਬਹੁਮਤ ਤੱਤ
बहुसंख्यक गेट,ਬਹੁਗਿਣਤੀ ਗੇਟ
बहुसंख्य संक्रिया,ਬਹੁਮਤ ਕਾਰਵਾਈ
प्रतिपूर्ति काल,ਮੇਕਅਪ ਦਾ ਸਮਾਂ
कुसंक्रिया रुटीन,ਖਰਾਬ ਰੁਟੀਨ
प्रबंधन विकास,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
प्रबंधन सूचना तंत्र (एम आई एस),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
प्रबंध विज्ञान,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
मैनचेस्टर कूटलेखन,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
बहुवलन,ਮੈਨੀਫੋਲਡਿੰਗ
प्रकलित चर,ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ
प्रकलित सूचकन,ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ
मानव यंत्र अनुकार,ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
हस्तचालित पता स्विच,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
मैनुअल विश्लेषण,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
मैनुअल आह्वान,ਦਸਤੀ ਜਵਾਬ
मैनुअल प्रविष्टि,ਦਸਤੀ ਇੰਦਰਾਜ਼
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र",ਦਸਤੀ ਵਟਾਂਦਰਾ
"1.हस्त निवेश, 2. मैनुअल निवेश",ਦਸਤੀ ਇੰਪੁੱਟ
हस्त प्रचालन,ਦਸਤੀ ਕਾਰਵਾਈ
अनेकानेक संबंध,ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ
बहु-एक-विकोडक,ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ
प्रतिचित्र विधि,ਨਕਸ਼ਾ ਵਿਧੀ
प्रतिचित्रण,ਮੈਪਿੰਗ
उपांत,ਹਾਸ਼ੀਏ
उपांतीय त्रुटि,ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ
उपांतीय जाँच,ਮਾਮੂਲੀ ਜਾਂਚ
उपांतीय परीक्षण,ਮਾਮੂਲੀ ਟੈਸਟ
चिन्ह संसूचन,ਨਿਸ਼ਾਨ ਖੋਜ
चिन्ह पठन,ਮਾਰਕ ਰੀਡਿੰਗ
चिन्ह क्रमवीक्षण,ਮਾਰਕ ਸਕੈਨਿੰਗ
चिन्ह बोध,ਮਾਰਕ ਭਾਵਨਾ
चिन्हक,ਮਾਰਕਰ
चिन्हन,ਨਿਸ਼ਾਨਦੇਹੀ
चिन्हक तरंग,ਮਾਰਕਿੰਗ ਲਹਿਰ
मार्कोव श्रृंखला,markov ਚੇਨ
मार्कोव स्रोत,markov ਸਰੋਤ
मार्क-अप भाषा,ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ
मेसर,ਮਾਸਰ
मेसर,ਮਾਸਰ
"1.मास्क, 2.आच्छद, 3.प्रच्छाद",ਮਾਸਕ
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक",ਮਾਸਕ ਬਿੱਟ
मास्क प्रोग्राम्य युक्ति,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
आवरण रजिस्टर,ਮਾਸਕ ਰਜਿਸਟਰ
"1.आवृत रॉम, 2.आवृत आर ओ एम",ਮਾਸਕ ਕੀਤਾ ROM
आच्छादन,ਮਾਸਕਿੰਗ
विपुल आँकड़ए,ਪੁੰਜ ਡਾਟਾ
"1.विपुल स्मृति, 2.विपुल मेमोरी",ਪੁੰਜ ਮੈਮੋਰੀ
विपुलत: समांतर,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
प्रधान ,ਮਾਸਟਰ
मास्टर कार्ड,ਮਾਸਟਰ ਕਾਰਡ
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई",ਮਾਸਟਰ ਘੜੀ
प्रधान कन्सोल,ਮਾਸਟਰ ਕੰਸੋਲ
प्रधान आँकड़आ,ਮਾਸਟਰ ਡਾਟਾ
प्रधान आरेख,ਮਾਸਟਰ ਚਿੱਤਰ
प्रधान संचिका,ਮਾਸਟਰ ਫਾਈਲ
प्रधान समूह,ਮਾਸਟਰ ਗਰੁੱਪ
मास्टर कुंजी,ਮਾਸਟਰ ਕੁੰਜੀ
प्रधान लाइब्रेरी टेप,ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
प्रधान प्रक्रमक,ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ
प्रधान प्रोग्राम,ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ
प्रधान केंद्र,ਮਾਸਟਰ ਸਟੇਸ਼ਨ
"1.प्रधान टेप, 2.मास्टर टेप",ਮਾਸਟਰ ਟੇਪ
"1.प्रधान अंतक, 2.प्रधान टर्मिनल",ਮਾਸਟਰ ਟਰਮੀਨਲ
प्रधान अधीन युक्ति,ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ
प्रधान अधीन तंत्र,ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ
"1.मेल, 2.मिलान, 3.मिलना",ਮੈਚ
मिलान,ਮੇਲ ਖਾਂਦਾ
गणितीय प्रोग्रामन,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
गणितीय अनुकार,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
"1.मैट्रिक्स, 2.आव्यूह",ਮੈਟਰਿਕਸ
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक",ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
मैट्रिक्स स्विच,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
आव्यूह सारणी,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
मैक्सी कंप्यूटर,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
मैक्सी कंप्यूटर,ਮੈਕਸੀਕੰਪਿਊਟਰ
उच्चिष्ट अवयव,ਅਧਿਕਤਮ ਤੱਤ
योगपद,ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ)
मैक्सवेल डैमन,ਮੈਕਸਵੈਲ ਡੈਮਨ
"1.मध्यमान, 2.माध्य",ਮਤਲਬ
माध्य सुधार काल,ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ
अंतर्विफलता माध्य काल,ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
विफलता मध्य माध्यकाल (एम टी बी एफ),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
विफलता का माध्य काल,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
मरम्मत माध्य काल,ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ
सुधार माध्यकाल (एम टी टी आर),ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
मध्यम समाकलन (एम एस आई),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
माध्य पद भंडारण युक्ति,ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
मेगा बिट प्रति सेकंड (एम बी पी एस),ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps)
अवयव वस्तु,ਸਦੱਸ ਵਸਤੂ
अवयव अभिलेख,ਸਦੱਸ ਰਿਕਾਰਡ
"1.स्मृति, 2.मेमोरी",ਮੈਮੋਰੀ
"1.स्मृति सरणी, 2.मेमोरी व्यूह",ਮੈਮੋਰੀ ਐਰੇ
"1.स्मृति कोष, 2.मेमोरी बैंक",ਮੈਮੋਰੀ ਬੈਂਕ
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी",ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
"1.स्मृति बस,2. मेमोरी बस",ਮੈਮੋਰੀ ਬੱਸ
स्मृति कार्ड,ਮੈਮੋਰੀ ਕਾਰਡ
स्मृति कोष्ठिका,ਮੈਮੋਰੀ ਸੈੱਲ
स्मृति संहनन,ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ
"1.स्मृति कोर, 2.मेमोरी कोर",ਮੈਮੋਰੀ ਕੋਰ
स्मृति चक्र,ਮੈਮੋਰੀ ਚੱਕਰ
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी",ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ
"1.स्मृति निपात ,2.मेमोरी डंप",ਮੈਮੋਰੀ ਡੰਪ
"1.स्मृति विनिमय, 2.मेमोरी विनिमय",ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम",ਮੈਮੋਰੀ ਲੜੀ
स्मृति अनुदेश,ਮੈਮੋਰੀ ਹਦਾਇਤ
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन",ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र",ਮੈਮੋਰੀ ਨਕਸ਼ਾ
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ",ਮੈਮੋਰੀ ਮੈਪਡ I/O
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल",ਮੈਮੋਰੀ ਮਾਡਲ
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल",ਮੈਮੋਰੀ ਮੋਡੀਊਲ
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी",ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ
स्मृति शक्ति,ਯਾਦ ਸ਼ਕਤੀ
स्मृति संरक्षण,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश",ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश",ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ
"1.स्मृति इकाई, 2.मेमोरी इकाई",ਮੈਮੋਰੀ ਯੂਨਿਟ
मेनू,ਮੀਨੂ
मेनू बार,ਮੇਨੂ ਪੱਟੀ
मेनू चालित,ਮੇਨੂ ਡਰਾਈਵ
मेनू चयन,ਮੇਨੂ ਚੋਣ
मेन-चालित प्रोग्राम,ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
"1.अंतरनिहित, 2.विलय",ਮਿਲਾਓ
विलय विनिमय छंटाई,ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ
"1.छंटाई संविलय ,2. प्रसूची वरण",ਕ੍ਰਮਬੱਧ ਅਭੇਦ
"1.विलय, 2.संविलय",ਮਿਲਾਉਣਾ
जालाक्षि जालक्रम,ਜਾਲ ਨੈੱਟਵਰਕ
संदेशन,ਮੈਸੇਜਿੰਗ
संदेश,ਸੁਨੇਹਾ
संदेश अभिप्रमाणन,ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ
संदेश कोष्ठ,ਸੁਨੇਹਾ ਬਾਕਸ
संदेश परिपथ,ਸੁਨੇਹਾ ਸਰਕਟ
संदेश आरूप,ਸੁਨੇਹਾ ਫਾਰਮੈਟ
संदेश प्रवेशिका,ਸੁਨੇਹਾ ਸਿਰਲੇਖ
संदेश विधा,ਸੁਨੇਹਾ ਮੋਡ
संदेश प्रेषण,ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन",ਸੁਨੇਹਾ ਪੋਲਿੰਗ
