Gujarati,Tamil
અશ્રાવ્યતા,செவிக்கு புலப்படாமை
અશ્રાવ્ય,செவிக்கு புலப்படாத
અગ્નિથી પ્રકાશિત,ஒளிரும்
અગ્નિથી પ્રકાશિત,ஒளிரும்
અવ્યવસ્થિત,ராப்சோடிக்
આવનારી,வரவிருக்கும்
અસંકોચનક્ષમતા,அடக்க முடியாத தன்மை
વૃદ્ધિશીલ ઓસિલેશન,அதிகரிக்கும் அலைவு
વધેલા ચુંબકત્વ,அதிகரித்த காந்தம்
મફત વિતરણ,இலவச விநியோகம்
"અનંત, અનિશ્ચિત, અનિશ્ચિત, 4 અનિશ્ચિત","எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற"
"જીવલેણ, નિર્દેશક, 3 અનુક્રમણિકા","கொடிய, சுட்டி, 3இண்டெக்ஸ்"
"પરોક્ષ, પરોક્ષ","மறைமுக, மறைமுக"
પ્રેરિત,உத்வேகம் பெற்றது
"આગમન, ઇન્ડક્શન, ઇન્ડક્શન","வருகை, தூண்டல், தூண்டல்"
પ્રેરણાત્મક,ஊக்கமளிக்கும்
પ્રેરક,தூண்டுபவர்
જડતા,செயலற்ற
અખૂટ સ્ત્રોત,விவரிக்க முடியாத ஆதாரம்
"અનંત, અનંત","எல்லையற்ற, எல்லையற்ற"
"અનંત, અનંત","முடிவிலி, எல்லையற்ற"
"અનંત, અનંત","எல்லையற்ற, எல்லையற்ற"
જ્વલનશીલતા,எரியக்கூடிய தன்மை
જ્વલનશીલ,எரியக்கூடியது
પ્રવાહ,வரத்து
પ્રવાહ,வரத்து
માહિતી,தகவல்
ખૂબ ઓછી આવર્તન,மிக குறைந்த அதிர்வெண்
ઇન્ફ્રારેડ,அகச்சிவப்பு
અશ્રાવ્ય,செவிக்கு புலப்படாத
અવા શ્રાવીકી,அவ ஷ்ரவிகி
અસંગતતા,இணக்கமின்மை
અલગ,வேறுபட்டது
પ્રારંભિક,ஆரம்ப
ઈન્જેક્શન,ஊசி
દાખલ કરો,நுழைய
"આંતરિક, આંતરિક, આંતરિક, આંતરિક","உள், உள், உள், உள்"
"ઇનપુટ (n.), ઇનપુટ (v.)","உள்ளீடு (n.), உள்ளீடு (v.)"
ઉદ્ધત,இழிவான
લિવેશન,வாழ்வு
"તુચ્છ, તુચ્છ","முக்கியமற்ற, முக்கியமற்ற"
દેખરેખ,மேற்பார்வை
"સ્થાપન, સ્થાપન, સ્થાપન","நிறுவல், நிறுவல், நிறுவல்"
ક્ષણ,கணம்
સૂચના,அறிவுறுத்தல்
મશીન,இயந்திரம்
યાંત્રિક,இயந்திரவியல்
"યાંત્રિકરણ, એસેમ્બલી","இயந்திரமயமாக்கல், சட்டசபை"
"અવાહક, અવાહક","காப்பு, காப்பு"
ઇન્સ્યુલેટીંગ,காப்பு
"અવાહક, અવાહક, અવાહક","இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்"
"1 સંપૂર્ણ સંખ્યા, પૂર્ણાંક","1முழு எண், முழு எண்"
અખંડિતતા,ஒருங்கிணைப்பு
"અભિન્ન, પૂર્ણાંક","ஒருங்கிணைந்த, முழு எண்"
એકીકરણ,ஒருங்கிணைப்பு
"તીવ્ર, ગુસ્સે","தீவிர, சீற்றம்"
તીવ્રતા,தீவிரப்படுத்துதல்
"ટ્રેક્શન, પ્રવેગક","இழுவை, முடுக்கி"
"તીવ્રતા, તીવ્રતા, તીવ્રતા","தீவிரம், தீவிரம், தீவிரம்"
તીવ્ર,தீவிரமான
ક્રિયાપ્રતિક્રિયા,தொடர்பு
આંતરપરમાણુ,அணுக்கரு
"વિનિમય, વ્યવહાર","பரிமாற்றம், பரிவர்த்தனை"
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
પરસ્પર નિર્ભર,ஒன்றையொன்று சார்ந்தது
પરસ્પર પ્રસરણ,பரஸ்பர பரவல்
ઈન્ટરફેસ પાનું,இடைமுகப் பக்கம்
ક્રોસ ભરણ,குறுக்கு நிரப்பு
ઇન્ટરફેસ કોણ,இடைமுக கோணம்
"દખલ, દખલ, અવરોધ","குறுக்கீடு, குறுக்கீடு, தடை"
આંતરગાલેક્ટિક,விண்மீன்களுக்கு இடையேயான
"આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)","உள், உள், உள் (வி.), உள், உள், உள் (வி.)"
"ચેતોપાગમ, ચેતોપાગમ","ஒத்திசைவு, ஒத்திசைவு"
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
આંતરમેટાલિક,உலோகங்களுக்கிடையேயான
"તૂટક તૂટક, તૂટક તૂટક","இடைப்பட்ட, இடைப்பட்ட"
આંતરપરમાણુ,மூலக்கூறுகளுக்கிடையேயான
આંતરિક,உள்
આંતરરાષ્ટ્રીય,சர்வதேச
ઇન્ટર્સ્ટિશલ,இடைநிலை
આંતરગ્રહીય,கிரகங்களுக்கு இடையேயான
ઇન્ટરપોલેશન,இடைச்செருகல்
અર્થપૂર્ણતા,அர்த்தமுள்ள தன்மை
"મતદાર, દુભાષિયા","தேர்வாளர், மொழிபெயர்ப்பாளர்"
અવરોધક,குறுக்கீடு செய்பவர்
આંતરછેદ,வெட்டும்
"આંતરછેદ, આંતરછેદ, આંતરછેદ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
અંતરાલ,இடைவெளி
ઇન્ટરસ્ટેલર,நட்சத்திரங்களுக்கு இடையேயான
ઇન્ટર્સ્ટિશલ,இடைநிலை
"ગેપ, ગેપ","இடைவெளி, இடைவெளி"
બંધ,நெருக்கமான
અંતે,இறுதியில்
આંતરપરમાણુ,அணுக்கரு
"નાઝ (વારસા), અંતર (આંતરિક)","நாஸ் (பரம்பரை), அந்தர் (உள்)"
ચોક્કસ,நிச்சயம்
"શોધ, શોધ","கண்டுபிடிப்பு, கண்டுபிடிப்பு"
"વ્યસ્ત, વિપરીત, વિરુદ્ધ","தலைகீழ், தலைகீழ், எதிர்"
"વ્યુત્ક્રમ, વ્યુત્ક્રમ","தலைகீழ், தலைகீழ்"
પ્રતિનિધિત્વ કરવા માટે,பிரதிநிதித்துவம்
"વ્યસ્ત, ઊલટું","தலைகீழ், தலைகீழ்"
અંધ,குருடர்
ટર્બિડ પ્રવાહી,கொந்தளிப்பான திரவம்
અદ્રશ્યતા,கண்ணுக்கு தெரியாதது
અદ્રશ્ય,கண்ணுக்கு தெரியாத
આયન,அயனி
આયનીય,அயனி
ionizable,அயனியாக்கம் செய்யக்கூடியது
"આયનીકરણ કરવું, આયનીકરણ કરવું","அயனியாக்கம், அயனியாக்கம்"
"આયનોસ્ફિયર, આયનોસ્ફિયર","அயனோஸ்பியர், அயனோஸ்பியர்"
આયનોસ્ફિયર,அயனோஸ்பியர்
આઇરિસ,கருவிழி
ઇરેડિયેટેડ,கதிர்வீச்சு
ઇરેડિયેશન,கதிர்வீச்சு
અતાર્કિક,பகுத்தறிவற்ற
"ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું","ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத"
અનિયમિત,ஒழுங்கற்ற
ઉલટાવી શકાય તેવું,மீள முடியாதது
ફરતી,சுழலும்
"આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક","ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு"
સાપન્ટ્રોપિકલી,சப்பான்ட்ரோபிகல்
"હું સંકેત, હું સંકેત","நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்"
"આઇસોબાર્સ, આઇસોટોપ્સ","ஐசோபார்கள், ஐசோடோப்புகள்"
"આઇસોબેરિક, સંતુલિત, સંતુલિત","ஐசோபாரிக், சமச்சீர், சமநிலை"
"આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા","ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு"
iso-ionic,ஐசோ-அயனி
હોમોલોગસ,ஒரே மாதிரியான
સિંક્રનસ રેખા,ஒத்திசைவு வரி
સિંક્રનસ ઝડપ,ஒத்திசைவான வேகம்
આઇસોમેટ્રિક,ஐசோமெட்ரிக்
ઇક્વિપોટેન્શિયલ,சமபலம்
સમ-શક્તિયુક્ત,சம ஆற்றல்
"સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)","சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)"
"અલગ પાડવું, (સં.), અલગ કરવું","பிரிக்க, (adj.), பிரிக்க"
"અલગ, અલગ, એકલ","தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை"
"અલગતા, અલગતા, અલગતા","பிரித்தல், பிரித்தல், பிரித்தல்"
આઇસોમર,ஐசோமர்
આઇસોમર,ஐசோமர்
આઇસોમેરિઝમ,ஐசோமெரிசம்
"isometric, tritezole, cubic, isometric","ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்"
આઇસોમોર્ફિઝમ,ஐசோமார்பிசம்
આઇસોમોર્ફિક,ஐசோமார்பிக்
ઇસોથર્મ,சமவெப்பம்
ઇસોથર્મ,சமவெப்பம்
આઇસોટોપ્સ,ஐசோடோப்புகள்
આઇસોટોપ્સ,ஐசோடோப்புகள்
આઇસોટ્રોપિક,ஐசோட்ரோபிக்
ગોળાકાર રેખા,வட்ட கோடு
આઇસોમોર્ફિઝમ,ஐசோமார்பிசம்
પુનરાવર્તન,மீண்டும் மீண்டும்
આંતરિક સેમિકન્ડક્ટર,உள்ளார்ந்த குறைக்கடத்தி
જામ ઇન્ટરફેરોમીટર,ஜாம் இன்டர்ஃபெரோமீட்டர்
"આંચકો, રિબાઉન્ડ","ஜெர்க், மீள்வலி"
"જેટ, માથું","ஜெட், தலை"
જેટ-રોકેટ પ્રોપલ્શન,ஜெட்-ராக்கெட் உந்துவிசை
J-J કપલિંગ,ஜே-ஜே இணைப்பு
જોલી બેન્ટ,ஜாலி வளைந்த
જુલ-ગરમી,ஜூல்-வெப்பம்
જુલેમીટર,ஜூல்மீட்டர்
જૌલ-થોમસન અસર,ஜூல்-தாம்சன் விளைவு
જુલ,ஜூல்
"કોદાળી, કૂદકો, વાંસળી","மண்வெட்டி, ஜம்ப், புல்லாங்குழல்"
સંધિ,ஒப்பந்தம்
સંગમ સ્થળ,சங்கமிக்கும் இடம்
યોગ્ય ઉચ્ચારણ,சரியான எழுத்து
"કેસનિધિ, નિકટતા","கேசநிதி, அருகாமை"
"કેલિડોસ્કોપ, કેલિડોસ્કોપ","கலைடாஸ்கோப், கலைடாஸ்கோப்"
"કપ્પા મેસન્સ, કે-મેસન્સ","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
કેથોડ,கேத்தோடு
ઘનાયન,கானாயன்
કે-બેન્ડ,கே-பேண்ட்
K-કેપ્ચર,கே-பிடிப்பு
k-રિસેપ્ટર,கே-ரிசெப்டர்
કેલ્વિન અંદાજ,கெல்வின் தோராயம்
એકરૂપતાનું એકમ,ஒருமைப்பாட்டின் அலகு
કેર સેલ,ker செல்
"ચાવી, પડદો, ચાવી","திறவுகோல், திரை, திறவுகோல்"
"કી બોર્ડ, પડદાની પટ્ટી","சாவி பலகை, திரைப் பட்டை"
પ્રારંભિક સ્વર,தொடக்க உயிர்
કી પલ્સ,முக்கிய துடிப்பு
મુખ્ય શબ્દ,முக்கிய சொல்
પ્રક્ષેપણ,கணிப்பு
પ્રતિકાર,எதிர்ப்பு
કિલો ગ્રામ,கிலோ
કિલોજુલ,கிலோஜூல்
કિલોપારસેક,கிலோபார்செக்
કિલોટન બોમ્બ,கிலோடன் குண்டு
ગતિશીલ,இயக்கவியல்
કેવળ ગતિશીલ,முற்றிலும் மாறும்
"ગતિશીલ, ગતિશીલ","இயக்கவியல், மாறும்"
ગતિશીલ રીતે,மாறும்
અસ્થિભંગ,எலும்பு முறிவு
ક્લીસ્ટ્રોન,கிளிஸ்ட்ரான்
તીક્ષ્ણ ધાર,கூர்மையான விளிம்பு
ક્રુસ્કલ સરહદ,குருஸ்கல் எல்லை
થર્મોજેનિક,தெர்மோஜெனிக்
લેબલ,முத்திரை
"ચિહ્નિત, અંકિત, લેબલ થયેલ","குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட"
પ્રયોગશાળા,ஆய்வகம்
સીડી,ஏணி
ઘડિયાળની વિરુદ્ધ દિશામાં,எதிரெதிர் திசையில்
"ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
આગળ અને પાછળ,முன்னும் பின்னுமாக
Lagrange પ્રસારણ,லாக்ரேஞ்ச் ஒளிபரப்பு
લેગ્રેન્જિયનિઝમ,லக்ராஞ்சியனிசம்
ઘેટાંની રચના,ஆட்டுக்குட்டி உருவாக்கம்
પાટિયું બોર્ડ,"பலகை, பலகை"
ડોર્સલ પ્લેટ,முதுகுத்தட்டு
"સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
સ્તરીકરણ,அடுக்குப்படுத்தல்
લેમિના,லேமினா
"દીવો, દીવો","விளக்கு, விளக்கு"
"કાજલ, દીપ કાજલ","காஜல், தீப் காஜல்"
લેન્ડ-ઇન્ટરવલ નિયમ,நில இடைவெளி விதி
લેન્ડે વિભાજન પરિબળ,நிலத்தை பிரிக்கும் காரணி
ઉતરાણ,தரையிறக்கம்
"સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો","மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்"
લાર્મોર આવર્તન,லார்மோர் அதிர்வெண்
larmore precession,larmore precession
લેસર,லேசர்
લેસરાઇઝેશન,லேசரைசேஷன்
ગુપ્ત,இரகசியம்
"બાજુની, બાજુની, બાજુની","பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு"
"અક્ષાંશ, અક્ષાંશ","அட்சரேகை, அட்சரேகை"
"જાળી, જાળી","லட்டு, லட்டு"
laue વર્ગ,லாவ் வகுப்பு
લોન્ચ,ஏவுதல்
લોન્ચ,ஏவுதல்
લોન્ચ પ્લેટફોર્મ,துவக்க மேடை
સમૂહ ગુણોત્તર કાયદો,வெகுஜன விகித சட்டம்
બહુવિધ ગુણોત્તર નિયમ,பல விகித விதி
"સ્તર, સ્તર","அடுக்கு, நிலை"
એલ-બેન્ડ,எல்-பேண்ட்
"લીડ, લીડ, સીસું, સીસું, સીસું","முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி"
આગળ,முன்னோக்கி
"ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan","சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்"
"ચાવવા, કાટ, લીક","மெல்லுதல், அரிப்பு, கசிவு"
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
ઓછામાં ઓછી ગણતરી,குறைந்தபட்ச எண்ணிக்கை
લેચ વાયર,தாழ்ப்பாள் கம்பி
Leduc અસર,லெடுக் விளைவு
માન્ય ઓહ્મ,செல்லுபடியாகும் ஓம்
- ઇલેક્ટ્રોન,-எதிர் மின்னணு
લંબાઈની મર્યાદા,நீளம் கட்டுப்பாடு
વિસ્તરણ,நீளம்
લેન્સ,லென்ஸ்
લેન્ઝનો કાયદો,லென்ஸ் விதி
સપાટ ટનલ,தட்டையான சுரங்கப்பாதை
આડી ઉડાન,கிடைமட்ட விமானம்
"સ્તરીકરણ, સ્તરીકરણ","சமன்படுத்துதல், சமன்படுத்துதல்"
"આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ","கிடைமட்ட திருகு, சமன்படுத்தும் திருகு"
આત્મવિશ્વાસનું સ્તર,தன்னம்பிக்கை அளவு
મહત્વ સ્તર,முக்கியத்துவம் நிலை
"આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ","கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்"
"લિવર, લિવર","நெம்புகோல், நெம்புகோல்"
વર્ચ્યુઅલ ઓસિલેશન,மெய்நிகர் அலைவு
"લિડર, લેસર ઇન્ફ્રારેડ રડાર","லிடார், லேசர் அகச்சிவப்பு ரேடார்"
"જીવન, ઉંમર","வாழ்க்கை, வயது"
"લિફ્ટ, લિફ્ટ","தூக்கி, தூக்கி"
વિમોચન ક્ષણ,மீட்பு தருணம்
"ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ","குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி"
"સમશીતોષ્ણ., પ્રકાશ","மிதமான., ஒளிரும்"
વીજળી,மின்னல்
પ્રકાશ વર્ષ પ્રકાશ વર્ષ,ஒளி ஆண்டு ஒளி ஆண்டு
"સજાતીય, સજાતીય, સજાતીય","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
"મર્યાદા, સીમાંત","வரம்பு, விளிம்பு"
"મર્યાદા, મર્યાદા, આત્યંતિક","எல்லை, எல்லை, தீவிர"
વર્તમાન મર્યાદા,தற்போதைய வரம்பு
"રેખા, રેખા, લંબગોળ","கோடு, கோடு, நீள்வட்டம்"
"રેખીય, રેખીય, રેખીય","நேரியல், நேரியல், நேரியல்"
રેખીયકરણ,நேர்கோட்டுப்படுத்தல்
"એકવિધતા, રેખીયતા","ஏகபோகம், நேர்கோட்டுத்தன்மை"
"એકલા, રેખીય રીતે","தனித்த, நேரியல்"
રેખા સંભવિત,வரி சாத்தியம்
રેખીય અપૂર્ણતા,நேரியல் குறைபாடு
સ્ટ્રોક લાઇન,பக்கவாதம் வரி
રેખીય સ્પેક્ટ્રમ,நேரியல் நிறமாலை
રેખા વોલ્ટેજ,வரி மின்னழுத்தம்
"બંધન, તાર, સાંકળ, ગ્રંથિ, કડી","பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு"
પ્રવાહીકરણ,திரவமாக்கல்
લિક્વિફાઇડ,திரவமாக்கப்பட்ட
લિક્વિફાઇડ,திரவமாக்கப்பட்ட
પ્રવાહી,திரவம்
પ્રવાહી જળાશય,திரவ நீர்த்தேக்கம்
લિક્વિડ ક્રિસ્ટલ,திரவ படிகம்
પ્રવાહીતા,திரவத்தன்மை
પ્રવાહી-સંચાલિત રોકેટ,திரவ இயக்கப்படும் ராக்கெட்
લિસાજુ આંકડા,லிசாஜு புள்ளிவிவரங்கள்
"યાદી, યાદી","பட்டியல், பட்டியல்"
"સૂચિ, સૂચિ","பட்டியல், பட்டியல்"
કચરા,குப்பை
જીવંત કાર્યક્રમ,நேரடி திட்டம்
ઇલેક્ટ્રિક વાયર,மின்சார கம்பி
"લોડ, લોડ, લોડ, લોડ, લોડ","சுமை, சுமை, சுமை, சுமை, சுமை"
ચુંબક પથ્થર,காந்த கல்
"સ્થાનિક, સ્થાનિક","உள்ளூர், உள்ளூர்"
સ્થાનિક મેક્સવેલી,உள்ளூர் அதிகபட்சம்
"સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન","இடம், இடம், இடம், இடம், இடம்"
બંધાયેલ દોષ,கட்டுப்பட்ட தவறு
"તલાક, માલસામાન","தலாக், சரக்கு"
"લોકસ, લોકસ","இடம், இடம்"
ચુંબક પથ્થર,காந்த கல்
લઘુગણક,மடக்கை
તર્કશાસ્ત્ર,தர்க்கம்
વાજબી,நியாயமான
"લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ","தளவாடங்கள், செயல்பாட்டு அறிவியல்"
લંડન વાન્ડરવાલ્સ આકર્ષણો,லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்
દૂરસ્થ ટ્રાન્સમિશન,தொலை பரிமாற்றம்
"રેખાંશ, રેખાંશ","தீர்க்கரேகை, தீர்க்கரேகை"
રેવિનેચનું રેખાંશ,ravinech இன் தீர்க்கரேகை
"રેખાંશ, રેખાંશ","நீளமான, நீளமான"
લાંબો સ્વર,நீண்ட உயிரெழுத்து
"loop, loop, loop (ed.), loop (v.), prasand","லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்"
ઢીલી રીતે બંધાયેલ,தளர்வாக பிணைக்கப்பட்டுள்ளது
"ભાગ્યે જ ભરેલું, ભરેલું","அரிதாக நிரம்பிய, நிரம்பிய"
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்
નુકશાન મુક્ત રેખા,இழப்பு இல்லாத வரி
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,சிதைந்த மின்கடத்தா
તાકાત,வலிமை
"નીચા દબાણ વિસ્તાર, હતાશા","குறைந்த அழுத்த பகுதி, மன அழுத்தம்"
"તિરસ્કાર, નીચું","அவமதிப்பு, குறைந்த"
"સૌથી નીચું, સૌથી નાનું","குறைந்த, சிறிய"
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,தாழ்வான வெற்றிடம்
તેજ,ஒளிர்வு
સંદીપ્તિ,சந்தீப்தி
તેજસ્વી,கதிர்வீச்சு
જ્યોત.,சுடர்.
"દીપ, પ્રદીપી, જ્યોતિ-","தீப், பிரதீபி, ஜோதி-"
ચંદ્ર દિવસ,சந்திர நாள்
ચંદ્રગ્રહણ,சந்திர கிரகணம்
ચંદ્ર ઉપગ્રહ,சந்திரன் செயற்கைக்கோள்
ચંદ્ર તબક્કામાં ફેરફાર,நிலவின் கட்ட மாற்றம்
લક્સ,லக்ஸ்
લીમેન સિરીઝ,லைமன் தொடர்
સ્થૂળ,மொத்த
સ્થૂળ,மொத்த
જાદુઈ ફાનસ સચિત્ર ફાનસ,"மேஜிக் லாந்தர், சித்திர விளக்கு"
"માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર","மாயா எண், மந்திர எண், நிரந்தர எண்"
ચુંબકીય રીતે,காந்த ரீதியாக
ચુંબકીય,காந்தம்
ચુંબકીય રેઝિસ્ટર,காந்த மின்தடை
ચુંબકીકરણ,காந்தமாக்கும்
ચુંબકીકરણ,காந்தமாக்கல்
ચુંબકત્વ,காந்தவியல்
ચુંબક થર્મલ અસર,காந்த வெப்ப விளைவு
ચુંબક હાઇડ્રોડાયનેમિક્સ,காந்த ஹைட்ரோடைனமிக்ஸ்
ચુંબક હાઇડ્રોસ્ટેટિક્સ,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
મેગ્નેટોમીટર,காந்தமானி
મેગ્નેટોન,காந்தம்
ચુંબક વર્તુળ,காந்த வட்டம்
સ્થિર ચુંબકત્વ,நிலையான காந்தவியல்
મેગ્નેટ્રોન રેક્ટિફાયર,மேக்னட்ரான் ரெக்டிஃபையர்
વિસ્તૃત છબી,பெரிதாக்கப்பட்ட படம்
બૃહદદર્શક,உருப்பெருக்கி
"મોટું કરવું, મોટું કરવું","பெரிதாக்க, பெரிதாக்க"
"મેગ્નિફાયર, મેગ્નિફિકેશન-","உருப்பெருக்கி, உருப்பெருக்கி-"
બૃહદદર્શક લેન્સ,உருப்பெருக்கி லென்ஸ்
"તીવ્રતા, તીવ્રતા","அளவு, அளவு"
મેગ્નન,மேக்னான்
મુખ્ય બેન્ડ,முக்கிய இசைக்குழு
મુખ્ય માર્ગ મુખ્ય લાઇન,பிரதான சாலை பிரதான பாதை
"મુખ્ય તાર, મુખ્ય નળ","பிரதான கம்பி, பிரதான குழாய்"
"જાળવણી, પોષણ, જાળવણી","பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
mayorana અર્ક,மயோரானா சாறு
મુખ્ય ધરી,முக்கிய அச்சு
મુખ્ય ખામી,முக்கிய குறைபாடு
બહુવિધ,பலவகை
મુખ્ય સ્વર,முதன்மை தொனி
સંપર્ક કરો અને બ્રેક કરો,தொடர்பு மற்றும் முறித்து
વ્યગ્રતા,இணக்கத்தன்மை
કુશળતા,திறன்கள்
મેન્યુઅલ મેનીપ્યુલેશન,கைமுறை கையாளுதல்
ઓપરેટર,இயக்குபவர்
માનવસહિત બલૂન,மனிதர்கள் கொண்ட பலூன்
"મેનોમીટર, મેનોમીટર","மனோமீட்டர், மனோமீட்டர்"
બહુહેડ્રોન,பாலிஹெட்ரான்
માણસ માણસ વર્ષો,மனிதன் மனிதன் ஆண்டுகள்
"સીમાંત, સીમાંત, સીમાંત","விளிம்பு, விளிம்பு, விளிம்பு"
સીમાંત એન્ટ્રોપી,விளிம்பு என்ட்ரோபி
સલામત જગ્યા,பாதுகாப்பான வளாகம்
નાવિક Dsuichak,மாலுமி Dsuichak
"ગુણ, ગુણ, ગુણ","மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்"
માર્કર,குறிப்பான்
મેસર,மேசர்
"માસ્ક, માસ્ક, કવર","முகமூடி, முகமூடி, கவர்"
ઢાંકવું,மூடி மறைத்தல்
"સમૂહ, સમૂહ, જથ્થાબંધ","நிறை, நிறை, மொத்த"
સામૂહિક વિપુલતા,நிறை மிகுதி
સમૂહ ગુણોત્તર પ્રતિક્રિયા,வெகுஜன விகித எதிர்வினை
"સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા","நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி"
સામૂહિક નુકશાન,வெகுஜன இழப்பு
મુખ્ય ન્યુક્લિયસ,முதன்மை கரு
સમૂહ ગતિ,வெகுஜன வேகம்
સામૂહિક પ્રતિકારકતા,வெகுஜன எதிர்ப்பு
"માસ્ટર પ્લેટ, માસ્ટર પ્લેટ","முதன்மை தட்டு, முதன்மை தட்டு"
મેળ,பொருத்துக
મેળ ખાતી,பொருந்தியது
મેચિંગ,பொருந்துகிறது
"મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ","மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்"
"પદાર્થ, પદાર્થ","பொருள், பொருள்"
મહત્તમ,அதிகபட்சம்
"સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ","உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த"
મહત્તમ અનુમતિપાત્ર,அதிகபட்சமாக அனுமதிக்கப்படுகிறது
મેક્સવેલ-વોલ્ટ્સમેન વિતરણ કાયદો,மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்
મેક્સવેલી વિતરણ,அதிகபட்ச விநியோகம்
"મેકલિયોડ ગેજ, મેકલિયોડ ગેજ","மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்"
અર્થ,அர்த்தம்
"મતલબ મુક્ત માર્ગ, મતલબ મુક્ત માર્ગ","இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்"
સરેરાશ વય સરેરાશ વય,சராசரி வயது சராசரி வயது
અર્થ જીવનકાળ,சராசரி வாழ்நாள்
પથારી માપો,அளவிடும் படுக்கை
"માપ, માપ, માપ","அளவிட, அளவிட, அளவிட"
"બળ, યાંત્રિક","விசை, இயந்திர"
