Hindi,Kannada
"प्रमाप, प्रमापी, गेज","ಗೇಜ್, ಗೇಜ್, ಗೇಜ್"
गेज क्षेत्र,ಗೇಜ್ ಪ್ರದೇಶ
गाउस-नेत्रिका,ಗಾಸ್-ಕಣ್ಣು
गाउसीय वितरण,ಗಾಸಿಯನ್ ವಿತರಣೆ
गाउस,ಗೌಸ್
"जाली, गॉज","ಖೋಟಾ, ಗೇಜ್"
गिअर,ಗೇರ್
गाइगर नली,ಗೀಗರ್ ಟ್ಯೂಬ್
व्यापकीकृत,ಸಾಮಾನ್ಯೀಕರಿಸಲಾಗಿದೆ
सामान्यीकृत आकृति,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ವ್ಯಕ್ತಿ
सामान्य चित्राम,ಸಾಮಾನ್ಯ ಚಿತ್ರ
व्यापक पद,ವಿಶಾಲ ಪದ
"व्यापक सापेक्षवाद, आपेक्षिकता का व्याएक सिद्धांत","ವಿಶಾಲ ಸಾಪೇಕ್ಷತಾವಾದ, ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ"
जनक फलन,ಪೋಷಕ ಕಾರ್ಯ
जनन दर,ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ
"जनक, जनित्र","ಪೋಷಕ, ಜನರೇಟರ್"
"भू-केन्द्रीय, भू-केन्द्रिक","ಭೂಕೇಂದ್ರೀಯ, ಭೂಕೇಂದ್ರೀಯ"
भूचुंबकीय,ಭೂಕಾಂತೀಯ
भूचुंबकत्व,ಭೂಕಾಂತೀಯತೆ
"ज्यामितीय, ज्यामितीय कारक","ಜ್ಯಾಮಿತೀಯ, ಜ್ಯಾಮಿತೀಯ ಅಂಶ"
भूभौतिकीय,ಭೌಗೋಳಿಕ
भूभौतिकीविद्,ಭೂಭೌತಶಾಸ್ತ್ರಜ್ಞ
तुल्यकाली उपग्रह,ಸಿಂಕ್ರೊನಸ್ ಉಪಗ್ರಹ
गेव (गीगा इलेक्ट्रॉन वोल्ट),Gav (ಗಿಗಾ ಎಲೆಕ್ಟ್ರಾನ್ ವೋಲ್ಟ್)
कपट मूर्ति,ವಂಚನೆಯ ವಿಗ್ರಹ
कपट-संकेत,ವಂಚನೆ
बृहत् नीहारिका,ದೈತ್ಯ ನೀಹಾರಿಕೆ
"दानव तारा, बृहत् तारा",ದೈತ್ಯ ನಕ್ಷತ್ರ
पृष्ठसपी कोण,ಹಿಂದಿನ ಕೋನ
"विसर्पण, सर्पण","ಹರಿದಾಡ, ಶರಣಾಗತಿ"
परासर्पण,ಶರಣಾಗತಿ
सी परावर्तन,ಸಿ ಪ್ರತಿಬಿಂಬ
सी स्थानान्तरण,ಸಿ ವರ್ಗಾವಣೆ
"विसर्पण (सं.), विसी (वि.)","ವಿಸ್ಪಾನ್ (ಸಂ), ವಿಸಿ (ವಿ.)"
दीप्ति,ತೇಜಸ್ಸು
ताप स्विच,ಶಾಖ ಸ್ವಿಚ್
सुचालक,ಉತ್ತಮ ಕಂಡಕ್ಟರ್
सुक्रिस्टल,ಸುಕ್ರಿಸ್ಟಲ್
श्रेष्ठ परावर्तकता,ಅತ್ಯುತ್ತಮ ಪ್ರತಿಫಲನ
उत्तम दृश्यता,ಅತ್ಯುತ್ತಮ ಗೋಚರತೆ
नियामक,ನಿಯಂತ್ರಕ
"श्रेणी, दर्जा, कोटि, क्रम (सं.), कोटि निर्धारण करना (क्रि.)","ಗ್ರೇಡ್, ಸ್ಟೇಟಸ್, ಗ್ರೇಡ್, ಆರ್ಡರ್ (ಸಂ.), ಗ್ರೇಡ್ ಡಿಟರ್ಮಿನೇಷನ್ (ಸಿಆರ್.)"
"प्रवणित, क्रमिक, श्रेणीकृत, संतुलित","ಶ್ರೇಣೀಕೃತ, ಶ್ರೇಣೀಕೃತ, ಸಮತೋಲಿತ"
"प्रवणता, ग्रेडिएन्ट","ಗ್ರೇಡಿಯಂಟ್, ಗ್ರೇಡಿಯಂಟ್"
अंशाकित,ಮಾಪನಾಂಕ ನಿರ್ಣಯಿಸಲಾಗಿದೆ
"कण, दाना, अन्न, ग्रेन, अनाज, रेणु, उत्पाट, 8.काष्ठरेखा","ಕಣ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ರೇಣು, ಉತ್ಪನ್ನ, 8. ಮರ"
"दानेदारपन, कणीयता","ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ, ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ"
"चना, ग्राम","ಗ್ರಾಮ, ಗ್ರಾಮ"
"ग्राफ, आलेख, लेखाचित्र","ಗ್ರಾಫ್, ಗ್ರಾಫ್, ಗ್ರಾಫ್"
"आलेखी, ग्राफी",ಗ್ರಾಫಿಕ್ಸ್
"रेखाजाल, सूत्रजाल, प्रैटिक्यूल","ಗೆರೆ, ದಾರ, ಮುಂಗಾರು"
"ग्रेटिंग, कसना (क्रि.), पीसना","ತುರಿಯುವುದು, ಬಿಗಿಗೊಳಿಸುವುದು (kr.), ಗ್ರೈಂಡಿಂಗ್"
गुरुत्वमापी,ಗುರುತ್ವ ಮಾಪಕ
"गुरुत्वाकर्षण, गुरुत्व","ಗುರುತ್ವಾಕರ್ಷಣೆ, ಗುರುತ್ವಾಕರ್ಷಣೆ"
गुरुत्वीय त्वरण,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗವರ್ಧನೆ
ग्रैविटॉन,ಗುರುತ್ವ
गुरुत्व,ಗುರುತ್ವಾಕರ್ಷಣೆ
पृष्ठसपी,ಹಿಂದಿನ ದರ
अल्पस्पर्शी संघट्ट,ಸಣ್ಣ ಪರಿಣಾಮ
पृष्ठसी आपतन,ಮೇಲ್ಮೈ ಸಂಭವ
"जाल, ग्रिड","ಜಾಲರಿ, ಗ್ರಿಡ್"
सकल अभिलक्षण,ಒಟ್ಟು ಗುಣಲಕ್ಷಣಗಳು
गंभीर त्रुटि,ಗಂಭೀರ ದೋಷ
भू-तलीय,ನೆಲ ಮಹಡಿಯಲ್ಲಿ
भूसम्पर्कक पट्टिका,ಭೂಕಂಪದ ಫಲಕ
भू-विभव,ಭೂಮಿಯ ಸಂಭಾವ್ಯ
भू सापेक्ष चाल,ಸಾಪೇಕ್ಷ ವೇಗ
"वर्ग, समूह, संघ","ವರ್ಗ, ಗುಂಪು, ಸಂಘ"
क्रिस्टल वर्धन,ಸ್ಫಟಿಕ ಬೆಳವಣಿಗೆ
वृद्धि,ಬೆಳವಣಿಗೆ
निर्देशन,ನಿರ್ದೇಶಿಸುತ್ತಿದ್ದಾರೆ
निर्देशित,ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ
समष्टि प्रभाव,ಜನಸಂಖ್ಯೆಯ ಪರಿಣಾಮ
परिरभ्रमण,ಸಮುದ್ರಯಾನ
घूर्णाक्षस्थापी,ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ
पभ्रिमण-गतिकी,ಕ್ರೂಸಿಂಗ್ ಡೈನಾಮಿಕ್ಸ್
पभ्रिमण आवृत्ति,ಕ್ರೂಸ್ ಆವರ್ತನ
घूर्ण चुंबकीय,ತಿರುಗುವ ಕಾಂತೀಯ
घूर्णचुंबकत्व,ಕಾಂತೀಯತೆ
घूर्णाक्षस्थापी,ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ
घूर्णाक्षास्थापी स्थायीकरण,ತಿರುಗುವಿಕೆಯ ಸ್ಥಿರೀಕರಣ
"अर्ध चौड़आई, अर्ध पृथुता","ಅರ್ಧ ಅಗಲ, ಅರ್ಧ ಅಗಲ"
हॉल गुणांक,ಹಾಲ್ ಗುಣಾಂಕ
हॉल प्रभाव,ಹಾಲ್ ಪರಿಣಾಮ
"परिवेष, प्रभामंडल","ವಾತಾವರಣ, ಸೆಳವು"
"हैमिल्टनी (वि.), हैमिल्टोनियन (सं.)","ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ವಿ.), ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ಸಂ)"
"दस्ती लेन्स, हैन्ड लेन्स","ಮ್ಯಾನುಯಲ್ ಲೆನ್ಸ್, ಹ್ಯಾಂಡ್ ಲೆನ್ಸ್"
कठोर क्रोड,ಹಾರ್ಡ್ ಕೋರ್
दृढ़ईकारक,ಬಲವರ್ಧಕ
"कठोरण, दृढ़ईकरण",ಗಟ್ಟಿಯಾಗುವುದು
अतितम वेधी किरण,ಗರಿಷ್ಠ ರಂದ್ರ ಕಿರಣ
अतिवेधी गामा किरण,ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಗಾಮಾ ಕಿರಣ
दुश्चुंबकन,ತಪ್ಪಾಗಿ ನಿರ್ಣಯಿಸುವುದು
"कठोरता, वेधन क्षमता","ಗಡಸುತನ, ನುಗ್ಗುವಿಕೆ"
श्रवण क्षीणता,ಶ್ರವಣ ದೋಷ
अतिवेधी ऐक्स-किरण,ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಕ್ಷ-ಕಿರಣಗಳು
"संनादी, प्रसंवादी, हार्मोनिक, हरात्मक","ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್"
"प्रसंवादी विश्लेषण, गुणावृत्ति","ಸಂವಾದಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ, ಗುಣಮಟ್ಟ"
संलादीकरण,ಸಂವಹನ
हार्टी सन्निकटन,ಹಾರ್ಟಿ ಅಂದಾಜು
हार्टली परिपथ,ಹಾರ್ಟ್ಲಿ ಸರ್ಕ್ಯೂಟ್
हाइड्रोजन-बम,ಹೈಡ್ರೋಜನ್ ಬಾಂಬ್
"शीर्षक, शीर्षण, समासंधि, अभिपख, मुख दिशा","ಶಿರೋನಾಮೆ, ಶಿರೋನಾಮೆ"
"प्रत्यक्ष संघट्ट, सम्मुख टक्कर","ನೇರ ಪರಿಣಾಮ, ಮುಖಾಮುಖಿ ಘರ್ಷಣೆ"
ऊष्मा,ಶಾಖ
तापन,ಬಿಸಿ
उष्णता लहर,ಶಾಖ ತರಂಗ
खगोलीय पिंड (उष्णता तरंग),ಆಕಾಶಕಾಯ (ಶಾಖದ ಅಲೆ)
गुरूतर नाभिक,ದೊಡ್ಡ ನ್ಯೂಕ್ಲಿಯಸ್
दीर्घ युग्मन,ದೀರ್ಘ ಜೋಡಣೆ
"ऊंचाई, उच्चता, तुंगता","ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ"
तुंगता प्रभाव,ಎತ್ತರದ ಪರಿಣಾಮ
हाइटलर-लन्डन वाद,ಹೀಟ್ಲರ್-ಲಂಡನ್ ವಿವಾದ
कुंडलिनी,ಕುಂಡಲಿನಿ
सूर्यकेन्द्रीय,ಸೂರ್ಯಕೇಂದ್ರಿತ
हेल्महोल्तस मुक्त ऊर्जा,ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಸ್ ಉಚಿತ ಶಕ್ತಿ
हेनरी,ಹೆನ್ರಿ
संमुद्रित,ಮುದ್ರಿಸಲಾಗಿದೆ
हर्टज-तरंग,ಹರ್ಟ್ಜ್-ತರಂಗ
हज,ಹಜ್
विषम ऊर्जीय इलेक्ट्रॉन,ಬೆಸ ಶಕ್ತಿ ಎಲೆಕ್ಟ್ರಾನ್‌ಗಳು
विषमजातीय आंकड़ए,ವೈವಿಧ್ಯಮಯ ವ್ಯಕ್ತಿಗಳು
विषमांगी,ವೈವಿಧ್ಯಮಯ
"विषम नाभिकीय, विषम न्यूक्लीय","ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್, ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್"
हाइसलर मिश्रधातु,ಹೀಸ್ಲರ್ ಮಿಶ್ರಲೋಹ
षट्क अक्ष,ಹೆಕ್ಸ್ ಅಕ್ಷ
"षटकोणीय क्रिस्टल, चतुरक्ष क्रिस्टल","ಷಡ್ಭುಜೀಯ ಸ್ಫಟಿಕ, ಚತುರ್ಭುಜ ಸ್ಫಟಿಕ"
अति क्षिप्र कैमरा,ಸಣ್ಣ ಕ್ಯಾಮೆರಾ
"उत्तापमिति, उच्चतापमिति","ಥರ್ಮಾಮೆಟ್ರಿ, ಹೈಪರ್ಥರ್ಮಾಮೆಟ್ರಿ"
"उच्च विभव, उच्च वोल्टता","ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್, ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್"
"विवर, छिद्र, होल","ರಂಧ್ರ, ರಂಧ್ರ, ರಂಧ್ರ"
होलोग्राम,ಹೊಲೊಗ್ರಾಮ್
होलोग्राफी,ಹೊಲೊಗ್ರಫಿ
"समांगता, समघातता","ಏಕರೂಪತೆ, ಏಕರೂಪತೆ"
"समांग, समांगी, सजातीय, समघात, समभावहक","ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ"
हुक का नियम,ಹುಕ್ ಕಾನೂನು
क्षैतिज,ಸಮತಲ
"अश्व शक्ति, हार्सपावर","ಅಶ್ವಶಕ್ತಿ, ಅಶ್ವಶಕ್ತಿ"
आतिथेय,ಆತಿಥ್ಯ
तप्त बैंड,ಬಿಸಿ ಬ್ಯಾಂಡ್
अधि ऊर्जा वाहक,ಸೂಪರ್ ಶಕ್ತಿ ವಾಹಕ
अधि ऊर्जा इलेक्ट्रॉन,ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಎಲೆಕ್ಟ್ರಾನ್
"वर्णिमा, छटा",ಬಣ್ಣದ ಛಾಯೆ
"गुंजन, हम","ಹಮ್, ನಾವು"
"आर्टीकरण, नमीकरण","ಉಚ್ಚಾರಣೆ, ತೇವಗೊಳಿಸುವಿಕೆ"
आर्द्रकर,ಆರ್ದ್ರಕ
"आर्द्रता, नमी","ಆರ್ದ್ರತೆ, ಆರ್ದ್ರತೆ"
हाइगेन्स नियम,ಹೈಜೆನ್ಸ್ ಕಾನೂನು
संकर,ಹೈಬ್ರಿಡ್
संकरण,ಹೈಬ್ರಿಡೈಸೇಶನ್
"द्रवचालित, चलद्रवीय, चलजलीय, जलदृढ़ई",ಹೈಡ್ರಾಲಿಕ್
"द्रवगतिक, द्रवगितिकीय","ಹೈಡ್ರೊಡೈನಾಮಿಕ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್"
"द्रवगतिविज्ञान, द्रवगतिको, हाइड्रोडाइनैमिक्स","ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್"
हाइड्रोजनी पदार्थ,ಹೈಡ್ರೋಜನ್ ವಸ್ತು
जलविज्ञान,ಜಲವಿಜ್ಞಾನ
जलमंडल,ಜಲ ಮಂಡಳಿ
द्रवस्थैतिक,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್
"द्रवस्थिति विज्ञान, द्रवस्थैतिकी","ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್, ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್"
"आर्द्रतामापी, हाइग्रोमीटर","ಹೈಗ್ರೋಮೀಟರ್, ಆರ್ದ್ರಮಾಪಕ"
आर्द्रतामिति,ಹೈಗ್ರೋಮೆಟ್ರಿ
आर्द्रतादर्शी,ಹೈಗ್ರೋಮೀಟರ್
आर्द्रताग्राही,ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್
अतिपरवलयिक,ಹೈಪರ್ಬೋಲಿಕ್
"उच्च आवेश, हाइपर चार्ज",ಹೆಚ್ಚಿನ ಚಾರ್ಜ್ ಹೈಪರ್ ಚಾರ್ಜ್
अतिसूक्ष्म,ಸೂಕ್ಷ್ಮ
दीर्घदृष्टि,ದೀರ್ಘ ದೃಷ್ಟಿ
हाइपेरानी- नाभिक,ಹೈಪರ್ರಾಣಿ - ನ್ಯೂಕ್ಲಿಯಸ್
हाइपेरॉन,ಹೈಪರಾನ್
अतिध्वनिक,ಶಬ್ದಾತೀತ
अधि आकाश,ಸೂಪರ್ ಆಕಾಶ
परिकल्पना,ಕಲ್ಪನೆ
"परिकल्पित, परिकल्पनात्मक","ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ"
जलक्वथनांकमापी,ಕುದಿಯುವ ಬಿಂದು
शैथिल्य,ನಿದ್ರಾಹೀನತೆ
बर्फ,ಮಂಜುಗಡ್ಡೆ
बर्फ-क्रिस्टल,ಐಸ್-ಸ್ಫಟಿಕ
आदर्श,ಆದರ್ಶ
आदर्शीकृत,ಆದರ್ಶೀಕರಿಸಲಾಗಿದೆ
"समरूप, सर्वसम, अभिन्न","ಒಂದೇ, ಒಂದೇ, ಅವಿಭಾಜ್ಯ"
"अभिनिर्धारण, अभिज्ञान, पहचान, तादात्म्य","ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ"
"अभिनिर्धारण बीकान, पहचान बीकान","ಗುರುತಿನ ದಾರಿದೀಪ, ಗುರುತಿನ ದಾರಿದೀಪ"
"तत्समक, सर्वसमिका, सर्वसपता, व्यष्टित्व","ಒಂದೇ, ಒಂದೇ, ಸರ್ವವ್ಯಾಪಿ, ಪ್ರತ್ಯೇಕತೆ"
कार्यहीन,ಕೆಲಸವಿಲ್ಲದ
"अक्रिय सभय, प्रोग्राम परीक्षा काल","ನಿಷ್ಕ್ರಿಯ ಸಮಯ, ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷೆಯ ಸಮಯ"
ज्वलित करना,ಉರಿಯಲು
प्रज्वालक,ಇಗ್ನೈಟರ್
ज्वलन,ದಹನ
उपेक्षा-अनुदेश,ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ
प्रदीप्ति घनत्व,ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ
प्रदीपक,ಪ್ರಕಾಶಕ
प्रदीपक,ಪ್ರಕಾಶಕ
प्रदीप्ति मापी,ಪ್ರಕಾಶಮಾನ ಮಾಪಕ
प्रदीपक,ಪ್ರಕಾಶಕ
प्रतिबिम्ब,ಪ್ರತಿಬಿಂಬ
"कल्पित, काल्पनिक, अधिकल्पित","ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ"
निमज्जित वस्तु,ಮುಳುಗಿದ ವಸ್ತು
"निमज्जन, निमीलन",ಮುಳುಗುವಿಕೆ
प्रतिबाधा प्रवेश्यता,ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ
"समाघात, आघट्ट, संघटट, टक्कर, प्रतिघात","ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ"
संघट्ट प्रभाव,ಪರಿಣಾಮ ಪರಿಣಾಮ
प्रतिबाधा,ಪ್ರತಿರೋಧ
प्रघाती,ಆಘಾತಕಾರಿ
आरोपित दाब,ಅನ್ವಯಿಸಿದ ಒತ್ತಡ
"संसेचित, अंतर्भरित","ತುಂಬಿದ, ಎಂಬೆಡೆಡ್"
आवेग,ಉದ್ವೇಗ
अशुदध,ಅಶುದ್ಧ
अपद्रव्य चालकता (बहिर्ज चालकता),ಬಾಹ್ಯ ವಾಹಕತೆ (ಬಾಹ್ಯ ವಾಹಕತೆ)
अश्रव्यता,ಕೇಳಿಸುವುದಿಲ್ಲ
अश्रव्य,ಕೇಳಿಸುವುದಿಲ್ಲ
तापदीप्ति,ಪ್ರಕಾಶಮಾನ
तापदीप्त,ಪ್ರಕಾಶಮಾನ
"कला-असंबदध, असंबदध",ರಾಪ್ಸೋಡಿಕ್
आगमी,ಮುಂಬರುವ
असंपीड्यता,ಅಸಂಕುಚಿತತೆ
वर्धमान दोलन,ಹೆಚ್ಚುತ್ತಿರುವ ಆಂದೋಲನ
वर्धित चुंबकशीलता,ಹೆಚ್ಚಿದ ಕಾಂತೀಯತೆ
स्वतंत्र वितरण,ಉಚಿತ ವಿತರಣೆ
"अपरिमित, अनिर्धारित, अनिर्धार्य, 4अनिश्चित","ಅನಂತ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, 4ಅನಿರ್ದಿಷ್ಟ"
"घातक, सूचक, 3सूचकांक","ಮಾರಕ, ಪಾಯಿಂಟರ್, 3 ಸೂಚ್ಯಂಕ"
"परोक्ष, अप्रत्यक्ष","ಪರೋಕ್ಷ, ಪರೋಕ್ಷ"
प्रेरित,ಪ್ರೇರಿತ
"आगमन, प्रेरण, विप्रेरण","ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್"
प्रेरणिक,ಸ್ಪೂರ್ತಿದಾಯಕ
"प्रेरक, विप्रेरक",ಪ್ರೇರಕ
जड़त्वीय,ಜಡತ್ವ
अक्ष्य स्रोत,ಅಕ್ಷಯ ಮೂಲ
"अनंत, अपरिमित","ಅನಂತ, ಅನಂತ"
"अनंत, अनंतियाँ","ಅನಂತ, ಅನಂತ"
"अनंत, अनंती","ಅನಂತ, ಅನಂತ"
ज्वलनशीलता,ಸುಡುವಿಕೆ
ज्वलनशील,ದಹಿಸುವ
अंतर्वाह,ಒಳಹರಿವು
अंतर्वाह,ಒಳಹರಿವು
सूचना,ಮಾಹಿತಿ
अतिनिम्न आवृत्ति,ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ
अवरक्त,ಅತಿಗೆಂಪು
अवश्रव्य,ಕೇಳಿಸುವುದಿಲ್ಲ
अव श्राविकी,ಅವ ಶ್ರಾವಿಕಿ
असमांगता,ಅಸಾಮರಸ್ಯ
"असमांगी, असमधाती",ಭಿನ್ನವಾದ
प्रारंभिक,ಆರಂಭಿಕ
अन्त:क्षेपण,ಇಂಜೆಕ್ಷನ್
प्रवेश,ನಮೂದಿಸಿ
"आंतर, आंतरिक, आभ्यंतर, भीतरी","ಒಳ, ಒಳ, ಒಳ, ಒಳ"
"निवेश (सं.), निविष्ट (वि.)","ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)"
हीनग्राही,ಅಹಂಕಾರಿ
लिवेशन,ಲೈವ್ಶನ್
"नगण्य, उपेक्षणीय","ಅತ್ಯಲ್ಪ, ಅತ್ಯಲ್ಪ"
निरीक्षण,ಮೇಲ್ವಿಚಾರಣೆ
"संस्थापन, अधिष्ठापन, अधिष्ठान","ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ"
क्षण,ಕ್ಷಣ
अनुदेश,ಸೂಚನಾ
यंत्र,ಯಂತ್ರ
यंत्रीय,ಯಾಂತ್ರಿಕ
"यंत्रीकरण, यंत्रसमुच्चय","ಯಾಂತ್ರೀಕರಣ, ಜೋಡಣೆ"
"विद्युतरोधी, ऊष्मारोधी","ನಿರೋಧನ, ನಿರೋಧನ"
"रोधन, रोध (सं.), विद्युतरोधन, ऊष्मा रोधन",ನಿರೋಧಕ
"रोधी, विद्युतरोधी, ऊष्मारोधी","ನಿರೋಧನ, ನಿರೋಧನ, ನಿರೋಧನ"
"1पूर्ण संख्या, पूर्णांक","1ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ"
समाकलनीयता,ಸಮಗ್ರತೆ
"समाकल, पूर्णांकीय","ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ"
समाकलन,ಏಕೀಕರಣ
"तीव्र, उग्र","ತೀವ್ರ, ಉಗ್ರ"
तीव्रीकरण,ತೀವ್ರತೆ
"प्रकर्षण, तीव्रक","ಎಳೆತ, ವೇಗವರ್ಧನೆ"
"तीव्रता, उग्रता, प्रकर्ष","ತೀವ್ರತೆ, ತೀವ್ರತೆ, ತೀವ್ರತೆ"
गहन,ತೀವ್ರ
अन्योन्यक्रिया,ಪರಸ್ಪರ ಕ್ರಿಯೆ
अंतरापरमाणुक,ಪರಸ್ಪರ ಪರಮಾಣು
"विनिमय, व्यतिहार","ವಿನಿಮಯ, ವಹಿವಾಟು"
"परस्परनिर्भरता, अन्योन्याश्रय","ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ"
अन्योन्याश्रित,ಪರಸ್ಪರ ಅವಲಂಬಿತ
अन्योन्य विसरण,ಪರಸ್ಪರ ಪ್ರಸರಣ
"अंतरापृष्ठ, पार्थक्य पृष्ठ",ಇಂಟರ್ಫೇಸ್ ಪುಟ
पार भरण,ಅಡ್ಡ ಭರ್ತಿ
अंतराफलक कोण,ಇಂಟರ್ಫೇಸ್ ಕೋನ
"अंत:क्षेप, व्यतिकरण, बाधा","ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ"
अंतरामंदाकिनीय,ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)","ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
"अन्त:बंधन, अंतर्ग्रथन","ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್"
"मध्वर्ती, माध्यमिक, मध्य, मध्यक","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
अंतराधातुक,ಇಂಟರ್ಮೆಟಾಲಿಕ್
"सविराम, आंतरायिक","ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ"
अंतरा-अणुक,ಅಂತರ ಅಣು
आंतरिक,ಆಂತರಿಕ
अंतर्राष्ट्रीय,ಅಂತಾರಾಷ್ಟ್ರೀಯ
अंतरातलीय,ತೆರಪಿನ
अंतराग्रहीय,ಅಂತರಗ್ರಹ
अंतर्वेशन,ಇಂಟರ್ಪೋಲೇಷನ್
अर्थबोध्यता,ಅರ್ಥಪೂರ್ಣತೆ
"निर्वाचित्र, इंटरप्रेटर","ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್"
अंतरायित्र,ಅಡ್ಡಿಪಡಿಸುವವನು
प्रतिच्छेदी,ಛೇದಿಸುತ್ತಿದೆ
"प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
अंतराल,ಮಧ್ಯಂತರ
अंतरातारकीय,ಅಂತರತಾರಾ
"अंतराली, अंतराकाशी",ತೆರಪಿನ
"अंतराल, अंतर","ಅಂತರ, ಅಂತರ"
घनिष्ठ,ಮುಚ್ಚಿ
अंतः,ಕೊನೆಯಲ್ಲಿ
अंत:परमाणुक,ಪರಸ್ಪರ ಪರಮಾಣು
"नैज (इन्हरैट), आंतर (इन्टर्नल)","ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)"
निश्चर,ಖಚಿತವಾಗಿ
"आविष्कार, ईज़आद","ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ"
"प्रतिलोप, व्युत्क्रम, विपरीत","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
"प्रतिलोमन, व्युत्क्रमण","ವಿಲೋಮ, ವಿಲೋಮ"
प्रतीप करना,ಪ್ರತಿನಿಧಿಸಲು
"प्रतिलोमित, व्युत्क्रमित","ವಿಲೋಮ, ವಿಲೋಮ"
अश्यान,ಬ್ಲೈಂಡ್
