Odiya,Assamese
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ক্ষতিহীন সংকোচন
କ୍ଷତିକାରକ ସଙ୍କୋଚନ |,ক্ষতিকাৰক সংকোচন
କମ୍ ବାଇଟ୍ |,কম বাইট
ନିମ୍ନ ସ୍ତରର ଭାଷା |,নিম্নস্তৰৰ ভাষা
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,লো পাছ ফিল্টাৰ
ନିମ୍ନ ବନ୍ଧା |,নিম্ন সীমা
ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ),mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ)
ମେସିନ୍,যন্ত্ৰ
ଯନ୍ତ୍ର ଠିକଣା,মেচিনৰ ঠিকনা
ମେସିନ୍ କୋଡ୍,মেচিন ক&#39;ড
ମେସିନ୍ ଚକ୍ର |,মেচিন চক্ৰ
ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |,মেচিন নিৰ্ভৰশীল ভাষা
ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |,মেচিন নিৰ্ভৰশীল চফ্টৱেৰ
ମେସିନ୍ ତ୍ରୁଟି |,মেচিনৰ ভুল
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,মেচিনৰ অচল সময়
ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |,মেচিন স্বাধীন ভাষা
ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ,মেচিনৰ নিৰ্দেশনা
ଯନ୍ତ୍ର ବୁଦ୍ଧି,মেচিন বুদ্ধিমত্তা
ମେସିନ୍ ଭାଷା,মেচিন ভাষা
ଯନ୍ତ୍ର ଶିକ୍ଷା,মেচিন লাৰ্নিং
ମେସିନ୍ ଅପରେସନ୍,মেচিন অপাৰেচন
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,যন্ত্ৰমুখী ভাষা
ମେସିନ୍ ଚଲାଇବା |,মেচিন চলোৱা
ମେସିନ୍ ଅନୁକରଣ,মেচিন চিমুলেচন
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,মেচিন নষ্ট সময়
ମେସିନ୍ ଅନୁବାଦ,মেচিন অনুবাদ
ମେସିନ୍ ଶବ୍ଦ |,মেচিন শব্দ
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা)
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,মেক্ৰ&#39; যুক্তি
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম
ମାକ୍ରୋ କଲ୍ |,মেক্ৰ&#39; কল
ମାକ୍ରୋ କୋଡ୍ |,মেক্ৰ&#39; ক&#39;ড
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,মেক্ৰ&#39; কমাণ্ড
ମାକ୍ରୋ ଘୋଷଣା,মেক্ৰ&#39; ঘোষণা
ମାକ୍ରୋ ସଂଜ୍ଞା,মেক্ৰ&#39; সংজ্ঞা
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
ମାକ୍ରୋ ଜେନେରେଟର,মেক্ৰ&#39; জেনেৰেটৰ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,মেক্ৰ&#39; নিৰ্দেশনা
ମାକ୍ରୋ ଭାଷା |,মেক্ৰ&#39; ভাষা
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,মেক্ৰ&#39; লাইব্ৰেৰী
ମାକ୍ରୋ ପାରାମିଟର |,মেক্ৰ&#39; প্ৰাচল
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,মেক্ৰ&#39; প্ৰচেছিং
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,মেক্ৰ&#39; প্ৰচেছৰ
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,মেক্ৰ&#39; প্ৰগ্ৰেমিং
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ
ମାକ୍ରୋ-କୋଡିଂ |,মেক্ৰ&#39;-ক&#39;ডিং
ମାଗାବାଇଟ୍ (MB),মেগাবাইট (MB)
ଯାଦୁ ଚରିତ୍ର |,যাদু চৰিত্ৰ
ଯାଦୁ ସଂଖ୍ୟା,যাদু সংখ্যা
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ଚୁମ୍ବକୀୟ କାର୍ଡ |,চুম্বকীয় কাৰ্ড
ଚୁମ୍ବକୀୟ କକ୍ଷ |,চুম্বকীয় কোষ
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,চুম্বকীয় চৰিত্ৰ
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,চুম্বকীয় কোৰ সংৰক্ষণ
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,চুম্বকীয় ডিস্ক
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,চুম্বকীয় ডিষ্কৰ ঠিকনা
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,চুম্বকীয় ডিষ্ক মেমৰি
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,চুম্বকীয় ড্ৰাম
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,চুম্বকীয় এনকোডিং
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,চুম্বকীয় মূৰ
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,চুম্বকীয় চিয়াঁহী
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,চুম্বকীয় মাধ্যম
ଚୁମ୍ବକୀୟ ପଠନ |,চুম্বকীয় পঢ়া
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,চুম্বকীয় ৰেকৰ্ডিং
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,চুম্বকীয় সংৰক্ষণ
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,চুম্বকীয় ষ্ট্ৰিপ
ଚୁମ୍ବକୀୟ ଟେପ୍ |,চুম্বকীয় টেপ
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,চুম্বকীয় টেপ কাৰ্টিজ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,চুম্বকীয় টেপ ড্ৰাইভ
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,চুম্বকীয় টেপ হেডাৰ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,চুম্বকীয় টেপ পৰিবহণ
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,চুম্বকীয় টেপ ইউনিট
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,চুম্বকীয় পাতল ফিল্ম
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,চুম্বকীয় ট্ৰেক
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,চুম্বকীয় অপটিক সংৰক্ষণ
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,চুম্বকীয় প্ৰিন্টাৰ
ଚୁମ୍ବକୀୟ,চুম্বকীয় ষ্ট্ৰিকচন
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,magnetostrictive টেবলেট
ମେଲ୍ ବାକ୍ସ,মেইল বাকচ
ମେଲ୍ ମିଶ୍ରଣ |,মেইল মাৰ্জ কৰক
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,মূল নিয়ন্ত্ৰণ একক
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,মূল ফ্ৰেম
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,মূল ফ্ৰেম ব্যৱস্থা
ମୁଖ୍ୟ ସ୍ମୃତି,মূল স্মৃতিশক্তি
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,মূল কাৰ্যসূচী
ମୁଖ୍ୟ ଭଣ୍ଡାର |,মূল সংৰক্ষণ
ମୁଖ୍ୟ ସୁଇଚ୍,মূল চুইচ
ରକ୍ଷଣାବେକ୍ଷଣ,ব্যৱস্থাপনা
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,ৰক্ষণাবেক্ষণ পেনেল
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,ৰক্ষণাবেক্ষণৰ সময়
ପ୍ରମୁଖ ଚକ୍ର |,মুখ্য চক্ৰ
ପ୍ରମୁଖ ଉପକରଣ,মুখ্য ডিভাইচ
ମୁଖ୍ୟ ଚାବି |,মুখ্য চাবি
ପ୍ରମୁଖ ରାଜ୍ୟ |,প্ৰধান ৰাজ্য
ପ୍ରମୁଖ ଗଠନ,মুখ্য গঠন
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,ডাঙৰ কাম
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠ উপাদান
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠতা গেট
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠতা অপাৰেচন
ମେକଅପ୍ ସମୟ |,মেকআপ সময়
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,বিজুতিৰ ৰুটিন
ପରିଚାଳନା ବିକାଶ,ব্যৱস্থাপনা বিকাশ
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,ব্যৱস্থাপনা বিজ্ঞান
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,মানচেষ্টাৰ ক&#39;ডিং
ମନିଫୋଲ୍ଡିଂ |,মেনিফল্ডিং
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,হেতালি খেলা চলক
ଇଣ୍ଡେକ୍ସ କରିବା,সূচীভুক্তকৰণত হেতালি খেলা
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,মানুহ-যন্ত্ৰৰ অনুকৰণ
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,মেনুৱেল ঠিকনা চুইচ
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
ମାନୁଆଲ ଉତ୍ତର,হাতৰ দ্বাৰা উত্তৰ দিয়া
ମାନୁଆଲ ପ୍ରବେଶ,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
ମାନୁଆଲ ବିନିମୟ,মেনুৱেল এক্সচেঞ্জ
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,মেনুৱেল ইনপুট
ମାନୁଆଲ୍ ଅପରେସନ୍ |,মেনুৱেল অপাৰেচন
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,বহুতৰ পৰা বহুতৰ সম্পৰ্ক
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,বহুত এটা ডিকোডাৰলৈ
ମାନଚିତ୍ର ପଦ୍ଧତି,মানচিত্ৰ পদ্ধতি
ମ୍ୟାପିଂ,মেপিং
ମାର୍ଜିନ୍,প্ৰান্ত
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,মাৰ্জিন ভুল
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,প্ৰান্তীয় পৰীক্ষা
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,প্ৰান্তীয় পৰীক্ষা
ଚିହ୍ନ ଚିହ୍ନଟ,চিহ্ন ধৰা পেলোৱা
ପ reading ଼ିବା ଚିହ୍ନ |,মাৰ্ক ৰিডিং
ମାର୍କ ସ୍କାନିଂ,স্কেনিং চিহ্নিত কৰক
ଚିହ୍ନ ଚିହ୍ନ,মাৰ্ক চেন্স
ମାର୍କର,মাৰ্কাৰ
ମାର୍କିଂ,চিহ্নিত কৰা
ତରଙ୍ଗ ଚିହ୍ନିତ,চিহ্নিত কৰা তৰংগ
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,মাৰ্কভ শৃংখল
ମାର୍କୋଭ ଉତ୍ସ |,মাৰ্কভ উৎস
ମାର୍କ ଅପ୍ ଭାଷା |,মাৰ্ক-আপ ভাষা
ମାସର,মাছেৰ
ମାସର,মাছেৰ
ମାସ୍କ,মুখা
ମାସ୍କ ବିଟ୍ |,মাস্ক বিট
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
ମାସ୍କ ରେଜିଷ୍ଟର |,মাস্ক ৰেজিষ্টাৰ
ମାସ୍କଡ୍ ROM |,মাস্ক কৰা ROM
ମାସ୍କିଂ |,মাস্কিং
ବହୁ ତଥ୍ୟ,গণ তথ্য
ଜନ ସ୍ମୃତି,গণ স্মৃতিশক্তি
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,বৃহৎ পৰিমাণে সমান্তৰাল
ଗୁରୁ,মাষ্টৰ
ମାଷ୍ଟର କାର୍ଡ |,মাষ্টাৰ কাৰ্ড
ମାଷ୍ଟର ଘଣ୍ଟା |,মাষ্টাৰ ঘড়ী
ମାଷ୍ଟର କନସୋଲ୍ |,মাষ্টাৰ কনছল
ମୂଖ୍ୟ ତଥ୍ୟ |,মাষ্টাৰ ডাটা
ମୂଖ୍ୟ ଚିତ୍ର,মাষ্টাৰ ডায়েগ্ৰাম
ମାଷ୍ଟର ଫାଇଲ୍ |,মাষ্টাৰ ফাইল
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,মাষ্টাৰ গ্ৰুপ
ମାଷ୍ଟର କି,মাষ্টাৰ কি&#39;
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,মাষ্টাৰ লাইব্ৰেৰী টেপ
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,মাষ্টাৰ প্ৰচেছৰ
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,মাষ্টাৰ প্ৰগ্ৰেম
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,মাষ্টাৰ ষ্টেচন
ମାଷ୍ଟର ଟେପ୍ |,মাষ্টাৰ টেপ
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,মাষ্টাৰ টাৰ্মিনেল
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,মাষ্টাৰ/স্লেভ ডিভাইচ
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,মাষ্টাৰ/স্লেভ ব্যৱস্থা
ମ୍ୟାଚ୍,মিল থকা
ମେଳ ଖାଉଛି,মিল থকা
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,গাণিতিক প্ৰগ্ৰেমিং
ଗାଣିତିକ ଅନୁକରଣ,গাণিতিক অনুকৰণ
ମାଟ୍ରିକ୍ସ,মেট্ৰিক্স
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,মেট্ৰিক্স প্ৰিন্টাৰ
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,মেট্ৰিক্স চুইচ
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,মেট্ৰিক্স টেবুল
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,maxi কম্পিউটাৰ
ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |,মেক্সিকম্পিউটাৰ
ସର୍ବାଧିକ ଉପାଦାନ |,সৰ্বোচ্চ উপাদান
maxterm (ମାନକ ରାଶି ଶବ୍ଦ),maxterm (মানক যোগফলৰ সময়সীমা)
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,maxwell ডেমন
ଅର୍ଥ,অৰ্থ
ଅର୍ଥ ମରାମତି ସମୟ |,গড় মেৰামতিৰ সময়
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
ବିଫଳତାର ସମୟ |,বিফলতাৰ সময় বুজাইছে
ମରାମତି ପାଇଁ ସମୟ |,মেৰামতিৰ বাবে সময়
ମରାମତି ପାଇଁ ସମୟ (MTTR),মেৰামতিৰ বাবে গড় সময় (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |,মধ্যমকালীন সংৰক্ষণ ডিভাইচ
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps),প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps)
ସଦସ୍ୟ ବସ୍ତୁ |,সদস্য বস্তু
ସଦସ୍ୟ ରେକର୍ଡ |,সদস্যৰ ৰেকৰ্ড
ସ୍ମୃତି,স্মৃতি
ମେମୋରୀ ଆରେ,মেমৰি এৰে
ମେମୋରୀ ବ୍ୟାଙ୍କ,মেমৰি বেংক
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,মেমৰি বাফাৰ ৰেজিষ্টাৰ
ମେମୋରୀ ବସ୍,মেমৰি বাছ
ମେମୋରୀ କାର୍ଡ,মেমৰি কাৰ্ড
ମେମୋରୀ ସେଲ୍,স্মৃতিশক্তি কোষ
ସ୍ମୃତି ସଙ୍କୋଚନ,মেমৰি কম্পেকচন
ମେମୋରୀ କୋର୍,মেমৰি কোৰ
ସ୍ମୃତି ଚକ୍ର,স্মৃতি চক্ৰ
ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |,মেমৰি ডাটা ৰেজিষ্টাৰ
ମେମୋରୀ ଡମ୍ପ,মেমৰি ডাম্প
ସ୍ମୃତି ବିନିମୟ,স্মৃতি বিনিময়
ସ୍ମୃତି କ୍ରମ,স্মৃতিশক্তিৰ স্তৰ
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,স্মৃতিশক্তিৰ নিৰ্দেশনা
ସ୍ମୃତି ପରିଚାଳନା,স্মৃতিশক্তি ব্যৱস্থাপনা
ସ୍ମୃତି ମାନଚିତ୍ର,মেমৰি মেপ
ମେମୋରୀ ମ୍ୟାପ୍ I / O,মেমৰি মেপ কৰা I/O
ମେମୋରୀ ମଡେଲ୍ |,মেমৰি মডেল
ମେମୋରୀ ମଡ୍ୟୁଲ୍,মেমৰি মডিউল
ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |,মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ
ସ୍ମୃତି ଶକ୍ତି,মেমৰি শক্তি
ସ୍ମୃତି ସୁରକ୍ଷା,স্মৃতিশক্তি সুৰক্ষা
ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ,মেমৰি ৰেফাৰেন্স নিৰ্দেশনা
ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |,মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম
ମେମୋରୀ ୟୁନିଟ୍,মেমৰি ইউনিট
ମେନୁ,মেনু
ମେନୁ ବାର୍ |,মেনু বাৰ
ମେନୁ ଡ୍ରାଇଭ୍ |,মেনু ড্ৰাইভ
ମେନୁ ଚୟନ,মেনু নিৰ্বাচন
ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,মেনু-চালিত প্ৰগ্ৰেম
ମିଶ୍ରଣ କରନ୍ତୁ |,মাৰ্জ কৰক
ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |,মাৰ্জ এক্সচেঞ্জ sort
ମିଶ୍ରଣ ସର୍ଟ,merge sort
ମିଶ୍ରଣ,মাৰ্জিং কৰা
ଜାଲ ନେଟୱାର୍କ,মেছ নেটৱৰ্ক
ମେସେଜିଂ,বাৰ্তা প্ৰেৰণ কৰা
ବାର୍ତ୍ତା |,বাৰ্তা
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,বাৰ্তা প্ৰমাণীকৰণ
ବାର୍ତ୍ତା ବାକ୍ସ,বাৰ্তা বাকচ
ବାର୍ତ୍ତା ସର୍କିଟ |,বাৰ্তা বৰ্তনী
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,বাৰ্তা বিন্যাস
ବାର୍ତ୍ତା ହେଡର୍ |,বাৰ্তাৰ হেডাৰ
ବାର୍ତ୍ତା ମୋଡ୍,বাৰ্তা ধৰণ
ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |,বাৰ্তা পাছ কৰা
ବାର୍ତ୍ତା ମତଦାନ,বাৰ্তা ভোটদান
ବାର୍ତ୍ତା କ୍ରମ |,বাৰ্তা শাৰী
ମେସେଜ୍ ସୁଇଚ୍ |,বাৰ্তা চুইচ
ବାର୍ତ୍ତା ପାଠ,বাৰ্তাৰ লিখনী
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,বাৰ্তা স্থানান্তৰ এজেন্ট
ମେଟା ଆସେମ୍ବଲର୍ |,মেটা এছেম্বলাৰ
ମେଟା କ୍ଲାସ୍ |,মেটা ক্লাছ
ମେଟା ସଂକଳନ,মেটা সংকলন
ମେଟା କମ୍ପାଇଲର୍,meta কম্পাইলাৰ
ମେଟା ଭାଷା |,মেটা ভাষা
ମେଟା ନେଟୱାର୍କ |,মেটা নেটৱাৰ্ক
ମେଟା ସିଷ୍ଟମ୍ |,মেটা চিস্টেম
ପଦ୍ଧତି,প্রণালী
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),মহানগরীয় এলাকা নেটওয়ার্ক (MAN)
ମାଇକ୍ରୋ |,মাইক্ৰ&#39;
ମାଇକ୍ରୋ କୋଡ୍,মাইক্ৰ&#39; ক&#39;ড
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,মাইক্ৰ&#39; কম্পিউটাৰ
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,মাইক্ৰ&#39; নিয়ন্ত্ৰক
ମାଇକ୍ରୋ ଚକ୍ର |,মাইক্ৰ&#39; চক্ৰ
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS),মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |,মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন
ମାଇକ୍ରୋ କ୍ରମ |,মাইক্ৰ&#39; অৰ্ডাৰ
ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |,মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক
ମାଇକ୍ରୋଚିପ୍ |,মাইক্ৰ&#39;চিপ
ମାଇକ୍ରୋକୋବଲ୍ |,মাইক্ৰ&#39;ক&#39;বল
ମାଇକ୍ରୋକୋଡ୍ |,মাইক্ৰ&#39;ক&#39;ড
ମାଇକ୍ରୋଫିଚ୍ |,মাইক্ৰ&#39;ফিচ
ମାଇକ୍ରୋଫ୍ଲପି |,মাইক্ৰ&#39;ফ্লপি
ମାଇକ୍ରୋଫର୍ମ ପାଠକ |,মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ
ମାଇକ୍ରୋଫ୍ରେମ୍ |,মাইক্ৰ&#39;ফ্ৰেম
ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |,মাইক্ৰ&#39;গ্ৰাফিক্স
ମାଇକ୍ରୋଫୋନ୍ |,মাইক্ৰ&#39;ফোন
ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |,মাইক্ৰ’ফটোগ্ৰাফ
ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |,মাইক্ৰ&#39;প্ৰচেছিং ইউনিট
ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,মাইক্ৰ&#39;প্ৰচেছৰ
ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |,মাইক্ৰ&#39;প্ৰচেছৰ চিপ
ମାଇକ୍ରୋପ୍ରୋସେସର୍ କମ୍ପାଇଲର୍ |,মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ
ମାଇକ୍ରୋପ୍ରୋସେସର ୟୁନିଟ୍ (MPU),মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU)
ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |,মাইক্ৰ&#39;প্ৰগ্ৰেম
ମାଇକ୍ରୋସେକେନ୍ସ |,মাইক্ৰ&#39;ছিকুৱেন্স
ମାଇକ୍ରୋସଫ୍ଟ |,মাইক্ৰ’ছফ্ট
ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋ |,মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ
ମାଇକ୍ରୋୱେଭ୍ |,মাইক্ৰৱেভ
ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |,মাইক্ৰৱেভ লিংক
ମାଇକ୍ରୋୱେଭ୍ ବିସ୍ତାର |,মাইক্ৰৱেভ প্ৰসাৰণ
ମଧ୍ୟମ ପରିଚାଳନା,মধ্যম ব্যৱস্থাপনা
ମିଡିଲୱେର୍ |,মিডলৱেৰ
ମିଡିକମ୍ପୁଟର |,মিডিকম্পিউটাৰ
ମିଡପଏଣ୍ଟ |,মিডপইন্ট
ମଧ୍ୟବର୍ତ୍ତୀ,মিডটাৰ্ম
ସ୍ଥାନାନ୍ତରଣ ପଥ,প্ৰব্ৰজনৰ পথ
ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS),প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS)
