Tamil,Bengali
"மேக்ரோலாங்குவேஜ்
 (மேக்ரோல்)","ম্যাক্রোল্যাঙ্গুয়েজ
 (ম্যাক্রোল)"
மேக்ரோலிபிரரி,ম্যাক্রোলিব্রি
"மேக்ரோ (= மேக்ரோ
 உத்தரவாதம்)","ম্যাক্রো (= ম্যাক্রো)
 নির্দেশ)"
மேக்ரோபராமீட்டர்,ম্যাক্রোপ্যারামিটার
"மேக்ரோபிராசெசிங்
 வழிமுறைகள்","ম্যাক্রোপ্রসেসিং
 নির্দেশ"
மேக்ரோபிரோகிராமிங்,ম্যাক্রোপ্রোগ্রামিং
மேக்ரோபிரோடோடைப்,ম্যাক্রোপ্রোটোটাইপ
"மேக்ரோபிரோடோடைப்
 அறிக்கை","ম্যাক্রোপ্রোটোটাইপ
 বিবৃতি"
"மெக்ரோஸ்டாடமென்ட்
 எண்","ম্যাক্রোস্টেটমেন্ট
 সংখ্যা"
மேக்ரோசிஸ்டம்,ম্যাক্রোসিস্টেম
மெக்ரோட்ரஸ்,ম্যাক্রোট্রেস
மேக்ஸிமா,ম্যাকসিমা
மேட்காப்,ম্যাডক্যাপ
மாக்,ম্যাগ
"காந்த குமிழி
 நினைவு","চৌম্বকীয় বুদ্বুদ
 স্মৃতি"
காந்த அட்டை,চৌম্বকীয় কার্ড
"காந்த அட்டை
 வாசகர்","চৌম্বকীয় কার্ড
 পাঠক"
"காந்த அட்டை
 சேமிப்பு","চৌম্বকীয় কার্ড
 স্টোরেজ"
காந்த செல்,চৌম্বকীয় সেল
"காந்த
 எழுத்து","চৌম্বকীয়
 চরিত্র"
காந்த கோர்,চৌম্বকীয় কোর
"காந்த கோர்
 சேமிப்பு","চৌম্বকীয় কোর
 স্টোরেজ"
"காந்த தாமதம்
 நேரம்","চৌম্বকীয় বিলম্ব
 সময়"
காந்த வட்டு,চৌম্বকীয় ডিস্ক
"காந்த வட்டு
 முகவரி","চৌম্বকীয় ডিস্ক
 ঠিকানা"
"காந்த வட்டு
 நினைவு","চৌম্বকীয় ডিস্ক
 স্মৃতি"
"காந்த வட்டு
 சேமிப்பு","চৌম্বকীয় ডিস্ক
 স্টোরেজ"
"காந்த வட்டு
 கடை","চৌম্বকীয় ডিস্ক
 স্টোর"
காந்த வட்டு அலகு,চৌম্বকীয় ডিস্ক ইউনিট
"காந்த டிரம்
 சேமிப்பு","চৌম্বকীয় ড্রাম
 স্টোরেজ"
"காந்த டிரம்
 அலகு","চৌম্বকীয় ড্রাম
 ইউনিট"
காந்த குறியாக்கம்,চৌম্বকীয় এনকোডিং
"காந்த கை
 ஸ்கேனர்","চৌম্বকীয় হাত
 স্ক্যানার"
"காந்த
 ஹிஸ்டெரெஸிஸ் லூப்","চৌম্বকীয়
 হিস্টেরিসিস লুপ"
காந்த மை,চৌম্বকীয় কালি
"காந்த மை
 எழுத்து சார்ட்டர்","চৌম্বকীয় কালি
 চরিত্র সোর্টার"
"காந்த மை
 ஸ்கேனர்","চৌম্বকীয় কালি
 স্ক্যানার"
காந்த நினைவகம்,চৌম্বকীয় স্মৃতি
காந்த வாசிப்பு,চৌম্বকীয় পড়া
"காந்த
 பதிவு","চৌম্বকীয়
 রেকর্ডিং"
"காந்த ஸ்லாட்
 வாசகர்","চৌম্বকীয় স্লট
 পাঠক"
காந்த சேமிப்பு,চৌম্বকীয় স্টোরেজ
காந்த துண்டு,চৌম্বক ফালা
"காந்த துண்டு
 கணக்கியல்
 இயந்திரம்","চৌম্বক ফালা
 অ্যাকাউন্টিং
 মেশিন"
"காந்த துண்டு
 வாசகர்","চৌম্বক ফালা
 পাঠক"
காந்த நாடா கார்ட்ரிட்ஜ்,চৌম্বকীয় টেপ কার্তুজ
"காந்த நாடா
 கேசட்","চৌম্বকীয় টেপ
 ক্যাসেট"
"காந்த நாடா
 டெக் (= காந்த
 டேப் டிரைவ்)","চৌম্বকীয় টেপ
 ডেক (= চৌম্বকীয়)
 টেপ ড্রাইভ)"
"காந்த நாடா
 இயக்கி","চৌম্বকীয় টেপ
 ড্রাইভ"
காந்த நாடா கோப்பு,চৌম্বকীয় টেপ ফাইল
"காந்த நாடா
 லேபிள்","চৌম্বকীয় টেপ
 লেবেল"
"காந்த நாடா
 தலைவர்","চৌম্বকীয় টেপ
 নেতা"
"காந்த நாடா
 நூலகர்","চৌম্বকীয় টেপ
 গ্রন্থাগারিক"
"காந்த நாடா
 நிலையம்","চৌম্বকীয় টেপ
 স্টেশন"
காந்த நாடா சேமிப்பு,চৌম্বকীয় টেপ স্টোরেজ
"காந்த நாடா
 துணை அமைப்பு","চৌম্বকীয় টেপ
 সাবসিস্টেম"
"காந்த நாடா
 முனையத்தில்","চৌম্বকীয় টেপ
 টার্মিনাল"
"காந்த நாடா
 டிரெய்லர்","চৌম্বকীয় টেপ
 লতা"
"காந்த நாடா
 போக்குவரத்து
 (காந்த நாடா
 இயக்கி)","চৌম্বকীয় টেপ
 পরিবহন
 (চৌম্বকীয় টেপ
 ড্রাইভ)"
காந்த நாடா அலகு,চৌম্বকীয় টেপ ইউনিট
காந்த மெல்லிய படம்,চৌম্বকীয় পাতলা ফিল্ম
"காந்த மெல்லிய படம்
 சேமிப்பு","চৌম্বকীয় পাতলা ফিল্ম
 স্টোরেজ"
காந்த பாதை,চৌম্বকীয় ট্র্যাক
"காந்த கம்பி
 சேமிப்பு","চৌম্বকীয় তার
 স্টোরেজ"
"காந்தவியல்
 அச்சுப்பொறி","চৌম্বকীয়
 প্রিন্টার"
"காந்த-ஆப்டிக்
 வட்டு சேமிப்பு","চৌম্বক-অপটিক
 ডিস্ক স্টোরেজ"
காந்த கட்டமைப்பு,চৌম্বকীয়
மாக் டேப்,ম্যাগ টেপ
அஞ்சல் பெட்டி,মেল বক্স
"அஞ்சல் ஒன்றிணைப்பு (= கோப்பு
 ஒன்றிணைக்க)","মেল মার্জ (= ফাইল
 একত্রিত করা)"
"முதன்மை பேட்டரி
 இயங்கும் இயந்திரம்","প্রধান ব্যাটারি
 চালিত মেশিন"
முதன்மை கட்டுப்பாட்டு அலகு,প্রধান নিয়ন্ত্রণ ইউনিট
"பிரதான விநியோக
 சட்டகம்","প্রধান বিতরণ
 ফ্রেম"
மெயின்பிரேம்,মেইনফ্রেম
"மெயின்பிரேம்
கணினி","মেইনফ্রেম
কম্পিউটার"
"மெயின்பிரேம் சிஸ்டம்
 (= மெயின்பிரேம்
 கணினி)","মেইনফ্রেম সিস্টেম
 (= মেইনফ্রেম
 কম্পিউটার)"
பிரதான லோப்,প্রধান লোব
முதன்மை நினைவகம்,প্রধান স্মৃতি
"முதன்மை நினைவகம்
 விவரணையாக்கம்","প্রধান স্মৃতি
 ম্যাপিং"
முக்கிய செயல்பாடு,প্রধান অপারেশন
முக்கிய பாதை,মূল পথ
"முக்கிய சக்தி
 இயந்திரம்","প্রধান চালিত
 মেশিন"
முதன்மை திட்டம்,প্রধান প্রোগ্রাম
பிரதான நிலையம்,প্রধান স্টেশন
முக்கிய சேமிப்பு,প্রধান স্টোরেজ
பிரதான சேமிப்பக அலகு,প্রধান স্টোরেজ ইউনিট
முதன்மை சுவிட்ச்,প্রধান সুইচ
பராமரிப்பு குழு,রক্ষণাবেক্ষণ প্যানেল
"பராமரிப்பு
 நிரல் சங்கிலி","রক্ষণাবেক্ষণ
 প্রোগ্রাম চেইন"
"பராமரிப்பு
 காத்திருப்பு நேரம்","রক্ষণাবেক্ষণ
 Standby সময়"
பராமரிப்பு நேரம்,রক্ষণাবেক্ষণের সময়
"பராமரிப்பு
 (பராமரிப்பு)","মেইন
 (রক্ষণাবেক্ষণ)"
முக்கிய கட்டுப்பாட்டு புலம்,প্রধান নিয়ন্ত্রণ ক্ষেত্র
பெரிய சுழற்சி,প্রধান চক্র
பெரும்பான்மை,সংখ্যাগরিষ্ঠ
பெரும்பான்மை உறுப்பு,সংখ্যাগরিষ্ঠ উপাদান
"பெரும்பான்மை வாயில்
 (= பெரும்பான்மை
 உறுப்பு","সংখ্যাগরিষ্ঠ গেট
 (= সংখ্যাগরিষ্ঠ
 উপাদান)"
பெரும்பான்மை செயல்பாடு,সংখ্যাগরিষ্ঠ অপারেশন
முக்கிய விசை,প্রধান কী
பெரிய லோப்,মেজর লোব
முக்கிய மாநிலம்,প্রধান রাজ্য
பெரிய அமைப்பு,প্রধান কাঠামো
முக்கிய பணி,প্রধান কাজ
பெரிய மொத்தம்,প্রধান মোট
"இடைவெளி செய்யுங்கள்
 செயல்பாடு","বিরতি করুন
 অপারেশন"
பிஸியாக இருங்கள்,ব্যস্ত করুন
ஒப்பனை நேரம்,মেকআপ সময়
"கோளாறு
 வழக்கமான","ত্রুটি
 রুটিন"
மேலாண்மை,পরিচালনা
"மேலாண்மை
 தகவல்
 அமைப்பு","পরিচালনা
 তথ্য
 পদ্ধতি"
"மேலாண்மை
 அறிவியல்","পরিচালনা
 বিজ্ঞান"
"மான்செஸ்டர்
 குறியீட்டு முறை","ম্যানচেস্টার
 কোডিং"
"கட்டாயமாகும்
 கிரிப்டோகிராஃபிக்
 அமர்வு","বাধ্যতামূলক
 ক্রিপ্টোগ্রাফিক
 সেশন"
பன்மடங்கு,বহুগুণ
"கையாளப்பட்டது
 மாறக்கூடிய","ম্যানিপুলেটেড
 পরিবর্তনশীল"
"கையாளுதல்
 குறியீட்டு முறை","ম্যানিপুলেটিভ
 সূচক"
"மனிதன்-இயந்திரம்
 உருவகப்படுத்துதல்","ম্যান-মেশিন
 সিমুলেশন"
"கையேடு முகவரி
 சொடுக்கி","ম্যানুয়াল ঠিকানা
 স্যুইচ"
கையேடு பகுப்பாய்வு,ম্যানুয়াল বিশ্লেষণ
கையேடு பதில்,ম্যানুয়াল উত্তর
கையேடு அழைப்பு,ম্যানুয়াল কলিং
கையேடு கட்டுப்பாடு,মূল নিয়ন্ত্রণ
கையேடு நுழைவு,ম্যানুয়াল এন্ট্রি
கையேடு பரிமாற்றம்,ম্যানুয়াল এক্সচেঞ্জ
கையேடு செயல்பாடு,ম্যানুয়াল ফাংশন
கையேடு உள்ளீடு,হস্ত পরিচালিত
கையேடு செயல்பாடு,সংক্ষিপ্ত কাজ
"கையேடு சொல்
 ஜெனரேட்டர்","ম্যানুয়াল শব্দ
 জেনারেটর"
"பல-க்கு
 மொழி","এক-এক-এক
 ভাষা"
"பல முதல் ஒன்று
 டிகோடர்","অনেক থেকে এক
 ডিকোডার"
வரைபட முறை,মানচিত্র পদ্ধতি
வரைபட இடையக,ম্যাপড বাফার
மேப்பிங் பிழை,ম্যাপিং ত্রুটি
விளிம்பு,মার্জিন
"விளிம்பு-சரிசெய்தல்
 பயன்முறை","মার্জিন-অ্যাডজাস্ট
 মোড"
விளிம்பு சோதனை,প্রান্তিক চেক
விளிம்பு பிழை,প্রান্তিক ত্রুটি
விளிம்பு சோதனை,প্রান্তিক পরীক্ষা
விளிம்பு கட்டுப்பாடு,মার্জিন নিয়ন্ত্রণ
"விளிம்பு குத்தியது
 அட்டை","মার্জিন খোঁচা
 কার্ড"
குறி,চিহ্ন
குறி கண்டறிதல்,চিহ্নিত সনাক্তকরণ
மார்க்கர்,চিহ্নিতকারী
மார்க் ஹோல்ட்,মার্ক হোল্ড
குறிக்கும்,চিহ্নিত
குறிக்கும் சார்பு,পক্ষপাত চিহ্নিত করা
"குறிக்கும்-இறுதி
 சிதைவு","চিহ্নিত-শেষ
 বিকৃতি"
குறிக்கும் அலை,চিহ্নিত তরঙ্গ
மார்க் பொருத்தம்,মার্ক ম্যাচিং
மார்கோவ் சங்கிலி,মার্কভ চেইন
மார்கோவ் மூல,মার্কভ উত্স
குறி வாசிப்பு,মার্ক রিডিং
மார்க் ஸ்கேனிங்,মার্ক স্ক্যানিং
மார்க் சென்ஸ்,ইন্দ্রিয় চিহ্নিত করুন
"குறி உணர்திறன்
 நெடுவரிசை","মার্ক সেন্সিং
 কলাম"
சென்சிங் வரிசையைக் குறிக்கவும்,সেন্সিং সারি চিহ্নিত করুন
"குறி-இடம்
 எழுத்து","মার্ক-স্পেস
 চরিত্র"
"இடத்திற்கு குறி
 பெருக்கி","স্থান চিহ্নিত করুন
 গুণক"
"இடத்திற்கு குறி
 விகிதம்","স্থান চিহ্নিত করুন
 অনুপাত"
"இடத்திற்கு குறி
 மாற்றம்","স্থান চিহ্নিত করুন
 রূপান্তর"
மேசர்,মাসার
முகமூடி,মুখোশ
முகமூடி இடைமுகம்,মুখোশযোগ্য বাধা
முகமூடி பிட்,মুখোশ বিট
முகமூடி அணிந்த ரோம்,মুখোশযুক্ত রোম
முகமூடி பொருத்தம்,মুখোশ মিল
"முகமூடி
 நிரல்படுத்தக்கூடிய
 சாதனம்","মুখোশ
 প্রোগ্রামযোগ্য
 যন্ত্র"
முகமூடி பதிவு,মাস্ক রেজিস্টার
மசாஜ்,ম্যাসেজিং
வெகுஜன தரவு,ভর ডেটা
வெகுஜன நினைவகம்,গণ স্মৃতি
வெகுஜன சேமிப்பு,ভর স্টোরেজ
"வெகுஜன சேமிப்பு
 சாதனம்","ভর স্টোরেজ
 যন্ত্র"
"வெகுஜன சேமிப்பக கோப்பு
 பிரிவு","ভর স্টোরেজ ফাইল
 বিভাগ"
"வெகுஜன சேமிப்பு
 வரி","গণ স্টোরেজ চালু
 লাইন"
குரு,মাস্টার
முதன்மை அட்டை,মাস্টার কার্ড
முதன்மை கடிகாரம்,মাস্টার ক্লক
"முதன்மை கடிகாரம்
 அதிர்வெண்","মাস্টার ক্লক
 ফ্রিকোয়েন্সি"
மாஸ்டர் கன்சோல்,মাস্টার কনসোল
"முதன்மை கட்டுப்பாடு
 குறுக்கீடு","মাস্টার নিয়ন্ত্রণ
 বাধা"
பிரதான தரவு,মূল তথ্য
முதன்மை கோப்பு,প্রধান নথি
"முதன்மை கோப்பு
 சரக்கு","প্রধান নথি
 ইনভেন্টরি"
முதன்மை கோப்பு புதுப்பிப்பு,মাস্টার ফাইল আপডেট
முதன்மை அதிர்வெண் ஜெனரேட்டர்,মাস্টার ফ্রিকোয়েন্সি জেনারেটর
முதன்மை குழு,মাস্টার গ্রুপ
"முதன்மை அறிவுறுத்தல்
 டேப்","মাস্টার নির্দেশনা
 টেপ"
முதன்மை நூலக நாடா,মাস্টার লাইব্রেরি টেপ
முதன்மை முறை,মাস্টার মোড
முதன்மை செயலி,মাস্টার প্রসেসর
முதன்மை திட்டம்,মাস্টার প্রোগ্রাম
"மாஸ்டர் புரோகிராம்
 கோப்பு","মাস্টার অগ্রগতি
 ফাইল"
முதன்மை பதிவு,মাস্টার রেকর্ড
முதன்மை திட்டமிடுபவர்,মাস্টার সময়সূচী
"தலைமை அடிமை
 சாதனம்","মনিব গোলাম
 যন্ত্র"
"தலைமை அடிமை
 ஃபிளிப்-ஃப்ளாப்","মনিব গোলাম
 ফ্লিপ-ফ্লপ"
"தலைமை அடிமை
 மல்டிபிரோகிராமிங்","মনিব গোলাম
 মাল্টিপ্রোগ্রামিং"
"தலைமை அடிமை
 அமைப்பு","মনিব গোলাম
 পদ্ধতি"
முதன்மை நிலையம்,মাস্টার স্টেশন
முதன்மை நாடா,মাস্টার টেপ
முதன்மை முனையம்,মাস্টার টার্মিনাল
பொருத்துக,ম্যাচ
"கணிதம்
 காசோலை","গাণিতিক
 পরীক্ষা করুন"
"கணிதம்
 செயல்பாடு","গাণিতিক
 ফাংশন"
"கணிதம்
 தூண்டல்","গাণিতিক
 আনয়ন"
கணித தர்க்கம்,গাণিতিক যুক্তি
"கணிதம்
 மாதிரி","গাণিতিক
 মডেল"
"கணிதம்
 உருவகப்படுத்துதல்","গাণিতিক
 সিমুলেশন"
அணி,ম্যাট্রিক্স
அணி விதிமுறை,ম্যাট্রিক্স আদর্শ
அணி அச்சுப்பொறி,ম্যাট্রিক্স প্রিন্টার
அணி சேமிப்பு,ম্যাট্রিক্স স্টোরেজ
அணி அட்டவணை,ম্যাট্রিক্স টেবিল
"மேட்ரிக்ஸ் புதுப்பித்தல்
 முறை","ম্যাট্রিক্স আপডেট হচ্ছে
 পদ্ধতি"
மேக்ஸி கணினி,ম্যাক্সি কম্পিউটার
"அதிகபட்ச நீளம்
 வரிசை","সর্বোচ্চ দর্ঘ্য
 ক্রম"
"அதிகபட்சம்
 செயல்படும்
 அதிர்வெண்","সর্বাধিক
 অপারেটিং
 ফ্রিকোয়েন্সি"
"மேக்ஸ்டெர்ம்
 (= நிலையான தொகை
 கால)","সর্বোচ্চ
 (= স্ট্যান্ডার্ড যোগফল
 শব্দ)"
சராசரி என்ட்ரோபி,গড় এনট্রপি
"சராசரி தகவல்
 உள்ளடக்கம்","গড় তথ্য
 বিষয়বস্তু"
பழுதுபார்க்கும் நேரம்,গড় মেরামতের সময়
"பொருள்/முனைகள்
 பகுப்பாய்வு","মানে/শেষ
 বিশ্লেষণ"
"சராசரி நேரம்
 தோல்விகளுக்கு இடையில்","গড় সময়
 ব্যর্থতার মধ্যে"
"சராசரி நேரம்
 தோல்வி","গড় সময়
 ব্যর্থতা"
"சராசரி நேரம்
 பழுது","গড় সময়
 মেরামত"
அளவிடப்பட்ட சேவைகள்,পরিমাপ পরিষেবা
"அளவீட்டு
 தகவல்","পরিমাপ
 তথ্য"
"அளவீட்டு
 இடம்","পরিমাপ
 অবস্থান"
"நடவடிக்கைகள்
 மாறுபாடு","ব্যবস্থা
 বিভিন্নতা"
"இயந்திர
 கால்குலேட்டர்","যান্ত্রিক
 ক্যালকুলেটর"
"இயந்திர
 அகராதி","যান্ত্রিক
 অভিধান"
"இயந்திர
 மொழிபெயர்ப்பு","যান্ত্রিক
 অনুবাদ"
"இயந்திர
 சரிபார்ப்பு","যান্ত্রিক
 যাচাইকারী"
"மீடியா டிரைவ்
தேர்வாளர்","মিডিয়া ড্রাইভ
নির্বাচক"
"ஊடகங்களில் வசிப்பவர்
 மென்பொருள்","মিডিয়া বাসিন্দা
 সফটওয়্যার"
"நடுத்தர அளவிலான
 ஒருங்கிணைப்பு","মাঝারি স্কেল
 মিশ্রণ"
நடுத்தர வேகம்,মাঝারি গতি
"நடுத்தர கால
 சேமிப்பு கருவி","মাঝারি মেয়াদী
 স্টোরেজ ডিভাইস"
சந்தி ஆபரேட்டர்,অপারেটরের সাথে দেখা করুন
மெகாபைட்,মেগাবাইট
மெகாசைக்கிள்,মেগাসাইকেল
"சவ்வு
 விசைப்பலகை
 (= தொடு விசை
 பலகை)","ঝিল্লি
 কীবোর্ড
 (= স্পর্শ কী
 বোর্ড)"
மெமோ இடுகை,মেমো পোস্টিং
நினைவு,স্মৃতি
"நினைவக முகவரி
 பதிவு","স্মৃতি ঠিকানা
 নিবন্ধন"
நினைவக ஒதுக்கீடு,মেমরি বরাদ্দ
நினைவக இணைப்பு,স্মৃতি সংযুক্তি
நினைவக வரிசை,স্মৃতি অ্যারে
நினைவக வங்கி,মেমরি ব্যাংক
"நினைவக இடையக
 பதிவு","মেমরি বাফার
 নিবন্ধন"
நினைவக பஸ்,মেমরি বাস
நினைவக திறன்,স্মৃতি ক্ষমতা
நினைவக செல்,মেমরি সেল
"நினைவக எழுத்து
 வடிவம்","স্মৃতি চরিত্র
 ফর্ম্যাট"
"நினைவு
 சுருக்கம்","স্মৃতি
 সংযোগ"
மெமரி கோர்,স্মৃতি কোর
நினைவக சுழற்சி நேரம்,মেমরি চক্র সময়
"நினைவக தரவு
 பதிவு","মেমরি ডেটা
 নিবন্ধন"
"நினைவகம் முடக்கு
 சிக்னல்","স্মৃতি অক্ষম
 সংকেত"
"நினைவகம் இயக்கு
 சிக்னல்","স্মৃতি সক্ষম
 সংকেত"
நினைவக பரிமாற்றம்,মেমরি এক্সচেঞ্জ
நினைவக நிரப்பு,স্মৃতি পূরণ
நினைவக காவலர்,মেমরি গার্ড
நினைவக வரிசைமுறை,স্মৃতি শ্রেণিবিন্যাস
"நினைவு
 மேலாண்மை","স্মৃতি
 পরিচালনা"
நினைவக வரைபடம்,মেমরি মানচিত্র
"நினைவகம் வரைபடமாக்கப்பட்டது
 I/o","স্মৃতি ম্যাপ করা
 আই/ও"
"நினைவகம் வரைபடமாக்கப்பட்டது
 காணொளி","স্মৃতি ম্যাপ করা
 ভিডিও"
நினைவக மேப்பிங்,মেমরি ম্যাপিং
நினைவக தொகுதி,মেমরি মডিউল
"நினைவகம்
 நினைவு
 வழிமுறைகள்","স্মৃতি
 স্মৃতি
 নির্দেশ"
நினைவக பக்கம்,মেমরি পৃষ্ঠা
நினைவக சமத்துவம்,স্মৃতি সমতা
"நினைவக சுட்டிக்காட்டி
 பதிவு","মেমরি পয়েন্টার
 নিবন্ধন"
நினைவக சக்தி,স্মৃতি শক্তি
"நினைவக அச்சுப்பொறி
 (= நினைவகம்
 டம்ப்)","মেমরি প্রিন্টআউট
 (= স্মৃতি
 ডাম্প)"
"நினைவு
 பாதுகாப்பு","স্মৃতি
 সুরক্ষা"
"நினைவக குறிப்பு
 வழிமுறைகள்","মেমরি রেফারেন্স
 নির্দেশ"
நினைவக பதிவு,মেমরি রেজিস্টার
நினைவக அலகு,মেমরি ইউনিট
"நினைவு
 பணியிடம்","স্মৃতি
 ওয়ার্কস্পেস"
பட்டியல்,তালিকা
பட்டி தேர்வு,মেনু নির্বাচন
மெர்குரி தாமத வரி,বুধ বিলম্ব লাইন
"புதன் ஈரப்படுத்தப்பட்டது
 ரிலே","পারদ ভেজা
 রিলে"
மார்ஜ்,মার্জ
இணைக்கக்கூடிய குவியல்,মার্জেবল হিপ
"இணைக்கப்பட்ட டிரான்ஸ்டிஸ்டர்
 தர்க்கம்","মার্জিত ট্রানসিস্টার
 যুক্তি"
"பரிமாற்ற பரிமாற்றம்
 வகைபடுத்து","মার্জ এক্সচেঞ্জ
 সাজান"
வரிசையை ஒன்றிணைக்கவும்,মার্জ অর্ডার
வரிசைப்படுத்தவும்,মার্জ বাছাই
ஒன்றிணைத்தல்,মার্জিং
மெஷ் நெட்வொர்க்,জাল নেটওয়ার্ক
"செய்தி
 நம்பகத்தவர்","বার্তা
 প্রমাণীকরণকারী"
செய்தி தொகுதி,বার্তা ব্লক
செய்தி இடையக,বার্তা বাফারিং
செய்தி சுற்று,বার্তা সার্কিট
"செய்தி சுற்று
 சத்தம்","বার্তা সার্কিট
 শব্দ"
"செய்தி கட்டுப்பாடு
 கொடி","বার্তা নিয়ন্ত্রণ
 পতাকা"
செய்தி தரவு தொகுப்பு,বার্তা ডেটা সেট
"செய்தி காட்சி
 கன்சோல்","বার্তা প্রদর্শন
 কনসোল"
"செய்தி பிழை
 பதிவு","বার্তা ত্রুটি
 রেকর্ড"
செய்தி பரிமாற்றம்,বার্তা বিনিময়
செய்தி புலம்,বার্তা ক্ষেত্র
செய்தி வடிவம்,বার্তা ফর্ম্যাট
செய்தி தலைப்பு,বার্তা শীর্ষ
செய்தி பயன்முறை,বার্তা মোড
செய்தி எண்,বার্তা numbring
செய்தி வாக்குப்பதிவு,বার্তা পোলিং
"செய்தி
 செயலாக்கம்
 திட்டம்","বার্তা
 প্রক্রিয়াজাতকরণ
 কার্যক্রম"
செய்தி வரிசை,বার্তা সারি
செய்தி ரூட்டிங்,বার্তা রাউটিং
"செய்தி மூழ்கி
 (= செய்தி
 பெற்றோர்)","বার্তা সিঙ্ক
 (= বার্তা
 রিসিভার)"
செய்தி மூல,বার্তা উত্স
செய்தி சுவிட்ச்,বার্তা সুইচ
செய்தி மாறுதல்,বার্তা স্যুইচিং
"செய்தி மாறுதல்
 மையம்","বার্তা স্যুইচিং
 কেন্দ্র"
"செய்தி மாறுதல்
 வலைப்பின்னல்","বার্তা স্যুইচিং
 অন্তর্জাল"
செய்தி தொலைத்தொடர்பு,বার্তা টেলিযোগাযোগ
செய்தி உரை,বার্তার পাঠ্য
"செய்தி பரிமாற்றம்
 பகுதி","বার্তা স্থানান্তর
 অংশ"
செய்தியிடல்,বার্তাপ্রেরণ
மெட்டா அசெம்பிளர்,মেটা এসেম্বলার
மெட்டா தொகுப்பு,মেটা সংকলন
மெட்டா கம்பைலர்,মেটা সংকলক
மெட்டா மொழி,মেটা ভাষা
"உலோக வசதி
 முனையத்தில்","ধাতব সুবিধা
 টার্মিনাল"
மெட்டாசிஸ்டம்,মেটাসিস্টেম
"மைக்ரோசர்க்யூட்
 தனிமைப்படுத்துதல்","মাইক্রোকর্কিট
 আলাদা করা"
மைக்ரோகோபோல்,মাইক্রোকোবল
மைக்ரோ குறியீடு,মাইক্রো কোড
மைக்ரோ கம்ப்யூட்டர்,মাইক্রোকম্পিউটার
"மைக்ரோ கம்ப்யூட்டர்
 கூறு","মাইক্রোকম্পিউটার
 উপাদান"
"மைக்ரோ கம்ப்யூட்டர்
 வளர்ச்சி
 அமைப்பு","মাইক্রোকম্পিউটার
 উন্নয়ন
 পদ্ধতি"
"மைக்ரோ கம்ப்யூட்டர்
 சொல் செயலாக்க","মাইক্রোকম্পিউটার
 শব্দ প্রক্রিয়াকরণ"
மைக்ரோ கன்ட்ரோலர்,মাইক্রো কন্ট্রোলার
மைக்ரோசைக்கிள்,মাইক্রোকাইকেল
மைக்ரோ எலக்ட்ரானிக்ஸ்,মাইক্রো ইলেকট্রনিক্স
மைக்ரோஃபிச்,মাইক্রোফিচ
மைக்ரோஃபில்ம்,মাইক্রোফিল্ম
மைக்ரோஃப்ளாப்பி,মাইক্রোফ্লপি
மைக்ரோஃப்ளோவ்சார்ட்,মাইক্রোফ্লোচার্ট
மைக்ரோஃபார்ம் ரீடர்,মাইক্রোফর্ম রিডার
"மைக்ரோஃபார்ம் ரீடர்
 நகலெடுக்கும்","মাইক্রোফর্ম রিডার
 কপিয়ার"
"மைக்ரோஃபார்ம் ரீடர்
 அச்சுப்பொறி","মাইক্রোফর্ম রিডার
 প্রিন্টার"
மைக்ரோகிராஃபிக்ஸ்,মাইক্রোগ্রাফিক্স
மைக்ரோஇமேஜ்,মাইক্রোইমেজ
மைக்ரோ அறிவுறுத்தல்,মাইক্রো নির্দেশনা
"மைக்ரோ இன்ஸ்ட்ரக்ஷன்
 வரிசை","মাইক্রোইনস্ট্রাকশন
 ক্রম"
மைக்ரோமெய்ன்ஃப்ரேம்,মাইক্রোমেনফ্রেম
மைக்ரோமினேட்டரைசேஷன்,মাইক্রোমিনিয়েচারাইজেশন
மைக்ரோ ஆர்டர்,মাইক্রোঅর্ডার
மைக்ரோஃபோட்டோகிராஃப்,মাইক্রোফোটোগ্রাফ
மைக்ரோஃபோட்டோகிராபி,মাইক্রোফোটোগ্রাফি
"நுண்செயலி
 அலகு","মাইক্রোপ্রসেসিং
 ইউনিট"
நுண்செயலி,মাইক্রোপ্রসেসর
"நுண்செயலி
 பகுப்பாய்வி","মাইক্রোপ্রসেসর
 বিশ্লেষক"
"நுண்செயலி
 கட்டிடக்கலை","মাইক্রোপ্রসেসর
 আর্কিটেকচার"
"நுண்செயலி பிட்
 துண்டு","মাইক্রোপ্রসেসর বিট
 স্লাইস"
"நுண்செயலி
 சில்லு","মাইক্রোপ্রসেসর
 চিপ"
"நுண்செயலி
 கம்பைலர்","মাইক্রোপ্রসেসর
 সংকলক"
"நுண்செயலி
 நினைவக இடைமுகம்","মাইক্রোপ্রসেসর
 মেমরি ইন্টারফেস"
நுண்செயலி,মাইক্রোপ্রোগ্রাম
"நுண்செயலி
 கட்டுப்பாட்டு தர்க்கம்","মাইক্রোপ্রোগ্রাম
 নিয়ন্ত্রণ যুক্তি"
"நுண்செயலி
 கட்டுப்பாட்டு கடை","মাইক্রোপ্রোগ্রাম
 নিয়ন্ত্রণ স্টোর"
"நுண்செயலி
 புலம்","মাইক্রোপ্রোগ্রাম
 ক্ষেত্র"
"நுண்செயலி
 வழிமுறைகள் தொகுப்பு","মাইক্রোপ্রোগ্রাম
 নির্দেশনাবলী"
