Bengali,English
সামনে সেট দেখুন,look ahead set
খুঁজে দেখো,Look-up
লুপ,Loop
লুপ নিয়ন্ত্রণ,loop control
লুপ ইনিশিয়ালাইজেশন,loop initialization
লুপ পরিবর্তন,loop modification
লুপ নেটওয়ার্ক,loop network
লুপ শুরু,loop start
লুপ সমাপ্তি,loop termination
লুপ-ব্যাক পরীক্ষা,loop-back test
ঢিলেঢালাভাবে মিলিত,loosely coupled
ক্ষতিহীন কম্প্রেশন,lossless compression
ক্ষতিকর কম্প্রেশন,lossy compression
কম বাইট,low byte
নিম্ন স্তরের ভাষা,low level language
কম পাস ফিল্টার,low pass filter
নিম্ন সীমা,lower bound
ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ),mac protocol (medium access control)
মেশিন,Machine
মেশিন ঠিকানা,machine address
মেশিন কোড,machine code
মেশিন চক্র,machine cycle
মেশিন নির্ভর ভাষা,machine dependent language
মেশিন নির্ভর সফটওয়্যার,machine dependent software
মেশিন ত্রুটি,machine error
মেশিন অলস সময়,machine idle time
মেশিন স্বাধীন ভাষা,machine independent language
মেশিনের নির্দেশনা,machine instruction
মেশিন বুদ্ধিমত্তা,machine intelligence
মেশিন ভাষা,machine language
মেশিন লার্নিং,machine learning
মেশিন অপারেশন,machine operation
মেশিন ওরিয়েন্টেড ভাষা,machine oriented language
মেশিন চালানো,machine run
মেশিন সিমুলেশন,machine simulation
মেশিন নষ্ট সময়,machine spoiled time
যন্ত্রানুবাদ,machine translation
মেশিন শব্দ,machine word
ম্যাক্রো (= ম্যাক্রো নির্দেশ),macro (=macro instruction)
ম্যাক্রো যুক্তি,macro argument
ম্যাক্রো সমাবেশ প্রোগ্রাম,macro assembly program
ম্যাক্রো কল,macro call
ম্যাক্রো কোড,macro code
ম্যাক্রো কমান্ড,macro command
ম্যাক্রো ঘোষণা,macro declaration
ম্যাক্রো সংজ্ঞা,macro definition
ম্যাক্রো ফ্লো চার্ট,macro flow chart
ম্যাক্রো জেনারেটর,macro generator
ম্যাক্রো নির্দেশ,macro instruction
ম্যাক্রো ভাষা,macro language
ম্যাক্রো লাইব্রেরি,macro library
ম্যাক্রো প্যারামিটার,macro parameter
ম্যাক্রো প্রক্রিয়াকরণ,macro processing
ম্যাক্রো প্রসেসর,macro processor
ম্যাক্রো প্রোগ্রামিং,macro programming
ম্যাক্রো প্রোটোটাইপ,macro prototype
ম্যাক্রো-কোডিং,Macro-coding
ম্যাগাবাইট (এমবি),magabyte (MB)
জাদু চরিত্র,magic character
জাদু সংখ্যা,magic number
চৌম্বকীয় বুদ্বুদ মেমরি,magnetic bubble memory
চৌম্বক কার্ড,magnetic card
চৌম্বক কোষ,magnetic cell
চৌম্বক চরিত্র,magnetic character
চৌম্বকীয় কোর স্টোরেজ,magnetic core storage
চৌম্বকীয় ডিস্ক,magnetic disk
চৌম্বকীয় ডিস্ক ঠিকানা,magnetic disk address
চৌম্বকীয় ডিস্ক মেমরি,magnetic disk memory
চৌম্বক ড্রাম,magnetic drum
চৌম্বকীয় এনকোডিং,magnetic encoding
চৌম্বকীয় মাথা,magnetic head
চৌম্বক কালি,magnetic ink
চৌম্বক কালি অক্ষর স্বীকৃতি (MICR),magnetic ink character recognition (MICR)
চৌম্বক মিডিয়া,magnetic media
চৌম্বকীয় পড়া,magnetic reading
চৌম্বকীয় রেকর্ডিং,magnetic recording
চৌম্বকীয় সঞ্চয়স্থান,magnetic storage
চৌম্বক ফালা,magnetic strip
চৌম্বকীয় টেপ,magnetic tape
চৌম্বক টেপ কার্তুজ,magnetic tape cartridge
চৌম্বকীয় টেপ ড্রাইভ,magnetic tape drive
চৌম্বকীয় টেপ হেডার,magnetic tape header
চৌম্বক টেপ গ্রন্থাগারিক,magnetic tape librarian
চৌম্বকীয় টেপ পরিবহন,magnetic tape transport
চৌম্বকীয় টেপ ইউনিট,magnetic tape unit
চৌম্বকীয় পাতলা ফিল্ম,magnetic thin film
চৌম্বক ট্র্যাক,magnetic track
ম্যাগনেটো অপটিক স্টোরেজ,magneto optic storage
ম্যাগনেটোগ্রাফিক প্রিন্টার,magnetographic printer
ম্যাগনেটোস্ট্রিকশন,Magnetostriction
ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট,magnetostrictive tablet
মেইল বক্স,mail box
মেইল মার্জ,mail merge
প্রধান নিয়ন্ত্রণ ইউনিট,main control unit
প্রধান ফ্রেম,main frame
প্রধান ফ্রেম সিস্টেম,main frame system
প্রধান স্মৃতি,main memory
প্রধান প্রোগ্রাম,main program
প্রধান স্টোরেজ,main storage
প্রধান সুইচ,main switch
রক্ষণাবেক্ষণ,Maintenance
রক্ষণাবেক্ষণ প্যানেল,maintenance panel
রক্ষণাবেক্ষণ সময়,maintenance time
প্রধান চক্র,major cycle
প্রধান ডিভাইস,major device
প্রধান কী,major key
প্রধান রাষ্ট্র,major state
প্রধান কাঠামো,major structure
প্রধান কাজ,major task
সংখ্যাগরিষ্ঠ উপাদান,majority element
সংখ্যাগরিষ্ঠ গেট,majority gate
সংখ্যাগরিষ্ঠ অপারেশন,majority operation
মেকআপ সময়,makeup time
ত্রুটিপূর্ণ রুটিন,malfunction routine
ব্যবস্থাপনা উন্নয়ন,management development
ব্যবস্থাপনা তথ্য সিস্টেম (MIS),management information system (MIS)
ব্যবস্থাপনা বিজ্ঞান,management science
ম্যানচেস্টার কোডিং,Manchester coding
ম্যানিফোল্ডিং,Manifolding
চালিত পরিবর্তনশীল,manipulated variable
ম্যানিপুলেটিং ইনডেক্সিং,manipulating indexing
ম্যান-মেশিন সিমুলেশন,man-machine simulation
ম্যানুয়াল ঠিকানা সুইচ,manual address switch
ম্যানুয়াল বিশ্লেষণ,manual analysis
ম্যানুয়াল উত্তর,manual answering
ম্যানুয়াল এন্ট্রি,manual entry
ম্যানুয়াল বিনিময়,manual exchange
হস্ত পরিচালিত,manual input
সংক্ষিপ্ত কাজ,manual operation
অনেক থেকে অনেক সম্পর্ক,many to many relationship
অনেক থেকে এক ডিকোডার,many to one decoder
মানচিত্র পদ্ধতি,map method
ম্যাপিং,Mapping
মার্জিন,Margin
মার্জিন ত্রুটি,margin error
প্রান্তিক চেক,marginal check
প্রান্তিক পরীক্ষা,marginal test
চিহ্ন সনাক্তকরণ,mark detection
পড়া চিহ্নিত করুন,mark reading
মার্ক স্ক্যানিং,mark scanning
মার্ক সেন্স,mark sense
মার্কার,Marker
চিহ্নিত করা,Marking
চিহ্নিত তরঙ্গ,marking wave
মার্কভ চেইন,markov chain
মার্কভ উৎস,markov source
মার্কআপ ভাষা,mark-up language
মাসার,Maser
মাসার,Maser
মুখোশ,Mask
মাস্ক বিট,mask bit
মাস্ক প্রোগ্রামেবল ডিভাইস,mask programmable device
মাস্ক রেজিস্টার,mask register
মুখোশযুক্ত রম,masked ROM
মাস্কিং,Masking
ভর তথ্য,mass data
ভর মেমরি,mass memory
ব্যাপকভাবে সমান্তরাল,massively parallel
ওস্তাদ,Master
মাস্টার কার্ড,master card
মাস্টার ঘড়ি,master clock
মাস্টার কনসোল,master consol
মূল তথ্য,master data
মাস্টার ডায়াগ্রাম,master diagram
প্রধান নথি,master file
মাস্টার গ্রুপ,master group
প্রধান চাবি,master key
মাস্টার লাইব্রেরি টেপ,master library tape
মাস্টার প্রসেসর,master processor
মাস্টার প্রোগ্রাম,master program
মাস্টার স্টেশন,master station
মাস্টার টেপ,master tape
মাস্টার টার্মিনাল,master terminal
মাস্টার/দাস ডিভাইস,master/slave device
প্রভু/দাস ব্যবস্থা,master/slave system
ম্যাচ,Match
ম্যাচিং,Matching
গাণিতিক প্রোগ্রামিং,mathematical programming
গাণিতিক সিমুলেশন,mathematical simulation
ম্যাট্রিক্স,Matrix
ম্যাট্রিক্স প্রিন্টার,matrix printer
ম্যাট্রিক্স সুইচ,matrix switch
ম্যাট্রিক্স টেবিল,matrix table
ম্যাক্সি কম্পিউটার,maxi computer
ম্যাক্সিকম্পিউটার,Maxicomputer
সর্বাধিক উপাদান,maximal element
সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ),maxterm (standard sum term)
ম্যাক্সওয়েল ডেমন,maxwell daemon
মানে,Mean
মানে মেরামতের সময়,mean repair time
ব্যর্থতার মধ্যবর্তী সময় (MTBF),mean time between failure (MTBF)
ব্যর্থতার মধ্যবর্তী সময় (MTBF),mean time between failure (MTBF)
ব্যর্থতার সময় মানে,mean time to failure
মেরামত করার সময় মানে,mean time to repair
মেরামতের গড় সময় (MTTR),mean time to repair (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),medium scale integration (MSI)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),medium scale integration (MSI)
মাঝারি মেয়াদী স্টোরেজ ডিভাইস,medium term storage device
প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস),megabit per second (MB Ps)
সদস্য বস্তু,member object
সদস্য রেকর্ড,member record
স্মৃতি,Memory
মেমরি অ্যারে,memory array
মেমরি ব্যাংক,memory bank
মেমরি বাফার রেজিস্টার,memory buffer register
মেমরি বাস,memory bus
মেমরি কার্ড,memory card
মেমরি সেল,memory cell
মেমরি কম্প্যাকশন,memory compaction
মেমরি কোর,memory core
মেমরি চক্র,memory cycle
মেমরি ডেটা রেজিস্টার,memory data register
মেমরি ডাম্প,memory dump
মেমরি বিনিময়,memory exchange
মেমরি অনুক্রম,memory hierarchy
মেমরি নির্দেশনা,memory instruction
স্মৃতি ব্যবস্থাপনা,memory management
মেমরি মানচিত্র,memory map
মেমরি ম্যাপ করা I/O,memory mapped I/O
মেমরি মডেল,memory model
মেমরি মডিউল,memory module
মেমরি পয়েন্টার রেজিস্টার,memory pointer register
স্মৃতি শক্তি,memory power
মেমরি সুরক্ষা,memory protection
মেমরি রেফারেন্স নির্দেশনা,memory reference instruction
মেমরি আবাসিক প্রোগ্রাম,memory resident program
মেমরি ইউনিট,memory unit
তালিকা,Menu
মেনু বার,menu bar
মেনু ড্রাইভ,menu drive
মেনু নির্বাচন,menu selection
মেনু-চালিত প্রোগ্রাম,menu-driven program
একত্রিত করা,Merge
একত্রিত বিনিময় সাজানোর,merge exchange sort
মার্জ সাজান,merge sort
মার্জিং,Merging
জাল নেটওয়ার্ক,mesh network
মেসেজিং,Messagaing
বার্তা,Message
বার্তা প্রমাণীকরণ,message authentication
বার্তা বাক্স,message box
বার্তা সার্কিট,message circuit
বার্তা বিন্যাস,message format
বার্তা শীর্ষ,message header
বার্তা মোড,message mode
বার্তা পাস,message passing
বার্তা পোলিং,message polling
বার্তা সারি,message queue
বার্তা সুইচ,message switch
বার্তার পাঠ্য,message text
বার্তা স্থানান্তর এজেন্ট,message transfer agent
মেটা অ্যাসেম্বলার,meta assembler
মেটা ক্লাস,meta class
মেটা সংকলন,meta compilation
মেটা কম্পাইলার,meta compiler
মেটা ভাষা,meta language
মেটা নেটওয়ার্ক,meta network
মেটা সিস্টেম,meta system
পদ্ধতি,Method
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),metropolitan area network (MAN)
মাইক্রো,Micro
মাইক্রো কোড,micro code
মাইক্রো কম্পিউটার,micro computer
মাইক্রো কন্ট্রোলার,micro controller
মাইক্রো চক্র,micro cycle
মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS),micro electronic mechanical system (MEMS)
মাইক্রো ইলেকট্রনিক্স,micro electronics
ক্ষুদ্র ক্ষুদ্র অনুমোদন,micro miniauthorization
মাইক্রো অর্ডার,micro order
মাইক্রো/মেনফ্রেম লিঙ্ক,micro/mainframe link
মাইক্রোচিপ,Microchip
মাইক্রোকোবল,Microcobol
মাইক্রোকোড,Microcode
মাইক্রোফিচ,Microfiche
মাইক্রোফ্লপি,Microfloppy
মাইক্রোফর্ম রিডার,microform reader
মাইক্রোফ্রেম,Microframe
মাইক্রোগ্রাফিক্স,Micrographics
মাইক্রোফোন,Microphone
মাইক্রোফটোগ্রাফ,Microphotograph
মাইক্রোপ্রসেসিং ইউনিট,microprocessing unit
মাইক্রোপ্রসেসর,Microprocessor
মাইক্রোপ্রসেসর চিপ,microprocessor chip
মাইক্রোপ্রসেসর কম্পাইলার,microprocessor compiler
মাইক্রোপ্রসেসর ইউনিট (MPU),microprocessor unit (MPU)
মাইক্রোপ্রোগ্রাম,Microprogram
মাইক্রোসিকোয়েন্স,Microsequence
মাইক্রোসফট,Microsoft
মাইক্রোসফট উইন্ডোজ,microsoft windows
মাইক্রোওয়েভ,Microwave
মাইক্রোওয়েভ লিঙ্ক,microwave link
মাইক্রোওয়েভ প্রচার,microwave propagation
মধ্যম ব্যবস্থাপনা,middle management
মিডলওয়্যার,Middleware
মিডিকম্পিউটার,Midicomputer
মধ্যবিন্দু,Midpoint
মিডটার্ম,Midterm
অভিবাসন পথ,migration path
প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS),million instructions per second (MIPS)
মিনিকম্পিউটার,minicomputer
মিনিডিস্কেট,Minidiskette
ন্যূনতম কার্নেল,minimal kernel
সর্বনিম্ন পণ্য,minimal product
সর্বনিম্ন গাছ,minimal tree
minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম,minimax (min-max) algorithm
minimax পদ্ধতি,minimax procedure
ন্যূনতম খরচ বিস্তৃত গাছ,minimum cost spanning tree
ন্যূনতম লেটেন্সি কোডিং,minimum latency coding
ছোট ডিভাইস,minor device
মিন্টেরিম,Minterim
বিয়োগ পতাকা,minus flag
বিয়োগ পতাকা,minus flag
মাইনাস জোন,minus zone
আয়না,mirror
মিরর সাইট,mirror site
মিশ্র-রেডিক্স স্বরলিপি,mixed-radix notation
মিক্সার,Mixer
স্মৃতিসংক্রান্ত,Mnemonic
স্মৃতির ঠিকানা,mnemonic address
স্মৃতিবিদ্যা,Mnemonics
মুঠোফোন,Mobile
মোবাইল কম্পিউটিং,mobile computing
মডেল,Model
মডেলহীন সম্পাদক,modeless editor
মডেলিং,Modelling
মডেম,Modem
পরিমিত,Moderate
সংযম,Moderation
মডারেটর,Moderator
পরিবর্তিত নির্দেশ,modified instruction
পরিবর্তনকারী,Modifier
সংশোধক বিট,modifier bit
পরিবর্তন করুন,Modify
মডুলার,Modular
মডুলারিটি,Modularity
মড্যুলেশন,Modulation
মডিউল,Module
মডিউল আর্কিটেকচার,module architecture
মনিটর,Monitor
পর্যবেক্ষণ প্রোগ্রাম,monitoring program
মনোক্রোম প্রদর্শন,monocrome display
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,monolithic integrated circuit
মনোলিথিক প্রযুক্তি,monolithic technology
মনোস্পেস ফন্ট,monospace font
একচেটিয়া,Monostable
একঘেয়েমি,Monotoricity
মর্ফ,Morph
মরফিম,Morpheme
মর্ফিজম,Morphism
বন্ধক,Mortgage
mosfet (MOSFET),mosfet (MOSFET)
সবচেয়ে উল্লেখযোগ্য বিট,most significant bit
মাদার বোর্ড,mother board
মা নিবন্ধন,mother register
চলচ্চিত্র,motion picture
মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG),motion picture experts group (MPEG)
মাউন্ট,Mount
মাউস,Mouse
সরান,Move
চরিত্র সরান,move character
MS-DOS,MS-DOS
এমএস-উইন্ডোজ,MS-Windows
বহু দিক,multi aspect
মাল্টি প্রসেসর,multi processor
মাল্টি প্রোগ্রামিং,multi programming
মাল্টি টাস্কিং,multi tasking
মাল্টিবাস,Multibus
মাল্টিকাস্ট,Multicast
মাল্টিকাস্ট ঠিকানা,multicast address
মাল্টিকাস্টিং,Multicasting
মাল্টিচিপ,Multichip
মাল্টিক্স,Multics
বহু কাজের অপারেশন,multijob operation
বহুস্তর মেমরি,multilevel memory
মাল্টিমিডিয়া প্রযুক্তি,multimedia technology
মাল্টিমোড,Multimode
একাধিক,Multiple
একাধিক নির্ভুলতা,multiple precision
একাধিক সংশ্লেষণ,multiple regression
মাল্টিপ্লেক্স,Multiplex
মাল্টিপ্লেক্স মোড,multiplex mode
মাল্টিপ্লেক্সার,Multiplexer
মাল্টিপ্লেক্সিং,Multiplexing
মাল্টিপয়েন্ট নেটওয়ার্ক,multipoint network
মাল্টিপ্রসেসিং,Multiprocessing
মাল্টিপ্রসেসর সিস্টেম,multiprocessor system
বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME),multipurpose internet mail extention (MIME)
মাল্টিসিডিউল,Multischedule
মাল্টিস্টেশন,Multistation
মাল্টিথ্রেডিং,Multithreading
বহুমূল্যযুক্ত যুক্তি,multivalued logic
বহুচলকীয় বিশ্লেষণ,multivariate analysis
মাল্টিভাইব্রেটর,Multivibrator
পারস্পরিক বর্জন,mutual exclusion
পারস্পরিক তথ্য,mutual information
নিষ্পাপ ব্যবহারকারী,naïve user
নাম সার্ভার,name server
NAND অপারেশন,NAND operation
ন্যানো,Nano
সংকীর্ণ ব্যান্ড,narrow band
জাতীয় তথ্য অবকাঠামো,national information infrastructure
ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (NAND NISO),National Information Standards Organization (NAND NISO)
নেটিভ কোড,native code
নেটিভ কম্পাইলার,native compiler
নেটিভ সফটওয়্যার,native software
প্রাকৃতিক কম্পাইলার,natural compiler
স্বাভাবিক ভাষা প্রক্রিয়াকরণ,natural language processing
প্রাকৃতিক ভাষা প্রশ্ন,natural language querry
স্বাভাবিক সংখ্যা,natural number
নেভিগেশন,Navigation
নেভিগেটর,Navigator
নেতিবাচক যুক্তি,negative logic
নেস্টেড লুপ,nested loop
নেস্টেড ম্যাক্রো,nested macros
নেট,Net
নেট ঠিকানা,net address
নেট নাগরিক,net citizen
নেটস্কেপ নেভিগেটর,netscape navigator
নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ,network access control
নেটওয়ার্ক আর্কিটেকচার,network architecture
নেটওয়ার্ক ফাইল সিস্টেম (NFS),network file system (NFS)
নেটওয়ার্ক অখণ্ডতা,network integrity
নেটওয়ার্ক আন্তঃসংযোগ,network interconnection
নেটওয়ার্ক স্তর,network layer
নেটওয়ার্ক ব্যবস্থাপনা,network management
নেটওয়ার্ক টপোলজি,network topology
নেটওয়ার্ক ভার্চুয়াল টার্মিনাল,network virtual terminal
নিরপেক্ষ রিলে,neutral relay
নিরপেক্ষ সংক্রমণ,neutral transmission
নতুন লাইন চরিত্র,new line character
নতুন সিঙ্ক,new sync
NFS/নেটওয়ার্ক ফাইল,NFS/network file
নিবল,Nibble
নাইন এর পরিপূরক,nine's complement
নোড,Node
গোলমাল,Noise
শব্দ মোড,noise mode
শব্দহীন কোডিং,noiseless coding
অনির্ধারণবাদ,non determinism
অ বিতরণকারী,non distributive
খালি সেট না,non empty set
অ প্রধান,non prime
অ-ইন্টারেক্টিভ,Non-interactive
অ-টার্মিনাল সিস্টেম,non-terminal system
অনুদ্বায়ী মেমরি,non-volatile memory
অ-উদ্বায়ী রাম,non-volatile ram
নন-ওয়েটেড কোড,non-weighted code
NOP নির্দেশনা,NOP instruction
NOR,NOR
NOR গেট,NOR gate
স্বাভাবিক,Normal
স্বাভাবিককরণ,Normalization
নর্মালাইজার,Normalizer
NOR- অপারেশন,NOR-operation
না,NOT
সার্কিট নয়,NOT circuit
সমতুল্য গেট নয়,NOT equivalence gate
অপারেশন নয়,NOT operation
না-এন্ড,Not-AND
না-এবং অপারেশন,NOT-AND operation
না-বা,NOT-OR
না-বা অপারেশন,NOT-OR operation
এনপি সম্পূর্ণতা,NP completeness
NULL পয়েন্টার,NULL pointer
সংখ্যা তত্ত্ব,number theory
nyquist মানদণ্ড,nyquist criteria
অবজেক্ট,Object
অবজেক্ট ওরিয়েন্টেড,object oriented
অক্টাল কোড,octal code
অক্টাল সংখ্যা,octal number
অক্টেট,Octet
অক্টরি,Octree
অদ্ভুত সমতা,odd parity
অফিস অটোমেশন,office automation
অফিস সফটওয়্যার,office software
অফ লাইন,Off-line
অফ-লাইন প্রক্রিয়াকরণ,off-line processing
অফ সেট,Off-set
ওমেগা স্বরলিপি,omega notation
অনলাইন যোগাযোগ,on-line communication
অনলাইন প্রক্রিয়াকরণ,on-line processing
ওপি রেজিস্টার,OP register
খোলা ঠিকানা,open addressing
খোলা সিস্টেম আন্তঃসংযোগ,open system interconnection
খোলা তার,open wire
অপারেন্ড,Operand
অপারেটিং সিস্টেম,operating system
অপারেশন,Operation
অপারেটর,Operator
অপটিক্যাল ক্যারেক্টার রেকগনিশন,optical character recognition
অপটিক্যাল ফাইবার,optical fibre
অপটিক্যাল ফন্ট,optical font
অপটিক্যাল মার্ক রিকগনিশন (OMR),optical mark recognition (OMR)
অপটিক্যাল মেমরি,optical memory
অপটিক্যাল রিডার,optical reader
অপটিক্যাল স্ক্যানিং,optical scanning
সর্বোত্তম,Optimal
অপ্টিমাইজেশান,Optimization
অপটো কাপলার,opto coupler
অপটোইলেক্ট্রনিক্স,Optoelectronics
অপটোআইসোলেটর,Optoisolator
বা,OR
বা গেট,OR gate
বা অপারেশন,OR operation
দ্বারা আদেশ,order by
অগ্রাধিকারের ক্রম,order of precedence
অর্ডার করা জোড়া,ordered pair
অর্ডার করা সেট,ordered set
আদেশ করা গাছ,ordered tree
আউটপুট ডেটা,output data
আউটপুট ডিভাইস,output device
আউটপুট ফাইল,output file
আউটপুট মডিউল,output module
আউটপুট বিবৃতি,output statement
আউটপুট স্ট্রীম,output stream
আউটপুট ইউনিট,output unit
ওভার প্রবাহ,over flow
উপর রাখা,over lay
ওভার লোড,over load
মুদ্রণ উপর,over printing
ওভার রান,over run
ওভার রান ত্রুটি,over run error
ওভারহেড বিট,overhead bit
ওভারল্যাপ,Overlap
ওভারলে প্রোগ্রাম,overlay program
ওভাররাইড বাধা,override interrupt
ওভাররাইট করুন,Overwrite
নিজস্ব কোডিং,own coding
প্যাক,Pack
প্যাকেজ,Package
প্যাকেট,Packet
প্যাকেট সুইচিং,packet switching
প্যাকিং ফ্যাক্টর,packing factor
প্যাডিং,Padding
পাতা,Page
পৃষ্ঠা ঠিকানা,page addressing
পৃষ্ঠা বিরতি,page break
পৃষ্ঠা ফুটিং,page footing
পৃষ্ঠা,page in
পৃষ্ঠা আউট,page out
পৃষ্ঠা পাঠক,page reader
পৃষ্ঠা অদলবদল,page swap
পৃষ্ঠাযুক্ত মেমরি,paged memory
পেজিং,Paging
পাম শীর্ষ,palm top
কাগজ সেন্সর,paper sensor
সমান্তরাল অ্যালগরিথাম,parallel algoritham
সমান্তরাল কম্পিউটার,parallel computer
সমান্তরাল ইন্টারফেস,parallel interface
সমান্তরাল পোর্ট,parallel port
সমান্তরাল প্রক্রিয়াকরণ,parallel processing
সমান্তরাল প্রোগ্রামিং,parallel programming
প্যারামিটার,Parameter
অভিভাবক,Parent
সমতা,Parity
পার্স গাছ,parse tree
পার্সার,Parser
পার্সিং,Parsing
বিভাজন,Partition
বিভাজন,Partitioning
পাসওয়ার্ড,Password
পথ,Path
প্যাটার্ন স্বীকৃতি,pattern recognition
পিসি-ডিস্ক অপারেটিং সিস্টেম (পিসিডিওএস),PC-disk operating system (PCDOS)
সমকক্ষ ব্যক্তি,Peer
কলম চক্রান্তকারী,pen plotter
পেন্টিয়াম,Pentium
পর্যায়ক্রমিক,Periodic
পেরিফেরাল,Peripherals
পেরি,Peri
স্থায়ী ভার্চুয়াল সার্কিট,permanent virtual circuit
অবিচল,Persistant
ব্যক্তিগত কম্পিউটার (পিসি),personel computer (PC)
কর্মী ডিজিটাল সহকারী (PDA),personnel digital assistant (PDA)
ফ্যান্টম,Phantom
পর্যায়,Phase
ফোনমে,Phoneme
ফোনেটিক সিস্টেম,phonetic system
ফটো ডায়োড,photo diode
শারীরিক,Physical
শারীরিক ইন্টারফেস,physical interface
পিকো,Pico
পাই চিত্র,pie chart
পাই গ্রাফ,pie graph
পিচ,Pitch
পিক্সেল,Pixel
প্লেইন ascii (ASCII),plain ascii (ASCII)
প্লেইন টেক্সট,plain text
পরিকল্পনা,Planning
প্ল্যাটফর্ম,Platform
চক্রান্তকারী,Plotter
চক্রান্ত মাথা,plotting head
প্লাগবোর্ড,Plugboard
বিন্দু,Point
পয়েন্ট টু পয়েন্ট প্রোটোকল (পিপিপি),point to point protocol (PPP)
পয়েন্টার,Pointer
মেরুকরণ,Polarization
পোলিং,Polling
বহুভুজ ক্লিপিং,polygon clipping
পলিমরফিজম,Polymorphism
বহুপদ,Polynomial
POP (পোস্ট অফিস প্রোটোকল),POP (post office protocol)
পপ - আপ মেনু,Pop-up menu
বহনযোগ্যতা,Portability
প্রতিকৃতি,Portrait
পোস্ট অর্ডার,post order
পোস্ট স্ক্রিপ্ট,post script
পোস্টাম্বল বিট,postamble bit
পোস্টফিক্স,Postfix
ক্ষমতা হ্রাস,power down
যন্ত্র বন্ধ,Power-off
পাওয়ার অন,Power-on
চালু কর,Power-up
প্রস্তাবনা বিট,preamble bit
অগ্রাধিকার গ্রাফ,precedance graph
পূর্বাভাস,Predicate
পূর্বনির্ধারিত সময়সূচী,preemptive scheduling
প্রি-ফিক্স,Pre-fix
প্রিপ্রসেসিং,Preprocessing
প্রক্রিয়া,Process
প্রক্রিয়া সুইচ,process switch
প্রক্রিয়াকরণ,Processing
প্রসেসর,Processor
উৎপাদন,Production
কার্যক্রম,Program
প্রোগ্রাম সংকলন,program compilation
প্রোগ্রাম নগদ,Program cash
প্রোগ্রাম ডিবাগিং,program debugging
প্রোগ্রাম ডিজাইন,program design
প্রোগ্রাম মূল্যায়ন এবং পর্যালোচনা কৌশল (PERT),program evaluation & review technique (PERT)
প্রোগ্রাম বন্ধ,program halt
প্রোগ্রাম লাইব্রেরি,program library
প্রোগ্রাম চালানো,program run
প্রোগ্রামার,Programmer
প্রোলগ,Prolog
PROM,PROM
প্রচার,Propagation
প্রস্তাব,Proposition
সুরক্ষিত কী,protected key
সুরক্ষা,Protection
প্রোটোকল,Protocol
প্রোটোকল অনুবাদ,protocol translation
সুডোকোড,pseudo code
পাবলিক ডেটা নেটওয়ার্ক,public data network
উন্মুক্ত এলাকা,public domain
পাবলিক কী এনক্রিপ্টিং,public key encripting
স্পন্দন,Pulse
পালস কোড মডুলেশন,pulse code modulation
পালস ডিজিটাল মড্যুলেশন (PDM),pulse digital modulation (PDM)
পালস ট্রেন,pulse train
বিরাম চিহ্ন,Punctuation
ধাক্কা,Push
অটোমেটা নিচে ধাক্কা,push down automata
পুশআপ তালিকা,pushup list
চতুর্ভুজ ঘনত্ব,quad density
যোগ্যতা,Qualification
কোয়ান্টিফায়ার,Quantifier
কোয়ান্টাইজ করুন,Quantize
কোয়ান্টাইজার,Quantizer
কোয়ান্টাম,Quantum
কোয়ান্টাম ঘড়ি,quantum clock
কোয়ান্টাম কম্পিউটিং,quantum computing
উদাহরণ দ্বারা প্রশ্ন,querry by example
প্রশ্ন,Query
প্রশ্নের ভাষা,query language
অনুসন্ধান প্রক্রিয়াকরণ,query processing
কিউ,Queue
সারি ব্যবস্থাপনা,queue management
সারি রেজিস্টার,queue register
সারিবদ্ধ নেটওয়ার্ক,queuing network
সারিবদ্ধ তত্ত্ব,queuining theory
দ্রুত অ্যাক্সেস মেমরি,quick acess memory
ভাগফল,Quotient
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ (RFI),radio frequency interference (RFI)
রেডিক্স,Radix
র্যান্ডম এক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),random access computer equipment (RACE)
এলোমেলো অ্যাক্সেস মেমরি (RAM),random access memory (RAM)
র্যান্ডম স্ক্যান,random scan
রাস্টার,Raster
রাস্টার স্ক্যান,raster scan
আবার ইঞ্জিনিয়ারিং,re engineering
পুনরায় বৃদ্ধি,re enlargement
নাগালযোগ্যতা,Reachability
পড়ুন,Read
মাথা পড়া,read head
শুধুমাত্র পাঠযোগ্য,read only
