Gujarati,Assamese
ભાગો દ્વારા એકીકરણ,অংশৰ দ্বাৰা সংহতি
તર્કસંગતીકરણ દ્વારા એકીકરણ,যুক্তিবাদৰ দ্বাৰা সংহতি
અવેજી દ્વારા એકીકરણ,প্ৰতিস্থাপনৰ দ্বাৰা সংহতি
ક્રમિક ઘટાડો દ્વારા એકીકરણ,ক্ৰমাগত হ্ৰাসৰ দ্বাৰা সংহতি
શ્રેણી દ્વારા એકીકરણ,শৃংখলা অনুসৰি সংহতি
વેક્ટરનું એકીકરણ,ভেক্টৰৰ সংহতি
બંધ સપાટી પર એકીકરણ,বন্ধ পৃষ্ঠৰ ওপৰত সংহতি কৰা
ઇન્ટિગ્રેટર,ইন্টিগ্ৰেটৰ
ઇન્ટિગ્રેટર ઘટક,ইন্টিগ্ৰেটৰ উপাদান
ઇન્ટિગ્રો - વિભેદક સમીકરણ,integro - অৱভেদ্য সমীকৰণ
અટકાવવું,ইন্টাৰচেপ্ট
વિનિમયક્ષમ કામગીરી,বিনিময়যোগ্য অপাৰেচন
અદલાબદલી,বিনিময় কৰক
આંતરવર્ગીય સહસંબંધ,আন্তঃশ্ৰেণী সম্পৰ্ক
આંતરસંબંધ,আন্তঃ সম্পৰ্ক
આંતર સહસંબંધ ગુણાંક,আন্তঃ সম্পৰ্ক সহগ
પરસ્પર નિર્ભરતા,আন্তঃনিৰ্ভৰশীলতা
પરસ્પર નિર્ભર,আন্তঃনিৰ্ভৰশীল
વ્યાજ,সুত
ઈન્ટરફેસ,আন্তঃপৃষ্ঠ
ઇન્ટરફેસિયલ કોણ,আন্তঃপৃষ্ঠীয় কোণ
એકીકરણ,integrand
સંકલિત,সংহত
આંતરિક,অভ্যন্তৰ
આંતરિક કોણ,অভ্যন্তৰীণ কোণ
આંતરિક વિસ્તાર,অভ্যন্তৰীণ অঞ্চল
આંતરિક ડોમેન,অভ্যন্তৰীণ ডমেইন
આંતરિક તત્વ,অভ্যন্তৰীণ উপাদান
સમૂહનો આંતરિક ભાગ,এটা চেটৰ ভিতৰৰ অংশ
આંતરિક વિરોધી કોણ,অভ্যন্তৰীণ বিপৰীত কোণ
આંતરિક ગ્રહ,অভ্যন্তৰীণ গ্ৰহ
આંતરિક બિંદુ,অভ্যন্তৰীণ বিন্দু
મધ્યમ,অন্তৰ্বৰ্তী
મધ્યવર્તી બિંદુ,মধ্যৱৰ্তী বিন্দু
મધ્યવર્તી મૂલ્ય પ્રમેય,মধ্যৱৰ্তী মূল্য উপপাদ্য
આંતરિક દ્વિભાજક,আভ্যন্তৰীণ দ্বিখণ্ড
પ્રક્ષેપ,ইন্টাৰপোলেচন
પ્રક્ષેપ સૂત્ર,ইন্টাৰপলেচন সূত্ৰ
આંતરછેદ,ছেদ কৰা
છેદતી વણાંકો,ছেদ কৰা বক্ৰ
છેદતી રેખાઓ,ছেদ কৰা ৰেখা
આંતરછેદ,ছেক্সন
આંતરછેદ વળાંક,ছেদক বক্ৰ
વણાંકોનું આંતરછેદ,বক্ৰৰ ছেদ
સમૂહોનું આંતરછેદ,গোটৰ ছেদ
અંતરાલ,ব্যৱধান
અંતરાલ અંદાજ,ব্যৱধান অনুমান
અંતરાલ અંદાજ,inteval অনুমান
અંતરાલ મધ્ય-બિંદુ,ব্যৱধানৰ মধ্যবিন্দু
ઇન્ટ્રા-બ્લોક અસર,ইন্ট্ৰা-ব্লক ইফেক্ট
આંતરવર્ગીય સહસંબંધ,আন্তঃশ্ৰেণী সম্পৰ্ক
અવ્યવસ્થા,অবিৱৰ্তনশীলতা
અપરિવર્તનશીલ,অপৰিৱৰ্তিত
અપરિવર્તનશીલ સિસ્ટમ,অপৰিৱৰ্তিত ব্যৱস্থা
ઇન્વેન્ટરી,বস্তুৰ তালিকা
ઇન્વેન્ટરી ફાળવણી,তথ্য-পাতি আবণ্টন
સંગ્રહ સ્થાન વ્યવસ્થા,তথ্য নিয়ন্ত্ৰণ
ઇન્વેન્ટરી નિયંત્રણ મોડેલ,তথ্য নিয়ন্ত্ৰণ আৰ্হি
ઈન્વેન્ટરી કંટ્રોલ સિસ્ટમ,তথ্য নিয়ন্ত্ৰণ ব্যৱস্থা
ઇન્વેન્ટરી ચક્ર,তথ্য-পাতি চক্ৰ
ઇન્વેન્ટરી હોલ્ડિંગ ખર્ચ,ইনভেণ্টৰী ধৰি ৰখা খৰচ
ઈન્વેન્ટરી પોઈન્ટ,ইনভেণ্টৰী পইণ্ট
ઇન્વેન્ટરી નીતિ,তথ্য-পাতি নীতি
ઇન્વેન્ટરી પરિસ્થિતિ,তথ্য-পাতিৰ পৰিস্থিতি
વ્યસ્ત,বিপৰীতমুখী
વ્યસ્ત સહસંબંધ,বিপৰীত সম্পৰ্ক
વ્યસ્ત કાર્ય,বিপৰীত ফলন
વ્યસ્ત હાયપરબોલિક કાર્ય,বিপৰীত হাইপাৰবলিক ফলন
વ્યસ્ત પ્રમાણમાં,বিপৰীতভাৱে সমানুপাতিক
વ્યસ્ત મેપિંગ,বিপৰীত মেপিং
વ્યસ્ત સંખ્યા,বিপৰীত সংখ্যা
મેટ્રિક્સનો વ્યસ્ત,এটা মেট্ৰিক্সৰ বিপৰীত
વ્યસ્ત ક્રમચય,বিপৰীত ক্ৰমবিন্যাস
વ્યસ્ત પ્રમાણ,বিপৰীত অনুপাত
વ્યસ્ત ત્રિકોણમિતિ કાર્ય,বিপৰীত ত্ৰিকোণমিতিক ফলন
વ્યુત્ક્રમ સૂત્ર,ওলোটা সূত্ৰ
ઓર્ડરનું વ્યુત્ક્રમ,ক্ৰমৰ ওলোটা
ઉલટાવી શકાય તેવું મેટ્રિક્સ,ওলোটাব পৰা মেট্ৰিক্স
ઉલટાવી શકાય તેવું પરિવર્તન,ওলোটা ৰূপান্তৰ
અતાર્કિક,অযুক্তিকৰ
અતાર્કિક સમીકરણ,অযুক্তিকৰ সমীকৰণ
અતાર્કિક અભિવ્યક્તિ,অযুক্তিকৰ প্ৰকাশ
અતાર્કિક સંખ્યા,অযুক্তিকৰ সংখ্যা
અતાર્કિક મૂળ,অযুক্তিকৰ মূল
અફર,অকমাব নোৱাৰা
ઇરોટેશનલ વેક્ટર,ঘূৰ্ণনশীল ভেক্টৰ
ઇરોટેશનલ વેક્ટર કાર્ય,ঘূৰ্ণনশীল ভেক্টৰ ফলন
ઇરોટેશનલ વેગ,ঘূৰ্ণনশীল বেগ
આઇસોગોનલ,সমভুজ
isokurtosis,আইসোকুৰ্ট&#39;ছিছ
અલગ આવશ્યક એકલતા,বিচ্ছিন্ন অপৰিহাৰ্য এককতা
અલગ બિંદુ,বিচ্ছিন্ন বিন্দু
આઇસોમેટ્રિક,সমমিতি
સમદ્વિબાજુ રૂપરેખાંકન,isosceles বিন্যাস
પુનરાવર્તિત અભિન્ન,পুনৰাবৃত্তি কৰা অখণ্ড
પુનરાવર્તિત પ્રક્ષેપ,পুনৰাবৃত্তিমূলক আন্তঃপ্ৰক্ষেপণ
પુનરાવર્તન,পুনৰাবৃত্তি
પુનરાવર્તન સૂત્ર,পুনৰাবৃত্তি সূত্ৰ
પુનરાવર્તિત એકીકરણ સૂત્ર,পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ
પુનરાવર્તિત પ્રક્રિયા,পুনৰাবৃত্তিমূলক পদ্ধতি
પુનરાવર્તિત તકનીક,পুনৰাবৃত্তিমূলক কৌশল
જેકોબિયન,জেকবিয়ান
જેકોબિયન નિર્ણાયક,জেকবিয়ান নিৰ্ণায়ক
જેકોબિયન મેટ્રિક્સ,জেকবিয়ান মেট্ৰিক্স
સેટમાં જોડાવા,গোটসমূহৰ যোগদান
સંયુક્ત,গাঁঠি
સંયુક્ત ઘનતા કાર્ય,সংযোগ ঘনত্বৰ কাৰ্য্য
સંયુક્ત આવર્તન કાર્ય,যৌথ কম্পাঙ্ক কাৰ্য্য
સંયુક્ત રીતે નિર્ભર ચલ,যৌথভাৱে নিৰ্ভৰশীল চলক
સંયુક્ત સંભાવના,যৌগিক সম্ভাৱনা
જોડાઓ (=યુનિયન),যোগদান কৰক (=ইউনিয়ন)
કૂદી,জাপ মৰা
જમ્પ અવ્યવસ્થા,জাম্প বিচ্ছিন্নতা
વાજબીપણું,ন্যায্যতা প্ৰদান কৰা
ન્યાયી ઠેરવવું,ন্যায্যতা দিয়া
Karnaugh નકશો,কৰ্ণাউৰ মানচিত্ৰ
કર્નલ,কাৰ্ণেল
મેપિંગની કર્નલ,মেপিঙৰ কাৰ্ণেল
ગતિશાસ્ત્ર,গতিবিদ্যা
ગતિ ઊર્જા,গতিশক্তি
ગતિશાસ્ત્ર,গতিবিদ্যা
કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ,কলমোগ’ৰফ স্মিৰ্নভ পৰীক্ষা
ક્રોનેકર ડેલ્ટા,ক্ৰ&#39;নেকাৰ বদ্বীপ
કર્ટોસિસ,কুৰ্ট&#39;ছিছ
લેગ્રેન્જનું કાર્ય,লেগ্ৰেঞ্জৰ কাৰ্য্য
લેગ્રેન્જના ગુણક,লেগ্ৰেঞ্জৰ বহুগুণক
લેમિના,লেমিনা
લેપ્લેસ ટ્રાન્સફોર્મ,লেপ্লেচ ৰূপান্তৰ
મોટી સંખ્યામાં,বৃহৎ সংখ্যা
સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ),latent root(=বৈশিষ্ট্যমূলক মূল)
બાજુની સપાટી,পাৰ্শ্বীয় পৃষ্ঠ
લેટિન ચોરસ,লেটিন বৰ্গক্ষেত্ৰ
latus ગુદામાર્ગ,লেটাছ মলদ্বাৰ
કાયદો,আইন
વેગ ઉમેરવાનો કાયદો,বেগ যোগ কৰাৰ নিয়ম
ઉમેરણનો કાયદો,যোগকৰণৰ নিয়ম
ઘટતા વળતરનો કાયદો,হ্ৰাস পোৱা লাভৰ নিয়ম
ગુરુત્વાકર્ષણનો કાયદો,মহাকৰ্ষণৰ নিয়ম
જૂથો માટે હોમોમોર્ફિઝમનો કાયદો,গোটৰ বাবে সমৰূপতাৰ নিয়ম
રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો,আঙঠিৰ বাবে সমৰূপতাৰ নিয়ম
વધતા ખર્ચનો કાયદો,খৰচ বৃদ্ধিৰ আইন
સૂચકાંકોનો કાયદો,সূচকাংকৰ নিয়ম
જડતાનો કાયદો,জড়তাৰ নিয়ম
મોટી સંખ્યામાં કાયદો,বৃহৎ সংখ্যাৰ নিয়ম
સંભાવનાનો કાયદો,সম্ভাৱনাৰ নিয়ম
સાઇન્સનો કાયદો,পাপৰ নিয়ম
ઘાતાંકના નિયમો,সূচকৰ নিয়ম
ગતિના નિયમો,গতিৰ নিয়ম
સ્તર,স্তৰ
અગ્રણી ગુણાંક,লিডিং সহগ
અગ્રણી કર્ણ,লিডিং তিৰ্যক
અગ્રણી સબમેટ્રિક્સ,লিডিং চাবমেট্ৰিক্স
અગ્રણી શબ્દ,লিডিং টাৰ্ম
ઓછામાં ઓછું,সবাতোকৈ কম
ન્યૂનતમ સામાન્ય બહુવિધ (LCM),নূন্যতম সাধাৰণ বহুগুণ (LCM)
ઓછામાં ઓછું તત્વ,নূন্যতম মৌল
ઓછામાં ઓછો ચોરસ,নূন্যতম বৰ্গক্ষেত্ৰ
ઓછામાં ઓછું ઉપલા બાઉન્ડ,সৰ্বনিম্ন ওপৰৰ সীমা
ડાબી કોસેટ,বাওঁফালৰ coset
ડાબા હાથે,বাওহাতেৰে
ડાબા હાથનો સ્ક્રૂ,বাওঁহাতৰ স্ক্ৰু
ડાબું ઊલટું,বাওঁফালৰ বিপৰীত
ડાબી ગુણાકાર,বাওঁফালৰ গুণন
લીબનિટ્ઝ સૂત્ર,লেইবনিটজৰ সূত্ৰ
લંબાઈ,দৈৰ্ঘ্য
લેપ્ટોક્યુર્ટિક,লেপটকুৰ্টিক
લેપ્ટોક્યુર્ટિક વળાંક,লেপটকুৰ্টিক বক্ৰ
લેપ્ટોક્યુર્ટોસિસ,লেপটকুৰ্ট&#39;ছিছ
સ્તર વળાંક,স্তৰৰ বক্ৰ
આત્મવિશ્વાસનું સ્તર,আত্মবিশ্বাসৰ স্তৰ
મહત્વનું સ્તર,তাৎপৰ্য্যৰ স্তৰ
લેક્સિકોગ્રાફિકલી,আভিধানিকভাৱে
લેક્સિકોગ્રાફિકલ ઓર્ડર,অভিধানৰ ক্ৰম
સંભાવના કાર્ય,সম্ভাৱনা ফলন
સંભાવના ગુણોત્તર પરીક્ષણ,সম্ভাৱনা অনুপাত পৰীক্ষা
મર્યાદા,সীমা
મર્યાદિત,সীমিত কৰা
મર્યાદિત મૂલ્ય,সীমিত মূল্য
મર્યાદિત વેગ,সীমিত বেগ
સરેરાશ મર્યાદા,গড়ত সীমাবদ্ধতা
એકીકરણની મર્યાદા,সংহতিৰ সীমা
ક્રમની મર્યાદા,ক্ৰমৰ সীমা
મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ),সীমা বিন্দু (=থুপ বিন্দু)
મર્યાદા વેગ,সীমিত বেগ
રેખા,ৰেখা
રેખીય,ৰৈখিক
રેખીય બીજગણિત,ৰৈখিক বীজগণিতীয়
રેખીય બીજગણિત સમીકરણ,ৰৈখিক বীজগণিতীয় সমীকৰণ
રેખીય અંદાજ,ৰৈখিক আনুমানিককৰণ
રેખીય એસિમ્પ્ટોટ,ৰৈখিক এছিম্পট&#39;ট
રેખીય ગુણાંક,ৰৈখিক সহগ
રેખીય સંયોજન,ৰৈখিক সংমিশ্ৰণ
રેખીય અવરોધો,ৰৈখিক বাধাসমূহ
રેખીય અવલંબન,ৰৈখিক নিৰ্ভৰশীলতা
રેખીય વિભેદક સમીકરણ,ৰৈখিক অৱভেদ্য সমীকৰণ
રેખીય પરિમાણ,ৰৈখিক মাত্ৰা
રેખીય સમીકરણ,ৰৈখিক সমীকৰণ
રેખીય સ્વરૂપ,ৰৈখিক ৰূপ
રેખીય અપૂર્ણાંક પરિવર્તન,ৰৈখিক ভগ্নাংশ ৰূপান্তৰ
રેખીય કાર્ય,ৰৈখিক ফলন
રેખીય કાર્યાત્મક,ৰৈখিক কাৰ্য্যকৰী
રેખીય જૂથ,ৰৈখিক গোট
રેખીય સ્વતંત્રતા,ৰৈখিক স্বাধীনতা
રેખીય સ્વતંત્ર સંબંધ,ৰৈখিক স্বাধীন সম্পৰ্ক
રેખીય અસમાનતા,ৰৈখিক বৈষম্য
રેખીય અસંગત વિભેદક સમીકરણ,ৰৈখিক অসমতাপূৰ্ণ অৱভেদ্য সমীকৰণ
રેખીય અભિન્ન સમીકરણ,ৰৈখিক অখণ্ড সমীকৰণ
રેખીય પ્રક્ષેપ,ৰৈখিক আন্তঃপ্ৰক্ষেপণ
રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ,ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ
રેખીયતા,ৰৈখিকতা
રેખીય રીતે નિર્ભર,ৰৈখিকভাৱে নিৰ্ভৰশীল
રેખીય રીતે સ્વતંત્ર,ৰৈখিকভাৱে স্বাধীন
રેખીય મેપિંગ,ৰৈখিক মেপিং
રેખીય ક્રમ,ৰৈখিক ক্ৰম
રેખીય ક્રમ,ৰৈখিক ক্ৰমবিন্যাস
રેખીય પ્રોગ્રામિંગ,ৰৈখিক প্ৰগ্ৰেমিং
રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ,ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম
રેખીય પ્રોગ્રામિંગ સમસ્યા,ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
રેખીય રીગ્રેસન,ৰৈখিক ৰিগ্ৰেছন
રેખીય રીગ્રેસન ગુણાંક,ৰৈখিক ৰিগ্ৰেছন সহগ
રેખીય સંબંધ,ৰৈখিক সম্পৰ্ক
રેખીય જગ્યા (= વેક્ટર જગ્યા),ৰৈখিক স্থান (=ভেক্টৰ স্থান)
રેખીય સબસ્પેસ,ৰৈখিক উপস্থান
રેખીય પરિવર્તન,ৰৈখিক ৰূপান্তৰ
રેખીય વલણ,ৰৈখিক ধাৰা
રેખીય નિષ્પક્ષ અંદાજ,ৰৈখিক নিৰপেক্ষ অনুমান
રેખીય વેગ,ৰৈখিক বেগ
રેખા અભિન્ન,ৰেখাৰ অবিচ্ছেদ্য
આંતરછેદની રેખા,ছেদক ৰেখা
રીગ્રેસનની રેખા,ৰিগ্ৰেছনৰ ৰেখা
સ્થાનિક વેક્ટર,স্থানীয়কৃত ভেক্টৰ
સ્થાનિક શ્રેષ્ઠ,স্থানীয় অনুকূল
સ્થાન,locus
લોગ,কুণ্ডা
લઘુગણક,লগাৰিদমিক
લઘુગણક ચોકસાઈ,লগাৰিদমিক সঠিকতা
લઘુગણક ગણતરી,লগাৰিদমিক গণনা
લઘુગણક વળાંક,লগাৰিদমিক বক্ৰ
લઘુગણક વ્યુત્પન્ન,লগাৰিদমিক ডেৰাইভেটিভ
લઘુગણક તફાવત,লগাৰিদমিক পাৰ্থক্য
લઘુગણક કાર્ય,লগাৰিদমিক ফলন
લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ),লগাৰিদমিক গড় (=জ্যামিতিক গড়)
લઘુગણક સામાન્ય વિતરણ,লগাৰিদমিক স্বাভাৱিক বিতৰণ
લઘુગણક સંબંધ,লগাৰিদমিক সম্পৰ্ক
લઘુગણક સ્કેલ,লগাৰিদমিক স্কেল
લઘુગણક શ્રેણી,লগাৰিদমিক শৃংখলা
લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર),লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল)
લઘુગણક કોષ્ટક (=લોગ ટેબલ),লগাৰিদমিক টেবুল (=লগ টেবুল)
લઘુગણક (લોગ),লগাৰিদম (log)
તર્ક,তর্ক শাস্ত্র
તાર્કિક રીતે સમકક્ષ,যুক্তিগতভাৱে সমতুল্য
લોજિસ્ટિક વળાંક,লজিষ্টিক বক্ৰ
સામાન્ય વિતરણ,lognormal বিতৰণ
રેખાંશ,দ্ৰাঘিমাংশ
લૂપ,খান্দৰি
લોટરી,লটাৰী
નીચલી પટ્ટી,তলৰ বাৰ
ના જેટલું કે તેનાથી ઓછું,নিম্ন সীমা
નીચલા રીમેન અભિન્ન,নিম্ন Riemann অখণ্ড
ઓછી રકમ,কম যোগফল
નીચલા ત્રિકોણાકાર મેટ્રિક્સ,তলৰ ত্ৰিকোণীয় মেট্ৰিক্স
મેકલોરિનનું વિસ્તરણ,মেকল’ৰিনৰ সম্প্ৰসাৰণ
જાદુઈ સંખ્યા,যাদু সংখ্যা
જાદુઈ ચોરસ,যাদু বৰ্গক্ষেত্ৰ
તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા),মাত্ৰা সীমা (=সীমিত পৰিমাণ)
મેઇલ કરેલ પ્રશ્નાવલી,মেইল কৰা প্ৰশ্নাৱলী
મેલ મોજણી,মেইল জৰীপ
મેજરન્ટ (ઉપલા બાઉન્ડ),majorant (উপৰ সীমা)
મુખ્ય ચાપ,মুখ্য চাপ
મોટા સમૂહ,majorised ছেট
ઘણા મૂલ્યવાન કાર્ય,বহুতো মূল্যৱান কাৰ্য্য
નકશો,মানচিত্ৰ
સમૂહમાં નકશો,চেটটোত মেপ কৰক
સમૂહનું મેપિંગ,এটা গোটৰ মেপিং
સીમાંત સંભાવના,প্ৰান্তীয় সম্ভাৱনা
ગાણિતિક વિશ્લેષણ,গাণিতিক বিশ্লেষণ
ગાણિતિક દલીલ,গাণিতিক যুক্তি
ગાણિતિક કેન્દ્ર,গাণিতিক কেন্দ্ৰ
ગાણિતિક જટિલતા,গাণিতিক জটিলতা
ગાણિતિક અર્થશાસ્ત્ર,গাণিতিক অৰ্থনীতি
ગાણિતિક અપેક્ષા,গাণিতিক প্ৰত্যাশা
ગાણિતિક સ્વરૂપ,গাণিতিক ৰূপ
ગાણિતિક રચના,গাণিতিক প্ৰণয়ন
ગાણિતિક ઓળખ,গাণিতিক পৰিচয়
ગાણિતિક તર્ક,গাণিতিক যুক্তি
ગાણિતિક મોડેલ,গাণিতিক আৰ্হি
ગાણિતિક ખ્યાલ,গাণিতিক ধাৰণা
મેટ્રિક્સ ડિગોનલાઇઝેશન,মেট্ৰিক্স ডাইগনালাইজেচন
મેટ્રિક્સ વ્યસ્ત,মেট্ৰিক্স বিপৰীত
મેટ્રિક્સ વ્યુત્ક્રમ,মেট্ৰিক্স ওলোটা
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
મેટ્રિક્સ પદ્ધતિ,মেট্ৰিক্স পদ্ধতি
મેટ્રિક્સ ગુણાકાર,মেট্ৰিক্স গুণন
સ્થિરાંકોનું મેટ્રિક્સ,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
અસરકારકતાનું મેટ્રિક્સ,ফলপ্ৰসূতাৰ মেট্ৰিক্স
મેટ્રિક્સ ઓપરેટર,মেট্ৰিক্স অপাৰেটৰ
મેટ્રિક્સ બહુપદી,মেট্ৰিক্স বহুপদ
મેટ્રિક્સ પ્રિન્ટીંગ,মেট্ৰিক্স প্ৰিন্টিং
મેટ્રિક્સ ઉત્પાદન,মেট্ৰিক্স উৎপাদন
મહત્તમ,সৰ্বাধিক কৰা হৈছে
મહત્તમ,নিচেই সৰহ ভাগ
મહત્તમ નિરપેક્ષ મૂલ્ય,সৰ্বোচ্চ নিৰপেক্ষ মান
મહત્તમ F- ગુણોત્તર,সৰ্বোচ্চ F-অনুপাত
મહત્તમ સંભાવના,সৰ্বোচ্চ সম্ভাৱনা
મહત્તમ,maxmin
મહત્તમ માપદંડ,maxmin মাপকাঠী
કાર્યની મહત્તમ,এটা ফাংচনৰ সৰ্বোচ্চ
મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
સરેરાશ વિચલન,গড় বিচ্যুতি
સરેરાશ ચોરસ વિચલન,গড় বৰ্গ বিচ্যুতি
સરેરાશ ચોરસ ભૂલ,গড় বৰ্গ ভুল
સરેરાશ કિંમત,গড় মূল্য
સરેરાશ મૂલ્ય પ્રમેય,গড় মূল্য উপপাদ্য
કર્ટોસિસનું માપ,কুৰ্ট&#39;ছিছৰ পৰিমাপ
મધ્યક,মধ্যমীয়া
મધ્ય કેન્દ્ર,মধ্যম কেন্দ্ৰ
મેસોકર્ટિક વળાંક,mesokurtic বক্ৰ
મેસોકર્ટોસિસ,mesokurtosis
સંદેશ,বাৰ্তা
પદ્ધતિ,প্রণালী
દૂર કરવાની પદ્ધતિ,নিষ্কাশনৰ পদ্ধতি
વ્યુત્ક્રમની પદ્ધતિ,ওলোটা পদ্ধতি
પુનરાવર્તનની પદ્ધતિ,পুনৰাবৃত্তিৰ পদ্ধতি
ઓછામાં ઓછા ચોરસની પદ્ધતિ,নূন্যতম বৰ্গৰ পদ্ধতি
ક્ષણોની પદ્ધતિ,ক্ষণৰ পদ্ধতি
સમાન ત્રિકોણની પદ્ધતિ,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
સૌથી ઊભો ઉતરવાની પદ્ધતિ,ঠেকতম অৱতৰণৰ পদ্ধতি
સમીકરણની પદ્ધતિ,যোগফলৰ পদ্ধতি
અનિર્ધારિત ગુણાંકની પદ્ધતિ,অনিৰ্দিষ্ট সহগ পদ্ধতি
મેટ્રિક જગ્યા,মেট্ৰিক স্থান
મેટ્રિક સિસ્ટમ,মেট্ৰিক ব্যৱস্থা
મેટ્રિક એકમ,মেট্ৰিক একক
સૂક્ષ્મ સિદ્ધાંત,মাইক্ৰ’ তত্ত্ব
મધ્ય,মাজ
મધ્યમ ગાળા,মধ্যকালীন কাৰ্যকাল
મધ્ય બિંદુ,মিড পইণ্ট
મધ્ય બિંદુ સૂત્ર,মিড পইণ্ট সূত্ৰ
ન્યૂનતમ બહુપદી,নূন্যতম বহুপদ
ન્યૂનતમ સિદ્ધાંત,minimax নীতি
ન્યૂનતમ,নূন্যতম
ન્યૂનતમ બિંદુ (વળાંકનો),নূন্যতম বিন্দু (বক্ৰৰ)
ન્યૂનતમ બહુપદી,নূন্যতম বহুপদ
કાર્યની મિનિટ,এটা ফাংচনৰ min
નાની ચાપ,ক্ষুদ্ৰ চাপ
નાની અક્ષ,ক্ষুদ্ৰ অক্ষ
લઘુકૃત સબસેટ,ক্ষুদ্ৰকৃত উপগোট
માઈનસ,বিয়োগ
બાદબાકીનું ચિહ્ન,বিয়োগ চিহ্ন
મિશ્ર અપૂર્ણાંક,মিশ্ৰিত ভগ্নাংশ
મિશ્ર વ્યૂહરચના,মিশ্ৰিত কৌশল
મોડ,ধৰণ
મોડ્યુલસ,মডুলাছ
જટિલ સંખ્યાનું મોડ્યુલસ,এটা জটিল সংখ্যাৰ মডুলাছ
ક્ષણ,মুহূৰ্ত
મોમેન્ટ જનરેટીંગ ફંક્શન,মুহূৰ্ত সৃষ্টিকাৰী ফলন
બળની ક્ષણ,এটা বলৰ মুহূৰ্ত
આવર્તન વિતરણની ક્ષણ,কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত
જડત્વની ક્ષણ,জড়তাৰ মুহূৰ্ত
વેગની ક્ષણ,গতিবেগৰ মুহূৰ্ত
વેગ,গতিবেগ
એકવિધ,monomial
મોનોમોર્ફિક,একৰূপী
મોનોમોર્ફિઝમ,একৰূপতা
એકવિધ,monotone
મોનોટોન વધતો ક્રમ,একস্বৰ বৃদ্ধি কৰা ক্ৰম
એકવિધ રીતે,monotonically
એકવિધ રીતે વધતી જતી નેટ,একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট
એકવિધ રીતે વધતો ક્રમ,একস্বৰত বৃদ্ধি কৰা ক্ৰম
એકવિધ કાર્ય,একঘেয়ামী কাৰ্য্য
મોન્ટે કાર્લો ગણતરી,মন্টে কাৰ্লো গণনা
મોન્ટે કાર્લો પદ્ધતિ,মণ্টে কাৰ্লো পদ্ধতি
મોરા (રમત),morra (খেল)
મૃત્યુના આંકડા,মৃত্যুৰ পৰিসংখ্যা
સૌથી વધુ સંભવિત,আটাইতকৈ সম্ভাৱ্য
ગતિ,গতি
મૂવિંગ એવરેજ,চলন্ত গড়
એમ-સ્પેસ,এম-স্পেচ
ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ,অখণ্ডৰ বাবে M-পৰীক্ষা
બહુનિર્ણય સમસ્યા,বহু সিদ্ধান্তৰ সমস্যা
બહુપરીમાણીય સામાન્ય વિતરણ,বহুমাত্ৰিক স্বাভাৱিক বিতৰণ
બહુપરીમાણીય રેન્ડમ ચલ,বহুমাত্ৰিক যাদৃচ্ছিক চলক
મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા,বহু-সূচকাংক পৰিবহণ সমস্যা
બહુપદી,বহুপদ
બહુપદી વિતરણ,বহুপদ বিতৰণ
બહુવિધ,একাধিক
બહુવિધ પસંદગીની સમસ્યા,বহু পছন্দৰ সমস্যা
બહુવિધ કનેક્ટેડ ડોમેન,একাধিক সংযুক্ত ডমেইন
બહુવિધ સહસંબંધ,একাধিক সম্পৰ্ক
બહુવિધ આવર્તન કોષ્ટક,একাধিক কম্পাঙ্ক টেবুল
બહુવિધ અભિન્ન,একাধিক অখণ্ড
બહુવિધ એકીકરણ,একাধিক সংহতি
બહુવિધ રીગ્રેસન,বহুবিধ ৰিগ্ৰেছন
બહુવિધ રીગ્રેસન વિશ્લેષણ,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
બહુવિધ રીગ્રેસન ગુણાંક,বহুবিধ ৰিগ্ৰেছন সহগ
બહુવિધ રીગ્રેસન સમીકરણ,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
