Odiya,English
ମାର୍କେଟିଂ ଅର୍ଥନୀତି,Marketing economy
ମାର୍କ କର,Mark
ମାର୍କସେଟ୍ |,Marksheet
ପ୍ରାପ୍ତ ମାର୍କ |,Marks obtained
ମାସ,Mass
ଜନ ଯୋଗାଯୋଗ,Mass communication
ଜନସଂଖ୍ୟା,Mass consumption
ମାସ ପ୍ରତିରୋପଣ |,Mass immunization
ଗଣ ମାଧ୍ଯମ,Mass media
ଜନ ଉତ୍ପାଦନ,Mass production
ମାଷ୍ଟର ଫାଇଲ୍ |,Master file
ସମାରୋହର ଗୁରୁ |,Master of ceremonies
ମାଷ୍ଟର ଯୋଜନା,Master plan
ଅନୁଦାନ ସହିତ ମେଳ |,Matching grant
ସାମଗ୍ରୀ,Material
ମାତୃତ୍ୱୀୟତା |,Maternity
ପ୍ରସୂତି ଅବକାଶ,Maternity leave
ମାଟ୍ରିକ୍ଲେଟ୍,Matriculate
ପରିସର,Matrimonial
ପରିପକ୍ୱ,Mature
ପରିପକ୍ୱତା ତାରିଖ,Maturity date
ସର୍ବାଧିକ,Maximum
ଅର୍ଥ,Means
ମାପ,Measure
ମାପ,Measurement
ମାପଗୁଡିକ,Measures
ଯାନ୍ତ୍ରିକ,Mechanic
ଯାନ୍ତ୍ରିକ,Mechanical
ଯନ୍ତ୍ରକ .ଶଳ |,Mechanism
ମିଡିଆ |,Media
ମଧ୍ୟସ୍ଥି |,Mediate
ଡାକ୍ତରୀ,Medical
ଡାକ୍ତରୀ ଲାଭ,Medical benefit
ଡାକ୍ତରୀ ପରୀକ୍ଷା,Medical examination
ମେଡିକୋ-ଆଇନଗତ |,Medico-legal
ମଧ୍ୟମ,Medium
କ୍ୟାମେରାରେ ସାକ୍ଷାତ |,Meeting in camera
ସଦସ୍ୟ,Member
ମେମୋ,Memo
ସ୍ମାରକ,Memorial
ମାନସିକ ଦକ୍ଷତା |,Mental ability
ମେନୁ,Menu
ମିଶ୍ରଣ,Merger
ଯୋଗ୍ୟତା,Merit
ମେରିଟ୍ ତାଲିକା,Merit list
ସମ୍ମାନ,Meritorious
ଯୋଗ୍ୟତା,Merits
ମାରିଟ୍ ସ୍କଲାରସିପ୍ |,Merit scholarship
ବାର୍ତ୍ତା |,Message
ପଦ୍ଧତି,Method
ସାମୁଦ୍ରିକ,Methodology
ମେଟ୍ରୋପଲିଟାନ ଅଞ୍ଚଳ |,Metropolitan area
ମଧ୍ୟମ ଆୟ ଗୋଷ୍ଠୀ |,Middle income group
ମଧ୍ୟମ,Middleman
ମିଡୱିରା |,Midwifery
ପ୍ରବାସୀ,Migrant
ମୁଏଜ୍,Mileage
ସହଭାଗୀ,Militancy
ସହସ୍ର ଲକ୍ଷ,Millennium
କ୍ଷୁଦ୍ରତା |,Miniature
ସର୍ବନିମ୍ନ,Minimum
ଖଣି,Mining
ମନ୍ତ୍ରୀ,Ministerial
ମନ୍ତ୍ରଣାଳୟ,Ministry
ନାବାଳକ,Minor
ସଂଖ୍ୟାଲଘୁ,Minority
ଛୋଟ କଥାଗୁଡ଼ିକ |,Minor works
ମିନିଟ୍ |,Minutes
ଭୁଲ ତଥ୍ୟ,Misappropriation
ଅସଦାଚରଣ,Misbehaviour
ନ୍ୟାୟର ଗର୍ଭପାତ |,Miscarriage of justice
ବିବିଧ,Miscellaneous
ବଦମାସି,Mischief
ଭୁଲ ତଥ୍ୟ,Misclassification
ଦୁଷ୍କର୍ମ,Misconduct
ବିଭ୍ରାନ୍ତ,Mislead
ଭୁଲ ପରିଚାଳନା,Mismanagement
ଭୁଲ ଉପସ୍ଥାପନା |,Misrepresentation
ତଥ୍ୟର ଭୁଲ ତଥ୍ୟ |,Misstatement of facts
ଭୁଲ ବୁ standing ାମଣା,Misunderstanding
ଅପବ୍ୟବହାର |,Misuse
ମିଶ୍ରିତ ଅର୍ଥନୀତି,Mixed economy
ଯାଦଦେଶ,Mob
ମୋବାଇଲ୍ |,Mobile
ଗତିଶୀଳତା |,Mobility
ମୋଡ୍,Mode
ମଡେଲ୍,Model
ମୋଡରେଟର୍,Moderator
ପରିବର୍ତ୍ତନ,Modification
ମୋଡସ୍ ଅପରେଣ୍ଡି |,Modus operandi
ମୁଦ୍ରା ଅନୁଦାନ,Monetary grant
ଟଙ୍କା,Money
ମନିଟର,Monitor
ମୋରନୋଗାମି |,Monogamy
ମୋନୋଗ୍ରାମ୍ |,Monogram
ଏକଚାଟିଆ,Monopoly
ମନୋଣ୍ଟି |,Monotony
ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |,Monthly tour diary
ମାସରୁ ମାସ,Month to month
ନ moral ତିକ,Moral
ମନୋବଳ,Morale
ନ moral ତିକ ସୂକ୍ଷ୍ମତା |,Moral turpitude
ମୁଆଟୋରିୟମ୍ |,Moratorium
ମୃତ୍ୟୁ,Mortality
ବନ୍ଧକ,Mortgage
ଅଧିକାଂଶ ଗୋପନୀୟ |,Most confidential
ମାତୃଭାଷା,Mother tongue
ଗତି,Motion
ଗତି ଅଧ୍ୟୟନ |,Motion study
ପ୍ରେରଣା,Motivation
ଉଦ୍ଦେଶ୍ୟ,Motive
ଉଦ୍ଦେଶ୍ୟ,Motto
ମୁହଁ,Mouthpiece
ଚଳନଶୀଳ |,Movable
ଘୁଞ୍ଚାନ୍ତୁ |,Move
ଗତି,Movement
ବହୁମୂଲ୍ୟ,Multifarious
ବହୁମୁଖୀ ହୁଅ,Multipurpose
ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |,Municipal tax
ସଂଗ୍ରହାଳୟ,Museum
ମୁଷ୍ଟର୍ ରୋଲ୍ |,Muster roll
ମୁଟିସନ୍ |,Mutation
ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |,Mutatis mutandis
ପାରସ୍ପରିକ ବୁ understanding ାମଣା |,Mutual understanding
ନାମ କାର୍ଡ,Name card
ନାର୍କୋଟିକ୍ |,Narcotic
ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |,Narrative appraisal
ବର୍ଣ୍ଣନାକାରୀ,Narrator
ଜାତି,Nation
ଜାତୀୟ,National
ଜାତୀୟତା,Nationalism
ଜାତୀୟତା,Nationality
ଜାତୀୟକରଣ,Nationalization
ଜାତୀୟ ଭାଷା,National language
ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |,National savings certificate
ଦେଶୀ,Native
ପ୍ରାକୃତିକ,Natural
ପ୍ରାକୃତିକରଣ,Naturalization
ନ al ସେନା ଶକ୍ତି,Naval force
ନାଭିଗେବଲ୍ |,Navigable
ନାଭିଗେସନ୍,Navigation
ନାୟସ୍,Nayes
ଆବଶ୍ୟକ କାର୍ଯ୍ୟ,Necessary action
ଆବଶ୍ୟକ |,Needful
ନକାରାତ୍ମକ,Negative
ଅବହେଳା,Neglect
ଅବହେଳା,Negligence
ଅବହେଳିତ,Negligible
ବୁ negoti ାମଣା,Negotiability
ବୁ negoti ାମଣା ଯନ୍ତ୍ର,Negotiable instrument
ବୁ .ାମଣା,Negotiation
ବୁ that ାମଣାକାରୀ,Negotiator
ନିପୁଟିମ୍,Nepotism
ଜାଲ୍,Net
ନିଟ୍ ବିନିଯୋଗ |,Net investment
ନିରପେକ୍ଷ |,Neutral
ସମ୍ବାଦ,News
ସମ୍ବାଦପତ୍ର,Newsletter
ଖବରକାଗଜ,Newspaper
ସମ୍ବାଦ ପାଠକ,News reader
କିନ୍ନର ପରବର୍ତ୍ତୀ,Next of kin
ରାତିର କର୍ତ୍ତବ୍ୟ,Night duty
ନିଲ୍ ରିପୋର୍ଟ,Nil report
କ ad୍ୟକ୍ତି ନାହିଁ |,No admission
କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍),No demand certificate(=no dues certificate)
ସମ୍ଭ୍ରାନ୍ତ,Nomenclature
ନାମକରଣ ଖର୍ଚ୍ଚ,Nominal cost
ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ),Nominal value(=face value)
ମନୋନୀତ କରନ୍ତୁ |,Nominate
ନାମ,Nomination
ନାମାଙ୍କନ,Nominee
ଅଣ-ବୟସ,Non-age
ଅଣ-ଯୋଗଦାନକାରୀ |,Non-contributory
ଅଣ-ଜରୁରୀ |,Non-essential
ଅଣ-ଗେଜିଟେଡ୍ |,Non-gazetted
ଅଣ-ସୁଧ ନଥିବା |,Non-interest bearing
ଅଣ-ନ୍ୟାୟିକ |,Non-judicial
ଅଣ-ମନ୍ତ୍ରୀ,Non-ministerial
ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |,Non-negotiable
ଅଣ-ଅଧିକାରୀ |,Non-official
ଅଣ ଦେୟ,Non-payment
ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |,Non-payment certificate
ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |,Non-practising allowance
ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |,Non-recurring expenditure
ଫେରସ୍ତ ହୋଇନଥିବା,Non-refundable
ଅଣ-ନିୟମ,Non-statutory
ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |,Non-taxable income
ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |,Non-technical post
ଅଣ-ପାରମ୍ପାରିକ |,Non-traditional
ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |,Non-verbal communication
କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |,No objection certificate
"କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |","No profit, no loss"
ଆଦର୍ଶ,Norm
ସାଧାରଣ,Normal
ଧୂମପାନ ନକରିବା,No smoking
ଉଲ୍ଲେଖନୀୟ |,Notable
ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.),Not applicable (N.A.)
ଉପଲବ୍ଧ ନାହିଁ (n.a.),Not available (N.A.)
ଧ୍ୟାନ ଦିଅନ୍ତୁ,Note
ନୋଟିସ୍,Notice
ଆଖିଦୃଶିଆ |,Noticeable
ବିଜ୍ଞପ୍ତି,Notification
ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର,Notified area
ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |,Noting and drafting
Notalt ଦେୟ,Notional pay
ବୁ negoti ାମଣା ନୁହେଁ,Not negotiable
ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |,Not negotiable instrument
ନ୍ୟୁକ୍ଲିୟସ୍,Nucleus
ନଲ୍,Null
ନଲ୍ ଏବଂ ଶୂନ୍ୟ |,Null and void
ସଂଖ୍ୟା,Number
ସଂଖ୍ୟା,Numbering
ସଂଖ୍ୟା,Numeral
ଶପଥ,Oath
ସହାନୁସାର ଶପଥ କର |,Oath of allegiance
ଅଫିସରେ ଶପଥ,Oath of office
ଆଜ୍ଞା,Obedience
Obituary,Obituary
ବସ୍ତୁ,Object
ଆପତ୍ତି,Objection
ଉଦ୍ଦେଶ୍ୟ,Objective
ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |,Objects and reasons
ବାଧ୍ୟତାମୂଳକ,Obligatory
ଅଶ୍ଳୀଳ,Obscene
ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |,Obscene gesture
ପର୍ଯ୍ୟବେକ୍ଷକ,Observer
ପୁରୁଣା,Obsolete
ବାଧା,Obstruction
ସ୍ପଷ୍ଟ,Obvious
ବେଳେବେଳେ,Occasional
ସ୍ଥାନ,Occupancy
ଦଖଲକାରୀ,Occupant
ବୃତ୍ତି,Occupation
ଦଖଲ କରନ୍ତୁ |,Occupy
ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |,Octroi duty
ଛୁଟି ଦିନ,Off day
ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ,Off duty
ଆପତ୍ତିଜନକ |,Offensive
ଅଫର୍,Offer
ନିଯୁକ୍ତି ପ୍ରଦାନ,Offer of appointment
କାର୍ଯ୍ୟାଳୟ,Office
ଲାଭ କାର୍ଯ୍ୟାଳୟ,Office of profit
ସରକାରୀ,Official
ଅଫିସିଆଲ୍,Officialdom
ସରକାରୀ କର୍ତ୍ତବ୍ୟ,Official duty
ଅଧିକାରୀମାନେ,Officialese
ସରକାରୀ ଭାଷା |,Official language
ଆନୁଷ୍ଠାନିକ ଭାବରେ |,Officially
ସରକାରୀ ରିପୋର୍ଟ,Official report
ସରକାରୀ ସଂସ୍କରଣ,Official version
ଅଧିକାରୀ,Officiating
ରେକର୍ଡ ବନ୍ଦ,Off the record
ଠିକ ଅଛି (o.k.),Okay (O.K.)
ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍,Ombudsman
ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |,On account grant
ଦରକାର ଅନୁସାର,On demand
କାର୍ଯ୍ୟରତ,On duty
ଗୋଟିଏପାଖିଆ |,One sided
ଲାଇନ୍ରେ,On line
ବିଶେଷ କର୍ତ୍ତବ୍ୟ,On-special duty
ଚାକିରି ତାଲିମ ଉପରେ |,On the job training
ଓଲସ୍,Onus
ଖୋଲା ଦିନ,Open day
ଖୋଲା ସିଷ୍ଟମ୍,Open system
ଖୋଲିବା,Opening
ସନ୍ତୁଳନ ଖୋଲିବା |,Opening balance
ଖୋଲିବା ଘଣ୍ଟା |,Opening hours
ଶିଖିବା,Open learning
ଖୋଲ |,Open letter
ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |,Open university
ପରିଚାଳନା ମୂଲ୍ୟ,Operating cost
ଅପରେଟିଂ କର୍ମଚାରୀ |,Operating staff
ଅପରେସନ୍,Operation
ଅପରେଟର୍ ଲୋଗ୍ |,Operative
ମତ,Opinion
ବିରୋଧୀ,Opposition
ବିକଳ୍ପ,Option
ମ oral ଖିକ |,Oral
କ୍ରମ,Order
ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |,Order cheque
ସଂରକ୍ଷଣର କ୍ରମ,Order of reservation
ଅର୍ଡିନାନ୍ସ,Ordinance
ସଂଗଠନ |,Organization
ସଂଗଠନ ଚାର୍ଟ |,Organization chart
ସଂଗଠକ,Organizer
Oriensted,Oriented
ମୂଳ,Original
ମୂଳ ବିଭାଗ,Original department
ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ,Original sale deed
ଓଟେନସେନିବଲ୍ ମାଲିକ |,Ostensible owner
ବିସ୍ଫୋରଣ,Outbreak
ପୋଷାକ ଭତ୍ତା,Outfit allowance
ବହିର୍ଗତ ବ୍ୟକ୍ତି,Outgoing member
ଯାଉଥିବା ଫାଇଲ,Outgoing file
ଆଉଟଲେସ୍,Outlay
ଆଉଟଲେଟ୍,Outlet
ବାହ୍ୟରେଖା,Outline
ଦୃଷ୍ଟିକୋଣ,Outlook
କୋର୍ଟ ବାହାରେ,Out of court
ପୁରୁଣା,Out of date
କ୍ରମରେ,Out of order
ମୁଦ୍ରଣ ବାହାରେ,Out of print
ଟର୍ନରୁ,Out of turn
ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |,Out of turn allotment
ଆଉଟପୋଷ୍ଟ |,Outpost
ଆଉଟପୁଟ୍,Output
ସଠିକ୍ କ୍ରୟ |,Outright purchase
ଆଉଟସୋର୍ସ,Outsource
ଉଲ୍ଲେଖନୀୟ,Outstanding
ବୟସରୁ ଅଧିକ,Over age
ମୋଟ ଉପରେ,Overall
ସାମଗ୍ରିକ ନିଅଣ୍ଟ |,Overall deficit
ବିଲିଂ ଉପରେ,Over billing
ଓଭରଚାର୍ଜ,Overcharge
ସମୟସୀମା,Overdue
ଅତ୍ୟଧିକ ସମୟ,Overestimate
ଓଭରହେଡ୍ ଚାର୍ଜ |,Overhead charge
ଓଭରଲେପ୍ |,Overlapping
ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |,Overriding priority
ଅତ୍ୟଧିକ ନିୟମ,Over-rule
ତଦାରଖ,Oversight
ଓଭରଟାଇମ୍ ପେ,Overtime pay
ପୂର୍ବାବଲୋକନ,Overvaluation
ମାଲିକାନା,Ownership
ପ୍ୟାକେଜ୍,Package
ପ୍ୟାକେଜ୍ ଡିଲ୍,Package deal
ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |,Packing and marking
ପ୍ୟାକିଂ ତାଲିକା,Packing list
ଚୁକ୍ତି,Pact
ଦେୟ,Paid
ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |,Paid up capital
ପୁସ୍ତିକା,Pamphlet
ପ୍ୟାନେଲ୍ |,Panel
କାଗଜ,Paper
ପାରା,Para
ପାରାମାଉଣ୍ଟ,Paramount
ପିତାମାତା,Parent
ପିତାମାତା,Parental
ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |,Parent office
ସ Pagreecess,Par excellence
ପାର୍ ନିସ୍ୟୁ |,Pari passu
ଯୁଗ,Parity
ସଂସଦ,Parliament
ଅଂଶ,Part
%,Part file
ଆଂଶିକ,Partial
ଭାଗ ନେବା,Participate
ନିର୍ଦ୍ଦିଷ୍ଟ,Particular
ବିଶେଷତା,Particulars
ବିଭାଜନ,Partition
ସାଥୀ,Partner
ସହଭାଗୀତା କାର୍ଯ୍ୟ,Partnership deed
ଆଂଶିକ ଦେୟ,Part payment
ଆଂଶିକ ସମୟ,Part-time
ପାର୍ଟୀ,Party
ପାର୍ ମୂଲ୍ୟ,Par value
ପାସ୍ କର |,Pass
ପାସ୍,Passage
ପାସୱାର୍ଡ,Password
ପେଟେଣ୍ଟ |,Patent
ପୃଷ୍ଠପୋଷକ |,Patron
ଦେୟ,Pay
ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ,Pay bill
ଦେୟ ସେଟିଂ,Pay certificate
ଦା,Pay day
ଦେୟ,Payee
ଦେୟକାରୀ,Payer
ଦେୟ,Payment
ମୂଲ୍ୟ ଦେବା,Pay off
ଦେୟ କ୍ରମ,Pay order
ଦେୟ ରୋଲ୍ |,Pay roll
ଦେୟ ସ୍କେଲ,Pay scale
ପେକୁନିୟାରି,Pecuniary
ଦଣ୍ଡ,Penal
ପେନାଲ୍ କୋଡ୍,Penal code
ଦଣ୍ଡିକର ଆଗ୍ରହ,Penal interest
ଦଣ୍ଡ ଦିଅ |,Penalize
ଦଣ୍ଡ,Penalty
ବିଚାରାଧୀନ ଅଛି,Pending
କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,Pen down strike
ପେନ୍ସନ୍,Pension
ପେନସନେବଲ୍ |,Pensionable
ପେନସୋନର୍ |,Pensioner
ପେନ୍ସନ୍ ସ୍କିମ୍ |,Pension scheme
ବାର୍ଷିକ,Per annum
ପ୍ରତିଭାଲର୍,Per bearer
ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି),Per capita (=per head)
ଶତକଡା,Percent
ଚିରସ୍ଥାୟୀ |,Perennial
ଅଗ୍ରାଧିକାର କ୍ରୟ |,Preferential purchase
ପ୍ରଦର୍ଶନ,Perform
କାର୍ଯ୍ୟଦକ୍ଷତା,Performance
ଅବଧି,Period
ପର୍ଯ୍ୟାୟକ୍ରିକ |,Periodical
ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |,Period under review
ମିଥ୍ୟା,Perjury
ଭତ୍ତା,Perks
ସ୍ଥାୟୀ,Permanent
ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |,Per mensem
ଅନୁମତିପ୍ରାପ୍ତ,Permissible
ଅନୁମତି,Permission
ଅନୁମତି,Permit
ଅନୁମୋଦିତ,Permitted
ଚିରସ୍ଥାୟୀ,Perpetual
ଚିରସ୍ଥାୟୀତା |,Perpetuity
ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା),Perquisites (=perks)
ବ୍ୟକ୍ତିଗତ,Personal
ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି,Personal assets
ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |,Personal bond
ବ୍ୟକ୍ତିତ୍ୱ,Personality
ପର୍ସା ନନ୍ ଗ୍ରାଟା |,Persona non grata
କର୍ମଚାରୀ,Personnel
କର୍ମଚାରୀ ନୀତି,Personnel policy
ଦୃଷ୍ଟିକୋଣ,Perspective
ମନାଇବା,Persuasion
ପ୍ରଯୁଜ୍ୟ,Pertinent
ପର୍ସାଲ୍,Perusal
ନିବେଦନ,Petition
ପେଟିସୋନର୍,Petitioner
ପର୍ଯ୍ୟାୟ,Phase
ଫଟୋଗ୍ରାଫ୍,Photograph
ଫଟୋଷ୍ଟାଟ,Photostat
ଶାରୀରିକ ଯାଞ୍ଚ,Physical checking
ଶାରୀରିକ ତ୍ରୁଟି,Physical defect
ଶାରୀରିକ ଶିକ୍ଷା,Physical education
ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |,Physically handicapped
ଶାରୀରିକ ଯାଞ୍ଚ,Physical verification
ଖଣ୍ଡମ,Piecemeal
ଖଣ୍ଡ ହାର,Piece rate
ତୀର୍ଥଯାତ୍ରୀ,Pilgrim
ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,Pilot programme
ପିନ୍,PIN
ସ୍ଥାନ ସେବା,Placement service
ଜନ୍ମସ୍ଥାନ,Place of birth
କାର୍ଯ୍ୟ ସ୍ଥାନ,Place of work
ଅଭିଯୋଗକାରୀ,Plaintiff
ଯୋଜନା,Plan
ଯୋଜନା,Planning
ଉଦ୍ଭିଦ,Plant
ପ୍ଲେୟାର,Player
ନିବେଦନ,Plea
ନିବେଦନକାରୀ |,Pleader
Plebiscite,Plebiscite
ପ୍ରତିଶ୍ରୁତି,Pledge
ପ୍ଲେନାରୀ ଅଧିବେଶନ |,Plenary session
ପ୍ଲେନିକୋଟେରାରି ​​|,Plenipotentiary
ପ୍ଲିନ୍ ଏରିଆ |,Plinth area
ନୀତି,Policy
ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |,Political activity
ମତଦାନ,Poll
ପ୍ରଦୂଷଣ,Pollution
ରାଜନ political ତିକ,Political
ପୁଲ୍,Pool
ପୋର୍ଟଫୋଲିଓ,Portfolio
ଅବସ୍ଥାନ,Position
ସକରାତ୍ମକ |,Positive
ପୋଷ୍ଟ କରନ୍ତୁ |,Post
ପୋଷ୍ଟ-ତାରିଖ,Post-dated
ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |,Post-facto sanction
ସ୍ନାତକୋତ୍ତର,Postgraduate
Pushumomus,Posthumous
ପୋଷ୍ଟ କରିବା,Posting
MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |,Post mortem examination
ସ୍ଥଗିତ ରଖ |,Postpone
ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ),Postscript (P.S.)
ଶକ୍ତି,Power
ଓକିଲଙ୍କ ଶକ୍ତି,Power of attorney
ପ୍ରୟୋଗନୀୟ,Practicable
ଅଭ୍ୟାସ କର |,Practice
ପୂର୍ବ-ଅଡିଟ୍ |,Pre-audit
ସତର୍କତା,Precaution
ଉଦାହରଣ,Precedent
ପୂର୍ବ,Precis
ସଠିକ୍,Precise
ସଠିକ୍,Preclude
ପୂର୍ବ ସଂକଳ୍ପ,Preconception
ପୂର୍ବ,Predecessor
ମୁଖ୍ୟତ। |,Predominant
ଉପକ୍ରମଣିକା,Preface
ପସନ୍ଦ କରନ୍ତୁ |,Prefer
କୁସଂସ୍କାର,Prejudice
ପ୍ରାଥମିକ,Preliminary
ଅକାଳ,Premature
ପରିସର,Premises
ପ୍ରିମିୟମ୍,Premium
ପ୍ରିପେଡ୍,Prepaid
ପ୍ରିପେଡ୍ କାର୍ଡ |,Prepaid card
ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ,Pre-planned
ଉପପୋଚିତ,Prepone
ପ୍ରି-ରସିଦ ବିଲ୍ |,Pre-receipted bill
ପ୍ରଚାରକ,Prerogative
Cribe,Prescribe
ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା,Prescribed
ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,Prescribed form
ଉପସ୍ଥାପନା,Presentation
ପୂର୍ବ,Preside
ରାଷ୍ଟ୍ରପତି,President
ଦବାନ୍ତୁ |,Press
କପି ଦବାନ୍ତୁ |,Press copy
ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |,Press gallery
ଅନୁମାନ କରାଯାଇଥିଲା,Presumed
ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |,Presumptive pay
ନିରବଚ୍ଛିନ୍ନ,Presupposed
ପୂର୍ବ,Pretext
ପରାଜିତ |,Prevail
ପ୍ରତିରୋଧ କର |,Prevent
ପ୍ରତିରୋଧ,Prevention
ପ୍ରତିଷେଧକ |,Preventive
ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି),Price fluctuation (=price movements)
ମୂଲ୍ୟ,Pricing
ପ୍ରିମା ଫେସୀ,Prima facie
ମୁଖ୍ୟତ। |,Primarily
ପ୍ରାଥମିକ,Primary
ପ୍ରାଥମିକ ରସିଦ,Primary receipt
ପ୍ରଧାନ,Principal
ମୁଖ୍ୟ tor ଣଦାତା |,Principal debtor
ପ୍ରିଣ୍ଟର୍,Printer
ମୁଦ୍ରଣ,Printing
ପୂର୍ବ ସୂଚକ,Prior indication
ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |,Priority grading
କାରାଗାର,Prison
ବନ୍ଦୀ,Prisoner
ଗୋପନୀୟତା,Privacy
ବ୍ୟକ୍ତିଗତ ଏବଂ ଗୋପନୀୟ |,Private and confidential
ସୁବିଧା,Privilege
ସୁବିଧା କମିଟି |,Privilege committee
ପୁରସ୍କାର,Prize
ସମ୍ଭାବନା,Probability
ପ୍ରମାଣ,Probate
ପରୀକ୍ଷା,Probation
ସମ୍ଭବତ,Probationary
ସମ୍ଭବତ। |,Probationer
ପ୍ରମାଣ କର |,Probe
ପ୍ରକ୍ରିୟାଗତ ନିୟମ |,Procedural rules
ପ୍ରଣାଳୀ,Procedure
ପ୍ରକ୍ରିୟା,Proceedings
ପ୍ରକ୍ରିୟା,Process
ପ୍ରକ୍ରିୟାକରଣ,Processing
ଶରଣ,Procession
ଘୋଷଣା କର,Proclaim
ପ୍ରକାଶନ,Proclamation
କ୍ରୟ,Procurement
ଉତ୍ପାଦ,Product
ଉତ୍ପାଦନ,Production
ବୃତ୍ତି,Profession
ବୃତ୍ତିଗତ ସଫଳତା |,Professional achievement
ପାରଦର୍ଶୀ ସାର୍ଟିଫିକେଟ୍ ସାର୍ଟିଫିକେଟ୍ |,Proficiency certificate
ପ୍ରୋଫାଇଲ୍,Profile
ଲାଭ,Profit
ପ୍ରୋଗ୍ରାମ୍,Programme
ପ୍ରୋଗ୍ରାମ୍ କାର୍ଯ୍ୟସୂଚୀ |,Programme schedule
ପ୍ରୋଗ୍ରାମିଂ,Programming
ପ୍ରଗତି,Progress
ପ୍ରଗତିଶୀଳ |,Progressive
ନିଷେଧ |,Prohibited
ନିଷେଧ କ୍ଷେତ୍ର |,Prohibited area
ନିଷେଧ |,Prohibition
ନିଷେଧୀ କ୍ରମ,Prohibitory order
ପ୍ରକଳ୍ପ,Project
ପ୍ରୋଜେକସନ,Projection
ବିଶିଷ୍ଟ,Prominent
ପ୍ରତିଜ୍ଞା,Promise
