Malayalam,Marathi
മൊത്തം ടൺ,एकूण टन
ഗ്രൗണ്ടഡ് ആന്റിന,ग्राउंड अँटेना
എയർ ഗൺ ഗ്രൗണ്ട് കൺട്രോൾ,एअर गन ग्राउंड कंट्रोल
ഗ്രൗണ്ട് അധിഷ്ഠിത വിമാന ട്രാക്കിംഗ് റഡാർ,जमिनीवर आधारित विमान ट्रॅकिंग रडार
ഭൂമിയിലെ മേഘ നിമജ്ജനം,ग्राउंड मेघ विसर्जन
ലാൻഡ്സ്കേപ്പ് മാപ്പ്,लँडस्केप नकाशा
ഗ്രൗണ്ട് കൺട്രോൾ,जमिनीवर नियंत्रण
ഗ്രൗണ്ട് ലെവൽ കൺട്രോൾ പോയിന്റ്,ग्राउंड लेव्हल कंट्रोल पॉइंट
ഗ്രൗണ്ട് ലെവൽ നിയന്ത്രിത അറൈവൽ സിസ്റ്റം,ग्राउंड लेव्हल नियंत्रित आगमन प्रणाली
ഭൂപ്രവാഹം,जमिनीचा प्रवाह
ഭൂമി ഓറിയന്റേഷൻ,पृथ्वी अभिमुखता
മുങ്ങൽ,बुडवणे
ഗ്രൗണ്ട് ദൂരം,जमिनीवरील अंतर
ഗ്രൗണ്ട് ഡിസ്ട്രിബ്യൂട്ടർ കുണ്ഡലി,ग्राउंड वितरक कुंडली
സ്ട്രീം ഡിസ്ട്രിബ്യൂട്ടർ ഡ്രൈവർ,प्रवाह वितरक चालक
ഭൂമി പതനത്തിന്റെ ഡയഗ്രം,जमीन पडण्याची आकृती
ഭൂമി തെറ്റ്,पृथ्वी दोष
"ഉരഞ്ഞ ഗ്ലാസ്, ഉരഞ്ഞ ഗ്ലാസ്","खोडलेला काच, फोडलेला काच"
ഗ്രൗണ്ട് പിണ്ഡം,ग्राउंड वस्तुमान
ഗ്രൗണ്ട് ഫോട്ടോഗ്രാമെട്രി,ग्राउंड फोटोग्रामेट्री
ഗ്രൗണ്ട് ആന്റിന,ग्राउंड अँटेना
ഗ്രൗണ്ട് സ്ഥാനം സൂചകം,ग्राउंड स्थिती निर्देशक
ഭൂമി സാധ്യത,पृथ्वीची क्षमता
താഴത്തെ നില,तळमजला
ഭൂമി പ്രതിഫലിക്കുന്ന തിരമാല,जमिनीवर परावर्तित लहर
ഗ്രൗണ്ട് പ്രതിഫലനം,जमिनीचे प्रतिबिंब
"പ്രതിധ്വനം, പിൻവലിക്കൽ, ജിയോമോർഫിക്","प्रतिध्वनी, मागे घेणे, जिओमॉर्फिक"
നിലത്തു വടി,ग्राउंड रॉड
ഗ്രൗണ്ട് ട്രാൻസ്മിഷൻ,ग्राउंड ट्रान्समिशन
ആപേക്ഷിക വേഗത,सापेक्ष गती
ഗ്രൗണ്ട് ലോഞ്ച്,ग्राउंड लॉन्च
ഗ്രൗണ്ട് സ്റ്റാർട്ടിംഗ് സിസ്റ്റം,ग्राउंड प्रारंभ प्रणाली
"ഏറ്റവും താഴ്ന്ന ഘട്ടം, പ്രാകൃത ഘട്ടം","सर्वात खालचा टप्पा, आदिम अवस्था"
ഭൂമി സിസ്റ്റം,पृथ्वी प्रणाली
"ഏറ്റവും കുറഞ്ഞ കാലാവധി, പ്രോട്ടോ റാങ്ക്","सर्वात कमी टर्म, प्रोटो रँक"
ഗ്രൗണ്ട് വേവ്,जमिनीची लाट
നിലത്തു,ग्राउंड केलेले
ഗ്രൗണ്ടഡ് ആനോഡ് ആംപ്ലിഫയർ,ग्राउंड केलेले एनोड अॅम्प्लिफायर
ഗ്രൗണ്ടഡ് കാഥോഡ് ആംപ്ലിഫയർ,ग्राउंडेड कॅथोड अॅम्प्लिफायर
അടിസ്ഥാന കളക്ടർ കണക്ഷൻ,ग्राउंड कलेक्टर कनेक्शन
എർത്ത്ഡ് എമിറ്റർ കണക്ഷൻ,earthed emitter कनेक्शन
എർത്ത് ചെയ്ത ഗ്രിഡ് ആംപ്ലിഫയർ,Earthed ग्रिड अॅम्प्लिफायर
എർത്ത് ചെയ്ത ഗ്രിഡ് ട്രയോഡ്,earthed ग्रिड triode
എർത്ത്ഡ് പ്ലേറ്റ് ആംപ്ലിഫയർ,Earthed प्लेट अॅम्प्लीफायर
ബന്ധിപ്പിക്കാത്ത അടിസ്ഥാന കണക്ഷൻ,अनकनेक्ट बेस कनेक्शन
മണ്ണിടൽ,अर्थिंग
ഭൂകമ്പ ഫലകം,भूकंप फलक
"ക്ലാസ്, ഗ്രൂപ്പ്, അസോസിയേഷൻ","वर्ग, गट, संघटना"
ഗ്രൂപ്പ് ഡിഫ്യൂഷൻ രീതി,गट प्रसार पद्धत
ഗ്രൂപ്പ് ആവൃത്തി,गट वारंवारता
ഗ്രൂപ്പ് മോഡുലേഷൻ,गट मॉड्यूलेशन
ഹോളോണമി ഗ്രൂപ്പ്,होलोनॉमी गट
നക്ഷത്രങ്ങളുടെ കൂട്ടം,ताऱ्यांचा समूह
തരംഗ ഗ്രൂപ്പ്,लहर गट
ഗ്രൂപ്പ് ഓപ്പറേറ്റർ,गट ऑपरेटर
ഗ്രൂപ്പ് സ്വത്ത്,गट मालमत्ता
ഗ്രൂപ്പ് ധ്യാനം,समूह ध्यान
ഗ്രൂപ്പ് ട്രാൻസ്മിഷൻ,गट प्रसारण
ഗ്രൂപ്പ് വേഗത,गट वेग
ഗ്രൂപ്പ് വേഗത വെക്റ്റർ,गट वेग वेक्टर
സെർവിക്കൽ സെൽ,मानेच्या पेशी
ആരോഹണ ക്രസന്റ് റാംപാർട്ട് മാതൃക,चढत्या चंद्रकोरी तटबंदीचे मॉडेल
ക്രിസ്റ്റൽ വളർച്ച,क्रिस्टल वाढ
"വളരുന്നവൻ, വളരുന്നവൻ","वाढणारा, वाढणारा"
മെച്ചപ്പെടുത്തിയ ഡിഫ്യൂസ്ഡ് ട്രാൻസിസ്റ്റർ,वर्धित डिफ्यूज्ड ट्रान्झिस्टर
സമാഹരണ ഉടമ്പടി,जमा करार
ഓഗ്മെന്റഡ് ട്രീറ്റി ഫോട്ടോസെൽ,संवर्धित संधि फोटोसेल
ബൂസ്റ്റ് ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,बूस्ट जंक्शन ट्रान्झिस्टर
വളർച്ച,वाढ
വളർച്ചാ ഗുണകം,वाढ गुणांक
വളർച്ച വക്രം,वाढ वक्र
"വളർച്ചാ ഘടകം, വളർച്ചാ ഘടകം","वाढ घटक, वाढ घटक"
"വളർച്ച പാളി, വളർച്ച പാളി","वाढीचा थर, वाढीचा थर"
ഗുണനം,गुणाकार
വളർച്ചയുടെ ഘട്ടം,वाढीचा टप्पा
കയറുന്ന സർപ്പിളം,क्लाइंबिंग सर्पिल
പ്രരോഹൻ യമൽ,प्ररोहण यमल
കയറുന്ന ഏണി,शिडी चढणे
ഗ്രുനൈജൻ സ്ഥിരാങ്കം,Grunaigen स्थिर
ഗ്രുനൈജൻ സംസ്ഥാന സമവാക്യം,Grunaigen राज्य समीकरण
ഗ്രുനൈജെൻ ഗാമ,Grunaigen गामा
ഗ്രുനൈജൻ ബന്ധങ്ങൾ,Grunaigen संबंध
ഗ്രുംഗൻ ആദ്യ നിയമം,Grüngen पहिला नियम
ഗ്രുനൈജന്റെ രണ്ടാമത്തെ നിയമം,Grunaigen चा दुसरा कायदा
ഗുരുത്വാകർഷണ സ്ഥാനചലനം,गुरुत्वीय विस्थापन
"കവചം, സംരക്ഷകൻ","ढाल, संरक्षक"
സംരക്ഷക ബാൻഡ്,संरक्षक बँड
സുരക്ഷാ സർക്യൂട്ട്,सुरक्षा सर्किट
സംരക്ഷക റിംഗ് കപ്പാസിറ്റർ,संरक्षक रिंग कॅपेसिटर
"സംരക്ഷിക്കുക, സംരക്ഷിക്കുക","संरक्षण, संरक्षण"
ഗുഡ്ഡൻ പോൾ പ്രഭാവം,चांगला ध्रुव प्रभाव
ഗജൻ പിൻ,गजानन पिन
സംവിധാനം ചെയ്യുന്നു,दिग्दर्शन
സംവിധാനം കഴിവുകൾ,दिग्दर्शन कौशल्य
മാർഗ്ഗനിർദ്ദേശ സംവിധാനം,मार्गदर्शन प्रणाली
ഡയറക്ടർ ബ്ലേഡ്,दिग्दर्शक ब्लेड
ഡയറക്ടർ സ്ലോട്ട്,दिग्दर्शक स्लॉट
ഡയറക്ടർ കോപ്പി,दिग्दर्शक प्रत
ഡയറക്ടർ കീ,दिग्दर्शक की
സംവിധാനം ലൈൻ,दिग्दर्शन लाइन
തരംഗദൈർഘ്യം നയിക്കുന്നു,निर्देशित तरंगलांबी
ഗൈഡഡ് ആയുധം,मार्गदर्शित शस्त्र
ഗൈഡഡ് ആയുധ പ്രതിരോധ നടപടികൾ,मार्गदर्शित शस्त्र प्रतिकार
ഗൈഡഡ് ട്രാൻസ്മിഷൻ,मार्गदर्शित प्रेषण
സംവിധാനം വേവ് ആക്സിലറേറ്റർ,निर्देशित लहर प्रवेगक
ഡയറക്ടർ സെന്റർ,संचालक केंद्र
ഡയറക്ടർ സെന്റർ വേഗത,संचालक केंद्र वेग
സംവിധായകൻ വിളിക്കുന്നയാൾ,डायरेक्टर कॉलर
ഡയറക്റ്റിംഗ് കർവ്,दिग्दर्शन वक्र
സംവിധാനം ലൈൻ,दिग्दर्शन लाइन
വഴികാട്ടുന്ന ബൈനോക്കുലറുകൾ,मार्गदर्शक दुर्बिणी
ഗില്ലെമിൻ പ്രഭാവം,गिलेमिन प्रभाव
ഗില്ലെമിൻ ലൈൻ,गिलेमिन ओळ
ഗ്വിനിയർ എക്സ്പ്രഷൻ,gwinier अभिव्यक्ती
ഗുഖ്മാൻ നമ്പർ,गुखमन क्रमांक
കഥാപാത്ര കൊലയാളി,वर्ण किलर
തോക്ക് റഡാർ,तोफा रडार
പീരങ്കി കൺട്രോളർ റഡാർ,तोफ नियंत्रक रडार
തോക്ക് ആംപ്ലിഫയർ,तोफा अॅम्प्लीफायर
ഗൺ ഡയോഡ്,तोफा डायोड
തോക്ക് ഓസിലേറ്റർ,तोफा ओसीलेटर
സംരക്ഷക ഇലക്ട്രോഡ്,संरक्षक इलेक्ट्रोड
ഗാർഡ് ഹോസ്,गार्ड रबरी नळी
gurevich പ്രഭാവം,गुरेविच प्रभाव
ആഘാതം തുരങ്കം,प्रभाव बोगदा
സ്ട്രിംഗ് സ്ട്രിംഗുകൾ,स्ट्रिंग स्ट्रिंग
വയർ വരച്ച ആന്റിന മാസ്റ്റ്,वायर काढलेले अँटेना मास्ट
ചാരനിറം (യൂണിറ്റ്),राखाडी (युनिट)
ക്രൂയിസുകൾ,समुद्रपर्यटन
ക്രൂയിസ് ലൈൻ,समुद्रपर्यटन ओळ
ക്രൂയിസ് വെക്റ്റർ,समुद्रपर्यटन वेक्टर
"ഗൈറേറ്റർ, ക്രൂയിസർ","gyrator, क्रूझर"
കറങ്ങുന്ന ഫിൽട്ടർ,परस्पर फिल्टर
"ഗൈറോ, ഗൈറോസ്കോപ്പ് റൊട്ടേറ്റർ","गायरो, जायरोस्कोप रोटेटर"
ഗൈറോ ഡെക്മാൻ,gyro decman
"ഗൈറോ സിഗ്നൽ ജനറേറ്റർ, ഗൈറോ സിഗ്നൽ","गायरो सिग्नल जनरेटर, गायरो सिग्नल"
റൊട്ടേഷൻ പോയിന്റർ,रोटेशनल पॉइंटर
ക്രൂയിസിംഗ് ഡൈനാമിക്സ്,समुद्रपर्यटन डायनॅमिक्स
ഗൈറോഫ്ലക്സ് ഗേറ്റ്,gyroflux गेट
ക്രൂയിസ് ആവൃത്തി,समुद्रपर्यटन वारंवारता
ഗൈറോ ചക്രവാളം,गायरो क्षितिज
ഭ്രമണ കാന്തിക ഗുണകം,रोटेशनल चुंबकीय गुणांक
വൈദ്യുതകാന്തിക കപ്ലർ,इलेक्ट्रोमॅग्नेटिक युग्मक
വൈദ്യുതകാന്തിക പ്രഭാവം,इलेक्ट्रोमॅग्नेटिक प्रभाव
വൈദ്യുതകാന്തിക പ്രതിഭാസം,इलेक्ट्रोमॅग्नेटिक घटना
ഭ്രമണ ആരം,रोटेशनल त्रिज्या
ഭ്രമണ അനുപാതം,रोटेशनल रेशो
ഭ്രമണ കാന്തികശാസ്ത്രം,रोटेशनल मॅग्नेटोलॉजी
കാന്തികത,चुंबकत्व
ഗൈറോപൈലറ്റ്,गायरोपायलट
റൊട്ടേഷണൽ സ്റ്റെബിലൈസർ,रोटेशनल स्टॅबिलायझर
റൊട്ടേഷൻ പോയിന്റർ,रोटेशनल पॉइंटर
ഭ്രമണ നിയന്ത്രണം,रोटेशनल नियंत्रण
ഭ്രമണ പ്രഭാവം,रोटेशनल प्रभाव
ഭ്രമണ നിമിഷം,फिरणारा क्षण
ഭ്രമണ സ്ഥിരത,रोटेशनल स्थिरीकरण
റൊട്ടേഷൻ ഒപ്റ്റിക്സ്,रोटेशनल ऑप्टिक्स
"ഗൈറോസ്കോപ്പി പ്രോട്രഷൻ, റൊട്ടേഷൻ പ്രോട്രഷൻ","gyroscopy protrusion, rotational protrusion"
പ്ലാങ്ക് സ്ഥിരാങ്കം,प्लँक स्थिरांक
"ഹെൻറി, ഹൈഡ്രജൻ","हेन्री, हायड्रोजन"
HD കർവ്,एचडी वक्र
ഷഡ്ഭുജാകൃതിയിലുള്ള ഒതുക്കമുള്ള ഘടന,षटकोनी संक्षिप्त रचना
"ഹെഡ്, ഹൈ എനർജി ഇലക്ട്രോൺ ഡിഫ്രാക്ഷൻ","हेड, उच्च ऊर्जा इलेक्ट्रॉन विवर्तन"
എച്ച് മോഡ്,एच मोड
തിരശ്ചീന തീവ്രത വേരിയോമീറ്റർ,क्षैतिज तीव्रता व्हेरिओमीटर
കാന്തം ഫീൽഡ് വെക്റ്റർ,चुंबक क्षेत्र वेक्टर
തിരശ്ചീന വൈദ്യുത തരംഗം,ट्रान्सव्हर्स इलेक्ट्रिक वेव्ह
എച്ച്-ആന്റിന,एच-अँटेना
എച്ച്-ബോംബ്,एच-बॉम्ब
എച്ച്-എക്സിബിറ്റ്,एच-प्रदर्शन
h ലൈൻ,h ओळ
എച്ച്-സർക്കിൾ,h-वर्तुळ
എച്ച് വിമാനം,एच विमान
എച്ച് ഫ്ലോർ ടി ജംഗ്ഷൻ,H मजला T जंक्शन
എച്ച്-റഡാർ സിസ്റ്റം,एच-रडार प्रणाली
"എച്ച്-ഡിസ്‌പ്ലേ, എച്ച്-വ്യൂവർ","एच-डिस्प्ले, एच-व्यूअर"
എച്ച്-മാസ്,एच-मास
h-സിദ്ധാന്തം,h-प्रमेय
"ഹ, ആർദ്ര-കൃഷി","ha, wet-शेती"
സ്വഭാവ ഫ്ലോർ,वैशिष्ट्यपूर्ण मजला
ഹാഡ്രോണിക് ആറ്റം,हॅड्रोनिक अणू
ഹാഫ്നിയം,हॅफनियम
ഹേഗൻ-പജോയ് ഭരണം,hagen-pajoi नियम
ഹേഗൻ-റൂബൻസ് ബന്ധം,हेगन-रुबेन्स संबंध
ഹാൻ ടെക്നിക്,हान तंत्र
ഹൈഡിംഗർ ഫ്രിഞ്ച്,हेडिंगर फ्रिंज
ഹെഡിംഗർ ബുഷ്,heedinger burush
മുടി ഹൈഗ്രോമീറ്റർ,केस हायग्रोमीटर
മുടി ലൈൻ,केसांची ओळ
"ബാൽക്കണി സെപ്പറേറ്റർ, ഹെയർ സ്പ്രിംഗ് സെപ്പറേറ്റർ","बाल्कनी सेपरेटर, हेअर स्प्रिंग सेपरेटर"
"നിരീക്ഷണം, ധാരണ","निरीक्षण, आकलन"
"പകുതി വീതി, പകുതി വീതി","अर्धी रुंदी, अर्धी रुंदी"
പകുതി പാലം,अर्धा पूल
പകുതി സെൽ,अर्धा सेल
അർദ്ധ സെൽ ഇലക്ട്രോകെമിക്കൽ പൊട്ടൻഷ്യൽ,अर्ध-सेल इलेक्ट्रोकेमिकल क्षमता
പകുതി സെൽ പ്രതികരണം,अर्धा पेशी प्रतिक्रिया
പകുതി സർക്കിൾ ട്രാൻസ്മിഷൻ,अर्ध वर्तुळ प्रसारण
അർദ്ധഗോളകോണം,गोलार्ध कोन
പകുതി പൂർണത,अर्धी पूर्णता
പകുതി തീവ്രത വീതി,अर्धा तीव्रता रुंदी
"പകുതി ജോഗ്, പകുതി ഓടക്കുഴൽ","अर्धा जोग, अर्धा बासरी"
പകുതി പ്രായം,अर्धे वय
പകുതി ലൈൻ,अर्धी ओळ
ചന്ദ്രക്കല,चंद्रकोर
പകുതി സൈക്കിൾ സമയം,अर्धा सायकल वेळ
പകുതി സൈക്കിൾ,अर्धा चक्र
പകുതി കാലയളവിലെ മാറ്റം,अर्धा कालावधी बदल
പകുതി സർക്കിൾ സോൺ,अर्धा वर्तुळ झोन
പകുതി സാധ്യത,अर्धी क्षमता
പകുതി പവർ ബാൻഡ് വിപുലീകരണം,अर्धा पॉवर बँड विस्तार
പകുതി പവർ ഫ്രീക്വൻസി,अर्धा पॉवर वारंवारता
പകുതി പവർ പോയിന്റ്,अर्धा पॉवर पॉइंट
പകുതി റോംബസ് ആന്റിന,अर्धा समभुज चौकोन अँटेना
പകുതി സെലക്ടർ,अर्धा निवडकर्ता
സെമി കവർ പ്ലേറ്റ്,अर्ध कव्हर प्लेट
സെമി ഷിഫ്റ്റ് രജിസ്റ്റർ,अर्ध शिफ्ट रजिस्टर
സെമി വെള്ളി,अर्ध चांदी असलेला
അർദ്ധ വെള്ളി പേജ്,अर्ध चांदीचे पान
പകുതി വെള്ളി,अर्धा चांदी
"പകുതി കനം, പകുതി കനം","अर्धी जाडी, अर्धी जाडी"
അർദ്ധ സ്ഥിരതയുള്ള മൂല്യം,अर्ध स्थिर मूल्य
പകുതി സമയം,अर्धा वेळ
ശരാശരി നില,सरासरी पातळी
"പകുതി മൂല്യ കാലയളവ്, അർദ്ധായുസ്സ്","अर्ध-मूल्य कालावधी, अर्ध-आयुष्य"
പകുതി തരംഗ സാധ്യത,अर्धा लहरी क्षमता
പകുതി തരംഗദൈർഘ്യം,अर्धा तरंगलांबी
പകുതി വേവ് ആന്റിന,अर्धा लहरी अँटेना
പകുതി തരംഗ ദ്വിധ്രുവം,अर्ध लहर द्विध्रुव
പകുതി വേവ് ബാൻഡ്,अर्धा लहर बँड
പകുതി വേവ് തിരുത്തൽ,अर्धा लहरी सुधारणे
പകുതി വേവ് റക്റ്റിഫയർ സർക്യൂട്ട്,हाफ वेव्ह रेक्टिफायर सर्किट
പകുതി വേവ് വൈബ്രേറ്റർ,हाफ वेव्ह व्हायब्रेटर
പകുതി വീതി,अर्धा रुंदी
ഹാൾ ആക്സിലറേറ്റർ,हॉल प्रवेगक
ഹാൾ കോൺ,हॉल कोन
ഹാൾ കോഫിഫിഷ്യന്റ്,हॉल गुणांक
ഹാൾ ചാലകത,हॉल चालकता
ഹാൾ സ്ഥിരം,हॉल स्थिर
ഹാൾ സ്ട്രീം,हॉल प्रवाह
ഹാൾ പ്രഭാവം,हॉल प्रभाव
ഹാൾ പ്രഷർ ഗാസ്മീറ്റർ,हॉल प्रेशर गॉसमीटर
ഹാൾ ഇഫക്റ്റ് ഐസൊലേറ്റർ,हॉल इफेक्ट आयसोलेटर
സമീപകാല മൊബിലിറ്റി,अलीकडील गतिशीलता
ഹാൾ വോൾട്ടേജ്,हॉल व्होल्टेज
സമീപകാല സ്ഥിരാങ്കം,अलीकडील स्थिरांक
ഹാൾവാച്ച് പ്രഭാവം,हॉलवॉच प्रभाव
"അന്തരീക്ഷം, പ്രഭാവലയം","वातावरण, आभा"
ഹാലൊജെൻ കാൽക്കുലേറ്റർ,हॅलोजन कॅल्क्युलेटर
ഹാലൊജെൻ ഷ്മിറ്റ് കൗണ്ടർ,हॅलोजन श्मिट काउंटर
ഹാലോഫോസ്ഫേറ്റ്,हॅलोफॉस्फेट
നിർദ്ദേശം നിർത്തുക,सूचना थांबवा
ഹാമിൽട്ടൺ-ജാക്കിബി സമവാക്യം,हॅमिल्टन-जॅकीबी समीकरण
ഹാമിൽട്ടൺ നിയമം,हॅमिल्टन कायदा
ഹാമിൽട്ടന്റെ ചലന സമവാക്യം,हॅमिल्टनचे गतीचे समीकरण
"ഹാമിൽട്ടോണിയൻ (വി.), ഹാമിൽട്ടോണിയൻ (എഡി.)","हॅमिलटोनियन (वि.), हॅमिलटोनियन (सं.)"
ഹാമിൽട്ടോണിയൻ പ്രവർത്തനം,हॅमिलटोनियन कार्य
ഹാമിൽട്ടോണി ഓപ്പറേറ്റർ,हॅमिलटोनी ऑपरेटर
അഭിനിവേശം,मोहित
ചുറ്റിക പാത,हातोडा मार्ग
ഹാമിംഗ് കോഡ്,हॅमिंग कोड
ഹാംപ്സൺ പ്രക്രിയ,हॅम्पसन प्रक्रिया
കൈ കാൽ മോണിറ്റർ,हात पाय मॉनिटर
"മാനുവൽ ലെൻസ്, ഹാൻഡ് ലെൻസ്","मॅन्युअल लेन्स, हँड लेन्स"
മാനുവൽ പ്രവർത്തനം,मॅन्युअल ऑपरेशन
പോർട്ടബിൾ റഡാർ,पोर्टेबल रडार
കൈ നിയന്ത്രണം,हात नियंत्रण
മാനുവൽ സ്പെക്ട്രോസ്കോപ്പ്,मॅन्युअल स्पेक्ट्रोस्कोप
"മാനുവൽ വൈസ്, മാനുവൽ സ്ക്രൂകൾ","मॅन्युअल वाइस, मॅन्युअल स्क्रू"
മാനുവൽ പുനഃക്രമീകരണം,मॅन्युअल पुनर्रचना
ജാഡ്യ,जड्या
ആസൂത്രിതമല്ലാത്ത ഇടവേള,अनियोजित ब्रेक
വൈകി ജ്വലനം,विलंबित प्रज्वलन
അമിതമായ മൂലകം,अनावश्यक घटक
വായിക്കാവുന്ന പകർപ്പ്,वाचनीय प्रत
ഹാർഡ് കോർ,हार्ड कोर
ഹാർഡ് കോർ മോഡൽ,हार्ड कोर मॉडेल
തുളച്ചുകയറുന്ന ബഹിരാകാശ രശ്മി,भेदक अंतराळ किरण
സോളിഡ് ഡാറ്റ,ठोस डेटा
അൾട്രാഫാസ്റ്റ് ഗാമാ റേ,अल्ट्राफास्ट गामा किरण
"റിഫ്രാക്ടറി ഗ്ലാസ്, ടെമ്പർഡ് ഗ്ലാസ്","रेफ्रेक्ट्री ग्लास, टेम्पर्ड ग्लास"
കഠിനമായ പ്രതിഫലനം,कठोर प्रतिबिंब
തെറ്റായ രോഗനിർണയം,चुकीचे निदान
തീവ്രമായ വികിരണം,अत्यंत विकिरण
"ദൃഢ ഗോള മാതൃക, ദൃഢ ഗോള മാതൃക","कठोर गोल मॉडेल, कठोर गोल मॉडेल"
ദൃഢമായ ഘടന,कडक रचना
ഹാർഡ് സൂപ്പർകണ്ടക്ടർ,कठोर सुपरकंडक्टर
അപൂർവ ലക്ഷ്യം,दुर्मिळ लक्ष्य
വിസർജ്ജന ട്യൂബ്,उत्सर्जन नळी
സൂപ്പർ വാക്വം പൾസർ,सुपर व्हॅक्यूम पल्सर
സൂപ്പർ എക്‌സ്‌ഹോസ്റ്റ് വാൽവ്,सुपर एक्झॉस्ट वाल्व
അൾട്രാസെൻസിറ്റീവ് എക്സ്-റേകൾ,अतिसंवेदनशील क्ष-किरण
അൾട്രാസെൻസിറ്റീവ് എക്സ്-റേ മെഷീൻ,अतिसंवेदनशील एक्स-रे मशीन
ബലപ്പെടുത്തുന്നവൻ,मजबूत करणारा
"കാഠിന്യം, കാഠിന്യം","कडक होणे, कडक होणे"
പരമാവധി സുഷിരം കിരണം,जास्तीत जास्त छिद्र पाडणारा किरण
"കാഠിന്യം, നുഴഞ്ഞുകയറ്റം","कडकपणा, भेदकता"
ശ്രവണ വൈകല്യം,श्रवण कमजोरी
ഹാഡ്രോൺ,हॅड्रॉन
ഉറച്ച നിലം,भक्कम जमीन
ഹാർഡ് മെറ്റീരിയൽ,कठोर साहित्य
ഹാർഡി കളർമീറ്റർ,हार्डी कलरमीटर
മുടി ഹൈഗ്രോമീറ്റർ,केस हायग्रोमीटर
മത്തി സെൽ,हेरिंग सेल
ലൂസർ-കാസ്പർ അസമത്വം,पराभूत-कॅस्पर असमानता
ഹാർകിൻസ് നിയമം,हार्किन्स कायदा
അതിവേഗ ആന്റി-റേഡിയേഷൻ മിസൈൽ,हाय स्पीड रेडिएशन क्षेपणास्त्र
"ഹാർമോണിക്, ഹാർമോണിക്, ഹാർമോണിക്, ഹാർമോണിക്","harmonic, harmonic, harmonic, harmonic"
"ഹാർമോണിക് അനലിസ്റ്റ്, ഹാർമോണിക് അനലിസ്റ്റ്, ഹാർമോണിക് അനലിസ്റ്റ്","हार्मोनिक विश्लेषक, हार्मोनिक विश्लेषक, हार्मोनिक विश्लेषक"
എപ്പിസോഡിക് വിശകലനം,एपिसोडिक विश्लेषण
"ഗുണപരമായ ആന്റിന, ഹാർമോണിക് ആന്റിന","गुणात्मक अँटेना, हार्मोनिक अँटेना"
"ഹാർമോണിക് അറ്റൻവേഷൻ, ഗുണമേന്മയുള്ള അറ്റന്യൂവേഷൻ","हार्मोनिक क्षीणन, गुणवत्ता क्षीणन"
വിരുദ്ധ ഗുണമേന്മയുള്ള ചോക്ക്,गुणवत्ताविरोधी चोक
ഹാർമോണിക് ഘടകം,हार्मोनिक घटक
"ഹാർമോണിക് അംശം, ഗുണന ഭിന്നകം","हार्मोनिक अपूर्णांक, गुणाकार अपूर्णांक"
"ഹാർമോണിക് കൺവെർട്ടർ ട്രാൻസ്‌ഡ്യൂസർ, ക്വാണ്ടിറ്റി കൺവെർട്ടർ ട്രാൻസ്‌ഡ്യൂസർ","हार्मोनिक कन्व्हर्टर ट्रान्सड्यूसर, क्वांटिटी कन्व्हर्टर ट्रान्सड्यूसर"
ഗുണനിലവാരമുള്ള കറന്റ്,गुणवत्ता प्रवाह
ഗുണനിലവാര സൂചകം,गुणवत्ता सूचक
സംഭാഷണ ഡയൽ,संवादात्मक डायल
ഹാർമോണിക് വക്രീകരണം,हार्मोनिक विकृती
ഹാർമോണിക് അനുരണനം,हार्मोनिक अनुनाद
ഹാർമോണിക് ഘടകം,हार्मोनिक घटक
ആവർത്തന മേഖല,आवर्ती क्षेत्र
ഹാർമോണിക് ആവൃത്തി,हार्मोनिक वारंवारता
ഹാർമോണിക് ജനറേറ്റർ,हार्मोनिक जनरेटर
ഗുണനിലവാര ഇടപെടൽ,गुणवत्ता हस्तक्षेप
"ഹാർമോണിക് എറോഷൻ പവർ, ക്വാളിറ്റി എറോഷൻ പവർ","हार्मोनिक इरोशन पॉवर, क्वालिटी इरोशन पॉवर"
സംവേദനാത്മക പരിധി പ്രവർത്തനം,परस्पर मर्यादा कार्य
ഹാർമോണിക് മോഡ്,हार्मोनिक मोड
ലളിതമായ ആനുകാലിക ഓസിലേറ്റർ,साधे नियतकालिक ऑसिलेटर
ഗുണമേന്മയുള്ള റെസൊണേറ്റർ സർക്യൂട്ട്,दर्जेदार रेझोनेटर सर्किट
വിരുദ്ധ ഹാർമോണിക്,विरोधी हार्मोनिक
ഗുണമേന്മയുള്ള സിന്തസിസ്,गुणवत्ता संश्लेषण
ഗുണപരമായ സഹിഷ്ണുത,गुणात्मक सहिष्णुता
ആവർത്തിച്ചുള്ള ഭൂചലനം,वारंवार होणारा हादरा
ആവർത്തിച്ചുള്ള വൈബ്രേഷൻ റൊട്ടേറ്റിംഗ് ബാൻഡ്,आवर्ती कंपन फिरणारा बँड
ഗുണമേന്മയുള്ള വേവ് സ്ട്രിപ്പ്,दर्जेदार लहरी पट्टी
"സംവേദനാത്മക വിശകലനം, ഗുണനിലവാരം","परस्पर विश्लेषण, गुणवत्ता"
സമന്വയം,सुसंवाद
ഹാർമോണോഗ്രാഫി,हार्मोनोग्राफी
"യോജിപ്പ്, ഐക്യം, സ്ഥിരത, ഐക്യം","सुसंवाद, सुसंवाद, सुसंगतता, सुसंवाद"
